energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up
-3.04652326,2.11563723,0.13728538,0.43920824,0.00448580,0.01728835,0.33021405,1.42539183,0.01677491,0.12146269
-3.04052026,2.13804284,0.13708223,0.42998370,0.00440215,0.01706632,0.33392916,1.46171586,0.01633148,0.11995285
-3.03451726,2.16292879,0.13698140,0.42199484,0.00434915,0.01693529,0.33745757,1.49932202,0.01592504,0.11864298
-3.02851426,2.18961702,0.13693764,0.41511082,0.00432408,0.01688902,0.34072327,1.53770088,0.01555370,0.11750047
-3.02251126,2.21742291,0.13690967,0.40919824,0.00432435,0.01692181,0.34365590,1.57633033,0.01521610,0.11649157
-3.01650825,2.24569309,0.13686191,0.40413031,0.00434770,0.01702890,0.34619501,1.61470047,0.01491165,0.11558362
-3.01050525,2.27384342,0.13676612,0.39979563,0.00439231,0.01720685,0.34829427,1.65233937,0.01464079,0.11474727
-3.00450225,2.30139537,0.13660281,0.39610647,0.00445698,0.01745383,0.34992555,1.68883821,0.01440518,0.11395855
-2.99849925,2.32800918,0.13636240,0.39300585,0.00454129,0.01776985,0.35108261,1.72387488,0.01420791,0.11320068
-2.99249625,2.35351218,0.13604614,0.39047338,0.00464570,0.01815700,0.35178415,1.75723479,0.01405362,0.11246560
-2.98649325,2.37792103,0.13566672,0.38852941,0.00477168,0.01861948,0.35207609,1.78882808,0.01394858,0.11175508
-2.98049025,2.40145654,0.13524853,0.38723735,0.00492181,0.01916373,0.35203283,1.81870212,0.01390073,0.11108134
-2.97448724,2.42455041,0.13482754,0.38670401,0.00509975,0.01979831,0.35175746,1.84704887,0.01391963,0.11046729
-2.96848424,2.44784319,0.13445085,0.38707794,0.00531031,0.02053384,0.35138073,1.87420635,0.01401632,0.10994617
-2.96248124,2.47217325,0.13417583,0.38854572,0.00555939,0.02138276,0.35105879,1.90065414,0.01420322,0.10956074
-2.95647824,2.49855690,0.13406886,0.39132641,0.00585387,0.02235913,0.35096967,1.92700283,0.01449378,0.10936204
-2.95047524,2.52816010,0.13420378,0.39566419,0.00620148,0.02347826,0.35130856,1.95397747,0.01490226,0.10940769
-2.94447224,2.56226256,0.13465983,0.40181953,0.00661066,0.02475637,0.35228204,1.98239576,0.01544333,0.10975986
-2.93846923,2.60221532,0.13551948,0.41005925,0.00709026,0.02621010,0.35410130,2.01314138,0.01613165,0.11048299
-2.93246623,2.64939316,0.13686580,0.42064557,0.00764933,0.02785605,0.35697470,2.04713351,0.01698143,0.11164130
-2.92646323,2.70514362,0.13877976,0.43382487,0.00829683,0.02971028,0.36109984,2.08529358,0.01800598,0.11329621
-2.92046023,2.77073425,0.14133732,0.44981631,0.00904125,0.03178771,0.36665541,2.12851044,0.01921714,0.11550380
-2.91445723,2.84730020,0.14460654,0.46880086,0.00989034,0.03410155,0.37379319,2.17760534,0.02062489,0.11831238
-2.90845423,2.93579403,0.14864468,0.49091117,0.01085072,0.03666275,0.38263057,2.23329797,0.02223677,0.12176021
-2.90245123,3.03693983,0.15349557,0.51622264,0.01192757,0.03947939,0.39324374,2.29617509,0.02405753,0.12587357
-2.89644822,3.15119339,0.15918716,0.54474607,0.01312431,0.04255618,0.40566213,2.36666289,0.02608865,0.13066513
-2.89044522,3.27871028,0.16572952,0.57642218,0.01444233,0.04589388,0.41986421,2.44500429,0.02832808,0.13613281
-2.88444222,3.41932313,0.17311330,0.61111844,0.01588073,0.04948896,0.43577495,2.53124232,0.03076991,0.14225900
-2.87843922,3.57252929,0.18130881,0.64862805,0.01743615,0.05333314,0.45326523,2.62521004,0.03340422,0.14901035
-2.87243622,3.73748956,0.19026577,0.68867155,0.01910267,0.05741323,0.47215313,2.72652779,0.03621706,0.15633800
-2.86643322,3.91303835,0.19991371,0.73090082,0.02087173,0.06171093,0.49220736,2.83460771,0.03919039,0.16417829
-2.86043022,4.09770497,0.21016316,0.77490541,0.02273219,0.06620288,0.51315261,2.94866559,0.04230232,0.17245396
-2.85442721,4.28974553,0.22090759,0.82022118,0.02467043,0.07086081,0.53467683,3.06773944,0.04552731,0.18107572
-2.84842421,4.48718427,0.23202600,0.86634078,0.02667058,0.07565187,0.55644001,3.19071405,0.04883658,0.18994418
-2.84242121,4.68786287,0.24338612,0.91272574,0.02871475,0.08053911,0.57808438,3.31635060,0.05219861,0.19895212
-2.83641821,4.88949582,0.25484815,0.95881974,0.03078342,0.08548220,0.59924543,3.44331994,0.05557968,0.20798689
-2.83041521,5.08972974,0.26626888,1.00406254,0.03285581,0.09043812,0.61956344,3.57023821,0.05894458,0.21693309
-2.82441221,5.28620422,0.27750595,1.04790408,0.03491040,0.09536222,0.63869496,3.69570313,0.06225731,0.22567513
-2.81840920,5.47661192,0.28842221,1.08981824,0.03692537,0.10020915,0.65632373,3.81832968,0.06548189,0.23409995
-2.81240620,5.65875531,0.29888990,1.12931577,0.03887913,0.10493405,0.67217069,3.93678337,0.06858311,0.24209954
-2.80640320,5.83059808,0.30879442,1.16595579,0.04075086,0.10949357,0.68600237,4.04981004,0.07152736,0.24957329
-2.80040020,5.99030899,0.31803767,1.19935559,0.04252099,0.11384703,0.69763758,4.15626083,0.07428334,0.25643015
-2.79439720,6.13629673,0.32654060,1.22919821,0.04417162,0.11795738,0.70695186,4.25511162,0.07682275,0.26259044
-2.78839420,6.26723449,0.33424499,1.25523763,0.04568698,0.12179209,0.71387958,4.34547627,0.07912087,0.26798732
-2.78239120,6.38207373,0.34111431,1.27730139,0.04705373,0.12532383,0.71841365,4.42661349,0.08115708,0.27256789
-2.77638819,6.48004689,0.34713358,1.29529057,0.04826119,0.12853095,0.72060282,4.49792749,0.08291511,0.27629384
-2.77038519,6.56065959,0.35230832,1.30917716,0.04930154,0.13139768,0.72054674,4.55896281,0.08438331,0.27914169
-2.76438219,6.62367321,0.35666256,1.31899910,0.05016981,0.13391414,0.71838903,4.60939426,0.08555467,0.28110258
-2.75837919,6.66907944,0.36023602,1.32485323,0.05086388,0.13607595,0.71430887,4.64901278,0.08642666,0.28218165
-2.75237619,6.69706837,0.36308069,1.32688643,0.05138435,0.13788378,0.70851134,4.67770872,0.08700101,0.28239707
-2.74637319,6.70799252,0.36525691,1.32528568,0.05173428,0.13934249,0.70121716,4.69545360,0.08728334,0.28177869
-2.74037019,6.70232890,0.36682914,1.32026726,0.05191893,0.14046022,0.69265244,4.70228201,0.08728258,0.28036646
-2.73436718,6.68064145,0.36786187,1.31206579,0.05194540,0.14124732,0.68303865,4.69827466,0.08701049,0.27820861
-2.72836418,6.64354613,0.36841553,1.30092371,0.05182224,0.14171528,0.67258372,4.68354400,0.08648096,0.27535977
-2.72236118,6.59168041,0.36854304,1.28708152,0.05155906,0.14187561,0.66147436,4.65822321,0.08570942,0.27187897
-2.71635818,6.52567898,0.36828692,1.27076939,0.05116615,0.14173888,0.64987009,4.62245930,0.08471218,0.26782778
-2.71035518,6.44615673,0.36767726,1.25220047,0.05065408,0.14131395,0.63789925,4.57641070,0.08350590,0.26326854
-2.70435218,6.35369954,0.36673061,1.23156610,0.05003338,0.14060736,0.62565705,4.52024925,0.08210708,0.25826276
-2.69834917,6.24886317,0.36544992,1.20903326,0.04931430,0.13962302,0.61320572,4.45416644,0.08053169,0.25286987
-2.69234617,6.13217967,0.36382551,1.18474399,0.04850656,0.13836222,0.60057661,4.37838320,0.07879488,0.24714625
-2.68634317,6.00417041,0.36183701,1.15881698,0.04761927,0.13682392,0.58777414,4.29316232,0.07691086,0.24114452
-2.68034017,5.86536439,0.35945616,1.13135100,0.04666086,0.13500526,0.57478113,4.19882254,0.07489283,0.23491334
-2.67433717,5.71632007,0.35665029,1.10242974,0.04563907,0.13290243,0.56156535,4.09575297,0.07275312,0.22849734
-2.66833417,5.55764894,0.35338635,1.07212794,0.04456111,0.13051167,0.54808662,3.98442669,0.07050334,0.22193755
-2.66233117,5.39003866,0.34963511,1.04051807,0.04343370,0.12783035,0.53430430,3.86541232,0.06815462,0.21527186
-2.65632816,5.21427395,0.34537535,1.00767729,0.04226334,0.12485819,0.52018447,3.73938231,0.06571792,0.20853583
-2.65032516,5.03125336,0.34059784,0.97369408,0.04105643,0.12159835,0.50570652,3.60711734,0.06320435,0.20176350
-2.64432216,4.84200043,0.33530862,0.93867417,0.03981951,0.11805850,0.49086881,3.46950585,0.06062543,0.19498821
-2.63831916,4.64766807,0.32953169,0.90274529,0.03855940,0.11425160,0.47569291,3.32753851,0.05799340,0.18824337
-2.63231616,4.44953539,0.32331058,0.86606052,0.03728341,0.11019650,0.46022644,3.18229750,0.05532135,0.18156310
-2.62631316,4.24899674,0.31670887,0.82879986,0.03599934,0.10591824,0.44454419,3.03494082,0.05262336,0.17498260
-2.62031016,4.04754308,0.30980962,0.79117005,0.03471562,0.10144800,0.42874750,2.88668204,0.04991452,0.16853833
-2.61430715,3.84673640,0.30271348,0.75340252,0.03344117,0.09682272,0.41296200,2.73876633,0.04721082,0.16226780
-2.60830415,3.64817802,0.29553576,0.71574959,0.03218539,0.09208445,0.39733382,2.59244370,0.04452898,0.15620915
-2.60230115,3.45347236,0.28840247,0.67847907,0.03095796,0.08727937,0.38202445,2.44894045,0.04188616,0.15040037
-2.59629815,3.26418758,0.28144556,0.64186764,0.02976857,0.08245661,0.36720450,2.30943005,0.03929966,0.14487830
-2.59029515,3.08181493,0.27479758,0.60619319,0.02862670,0.07766687,0.35304678,2.17500473,0.03678646,0.13967740
-2.58429215,2.90772869,0.26858595,0.57172665,0.02754130,0.07296094,0.33971893,2.04664875,0.03436287,0.13482841
-2.57828914,2.74314845,0.26292736,0.53872367,0.02652041,0.06838822,0.32737603,1.92521467,0.03204404,0.13035696
-2.57228614,2.58910545,0.25792232,0.50741659,0.02557090,0.06399522,0.31615359,1.81140343,0.02984358,0.12628217
-2.56628314,2.44641458,0.25365038,0.47800702,0.02469816,0.05982426,0.30616111,1.70574901,0.02777320,0.12261546
-2.56028014,2.31565324,0.25016619,0.45065956,0.02390581,0.05591225,0.29747676,1.60860848,0.02584244,0.11935956
-2.55427714,2.19714815,0.24749666,0.42549679,0.02319558,0.05228972,0.29014322,1.52015759,0.02405844,0.11650782
-2.54827414,2.09097064,0.24563941,0.40259596,0.02256715,0.04898020,0.28416498,1.44039223,0.02242584,0.11404389
-2.54227114,1.99694086,0.24456260,0.38198730,0.02201817,0.04599973,0.27950724,1.36913566,0.02094680,0.11194184
-2.53626813,1.91464074,0.24420624,0.36365426,0.02154435,0.04335681,0.27609644,1.30605131,0.01962113,0.11016674
-2.53026513,1.84343523,0.24448490,0.34753556,0.02113960,0.04105254,0.27382238,1.25066052,0.01844649,0.10867566
-2.52426213,1.78250124,0.24529177,0.33352896,0.02079637,0.03908110,0.27254195,1.20236479,0.01741872,0.10741914
-2.51825913,1.73086287,0.24650382,0.32149653,0.02050597,0.03743047,0.27208415,1.16047153,0.01653226,0.10634300
-2.51225613,1.68743184,0.24798794,0.31127131,0.02025904,0.03608330,0.27225630,1.12422238,0.01578061,0.10539046
-2.50625313,1.65105139,0.24960766,0.30266492,0.02004598,0.03501809,0.27285116,1.09282313,0.01515686,0.10450452
-2.50025013,1.62054196,0.25123016,0.29547584,0.01985747,0.03421032,0.27365455,1.06547407,0.01465425,0.10363033
-2.49424712,1.59474678,0.25273323,0.28949802,0.01968499,0.03363377,0.27445330,1.04139950,0.01426667,0.10271771
-2.48824412,1.57257558,0.25401186,0.28452935,0.01952126,0.03326180,0.27504308,1.01987554,0.01398917,0.10172338
-2.48224112,1.55304463,0.25498402,0.28037965,0.01936065,0.03306862,0.27523574,1.00025488,0.01381844,0.10061304
-2.47623812,1.53531152,0.25559544,0.27687798,0.01919952,0.03303041,0.27486606,0.98198782,0.01375315,0.09936302
-2.47023512,1.51870320,0.25582301,0.27387861,0.01903643,0.03312641,0.27379735,0.96463861,0.01379426,0.09796159
-2.46423212,1.50273622,0.25567680,0.27126584,0.01887229,0.03333970,0.27192597,0.94789653,0.01394509,0.09640960
-2.45822911,1.48712833,0.25520031,0.26895705,0.01871031,0.03365787,0.26918441,0.93158145,0.01421142,0.09472067
-2.45222611,1.47180101,0.25446921,0.26690416,0.01855587,0.03407340,0.26554290,0.91564354,0.01460133,0.09292079
-2.44622311,1.45687287,0.25358835,0.26509336,0.01841627,0.03458382,0.26100959,0.90015737,0.01512493,0.09104728
-2.44022011,1.44264433,0.25268746,0.26354303,0.01830036,0.03519154,0.25562919,0.88531069,0.01579395,0.08914730
-2.43421711,1.42957422,0.25191540,0.26230019,0.01821804,0.03590351,0.24948042,0.87138845,0.01662121,0.08727582
-2.42821411,1.41824949,0.25143360,0.26143543,0.01817975,0.03673054,0.24267211,0.85875278,0.01761994,0.08549329
-2.42221111,1.40934935,0.25140874,0.26103676,0.01819589,0.03768647,0.23533848,0.84782006,0.01880302,0.08386298
-2.41620810,1.40360543,0.25200519,0.26120259,0.01827616,0.03878709,0.22763358,0.83903585,0.02018217,0.08244817
-2.41020510,1.40175993,0.25337751,0.26203411,0.01842906,0.04004898,0.21972535,0.83284907,0.02176706,0.08130933
-2.40420210,1.40452342,0.25566339,0.26362766,0.01866128,0.04148818,0.21178941,0.82968646,0.02356443,0.08050136
-2.39819910,1.41253435,0.25897744,0.26606721,0.01897726,0.04311890,0.20400295,0.82992844,0.02557725,0.08007112
-2.39219610,1.42632195,0.26340604,0.26941744,0.01937880,0.04495217,0.19653894,0.83388749,0.02780399,0.08005516
-2.38619310,1.44627415,0.26900351,0.27371778,0.01986485,0.04699466,0.18956077,0.84178983,0.03023789,0.08047796
-2.38019010,1.47261199,0.27578988,0.27897761,0.02043135,0.04924761,0.18321762,0.85376127,0.03286652,0.08135064
-2.37418709,1.50537131,0.28375009,0.28517290,0.02107126,0.05170595,0.17764069,0.86981756,0.03567144,0.08267016
-2.36818409,1.54439272,0.29283487,0.29224445,0.02177472,0.05435770,0.17294014,0.88985974,0.03862810,0.08441912
-2.36218109,1.58931985,0.30296309,0.30009779,0.02252934,0.05718366,0.16920310,0.91367434,0.04170597,0.08656614
-2.35617809,1.63960599,0.31402527,0.30860474,0.02332061,0.06015744,0.16649248,0.94093836,0.04486890,0.08906675
-2.35017509,1.69452836,0.32588832,0.31760661,0.02413236,0.06324576,0.16484660,0.97122858,0.04807577,0.09186476
-2.34417209,1.75320939,0.33840081,0.32691876,0.02494740,0.06640913,0.16427958,1.00403451,0.05128134,0.09489410
-2.33816908,1.81464362,0.35139876,0.33633642,0.02574804,0.06960284,0.16478230,1.03877436,0.05443729,0.09808095
-2.33216608,1.87772893,0.36471139,0.34564136,0.02651677,0.07277818,0.16632388,1.07481299,0.05749351,0.10134619
-2.32616308,1.94130039,0.37816656,0.35460917,0.02723686,0.07588388,0.16885347,1.11148108,0.06039941,0.10460787
-2.32016008,2.00416524,0.39159563,0.36301681,0.02789285,0.07886772,0.17230225,1.14809437,0.06310547,0.10778386
-2.31415708,2.06513729,0.40483738,0.37064997,0.02847109,0.08167823,0.17658556,1.18397228,0.06556462,0.11079429
-2.30815408,2.12306917,0.41774094,0.37731000,0.02896008,0.08426635,0.18160498,1.21845499,0.06773374,0.11356391
-2.30215108,2.17688137,0.43016753,0.38282012,0.02935077,0.08658703,0.18725039,1.25091846,0.06957496,0.11602417
-2.29614807,2.22558684,0.44199109,0.38703051,0.02963668,0.08860069,0.19340185,1.28078673,0.07105686,0.11811494
-2.29014507,2.26831050,0.45309783,0.38982234,0.02981397,0.09027446,0.19993149,1.30754157,0.07215536,0.11978590
-2.28414207,2.30430342,0.46338494,0.39111035,0.02988139,0.09158315,0.20670515,1.33072897,0.07285451,0.12099748
-2.27813907,2.33295148,0.47275864,0.39084413,0.02984007,0.09250988,0.21358409,1.34996304,0.07314680,0.12172140
-2.27213607,2.35377901,0.48113194,0.38900813,0.02969338,0.09304642,0.22042660,1.36492729,0.07303335,0.12194080
-2.26613307,2.36644784,0.48842231,0.38562030,0.02944655,0.09319316,0.22708971,1.37537386,0.07252365,0.12164995
-2.26013007,2.37075264,0.49454976,0.38072986,0.02910645,0.09295881,0.23343100,1.38112125,0.07163509,0.12085367
-2.25412706,2.36661354,0.49943541,0.37441405,0.02868124,0.09235972,0.23931056,1.38205092,0.07039220,0.11956644
-2.24812406,2.35406687,0.50300097,0.36677440,0.02818008,0.09141908,0.24459315,1.37810359,0.06882565,0.11781129
-2.24212106,2.33325517,0.50516913,0.35793252,0.02761293,0.09016583,0.24915049,1.36927548,0.06697109,0.11561860
-2.23611806,2.30441718,0.50586509,0.34802590,0.02699028,0.08863351,0.25286378,1.35561503,0.06486789,0.11302472
-2.23011506,2.26787871,0.50501909,0.33720370,0.02632310,0.08685904,0.25562630,1.33722037,0.06255772,0.11007070
-2.22411206,2.22404458,0.50256988,0.32562290,0.02562273,0.08488153,0.25734601,1.31423760,0.06008330,0.10680095
-2.21810905,2.17339229,0.49846886,0.31344494,0.02490089,0.08274120,0.25794809,1.28685998,0.05748702,0.10326216
-2.21210605,2.11646715,0.49268480,0.30083285,0.02416974,0.08047836,0.25737728,1.25532784,0.05480978,0.09950213
-2.20610305,2.05387884,0.48520849,0.28794900,0.02344197,0.07813265,0.25559989,1.21992895,0.05208997,0.09556898
-2.20010005,1.98629902,0.47605734,0.27495354,0.02273090,0.07574248,0.25260537,1.18099906,0.04936262,0.09151040
-2.19409705,1.91445955,0.46527928,0.26200329,0.02205064,0.07334463,0.24840723,1.13892224,0.04665870,0.08737307
-2.18809405,1.83915071,0.45295578,0.24925126,0.02141613,0.07097418,0.24304346,1.09413053,0.04400476,0.08320229
-2.18209105,1.76121888,0.43920373,0.23684649,0.02084327,0.06866453,0.23657604,1.04710272,0.04142267,0.07904173
-2.17608804,1.68156317,0.42417589,0.22493413,0.02034892,0.06644767,0.22908985,0.99836183,0.03892962,0.07493323
-2.17008504,1.60113049,0.40805989,0.21365579,0.01995082,0.06435459,0.22069081,0.94847119,0.03653830,0.07091677
-2.16408204,1.52090885,0.39107566,0.20314978,0.01966752,0.06241572,0.21150323,0.89802886,0.03425724,0.06703046
-2.15807904,1.44191860,0.37347145,0.19355136,0.01951817,0.06066147,0.20166674,0.84766059,0.03209123,0.06331051
-2.15207604,1.36520155,0.35551850,0.18499273,0.01952226,0.05912267,0.19133262,0.79801131,0.03004193,0.05979127
-2.14607304,1.29180822,0.33750468,0.17760279,0.01969928,0.05783101,0.18065979,0.74973533,0.02810843,0.05650520
-2.14007004,1.22278329,0.31972727,0.17150663,0.02006834,0.05681929,0.16981071,0.70348564,0.02628789,0.05348282
-2.13406703,1.15914963,0.30248528,0.16682455,0.02064780,0.05612151,0.15894714,0.65990245,0.02457616,0.05075258
-2.12806403,1.10189134,0.28607159,0.16367088,0.02145475,0.05577274,0.14822615,0.61960148,0.02296834,0.04834073
-2.12206103,1.05193614,0.27076528,0.16215237,0.02250462,0.05580876,0.13779638,0.58316226,0.02145929,0.04627103
-2.11605803,1.01013771,0.25682433,0.16236630,0.02381074,0.05626542,0.12779463,0.55111672,0.02004411,0.04456450
-2.11005503,0.97725816,0.24447915,0.16439837,0.02538394,0.05717785,0.11834307,0.52393852,0.01871839,0.04323909
-2.10405203,0.95395138,0.23392695,0.16832035,0.02723220,0.05857927,0.10954698,0.50203314,0.01747853,0.04230926
-2.09804902,0.94074731,0.22532721,0.17418763,0.02936036,0.06049976,0.10149309,0.48572917,0.01632184,0.04178559
-2.09204602,0.93803775,0.21879830,0.18203667,0.03176988,0.06296478,0.09424852,0.47527079,0.01524661,0.04167439
-2.08604302,0.94606384,0.21441535,0.19188256,0.03445869,0.06599363,0.08786043,0.47081164,0.01425202,0.04197726
-2.08004002,0.96490563,0.21220931,0.20371653,0.03742108,0.06959785,0.08235609,0.47241024,0.01333808,0.04269076
-2.07403702,0.99447391,0.21216704,0.21750379,0.04064767,0.07377969,0.07774354,0.48002691,0.01250543,0.04380610
-2.06803402,1.03450474,0.21423264,0.23318152,0.04412538,0.07853067,0.07401269,0.49352243,0.01175509,0.04530886
-2.06203102,1.08455673,0.21830951,0.25065726,0.04783753,0.08383035,0.07113671,0.51265835,0.01108825,0.04717890
-2.05602801,1.14401159,0.22426340,0.26980773,0.05176385,0.08964540,0.06907371,0.53709921,0.01050597,0.04939031
-2.05002501,1.21207794,0.23192598,0.29047813,0.05588063,0.09592897,0.06776871,0.56641655,0.01000890,0.05191151
-2.04402201,1.28779891,0.24109912,0.31248211,0.06016076,0.10262055,0.06715556,0.60009492,0.00959709,0.05470551
-2.03801901,1.37006335,0.25155945,0.33560236,0.06457387,0.10964620,0.06715910,0.63753987,0.00926972,0.05773027
-2.03201601,1.45762116,0.26306337,0.35959205,0.06908644,0.11691933,0.06769724,0.67808780,0.00902493,0.06093930
-2.02601301,1.54910238,0.27535227,0.38417699,0.07366191,0.12434197,0.06868298,0.72101788,0.00885971,0.06428225
-2.02001001,1.64304018,0.28815787,0.40905871,0.07826083,0.13180656,0.07002649,0.76556560,0.00876981,0.06770581
-2.01400700,1.73789744,0.30120767,0.43391844,0.08284105,0.13919814,0.07163698,0.81093802,0.00874975,0.07115462
-2.00800400,1.83209648,0.31423046,0.45842193,0.08735801,0.14639702,0.07342453,0.85633030,0.00879284,0.07457229
-2.00200100,1.92405138,0.32696177,0.48222516,0.09176501,0.15328173,0.07530180,0.90094313,0.00889132,0.07790254
-1.99599800,2.01220227,0.33914921,0.50498073,0.09601374,0.15973227,0.07718560,0.94400082,0.00903651,0.08109032
-1.98999500,2.09505058,0.35055770,0.52634498,0.10005478,0.16563345,0.07899829,0.98476932,0.00921904,0.08408302
-1.98399200,2.17119442,0.36097443,0.54598554,0.10383837,0.17087825,0.08066913,1.02257379,0.00942911,0.08683154
-1.97798899,2.23936294,0.37021358,0.56358920,0.10731524,0.17537107,0.08213534,1.05681512,0.00965681,0.08929145
-1.97198599,2.29844850,0.37812052,0.57886985,0.11043761,0.17903076,0.08334313,1.08698485,0.00989241,0.09142393
-1.96598299,2.34753579,0.38457567,0.59157617,0.11316034,0.18179323,0.08424842,1.11267797,0.01012673,0.09319665
-1.95997999,2.38592647,0.38949763,0.60149896,0.11544217,0.18361369,0.08481748,1.13360314,0.01035148,0.09458448
-1.95397699,2.41315881,0.39284568,0.60847762,0.11724699,0.18446821,0.08502729,1.14958991,0.01055955,0.09557005
-1.94797399,2.42902109,0.39462145,0.61240573,0.11854515,0.18435470,0.08486575,1.16059270,0.01074534,0.09614407
-1.94197099,2.43355854,0.39486965,0.61323524,0.11931472,0.18329323,0.08433157,1.16669133,0.01090499,0.09630551
-1.93596798,2.42707310,0.39367784,0.61097928,0.11954264,0.18132557,0.08343410,1.16808801,0.01103661,0.09606149
-1.92996498,2.41011597,0.39117512,0.60571326,0.11922570,0.17851410,0.08219276,1.16510096,0.01114040,0.09542706
-1.92396198,2.38347315,0.38752970,0.59757421,0.11837123,0.17493998,0.08063637,1.15815463,0.01121871,0.09442467
-1.91795898,2.34814397,0.38294537,0.58675825,0.11699758,0.17070081,0.07880225,1.14776704,0.01127605,0.09308352
-1.91195598,2.30531355,0.37765686,0.57351632,0.11513415,0.16590773,0.07673511,1.13453437,0.01131900,0.09143876
-1.90595298,2.25631968,0.37192418,0.55814810,0.11282115,0.16068207,0.07448578,1.11911343,0.01135599,0.08953045
-1.89994997,2.20261523,0.36602594,0.54099440,0.11010888,0.15515179,0.07210980,1.10220240,0.01139712,0.08740250
-1.89394697,2.14572719,0.36025197,0.52242821,0.10705666,0.14944771,0.06966596,1.08452044,0.01145373,0.08510147
-1.88794397,2.08721349,0.35489519,0.50284465,0.10373139,0.14369974,0.06721465,1.06678669,0.01153810,0.08267534
-1.88194097,2.02861901,0.35024311,0.48265017,0.10020575,0.13803318,0.06481631,1.04969930,0.01166293,0.08017224
-1.87593797,1.97143201,0.34656905,0.46225140,0.09655619,0.13256531,0.06252983,1.03391502,0.01184084,0.07763920
-1.86993497,1.91704235,0.34412350,0.44204393,0.09286063,0.12740220,0.06041097,1.02002996,0.01208390,0.07512100
-1.86393197,1.86670287,0.34312575,0.42240146,0.08919613,0.12263609,0.05851097,1.00856205,0.01240305,0.07265902
-1.85792896,1.82149493,0.34375616,0.40366573,0.08563651,0.11834317,0.05687524,0.99993573,0.01280759,0.07029030
-1.85192596,1.78229940,0.34614933,0.38613747,0.08225005,0.11458192,0.05554224,0.99446939,0.01330472,0.06804666
-1.84592296,1.74977397,0.35038847,0.37006873,0.07909731,0.11139215,0.05454265,0.99236590,0.01389907,0.06595407
-1.83991996,1.72433752,0.35650123,0.35565686,0.07622929,0.10879449,0.05389872,0.99370673,0.01459238,0.06403215
-1.83391696,1.70616226,0.36445720,0.34304033,0.07368587,0.10679058,0.05362395,0.99844985,0.01538319,0.06229388
-1.82791396,1.69517383,0.37416732,0.33229650,0.07149467,0.10536384,0.05372309,1.00643173,0.01626672,0.06074555
-1.82191096,1.69105963,0.38548531,0.32344145,0.06967034,0.10448072,0.05419246,1.01737339,0.01723480,0.05938693
-1.81590795,1.69328518,0.39821115,0.31643180,0.06821436,0.10409246,0.05502059,1.03089056,0.01827597,0.05821159
-1.80990495,1.70111807,0.41209672,0.31116854,0.06711529,0.10413733,0.05618918,1.04650779,0.01937568,0.05720748
-1.80390195,1.71365886,0.42685342,0.30750266,0.06634952,0.10454310,0.05767431,1.06367610,0.02051668,0.05635764
-1.79789895,1.72987792,0.44216164,0.30524230,0.06588246,0.10522985,0.05944803,1.08179372,0.02167942,0.05564113
-1.79189595,1.74865697,0.45768177,0.30416138,0.06567009,0.10611300,0.06147999,1.10022925,0.02284268,0.05503400
-1.78589295,1.76883397,0.47306650,0.30400910,0.06566087,0.10710633,0.06373927,1.11834644,0.02398417,0.05451039
-1.77988994,1.78924950,0.48797390,0.30452019,0.06579786,0.10812501,0.06619635,1.13552970,0.02508134,0.05404368
-1.77388694,1.80879304,0.50208077,0.30542536,0.06602101,0.10908862,0.06882488,1.15120922,0.02611203,0.05360762
-1.76788394,1.82644722,0.51509576,0.30646168,0.06626949,0.10992386,0.07160345,1.16488476,0.02705531,0.05317740
-1.76188094,1.84132812,0.52677171,0.30738240,0.06648399,0.11056702,0.07451710,1.17614693,0.02789215,0.05273070
-1.75587794,1.85271998,0.53691656,0.30796585,0.06660883,0.11096608,0.07755848,1.18469500,0.02860611,0.05224850
-1.74987494,1.86010273,0.54540231,0.30802313,0.06659390,0.11108237,0.08072863,1.19035024,0.02918386,0.05171580
-1.74387194,1.86317089,0.55217158,0.30740421,0.06639630,0.11089170,0.08403731,1.19306414,0.02961569,0.05112215
-1.73786893,1.86184317,0.55724132,0.30600233,0.06598153,0.11038495,0.08750274,1.19292096,0.02989572,0.05046186
-1.73186593,1.85626186,0.56070338,0.30375641,0.06532442,0.10956810,0.09115079,1.19013417,0.03002211,0.04973413
-1.72586293,1.84678224,0.56272177,0.30065148,0.06440951,0.10846164,0.09501368,1.18503704,0.02999698,0.04894278
-1.71985993,1.83395216,0.56352669,0.29671715,0.06323107,0.10709941,0.09912801,1.17806740,0.02982627,0.04809590
-1.71385693,1.81848272,0.56340530,0.29202417,0.06179275,0.10552696,0.10353245,1.16974735,0.02951935,0.04720519
-1.70785393,1.80121138,0.56268977,0.28667934,0.06010680,0.10379938,0.10826495,1.16065868,0.02908859,0.04628522
-1.70185093,1.78305906,0.56174281,0.28081894,0.05819303,0.10197879,0.11335971,1.15141510,0.02854872,0.04535247
-1.69584792,1.76498335,0.56094149,0.27460113,0.05607751,0.10013153,0.11884402,1.14263259,0.02791625,0.04442437
-1.68984492,1.74792999,0.56065995,0.26819752,0.05379118,0.09832520,0.12473516,1.13489916,0.02720868,0.04351827
-1.68384192,1.73278486,0.56125173,0.26178452,0.05136823,0.09662565,0.13103742,1.12874568,0.02644387,0.04265042
