energy_ev,total_up,Cu_p_up,Cu_d_up,Ga_p_up,Ga_d_up,Se_s_up,Se_p_up
-5.81390695,5.78731154,1.87950887,0.95226135,0.30208139,0.00000000,0.10285472,2.43868958
-5.80790395,5.88667076,1.92543347,0.97811847,0.31349759,0.00000000,0.10441629,2.40546777
-5.80190095,5.97700629,1.96880290,1.00270455,0.32421916,0.00000000,0.10592089,2.36986086
-5.79589795,6.05788894,2.00936970,1.02584663,0.33413759,0.00000000,0.10735732,2.33260182
-5.78989495,6.12895804,2.04689673,1.04738170,0.34315145,0.00000000,0.10871352,2.29441934
-5.78389195,6.18992719,2.08116259,1.06716043,0.35116876,0.00000000,0.10997721,2.25601851
-5.77788894,6.24058780,2.11196671,1.08505039,0.35810900,0.00000000,0.11113646,2.21806218
-5.77188594,6.28080990,2.13913359,1.10093858,0.36390488,0.00000000,0.11218019,2.18115338
-5.76588294,6.31053992,2.16251594,1.11473302,0.36850369,0.00000000,0.11309861,2.14581932
-5.75987994,6.32979523,2.18199646,1.12636347,0.37186827,0.00000000,0.11388344,2.11249755
-5.75387694,6.33865552,2.19748802,1.13578106,0.37397736,0.00000000,0.11452804,2.08152451
-5.74787394,6.33725145,2.20893243,1.14295699,0.37482559,0.00000000,0.11502737,2.05312694
-5.74187094,6.32575107,2.21629766,1.14788038,0.37442286,0.00000000,0.11537774,2.02741638
-5.73586793,6.30434506,2.21957405,1.15055548,0.37279337,0.00000000,0.11557657,2.00438701
-5.72986493,6.27323173,2.21876967,1.15099845,0.36997417,0.00000000,0.11562193,1.98391698
-5.72386193,6.23260315,2.21390543,1.14923405,0.36601351,0.00000000,0.11551210,1.96577327
-5.71785893,6.18263375,2.20501055,1.14529256,0.36096890,0.00000000,0.11524513,1.94962012
-5.71185593,6.12347246,2.19211868,1.13920718,0.35490517,0.00000000,0.11481848,1.93503095
-5.70585293,6.05523972,2.17526553,1.13101230,0.34789245,0.00000000,0.11422867,1.92150346
-5.69984992,5.97802988,2.15448812,1.12074272,0.34000436,0.00000000,0.11347119,1.90847768
-5.69384692,5.89191961,2.12982610,1.10843406,0.33131640,0.00000000,0.11254047,1.89535644
-5.68784392,5.79698223,2.10132528,1.09412436,0.32190457,0.00000000,0.11143010,1.88152763
-5.68184092,5.69330724,2.06904310,1.07785676,0.31184439,0.00000000,0.11013320,1.86638760
-5.67583792,5.58102426,2.03305595,1.05968322,0.30121021,0.00000000,0.10864294,1.84936481
-5.66983492,5.46032976,1.99346779,1.03966879,0.29007489,0.00000000,0.10695321,1.82994282
-5.66383192,5.33151470,1.95041940,1.01789623,0.27850972,0.00000000,0.10505938,1.80768171
-5.65782891,5.19499109,1.90409752,0.99447061,0.26658467,0.00000000,0.10295905,1.78223694
-5.65182591,5.05131524,1.85474311,0.96952321,0.25436868,0.00000000,0.10065285,1.75337485
-5.64582291,4.90120566,1.80265790,0.94321467,0.24193012,0.00000000,0.09814507,1.72098391
-5.63981991,4.74555359,1.74820837,0.91573662,0.22933723,0.00000000,0.09544424,1.68508128
-5.63381691,4.58542497,1.69182680,0.88731184,0.21665837,0.00000000,0.09256342,1.64581416
-5.62781391,4.42205264,1.63400861,0.85819251,0.20396226,0.00000000,0.08952040,1.60345578
-5.62181091,4.25681862,1.57530614,0.82865665,0.19131788,0.00000000,0.08633753,1.55839631
-5.61580790,4.09122667,1.51631863,0.79900269,0.17879424,0.00000000,0.08304137,1.51112877
-5.60980490,3.92686621,1.45767887,0.76954244,0.16645976,0.00000000,0.07966214,1.46223079
-5.60380190,3.76536903,1.40003692,0.74059271,0.15438159,0.00000000,0.07623286,1.41234296
-5.59779890,3.60836089,1.34404171,0.71246608,0.14262463,0.00000000,0.07278844,1.36214467
-5.59179590,3.45741047,1.29032140,0.68546116,0.13125045,0.00000000,0.06936454,1.31232867
-5.58579290,3.31397810,1.23946338,0.65985292,0.12031609,0.00000000,0.06599648,1.26357539
-5.57978989,3.17936700,1.19199503,0.63588359,0.10987299,0.00000000,0.06271806,1.21652825
-5.57378689,3.05467951,1.14836617,0.61375465,0.09996584,0.00000000,0.05956049,1.17177086
-5.56778389,2.94078034,1.10893402,0.59362018,0.09063168,0.00000000,0.05655139,1.12980716
-5.56178089,2.83826877,1.07395150,0.57558209,0.08189917,0.00000000,0.05371401,1.09104517
-5.55577789,2.74746080,1.04355928,0.55968719,0.07378806,0.00000000,0.05106654,1.05578496
-5.54977489,2.66838209,1.01778200,0.54592651,0.06630901,0.00000000,0.04862177,1.02421102
-5.54377189,2.60077160,0.99652876,0.53423658,0.05946360,0.00000000,0.04638682,0.99638925
-5.53776888,2.54409564,0.97959763,0.52450269,0.05324472,0.00000000,0.04436319,0.97226842
-5.53176588,2.49757101,0.96668405,0.51656387,0.04763706,0.00000000,0.04254701,0.95168577
-5.52576288,2.46019624,0.95739246,0.51021934,0.04261801,0.00000000,0.04092943,0.93437635
-5.51975988,2.43078894,0.95125064,0.50523599,0.03815855,0.00000000,0.03949722,0.91998543
-5.51375688,2.40802756,0.94772599,0.50135665,0.03422439,0.00000000,0.03823343,0.90808347
-5.50775388,2.39049555,0.94624308,0.49830864,0.03077710,0.00000000,0.03711818,0.89818280
-5.50175088,2.37672614,0.94620161,0.49581233,0.02777537,0.00000000,0.03612947,0.88975548
-5.49574787,2.36524590,0.94699417,0.49358936,0.02517613,0.00000000,0.03524405,0.88225150
-5.48974487,2.35461563,0.94802310,0.49137022,0.02293568,0.00000000,0.03443818,0.87511678
-5.48374187,2.34346737,0.94871596,0.48890105,0.02101069,0.00000000,0.03368843,0.86781043
-5.47773887,2.33053648,0.94853913,0.48594933,0.01935914,0.00000000,0.03297235,0.85982067
-5.47173587,2.31468821,0.94700933,0.48230861,0.01794101,0.00000000,0.03226910,0.85067911
-5.46573287,2.29493844,0.94370272,0.47780206,0.01671897,0.00000000,0.03155989,0.83997300
-5.45972986,2.27046845,0.93826165,0.47228483,0.01565876,0.00000000,0.03082846,0.82735519
-5.45372686,2.24063397,0.93039913,0.46564547,0.01472958,0.00000000,0.03006127,0.81255166
-5.44772386,2.20496875,0.91990087,0.45780631,0.01390423,0.00000000,0.02924777,0.79536657
-5.44172086,2.16318322,0.90662542,0.44872290,0.01315919,0.00000000,0.02838039,0.77568468
-5.43571786,2.11515883,0.89050242,0.43838283,0.01247458,0.00000000,0.02745456,0.75347137
-5.42971486,2.06093865,0.87152923,0.42680379,0.01183404,0.00000000,0.02646858,0.72877024
-5.42371186,2.00071499,0.84976635,0.41403118,0.01122448,0.00000000,0.02542345,0.70169851
-5.41770885,1.93481458,0.82533172,0.40013532,0.01063587,0.00000000,0.02432261,0.67244054
-5.41170585,1.86368211,0.79839433,0.38520832,0.01006092,0.00000000,0.02317161,0.64123967
-5.40570285,1.78786247,0.76916729,0.36936085,0.00949475,0.00000000,0.02197785,0.60838877
-5.39969985,1.70798251,0.73790049,0.35271868,0.00893455,0.00000000,0.02075012,0.57421983
-5.39369685,1.62473246,0.70487328,0.33541931,0.00837925,0.00000000,0.01949830,0.53909305
-5.38769385,1.53884778,0.67038705,0.31760850,0.00782921,0.00000000,0.01823295,0.50338581
-5.38169085,1.45109146,0.63475807,0.29943700,0.00728586,0.00000000,0.01696496,0.46748186
-5.37568784,1.36223733,0.59831051,0.28105737,0.00675146,0.00000000,0.01570521,0.43176117
-5.36968484,1.27305453,0.56136994,0.26262098,0.00622880,0.00000000,0.01446427,0.39659068
-5.36368184,1.18429334,0.52425717,0.24427527,0.00572101,0.00000000,0.01325211,0.36231636
-5.35767884,1.09667262,0.48728270,0.22616126,0.00523133,0.00000000,0.01207792,0.32925666
-5.35167584,1.01086898,0.45074164,0.20841133,0.00476299,0.00000000,0.01094987,0.29769754
-5.34567284,0.92750769,0.41490937,0.19114741,0.00431904,0.00000000,0.00987506,0.26788914
-5.33966983,0.84715558,0.38003776,0.17447939,0.00390230,0.00000000,0.00885939,0.24004415
-5.33366683,0.77031577,0.34635217,0.15850403,0.00351526,0.00000000,0.00790755,0.21433765
-5.32766383,0.69742433,0.31404914,0.14330416,0.00316007,0.00000000,0.00702304,0.19090838
-5.32166083,0.62884877,0.28329480,0.12894824,0.00283854,0.00000000,0.00620825,0.16986132
-5.31565783,0.56488827,0.25422410,0.11549033,0.00255212,0.00000000,0.00546451,0.15127116
-5.30965483,0.50577556,0.22694065,0.10297039,0.00230192,0.00000000,0.00479225,0.13518652
-5.30365183,0.45168014,0.20151739,0.09141484,0.00208879,0.00000000,0.00419114,0.12163471
-5.29764882,0.40271285,0.17799774,0.08083748,0.00191332,0.00000000,0.00366024,0.11062661
-5.29164582,0.35893133,0.15639755,0.07124060,0.00177589,0.00000000,0.00319817,0.10216156
-5.28564282,0.32034633,0.13670730,0.06261626,0.00167675,0.00000000,0.00280329,0.09623193
-5.27963982,0.28692844,0.11889495,0.05494777,0.00161601,0.00000000,0.00247384,0.09282734
-5.27363682,0.25861507,0.10290890,0.04821120,0.00159371,0.00000000,0.00220813,0.09193812
-5.26763382,0.23531743,0.08868128,0.04237697,0.00160985,0.00000000,0.00200466,0.09355819
-5.26163082,0.21692716,0.07613129,0.03741133,0.00166440,0.00000000,0.00186224,0.09768705
-5.25562781,0.20332256,0.06516848,0.03327793,0.00175730,0.00000000,0.00178007,0.10433097
-5.24962481,0.19437409,0.05569601,0.02993909,0.00188848,0.00000000,0.00175787,0.11350339
-5.24362181,0.18994900,0.04761362,0.02735707,0.00205787,0.00000000,0.00179584,0.12522445
-5.23761881,0.18991506,0.04082034,0.02549510,0.00226533,0.00000000,0.00189475,0.13951980
-5.23161581,0.19414322,0.03521691,0.02431823,0.00251070,0.00000000,0.00205586,0.15641869
-5.22561281,0.20250917,0.03070779,0.02379393,0.00279371,0.00000000,0.00228093,0.17595154
-5.21960980,0.21489388,0.02720273,0.02389253,0.00311398,0.00000000,0.00257208,0.19814688
-5.21360680,0.23118302,0.02461798,0.02458740,0.00347100,0.00000000,0.00293171,0.22302794
-5.20760380,0.25126545,0.02287708,0.02585497,0.00386405,0.00000000,0.00336240,0.25060884
-5.20160080,0.27503089,0.02191128,0.02767454,0.00429221,0.00000000,0.00386667,0.28089065
-5.19559780,0.30236679,0.02165958,0.03002792,0.00475428,0.00000000,0.00444686,0.31385718
-5.18959480,0.33315468,0.02206851,0.03289900,0.00524879,0.00000000,0.00510491,0.34947083
-5.18359180,0.36726615,0.02309165,0.03627316,0.00577394,0.00000000,0.00584218,0.38766844
-5.17758879,0.40455861,0.02468895,0.04013667,0.00632756,0.00000000,0.00665918,0.42835739
-5.17158579,0.44487115,0.02682594,0.04447607,0.00690710,0.00000000,0.00755546,0.47141186
-5.16558279,0.48802059,0.02947286,0.04927758,0.00750964,0.00000000,0.00852932,0.51666959
-5.15957979,0.53379804,0.03260377,0.05452658,0.00813181,0.00000000,0.00957773,0.56392913
-5.15357679,0.58196613,0.03619570,0.06020718,0.00876983,0.00000000,0.01069614,0.61294775
-5.14757379,0.63225713,0.04022789,0.06630196,0.00941949,0.00000000,0.01187836,0.66344010
-5.14157079,0.68437210,0.04468119,0.07279185,0.01007617,0.00000000,0.01311657,0.71507776
-5.13556778,0.73798128,0.04953750,0.07965625,0.01073485,0.00000000,0.01440123,0.76748986
-5.12956478,0.79272570,0.05477954,0.08687323,0.01139015,0.00000000,0.01572117,0.82026471
-5.12356178,0.84822020,0.06039066,0.09442009,0.01203635,0.00000000,0.01706368,0.87295267
-5.11755878,0.90405775,0.06635488,0.10227395,0.01266747,0.00000000,0.01841464,0.92507025
-5.11155578,0.95981507,0.07265710,0.11041258,0.01327731,0.00000000,0.01975874,0.97610539
-5.10555278,1.01505940,0.07928343,0.11881530,0.01385957,0.00000000,0.02107973,1.02552404
-5.09954977,1.06935622,0.08622158,0.12746396,0.01440788,0.00000000,0.02236073,1.07277785
-5.09354677,1.12227774,0.09346131,0.13634393,0.01491594,0.00000000,0.02358455,1.11731294
-5.08754377,1.17341178,0.10099489,0.14544492,0.01537765,0.00000000,0.02473404,1.15857957
-5.08154077,1.22237077,0.10881743,0.15476178,0.01578717,0.00000000,0.02579250,1.19604262
-5.07553777,1.26880045,0.11692711,0.16429497,0.01613907,0.00000000,0.02674406,1.22919244
-5.06953477,1.31238795,0.12532519,0.17405068,0.01642848,0.00000000,0.02757400,1.25755617
-5.06353177,1.35286883,0.13401572,0.18404066,0.01665114,0.00000000,0.02826920,1.28070884
-5.05752876,1.39003272,0.14300503,0.19428154,0.01680357,0.00000000,0.02881838,1.29828430
-5.05152576,1.42372732,0.15230073,0.20479368,0.01688313,0.00000000,0.02921247,1.30998541
-5.04552276,1.45386040,0.16191051,0.21559955,0.01688814,0.00000000,0.02944477,1.31559339
-5.03951976,1.48039980,0.17184050,0.22672161,0.01681789,0.00000000,0.02951121,1.31497581
-5.03351676,1.50337118,0.18209329,0.23817981,0.01667275,0.00000000,0.02941039,1.30809306
-5.02751376,1.52285373,0.19266579,0.24998874,0.01645412,0.00000000,0.02914367,1.29500302
-5.02151076,1.53897393,0.20354686,0.26215457,0.01616450,0.00000000,0.02871517,1.27586364
-5.01550775,1.55189756,0.21471494,0.27467195,0.01580737,0.00000000,0.02813159,1.25093334
-5.00950475,1.56182046,0.22613571,0.28752104,0.01538720,0.00000000,0.02740215,1.22056903
-5.00350175,1.56895849,0.23776004,0.30066483,0.01490931,0.00000000,0.02653828,1.18522178
-4.99749875,1.57353705,0.24952236,0.31404692,0.01437979,0.00000000,0.02555338,1.14543012
-4.99149575,1.57578095,0.26133954,0.32759016,0.01380537,0.00000000,0.02446248,1.10181110
-4.98549275,1.57590503,0.27311050,0.34119594,0.01319324,0.00000000,0.02328188,1.05504924
-4.97948974,1.57410616,0.28471659,0.35474462,0.01255095,0.00000000,0.02202872,1.00588369
-4.97348674,1.57055687,0.29602296,0.36809702,0.01188618,0.00000000,0.02072063,0.95509384
-4.96748374,1.56540129,0.30688074,0.38109696,0.01120663,0.00000000,0.01937530,0.90348376
-4.96148074,1.55875321,0.31713027,0.39357495,0.01051982,0.00000000,0.01801010,0.85186593
-4.95547774,1.55069661,0.32660504,0.40535277,0.00983298,0.00000000,0.01664172,0.80104456
-4.94947474,1.54128837,0.33513644,0.41624892,0.00915289,0.00000000,0.01528584,0.75179906
-4.94347174,1.53056293,0.34255904,0.42608459,0.00848578,0.00000000,0.01395688,0.70486790
-4.93746873,1.51853853,0.34871613,0.43468996,0.00783725,0.00000000,0.01266775,0.66093359
-4.93146573,1.50522441,0.35346542,0.44191042,0.00721217,0.00000000,0.01142973,0.62060870
-4.92546273,1.49062846,0.35668444,0.44761255,0.00661469,0.00000000,0.01025235,0.58442371
-4.91945973,1.47476464,0.35827549,0.45168934,0.00604818,0.00000000,0.00914334,0.55281667
-4.91345673,1.45765957,0.35816987,0.45406456,0.00551527,0.00000000,0.00810871,0.52612503
-4.90745373,1.43935787,0.35633111,0.45469588,0.00501787,0.00000000,0.00715275,0.50457989
-4.90145073,1.41992574,0.35275707,0.45357670,0.00455722,0.00000000,0.00627822,0.48830271
-4.89544772,1.39945255,0.34748075,0.45073654,0.00413395,0.00000000,0.00548649,0.47730464
-4.88944472,1.37805050,0.34056980,0.44623988,0.00374817,0.00000000,0.00477771,0.47148854
-4.88344172,1.35585223,0.33212479,0.44018381,0.00339954,0.00000000,0.00415108,0.47065360
-4.87743872,1.33300692,0.32227611,0.43269425,0.00308737,0.00000000,0.00360500,0.47450263
-4.87143572,1.30967507,0.31118002,0.42392134,0.00281071,0.00000000,0.00313735,0.48265166
-4.86543272,1.28602254,0.29901367,0.41403405,0.00256840,0.00000000,0.00274569,0.49464197
-4.85942971,1.26221449,0.28596966,0.40321431,0.00235920,0.00000000,0.00242743,0.50995391
-4.85342671,1.23840962,0.27225013,0.39165118,0.00218183,0.00000000,0.00218003,0.52802248
-4.84742371,1.21475535,0.25806091,0.37953503,0.00203503,0.00000000,0.00200112,0.54825397
-4.84142071,1.19138417,0.24360577,0.36705237,0.00191761,0.00000000,0.00188862,0.57004329
-4.83541771,1.16841154,0.22908115,0.35438120,0.00182849,0.00000000,0.00184080,0.59279143
-4.82941471,1.14593530,0.21467148,0.34168727,0.00176673,0.00000000,0.00185630,0.61592229
-4.82341171,1.12403659,0.20054533,0.32912121,0.00173151,0.00000000,0.00193413,0.63889836
-4.81740870,1.10278193,0.18685235,0.31681660,0.00172216,0.00000000,0.00207360,0.66123459
-4.81140570,1.08222613,0.17372116,0.30488887,0.00173816,0.00000000,0.00227427,0.68250982
-4.80540270,1.06241556,0.16125812,0.29343500,0.00177906,0.00000000,0.00253578,0.70237527
-4.79939970,1.04339122,0.14954693,0.28253381,0.00184452,0.00000000,0.00285776,0.72055978
-4.79339670,1.02519117,0.13864897,0.27224668,0.00193425,0.00000000,0.00323962,0.73687142
-4.78739370,1.00785186,0.12860428,0.26261861,0.00204799,0.00000000,0.00368045,0.75119548
-4.78139070,0.99140803,0.11943301,0.25367936,0.00218545,0.00000000,0.00417878,0.76348906
-4.77538769,0.97589116,0.11113723,0.24544453,0.00234636,0.00000000,0.00473248,0.77377230
-4.76938469,0.96132631,0.10370301,0.23791665,0.00253040,0.00000000,0.00533858,0.78211713
-4.76338169,0.94772773,0.09710255,0.23108600,0.00273725,0.00000000,0.00599321,0.78863386
-4.75737869,0.93509351,0.09129638,0.22493136,0.00296660,0.00000000,0.00669151,0.79345660
-4.75137569,0.92339984,0.08623552,0.21942059,0.00321821,0.00000000,0.00742765,0.79672839
-4.74537269,0.91259544,0.08186348,0.21451115,0.00349201,0.00000000,0.00819482,0.79858677
-4.73936968,0.90259685,0.07811824,0.21015069,0.00378818,0.00000000,0.00898542,0.79915087
-4.73336668,0.89328513,0.07493396,0.20627776,0.00410731,0.00000000,0.00979114,0.79851063
-4.72736368,0.88450456,0.07224269,0.20282276,0.00445054,0.00000000,0.01060326,0.79671888
-4.72136068,0.87606377,0.06997586,0.19970924,0.00481977,0.00000000,0.01141290,0.79378670
-4.71535768,0.86773935,0.06806573,0.19685548,0.00521784,0.00000000,0.01221135,0.78968228
-4.70935468,0.85928226,0.06644669,0.19417658,0.00564872,0.00000000,0.01299041,0.78433329
-4.70335168,0.85042659,0.06505650,0.19158682,0.00611776,0.00000000,0.01374279,0.77763262
-4.69734867,0.84090037,0.06383744,0.18900238,0.00663179,0.00000000,0.01446245,0.76944688
-4.69134567,0.83043793,0.06273729,0.18634415,0.00719937,0.00000000,0.01514494,0.75962722
-4.68534267,0.81879297,0.06171029,0.18354074,0.00783078,0.00000000,0.01578769,0.74802164
-4.67933967,0.80575170,0.06071785,0.18053124,0.00853812,0.00000000,0.01639021,0.73448786
-4.67333667,0.79114503,0.05972908,0.17726784,0.00933528,0.00000000,0.01695424,0.71890615
-4.66733367,0.77485919,0.05872120,0.17371795,0.01023773,0.00000000,0.01748378,0.70119097
-4.66133067,0.75684397,0.05767962,0.16986578,0.01126236,0.00000000,0.01798496,0.68130095
-4.65532766,0.73711805,0.05659775,0.16571320,0.01242708,0.00000000,0.01846590,0.65924647
-4.64932466,0.71577098,0.05547663,0.16127992,0.01375037,0.00000000,0.01893632,0.63509445
-4.64332166,0.69296174,0.05432422,0.15660276,0.01525072,0.00000000,0.01940716,0.60897008
-4.63731866,0.66891373,0.05315445,0.15173420,0.01694594,0.00000000,0.01989001,0.58105547
-4.63131566,0.64390659,0.05198608,0.14674021,0.01885241,0.00000000,0.02039652,0.55158542
-4.62531266,0.61826520,0.05084138,0.14169735,0.02098426,0.00000000,0.02093778,0.52084050
-4.61930965,0.59234645,0.04974466,0.13668949,0.02335250,0.00000000,0.02152358,0.48913807
-4.61330665,0.56652455,0.04872078,0.13180410,0.02596420,0.00000000,0.02216184,0.45682159
-4.60730365,0.54117554,0.04779368,0.12712842,0.02882161,0.00000000,0.02285794,0.42424910
-4.60130065,0.51666192,0.04698491,0.12274560,0.03192147,0.00000000,0.02361428,0.39178132
-4.59529765,0.49331816,0.04631239,0.11873114,0.03525439,0.00000000,0.02442980,0.35977003
-4.58929465,0.47143776,0.04578937,0.11514962,0.03880437,0.00000000,0.02529980,0.32854735
-4.58329165,0.45126242,0.04542356,0.11205200,0.04254857,0.00000000,0.02621581,0.29841635
-4.57728864,0.43297394,0.04521665,0.10947355,0.04645732,0.00000000,0.02716569,0.26964329
-4.57128564,0.41668900,0.04516406,0.10743250,0.05049433,0.00000000,0.02813390,0.24245189
-4.56528264,0.40245714,0.04525511,0.10592950,0.05461733,0.00000000,0.02910195,0.21701951
-4.55927964,0.39026176,0.04547339,0.10494784,0.05877883,0.00000000,0.03004899,0.19347554
-4.55327664,0.38002417,0.04579754,0.10445450,0.06292730,0.00000000,0.03095257,0.17190156
-4.54727364,0.37161028,0.04620220,0.10440187,0.06700859,0.00000000,0.03178948,0.15233342
-4.54127064,0.36483966,0.04665927,0.10473011,0.07096756,0.00000000,0.03253670,0.13476468
-4.53526763,0.35949637,0.04713927,0.10537013,0.07474997,0.00000000,0.03317231,0.11915139
-4.52926463,0.35534118,0.04761283,0.10624689,0.07830446,0.00000000,0.03367649,0.10541759
-4.52326163,0.35212458,0.04805227,0.10728302,0.08158469,0.00000000,0.03403239,0.09346158
-4.51725863,0.34959991,0.04843311,0.10840257,0.08455137,0.00000000,0.03422696,0.08316225
-4.51125563,0.34753639,0.04873560,0.10953477,0.08717438,0.00000000,0.03425163,0.07438557
-4.50525263,0.34573118,0.04894600,0.11061759,0.08943461,0.00000000,0.03410283,0.06699066
-4.49924962,0.34402041,0.04905789,0.11160111,0.09132567,0.00000000,0.03378242,0.06083556
-4.49324662,0.34228854,0.04907304,0.11245039,0.09285526,0.00000000,0.03329783,0.05578232
-4.48724362,0.34047588,0.04900228,0.11314788,0.09404619,0.00000000,0.03266211,0.05170136
-4.48124062,0.33858414,0.04886592,0.11369522,0.09493698,0.00000000,0.03189374,0.04847515
-4.47523762,0.33667966,0.04869402,0.11411445,0.09558204,0.00000000,0.03101634,0.04600100
-4.46923462,0.33489447,0.04852636,0.11444835,0.09605128,0.00000000,0.03005818,0.04419308
-4.46323162,0.33342506,0.04841208,0.11476025,0.09642926,0.00000000,0.02905158,0.04298369
-4.45722861,0.33252892,0.04840912,0.11513294,0.09681384,0.00000000,0.02803226,0.04232376
-4.45122561,0.33251901,0.04858333,0.11566695,0.09731431,0.00000000,0.02703856,0.04218268
-4.44522261,0.33375633,0.04900740,0.11647819,0.09804904,0.00000000,0.02611066,0.04254753
-4.43921961,0.33664071,0.04975949,0.11769487,0.09914281,0.00000000,0.02528974,0.04342175
-4.43321661,0.34160004,0.05092170,0.11945401,0.10072360,0.00000000,0.02461714,0.04482330
-4.42721361,0.34907833,0.05257828,0.12189743,0.10291933,0.00000000,0.02413360,0.04678249
-4.42121061,0.35952264,0.05481372,0.12516748,0.10585414,0.00000000,0.02387839,0.04933935
-4.41520760,0.37336938,0.05771069,0.12940246,0.10964479,0.00000000,0.02388858,0.05254084
-4.40920460,0.39103014,0.06134777,0.13473205,0.11439689,0.00000000,0.02419828,0.05643774
-4.40320160,0.41287746,0.06579720,0.14127277,0.12020128,0.00000000,0.02483791,0.06108149
-4.39719860,0.43923076,0.07112250,0.14912351,0.12713060,0.00000000,0.02583349,0.06652092
-4.39119560,0.47034295,0.07737609,0.15836155,0.13523615,0.00000000,0.02720602,0.07279896
-4.38519260,0.50638792,0.08459703,0.16903883,0.14454518,0.00000000,0.02897078,0.07994949
-4.37918959,0.54744936,0.09280873,0.18117889,0.15505864,0.00000000,0.03113677,0.08799429
-4.37318659,0.59351124,0.10201697,0.19477448,0.16674959,0.00000000,0.03370615,0.09694029
-4.36718359,0.64445045,0.11220812,0.20978585,0.17956222,0.00000000,0.03667371,0.10677715
-4.36118059,0.70003172,0.12334769,0.22614000,0.19341165,0.00000000,0.04002654,0.11747524
-4.35517759,0.75990539,0.13537929,0.24373076,0.20818449,0.00000000,0.04374365,0.12898419
-4.34917459,0.82360815,0.14822415,0.26241991,0.22374027,0.00000000,0.04779586,0.14123198
-4.34317159,0.89056710,0.16178115,0.28203926,0.23991361,0.00000000,0.05214580,0.15412477
-4.33716858,0.96010717,0.17592757,0.30239366,0.25651727,0.00000000,0.05674809,0.16754742
-4.33116558,1.03146202,0.19052043,0.32326512,0.27334589,0.00000000,0.06154978,0.18136480
-4.32516258,1.10378843,0.20539865,0.34441763,0.29018047,0.00000000,0.06649097,0.19542390
-4.31915958,1.17618387,0.22038589,0.36560300,0.30679338,0.00000000,0.07150574,0.20955673
-4.31315658,1.24770712,0.23529410,0.38656727,0.32295388,0.00000000,0.07652324,0.22358392
-4.30715358,1.31740140,0.24992771,0.40705776,0.33843395,0.00000000,0.08146913,0.23731906
