energy_ev,total_up,Cu_p_up,Cu_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-2.93846923,4.49983821,0.14932168,3.23516815,0.33733774,1.01702036,0.00024758,0.05103649,0.01441876,0.25346722
-2.93246623,4.65657609,0.15466315,3.34624341,0.34753039,1.05723525,0.00026232,0.05242921,0.01474250,0.26219752
-2.92646323,4.80680740,0.15971565,3.44980933,0.35850325,1.09930812,0.00027963,0.05365304,0.01501676,0.27044363
-2.92046023,4.94942839,0.16442442,3.54498349,0.37022787,1.14308998,0.00029973,0.05469510,0.01524224,0.27810091
-2.91445723,5.08345417,0.16874145,3.63101695,0.38267488,1.18839599,0.00032285,0.05554483,0.01542073,0.28507402
-2.90845423,5.20802308,0.17262582,3.70729921,0.39581209,1.23500444,0.00034918,0.05619417,0.01555501,0.29127859
-2.90245123,5.32240093,0.17604394,3.77336204,0.40960288,1.28265733,0.00037892,0.05663772,0.01564869,0.29664284
-2.89644822,5.42598567,0.17896984,3.82888246,0.42400467,1.33106245,0.00041217,0.05687291,0.01570609,0.30110896
-2.89044522,5.51831236,0.18138530,3.87368481,0.43896779,1.37989723,0.00044899,0.05690004,0.01573204,0.30463431
-2.88444222,5.59905841,0.18327995,3.90774197,0.45443457,1.42881410,0.00048939,0.05672244,0.01573174,0.30719231
-2.87843922,5.66804892,0.18465126,3.93117568,0.47033886,1.47744729,0.00053326,0.05634645,0.01571056,0.30877295
-2.87243622,5.72526139,0.18550437,3.94425549,0.48660583,1.52542081,0.00058041,0.05578147,0.01567389,0.30938290
-2.86643322,5.77082946,0.18585187,3.94739631,0.50315206,1.57235715,0.00063055,0.05503987,0.01562697,0.30904511
-2.86043022,5.80504476,0.18571333,3.94115401,0.51988597,1.61788642,0.00068329,0.05413687,0.01557473,0.30779802
-2.85442721,5.82835622,0.18511474,3.92621885,0.53670848,1.66165540,0.00073814,0.05309037,0.01552173,0.30569415
-2.84842421,5.84136632,0.18408773,3.90340639,0.55351381,1.70333610,0.00079451,0.05192070,0.01547201,0.30279839
-2.84242121,5.84482353,0.18266878,3.87364574,0.57019047,1.74263327,0.00085173,0.05065028,0.01542905,0.29918577
-2.83641821,5.83961076,0.18089812,3.83796492,0.58662237,1.77929073,0.00090906,0.04930325,0.01539572,0.29493899
-2.83041521,5.82672966,0.17881870,3.79747360,0.60268993,1.81309596,0.00096572,0.04790501,0.01537428,0.29014569
-2.82441221,5.80728077,0.17647502,3.75334318,0.61827135,1.84388294,0.00102087,0.04648172,0.01536636,0.28489565
-2.81840920,5.78244018,0.17391195,3.70678470,0.63324380,1.87153309,0.00107368,0.04505978,0.01537302,0.27927803
-2.81240620,5.75343294,0.17117366,3.65902505,0.64748475,1.89597427,0.00112335,0.04366523,0.01539479,0.27337874
-2.80640320,5.72150431,0.16830253,3.61128198,0.66087333,1.91717816,0.00116910,0.04232324,0.01543172,0.26727812
-2.80040020,5.68788970,0.16533824,3.56473872,0.67329173,1.93515605,0.00121023,0.04105752,0.01548346,0.26104904
-2.79439720,5.65378435,0.16231701,3.52051882,0.68462674,1.94995345,0.00124616,0.03988977,0.01554933,0.25475547
-2.78839420,5.62031391,0.15927103,3.47966208,0.69477130,1.96164397,0.00127638,0.03883926,0.01562840,0.24845155
-2.78239120,5.58850698,0.15622809,3.44310217,0.70362621,1.97032270,0.00130055,0.03792232,0.01571955,0.24218130
-2.77638819,5.55927062,0.15321144,3.41164682,0.71110184,1.97609965,0.00131847,0.03715206,0.01582152,0.23597890
-2.77038519,5.53336980,0.15023982,3.38596105,0.71711997,1.97909358,0.00133010,0.03653802,0.01593299,0.22986942
-2.76438219,5.51141149,0.14732772,3.36655407,0.72161553,1.97942660,0.00133556,0.03608604,0.01605258,0.22387007
-2.75837919,5.49383412,0.14448580,3.35377033,0.72453832,1.97721977,0.00133514,0.03579811,0.01617891,0.21799183
-2.75237619,5.48090257,0.14172147,3.34778496,0.72585466,1.97259008,0.00132928,0.03567237,0.01631057,0.21224127
-2.74637319,5.47270923,0.13903950,3.34860393,0.72554877,1.96564872,0.00131855,0.03570320,0.01644616,0.20662253
-2.74037019,5.46918081,0.13644277,3.35606888,0.72362391,1.95650093,0.00130366,0.03588139,0.01658425,0.20113929
-2.73436718,5.47009096,0.13393296,3.36986675,0.72010326,1.94524715,0.00128543,0.03619436,0.01672338,0.19579665
-2.72836418,5.47507800,0.13151134,3.38954377,0.71503029,1.93198560,0.00126474,0.03662653,0.01686206,0.19060269
-2.72236118,5.48366753,0.12917934,3.41452369,0.70846886,1.91681584,0.00124253,0.03715970,0.01699874,0.18556982
-2.71635818,5.49529867,0.12693915,3.44412961,0.70050272,1.89984320,0.00121978,0.03777349,0.01713180,0.18071562
-2.71035518,5.50935338,0.12479420,3.47760873,0.69123466,1.88118371,0.00119746,0.03844592,0.01725959,0.17606330
-2.70435218,5.52518732,0.12274941,3.51415937,0.68078514,1.86096907,0.00117652,0.03915387,0.01738041,0.17164176
-2.69834917,5.54216137,0.12081144,3.55295911,0.66929049,1.83935147,0.00115785,0.03987375,0.01749255,0.16748504
-2.69234617,5.55967219,0.11898864,3.59319314,0.65690077,1.81650763,0.00114229,0.04058202,0.01759433,0.16363153
-2.68634317,5.57718057,0.11729097,3.63408176,0.64377721,1.79264189,0.00113057,0.04125581,0.01768414,0.16012273
-2.68034017,5.59423623,0.11572974,3.67490565,0.63008940,1.76798803,0.00112335,0.04187348,0.01776049,0.15700167
-2.67433717,5.61049787,0.11431718,3.71502818,0.61601233,1.74280938,0.00112115,0.04241514,0.01782207,0.15431123
-2.66833417,5.62574731,0.11306598,3.75391341,0.60172324,1.71739732,0.00112439,0.04286314,0.01786782,0.15209225
-2.66233117,5.63989711,0.11198867,3.79113915,0.58739853,1.69206792,0.00113335,0.04320244,0.01789692,0.15038160
-2.65632816,5.65299106,0.11109703,3.82640440,0.57321063,1.66715695,0.00114821,0.04342094,0.01790889,0.14921038
-2.65032516,5.66519750,0.11040144,3.85953083,0.55932518,1.64301320,0.00116902,0.04350973,0.01790356,0.14860213
-2.64432216,5.67679583,0.10991019,3.89045823,0.54589842,1.61999062,0.00119575,0.04346318,0.01788109,0.14857143
-2.63831916,5.68815682,0.10962899,3.91923434,0.53307490,1.59843954,0.00122824,0.04327896,0.01784195,0.14912261
-2.63231616,5.69971804,0.10956040,3.94599955,0.52098578,1.57869742,0.00126627,0.04295796,0.01778689,0.15024894
-2.62631316,5.71195568,0.10970355,3.97096759,0.50974751,1.56107963,0.00130954,0.04250411,0.01771689,0.15193213
-2.62031016,5.72535454,0.11005392,3.99440324,0.49946126,1.54587082,0.00135771,0.04192412,0.01763312,0.15414229
-2.61430715,5.74037818,0.11060332,4.01659866,0.49021276,1.53331727,0.00141040,0.04122709,0.01753681,0.15683831
-2.60830415,5.75744098,0.11134015,4.03784965,0.48207296,1.52362070,0.00146724,0.04042420,0.01742928,0.15996868
-2.60230115,5.77688398,0.11224978,4.05843361,0.47509913,1.51693391,0.00152784,0.03952820,0.01731183,0.16347268
-2.59629815,5.79895617,0.11331523,4.07859035,0.46933646,1.51335833,0.00159188,0.03855305,0.01718568,0.16728202
-2.59029515,5.82380234,0.11451803,4.09850728,0.46482014,1.51294369,0.00165907,0.03751345,0.01705199,0.17132274
-2.58429215,5.85145836,0.11583918,4.11830973,0.46157754,1.51568959,0.00172919,0.03642444,0.01691183,0.17551743
-2.57828914,5.88185413,0.11726039,4.13805710,0.45963059,1.52154891,0.00180215,0.03530107,0.01676621,0.17978758
-2.57228614,5.91482410,0.11876523,4.15774504,0.45899797,1.53043252,0.00187794,0.03415807,0.01661613,0.18405603
-2.56628314,5.95012428,0.12034044,4.17731348,0.45969697,1.54221507,0.00195667,0.03300965,0.01646263,0.18824949
-2.56028014,5.98745481,0.12197710,4.19665972,0.46174490,1.55674110,0.00203862,0.03186926,0.01630692,0.19230085
-2.55427714,6.02648613,0.12367168,4.21565585,0.46515974,1.57383115,0.00212416,0.03074955,0.01615040,0.19615136
-2.54827414,6.06688697,0.12542694,4.23416883,0.46996009,1.59328724,0.00221385,0.02966224,0.01599485,0.19975252
-2.54227114,6.10835187,0.12725250,4.25208200,0.47616410,1.61489733,0.00230834,0.02861817,0.01584246,0.20306754
-2.53626813,6.15062630,0.12916511,4.26931603,0.48378767,1.63843846,0.00240842,0.02762723,0.01569591,0.20607239
-2.53026513,6.19352721,0.13118859,4.28584789,0.49284161,1.66367830,0.00251498,0.02669847,0.01555846,0.20875633
-2.52426213,6.23695732,0.13335326,4.30172601,0.50332820,1.69037518,0.00262899,0.02584007,0.01543391,0.21112193
-2.51825913,6.28091207,0.13569508,4.31708047,0.51523713,1.71827670,0.00275146,0.02505939,0.01532660,0.21318448
-2.51225613,6.32547812,0.13825433,4.33212690,0.52854115,1.74711717,0.00288343,0.02436296,0.01524133,0.21497095
-2.50625313,6.37082344,0.14107394,4.34716363,0.54319172,1.77661443,0.00302590,0.02375643,0.01518325,0.21651839
-2.50025013,6.41717927,0.14419752,4.36256181,0.55911489,1.80646644,0.00317982,0.02324451,0.01515766,0.21787192
-2.49424712,6.46481487,0.14766715,4.37874861,0.57620794,1.83634836,0.00334605,0.02283089,0.01516981,0.21908238
-2.48824412,6.51400662,0.15152104,4.39618438,0.59433682,1.86591068,0.00352530,0.02251807,0.01522470,0.22020371
-2.48224112,6.56500324,0.15579116,4.41533483,0.61333490,1.89477890,0.00371814,0.02230725,0.01532675,0.22129017
-2.47623812,6.61798957,0.16050096,4.43663969,0.63300310,1.92255538,0.00392495,0.02219812,0.01547956,0.22239362
-2.47023512,6.67305103,0.16566324,4.46047977,0.65311169,1.94882348,0.00414591,0.02218875,0.01568568,0.22356079
-2.46423212,6.73014145,0.17127838,4.48714429,0.67340366,1.97315443,0.00438102,0.02227542,0.01594632,0.22483084
-2.45822911,6.78905633,0.17733294,4.51680048,0.69359970,1.99511657,0.00463009,0.02245251,0.01626117,0.22623324
-2.45222611,6.84941371,0.18379880,4.54946752,0.71340475,2.01428706,0.00489274,0.02271249,0.01662829,0.22778610
-2.44622311,6.91064407,0.19063278,4.58499644,0.73251573,2.03026537,0.00516851,0.02304587,0.01704397,0.22949491
-2.44022011,6.97199049,0.19777698,4.62305755,0.75063027,2.04268814,0.00545683,0.02344133,0.01750279,0.23135197
-2.43421711,7.03251946,0.20515964,4.66313637,0.76745596,2.05124452,0.00575710,0.02388584,0.01799767,0.23333631
-2.42821411,7.09114229,0.21269667,4.70453869,0.78271993,2.05569129,0.00606879,0.02436491,0.01852004,0.23541426
-2.42221111,7.14664622,0.22029373,4.74640488,0.79617798,2.05586683,0.00639145,0.02486290,0.01906010,0.23754052
-2.41620810,7.19773407,0.22784882,4.78773292,0.80762320,2.05170309,0.00672483,0.02536338,0.01960709,0.23965986
-2.41020510,7.24307052,0.23525526,4.82740933,0.81689338,2.04323484,0.00706888,0.02584959,0.02014970,0.24170913
-2.40420210,7.28133274,0.24240497,4.86424657,0.82387708,2.03060539,0.00742388,0.02630485,0.02067647,0.24361972
-2.39819910,7.31126299,0.24919193,4.89702518,0.82851791,2.01406860,0.00779039,0.02671312,0.02117622,0.24532021
-2.39219610,7.33172060,0.25551561,4.92453874,0.83081692,1.99398654,0.00816933,0.02705942,0.02163848,0.24673916
-2.38619310,7.34173068,0.26128434,4.94563942,0.83083302,1.97082305,0.00856196,0.02733030,0.02205390,0.24780793
-2.38019010,7.34052722,0.26641834,4.95928205,0.82868130,1.94513319,0.00896983,0.02751428,0.02241463,0.24846332
-2.37418709,7.32758866,0.27085247,4.96456461,0.82452953,1.91754902,0.00939477,0.02760218,0.02271459,0.24865003
-2.36818409,7.30266404,0.27453834,4.96076333,0.81859280,1.88876235,0.00983874,0.02758739,0.02294974,0.24832279
-2.36218109,7.26578883,0.27744599,4.94736078,0.81112674,1.85950511,0.01030383,0.02746607,0.02311821,0.24744811
-2.35617809,7.21728973,0.27956477,4.92406592,0.80241960,1.83052827,0.01079204,0.02723718,0.02322028,0.24600553
-2.35017509,7.15777849,0.28090363,4.89082526,0.79278347,1.80258021,0.01130524,0.02690253,0.02325840,0.24398843
-2.34417209,7.08813519,0.28149074,4.84782495,0.78254508,1.77638546,0.01184498,0.02646661,0.02323697,0.24140432
-2.33816908,7.00948204,0.28137239,4.79548387,0.77203663,1.75262471,0.01241240,0.02593642,0.02316215,0.23827471
-2.33216608,6.92314922,0.28061134,4.73443849,0.76158683,1.73191689,0.01300811,0.02532117,0.02304148,0.23463448
-2.32616308,6.83063424,0.27928468,4.66552029,0.75151274,1.71480396,0.01363209,0.02463192,0.02288358,0.23053096
-2.32016008,6.73355707,0.27748119,4.58972704,0.74211240,1.70173891,0.01428367,0.02388121,0.02269772,0.22602268
-2.31415708,6.63361277,0.27529851,4.50818956,0.73365875,1.69307729,0.01496149,0.02308266,0.02249340,0.22117790
-2.30815408,6.53252388,0.27284007,4.42213534,0.72639474,1.68907236,0.01566352,0.02225048,0.02227995,0.21607304
-2.30215108,6.43199426,0.27021197,4.33285076,0.72052987,1.68987384,0.01638718,0.02139915,0.02206621,0.21079106
-2.29614807,6.33366605,0.26751995,4.24164359,0.71623814,1.69552993,0.01712943,0.02054297,0.02186016,0.20541987
-2.29014507,6.23908124,0.26486653,4.14980695,0.71365727,1.70599230,0.01788696,0.01969575,0.02166870,0.20005082
-2.28414207,6.14964875,0.26234844,4.05858628,0.71288919,1.72112353,0.01865640,0.01887051,0.02149747,0.19477736
-2.27813907,6.06661783,0.26005440,3.96915010,0.71400155,1.74070640,0.01943454,0.01807926,0.02135079,0.18969380
-2.27213607,5.99105797,0.25806326,3.88256544,0.71703009,1.76445454,0.02021858,0.01733285,0.02123162,0.18489430
-2.26613307,5.92384549,0.25644270,3.79977829,0.72198176,1.79202382,0.02100639,0.01664083,0.02114165,0.18047197
-2.26013007,5.86565644,0.25524824,3.72159929,0.72883812,1.82302385,0.02179676,0.01601141,0.02108144,0.17651808
-2.25412706,5.81696522,0.25452286,3.64869462,0.73755911,1.85702941,0.02258956,0.01545148,0.02105062,0.17312135
-2.24812406,5.77804836,0.25429687,3.58158164,0.74808673,1.89359116,0.02338589,0.01496664,0.02104814,0.17036729
-2.24212106,5.74899246,0.25458831,3.52062891,0.76034867,1.93224559,0.02418818,0.01456124,0.02107247,0.16833746
-2.23611806,5.72970547,0.25540352,3.46605985,0.77426157,1.97252400,0.02500019,0.01423854,0.02112191,0.16710860
-2.23011506,5.71993041,0.25673808,3.41795942,0.78973388,2.01396039,0.02582687,0.01400071,0.02119480,0.16675171
-2.22411206,5.71926064,0.25857782,3.37628297,0.80666828,2.05609849,0.02667424,0.01384900,0.02128974,0.16733088
-2.21810905,5.72715595,0.26090000,3.34086669,0.82496352,2.09849774,0.02754907,0.01378381,0.02140573,0.16890190
-2.21210605,5.74295878,0.26367445,3.31143879,0.84451576,2.14073866,0.02845854,0.01380472,0.02154225,0.17151078
-2.20610305,5.76591020,0.26686471,3.28763114,0.86521936,2.18242750,0.02940980,0.01391062,0.02169934,0.17519200
-2.20010005,5.79516519,0.27042912,3.26899064,0.88696729,2.22320044,0.03040950,0.01409965,0.02187750,0.17996671
-2.19409705,5.82980722,0.27432168,3.25499030,0.90965109,2.26272741,0.03146322,0.01436928,0.02207768,0.18584091
-2.18809405,5.86886198,0.27849288,3.24503975,0.93316056,2.30071566,0.03257501,0.01471628,0.02230104,0.19280368
-2.18209105,5.91131052,0.28289035,3.23849516,0.95738337,2.33691303,0.03374683,0.01513673,0.02254883,0.20082562
-2.17608804,5.95610208,0.28745931,3.23466891,0.98220452,2.37111096,0.03497813,0.01562595,0.02282217,0.20985757
-2.17008504,6.00216678,0.29214303,3.23283884,1.00750598,2.40314727,0.03626547,0.01617858,0.02312178,0.21982983
-2.16408204,6.04842882,0.29688313,3.23225785,1.03316653,2.43290854,0.03760226,0.01678851,0.02344783,0.23065195
-2.15807904,6.09382034,0.30161992,3.23216369,1.05906192,2.46033206,0.03897861,0.01744892,0.02379972,0.24221314
-2.15207604,6.13729645,0.30629276,3.23178955,1.08506556,2.48540723,0.04038139,0.01815238,0.02417599,0.25438356
-2.14607304,6.17785163,0.31084051,3.23037561,1.11104966,2.50817645,0.04179433,0.01889089,0.02457422,0.26701631
-2.14007004,6.21453764,0.31520215,3.22718161,1.13688694,2.52873520,0.04319843,0.01965604,0.02499108,0.27995035
-2.13406703,6.24648292,0.31931751,3.22150066,1.16245298,2.54723146,0.04457240,0.02043914,0.02542241,0.29301427
-2.12806403,6.27291332,0.32312832,3.21267408,1.18762906,2.56386430,0.04589330,0.02123150,0.02586344,0.30603067
-2.12206103,6.29317363,0.32657931,3.20010706,1.21230542,2.57888169,0.04713730,0.02202460,0.02630903,0.31882129
-2.11605803,6.30674944,0.32961967,3.18328483,1.23638487,2.59257743,0.04828050,0.02281042,0.02675410,0.33121259
-2.11005503,6.31328847,0.33220456,3.16178880,1.25978654,2.60528725,0.04929983,0.02358168,0.02719399,0.34304151
-2.10405203,6.31262043,0.33429679,3.13531200,1.28244946,2.61738411,0.05017396,0.02433221,0.02762501,0.35416136
-2.09804902,6.30477427,0.33586850,3.10367325,1.30433587,2.62927258,0.05088421,0.02505720,0.02804488,0.36444742
-2.09204602,6.28999195,0.33690286,3.06682918,1.32543401,2.64138251,0.05141534,0.02575351,0.02845330,0.37380210
-2.08604302,6.26873729,0.33739552,3.02488347,1.34575999,2.65416180,0.05175631,0.02641989,0.02885237,0.38215934
-2.08004002,6.24169920,0.33735601,2.97809252,1.36535874,2.66806855,0.05190080,0.02705721,0.02924705,0.38948809
-2.07403702,6.20978815,0.33680860,2.92686703,1.38430370,2.68356235,0.05184770,0.02766858,0.02964543,0.39579453
-2.06803402,6.17412545,0.33579292,2.87176893,1.40269530,2.70109512,0.05160130,0.02825943,0.03005899,0.40112309
-2.06203102,6.13602473,0.33436399,2.81350341,1.42065801,2.72110129,0.05117130,0.02883750,0.03050263,0.40555595
-2.05602801,6.09696567,0.33259177,2.75290583,1.43833612,2.74398767,0.05057262,0.02941267,0.03099453,0.40921114
-2.05002501,6.05856019,0.33056006,2.69092374,1.45588831,2.77012307,0.04982506,0.02999682,0.03155594,0.41223912
-2.04402201,6.02251162,0.32836487,2.62859417,1.47348111,2.79982782,0.04895263,0.03060350,0.03221064,0.41481815
-2.03801901,5.99056780,0.32611219,2.56701672,1.49128160,2.83336349,0.04798289,0.03124754,0.03298432,0.41714832
-2.03201601,5.96446931,0.32391523,2.50732327,1.50944954,2.87092291,0.04694596,0.03194453,0.03390376,0.41944472
-2.02601301,5.94589430,0.32189114,2.45064509,1.52812915,2.91262078,0.04587359,0.03271034,0.03499585,0.42192982
-2.02001001,5.93640164,0.32015741,2.39807835,1.54744112,2.95848513,0.04479802,0.03356045,0.03628652,0.42482549
-2.01400700,5.93737423,0.31882796,2.35064933,1.56747478,3.00844968,0.04375095,0.03450933,0.03779954,0.42834489
-2.00800400,5.94996437,0.31800908,2.30928041,1.58828110,3.06234764,0.04276236,0.03556979,0.03955530,0.43268464
-2.00200100,5.97504336,0.31779536,2.27475813,1.60986651,3.11990685,0.04185953,0.03675235,0.04156968,0.43801754
-1.99599800,6.01315711,0.31826572,2.24770450,1.63218795,3.18074670,0.04106610,0.03806459,0.04385284,0.44448622
-1.98999500,6.06448970,0.31947982,2.22855278,1.65514923,3.24437697,0.04040120,0.03951066,0.04640830,0.45219787
-1.98399200,6.12883668,0.32147479,2.21752873,1.67859893,3.31019884,0.03987881,0.04109084,0.04923205,0.46122051
-1.97798899,6.20558947,0.32426267,2.21463815,1.70232989,3.37750826,0.03950728,0.04280117,0.05231200,0.47158071
-1.97198599,6.29373198,0.32782843,2.21966151,1.72608045,3.44550193,0.03928905,0.04463334,0.05562765,0.48326306
-1.96598299,6.39185047,0.33212897,2.23215594,1.74953736,3.51328599,0.03922053,0.04657456,0.05915010,0.49621136
-1.95997999,6.49815678,0.33709294,2.25146492,1.77234047,3.57988762,0.03929227,0.04860777,0.06284232,0.51033144
-1.95397699,6.61052487,0.34262158,2.27673534,1.79408908,3.64426956,0.03948930,0.05071194,0.06665985,0.52549558
-1.94797399,6.72654016,0.34859055,2.30694171,1.81434992,3.70534752,0.03979163,0.05286244,0.07055175,0.54154824
-1.94197099,6.84356023,0.35485277,2.34091657,1.83266659,3.76201035,0.04017496,0.05503178,0.07446192,0.55831289
-1.93596798,6.95878538,0.36124215,2.37738614,1.84857025,3.81314263,0.04061156,0.05719023,0.07833056,0.57559955
-1.92996498,7.06933656,0.36757818,2.41501001,1.86159143,3.85764928,0.04107123,0.05930672,0.08209599,0.59321273
-1.92396198,7.17233811,0.37367114,2.45242312,1.87127251,3.89448147,0.04152234,0.06134976,0.08569644,0.61095931
-1.91795898,7.26500214,0.37932784,2.48827857,1.87718065,3.92266322,0.04193296,0.06328832,0.08907205,0.62865592
-1.91195598,7.34471124,0.38435761,2.52128939,1.87892065,3.94131763,0.04227192,0.06509280,0.09216669,0.64613548
-1.90595298,7.40909606,0.38857829,2.55026752,1.87614736,3.94969186,0.04250992,0.06673585,0.09492976,0.66325251
-1.89994997,7.45610456,0.39182208,2.57415844,1.86857716,3.94717973,0.04262045,0.06819321,0.09731775,0.67988686
-1.89394697,7.48405982,0.39394083,2.59206981,1.85599800,3.93334092,0.04258069,0.06944427,0.09929552,0.69594571
-1.88794397,7.49170377,0.39481071,2.60329314,1.83827764,3.90791591,0.04237223,0.07047265,0.10083730,0.71136358
-1.88194097,7.47822513,0.39433594,2.60731746,1.81536960,3.87083573,0.04198157,0.07126643,0.10192719,0.72610056
-1.87593797,7.44327018,0.39245148,2.60383464,1.78731660,3.82222590,0.04140049,0.07181831,0.10255943,0.74013862
-1.86993497,7.38693621,0.38912456,2.59273640,1.75425120,3.76240442,0.04062621,0.07212555,0.10273807,0.75347639
-1.86393197,7.30974811,0.38435498,2.57410324,1.71639366,3.69187350,0.03966127,0.07218970,0.10247646,0.76612268
-1.85792896,7.21261985,0.37817426,2.54818646,1.67404697,3.61130546,0.03851337,0.07201624,0.10179617,0.77808925
-1.85192596,7.09680291,0.37064356,2.51538414,1.62758939,3.52152341,0.03719485,0.07161407,0.10072585,0.78938313
-1.84592296,6.96382474,0.36185073,2.47621286,1.57746464,3.42347736,0.03572219,0.07099488,0.09929968,0.79999937
-1.83991996,6.81542085,0.35190639,2.43127677,1.52417034,3.31821717,0.03411527,0.07017250,0.09755582,0.80991440
-1.83391696,6.65346407,0.34093956,2.38123571,1.46824515,3.20686322,0.03239661,0.06916231,0.09553475,0.81908076
-1.82791396,6.47989491,0.32909275,2.32677434,1.41025524,3.09057657,0.03059057,0.06798053,0.09327766,0.82742358
-1.82191096,6.29665656,0.31651702,2.26857375,1.35078063,2.97052955,0.02872246,0.06664379,0.09082499,0.83483911
-1.81590795,6.10563762,0.30336713,2.20728702,1.29040216,2.84787842,0.02681779,0.06516857,0.08821512,0.84119551
-1.80990495,5.90862513,0.28979698,2.14351983,1.22968935,2.72373890,0.02490149,0.06357099,0.08548335,0.84633611
-1.80390195,5.70726950,0.27595557,2.07781666,1.16918991,2.59916572,0.02299726,0.06186652,0.08266113,0.85008475
-1.79789895,5.50306245,0.26198362,2.01065313,1.10942101,2.47513660,0.02112702,0.06006997,0.07977562,0.85225331
-1.79189595,5.29732760,0.24801089,1.94243409,1.05086269,2.35254112,0.01931045,0.05819552,0.07684954,0.85265066
-1.78589295,5.09122314,0.23415432,1.87349715,0.99395327,2.23217433,0.01756469,0.05625687,0.07390132,0.85109287
-1.77988994,4.88575480,0.22051692,1.80412071,0.93908699,2.11473503,0.01590415,0.05426745,0.07094543,0.84741376
-1.77388694,4.68179699,0.20718743,1.73453550,0.88661340,2.00082788,0.01434042,0.05224070,0.06799302,0.84147538
-1.76788394,4.48011940,0.19424052,1.66493833,0.83683836,1.89096886,0.01288232,0.05019029,0.06505260,0.83317762
-1.76188094,4.28141633,0.18173766,1.59550677,0.79002627,1.78559304,0.01153599,0.04813040,0.06213083,0.82246642
-1.75587794,4.08633589,0.16972824,1.52641348,0.74640304,1.68506377,0.01030510,0.04607587,0.05923338,0.80934003
-1.74987494,3.89550647,0.15825100,1.45783908,0.70615934,1.58968221,0.00919111,0.04404231,0.05636563,0.79385281
-1.74387194,3.70955818,0.14733561,1.38998249,0.66945382,1.49969650,0.00819349,0.04204611,0.05353341,0.77611654
-1.73786893,3.52913773,0.13700418,1.32306815,0.63641577,1.41530968,0.00731005,0.04010433,0.05074347,0.75629885
-1.73186593,3.35491541,0.12727269,1.25734953,0.60714694,1.33668575,0.00653722,0.03823450,0.04800394,0.73461901
-1.72586293,3.18758398,0.11815222,1.19310897,0.58172236,1.26395363,0.00587035,0.03645432,0.04532444,0.71134130
-1.71985993,3.02784951,0.10964997,1.13065380,0.56018999,1.19720867,0.00530389,0.03478128,0.04271617,0.68676620
-1.71385693,2.87641513,0.10176999,1.07030923,0.54256915,1.13651191,0.00483171,0.03323221,0.04019175,0.66122002
-1.70785393,2.73395887,0.09451370,1.01240867,0.52884793,1.08188733,0.00444723,0.03182286,0.03776490,0.63504342
-1.70185093,2.60110754,0.08788014,0.95728205,0.51897976,1.03331741,0.00414360,0.03056740,0.03545008,0.60857954
-1.69584792,2.47840856,0.08186610,0.90524330,0.51287938,0.99073777,0.00391385,0.02947806,0.03326199,0.58216228
-1.68984492,2.36630182,0.07646613,0.85657754,0.51041873,0.95403135,0.00375098,0.02856472,0.03121506,0.55610528
-1.68384192,2.26509382,0.07167248,0.81152920,0.51142302,0.92302303,0.00364808,0.02783473,0.02932298,0.53069233
-1.67783892,2.17493604,0.06747511,0.77029160,0.51566757,0.89747523,0.00359838,0.02729275,0.02759818,0.50616932
-1.67183592,2.09580906,0.06386175,0.73299881,0.52287581,0.87708531,0.00359536,0.02694077,0.02605149,0.48273838
-1.66583292,2.02751398,0.06081813,0.69972023,0.53271877,0.86148514,0.00363276,0.02677824,0.02469185,0.46055418
-1.65982991,1.96967187,0.05832837,0.67045836,0.54481653,0.85024339,0.00370475,0.02680246,0.02352620,0.43972253
-1.65382691,1.92173172,0.05637554,0.64514969,0.55874177,0.84287085,0.00380594,0.02700893,0.02255937,0.42030126
-1.64782391,1.88298674,0.05494248,0.62366885,0.57402558,0.83882859,0.00393150,0.02739197,0.02179430,0.40230311
-1.64182091,1.85259847,0.05401267,0.60583570,0.59016556,0.83753922,0.00407726,0.02794540,0.02123222,0.38570051
-1.63581791,1.82962770,0.05357135,0.59142503,0.60663594,0.83840066,0.00423980,0.02866324,0.02087303,0.37043169
-1.62981491,1.81307075,0.05360668,0.58017826,0.62289970,0.84080215,0.00441660,0.02954048,0.02071569,0.35640796
-1.62381191,1.80189947,0.05411085,0.57181659,0.63842200,0.84414177,0.00460611,0.03057389,0.02075876,0.34352153
-1.61780890,1.79510301,0.05508121,0.56605484,0.65268461,0.84784479,0.00480785,0.03176266,0.02100087,0.33165354
-1.61180590,1.79172931,0.05652121,0.56261533,0.66520060,0.85138214,0.00502253,0.03310904,0.02144123,0.32068191
-1.60580290,1.79092441,0.05844117,0.56124097,0.67552881,0.85428798,0.00525210,0.03461885,0.02208001,0.31048849
-1.59979990,1.79196752,0.06085869,0.56170698,0.68328719,0.85617575,0.00549979,0.03630178,0.02291875,0.30096543
-1.59379690,1.79430024,0.06379881,0.56383058,0.68816463,0.85675176,0.00577012,0.03817153,0.02396055,0.29202022
-1.58779390,1.79754845,0.06729369,0.56747828,0.68993040,0.85582578,0.00606891,0.04024571,0.02521019,0.28357955
-1.58179090,1.80153586,0.07138200,0.57257017,0.68844104,0.85331809,0.00640316,0.04254558,0.02667406,0.27559153
-1.57578789,1.80628858,0.07610777,0.57908138,0.68364395,0.84926245,0.00678103,0.04509551,0.02835996,0.26802663
