energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.81990995,2.46060747,0.39139105,1.65374671,0.00511373,0.08571124,0.01434156,0.40441989,0.37871114,0.07499545
-5.81390695,2.42514729,0.38105060,1.63226546,0.00479594,0.08301960,0.01511718,0.39803249,0.36297650,0.07427159
-5.80790395,2.39236042,0.37097446,1.61174257,0.00451880,0.08022207,0.01592271,0.39241450,0.34944291,0.07371338
-5.80190095,2.36138523,0.36110662,1.59161812,0.00428007,0.07732746,0.01674785,0.38738938,0.33794424,0.07328547
-5.79589795,2.33140387,0.35140561,1.57136764,0.00407695,0.07434884,0.01758212,0.38278698,0.32830190,0.07295302
-5.78989495,2.30167751,0.34184623,1.55052801,0.00390620,0.07130309,0.01841498,0.37844946,0.32033044,0.07268273
-5.78389195,2.27157693,0.33242073,1.52872057,0.00376427,0.06821041,0.01923602,0.37423597,0.31384238,0.07244375
-5.77788894,2.24060729,0.32313935,1.50567004,0.00364744,0.06509384,0.02003506,0.37002637,0.30865212,0.07220841
-5.77188594,2.20842616,0.31403037,1.48121880,0.00355194,0.06197878,0.02080222,0.36572350,0.30457899,0.07195262
-5.76588294,2.17485433,0.30513949,1.45533567,0.00347405,0.05889250,0.02152809,0.36125435,0.30144951,0.07165623
-5.75987994,2.13987913,0.29652871,1.42811907,0.00341016,0.05586367,0.02220368,0.35657010,0.29909888,0.07130310
-5.75387694,2.10365049,0.28827453,1.39979440,0.00335690,0.05292184,0.02282059,0.35164503,0.29737189,0.07088097
-5.74787394,2.06647027,0.28046571,1.37070605,0.00331114,0.05009689,0.02337096,0.34647468,0.29612341,0.07038130
-5.74187094,2.02877557,0.27320049,1.34130432,0.00327005,0.04741852,0.02384760,0.34107325,0.29521852,0.06979889
-5.73586793,1.99111700,0.26658335,1.31212809,0.00323114,0.04491561,0.02424400,0.33547064,0.29453256,0.06913151
-5.72986493,1.95413320,0.26072145,1.28378400,0.00319225,0.04261560,0.02455439,0.32970919,0.29395106,0.06837943
-5.72386193,1.91852256,0.25572068,1.25692318,0.00315155,0.04054386,0.02477388,0.32384031,0.29336976,0.06754501
-5.71785893,1.88501373,0.25168155,1.23221640,0.00310756,0.03872302,0.02489846,0.31792125,0.29269470,0.06663224
-5.71185593,1.85433567,0.24869500,1.21032873,0.00305913,0.03717226,0.02492515,0.31201215,0.29184239,0.06564641
-5.70585293,1.82718873,0.24683816,1.19189463,0.00300542,0.03590669,0.02485205,0.30617328,0.29074013,0.06459372
-5.69984992,1.80421733,0.24617028,1.17749430,0.00294588,0.03493671,0.02467850,0.30046277,0.28932631,0.06348106
-5.69384692,1.78598516,0.24672893,1.16763201,0.00288024,0.03426747,0.02440507,0.29493464,0.28755066,0.06231575
-5.68784392,1.77295351,0.24852663,1.16271704,0.00280848,0.03389840,0.02403368,0.28963728,0.28537450,0.06110539
-5.68184092,1.76546304,0.25154804,1.16304767,0.00273082,0.03382289,0.02356762,0.28461223,0.28277066,0.05985771
-5.67583792,1.76371930,0.25574787,1.16879856,0.00264771,0.03402809,0.02301152,0.27989321,0.27972334,0.05858046
-5.66983492,1.76778227,0.26104959,1.18001169,0.00255976,0.03449484,0.02237135,0.27550551,0.27622756,0.05728127
-5.66383192,1.77755978,0.26734519,1.19659093,0.00246780,0.03519791,0.02165431,0.27146545,0.27228839,0.05596758
-5.65782891,1.79280503,0.27449593,1.21830040,0.00237276,0.03610629,0.02086871,0.26778004,0.26791990,0.05464644
-5.65182591,1.81311805,0.28233419,1.24476636,0.00227576,0.03718379,0.02002383,0.26444681,0.26314390,0.05332445
-5.64582291,1.83795110,0.29066650,1.27548268,0.00217799,0.03838976,0.01912969,0.26145373,0.25798849,0.05200755
-5.63981991,1.86661792,0.29927769,1.30981972,0.00208075,0.03968006,0.01819684,0.25877926,0.25248664,0.05070090
-5.63381691,1.89830678,0.30793599,1.34703646,0.00198541,0.04100811,0.01723615,0.25639268,0.24667472,0.04940874
-5.62781391,1.93209718,0.31639912,1.38629555,0.00189337,0.04232617,0.01625854,0.25425456,0.24059126,0.04813423
-5.62181091,1.96697990,0.32442106,1.42668129,0.00180609,0.04358660,0.01527475,0.25231750,0.23427595,0.04687944
-5.61580790,2.00188040,0.33175934,1.46721997,0.00172502,0.04474322,0.01429513,0.25052730,0.22776892,0.04564526
-5.60980490,2.03568484,0.33818254,1.50690236,0.00165160,0.04575265,0.01332946,0.24882430,0.22111050,0.04443149
-5.60380190,2.06726857,0.34347775,1.54470787,0.00158725,0.04657560,0.01238674,0.24714527,0.21434132,0.04323691
-5.59779890,2.09552614,0.34745770,1.57962983,0.00153332,0.04717800,0.01147516,0.24542547,0.20750286,0.04205951
-5.59179590,2.11940225,0.34996718,1.61070130,0.00149110,0.04753202,0.01060194,0.24360118,0.20063832,0.04089671
-5.58579290,2.13792274,0.35088857,1.63702070,0.00146179,0.04761685,0.00977336,0.24161232,0.19379380,0.03974576
-5.57978989,2.15022445,0.35014614,1.65777649,0.00144645,0.04741926,0.00899471,0.23940532,0.18701965,0.03860403
-5.57378689,2.15558307,0.34770898,1.67227013,0.00144602,0.04693390,0.00827043,0.23693596,0.18037190,0.03746949
-5.56778389,2.15343785,0.34359240,1.67993647,0.00146125,0.04616330,0.00760409,0.23417213,0.17391356,0.03634112
-5.56178089,2.14341205,0.33785770,1.68036086,0.00149272,0.04511764,0.00699856,0.23109629,0.16771574,0.03521927
-5.55577789,2.12532836,0.33061040,1.67329219,0.00154076,0.04381426,0.00645612,0.22770759,0.16185842,0.03410609
-5.54977489,2.09921832,0.32199685,1.65865133,0.00160545,0.04227688,0.00597856,0.22402345,0.15643077,0.03300575
-5.54377189,2.06532535,0.31219954,1.63653454,0.00168661,0.04053472,0.00556735,0.22008043,0.15153086,0.03192471
-5.53776888,2.02410102,0.30143113,1.60721162,0.00178374,0.03862137,0.00522377,0.21593446,0.14726485,0.03087182
-5.53176588,1.97619442,0.28992765,1.57111864,0.00189603,0.03657365,0.00494896,0.21166022,0.14374541,0.02985826
-5.52576288,1.92243511,0.27794095,1.52884573,0.00202235,0.03443036,0.00474408,0.20734971,0.14108957,0.02889744
-5.51975988,1.86381000,0.26573086,1.48111997,0.00216123,0.03223102,0.00461038,0.20311003,0.13941594,0.02800475
-5.51375688,1.80143506,0.25355723,1.42878442,0.00231089,0.03001475,0.00454918,0.19906049,0.13884134,0.02719714
-5.50775388,1.73652296,0.24167231,1.37277374,0.00246926,0.02781911,0.00456199,0.19532893,0.13947703,0.02649269
-5.50175088,1.67034784,0.23031358,1.31408759,0.00263400,0.02567915,0.00465041,0.19204766,0.14142461,0.02591001
-5.49574787,1.60420843,0.21969733,1.25376275,0.00280260,0.02362664,0.00481617,0.18934900,0.14477174,0.02546760
-5.48974487,1.53939119,0.21001318,1.19284509,0.00297238,0.02168937,0.00506102,0.18736056,0.14958783,0.02518319
-5.48374187,1.47713461,0.20141971,1.13236242,0.00314060,0.01989074,0.00538666,0.18620059,0.15591996,0.02507302
-5.47773887,1.41859607,0.19404122,1.07329920,0.00330455,0.01824945,0.00579462,0.18597342,0.16378908,0.02515116
-5.47173587,1.36482243,0.18796570,1.01657407,0.00346165,0.01677943,0.00628615,0.18676536,0.17318681,0.02542886
-5.46573287,1.31672523,0.18324407,0.96302079,0.00360951,0.01548985,0.00686205,0.18864097,0.18407288,0.02591396
-5.45972986,1.27506129,0.17989048,0.91337313,0.00374607,0.01438536,0.00752251,0.19164007,0.19637344,0.02661037
-5.45372686,1.24041907,0.17788378,0.86825406,0.00386964,0.01346641,0.00826696,0.19577552,0.20998033,0.02751771
-5.44772386,1.21321108,0.17716993,0.82816918,0.00397904,0.01272960,0.00909388,0.20103183,0.22475140,0.02863097
-5.44172086,1.19367214,0.17766524,0.79350443,0.00407360,0.01216826,0.01000066,0.20736466,0.24051199,0.02994042
-5.43571786,1.18186326,0.17926029,0.76452754,0.00415323,0.01177291,0.01098344,0.21470129,0.25705744,0.03143159
-5.42971486,1.17768045,0.18182444,0.74139291,0.00421846,0.01153185,0.01203700,0.22294195,0.27415684,0.03308542
-5.42371186,1.18086788,0.18521063,0.72414912,0.00427039,0.01143174,0.01315467,0.23196203,0.29155764,0.03487851
-5.41770885,1.19103449,0.18926043,0.71274866,0.00431070,0.01145817,0.01432830,0.24161506,0.30899127,0.03678360
-5.41170585,1.20767305,0.19380910,0.70705876,0.00434154,0.01159621,0.01554828,0.25173629,0.32617941,0.03877007
-5.40570285,1.23018089,0.19869059,0.70687309,0.00436551,0.01183092,0.01680360,0.26214690,0.34284085,0.04080461
-5.39969985,1.25788120,0.20374222,0.71192329,0.00438549,0.01214790,0.01808199,0.27265850,0.35869861,0.04285198
-5.39369685,1.29004434,0.20880903,0.72189008,0.00440455,0.01253372,0.01937018,0.28307792,0.37348713,0.04487580
-5.38769385,1.32590815,0.21374766,0.73641343,0.00442580,0.01297634,0.02065414,0.29321206,0.38695920,0.04683944
-5.38169085,1.36469702,0.21842963,0.75510149,0.00445223,0.01346553,0.02191947,0.30287263,0.39889257,0.04870687
-5.37568784,1.40563903,0.22274401,0.77753836,0.00448658,0.01399315,0.02315181,0.31188072,0.40909575,0.05044354
-5.36968484,1.44798125,0.22659939,0.80329057,0.00453120,0.01455353,0.02433736,0.32007101,0.41741302,0.05201720
-5.36368184,1.49100284,0.22992526,0.83191248,0.00458790,0.01514367,0.02546330,0.32729549,0.42372832,0.05339873
-5.35767884,1.53402622,0.23267262,0.86295096,0.00465787,0.01576340,0.02651841,0.33342674,0.42796806,0.05456274
-5.35167584,1.57642650,0.23481397,0.89594968,0.00474155,0.01641561,0.02749356,0.33836047,0.43010256,0.05548825
-5.34567284,1.61763926,0.23634280,0.93045332,0.00483863,0.01710622,0.02838219,0.34201752,0.43014638,0.05615912
-5.33966983,1.65716721,0.23727242,0.96601210,0.00494800,0.01784426,0.02918078,0.34434519,0.42815723,0.05656442
-5.33366683,1.69458576,0.23763448,1.00218703,0.00506776,0.01864170,0.02988918,0.34531785,0.42423387,0.05669857
-5.32766383,1.72954802,0.23747699,1.03855592,0.00519530,0.01951333,0.03051088,0.34493701,0.41851282,0.05656150
-5.32166083,1.76178902,0.23686224,1.07472045,0.00532735,0.02047644,0.03105312,0.34323068,0.41116418,0.05615846
-5.31565783,1.79112961,0.23586428,1.11031401,0.00546009,0.02155042,0.03152685,0.34025227,0.40238675,0.05549989
-5.30965483,1.81747955,0.23456653,1.14501040,0.00558932,0.02275627,0.03194660,0.33607892,0.39240249,0.05460098
-5.30365183,1.84083990,0.23305909,1.17853272,0.00571060,0.02411596,0.03233007,0.33080944,0.38145063,0.05348131
-5.29764882,1.86130433,0.23143621,1.21066228,0.00581941,0.02565166,0.03269767,0.32456186,0.36978156,0.05216417
-5.29164582,1.87905884,0.22979366,1.24124670,0.00591136,0.02738496,0.03307184,0.31747064,0.35765079,0.05067598
-5.28564282,1.89437979,0.22822627,1.27020674,0.00598230,0.02933589,0.03347628,0.30968369,0.34531291,0.04904560
-5.27963982,1.90762953,0.22682547,1.29754125,0.00602856,0.03152194,0.03393509,0.30135919,0.33301607,0.04730351
-5.27363682,1.91924954,0.22567702,1.32332943,0.00604702,0.03395707,0.03447174,0.29266233,0.32099673,0.04548110
-5.26763382,1.92975075,0.22485880,1.34773021,0.00603529,0.03665067,0.03510819,0.28376201,0.30947518,0.04360994
-5.26163082,1.93970096,0.22443895,1.37097823,0.00599176,0.03960661,0.03586383,0.27482758,0.29865167,0.04172097
-5.25562781,1.94970959,0.22447404,1.39337629,0.00591567,0.04282241,0.03675462,0.26602571,0.28870331,0.03984395
-5.24962481,1.96040987,0.22500765,1.41528437,0.00580714,0.04628849,0.03779229,0.25751747,0.27978198,0.03800673
-5.24362181,1.97243915,0.22606929,1.43710542,0.00566717,0.04998771,0.03898364,0.24945566,0.27201297,0.03623483
-5.23761881,1.98641791,0.22767363,1.45926847,0.00549759,0.05389509,0.04033008,0.24198248,0.26549475,0.03455098
-5.23161581,2.00292834,0.22982029,1.48220965,0.00530099,0.05797781,0.04182737,0.23522762,0.26029955,0.03297480
-5.22561281,2.02249335,0.23249408,1.50635209,0.00508061,0.06219557,0.04346557,0.22930677,0.25647495,0.03152261
-5.21960980,2.04555708,0.23566580,1.53208534,0.00484027,0.06650118,0.04522921,0.22432063,0.25404628,0.03020735
-5.21360680,2.07246775,0.23929363,1.55974565,0.00458421,0.07084158,0.04709775,0.22035448,0.25301980,0.02903858
-5.20760380,2.10346367,0.24332510,1.58959774,0.00431696,0.07515903,0.04904621,0.21747815,0.25338651,0.02802258
-5.20160080,2.13866326,0.24769950,1.62181919,0.00404320,0.07939263,0.05104600,0.21574656,0.25512643,0.02716263
-5.19559780,2.17805931,0.25235082,1.65648797,0.00376767,0.08348008,0.05306594,0.21520063,0.25821314,0.02645921
-5.18959480,2.22151795,0.25721091,1.69357396,0.00349500,0.08735942,0.05507332,0.21586853,0.26261835,0.02591040
-5.18359180,2.26878219,0.26221298,1.73293460,0.00322961,0.09097104,0.05703510,0.21776719,0.26831621,0.02551223
-5.17758879,2.31947973,0.26729488,1.77431496,0.00297564,0.09425945,0.05891905,0.22090393,0.27528723,0.02525909
-5.17158579,2.37313454,0.27240240,1.81735212,0.00273686,0.09717511,0.06069487,0.22527798,0.28352131,0.02514413
-5.16558279,2.42918157,0.27749201,1.86158356,0.00251662,0.09967590,0.06233518,0.23088198,0.29301988,0.02515963
-5.15957979,2.48698347,0.28253313,1.90645910,0.00231779,0.10172847,0.06381639,0.23770301,0.30379678,0.02529733
-5.15357679,2.54584870,0.28750953,1.95135583,0.00214274,0.10330910,0.06511938,0.24572332,0.31587772,0.02554873
-5.14757379,2.60504966,0.29241991,1.99559516,0.00199333,0.10440433,0.06622988,0.25492044,0.32929832,0.02590527
-5.14157079,2.66384027,0.29727740,2.03846142,0.00187092,0.10501102,0.06713877,0.26526671,0.34410057,0.02635848
-5.13556778,2.72147195,0.30210808,2.07922097,0.00177635,0.10513616,0.06784198,0.27672821,0.36032788,0.02690005
-5.12956478,2.77720746,0.30694840,2.11714134,0.00170999,0.10479622,0.06834028,0.28926298,0.37801876,0.02752181
-5.12356178,2.83033215,0.31184177,2.15150951,0.00167169,0.10401612,0.06863882,0.30281879,0.39719953,0.02821563
-5.11755878,2.88016252,0.31683430,2.18164889,0.00166089,0.10282803,0.06874646,0.31733043,0.41787625,0.02897329
-5.11155578,2.92605200,0.32197000,2.20693453,0.00167654,0.10126985,0.06867506,0.33271676,0.44002642,0.02978625
-5.10555278,2.96739435,0.32728574,2.22680623,0.00171721,0.09938361,0.06843858,0.34887776,0.46359078,0.03064550
-5.09954977,3.00362515,0.33280613,2.24077941,0.00178106,0.09721388,0.06805223,0.36569172,0.48846588,0.03154128
-5.09354677,3.03422185,0.33853884,2.24845372,0.00186588,0.09480610,0.06753157,0.38301295,0.51449786,0.03246289
-5.08754377,3.05870340,0.34447050,2.24951933,0.00196910,0.09220518,0.06689169,0.40067026,0.54147795,0.03339854
-5.08154077,3.07662984,0.35056353,2.24376126,0.00208787,0.08945418,0.06614653,0.41846636,0.56914018,0.03433523
-5.07553777,3.08760282,0.35675428,2.23106168,0.00221905,0.08659326,0.06530825,0.43617851,0.59716158,0.03525867
-5.06953477,3.09126753,0.36295240,2.21140065,0.00235927,0.08365892,0.06438685,0.45356052,0.62516530,0.03615343
-5.06353177,3.08731641,0.36904188,2.18485538,0.00250502,0.08068353,0.06338991,0.47034626,0.65272647,0.03700300
-5.05752876,3.07549503,0.37488356,2.15159828,0.00265264,0.07769507,0.06232254,0.48625451,0.67938112,0.03779006
-5.05152576,3.05561000,0.38031912,2.11189400,0.00279847,0.07471726,0.06118745,0.50099535,0.70463762,0.03849686
-5.04552276,3.02753876,0.38517649,2.06609554,0.00293887,0.07176978,0.05998527,0.51427763,0.72799044,0.03910561
-5.03951976,2.99124069,0.38927633,2.01463957,0.00307031,0.06886879,0.05871492,0.52581751,0.74893572,0.03959897
-5.03351676,2.94676903,0.39243931,1.95804098,0.00318950,0.06602751,0.05737411,0.53534744,0.76698795,0.03996063
-5.02751376,2.89428261,0.39449394,1.89688667,0.00329341,0.06325689,0.05595992,0.54262558,0.78169699,0.04017587
-5.02151076,2.83405662,0.39528435,1.83182854,0.00337939,0.06056630,0.05446944,0.54744477,0.79266473,0.04023208
-5.01550775,2.76649143,0.39467783,1.76357565,0.00344524,0.05796420,0.05290031,0.54964098,0.79956054,0.04011934
-5.00950475,2.69211847,0.39257162,1.69288553,0.00348927,0.05545872,0.05125131,0.54910053,0.80213468,0.03983085
-5.00350175,2.61160257,0.38889858,1.62055465,0.00351032,0.05305811,0.04952284,0.54576585,0.80022912,0.03936330
-4.99749875,2.52573998,0.38363149,1.54740803,0.00350788,0.05077111,0.04771728,0.53963939,0.79378511,0.03871715
-4.99149575,2.43545174,0.37678582,1.47428815,0.00348200,0.04860709,0.04583928,0.53078536,0.78284715,0.03789673
-4.98549275,2.34177235,0.36842063,1.40204326,0.00343339,0.04657614,0.04389587,0.51932928,0.76756308,0.03691023
-4.97948974,2.24583380,0.35863776,1.33151532,0.00336333,0.04468896,0.04189645,0.50545531,0.74818043,0.03576958
-4.97348674,2.14884553,0.34757931,1.26352788,0.00327368,0.04295663,0.03985269,0.48940133,0.72503899,0.03449011
-4.96748374,2.05207094,0.33542345,1.19887412,0.00316683,0.04139035,0.03777823,0.47145208,0.69856016,0.03309016
-4.96148074,1.95680140,0.32237897,1.13830553,0.00304561,0.04000104,0.03568837,0.45193072,0.66923352,0.03159053
-4.95547774,1.86432890,0.30867865,1.08252149,0.00291325,0.03879901,0.03359963,0.43118902,0.63760120,0.03001389
-4.94947474,1.77591841,0.29457197,1.03216014,0.00277330,0.03779356,0.03152926,0.40959679,0.60424096,0.02838410
-4.94347174,1.69278120,0.28031736,0.98779083,0.00262952,0.03699268,0.02949479,0.38753091,0.56974859,0.02672554
-4.93746873,1.61605020,0.26617447,0.94990839,0.00248586,0.03640276,0.02751350,0.36536460,0.53472049,0.02506239
-4.93146573,1.54675837,0.25239670,0.91892942,0.00234629,0.03602844,0.02560198,0.34345708,0.49973709,0.02341798
-4.92546273,1.48582079,0.23922432,0.89519058,0.00221481,0.03587250,0.02377576,0.32214436,0.46534782,0.02181423
-4.91945973,1.43402113,0.22687841,0.87894882,0.00209533,0.03593590,0.02204893,0.30173127,0.43205807,0.02027109
-4.91345673,1.39200248,0.21555587,0.87038342,0.00199161,0.03621786,0.02043395,0.28248499,0.40031852,0.01880617
-4.90745373,1.36026282,0.20542547,0.86959956,0.00190723,0.03671600,0.01894147,0.26463037,0.37051715,0.01743438
-4.90145073,1.33915453,0.19662508,0.87663292,0.00184550,0.03742661,0.01758027,0.24834690,0.34297387,0.01616779
-4.89544772,1.32888756,0.18926008,0.89145498,0.00180943,0.03834481,0.01635727,0.23376746,0.31793786,0.01501553
-4.88944472,1.32953551,0.18340281,0.91397856,0.00180167,0.03946487,0.01527763,0.22097864,0.29558731,0.01398376
-4.88344172,1.34104388,0.17909290,0.94406302,0.00182451,0.04078030,0.01434488,0.21002253,0.27603134,0.01307587
-4.87743872,1.36323938,0.17633849,0.98151872,0.00187979,0.04228407,0.01356114,0.20089969,0.25931374,0.01229261
-4.87143572,1.39583986,0.17511800,1.02611046,0.00196885,0.04396859,0.01292729,0.19357303,0.24541814,0.01163236
-4.86543272,1.43846381,0.17538241,1.07755957,0.00209257,0.04582568,0.01244319,0.18797243,0.23427422,0.01109145
-4.85942971,1.49063903,0.17705778,1.13554467,0.00225124,0.04784643,0.01210790,0.18399976,0.22576453,0.01066445
-4.85342671,1.55181023,0.18004805,1.19970099,0.00244455,0.05002092,0.01191983,0.18153407,0.21973165,0.01034453
-4.84742371,1.62134517,0.18423785,1.26961869,0.00267158,0.05233794,0.01187691,0.18043679,0.21598528,0.01012381
-4.84142071,1.69853988,0.18949528,1.34484044,0.00293075,0.05478452,0.01197664,0.18055664,0.21430919,0.00999364
-4.83541771,1.78262289,0.19567480,1.42485881,0.00321980,0.05734562,0.01221619,0.18173437,0.21446769,0.00994492
-4.82941471,1.87275938,0.20261993,1.50911406,0.00353579,0.06000367,0.01259238,0.18380698,0.21621166,0.00996836
-4.82341171,1.96805567,0.21016603,1.59699312,0.00387511,0.06273825,0.01310161,0.18661155,0.21928406,0.01005472
-4.81740870,2.06756485,0.21814307,1.68783022,0.00423348,0.06552589,0.01373984,0.18998865,0.22342492,0.01019500
-4.81140570,2.17029429,0.22637849,1.78090991,0.00460605,0.06833996,0.01450243,0.19378527,0.22837583,0.01038061
-4.80540270,2.27521549,0.23470007,1.87547292,0.00498745,0.07115074,0.01538405,0.19785745,0.23388410,0.01060351
-4.79939970,2.38127683,0.24293898,1.97072504,0.00537187,0.07392575,0.01637853,0.20207249,0.23970656,0.01085631
-4.79339670,2.48741931,0.25093297,2.06584934,0.00575322,0.07663019,0.01747876,0.20631095,0.24561307,0.01113238
-4.78739370,2.59259521,0.25852957,2.16002118,0.00612524,0.07922771,0.01867652,0.21046837,0.25138988,0.01142588
-4.78139070,2.69578928,0.26558941,2.25242601,0.00648169,0.08168120,0.01996247,0.21445679,0.25684274,0.01173186
-4.77538769,2.79604178,0.27198944,2.34227900,0.00681652,0.08395394,0.02132604,0.21820604,0.26179980,0.01204628
-4.76938469,2.89247249,0.27762607,2.42884568,0.00712404,0.08601068,0.02275541,0.22166485,0.26611430,0.01236602
-4.76338169,2.98430449,0.28241801,2.51146274,0.00739915,0.08781889,0.02423761,0.22480174,0.26966689,0.01268895
-4.75737869,3.07088648,0.28630871,2.58955758,0.00763748,0.08934995,0.02575851,0.22760556,0.27236755,0.01301391
-4.75137569,3.15171242,0.28926828,2.66266577,0.00783558,0.09058029,0.02730303,0.23008584,0.27415701,0.01334070
-4.74537269,3.22643707,0.29129478,2.73044514,0.00799108,0.09149238,0.02885529,0.23227270,0.27500755,0.01367009
-4.73936968,3.29488669,0.29241472,2.79268568,0.00810277,0.09207555,0.03039886,0.23421634,0.27492306,0.01400380
-4.73336668,3.35706365,0.29268275,2.84931454,0.00817075,0.09232648,0.03191704,0.23598620,0.27393835,0.01434442
-4.72736368,3.41314483,0.29218050,2.90039575,0.00819643,0.09224952,0.03339320,0.23766949,0.27211765,0.01469539
-4.72136068,3.46347337,0.29101452,2.94612441,0.00818256,0.09185660,0.03481111,0.23936941,0.26955222,0.01506090
-4.71535768,3.50854412,0.28931346,2.98681578,0.00813318,0.09116683,0.03615537,0.24120279,0.26635727,0.01544579
-4.70935468,3.54898335,0.28722446,3.02288963,0.00805356,0.09020587,0.03741173,0.24329741,0.26266805,0.01585542
-4.70335168,3.58552365,0.28490905,3.05485080,0.00795008,0.08900493,0.03856756,0.24578882,0.25863540,0.01629557
-4.69734867,3.61897525,0.28253847,3.08326691,0.00783007,0.08759961,0.03961217,0.24881697,0.25442086,0.01677223
-4.69134567,3.65019513,0.28028880,3.10874459,0.00770163,0.08602848,0.04053716,0.25252257,0.25019139,0.01729144
-4.68534267,3.68005540,0.27833603,3.13190530,0.00757341,0.08433170,0.04133672,0.25704332,0.24611418,0.01785913
-4.67933967,3.70941250,0.27685117,3.15336219,0.00745441,0.08254944,0.04200780,0.26251014,0.24235135,0.01848089
-4.67333667,3.73907864,0.27599563,3.17369907,0.00735371,0.08072045,0.04255034,0.26904346,0.23905512,0.01916174
-4.66733367,3.76979659,0.27591707,3.19345242,0.00728024,0.07888077,0.04296723,0.27674965,0.23636333,0.01990598
-4.66133067,3.80221884,0.27674571,3.21309730,0.00724255,0.07706248,0.04326431,0.28571777,0.23439569,0.02071694
-4.65532766,3.83689173,0.27859137,3.23303739,0.00724860,0.07529284,0.04345022,0.29601663,0.23325065,0.02159680
-4.64932466,3.87424493,0.28154104,3.25359954,0.00730549,0.07359362,0.04353613,0.30769220,0.23300325,0.02254638
-4.64332166,3.91458604,0.28565726,3.27503246,0.00741933,0.07198072,0.04353542,0.32076561,0.23370372,0.02356504
