energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.35867934,1.55385801,0.00152219,0.03206945,0.16580596,0.96989677,0.00616829,0.10830765,0.43176313,0.31029373
-3.35267634,1.55266514,0.00151431,0.03191322,0.16747671,0.97117164,0.00600215,0.10796005,0.43237422,0.30890010
-3.34667334,1.54797228,0.00150086,0.03170605,0.16876190,0.97003995,0.00582359,0.10720705,0.43232159,0.30699907
-3.34067034,1.54028696,0.00148204,0.03146094,0.16973167,0.96677815,0.00563583,0.10606362,0.43184107,0.30469700
-3.33466733,1.53022670,0.00145820,0.03119310,0.17046371,0.96174507,0.00544233,0.10455843,0.43118060,0.30211371
-3.32866433,1.51849386,0.00142987,0.03091940,0.17103986,0.95536727,0.00524670,0.10273269,0.43059051,0.29937714
-3.32266133,1.50584690,0.00139768,0.03065773,0.17154257,0.94812159,0.00505261,0.10063872,0.43031356,0.29661759
-3.31665833,1.49306932,0.00136238,0.03042630,0.17205118,0.94051590,0.00486363,0.09833791,0.43057497,0.29396183
-3.31065533,1.48093805,0.00132476,0.03024296,0.17263842,0.93306889,0.00468316,0.09589853,0.43157318,0.29152727
-3.30465233,1.47019272,0.00128571,0.03012447,0.17336719,0.92629007,0.00451436,0.09339321,0.43347159,0.28941673
-3.29864932,1.46150744,0.00124610,0.03008585,0.17428778,0.92066085,0.00435999,0.09089643,0.43639166,0.28771378
-3.29264632,1.45546659,0.00120678,0.03013980,0.17543568,0.91661797,0.00422242,0.08848200,0.44040777,0.28647913
-3.28664332,1.45254583,0.00116859,0.03029625,0.17683014,0.91453984,0.00410354,0.08622082,0.44554406,0.28574812
-3.28064032,1.45309938,0.00113230,0.03056200,0.17847347,0.91473683,0.00400478,0.08417878,0.45177343,0.28552953
-3.27463732,1.45735415,0.00109861,0.03094056,0.18035118,0.91744578,0.00392705,0.08241516,0.45901869,0.28580570
-3.26863432,1.46541120,0.00106813,0.03143214,0.18243300,0.92282914,0.00387082,0.08098143,0.46715601,0.28653405
-3.26263132,1.47725422,0.00104139,0.03203382,0.18467459,0.93097873,0.00383614,0.07992055,0.47602028,0.28764979
-3.25662831,1.49276473,0.00101885,0.03273991,0.18702008,0.94192390,0.00382268,0.07926672,0.48541243,0.28906984
-3.25062531,1.51174312,0.00100088,0.03354239,0.18940511,0.95564352,0.00382985,0.07904571,0.49510817,0.29069769
-3.24462231,1.53393427,0.00098782,0.03443161,0.19176035,0.97208117,0.00385682,0.07927555,0.50486791,0.29242896
-3.23861931,1.55905641,0.00097996,0.03539694,0.19401534,0.99116245,0.00390269,0.07996757,0.51444737,0.29415743
-3.23261631,1.58683147,0.00097755,0.03642762,0.19610236,1.01281350,0.00396650,0.08112776,0.52360840,0.29578116
-3.22661331,1.61701522,0.00098088,0.03751357,0.19796033,1.03697931,0.00404736,0.08275824,0.53212961,0.29720858
-3.22061031,1.64942532,0.00099024,0.03864618,0.19953829,1.06364082,0.00414452,0.08485875,0.53981626,0.29836408
-3.21460730,1.68396564,0.00100598,0.03981903,0.20079862,1.09282940,0.00425741,0.08742809,0.54650894,0.29919293
-3.20860430,1.72064517,0.00102849,0.04102851,0.20171957,1.12463783,0.00438569,0.09046528,0.55209090,0.29966526
-3.20260130,1.75959024,0.00105824,0.04227431,0.20229712,1.15922657,0.00452927,0.09397047,0.55649337,0.29977905
-3.19659830,1.80104914,0.00109574,0.04355965,0.20254610,1.19682498,0.00468831,0.09794539,0.55969899,0.29956173
-3.19059530,1.84538842,0.00114159,0.04489134,0.20250049,1.23772663,0.00486318,0.10239337,0.56174300,0.29907063
-3.18459230,1.89308080,0.00119642,0.04627966,0.20221284,1.28227898,0.00505443,0.10731890,0.56271237,0.29839205
-3.17858929,1.94468494,0.00126087,0.04773788,0.20175296,1.33086738,0.00526269,0.11272663,0.56274273,0.29763909
-3.17258629,2.00081796,0.00133561,0.04928169,0.20120588,1.38389404,0.00548861,0.11862003,0.56201354,0.29694838
-3.16658329,2.06212180,0.00142123,0.05092838,0.20066919,1.44175288,0.00573275,0.12499963,0.56074158,0.29647572
-3.16058029,2.12922499,0.00151827,0.05269583,0.20024989,1.50480132,0.00599547,0.13186107,0.55917320,0.29639104
-3.15457729,2.20270190,0.00162712,0.05460140,0.20006091,1.57333050,0.00627686,0.13919292,0.55757565,0.29687274
-3.14857429,2.28303136,0.00174801,0.05666082,0.20021744,1.64753550,0.00657660,0.14697468,0.55622798,0.29810170
-3.14257129,2.37055695,0.00188096,0.05888697,0.20083324,1.72748706,0.00689394,0.15517485,0.55541181,0.30025527
-3.13656828,2.46545118,0.00202571,0.06128885,0.20201708,1.81310669,0.00722759,0.16374937,0.55540244,0.30350144
-3.13056528,2.56768551,0.00218173,0.06387052,0.20386941,1.90414645,0.00757574,0.17264054,0.55646061,0.30799335
-3.12456228,2.67700795,0.00234817,0.06663039,0.20647940,2.00017498,0.00793603,0.18177657,0.55882517,0.31386451
-3.11855928,2.79292983,0.00252382,0.06956061,0.20992246,2.10057076,0.00830565,0.19107176,0.56270686,0.32122469
-3.11255628,2.91472248,0.00270717,0.07264678,0.21425819,2.20452329,0.00868134,0.20042745,0.56828331,0.33015671
-3.10655328,3.04142439,0.00289637,0.07586793,0.21952891,2.31104273,0.00905958,0.20973371,0.57569537,0.34071426
-3.10055028,3.17185876,0.00308927,0.07919684,0.22575868,2.41897772,0.00943667,0.21887171,0.58504461,0.35292054
-3.09454727,3.30466073,0.00328347,0.08260058,0.23295278,2.52704109,0.00980894,0.22771680,0.59639196,0.36676794
-3.08854427,3.43831335,0.00347637,0.08604139,0.24109760,2.63384241,0.01017290,0.23614198,0.60975740,0.38221857
-3.08254127,3.57119050,0.00366524,0.08947768,0.25016097,2.73792620,0.01052543,0.24402181,0.62512037,0.39920557
-3.07653827,3.70160501,0.00384728,0.09286533,0.26009267,2.83781427,0.01086400,0.25123647,0.64242093,0.41763503
-3.07053527,3.82785984,0.00401974,0.09615902,0.27082528,2.93205030,0.01118676,0.25767580,0.66156126,0.43738852
-3.06453227,3.94829991,0.00417999,0.09931365,0.28227504,3.01924498,0.01149275,0.26324312,0.68240760,0.45832590
-3.05852926,4.06136259,0.00432561,0.10228572,0.29434303,3.09811954,0.01178195,0.26785867,0.70479235,0.48028847
-3.05252626,4.16562440,0.00445448,0.10503468,0.30691626,3.16754611,0.01205536,0.27146246,0.72851637,0.50310218
-3.04652326,4.25984235,0.00456486,0.10752410,0.31986898,3.22658303,0.01231502,0.27401640,0.75335149,0.52658095
-3.04052026,4.34298823,0.00465548,0.10972268,0.33306403,3.27450387,0.01256391,0.27550571,0.77904311,0.55052987
-3.03451726,4.41427465,0.00472556,0.11160506,0.34635439,3.31081904,0.01280592,0.27593933,0.80531321,0.57474836
-3.02851426,4.47317233,0.00477488,0.11315237,0.35958483,3.33528923,0.01304565,0.27534964,0.83186367,0.59903321
-3.02251126,4.51941815,0.00480379,0.11435256,0.37259384,3.34793047,0.01328823,0.27379112,0.85837999,0.62318150
-3.01650825,4.55301433,0.00481321,0.11520045,0.38521581,3.34901075,0.01353910,0.27133848,0.88453565,0.64699337
-3.01050525,4.57421921,0.00480462,0.11569759,0.39728349,3.33903872,0.01380377,0.26808395,0.90999696,0.67027474
-3.00450225,4.58353057,0.00478004,0.11585191,0.40863073,3.31874516,0.01408754,0.26413418,0.93442857,0.69283992
-2.99849925,4.58166258,0.00474192,0.11567719,0.41909554,3.28905824,0.01439523,0.25960671,0.95749937,0.71451415
-2.99249625,4.56951781,0.00469315,0.11519244,0.42852335,3.25107373,0.01473100,0.25462630,0.97888899,0.73513606
-2.98649325,4.54815544,0.00463693,0.11442110,0.43677043,3.20602148,0.01509808,0.24932113,0.99829442,0.75456006
-2.98049025,4.51875734,0.00457670,0.11339033,0.44370737,3.15522949,0.01549861,0.24381929,1.01543670,0.77265854
-2.97448724,4.48259307,0.00451602,0.11213013,0.44922250,3.10008696,0.01593357,0.23824532,1.03006745,0.78932396
-2.96848424,4.44098496,0.00445854,0.11067257,0.45322506,3.04200744,0.01640264,0.23271723,1.04197486,0.80447061
-2.96248124,4.39527447,0.00440781,0.10905104,0.45564799,2.98239328,0.01690427,0.22734394,1.05098898,0.81803610
-2.95647824,4.34679026,0.00436726,0.10729946,0.45645025,2.92260222,0.01743568,0.22222313,1.05698599,0.82998233
-2.95047524,4.29681891,0.00434011,0.10545168,0.45561845,2.86391700,0.01799297,0.21743968,1.05989125,0.84029610
-2.94447224,4.24657838,0.00432923,0.10354082,0.45316762,2.80751843,0.01857129,0.21306452,1.05968098,0.84898904
-2.93846923,4.19719471,0.00433717,0.10159870,0.44914126,2.75446243,0.01916501,0.20915401,1.05638245,0.85609700
-2.93246623,4.14968198,0.00436601,0.09965539,0.44361038,2.70566118,0.01976790,0.20574970,1.05007267,0.86167878
-2.92646323,4.10492559,0.00441739,0.09773867,0.43667164,2.66186858,0.02037340,0.20287848,1.04087562,0.86581432
-2.92046023,4.06366890,0.00449243,0.09587363,0.42844469,2.62366995,0.02097478,0.20055303,1.02895813,0.86860226
-2.91445723,4.02650318,0.00459175,0.09408229,0.41906871,2.59147595,0.02156538,0.19877253,1.01452458,0.87015708
-2.90845423,3.99386093,0.00471544,0.09238323,0.40869828,2.56552046,0.02213876,0.19752355,0.99781074,0.87060580
-2.90245123,3.96601248,0.00486308,0.09079127,0.39749887,2.54586247,0.02268885,0.19678117,0.97907691,0.87008451
-2.89644822,3.94306589,0.00503375,0.08931721,0.38564195,2.53239147,0.02321008,0.19651013,0.95860066,0.86873471
-2.89044522,3.92497020,0.00522606,0.08796762,0.37330016,2.52483632,0.02369738,0.19666614,0.93666953,0.86669967
-2.88444222,3.91152185,0.00543819,0.08674467,0.36064248,2.52277730,0.02414629,0.19719726,0.91357393,0.86412093
-2.87843922,3.90237436,0.00566792,0.08564615,0.34782981,2.52566089,0.02455288,0.19804535,0.88960039,0.86113503
-2.87243622,3.89705095,0.00591271,0.08466543,0.33501107,2.53281713,0.02491375,0.19914754,0.86502553,0.85787055
-2.86643322,3.89495984,0.00616971,0.08379164,0.32231983,2.54347904,0.02522594,0.20043775,0.84011067,0.85444549
-2.86043022,3.89541205,0.00643588,0.08300998,0.30987182,2.55680367,0.02548687,0.20184829,0.81509742,0.85096499
-2.85442721,3.89764100,0.00670798,0.08230205,0.29776319,2.57189439,0.02569426,0.20331135,0.79020407,0.84751951
-2.84842421,3.90082352,0.00698269,0.08164637,0.28606961,2.58782369,0.02584603,0.20476059,0.76562293,0.84418325
-2.84242121,3.90410155,0.00725662,0.08101904,0.27484618,2.60365611,0.02594026,0.20613250,0.74151847,0.84101288
-2.83641821,3.90660401,0.00752640,0.08039438,0.26412810,2.61847060,0.02597513,0.20736783,0.71802633,0.83804657
-2.83041521,3.90746798,0.00778871,0.07974578,0.25393202,2.63138180,0.02594892,0.20841275,0.69525298,0.83530319
-2.82441221,3.90585880,0.00804035,0.07904649,0.24425796,2.64155967,0.02585999,0.20921986,0.67327601,0.83278173
-2.81840920,3.90098840,0.00827825,0.07827050,0.23509158,2.64824706,0.02570682,0.20974902,0.65214498,0.83046089
-2.81240620,3.89213154,0.00849952,0.07739341,0.22640682,2.65077472,0.02548812,0.20996790,0.63188280,0.82829900
-2.80640320,3.87863966,0.00870148,0.07639321,0.21816864,2.64857364,0.02520284,0.20985224,0.61248749,0.82623414
-2.80040020,3.85995227,0.00888169,0.07525104,0.21033580,2.64118444,0.02485032,0.20938598,0.59393437,0.82418477
-2.79439720,3.83560588,0.00903797,0.07395186,0.20286360,2.62826392,0.02443039,0.20856099,0.57617869,0.82205078
-2.78839420,3.80524071,0.00916840,0.07248495,0.19570629,2.60958868,0.02394348,0.20737674,0.55915859,0.81971521
-2.78239120,3.76860554,0.00927134,0.07084434,0.18881945,2.58505627,0.02339071,0.20583975,0.54279845,0.81704670
-2.77638819,3.72556093,0.00934547,0.06902904,0.18216185,2.55468400,0.02277404,0.20396295,0.52701266,0.81390268
-2.77038519,3.67608139,0.00938978,0.06704313,0.17569711,2.51860590,0.02209627,0.20176498,0.51170968,0.81013353
-2.76438219,3.62025697,0.00940360,0.06489573,0.16939502,2.47706812,0.02136117,0.19926959,0.49679640,0.80558741
-2.75837919,3.55829428,0.00938661,0.06260074,0.16323247,2.43042334,0.02057342,0.19650503,0.48218274,0.80011603
-2.75237619,3.49051769,0.00933885,0.06017656,0.15719414,2.37912440,0.01973868,0.19350362,0.46778630,0.79358093
-2.74637319,3.41737032,0.00926078,0.05764559,0.15127288,2.32371763,0.01886349,0.19030154,0.45353707,0.78586028
-2.74037019,3.33941519,0.00915327,0.05503370,0.14546991,2.26483601,0.01795522,0.18693870,0.43938188,0.77685580
-2.73436718,3.25733599,0.00901762,0.05236959,0.13979474,2.20319221,0.01702196,0.18345885,0.42528853,0.76649964
-2.72836418,3.17193743,0.00885561,0.04968416,0.13426500,2.13957181,0.01607240,0.17990989,0.41124942,0.75476077
-2.72236118,3.08414438,0.00866947,0.04700974,0.12890610,2.07482626,0.01511570,0.17634420,0.39728440,0.74165056
-2.71635818,2.99499948,0.00846195,0.04437950,0.12375076,2.00986571,0.01416127,0.17281914,0.38344280,0.72722732
-2.71035518,2.90565848,0.00823627,0.04182672,0.11883846,1.94565120,0.01321868,0.16939739,0.36980444,0.71159929
-2.70435218,2.81738271,0.00799613,0.03938421,0.11421471,1.88318615,0.01229744,0.16614740,0.35647954,0.69492609
-2.69834917,2.73152815,0.00774568,0.03708373,0.10993035,1.82350664,0.01140686,0.16314342,0.34360744,0.67741820
-2.69234617,2.64953070,0.00748949,0.03495554,0.10604057,1.76767029,0.01055588,0.16046551,0.33135408,0.65933453
-2.68634317,2.57288725,0.00723250,0.03302794,0.10260394,1.71674347,0.00975295,0.15819907,0.31990842,0.64097795
-2.68034017,2.50313265,0.00697992,0.03132698,0.09968121,1.67178677,0.00900589,0.15643403,0.30947768,0.62268897
-2.67433717,2.44181256,0.00673717,0.02987616,0.09733398,1.63383851,0.00832179,0.15526372,0.30028163,0.60483767
-2.66833417,2.39045267,0.00650980,0.02869630,0.09562332,1.60389665,0.00770694,0.15478319,0.29254604,0.58781406
-2.66233117,2.35052482,0.00630332,0.02780534,0.09460811,1.58289909,0.00716677,0.15508722,0.28649555,0.57201740
-2.65632816,2.32341100,0.00612308,0.02721830,0.09434341,1.57170299,0.00670577,0.15626794,0.28234607,0.55784452
-2.65032516,2.31036609,0.00597417,0.02694725,0.09487863,1.57106344,0.00632750,0.15841215,0.28029702,0.54567793
-2.64432216,2.31248072,0.00586127,0.02700126,0.09625574,1.58161236,0.00603456,0.16159842,0.28052362,0.53587381
-2.63831916,2.33064544,0.00578845,0.02738640,0.09850749,1.60383823,0.00582860,0.16589406,0.28316952,0.52875053
-2.63231616,2.36551765,0.00575911,0.02810576,0.10165565,1.63806751,0.00571032,0.17135217,0.28833998,0.52457795
-2.62631316,2.41749269,0.00577580,0.02915943,0.10570952,1.68444872,0.00567949,0.17800873,0.29609587,0.52356801
-2.62031016,2.48668030,0.00584011,0.03054447,0.11066454,1.74293986,0.00573497,0.18588002,0.30644871,0.52586687
-2.61430715,2.57288778,0.00595261,0.03225496,0.11650134,1.81330003,0.00587474,0.19496046,0.31935701,0.53154890
-2.60830415,2.67561076,0.00611273,0.03428187,0.12318509,1.89508591,0.00609594,0.20522090,0.33472396,0.54061265
-2.60230115,2.79403241,0.00631878,0.03661312,0.13066531,1.98765349,0.00639492,0.21660760,0.35239689,0.55297919
-2.59629815,2.92703150,0.00656790,0.03923353,0.13887626,2.09016550,0.00676729,0.22904196,0.37216824,0.56849257
-2.59029515,3.07319957,0.00685610,0.04212478,0.14773773,2.20160448,0.00720795,0.24242096,0.39377848,0.58692266
-2.58429215,3.23086684,0.00717837,0.04526549,0.15715647,2.32079137,0.00771122,0.25661851,0.41692068,0.60797024
-2.57828914,3.39813641,0.00752871,0.04863127,0.16702813,2.44640919,0.00827085,0.27148758,0.44124679,0.63127412
-2.57228614,3.57292579,0.00790037,0.05219483,0.17723962,2.57703110,0.00888019,0.28686311,0.46637557,0.65642013
-2.56628314,3.75301426,0.00828592,0.05592619,0.18767190,2.71115186,0.00953222,0.30256570,0.49190177,0.68295185
-2.56028014,3.93609484,0.00867754,0.05979291,0.19820309,2.84722174,0.01021972,0.31840581,0.51740639,0.71038242
-2.55427714,4.11982851,0.00906716,0.06376047,0.20871172,2.98368141,0.01093537,0.33418851,0.54246773,0.73820740
-2.54827414,4.30189916,0.00944677,0.06779267,0.21908006,3.11899658,0.01167184,0.34971844,0.56667266,0.76591797
-2.54227114,4.48006674,0.00980856,0.07185211,0.22919725,3.25169089,0.01242197,0.36480486,0.58962784,0.79301425
-2.53626813,4.65221675,0.01014520,0.07590077,0.23896228,3.38037593,0.01317882,0.37926663,0.61097034,0.81901807
-2.53026513,4.81640414,0.01045005,0.07990059,0.24828646,3.50377683,0.01393583,0.39293673,0.63037727,0.84348487
-2.52426213,4.97088975,0.01071728,0.08381411,0.25709540,3.62075285,0.01468685,0.40566636,0.64757390,0.86601421
-2.51825913,5.11416809,0.01094207,0.08760508,0.26533039,3.73031187,0.01542624,0.41732821,0.66234009,0.88625862
-2.51225613,5.24498550,0.01112070,0.09123914,0.27294896,3.83161860,0.01614889,0.42781887,0.67451455,0.90393035
-2.50625313,5.36234822,0.01125056,0.09468431,0.27992486,3.92399627,0.01685024,0.43706031,0.68399691,0.91880591
-2.50025013,5.46552056,0.01133025,0.09791156,0.28624717,4.00692234,0.01752626,0.44500027,0.69074745,0.93072820
-2.49424712,5.55401378,0.01135946,0.10089518,0.29191885,4.08001857,0.01817340,0.45161168,0.69478456,0.93960632
-2.48824412,5.62756689,0.01133898,0.10361312,0.29695464,4.14303667,0.01878855,0.45689107,0.69618014,0.94541303
-2.48224112,5.68612088,0.01127052,0.10604711,0.30137863,4.19584060,0.01936896,0.46085625,0.69505318,0.94818027
-2.47623812,5.72978850,0.01115662,0.10818281,0.30522139,4.23838700,0.01991214,0.46354324,0.69156194,0.94799290
-2.47023512,5.75882157,0.01100049,0.11000968,0.30851716,4.27070512,0.02041577,0.46500279,0.68589518,0.94498120
-2.46423212,5.77357820,0.01080582,0.11152083,0.31130098,4.29287784,0.02087767,0.46529678,0.67826295,0.93931252
-2.45822911,5.77449206,0.01057667,0.11271279,0.31360617,4.30502504,0.02129565,0.46449452,0.66888743,0.93118258
-2.45222611,5.76204562,0.01031725,0.11358513,0.31546217,4.30729050,0.02166756,0.46266948,0.65799429,0.92080699
-2.44622311,5.73674897,0.01003183,0.11414015,0.31689299,4.29983314,0.02199121,0.45989636,0.64580516,0.90841335
-2.44022011,5.69912542,0.00972460,0.11438244,0.31791620,4.28282316,0.02226444,0.45624897,0.63253136,0.89423448
-2.43421711,5.64970439,0.00939960,0.11431859,0.31854277,4.25644314,0.02248515,0.45179871,0.61836929,0.87850284
-2.42821411,5.58902167,0.00906065,0.11395680,0.31877751,4.22089386,0.02265140,0.44661406,0.60349764,0.86144664
-2.42221111,5.51762650,0.00871136,0.11330671,0.31862027,4.17640413,0.02276154,0.44076072,0.58807639,0.84328745
-2.41620810,5.43609439,0.00835506,0.11237918,0.31806766,4.12324381,0.02281439,0.43430258,0.57224754,0.82423949
-2.41020510,5.34504412,0.00799493,0.11118626,0.31711539,4.06173857,0.02280936,0.42730329,0.55613736,0.80451022
-2.40420210,5.24515722,0.00763395,0.10974122,0.31576081,3.99228521,0.02274667,0.41982815,0.53985994,0.78430218
-2.39819910,5.13719770,0.00727504,0.10805862,0.31400572,3.91536601,0.02262755,0.41194639,0.52352160,0.76381555
-2.39219610,5.02203021,0.00692106,0.10615453,0.31185917,3.83156067,0.02245436,0.40373322,0.50722580,0.74325116
-2.38619310,4.90063438,0.00657494,0.10404672,0.30934002,3.74155469,0.02223080,0.39527179,0.49107817,0.72281347
-2.38019010,4.77411390,0.00623969,0.10175490,0.30647922,3.64614305,0.02196198,0.38665459,0.47519122,0.70271316
-2.37418709,4.64369881,0.00591849,0.09930094,0.30332154,3.54622855,0.02165450,0.37798421,0.45968830,0.68316884
-2.36818409,4.51074021,0.00561467,0.09670900,0.29992672,3.44281433,0.02131649,0.36937335,0.44470672,0.66440776
-2.36218109,4.37669691,0.00533176,0.09400559,0.29636981,3.33699071,0.02095754,0.36094390,0.43039948,0.64666511
-2.35617809,4.24311417,0.00507344,0.09121957,0.29274084,3.22991655,0.02058860,0.35282521,0.41693567,0.63018190
-2.35017509,4.11159529,0.00484355,0.08838192,0.28914358,3.12279585,0.02022184,0.34515144,0.40449942,0.61520138
-2.34417209,3.98376689,0.00464596,0.08552546,0.28569364,3.01685073,0.01987037,0.33805815,0.39328734,0.60196409
-2.33816908,3.86123961,0.00448453,0.08268435,0.28251567,2.91329166,0.01954799,0.33167840,0.38350456,0.59070170
-2.33216608,3.74556577,0.00436301,0.07989349,0.27974006,2.81328663,0.01926882,0.32613824,0.37535961,0.58162999
-2.32616308,3.63819604,0.00428488,0.07718777,0.27749901,2.71793037,0.01904695,0.32155218,0.36905821,0.57494118
-2.32016008,3.54043695,0.00425327,0.07460127,0.27592224,2.62821511,0.01889599,0.31801858,0.36479636,0.57079618
-2.31415708,3.45341126,0.00427080,0.07216628,0.27513241,2.54500411,0.01882866,0.31561532,0.36275292,0.56931706
-2.30815408,3.37802299,0.00433947,0.06991245,0.27524050,2.46900912,0.01885632,0.31439598,0.36308210,0.57058015
-2.30215108,3.31492840,0.00446052,0.06786583,0.27634126,2.40077251,0.01898862,0.31438669,0.36590604,0.57461026
-2.29614807,3.26451453,0.00463431,0.06604801,0.27850894,2.34065490,0.01923303,0.31558386,0.37130800,0.58137625
-2.29014507,3.22688583,0.00486027,0.06447539,0.28179348,2.28882854,0.01959455,0.31795283,0.37932619,0.59078842
-2.28414207,3.20185974,0.00513682,0.06315856,0.28621730,2.24527665,0.02007541,0.32142772,0.38994884,0.60269779
-2.27813907,3.18897125,0.00546128,0.06210190,0.29177289,2.20979856,0.02067488,0.32591225,0.40311042,0.61689744
-2.27213607,3.18748634,0.00582998,0.06130332,0.29842126,2.18202039,0.02138916,0.33128176,0.41868954,0.63312611
-2.26613307,3.19642382,0.00623817,0.06075430,0.30609142,2.16141067,0.02221137,0.33738629,0.43650846,0.65107378
-2.26013007,3.21458486,0.00668017,0.06044017,0.31468089,2.14730036,0.02313166,0.34405452,0.45633441,0.67038932
-2.25412706,3.24058915,0.00714946,0.06034051,0.32405740,2.13890634,0.02413742,0.35109865,0.47788282,0.69068981
-2.24812406,3.27291647,0.00763879,0.06042995,0.33406158,2.13535774,0.02521357,0.35831984,0.50082225,0.71157127
-2.24212106,3.30995229,0.00814041,0.06067902,0.34451077,2.13572401,0.02634302,0.36551415,0.52478124,0.73262050
-2.23611806,3.35003590,0.00864620,0.06105519,0.35520369,2.13904387,0.02750710,0.37247875,0.54935663,0.75342740
-2.23011506,3.39150939,0.00914794,0.06152412,0.36592595,2.14435437,0.02868617,0.37901803,0.57412323,0.77359740
-2.22411206,3.43276587,0.00963752,0.06205085,0.37645617,2.15071898,0.02986021,0.38494971,0.59864468,0.79276345
-2.21810905,3.47229530,0.01010717,0.06260106,0.38657240,2.15725403,0.03100941,0.39011030,0.62248485,0.81059708
-2.21210605,3.50872634,0.01054969,0.06314232,0.39605873,2.16315257,0.03211478,0.39436010,0.64521967,0.82681789
-2.20610305,3.54086271,0.01095864,0.06364519,0.40471175,2.16770511,0.03315873,0.39758729,0.66644882,0.84120127
-2.20010005,3.56771289,0.01132851,0.06408422,0.41234663,2.17031656,0.03412555,0.39971114,0.68580679,0.85358375
-2.19409705,3.58851197,0.01165489,0.06443870,0.41880245,2.17051882,0.03500183,0.40068401,0.70297296,0.86386586
-2.18809405,3.60273507,0.01193457,0.06469328,0.42394682,2.16797881,0.03577673,0.40049238,0.71768031,0.87201230
-2.18209105,3.61010173,0.01216555,0.06483827,0.42767930,2.16250163,0.03644222,0.39915651,0.72972231,0.87804940
-2.17608804,3.61057140,0.01234709,0.06486976,0.42993367,2.15402889,0.03699308,0.39672915,0.73895778,0.88206000
-2.17008504,3.60433019,0.01247968,0.06478947,0.43067901,2.14263235,0.03742688,0.39329296,0.74531352,0.88417600
-2.16408204,3.59176982,0.01256492,0.06460436,0.42991940,2.12850320,0.03774376,0.38895717,0.74878464,0.88456906
-2.15807904,3.57345973,0.01260543,0.06432611,0.42769248,2.11193754,0.03794620,0.38385324,0.74943256,0.88343976
-2.15207604,3.55011377,0.01260467,0.06397034,0.42406690,2.09331868,0.03803863,0.37813007,0.74738091,0.88100603
-2.14607304,3.52255322,0.01256683,0.06355587,0.41913880,2.07309718,0.03802707,0.37194863,0.74280943,0.87749127
-2.14007004,3.49166792,0.01249657,0.06310372,0.41302765,2.05176942,0.03791865,0.36547654,0.73594633,0.87311294
-2.13406703,3.45837724,0.01239889,0.06263631,0.40587150,2.02985574,0.03772122,0.35888259,0.72705938,0.86807222
-2.12806403,3.42359297,0.01227894,0.06217645,0.39782205,2.00787909,0.03744296,0.35233149,0.71644623,0.86254518
-2.12206103,3.38818548,0.01214183,0.06174658,0.38903971,1.98634508,0.03709200,0.34597910,0.70442433,0.85667605
-2.11605803,3.35295472,0.01199253,0.06136800,0.37968879,1.96572413,0.03667614,0.33996820,0.69132095,0.85057275
-2.11005503,3.31860694,0.01183568,0.06106020,0.36993312,1.94643652,0.03620268,0.33442493,0.67746361,0.84430498
-2.10405203,3.28573789,0.01167557,0.06084033,0.35993223,1.92884055,0.03567823,0.32945605,0.66317129,0.83790476
-2.09804902,3.25482252,0.01151602,0.06072278,0.34983798,1.91322421,0.03510872,0.32514697,0.64874673,0.83136926
-2.09204602,3.22621100,0.01136033,0.06071886,0.33979196,1.89980025,0.03449936,0.32156057,0.63446983,0.82466574
-2.08604302,3.20013056,0.01121128,0.06083655,0.32992346,1.88870446,0.03385472,0.31873673,0.62059238,0.81773799
-2.08004002,3.17669201,0.01107112,0.06108037,0.32034793,1.87999682,0.03317888,0.31669262,0.60733413,0.81051391
-2.07403702,3.15589988,0.01094153,0.06145127,0.31116606,1.87366495,0.03247549,0.31542341,0.59487994,0.80291350
-2.06803402,3.13766495,0.01082367,0.06194658,0.30246312,1.86962932,0.03174795,0.31490357,0.58337824,0.79485692
-2.06203102,3.12181784,0.01071818,0.06256001,0.29430865,1.86774954,0.03099947,0.31508844,0.57294024,0.78627179
-2.05602801,3.10812245,0.01062519,0.06328165,0.28675629,1.86783117,0.03023325,0.31591604,0.56364009,0.77709953
-2.05002501,3.09628836,0.01054432,0.06409801,0.27984378,1.86963257,0.02945243,0.31730907,0.55551555,0.76730015
-2.04402201,3.08598153,0.01047473,0.06499214,0.27359295,1.87287135,0.02866017,0.31917693,0.54856928,0.75685542
-2.03801901,3.07683275,0.01041510,0.06594371,0.26800978,1.87723023,0.02785961,0.32141786,0.54277040,0.74577021
-2.03201601,3.06844393,0.01036366,0.06692928,0.26308454,1.88236223,0.02705383,0.32392101,0.53805640,0.73407202
-2.02601301,3.06039255,0.01031823,0.06792255,0.25879195,1.88789523,0.02624574,0.32656860,0.53433540,0.72180904
-2.02001001,3.05223461,0.01027626,0.06889477,0.25509158,1.89343623,0.02543802,0.32923804,0.53148864,0.70904669
-2.01400700,3.04350693,0.01023483,0.06981523,0.25192838,1.89857546,0.02463302,0.33180409,0.52937331,0.69586341
-2.00800400,3.03372960,0.01019078,0.07065191,0.24923357,1.90289088,0.02383267,0.33414122,0.52782579,0.68234572
-2.00200100,3.02240947,0.01014076,0.07137220,0.24692588,1.90595328,0.02303844,0.33612586,0.52666530,0.66858333
-1.99599800,3.00904521,0.01008134,0.07194375,0.24491320,1.90733248,0.02225130,0.33763892,0.52569803,0.65466442
