energy_ev,total_up,Ga_p_up,Ga_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.78389195,1.26810391,0.05976539,0.00000000,0.71809664,0.00000000,1.16738705,0.45455769
-5.77788894,1.24915567,0.05806327,0.00000000,0.71920919,0.00000000,1.13610777,0.45254380
-5.77188594,1.22666257,0.05627303,0.00000000,0.71715756,0.00000000,1.10291616,0.44879243
-5.76588294,1.20050002,0.05439510,0.00000000,0.71177970,0.00000000,1.06780467,0.44322205
-5.75987994,1.17059204,0.05242997,0.00000000,0.70297333,0.00000000,1.03077278,0.43578150
-5.75387694,1.13692581,0.05037893,0.00000000,0.69070358,0.00000000,0.99184104,0.42645507
-5.74787394,1.09956304,0.04824472,0.00000000,0.67500799,0.00000000,0.95106332,0.41526594
-5.74187094,1.05864749,0.04603205,0.00000000,0.65599847,0.00000000,0.90853638,0.40227795
-5.73586793,1.01440809,0.04374793,0.00000000,0.63386012,0.00000000,0.86440619,0.38759554
-5.72986493,0.96715760,0.04140183,0.00000000,0.60884700,0.00000000,0.81887077,0.37136186
-5.72386193,0.91728681,0.03900572,0.00000000,0.58127504,0.00000000,0.77217936,0.35375519
-5.71785893,0.86525482,0.03657385,0.00000000,0.55151244,0.00000000,0.72462815,0.33498375
-5.71185593,0.81157595,0.03412240,0.00000000,0.51996820,0.00000000,0.67655303,0.31527939
-5.70585293,0.75680408,0.03166908,0.00000000,0.48707923,0.00000000,0.62831989,0.29489041
-5.69984992,0.70151539,0.02923250,0.00000000,0.45329682,0.00000000,0.58031313,0.27407375
-5.69384692,0.64629055,0.02683162,0.00000000,0.41907310,0.00000000,0.53292326,0.25308730
-5.68784392,0.59169706,0.02448513,0.00000000,0.38484798,0.00000000,0.48653426,0.23218229
-5.68184092,0.53827292,0.02221079,0.00000000,0.35103739,0.00000000,0.44151151,0.21159645
-5.67583792,0.48651216,0.02002499,0.00000000,0.31802303,0.00000000,0.39819083,0.19154797
-5.66983492,0.43685292,0.01794222,0.00000000,0.28614414,0.00000000,0.35686929,0.17223061
-5.66383192,0.38966839,0.01597474,0.00000000,0.25569138,0.00000000,0.31779805,0.15381009
-5.65782891,0.34526093,0.01413237,0.00000000,0.22690303,0.00000000,0.28117750,0.13642177
-5.65182591,0.30385927,0.01242231,0.00000000,0.19996339,0.00000000,0.24715476,0.12016961
-5.64582291,0.26561874,0.01084920,0.00000000,0.17500326,0.00000000,0.21582348,0.10512644
-5.63981991,0.23062413,0.00941521,0.00000000,0.15210229,0.00000000,0.18722572,0.09133520
-5.63381691,0.19889493,0.00812022,0.00000000,0.13129291,0.00000000,0.16135570,0.07881125
-5.62781391,0.17039239,0.00696210,0.00000000,0.11256549,0.00000000,0.13816503,0.06754532
-5.62181091,0.14502791,0.00593710,0.00000000,0.09587433,0.00000000,0.11756900,0.05750702
-5.61580790,0.12267228,0.00504015,0.00000000,0.08114430,0.00000000,0.09945370,0.04864865
-5.60980490,0.10316531,0.00426533,0.00000000,0.06827756,0.00000000,0.08368339,0.04090924
-5.60380190,0.08632543,0.00360627,0.00000000,0.05716034,0.00000000,0.07010796,0.03421837
-5.59779890,0.07195881,0.00305651,0.00000000,0.04766933,0.00000000,0.05857012,0.02849999
-5.59179590,0.05986789,0.00260994,0.00000000,0.03967755,0.00000000,0.04891207,0.02367586
-5.58579290,0.04985892,0.00226111,0.00000000,0.03305966,0.00000000,0.04098154,0.01966859
-5.57978989,0.04174847,0.00200555,0.00000000,0.02769645,0.00000000,0.03463692,0.01640429
-5.57378689,0.03536881,0.00184004,0.00000000,0.02347856,0.00000000,0.02975168,0.01381472
-5.56778389,0.03057211,0.00176284,0.00000000,0.02030947,0.00000000,0.02621767,0.01183902
-5.56178089,0.02723355,0.00177384,0.00000000,0.01810757,0.00000000,0.02394769,0.01042491
-5.55577789,0.02525319,0.00187465,0.00000000,0.01680755,0.00000000,0.02287700,0.00952952
-5.54977489,0.02455692,0.00206867,0.00000000,0.01636110,0.00000000,0.02296398,0.00911971
-5.54377189,0.02509632,0.00236108,0.00000000,0.01673683,0.00000000,0.02418998,0.00917208
-5.53776888,0.02684766,0.00275870,0.00000000,0.01791961,0.00000000,0.02655826,0.00967265
-5.53176588,0.02980995,0.00326989,0.00000000,0.01990938,0.00000000,0.03009219,0.01061609
-5.52576288,0.03400228,0.00390429,0.00000000,0.02271931,0.00000000,0.03483266,0.01200479
-5.51975988,0.03946037,0.00467252,0.00000000,0.02637349,0.00000000,0.04083473,0.01384760
-5.51375688,0.04623241,0.00558579,0.00000000,0.03090421,0.00000000,0.04816362,0.01615829
-5.50775388,0.05437433,0.00665545,0.00000000,0.03634873,0.00000000,0.05689003,0.01895390
-5.50175088,0.06394455,0.00789251,0.00000000,0.04274572,0.00000000,0.06708490,0.02225280
-5.49574787,0.07499823,0.00930698,0.00000000,0.05013147,0.00000000,0.07881368,0.02607268
-5.48974487,0.08758135,0.01090736,0.00000000,0.05853578,0.00000000,0.09213032,0.03042844
-5.48374187,0.10172459,0.01269993,0.00000000,0.06797784,0.00000000,0.10707098,0.03533001
-5.47773887,0.11743732,0.01468819,0.00000000,0.07846211,0.00000000,0.12364795,0.04078026
-5.47173587,0.13470189,0.01687223,0.00000000,0.08997445,0.00000000,0.14184368,0.04677298
-5.46573287,0.15346853,0.01924825,0.00000000,0.10247847,0.00000000,0.16160548,0.05329113
-5.45972986,0.17365102,0.02180814,0.00000000,0.11591261,0.00000000,0.18284097,0.06030531
-5.45372686,0.19512349,0.02453918,0.00000000,0.13018773,0.00000000,0.20541474,0.06777270
-5.44772386,0.21771864,0.02742402,0.00000000,0.14518577,0.00000000,0.22914630,0.07563645
-5.44172086,0.24122743,0.03044070,0.00000000,0.16075935,0.00000000,0.25380978,0.08382558
-5.43571786,0.26540062,0.03356307,0.00000000,0.17673253,0.00000000,0.27913535,0.09225561
-5.42971486,0.28995218,0.03676126,0.00000000,0.19290286,0.00000000,0.30481269,0.10082971
-5.42371186,0.31456450,0.04000252,0.00000000,0.20904469,0.00000000,0.33049634,0.10944063
-5.41770885,0.33889555,0.04325226,0.00000000,0.22491367,0.00000000,0.35581306,0.11797318
-5.41170585,0.36258757,0.04647517,0.00000000,0.24025240,0.00000000,0.38037091,0.12630729
-5.40570285,0.38527720,0.04963662,0.00000000,0.25479705,0.00000000,0.40376977,0.13432157
-5.39969985,0.40660657,0.05270411,0.00000000,0.26828471,0.00000000,0.42561299,0.14189716
-5.39369685,0.42623493,0.05564865,0.00000000,0.28046117,0.00000000,0.44551971,0.14892176
-5.38769385,0.44385034,0.05844624,0.00000000,0.29108887,0.00000000,0.46313723,0.15529367
-5.38169085,0.45918080,0.06107904,0.00000000,0.29995458,0.00000000,0.47815299,0.16092557
-5.37568784,0.47200428,0.06353652,0.00000000,0.30687657,0.00000000,0.49030553,0.16574794
-5.36968484,0.48215722,0.06581609,0.00000000,0.31171085,0.00000000,0.49939384,0.16971182
-5.36368184,0.48954080,0.06792357,0.00000000,0.31435618,0.00000000,0.50528478,0.17279087
-5.35767884,0.49412491,0.06987314,0.00000000,0.31475771,0.00000000,0.50791792,0.17498247
-5.35167584,0.49594924,0.07168685,0.00000000,0.31290888,0.00000000,0.50730777,0.17630787
-5.34567284,0.49512162,0.07339373,0.00000000,0.30885169,0.00000000,0.50354313,0.17681130
-5.33966983,0.49181350,0.07502845,0.00000000,0.30267517,0.00000000,0.49678354,0.17655802
-5.33366683,0.48625274,0.07662952,0.00000000,0.29451223,0.00000000,0.48725304,0.17563152
-5.32766383,0.47871412,0.07823732,0.00000000,0.28453490,0.00000000,0.47523156,0.17412981
-5.32166083,0.46950791,0.07989175,0.00000000,0.27294846,0.00000000,0.46104420,0.17216111
-5.31565783,0.45896716,0.08162986,0.00000000,0.25998437,0.00000000,0.44504911,0.16983907
-5.30965483,0.44743426,0.08348342,0.00000000,0.24589276,0.00000000,0.42762441,0.16727782
-5.30365183,0.43524741,0.08547671,0.00000000,0.23093437,0.00000000,0.40915484,0.16458705
-5.29764882,0.42272781,0.08762452,0.00000000,0.21537276,0.00000000,0.39001876,0.16186743
-5.29164582,0.41016799,0.08993054,0.00000000,0.19946670,0.00000000,0.37057600,0.15920650
-5.28564282,0.39782204,0.09238629,0.00000000,0.18346329,0.00000000,0.35115723,0.15667542
-5.27963982,0.38589805,0.09497062,0.00000000,0.16759204,0.00000000,0.33205514,0.15432657
-5.27363682,0.37455311,0.09764986,0.00000000,0.15205991,0.00000000,0.31351779,0.15219224
-5.26763382,0.36389118,0.10037862,0.00000000,0.13704769,0.00000000,0.29574437,0.15028443
-5.26163082,0.35396371,0.10310133,0.00000000,0.12270752,0.00000000,0.27888328,0.14859583
-5.25562781,0.34477301,0.10575430,0.00000000,0.10916173,0.00000000,0.26303269,0.14710182
-5.24962481,0.33627815,0.10826843,0.00000000,0.09650278,0.00000000,0.24824315,0.14576359
-5.24362181,0.32840301,0.11057233,0.00000000,0.08479433,0.00000000,0.23452218,0.14453204
-5.23761881,0.32104606,0.11259579,0.00000000,0.07407314,0.00000000,0.22184039,0.14335238
-5.23161581,0.31409136,0.11427338,0.00000000,0.06435170,0.00000000,0.21013869,0.14216927
-5.22561281,0.30742037,0.11554819,0.00000000,0.05562141,0.00000000,0.19933630,0.14093222
-5.21960980,0.30092385,0.11637537,0.00000000,0.04785607,0.00000000,0.18933899,0.13960099
-5.21360680,0.29451353,0.11672547,0.00000000,0.04101550,0.00000000,0.18004728,0.13815091
-5.20760380,0.28813298,0.11658736,0.00000000,0.03504922,0.00000000,0.17136416,0.13657785
-5.20160080,0.28176733,0.11597071,0.00000000,0.02989989,0.00000000,0.16320201,0.13490261
-5.19559780,0.27545149,0.11490787,0.00000000,0.02550656,0.00000000,0.15548857,0.13317468
-5.18959480,0.26927668,0.11345513,0.00000000,0.02180752,0.00000000,0.14817181,0.13147525
-5.18359180,0.26339502,0.11169325,0.00000000,0.01874275,0.00000000,0.14122342,0.12991930
-5.17758879,0.25802214,0.10972748,0.00000000,0.01625593,0.00000000,0.13464117,0.12865677
-5.17158579,0.25343773,0.10768668,0.00000000,0.01429601,0.00000000,0.12844994,0.12787273
-5.16558279,0.24998408,0.10572204,0.00000000,0.01281832,0.00000000,0.12270160,0.12778656
-5.15957979,0.24806256,0.10400497,0.00000000,0.01178523,0.00000000,0.11747390,0.12865005
-5.15357679,0.24812815,0.10272460,0.00000000,0.01116645,0.00000000,0.11286829,0.13074444
-5.14757379,0.25068200,0.10208459,0.00000000,0.01093893,0.00000000,0.10900712,0.13437637
-5.14157079,0.25626220,0.10229957,0.00000000,0.01108647,0.00000000,0.10603004,0.13987270
-5.13556778,0.26543259,0.10359099,0.00000000,0.01159900,0.00000000,0.10408989,0.14757422
-5.12956478,0.27876993,0.10618261,0.00000000,0.01247166,0.00000000,0.10334825,0.15782822
-5.12356178,0.29684926,0.11029549,0.00000000,0.01370368,0.00000000,0.10397054,0.17097992
-5.11755878,0.32022773,0.11614262,0.00000000,0.01529701,0.00000000,0.10612088,0.18736291
-5.11155578,0.34942700,0.12392320,0.00000000,0.01725497,0.00000000,0.10995682,0.20728845
-5.10555278,0.38491439,0.13381656,0.00000000,0.01958068,0.00000000,0.11562385,0.23103417
-5.09954977,0.42708329,0.14597593,0.00000000,0.02227554,0.00000000,0.12324990,0.25883194
-5.09354677,0.47623305,0.16052205,0.00000000,0.02533770,0.00000000,0.13293982,0.29085561
-5.08754377,0.53254914,0.17753685,0.00000000,0.02876061,0.00000000,0.14476998,0.32720873
-5.08154077,0.59608413,0.19705740,0.00000000,0.03253163,0.00000000,0.15878307,0.36791277
-5.07553777,0.66674024,0.21907025,0.00000000,0.03663092,0.00000000,0.17498332,0.41289642
-5.06953477,0.74425453,0.24350658,0.00000000,0.04103047,0.00000000,0.19333222,0.46198648
-5.06353177,0.82818743,0.27023834,0.00000000,0.04569346,0.00000000,0.21374503,0.51490088
-5.05752876,0.91791558,0.29907563,0.00000000,0.05057396,0.00000000,0.23608817,0.57124452
-5.05152576,1.01262988,0.32976573,0.00000000,0.05561701,0.00000000,0.26017787,0.63050830
-5.04552276,1.11133944,0.36199393,0.00000000,0.06075908,0.00000000,0.28578013,0.69207192
-5.03951976,1.21288188,0.39538635,0.00000000,0.06592895,0.00000000,0.31261222,0.75521073
-5.03351676,1.31594039,0.42951495,0.00000000,0.07104902,0.00000000,0.34034589,0.81910672
-5.02751376,1.41906754,0.46390468,0.00000000,0.07603698,0.00000000,0.36861234,0.88286376
-5.02151076,1.52071539,0.49804285,0.00000000,0.08080784,0.00000000,0.39700891,0.94552673
-5.01550775,1.61927152,0.53139033,0.00000000,0.08527621,0.00000000,0.42510745,1.00610422
-5.00950475,1.71309969,0.56339462,0.00000000,0.08935876,0.00000000,0.45246432,1.06359412
-5.00350175,1.80058417,0.59350403,0.00000000,0.09297681,0.00000000,0.47863150,1.11701127
-4.99749875,1.88017594,0.62118290,0.00000000,0.09605884,0.00000000,0.50316883,1.16541623
-4.99149575,1.95043931,0.64592705,0.00000000,0.09854295,0.00000000,0.52565665,1.20794410
-4.98549275,2.01009699,0.66727893,0.00000000,0.10037906,0.00000000,0.54570868,1.24383232
-4.97948974,2.05807192,0.68484201,0.00000000,0.10153072,0.00000000,0.56298450,1.27244624
-4.97348674,2.09352411,0.69829369,0.00000000,0.10197661,0.00000000,0.57720117,1.29330148
-4.96748374,2.11588103,0.70739628,0.00000000,0.10171147,0.00000000,0.58814361,1.30608222
-4.96148074,2.12486024,0.71200559,0.00000000,0.10074660,0.00000000,0.59567322,1.31065461
-4.95547774,2.12048349,0.71207677,0.00000000,0.09910972,0.00000000,0.59973444,1.30707475
-4.94947474,2.10308167,0.70766720,0.00000000,0.09684442,0.00000000,0.60035898,1.29559113
-4.94347174,2.07329051,0.69893637,0.00000000,0.09400903,0.00000000,0.59766756,1.27664122
-4.93746873,2.03203742,0.68614269,0.00000000,0.09067512,0.00000000,0.59186902,1.25084273
-4.93146573,1.98052006,0.66963755,0.00000000,0.08692567,0.00000000,0.58325689,1.21897975
-4.92546273,1.92017762,0.64985677,0.00000000,0.08285289,0.00000000,0.57220365,1.18198452
-4.91945973,1.85265617,0.62730995,0.00000000,0.07855597,0.00000000,0.55915267,1.14091552
-4.91345673,1.77976930,0.60256806,0.00000000,0.07413876,0.00000000,0.54460843,1.09693286
-4.90745373,1.70345572,0.57624983,0.00000000,0.06970740,0.00000000,0.52912520,1.05127179
-4.90145073,1.62573527,0.54900740,0.00000000,0.06536818,0.00000000,0.51329460,1.00521522
-4.89544772,1.54866462,0.52151173,0.00000000,0.06122545,0.00000000,0.49773257,0.96006616
-4.88944472,1.47429417,0.49443821,0.00000000,0.05737984,0.00000000,0.48306610,0.91712084
-4.88344172,1.40462700,0.46845284,0.00000000,0.05392669,0.00000000,0.46992007,0.87764300
-4.87743872,1.34158083,0.44419929,0.00000000,0.05095478,0.00000000,0.45890473,0.84284002
-4.87143572,1.28695356,0.42228709,0.00000000,0.04854523,0.00000000,0.45060395,0.81384111
-4.86543272,1.24239292,0.40328106,0.00000000,0.04677072,0.00000000,0.44556467,0.79167792
-4.85942971,1.20937018,0.38769213,0.00000000,0.04569485,0.00000000,0.44428771,0.77726756
-4.85342671,1.18915826,0.37596949,0.00000000,0.04537168,0.00000000,0.44721999,0.77139818
-4.84742371,1.18281403,0.36849416,0.00000000,0.04584535,0.00000000,0.45474848,0.77471713
-4.84142071,1.19116463,0.36557377,0.00000000,0.04714985,0.00000000,0.46719569,0.78772154
-4.83541771,1.21479789,0.36743869,0.00000000,0.04930879,0.00000000,0.48481686,0.81075148
-4.82941471,1.25405646,0.37423923,0.00000000,0.05233522,0.00000000,0.50779878,0.84398558
-4.82341171,1.30903580,0.38604408,0.00000000,0.05623146,0.00000000,0.53626003,0.88743917
-4.81740870,1.37958581,0.40283981,0.00000000,0.06098902,0.00000000,0.57025263,0.94096499
-4.81140570,1.46531622,0.42453142,0.00000000,0.06658847,0.00000000,0.60976492,1.00425663
-4.80540270,1.56560560,0.45094417,0.00000000,0.07299948,0.00000000,0.65472540,1.07685459
-4.79939970,1.67961408,0.48182629,0.00000000,0.08018090,0.00000000,0.70500728,1.15815518
-4.79339670,1.80629971,0.51685311,0.00000000,0.08808097,0.00000000,0.76043357,1.24742206
-4.78739370,1.94443815,0.55563210,0.00000000,0.09663769,0.00000000,0.82078227,1.34380050
-4.78139070,2.09264555,0.59770924,0.00000000,0.10577941,0.00000000,0.88579150,1.44633392
-4.77538769,2.24940408,0.64257630,0.00000000,0.11542553,0.00000000,0.95516414,1.55398255
-4.76938469,2.41308955,0.68967925,0.00000000,0.12548748,0.00000000,1.02857171,1.66564363
-4.76338169,2.58200041,0.73842738,0.00000000,0.13586983,0.00000000,1.10565737,1.78017258
-4.75737869,2.75438718,0.78820310,0.00000000,0.14647157,0.00000000,1.18603768,1.89640446
-4.75137569,2.92848152,0.83837220,0.00000000,0.15718754,0.00000000,1.26930311,2.01317501
-4.74537269,3.10252399,0.88829416,0.00000000,0.16790993,0.00000000,1.35501736,2.12934057
-4.73936968,3.27478954,0.93733249,0.00000000,0.17852982,0.00000000,1.44271552,2.24379604
-4.73336668,3.44361024,0.98486456,0.00000000,0.18893876,0.00000000,1.53190134,2.35549057
-4.72736368,3.60739449,1.03029095,0.00000000,0.19903022,0.00000000,1.62204406,2.46344029
-4.72136068,3.76464254,1.07304395,0.00000000,0.20870100,0.00000000,1.71257522,2.56673797
-4.71535768,3.91395840,1.11259514,0.00000000,0.21785258,0.00000000,1.80288607,2.66455966
-4.70935468,4.05405821,1.14846192,0.00000000,0.22639218,0.00000000,1.89232614,2.75616838
-4.70335168,4.18377580,1.18021302,0.00000000,0.23423384,0.00000000,1.98020368,2.84091530
-4.69734867,4.30206609,1.20747300,0.00000000,0.24129923,0.00000000,2.06578854,2.91823909
-4.69134567,4.40800714,1.22992579,0.00000000,0.24751844,0.00000000,2.14831794,2.98766400
-4.68534267,4.50080190,1.24731738,0.00000000,0.25283058,0.00000000,2.22700551,3.04879754
-4.67933967,4.57978045,1.25945784,0.00000000,0.25718433,0.00000000,2.30105368,3.10132834
-4.67333667,4.64440340,1.26622271,0.00000000,0.26053845,0.00000000,2.36966947,3.14502498
-4.66733367,4.69426704,1.26755388,0.00000000,0.26286218,0.00000000,2.43208313,3.17973617
-4.66133067,4.72911038,1.26346006,0.00000000,0.26413571,0.00000000,2.48756927,3.20539243
-4.65532766,4.74882388,1.25401679,0.00000000,0.26435052,0.00000000,2.53546949,3.22200957
-4.64932466,4.75345945,1.23936598,0.00000000,0.26350974,0.00000000,2.57521560,3.22969331
-4.64332166,4.74324087,1.21971497,0.00000000,0.26162844,0.00000000,2.60635227,3.22864491
-4.63731866,4.71857358,1.19533485,0.00000000,0.25873382,0.00000000,2.62855783,3.21916681
-4.63131566,4.68005264,1.16655803,0.00000000,0.25486530,0.00000000,2.64166213,3.20166773
-4.62531266,4.62846747,1.13377493,0.00000000,0.25007438,0.00000000,2.64566029,3.17666599
-4.61930965,4.56480237,1.09742959,0.00000000,0.24442439,0.00000000,2.64072140,3.14479042
-4.61330665,4.49023151,1.05801410,0.00000000,0.23798994,0.00000000,2.62719149,3.10677800
-4.60730365,4.40610780,1.01606198,0.00000000,0.23085612,0.00000000,2.60559039,3.06346760
-4.60130065,4.31394526,0.97214038,0.00000000,0.22311740,0.00000000,2.57660239,3.01578942
-4.59529765,4.21539481,0.92684126,0.00000000,0.21487635,0.00000000,2.54106092,2.96475028
-4.58929465,4.11221397,0.88077178,0.00000000,0.20624197,0.00000000,2.49992783,2.91141473
-4.58329165,4.00623150,0.83454400,0.00000000,0.19732792,0.00000000,2.45426829,2.85688274
-4.57728864,3.89930797,0.78876442,0.00000000,0.18825051,0.00000000,2.40522208,2.80226469
-4.57128564,3.79329406,0.74402342,0.00000000,0.17912658,0.00000000,2.35397293,2.74865472
-4.56528264,3.68998808,0.70088511,0.00000000,0.17007136,0.00000000,2.30171685,2.69710356
-4.55927964,3.59109468,0.65987799,0.00000000,0.16119640,0.00000000,2.24963103,2.64859209
-4.55327664,3.49818637,0.62148644,0.00000000,0.15260746,0.00000000,2.19884449,2.60400683
-4.54727364,3.41266933,0.58614369,0.00000000,0.14440273,0.00000000,2.15041145,2.56411843
-4.54127064,3.33575501,0.55422610,0.00000000,0.13667115,0.00000000,2.10528844,2.52956397
-4.53526763,3.26843828,0.52604916,0.00000000,0.12949111,0.00000000,2.06431562,2.50083388
-4.52926463,3.21148273,0.50186504,0.00000000,0.12292931,0.00000000,2.02820278,2.47826373
-4.52326163,3.16541333,0.48186178,0.00000000,0.11704012,0.00000000,1.99752000,2.46203111
-4.51725863,3.13051621,0.46616396,0.00000000,0.11186510,0.00000000,1.97269275,2.45215733
-4.51125563,3.10684495,0.45483469,0.00000000,0.10743290,0.00000000,1.95400124,2.44851366
-4.50525263,3.09423257,0.44787858,0.00000000,0.10375949,0.00000000,1.94158321,2.45083145
-4.49924962,3.09230815,0.44524567,0.00000000,0.10084852,0.00000000,1.93543975,2.45871537
-4.49324662,3.10051699,0.44683580,0.00000000,0.09869205,0.00000000,1.93544325,2.47165910
-4.48724362,3.11814292,0.45250323,0.00000000,0.09727128,0.00000000,1.94134693,2.48906236
-4.48124062,3.14433188,0.46206132,0.00000000,0.09655750,0.00000000,1.95279531,2.51024891
-4.47523762,3.17811555,0.47528700,0.00000000,0.09651311,0.00000000,1.96933505,2.53448434
-4.46923462,3.21843429,0.49192478,0.00000000,0.09709263,0.00000000,1.99042580,2.56099346
-4.46323162,3.26415872,0.51169039,0.00000000,0.09824377,0.00000000,2.01545084,2.58897660
-4.45722861,3.31410966,0.53427384,0.00000000,0.09990844,0.00000000,2.04372740,2.61762465
-4.45122561,3.36707603,0.55934192,0.00000000,0.10202372,0.00000000,2.07451663,2.64613265
-4.44522261,3.42183111,0.58654042,0.00000000,0.10452288,0.00000000,2.10703354,2.67371190
-4.43921961,3.47714706,0.61549591,0.00000000,0.10733625,0.00000000,2.14045682,2.69960078
-4.43321661,3.53180821,0.64581756,0.00000000,0.11039210,0.00000000,2.17393918,2.72307427
-4.42721361,3.58462358,0.67709898,0.00000000,0.11361756,0.00000000,2.20661810,2.74345251
-4.42121061,3.63443889,0.70892047,0.00000000,0.11693945,0.00000000,2.23762748,2.76010865
-4.41520760,3.68014867,0.74085174,0.00000000,0.12028518,0.00000000,2.26611011,2.77247593
-4.40920460,3.72070864,0.77245543,0.00000000,0.12358361,0.00000000,2.29123124,2.78005445
-4.40320160,3.75514849,0.80329141,0.00000000,0.12676602,0.00000000,2.31219297,2.78241740
-4.39719860,3.78258528,0.83292208,0.00000000,0.12976702,0.00000000,2.32824934,2.77921691
-4.39119560,3.80223702,0.86091852,0.00000000,0.13252553,0.00000000,2.33872180,2.77018929
-4.38519260,3.81343628,0.88686751,0.00000000,0.13498573,0.00000000,2.34301466,2.75515953
-4.37918959,3.81564331,0.91037915,0.00000000,0.13709798,0.00000000,2.34062982,2.73404489
-4.37318659,3.80845797,0.93109494,0.00000000,0.13881974,0.00000000,2.33118045,2.70685706
-4.36718359,3.79162987,0.94869586,0.00000000,0.14011630,0.00000000,2.31440279,2.67370287
-4.36118059,3.76506608,0.96291023,0.00000000,0.14096150,0.00000000,2.29016555,2.63478313
-4.35517759,3.72883555,0.97352094,0.00000000,0.14133818,0.00000000,2.25847643,2.59038939
-4.34917459,3.68316998,0.98037163,0.00000000,0.14123851,0.00000000,2.21948528,2.54089857
-4.34317159,3.62846063,0.98337148,0.00000000,0.14066403,0.00000000,2.17348362,2.48676546
-4.33716858,3.56525087,0.98249850,0.00000000,0.13962557,0.00000000,2.12090041,2.42851306
-4.33116558,3.49422477,0.97780093,0.00000000,0.13814279,0.00000000,2.06229408,2.36672126
-4.32516258,3.41619185,0.96939678,0.00000000,0.13624361,0.00000000,1.99834117,2.30201405
-4.31915958,3.33206883,0.95747153,0.00000000,0.13396336,0.00000000,1.92982180,2.23504586
-4.31315658,3.24285893,0.94227411,0.00000000,0.13134382,0.00000000,1.85760278,2.16648758
-4.30715358,3.14963001,0.92411136,0.00000000,0.12843209,0.00000000,1.78261886,2.09701296
