energy_ev,total_up,C_s_up,C_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.89194597,3.57972976,0.05469577,0.40391736,1.23685406,0.69291977,1.82086179,0.00000000,0.31643708,0.20818976
-5.88594297,3.55546594,0.05445423,0.40502596,1.21953919,0.69413879,1.80306602,0.00000000,0.30885416,0.20650890
-5.87993997,3.52418774,0.05399741,0.40488031,1.20002673,0.69364234,1.78211168,0.00000000,0.30122193,0.20461683
-5.87393697,3.48554201,0.05332388,0.40339926,1.17840677,0.69133919,1.75792153,0.00000000,0.29359554,0.20244345
-5.86793397,3.43943042,0.05243813,0.40053806,1.15484877,0.68719587,1.73054025,0.00000000,0.28604401,0.19993386
-5.86193097,3.38601728,0.05135048,0.39629152,1.12959861,0.68123905,1.70013495,0.00000000,0.27864935,0.19704939
-5.85592796,3.32573020,0.05007674,0.39069596,1.10297355,0.67355620,1.66699215,0.00000000,0.27150523,0.19376826
-5.84992496,3.25925351,0.04863773,0.38382998,1.07535518,0.66429448,1.63151127,0.00000000,0.26471511,0.19008595
-5.84392196,3.18751451,0.04705870,0.37581384,1.04718060,0.65365792,1.59419497,0.00000000,0.25839005,0.18601510
-5.83791896,3.11166294,0.04536865,0.36680760,1.01893199,0.64190285,1.55563642,0.00000000,0.25264612,0.18158511
-5.83191596,3.03304401,0.04359950,0.35700796,0.99112493,0.62933194,1.51650409,0.00000000,0.24760160,0.17684123
-5.82591296,2.95316604,0.04178530,0.34664404,0.96429572,0.61628677,1.47752430,0.00000000,0.24337401,0.17184335
-5.81990995,2.87366327,0.03996139,0.33597214,0.93898804,0.60313950,1.43946215,0.00000000,0.24007709,0.16666434
-5.81390695,2.79625524,0.03816352,0.32526977,0.91573938,0.59028361,1.40310140,0.00000000,0.23781775,0.16138807
-5.80790395,2.72270371,0.03642708,0.31482907,0.89506750,0.57812425,1.36922375,0.00000000,0.23669322,0.15610709
-5.80190095,2.65476851,0.03478633,0.30494992,0.87745741,0.56706828,1.33858829,0.00000000,0.23678833,0.15092005
-5.79589795,2.59416341,0.03327370,0.29593296,0.86334908,0.55751446,1.31191156,0.00000000,0.23817309,0.14592901
-5.78989495,2.54251324,0.03191920,0.28807259,0.85312633,0.54984391,1.28984876,0.00000000,0.24090058,0.14123655
-5.78389195,2.50131334,0.03074983,0.28165033,0.84710703,0.54441108,1.27297663,0.00000000,0.24500522,0.13694286
-5.77788894,2.47189218,0.02978917,0.27692846,0.84553489,0.54153542,1.26177832,0.00000000,0.25050141,0.13314295
-5.77188594,2.45537782,0.02905698,0.27414417,0.84857301,0.54149384,1.25663059,0.00000000,0.25738255,0.12992390
-5.76588294,2.45266888,0.02856891,0.27350429,0.85629917,0.54451401,1.25779357,0.00000000,0.26562047,0.12736233
-5.75987994,2.46441022,0.02833623,0.27518055,0.86870298,0.55076857,1.26540302,0.00000000,0.27516518,0.12552215
-5.75387694,2.49097363,0.02836568,0.27930541,0.88568483,0.56037026,1.27946542,0.00000000,0.28594504,0.12445255
-5.74787394,2.53244362,0.02865932,0.28596855,0.90705645,0.57336796,1.29985558,0.00000000,0.29786709,0.12418645
-5.74187094,2.58860816,0.02921447,0.29521386,0.93254323,0.58974358,1.32631688,0.00000000,0.31081784,0.12473918
-5.73586793,2.65895468,0.03002367,0.30703704,0.96178787,0.60940995,1.35846387,0.00000000,0.32466415,0.12610773
-5.72986493,2.74267094,0.03107470,0.32138387,0.99435548,0.63220963,1.39578731,0.00000000,0.33925451,0.12827028
-5.72386193,2.83865114,0.03235065,0.33814903,1.02973988,0.65791471,1.43766137,0.00000000,0.35442044,0.13118629
-5.71785893,2.94550719,0.03383008,0.35717571,1.06737112,0.68622781,1.48335298,0.00000000,0.36997822,0.13479693
-5.71185593,3.06158540,0.03548721,0.37825607,1.10662400,0.71678421,1.53203327,0.00000000,0.38573093,0.13902600
-5.70585293,3.18498871,0.03729224,0.40113255,1.14682779,0.74915549,1.58279097,0.00000000,0.40147075,0.14378131
-5.69984992,3.31360478,0.03921170,0.42550035,1.18727679,0.78285457,1.63464781,0.00000000,0.41698161,0.14895639
-5.69384692,3.44513990,0.04120902,0.45101102,1.22724206,0.81734245,1.68657575,0.00000000,0.43204234,0.15443275
-5.68784392,3.57715899,0.04324507,0.47727735,1.26598401,0.85203666,1.73751607,0.00000000,0.44643005,0.16008233
-5.68184092,3.70713125,0.04527892,0.50387961,1.30276590,0.88632143,1.78640001,0.00000000,0.45992405,0.16577045
-5.67583792,3.83248126,0.04726866,0.53037319,1.33686810,0.91955956,1.83217083,0.00000000,0.47231007,0.17135895
-5.66983492,3.95064455,0.04917232,0.55629738,1.36760299,0.95110576,1.87380686,0.00000000,0.48338486,0.17670954
-5.66383192,4.05912683,0.05094887,0.58118551,1.39433011,0.98032134,1.91034519,0.00000000,0.49296095,0.18168730
-5.65782891,4.15556512,0.05255925,0.60457584,1.41647129,1.00658977,1.94090529,0.00000000,0.50087156,0.18616421
-5.65182591,4.23778929,0.05396741,0.62602319,1.43352543,1.02933266,1.96471193,0.00000000,0.50697540,0.19002256
-5.64582291,4.30388183,0.05514138,0.64511085,1.44508227,1.04802573,1.98111675,0.00000000,0.51116128,0.19315824
-5.63981991,4.35223361,0.05605414,0.66146227,1.45083472,1.06221403,1.98961747,0.00000000,0.51335218,0.19548362
-5.63381691,4.38159348,0.05668454,0.67475215,1.45058926,1.07152591,1.98987407,0.00000000,0.51350869,0.19693012
-5.62781391,4.39110929,0.05701792,0.68471654,1.44427378,1.07568507,1.98172106,0.00000000,0.51163159,0.19745013
-5.62181091,4.38035849,0.05704663,0.69116123,1.43194241,1.07452012,1.96517528,0.00000000,0.50776327,0.19701836
-5.61580790,4.34936649,0.05677030,0.69396840,1.41377705,1.06797117,1.94043853,0.00000000,0.50198806,0.19563256
-5.60980490,4.29861167,0.05619587,0.69310078,1.39008522,1.05609312,1.90789480,0.00000000,0.49443111,0.19331336
-5.60380190,4.22901628,0.05533738,0.68860348,1.36129422,1.03905537,1.86810198,0.00000000,0.48525604,0.19010356
-5.59779890,4.14192331,0.05421554,0.68060304,1.32794160,1.01713787,1.82177814,0.00000000,0.47466115,0.18606654
-5.59179590,4.03906000,0.05285701,0.66930390,1.29066226,0.99072378,1.76978270,0.00000000,0.46287449,0.18128409
-5.58579290,3.92248914,0.05129356,0.65498233,1.25017254,0.96028871,1.71309338,0.00000000,0.45014781,0.17585368
-5.57978989,3.79455026,0.04956105,0.63797813,1.20725187,0.92638728,1.65277945,0.00000000,0.43674968,0.16988526
-5.57378689,3.65779292,0.04769825,0.61868438,1.16272275,0.88963734,1.58997260,0.00000000,0.42295808,0.16349768
-5.56778389,3.51490493,0.04574566,0.59753572,1.11742969,0.85070268,1.52583641,0.00000000,0.40905268,0.15681507
-5.56178089,3.36863832,0.04374431,0.57499569,1.07221821,0.81027472,1.46153566,0.00000000,0.39530725,0.14996304
-5.55577789,3.22173619,0.04173457,0.55154365,1.02791434,0.76905420,1.39820669,0.00000000,0.38198239,0.14306511
-5.54977489,3.07686299,0.03975510,0.52766176,0.98530576,0.72773331,1.33692996,0.00000000,0.36931904,0.13623940
-5.54377189,2.93654102,0.03784186,0.50382262,0.94512497,0.68697914,1.27870559,0.00000000,0.35753286,0.12959566
-5.53776888,2.80309495,0.03602738,0.48047785,0.90803511,0.64741881,1.22443284,0.00000000,0.34680977,0.12323279
-5.53176588,2.67860611,0.03434015,0.45804822,0.87461880,0.60962686,1.17489399,0.00000000,0.33730285,0.11723692
-5.52576288,2.56487742,0.03280418,0.43691524,0.84537016,0.57411515,1.13074281,0.00000000,0.32913046,0.11168007
-5.51975988,2.46340926,0.03143883,0.41741474,0.82068991,0.54132532,1.09249780,0.00000000,0.32237581,0.10661932
-5.51375688,2.37538612,0.03025875,0.39983217,0.80088358,0.51162402,1.06053991,0.00000000,0.31708769,0.10209662
-5.50775388,2.30167338,0.02927401,0.38439976,0.78616225,0.48530058,1.03511430,0.00000000,0.31328236,0.09813906
-5.50175088,2.24282283,0.02849037,0.37129535,0.77664562,0.46256704,1.01633571,0.00000000,0.31094633,0.09475955
-5.49574787,2.19908579,0.02790959,0.36064263,0.77236675,0.44356013,1.00419662,0.00000000,0.31003983,0.09195791
-5.48974487,2.17043208,0.02752987,0.35251266,0.77327809,0.42834492,0.99857761,0.00000000,0.31050070,0.08972217
-5.48374187,2.15657322,0.02734630,0.34692632,0.77925810,0.41691970,0.99925916,0.00000000,0.31224850,0.08803009
-5.47773887,2.15698847,0.02735132,0.34385746,0.79011823,0.40922174,1.00593427,0.00000000,0.31518865,0.08685069
-5.47173587,2.17095229,0.02753509,0.34323652,0.80560977,0.40513361,1.01822128,0.00000000,0.31921629,0.08614591
-5.46573287,2.19756220,0.02788595,0.34495444,0.82543035,0.40448972,1.03567666,0.00000000,0.32421987,0.08587216
-5.45972986,2.23576629,0.02839066,0.34886665,0.84923000,0.40708296,1.05780722,0.00000000,0.33008426,0.08598176
-5.45372686,2.28438999,0.02903476,0.35479722,0.87661674,0.41267119,1.08408177,0.00000000,0.33669340,0.08642435
-5.44772386,2.34216186,0.02980273,0.36254288,0.90716180,0.42098354,1.11394216,0.00000000,0.34393248,0.08714811
-5.44172086,2.40773860,0.03067819,0.37187718,0.94040474,0.43172655,1.14681374,0.00000000,0.35168967,0.08810090
-5.43571786,2.47972938,0.03164402,0.38255471,0.97585858,0.44459009,1.18211528,0.00000000,0.35985749,0.08923120
-5.42971486,2.55671986,0.03268252,0.39431540,1.01301533,0.45925322,1.21926858,0.00000000,0.36833392,0.09048909
-5.42371186,2.63729618,0.03377550,0.40688912,1.05135204,0.47538995,1.25770785,0.00000000,0.37702330,0.09182696
-5.41770885,2.72006902,0.03490446,0.42000056,1.09033770,0.49267500,1.29688888,0.00000000,0.38583709,0.09320031
-5.41170585,2.80369778,0.03605072,0.43337430,1.12944092,0.51078966,1.33629788,0.00000000,0.39469471,0.09456838
-5.40570285,2.88691463,0.03719569,0.44674033,1.16813853,0.52942753,1.37546014,0.00000000,0.40352418,0.09589476
-5.39969985,2.96854807,0.03832108,0.45983970,1.20592490,0.54830039,1.41394797,0.00000000,0.41226290,0.09714791
-5.39369685,3.04754515,0.03940923,0.47243034,1.24232178,0.56714376,1.45138785,0.00000000,0.42085828,0.09830157
-5.38769385,3.12299180,0.04044344,0.48429282,1.27688833,0.58572229,1.48746635,0.00000000,0.42926836,0.09933517
-5.38169085,3.19413015,0.04140831,0.49523593,1.30923090,0.60383452,1.52193446,0.00000000,0.43746216,0.10023396
-5.37568784,3.26037200,0.04229017,0.50510179,1.33901216,0.62131711,1.55461001,0.00000000,0.44541981,0.10098915
-5.36968484,3.32130751,0.04307737,0.51377026,1.36595908,0.63804804,1.58537788,0.00000000,0.45313234,0.10159781
-5.36368184,3.37670857,0.04376067,0.52116256,1.38986933,0.65394876,1.61418780,0.00000000,0.46060109,0.10206258
-5.35767884,3.42652624,0.04433349,0.52724369,1.41061572,0.66898517,1.64104968,0.00000000,0.46783657,0.10239129
-5.35167584,3.47088227,0.04479216,0.53202366,1.42814842,0.68316715,1.66602672,0.00000000,0.47485702,0.10259629
-5.34567284,3.51005489,0.04513606,0.53555738,1.44249481,0.69654679,1.68922632,0.00000000,0.48168642,0.10269376
-5.33966983,3.54445939,0.04536767,0.53794314,1.45375692,0.70921529,1.71078951,0.00000000,0.48835234,0.10270281
-5.33366683,3.57462458,0.04549253,0.53931978,1.46210657,0.72129853,1.73087924,0.00000000,0.49488342,0.10264452
-5.32766383,3.60116611,0.04551908,0.53986253,1.46777851,0.73295173,1.74966840,0.00000000,0.50130697,0.10254098
-5.32166083,3.62475821,0.04545847,0.53977783,1.47106178,0.74435313,1.76732810,0.00000000,0.50764665,0.10241430
-5.31565783,3.64610525,0.04532422,0.53929720,1.47228988,0.75569725,1.78401714,0.00000000,0.51392041,0.10228567
-5.30965483,3.66591458,0.04513181,0.53867041,1.47183014,0.76718776,1.79987315,0.00000000,0.52013903,0.10217464
-5.30365183,3.68487192,0.04489826,0.53815835,1.47007271,0.77903049,1.81500604,0.00000000,0.52630523,0.10209836
-5.29764882,3.70362050,0.04464158,0.53802565,1.46741974,0.79142658,1.82949412,0.00000000,0.53241347,0.10207119
-5.29164582,3.72274458,0.04438030,0.53853349,1.46427512,0.80456631,1.84338299,0.00000000,0.53845061,0.10210437
-5.28564282,3.74275770,0.04413288,0.53993268,1.46103494,0.81862352,1.85668724,0.00000000,0.54439720,0.10220586
-5.27963982,3.76409578,0.04391716,0.54245722,1.45807904,0.83375084,1.86939460,0.00000000,0.55022945,0.10238050
-5.27363682,3.78711449,0.04374986,0.54631863,1.45576368,0.85007584,1.88147207,0.00000000,0.55592172,0.10263013
-5.26763382,3.81209019,0.04364606,0.55170086,1.45441522,0.86769792,1.89287337,0.00000000,0.56144917,0.10295393
-5.26163082,3.83922345,0.04361876,0.55875610,1.45432485,0.88668610,1.90354694,0.00000000,0.56679051,0.10334880
-5.25562781,3.86864398,0.04367840,0.56760132,1.45574406,0.90707733,1.91344365,0.00000000,0.57193044,0.10380972
-5.24962481,3.90041565,0.04383258,0.57831563,1.45888082,0.92887550,1.92252336,0.00000000,0.57686155,0.10433014
-5.24362181,3.93454077,0.04408572,0.59093839,1.46389605,0.95205073,1.93075982,0.00000000,0.58158548,0.10490226
-5.23761881,3.97096243,0.04443885,0.60546798,1.47090048,0.97653911,1.93814300,0.00000000,0.58611306,0.10551724
-5.23161581,4.00956451,0.04488948,0.62186126,1.47995157,1.00224259,1.94467891,0.00000000,0.59046343,0.10616526
-5.22561281,4.05016910,0.04543155,0.64003371,1.49105071,1.02902909,1.95038652,0.00000000,0.59466200,0.10683556
-5.21960980,4.09253151,0.04605549,0.65986013,1.50414061,1.05673296,1.95529210,0.00000000,0.59873738,0.10751628
-5.21360680,4.13633347,0.04674835,0.68117605,1.51910320,1.08515564,1.95942138,0.00000000,0.60271746,0.10819427
-5.20760380,4.18117544,0.04749407,0.70377974,1.53575825,1.11406679,1.96279024,0.00000000,0.60662475,0.10885493
-5.20160080,4.22656935,0.04827384,0.72743498,1.55386311,1.14320607,1.96539471,0.00000000,0.61047155,0.10948192
-5.19559780,4.27193300,0.04906658,0.75187455,1.57311391,1.17228562,1.96720121,0.00000000,0.61425508,0.11005707
-5.18959480,4.31658763,0.04984951,0.77680448,1.59314850,1.20099339,1.96813821,0.00000000,0.61795312,0.11056032
-5.18359180,4.35975995,0.05059878,0.80190910,1.61355166,1.22899764,1.96808996,0.00000000,0.62152050,0.11096978
-5.17758879,4.40058966,0.05129024,0.82685687,1.63386253,1.25595233,1.96689336,0.00000000,0.62488686,0.11126203
-5.17158579,4.43814322,0.05190018,0.85130685,1.65358453,1.28150382,1.96433839,0.00000000,0.62795582,0.11141256
-5.16558279,4.47143403,0.05240617,0.87491591,1.67219756,1.30529840,1.96017258,0.00000000,0.63060597,0.11139640
-5.15957979,4.49944896,0.05278786,0.89734628,1.68917245,1.32699077,1.95410943,0.00000000,0.63269364,0.11118897
-5.15357679,4.52118024,0.05302770,0.91827345,1.70398699,1.34625309,1.94584070,0.00000000,0.63405736,0.11076696
-5.14757379,4.53566168,0.05311172,0.93739403,1.71614323,1.36278432,1.93505178,0.00000000,0.63452407,0.11010947
-5.14157079,4.54200749,0.05303010,0.95443348,1.72518512,1.37631941,1.92143956,0.00000000,0.63391657,0.10919901
-5.13556778,4.53945163,0.05277761,0.96915325,1.73071594,1.38663799,1.90473158,0.00000000,0.63206199,0.10802262
-5.12956478,4.52738572,0.05235403,0.98135714,1.73241449,1.39357211,1.88470542,0.00000000,0.62880072,0.10657280
-5.12356178,4.50539310,0.05176422,0.99089657,1.73004934,1.39701253,1.86120701,0.00000000,0.62399545,0.10484835
-5.11755878,4.47327705,0.05101813,0.99767452,1.72349028,1.39691334,1.83416675,0.00000000,0.61753960,0.10285495
-5.11155578,4.43108134,0.05013064,1.00164797,1.71271641,1.39329443,1.80361227,0.00000000,0.60936483,0.10060551
-5.10555278,4.37910152,0.04912107,1.00282861,1.69782022,1.38624176,1.76967702,0.00000000,0.59944707,0.09812020
-5.09954977,4.31788606,0.04801270,1.00128183,1.67900749,1.37590520,1.73260391,0.00000000,0.58781075,0.09542622
-5.09354677,4.24822686,0.04683204,0.99712390,1.65659277,1.36249402,1.69274385,0.00000000,0.57453091,0.09255718
-5.08754377,4.17113918,0.04560796,0.99051757,1.63099059,1.34627023,1.65054881,0.00000000,0.55973316,0.08955229
-5.08154077,4.08783192,0.04437081,0.98166605,1.60270274,1.32753982,1.60655998,0.00000000,0.54359132,0.08645518
-5.07553777,3.99966916,0.04315138,0.97080574,1.57230209,1.30664257,1.56139135,0.00000000,0.52632295,0.08331265
-5.06953477,3.90812500,0.04197994,0.95819800,1.54041364,1.28394055,1.51570956,0.00000000,0.50818294,0.08017310
-5.06353177,3.81473351,0.04088525,0.94412017,1.50769364,1.25980608,1.47021103,0.00000000,0.48945550,0.07708504
-5.05752876,3.72103617,0.03989359,0.92885637,1.47480762,1.23460958,1.42559747,0.00000000,0.47044493,0.07409543
-5.05152576,3.62852921,0.03902793,0.91268838,1.44240830,1.20870784,1.38255086,0.00000000,0.45146562,0.07124821
-5.04552276,3.53861317,0.03830725,0.89588695,1.41111424,1.18243328,1.34170931,0.00000000,0.43283179,0.06858284
-5.03951976,3.45254690,0.03774591,0.87870395,1.38149021,1.15608470,1.30364467,0.00000000,0.41484733,0.06613305
-5.03351676,3.37140799,0.03735324,0.86136566,1.35402981,1.12991978,1.26884292,0.00000000,0.39779632,0.06392583
-5.02751376,3.29606113,0.03713335,0.84406736,1.32914131,1.10414977,1.23768838,0.00000000,0.38193453,0.06198062
-5.02151076,3.22713567,0.03708502,0.82696955,1.30713674,1.07893646,1.21045198,0.00000000,0.36748225,0.06030888
-5.01550775,3.16501305,0.03720183,0.81019578,1.28822499,1.05439147,1.18728432,0.00000000,0.35461864,0.05891383
-5.00950475,3.10982423,0.03747248,0.79383213,1.27250871,1.03057788,1.16821346,0.00000000,0.34347789,0.05779061
-5.00350175,3.06145722,0.03788122,0.77792838,1.25998517,1.00751394,1.15314752,0.00000000,0.33414703,0.05692662
-4.99749875,3.01957365,0.03840842,0.76250064,1.25055076,0.98517861,1.14188176,0.00000000,0.32666564,0.05630220
-4.99149575,2.98363377,0.03903128,0.74753536,1.24400900,0.96351865,1.13410971,0.00000000,0.32102710,0.05589150
-4.98549275,2.95292840,0.03972461,0.73299438,1.24008140,0.94245672,1.12943783,0.00000000,0.31718145,0.05566357
-4.97948974,2.92661640,0.04046166,0.71882090,1.23842083,0.92190019,1.12740302,0.00000000,0.31503948,0.05558357
-4.97348674,2.90376604,0.04121497,0.70494596,1.23862680,0.90175017,1.12749217,0.00000000,0.31447791,0.05561416
-4.96748374,2.88339857,0.04195720,0.69129526,1.24026200,0.88191034,1.12916304,0.00000000,0.31534530,0.05571687
-4.96148074,2.86453249,0.04266195,0.67779604,1.24286961,0.86229528,1.13186572,0.00000000,0.31746856,0.05585352
-4.95547774,2.84622671,0.04330452,0.66438363,1.24599067,0.84283781,1.13506385,0.00000000,0.32065961,0.05598760
-4.94947474,2.82762146,0.04386253,0.65100769,1.24918109,0.82349541,1.13825499,0.00000000,0.32472214,0.05608562
-4.94347174,2.80797551,0.04431649,0.63763778,1.25202780,0.80425521,1.14098943,0.00000000,0.32945801,0.05611827
-4.93746873,2.78669867,0.04465023,0.62426811,1.25416353,0.78513770,1.14288704,0.00000000,0.33467340,0.05606145
-4.93146573,2.76337890,0.04485124,0.61092149,1.25527983,0.76619907,1.14365154,0.00000000,0.34018420,0.05589717
-4.92546273,2.73780311,0.04491080,0.59765221,1.25513826,0.74753210,1.14308202,0.00000000,0.34582087,0.05561418
-4.91945973,2.70997149,0.04482413,0.58454797,1.25357908,0.72926590,1.14108128,0.00000000,0.35143238,0.05520840
-4.91345673,2.68010492,0.04459026,0.57173060,1.25052773,0.71156435,1.13766096,0.00000000,0.35688938,0.05468312
-4.90745373,2.64864550,0.04421194,0.55935582,1.24599854,0.69462358,1.13294325,0.00000000,0.36208649,0.05404897
-4.90145073,2.61625017,0.04369539,0.54761172,1.24009591,0.67866841,1.12715931,0.00000000,0.36694370,0.05332364
-4.89544772,2.58377767,0.04304999,0.53671622,1.23301272,0.66394806,1.12064429,0.00000000,0.37140691,0.05253136
-4.88944472,2.55226915,0.04228793,0.52691335,1.22502612,0.65073103,1.11382924,0.00000000,0.37544767,0.05170221
-4.88344172,2.52292274,0.04142378,0.51846844,1.21649065,0.63929937,1.10722998,0.00000000,0.37906215,0.05087120
-4.87743872,2.49706275,0.04047410,0.51166226,1.20782892,0.62994239,1.10143322,0.00000000,0.38226934,0.05007723
-4.87143572,2.47610390,0.03945699,0.50678417,1.19951987,0.62294973,1.09708020,0.00000000,0.38510860,0.04936189
-4.86543272,2.46151153,0.03839165,0.50412435,1.19208505,0.61860408,1.09484818,0.00000000,0.38763669,0.04876815
-4.85942971,2.45475839,0.03729793,0.50396524,1.18607285,0.61717337,1.09543018,0.00000000,0.38992419,0.04833902
-4.85342671,2.45727904,0.03619592,0.50657249,1.18204144,0.61890278,1.09951341,0.00000000,0.39205154,0.04811617
-4.84742371,2.47042297,0.03510554,0.51218541,1.18054048,0.62400647,1.10775687,0.00000000,0.39410478,0.04813856
-4.84142071,2.49540745,0.03404616,0.52100747,1.18209220,0.63265936,1.12076857,0.00000000,0.39617103,0.04844115
-4.83541771,2.53327158,0.03303618,0.53319686,1.18717248,0.64498916,1.13908316,0.00000000,0.39833390,0.04905365
-4.82941471,2.58483273,0.03209274,0.54885776,1.19619227,0.66106876,1.16314030,0.00000000,0.40066896,0.04999942
-4.82341171,2.65064692,0.03123133,0.56803242,1.20948019,0.68090957,1.19326463,0.00000000,0.40323939,0.05129456
-4.81740870,2.73097452,0.03046552,0.59069464,1.22726680,0.70445587,1.22964796,0.00000000,0.40609197,0.05294709
-4.81140570,2.82575263,0.02980664,0.61674486,1.24967121,0.73158059,1.27233419,0.00000000,0.40925364,0.05495646
-4.80540270,2.93457551,0.02926357,0.64600720,1.27669062,0.76208290,1.32120778,0.00000000,0.41272865,0.05731316
-4.79939970,3.05668408,0.02884251,0.67822884,1.30819319,0.79568778,1.37598621,0.00000000,0.41649656,0.05999866
-4.79339670,3.19096548,0.02854680,0.71308176,1.34391493,0.83204787,1.43621692,0.00000000,0.42051116,0.06298556
-4.78739370,3.33596308,0.02837682,0.75016704,1.38346054,0.87074767,1.50127918,0.00000000,0.42470043,0.06623797
-4.78139070,3.48989729,0.02832994,0.78902160,1.42630864,0.91131006,1.57039097,0.00000000,0.42896750,0.06971214
-4.77538769,3.65069685,0.02840052,0.82912738,1.47182124,0.95320520,1.64262107,0.00000000,0.43319279,0.07335732
-4.76938469,3.81604000,0.02858000,0.86992255,1.51925721,0.99586139,1.71690608,0.00000000,0.43723709,0.07711684
-4.76338169,3.98340440,0.02885706,0.91081448,1.56778945,1.03867775,1.79207221,0.00000000,0.44094569,0.08092928
-4.75737869,4.15012447,0.02921786,0.95119398,1.61652525,1.08103813,1.86686113,0.00000000,0.44415324,0.08472991
-4.75137569,4.31345411,0.02964632,0.99045022,1.66452904,1.12232575,1.93995933,0.00000000,0.44668925,0.08845209
-4.74537269,4.47063299,0.03012453,1.02798592,1.71084681,1.16193815,2.01003003,0.00000000,0.44838409,0.09202889
-4.73936968,4.61895395,0.03063316,1.06323200,1.75453141,1.19930162,2.07574668,0.00000000,0.44907502,0.09539456
-4.73336668,4.75582932,0.03115195,1.09566128,1.79466769,1.23388471,2.13582696,0.00000000,0.44861232,0.09848610
-4.72736368,4.87885390,0.03166024,1.12480070,1.83039673,1.26521026,2.18906613,0.00000000,0.44686493,0.10124474
-4.72136068,4.98586255,0.03213745,1.15024162,1.86093828,1.29286545,2.23436868,0.00000000,0.44372565,0.10361724
-4.71535768,5.07498044,0.03256371,1.17164780,1.88561080,1.31650962,2.27077715,0.00000000,0.43911554,0.10555712
-4.70935468,5.14466477,0.03292031,1.18876107,1.90384836,1.33587960,2.29749726,0.00000000,0.43298739,0.10702570
-4.70335168,5.19373665,0.03319020,1.20140444,1.91521415,1.35079257,2.31391851,0.00000000,0.42532817,0.10799290
-4.69734867,5.22140275,0.03335848,1.20948278,1.91941024,1.36114642,2.31962966,0.00000000,0.41616034,0.10843789
-4.69134567,5.22726653,0.03341277,1.21298127,1.91628359,1.36691791,2.31442879,0.00000000,0.40554205,0.10834943
-4.68534267,5.21132933,0.03334351,1.21196192,1.90582826,1.36815888,2.29832765,0.00000000,0.39356632,0.10772605
-4.67933967,5.17398200,0.03314421,1.20655845,1.88818420,1.36499092,2.27155047,0.00000000,0.38035914,0.10657597
-4.67333667,5.11598815,0.03281164,1.19696993,1.86363281,1.35759894,2.23452741,0.00000000,0.36607672,0.10491680
-4.66733367,5.03846009,0.03234584,1.18345368,1.83258971,1.34622405,2.18788317,0.00000000,0.35090210,0.10277507
-4.66133067,4.94282891,0.03175016,1.16631774,1.79559523,1.33115616,2.13242131,0.00000000,0.33504112,0.10018555
-4.65532766,4.83081005,0.03103114,1.14591323,1.75330297,1.31272675,2.06910501,0.00000000,0.31871810,0.09719046
-4.64932466,4.70436562,0.03019832,1.12262694,1.70646690,1.29130197,1.99903490,0.00000000,0.30217124,0.09383847
-4.64332166,4.56566477,0.02926405,1.09687439,1.65592743,1.26727630,1.92342503,0.00000000,0.28564808,0.09018372
