energy_ev,total_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.57378689,1.78102871,0.11004787,0.00068523,1.20256377,0.00000000,0.70007093,0.71881069
-5.56778389,1.72926180,0.10648494,0.00067535,1.17070218,0.00000000,0.68002624,0.68505708
-5.56178089,1.67406113,0.10269949,0.00066522,1.13682071,0.00000000,0.65866417,0.64850397
-5.55577789,1.61707274,0.09880409,0.00065549,1.10200910,0.00000000,0.63663484,0.60984922
-5.54977489,1.55991265,0.09491257,0.00064673,1.06732784,0.00000000,0.61457630,0.56980176
-5.54377189,1.50411337,0.09113698,0.00063951,1.03377137,0.00000000,0.59309368,0.52906167
-5.53776888,1.45107572,0.08758489,0.00063428,1.00223493,0.00000000,0.57274021,0.48830194
-5.53176588,1.40202792,0.08435702,0.00063145,0.97348659,0.00000000,0.55400130,0.44815264
-5.52576288,1.35799334,0.08154541,0.00063129,0.94814534,0.00000000,0.53728184,0.40918786
-5.51975988,1.31976799,0.07923198,0.00063401,0.92666603,0.00000000,0.52289743,0.37191579
-5.51375688,1.28790816,0.07748767,0.00063968,0.90933162,0.00000000,0.51106956,0.33677197
-5.50775388,1.26272831,0.07637203,0.00064827,0.89625272,0.00000000,0.50192478,0.30411563
-5.50175088,1.24430858,0.07593326,0.00065964,0.88737411,0.00000000,0.49549766,0.27422894
-5.49574787,1.23251112,0.07620852,0.00067358,0.88248762,0.00000000,0.49173716,0.24731878
-5.48974487,1.22700373,0.07722464,0.00068977,0.88125046,0.00000000,0.49051591,0.22352059
-5.48374187,1.22728936,0.07899895,0.00070785,0.88320790,0.00000000,0.49164168,0.20290390
-5.47773887,1.23273953,0.08154011,0.00072740,0.88781896,0.00000000,0.49487045,0.18547887
-5.47173587,1.24262995,0.08484910,0.00074798,0.89448376,0.00000000,0.49992019,0.17120351
-5.46573287,1.25617627,0.08892000,0.00076912,0.90257122,0.00000000,0.50648477,0.15999107
-5.45972986,1.27256844,0.09374072,0.00079037,0.91144570,0.00000000,0.51424723,0.15171716
-5.45372686,1.29100208,0.09929358,0.00081129,0.92049150,0.00000000,0.52289187,0.14622644
-5.44772386,1.31070560,0.10555570,0.00083148,0.92913419,0.00000000,0.53211464,0.14333860
-5.44172086,1.33096235,0.11249933,0.00085059,0.93685803,0.00000000,0.54163162,0.14285351
-5.43571786,1.35112721,0.12009210,0.00086829,0.94321902,0.00000000,0.55118527,0.14455558
-5.42971486,1.37063751,0.12829728,0.00088432,0.94785333,0.00000000,0.56054851,0.14821742
-5.42371186,1.38901867,0.13707412,0.00089849,0.95048125,0.00000000,0.56952681,0.15360283
-5.41770885,1.40588497,0.14637843,0.00091062,0.95090693,0.00000000,0.57795837,0.16046939
-5.41170585,1.42093639,0.15616331,0.00092061,0.94901444,0.00000000,0.58571293,0.16857080
-5.40570285,1.43395257,0.16638027,0.00092838,0.94476095,0.00000000,0.59268945,0.17765919
-5.39969985,1.44478476,0.17698073,0.00093389,0.93816766,0.00000000,0.59881318,0.18748756
-5.39369685,1.45334718,0.18791769,0.00093715,0.92930962,0.00000000,0.60403259,0.19781249
-5.38769385,1.45960838,0.19914786,0.00093816,0.91830496,0.00000000,0.60831638,0.20839720
-5.38169085,1.46358377,0.21063389,0.00093695,0.90530462,0.00000000,0.61165109,0.21901506
-5.37568784,1.46532969,0.22234659,0.00093357,0.89048299,0.00000000,0.61403928,0.22945341
-5.36968484,1.46493939,0.23426717,0.00092808,0.87403014,0.00000000,0.61549865,0.23951769
-5.36368184,1.46254097,0.24638901,0.00092054,0.85614581,0.00000000,0.61606178,0.24903570
-5.35767884,1.45829715,0.25871895,0.00091105,0.83703546,0.00000000,0.61577662,0.25786181
-5.35167584,1.45240621,0.27127791,0.00089970,0.81690807,0.00000000,0.61470740,0.26588093
-5.34567284,1.44510378,0.28410044,0.00088664,0.79597583,0.00000000,0.61293567,0.27301192
-5.33966983,1.43666453,0.29723337,0.00087201,0.77445501,0.00000000,0.61056122,0.27921045
-5.33366683,1.42740324,0.31073325,0.00085602,0.75256793,0.00000000,0.60770252,0.28447087
-5.32766383,1.41767439,0.32466266,0.00083888,0.73054527,0.00000000,0.60449649,0.28882708
-5.32166083,1.40786999,0.33908557,0.00082087,0.70862851,0.00000000,0.60109722,0.29235233
-5.31565783,1.39841510,0.35406173,0.00080231,0.68707186,0.00000000,0.59767376,0.29515785
-5.30965483,1.38976103,0.36964053,0.00078355,0.66614351,0.00000000,0.59440671,0.29739034
-5.30365183,1.38237631,0.38585459,0.00076500,0.64612582,0.00000000,0.59148392,0.29922841
-5.29764882,1.37673572,0.40271343,0.00074709,0.62731433,0.00000000,0.58909525,0.30087814
-5.29164582,1.37330803,0.42019770,0.00073031,0.61001554,0.00000000,0.58742687,0.30256787
-5.28564282,1.37254290,0.43825437,0.00071515,0.59454348,0.00000000,0.58665526,0.30454244
-5.27963982,1.37485786,0.45679329,0.00070212,0.58121525,0.00000000,0.58694134,0.30705699
-5.27363682,1.38062594,0.47568537,0.00069176,0.57034553,0.00000000,0.58842505,0.31037064
-5.26763382,1.39016464,0.49476277,0.00068458,0.56224044,0.00000000,0.59122067,0.31474012
-5.26163082,1.40372674,0.51382111,0.00068109,0.55719080,0.00000000,0.59541315,0.32041341
-5.25562781,1.42149328,0.53262376,0.00068176,0.55546505,0.00000000,0.60105556,0.32762368
-5.24962481,1.44356882,0.55090808,0.00068703,0.55730198,0.00000000,0.60816784,0.33658332
-5.24362181,1.46997884,0.56839342,0.00069728,0.56290333,0.00000000,0.61673656,0.34747829
-5.23761881,1.50066908,0.58479031,0.00071283,0.57242647,0.00000000,0.62671589,0.36046272
-5.23161581,1.53550642,0.59981067,0.00073391,0.58597722,0.00000000,0.63802927,0.37565375
-5.22561281,1.57428073,0.61317823,0.00076068,0.60360287,0.00000000,0.65057172,0.39312659
-5.21960980,1.61670728,0.62463877,0.00079318,0.62528561,0.00000000,0.66421244,0.41290990
-5.21360680,1.66242921,0.63396958,0.00083134,0.65093645,0.00000000,0.67879746,0.43498161
-5.20760380,1.71101988,0.64098758,0.00087498,0.68038996,0.00000000,0.69415216,0.45926516
-5.20160080,1.76198483,0.64555586,0.00092379,0.71340005,0.00000000,0.71008344,0.48562646
-5.19559780,1.81476356,0.64758809,0.00097732,0.74963707,0.00000000,0.72638163,0.51387187
-5.18959480,1.86873142,0.64705082,0.00103499,0.78868680,0.00000000,0.74282206,0.54374730
-5.18359180,1.92320210,0.64396359,0.00109607,0.83005159,0.00000000,0.75916646,0.57493890
-5.17758879,1.97743141,0.63839686,0.00115971,0.87315402,0.00000000,0.77516447,0.60707552
-5.17158579,2.03062300,0.63046821,0.00122495,0.91734362,0.00000000,0.79055551,0.63973325
-5.16558279,2.08193693,0.62033690,0.00129072,0.96190666,0.00000000,0.80507114,0.67244223
-5.15957979,2.13050150,0.60819742,0.00135583,1.00607927,0.00000000,0.81843851,0.70469579
-5.15357679,2.17542888,0.59427237,0.00141907,1.04906377,0.00000000,0.83038480,0.73596184
-5.14757379,2.21583470,0.57880518,0.00147917,1.09004799,0.00000000,0.84064293,0.76569651
-5.14157079,2.25086139,0.56205313,0.00153486,1.12822701,0.00000000,0.84895861,0.79335938
-5.13556778,2.27970463,0.54428092,0.00158489,1.16282672,0.00000000,0.85509849,0.81843013
-5.12956478,2.30164210,0.52575524,0.00162809,1.19312829,0.00000000,0.85885922,0.84042577
-5.12356178,2.31606319,0.50674042,0.00166339,1.21849246,0.00000000,0.86007709,0.85891781
-5.11755878,2.32249815,0.48749515,0.00168985,1.23838259,0.00000000,0.85863756,0.87354845
-5.11155578,2.32064488,0.46827037,0.00170670,1.25238527,0.00000000,0.85448442,0.88404510
-5.10555278,2.31039172,0.44930813,0.00171335,1.26022733,0.00000000,0.84762757,0.89023232
-5.09954977,2.29183444,0.43084109,0.00170945,1.26178827,0.00000000,0.83814915,0.89204042
-5.09354677,2.26528591,0.41309253,0.00169486,1.25710724,0.00000000,0.82620721,0.88951024
-5.08754377,2.23127738,0.39627646,0.00166967,1.24638403,0.00000000,0.81203660,0.88279363
-5.08154077,2.19055050,0.38059754,0.00163423,1.22997377,0.00000000,0.79594658,0.87214943
-5.07553777,2.14403991,0.36625062,0.00158907,1.20837530,0.00000000,0.77831520,0.85793500
-5.06953477,2.09284662,0.35341954,0.00153496,1.18221375,0.00000000,0.75958026,0.84059352
-5.06353177,2.03820319,0.34227518,0.00147282,1.15221780,0.00000000,0.74022717,0.82063773
-5.05752876,1.98143179,0.33297270,0.00140373,1.11919281,0.00000000,0.72077405,0.79863058
-5.05152576,1.92389725,0.32564789,0.00132888,1.08399089,0.00000000,0.70175475,0.77516391
-5.04552276,1.86695694,0.32041293,0.00124953,1.04747940,0.00000000,0.68370025,0.75083595
-5.03951976,1.81191014,0.31735168,0.00116698,1.01050920,0.00000000,0.66711959,0.72622893
-5.03351676,1.75994901,0.31651484,0.00108252,0.97388434,0.00000000,0.65248086,0.70188762
-5.02751376,1.71211389,0.31791520,0.00099741,0.93833432,0.00000000,0.64019335,0.67829997
-5.02151076,1.66925482,0.32152352,0.00091283,0.90449044,0.00000000,0.63059161,0.65588076
-5.01550775,1.63200139,0.32726527,0.00082988,0.87286707,0.00000000,0.62392222,0.63495880
-5.00950475,1.60074224,0.33501853,0.00074953,0.84384866,0.00000000,0.62033382,0.61576845
-5.00350175,1.57561522,0.34461348,0.00067262,0.81768303,0.00000000,0.61987108,0.59844562
-4.99749875,1.55650874,0.35583360,0.00059986,0.79448090,0.00000000,0.62247272,0.58302836
-4.99149575,1.54307406,0.36841866,0.00053181,0.77422172,0.00000000,0.62797393,0.56946188
-4.98549275,1.53474795,0.38206971,0.00046890,0.75676511,0.00000000,0.63611296,0.55760769
-4.97948974,1.53078463,0.39645584,0.00041143,0.74186736,0.00000000,0.64654174,0.54725616
-4.97348674,1.53029539,0.41122265,0.00035958,0.72920196,0.00000000,0.65884011,0.53814199
-4.96748374,1.53229401,0.42600215,0.00031345,0.71838312,0.00000000,0.67253308,0.52996154
-4.96148074,1.53574593,0.44042376,0.00027304,0.70899108,0.00000000,0.68711037,0.52239140
-4.95547774,1.53961889,0.45412595,0.00023833,0.70059794,0.00000000,0.70204758,0.51510697
-4.94947474,1.54293283,0.46676810,0.00020923,0.69279303,0.00000000,0.71682790,0.50780063
-4.94347174,1.54480691,0.47804217,0.00018567,0.68520643,0.00000000,0.73096370,0.50019823
-4.93746873,1.54450165,0.48768350,0.00016755,0.67752991,0.00000000,0.74401699,0.49207364
-4.93146573,1.54145452,0.49548044,0.00015485,0.66953437,0.00000000,0.75561790,0.48326056
-4.92546273,1.53530770,0.50128227,0.00014753,0.66108322,0.00000000,0.76548050,0.47366124
-4.91945973,1.52592685,0.50500514,0.00014565,0.65214122,0.00000000,0.77341527,0.46325204
-4.91345673,1.51341051,0.50663556,0.00014930,0.64277872,0.00000000,0.77933767,0.45208556
-4.90745373,1.49808974,0.50623152,0.00015867,0.63317112,0.00000000,0.78327258,0.44028951
-4.90145073,1.48051842,0.50392086,0.00017399,0.62359394,0.00000000,0.78535426,0.42806260
-4.89544772,1.46145460,0.49989713,0.00019556,0.61441368,0.00000000,0.78582199,0.41566772
-4.88944472,1.44183394,0.49441296,0.00022373,0.60607509,0.00000000,0.78501145,0.40342274
-4.88344172,1.42273633,0.48777120,0.00025889,0.59908534,0.00000000,0.78334229,0.39168966
-4.87743872,1.40534696,0.48031418,0.00030148,0.59399585,0.00000000,0.78130225,0.38086229
-4.87143572,1.39091363,0.47241146,0.00035190,0.59138244,0.00000000,0.77942868,0.37135329
-4.86543272,1.38070159,0.46444653,0.00041056,0.59182456,0.00000000,0.77828794,0.36358077
-4.85942971,1.37594774,0.45680305,0.00047781,0.59588427,0.00000000,0.77845377,0.35795521
-4.85342671,1.37781578,0.44985103,0.00055394,0.60408574,0.00000000,0.78048531,0.35486680
-4.84742371,1.38735374,0.44393357,0.00063911,0.61689593,0.00000000,0.78490575,0.35467379
-4.84142071,1.40545542,0.43935469,0.00073336,0.63470697,0.00000000,0.79218238,0.35769203
-4.83541771,1.43282699,0.43636856,0.00083659,0.65782081,0.00000000,0.80270891,0.36418595
-4.82941471,1.46995976,0.43517073,0.00094849,0.68643669,0.00000000,0.81679074,0.37436112
-4.82341171,1.51711015,0.43589156,0.00106855,0.72064163,0.00000000,0.83463365,0.38835850
-4.81740870,1.57428731,0.43859211,0.00119608,0.76040439,0.00000000,0.85633651,0.40625054
-4.81140570,1.64124898,0.44326271,0.00133015,0.80557297,0.00000000,0.88188810,0.42803899
-4.80540270,1.71750562,0.44982420,0.00146961,0.85587586,0.00000000,0.91116825,0.45365455
-4.79939970,1.80233272,0.45813172,0.00161314,0.91092688,0.00000000,0.94395305,0.48295822
-4.79339670,1.89479084,0.46798107,0.00175921,0.97023360,0.00000000,0.97992399,0.51574436
-4.78739370,1.99375279,0.47911722,0.00190616,1.03320902,0.00000000,1.01868048,0.55174531
-4.78139070,2.09793700,0.49124472,0.00205222,1.09918616,0.00000000,1.05975505,0.59063745
-4.77538769,2.20594588,0.50403957,0.00219556,1.16743522,0.00000000,1.10263073,0.63204861
-4.76938469,2.31630796,0.51716210,0.00233435,1.23718253,0.00000000,1.14675946,0.67556669
-4.76338169,2.42752224,0.53027040,0.00246677,1.30763088,0.00000000,1.19158095,0.72074912
-4.75737869,2.53810326,0.54303368,0.00259115,1.37798045,0.00000000,1.23654083,0.76713328
-4.75137569,2.64662528,0.55514521,0.00270595,1.44744963,0.00000000,1.28110746,0.81424727
-4.74537269,2.75176409,0.56633426,0.00280985,1.51529505,0.00000000,1.32478663,0.86162114
-4.73936968,2.85233506,0.57637666,0.00290179,1.58083016,0.00000000,1.36713336,0.90879797
-4.73336668,2.94732614,0.58510369,0.00298101,1.64344173,0.00000000,1.40776066,0.95534489
-4.72736368,3.03592489,0.59240892,0.00304708,1.70260379,0.00000000,1.44634482,1.00086338
-4.72136068,3.11753884,0.59825300,0.00309992,1.75788861,0.00000000,1.48262729,1.04499890
-4.71535768,3.19180869,0.60266618,0.00313983,1.80897445,0.00000000,1.51641335,1.08744932
-4.70935468,3.25861439,0.60574875,0.00316745,1.85564996,0.00000000,1.54756802,1.12797216
-4.70335168,3.31807408,0.60766927,0.00318377,1.89781530,0.00000000,1.57600965,1.16639013
-4.69734867,3.37053647,0.60866107,0.00319014,1.93548001,0.00000000,1.60170208,1.20259505
-4.69134567,3.41656730,0.60901696,0.00318817,1.96875813,0.00000000,1.62464591,1.23654991
-4.68534267,3.45693055,0.60908252,0.00317976,1.99786056,0.00000000,1.64486985,1.26828891
-4.67933967,3.49256532,0.60924832,0.00316702,2.02308549,0.00000000,1.66242266,1.29791558
-4.67333667,3.52455930,0.60994100,0.00315223,2.04480699,0.00000000,1.67736648,1.32559894
-4.66733367,3.55411959,0.61161378,0.00313782,2.06346251,0.00000000,1.68977190,1.35156780
-4.66133067,3.58254162,0.61473629,0.00312626,2.07953947,0.00000000,1.69971493,1.37610332
-4.65532766,3.61117688,0.61978389,0.00312005,2.09356151,0.00000000,1.70727615,1.39953010
-4.64932466,3.64139985,0.62722666,0.00312169,2.10607472,0.00000000,1.71254165,1.42220586
-4.64332166,3.67457461,0.63751801,0.00313357,2.11763398,0.00000000,1.71560550,1.44451029
-4.63731866,3.71202142,0.65108293,0.00315794,2.12878984,0.00000000,1.71657327,1.46683300
-4.63131566,3.75498348,0.66830608,0.00319690,2.14007590,0.00000000,1.71556589,1.48956126
-4.62531266,3.80459423,0.68951958,0.00325230,2.15199695,0.00000000,1.71272327,1.51306756
-4.61930965,3.86184541,0.71499094,0.00332572,2.16501786,0.00000000,1.70820702,1.53769753
-4.61330665,3.92755642,0.74491111,0.00341842,2.17955332,0.00000000,1.70220161,1.56375840
-4.60730365,4.00234546,0.77938307,0.00353128,2.19595856,0.00000000,1.69491371,1.59150843
-4.60130065,4.08660330,0.81841146,0.00366479,2.21452111,0.00000000,1.68656931,1.62114749
-4.59529765,4.18047042,0.86189355,0.00381901,2.23545367,0.00000000,1.67740866,1.65280905
-4.58929465,4.28381876,0.90961226,0.00399353,2.25888842,0.00000000,1.66767916,1.68655385
-4.58329165,4.39623899,0.96123173,0.00418748,2.28487285,0.00000000,1.65762661,1.72236547
-4.57728864,4.51703457,1.01629599,0.00439950,2.31336731,0.00000000,1.64748537,1.76014777
-4.57128564,4.64522349,1.07423126,0.00462775,2.34424463,0.00000000,1.63746811,1.79972453
-4.56528264,4.77954872,1.13435224,0.00486996,2.37729195,0.00000000,1.62775596,1.84084125
-4.55927964,4.91849774,1.19587262,0.00512344,2.41221488,0.00000000,1.61848977,1.88316913
-4.55327664,5.06033156,1.25791982,0.00538513,2.44864429,0.00000000,1.60976328,1.92631119
-4.54727364,5.20312284,1.31955378,0.00565168,2.48614555,0.00000000,1.60161879,1.96981061
-4.54127064,5.34480251,1.37978939,0.00591953,2.52423029,0.00000000,1.59404579,2.01316087
-4.53526763,5.48321357,1.43762174,0.00618498,2.56237042,0.00000000,1.58698278,2.05581782
-4.52926463,5.61617059,1.49205356,0.00644430,2.60001416,0.00000000,1.58032234,2.09721312
-4.52326163,5.74152260,1.54212356,0.00669380,2.63660352,0.00000000,1.57391919,2.13676897
-4.51725863,5.85721721,1.58693452,0.00692996,2.67159283,0.00000000,1.56760086,2.17391363
-4.51125563,5.96136319,1.62568013,0.00714951,2.70446748,0.00000000,1.56118035,2.20809724
-4.50525263,6.05228906,1.65766903,0.00734949,2.73476237,0.00000000,1.55446998,2.23880769
-4.49924962,6.12859507,1.68234519,0.00752735,2.76207915,0.00000000,1.54729561,2.26558573
-4.49324662,6.18919630,1.69930370,0.00768098,2.78610150,0.00000000,1.53951035,2.28803911
-4.48724362,6.23335501,1.70830102,0.00780876,2.80660790,0.00000000,1.53100691,2.30585499
-4.48124062,6.26070083,1.70925963,0.00790957,2.82348100,0.00000000,1.52172778,2.31881032
-4.47523762,6.27123795,1.70226655,0.00798281,2.83671331,0.00000000,1.51167264,2.32677972
-4.46923462,6.26533896,1.68756629,0.00802835,2.84640860,0.00000000,1.50090250,2.32974042
-4.46323162,6.24372594,1.66554835,0.00804652,2.85277891,0.00000000,1.48954028,2.32777414
-4.45722861,6.20743950,1.63673029,0.00803809,2.85613708,0.00000000,1.47776784,2.32106568
-4.45122561,6.15779732,1.60173709,0.00800418,2.85688496,0.00000000,1.46581950,2.30989813
-4.44522261,6.09634421,1.56127800,0.00794620,2.85549756,0.00000000,1.45397240,2.29464493
-4.43921961,6.02479561,1.51612191,0.00786582,2.85250376,0.00000000,1.44253429,2.27575886
-4.43321661,5.94497724,1.46707258,0.00776491,2.84846424,0.00000000,1.43182924,2.25375838
-4.42721361,5.85876315,1.41494458,0.00764545,2.84394738,0.00000000,1.42218218,2.22921177
-4.42121061,5.76801478,1.36054106,0.00750949,2.83950437,0.00000000,1.41390294,2.20271962
-4.41520760,5.67452331,1.30463411,0.00735913,2.83564423,0.00000000,1.40727065,2.17489636
-4.40920460,5.57995743,1.24794827,0.00719646,2.83281018,0.00000000,1.40251940,2.14635147
-4.40320160,5.48581837,1.19114761,0.00702353,2.83135836,0.00000000,1.39982575,2.11767122
-4.39719860,5.39340370,1.13482650,0.00684235,2.83153989,0.00000000,1.39929889,2.08940160
-4.39119560,5.30378100,1.07950406,0.00665484,2.83348748,0.00000000,1.40097382,2.06203318
-4.38519260,5.21777200,1.02562213,0.00646287,2.83720706,0.00000000,1.40480817,2.03598856
-4.37918959,5.13594775,0.97354622,0.00626818,2.84257541,0.00000000,1.41068259,2.01161289
-4.37318659,5.05863423,0.92356921,0.00607249,2.84934386,0.00000000,1.41840495,1.98916795
-4.36718359,4.98592822,0.87591708,0.00587739,2.85714817,0.00000000,1.42771811,1.96882982
-4.36118059,4.91772218,0.83075620,0.00568443,2.86552442,0.00000000,1.43831098,1.95069041
-4.35517759,4.85373686,0.78820151,0.00549506,2.87393019,0.00000000,1.44983221,1.93476255
-4.34917459,4.79355988,0.74832517,0.00531069,2.88177019,0.00000000,1.46190613,1.92098828
-4.34317159,4.73668843,0.71116510,0.00513267,2.88842517,0.00000000,1.47414981,1.90924990
-4.33716858,4.68257380,0.67673294,0.00496228,2.89328261,0.00000000,1.48619075,1.89938300
-4.33116558,4.63066555,0.64502121,0.00480076,2.89576781,0.00000000,1.49768395,1.89119075
-4.32516258,4.58045313,0.61600926,0.00464927,2.89537360,0.00000000,1.50832777,1.88445856
-4.31915958,4.53150277,0.58966791,0.00450895,2.89168723,0.00000000,1.51787755,1.87896822
-4.31315658,4.48348790,0.56596260,0.00438085,2.88441293,0.00000000,1.52615647,1.87451076
-4.30715358,4.43621156,0.54485512,0.00426596,2.87338900,0.00000000,1.53306293,1.87089732
