energy_ev,total_up,Ag_p_up,Ag_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-5.84992496,11.52840663,1.23565264,9.47380638,0.09030377,0.50463630,0.75536206,0.00000000
-5.84392196,11.29650381,1.20119200,9.28620922,0.08990061,0.50433169,0.72949639,0.00000000
-5.83791896,11.07558244,1.16750110,9.10760929,0.08962350,0.50478648,0.70459389,0.00000000
-5.83191596,10.86854250,1.13482594,8.94050593,0.08949172,0.50605165,0.68081688,0.00000000
-5.82591296,10.67779519,1.10337039,8.78699171,0.08952141,0.50815470,0.65829294,0.00000000
-5.81990995,10.50522584,1.07329505,8.64871964,0.08972524,0.51109857,0.63711420,0.00000000
-5.81390695,10.35217669,1.04471782,8.52688694,0.09011229,0.51486146,0.61733787,0.00000000
-5.80790395,10.21944914,1.01771600,8.42223516,0.09068790,0.51939755,0.59898811,0.00000000
-5.80190095,10.10732440,0.99232969,8.33506580,0.09145386,0.52463856,0.58205888,0.00000000
-5.79589795,10.01560046,0.96856619,8.26526983,0.09240854,0.53049600,0.56651771,0.00000000
-5.78989495,9.94364280,0.94640512,8.21236893,0.09354719,0.53686400,0.55231010,0.00000000
-5.78389195,9.89044557,0.92580379,8.17556589,0.09486231,0.54362261,0.53936432,0.00000000
-5.77788894,9.85469984,0.90670260,8.15380122,0.09634403,0.55064132,0.52759635,0.00000000
-5.77188594,9.83486518,0.88903004,8.14581292,0.09798055,0.55778275,0.51691474,0.00000000
-5.76588294,9.82924114,0.87270717,8.15019666,0.09975852,0.56490620,0.50722509,0.00000000
-5.75987994,9.83603558,0.85765119,8.16546350,0.10166341,0.57187112,0.49843406,0.00000000
-5.75387694,9.85342704,0.84377811,8.19009314,0.10367984,0.57854020,0.49045264,0.00000000
-5.74787394,9.87961947,0.83100447,8.22258087,0.10579183,0.58478214,0.48319870,0.00000000
-5.74187094,9.91288788,0.81924808,8.26147716,0.10798307,0.59047402,0.47659869,0.00000000
-5.73586793,9.95161458,0.80842800,8.30541961,0.11023700,0.59550322,0.47058855,0.00000000
-5.72986493,9.99431640,0.79846384,8.35315722,0.11253702,0.59976898,0.46511389,0.00000000
-5.72386193,10.03966363,0.78927474,8.40356782,0.11486656,0.60318361,0.46012953,0.00000000
-5.71785893,10.08649219,0.78077818,8.45566972,0.11720921,0.60567340,0.45559859,0.00000000
-5.71185593,10.13381082,0.77288889,8.50862898,0.11954887,0.60717935,0.45149117,0.00000000
-5.70585293,10.18080482,0.76551822,8.56176369,0.12186991,0.60765768,0.44778301,0.00000000
-5.69984992,10.22683831,0.75857400,8.61454676,0.12415740,0.60708031,0.44445403,0.00000000
-5.69384692,10.27145629,0.75196110,8.66660828,0.12639737,0.60543523,0.44148713,0.00000000
-5.68784392,10.31438741,0.74558281,8.71773825,0.12857715,0.60272677,0.43886715,0.00000000
-5.68184092,10.35554803,0.73934290,8.76789025,0.13068574,0.59897587,0.43658028,0.00000000
-5.67583792,10.39504742,0.73314838,8.81718576,0.13271414,0.59422017,0.43461373,0.00000000
-5.66983492,10.43319335,0.72691270,8.86591873,0.13465574,0.58851392,0.43295586,0.00000000
-5.66383192,10.47049712,0.72055928,8.91455946,0.13650665,0.58192770,0.43159657,0.00000000
-5.65782891,10.50767638,0.71402502,8.96375655,0.13826590,0.57454771,0.43052793,0.00000000
-5.65182591,10.54565425,0.70726353,9.01433566,0.13993560,0.56647479,0.42974497,0.00000000
-5.64582291,10.58555298,0.70024784,9.06729357,0.14152093,0.55782286,0.42924647,0.00000000
-5.63981991,10.62868071,0.69297238,9.12378644,0.14302997,0.54871698,0.42903563,0.00000000
-5.63381691,10.67651035,0.68545389,9.18511124,0.14447338,0.53929087,0.42912061,0.00000000
-5.62781391,10.73064971,0.67773133,9.25267992,0.14586392,0.52968397,0.42951469,0.00000000
-5.62181091,10.79280318,0.66986459,9.32798628,0.14721577,0.52003816,0.43023612,0.00000000
-5.61580790,10.86472541,0.66193208,9.41256604,0.14854380,0.51049414,0.43130760,0.00000000
-5.60980490,10.94816835,0.65402727,9.50795114,0.14986266,0.50118767,0.43275531,0.00000000
-5.60380190,11.04482354,0.64625441,9.61562006,0.15118594,0.49224589,0.43460766,0.00000000
-5.59779890,11.15626212,0.63872361,9.73694590,0.15252519,0.48378367,0.43689377,0.00000000
-5.59179590,11.28387502,0.63154557,9.87314460,0.15388916,0.47590038,0.43964167,0.00000000
-5.58579290,11.42881655,0.62482623,10.02522592,0.15528304,0.46867720,0.44287652,0.00000000
-5.57978989,11.59195399,0.61866178,10.19394924,0.15670793,0.46217495,0.44661877,0.00000000
-5.57378689,11.77382583,0.61313405,10.37978683,0.15816048,0.45643277,0.45088254,0.00000000
-5.56778389,11.97461108,0.60830685,10.58289627,0.15963280,0.45146757,0.45567419,0.00000000
-5.56178089,12.19411113,0.60422314,10.80310363,0.16111257,0.44727439,0.46099123,0.00000000
-5.55577789,12.43174534,0.60090339,11.03989839,0.16258350,0.44382748,0.46682164,0.00000000
-5.54977489,12.68656068,0.59834519,11.29244035,0.16402589,0.44108236,0.47314361,0.00000000
-5.54377189,12.95725498,0.59652389,11.55957841,0.16541753,0.43897834,0.47992568,0.00000000
-5.53776888,13.24221270,0.59539445,11.83988024,0.16673464,0.43744177,0.48712740,0.00000000
-5.53176588,13.53955155,0.59489425,12.13167143,0.16795304,0.43638961,0.49470021,0.00000000
-5.52576288,13.84717750,0.59494669,12.43308238,0.16904924,0.43573318,0.50258875,0.00000000
-5.51975988,14.16284584,0.59546527,12.74210051,0.17000163,0.43538201,0.51073230,0.00000000
-5.51375688,14.48422519,0.59635815,13.05662559,0.17079151,0.43524750,0.51906636,0.00000000
-5.50775388,14.80896162,0.59753267,13.37452550,0.17140400,0.43524630,0.52752427,0.00000000
-5.50175088,15.13474020,0.59889973,13.69369021,0.17182881,0.43530319,0.53603870,0.00000000
-5.49574787,15.45934134,0.60037782,14.01208174,0.17206071,0.43535340,0.54454300,0.00000000
-5.48974487,15.78068989,0.60189645,14.32777813,0.17209985,0.43534438,0.55297231,0.00000000
-5.48374187,16.09689540,0.60339888,14.63901017,0.17195175,0.43523676,0.56126436,0.00000000
-5.47773887,16.40628243,0.60484406,14.94418976,0.17162707,0.43500469,0.56936000,0.00000000
-5.47173587,16.70741061,0.60620768,15.24192961,0.17114121,0.43463555,0.57720332,0.00000000
-5.46573287,16.99908448,0.60748236,15.53105410,0.17051366,0.43412906,0.58474158,0.00000000
-5.45972986,17.28035374,0.60867712,15.81060204,0.16976719,0.43349588,0.59192478,0.00000000
-5.45372686,17.55050521,0.60981592,16.07982202,0.16892705,0.43275585,0.59870509,0.00000000
-5.44772386,17.80904777,0.61093584,16.33816168,0.16802003,0.43193598,0.60503617,0.00000000
-5.44172086,18.05569201,0.61208449,16.58525216,0.16707352,0.43106829,0.61087238,0.00000000
-5.43571786,18.29032646,0.61331731,16.82088945,0.16611469,0.43018764,0.61616811,0.00000000
-5.42971486,18.51299197,0.61469453,17.04501377,0.16516973,0.42932964,0.62087724,0.00000000
-5.42371186,18.72385599,0.61627816,17.25768871,0.16426313,0.42852876,0.62495272,0.00000000
-5.41770885,18.92318797,0.61812895,17.45908103,0.16341726,0.42781671,0.62834651,0.00000000
-5.41170585,19.11133707,0.62030371,17.64944211,0.16265189,0.42722113,0.63100972,0.00000000
-5.40570285,19.28871272,0.62285280,17.82909172,0.16198401,0.42676456,0.63289316,0.00000000
-5.39969985,19.45576854,0.62581802,17.99840432,0.16142771,0.42646388,0.63394810,0.00000000
-5.39369685,19.61298958,0.62923096,18.15779803,0.16099414,0.42632995,0.63412734,0.00000000
-5.38769385,19.76088254,0.63311176,18.30772594,0.16069165,0.42636763,0.63338654,0.00000000
-5.38169085,19.89996872,0.63746838,18.44866953,0.16052584,0.42657608,0.63168560,0.00000000
-5.37568784,20.03077889,0.64229631,18.58113346,0.16049982,0.42694918,0.62899027,0.00000000
-5.36968484,20.15384951,0.64757869,18.70564149,0.16061434,0.42747620,0.62527356,0.00000000
-5.36368184,20.26971981,0.65328695,18.82273268,0.16086799,0.42814252,0.62051722,0.00000000
-5.35767884,20.37892891,0.65938167,18.93295768,0.16125733,0.42893041,0.61471291,0.00000000
-5.35167584,20.48201295,0.66581389,19.03687468,0.16177708,0.42981987,0.60786320,0.00000000
-5.34567284,20.57950172,0.67252666,19.13504488,0.16242019,0.43078935,0.59998217,0.00000000
-5.33966983,20.67191495,0.67945681,19.22802746,0.16317796,0.43181647,0.59109576,0.00000000
-5.33366683,20.75975820,0.68653691,19.31637416,0.16404013,0.43287871,0.58124163,0.00000000
-5.32766383,20.84351868,0.69369732,19.40062374,0.16499499,0.43395396,0.57046874,0.00000000
-5.32166083,20.92366115,0.70086836,19.48129636,0.16602946,0.43502099,0.55883653,0.00000000
-5.31565783,21.00062423,0.70798237,19.55888844,0.16712932,0.43605989,0.54641383,0.00000000
-5.30965483,21.07481715,0.71497583,19.63386784,0.16827930,0.43705243,0.53327746,0.00000000
-5.30365183,21.14661718,0.72179126,19.70666966,0.16946341,0.43798227,0.51951070,0.00000000
-5.29764882,21.21636755,0.72837888,19.77769252,0.17066516,0.43883524,0.50520163,0.00000000
-5.29164582,21.28437560,0.73469811,19.84729516,0.17186788,0.43959948,0.49044140,0.00000000
-5.28564282,21.35091090,0.74071862,19.91579304,0.17305507,0.44026553,0.47532256,0.00000000
-5.27963982,21.41620290,0.74642102,19.98345463,0.17421073,0.44082638,0.45993745,0.00000000
-5.27363682,21.48043756,0.75179709,20.05049699,0.17531968,0.44127747,0.44437679,0.00000000
-5.26763382,21.54375274,0.75684954,20.11708039,0.17636785,0.44161658,0.42872835,0.00000000
-5.26163082,21.60623189,0.76159126,20.18330163,0.17734251,0.44184372,0.41307591,0.00000000
-5.25562781,21.66789626,0.76604406,20.24918632,0.17823243,0.44196094,0.39749841,0.00000000
-5.24962481,21.72869564,0.77023704,20.31468013,0.17902799,0.44197200,0.38206933,0.00000000
-5.24362181,21.78849833,0.77420448,20.37963968,0.17972112,0.44188216,0.36685621,0.00000000
-5.23761881,21.84708101,0.77798352,20.44382380,0.18030523,0.44169778,0.35192045,0.00000000
-5.23161581,21.90411969,0.78161163,20.50688614,0.18077508,0.44142600,0.33731723,0.00000000
-5.22561281,21.95918301,0.78512400,20.56837015,0.18112651,0.44107443,0.32309552,0.00000000
-5.21960980,22.01172895,0.78855111,20.62770781,0.18135621,0.44065085,0.30929829,0.00000000
-5.21360680,22.06110644,0.79191650,20.68422286,0.18146148,0.44016303,0.29596272,0.00000000
-5.20760380,22.10656267,0.79523490,20.73713967,0.18143998,0.43961858,0.28312050,0.00000000
-5.20160080,22.14725677,0.79851092,20.78559795,0.18128952,0.43902492,0.27079816,0.00000000
-5.19559780,22.18228010,0.80173827,20.82867364,0.18100800,0.43838941,0.25901744,0.00000000
-5.18959480,22.21068271,0.80489976,20.86540531,0.18059333,0.43771952,0.24779564,0.00000000
-5.18359180,22.23150495,0.80796780,20.89482528,0.18004351,0.43702308,0.23714595,0.00000000
-5.17758879,22.24381293,0.81090577,20.91599377,0.17935683,0.43630868,0.22707785,0.00000000
-5.17158579,22.24673569,0.81366982,20.92803447,0.17853205,0.43558593,0.21759739,0.00000000
-5.16558279,22.23950181,0.81621126,20.93016914,0.17756878,0.43486587,0.20870758,0.00000000
-5.15957979,22.22147308,0.81847929,20.92174900,0.17646779,0.43416122,0.20040859,0.00000000
-5.15357679,22.19217262,0.82042398,20.90228071,0.17523141,0.43348649,0.19269809,0.00000000
-5.14757379,22.15130549,0.82199922,20.87144488,0.17386383,0.43285801,0.18557144,0.00000000
-5.14157079,22.09876975,0.82316561,20.82910555,0.17237141,0.43229375,0.17902190,0.00000000
-5.13556778,22.03465700,0.82389305,20.77530961,0.17076285,0.43181291,0.17304078,0.00000000
-5.12956478,21.95924183,0.82416288,20.71027594,0.16904930,0.43143536,0.16761754,0.00000000
-5.12356178,21.87296044,0.82396947,20.63437442,0.16724424,0.43118088,0.16273986,0.00000000
-5.11755878,21.77637963,0.82332126,20.54809616,0.16536337,0.43106824,0.15839366,0.00000000
-5.11155578,21.67015770,0.82224095,20.45201644,0.16342420,0.43111417,0.15456308,0.00000000
-5.10555278,21.55499975,0.82076520,20.34675275,0.16144567,0.43133231,0.15123041,0.00000000
-5.09954977,21.43160982,0.81894350,20.23292029,0.15944756,0.43173213,0.14837603,0.00000000
-5.09354677,21.30064304,0.81683650,20.11108781,0.15744990,0.43231797,0.14597831,0.00000000
-5.08754377,21.16266026,0.81451377,19.98173626,0.15547230,0.43308816,0.14401354,0.00000000
-5.08154077,21.01808809,0.81205116,19.84522276,0.15353337,0.43403440,0.14245580,0.00000000
-5.07553777,20.86718631,0.80952778,19.70175173,0.15165014,0.43514135,0.14127698,0.00000000
-5.06953477,20.71002454,0.80702280,19.55135492,0.14983756,0.43638641,0.14044672,0.00000000
-5.06353177,20.54646904,0.80461221,19.39388090,0.14810817,0.43773992,0.13993252,0.00000000
-5.05752876,20.37618040,0.80236559,19.22899470,0.14647193,0.43916550,0.13969982,0.00000000
-5.05152576,20.19862176,0.80034311,19.05618712,0.14493623,0.44062076,0.13971223,0.00000000
-5.04552276,20.01307708,0.79859286,18.87479309,0.14350601,0.44205816,0.13993183,0.00000000
-5.03951976,19.81867848,0.79714860,18.68401814,0.14218422,0.44342618,0.14031954,0.00000000
-5.03351676,19.61444125,0.79602810,18.48297151,0.14097232,0.44467056,0.14083560,0.00000000
-5.02751376,19.39930511,0.79523210,18.27070457,0.13987104,0.44573573,0.14144011,0.00000000
-5.02151076,19.17218023,0.79474404,18.04625308,0.13888122,0.44656627,0.14209371,0.00000000
-5.01550775,18.93199644,0.79453059,17.80868192,0.13800482,0.44710850,0.14275824,0.00000000
-5.00950475,18.67775421,0.79454298,17.55713089,0.13724591,0.44731199,0.14339748,0.00000000
-5.00350175,18.40857604,0.79471910,17.29086044,0.13661177,0.44713105,0.14397797,0.00000000
-4.99749875,18.12375696,0.79498648,17.00929629,0.13611392,0.44652624,0.14446972,0.00000000
-4.99149575,17.82281279,0.79526573,16.71207173,0.13576907,0.44546565,0.14484700,0.00000000
-4.98549275,17.50552502,0.79547468,16.39906668,0.13560000,0.44392614,0.14508898,0.00000000
-4.97948974,17.17198089,0.79553272,16.07044238,0.13563621,0.44189436,0.14518034,0.00000000
-4.97348674,16.82260722,0.79536528,15.72667060,0.13591437,0.43936758,0.14511172,0.00000000
-4.96748374,16.45819669,0.79490817,15.36855603,0.13647853,0.43635427,0.14487999,0.00000000
-4.96148074,16.07992482,0.79411145,14.99725079,0.13738004,0.43287435,0.14448844,0.00000000
-4.95547774,15.68935644,0.79294275,14.61425953,0.13867708,0.42895914,0.14394661,0.00000000
-4.94947474,15.28844019,0.79138956,14.22143423,0.14043387,0.42465094,0.14327001,0.00000000
-4.94347174,14.87948995,0.78946052,13.82095745,0.14271960,0.42000226,0.14247962,0.00000000
-4.93746873,14.46515276,0.78718546,13.41531377,0.14560681,0.41507457,0.14160111,0.00000000
-4.93146573,14.04836291,0.78461417,13.00724887,0.14916962,0.40993673,0.14066390,0.00000000
-4.92546273,13.63228294,0.78181395,12.59971706,0.15348151,0.40466307,0.13970005,0.00000000
-4.91945973,13.22023263,0.77886593,12.19581796,0.15861288,0.39933115,0.13874303,0.00000000
-4.91345673,12.81560827,0.77586055,11.79872436,0.16462838,0.39401922,0.13782639,0.00000000
-4.90745373,12.42179468,0.77289226,11.41160348,0.17158410,0.38880370,0.13698243,0.00000000
-4.90145073,12.04207359,0.77005388,11.03753458,0.17952470,0.38375640,0.13624087,0.00000000
-4.89544772,11.67953198,0.76743096,10.67942648,0.18848058,0.37894206,0.13562765,0.00000000
-4.88944472,11.33697478,0.76509643,10.33993847,0.19846522,0.37441587,0.13516386,0.00000000
-4.88344172,11.01684569,0.76310601,10.02140844,0.20947269,0.37022148,0.13486490,0.00000000
-4.87743872,10.72116035,0.76149454,9.72579165,0.22147562,0.36638935,0.13473985,0.00000000
-4.87143572,10.45145494,0.76027363,9.45461340,0.23442354,0.36293563,0.13479116,0.00000000
-4.86543272,10.20875310,0.75943063,9.20893776,0.24824181,0.35986161,0.13501458,0.00000000
-4.85942971,9.99355273,0.75892916,8.98935436,0.26283111,0.35715381,0.13539941,0.00000000
-4.85342671,9.80583343,0.75871101,8.79598349,0.27806774,0.35478467,0.13592905,0.00000000
-4.84742371,9.64508409,0.75869940,8.62849959,0.29380447,0.35271382,0.13658173,0.00000000
-4.84142071,9.51034901,0.75880328,8.48617137,0.30987230,0.35088987,0.13733153,0.00000000
-4.83541771,9.40029008,0.75892252,8.36791652,0.32608284,0.34925269,0.13814948,0.00000000
-4.82941471,9.31326138,0.75895350,8.27236780,0.34223142,0.34773594,0.13900479,0.00000000
-4.82341171,9.24739214,0.75879483,8.19794670,0.35810093,0.34626988,0.13986616,0.00000000
-4.81740870,9.20067354,0.75835286,8.14294058,0.37346612,0.34478424,0.14070296,0.00000000
-4.81140570,9.17104463,0.75754652,8.10557911,0.38809846,0.34321103,0.14148645,0.00000000
-4.80540270,9.15647277,0.75631134,8.08410561,0.40177131,0.34148718,0.14219078,0.00000000
-4.79939970,9.15502467,0.75460233,8.07683981,0.41426528,0.33955697,0.14279390,0.00000000
-4.79339670,9.16492439,0.75239559,8.08222863,0.42537373,0.33737403,0.14327823,0.00000000
-4.78739370,9.18459585,0.74968867,8.09888268,0.43490808,0.33490300,0.14363114,0.00000000
-4.78139070,9.21268820,0.74649961,8.12559698,0.44270288,0.33212066,0.14384525,0.00000000
-4.77538769,9.24808357,0.74286486,8.16135547,0.44862045,0.32901675,0.14391850,0.00000000
-4.76938469,9.28988766,0.73883615,8.20531970,0.45255497,0.32559421,0.14385410,0.00000000
-4.76338169,9.33740485,0.73447678,8.25680327,0.45443573,0.32186910,0.14366025,0.00000000
-4.75737869,9.39010019,0.72985734,8.31523440,0.45422963,0.31787023,0.14334989,0.00000000
-4.75137569,9.44755159,0.72505139,8.38010943,0.45194266,0.31363839,0.14294027,0.00000000
-4.74537269,9.50939581,0.72013128,8.45094115,0.44762041,0.30922554,0.14245250,0.00000000
-4.73936968,9.57527244,0.71516443,8.52720542,0.44134748,0.30469371,0.14191119,0.00000000
-4.73336668,9.64476979,0.71021026,8.60829031,0.43324588,0.30011402,0.14134400,0.00000000
-4.72736368,9.71737676,0.70531805,8.69345126,0.42347241,0.29556555,0.14078131,0.00000000
-4.72136068,9.79244405,0.70052573,8.78177582,0.41221510,0.29113437,0.14025595,0.00000000
-4.71535768,9.86915751,0.69585971,8.87216055,0.39968891,0.28691258,0.13980291,0.00000000
-4.70935468,9.94652586,0.69133570,8.96330213,0.38613063,0.28299750,0.13945921,0.00000000
-4.70335168,10.02338364,0.68696044,9.05370397,0.37179343,0.27949091,0.13926366,0.00000000
-4.69734867,10.09840981,0.68273413,9.14169824,0.35694095,0.27649840,0.13925674,0.00000000
-4.69134567,10.17016092,0.67865339,9.22548279,0.34184128,0.27412871,0.13948032,0.00000000
-4.68534267,10.23711717,0.67471454,9.30317118,0.32676101,0.27249306,0.13997738,0.00000000
-4.67933967,10.29773881,0.67091681,9.37285335,0.31195944,0.27170449,0.14079159,0.00000000
-4.67333667,10.35052947,0.66726536,9.43266374,0.29768317,0.27187697,0.14196677,0.00000000
-4.66733367,10.39410281,0.66377383,9.48085331,0.28416118,0.27312440,0.14354609,0.00000000
-4.66133067,10.42724842,0.66046607,9.51586153,0.27160051,0.27555936,0.14557118,0.00000000
-4.65532766,10.44899320,0.65737715,9.53638432,0.26018265,0.27929163,0.14808104,0.00000000
-4.64932466,10.45865432,0.65455327,9.54143445,0.25006058,0.28442639,0.15111069,0.00000000
-4.64332166,10.45588074,0.65205074,9.53039088,0.24135671,0.29106216,0.15468979,0.00000000
-4.63731866,10.44068076,0.64993388,9.50303454,0.23416145,0.29928854,0.15884108,0.00000000
-4.63131566,10.41343386,0.64827217,9.45956853,0.22853256,0.30918362,0.16357882,0.00000000
-4.62531266,10.37488621,0.64713652,9.40062176,0.22449528,0.32081139,0.16890726,0.00000000
-4.61930965,10.32612987,0.64659515,9.32723583,0.22204303,0.33421895,0.17481921,0.00000000
-4.61330665,10.26856699,0.64670910,9.24083597,0.22113872,0.34943390,0.18129487,0.00000000
-4.60730365,10.20386078,0.64752781,9.14318738,0.22171667,0.36646174,0.18830087,0.00000000
-4.60130065,10.13387591,0.64908497,9.03633939,0.22368493,0.38528364,0.19578977,0.00000000
-4.59529765,10.06061133,0.65139488,8.92255994,0.22692806,0.40585447,0.20369996,0.00000000
-4.58929465,9.98612886,0.65444964,8.80426358,0.23131019,0.42810139,0.21195602,0.00000000
-4.58329165,9.91248087,0.65821721,8.68393592,0.23667847,0.45192293,0.22046971,0.00000000
-4.57728864,9.84164016,0.66264068,8.56405780,0.24286660,0.47718869,0.22914135,0.00000000
-4.57128564,9.77543493,0.66763862,8.44703190,0.24969860,0.50373967,0.23786181,0.00000000
-4.56528264,9.71549100,0.67310663,8.33511422,0.25699259,0.53138936,0.24651491,0.00000000
-4.55927964,9.66318312,0.67891992,8.23035248,0.26456462,0.55992535,0.25498017,0.00000000
-4.55327664,9.61959626,0.68493692,8.13453275,0.27223240,0.58911172,0.26313592,0.00000000
-4.54727364,9.58549754,0.69100357,8.04913541,0.27981890,0.61869189,0.27086244,0.00000000
-4.54127064,9.56131839,0.69695826,7.97530074,0.28715570,0.64839212,0.27804525,0.00000000
-4.53526763,9.54714666,0.70263697,7.91380416,0.29408613,0.67792536,0.28457819,0.00000000
-4.52926463,9.54272760,0.70787853,7.86504097,0.30046795,0.70699557,0.29036637,0.00000000
-4.52326163,9.54747271,0.71252967,7.82901989,0.30617577,0.73530230,0.29532862,0.00000000
-4.51725863,9.56047533,0.71644961,7.80536495,0.31110283,0.76254552,0.29939965,0.00000000
-4.51125563,9.58053192,0.71951412,7.79332507,0.31516249,0.78843065,0.30253154,0.00000000
-4.50525263,9.60616817,0.72161882,7.79179077,0.31828908,0.81267364,0.30469468,0.00000000
-4.49924962,9.63566929,0.72268167,7.79931763,0.32043828,0.83500618,0.30587814,0.00000000
-4.49324662,9.66711400,0.72264455,7.81415610,0.32158708,0.85518081,0.30608943,0.00000000
-4.48724362,9.69841214,0.72147408,7.83428749,0.32173318,0.87297603,0.30535360,0.00000000
-4.48124062,9.72734558,0.71916158,7.85746596,0.32089401,0.88820112,0.30371198,0.00000000
-4.47523762,9.75161271,0.71572232,7.88126614,0.31910550,0.90070089,0.30122036,0.00000000
-4.46923462,9.76887618,0.71119423,7.90313626,0.31642037,0.91035992,0.29794692,0.00000000
-4.46323162,9.77681375,0.70563604,7.92045609,0.31290639,0.91710639,0.29396982,0.00000000
-4.45722861,9.77317187,0.69912509,7.93059895,0.30864438,0.92091529,0.28937478,0.00000000
-4.45122561,9.75582107,0.69175495,7.93099668,0.30372621,0.92181091,0.28425245,0.00000000
-4.44522261,9.72281206,0.68363283,7.91920612,0.29825269,0.91986838,0.27869595,0.00000000
-4.43921961,9.67243110,0.67487694,7.89297544,0.29233163,0.91521417,0.27279841,0.00000000
-4.43321661,9.60325289,0.66561393,7.85030811,0.28607585,0.90802550,0.26665079,0.00000000
-4.42721361,9.51418887,0.65597634,7.78952250,0.27960135,0.89852838,0.26033982,0.00000000
-4.42121061,9.40452888,0.64610021,7.70930478,0.27302560,0.88699443,0.25394629,0.00000000
-4.41520760,9.27397423,0.63612280,7.60875287,0.26646591,0.87373626,0.24754354,0.00000000
-4.40920460,9.12266002,0.62618050,7.48740944,0.26003787,0.85910165,0.24119633,0.00000000
-4.40320160,8.95116548,0.61640693,7.34528232,0.25385389,0.84346648,0.23495997,0.00000000
-4.39719860,8.76051088,0.60693125,7.18285105,0.24802180,0.82722658,0.22887981,0.00000000
-4.39119560,8.55214073,0.59787664,7.00105889,0.24264340,0.81078884,0.22299102,0.00000000
-4.38519260,8.32789317,0.58935913,6.80129028,0.23781304,0.79456160,0.21731869,0.00000000
-4.37918959,8.08995636,0.58148656,6.58533428,0.23361620,0.77894492,0.21187823,0.00000000
-4.37318659,7.84081317,0.57435792,6.35533527,0.23012801,0.76432072,0.20667605,0.00000000
-4.36718359,7.58317612,0.56806287,6.11373270,0.22741178,0.75104339,0.20171050,0.00000000
-4.36118059,7.31991493,0.56268155,5.86319217,0.22551747,0.73943098,0.19697305,0.00000000
-4.35517759,7.05397948,0.55828460,5.60653050,0.22448036,0.72975746,0.19244964,0.00000000
-4.34917459,6.78832094,0.55493333,5.34663773,0.22431967,0.72224605,0.18812214,0.00000000
-4.34317159,6.52581428,0.55268003,5.08639888,0.22503739,0.71706410,0.18396994,0.00000000
-4.33716858,6.26918464,0.55156824,4.82861853,0.22661742,0.71431949,0.17997152,0.00000000
-4.33116558,6.02094048,0.55163301,4.57595072,0.22902489,0.71405862,0.17610595,0.00000000
-4.32516258,5.78331535,0.55290098,4.33083659,0.23220595,0.71626614,0.17235430,0.00000000
-4.31915958,5.55822027,0.55539024,4.09545148,0.23608794,0.72086628,0.16870084,0.00000000
-4.31315658,5.34720772,0.55910982,3.87166309,0.24058003,0.72772565,0.16513402,0.00000000
-4.30715358,5.15144793,0.56405895,3.66100129,0.24557443,0.73665745,0.16164710,0.00000000
