energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.63381691,5.27702439,-5.27752756,0.03642550,-0.03645012,0.59846636,-0.59852153,2.20787297,-2.20815703,0.47727371,-0.47762211,0.81951327,-0.81988836,0.14876772,-0.14870634,0.11831489,-0.11825281,2.56650275,-2.56666978
-5.62781391,5.26593804,-5.26644250,0.03747835,-0.03750859,0.59341627,-0.59349515,2.20702707,-2.20726538,0.47977860,-0.48016994,0.84052651,-0.84090765,0.14464686,-0.14458426,0.11444849,-0.11438165,2.56794282,-2.56806854
-5.62181091,5.24341057,-5.24390914,0.03862319,-0.03865911,0.58740428,-0.58750867,2.19704467,-2.19723144,0.48302620,-0.48346423,0.86010128,-0.86048022,0.14027174,-0.14020800,0.11023927,-0.11016841,2.56279240,-2.56286833
-5.61580790,5.20928677,-5.20977548,0.03985652,-0.03989821,0.58056540,-0.58069731,2.17797521,-2.17810612,0.48711136,-0.48759996,0.87783550,-0.87820411,0.13565837,-0.13559371,0.10573621,-0.10566216,2.55073306,-2.55075242
-5.60980490,5.16374409,-5.16422183,0.04117718,-0.04122469,0.57307595,-0.57323749,2.15006046,-2.15013266,0.49214781,-0.49269083,0.89336158,-0.89371204,0.13083138,-0.13076613,0.10099399,-0.10091767,2.53160443,-2.53156216
-5.60380190,5.10726562,-5.10773377,0.04258588,-0.04263924,0.56514581,-0.56533907,2.11372054,-2.11373261,0.49826142,-0.49886246,0.90635428,-0.90667922,0.12582294,-0.12575750,0.09607136,-0.09599371,2.50539920,-2.50529193
-5.59779890,5.04060694,-5.04106891,0.04408472,-0.04414390,0.55700951,-0.55723639,2.06953571,-2.06948764,0.50558287,-0.50624509,0.91653812,-0.91683086,0.12067153,-0.12060639,0.09102927,-0.09095124,2.47225566,-2.47208172
-5.59179590,4.96475872,-4.96521950,0.04567655,-0.04574146,0.54891660,-0.54917868,2.01822513,-2.01811821,0.51423998,-0.51496586,0.92369448,-0.92394917,0.11542069,-0.11535637,0.08592915,-0.08585168,2.43244858,-2.43220794
-5.58579290,4.88090675,-4.88137247,0.04736433,-0.04743482,0.54112163,-0.54142002,1.96062322,-1.96045995,0.52435008,-0.52514123,0.92766787,-0.92787964,0.11011770,-0.11005480,0.08083126,-0.08075521,2.38637871,-2.38607294
-5.57978989,4.79039100,-4.79086844,0.04915047,-0.04922630,0.53387420,-0.53420940,1.89765484,-1.89743880,0.53601268,-0.53686965,0.92837119,-0.92853631,0.10481235,-0.10475147,0.07579312,-0.07571930,2.33456149,-2.33419372
-5.57378689,4.69466480,-4.69516098,0.05103620,-0.05111701,0.52740937,-0.52778112,1.83030994,-1.83004565,0.54930271,-0.55022481,0.92578980,-0.92590579,0.09955570,-0.09949746,0.07086826,-0.07079739,2.27761510,-2.27718998
-5.56778389,4.59525533,-4.59577713,0.05302091,-0.05310624,0.52193884,-0.52234607,1.75961859,-1.75931136,0.56426451,-0.56524971,0.91998381,-0.92004950,0.09439903,-0.09434404,0.06610511,-0.06603779,2.21624799,-2.21577157
-5.56178089,4.49372583,-4.49427965,0.05510167,-0.05519095,0.51764317,-0.51808386,1.68662690,-1.68628268,0.58090695,-0.58195177,0.91108860,-0.91110418,0.08939278,-0.08934167,0.06154618,-0.06148289,2.15124580,-2.15072549
-5.55577789,4.39164010,-4.39223155,0.05727279,-0.05736532,0.51466525,-0.51513642,1.61237437,-1.61199955,0.59919956,-0.60029901,0.89931310,-0.89928010,0.08458576,-0.08453913,0.05722748,-0.05716859,2.08345768,-2.08290210
-5.54977489,4.29052936,-4.29116301,0.05952547,-0.05962045,0.51310524,-0.51360292,1.53787303,-1.53747430,0.61906999,-0.62021761,0.88493577,-0.88485701,0.08002435,-0.07998278,0.05317823,-0.05312398,2.01378179,-2.01320066
-5.54377189,4.19186142,-4.19254059,0.06184760,-0.06194410,0.51301707,-0.51353630,1.46408854,-1.46367268,0.64040279,-0.64159065,0.86829819,-0.86817770,0.07575188,-0.07571593,0.04942076,-0.04937127,1.94314983,-1.94255376
-5.53776888,4.09701223,-4.09773879,0.06422372,-0.06432073,0.51440650,-0.51494142,1.39192341,-1.39149715,0.66303939,-0.66425820,0.84979626,-0.84963909,0.07180809,-0.07177828,0.04597067,-0.04592595,1.87251051,-1.87191082
-5.53176588,4.00723944,-4.00801366,0.06663504,-0.06673145,0.51723087,-0.51777474,1.32220243,-1.32177224,0.68677949,-0.68801874,0.82986919,-0.82968126,0.06822866,-0.06820547,0.04283714,-0.04279710,1.80281193,-1.80222035
-5.52576288,3.92365817,-3.92447857,0.06905967,-0.06915430,0.52140023,-0.52194560,1.25566021,-1.25523215,0.71138353,-0.71263164,0.80898654,-0.80877444,0.06504482,-0.06502871,0.04002344,-0.03998789,1.73498293,-1.73441138
-5.51975988,3.84721878,-3.84808208,0.07147289,-0.07156453,0.52677996,-0.52731879,1.19293082,-1.19251039,0.73657629,-0.73782086,0.78763374,-0.78740444,0.06228301,-0.06227435,0.03752746,-0.03749617,1.66991378,-1.66937402
-5.51375688,3.77868706,-3.77958804,0.07384763,-0.07393502,0.53319461,-0.53371842,1.13453970,-1.13413167,0.76205144,-0.76327942,0.76629657,-0.76605720,0.05996452,-0.05996365,0.03534245,-0.03531512,1.60843638,-1.60793965
-5.50775388,3.71862693,-3.71955840,0.07615494,-0.07623683,0.54043278,-0.54093286,1.08089752,-1.08050585,0.78747685,-0.78867486,0.74544511,-0.74520265,0.05810526,-0.05811243,0.03345776,-0.03343404,1.55130467,-1.55086138
-5.50175088,3.66738642,-3.66833916,0.07836463,-0.07843979,0.54825292,-0.54872051,1.03229635,-1.03192407,0.81250065,-0.81365520,0.72551790,-0.72527900,0.05671546,-0.05673084,0.03185955,-0.03183907,1.49917584,-1.49879519
-5.49574787,3.62508730,-3.62605010,0.08044591,-0.08051317,0.55638976,-0.55681624,0.98890796,-0.98855712,0.83675769,-0.83785547,0.70690700,-0.70667764,0.05579950,-0.05582315,0.03053157,-0.03051399,1.45259301,-1.45228268
-5.48974487,3.59161930,-3.59257903,0.08236812,-0.08242640,0.56456123,-0.56493836,0.95078448,-0.95045609,0.85987643,-0.86090456,0.68994434,-0.68972969,0.05535571,-0.05538759,0.02945599,-0.02944094,1.41197031,-1.41173614
-5.48374187,3.56663961,-3.56758127,0.08410146,-0.08414976,0.57247572,-0.57279581,0.91786143,-0.91755551,0.88148601,-0.88243230,0.67489038,-0.67469456,0.05537632,-0.05541627,0.02861403,-0.02860118,1.37758102,-1.37742675
-5.47773887,3.54957833,-3.55048526,0.08561775,-0.08565521,0.57983941,-0.58009553,0.88996322,-0.88967882,0.90122341,-0.90207661,0.66192514,-0.66175112,0.05584749,-0.05589522,0.02798676,-0.02797582,1.34954948,-1.34947660
-5.47173587,3.53965047,-3.54050457,0.08689114,-0.08691704,0.58636357,-0.58654969,0.86681119,-0.86654646,0.91874063,-0.91949062,0.65114247,-0.65099193,0.05674946,-0.05680452,0.02755571,-0.02754644,1.32784764,-1.32785518
-5.46573287,3.53587494,-3.53665698,0.08789882,-0.08791261,0.59177167,-0.59188284,0.84803404,-0.84778637,0.93371166,-0.93434965,0.64254745,-0.64242080,0.05805685,-0.05811867,0.02730356,-0.02729578,1.31229629,-1.31238087
-5.45972986,3.53710058,-3.53779060,0.08862172,-0.08862302,0.59580619,-0.59583866,0.83318071,-0.83294688,0.94583922,-0.94635793,0.63605742,-0.63595372,0.05973916,-0.05980702,0.02721467,-0.02720826,1.30257170,-1.30272752
-5.45372686,3.54203905,-3.54261681,0.08904503,-0.08903366,0.59823489,-0.59818620,0.82173534,-0.82151168,0.95486121,-0.95525498,0.63150628,-0.63142341,0.06176146,-0.06183451,0.02727570,-0.02727060,1.29821732,-1.29843633
-5.44772386,3.54930386,-3.54974939,0.08915883,-0.08913479,0.59885654,-0.59872560,0.81313411,-0.81291668,0.96055658,-0.96082147,0.62865226,-0.62858695,0.06408522,-0.06416249,0.02747600,-0.02747226,1.29866055,-1.29893269
-5.44172086,3.55745470,-3.55774887,0.08895842,-0.08892191,0.59750597,-0.59729307,0.80678337,-0.80656821,0.96275068,-0.96288456,0.62718849,-0.62713650,0.06666938,-0.06674979,0.02780814,-0.02780586,1.30323395,-1.30354748
-5.43571786,3.56504549,-3.56517067,0.08844468,-0.08839610,0.59405817,-0.59376501,0.80207872,-0.80186202,0.96131986,-0.96132239,0.62675616,-0.62671249,0.06947156,-0.06955397,0.02826817,-0.02826753,1.31120029,-1.31154216
-5.42971486,3.57067462,-3.57061528,0.08762428,-0.08756421,0.58843156,-0.58806123,0.79842426,-0.79820257,0.95619515,-0.95606786,0.62695957,-0.62691867,0.07244932,-0.07253254,0.02885586,-0.02885713,1.32178024,-1.32213659
-5.42371186,3.57303510,-3.57277849,0.08650970,-0.08643891,0.58059018,-0.58014704,0.79525134,-0.79502176,0.94736507,-0.94711126,0.62738246,-0.62733846,0.07556161,-0.07564443,0.02957488,-0.02957839,1.33418178,-1.33453841
-5.41770885,3.57096268,-3.57049939,0.08511916,-0.08503857,0.57054470,-0.57003432,0.79203622,-0.79179654,0.93487710,-0.93450181,0.62760486,-0.62755186,0.07877009,-0.07885132,0.03043271,-0.03043884,1.34762980,-1.34797272
-5.41170585,3.56347940,-3.56280391,0.08347635,-0.08338703,0.55835229,-0.55778132,0.78831569,-0.78806452,0.91883802,-0.91834793,0.62721979,-0.62715207,0.08204041,-0.08211894,0.03144049,-0.03144968,1.36139467,-1.36171061
-5.40570285,3.54983053,-3.54894159,0.08161005,-0.08151319,0.54411520,-0.54349122,0.78370028,-0.78343714,0.89941278,-0.89881608,0.62584896,-0.62576122,0.08534336,-0.08541817,0.03261264,-0.03262536,1.37481835,-1.37509524
-5.39969985,3.52951274,-3.52841368,0.07955349,-0.07945038,0.52797814,-0.52730947,0.77788428,-0.77760962,0.87682194,-0.87612815,0.62315695,-0.62304454,0.08865579,-0.08872598,0.03396628,-0.03398304,1.38733664,-1.38756405
-5.39369685,3.50229182,-3.50099065,0.07734366,-0.07723566,0.51012443,-0.50941995,0.77065219,-0.77036737,0.85133756,-0.85055738,0.61886314,-0.61872223,0.09196111,-0.09202595,0.03552053,-0.03554182,1.39849660,-1.39866611
-5.38769385,3.46820880,-3.46671814,0.07502041,-0.07490891,0.49077102,-0.49003994,0.76188134,-0.76158859,0.82327772,-0.82242281,0.61275105,-0.61257876,0.09524955,-0.09530849,0.03729548,-0.03732177,1.40796808,-1.40807355
-5.38169085,3.42757356,-3.42591039,0.07262542,-0.07251184,0.47016251,-0.46941418,0.75154055,-0.75124286,0.79299955,-0.79208229,0.60467459,-0.60446911,0.09851796,-0.09857063,0.03931109,-0.03934281,1.41554883,-1.41558652
-5.37568784,3.38094609,-3.37913131,0.07020110,-0.07008683,0.44856437,-0.44780808,0.73968494,-0.73938591,0.76089106,-0.75992431,0.59456123,-0.59432186,0.10176915,-0.10181536,0.04158589,-0.04162338,1.42116286,-1.42113149
-5.36968484,3.32910595,-3.32716375,0.06778939,-0.06767578,0.42625557,-0.42550030,0.72644713,-0.72615079,0.72736203,-0.72635887,0.58241192,-0.58213906,0.10501080,-0.10505058,0.04413554,-0.04417908,1.42485216,-1.42475284
-5.36368184,3.27301120,-3.27096827,0.06543058,-0.06531886,0.40352079,-0.40277502,0.71202535,-0.71173597,0.69283406,-0.69180751,0.56829793,-0.56799306,0.10825407,-0.10828758,0.04697143,-0.04702115,1.42676229,-1.42659828
-5.35767884,3.21374874,-3.21163336,0.06316203,-0.06305335,0.38064258,-0.37991418,0.69666902,-0.69639090,0.65773023,-0.65669302,0.55235501,-0.55202058,0.11151176,-0.11153931,0.05009916,-0.05015505,1.42712262,-1.42689904
-5.35167584,3.15247858,-3.15031960,0.06101710,-0.06091248,0.35789379,-0.35718977,0.68066270,-0.68039991,0.62246480,-0.62142910,0.53477508,-0.53441441,0.11479632,-0.11481833,0.05351717,-0.05357905,1.42622240,-1.42594583
-5.34567284,3.09037484,-3.08820067,0.05902410,-0.05892438,0.33553036,-0.33485683,0.66430901,-0.66406526,0.58743315,-0.58641034,0.51579618,-0.51541329,0.11811772,-0.11813466,0.05721550,-0.05728303,1.42438414,-1.42406216
