energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.83791896,10.57510989,0.08625824,1.05305667,4.13010980,5.23988058,1.68801410,0.53676361,0.08916280,3.34652941
-5.83191596,10.70203547,0.08668287,1.04514484,4.16441739,5.29690844,1.74279744,0.54948026,0.09096890,3.41465006
-5.82591296,10.81265129,0.08689299,1.03460818,4.18980362,5.34694991,1.79600537,0.56152999,0.09262659,3.47851212
-5.81990995,10.90635643,0.08687564,1.02155718,4.20595236,5.38998057,1.84695639,0.57283305,0.09410403,3.53766428
-5.81390695,10.98253881,0.08661840,1.00611043,4.21257717,5.42595610,1.89495356,0.58331954,0.09537007,3.59164677
-5.80790395,11.04059374,0.08611003,0.98839257,4.20942799,5.45481345,1.93930443,0.59293354,0.09639485,3.64000415
-5.80190095,11.07995739,0.08534118,0.96853354,4.19630272,5.47647989,1.97934379,0.60163748,0.09715050,3.68230295
-5.79589795,11.10015299,0.08430513,0.94666901,4.17306282,5.49088935,2.01445797,0.60941640,0.09761191,3.71815302
-5.78989495,11.10084618,0.08299852,0.92294185,4.13965155,5.49800457,2.04410964,0.61628182,0.09775759,3.74723138
-5.78389195,11.08190540,0.08142191,0.89750411,4.09611360,5.49784328,2.06786148,0.62227489,0.09757039,3.76930691
-5.77788894,11.04346269,0.07958028,0.87051939,4.04261421,5.49050640,2.08539757,0.62746845,0.09703833,3.78426421
-5.77188594,10.98597008,0.07748341,0.84216510,3.97945629,5.47620593,2.09654091,0.63196792,0.09615517,3.79212496
-5.76588294,10.91024698,0.07514598,0.81263424,3.90709369,5.45529042,2.10126620,0.63591065,0.09492096,3.79306505
-5.75987994,10.81751445,0.07258758,0.78213650,3.82613955,5.42826587,2.09970679,0.63946382,0.09334233,3.78742615
-5.75387694,10.70941310,0.06983249,0.75089832,3.73736825,5.39581024,2.09215522,0.64282065,0.09143260,3.77572051
-5.74787394,10.58800206,0.06690924,0.71916189,3.64171058,5.35878011,2.07905724,0.64619526,0.08921167,3.75862838
-5.74187094,10.45573808,0.06385007,0.68718289,3.54024167,5.31820858,2.06099924,0.64981612,0.08670572,3.73698760
-5.73586793,10.31543429,0.06069020,0.65522716,3.43416186,5.27529390,2.03868966,0.65391847,0.08394663,3.71177559
-5.72986493,10.17020014,0.05746702,0.62356631,3.32477129,5.23137879,2.01293521,0.65873595,0.08097126,3.68408416
-5.72386193,10.02336444,0.05421919,0.59247251,3.21343906,5.18792119,1.98461290,0.66449184,0.07782053,3.65508828
-5.71785893,9.87838483,0.05098573,0.56221282,3.10156850,5.14645736,1.95463918,0.67139028,0.07453841,3.62600990
-5.71185593,9.73874752,0.04780509,0.53304329,2.99056012,5.10855886,1.92393774,0.67960784,0.07117078,3.59807854
-5.70585293,9.60786179,0.04471429,0.50520315,2.88177401,5.07578515,1.89340729,0.68928579,0.06776430,3.57249033
-5.69984992,9.48895403,0.04174812,0.47890959,2.77649363,5.04963392,1.86389092,0.70052350,0.06436520,3.55036719
-5.69384692,9.38496601,0.03893841,0.45435322,2.67589262,5.03149121,1.83614827,0.71337319,0.06101823,3.53271814
-5.68784392,9.29846190,0.03631351,0.43169472,2.58100635,5.02258359,1.81083176,0.72783621,0.05776562,3.52040424
-5.68184092,9.23154812,0.03389779,0.41106271,2.49270951,5.02393435,1.78846780,0.74386108,0.05464614,3.51410869
-5.67583792,9.18580938,0.03171140,0.39255298,2.41170068,5.03632579,1.76944359,0.76134336,0.05169443,3.51431340
-5.66983492,9.16226354,0.02977009,0.37622934,2.33849458,5.06026902,1.75399994,0.78012722,0.04894032,3.52128270
-5.66383192,9.16133689,0.02808519,0.36212571,2.27342210,5.09598271,1.74223008,0.80000880,0.04640853,3.53505509
-5.65782891,9.18286063,0.02666380,0.35024966,2.21663791,5.14338156,1.73408438,0.82074108,0.04411832,3.55544291
-5.65182591,9.22608820,0.02550896,0.34058698,2.16813507,5.20207503,1.72938039,0.84204007,0.04208354,3.58204000
-5.64582291,9.28973231,0.02462005,0.33310704,2.12776551,5.27137617,1.72781747,0.86359219,0.04031269,3.61423690
-5.63981991,9.37201956,0.02399320,0.32776880,2.09526526,5.35032031,1.72899529,0.88506234,0.03880918,3.65124260
-5.63381691,9.47076005,0.02362179,0.32452682,2.07028277,5.43769261,1.73243511,0.90610261,0.03757169,3.69211216
-5.62781391,9.58342838,0.02349696,0.32333709,2.05240880,5.53206328,1.73760268,0.92636106,0.03659469,3.73577870
-5.62181091,9.70725254,0.02360815,0.32416236,2.04120613,5.63182897,1.74393204,0.94549058,0.03586896,3.78108861
-5.61580790,9.83930661,0.02394363,0.32697638,2.03623739,5.73525860,1.75084872,0.96315722,0.03538220,3.82683851
-5.60980490,9.97660333,0.02449099,0.33176695,2.03708966,5.84054166,1.75779186,0.97904805,0.03511965,3.87181249
-5.60380190,10.11618273,0.02523759,0.33853753,2.04339437,5.94583709,1.76423408,0.99287812,0.03506473,3.91481834
-5.59779890,10.25519335,0.02617092,0.34730700,2.05484159,6.04932085,1.76969861,1.00439640,0.03519962,3.95472136
-5.59179590,10.39096296,0.02727889,0.35810781,2.07118791,6.14923032,1.77377313,1.01339067,0.03550585,3.99047476
-5.58579290,10.52105657,0.02855003,0.37098226,2.09225767,6.24390410,1.77611993,1.01969112,0.03596484,4.02114564
-5.57978989,10.64331998,0.02997361,0.38597709,2.11793746,6.33181582,1.77648227,1.02317273,0.03655833,4.04593576
-5.57378689,10.75590806,0.03153964,0.40313666,2.14816440,6.41160115,1.77468707,1.02375631,0.03726881,4.06419680
-5.56778389,10.85729764,0.03323877,0.42249487,2.18290890,6.48207742,1.77064386,1.02140846,0.03807987,4.07543972
-5.56178089,10.94628601,0.03506218,0.44406631,2.22215303,6.54225569,1.76434065,1.01614025,0.03897649,4.07933842
-5.55577789,11.02197622,0.03700131,0.46783703,2.26586591,6.59134576,1.75583688,1.00800493,0.03994525,4.07572786
-5.54977489,11.08375172,0.03904764,0.49375550,2.31397751,6.62875445,1.74525424,0.99709476,0.04097454,4.06459725
-5.54377189,11.13124265,0.04119239,0.52172424,2.36635286,6.65407836,1.73276586,0.98353705,0.04205468,4.04607899
-5.53776888,11.16428719,0.04342622,0.55159266,2.42276805,6.66709227,1.71858449,0.96748976,0.04317806,4.02043419
-5.53176588,11.18289076,0.04573904,0.58315174,2.48288994,6.66773449,1.70295049,0.94913655,0.04433921,3.98803575
-5.52576288,11.18718655,0.04811977,0.61613082,2.54626094,6.65609056,1.68612008,0.92868184,0.04553485,3.94934996
-5.51975988,11.17739992,0.05055621,0.65019712,2.61229026,6.63237677,1.66835440,0.90634573,0.04676394,3.90491761
-5.51375688,11.15381927,0.05303505,0.68495801,2.68025232,6.59692456,1.64991003,0.88235911,0.04802767,3.85533539
-5.50775388,11.11677497,0.05554188,0.71996637,2.74929308,6.55016691,1.63103102,0.85695912,0.04932946,3.80123853
-5.50175088,11.06662741,0.05806137,0.75472890,2.81844421,6.49262711,1.61194286,0.83038496,0.05067486,3.74328499
-5.49574787,11.00376432,0.06057750,0.78871715,2.88664470,6.42491046,1.59284831,0.80287422,0.05207147,3.68214181
-5.48974487,10.92860647,0.06307393,0.82138108,2.95276912,6.34769854,1.57392509,0.77465982,0.05352869,3.61847363
-5.48374187,10.84162046,0.06553432,0.85216446,3.01566112,6.26174557,1.55532525,0.74596743,0.05505747,3.55293338
-5.47773887,10.74333615,0.06794277,0.88052156,3.07417056,6.16787621,1.53717580,0.71701348,0.05666992,3.48615487
-5.47173587,10.63436606,0.07028421,0.90593441,3.12719236,6.06698345,1.51958035,0.68800373,0.05837881,3.41874690
-5.46573287,10.51542380,0.07254479,0.92792970,3.17370487,5.96002560,1.50262133,0.65913213,0.06019698,3.35128842
-5.45972986,10.38733838,0.07471218,0.94609468,3.21280579,5.84802105,1.48636226,0.63058018,0.06213662,3.28432410
-5.45372686,10.25106156,0.07677574,0.96009110,3.24374349,5.73203971,1.47084987,0.60251645,0.06420843,3.21835991
-5.44772386,10.10766618,0.07872668,0.96966658,3.26594216,5.61319021,1.45611561,0.57509623,0.06642077,3.15385826
-5.44172086,9.95833364,0.08055795,0.97466282,3.27901925,5.49260246,1.44217639,0.54846135,0.06877867,3.09123235
-5.43571786,9.80433023,0.08226417,0.97502019,3.28279446,5.37140539,1.42903447,0.52273993,0.07128292,3.03083976
-5.42971486,9.64697256,0.08384129,0.97077851,3.27728973,5.25070037,1.41667663,0.49804612,0.07392918,2.97297541
-5.42371186,9.48758371,0.08528624,0.96207406,3.26272072,5.13153120,1.40507259,0.47447986,0.07670717,2.91786409
-5.41770885,9.32744246,0.08659650,0.94913287,3.23948024,5.01485207,1.39417320,0.45212651,0.07960003,2.86565339
-5.41170585,9.16772916,0.08776964,0.93226085,3.20811507,4.90149525,1.38390862,0.43105666,0.08258392,2.81640752
-5.40570285,9.00947185,0.08880289,0.91183123,3.16929784,4.79214061,1.37418702,0.41132589,0.08562784,2.77010294
-5.39969985,8.85349708,0.08969273,0.88826999,3.12379573,4.68728907,1.36489419,0.39297483,0.08869384,2.72662660
-5.39369685,8.70038945,0.09043470,0.86204018,3.07243833,4.58724207,1.35589455,0.37602942,0.09173747,2.68577766
-5.38769385,8.55046355,0.09102320,0.83362578,3.01608643,4.49208898,1.34703379,0.36050151,0.09470864,2.64727306
-5.38169085,8.40375141,0.09145161,0.80351607,2.95560383,4.40170384,1.33814345,0.34638989,0.09755281,2.61075758
-5.37568784,8.26000732,0.09171249,0.77219110,2.89183359,4.31575240,1.32904743,0.33368173,0.10021249,2.57581827
-5.36968484,8.11873082,0.09179800,0.74010896,2.82557992,4.23370969,1.31957034,0.32235438,0.10262897,2.54200308
-5.36368184,7.97920710,0.09170054,0.70769533,2.75759624,4.15488774,1.30954742,0.31237763,0.10474428,2.50884299
-5.35767884,7.84056303,0.09141342,0.67533552,2.68857968,4.07847222,1.29883545,0.30371613,0.10650325,2.47587670
-5.35167584,7.70183543,0.09093170,0.64336928,2.61917130,4.00356633,1.28732416,0.29633206,0.10785555,2.44267654
-5.34567284,7.56204739,0.09025303,0.61208813,2.54996140,3.92923945,1.27494731,0.29018767,0.10875767,2.40887426
-5.33966983,7.42028754,0.08937846,0.58173523,2.48149841,3.85457799,1.26169259,0.28524768,0.10917470,2.37418489
-5.33366683,7.27578702,0.08831316,0.55250723,2.41429987,3.77873526,1.24760972,0.28148125,0.10908182,2.33842714
-5.32766383,7.12798853,0.08706698,0.52455785,2.34886380,3.70097762,1.23281573,0.27886341,0.10846540,2.30153891
-5.32166083,6.97660270,0.08565477,0.49800257,2.28567875,3.62072401,1.21749701,0.27737569,0.10732375,2.26358640
-5.31565783,6.82164747,0.08409649,0.47292398,2.22523114,3.53757651,1.20190748,0.27700595,0.10566728,2.22476611
-5.30965483,6.66346737,0.08241700,0.44937730,2.16800845,3.45134021,1.18636268,0.27774725,0.10351827,2.18539910
-5.30365183,6.50273111,0.08064553,0.42739562,2.11449766,3.36203111,1.17122985,0.27959582,0.10091010,2.14591737
-5.29764882,6.34040708,0.07881491,0.40699445,2.06517847,3.26987185,1.15691404,0.28254816,0.09788612,2.10684300
-5.29164582,6.17771807,0.07696055,0.38817550,2.02051136,3.17527565,1.14384090,0.28659737,0.09449803,2.06876085
-5.28564282,6.01607788,0.07511911,0.37092935,1.98092127,3.07881951,1.13243688,0.29172904,0.09080404,2.03228624
-5.27963982,5.85701373,0.07332716,0.35523709,1.94677768,2.98120868,1.12310767,0.29791673,0.08686682,1.99802924
-5.27363682,5.70207926,0.07161962,0.34107097,1.91837268,2.88323461,1.11621603,0.30511750,0.08275130,1.96655780
-5.26763382,5.55276363,0.07002831,0.32839426,1.89589844,2.78572914,1.11206021,0.31326779,0.07852250,1.93836147
-5.26163082,5.41040241,0.06858051,0.31716038,1.87942599,2.68951770,1.11085409,0.32227985,0.07424346,1.91381820
-5.25562781,5.27609576,0.06729767,0.30731182,1.86888683,2.59537453,1.11271017,0.33203908,0.06997336,1.89316581
-5.24962481,5.15063902,0.06619442,0.29877887,1.86405905,2.50398233,1.11762646,0.34240262,0.06576590,1.87648012
-5.24362181,5.03446975,0.06527776,0.29147854,1.86455922,2.41589862,1.12547814,0.35319922,0.06166799,1.86366092
-5.23761881,4.92763447,0.06454666,0.28531394,1.86984104,2.33153077,1.13601443,0.36423060,0.05771888,1.85442674
-5.23161581,4.82977684,0.06399197,0.28017420,1.87920119,2.25112042,1.14886119,0.37527441,0.05394954,1.84831866
-5.22561281,4.74014779,0.06359670,0.27593516,1.89179270,2.17473822,1.16352912,0.38608863,0.05038258,1.84471331
-5.21960980,4.65763689,0.06333663,0.27246079,1.90664526,2.10228840,1.17942742,0.39641735,0.04703236,1.84284407
-5.21360680,4.58082268,0.06318127,0.26960540,1.92269184,2.03352269,1.19588229,0.40599764,0.04390553,1.84182972
-5.20760380,4.50803914,0.06309506,0.26721661,1.93880044,1.96806217,1.21215945,0.41456741,0.04100181,1.84070881
-5.20160080,4.43745419,0.06303880,0.26513884,1.95380958,1.90542552,1.22748980,0.42187362,0.03831492,1.83847818
-5.19559780,4.36715588,0.06297122,0.26321724,1.96656591,1.84506169,1.24109694,0.42768081,0.03583371,1.83413356
-5.18959480,4.29524156,0.06285064,0.26130186,1.97596215,1.78638497,1.25222543,0.43177926,0.03354331,1.82671033
-5.18359180,4.21990535,0.06263658,0.25925186,1.98097378,1.72881037,1.26016840,0.43399260,0.03142634,1.81532245
-5.17758879,4.13951970,0.06229136,0.25693949,1.98069283,1.67178747,1.26429343,0.43418441,0.02946401,1.79919784
-5.17158579,4.05270704,0.06178151,0.25425381,1.97435728,1.61483096,1.26406558,0.43226350,0.02763718,1.77770846
-5.16558279,3.95839874,0.06107899,0.25110372,1.96137501,1.55754653,1.25906656,0.42818776,0.02592726,1.75039414
-5.15957979,3.85587895,0.06016216,0.24742048,1.94134141,1.49965113,1.24900932,0.42196615,0.02431695,1.71697910
-5.15357679,3.74481205,0.05901646,0.24315936,1.91405014,1.44098691,1.23374771,0.41365904,0.02279078,1.67738069
-5.14757379,3.62525352,0.05763483,0.23830055,1.87949682,1.38152875,1.21328073,0.40337668,0.02133559,1.63171050
-5.14157079,3.49764434,0.05601774,0.23284915,1.83787581,1.32138537,1.18775151,0.39127593,0.01994067,1.58026781
-5.13556778,3.36279060,0.05417304,0.22683447,1.78957057,1.26079458,1.15744124,0.37755552,0.01859785,1.52352635
-5.12956478,3.22182974,0.05211543,0.22030846,1.73513822,1.20011343,1.12275850,0.36244990,0.01730148,1.46211511
-5.12356178,3.07618625,0.04986574,0.21334356,1.67528922,1.13980407,1.08422455,0.34622206,0.01604820,1.39679441
-5.11755878,2.92751901,0.04745005,0.20603000,1.61086328,1.08041642,1.04245547,0.32915560,0.01483667,1.32842843
-5.11155578,2.77766358,0.04489857,0.19847258,1.54280252,1.02256883,0.99814193,0.31154635,0.01366729,1.25795576
-5.10555278,2.62857186,0.04224454,0.19078726,1.47212314,0.96692757,0.95202760,0.29369398,0.01254182,1.18635908
-5.09954977,2.48225209,0.03952304,0.18309756,1.39988666,0.91418641,0.90488702,0.27589378,0.01146303,1.11463539
-5.09354677,2.34071151,0.03676977,0.17553091,1.32717190,0.86504706,0.85750392,0.25842899,0.01043433,1.04376791
-5.08754377,2.20590378,0.03401999,0.16821518,1.25504859,0.82020113,0.81065083,0.24156394,0.00945949,0.97470073
-5.08154077,2.07968285,0.03130751,0.16127540,1.18455344,0.78031439,0.76507062,0.22553823,0.00854234,0.90831690
-5.07553777,1.96376465,0.02866376,0.15483083,1.11666947,0.74601354,0.72146062,0.21056200,0.00768657,0.84542055
-5.06953477,1.85969721,0.02611719,0.14899249,1.05230898,0.71787583,0.68045982,0.19681255,0.00689554,0.78672356
-5.06353177,1.76883977,0.02369262,0.14386118,0.99230053,0.69642148,0.64263938,0.18443227,0.00617221,0.73283674
-5.05752876,1.69235071,0.02141100,0.13952609,0.93738014,0.68210895,0.60849666,0.17352785,0.00551909,0.68426561
-5.05152576,1.63118387,0.01928915,0.13606393,0.88818664,0.67533263,0.57845266,0.16417083,0.00493820,0.64141040
-5.04552276,1.58609246,0.01733981,0.13353871,0.84526095,0.67642277,0.55285282,0.15639925,0.00443117,0.60456996
-5.03951976,1.55763953,0.01557178,0.13200201,0.80904897,0.68564709,0.53197076,0.15022039,0.00399929,0.57394905
-5.03351676,1.54621356,0.01399019,0.13149381,0.77990756,0.70321361,0.51601460,0.14561431,0.00364363,0.54966822
-5.02751376,1.55204781,0.01259689,0.13204365,0.75811295,0.72927414,0.50513522,0.14253805,0.00336516,0.53177570
-5.02151076,1.57524173,0.01139088,0.13367217,0.74387082,0.76392795,0.49943590,0.14093034,0.00316487,0.52026038
-5.01550775,1.61578282,0.01036883,0.13639282,0.73732737,0.80722493,0.49898256,0.14071640,0.00304388,0.51506522
-5.00950475,1.67356733,0.00952561,0.14021353,0.73858022,0.85916794,0.50381395,0.14181283,0.00300360,0.51610021
-5.00350175,1.74841831,0.00885474,0.14513838,0.74768868,0.91971385,0.51395096,0.14413222,0.00304574,0.52325421
-4.99749875,1.84009969,0.00834896,0.15116894,0.76468213,0.98877301,0.52940444,0.14758733,0.00317244,0.53640495
-4.99149575,1.94832537,0.00800055,0.15830522,0.78956621,1.06620700,0.55018083,0.15209465,0.00338625,0.55542672
-4.98549275,2.07276253,0.00780179,0.16654611,0.82232584,1.15182460,0.57628524,0.15757717,0.00369018,0.58019530
-4.97948974,2.21302891,0.00774519,0.17588925,0.86292491,1.24537628,0.60772135,0.16396633,0.00408757,0.61058984
-4.97348674,2.36868406,0.00782370,0.18633016,0.91130231,1.34654732,0.64448828,0.17120297,0.00458209,0.64649170
-4.96748374,2.53921507,0.00803085,0.19786075,0.96736436,1.45495022,0.68657411,0.17923735,0.00517759,0.68778014
-4.96148074,2.72401779,0.00836079,0.21046725,1.03097393,1.57011690,0.73394657,0.18802825,0.00587794,0.73432542
-4.95547774,2.92237483,0.00880824,0.22412754,1.10193686,1.69149148,0.78654107,0.19754121,0.00668690,0.78597952
-4.94947474,3.13343199,0.00936842,0.23880810,1.17998640,1.81842443,0.84424688,0.20774607,0.00760791,0.84256516
-4.94347174,3.35617524,0.01003687,0.25446081,1.26476675,1.95016876,0.90689225,0.21861398,0.00864390,0.90386401
-4.93746873,3.58941003,0.01080927,0.27101972,1.35581686,2.08587927,0.97422931,0.23011413,0.00979708,0.96960467
-4.93146573,3.83174537,0.01168126,0.28839808,1.45255588,2.22461529,1.04592003,0.24221028,0.01106880,1.03945159
-4.92546273,4.08158440,0.01264816,0.30648595,1.55427141,2.36534755,1.12152406,0.25485754,0.01245936,1.11299565
-4.91945973,4.33712336,0.01370482,0.32514847,1.66011199,2.50696952,1.20048969,0.26799948,0.01396788,1.18974732
-4.91345673,4.59636018,0.01484535,0.34422517,1.76908489,2.64831318,1.28214887,0.28156585,0.01559222,1.26913316
-4.90745373,4.85711361,0.01606304,0.36353039,1.88006011,2.78816915,1.36571704,0.29547110,0.01732896,1.35049627
-4.90145073,5.11705312,0.01735019,0.38285498,1.99178127,2.92531069,1.45029831,0.30961373,0.01917342,1.43310098
-4.89544772,5.37373919,0.01869809,0.40196932,2.10288353,3.05852081,1.53489643,0.32387683,0.02111972,1.51614209
-4.88944472,5.62467303,0.02009697,0.42062760,2.21191863,3.18662146,1.61843137,0.33812944,0.02316091,1.59875854
-4.88344172,5.86735404,0.02153611,0.43857332,2.31738625,3.30850394,1.69976137,0.35222905,0.02528924,1.68005108
-4.87743872,6.09934292,0.02300394,0.45554575,2.41777099,3.42315879,1.77770965,0.36602493,0.02749632,1.75910348
-4.87143572,6.31832778,0.02448822,0.47128723,2.51158353,3.52970430,1.85109492,0.37936220,0.02977350,1.83500641
-4.86543272,6.52219045,0.02597628,0.48555090,2.59740445,3.62741197,1.91876453,0.39208644,0.03211213,1.90688303
-4.85942971,6.70906983,0.02745530,0.49810851,2.67392873,3.71572782,1.97962883,0.40404860,0.03450396,1.97391515
-4.85342671,6.87741946,0.02891263,0.50875807,2.74000917,3.79428857,2.03269521,0.41510991,0.03694145,2.03536882
-4.84742371,7.02605644,0.03033611,0.51733091,2.79469648,3.86293161,2.07710037,0.42514658,0.03941813,2.09061806
-4.84142071,7.15419912,0.03171442,0.52369768,2.83727435,3.92169847,2.11213927,0.43405402,0.04192885,2.13916571
-4.83541771,7.26149190,0.03303745,0.52777332,2.86728746,3.97083124,2.13728940,0.44175033,0.04447002,2.18066029
-4.82941471,7.34801542,0.03429656,0.52952035,2.88456132,4.01076221,2.15222922,0.44817894,0.04703976,2.21490798
-4.82341171,7.41428166,0.03548496,0.52895064,2.88921245,4.04209688,2.15684997,0.45331016,0.04963796,2.24187919
-4.81740870,7.46121369,0.03659786,0.52612533,2.88164853,4.06559106,2.15126010,0.45714165,0.05226618,2.26170917
-4.81140570,7.49011094,0.03763273,0.52115308,2.86255803,4.08212293,2.13578231,0.45969778,0.05492748,2.27469267
-4.80540270,7.50260098,0.03858938,0.51418653,2.83288980,4.09266112,2.11094313,0.46102788,0.05762611,2.28127263
-4.79939970,7.50057990,0.03947002,0.50541730,2.79382308,4.09823000,2.07745574,0.46120353,0.06036706,2.28202337
-4.79339670,7.48614350,0.04027924,0.49506954,2.74672926,4.09987359,2.03619655,0.46031501,0.06315552,2.27762899
-4.78739370,7.46151197,0.04102384,0.48339259,2.69312680,4.09861935,1.98817681,0.45846707,0.06599618,2.26885757
-4.78139070,7.42895114,0.04171267,0.47065278,2.63463102,4.09544332,1.93451031,0.45577439,0.06889255,2.25653250
-4.77538769,7.39069324,0.04235628,0.45712486,2.57290097,4.09123774,1.87637871,0.45235674,0.07184611,2.24150184
-4.76938469,7.34886039,0.04296659,0.44308345,2.50958529,4.08678246,1.81499583,0.44833429,0.07485557,2.22460704
-4.76338169,7.30539364,0.04355640,0.42879472,2.44626934,4.08272110,1.75157232,0.44382312,0.07791606,2.20665221
-4.75737869,7.26199044,0.04413889,0.41450878,2.38442557,4.07954282,1.68728212,0.43893135,0.08101845,2.18837527
-4.75137569,7.22005278,0.04472705,0.40045289,2.32536907,4.07757035,1.62323188,0.43375582,0.08414878,2.17042199
-4.74537269,7.18064804,0.04533310,0.38682586,2.27021996,4.07695468,1.56043434,0.42837967,0.08728784,2.15332399
-4.73936968,7.14448395,0.04596788,0.37379384,2.21987390,4.07767662,1.49978648,0.42287077,0.09041099,2.13748166
-4.73336668,7.11189851,0.04664026,0.36148740,2.17498172,4.07955506,1.44205297,0.41728113,0.09348813,2.12315253
-4.72736368,7.08286529,0.04735660,0.35000022,2.13593877,4.08226180,1.38785520,0.41164722,0.09648404,2.11044565
-4.72136068,7.05701346,0.04812024,0.33938920,2.10288412,4.08534208,1.33766596,0.40599114,0.09935896,2.09932207
-4.71535768,7.03366204,0.04893115,0.32967599,2.07570934,4.08824036,1.29180946,0.40032256,0.10206939,2.08960151
-4.70935468,7.01186638,0.04978558,0.32084979,2.05407630,4.09033002,1.25046641,0.39464133,0.10456918,2.08097474
-4.70335168,6.99047515,0.05067595,0.31287118,2.03744289,4.09094594,1.21368348,0.38894045,0.10681093,2.07302126
-4.69734867,6.96819530,0.05159082,0.30567690,2.02509546,4.08941871,1.18138642,0.38320937,0.10874742,2.06523153
-4.69134567,6.94366199,0.05251506,0.29918523,2.01618644,4.08510886,1.15339609,0.37743731,0.11033329,2.05703259
-4.68534267,6.91551074,0.05343014,0.29330174,2.00977541,4.07743980,1.12944642,0.37161646,0.11152677,2.04781629
-4.67933967,6.88244849,0.05431458,0.28792513,2.00487188,4.06592816,1.10920353,0.36574482,0.11229133,2.03696864
-4.67333667,6.84332065,0.05514462,0.28295301,2.00047797,4.05020999,1.09228521,0.35982866,0.11259730,2.02389922
-4.66733367,6.79717124,0.05589496,0.27828722,1.99562941,4.03006196,1.07827978,0.35388424,0.11242334,2.00806943
-4.66133067,6.74329372,0.05653955,0.27383867,1.98943309,4.00541643,1.06676396,0.34793899,0.11175767,1.98901834
-4.65532766,6.68127042,0.05705261,0.26953135,1.98110005,3.97636990,1.05731894,0.34203183,0.11059896,1.96638516
-4.64932466,6.61099905,0.05740954,0.26530555,1.96997270,3.94318443,1.04954437,0.33621289,0.10895693,1.93992749
-4.64332166,6.53270553,0.05758790,0.26112011,1.95554555,3.90628194,1.04306994,0.33054240,0.10685262,1.90953474
