energy_ev,total_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.69384692,1.10070431,0.88260509,0.54839724,0.00246606,0.78611219,0.02039892,0.00004381
-5.68784392,1.14450836,0.91796805,0.58057137,0.00251334,0.82191559,0.01947737,0.00004312
-5.68184092,1.19250945,0.95736133,0.61407503,0.00255759,0.86056229,0.01871209,0.00004270
-5.67583792,1.24421528,1.00046161,0.64857604,0.00259660,0.90167597,0.01810799,0.00004253
-5.66983492,1.29910925,1.04689936,0.68373852,0.00262850,0.94486165,0.01766875,0.00004259
-5.66383192,1.35666808,1.09627441,0.71923164,0.00265185,0.98971834,0.01739720,0.00004286
-5.65782891,1.41637950,1.14817248,0.75473833,0.00266560,1.03585184,0.01729552,0.00004332
-5.65182591,1.47775889,1.20218180,0.78996350,0.00266918,1.08288702,0.01736555,0.00004394
-5.64582291,1.54036411,1.25790878,0.82464152,0.00266241,1.13047898,0.01760888,0.00004472
-5.63981991,1.60380746,1.31499196,0.85854248,0.00264558,1.17832238,0.01802697,0.00004563
-5.63381691,1.66776418,1.37311330,0.89147681,0.00261932,1.22615845,0.01862111,0.00004665
-5.62781391,1.73197678,1.43200597,0.92329817,0.00258465,1.27377917,0.01939236,0.00004777
-5.62181091,1.79625482,1.49145832,0.95390414,0.00254286,1.32102832,0.02034125,0.00004898
-5.61580790,1.86047007,1.55131338,0.98323485,0.00249546,1.36779920,0.02146754,0.00005027
-5.60980490,1.92454702,1.61146403,1.01126927,0.00244414,1.41402902,0.02276978,0.00005162
-5.60380190,1.98844929,1.67184390,1.03801947,0.00239067,1.45969021,0.02424494,0.00005303
-5.59779890,2.05216258,1.73241456,1.06352311,0.00233681,1.50477916,0.02588793,0.00005450
-5.59179590,2.11567517,1.79314967,1.08783437,0.00228431,1.54930277,0.02769114,0.00005602
-5.58579290,2.17895717,1.85401730,1.11101399,0.00223474,1.59326398,0.02964411,0.00005757
-5.57978989,2.24193986,1.91496139,1.13311898,0.00218952,1.63664692,0.03173320,0.00005916
-5.57378689,2.30449677,1.97588402,1.15419259,0.00214984,1.67940290,0.03394140,0.00006078
-5.56778389,2.36642774,2.03662965,1.17425529,0.00211661,1.72143821,0.03624833,0.00006242
-5.56178089,2.42744759,2.09697284,1.19329740,0.00209047,1.76260488,0.03863034,0.00006408
-5.55577789,2.48718046,2.15661069,1.21127396,0.00207174,1.80269504,0.04106085,0.00006573
-5.54977489,2.54516068,2.21516084,1.22810232,0.00206047,1.84143988,0.04351085,0.00006739
-5.54377189,2.60084072,2.27216577,1.24366279,0.00205642,1.87851341,0.04594958,0.00006902
-5.53776888,2.65360628,2.32710357,1.25780245,0.00205909,1.91354118,0.04834533,0.00007064
-5.53176588,2.70279786,2.37940489,1.27034197,0.00206780,1.94611375,0.05066645,0.00007222
-5.52576288,2.74773812,2.42847537,1.28108528,0.00208168,1.97580438,0.05288232,0.00007377
-5.51975988,2.78776333,2.47372240,1.28983135,0.00209976,2.00218976,0.05496445,0.00007527
-5.51375688,2.82225723,2.51458457,1.29638757,0.00212101,2.02487288,0.05688748,0.00007673
-5.50775388,2.85068523,2.55056197,1.30058367,0.00214439,2.04350627,0.05863016,0.00007816
-5.50175088,2.87262648,2.58124535,1.30228533,0.00216892,2.05781436,0.06017609,0.00007955
-5.49574787,2.88780180,2.60634183,1.30140647,0.00219369,2.06761302,0.06151440,0.00008093
-5.48974487,2.89609520,2.62569549,1.29791929,0.00221793,2.07282506,0.06264005,0.00008230
-5.48374187,2.89756733,2.63930087,1.29186119,0.00224102,2.07349031,0.06355397,0.00008369
-5.47773887,2.89245951,2.64730819,1.28333800,0.00226251,2.06976921,0.06426285,0.00008511
-5.47173587,2.88118758,2.65001944,1.27252306,0.00228212,2.06193953,0.06477871,0.00008659
-5.46573287,2.86432566,2.64787526,1.25965210,0.00229976,2.05038591,0.06511810,0.00008815
-5.45972986,2.84258022,2.64143288,1.24501399,0.00231546,2.03558276,0.06530120,0.00008982
-5.45372686,2.81675591,2.63133633,1.22893784,0.00232941,2.01807119,0.06535061,0.00009160
-5.44772386,2.78771497,2.61828046,1.21177734,0.00234187,1.99843141,0.06529014,0.00009353
-5.44172086,2.75633249,2.60297099,1.19389294,0.00235316,1.97725203,0.06514341,0.00009561
-5.43571786,2.72345034,2.58608292,1.17563336,0.00236363,1.95509834,0.06493261,0.00009783
-5.42971486,2.68983244,2.56821995,1.15731727,0.00237358,1.93248130,0.06467725,0.00010019
-5.42371186,2.65612433,2.54987765,1.13921663,0.00238327,1.90982950,0.06439311,0.00010267
-5.41770885,2.62281943,2.53141260,1.12154252,0.00239286,1.88746566,0.06409146,0.00010524
-5.41170585,2.59023427,2.51301978,1.10443465,0.00240240,1.86558941,0.06377843,0.00010787
-5.40570285,2.55849430,2.49471972,1.08795508,0.00241183,1.84426741,0.06345483,0.00011050
-5.39969985,2.52753123,2.47635633,1.07208683,0.00242095,1.82343161,0.06311618,0.00011309
-5.39369685,2.49709212,2.45760595,1.05673734,0.00242947,1.80288583,0.06275310,0.00011556
-5.38769385,2.46675988,2.43799692,1.04174671,0.00243703,1.78232039,0.06235196,0.00011785
-5.38169085,2.43598383,2.41693891,1.02690034,0.00244320,1.76133392,0.06189578,0.00011989
-5.37568784,2.40411881,2.39376026,1.01194517,0.00244761,1.73946119,0.06136538,0.00012161
-5.36968484,2.37047032,2.36775120,0.99660861,0.00244992,1.71620538,0.06074057,0.00012294
-5.36368184,2.33434325,2.33821048,0.98061908,0.00244994,1.69107282,0.06000150,0.00012382
-5.35767884,2.29509144,2.30449282,0.96372695,0.00244769,1.66360838,0.05912992,0.00012420
-5.35167584,2.25216520,2.26605442,0.94572476,0.00244345,1.63342937,0.05811040,0.00012403
-5.34567284,2.20515423,2.22249411,0.92646549,0.00243786,1.60025618,0.05693144,0.00012329
-5.33966983,2.15382369,2.17358776,0.90587790,0.00243194,1.56393794,0.05558633,0.00012196
-5.33366683,2.09814143,2.11931425,0.88397810,0.00242719,1.52447182,0.05407382,0.00012005
-5.32766383,2.03829516,2.05987163,0.86087669,0.00242560,1.48201506,0.05239855,0.00011756
-5.32166083,1.97469875,1.99568263,0.83678117,0.00242970,1.43688903,0.05057113,0.00011454
-5.31565783,1.90798744,1.92738959,0.81199333,0.00244256,1.38957535,0.04860807,0.00011101
-5.30965483,1.83900249,1.85583885,0.78690192,0.00246784,1.34070418,0.04653139,0.00010706
-5.30365183,1.76876610,1.78205581,0.76197080,0.00250971,1.29103543,0.04436804,0.00010274
-5.29764882,1.69844804,1.70721191,0.73772330,0.00257289,1.24143385,0.04214914,0.00009814
-5.29164582,1.62932566,1.63258514,0.71472330,0.00266258,1.19283927,0.03990915,0.00009334
-5.28564282,1.56273936,1.55951610,0.69355411,0.00278441,1.14623337,0.03768484,0.00008843
-5.27963982,1.50004553,1.48936175,0.67479598,0.00294436,1.10260464,0.03551432,0.00008352
-5.27363682,1.44256913,1.42344869,0.65900322,0.00314870,1.06291285,0.03343612,0.00007869
-5.26763382,1.39155790,1.36302824,0.64668191,0.00340386,1.02805486,0.03148818,0.00007402
-5.26163082,1.34814014,1.30923486,0.63826921,0.00371637,0.99883286,0.02970712,0.00006962
-5.25562781,1.31328761,1.26304973,0.63411491,0.00409270,0.97592647,0.02812747,0.00006555
-5.24962481,1.28778482,1.22527048,0.63446623,0.00453918,0.95986963,0.02678111,0.00006189
-5.24362181,1.27220583,1.19648831,0.63945618,0.00506183,0.95103299,0.02569683,0.00005869
-5.23761881,1.26689900,1.17707275,0.64909609,0.00566623,0.94961244,0.02490007,0.00005601
-5.23161581,1.27197993,1.16716450,0.66327251,0.00635737,0.95562390,0.02441270,0.00005389
-5.22561281,1.28733266,1.16667625,0.68174860,0.00713953,0.96890437,0.02425298,0.00005237
-5.21960980,1.31261838,1.17530081,0.70416987,0.00801606,0.98911903,0.02443559,0.00005145
-5.21360680,1.34729121,1.19252623,0.73007405,0.00898929,1.01577375,0.02497175,0.00005117
-5.20760380,1.39061976,1.21765667,0.75890467,0.01006033,1.04823248,0.02586929,0.00005152
-5.20160080,1.44171355,1.24983811,0.79002777,0.01122891,1.08573854,0.02713286,0.00005249
-5.19559780,1.49955269,1.28808761,0.82275104,0.01249327,1.12743877,0.02876404,0.00005409
-5.18959480,1.56301967,1.33132489,0.85634464,0.01384994,1.17240970,0.03076144,0.00005629
-5.18359180,1.63093165,1.37840490,0.89006287,0.01529370,1.21968437,0.03312082,0.00005907
-5.17758879,1.70207202,1.42815017,0.92316581,0.01681739,1.26827889,0.03583504,0.00006240
-5.17158579,1.77521996,1.47938166,0.95494002,0.01841187,1.31721779,0.03889414,0.00006626
-5.16558279,1.84917698,1.53094737,0.98471768,0.02006594,1.36555698,0.04228522,0.00007060
-5.15957979,1.92278960,1.58174757,1.01189329,0.02176636,1.41240400,0.04599240,0.00007538
-5.15357679,1.99496773,1.63075622,1.03593745,0.02349783,1.45693461,0.04999679,0.00008055
-5.14757379,2.06469836,1.67703815,1.05640737,0.02524317,1.49840566,0.05427640,0.00008606
-5.14157079,2.13105475,1.71976178,1.07295374,0.02698338,1.53616398,0.05880618,0.00009185
-5.13556778,2.19320138,1.75820757,1.08532400,0.02869795,1.56965144,0.06355815,0.00009785
-5.12956478,2.25039531,1.79177231,1.09336213,0.03036508,1.59840653,0.06850153,0.00010399
-5.12356178,2.30198461,1.81996992,1.09700523,0.03196211,1.62206282,0.07360313,0.00011018
-5.11755878,2.34740493,1.84242911,1.09627745,0.03346592,1.64034507,0.07882773,0.00011636
-5.11155578,2.38617505,1.85888881,1.09128162,0.03485345,1.65306359,0.08413869,0.00012243
-5.10555278,2.41789242,1.86919187,1.08218946,0.03610221,1.66010766,0.08949863,0.00012830
-5.09954977,2.44222956,1.87327795,1.06923085,0.03719086,1.66143858,0.09487019,0.00013389
-5.09354677,2.45893188,1.87117591,1.05268295,0.03809984,1.65708323,0.10021684,0.00013909
-5.08754377,2.46781754,1.86299650,1.03285964,0.03881188,1.64712838,0.10550377,0.00014382
-5.08154077,2.46877937,1.84892550,1.01010188,0.03931261,1.63171628,0.11069863,0.00014800
-5.07553777,2.46178886,1.82921765,0.98476932,0.03959102,1.61104162,0.11577225,0.00015155
-5.06953477,2.44690181,1.80419123,0.95723335,0.03963987,1.58534982,0.12069920,0.00015441
-5.06353177,2.42426498,1.77422334,0.92787183,0.03945603,1.55493656,0.12545812,0.00015651
-5.05752876,2.39412304,1.73974559,0.89706525,0.03904061,1.52014802,0.13003185,0.00015782
-5.05152576,2.35682478,1.70123974,0.86519425,0.03839910,1.48138149,0.13440728,0.00015832
-5.04552276,2.31282767,1.65923316,0.83263821,0.03754124,1.43908576,0.13857498,0.00015800
-5.03951976,2.26269984,1.61429346,0.79977449,0.03648082,1.39376067,0.14252847,0.00015688
-5.03351676,2.20711856,1.56702215,0.76697791,0.03523533,1.34595532,0.14626344,0.00015497
-5.02751376,2.14686477,1.51804702,0.73462015,0.03382549,1.29626448,0.14977666,0.00015235
-5.02151076,2.08281316,1.46801307,0.70306862,0.03227470,1.24532280,0.15306487,0.00014906
-5.01550775,2.01591763,1.41757205,0.67268447,0.03060836,1.19379668,0.15612368,0.00014521
-5.00950475,1.94719265,1.36737070,0.64381962,0.02885322,1.14237373,0.15894648,0.00014087
-5.00350175,1.87769062,1.31803803,0.61681261,0.02703660,1.09175005,0.16152359,0.00013617
-4.99749875,1.80847632,1.27017198,0.59198331,0.02518573,1.04261560,0.16384161,0.00013122
-4.99149575,1.74059938,1.22432602,0.56962668,0.02332705,0.99563822,0.16588311,0.00012613
-4.98549275,1.67506584,1.18099620,0.55000567,0.02148558,0.95144691,0.16762670,0.00012104
-4.97948974,1.61281017,1.14060928,0.53334379,0.01968441,0.91061510,0.16904744,0.00011605
-4.97348674,1.55466913,1.10351249,0.51981761,0.01794425,0.87364471,0.17011772,0.00011129
-4.96748374,1.50135848,1.06996551,0.50954978,0.01628310,0.84095177,0.17080843,0.00010685
-4.96148074,1.45345391,1.04013497,0.50260292,0.01471604,0.81285438,0.17109046,0.00010283
-4.95547774,1.41137703,1.01409206,0.49897498,0.01325513,0.78956363,0.17093650,0.00009930
-4.94947474,1.37538717,0.99181324,0.49859646,0.01190944,0.77117819,0.17032284,0.00009633
-4.94347174,1.34557937,0.97318420,0.50132982,0.01068513,0.75768275,0.16923136,0.00009397
-4.93746873,1.32188894,0.95800718,0.50697141,0.00958566,0.74895070,0.16765135,0.00009224
-4.93146573,1.30410218,0.94601111,0.51525598,0.00861205,0.74475106,0.16558121,0.00009117
-4.92546273,1.29187311,0.93686465,0.52586391,0.00776321,0.74475949,0.16302981,0.00009075
-4.91945973,1.28474538,0.93019135,0.53843097,0.00703628,0.74857295,0.16001763,0.00009098
-4.91345673,1.28217842,0.92558654,0.55256029,0.00642699,0.75572759,0.15657737,0.00009184
-4.90745373,1.28357679,0.92263537,0.56783629,0.00593003,0.76571908,0.15275423,0.00009329
-4.90145073,1.28832141,0.92093123,0.58383988,0.00553936,0.77802452,0.14860565,0.00009531
-4.89544772,1.29580128,0.92009380,0.60016444,0.00524857,0.79212504,0.14420071,0.00009787
-4.88944472,1.30544422,0.91978623,0.61643186,0.00505112,0.80752808,0.13961906,0.00010092
-4.88344172,1.31674537,0.91973049,0.63230784,0.00494056,0.82378825,0.13494954,0.00010444
-4.87743872,1.32929201,0.91972042,0.64751582,0.00491072,0.84052593,0.13028847,0.00010841
-4.87143572,1.34278360,0.91963185,0.66184877,0.00495581,0.85744263,0.12573775,0.00011281
-4.86543272,1.35704603,0.91942932,0.67517829,0.00507049,0.87433235,0.12140278,0.00011762
-4.85942971,1.37203946,0.91916905,0.68746040,0.00524986,0.89108845,0.11739027,0.00012285
-4.85342671,1.38785924,0.91899792,0.69873781,0.00548951,0.90770559,0.11380606,0.00012850
-4.84742371,1.40472975,0.91914846,0.70913829,0.00578535,0.92427657,0.11075291,0.00013458
-4.84142071,1.42299160,0.91992986,0.71886923,0.00613362,0.94098427,0.10832835,0.00014112
-4.83541771,1.44308239,0.92171535,0.72820850,0.00653075,0.95808899,0.10662271,0.00014813
-4.82941471,1.46551218,0.92492630,0.73749189,0.00697326,0.97591165,0.10571717,0.00015565
-4.82341171,1.49083449,0.93001359,0.74709773,0.00745764,0.99481389,0.10568198,0.00016368
-4.81740870,1.51961439,0.93743701,0.75742919,0.00798034,1.01517566,0.10657496,0.00017226
-4.81140570,1.55239486,0.94764339,0.76889512,0.00853763,1.03737165,0.10844003,0.00018140
-4.80540270,1.58966328,0.96104433,0.78189017,0.00912560,1.06174747,0.11130607,0.00019109
-4.79939970,1.63181927,0.97799443,0.79677511,0.00974021,1.08859683,0.11518597,0.00020134
-4.79339670,1.67914572,0.99877094,0.81385809,0.01037726,1.11814071,0.12007598,0.00021211
-4.78739370,1.73178406,1.02355558,0.83337787,0.01103254,1.15050955,0.12595531,0.00022339
-4.78139070,1.78971515,1.05241939,0.85548944,0.01170188,1.18572928,0.13278609,0.00023512
-4.77538769,1.85274668,1.08531130,0.88025304,0.01238133,1.22371178,0.14051371,0.00024725
-4.76938469,1.92050754,1.12205089,0.90762664,0.01306730,1.26425037,0.14906750,0.00025969
-4.76338169,1.99244974,1.16232576,0.93746264,0.01375674,1.30702031,0.15836182,0.00027238
-4.75737869,2.06785762,1.20569378,0.96950862,0.01444728,1.35158448,0.16829760,0.00028523
-4.75137569,2.14586409,1.25159019,1.00341224,0.01513737,1.39740386,0.17876420,0.00029812
-4.74537269,2.22547327,1.29933936,1.03873021,0.01582645,1.44385245,0.18964172,0.00031097
-4.73936968,2.30558839,1.34817093,1.07494078,0.01651494,1.49023583,0.20080350,0.00032368
-4.73336668,2.38504404,1.39723977,1.11145935,0.01720434,1.53581270,0.21211897,0.00033615
-4.72736368,2.46264110,1.44564900,1.14765654,0.01789714,1.57981834,0.22345659,0.00034828
-4.72136068,2.53718300,1.49247532,1.18287803,0.01859674,1.62148907,0.23468676,0.00036000
-4.71535768,2.60751179,1.53679565,1.21646519,0.01930729,1.66008661,0.24568476,0.00037123
-4.70935468,2.67254229,1.57771405,1.24777586,0.02003343,1.69492145,0.25633335,0.00038190
-4.70335168,2.73129318,1.61438793,1.27620430,0.02078001,1.72537410,0.26652506,0.00039196
-4.69734867,2.78291354,1.64605249,1.30119955,0.02155174,1.75091359,0.27616407,0.00040138
-4.69134567,2.82670389,1.67204241,1.32228150,0.02235284,1.77111242,0.28516745,0.00041011
-4.68534267,2.86213104,1.69181006,1.33905400,0.02318663,1.78565745,0.29346586,0.00041815
-4.67933967,2.88883631,1.70493943,1.35121465,0.02405514,1.79435650,0.30100354,0.00042547
-4.67333667,2.90663694,1.71115535,1.35856092,0.02495880,1.79714049,0.30773775,0.00043208
-4.66733367,2.91552123,1.71032782,1.36099250,0.02589606,1.79406127,0.31363756,0.00043797
-4.66133067,2.91563765,1.70247120,1.35850996,0.02686325,1.78528542,0.31868222,0.00044314
-4.65532766,2.90727912,1.68773874,1.35121003,0.02785434,1.77108453,0.32285912,0.00044760
-4.64932466,2.89086334,1.66641267,1.33927777,0.02886098,1.75182252,0.32616162,0.00045134
-4.64332166,2.86691042,1.63889045,1.32297634,0.02987254,1.72794076,0.32858679,0.00045435
-4.63731866,2.83601921,1.60566813,1.30263482,0.03087632,1.69994175,0.33013333,0.00045662
-4.63131566,2.79884349,1.56732142,1.27863487,0.03185783,1.66837204,0.33079982,0.00045815
-4.62531266,2.75606916,1.52448558,1.25139686,0.03280127,1.63380527,0.33058343,0.00045892
-4.61930965,2.70839348,1.47783494,1.22136608,0.03368998,1.59682583,0.32947919,0.00045889
-4.61330665,2.65650704,1.42806288,1.18899960,0.03450704,1.55801364,0.32747986,0.00045805
-4.60730365,2.60107886,1.37586308,1.15475432,0.03523587,1.51793067,0.32457656,0.00045638
-4.60130065,2.54274496,1.32191254,1.11907636,0.03586089,1.47710916,0.32075991,0.00045386
-4.59529765,2.48210013,1.26685700,1.08239217,0.03636807,1.43604183,0.31602174,0.00045046
-4.58929465,2.41969271,1.21129879,1.04510138,0.03674550,1.39517404,0.31035726,0.00044619
-4.58329165,2.35602180,1.15578747,1.00757126,0.03698384,1.35489779,0.30376733,0.00044104
-4.57728864,2.29153634,1.10081312,0.97013283,0.03707667,1.31554737,0.29626095,0.00043503
-4.57128564,2.22663546,1.04680203,0.93307829,0.03702073,1.27739642,0.28785747,0.00042818
-4.56528264,2.16166940,0.99411482,0.89665954,0.03681596,1.24065638,0.27858857,0.00042052
-4.55927964,2.09694055,0.94304636,0.86108775,0.03646546,1.20547592,0.26849968,0.00041212
-4.55327664,2.03270432,0.89382741,0.82653347,0.03597531,1.17194140,0.25765084,0.00040301
-4.54727364,1.96916962,0.84662753,0.79312735,0.03535425,1.14007822,0.24611680,0.00039327
-4.54127064,1.90649882,0.80155899,0.76096137,0.03461320,1.10985310,0.23398640,0.00038298
-4.53526763,1.84480774,0.75868145,0.73009023,0.03376485,1.08117735,0.22136124,0.00037220
-4.52926463,1.78416554,0.71800715,0.70053334,0.03282306,1.05391119,0.20835367,0.00036103
-4.52326163,1.72459526,0.67950652,0.67227708,0.03180233,1.02786912,0.19508417,0.00034952
-4.51725863,1.66607532,0.64311402,0.64527753,0.03071725,1.00282669,0.18167839,0.00033776
-4.51125563,1.60854229,0.60873422,0.61946388,0.02958202,0.97852829,0.16826389,0.00032581
-4.50525263,1.55189548,0.57624798,0.59474226,0.02841000,0.95469624,0.15496680,0.00031372
-4.49924962,1.49600324,0.54551874,0.57100030,0.02721343,0.93104087,0.14190860,0.00030156
-4.49324662,1.44071126,0.51639878,0.54811223,0.02600312,0.90727137,0.12920314,0.00028935
-4.48724362,1.38585245,0.48873546,0.52594452,0.02478838,0.88310712,0.11695407,0.00027714
-4.48124062,1.33125825,0.46237729,0.50436176,0.02357694,0.85828901,0.10525281,0.00026495
-4.47523762,1.27677079,0.43717971,0.48323286,0.02237504,0.83259045,0.09417702,0.00025280
-4.46923462,1.22225525,0.41301047,0.46243704,0.02118753,0.80582732,0.08378986,0.00024072
-4.46323162,1.16761184,0.38975442,0.44186959,0.02001812,0.77786675,0.07413969,0.00022872
-4.45722861,1.11278665,0.36731770,0.42144696,0.01886954,0.74863388,0.06526057,0.00021682
-4.45122561,1.05778077,0.34563099,0.40111112,0.01774386,0.71811669,0.05717313,0.00020507
-4.44522261,1.00265715,0.32465200,0.38083283,0.01664267,0.68636827,0.04988604,0.00019348
-4.43921961,0.94754478,0.30436687,0.36061372,0.01556738,0.65350677,0.04339776,0.00018211
-4.43321661,0.89263998,0.28479068,0.34048722,0.01451936,0.61971272,0.03769856,0.00017101
-4.42721361,0.83820480,0.26596689,0.32051804,0.01350014,0.58522411,0.03277273,0.00016024
-4.42121061,0.78456246,0.24796599,0.30080056,0.01251148,0.55032944,0.02860072,0.00014988
-4.41520760,0.73209038,0.23088319,0.28145599,0.01155544,0.51535898,0.02516134,0.00014002
-4.40920460,0.68121093,0.21483553,0.26262862,0.01063438,0.48067487,0.02243363,0.00013074
-4.40320160,0.63238053,0.19995829,0.24448127,0.00975092,0.44666032,0.02039864,0.00012216
-4.39719860,0.58607756,0.18640100,0.22719016,0.00890790,0.41370857,0.01904075,0.00011439
-4.39119560,0.54278952,0.17432310,0.21093950,0.00810822,0.38221189,0.01834870,0.00010753
-4.38519260,0.50300012,0.16388936,0.19591581,0.00735477,0.35255112,0.01831617,0.00010170
-4.37918959,0.46717648,0.15526511,0.18230246,0.00665028,0.32508598,0.01894194,0.00009703
-4.37318659,0.43575682,0.14861142,0.17027424,0.00599723,0.30014645,0.02022954,0.00009362
-4.36718359,0.40913902,0.14408019,0.15999232,0.00539770,0.27802531,0.02218656,0.00009158
-4.36118059,0.38766999,0.14180923,0.15159957,0.00485330,0.25897190,0.02482340,0.00009101
-4.35517759,0.37163608,0.14191729,0.14521636,0.00436510,0.24318711,0.02815179,0.00009199
-4.34917459,0.36125439,0.14449919,0.14093669,0.00393354,0.23081953,0.03218278,0.00009458
-4.34317159,0.35666518,0.14962092,0.13882497,0.00355845,0.22196264,0.03692464,0.00009885
-4.33716858,0.35792525,0.15731494,0.13891310,0.00323897,0.21665291,0.04238049,0.00010481
-4.33116558,0.36500228,0.16757566,0.14119813,0.00297364,0.21486881,0.04854578,0.00011246
-4.32516258,0.37777037,0.18035531,0.14564044,0.00276036,0.21653050,0.05540591,0.00012178
-4.31915958,0.39600681,0.19556037,0.15216238,0.00259645,0.22150029,0.06293392,0.00013271
-4.31315658,0.41939027,0.21304874,0.16064767,0.00247871,0.22958384,0.07108846,0.00014516
-4.30715358,0.44750073,0.23262781,0.17094139,0.00240345,0.24053208,0.07981215,0.00015899
