energy_ev,total_up,Sb_p_up,Sb_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.77788894,6.72445242,0.58455147,0.00708146,4.71679889,1.35172563,0.12642642,3.98945311
-5.77188594,6.91298360,0.60379479,0.00727229,4.87186739,1.38438310,0.12914003,4.09890059
-5.76588294,7.09058512,0.62245947,0.00744441,5.01668322,1.41547751,0.13184958,4.20162872
-5.75987994,7.25522093,0.64033687,0.00759554,5.14964412,1.44465743,0.13452963,4.29645880
-5.75387694,7.40504673,0.65722434,0.00772377,5.26933738,1.47160141,0.13715566,4.38233439
-5.74787394,7.53845649,0.67293040,0.00782766,5.37457375,1.49602672,0.13970473,4.45834823
-5.74187094,7.65412071,0.68727948,0.00790621,5.46441418,1.51769649,0.14215604,4.52376373
-5.73586793,7.75101453,0.70011620,0.00795898,5.53818834,1.53642482,0.14449122,4.57803025
-5.72986493,7.82843479,0.71130903,0.00798601,5.59550432,1.55207961,0.14669458,4.62079134
-5.72386193,7.88600518,0.72075287,0.00798784,5.63624889,1.56458309,0.14875305,4.65188585
-5.71785893,7.92366939,0.72837083,0.00796549,5.66057848,1.57390990,0.15065598,4.67134174
-5.71185593,7.94167264,0.73411473,0.00792040,5.66890122,1.58008297,0.15239475,4.67936306
-5.70585293,7.94053262,0.73796459,0.00785435,5.66185083,1.58316735,0.15396223,4.67631069
-5.69984992,7.92100131,0.73992709,0.00776940,5.64025357,1.58326238,0.15535214,4.66267796
-5.69384692,7.88401964,0.74003299,0.00766779,5.60508966,1.58049267,0.15655834,4.63906213
-5.68784392,7.83066725,0.73833387,0.00755188,5.55745103,1.57499833,0.15757410,4.60613347
-5.68184092,7.76211007,0.73489830,0.00742401,5.49849720,1.56692507,0.15839140,4.56460322
-5.67583792,7.67954822,0.72980781,0.00728647,5.42941134,1.55641472,0.15900037,4.51519216
-5.66983492,7.58416700,0.72315275,0.00714136,5.35135846,1.54359675,0.15938886,4.45860123
-5.66383192,7.47709335,0.71502859,0.00699058,5.26544763,1.52858117,0.15954214,4.39548581
-5.65782891,7.35936000,0.70553266,0.00683576,5.17269988,1.51145342,0.15944294,4.32643465
-5.65182591,7.23187899,0.69476172,0.00667820,5.07402301,1.49227137,0.15907168,4.25195460
-5.64582291,7.09542587,0.68281043,0.00651890,4.97019453,1.47106477,0.15840691,4.17246172
-5.63981991,6.95063496,0.66977091,0.00635855,4.86185308,1.44783704,0.15742605,4.08827912
-5.63381691,6.79800596,0.65573327,0.00619751,4.74949864,1.42256948,0.15610637,3.99964147
-5.62781391,6.63792091,0.64078712,0.00603593,4.63350103,1.39522749,0.15442604,3.90670570
-5.62181091,6.47067056,0.62502400,0.00587374,4.51411606,1.36576864,0.15236544,3.80956728
-5.61580790,6.29648825,0.60854037,0.00571075,4.39150820,1.33415195,0.14990839,3.70828095
-5.60980490,6.11558901,0.59144098,0.00554669,4.26577806,1.30034798,0.14704346,3.60288461
-5.60380190,5.92821172,0.57384245,0.00538134,4.13699323,1.26434909,0.14376518,3.49342505
-5.59779890,5.73466134,0.55587648,0.00521455,4.00522042,1.22617934,0.14007504,3.37998384
-5.59179590,5.53534902,0.53769271,0.00504634,3.87055697,1.18590338,0.13598240,3.26270200
-5.58579290,5.33082722,0.51946079,0.00487697,3.73316000,1.14363389,0.13150497,3.14180204
-5.57978989,5.12181810,0.50137141,0.00470698,3.59327134,1.09953715,0.12666915,3.01760594
-5.57378689,4.90923319,0.48363630,0.00453721,3.45123707,1.05383638,0.12150993,2.89054830
-5.56778389,4.69418327,0.46648696,0.00436887,3.30752036,1.00681271,0.11607051,2.76118379
-5.56178089,4.47797775,0.45017219,0.00420350,3.16270713,0.95880366,0.11040165,2.63018850
-5.55577789,4.26211363,0.43495441,0.00404298,3.01750427,0.91019923,0.10456064,2.49835528
-5.54977489,4.04825444,0.42110498,0.00388952,2.87273066,0.86143587,0.09861010,2.36658316
-5.54377189,3.83820033,0.40889868,0.00374558,2.72930157,0.81298845,0.09261661,2.23586162
-5.53776888,3.63385086,0.39860744,0.00361383,2.58820755,0.76536082,0.08664917,2.10725047
-5.53176588,3.43716218,0.39049386,0.00349712,2.45048899,0.71907523,0.08077765,1.98185638
-5.52576288,3.25010088,0.38480446,0.00339834,2.31720785,0.67466122,0.07507121,1.86080735
-5.51975988,3.07459649,0.38176316,0.00332041,2.18941827,0.63264429,0.06959683,1.74522624
-5.51375688,2.91249483,0.38156512,0.00326613,2.06813741,0.59353502,0.06441793,1.63620461
-5.50775388,2.76551407,0.38437113,0.00323818,1.95431812,0.55781875,0.05959321,1.53477800
-5.50175088,2.63520522,0.39030287,0.00323896,1.84882470,0.52594644,0.05517561,1.44190364
-5.49574787,2.52291831,0.39943891,0.00327055,1.75241265,0.49832667,0.05121155,1.35844122
-5.48974487,2.42977519,0.41181183,0.00333466,1.66571330,0.47531917,0.04774036,1.28513742
-5.48374187,2.35664946,0.42740627,0.00343254,1.58922332,0.45722977,0.04479394,1.22261430
-5.47773887,2.30415373,0.44615806,0.00356496,1.52329960,0.44430682,0.04239657,1.17136169
-5.47173587,2.27263371,0.46795431,0.00373213,1.46815876,0.43673907,0.04056494,1.13173342
-5.46573287,2.26216890,0.49263450,0.00393372,1.42388105,0.43465465,0.03930835,1.10394691
-5.45972986,2.27257891,0.51999250,0.00416880,1.39041776,0.43812127,0.03862890,1.08808575
-5.45372686,2.30343443,0.54977933,0.00443588,1.36760132,0.44714712,0.03852191,1.08410451
-5.44772386,2.35407213,0.58170685,0.00473289,1.35515709,0.46168253,0.03897630,1.09183537
-5.44172086,2.42361223,0.61545204,0.00505720,1.35271607,0.48162208,0.03997499,1.11099577
-5.43571786,2.51097803,0.65066204,0.00540570,1.35982750,0.50680695,0.04149543,1.14119663
-5.42971486,2.61491659,0.68695972,0.00577479,1.37597090,0.53702752,0.04350997,1.18195063
-5.42371186,2.73401995,0.72394988,0.00616046,1.40056686,0.57202605,0.04598632,1.23268026
-5.41770885,2.86674649,0.76122585,0.00655840,1.43298636,0.61149941,0.04888804,1.29272538
-5.41170585,3.01144211,0.79837656,0.00696401,1.47255851,0.65510184,0.05217492,1.36135026
-5.40570285,3.16636118,0.83499390,0.00737254,1.51857666,0.70244786,0.05580348,1.43775011
-5.39969985,3.32968719,0.87068029,0.00777915,1.57030328,0.75311523,0.05972741,1.52105724
-5.39369685,3.49955319,0.90505623,0.00817906,1.62697385,0.80664821,0.06389810,1.61034715
-5.38769385,3.67406206,0.93776778,0.00856756,1.68780012,0.86256105,0.06826517,1.70464462
-5.38169085,3.85130672,0.96849371,0.00894021,1.75197337,0.92034183,0.07277704,1.80293033
-5.37568784,4.02939021,0.99695201,0.00929285,1.81866783,0.97945672,0.07738157,1.90414797
-5.36968484,4.20644570,1.02290568,0.00962173,1.88704489,1.03935468,0.08202666,2.00721234
-5.36368184,4.38065614,1.04616749,0.00992360,1.95625811,1.09947253,0.08666101,2.11101828
-5.35767884,4.55027335,1.06660352,0.01019571,2.02545944,1.15924051,0.09123469,2.21445071
-5.35167584,4.71363639,1.08413520,0.01043593,2.09380645,1.21808806,0.09569987,2.31639561
-5.34567284,4.86918858,1.09873993,0.01064276,2.16047070,1.27545002,0.10001141,2.41575188
-5.33966983,5.01549311,1.11044998,0.01081532,2.22464693,1.33077286,0.10412743,2.51144391
-5.33366683,5.15124668,1.11934980,0.01095336,2.28556287,1.38352107,0.10800978,2.60243456
-5.32766383,5.27529114,1.12557178,0.01105729,2.34248938,1.43318351,0.11162438,2.68773825
-5.32166083,5.38662266,1.12929060,0.01112804,2.39475046,1.47927955,0.11494155,2.76643406
-5.31565783,5.48439865,1.13071641,0.01116713,2.44173297,1.52136511,0.11793609,2.83767823
-5.30965483,5.56794238,1.13008714,0.01117649,2.48289556,1.55903827,0.12058732,2.90071608
-5.30365183,5.63674542,1.12766022,0.01115849,2.51777667,1.59194464,0.12287898,2.95489295
-5.29764882,5.69046827,1.12370419,0.01111580,2.54600131,1.61978228,0.12479907,2.99966398
-5.29164582,5.72893940,1.11849040,0.01105132,2.56728648,1.64230618,0.12633955,3.03460268
-5.28564282,5.75215318,1.11228534,0.01096812,2.58144513,1.65933230,0.12749607,3.05940792
-5.27963982,5.76026684,1.10534373,0.01086938,2.58838863,1.67074108,0.12826761,3.07390951
-5.27363682,5.75359676,1.09790274,0.01075827,2.58812763,1.67648041,0.12865621,3.07807211
-5.26763382,5.73261426,1.09017742,0.01063795,2.58077151,1.67656801,0.12866660,3.07199738
-5.26163082,5.69794078,1.08235744,0.01051148,2.56652619,1.67109297,0.12830607,3.05592434
-5.25562781,5.65034224,1.07460516,0.01038183,2.54569052,1.66021658,0.12758422,3.03022777
-5.24962481,5.59072233,1.06705480,0.01025178,2.51865118,1.64417207,0.12651288,2.99541451
-5.24362181,5.52011428,1.05981272,0.01012397,2.48587602,1.62326326,0.12510612,2.95211760
-5.23761881,5.43967048,1.05295841,0.01000081,2.44790599,1.59786187,0.12338019,2.90108792
-5.23161581,5.35064958,1.04654600,0.00988453,2.40534559,1.56840343,0.12135365,2.84318357
-5.22561281,5.25440055,1.04060606,0.00977711,2.35885193,1.53538154,0.11904736,2.77935653
-5.21960980,5.15234332,1.03514734,0.00968032,2.30912242,1.49934053,0.11648452,2.71063694
-5.21360680,5.04594601,1.03015839,0.00959564,2.25688138,1.46086654,0.11369072,2.63811489
-5.20760380,4.93669879,1.02560884,0.00952428,2.20286563,1.42057692,0.11069373,2.56292008
-5.20160080,4.82608484,1.02145029,0.00946715,2.14780955,1.37910830,0.10752340,2.48619963
-5.19559780,4.71554905,1.01761688,0.00942482,2.09242975,1.33710348,0.10421129,2.40909457
-5.18959480,4.60646566,1.01402566,0.00939749,2.03741004,1.29519749,0.10079031,2.33271554
-5.18359180,4.50010577,1.01057680,0.00938501,1.98338703,1.25400328,0.09729411,2.25811852
-5.17758879,4.39760634,1.00715404,0.00938682,1.93093683,1.21409741,0.09375652,2.18628124
-5.17158579,4.29994206,1.00362551,0.00940192,1.88056352,1.17600635,0.09021082,2.11808118
-5.16558279,4.20790146,0.99984507,0.00942895,1.83268972,1.14019388,0.08668906,2.05427595
-5.15957979,4.12206860,0.99565458,0.00946612,1.78764960,1.10704998,0.08322125,1.99548677
-5.15357679,4.04281138,0.99088694,0.00951131,1.74568474,1.07688185,0.07983476,1.94218570
-5.14757379,3.97027719,0.98537025,0.00956206,1.70694295,1.04990725,0.07655364,1.89468726
-5.14157079,3.90439639,0.97893274,0.00961569,1.67148000,1.02625055,0.07339819,1.85314462
-5.13556778,3.84489336,0.97140863,0.00966933,1.63926423,1.00594165,0.07038452,1.81755064
-5.12956478,3.79130496,0.96264441,0.00972003,1.61018382,0.98891775,0.06752441,1.78774377
-5.12356178,3.74300541,0.95250550,0.00976486,1.58405628,0.97502808,0.06482525,1.76341845
-5.11755878,3.69923653,0.94088270,0.00980102,1.56063976,0.96404123,0.06229015,1.74413972
-5.11155578,3.65914202,0.92769822,0.00982592,1.53964572,0.95565488,0.05991828,1.72936153
-5.10555278,3.62180420,0.91291086,0.00983731,1.52075234,0.94950766,0.05770526,1.71844790
-5.09954977,3.58628167,0.89651999,0.00983333,1.50361828,0.94519255,0.05564374,1.71069631
-5.09354677,3.55164635,0.87856800,0.00981259,1.48789614,0.94227144,0.05372398,1.70536253
-5.08754377,3.51701848,0.85914123,0.00977426,1.47324537,0.94029042,0.05193457,1.70168587
-5.08154077,3.48159841,0.83836903,0.00971806,1.45934409,0.93879508,0.05026312,1.69891424
-5.07553777,3.44469410,0.81642114,0.00964429,1.44589968,0.93734564,0.04869691,1.69632821
-5.06953477,3.40574363,0.79350347,0.00955382,1.43265785,0.93553115,0.04722355,1.69326325
-5.06353177,3.36433243,0.76985241,0.00944808,1.41941008,0.93298260,0.04583153,1.68912972
-5.05752876,3.32020475,0.74572813,0.00932898,1.40599935,0.92938436,0.04451070,1.68343002
-5.05152576,3.27326970,0.72140701,0.00919884,1.39232419,0.92448389,0.04325261,1.67577256
-5.04552276,3.22360197,0.69717373,0.00906038,1.37834096,0.91809925,0.04205079,1.66588212
-5.03951976,3.17143764,0.67331331,0.00891655,1.36406451,0.91012443,0.04090089,1.65360671
-5.03351676,3.11716559,0.65010354,0.00877050,1.34956719,0.90053232,0.03980072,1.63892057
-5.02751376,3.06131521,0.62780795,0.00862547,1.33497632,0.88937532,0.03875019,1.62192354
-5.02151076,3.00454083,0.60666980,0.00848471,1.32047020,0.87678360,0.03775116,1.60283687
-5.01550775,2.94760370,0.58690711,0.00835141,1.30627274,0.86296121,0.03680725,1.58199569
-5.00950475,2.89135197,0.56870889,0.00822860,1.29264686,0.84818008,0.03592354,1.55983851
-5.00350175,2.83669935,0.55223269,0.00811912,1.27988673,0.83277222,0.03510630,1.53689399
-4.99749875,2.78460298,0.53760332,0.00802557,1.26830917,0.81712032,0.03436264,1.51376555
-4.99149575,2.73604096,0.52491276,0.00795027,1.25824426,0.80164712,0.03370020,1.49111420
-4.98549275,2.69199003,0.51422112,0.00789523,1.25002549,0.78680370,0.03312676,1.46964012
-4.97948974,2.65340379,0.50555842,0.00786215,1.24397982,0.77305725,0.03265000,1.45006349
-4.97348674,2.62119177,0.49892714,0.00785240,1.24041773,0.76087842,0.03227714,1.43310497
-4.96748374,2.59619971,0.49430517,0.00786706,1.23962377,0.75072867,0.03201469,1.41946649
-4.96148074,2.57919129,0.49164918,0.00790693,1.24184785,0.74304797,0.03186823,1.40981260
-4.95547774,2.57083138,0.49089799,0.00797249,1.24729743,0.73824298,0.03184215,1.40475285
-4.94947474,2.57167122,0.49197600,0.00806402,1.25613109,0.73667612,0.03193950,1.40482555
-4.94347174,2.58213542,0.49479643,0.00818153,1.26845344,0.73865557,0.03216183,1.41048317
-4.93746873,2.60251104,0.49926414,0.00832483,1.28431160,0.74442655,0.03250910,1.42207964
-4.93146573,2.63293873,0.50527825,0.00849354,1.30369340,0.75416396,0.03297953,1.43985976
-4.92546273,2.67340615,0.51273413,0.00868711,1.32652707,0.76796646,0.03356958,1.46395083
-4.91945973,2.72374369,0.52152502,0.00890478,1.35268266,0.78585223,0.03427392,1.49435678
-4.91345673,2.78362268,0.53154312,0.00914566,1.38197485,0.80775643,0.03508540,1.53095473
-4.90745373,2.85255616,0.54268031,0.00940866,1.41416718,0.83353038,0.03599509,1.57349429
-4.90145073,2.92990260,0.55482841,0.00969253,1.44897734,0.86294268,0.03699232,1.62159951
-4.89544772,3.01487253,0.56787922,0.00999582,1.48608365,0.89568215,0.03806482,1.67477377
-4.88944472,3.10653843,0.58172432,0.01031689,1.52513217,0.93136273,0.03919881,1.73240741
-4.88344172,3.20384807,0.59625487,0.01065389,1.56574458,0.96953022,0.04037919,1.79378833
-4.87743872,3.30564118,0.61136142,0.01100479,1.60752649,1.00967093,0.04158976,1.85811540
-4.87143572,3.41066982,0.62693390,0.01136732,1.65007607,1.05122203,0.04281346,1.92451456
-4.86543272,3.51762191,0.64286197,0.01173904,1.69299275,1.09358353,0.04403270,1.99205735
-4.85942971,3.62514795,0.65903562,0.01211731,1.73588594,1.13613156,0.04522965,2.05978171
-4.85342671,3.73189021,0.67534625,0.01249938,1.77838353,1.17823280,0.04638662,2.12671432
-4.84742371,3.83651383,0.69168823,0.01288235,1.82013987,1.21925956,0.04748645,2.19189419
-4.84142071,3.93773889,0.70796075,0.01326329,1.86084318,1.25860524,0.04851286,2.25439662
-4.83541771,4.03437241,0.72407006,0.01363925,1.90022199,1.29569957,0.04945085,2.31335686
-4.82941471,4.12533907,0.73993189,0.01400736,1.93805041,1.33002320,0.05028708,2.36799263
-4.82341171,4.20970933,0.75547395,0.01436488,1.97415204,1.36112106,0.05101016,2.41762460
-4.81740870,4.28672381,0.77063827,0.01470924,2.00840207,1.38861414,0.05161098,2.46169403
-4.81140570,4.35581252,0.78538319,0.01503818,2.04072755,1.41220893,0.05208289,2.49977677
-4.80540270,4.41660793,0.79968486,0.01534972,2.07110554,1.43170442,0.05242190,2.53159299
-4.79939970,4.46895110,0.81353798,0.01564229,2.09955912,1.44699614,0.05262671,2.55701205
-4.79339670,4.51289012,0.82695567,0.01591469,2.12615116,1.45807701,0.05269873,2.57605239
-4.78739370,4.54867085,0.83996834,0.01616615,2.15097611,1.46503512,0.05264199,2.58887610
-4.78139070,4.57671991,0.85262147,0.01639633,2.17414994,1.46804825,0.05246294,2.59577860
-4.77538769,4.59762066,0.86497236,0.01660527,2.19579864,1.46737545,0.05217021,2.59717362
-4.76938469,4.61208297,0.87708591,0.01679337,2.21604584,1.46334603,0.05177428,2.59357428
-4.76338169,4.62090817,0.88902951,0.01696132,2.23499999,1.45634637,0.05128708,2.58557093
-4.75737869,4.62495074,0.90086738,0.01711004,2.25274190,1.44680505,0.05072161,2.57380697
-4.75137569,4.62507853,0.91265456,0.01724059,2.26931335,1.43517710,0.05009142,2.55895347
-4.74537269,4.62213333,0.92443091,0.01735404,2.28470735,1.42192786,0.04941025,2.54168399
-4.73936968,4.61689388,0.93621548,0.01745146,2.29886087,1.40751725,0.04869151,2.52265045
-4.73336668,4.61004293,0.94800160,0.01753373,2.31165046,1.39238503,0.04794790,2.50246138
-4.72736368,4.60214009,0.95975309,0.01760155,2.32289132,1.37693765,0.04719105,2.48166311
-4.72136068,4.59360163,0.97140190,0.01765531,2.33233997,1.36153720,0.04643120,2.46072491
-4.71535768,4.58468832,0.98284742,0.01769505,2.33970064,1.34649283,0.04567700,2.44002840
-4.70935468,4.57550165,0.99395765,0.01772045,2.34463525,1.33205481,0.04493530,2.41986146
-4.70335168,4.56598864,1.00457235,0.01773084,2.34677657,1.31841150,0.04421112,2.40041682
-4.69734867,4.55595476,1.01450816,0.01772517,2.34574401,1.30568893,0.04350765,2.38179499
-4.69134567,4.54508417,1.02356537,0.01770210,2.34116146,1.29395315,0.04282632,2.36401112
-4.68534267,4.53296626,1.03153646,0.01766004,2.33267610,1.28321481,0.04216695,2.34700530
-4.67933967,4.51912688,1.03821560,0.01759728,2.31997749,1.27343576,0.04152801,2.33065560
-4.67333667,4.50306267,1.04340907,0.01751204,2.30281585,1.26453718,0.04090685,2.31479301
-4.66733367,4.48427686,1.04694577,0.01740262,2.28101869,1.25640886,0.04030001,2.29921763
-4.66133067,4.46231467,1.04868750,0.01726749,2.25450488,1.24891909,0.03970354,2.28371521
-4.65532766,4.43679655,1.04853828,0.01710544,2.22329561,1.24192471,0.03911336,2.26807352
-4.64932466,4.40744799,1.04645222,0.01691567,2.18752155,1.23528105,0.03852555,2.25209777
-4.64332166,4.37412439,1.04243952,0.01669789,2.14742598,1.22885114,0.03793667,2.23562461
-4.63731866,4.33683004,1.03657012,0.01645237,2.10336376,1.22251414,0.03734401,2.21853442
-4.63131566,4.29573058,1.02897469,0.01618005,2.05579621,1.21617254,0.03674583,2.20076140
-4.62531266,4.25115847,1.01984294,0.01588253,2.00528220,1.20975817,0.03614154,2.18230146
-4.61930965,4.20361153,1.00941917,0.01556207,1.95246597,1.20323665,0.03553177,2.16321772
-4.61330665,4.15374469,0.99799510,0.01522159,1.89806218,1.19661042,0.03491848,2.14364351
-4.60730365,4.10235561,0.98590056,0.01486461,1.84283897,1.18992024,0.03430487,2.12378312
-4.60130065,4.05036480,0.97349212,0.01449515,1.78759982,1.18324525,0.03369538,2.10391011
-4.59529765,3.99879122,0.96114047,0.01411765,1.73316480,1.17670154,0.03309551,2.08436352
-4.58929465,3.94872451,0.94921693,0.01373689,1.68035221,1.17043944,0.03251165,2.06554188
-4.58329165,3.90129479,0.93807996,0.01335778,1.62996099,1.16463960,0.03195088,2.04789542
-4.57728864,3.85764126,0.92806200,0.01298532,1.58275459,1.15950796,0.03142064,2.03191638
-4.57128564,3.81888074,0.91945762,0.01262437,1.53944675,1.15526979,0.03092855,2.01812782
-4.56528264,3.78607701,0.91251316,0.01227961,1.50068937,1.15216302,0.03048202,2.00707104
-4.55927964,3.76021204,0.90741854,0.01195535,1.46706260,1.15043090,0.03008805,1.99929190
-4.55327664,3.74215970,0.90430138,0.01165545,1.43906732,1.15031439,0.02975288,1.99532623
-4.54727364,3.73266261,0.90322379,0.01138322,1.41711965,1.15204432,0.02948182,1.99568479
-4.54127064,3.73231259,0.90418157,0.01114134,1.40154739,1.15583360,0.02927894,2.00083799
-4.53526763,3.74153498,0.90710608,0.01093181,1.39258816,1.16186976,0.02914698,2.01120079
-4.52926463,3.76057688,0.91186821,0.01075592,1.39038875,1.17030794,0.02908718,2.02711819
-4.52326163,3.78949947,0.91828434,0.01061424,1.39500544,1.18126455,0.02909920,2.04885167
-4.51725863,3.82817421,0.92612378,0.01050662,1.40640501,1.19481195,0.02918110,2.07656709
-4.51125563,3.87628272,0.93511730,0.01043222,1.42446611,1.21097406,0.02932934,2.11032427
-4.50525263,3.93332036,0.94496621,0.01038953,1.44898085,1.22972331,0.02953891,2.15006888
-4.49924962,3.99860304,0.95535169,0.01037647,1.47965659,1.25097888,0.02980335,2.19562681
-4.49324662,4.07127730,0.96594376,0.01039040,1.51611788,1.27460637,0.03011498,2.24670138
-4.48724362,4.15033340,0.97640983,0.01042822,1.55790881,1.30041897,0.03046503,2.30287374
-4.48124062,4.23462132,0.98642229,0.01048646,1.60449582,1.32818010,0.03084383,2.36360659
-4.47523762,4.32286966,0.99566525,0.01056130,1.65527157,1.35760755,0.03124111,2.42825134
-4.46923462,4.41370724,1.00384017,0.01064872,1.70955992,1.38837896,0.03164613,2.49605884
-4.46323162,4.50568758,1.01067046,0.01074455,1.76662259,1.42013869,0.03204799,2.56619350
-4.45722861,4.59731590,1.01590512,0.01084455,1.82566777,1.45250577,0.03243584,2.63775083
-4.45122561,4.68707862,1.01932161,0.01094450,1.88586095,1.48508290,0.03279914,2.70977785
-4.44522261,4.77347503,1.02072793,0.01104028,1.94633802,1.51746619,0.03312787,2.78129621
-4.43921961,4.85505071,1.01996423,0.01112796,2.00622079,1.54925545,0.03341276,2.85132734
-4.43321661,4.93043193,1.01690409,0.01120385,2.06463463,1.58006473,0.03364554,2.91891890
-4.42721361,4.99836045,1.01145543,0.01126465,2.12072787,1.60953277,0.03381908,2.98317194
-4.42121061,5.05772754,1.00356131,0.01130742,2.17369250,1.63733308,0.03392763,3.04326753
-4.41520760,5.10760610,0.99320056,0.01132974,2.22278526,1.66318329,0.03396698,3.09849225
-4.40920460,5.14727965,0.98038814,0.01132973,2.26734848,1.68685333,0.03393454,3.14826126
-4.40320160,5.17626681,0.96517534,0.01130611,2.30682959,1.70817224,0.03382955,3.19213796
-4.39719860,5.19434002,0.94764952,0.01125824,2.34079826,1.72703318,0.03365306,3.22984948
-4.39119560,5.20153721,0.92793342,0.01118613,2.36896041,1.74339643,0.03340804,3.26129692
-4.38519260,5.19816553,0.90618380,0.01109047,2.39116806,1.75729016,0.03309933,3.28655984
-4.37918959,5.18479647,0.88258942,0.01097260,2.40742435,1.76880887,0.03273362,3.30589449
-4.37318659,5.16225183,0.85736816,0.01083450,2.41788340,1.77810945,0.03231932,3.31972566
-4.36718359,5.13158089,0.83076330,0.01067868,2.42284451,1.78540494,0.03186638,3.32863213
-4.36118059,5.09402917,0.80303908,0.01050820,2.42274110,1.79095626,0.03138615,3.33332632
-4.35517759,5.05099969,0.77447546,0.01032649,2.41812446,1.79506204,0.03089104,3.33462867
-4.34917459,5.00400837,0.74536238,0.01013729,2.40964317,1.79804719,0.03039425,3.33343787
-4.34317159,4.95463502,0.71599363,0.00994454,2.39801891,1.80025041,0.02990945,3.33069801
-4.33716858,4.90447217,0.68666064,0.00975225,2.38401991,1.80201142,0.02945038,3.32736411
-4.33116558,4.85507382,0.65764640,0.00956438,2.36843306,1.80365826,0.02903046,3.32436753
-4.32516258,4.80790630,0.62921986,0.00938471,2.35203622,1.80549539,0.02866244,3.32258258
-4.31915958,4.76430342,0.60163094,0.00921677,2.33557170,1.80779295,0.02835804,3.32279595
-4.31315658,4.72542772,0.57510657,0.00906371,2.31972232,1.81077779,0.02812755,3.32568004
-4.30715358,4.69223949,0.54984769,0.00892826,2.30509089,1.81462650,0.02797958,3.33177149
