energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Cd_p_up,Cd_d_up,S_s_up,S_p_up
-5.80190095,0.54375006,0.00837695,0.02233531,0.00088074,0.00000000,0.19275143,0.05742198,0.00921582,0.23990740
-5.79589795,0.50037829,0.00757622,0.02010189,0.00077503,0.00000000,0.16988526,0.05346727,0.00854269,0.22068346
-5.78989495,0.45864898,0.00682147,0.01801628,0.00067891,0.00000000,0.14890022,0.04957816,0.00789099,0.20220104
-5.78389195,0.41884287,0.00611522,0.01608558,0.00059262,0.00000000,0.12981741,0.04579102,0.00726688,0.18458340
-5.77788894,0.38121350,0.00545899,0.01431435,0.00051623,0.00000000,0.11262282,0.04214150,0.00667649,0.16794161
-5.77188594,0.34599268,0.00485349,0.01270506,0.00044975,0.00000000,0.09727397,0.03866481,0.00612599,0.15237707
-5.76588294,0.31339677,0.00429869,0.01125870,0.00039311,0.00000000,0.08370648,0.03539597,0.00562176,0.13798428
-5.75987994,0.28363332,0.00379400,0.00997530,0.00034627,0.00000000,0.07184075,0.03237020,0.00517053,0.12485397
-5.75387694,0.25690830,0.00333841,0.00885447,0.00030919,0.00000000,0.06158812,0.02962344,0.00477951,0.11307628
-5.74787394,0.23343354,0.00293056,0.00789595,0.00028192,0.00000000,0.05285670,0.02719285,0.00445662,0.10274421
-5.74187094,0.21343444,0.00256894,0.00710004,0.00026462,0.00000000,0.04555652,0.02511748,0.00421066,0.09395704
-5.73586793,0.19715769,0.00225194,0.00646809,0.00025759,0.00000000,0.03960402,0.02343900,0.00405147,0.08682386
-5.72986493,0.18487881,0.00197794,0.00600289,0.00026130,0.00000000,0.03492589,0.02220238,0.00399020,0.08146694
-5.72386193,0.17690933,0.00174543,0.00570900,0.00027641,0.00000000,0.03146217,0.02145668,0.00403941,0.07802499
-5.71785893,0.17360323,0.00155306,0.00559303,0.00030381,0.00000000,0.02916855,0.02125574,0.00421330,0.07665603
-5.71185593,0.17536236,0.00139972,0.00566387,0.00034460,0.00000000,0.02801817,0.02165878,0.00452781,0.07753987
-5.70585293,0.18264039,0.00128458,0.00593282,0.00040011,0.00000000,0.02800257,0.02273087,0.00500070,0.08087985
-5.69984992,0.19594491,0.00120714,0.00641364,0.00047191,0.00000000,0.02913215,0.02454315,0.00565161,0.08690383
-5.69384692,0.21583733,0.00116728,0.00712253,0.00056180,0.00000000,0.03143596,0.02717286,0.00650195,0.09586411
-5.68784392,0.24293010,0.00116527,0.00807804,0.00067176,0.00000000,0.03496094,0.03070287,0.00757483,0.10803626
-5.68184092,0.27788104,0.00120184,0.00930082,0.00080396,0.00000000,0.03977067,0.03522104,0.00889477,0.12371654
-5.67583792,0.32138450,0.00127814,0.01081334,0.00096072,0.00000000,0.04594359,0.04081897,0.01048740,0.14321795
-5.66983492,0.37415939,0.00139580,0.01263948,0.00114443,0.00000000,0.05357078,0.04759047,0.01237900,0.16686491
-5.66383192,0.43693407,0.00155695,0.01480410,0.00135756,0.00000000,0.06275341,0.05562946,0.01459593,0.19498645
-5.65782891,0.51042838,0.00176416,0.01733247,0.00160253,0.00000000,0.07359980,0.06502764,0.01716403,0.22790819
-5.65182591,0.59533351,0.00202050,0.02024973,0.00188173,0.00000000,0.08622240,0.07587166,0.02010786,0.26594324
-5.64582291,0.69229005,0.00232951,0.02358026,0.00219737,0.00000000,0.10073453,0.08824017,0.02344991,0.30938240
-5.63981991,0.80186552,0.00269519,0.02734713,0.00255147,0.00000000,0.11724731,0.10220073,0.02720986,0.35848401
-5.63381691,0.92453204,0.00312197,0.03157154,0.00294577,0.00000000,0.13586663,0.11780669,0.03140371,0.41346388
-5.62781391,1.06064567,0.00361469,0.03627238,0.00338167,0.00000000,0.15669064,0.13509428,0.03604306,0.47448594
-5.62181091,1.21042833,0.00417855,0.04146586,0.00386019,0.00000000,0.17980757,0.15408011,0.04113446,0.54165404
-5.61580790,1.37395362,0.00481905,0.04716533,0.00438192,0.00000000,0.20529431,0.17475909,0.04667887,0.61500551
-5.60980490,1.55113767,0.00554194,0.05338119,0.00494698,0.00000000,0.23321564,0.19710308,0.05267125,0.69450687
-5.60380190,1.74173571,0.00635309,0.06012105,0.00555506,0.00000000,0.26362444,0.22106037,0.05910046,0.78005221
-5.59779890,1.94534499,0.00725838,0.06739000,0.00620537,0.00000000,0.29656255,0.24655599,0.06594923,0.87146435
-5.59179590,2.16141428,0.00826359,0.07519107,0.00689667,0.00000000,0.33206259,0.27349304,0.07319446,0.96849895
-5.58579290,2.38925953,0.00937417,0.08352576,0.00762738,0.00000000,0.37015042,0.30175488,0.08080766,1.07085145
-5.57978989,2.62808512,0.01059506,0.09239471,0.00839555,0.00000000,0.41084803,0.33120818,0.08875569,1.17816653
-5.57378689,2.87700941,0.01193044,0.10179830,0.00919900,0.00000000,0.45417676,0.36170672,0.09700152,1.29004948
-5.56778389,3.13509290,0.01338348,0.11173724,0.01003538,0.00000000,0.50016031,0.39309563,0.10550527,1.40607885
-5.56178089,3.40136711,0.01495602,0.12221297,0.01090224,0.00000000,0.54882735,0.42521588,0.11422515,1.52581951
-5.55577789,3.67486197,0.01664827,0.13322782,0.01179717,0.00000000,0.60021322,0.45790878,0.12311848,1.64883500
-5.54977489,3.95462924,0.01845851,0.14478487,0.01271780,0.00000000,0.65436029,0.49102000,0.13214264,1.77469825
-5.54377189,4.23975995,0.02038274,0.15688738,0.01366193,0.00000000,0.71131669,0.52440298,0.14125581,1.90299969
-5.53776888,4.52939376,0.02241442,0.16953786,0.01462757,0.00000000,0.77113313,0.55792139,0.15041752,2.03335173
-5.53176588,4.82271886,0.02454422,0.18273657,0.01561291,0.00000000,0.83385749,0.59145032,0.15958900,2.16538909
-5.52576288,5.11896139,0.02675979,0.19647968,0.01661635,0.00000000,0.89952727,0.62487612,0.16873318,2.29876448
-5.51975988,5.41736449,0.02904569,0.21075699,0.01763648,0.00000000,0.96815987,0.65809487,0.17781445,2.43313959
-5.51375688,5.71715753,0.03138330,0.22554939,0.01867195,0.00000000,1.03974104,0.69100940,0.18679812,2.56817170
-5.50775388,6.01751724,0.03375097,0.24082605,0.01972141,0.00000000,1.11421200,0.72352509,0.19564971,2.70349658
-5.50175088,6.31752319,0.03612417,0.25654178,0.02078338,0.00000000,1.19145574,0.75554471,0.20433405,2.83870880
-5.49574787,6.61611084,0.03847584,0.27263440,0.02185609,0.00000000,1.27128325,0.78696266,0.21281432,2.97334077
-5.48974487,6.91202578,0.04077683,0.28902263,0.02293734,0.00000000,1.35342077,0.81765906,0.22105115,3.10684231
-5.48374187,7.20378337,0.04299650,0.30560450,0.02402433,0.00000000,1.43749868,0.84749417,0.22900190,3.23856227
-5.47773887,7.48963787,0.04510339,0.32225666,0.02511352,0.00000000,1.52304324,0.87630365,0.23662012,3.36773438
-5.47173587,7.76756473,0.04706601,0.33883453,0.02620050,0.00000000,1.60947191,0.90389526,0.24385546,3.49346871
-5.46573287,8.03525961,0.04885369,0.35517372,0.02727994,0.00000000,1.69609308,0.93004728,0.25065393,3.61475045
-5.45972986,8.29015632,0.05043745,0.37109246,0.02834548,0.00000000,1.78211071,0.95450912,0.25695876,3.73044696
-5.45372686,8.52946513,0.05179089,0.38639535,0.02938980,0.00000000,1.86663441,0.97700428,0.26271169,3.83932387
-5.44772386,8.75023151,0.05289105,0.40087815,0.03040466,0.00000000,1.94869481,0.99723579,0.26785473,3.94007013
-5.44172086,8.94941407,0.05371919,0.41433365,0.03138108,0.00000000,2.02726414,1.01489396,0.27233245,4.03133163
-5.43571786,9.12397897,0.05426146,0.42655822,0.03230947,0.00000000,2.10128141,1.02966626,0.27609451,4.11175229
-5.42971486,9.27100701,0.05450944,0.43735891,0.03317995,0.00000000,2.16968146,1.04124886,0.27909843,4.18002075
-5.42371186,9.38780841,0.05446049,0.44656080,0.03398265,0.00000000,2.23142664,1.04935933,0.28131245,4.23492085
-5.41770885,9.47203959,0.05411795,0.45401412,0.03470807,0.00000000,2.28553998,1.05374976,0.28271821,4.27538306
-5.41170585,9.52181562,0.05349115,0.45960086,0.03534744,0.00000000,2.33113825,1.05421972,0.28331317,4.30053438
-5.40570285,9.53581227,0.05259516,0.46324051,0.03589315,0.00000000,2.36746354,1.05062816,0.28311253,4.30974387
-5.39969985,9.51335159,0.05145040,0.46489458,0.03633908,0.00000000,2.39391171,1.04290369,0.28215059,4.30266122
-5.39369685,9.45446571,0.05008205,0.46456964,0.03668102,0.00000000,2.41005643,1.03105247,0.28048130,4.27924598
-5.38769385,9.35993481,0.04851932,0.46231866,0.03691692,0.00000000,2.41566753,1.01516330,0.27817798,4.23978565
-5.38169085,9.23129618,0.04679457,0.45824054,0.03704713,0.00000000,2.41072271,0.99540943,0.27533220,4.18490115
-5.37568784,9.07082310,0.04494233,0.45247779,0.03707456,0.00000000,2.39541186,0.97204700,0.27205177,4.11553925
-5.36968484,8.88147363,0.04299830,0.44521237,0.03700474,0.00000000,2.37013379,0.94541004,0.26845790,4.03295172
-5.36368184,8.66681108,0.04099830,0.43665996,0.03684573,0.00000000,2.33548538,0.91590215,0.26468162,3.93866209
-5.35767884,8.43089952,0.03897723,0.42706277,0.03660797,0.00000000,2.29224344,0.88398531,0.26085968,3.83442136
-5.35167584,8.17817882,0.03696816,0.41668125,0.03630402,0.00000000,2.24134024,0.85016630,0.25712998,3.72215451
-5.34567284,7.91332469,0.03500141,0.40578507,0.03594815,0.00000000,2.18383352,0.81498127,0.25362682,3.60390040
-5.33966983,7.64110026,0.03310386,0.39464375,0.03555592,0.00000000,2.12087248,0.77897928,0.25047615,3.48174751
-5.33366683,7.36620551,0.03129833,0.38351733,0.03514361,0.00000000,2.05366113,0.74270544,0.24779102,3.35776863
-5.32766383,7.09313138,0.02960317,0.37264754,0.03472765,0.00000000,1.98342050,0.70668459,0.24566744,3.23395721
-5.32166083,6.82602463,0.02803200,0.36224973,0.03432405,0.00000000,1.91135143,0.67140596,0.24418080,3.11216815
-5.31565783,6.56856919,0.02659367,0.35250607,0.03394773,0.00000000,1.83859943,0.63730967,0.24338306,2.99406547
-5.30965483,6.32388834,0.02529235,0.34356009,0.03361200,0.00000000,1.76622291,0.60477552,0.24330080,2.88107886
-5.30365183,6.09447152,0.02412783,0.33551290,0.03332803,0.00000000,1.69516611,0.57411438,0.24393409,2.77437062
-5.29764882,5.88212776,0.02309592,0.32842117,0.03310442,0.00000000,1.62623762,0.54556261,0.24525641,2.67481414
-5.29164582,5.68796677,0.02218907,0.32229682,0.03294686,0.00000000,1.56009514,0.51927942,0.24721550,2.58298415
-5.28564282,5.51240740,0.02139704,0.31710862,0.03285790,0.00000000,1.49723691,0.49534726,0.24973502,2.49915880
-5.27963982,5.35521173,0.02070761,0.31278524,0.03283691,0.00000000,1.43799977,0.47377503,0.25271708,2.42333289
-5.27363682,5.21554250,0.02010746,0.30921989,0.03288009,0.00000000,1.38256371,0.45450381,0.25604546,2.35524111
-5.26763382,5.09204026,0.01958294,0.30627607,0.03298064,0.00000000,1.33096232,0.43741477,0.25958934,2.29438998
-5.26163082,4.98291611,0.01912095,0.30379437,0.03312914,0.00000000,1.28309835,0.42233869,0.26320750,2.24009665
-5.25562781,4.88605572,0.01870972,0.30159975,0.03331387,0.00000000,1.23876359,0.40906681,0.26675267,2.19153263
-5.24962481,4.79912969,0.01833949,0.29950920,0.03352145,0.00000000,1.19766181,0.39736228,0.27007610,2.14777060
-5.24362181,4.71970576,0.01800322,0.29733937,0.03373733,0.00000000,1.15943366,0.38697185,0.27303194,2.10783207
-5.23761881,4.64535818,0.01769706,0.29491383,0.03394650,0.00000000,1.12368241,0.37763728,0.27548150,2.07073418
-5.23161581,4.57377041,0.01742080,0.29206974,0.03413415,0.00000000,1.08999928,0.36910603,0.27729713,2.03553380
-5.22561281,4.50282725,0.01717813,0.28866370,0.03428632,0.00000000,1.05798733,0.36114089,0.27836567,2.00136732
-5.21960980,4.43069381,0.01697678,0.28457646,0.03439054,0.00000000,1.02728297,0.35352828,0.27859135,1.96748496
-5.21360680,4.35587882,0.01682849,0.27971661,0.03443638,0.00000000,0.99757424,0.34608495,0.27789817,1.93327857
-5.20760380,4.27728075,0.01674885,0.27402287,0.03441600,0.00000000,0.96861536,0.33866298,0.27623151,1.89830208
-5.20160080,4.19421617,0.01675701,0.26746522,0.03432446,0.00000000,0.94023695,0.33115300,0.27355920,1.86228443
-5.19559780,4.10642996,0.01687520,0.26004473,0.03416007,0.00000000,0.91235199,0.32348566,0.26987188,1.82513461
-5.18959480,4.01408809,0.01712816,0.25179230,0.03392445,0.00000000,0.88495718,0.31563142,0.26518267,1.78693920
-5.18359180,3.91775410,0.01754246,0.24276634,0.03362263,0.00000000,0.85813008,0.30759876,0.25952633,1.74795255
-5.17758879,3.81835088,0.01814567,0.23304966,0.03326286,0.00000000,0.83202238,0.29943105,0.25295777,1.70858057
-5.17158579,3.71710982,0.01896549,0.22274563,0.03285641,0.00000000,0.80684963,0.29120218,0.24555017,1.66935860
-5.16558279,3.61550983,0.02002878,0.21197398,0.03241715,0.00000000,0.78287816,0.28301137,0.23739259,1.63092463
-5.15957979,3.51520873,0.02136052,0.20086630,0.03196112,0.00000000,0.76040982,0.27497715,0.22858731,1.59398883
-5.15357679,3.41796999,0.02298284,0.18956149,0.03150594,0.00000000,0.73976536,0.26723108,0.21924695,1.55930069
-5.14757379,3.32558757,0.02491394,0.17820141,0.03107019,0.00000000,0.72126704,0.25991116,0.20949138,1.52761493
-5.14157079,3.23981168,0.02716711,0.16692682,0.03067272,0.00000000,0.70522153,0.25315539,0.19944463,1.49965768
-5.13556778,3.16227831,0.02974981,0.15587372,0.03033201,0.00000000,0.69190361,0.24709565,0.18923189,1.47609400
-5.12956478,3.09444506,0.03266284,0.14517028,0.03006541,0.00000000,0.68154146,0.24185204,0.17897652,1.45749816
-5.12356178,3.03753546,0.03589970,0.13493437,0.02988853,0.00000000,0.67430420,0.23752801,0.16879741,1.44432774
-5.11755878,2.99249389,0.03944601,0.12527176,0.02981465,0.00000000,0.67029220,0.23420628,0.15880656,1.43690255
-5.11155578,2.95995257,0.04327933,0.11627486,0.02985418,0.00000000,0.66953046,0.23194577,0.14910703,1.43538938
-5.10555278,2.94021182,0.04736901,0.10802219,0.03001427,0.00000000,0.67196556,0.23077959,0.13979131,1.43979303
-5.09954977,2.93323406,0.05167652,0.10057836,0.03029850,0.00000000,0.67746616,0.23071418,0.13094013,1.44995415
-5.09354677,2.93865175,0.05615587,0.09399449,0.03070674,0.00000000,0.68582713,0.23172949,0.12262166,1.46555398
-5.08754377,2.95578873,0.06075451,0.08830901,0.03123507,0.00000000,0.69677711,0.23378031,0.11489127,1.48612590
-5.08154077,2.98369383,0.06541439,0.08354885,0.03187596,0.00000000,0.70998922,0.23679856,0.10779160,1.51107321
-5.07553777,3.02118528,0.07007336,0.07973062,0.03261851,0.00000000,0.72509453,0.24069650,0.10135314,1.53969258
-5.06953477,3.06690378,0.07466681,0.07686201,0.03344879,0.00000000,0.74169761,0.24537057,0.09559502,1.57120200
-5.06353177,3.11937178,0.07912949,0.07494308,0.03435038,0.00000000,0.75939348,0.25070589,0.09052619,1.60477210
-5.05752876,3.17705622,0.08339751,0.07396745,0.03530494,0.00000000,0.77778535,0.25658104,0.08614669,1.63955935
-5.05152576,3.23843178,0.08741041,0.07392334,0.03629289,0.00000000,0.79650213,0.26287291,0.08244912,1.67473972
-5.04552276,3.30204164,0.09111321,0.07479429,0.03729407,0.00000000,0.81521498,0.26946151,0.07942001,1.70954103
-5.03951976,3.36655301,0.09445844,0.07655976,0.03828849,0.00000000,0.83365213,0.27623437,0.07704127,1.74327259
-5.03351676,3.43080464,0.09740795,0.07919529,0.03925702,0.00000000,0.85161117,0.28309045,0.07529133,1.77535073
-5.02751376,3.49384440,0.09993454,0.08267257,0.04018199,0.00000000,0.86896819,0.28994333,0.07414625,1.80531886
-5.02151076,3.55495506,0.10202324,0.08695922,0.04104781,0.00000000,0.88568336,0.29672352,0.07358043,1.83286126
-5.01550775,3.61366745,0.10367231,0.09201841,0.04184144,0.00000000,0.90180257,0.30337984,0.07356711,1.85780980
-5.00950475,3.66976062,0.10489369,0.09780849,0.04255270,0.00000000,0.91745498,0.30987987,0.07407857,1.88014363
-5.00350175,3.72324938,0.10571320,0.10428257,0.04317450,0.00000000,0.93284668,0.31620938,0.07508605,1.89998161
-4.99749875,3.77436055,0.10617011,0.11138822,0.04370297,0.00000000,0.94825071,0.32237094,0.07655944,1.91756831
-4.99149575,3.82349943,0.10631646,0.11906741,0.04413734,0.00000000,0.96399389,0.32838170,0.07846678,1.93325430
-4.98549275,3.87120902,0.10621586,0.12725674,0.04447984,0.00000000,0.98044116,0.33427067,0.08077369,1.94747198
-4.97948974,3.91812460,0.10594205,0.13588797,0.04473533,0.00000000,0.99797832,0.34007554,0.08344273,1.96070840
-4.97348674,3.96492664,0.10557709,0.14488908,0.04491097,0.00000000,1.01699393,0.34583936,0.08643283,1.97347656
-4.96748374,4.01229502,0.10520943,0.15418572,0.04501573,0.00000000,1.03786149,0.35160732,0.08969895,1.98628701
-4.96148074,4.06086739,0.10493188,0.16370308,0.04505996,0.00000000,1.06092275,0.35742374,0.09319182,1.99962121
-4.95547774,4.11120425,0.10483944,0.17336823,0.04505478,0.00000000,1.08647308,0.36332960,0.09685815,2.01390822
-4.94947474,4.16376269,0.10502733,0.18311280,0.04501170,0.00000000,1.11474975,0.36936070,0.10064106,2.02950592
-4.94347174,4.21888021,0.10558901,0.19287582,0.04494206,0.00000000,1.14592358,0.37554651,0.10448089,2.04668773
-4.93746873,4.27676939,0.10661443,0.20260678,0.04485671,0.00000000,1.18009456,0.38190989,0.10831639,2.06563538
-4.93146573,4.33752310,0.10818849,0.21226852,0.04476564,0.00000000,1.21729145,0.38846755,0.11208624,2.08643793
-4.92546273,4.40112959,0.11038966,0.22184000,0.04467776,0.00000000,1.25747539,0.39523117,0.11573075,2.10909685
-4.91945973,4.46749574,0.11328887,0.23131858,0.04460072,0.00000000,1.30054711,0.40220921,0.11919382,2.13353638
-4.91345673,4.53647633,0.11694856,0.24072171,0.04454092,0.00000000,1.34635714,0.40940897,0.12242489,2.15961837
-4.90745373,4.60790670,0.12142193,0.25008790,0.04450342,0.00000000,1.39471842,0.41683891,0.12538093,2.18716030
-4.90145073,4.68163580,0.12675221,0.25947671,0.04449210,0.00000000,1.44542004,0.42451083,0.12802815,2.21595494
-4.89544772,4.75755670,0.13297212,0.26896778,0.04450973,0.00000000,1.49824138,0.43244178,0.13034347,2.24579019
-4.88944472,4.83563170,0.14010319,0.27865876,0.04455815,0.00000000,1.55296537,0.44065530,0.13231567,2.27646750
-4.88344172,4.91590960,0.14815524,0.28866212,0.04463839,0.00000000,1.60938997,0.44918205,0.13394591,2.30781754
-4.87743872,4.99853312,0.15712562,0.29910097,0.04475088,0.00000000,1.66733683,0.45805941,0.13524782,2.33971183
-4.87143572,5.08373541,0.16699858,0.31010389,0.04489549,0.00000000,1.72665658,0.46733015,0.13624700,2.37206944
-4.86543272,5.17182512,0.17774448,0.32179910,0.04507171,0.00000000,1.78723012,0.47704011,0.13697993,2.40485835
-4.85942971,5.26316060,0.18931914,0.33430795,0.04527858,0.00000000,1.84896585,0.48723492,0.13749237,2.43809122
-4.85342671,5.35811457,0.20166317,0.34773829,0.04551479,0.00000000,1.91179294,0.49795600,0.13783728,2.47181602
-4.84742371,5.45703133,0.21470154,0.36217781,0.04577855,0.00000000,1.97565103,0.50923598,0.13807240,2.50610213
-4.84142071,5.56017944,0.22834339,0.37768778,0.04606756,0.00000000,2.04047723,0.52109388,0.13825759,2.54102301
-4.83541771,5.66770297,0.24248220,0.39429739,0.04637891,0.00000000,2.10619119,0.53353029,0.13845202,2.57663681
-4.82941471,5.77957481,0.25699645,0.41199920,0.04670895,0.00000000,2.17267963,0.54652301,0.13871145,2.61296643
-4.82341171,5.89555571,0.27175073,0.43074577,0.04705322,0.00000000,2.23978130,0.56002331,0.13908560,2.64998059
-4.81740870,6.01516208,0.28659754,0.45044776,0.04740638,0.00000000,2.30727384,0.57395332,0.13961591,2.68757739
-4.81140570,6.13764531,0.30137953,0.47097369,0.04776223,0.00000000,2.37486354,0.58820458,0.14033360,2.72557188
-4.80540270,6.26198480,0.31593246,0.49215131,0.04811371,0.00000000,2.44217896,0.60263814,0.14125826,2.76368856
-4.79939970,6.38689569,0.33008854,0.51377074,0.04845303,0.00000000,2.50876920,0.61708611,0.14239704,2.80155976
-4.79339670,6.51085168,0.34368020,0.53558910,0.04877180,0.00000000,2.57410724,0.63135486,0.14374431,2.83873002
-4.78739370,6.63212215,0.35654411,0.55733654,0.04906133,0.00000000,2.63759828,0.64522957,0.14528196,2.87466669
-4.78139070,6.74882200,0.36852526,0.57872348,0.04931283,0.00000000,2.69859298,0.65848010,0.14698023,2.90877603
-4.77538769,6.85897173,0.37948091,0.59944861,0.04951777,0.00000000,2.75640497,0.67086793,0.14879901,2.94042408
-4.76938469,6.96056478,0.38928424,0.61920742,0.04966818,0.00000000,2.81033172,0.68215365,0.15068956,2.96896112
-4.76338169,7.05163851,0.39782749,0.63770094,0.04975702,0.00000000,2.85967776,0.69210491,0.15259654,2.99374826
-4.75737869,7.13034532,0.40502439,0.65464417,0.04977847,0.00000000,2.90377906,0.70050425,0.15446029,3.01418472
-4.75137569,7.19502020,0.41081191,0.66977406,0.04972821,0.00000000,2.94202734,0.70715654,0.15621914,3.02973422
-4.74537269,7.24424141,0.41515100,0.68285667,0.04960365,0.00000000,2.97389305,0.71189565,0.15781183,3.03994900
-4.73936968,7.27688151,0.41802649,0.69369323,0.04940407,0.00000000,2.99894595,0.71459012,0.15917977,3.04449019
-4.73336668,7.29214651,0.41944607,0.70212505,0.04913072,0.00000000,3.01687235,0.71514744,0.16026917,3.04314350
-4.72736368,7.28960169,0.41943853,0.70803710,0.04878681,0.00000000,3.02748837,0.71351710,0.16103284,3.03582952
-4.72136068,7.26918339,0.41805119,0.71136021,0.04837745,0.00000000,3.03074858,0.70969193,0.16143180,3.02260813
-4.71535768,7.23119685,0.41534695,0.71207197,0.04790947,0.00000000,3.02674992,0.70370814,0.16143644,3.00367702
-4.70935468,7.17630087,0.41140087,0.71019637,0.04739124,0.00000000,3.01573077,0.69564382,0.16102730,2.97936458
-4.70335168,7.10548056,0.40629673,0.70580230,0.04683243,0.00000000,2.99806541,0.68561620,0.16019556,2.95011750
-4.69734867,7.02000989,0.40012359,0.69900098,0.04624361,0.00000000,2.97425416,0.67377776,0.15894300,2.91648407
-4.69134567,6.92140622,0.39297263,0.68994254,0.04563605,0.00000000,2.94490959,0.66031143,0.15728165,2.87909378
-4.68534267,6.81137870,0.38493442,0.67881185,0.04502125,0.00000000,2.91073942,0.64542510,0.15523312,2.83863448
-4.67933967,6.69177298,0.37609668,0.66582371,0.04441067,0.00000000,2.87252660,0.62934562,0.15282753,2.79582784
-4.67333667,6.56451404,0.36654265,0.65121748,0.04381536,0.00000000,2.83110707,0.61231249,0.15010228,2.75140429
-4.66733367,6.43154914,0.35635018,0.63525146,0.04324563,0.00000000,2.78734596,0.59457155,0.14710049,2.70607833
-4.66133067,6.29479244,0.34559126,0.61819672,0.04271073,0.00000000,2.74211266,0.57636861,0.14386939,2.66052499
-4.65532766,6.15607275,0.33433232,0.60033096,0.04221857,0.00000000,2.69625540,0.55794347,0.14045855,2.61535818
-4.64932466,6.01708556,0.32263482,0.58193198,0.04177548,0.00000000,2.65057597,0.53952414,0.13691809,2.57111161
-4.64332166,5.87935036,0.31055626,0.56327134,0.04138598,0.00000000,2.60580528,0.52132168,0.13329697,2.52822273
