energy_ev,total_up,Cd_p_up,Cd_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.65782891,1.49783953,0.97829936,0.19574333,0.13660706,0.00028429,0.76112282,0.00000000
-5.65182591,1.47976890,0.95670863,0.19270932,0.13287926,0.00028871,0.77134331,0.00000000
-5.64582291,1.46334320,0.93319172,0.18994548,0.12909785,0.00029506,0.78188539,0.00000000
-5.63981991,1.44902806,0.90792900,0.18746580,0.12529046,0.00030341,0.79318060,0.00000000
-5.63381691,1.43741525,0.88117220,0.18529408,0.12150020,0.00031379,0.80580816,0.00000000
-5.62781391,1.42921910,0.85324701,0.18346329,0.11778655,0.00032626,0.82049060,0.00000000
-5.62181091,1.42526745,0.82455294,0.18201428,0.11422582,0.00034084,0.83808359,0.00000000
-5.61580790,1.42648723,0.79556037,0.18099433,0.11091111,0.00035755,0.85955982,0.00000000
-5.60980490,1.43388467,0.76680463,0.18045513,0.10795172,0.00037637,0.88598704,0.00000000
-5.60380190,1.44852038,0.73887721,0.18045059,0.10547208,0.00039728,0.91850033,0.00000000
-5.59779890,1.47147993,0.71241439,0.18103454,0.10361005,0.00042022,0.95826926,0.00000000
-5.59179590,1.50384059,0.68808357,0.18225820,0.10251477,0.00044509,1.00646047,0.00000000
-5.58579290,1.54663519,0.66656776,0.18416786,0.10234384,0.00047179,1.06419668,0.00000000
-5.57978989,1.60081407,0.64854872,0.18680256,0.10326007,0.00050017,1.13251313,0.00000000
-5.57378689,1.66720623,0.63468917,0.19019207,0.10542769,0.00053007,1.21231279,0.00000000
-5.56778389,1.74648105,0.62561483,0.19435509,0.10900822,0.00056131,1.30432169,0.00000000
-5.56178089,1.83911142,0.62189654,0.19929784,0.11415584,0.00059367,1.40904597,0.00000000
-5.55577789,1.94533990,0.62403313,0.20501297,0.12101260,0.00062693,1.52673214,0.00000000
-5.54977489,2.06514870,0.63243535,0.21147884,0.12970336,0.00066086,1.65733220,0.00000000
-5.54377189,2.19823483,0.64741142,0.21865910,0.14033072,0.00069523,1.80047523,0.00000000
-5.53776888,2.34399119,0.66915431,0.22650268,0.15296995,0.00072978,1.95544681,0.00000000
-5.53176588,2.50149474,0.69773134,0.23494394,0.16766425,0.00076427,2.12117761,0.00000000
-5.52576288,2.66950234,0.73307614,0.24390318,0.18442026,0.00079845,2.29624227,0.00000000
-5.51975988,2.84645487,0.77498331,0.25328726,0.20320425,0.00083207,2.47886929,0.00000000
-5.51375688,3.03049020,0.82310598,0.26299045,0.22393904,0.00086489,2.66696237,0.00000000
-5.50775388,3.21946508,0.87695648,0.27289548,0.24650181,0.00089665,2.85813321,0.00000000
-5.50175088,3.41098599,0.93591017,0.28287469,0.27072312,0.00092710,3.04974538,0.00000000
-5.49574787,3.60244866,0.99921259,0.29279142,0.29638708,0.00095598,3.23896847,0.00000000
-5.48974487,3.79108564,1.06598997,0.30250161,0.32323294,0.00098302,3.42284105,0.00000000
-5.48374187,3.97402108,1.13526298,0.31185560,0.35095813,0.00100795,3.59834083,0.00000000
-5.47773887,4.14833137,1.20596366,0.32070022,0.37922270,0.00103048,3.76245989,0.00000000
-5.47173587,4.31111032,1.27695523,0.32888112,0.40765521,0.00105032,3.91228245,0.00000000
-5.46573287,4.45953692,1.34705453,0.33624543,0.43585984,0.00106717,4.04506272,0.00000000
-5.45972986,4.59094372,1.41505640,0.34264464,0.46342466,0.00108074,4.15829984,0.00000000
-5.45372686,4.70288370,1.47975970,0.34793773,0.48993083,0.00109073,4.24980739,0.00000000
-5.44772386,4.79319332,1.53999403,0.35199440,0.51496224,0.00109688,4.31777477,0.00000000
-5.44172086,4.86004951,1.59464653,0.35469841,0.53811561,0.00109893,4.36081806,0.00000000
-5.43571786,4.90201859,1.64268793,0.35595086,0.55901041,0.00109666,4.37801852,0.00000000
-5.42971486,4.91809513,1.68319691,0.35567320,0.57729835,0.00108990,4.36894718,0.00000000
-5.42371186,4.90772929,1.71538209,0.35381005,0.59267219,0.00107855,4.33367463,0.00000000
-5.41770885,4.87084152,1.73860081,0.35033138,0.60487339,0.00106254,4.27276563,0.00000000
-5.41170585,4.80782384,1.75237404,0.34523421,0.61369846,0.00104189,4.18725897,0.00000000
-5.40570285,4.71952782,1.75639690,0.33854352,0.61900369,0.00101672,4.07863332,0.00000000
-5.39969985,4.60723945,1.75054447,0.33031242,0.62070823,0.00098719,3.94876066,0.00000000
-5.39369685,4.47264200,1.73487263,0.32062140,0.61879531,0.00095357,3.79984927,0.00000000
-5.38769385,4.31776826,1.70961394,0.30957678,0.61331170,0.00091619,3.63437843,0.00000000
-5.38169085,4.14494397,1.67516878,0.29730830,0.60436541,0.00087547,3.45502764,0.00000000
-5.37568784,3.95672474,1.63209214,0.28396601,0.59212179,0.00083186,3.26460294,0.00000000
-5.36968484,3.75582859,1.58107653,0.26971645,0.57679820,0.00078590,3.06596316,0.00000000
-5.36368184,3.54506691,1.52293171,0.25473847,0.55865750,0.00073814,2.86194860,0.00000000
-5.35767884,3.32727601,1.45856200,0.23921857,0.53800061,0.00068914,2.65531462,0.00000000
-5.35167584,3.10525171,1.38894206,0.22334628,0.51515842,0.00063951,2.44867213,0.00000000
-5.34567284,2.88168902,1.31509189,0.20730944,0.49048335,0.00058980,2.24443654,0.00000000
-5.33966983,2.65912871,1.23805194,0.19128982,0.46434088,0.00054057,2.04478641,0.00000000
-5.33366683,2.43991199,1.15885927,0.17545909,0.43710124,0.00049234,1.85163248,0.00000000
-5.32766383,2.22614451,1.07852517,0.15997528,0.40913156,0.00044558,1.66659720,0.00000000
-5.32166083,2.01966991,0.99801523,0.14497997,0.38078873,0.00040069,1.49100467,0.00000000
-5.31565783,1.82205328,0.91823206,0.13059608,0.35241306,0.00035803,1.32588025,0.00000000
-5.30965483,1.63457416,0.84000123,0.11692654,0.32432299,0.00031789,1.17195886,0.00000000
-5.30365183,1.45822839,0.76406055,0.10405352,0.29681085,0.00028048,1.02970094,0.00000000
-5.29764882,1.29373809,0.69105283,0.09203859,0.27013983,0.00024597,0.89931448,0.00000000
-5.29164582,1.14156847,0.62152213,0.08092333,0.24454207,0.00021444,0.78078182,0.00000000
-5.28564282,1.00195048,0.55591328,0.07073065,0.22021800,0.00018596,0.67388963,0.00000000
-5.27963982,0.87490773,0.49457443,0.06146654,0.19733677,0.00016051,0.57826076,0.00000000
-5.27363682,0.76028658,0.43776243,0.05312212,0.17603765,0.00013806,0.49338655,0.00000000
-5.26763382,0.65778797,0.38565041,0.04567607,0.15643254,0.00011855,0.41865857,0.00000000
-5.26163082,0.56699993,0.33833737,0.03909705,0.13860908,0.00010189,0.35339868,0.00000000
-5.25562781,0.48742962,0.29585902,0.03334624,0.12263451,0.00008799,0.29688681,0.00000000
-5.24962481,0.41853392,0.25819972,0.02837985,0.10856000,0.00007677,0.24838571,0.00000000
-5.24362181,0.35974791,0.22530464,0.02415135,0.09642518,0.00006815,0.20716254,0.00000000
-5.23761881,0.31051041,0.19709202,0.02061366,0.08626281,0.00006207,0.17250680,0.00000000
-5.23161581,0.27028628,0.17346478,0.01772096,0.07810322,0.00005850,0.14374486,0.00000000
-5.22561281,0.23858475,0.15432132,0.01543025,0.07197848,0.00005743,0.12025097,0.00000000
-5.21960980,0.21497388,0.13956486,0.01370256,0.06792594,0.00005889,0.10145502,0.00000000
-5.21360680,0.19909062,0.12911126,0.01250383,0.06599103,0.00006294,0.08684724,0.00000000
-5.20760380,0.19064660,0.12289482,0.01180549,0.06622910,0.00006968,0.07598024,0.00000000
-5.20160080,0.18942945,0.12087199,0.01158462,0.06870613,0.00007924,0.06846859,0.00000000
-5.19559780,0.19529988,0.12302280,0.01182381,0.07349828,0.00009178,0.06398635,0.00000000
-5.18959480,0.20818451,0.12934997,0.01251080,0.08068999,0.00010748,0.06226288,0.00000000
-5.18359180,0.22806485,0.13987567,0.01363768,0.09037087,0.00012653,0.06307723,0.00000000
-5.17758879,0.25496258,0.15463621,0.01519999,0.10263114,0.00014913,0.06625137,0.00000000
-5.17158579,0.28892187,0.17367463,0.01719552,0.11755593,0.00017547,0.07164272,0.00000000
-5.16558279,0.32998902,0.19703179,0.01962298,0.13521846,0.00020572,0.07913603,0.00000000
-5.15957979,0.37819050,0.22473620,0.02248053,0.15567242,0.00024002,0.08863519,0.00000000
-5.15357679,0.43350995,0.25679316,0.02576426,0.17894380,0.00027847,0.10005492,0.00000000
-5.14757379,0.49586540,0.29317390,0.02946675,0.20502268,0.00032108,0.11331296,0.00000000
-5.14157079,0.56508766,0.33380531,0.03357554,0.23385519,0.00036781,0.12832277,0.00000000
-5.13556778,0.64090112,0.37856095,0.03807194,0.26533644,0.00041854,0.14498718,0.00000000
-5.12956478,0.72290817,0.42725424,0.04292993,0.29930457,0.00047302,0.16319315,0.00000000
-5.12356178,0.81057832,0.47963425,0.04811541,0.33553669,0.00053093,0.18280803,0.00000000
-5.11755878,0.90324327,0.53538494,0.05358579,0.37374701,0.00059182,0.20367733,0.00000000
-5.11155578,1.00009849,0.59412816,0.05928999,0.41358756,0.00065516,0.22562432,0.00000000
-5.10555278,1.10021223,0.65543077,0.06516892,0.45465184,0.00072031,0.24845149,0.00000000
-5.09954977,1.20254204,0.71881594,0.07115638,0.49648145,0.00078652,0.27194390,0.00000000
-5.09354677,1.30595879,0.78377843,0.07718042,0.53857581,0.00085301,0.29587435,0.00000000
-5.08754377,1.40927755,0.84980345,0.08316524,0.58040465,0.00091892,0.32001015,0.00000000
-5.08154077,1.51129452,0.91638824,0.08903329,0.62142302,0.00098337,0.34412133,0.00000000
-5.07553777,1.61082842,0.98306548,0.09470789,0.66108820,0.00104548,0.36798977,0.00000000
-5.06953477,1.70676464,1.04942713,0.10011583,0.69887789,0.00110439,0.39141895,0.00000000
-5.06353177,1.79809996,1.11514748,0.10519027,0.73430876,0.00115932,0.41424363,0.00000000
-5.05752876,1.88398560,1.18000364,0.10987336,0.76695453,0.00120956,0.43633900,0.00000000
-5.05152576,1.96376602,1.24389205,0.11411889,0.79646256,0.00125453,0.45762863,0.00000000
-5.04552276,2.03701120,1.30683950,0.11789440,0.82256801,0.00129377,0.47809074,0.00000000
-5.03951976,2.10354016,1.36900739,0.12118293,0.84510479,0.00132700,0.49776213,0.00000000
-5.03351676,2.16343391,1.43068822,0.12398416,0.86401245,0.00135410,0.51673952,0.00000000
-5.02751376,2.21703642,1.49229377,0.12631489,0.87933848,0.00137512,0.53517778,0.00000000
-5.02151076,2.26494298,1.55433481,0.12820872,0.89123587,0.00139029,0.55328511,0.00000000
-5.01550775,2.30797570,1.61739268,0.12971504,0.89995564,0.00140000,0.57131511,0.00000000
-5.00950475,2.34714694,1.68208383,0.13089730,0.90583468,0.00140477,0.58955579,0.00000000
-5.00350175,2.38361203,1.74901863,0.13183052,0.90927948,0.00140527,0.60831626,0.00000000
-4.99749875,2.41861315,1.81875642,0.13259827,0.91074632,0.00140223,0.62791123,0.00000000
-4.99149575,2.45341716,1.89175913,0.13328925,0.91071901,0.00139644,0.64864436,0.00000000
-4.98549275,2.48925029,1.96834597,0.13399343,0.90968524,0.00138870,0.67079105,0.00000000
-4.97948974,2.52723301,2.04865203,0.13479822,0.90811281,0.00137981,0.69458165,0.00000000
-4.97348674,2.56831847,2.13259309,0.13578461,0.90642693,0.00137048,0.72018587,0.00000000
-4.96748374,2.61323770,2.21983946,0.13702353,0.90498977,0.00136135,0.74769933,0.00000000
-4.96148074,2.66245454,2.30980046,0.13857270,0.90408343,0.00135291,0.77713292,0.00000000
-4.95547774,2.71613272,2.40162135,0.14047399,0.90389711,0.00134555,0.80840567,0.00000000
-4.94947474,2.77411688,2.49419334,0.14275141,0.90451909,0.00133945,0.84134141,0.00000000
-4.94347174,2.83592856,2.58617687,0.14540993,0.90593407,0.00133467,0.87566969,0.00000000
-4.93746873,2.90077738,2.67603748,0.14843507,0.90802570,0.00133107,0.91103071,0.00000000
-4.93146573,2.96758687,2.76209296,0.15179331,0.91058432,0.00132838,0.94698428,0.00000000
-4.92546273,3.03503355,2.84256961,0.15543327,0.91331919,0.00132620,0.98302225,0.00000000
-4.91945973,3.10159721,2.91566501,0.15928760,0.91587463,0.00132398,1.01858386,0.00000000
-4.91345673,3.16561986,2.97961438,0.16327548,0.91784904,0.00132114,1.05307331,0.00000000
-4.90745373,3.22537028,3.03275705,0.16730556,0.91881588,0.00131701,1.08587860,0.00000000
-4.90145073,3.27911108,3.07360006,0.17127934,0.91834528,0.00131094,1.11639087,0.00000000
-4.89544772,3.32516499,3.10087543,0.17509458,0.91602537,0.00130228,1.14402337,0.00000000
-4.88944472,3.36197752,3.11358871,0.17864894,0.91148221,0.00129045,1.16822907,0.00000000
-4.88344172,3.38817316,3.11105624,0.18184335,0.90439733,0.00127494,1.18851648,0.00000000
-4.87743872,3.40260309,3.09292986,0.18458524,0.89452237,0.00125538,1.20446287,0.00000000
-4.87143572,3.40438263,3.05920800,0.18679146,0.88169006,0.00123151,1.21572463,0.00000000
-4.86543272,3.39291773,3.01023312,0.18839072,0.86582138,0.00120325,1.22204452,0.00000000
-4.85942971,3.36791987,2.94667629,0.18932560,0.84692884,0.00117064,1.22325577,0.00000000
-4.85342671,3.32940992,2.86950999,0.18955408,0.82511596,0.00113391,1.21928313,0.00000000
-4.84742371,3.27771162,2.77997116,0.18905056,0.80057336,0.00109343,1.21014124,0.00000000
-4.84142071,3.21343601,2.67951677,0.18780635,0.77357192,0.00104974,1.19593051,0.00000000
-4.83541771,3.13745837,2.56977438,0.18582978,0.74445355,0.00100350,1.17683117,0.00000000
-4.82941471,3.05088937,2.45249023,0.18314584,0.71362037,0.00095549,1.15309584,0.00000000
-4.82341171,2.95504223,2.32947757,0.17979548,0.68152272,0.00090659,1.12504107,0.00000000
-4.81740870,2.85139747,2.20256723,0.17583457,0.64864688,0.00085774,1.09303838,0.00000000
-4.81140570,2.74156695,2.07356249,0.17133261,0.61550282,0.00080997,1.05750516,0.00000000
-4.80540270,2.62725809,1.94419971,0.16637124,0.58261254,0.00076431,1.01889558,0.00000000
-4.79939970,2.51023945,1.81611558,0.16104251,0.55049932,0.00072181,0.97769193,0.00000000
-4.79339670,2.39230811,1.69082157,0.15544699,0.51967798,0.00068352,0.93439637,0.00000000
-4.78739370,2.27525904,1.56968548,0.14969182,0.49064634,0.00065045,0.88952312,0.00000000
-4.78139070,2.16085665,1.45391976,0.14388853,0.46387767,0.00062356,0.84359116,0.00000000
-4.77538769,2.05080805,1.34457575,0.13815082,0.43981424,0.00060375,0.79711736,0.00000000
-4.76938469,1.94673795,1.24254287,0.13259221,0.41886152,0.00059185,0.75060989,0.00000000
-4.76338169,1.85016459,1.14855177,0.12732362,0.40138302,0.00058857,0.70456192,0.00000000
-4.75737869,1.76247660,1.06318010,0.12245092,0.38769544,0.00059452,0.65944552,0.00000000
-4.75137569,1.68491047,0.98685989,0.11807244,0.37806404,0.00061018,0.61570570,0.00000000
-4.74537269,1.61852863,0.91988574,0.11427651,0.37269813,0.00063590,0.57375474,0.00000000
-4.73936968,1.56419843,0.86242284,0.11113907,0.37174651,0.00067185,0.53396667,0.00000000
-4.73336668,1.52257238,0.81451445,0.10872151,0.37529321,0.00071805,0.49667217,0.00000000
-4.72736368,1.49407046,0.77608865,0.10706866,0.38335334,0.00077433,0.46215400,0.00000000
-4.72136068,1.47886516,0.74696418,0.10620714,0.39586966,0.00084032,0.43064309,0.00000000
-4.71535768,1.47687052,0.72685567,0.10614408,0.41270994,0.00091546,0.40231545,0.00000000
-4.70935468,1.48773602,0.71537861,0.10686643,0.43366561,0.00099900,0.37729016,0.00000000
-4.70335168,1.51084652,0.71205461,0.10834068,0.45845200,0.00108997,0.35562852,0.00000000
-4.69734867,1.54532912,0.71631732,0.11051333,0.48671068,0.00118723,0.33733452,0.00000000
-4.69134567,1.59006765,0.72751971,0.11331197,0.51801407,0.00128945,0.32235668,0.00000000
-4.68534267,1.64372527,0.74494322,0.11664699,0.55187263,0.00139517,0.31059130,0.00000000
-4.67933967,1.70477517,0.76780890,0.12041404,0.58774474,0.00150279,0.30188713,0.00000000
-4.67333667,1.77153909,0.79529100,0.12449702,0.62504920,0.00161065,0.29605125,0.00000000
-4.66733367,1.84223276,0.82653286,0.12877159,0.66318010,0.00171704,0.29285614,0.00000000
-4.66133067,1.91501705,0.86066494,0.13310918,0.70152373,0.00182027,0.29204766,0.00000000
-4.65532766,1.98805308,0.89682454,0.13738113,0.73947703,0.00191870,0.29335364,0.00000000
-4.64932466,2.05955929,0.93417661,0.14146306,0.77646664,0.00201082,0.29649284,0.00000000
-4.64332166,2.12786810,0.97193485,0.14523910,0.81196804,0.00209530,0.30118396,0.00000000
-4.63731866,2.19147976,1.00938215,0.14860586,0.84552356,0.00217101,0.30715425,0.00000000
-4.63131566,2.24911068,1.04588939,0.15147597,0.87675850,0.00223710,0.31414747,0.00000000
-4.62531266,2.29973413,1.08093162,0.15378103,0.90539439,0.00229300,0.32193081,0.00000000
-4.61930965,2.34261085,1.11410050,0.15547372,0.93125853,0.00233846,0.33030054,0.00000000
-4.61330665,2.37730818,1.14511240,0.15652915,0.95428906,0.00237357,0.33908597,0.00000000
-4.60730365,2.40370613,1.17381123,0.15694517,0.97453519,0.00239874,0.34815174,0.00000000
-4.60130065,2.42199013,1.20016582,0.15674175,0.99215218,0.00241467,0.35739818,0.00000000
-4.59529765,2.43263029,1.22426154,0.15595942,1.00739118,0.00242234,0.36675976,0.00000000
-4.58929465,2.43634807,1.24628635,0.15465680,1.02058414,0.00242297,0.37620171,0.00000000
-4.58329165,2.43407185,1.26651195,0.15290737,1.03212442,0.00241794,0.38571495,0.00000000
-4.57728864,2.42688341,1.28527062,0.15079567,1.04244399,0.00240874,0.39530964,0.00000000
-4.57128564,2.41595801,1.30292899,0.14841307,1.05198821,0.00239690,0.40500765,0.00000000
-4.56528264,2.40250115,1.31986007,0.14585328,1.06118951,0.00238391,0.41483438,0.00000000
-4.55927964,2.38768510,1.33641498,0.14320799,1.07044142,0.00237117,0.42481048,0.00000000
-4.55327664,2.37258872,1.35289609,0.14056265,1.08007423,0.00235990,0.43494380,0.00000000
-4.54727364,2.35814354,1.36953299,0.13799275,1.09033378,0.00235112,0.44522234,0.00000000
-4.54127064,2.34508917,1.38646297,0.13556074,1.10136457,0.00234557,0.45560842,0.00000000
-4.53526763,2.33394024,1.40371706,0.13331371,1.11319824,0.00234370,0.46603459,0.00000000
-4.52926463,2.32496670,1.42121289,0.13128194,1.12574823,0.00234566,0.47640173,0.00000000
-4.52326163,2.31818857,1.43875471,0.12947842,1.13881099,0.00235128,0.48657930,0.00000000
-4.51725863,2.31338518,1.45604109,0.12789931,1.15207390,0.00236014,0.49640808,0.00000000
-4.51125563,2.31011846,1.47267978,0.12652522,1.16512955,0.00237154,0.50570519,0.00000000
-4.50525263,2.30776889,1.48820930,0.12532344,1.17749575,0.00238460,0.51427126,0.00000000
-4.49924962,2.30558185,1.50212603,0.12425066,1.18864019,0.00239831,0.52189936,0.00000000
-4.49324662,2.30272197,1.51391543,0.12325631,1.19800864,0.00241157,0.52838528,0.00000000
-4.48724362,2.29833205,1.52308551,0.12228613,1.20505499,0.00242329,0.53353861,0.00000000
-4.48124062,2.29159333,1.52920079,0.12128589,1.20927159,0.00243247,0.53719384,0.00000000
-4.47523762,2.28178372,1.53191458,0.12020493,1.21021834,0.00243822,0.53922109,0.00000000
-4.46923462,2.26833038,1.53099767,0.11899948,1.20754873,0.00243987,0.53953554,0.00000000
-4.46323162,2.25085399,1.52636158,0.11763543,1.20103148,0.00243699,0.53810510,0.00000000
-4.45722861,2.22920189,1.51807487,0.11609054,1.19056672,0.00242945,0.53495580,0.00000000
-4.45122561,2.20346840,1.50637121,0.11435587,1.17619550,0.00241740,0.53017444,0.00000000
-4.44522261,2.17400097,1.49164862,0.11243646,1.15810244,0.00240131,0.52390828,0.00000000
-4.43921961,2.14139200,1.47445950,0.11035120,1.13661116,0.00238195,0.51636166,0.00000000
-4.43321661,2.10645649,1.45549177,0.10813192,1.11217274,0.00236032,0.50778966,0.00000000
-4.42721361,2.07019696,1.43554193,0.10582175,1.08534803,0.00233768,0.49848897,0.00000000
-4.42121061,2.03375742,1.41548116,0.10347289,1.05678448,0.00231543,0.48878645,0.00000000
-4.41520760,1.99836879,1.39621622,0.10114390,1.02718905,0.00229504,0.47902586,0.00000000
-4.40920460,1.96528894,1.37864706,0.09889668,0.99729833,0.00227804,0.46955344,0.00000000
-4.40320160,1.93574033,1.36362319,0.09679331,0.96784765,0.00226588,0.46070302,0.00000000
-4.39719860,1.91084861,1.35190123,0.09489288,0.93954070,0.00225991,0.45278139,0.00000000
-4.39119560,1.89158552,1.34410576,0.09324853,0.91302108,0.00226127,0.44605471,0.00000000
-4.38519260,1.87871898,1.34069546,0.09190487,0.88884739,0.00227088,0.44073666,0.00000000
-4.37918959,1.87277291,1.34193647,0.09089582,0.86747275,0.00228934,0.43697878,0.00000000
-4.37318659,1.87399888,1.34788427,0.09024303,0.84922989,0.00231695,0.43486380,0.00000000
-4.36718359,1.88236102,1.35837523,0.08995497,0.83432218,0.00235367,0.43440193,0.00000000
-4.36118059,1.89753471,1.37302812,0.09002668,0.82282098,0.00239915,0.43553066,0.00000000
-4.35517759,1.91891920,1.39125575,0.09044016,0.81466916,0.00245270,0.43811789,0.00000000
-4.34917459,1.94566318,1.41228618,0.09116538,0.80969027,0.00251337,0.44196837,0.00000000
-4.34317159,1.97670206,1.43519237,0.09216193,0.80760283,0.00257996,0.44683311,0.00000000
-4.33716858,2.01080476,1.45892893,0.09338095,0.80803853,0.00265112,0.45242149,0.00000000
-4.33116558,2.04662758,1.48237423,0.09476758,0.81056348,0.00272535,0.45841537,0.00000000
-4.32516258,2.08277242,1.50437567,0.09626343,0.81470095,0.00280113,0.46448474,0.00000000
-4.31915958,2.11784627,1.52379600,0.09780922,0.81995457,0.00287694,0.47030427,0.00000000
-4.31315658,2.15051905,1.53955854,0.09934725,0.82583064,0.00295132,0.47557000,0.00000000
-4.30715358,2.17957710,1.55068909,0.10082374,0.83185832,0.00302295,0.48001572,0.00000000
