energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-5.16558279,1.96268269,0.17632780,0.08169810,0.47716175,0.34056582,0.04219648,0.78325050,0.51321462,0.17772577
-5.15957979,1.97870063,0.17620440,0.08093429,0.47982913,0.34061835,0.04467790,0.79701644,0.50073120,0.18597035
-5.15357679,2.00744933,0.17579329,0.08072631,0.48471274,0.34142332,0.04765298,0.81805458,0.48939798,0.19623049
-5.14757379,2.04901766,0.17511582,0.08109542,0.49177314,0.34300498,0.05116287,0.84638153,0.47908118,0.20855228
-5.14157079,2.10348270,0.17419907,0.08206206,0.50097190,0.34539172,0.05524637,0.88199993,0.46966137,0.22297578
-5.13556778,2.17087912,0.17307325,0.08364377,0.51226416,0.34861140,0.05993876,0.92488609,0.46103107,0.23952985
-5.12956478,2.25116429,0.17176908,0.08585283,0.52559056,0.35268634,0.06527068,0.97497528,0.45309164,0.25822649
-5.12356178,2.34418117,0.17031538,0.08869389,0.54086895,0.35762823,0.07126687,1.03214565,0.44574975,0.27905475
-5.11755878,2.44962118,0.16873692,0.09216154,0.55798657,0.36343342,0.07794482,1.09620152,0.43891397,0.30197473
-5.11155578,2.56698921,0.16705277,0.09623811,0.57679323,0.37007873,0.08531338,1.16685709,0.43249176,0.32691178
-5.10555278,2.69557290,0.16527502,0.10089184,0.59709581,0.37751803,0.09337138,1.24372154,0.42638711,0.35375143
-5.09954977,2.83441806,0.16340823,0.10607543,0.61865477,0.38567993,0.10210628,1.32628639,0.42049918,0.38233518
-5.09354677,2.98231185,0.16144924,0.11172526,0.64118264,0.39446642,0.11149281,1.41391605,0.41472185,0.41245758
-5.08754377,3.13777506,0.15938762,0.11776117,0.66434494,0.40375288,0.12149194,1.50584218,0.40894442,0.44386480
-5.08154077,3.29906450,0.15720662,0.12408707,0.68776344,0.41338913,0.13204987,1.60116266,0.40305311,0.47625491
-5.07553777,3.46418599,0.15488439,0.13059217,0.71102184,0.42320178,0.14309744,1.69884542,0.39693349,0.50927996
-5.06953477,3.63091816,0.15239560,0.13715310,0.73367364,0.43299754,0.15454986,1.79773766,0.39047347,0.54255005
-5.06353177,3.79684658,0.14971322,0.14363655,0.75525199,0.44256752,0.16630685,1.89658019,0.38356671,0.57563925
-5.05752876,3.95940774,0.14681034,0.14990265,0.77528106,0.45169227,0.17825330,1.99402708,0.37611617,0.60809336
-5.05152576,4.11594132,0.14366199,0.15580874,0.79328873,0.46014742,0.19026043,2.08866989,0.36803754,0.63943924
-5.04552276,4.26374943,0.14024686,0.16121348,0.80881975,0.46770966,0.20218751,2.17906613,0.35926242,0.66919550
-5.03951976,4.40016072,0.13654869,0.16598122,0.82144917,0.47416283,0.21388411,2.26377084,0.34974099,0.69688414
-5.03351676,4.52259718,0.13255756,0.16998619,0.83079526,0.47930399,0.22519290,2.34137050,0.33944396,0.72204280
-5.02751376,4.62864108,0.12827070,0.17311667,0.83653149,0.48294908,0.23595281,2.41051790,0.32836390,0.74423705
-5.02151076,4.71609973,0.12369303,0.17527860,0.83839698,0.48493815,0.24600264,2.46996679,0.31651569,0.76307234
-5.01550775,4.78306535,0.11883733,0.17639872,0.83620500,0.48513989,0.25518489,2.51860489,0.30393612,0.77820503
-5.00950475,4.82796780,0.11372406,0.17642702,0.82984920,0.48345523,0.26334971,2.55548411,0.29068283,0.78935220
-5.00350175,4.84961813,0.10838086,0.17533835,0.81930719,0.47982005,0.27035882,2.57984657,0.27683244,0.79629958
-4.99749875,4.84724100,0.10284179,0.17313313,0.80464141,0.47420683,0.27608925,2.59114553,0.26247808,0.79890762
-4.99149575,4.82049500,0.09714630,0.16983717,0.78599717,0.46662512,0.28043680,2.58906025,0.24772652,0.79711504
-4.98549275,4.76947984,0.09133807,0.16550062,0.76359809,0.45712102,0.28331900,2.57350430,0.23269482,0.79094019
-4.97948974,4.69473046,0.08546374,0.16019600,0.73773895,0.44577552,0.28467751,2.54462692,0.21750685,0.78047974
-4.97348674,4.59719821,0.07957150,0.15401558,0.70877651,0.43270191,0.28447982,2.50280753,0.20228975,0.76590517
-4.96748374,4.47822031,0.07370981,0.14706806,0.67711847,0.41804233,0.28272021,2.44864350,0.18717041,0.74745696
-4.96148074,4.33947866,0.06792605,0.13947489,0.64321128,0.40196362,0.27941996,2.38293202,0.17227215,0.72543700
-4.95547774,4.18295018,0.06226536,0.13136623,0.60752715,0.38465263,0.27462670,2.30664664,0.15771177,0.70019932
-4.94947474,4.01085047,0.05676958,0.12287685,0.57055084,0.36631118,0.26841309,2.22090959,0.14359691,0.67213980
-4.94347174,3.82557330,0.05147633,0.11414210,0.53276685,0.34715086,0.26087473,2.12696110,0.13002390,0.64168513
-4.93746873,3.62962816,0.04641835,0.10529410,0.49464732,0.32738785,0.25212749,2.02612673,0.11707617,0.60928146
-4.93146573,3.42557824,0.04162298,0.09645831,0.45664124,0.30723800,0.24230436,1.91978416,0.10482312,0.57538328
-4.92546273,3.21598090,0.03711189,0.08775066,0.41916519,0.28691212,0.23155188,1.80933049,0.09331957,0.54044275
-4.91945973,3.00333260,0.03290094,0.07927513,0.38259584,0.26661194,0.22002640,1.69615113,0.08260579,0.50490002
-4.91345673,2.79001974,0.02900033,0.07112207,0.34726453,0.24652647,0.20789012,1.58159128,0.07270794,0.46917453
-4.90745373,2.57827674,0.02541481,0.06336716,0.31345383,0.22682914,0.19530734,1.46693065,0.06363902,0.43365780
-4.90145073,2.37015203,0.02214410,0.05607092,0.28139606,0.20767558,0.18244064,1.35336220,0.05540024,0.39870756
-4.89544772,2.16748249,0.01918342,0.04927887,0.25127377,0.18920208,0.16944754,1.24197500,0.04798270,0.36464352
-4.88944472,1.97187649,0.01652410,0.04302229,0.22322191,0.17152480,0.15647737,1.13374169,0.04136937,0.33174453
-4.88344172,1.78470512,0.01415420,0.03731928,0.19733149,0.15473957,0.14366864,1.02951033,0.03553735,0.30024731
-4.87743872,1.60710130,0.01205928,0.03217632,0.17365453,0.13892229,0.13114686,0.93000063,0.03046015,0.27034649
-4.87143572,1.43996599,0.01022307,0.02759003,0.15220993,0.12412993,0.11902291,0.83580429,0.02611026,0.24219583
-4.86543272,1.28398073,0.00862817,0.02354915,0.13299006,0.11040186,0.10739190,0.74738902,0.02246167,0.21591061
-4.85942971,1.13962545,0.00725670,0.02003658,0.11596789,0.09776168,0.09633259,0.66510587,0.01949242,0.19157078
-4.85342671,1.00720064,0.00609094,0.01703147,0.10110417,0.08621924,0.08590720,0.58919929,0.01718720,0.16922491
-4.84742371,0.88685290,0.00511389,0.01451119,0.08835476,0.07577293,0.07616181,0.51981948,0.01553977,0.14889467
-4.84142071,0.77860272,0.00430972,0.01245328,0.07767763,0.06641209,0.06712705,0.45703644,0.01455546,0.13057966
-4.83541771,0.68237372,0.00366425,0.01083714,0.06903951,0.05811943,0.05881913,0.40085522,0.01425337,0.11426243
-4.82941471,0.59802222,0.00316529,0.00964562,0.06242210,0.05087357,0.05124123,0.35123178,0.01466852,0.09991368
-4.82341171,0.52536645,0.00280292,0.00886627,0.05782742,0.04465135,0.04438492,0.30808898,0.01585373,0.08749727
-4.81740870,0.46421449,0.00256972,0.00849246,0.05528250,0.03943013,0.03823188,0.27133230,0.01788122,0.07697514
-4.81140570,0.41439016,0.00246095,0.00852417,0.05484309,0.03518982,0.03275561,0.24086463,0.02084379,0.06831191
-4.80540270,0.37575617,0.00247465,0.00896851,0.05659621,0.03191475,0.02792306,0.21659990,0.02485564,0.06147904
-4.79939970,0.34823389,0.00261170,0.00983994,0.06066158,0.02959513,0.02369640,0.19847501,0.03005255,0.05645861
-4.79339670,0.33181899,0.00287577,0.01116028,0.06719169,0.02822831,0.02003446,0.18645977,0.03659137,0.05324637
-4.78739370,0.32659257,0.00327331,0.01295824,0.07637030,0.02781952,0.01689425,0.18056435,0.04464877,0.05185425
-4.78139070,0.33272713,0.00381341,0.01526881,0.08840949,0.02838227,0.01423215,0.18084424,0.05441905,0.05231203
-4.77538769,0.35048712,0.00450760,0.01813225,0.10354483,0.02993829,0.01200500,0.18740219,0.06611090,0.05466825
-4.76938469,0.38022365,0.00536961,0.02159271,0.12202900,0.03251689,0.01017097,0.20038711,0.07994313,0.05899022
-4.76338169,0.42236345,0.00641510,0.02569668,0.14412351,0.03615402,0.00869024,0.21998982,0.09613926,0.06536312
-4.75737869,0.47739185,0.00766123,0.03049100,0.17008884,0.04089063,0.00752548,0.24643564,0.11492092,0.07388814
-4.75137569,0.54583028,0.00912625,0.03602073,0.20017298,0.04677075,0.00664217,0.27997395,0.13650026,0.08467964
-4.74537269,0.62820868,0.01082899,0.04232677,0.23459877,0.05383900,0.00600872,0.32086486,0.16107141,0.09786148
-4.73936968,0.72503345,0.01278830,0.04944332,0.27355027,0.06213788,0.00559649,0.36936349,0.18880117,0.11356236
-4.73336668,0.83675212,0.01502242,0.05739537,0.31715868,0.07170464,0.00537964,0.42570221,0.21981932,0.13191046
-4.72736368,0.96371577,0.01754835,0.06619614,0.36548837,0.08256806,0.00533494,0.49007152,0.25420880,0.15302736
-4.72136068,1.10614074,0.02038117,0.07584474,0.41852355,0.09474517,0.00544146,0.56260020,0.29199620,0.17702157
-4.71535768,1.26407114,0.02353334,0.08632409,0.47615642,0.10823801,0.00568026,0.64333571,0.33314311,0.20398164
-4.70935468,1.43734410,0.02701407,0.09759924,0.53817736,0.12303065,0.00603401,0.73222549,0.37753865,0.23396930
-4.70335168,1.62555918,0.03082862,0.10961620,0.60426794,0.13908656,0.00648667,0.82910026,0.42499389,0.26701279
-4.69734867,1.82805402,0.03497783,0.12230141,0.67399736,0.15634653,0.00702314,0.93366015,0.47523844,0.30310056
-4.69134567,2.04388748,0.03945753,0.13556191,0.74682275,0.17472718,0.00762896,1.04546443,0.52791979,0.34217586
-4.68534267,2.27183192,0.04425818,0.14928625,0.82209392,0.19412030,0.00829008,1.16392574,0.58260556,0.38413213
-4.67933967,2.51037525,0.04936463,0.16334622,0.89906247,0.21439297,0.00899269,1.28830913,0.63878898,0.42880980
-4.67333667,2.75773366,0.05475590,0.17759932,0.97689546,0.23538860,0.00972309,1.41773657,0.69589767,0.47599444
-4.66733367,3.01187494,0.06040522,0.19189193,1.05469320,0.25692890,0.01046768,1.55119688,0.75330548,0.52541649
-4.66133067,3.27055201,0.06628013,0.20606308,1.13151078,0.27881660,0.01121295,1.68756098,0.81034725,0.57675273
-4.65532766,3.53134573,0.07234276,0.21994872,1.20638248,0.30083909,0.01194559,1.82560221,0.86633609,0.62962943
-4.64932466,3.79171558,0.07855019,0.23338617,1.27834823,0.32277263,0.01265265,1.96402090,0.92058234,0.68362717
-4.64332166,4.04905634,0.08485498,0.24621879,1.34648100,0.34438713,0.01332174,2.10147251,0.97241378,0.73828723
