energy_ev,total_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-5.61580790,4.56058775,0.08830747,0.00199486,0.03631363,3.50822392,1.78519723,2.57025155
-5.60980490,4.62911457,0.09099517,0.00204918,0.03670037,3.55473727,1.81951768,2.59438761
-5.60380190,4.68719081,0.09458092,0.00209957,0.03713293,3.59131640,1.85171877,2.61022835
-5.59779890,4.73506622,0.09905109,0.00214563,0.03760936,3.61826448,1.88193811,2.61807115
-5.59179590,4.77331859,0.10438348,0.00218710,0.03812828,3.63616720,1.91043264,2.61841802
-5.58579290,4.80282932,0.11054689,0.00222386,0.03868905,3.64587289,1.93756890,2.61196054
-5.57978989,4.82474829,0.11750074,0.00225591,0.03929190,3.64846338,1.96380941,2.59955814
-5.57378689,4.84044984,0.12519518,0.00228337,0.03993805,3.64521714,1.98969553,2.58221079
-5.56778389,4.85148183,0.13357137,0.00230648,0.04062969,3.63756624,2.01582781,2.56102708
-5.56178089,4.85951009,0.14256221,0.00232556,0.04136999,3.62704897,2.04284438,2.53718937
-5.55577789,4.86626062,0.15209329,0.00234101,0.04216305,3.61526001,2.07139832,2.51191719
-5.54977489,4.87346169,0.16208421,0.00235329,0.04301369,3.60380001,2.10213477,2.48643044
-5.54377189,4.88278791,0.17245010,0.00236290,0.04392739,3.59422633,2.13566837,2.46191371
-5.53776888,4.89580790,0.18310328,0.00237037,0.04490999,3.58800647,2.17256165,2.43948276
-5.53176588,4.91393694,0.19395505,0.00237623,0.04596746,3.58647530,2.21330478,2.42015420
-5.52576288,4.93839547,0.20491736,0.00238101,0.04710564,3.59079730,2.25829699,2.40481903
-5.51975988,4.97017412,0.21590447,0.00238523,0.04832989,3.60193426,2.30782995,2.39422063
-5.51375688,5.01000547,0.22683430,0.00238937,0.04964473,3.62061905,2.36207334,2.38893735
-5.50775388,5.05834276,0.23762957,0.00239389,0.05105346,3.64733574,2.42106270,2.38936998
-5.50175088,5.11534561,0.24821854,0.00239919,0.05255781,3.68230618,2.48468995,2.39573415
-5.49574787,5.18087266,0.25853546,0.00240565,0.05415747,3.72548327,2.55269678,2.40805749
-5.48974487,5.25448132,0.26852067,0.00241357,0.05584981,3.77655093,2.62467133,2.42618161
-5.48374187,5.33543484,0.27812039,0.00242321,0.05762944,3.83493096,2.70004864,2.44976878
-5.47773887,5.42271693,0.28728625,0.00243479,0.05948801,3.89979696,2.77811546,2.47831321
-5.47173587,5.51505440,0.29597484,0.00244846,0.06141397,3.97009533,2.85801978,2.51115688
-5.46573287,5.61094792,0.30414704,0.00246436,0.06339252,4.04457351,2.93878570,2.54750978
-5.45972986,5.70871135,0.31176759,0.00248256,0.06540561,4.12181533,3.01933398,2.58647432
-5.45372686,5.80651929,0.31880478,0.00250311,0.06743217,4.20028305,3.09850825,2.62707360
-5.44772386,5.90246252,0.32523041,0.00252603,0.06944847,4.27836562,3.17510684,2.66828319
-5.44172086,5.99461023,0.33102008,0.00255135,0.07142860,4.35443202,3.24791970,2.70906541
-5.43571786,6.08107749,0.33615375,0.00257907,0.07334517,4.42688828,3.31576944,2.74840551
-5.42971486,6.16009584,0.34061659,0.00260923,0.07517007,4.49423638,3.37755514,2.78534847
-5.42371186,6.23008423,0.34440008,0.00264186,0.07687537,4.55513281,3.43229748,2.81903496
-5.41770885,6.28971726,0.34750312,0.00267705,0.07843426,4.60844430,3.47918294,2.84873525
-5.41170585,6.33798723,0.34993309,0.00271490,0.07982198,4.65329804,3.51760514,2.87387917
-5.40570285,6.37425660,0.35170679,0.00275556,0.08101674,4.68912386,3.54720100,2.89408082
-5.39969985,6.39829757,0.35285089,0.00279921,0.08200053,4.71568569,3.56787953,2.90915650
-5.39369685,6.41031600,0.35340201,0.00284605,0.08275974,4.73310047,3.57984142,2.91913464
-5.38769385,6.41095738,0.35340606,0.00289631,0.08328565,4.74184260,3.58358774,2.92425704
-5.38169085,6.40129385,0.35291711,0.00295019,0.08357468,4.74273338,3.57991683,2.92497075
-5.37568784,6.38279176,0.35199538,0.00300788,0.08362841,4.73691503,3.56990879,2.92191090
-5.36968484,6.35726085,0.35070486,0.00306950,0.08345334,4.72581011,3.55489770,2.91587482
-5.36368184,6.32678692,0.34911028,0.00313509,0.08306045,4.71106789,3.53643251,2.90778866
-5.35767884,6.29365101,0.34727388,0.00320459,0.08246463,4.69449984,3.51622789,2.89866787
-5.35167584,6.26023888,0.34525205,0.00327780,0.08168385,4.67800717,3.49610708,2.88957347
-5.34567284,6.22894512,0.34309213,0.00335437,0.08073832,4.66350377,3.47793905,2.88156617
-5.33966983,6.20207669,0.34082958,0.00343377,0.07964961,4.65283808,3.46357274,2.87566051
-5.33366683,6.18176058,0.33848590,0.00351533,0.07843978,4.64771750,3.45477111,2.87278130
-5.32766383,6.16985986,0.33606721,0.00359819,0.07713057,4.64963885,3.45314775,2.87372432
-5.32166083,6.16790219,0.33356397,0.00368136,0.07574277,4.65982771,3.46010876,2.87912298
-5.31565783,6.17702370,0.33095168,0.00376374,0.07429575,4.67918933,3.47680191,2.88942254
-5.30965483,6.19793023,0.32819271,0.00384412,0.07280709,4.70827286,3.50407528,2.90486249
-5.30365183,6.23087727,0.32523911,0.00392129,0.07129251,4.74724978,3.54244646,2.92546787
-5.29764882,6.27566820,0.32203632,0.00399403,0.06976593,4.79590718,3.59208320,2.95104928
-5.29164582,6.33167015,0.31852750,0.00406120,0.06823967,4.85365514,3.65279599,2.98121117
-5.28564282,6.39784543,0.31465832,0.00412180,0.06672481,4.91954736,3.72404215,3.01536765
-5.27963982,6.47279604,0.31038180,0.00417496,0.06523153,4.99231346,3.80494091,3.05276444
-5.27363682,6.55481827,0.30566298,0.00422008,0.06376961,5.07040080,3.89429853,3.09250583
-5.26763382,6.64196412,0.30048312,0.00425676,0.06234874,5.15202387,3.99064202,3.13358497
-5.26163082,6.73210634,0.29484307,0.00428490,0.06097887,5.23521866,4.09226004,3.17491614
-5.25562781,6.82300401,0.28876579,0.00430465,0.05967036,5.31789996,4.19724944,3.21536751
-5.24962481,6.91236593,0.28229762,0.00431645,0.05843404,5.39791928,4.30356554,3.25379315
-5.24362181,6.99790966,0.27550844,0.00432095,0.05728106,5.47312153,4.40907474,3.28906320
-5.23761881,7.07741447,0.26849057,0.00431903,0.05622262,5.54139877,4.51160774,3.32009139
-5.23161581,7.14876722,0.26135658,0.00431171,0.05526957,5.60073983,4.60901184,3.34585927
-5.22561281,7.21000043,0.25423614,0.00430010,0.05443181,5.64927453,4.69920121,3.36543679
-5.21960980,7.25932288,0.24727198,0.00428534,0.05371775,5.68531213,4.78020364,3.37799911
-5.21360680,7.29514266,0.24061542,0.00426852,0.05313365,5.70737321,4.85020309,3.38283952
-5.20760380,7.31608396,0.23442157,0.00425064,0.05268307,5.71421513,4.90757696,3.37937886
-5.20160080,7.32099802,0.22884448,0.00423252,0.05236634,5.70485089,4.95092771,3.36717151
-5.19559780,7.30896967,0.22403253,0.00421475,0.05218023,5.67856165,4.97910816,3.34590836
-5.18959480,7.27932044,0.22012431,0.00419768,0.05211778,5.63490326,4.99124048,3.31541723
-5.18359180,7.23160909,0.21724502,0.00418136,0.05216838,5.57370724,4.98672863,3.27566095
-5.17758879,7.16563066,0.21550374,0.00416554,0.05231803,5.49507671,4.96526452,3.22673365
-5.17158579,7.08141444,0.21499132,0.00414970,0.05254989,5.39937781,4.92682803,3.16885555
-5.16558279,6.97922147,0.21577921,0.00413305,0.05284504,5.28722729,4.87168151,3.10236645
-5.15957979,6.85954166,0.21791899,0.00411457,0.05318344,5.15947678,4.80035897,3.02771841
-5.15357679,6.72309048,0.22144250,0.00409308,0.05354503,5.01719437,4.71365095,2.94546763
-5.14757379,6.57080501,0.22636253,0.00406729,0.05391094,4.86164410,4.61258527,2.85626572
-5.14157079,6.40383883,0.23267386,0.00403588,0.05426472,4.69426375,4.49840472,2.76085062
-5.13556778,6.22355526,0.24035451,0.00399757,0.05459357,4.51664157,4.37254198,2.66003702
-5.12956478,6.03151835,0.24936704,0.00395120,0.05488937,4.33049212,4.23659265,2.55470644
-5.12356178,5.82948084,0.25965982,0.00389578,0.05514967,4.13763171,4.09228665,2.44579696
-5.11755878,5.61936878,0.27116816,0.00383059,0.05537827,3.93995362,3.94145879,2.33429251
-5.11155578,5.40326213,0.28381522,0.00375519,0.05558568,3.73940323,3.78601866,2.22121181
-5.10555278,5.18337116,0.29751277,0.00366951,0.05578910,3.53795329,3.62792038,2.10759672
-5.09954977,4.96200869,0.31216180,0.00357379,0.05601217,3.33757934,3.46913251,1.99450033
-5.09354677,4.74155815,0.32765307,0.00346870,0.05628429,3.14023540,3.31160841,1.88297445
-5.08754377,4.52443809,0.34386764,0.00335521,0.05663964,2.94783010,3.15725740,1.77405678
-5.08154077,4.31306361,0.36067763,0.00323465,0.05711589,2.76220317,3.00791697,1.66875788
-5.07553777,4.10980570,0.37794714,0.00310864,0.05775264,2.58510259,2.86532636,1.56804785
-5.06953477,3.91694955,0.39553364,0.00297902,0.05858975,2.41816258,2.73110191,1.47284321
-5.06353177,3.73665274,0.41328965,0.00284783,0.05966542,2.26288256,2.60671433,1.38399393
-5.05752876,3.57090482,0.43106497,0.00271719,0.06101440,2.12060742,2.49346834,1.30227101
-5.05152576,3.42148912,0.44870924,0.00258927,0.06266615,1.99250938,2.39248500,1.22835482
-5.04552276,3.28994813,0.46607489,0.00246618,0.06464319,1.87957179,2.30468680,1.16282441
-5.03951976,3.17755326,0.48302032,0.00234993,0.06695967,1.78257508,2.23078600,1.10614818
-5.03351676,3.08527984,0.49941313,0.00224236,0.06962025,1.70208543,2.17127620,1.05867593
-5.02751376,3.01378804,0.51513322,0.00214508,0.07261928,1.63844614,2.12642736,1.02063278
-5.02151076,2.96341001,0.53007565,0.00205941,0.07594045,1.59177223,2.09628434,0.99211481
-5.01550775,2.93414371,0.54415290,0.00198636,0.07955678,1.56194843,2.08066897,0.97308695
-5.00950475,2.92565332,0.55729664,0.00192662,0.08343109,1.54863079,2.07918567,0.96338290
-5.00350175,2.93727639,0.56945858,0.00188052,0.08751681,1.55125193,2.09123056,0.96270741
-4.99749875,2.96803763,0.58061071,0.00184806,0.09175920,1.56903038,2.11600409,0.97064089
-4.99149575,3.01666898,0.59074460,0.00182890,0.09609688,1.60098370,2.15252698,0.98664645
-4.98549275,3.08163600,0.59987006,0.00182240,0.10046358,1.64594568,2.19965955,1.01007932
-4.97948974,3.16117004,0.60801331,0.00182764,0.10479011,1.70258752,2.25612431,1.04019869
-4.97348674,3.25330606,0.61521469,0.00184349,0.10900641,1.76944269,2.32053153,1.07618189
-4.96748374,3.35592559,0.62152632,0.00186860,0.11304364,1.84493553,2.39140782,1.11714085
-4.96148074,3.46680424,0.62700991,0.00190152,0.11683619,1.92741304,2.46722723,1.16214053
-4.95547774,3.58366323,0.63173493,0.00194068,0.12032358,2.01517943,2.54644462,1.21021918
-4.94947474,3.70422396,0.63577736,0.00198451,0.12345224,2.10653293,2.62753062,1.26041008
-4.94347174,3.82626449,0.63921921,0.00203144,0.12617692,2.19980391,2.70900765,1.31176416
-4.93746873,3.94767675,0.64214884,0.00207998,0.12846199,2.29339346,2.78948596,1.36337315
-4.93146573,4.06652276,0.64466211,0.00212875,0.13028233,2.38581147,2.86769886,1.41439242
-4.92546273,4.18108830,0.64686427,0.00217653,0.13162398,2.47571285,2.94253578,1.46406288
-4.91945973,4.28993186,0.64887228,0.00222229,0.13248444,2.56193073,3.01307222,1.51173120
-4.91345673,4.39192713,0.65081751,0.00226523,0.13287269,2.64350555,3.07859509,1.55686744
-4.90745373,4.48629708,0.65284819,0.00230478,0.13280891,2.71970853,3.13862236,1.59907939
-4.90145073,4.57263762,0.65513157,0.00234061,0.13232392,2.79005883,3.19291596,1.63812289
-4.89544772,4.65092965,0.65785504,0.00237266,0.13145834,2.85433325,3.24148701,1.67390762
-4.88944472,4.72153816,0.66122618,0.00240113,0.13026152,2.91256806,3.28459285,1.70649786
-4.88344172,4.78519778,0.66547119,0.00242642,0.12879028,2.96505263,3.32272555,1.73610799
-4.87743872,4.84298488,0.67083152,0.00244918,0.12710735,3.01231492,3.35659210,1.76309284
-4.87143572,4.89627659,0.67755869,0.00247023,0.12527978,3.05509935,3.38708685,1.78793306
-4.86543272,4.94669812,0.68590705,0.00249055,0.12337701,3.09433774,3.41525705,1.81121602
-4.85942971,4.99606005,0.69612485,0.00251121,0.12146899,3.13111458,3.44226282,1.83361296
-4.85342671,5.04628804,0.70844370,0.00253338,0.11962415,3.16662790,3.46933323,1.85585331
-4.84742371,5.09934759,0.72306685,0.00255822,0.11790728,3.20214739,3.49772016,1.87869717
-4.84142071,5.15716704,0.74015687,0.00258690,0.11637754,3.23897140,3.52865198,1.90290716
-4.83541771,5.22156175,0.75982320,0.00262049,0.11508649,3.27838442,3.56328893,1.92922073
-4.82941471,5.29416290,0.78211024,0.00265996,0.11407629,3.32161674,3.60268204,1.95832412
-4.82341171,5.37635348,0.80698679,0.00270614,0.11337814,3.36980755,3.64773726,1.99082891
-4.81740870,5.46921430,0.83433730,0.00275966,0.11301103,3.42397270,3.69918614,2.02725213
-4.81140570,5.57348208,0.86395581,0.00282095,0.11298089,3.48497790,3.75756394,2.06800045
-4.80540270,5.68952100,0.89554281,0.00289022,0.11328019,3.55351788,3.82319600,2.11335909
-4.79939970,5.81730886,0.92870583,0.00296742,0.11388800,3.63010171,3.89619234,2.16348548
-4.79339670,5.95643782,0.96296365,0.00305229,0.11477064,3.71504425,3.97645029,2.21840772
-4.78739370,6.10612957,0.99775454,0.00314433,0.11588288,3.80846319,4.06366470,2.27802762
-4.78139070,6.26526371,1.03244828,0.00324282,0.11716963,3.91028134,4.15734462,2.34212775
-4.77538769,6.43241802,1.06636173,0.00334684,0.11856817,4.02023330,4.25683538,2.41038207
-4.76938469,6.60591849,1.09877748,0.00345534,0.12001073,4.13787593,4.36134467,2.48236924
-4.76338169,6.78389693,1.12896500,0.00356712,0.12142752,4.26260173,4.46997120,2.55758804
-4.75737869,6.96435362,1.15620337,0.00368092,0.12274982,4.39365460,4.58173444,2.63547395
-4.75137569,7.14522250,1.17980480,0.00379542,0.12391328,4.53014724,4.69560405,2.71541627
-4.74537269,7.32443624,1.19913784,0.00390932,0.12486103,4.67107990,4.81052778,2.79677496
-4.73936968,7.49998891,1.21364944,0.00402136,0.12554669,4.81535991,4.92545669,2.87889683
-4.73336668,7.66999391,1.22288466,0.00413036,0.12593692,4.96182202,5.03936689,2.96113039
-4.72736368,7.83273536,1.22650332,0.00423530,0.12601353,5.10924913,5.15127722,3.04283919
-4.72136068,7.98671141,1.22429261,0.00433527,0.12577498,5.25639346,5.26026261,3.12341332
-4.71535768,8.13066810,1.21617536,0.00442958,0.12523718,5.40199800,5.36546298,3.20227907
-4.70935468,8.26362333,1.20221324,0.00451770,0.12443358,5.54481810,5.46608807,3.27890668
-4.70335168,8.38488027,1.18260495,0.00459934,0.12341445,5.68364299,5.56141850,3.35281627
-4.69734867,8.49403038,1.15767951,0.00467436,0.12224544,5.81731684,5.65080386,3.42358209
-4.69134567,8.59094644,1.12788476,0.00474287,0.12100544,5.94475910,5.73365849,3.49083514
-4.68534267,8.67576612,1.09377193,0.00480511,0.11978379,6.06498339,5.80945587,3.55426447
-4.67933967,8.74886728,1.05597673,0.00486148,0.11867700,6.17711444,5.87772248,3.61361706
-4.67333667,8.81083594,1.01519801,0.00491250,0.11778505,6.28040243,5.93803187,3.66869657
-4.66733367,8.86242833,0.97217492,0.00495877,0.11720746,6.37423383,5.98999976,3.71936089
-4.66133067,8.90452849,0.92766362,0.00500096,0.11703927,6.45813838,6.03328058,3.76551850
-4.65532766,8.93810275,0.88241436,0.00503970,0.11736705,6.53179131,6.06756590,3.80712373
-4.64932466,8.96415266,0.83715013,0.00507562,0.11826516,6.59501074,6.09258470,3.84417078
-4.64332166,8.98366776,0.79254741,0.00510929,0.11979237,6.64774969,6.10810559,3.87668660
-4.63731866,8.99757956,0.74921977,0.00514117,0.12198894,6.69008305,6.11394048,3.90472258
-4.63131566,9.00671811,0.70770481,0.00517158,0.12487435,6.72218966,6.10994926,3.92834520
-4.62531266,9.01177231,0.66845464,0.00520072,0.12844568,6.74433012,6.09604495,3.94762583
-4.61930965,9.01325520,0.63182995,0.00522862,0.13267675,6.75682133,6.07219851,3.96262987
-4.61330665,9.01147519,0.59809762,0.00525512,0.13751809,6.76000877,6.03844282,3.97340577
-4.60730365,9.00651429,0.56743165,0.00527992,0.14289767,6.75423807,5.99487514,3.97997420
-4.60130065,8.99821408,0.53991685,0.00530255,0.14872247,6.73982717,5.94165757,3.98231816
-4.59529765,8.98617031,0.51555509,0.00532236,0.15488067,6.71704094,5.87901553,3.98037446
-4.58929465,8.96973647,0.49427335,0.00533861,0.16124464,6.68606952,5.80723393,3.97402739
-4.58329165,8.94803692,0.47593319,0.00535041,0.16767445,6.64701216,5.72665152,3.96310505
-4.57728864,8.91998957,0.46034114,0.00535683,0.17402174,6.59986750,5.63765375,3.94737902
-4.57128564,8.88433806,0.44725947,0.00535686,0.18013406,6.54453149,5.54066484,3.92656780
-4.56528264,8.83969286,0.43641704,0.00534951,0.18585928,6.48080340,5.43613985,3.90034418
-4.55927964,8.78458062,0.42751982,0.00533379,0.19105004,6.40840003,5.32455751,3.86834676
-4.55327664,8.71750049,0.42026094,0.00530880,0.19556807,6.32697795,5.20641470,3.83019539
-4.54727364,8.63698573,0.41433003,0.00527374,0.19928825,6.23616275,5.08222319,3.78551008
-4.54127064,8.54166885,0.40942170,0.00522796,0.20210220,6.13558429,4.95250925,3.73393278
-4.53526763,8.43034786,0.40524324,0.00517098,0.20392132,6.02491617,4.81781620,3.67515119
-4.52926463,8.30205115,0.40152132,0.00510253,0.20467925,5.90391742,4.67871007,3.60892337
-4.52326163,8.15609836,0.39800785,0.00502260,0.20433351,5.77247439,4.53578774,3.53510221
-4.51725863,7.99215450,0.39448485,0.00493140,0.20286642,5.63064039,4.38968722,3.45365816
-4.51125563,7.81027473,0.39076849,0.00482944,0.20028516,5.47867093,4.24109887,3.36469931
-4.50525263,7.61093745,0.38671201,0.00471748,0.19662112,5.31705235,4.09077664,3.26848736
-4.49924962,7.39506382,0.38220786,0.00459654,0.19192842,5.14652217,3.93954796,3.16544856
-4.49324662,7.16402199,0.37718869,0.00446791,0.18628181,4.96807952,3.78832123,3.05617882
-4.48724362,6.91961554,0.37162737,0.00433308,0.17977401,4.78298489,3.63808954,2.94144242
-4.48124062,6.66405571,0.36553589,0.00419375,0.17251247,4.59274854,3.48992981,2.82216407
-4.47523762,6.39991797,0.35896326,0.00405176,0.16461594,4.39910792,3.34499655,2.69941447
-4.46923462,6.13008440,0.35199230,0.00390904,0.15621078,4.20399449,3.20450977,2.57438967
-4.46323162,5.85767348,0.34473545,0.00376757,0.14742718,4.00949135,3.06973716,2.44838515
-4.45722861,5.58596010,0.33732961,0.00362933,0.13839553,3.81778313,2.94197063,2.32276533
-4.45122561,5.31828835,0.32993032,0.00349622,0.12924298,3.63110013,2.82249804,2.19892992
-4.44522261,5.05798074,0.32270518,0.00337001,0.12009031,3.45165889,2.71257098,2.07827821
-4.43921961,4.80824675,0.31582691,0.00325229,0.11104921,3.28160148,2.61336995,1.96217291
-4.43321661,4.57209446,0.30946626,0.00314443,0.10222010,3.12293583,2.52596815,1.85190465
-4.42721361,4.35224811,0.30378490,0.00304750,0.09369038,2.97747924,2.45129553,1.74865856
-4.42121061,4.15107457,0.29892865,0.00296230,0.08553337,2.84680713,2.39010465,1.65348410
-4.41520760,3.97052098,0.29502126,0.00288930,0.07780765,2.73220859,2.34293958,1.56726899
-4.40920460,3.81206555,0.29215899,0.00282861,0.07055702,2.63465028,2.31010943,1.49071803
-4.40320160,3.67668269,0.29040610,0.00278003,0.06381094,2.55474944,2.29166747,1.42433744
-4.39719860,3.56482320,0.28979159,0.00274302,0.05758531,2.49275690,2.28739685,1.36842477
-4.39119560,3.47640968,0.29030713,0.00271675,0.05188368,2.44855013,2.29680357,1.32306462
-4.38519260,3.41084678,0.29190635,0.00270012,0.04669869,2.42163634,2.31911706,1.28813003
-4.37918959,3.36704543,0.29450561,0.00269177,0.04201367,2.41116534,2.35329865,1.26328916
-4.37318659,3.34345984,0.29798596,0.00269019,0.03780439,2.41595147,2.39805767,1.24801686
-4.36718359,3.33813576,0.30219653,0.00269369,0.03404080,2.43450383,2.45187505,1.24161063
-4.36118059,3.34876837,0.30695905,0.00270053,0.03068874,2.46506387,2.51303372,1.24321036
-4.35517759,3.37276767,0.31207340,0.00270892,0.02771155,2.50564918,2.57965512,1.25182120
-4.34917459,3.40732972,0.31732395,0.00271706,0.02507152,2.55410238,2.64974097,1.26633890
-4.34317159,3.44951143,0.32248662,0.00272325,0.02273115,2.60814382,2.72121908,1.28557698
-4.33716858,3.49630711,0.32733618,0.00272589,0.02065422,2.66542671,2.79199209,1.30829508
-4.33116558,3.54472459,0.33165380,0.00272351,0.01880664,2.72359331,2.85998779,1.33322773
-4.32516258,3.59185914,0.33523434,0.00271485,0.01715704,2.78033089,2.92320941,1.35911307
-4.31915958,3.63496319,0.33789328,0.00269882,0.01567725,2.83342576,2.97978460,1.38472066
-4.31315658,3.67151018,0.33947297,0.00267460,0.01434245,2.88081431,3.02801142,1.40887804
-4.30715358,3.69925084,0.33984795,0.00264157,0.01313128,2.92062928,3.06639985,1.43049510
