energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-2.98649325,0.50348664,0.00001042,0.03650188,0.08351307,0.27742521,0.00015881,0.21787208,0.05654011,0.05831449
-2.98049025,0.50217670,0.00000835,0.03692480,0.08336065,0.27432345,0.00012738,0.21953437,0.05668928,0.05862597
-2.97448724,0.49925099,0.00000664,0.03713195,0.08292834,0.27078201,0.00010147,0.22007250,0.05659960,0.05866444
-2.96848424,0.49437246,0.00000525,0.03710970,0.08216134,0.26656660,0.00008029,0.21938726,0.05623980,0.05839957
-2.96248124,0.48729772,0.00000412,0.03685057,0.08102040,0.26149722,0.00006310,0.21741727,0.05558867,0.05781155
-2.95647824,0.47787883,0.00000322,0.03635334,0.07948206,0.25544927,0.00004925,0.21413955,0.05463526,0.05689120
-2.95047524,0.46606164,0.00000249,0.03562293,0.07753839,0.24835278,0.00003819,0.20956873,0.05337872,0.05563976
-2.94447224,0.45188097,0.00000192,0.03467001,0.07519615,0.24018970,0.00002940,0.20375508,0.05182773,0.05406829
-2.93846923,0.43545292,0.00000147,0.03351051,0.07247553,0.23098965,0.00002249,0.19678119,0.04999968,0.05219681
-2.93246623,0.41696493,0.00000111,0.03216491,0.06940849,0.22082434,0.00001708,0.18875785,0.04791959,0.05005310
-2.92646323,0.39666398,0.00000084,0.03065741,0.06603679,0.20980093,0.00001289,0.17981901,0.04561881,0.04767139
-2.92046023,0.37484357,0.00000063,0.02901501,0.06240986,0.19805479,0.00000966,0.17011632,0.04313354,0.04509083
-2.91445723,0.35183009,0.00000047,0.02726656,0.05858250,0.18574186,0.00000719,0.15981331,0.04050339,0.04235392
-2.90845423,0.32796915,0.00000034,0.02544178,0.05461264,0.17303106,0.00000531,0.14907959,0.03776979,0.03950495
-2.90245123,0.30361243,0.00000025,0.02357031,0.05055915,0.16009691,0.00000390,0.13808525,0.03497457,0.03658847
-2.89644822,0.27910549,0.00000018,0.02168091,0.04647983,0.14711279,0.00000284,0.12699565,0.03215861,0.03364790
-2.89044522,0.25477703,0.00000013,0.01980062,0.04242961,0.13424495,0.00000206,0.11596685,0.02936062,0.03072427
-2.88444222,0.23092983,0.00000010,0.01795415,0.03845907,0.12164738,0.00000148,0.10514177,0.02661615,0.02785522
-2.87843922,0.20783351,0.00000007,0.01616339,0.03461323,0.10945783,0.00000106,0.09464714,0.02395678,0.02507415
-2.87243622,0.18571944,0.00000005,0.01444706,0.03093073,0.09779481,0.00000075,0.08459138,0.02140957,0.02240966
-2.86643322,0.16477749,0.00000003,0.01282045,0.02744326,0.08675576,0.00000053,0.07506330,0.01899671,0.01988518
-2.86043022,0.14515470,0.00000002,0.01129544,0.02417535,0.07641619,0.00000037,0.06613165,0.01673537,0.01751886
-2.85442721,0.12695574,0.00000002,0.00988046,0.02114448,0.06682976,0.00000026,0.05784544,0.01463778,0.01532362
-2.84842421,0.11024473,0.00000001,0.00858074,0.01836137,0.05802915,0.00000018,0.05023486,0.01271147,0.01330743
-2.84242121,0.09504838,0.00000001,0.00739852,0.01583047,0.05002762,0.00000012,0.04331281,0.01095959,0.01147369
-2.83641821,0.08135994,0.00000001,0.00633341,0.01355068,0.04282105,0.00000008,0.03707673,0.00938144,0.00982170
-2.83041521,0.06914390,0.00000000,0.00538272,0.01151609,0.03639033,0.00000006,0.03151082,0.00797297,0.00834725
-2.82441221,0.05834092,0.00000000,0.00454190,0.00971684,0.03070394,0.00000004,0.02658831,0.00672738,0.00704326
-2.81840920,0.04887289,0.00000000,0.00380492,0.00813991,0.02572055,0.00000003,0.02227378,0.00563567,0.00590034
-2.81240620,0.04064789,0.00000000,0.00316465,0.00677000,0.02139165,0.00000002,0.01852546,0.00468726,0.00490742
-2.80640320,0.03356480,0.00000000,0.00261324,0.00559026,0.01766392,0.00000002,0.01529737,0.00387052,0.00405231
-2.80040020,0.02751747,0.00000000,0.00214245,0.00458301,0.01448145,0.00000002,0.01254115,0.00317320,0.00332221
-2.79439720,0.02239835,0.00000000,0.00174390,0.00373033,0.01178759,0.00000003,0.01020782,0.00258291,0.00270415
-2.78839420,0.01810157,0.00000000,0.00140936,0.00301458,0.00952664,0.00000004,0.00824909,0.00208745,0.00218534
-2.78239120,0.01452535,0.00000000,0.00113091,0.00241879,0.00764506,0.00000006,0.00661856,0.00167508,0.00175349
-2.77638819,0.01157394,0.00000000,0.00090110,0.00192700,0.00609248,0.00000008,0.00527251,0.00133477,0.00139704
-2.77038519,0.00915887,0.00000000,0.00071304,0.00152444,0.00482243,0.00000012,0.00417050,0.00105633,0.00110529
-2.76438219,0.00719987,0.00000000,0.00056047,0.00119769,0.00379277,0.00000018,0.00327581,0.00083050,0.00086853
-2.75837919,0.00562528,0.00000000,0.00043781,0.00093478,0.00296592,0.00000026,0.00255553,0.00064903,0.00067808
-2.75237619,0.00437214,0.00000000,0.00034016,0.00072513,0.00230898,0.00000037,0.00198070,0.00050467,0.00052630
-2.74637319,0.00338609,0.00000000,0.00026327,0.00055959,0.00179360,0.00000052,0.00152611,0.00039117,0.00040658
-2.74037019,0.00262098,0.00000000,0.00020354,0.00043033,0.00139586,0.00000074,0.00117020,0.00030323,0.00031326
-2.73436718,0.00203845,0.00000000,0.00015797,0.00033078,0.00109608,0.00000104,0.00089477,0.00023645,0.00024163
-2.72836418,0.00160740,0.00000000,0.00012411,0.00025553,0.00087852,0.00000145,0.00068468,0.00018729,0.00018781
-2.72236118,0.00130348,0.00000000,0.00010004,0.00020020,0.00073121,0.00000202,0.00052763,0.00015299,0.00014869
-2.71635818,0.00110862,0.00000000,0.00008432,0.00016138,0.00064572,0.00000278,0.00041378,0.00013153,0.00012189
-2.71035518,0.00101058,0.00000000,0.00007595,0.00013652,0.00061699,0.00000379,0.00033553,0.00012158,0.00010567
-2.70435218,0.00100264,0.00000000,0.00007436,0.00012386,0.00064322,0.00000515,0.00028727,0.00012246,0.00009887
-2.69834917,0.00108336,0.00000000,0.00007935,0.00012233,0.00072584,0.00000693,0.00026514,0.00013415,0.00010092
-2.69234617,0.00125649,0.00000000,0.00009113,0.00013156,0.00086952,0.00000927,0.00026688,0.00015723,0.00011174
-2.68634317,0.00153090,0.00000000,0.00011029,0.00015178,0.00108226,0.00001231,0.00029167,0.00019293,0.00013176
-2.68034017,0.00192069,0.00000000,0.00013779,0.00018386,0.00137550,0.00001623,0.00034001,0.00024312,0.00016193
-2.67433717,0.00244534,0.00000000,0.00017499,0.00022922,0.00176435,0.00002124,0.00041370,0.00031033,0.00020365
-2.66833417,0.00312991,0.00000000,0.00022364,0.00028991,0.00226775,0.00002760,0.00051571,0.00039781,0.00025887
-2.66233117,0.00400527,0.00000000,0.00028592,0.00036856,0.00290871,0.00003561,0.00065021,0.00050953,0.00033000
-2.65632816,0.00510832,0.00000000,0.00036444,0.00046841,0.00371453,0.00004561,0.00082250,0.00065021,0.00042000
-2.65032516,0.00648214,0.00000000,0.00046225,0.00059329,0.00471689,0.00005800,0.00103905,0.00082541,0.00053235
-2.64432216,0.00817606,0.00000001,0.00058282,0.00074766,0.00595199,0.00007323,0.00130741,0.00104144,0.00067105
-2.63831916,0.01024555,0.00000001,0.00073008,0.00093656,0.00746045,0.00009180,0.00163620,0.00130542,0.00084063
-2.63231616,0.01275195,0.00000001,0.00090834,0.00116559,0.00928717,0.00011425,0.00203503,0.00162527,0.00104609
-2.62631316,0.01576194,0.00000002,0.00112228,0.00144088,0.01148093,0.00014117,0.00251444,0.00200956,0.00129289
-2.62031016,0.01934669,0.00000003,0.00137688,0.00176898,0.01409385,0.00017319,0.00308567,0.00246752,0.00158685
-2.61430715,0.02358077,0.00000004,0.00167732,0.00215682,0.01718057,0.00021096,0.00376057,0.00300885,0.00193406
-2.60830415,0.02854068,0.00000005,0.00202889,0.00261153,0.02079724,0.00025514,0.00455127,0.00364355,0.00234077
-2.60230115,0.03430307,0.00000007,0.00243682,0.00314029,0.02500026,0.00030637,0.00546998,0.00438176,0.00281326
-2.59629815,0.04094270,0.00000010,0.00290614,0.00375022,0.02984482,0.00036527,0.00652856,0.00523348,0.00335760
-2.59029515,0.04853009,0.00000014,0.00344148,0.00444809,0.03538328,0.00043241,0.00773823,0.00620833,0.00397952
-2.58429215,0.05712911,0.00000019,0.00404690,0.00524018,0.04166344,0.00050828,0.00910911,0.00731527,0.00468418
-2.57828914,0.06679444,0.00000025,0.00472564,0.00613208,0.04872682,0.00059324,0.01064985,0.00856235,0.00547593
-2.57228614,0.07756921,0.00000034,0.00547998,0.00712842,0.05660702,0.00068755,0.01236724,0.00995644,0.00635812
-2.56628314,0.08948289,0.00000045,0.00631100,0.00823282,0.06532828,0.00079128,0.01426584,0.01150304,0.00733294
-2.56028014,0.10254960,0.00000059,0.00721843,0.00944769,0.07490446,0.00090433,0.01634769,0.01320616,0.00840121
-2.55427714,0.11676718,0.00000078,0.00820055,0.01077421,0.08533849,0.00102640,0.01861221,0.01506829,0.00956228
-2.54827414,0.13211707,0.00000101,0.00925413,0.01221238,0.09662249,0.00115695,0.02105606,0.01709046,0.01081402
-2.54227114,0.14856525,0.00000131,0.01037439,0.01376112,0.10873872,0.00129526,0.02367336,0.01927254,0.01215285
-2.53626813,0.16606445,0.00000168,0.01155516,0.01541857,0.12166145,0.00144037,0.02645591,0.02161357,0.01357383
-2.53026513,0.18455768,0.00000214,0.01278898,0.01718243,0.13535980,0.00159114,0.02939381,0.02411243,0.01507096
-2.52426213,0.20398317,0.00000272,0.01406743,0.01905052,0.14980176,0.00174625,0.03247615,0.02676852,0.01663748
-2.51825913,0.22428076,0.00000343,0.01538147,0.02102135,0.16495914,0.00190426,0.03569195,0.02958281,0.01826632
-2.51225613,0.24539951,0.00000430,0.01672189,0.02309494,0.18081356,0.00206366,0.03903140,0.03255887,0.01995069
-2.50625313,0.26730658,0.00000536,0.01807988,0.02527369,0.19736335,0.00222290,0.04248710,0.03570417,0.02168469
-2.50025013,0.28999684,0.00000663,0.01944758,0.02756326,0.21463093,0.00238051,0.04605564,0.03903141,0.02346403
-2.49424712,0.31350304,0.00000817,0.02081876,0.02997357,0.23267069,0.00253513,0.04973902,0.04255988,0.02528679
-2.48824412,0.33790590,0.00000999,0.02218945,0.03251977,0.25157673,0.00268563,0.05354632,0.04631677,0.02715417
-2.48224112,0.36334384,0.00001215,0.02355858,0.03522311,0.27149024,0.00283112,0.05749505,0.05033843,0.02907122
-2.47623812,0.39002136,0.00001468,0.02492851,0.03811170,0.29260599,0.00297111,0.06161252,0.05467133,0.03104752
-2.47023512,0.41821591,0.00001765,0.02630555,0.04122114,0.31517730,0.00310548,0.06593682,0.05937280,0.03309764
-2.46423212,0.44828215,0.00002109,0.02770028,0.04459475,0.33951931,0.00323460,0.07051750,0.06451130,0.03524161
-2.45822911,0.48065337,0.00002505,0.02912773,0.04828368,0.36600968,0.00335931,0.07541576,0.07016630,0.03750499
-2.45222611,0.51583922,0.00002959,0.03060733,0.05234649,0.39508652,0.00348098,0.08070413,0.07642751,0.03991886
-2.44622311,0.55441954,0.00003475,0.03216270,0.05684836,0.42724317,0.00360142,0.08646550,0.08339359,0.04251941
-2.44022011,0.59703371,0.00004059,0.03382118,0.06185994,0.46301935,0.00372294,0.09279158,0.09117010,0.04534733
-2.43421711,0.64436560,0.00004714,0.03561306,0.06745555,0.50298872,0.00384821,0.09978058,0.09986687,0.04844681
-2.42821411,0.69712388,0.00005444,0.03757066,0.07371106,0.54774278,0.00398021,0.10753435,0.10959466,0.05186433
-2.42221111,0.75601817,0.00006253,0.03972718,0.08070127,0.59787116,0.00412210,0.11615474,0.12046121,0.05564708
-2.41620810,0.82173120,0.00007142,0.04211530,0.08849690,0.65393877,0.00427714,0.12573957,0.13256680,0.05984117
-2.41020510,0.89488792,0.00008113,0.04476570,0.09716120,0.71646026,0.00444847,0.13637798,0.14599941,0.06448967
-2.40420210,0.97602229,0.00009165,0.04770548,0.10674641,0.78587252,0.00463904,0.14814559,0.16082962,0.06963043
-2.39819910,1.06554296,0.00010297,0.05095648,0.11729004,0.86250605,0.00485142,0.16109946,0.17710547,0.07529393
-2.39219610,1.16369911,0.00011506,0.05453372,0.12881120,0.94655641,0.00508764,0.17527307,0.19484747,0.08150107
-2.38619310,1.27054790,0.00012787,0.05844389,0.14130711,1.03805678,0.00534907,0.19067162,0.21404410,0.08826117
-2.38019010,1.38592515,0.00014133,0.06268401,0.15475000,1.13685303,0.00563631,0.20726774,0.23464785,0.09557012
-2.37418709,1.50942080,0.00015536,0.06724040,0.16908445,1.24258259,0.00594906,0.22499800,0.25657226,0.10340889
-2.36818409,1.64036071,0.00016985,0.07208787,0.18422551,1.35465848,0.00628611,0.24376027,0.27969008,0.11174248
-2.36218109,1.77779623,0.00018469,0.07718933,0.20005769,1.47225976,0.00664524,0.26341232,0.30383276,0.12051939
-2.35617809,1.92050291,0.00019973,0.08249584,0.21643485,1.59432938,0.00702330,0.28377162,0.32879153,0.12967165
-2.35017509,2.06698907,0.00021482,0.08794705,0.23318131,1.71958048,0.00741620,0.30461672,0.35431999,0.13911552
-2.34417209,2.21551509,0.00022980,0.09347213,0.25009408,1.84651156,0.00781903,0.32569007,0.38013854,0.14875285
-2.33816908,2.36412337,0.00024450,0.09899112,0.26694628,1.97343078,0.00822618,0.34670241,0.40594035,0.15847317
-2.33216608,2.51067870,0.00025872,0.10441675,0.28349173,2.09848927,0.00863152,0.36733869,0.43139884,0.16815635
-2.32616308,2.65291826,0.00027230,0.10965661,0.29947062,2.21972266,0.00902854,0.38726532,0.45617659,0.17767585
-2.32016008,2.78850972,0.00028506,0.11461563,0.31461603,2.33509991,0.00941062,0.40613863,0.47993515,0.18690249
-2.31415708,2.91511572,0.00029684,0.11919876,0.32866127,2.44257782,0.00977123,0.42361423,0.50234557,0.19570844
-2.30815408,3.03046229,0.00030748,0.12331389,0.34134751,2.54015943,0.01010415,0.43935691,0.52309918,0.20397149
-2.30215108,3.13240872,0.00031685,0.12687460,0.35243172,2.62595402,0.01040373,0.45305084,0.54191799,0.21157925
-2.29614807,3.21901581,0.00032484,0.12980301,0.36169432,2.69823634,0.01066504,0.46440947,0.55856450,0.21843306
-2.29014507,3.28860968,0.00033139,0.13203227,0.36894638,2.75550262,0.01088411,0.47318487,0.57285009,0.22445161
-2.28414207,3.33983825,0.00033643,0.13350885,0.37403603,2.79652079,0.01105802,0.47917605,0.58464183,0.22957383
-2.27813907,3.37171759,0.00033996,0.13419429,0.37685367,2.82037266,0.01118505,0.48223586,0.59386707,0.23376106
-2.27213607,3.38366615,0.00034199,0.13406652,0.37733588,2.82648620,0.01126469,0.48227616,0.60051573,0.23699829
-2.26613307,3.37552483,0.00034259,0.13312067,0.37546772,2.81465604,0.01129766,0.47927106,0.60463987,0.23929440
-2.26013007,3.34756211,0.00034183,0.13136914,0.37128337,2.78505155,0.01128582,0.47325800,0.60635074,0.24068132
-2.25412706,3.30046374,0.00033983,0.12884125,0.36486502,2.73821175,0.01123213,0.46433666,0.60581316,0.24121224
-2.24812406,3.23530740,0.00033674,0.12558213,0.35634013,2.67502738,0.01114045,0.45266571,0.60323766,0.24095881
-2.24212106,3.15352361,0.00033272,0.12165123,0.34587705,2.59671091,0.01101535,0.43845759,0.59887059,0.24000753
-2.23611806,3.05684463,0.00032795,0.11712028,0.33367933,2.50475587,0.01086192,0.42197151,0.59298285,0.23845556
-2.23011506,2.94724379,0.00032263,0.11207092,0.31997895,2.40088740,0.01068551,0.40350500,0.58585768,0.23640613
-2.22411206,2.82686833,0.00031696,0.10659205,0.30502873,2.28700631,0.01049153,0.38338443,0.57777825,0.23396376
-2.21810905,2.69796856,0.00031114,0.10077708,0.28909435,2.16512914,0.01028515,0.36195490,0.56901569,0.23122965
-2.21210605,2.56282700,0.00030537,0.09472108,0.27244626,2.03732698,0.01007115,0.33956991,0.55981819,0.22829749
-2.20610305,2.42369029,0.00029986,0.08851813,0.25535185,1.90566556,0.00985372,0.31658131,0.55040180,0.22524985
-2.20010005,2.28270709,0.00029479,0.08225881,0.23806825,1.77214907,0.00963631,0.29332983,0.54094338,0.22215548
-2.19409705,2.14187417,0.00029036,0.07602795,0.22083598,1.63866990,0.00942154,0.27013669,0.53157611,0.21906757
-2.18809405,2.00299283,0.00028675,0.06990286,0.20387360,1.50696597,0.00921116,0.24729639,0.52238777,0.21602314
-2.18209105,1.86763666,0.00028414,0.06395182,0.18737372,1.37858692,0.00900605,0.22507103,0.51342177,0.21304356
-2.17608804,1.73713162,0.00028272,0.05823320,0.17150016,1.25486988,0.00880629,0.20368625,0.50468097,0.21013618
-2.17008504,1.61254794,0.00028269,0.05279483,0.15638657,1.13692497,0.00861126,0.18332870,0.49613381,0.20729690
-2.16408204,1.49470352,0.00028427,0.04767394,0.14213620,1.02563042,0.00841976,0.16414520,0.48772248,0.20451358
-2.15807904,1.38417730,0.00028769,0.04289743,0.12882281,0.92163632,0.00823021,0.14624333,0.47937252,0.20177002
-2.15207604,1.28133104,0.00029321,0.03848252,0.11649265,0.82537616,0.00804084,0.12969324,0.47100326,0.19905029
-2.14607304,1.18633753,0.00030112,0.03443759,0.10516710,0.73708460,0.00784985,0.11453067,0.46253843,0.19634309
-2.14007004,1.09921295,0.00031175,0.03076331,0.09484597,0.65682015,0.00765563,0.10076067,0.45391620,0.19364583
-2.13406703,1.01985126,0.00032547,0.02745387,0.08551109,0.58449092,0.00745695,0.08836190,0.44509817,0.19096827
-2.12806403,0.94805852,0.00034265,0.02449824,0.07713004,0.51988212,0.00725305,0.07729137,0.43607666,0.18833530
-2.12206103,0.88358517,0.00036371,0.02188147,0.06965986,0.46268367,0.00704382,0.06748905,0.42687986,0.18578890
-2.11605803,0.82615482,0.00038909,0.01958588,0.06305052,0.41251675,0.00682983,0.05888254,0.41757461,0.18338883
-2.11005503,0.77548818,0.00041922,0.01759217,0.05724797,0.36895814,0.00661241,0.05139129,0.40826661,0.18121230
-2.10405203,0.73132145,0.00045451,0.01588039,0.05219684,0.33156164,0.00639359,0.04493046,0.39909800,0.17935239
-2.09804902,0.69341869,0.00049535,0.01443066,0.04784257,0.29987602,0.00617609,0.03941417,0.39024268,0.17791527
-2.09204602,0.66157822,0.00054209,0.01322386,0.04413300,0.27345910,0.00596321,0.03475822,0.38189939,0.17701655
-2.08604302,0.63563342,0.00059497,0.01224194,0.04101944,0.25188811,0.00575872,0.03088215,0.37428324,0.17677674
-2.08004002,0.61544858,0.00065417,0.01146826,0.03845734,0.23476638,0.00556669,0.02771068,0.36761593,0.17731604
-2.07403702,0.60091071,0.00071971,0.01088760,0.03640640,0.22172677,0.00539137,0.02517462,0.36211553,0.17874895
-2.06803402,0.59191844,0.00079151,0.01048616,0.03483046,0.21243220,0.00523694,0.02321131,0.35798617,0.18117868
-2.06203102,0.58836913,0.00086931,0.01025135,0.03369708,0.20657403,0.00510742,0.02176452,0.35540836,0.18469195
-2.05602801,0.59014540,0.00095269,0.01017159,0.03297696,0.20386867,0.00500643,0.02078412,0.35453050,0.18935413
-2.05002501,0.59710226,0.00104105,0.01023601,0.03264327,0.20405328,0.00493707,0.02022546,0.35546199,0.19520535
-2.04402201,0.60905574,0.00113363,0.01043414,0.03267097,0.20688083,0.00490179,0.02004853,0.35826839,0.20225751
-2.03801901,0.62577405,0.00122951,0.01075557,0.03303627,0.21211536,0.00490227,0.02021710,0.36296884,0.21049250
-2.03201601,0.64697186,0.00132762,0.01118973,0.03371608,0.21952763,0.00493932,0.02069778,0.36953597,0.21986168
-2.02601301,0.67230805,0.00142676,0.01172561,0.03468770,0.22889165,0.00501291,0.02145919,0.37789811,0.23028683
-2.02001001,0.70138732,0.00152568,0.01235159,0.03592867,0.23998233,0.00512209,0.02247117,0.38794391,0.24166229
-2.01400700,0.73376546,0.00162304,0.01305540,0.03741680,0.25257427,0.00526505,0.02370418,0.39952880,0.25385850
-2.00800400,0.76895812,0.00171753,0.01382401,0.03913030,0.26644197,0.00543917,0.02512878,0.41248322,0.26672655
-2.00200100,0.80645250,0.00180786,0.01464377,0.04104818,0.28136115,0.00564113,0.02671541,0.42662185,0.28010374
-1.99599800,0.84572145,0.00189286,0.01550054,0.04315062,0.29711117,0.00586698,0.02843427,0.44175347,0.29381971
-1.98999500,0.88623905,0.00197148,0.01637984,0.04541951,0.31347839,0.00611231,0.03025539,0.45769082,0.30770300
-1.98399200,0.92749687,0.00204287,0.01726721,0.04783894,0.33026007,0.00637240,0.03214891,0.47425986,0.32158764
-1.97798899,0.96902000,0.00210638,0.01814844,0.05039571,0.34726864,0.00664233,0.03408547,0.49130792,0.33531947
-1.97198599,1.01038188,0.00216163,0.01900998,0.05307972,0.36433590,0.00691719,0.03603668,0.50871016,0.34876183
-1.96598299,1.05121709,0.00220852,0.01983928,0.05588424,0.38131698,0.00719222,0.03797571,0.52637412,0.36180044
-1.95997999,1.09123149,0.00224720,0.02062511,0.05880608,0.39809361,0.00746292,0.03987794,0.54424188,0.37434714
-1.95397699,1.13020891,0.00227815,0.02135794,0.06184554,0.41457664,0.00772520,0.04172149,0.56228992,0.38634226
-1.94797399,1.16801425,0.00230206,0.02203023,0.06500616,0.43070738,0.00797551,0.04348785,0.58052655,0.39775567
-1.94197099,1.20459260,0.00231990,0.02263662,0.06829433,0.44645791,0.00821086,0.04516231,0.59898713,0.40858625
-1.93596798,1.23996465,0.00233282,0.02317416,0.07171870,0.46183007,0.00842889,0.04673436,0.61772744,0.41886006
-1.92996498,1.27421850,0.00234214,0.02364237,0.07528944,0.47685329,0.00862794,0.04819786,0.63681556,0.42862705
-1.92396198,1.30749846,0.00234927,0.02404329,0.07901740,0.49158131,0.00880696,0.04955117,0.65632299,0.43795681
-1.91795898,1.33999150,0.00235568,0.02438139,0.08291321,0.50608795,0.00896555,0.05079701,0.67631530,0.44693336
-1.91195598,1.37191209,0.00236281,0.02466345,0.08698635,0.52046221,0.00910387,0.05194221,0.69684335,0.45564945
-1.90595298,1.40348642,0.00237203,0.02489832,0.09124426,0.53480278,0.00922254,0.05299730,0.71793539,0.46420056
-1.89994997,1.43493681,0.00238460,0.02509665,0.09569153,0.54921250,0.00932261,0.05397590,0.73959074,0.47267917
-1.89394697,1.46646723,0.00240155,0.02527056,0.10032922,0.56379271,0.00940540,0.05489412,0.76177558,0.48116931
-1.88794397,1.49825072,0.00242374,0.02543321,0.10515432,0.57863802,0.00947242,0.05576971,0.78442109,0.48974203
-1.88194097,1.53041934,0.00245173,0.02559842,0.11015942,0.59383154,0.00952529,0.05662132,0.80742423,0.49845182
-1.87593797,1.56305712,0.00248579,0.02578022,0.11533259,0.60944074,0.00956560,0.05746762,0.83065112,0.50733418
-1.86993497,1.59619622,0.00252592,0.02599238,0.12065739,0.62551414,0.00959487,0.05832647,0.85394302,0.51640463
-1.86393197,1.62981642,0.00257179,0.02624799,0.12611318,0.64207875,0.00961446,0.05921419,0.87712443,0.52565894
-1.85792896,1.66384775,0.00262279,0.02655903,0.13167552,0.65913832,0.00962556,0.06014481,0.90001296,0.53507478
-1.85192596,1.69817584,0.00267801,0.02693594,0.13731670,0.67667231,0.00962910,0.06112955,0.92243051,0.54461445
-1.84592296,1.73264955,0.00273632,0.02738731,0.14300645,0.69463552,0.00962582,0.06217625,0.94421485,0.55422864
-1.83991996,1.76709026,0.00279637,0.02791950,0.14871266,0.71295825,0.00961622,0.06328911,0.96523126,0.56386090
-1.83391696,1.80130202,0.00285662,0.02853642,0.15440213,0.73154681,0.00960064,0.06446847,0.98538321,0.57345258
-1.82791396,1.83508205,0.00291544,0.02923930,0.16004129,0.75028447,0.00957925,0.06571072,1.00462169,0.58294784
-1.82191096,1.86823073,0.00297113,0.03002657,0.16559699,0.76903258,0.00955216,0.06700844,1.02295248,0.59229858
-1.81590795,1.90056069,0.00302195,0.03089378,0.17103708,0.78763197,0.00951944,0.06835055,1.04044103,0.60146882
-1.80990495,1.93190437,0.00306624,0.03183365,0.17633100,0.80590455,0.00948118,0.06972272,1.05721448,0.61043835
-1.80390195,1.96211986,0.00310242,0.03283615,0.18145024,0.82365524,0.00943759,0.07110774,1.07346083,0.61920546
-1.79789895,1.99109477,0.00312906,0.03388871,0.18636878,0.84067428,0.00938899,0.07248612,1.08942517,0.62778851
-1.79189595,2.01874814,0.00314493,0.03497649,0.19106331,0.85673995,0.00933588,0.07383666,1.10540307,0.63622639
-1.78589295,2.04503049,0.00314904,0.03608279,0.19551348,0.87162192,0.00927898,0.07513710,1.12173155,0.64457761
-1.77988994,2.06992221,0.00314066,0.03718947,0.19970206,0.88508522,0.00921922,0.07636484,1.13877793,0.65291830
-1.77388694,2.09343060,0.00311935,0.03827750,0.20361498,0.89689484,0.00915773,0.07749763,1.15692711,0.66133910
-1.76788394,2.11558588,0.00308501,0.03932755,0.20724136,0.90682108,0.00909586,0.07851425,1.17656773,0.66994109
-1.76188094,2.13643663,0.00303783,0.04032062,0.21057349,0.91464541,0.00903511,0.07939518,1.19807807,0.67883108
-1.75587794,2.15604479,0.00297833,0.04123865,0.21360677,0.92016679,0.00897707,0.08012319,1.22181185,0.68811636
-1.74987494,2.17448075,0.00290731,0.04206522,0.21633955,0.92320824,0.00892340,0.08068387,1.24808494,0.69789924
-1.74387194,2.19181864,0.00282588,0.04278610,0.21877301,0.92362329,0.00887572,0.08106609,1.27716305,0.70827166
-1.73786893,2.20813201,0.00273534,0.04338982,0.22091089,0.92130213,0.00883555,0.08126228,1.30925110,0.71931010
-1.73186593,2.22348993,0.00263725,0.04386809,0.22275921,0.91617696,0.00880424,0.08126868,1.34448442,0.73107102
-1.72586293,2.23795369,0.00253328,0.04421614,0.22432594,0.90822638,0.00878285,0.08108538,1.38292197,0.74358700
-1.71985993,2.25157385,0.00242522,0.04443289,0.22562056,0.89747830,0.00877213,0.08071630,1.42454178,0.75686375
-1.71385693,2.26438768,0.00231491,0.04452102,0.22665355,0.88401134,0.00877242,0.08016901,1.46923842,0.77087812
-1.70785393,2.27641684,0.00220418,0.04448679,0.22743586,0.86795438,0.00878359,0.07945437,1.51682254,0.78557702
-1.70185093,2.28766512,0.00209478,0.04433980,0.22797829,0.84948421,0.00880505,0.07858618,1.56702220,0.80087740
-1.69584792,2.29811633,0.00198837,0.04409253,0.22829082,0.82882141,0.00883567,0.07758065,1.61948582,0.81666711
-1.68984492,2.30773197,0.00188645,0.04375974,0.22838198,0.80622446,0.00887385,0.07645585,1.67378646,0.83280653
-1.68384192,2.31644903,0.00179031,0.04335785,0.22825822,0.78198240,0.00891747,0.07523107,1.72942713,0.84913098
-1.67783892,2.32417769,0.00170104,0.04290411,0.22792326,0.75640633,0.00896399,0.07392625,1.78584708,0.86545353
-1.67183592,2.33079923,0.00161947,0.04241586,0.22737765,0.72982023,0.00901050,0.07256135,1.84242869,0.88156834
-1.66583292,2.33616432,0.00154618,0.04190970,0.22661833,0.70255149,0.00905379,0.07115584,1.89850494,0.89725417
-1.65982991,2.34009186,0.00148150,0.04140076,0.22563839,0.67492156,0.00909045,0.06972819,1.95336753,0.91227809
-1.65382691,2.34236884,0.00142553,0.04090203,0.22442706,0.64723732,0.00911700,0.06829555,2.00627544,0.92639925
-1.64782391,2.34275136,0.00137814,0.04042380,0.22296978,0.61978345,0.00912999,0.06687348,2.05646427,0.93937273
-1.64182091,2.34096724,0.00133901,0.03997328,0.22124866,0.59281625,0.00912613,0.06547582,2.10315633,0.95095341
-1.63581791,2.33672033,0.00130766,0.03955433,0.21924298,0.56655901,0.00910241,0.06411471,2.14557163,0.96089987
-1.62981491,2.32969687,0.00128348,0.03916745,0.21693008,0.54119927,0.00905621,0.06280072,2.18294000,0.96897845
-1.62381191,2.31957377,0.00126579,0.03880990,0.21428632,0.51688783,0.00898544,0.06154309,2.21451422,0.97496741
