energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,P_s_up,P_s_down,P_p_up,P_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.89794897,0.62503296,-0.71422839,0.35113980,-0.44350026,0.11039946,-0.12079238,0.00643200,-0.00710105,0.20435223,-0.27535557,0.18244388,-0.16524378,0.00000000,-0.00000000
-5.89194597,0.59023444,-0.66940995,0.32271899,-0.40605299,0.10467424,-0.11400986,0.00610781,-0.00672706,0.18277513,-0.24836470,0.18340008,-0.16527802,0.00000000,-0.00000000
-5.88594297,0.56006192,-0.62852052,0.29796356,-0.37138030,0.09957821,-0.10782229,0.00581087,-0.00638789,0.16335465,-0.22303967,0.18507532,-0.16607949,0.00000000,-0.00000000
-5.87993997,0.53472212,-0.59198598,0.27703237,-0.33987121,0.09513458,-0.10227533,0.00554200,-0.00608259,0.14616689,-0.19960090,0.18752575,-0.16769755,0.00000000,-0.00000000
-5.87393697,0.51434350,-0.56012645,0.26000712,-0.31183101,0.09135795,-0.09739948,0.00530246,-0.00581026,0.13124283,-0.17821585,0.19080318,-0.17016890,0.00000000,-0.00000000
-5.86793397,0.49898438,-0.53316115,0.24689781,-0.28748207,0.08825592,-0.09321134,0.00509402,-0.00557004,0.11857315,-0.15900068,0.19495485,-0.17351872,0.00000000,-0.00000000
-5.86193097,0.48864147,-0.51121603,0.23764894,-0.26696681,0.08583057,-0.08971538,0.00491901,-0.00536122,0.10811356,-0.14202332,0.20002308,-0.17776191,0.00000000,-0.00000000
-5.85592796,0.48325806,-0.49433347,0.23214639,-0.25035228,0.08407988,-0.08690591,0.00478036,-0.00518337,0.09979034,-0.12730767,0.20604448,-0.18290457,0.00000000,-0.00000000
-5.84992496,0.48273177,-0.48248315,0.23022449,-0.23763595,0.08299884,-0.08476930,0.00468163,-0.00503639,0.09350594,-0.11483857,0.21304892,-0.18894544,0.00000000,-0.00000000
-5.84392196,0.48692122,-0.47557339,0.23167313,-0.22875236,0.08258039,-0.08328612,0.00462699,-0.00492071,0.08914423,-0.10456719,0.22105820,-0.19587720,0.00000000,-0.00000000
-5.83791896,0.49565164,-0.47346244,0.23624467,-0.22358016,0.08281597,-0.08243325,0.00462119,-0.00483734,0.08657543,-0.09641666,0.23008456,-0.20368752,0.00000000,-0.00000000
-5.83191596,0.50871936,-0.47596888,0.24366067,-0.22194927,0.08369579,-0.08218569,0.00466945,-0.00478797,0.08566052,-0.09028754,0.24012910,-0.21235978,0.00000000,-0.00000000
-5.82591296,0.52589509,-0.48288097,0.25361821,-0.22364797,0.08520883,-0.08251813,0.00477739,-0.00477504,0.08625497,-0.08606312,0.25118019,-0.22187346,0.00000000,-0.00000000
-5.81990995,0.54692622,-0.49396463,0.26579591,-0.22842968,0.08734250,-0.08340613,0.00495078,-0.00480176,0.08821193,-0.08361416,0.26321201,-0.23220416,0.00000000,-0.00000000
-5.81390695,0.57153820,-0.50896974,0.27985962,-0.23601947,0.09008218,-0.08482689,0.00519541,-0.00487208,0.09138474,-0.08280315,0.27618325,-0.24332330,0.00000000,-0.00000000
-5.80790395,0.59943520,-0.52763484,0.29546773,-0.24612010,0.09341043,-0.08675965,0.00551682,-0.00499062,0.09562889,-0.08348800,0.29003608,-0.25519750,0.00000000,-0.00000000
-5.80190095,0.63030031,-0.54969034,0.31227623,-0.25841766,0.09730625,-0.08918567,0.00592004,-0.00516254,0.10080337,-0.08552498,0.30469551,-0.26778776,0.00000000,-0.00000000
-5.79589795,0.66379533,-0.57486024,0.32994344,-0.27258688,0.10174409,-0.09208788,0.00640928,-0.00539335,0.10677157,-0.08877118,0.32006901,-0.28104845,0.00000000,-0.00000000
-5.78989495,0.69956044,-0.60286257,0.34813435,-0.28829606,0.10669299,-0.09545022,0.00698767,-0.00568874,0.11340181,-0.09308627,0.33604655,-0.29492630,0.00000000,-0.00000000
-5.78389195,0.73721394,-0.63340886,0.36652470,-0.30521169,0.11211572,-0.09925666,0.00765690,-0.00605425,0.12056743,-0.09833380,0.35250096,-0.30935928,0.00000000,-0.00000000
-5.77788894,0.77635204,-0.66620277,0.38480466,-0.32300281,0.11796798,-0.10349015,0.00841703,-0.00649503,0.12814676,-0.10438196,0.36928869,-0.32427565,0.00000000,-0.00000000
-5.77188594,0.81654912,-0.70093823,0.40268205,-0.34134505,0.12419782,-0.10813132,0.00926614,-0.00701546,0.13602291,-0.11110402,0.38625081,-0.33959297,0.00000000,-0.00000000
-5.76588294,0.85735844,-0.73729717,0.41988522,-0.35992436,0.13074528,-0.11315723,0.01020019,-0.00761889,0.14408341,-0.11837839,0.40321438,-0.35521748,0.00000000,-0.00000000
-5.75987994,0.89831354,-0.77494725,0.43616533,-0.37844042,0.13754223,-0.11854015,0.01121285,-0.00830725,0.15221998,-0.12608844,0.41999406,-0.37104346,0.00000000,-0.00000000
-5.75387694,0.93893044,-0.81353976,0.45129833,-0.39660973,0.14451261,-0.12424637,0.01229543,-0.00908079,0.16032832,-0.13412223,0.43639402,-0.38695298,0.00000000,-0.00000000
-5.74787394,0.97871101,-0.85270787,0.46508631,-0.41416822,0.15157300,-0.13023529,0.01343690,-0.00993778,0.16830810,-0.14237208,0.45221020,-0.40281584,0.00000000,-0.00000000
-5.74187094,1.01714738,-0.89206555,0.47735866,-0.43087349,0.15863355,-0.13645868,0.01462396,-0.01087432,0.17606323,-0.15073417,0.46723281,-0.41848980,0.00000000,-0.00000000
-5.73586793,1.05372782,-0.93120744,0.48797273,-0.44650657,0.16559934,-0.14286033,0.01584130,-0.01188417,0.18350231,-0.15910827,0.48124930,-0.43382124,0.00000000,-0.00000000
-5.72986493,1.08794400,-0.96970972,0.49681433,-0.46087330,0.17237224,-0.14937602,0.01707185,-0.01295869,0.19053953,-0.16739751,0.49404759,-0.44864608,0.00000000,-0.00000000
-5.72386193,1.11929973,-1.00713244,0.50379805,-0.47380531,0.17885301,-0.15593391,0.01829725,-0.01408688,0.19709579,-0.17550852,0.50541982,-0.46279126,0.00000000,-0.00000000
-5.71785893,1.14732110,-1.04302329,0.50886749,-0.48516062,0.18494394,-0.16245546,0.01949825,-0.01525549,0.20310023,-0.18335170,0.51516643,-0.47607667,0.00000000,-0.00000000
-5.71185593,1.17156789,-1.07692314,0.51199558,-0.49482409,0.19055163,-0.16885675,0.02065536,-0.01644928,0.20849201,-0.19084194,0.52310060,-0.48831757,0.00000000,-0.00000000
-5.70585293,1.19164590,-1.10837327,0.51318479,-0.50270762,0.19559012,-0.17505025,0.02174939,-0.01765132,0.21322230,-0.19789959,0.52905302,-0.49932766,0.00000000,-0.00000000
-5.69984992,1.20721989,-1.13692439,0.51246757,-0.50875038,0.19998400,-0.18094714,0.02276217,-0.01884347,0.21725637,-0.20445185,0.53287682,-0.50892267,0.00000000,-0.00000000
-5.69384692,1.21802651,-1.16214726,0.50990678,-0.51291906,0.20367157,-0.18645991,0.02367712,-0.02000686,0.22057575,-0.21043442,0.53445257,-0.51692454,0.00000000,-0.00000000
-5.68784392,1.22388678,-1.18364476,0.50559603,-0.51520812,0.20660776,-0.19150530,0.02447992,-0.02112250,0.22318020,-0.21579349,0.53369306,-0.52316606,0.00000000,-0.00000000
-5.68184092,1.22471730,-1.20106491,0.49966011,-0.51564038,0.20876674,-0.19600743,0.02515905,-0.02217191,0.22508936,-0.22048787,0.53054779,-0.52749593,0.00000000,-0.00000000
-5.67583792,1.22053963,-1.21411447,0.49225496,-0.51426751,0.21014402,-0.19990104,0.02570630,-0.02313777,0.22634404,-0.22449123,0.52500684,-0.52978401,0.00000000,-0.00000000
-5.66983492,1.21148717,-1.22257258,0.48356745,-0.51117083,0.21075796,-0.20313461,0.02611711,-0.02400456,0.22700687,-0.22779425,0.51710395,-0.52992671,0.00000000,-0.00000000
-5.66383192,1.19780897,-1.22630358,0.47381460,-0.50646194,0.21065041,-0.20567325,0.02639084,-0.02475917,0.22716223,-0.23040659,0.50691861,-0.52785214,0.00000000,-0.00000000
-5.65782891,1.17986996,-1.22526844,0.46324204,-0.50028335,0.20988666,-0.20750118,0.02653087,-0.02539144,0.22691540,-0.23235852,0.49457692,-0.52352487,0.00000000,-0.00000000
-5.65182591,1.15814739,-1.21953417,0.45212191,-0.49280879,0.20855440,-0.20862371,0.02654454,-0.02589460,0.22639083,-0.23370198,0.48025122,-0.51695009,0.00000000,-0.00000000
-5.64582291,1.13322337,-1.20928032,0.44074972,-0.48424309,0.20676179,-0.20906848,0.02644298,-0.02626559,0.22572949,-0.23451098,0.46415833,-0.50817681,0.00000000,-0.00000000
-5.63981991,1.10577347,-1.19480219,0.42944051,-0.47482150,0.20463470,-0.20888593,0.02624079,-0.02650526,0.22508542,-0.23488128,0.44655646,-0.49730004,0.00000000,-0.00000000
-5.63381691,1.07655194,-1.17651028,0.41852409,-0.46480821,0.20231318,-0.20814887,0.02595553,-0.02661844,0.22462155,-0.23492910,0.42774083,-0.48446164,0.00000000,-0.00000000
-5.62781391,1.04637383,-1.15492574,0.40833960,-0.45449408,0.19994732,-0.20695118,0.02560724,-0.02661379,0.22450483,-0.23478903,0.40803821,-0.46984983,0.00000000,-0.00000000
-5.62181091,1.01609477,-1.13067169,0.39922940,-0.44419337,0.19769262,-0.20540562,0.02521777,-0.02650356,0.22490099,-0.23461092,0.38780048,-0.45369724,0.00000000,-0.00000000
-5.61580790,0.98658934,-1.10446072,0.39153262,-0.43423959,0.19570514,-0.20364077,0.02481013,-0.02630328,0.22596909,-0.23455601,0.36739754,-0.43627758,0.00000000,-0.00000000
-5.60980490,0.95872866,-1.07707884,0.38557846,-0.42498036,0.19413659,-0.20179733,0.02440778,-0.02603117,0.22785609,-0.23479235,0.34720972,-0.41790102,0.00000000,-0.00000000
-5.60380190,0.93335841,-1.04936652,0.38167950,-0.41677152,0.19312968,-0.20002378,0.02403405,-0.02570762,0.23069168,-0.23548959,0.32762016,-0.39890830,0.00000000,-0.00000000
-5.59779890,0.91127787,-1.02219747,0.38012528,-0.40997047,0.19281376,-0.19847175,0.02371147,-0.02535456,0.23458371,-0.23681348,0.30900710,-0.37966399,0.00000000,-0.00000000
-5.59179590,0.89322100,-0.99645609,0.38117628,-0.40492912,0.19330115,-0.19729111,0.02346128,-0.02499475,0.23961429,-0.23892023,0.29173667,-0.36054895,0.00000000,-0.00000000
-5.58579290,0.87984004,-0.97301439,0.38505860,-0.40198646,0.19468416,-0.19662526,0.02330302,-0.02465117,0.24583683,-0.24195098,0.27615606,-0.34195234,0.00000000,-0.00000000
-5.57978989,0.87169218,-0.95270939,0.39195928,-0.40146114,0.19703294,-0.19660653,0.02325418,-0.02434640,0.25327421,-0.24602674,0.26258739,-0.32426343,0.00000000,-0.00000000
-5.57378689,0.86922952,-0.93632174,0.40202248,-0.40364415,0.20039429,-0.19735217,0.02332999,-0.02410203,0.26191795,-0.25124383,0.25132226,-0.30786345,0.00000000,-0.00000000
-5.56778389,0.87279242,-0.92455634,0.41534650,-0.40879188,0.20479132,-0.19896090,0.02354334,-0.02393822,0.27172870,-0.25767027,0.24261705,-0.29311772,0.00000000,-0.00000000
-5.56178089,0.88260598,-0.91802564,0.43198154,-0.41711975,0.21022394,-0.20151024,0.02390475,-0.02387335,0.28263762,-0.26534305,0.23668900,-0.28036816,0.00000000,-0.00000000
-5.55577789,0.89877954,-0.91723581,0.45192817,-0.42879646,0.21667015,-0.20505470,0.02442242,-0.02392371,0.29454892,-0.27426660,0.23371280,-0.26992642,0.00000000,-0.00000000
-5.54977489,0.92130848,-0.92257626,0.47513644,-0.44393899,0.22408787,-0.20962485,0.02510231,-0.02410339,0.30734308,-0.28441233,0.23381792,-0.26206770,0.00000000,-0.00000000
-5.54377189,0.95007803,-0.93431244,0.50150547,-0.46260846,0.23241719,-0.21522716,0.02594830,-0.02442417,0.32088074,-0.29571936,0.23708629,-0.25702526,0.00000000,-0.00000000
-5.53776888,0.98486837,-0.95258167,0.53088335,-0.48480675,0.24158288,-0.22184475,0.02696228,-0.02489557,0.33500691,-0.30809624,0.24355050,-0.25498563,0.00000000,-0.00000000
-5.53176588,1.02536040,-0.97739198,0.56306736,-0.51047408,0.25149692,-0.22943868,0.02814423,-0.02552488,0.34955530,-0.32142369,0.25319224,-0.25608458,0.00000000,-0.00000000
-5.52576288,1.07114197,-1.00862332,0.59780447,-0.53948718,0.26206092,-0.23794982,0.02949223,-0.02631729,0.36435261,-0.33555795,0.26594122,-0.26040379,0.00000000,-0.00000000
-5.51975988,1.12171390,-1.04603094,0.63479203,-0.57165850,0.27316821,-0.24730110,0.03100243,-0.02727594,0.37922242,-0.35033485,0.28167431,-0.26796819,0.00000000,-0.00000000
-5.51375688,1.17649583,-1.08925033,0.67367882,-0.60673603,0.28470561,-0.25739983,0.03266896,-0.02840203,0.39398867,-0.36557402,0.30021524,-0.27874399,0.00000000,-0.00000000
-5.50775388,1.23483178,-1.13780346,0.71406650,-0.64440406,0.29655476,-0.26814017,0.03448370,-0.02969480,0.40847852,-0.38108337,0.32133486,-0.29263743,0.00000000,-0.00000000
-5.50175088,1.29599553,-1.19110596,0.75551181,-0.68428476,0.30859301,-0.27940539,0.03643607,-0.03115153,0.42252459,-0.39666334,0.34475207,-0.30949433,0.00000000,-0.00000000
-5.49574787,1.35919633,-1.24847504,0.79752947,-0.72594080,0.32069395,-0.29106995,0.03851277,-0.03276740,0.43596661,-0.41211103,0.37013575,-0.32910041,0.00000000,-0.00000000
-5.48974487,1.42358512,-1.30913815,0.83959637,-0.76887902,0.33272770,-0.30300127,0.04069745,-0.03453533,0.44865254,-0.42722384,0.39710770,-0.35118267,0.00000000,-0.00000000
-5.48374187,1.48826207,-1.37224240,0.88115695,-0.81255543,0.34456105,-0.31506123,0.04297058,-0.03644572,0.46043927,-0.44180274,0.42524702,-0.37541183,0.00000000,-0.00000000
-5.47773887,1.55228580,-1.43686496,0.92163024,-0.85638155,0.35605776,-0.32710737,0.04530917,-0.03848621,0.47119313,-0.45565502,0.45409574,-0.40140602,0.00000000,-0.00000000
-5.47173587,1.61468486,-1.50202466,0.96041854,-0.89973233,0.36707904,-0.33899395,0.04768680,-0.04064135,0.48079034,-0.46859670,0.48316608,-0.42873580,0.00000000,-0.00000000
-5.46573287,1.67447203,-1.56669519,0.99691792,-0.94195565,0.37748455,-0.35057287,0.05007370,-0.04289239,0.48911773,-0.48045454,0.51194921,-0.45693069,0.00000000,-0.00000000
-5.45972986,1.73066145,-1.62982013,1.03053030,-0.98238356,0.38713397,-0.36169475,0.05243702,-0.04521708,0.49607373,-0.49106784,0.53992544,-0.48548713,0.00000000,-0.00000000
-5.45372686,1.78228886,-1.69033009,1.06067722,-1.02034510,0.39588929,-0.37221017,0.05474130,-0.04758959,0.50156992,-0.50029020,0.56657570,-0.51387795,0.00000000,-0.00000000
-5.44772386,1.82843467,-1.74716218,1.08681471,-1.05518053,0.40361800,-0.38197128,0.05694919,-0.04998056,0.50553326,-0.50799135,0.59139401,-0.54156323,0.00000000,-0.00000000
-5.44172086,1.86824931,-1.79928163,1.10844900,-1.08625687,0.41019692,-0.39083393,0.05902226,-0.05235736,0.50790893,-0.51405908,0.61390065,-0.56800225,0.00000000,-0.00000000
-5.43571786,1.90098034,-1.84570554,1.12515253,-1.11298418,0.41551688,-0.39866038,0.06092211,-0.05468450,0.50866383,-0.51840163,0.63365543,-0.59266649,0.00000000,-0.00000000
-5.42971486,1.92600026,-1.88552831,1.13657950,-1.13483229,0.41948792,-0.40532261,0.06261150,-0.05692431,0.50779066,-0.52095031,0.65027077,-0.61505307,0.00000000,-0.00000000
-5.42371186,1.94283373,-1.91794799,1.14248055,-1.15134728,0.42204482,-0.41070623,0.06405569,-0.05903776,0.50531231,-0.52166253,0.66342392,-0.63469837,0.00000000,-0.00000000
-5.41770885,1.95118333,-1.94229304,1.14271552,-1.16216716,0.42315283,-0.41471497,0.06522368,-0.06098548,0.50128642,-0.52052525,0.67286776,-0.65119126,0.00000000,-0.00000000
-5.41170585,1.95095204,-1.95804817,1.13726399,-1.16703610,0.42281301,-0.41727550,0.06608951,-0.06272898,0.49580976,-0.51755848,0.67843979,-0.66418552,0.00000000,-0.00000000
-5.40570285,1.94226153,-1.96487857,1.12623276,-1.16581656,0.42106720,-0.41834244,0.06663340,-0.06423192,0.48902221,-0.51281900,0.68006879,-0.67341083,0.00000000,-0.00000000
-5.39969985,1.92546485,-1.96265104,1.10985989,-1.15849870,0.41800199,-0.41790340,0.06684278,-0.06546141,0.48110987,-0.50640386,0.67777875,-0.67868194,0.00000000,-0.00000000
-5.39369685,1.90115260,-1.95145116,1.08851487,-1.14520656,0.41375148,-0.41598362,0.06671301,-0.06638938,0.47230713,-0.49845358,0.67168986,-0.67990556,0.00000000,-0.00000000
-5.38769385,1.87015170,-1.93159540,1.06269480,-1.12620069,0.40849861,-0.41264997,0.06624786,-0.06699379,0.46289730,-0.48915462,0.66201647,-0.67708462,0.00000000,-0.00000000
-5.38169085,1.83351645,-1.90363719,1.03301656,-1.10187683,0.40247474,-0.40801419,0.06545966,-0.06725968,0.45321165,-0.47874107,0.64906193,-0.67031964,0.00000000,-0.00000000
-5.37568784,1.79251153,-1.86836638,1.00020499,-1.07276066,0.39595742,-0.40223478,0.06436913,-0.06718004,0.44362656,-0.46749513,0.63321056,-0.65980720,0.00000000,-0.00000000
-5.36968484,1.74858736,-1.82680172,0.96507757,-1.03949869,0.38926619,-0.39551759,0.06300485,-0.06675640,0.43455883,-0.45574634,0.61491690,-0.64583533,0.00000000,-0.00000000
-5.36368184,1.70334811,-1.78017593,0.92852597,-1.00284545,0.38275643,-0.38811482,0.06140235,-0.06599908,0.42645892,-0.44386917,0.59469285,-0.62877616,0.00000000,-0.00000000
-5.35767884,1.65851342,-1.72991382,0.89149507,-0.96364743,0.37681153,-0.38032225,0.05960303,-0.06492709,0.41980235,-0.43227908,0.57309293,-0.60907596,0.00000000,-0.00000000
-5.35167584,1.61587472,-1.67760367,0.85496004,-0.92282423,0.37183328,-0.37247475,0.05765270,-0.06356776,0.41507927,-0.42142674,0.55069846,-0.58724295,0.00000000,-0.00000000
-5.34567284,1.57724762,-1.62496253,0.81990244,-0.88134759,0.36823099,-0.36494001,0.05560003,-0.06195588,0.41278249,-0.41179067,0.52810104,-0.56383342,0.00000000,-0.00000000
-5.33966983,1.54442174,-1.57379642,0.78728578,-0.84021891,0.36640952,-0.35811065,0.05349484,-0.06013270,0.41339413,-0.40386813,0.50588612,-0.53943655,0.00000000,-0.00000000
-5.33366683,1.51910951,-1.52595646,0.75803143,-0.80044598,0.36675662,-0.35239482,0.05138632,-0.05814452,0.41737139,-0.39816449,0.48461714,-0.51465855,0.00000000,-0.00000000
-5.32766383,1.50289561,-1.48329210,0.73299561,-0.76301956,0.36963005,-0.34820555,0.04932138,-0.05604114,0.42513172,-0.39518128,0.46482073,-0.49010669,0.00000000,-0.00000000
-5.32166083,1.49718851,-1.44760275,0.71294790,-0.72889054,0.37534478,-0.34594912,0.04734306,-0.05387414,0.43703790,-0.39540316,0.44697350,-0.46637363,0.00000000,-0.00000000
-5.31565783,1.50317555,-1.42058920,0.69855193,-0.69894815,0.38416085,-0.34601281,0.04548907,-0.05169512,0.45338346,-0.39928407,0.43149078,-0.44402274,0.00000000,-0.00000000
-5.30965483,1.52178308,-1.40380603,0.69034862,-0.67399980,0.39627223,-0.34875235,0.04379063,-0.04955390,0.47437890,-0.40723296,0.41871747,-0.42357456,0.00000000,-0.00000000
-5.30365183,1.55364262,-1.39861643,0.68874238,-0.65475290,0.41179707,-0.35447947,0.04227162,-0.04749683,0.50013942,-0.41959942,0.40892126,-0.40549493,0.00000000,-0.00000000
-5.29764882,1.59906428,-1.40615048,0.69399046,-0.64179906,0.43076984,-0.36345005,0.04094794,-0.04556530,0.53067432,-0.43665983,0.40228825,-0.39018503,0.00000000,-0.00000000
-5.29164582,1.65801818,-1.42726822,0.70619561,-0.63560077,0.45313547,-0.37585311,0.03982725,-0.04379434,0.56587887,-0.45860419,0.39892085,-0.37797335,0.00000000,-0.00000000
-5.28564282,1.73012446,-1.46252838,0.72530229,-0.63648092,0.47874605,-0.39180118,0.03890911,-0.04221164,0.60552887,-0.48552436,0.39883799,-0.36910981,0.00000000,-0.00000000
-5.27963982,1.81465248,-1.51216379,0.75109627,-0.64461504,0.50735998,-0.41132237,0.03818525,-0.04083676,0.64927835,-0.51740411,0.40197728,-0.36376200,0.00000000,-0.00000000
-5.27363682,1.91052920,-1.57606416,0.78320777,-0.66002652,0.53864401,-0.43435440,0.03764035,-0.03968075,0.69666074,-0.55411134,0.40819909,-0.36201338,0.00000000,-0.00000000
-5.26763382,2.01635692,-1.65376704,0.82111802,-0.68258468,0.57217797,-0.46074115,0.03725286,-0.03874599,0.74709365,-0.59539311,0.41729215,-0.36386347,0.00000000,-0.00000000
-5.26163082,2.13044000,-1.74445724,0.86416912,-0.71200587,0.60746237,-0.49023157,0.03699615,-0.03802654,0.79988735,-0.64087369,0.42898046,-0.36922984,0.00000000,-0.00000000
-5.25562781,2.25082012,-1.84697529,0.91157716,-0.74785741,0.64392851,-0.52248152,0.03683976,-0.03750859,0.85425703,-0.69005600,0.44293128,-0.37795163,0.00000000,-0.00000000
-5.24962481,2.37531943,-1.95983488,0.96244821,-0.78956452,0.68095116,-0.55705835,0.03675076,-0.03717134,0.90933848,-0.74232675,0.45876397,-0.38979460,0.00000000,-0.00000000
-5.24362181,2.50159052,-2.08124927,1.01579718,-0.83642012,0.71786329,-0.59344836,0.03669507,-0.03698807,0.96420703,-0.79696526,0.47605938,-0.40445739,0.00000000,-0.00000000
-5.23761881,2.62717211,-2.20916637,1.07056910,-0.88759749,0.75397250,-0.63106701,0.03663886,-0.03692735,1.01789921,-0.85315600,0.49436973,-0.42157894,0.00000000,-0.00000000
-5.23161581,2.74954910,-2.34131189,1.12566244,-0.94216564,0.78857877,-0.66927163,0.03654976,-0.03695441,1.06943656,-0.91000479,0.51322867,-0.44074679,0.00000000,-0.00000000
-5.22561281,2.86621537,-2.47523976,1.17995424,-0.99910738,0.82099294,-0.70737650,0.03639806,-0.03703260,1.11785095,-0.96655813,0.53216154,-0.46150628,0.00000000,-0.00000000
-5.21960980,2.97473767,-2.60838866,1.23232623,-1.05733977,0.85055535,-0.74466961,0.03615762,-0.03712482,1.16221047,-1.02182537,0.55069555,-0.48337037,0.00000000,-0.00000000
-5.21360680,3.07281872,-2.73814333,1.28169175,-1.11573668,0.87665405,-0.78043101,0.03580670,-0.03719488,1.20164519,-1.07480311,0.56836983,-0.50583000,0.00000000,-0.00000000
-5.20760380,3.15835789,-2.86189912,1.32702251,-1.17315318,0.89874203,-0.81395179,0.03532848,-0.03720884,1.23537184,-1.12450100,0.58474529,-0.52836490,0.00000000,-0.00000000
-5.20160080,3.22950735,-2.97712792,1.36737480,-1.22845131,0.91635281,-0.84455340,0.03471146,-0.03713611,1.26271652,-1.16996822,0.59941397,-0.55045467,0.00000000,-0.00000000
-5.19559780,3.28472233,-3.08144359,1.40191429,-1.28052652,0.92911399,-0.87160656,0.03394953,-0.03695040,1.28313473,-1.21031971,0.61200800,-0.57158993,0.00000000,-0.00000000
-5.18959480,3.32280359,-3.17266502,1.42993884,-1.32833444,0.93675822,-0.89454902,0.03304194,-0.03663052,1.29622784,-1.24476121,0.62220774,-0.59128345,0.00000000,-0.00000000
-5.18359180,3.34293098,-3.24887460,1.45089847,-1.37091709,0.93913123,-0.91290179,0.03199297,-0.03616082,1.30175563,-1.27261229,0.62974917,-0.60908097,0.00000000,-0.00000000
-5.17758879,3.34468705,-3.30847059,1.46441215,-1.40742789,0.93619676,-0.92628304,0.03081153,-0.03553150,1.29964428,-1.29332651,0.63443014,-0.62457154,0.00000000,-0.00000000
-5.17158579,3.32806974,-3.35021131,1.47028054,-1.43715476,0.92803810,-0.93441938,0.02951054,-0.03473864,1.28998960,-1.30650789,0.63611545,-0.63739713,0.00000000,-0.00000000
-5.16558279,3.29349411,-3.37324994,1.46849444,-1.45954054,0.91485641,-0.93715401,0.02810630,-0.03378403,1.27305549,-1.31192324,0.63474048,-0.64726125,0.00000000,-0.00000000
