energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.60980490,0.26182233,0.00170493,0.00140424,0.00023468,0.19142531,0.27463782,0.03820739
-5.60380190,0.24478509,0.00155111,0.00123962,0.00023114,0.17968371,0.25549580,0.03555345
-5.59779890,0.23097419,0.00140403,0.00110734,0.00023516,0.17027237,0.23919269,0.03346079
-5.59179590,0.22045516,0.00126440,0.00100757,0.00024772,0.16324681,0.22578968,0.03193238
-5.58579290,0.21329581,0.00113294,0.00094077,0.00027014,0.15866179,0.21532988,0.03097445
-5.57978989,0.20956257,0.00101034,0.00090776,0.00030406,0.15656832,0.20783437,0.03059606
-5.57378689,0.20931754,0.00089719,0.00090979,0.00035153,0.15701128,0.20329923,0.03080877
-5.56778389,0.21261644,0.00079401,0.00094865,0.00041495,0.16002775,0.20169343,0.03162636
-5.56178089,0.21950722,0.00070117,0.00102670,0.00049711,0.16564576,0.20295774,0.03306460
-5.55577789,0.23002920,0.00061896,0.00114693,0.00060118,0.17388364,0.20700452,0.03514107
-5.54977489,0.24421278,0.00054754,0.00131292,0.00073070,0.18474977,0.21371838,0.03787499
-5.54377189,0.26207922,0.00048698,0.00152888,0.00088956,0.19824257,0.22295772,0.04128695
-5.53776888,0.28364065,0.00043726,0.00179958,0.00108193,0.21435066,0.23455693,0.04539859
-5.53176588,0.30889966,0.00039829,0.00213026,0.00131224,0.23305302,0.24832929,0.05023214
-5.52576288,0.33784860,0.00036993,0.00252653,0.00158505,0.25431894,0.26407026,0.05580971
-5.51975988,0.37046814,0.00035197,0.00299418,0.00190495,0.27810762,0.28156114,0.06215248
-5.51375688,0.40672498,0.00034421,0.00353898,0.00227643,0.30436731,0.30057292,0.06927948
-5.50775388,0.44656844,0.00034638,0.00416647,0.00270369,0.33303378,0.32087004,0.07720622
-5.50175088,0.48992611,0.00035821,0.00488162,0.00319048,0.36402811,0.34221401,0.08594298
-5.49574787,0.53669816,0.00037940,0.00568861,0.00373987,0.39725372,0.36436664,0.09549289
-5.48974487,0.58675079,0.00040960,0.00659041,0.00435404,0.43259273,0.38709277,0.10584972
-5.48374187,0.63990882,0.00044842,0.00758851,0.00503406,0.46990167,0.41016241,0.11699568
-5.47773887,0.69594780,0.00049542,0.00868258,0.00577966,0.50900689,0.43335221,0.12889905
-5.47173587,0.75458617,0.00055009,0.00987012,0.00658903,0.54969980,0.45644628,0.14151197
-5.46573287,0.81547796,0.00061181,0.01114624,0.00745865,0.59173243,0.47923643,0.15476845
-5.45972986,0.87820676,0.00067989,0.01250342,0.00838315,0.63481372,0.50152190,0.16858279
-5.45372686,0.94228167,0.00075352,0.01393135,0.00935522,0.67860690,0.52310891,0.18284854
-5.44772386,1.00713583,0.00083179,0.01541694,0.01036564,0.72272869,0.54381012,0.19743821
-5.44172086,1.07212845,0.00091367,0.01694432,0.01140325,0.76675048,0.56344431,0.21220379
-5.43571786,1.13655061,0.00099801,0.01849500,0.01245515,0.81020221,0.58183667,0.22697832
-5.42971486,1.19963554,0.00108362,0.02004823,0.01350690,0.85257902,0.59881984,0.24157848
-5.42371186,1.26057341,0.00116919,0.02158132,0.01454278,0.89335097,0.61423594,0.25580826
-5.41770885,1.31853062,0.00125340,0.02307021,0.01554620,0.93197577,0.62793986,0.26946368
-5.41170585,1.37267332,0.00133490,0.02449005,0.01650008,0.96791443,0.63980387,0.28233851
-5.40570285,1.42219456,0.00141240,0.02581592,0.01738738,1.00064930,0.64972337,0.29423066
-5.39969985,1.46634407,0.00148466,0.02702356,0.01819154,1.02970404,0.65762385,0.30494931
-5.39369685,1.50445964,0.00155058,0.02809014,0.01889709,1.05466467,0.66346877,0.31432215
-5.38769385,1.53599865,0.00160922,0.02899502,0.01949008,1.07520090,0.66726784,0.32220275
-5.38169085,1.56056833,0.00165985,0.02972047,0.01995858,1.09108653,0.66908542,0.32847747
-5.37568784,1.57795310,0.00170198,0.03025228,0.02029311,1.10221802,0.66904843,0.33307173
-5.36968484,1.58813745,0.00173544,0.03058034,0.02048698,1.10863008,0.66735320,0.33595514
-5.36368184,1.59132298,0.00176035,0.03069903,0.02053651,1.11050720,0.66427059,0.33714542
-5.35767884,1.58793836,0.00177717,0.03060742,0.02044123,1.10819043,0.66014903,0.33671057
-5.35167584,1.57864114,0.00178670,0.03030940,0.02020384,1.10217850,0.65541469,0.33476935
-5.34567284,1.56431092,0.00179009,0.02981357,0.01983018,1.09312295,0.65056860,0.33148981
-5.33966983,1.54603356,0.00178884,0.02913298,0.01932901,1.08181698,0.64618032,0.32708592
-5.33366683,1.52507659,0.00178473,0.02828472,0.01871173,1.06917817,0.64287808,0.32181231
-5.32766383,1.50285648,0.00177986,0.02728934,0.01799196,1.05622532,0.64133539,0.31595732
-5.32166083,1.48089850,0.00177658,0.02617022,0.01718515,1.04405013,0.64225433,0.30983457
-5.31565783,1.46079083,0.00177744,0.02495281,0.01630801,1.03378456,0.64634592,0.30377330
-5.30965483,1.44413404,0.00178516,0.02366381,0.01537805,1.02656492,0.65430809,0.29810792
-5.30365183,1.43248822,0.00180262,0.02233040,0.01441299,1.02349404,0.66680198,0.29316709
-5.29764882,1.42731937,0.00183275,0.02097941,0.01343029,1.02560276,0.68442729,0.28926282
-5.29164582,1.42994718,0.00187858,0.01963662,0.01244669,1.03381236,0.70769772,0.28667985
-5.28564282,1.44149621,0.00194312,0.01832606,0.01147776,1.04889917,0.73701737,0.28566595
-5.27963982,1.46285236,0.00202940,0.01706945,0.01053757,1.07146285,0.77265918,0.28642322
-5.27363682,1.49462628,0.00214044,0.01588577,0.00963845,1.10189966,0.81474623,0.28910102
-5.26763382,1.53712527,0.00227923,0.01479093,0.00879076,1.14038168,0.86323705,0.29379055
-5.26163082,1.59033481,0.00244873,0.01379754,0.00800282,1.18684303,0.91791550,0.30052136
-5.25562781,1.65391060,0.00265188,0.01291489,0.00728089,1.24097380,0.97838602,0.30926005
-5.24962481,1.72718149,0.00289164,0.01214898,0.00662921,1.30222183,1.04407475,0.31991096
-5.24362181,1.80916347,0.00317093,0.01150267,0.00605009,1.36980287,1.11423667,0.33231905
-5.23761881,1.89858428,0.00349272,0.01097595,0.00554414,1.44271845,1.18796887,0.34627473
-5.23161581,1.99391793,0.00385996,0.01056624,0.00511039,1.51978140,1.26422970,0.36152055
-5.22561281,2.09342797,0.00427563,0.01026882,0.00474659,1.59964794,1.34186337,0.37775937
-5.21960980,2.19521806,0.00474267,0.01007723,0.00444942,1.68085531,1.41962912,0.39466390
-5.21360680,2.29728798,0.00526394,0.00998371,0.00421474,1.76186379,1.49623416,0.41188704
-5.20760380,2.39759312,0.00584220,0.00997968,0.00403783,1.84110141,1.57036917,0.42907282
-5.20160080,2.49410526,0.00647995,0.01005614,0.00391363,1.91700993,1.64074495,0.44586738
-5.19559780,2.58487240,0.00717936,0.01020409,0.00383690,1.98809016,1.70612907,0.46192969
-5.18959480,2.66807532,0.00794213,0.01041488,0.00380244,2.05294513,1.76538080,0.47694153
-5.18359180,2.74207902,0.00876928,0.01068055,0.00380521,2.11031951,1.81748327,0.49061645
-5.17758879,2.80547686,0.00966102,0.01099404,0.00384043,2.15913359,1.86157127,0.50270731
-5.17158579,2.85712619,0.01061654,0.01134939,0.00390368,2.19851098,1.89695390,0.51301216
-5.16558279,2.89617391,0.01163382,0.01174186,0.00399095,2.22779877,1.92313095,0.52137840
-5.15957979,2.92207165,0.01270944,0.01216795,0.00409863,2.24657972,1.93980273,0.52770490
-5.15357679,2.93458000,0.01383841,0.01262536,0.00422356,2.25467622,1.94687275,0.53194228
-5.14757379,2.93376208,0.01501407,0.01311295,0.00436300,2.25214608,1.94444360,0.53409138
-5.14157079,2.91996733,0.01622799,0.01363053,0.00451457,2.23927073,1.93280618,0.53419992
-5.13556778,2.89380637,0.01746990,0.01417868,0.00467624,2.21653652,1.91242308,0.53235789
-5.12956478,2.85611855,0.01872778,0.01475853,0.00484630,2.18461028,1.88390699,0.52869161
-5.12356178,2.80793397,0.01998795,0.01537150,0.00502325,2.14431046,1.84799514,0.52335711
-5.11755878,2.75043167,0.02123523,0.01601902,0.00520585,2.09657516,1.80552117,0.51653295
-5.11155578,2.68489626,0.02245321,0.01670230,0.00539302,2.04242868,1.75738565,0.50841300
-5.10555278,2.61267468,0.02362458,0.01742208,0.00558383,1.98294800,1.70452659,0.49919938
-5.09954977,2.53513499,0.02473151,0.01817849,0.00577748,1.91923054,1.64789109,0.48909604
-5.09354677,2.45362879,0.02575611,0.01897086,0.00597331,1.85236448,1.58840935,0.47830302
-5.08754377,2.36945845,0.02668088,0.01979769,0.00617075,1.78340265,1.52697182,0.46701181
-5.08154077,2.28385014,0.02748924,0.02065667,0.00636938,1.71334054,1.46441028,0.45540173
-5.07553777,2.19793323,0.02816600,0.02154471,0.00656888,1.64309923,1.40148325,0.44363759
-5.06953477,2.11272618,0.02869783,0.02245815,0.00676905,1.57351313,1.33886586,0.43186838
-5.06353177,2.02912875,0.02907372,0.02339297,0.00696986,1.50532258,1.27714429,0.42022713
-5.05752876,1.94792011,0.02928531,0.02434509,0.00717135,1.43917100,1.21681432,0.40883165
-5.05152576,1.86976212,0.02932718,0.02531066,0.00737371,1.37560607,1.15828374,0.39778604
-5.04552276,1.79520673,0.02919706,0.02628649,0.00757719,1.31508432,1.10187784,0.38718281
-5.03951976,1.72470664,0.02889594,0.02727038,0.00778210,1.25797831,1.04784747,0.37710525
-5.03351676,1.65862812,0.02842799,0.02826150,0.00798871,1.20458570,0.99637878,0.36763003
-5.02751376,1.59726480,0.02780053,0.02926073,0.00819724,1.15513950,0.94760400,0.35882969
-5.02151076,1.54085179,0.02702375,0.03027093,0.00840778,1.10981864,0.90161258,0.35077491
-5.01550775,1.48957904,0.02611043,0.03129717,0.00862017,1.06875841,0.85846197,0.34353645
-5.00950475,1.44360350,0.02507557,0.03234685,0.00883395,1.03206023,0.81818762,0.33718664
-5.00350175,1.40305950,0.02393592,0.03342976,0.00904830,0.99980030,0.78081179,0.33180030
-4.99749875,1.36806723,0.02270956,0.03455802,0.00926195,0.97203710,0.74635085,0.32745527
-4.99149575,1.33873905,0.02141534,0.03574590,0.00947313,0.94881734,0.71482093,0.32423236
-4.98549275,1.31518377,0.02007243,0.03700961,0.00967956,0.93018059,0.68624192,0.32221482
-4.97948974,1.29750896,0.01869982,0.03836688,0.00987845,0.91616254,0.66063984,0.32148749
-4.97348674,1.28582165,0.01731587,0.03983661,0.01006650,0.90679690,0.63804770,0.32213558
-4.96748374,1.28022737,0.01593798,0.04143827,0.01023999,0.90211628,0.61850507,0.32424315
-4.96148074,1.28082812,0.01458217,0.04319140,0.01039485,0.90215201,0.60205652,0.32789143
-4.95547774,1.28771917,0.01326289,0.04511495,0.01052680,0.90693311,0.58874925,0.33315698
-4.94947474,1.30098514,0.01199280,0.04722661,0.01063147,0.91648450,0.57863003,0.34010969
-4.94347174,1.32069533,0.01078267,0.04954219,0.01070457,0.93082457,0.57174180,0.34881081
-4.93746873,1.34689856,0.00964131,0.05207490,0.01074207,0.94996215,0.56811992,0.35931080
-4.93146573,1.37961754,0.00857563,0.05483472,0.01074036,0.97389297,0.56778853,0.37164723
-4.92546273,1.41884289,0.00759068,0.05782776,0.01069641,1.00259571,0.57075690,0.38584272
-4.91945973,1.46452710,0.00668980,0.06105575,0.01060794,1.03602769,0.57701605,0.40190283
-4.91345673,1.51657828,0.00587476,0.06451551,0.01047354,1.07412040,0.58653575,0.41981415
-4.90745373,1.57485425,0.00514598,0.06819862,0.01029274,1.11677495,0.59926194,0.43954250
-4.90145073,1.63915703,0.00450271,0.07209112,0.01006610,1.16385765,0.61511468,0.46103141
-4.89544772,1.70922801,0.00394324,0.07617349,0.00979520,1.21519608,0.63398674,0.48420095
-4.88944472,1.78474421,0.00346510,0.08042062,0.00948261,1.27057560,0.65574284,0.50894696
-4.88344172,1.86531586,0.00306527,0.08480215,0.00913185,1.32973685,0.68021956,0.53514085
-4.87743872,1.95048553,0.00274033,0.08928281,0.00874724,1.39237419,0.70722603,0.56263000
-4.87143572,2.03972914,0.00248658,0.09382313,0.00833382,1.45813537,0.73654522,0.59123876
-4.86543272,2.13245874,0.00230021,0.09838017,0.00789713,1.52662251,0.76793591,0.62077016
-4.85942971,2.22802726,0.00217732,0.10290853,0.00744309,1.59739431,0.80113515,0.65100827
-4.85342671,2.32573486,0.00211402,0.10736142,0.00697776,1.66996949,0.83586111,0.68172108
-4.84742371,2.42483690,0.00210643,0.11169188,0.00650720,1.74383128,0.87181622,0.71266394
-4.84142071,2.52455285,0.00215068,0.11585397,0.00603726,1.81843270,0.90869027,0.74358324
-4.83541771,2.62407600,0.00224288,0.11980408,0.00557344,1.89320233,0.94616347,0.77422035
-4.82941471,2.72258331,0.00237910,0.12350205,0.00512078,1.96755039,0.98390925,0.80431556
-4.82341171,2.81924507,0.00255528,0.12691232,0.00468369,2.04087472,1.02159658,0.83361179
-4.81740870,2.91323395,0.00276724,0.13000477,0.00426591,2.11256646,1.05889189,0.86185810
-4.81140570,3.00373327,0.00301056,0.13275555,0.00387048,2.18201544,1.09546055,0.88881275
-4.80540270,3.08994421,0.00328057,0.13514750,0.00349969,2.24861497,1.13096785,0.91424584
-4.79939970,3.17109221,0.00357231,0.13717047,0.00315508,2.31176638,1.16507977,0.93794138
-4.79339670,3.24643261,0.00388055,0.13882130,0.00283750,2.37088329,1.19746374,0.95969906
-4.78739370,3.31525587,0.00419976,0.14010361,0.00254719,2.42539600,1.22778946,0.97933556
-4.78139070,3.37689291,0.00452413,0.14102738,0.00228376,2.47475616,1.25573026,0.99668569
-4.77538769,3.43072087,0.00484771,0.14160829,0.00204639,2.51844231,1.28096518,1.01160346
-4.76938469,3.47616986,0.00516439,0.14186695,0.00183382,2.55596632,1.30318197,1.02396313
-4.76338169,3.51273088,0.00546808,0.14182802,0.00164449,2.58688106,1.32208126,1.03366051
-4.75737869,3.53996524,0.00575281,0.14151929,0.00147662,2.61078945,1.33738184,1.04061447
-4.75137569,3.55751535,0.00601282,0.14097066,0.00132830,2.62735464,1.34882716,1.04476875
-4.74537269,3.56511666,0.00624278,0.14021320,0.00119754,2.63631121,1.35619281,1.04609398
-4.73936968,3.56261023,0.00643786,0.13927825,0.00108236,2.63747686,1.35929464,1.04458994
-4.73336668,3.54995523,0.00659389,0.13819650,0.00098084,2.63076400,1.35799719,1.04028771
-4.72736368,3.52724052,0.00670749,0.13699728,0.00089118,2.61619046,1.35222195,1.03325167
-4.72136068,3.49469421,0.00677615,0.13570780,0.00081169,2.59388862,1.34195480,1.02358107
-4.71535768,3.45269026,0.00679830,0.13435251,0.00074086,2.56411190,1.32725217,1.01141082
-4.70935468,3.40175121,0.00677338,0.13295262,0.00067733,2.52723805,1.30824530,0.99691141
-4.70335168,3.34254609,0.00670182,0.13152560,0.00061996,2.48376846,1.28514219,0.98028767
-4.69734867,3.27588307,0.00658504,0.13008480,0.00056774,2.43432303,1.25822685,0.96177628
-4.69134567,3.20269653,0.00642540,0.12863920,0.00051985,2.37963039,1.22785562,0.94164193
-4.68534267,3.12402862,0.00622609,0.12719321,0.00047564,2.32051346,1.19445050,0.92017218
-4.67933967,3.04100576,0.00599104,0.12574659,0.00043457,2.25787073,1.15848972,0.89767112
-4.67333667,2.95481075,0.00572479,0.12429452,0.00039624,2.19265381,1.12049563,0.87445213
-4.66733367,2.86665174,0.00543233,0.12282773,0.00036034,2.12584208,1.08102060,0.85082987
-4.66133067,2.77772915,0.00511896,0.12133292,0.00032668,2.05841545,1.04063134,0.82711195
-4.65532766,2.68920216,0.00479009,0.11979314,0.00029509,1.99132658,0.99989250,0.80359062
-4.64932466,2.60215624,0.00445116,0.11818852,0.00026548,1.92547347,0.95935004,0.78053494
-4.64332166,2.51757318,0.00410741,0.11649702,0.00023778,1.86167401,0.91951538,0.75818366
-4.63731866,2.43630506,0.00376381,0.11469534,0.00021197,1.80064336,0.88085091,0.73673923
-4.63131566,2.35905326,0.00342493,0.11275996,0.00018801,1.74297535,0.84375749,0.71636331
-4.62531266,2.28635336,0.00309484,0.11066818,0.00016587,1.68912847,0.80856455,0.69717371
-4.61930965,2.21856665,0.00277708,0.10839927,0.00014554,1.63941727,0.77552311,0.67924317
-4.61330665,2.15587825,0.00247457,0.10593544,0.00012697,1.59400916,0.74480198,0.66259974
-4.60730365,2.09830186,0.00218964,0.10326290,0.00011012,1.55292684,0.71648718,0.64722890
-4.60130065,2.04569071,0.00192400,0.10037262,0.00009494,1.51605584,0.69058457,0.63307701
-4.59529765,1.99775378,0.00167879,0.09726099,0.00008135,1.48315685,0.66702534,0.62005617
-4.58929465,1.95407655,0.00145461,0.09393029,0.00006927,1.45388207,0.64567403,0.60804994
-4.58329165,1.91414502,0.00125157,0.09038880,0.00005861,1.42779451,0.62633862,0.59691976
-4.57728864,1.87737175,0.00106935,0.08665078,0.00004928,1.40438956,0.60878214,0.58651170
-4.57128564,1.84312277,0.00090727,0.08273614,0.00004116,1.38311750,0.59273513,0.57666327
-4.56528264,1.81074402,0.00076438,0.07866987,0.00003416,1.36340611,0.57790847,0.56720982
-4.55927964,1.77958633,0.00063950,0.07448128,0.00002816,1.34468242,0.56400592,0.55799059
-4.55327664,1.74902794,0.00053127,0.07020312,0.00002306,1.32639256,0.55073589,0.54885381
-4.54727364,1.71849380,0.00043828,0.06587048,0.00001876,1.30801929,0.53782192,0.53966106
-4.54127064,1.68747118,0.00035903,0.06151979,0.00001516,1.28909644,0.52501172,0.53029052
-4.53526763,1.65552114,0.00029205,0.05718761,0.00001217,1.26922008,0.51208421,0.52063924
-4.52926463,1.62228603,0.00023591,0.05290966,0.00000970,1.24805615,0.49885475,0.51062438
-4.52326163,1.58749289,0.00018922,0.04871980,0.00000768,1.22534468,0.48517827,0.50018351
-4.51725863,1.55095327,0.00015071,0.04464917,0.00000604,1.20090073,0.47095056,0.48927408
-4.51125563,1.51255974,0.00011919,0.04072556,0.00000472,1.17461238,0.45610774,0.47787218
-4.50525263,1.47227989,0.00009361,0.03697280,0.00000366,1.14643634,0.44062420,0.46597085
-4.49924962,1.43014824,0.00007300,0.03341049,0.00000282,1.11639144,0.42450928,0.45357790
-4.49324662,1.38625680,0.00005653,0.03005377,0.00000216,1.08455086,0.40780300,0.44071362
-4.48724362,1.34074497,0.00004347,0.02691336,0.00000164,1.05103337,0.39057110,0.42740845
-4.48124062,1.29378920,0.00003319,0.02399567,0.00000124,1.01599429,0.37289976,0.41370066
-4.47523762,1.24559315,0.00002516,0.02130309,0.00000093,0.97961653,0.35489029,0.39963424
-4.46923462,1.19637846,0.00001894,0.01883437,0.00000069,0.94210215,0.33665393,0.38525710
-4.46323162,1.14637672,0.00001416,0.01658503,0.00000051,0.90366467,0.31830709,0.37061950
-4.45722861,1.09582256,0.00001051,0.01454787,0.00000038,0.86452244,0.29996708,0.35577285
-4.45122561,1.04494814,0.00000775,0.01271349,0.00000027,0.82489305,0.28174850,0.34076877
-4.44522261,0.99397889,0.00000567,0.01107076,0.00000020,0.78498892,0.26376025,0.32565853
-4.43921961,0.94313051,0.00000412,0.00960734,0.00000014,0.74501396,0.24610327,0.31049264
-4.43321661,0.89260700,0.00000297,0.00831009,0.00000010,0.70516126,0.22886890,0.29532065
-4.42721361,0.84259959,0.00000213,0.00716551,0.00000007,0.66561161,0.21213784,0.28019116
-4.42121061,0.79328635,0.00000152,0.00616007,0.00000005,0.62653275,0.19597959,0.26515178
-4.41520760,0.74483229,0.00000107,0.00528047,0.00000004,0.58807913,0.18045239,0.25024927
-4.40920460,0.69738979,0.00000075,0.00451392,0.00000002,0.55039210,0.16560344,0.23552950
-4.40320160,0.65109912,0.00000052,0.00384829,0.00000002,0.51360030,0.15146937,0.22103753
-4.39719860,0.60608909,0.00000036,0.00327221,0.00000001,0.47782024,0.13807698,0.20681752
-4.39119560,0.56247757,0.00000025,0.00277519,0.00000001,0.44315684,0.12544396,0.19291259
-4.38519260,0.52037190,0.00000017,0.00234763,0.00000001,0.40970405,0.11357981,0.17936462
-4.37918959,0.47986925,0.00000011,0.00198083,0.00000000,0.37754535,0.10248671,0.16621400
-4.37318659,0.44105678,0.00000008,0.00166700,0.00000000,0.34675421,0.09216045,0.15349927
-4.36718359,0.40401180,0.00000005,0.00139917,0.00000000,0.31739454,0.08259128,0.14125684
-4.36118059,0.36880183,0.00000003,0.00117118,0.00000000,0.28952108,0.07376483,0.12952056
-4.35517759,0.33548470,0.00000002,0.00097761,0.00000000,0.26317982,0.06566291,0.11832147
-4.34917459,0.30410877,0.00000001,0.00081370,0.00000000,0.23840846,0.05826441,0.10768748
-4.34317159,0.27471317,0.00000001,0.00067532,0.00000000,0.21523700,0.05154605,0.09764317
-4.33716858,0.24732833,0.00000001,0.00055886,0.00000000,0.19368834,0.04548321,0.08820965
-4.33116558,0.22197658,0.00000000,0.00046119,0.00000000,0.17377914,0.04005068,0.07940452
-4.32516258,0.19867309,0.00000000,0.00037963,0.00000000,0.15552073,0.03522342,0.07124196
-4.31915958,0.17742689,0.00000000,0.00031186,0.00000000,0.13892014,0.03097729,0.06373289
-4.31315658,0.15824210,0.00000000,0.00025589,0.00000000,0.12398135,0.02728969,0.05688520
-4.30715358,0.14111937,0.00000000,0.00021001,0.00000000,0.11070647,0.02414018,0.05070413
