energy_ev,total_up,total_down,Bi_p_up,Bi_p_down,Bi_d_up,Bi_d_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.29264632,3.82950699,-3.82950704,0.88348255,-0.88348256,0.05245593,-0.05245593,0.53032439,-0.53032440,3.04337808,-3.04337812,0.03780766,-0.03780766,0.00000000,-0.00000000
-3.28664332,3.92399770,-3.92399774,0.90602760,-0.90602761,0.05378182,-0.05378182,0.54485597,-0.54485598,3.11655377,-3.11655380,0.03910371,-0.03910371,0.00000000,-0.00000000
-3.28064032,3.99878662,-3.99878665,0.92376361,-0.92376362,0.05484569,-0.05484569,0.55667349,-0.55667350,3.17400688,-3.17400690,0.04025316,-0.04025316,0.00000000,-0.00000000
-3.27463732,4.05294245,-4.05294246,0.93647363,-0.93647363,0.05563345,-0.05563345,0.56562933,-0.56562933,3.21502008,-3.21502010,0.04124688,-0.04124688,0.00000000,-0.00000000
-3.26863432,4.08592450,-4.08592450,0.94403304,-0.94403304,0.05613624,-0.05613624,0.57162822,-0.57162822,3.23918925,-3.23918926,0.04207847,-0.04207847,0.00000000,-0.00000000
-3.26263132,4.09758963,-4.09758963,0.94641107,-0.94641107,0.05635061,-0.05635061,0.57462861,-0.57462861,3.24642841,-3.24642841,0.04274430,-0.04274430,0.00000000,-0.00000000
-3.25662831,4.08818668,-4.08818667,0.94366931,-0.94366930,0.05627844,-0.05627844,0.57464234,-0.57464234,3.23696472,-3.23696471,0.04324346,-0.04324346,0.00000000,-0.00000000
-3.25062531,4.05833916,-4.05833914,0.93595743,-0.93595742,0.05592678,-0.05592678,0.57173272,-0.57173272,3.21132413,-3.21132412,0.04357767,-0.04357767,0.00000000,-0.00000000
-3.24462231,4.00901758,-4.00901755,0.92350638,-0.92350637,0.05530746,-0.05530746,0.56601113,-0.56601113,3.17030873,-3.17030871,0.04375113,-0.04375113,0.00000000,-0.00000000
-3.23861931,3.94150304,-3.94150301,0.90661948,-0.90661947,0.05443666,-0.05443666,0.55763242,-0.55763242,3.11496717,-3.11496715,0.04377033,-0.04377033,0.00000000,-0.00000000
-3.23261631,3.85734415,-3.85734411,0.88566189,-0.88566188,0.05333435,-0.05333435,0.54678930,-0.54678930,3.04655982,-3.04655979,0.04364384,-0.04364384,0.00000000,-0.00000000
-3.22661331,3.75830931,-3.75830926,0.86104900,-0.86104898,0.05202362,-0.05202362,0.53370608,-0.53370608,2.96652025,-2.96652021,0.04338213,-0.04338213,0.00000000,-0.00000000
-3.22061031,3.64633656,-3.64633651,0.83323418,-0.83323417,0.05053004,-0.05053004,0.51863197,-0.51863197,2.87641490,-2.87641486,0.04299732,-0.04299732,0.00000000,-0.00000000
-3.21460730,3.52348309,-3.52348304,0.80269663,-0.80269661,0.04888098,-0.04888098,0.50183437,-0.50183436,2.77790241,-2.77790236,0.04250300,-0.04250299,0.00000000,-0.00000000
-3.20860430,3.39187597,-3.39187591,0.76992946,-0.76992945,0.04710489,-0.04710489,0.48359218,-0.48359217,2.67269412,-2.67269408,0.04191402,-0.04191402,0.00000000,-0.00000000
-3.20260130,3.25366580,-3.25366573,0.73542877,-0.73542875,0.04523072,-0.04523072,0.46418958,-0.46418957,2.56251691,-2.56251686,0.04124631,-0.04124631,0.00000000,-0.00000000
-3.19659830,3.11098426,-3.11098419,0.69968367,-0.69968365,0.04328728,-0.04328728,0.44391027,-0.44391027,2.44907913,-2.44907908,0.04051669,-0.04051668,0.00000000,-0.00000000
-3.19059530,2.96590627,-2.96590621,0.66316775,-0.66316773,0.04130271,-0.04130271,0.42303238,-0.42303238,2.33404034,-2.33404029,0.03974264,-0.03974264,0.00000000,-0.00000000
-3.18459230,2.82041712,-2.82041706,0.62633187,-0.62633186,0.03930403,-0.03930402,0.40182404,-0.40182403,2.21898503,-2.21898498,0.03894213,-0.03894213,0.00000000,-0.00000000
-3.17858929,2.67638455,-2.67638449,0.58959847,-0.58959845,0.03731670,-0.03731669,0.38053968,-0.38053967,2.10540033,-2.10540028,0.03813334,-0.03813334,0.00000000,-0.00000000
-3.17258629,2.53553559,-2.53553553,0.55335713,-0.55335712,0.03536430,-0.03536430,0.35941702,-0.35941702,1.99465754,-1.99465750,0.03733437,-0.03733437,0.00000000,-0.00000000
-3.16658329,2.39943767,-2.39943761,0.51796154,-0.51796152,0.03346824,-0.03346824,0.33867463,-0.33867463,1.88799715,-1.88799710,0.03656294,-0.03656294,0.00000000,-0.00000000
-3.16058029,2.26948359,-2.26948354,0.48372740,-0.48372738,0.03164752,-0.03164752,0.31851008,-0.31851007,1.78651687,-1.78651682,0.03583598,-0.03583598,0.00000000,-0.00000000
-3.15457729,2.14687973,-2.14687968,0.45093131,-0.45093130,0.02991855,-0.02991855,0.29909849,-0.29909849,1.69116243,-1.69116239,0.03516928,-0.03516928,0.00000000,-0.00000000
-3.14857429,2.03263721,-2.03263716,0.41981040,-0.41981039,0.02829501,-0.02829501,0.28059158,-0.28059158,1.60272068,-1.60272064,0.03457700,-0.03457700,0.00000000,-0.00000000
-3.14257129,1.92756560,-1.92756555,0.39056242,-0.39056240,0.02678775,-0.02678775,0.26311690,-0.26311690,1.52181482,-1.52181478,0.03407124,-0.03407124,0.00000000,-0.00000000
-3.13656828,1.83226915,-1.83226911,0.36334636,-0.36334635,0.02540473,-0.02540473,0.24677744,-0.24677743,1.44890171,-1.44890168,0.03366163,-0.03366163,0.00000000,-0.00000000
-3.13056528,1.74714556,-1.74714552,0.33828337,-0.33828336,0.02415101,-0.02415101,0.23165147,-0.23165147,1.38427123,-1.38427121,0.03335488,-0.03335488,0.00000000,-0.00000000
-3.12456228,1.67238748,-1.67238745,0.31545790,-0.31545789,0.02302873,-0.02302873,0.21779267,-0.21779266,1.32804797,-1.32804795,0.03315449,-0.03315449,0.00000000,-0.00000000
-3.11855928,1.60798713,-1.60798710,0.29491918,-0.29491917,0.02203723,-0.02203723,0.20523048,-0.20523047,1.28019539,-1.28019537,0.03306046,-0.03306046,0.00000000,-0.00000000
-3.11255628,1.55374431,-1.55374429,0.27668293,-0.27668292,0.02117314,-0.02117314,0.19397084,-0.19397084,1.24052289,-1.24052288,0.03306920,-0.03306920,0.00000000,-0.00000000
-3.10655328,1.50927838,-1.50927837,0.26073336,-0.26073335,0.02043055,-0.02043055,0.18399726,-0.18399726,1.20869604,-1.20869602,0.03317350,-0.03317350,0.00000000,-0.00000000
-3.10055028,1.47404430,-1.47404429,0.24702559,-0.24702559,0.01980125,-0.01980125,0.17527225,-0.17527225,1.18425006,-1.18425005,0.03336273,-0.03336273,0.00000000,-0.00000000
-3.09454727,1.44735287,-1.44735286,0.23548841,-0.23548841,0.01927502,-0.01927502,0.16773923,-0.16773923,1.16660694,-1.16660693,0.03362312,-0.03362313,0.00000000,-0.00000000
-3.08854427,1.42839529,-1.42839529,0.22602750,-0.22602750,0.01883996,-0.01883996,0.16132481,-0.16132481,1.15509576,-1.15509575,0.03393834,-0.03393834,0.00000000,-0.00000000
-3.08254127,1.41627145,-1.41627145,0.21852909,-0.21852909,0.01848291,-0.01848291,0.15594150,-0.15594150,1.14897617,-1.14897617,0.03429002,-0.03429002,0.00000000,-0.00000000
-3.07653827,1.41002139,-1.41002139,0.21286400,-0.21286400,0.01818984,-0.01818984,0.15149082,-0.15149082,1.14746438,-1.14746438,0.03465865,-0.03465865,0.00000000,-0.00000000
-3.07053527,1.40865910,-1.40865910,0.20889206,-0.20889206,0.01794637,-0.01794637,0.14786660,-0.14786660,1.14976086,-1.14976086,0.03502436,-0.03502436,0.00000000,-0.00000000
-3.06453227,1.41120740,-1.41120741,0.20646671,-0.20646671,0.01773821,-0.01773821,0.14495862,-0.14495862,1.15507891,-1.15507892,0.03536795,-0.03536795,0.00000000,-0.00000000
-3.05852926,1.41673259,-1.41673259,0.20543975,-0.20543975,0.01755164,-0.01755164,0.14265619,-0.14265619,1.16267281,-1.16267282,0.03567179,-0.03567179,0.00000000,-0.00000000
-3.05252626,1.42437726,-1.42437726,0.20566593,-0.20566593,0.01737393,-0.01737393,0.14085171,-0.14085171,1.17186442,-1.17186442,0.03592079,-0.03592079,0.00000000,-0.00000000
-3.04652326,1.43338994,-1.43338995,0.20700735,-0.20700736,0.01719381,-0.01719381,0.13944407,-0.13944407,1.18206694,-1.18206695,0.03610326,-0.03610326,0.00000000,-0.00000000
-3.04052026,1.44314993,-1.44314993,0.20933732,-0.20933732,0.01700174,-0.01700174,0.13834162,-0.13834162,1.19280463,-1.19280463,0.03621169,-0.03621169,0.00000000,-0.00000000
-3.03451726,1.45318599,-1.45318599,0.21254353,-0.21254353,0.01679023,-0.01679023,0.13746469,-0.13746469,1.20372731,-1.20372731,0.03624329,-0.03624329,0.00000000,-0.00000000
-3.02851426,1.46318799,-1.46318800,0.21653047,-0.21653047,0.01655400,-0.01655400,0.13674748,-0.13674748,1.21461898,-1.21461898,0.03620040,-0.03620040,0.00000000,-0.00000000
-3.02251126,1.47301061,-1.47301061,0.22122077,-0.22122077,0.01629004,-0.01629004,0.13613929,-0.13613929,1.22539972,-1.22539972,0.03609067,-0.03609067,0.00000000,-0.00000000
-3.01650825,1.48266873,-1.48266874,0.22655552,-0.22655552,0.01599764,-0.01599764,0.13560502,-0.13560502,1.23612078,-1.23612079,0.03592696,-0.03592696,0.00000000,-0.00000000
-3.01050525,1.49232479,-1.49232480,0.23249342,-0.23249342,0.01567823,-0.01567823,0.13512483,-0.13512483,1.24695291,-1.24695291,0.03572703,-0.03572703,0.00000000,-0.00000000
-3.00450225,1.50226841,-1.50226842,0.23900889,-0.23900890,0.01533520,-0.01533520,0.13469318,-0.13469318,1.25816828,-1.25816829,0.03551297,-0.03551297,0.00000000,-0.00000000
-2.99849925,1.51288935,-1.51288936,0.24608918,-0.24608918,0.01497359,-0.01497359,0.13431712,-0.13431712,1.27011707,-1.27011708,0.03531045,-0.03531045,0.00000000,-0.00000000
-2.99249625,1.52464515,-1.52464516,0.25373054,-0.25373055,0.01459976,-0.01459976,0.13401409,-0.13401409,1.28319952,-1.28319953,0.03514773,-0.03514773,0.00000000,-0.00000000
-2.98649325,1.53802507,-1.53802508,0.26193393,-0.26193393,0.01422096,-0.01422096,0.13380926,-0.13380926,1.29783521,-1.29783522,0.03505456,-0.03505456,0.00000000,-0.00000000
-2.98049025,1.55351221,-1.55351222,0.27070012,-0.27070013,0.01384495,-0.01384495,0.13373259,-0.13373259,1.31443084,-1.31443085,0.03506095,-0.03506095,0.00000000,-0.00000000
-2.97448724,1.57154589,-1.57154590,0.28002491,-0.28002492,0.01347949,-0.01347949,0.13381586,-0.13381586,1.33334846,-1.33334847,0.03519592,-0.03519592,0.00000000,-0.00000000
-2.96848424,1.59248625,-1.59248626,0.28989441,-0.28989442,0.01313203,-0.01313203,0.13408973,-0.13408973,1.35487572,-1.35487574,0.03548623,-0.03548623,0.00000000,-0.00000000
-2.96248124,1.61658304,-1.61658305,0.30028092,-0.30028093,0.01280923,-0.01280923,0.13458110,-0.13458110,1.37919983,-1.37919985,0.03595522,-0.03595522,0.00000000,-0.00000000
-2.95647824,1.64395037,-1.64395039,0.31113959,-0.31113959,0.01251669,-0.01251669,0.13531087,-0.13531087,1.40638662,-1.40638664,0.03662169,-0.03662169,0.00000000,-0.00000000
-2.95047524,1.67454880,-1.67454882,0.32240611,-0.32240612,0.01225869,-0.01225869,0.13629231,-0.13629231,1.43636604,-1.43636606,0.03749909,-0.03749909,0.00000000,-0.00000000
-2.94447224,1.70817584,-1.70817586,0.33399575,-0.33399576,0.01203798,-0.01203798,0.13752999,-0.13752999,1.46892478,-1.46892480,0.03859475,-0.03859475,0.00000000,-0.00000000
-2.93846923,1.74446551,-1.74446553,0.34580365,-0.34580366,0.01185571,-0.01185571,0.13901955,-0.13901954,1.50370676,-1.50370678,0.03990956,-0.03990956,0.00000000,-0.00000000
-2.93246623,1.78289715,-1.78289718,0.35770665,-0.35770665,0.01171140,-0.01171140,0.14074813,-0.14074813,1.54022141,-1.54022143,0.04143779,-0.04143779,0.00000000,-0.00000000
-2.92646323,1.82281310,-1.82281313,0.36956650,-0.36956651,0.01160300,-0.01160300,0.14269561,-0.14269561,1.57785957,-1.57785959,0.04316726,-0.04316726,0.00000000,-0.00000000
-2.92046023,1.86344446,-1.86344449,0.38123442,-0.38123443,0.01152707,-0.01152707,0.14483641,-0.14483641,1.61591630,-1.61591632,0.04507985,-0.04507985,0.00000000,-0.00000000
-2.91445723,1.90394386,-1.90394388,0.39255670,-0.39255671,0.01147897,-0.01147897,0.14714198,-0.14714197,1.65361963,-1.65361965,0.04715225,-0.04715225,0.00000000,-0.00000000
-2.90845423,1.94342356,-1.94342358,0.40338126,-0.40338127,0.01145311,-0.01145311,0.14958359,-0.14958359,1.69016383,-1.69016385,0.04935701,-0.04935701,0.00000000,-0.00000000
-2.90245123,1.98099718,-1.98099720,0.41356470,-0.41356471,0.01144327,-0.01144327,0.15213551,-0.15213551,1.72474582,-1.72474584,0.05166378,-0.05166379,0.00000000,-0.00000000
-2.89644822,2.01582297,-2.01582298,0.42297958,-0.42297959,0.01144295,-0.01144295,0.15477817,-0.15477817,1.75660275,-1.75660277,0.05404081,-0.05404082,0.00000000,-0.00000000
-2.89044522,2.04714652,-2.04714653,0.43152150,-0.43152150,0.01144566,-0.01144566,0.15750123,-0.15750122,1.78504927,-1.78504929,0.05645645,-0.05645645,0.00000000,-0.00000000
-2.88444222,2.07434092,-2.07434094,0.43911561,-0.43911561,0.01144527,-0.01144527,0.16030635,-0.16030635,1.80951244,-1.80951246,0.05888077,-0.05888077,0.00000000,-0.00000000
-2.87843922,2.09694230,-2.09694231,0.44572217,-0.44572218,0.01143630,-0.01143630,0.16320949,-0.16320948,1.82956279,-1.82956280,0.06128715,-0.06128715,0.00000000,-0.00000000
-2.87243622,2.11467897,-2.11467898,0.45134084,-0.45134084,0.01141420,-0.01141420,0.16624240,-0.16624240,1.84493985,-1.84493986,0.06365370,-0.06365370,0.00000000,-0.00000000
-2.86643322,2.12749275,-2.12749276,0.45601332,-0.45601332,0.01137556,-0.01137556,0.16945351,-0.16945350,1.85557109,-1.85557109,0.06596452,-0.06596452,0.00000000,-0.00000000
-2.86043022,2.13555121,-2.13555121,0.45982430,-0.45982430,0.01131823,-0.01131823,0.17290764,-0.17290764,1.86158294,-1.86158294,0.06821069,-0.06821069,0.00000000,-0.00000000
-2.85442721,2.13925016,-2.13925016,0.46290032,-0.46290032,0.01124148,-0.01124148,0.17668498,-0.17668498,1.86330362,-1.86330362,0.07039091,-0.07039092,0.00000000,-0.00000000
-2.84842421,2.13920602,-2.13920602,0.46540680,-0.46540680,0.01114600,-0.01114600,0.18087882,-0.18087882,1.86125718,-1.86125718,0.07251178,-0.07251178,0.00000000,-0.00000000
-2.84242121,2.13623814,-2.13623814,0.46754289,-0.46754289,0.01103384,-0.01103384,0.18559248,-0.18559248,1.85614903,-1.85614902,0.07458759,-0.07458759,0.00000000,-0.00000000
-2.83641821,2.13134177,-2.13134176,0.46953470,-0.46953470,0.01090835,-0.01090835,0.19093524,-0.19093524,1.84884323,-1.84884322,0.07663977,-0.07663977,0.00000000,-0.00000000
-2.83041521,2.12565246,-2.12565246,0.47162679,-0.47162679,0.01077403,-0.01077403,0.19701752,-0.19701752,1.84033263,-1.84033263,0.07869585,-0.07869586,0.00000000,-0.00000000
-2.82441221,2.12040354,-2.12040354,0.47407242,-0.47407242,0.01063628,-0.01063628,0.20394554,-0.20394554,1.83170277,-1.83170276,0.08078807,-0.08078807,0.00000000,-0.00000000
-2.81840920,2.11687813,-2.11687812,0.47712287,-0.47712287,0.01050124,-0.01050124,0.21181547,-0.21181547,1.82409105,-1.82409105,0.08295156,-0.08295156,0.00000000,-0.00000000
-2.81240620,2.11635783,-2.11635783,0.48101638,-0.48101638,0.01037542,-0.01037542,0.22070765,-0.22070765,1.81864296,-1.81864296,0.08522240,-0.08522240,0.00000000,-0.00000000
-2.80640320,2.12007031,-2.12007031,0.48596699,-0.48596699,0.01026554,-0.01026554,0.23068082,-0.23068082,1.81646697,-1.81646697,0.08763539,-0.08763539,0.00000000,-0.00000000
-2.80040020,2.12913789,-2.12913789,0.49215404,-0.49215404,0.01017814,-0.01017814,0.24176692,-0.24176692,1.81859030,-1.81859030,0.09022180,-0.09022180,0.00000000,-0.00000000
-2.79439720,2.14452964,-2.14452964,0.49971264,-0.49971264,0.01011936,-0.01011936,0.25396651,-0.25396651,1.82591720,-1.82591720,0.09300722,-0.09300722,0.00000000,-0.00000000
-2.78839420,2.16701895,-2.16701896,0.50872566,-0.50872566,0.01009470,-0.01009470,0.26724535,-0.26724535,1.83919182,-1.83919182,0.09600955,-0.09600955,0.00000000,-0.00000000
-2.78239120,2.19714884,-2.19714885,0.51921765,-0.51921765,0.01010878,-0.01010878,0.28153207,-0.28153208,1.85896733,-1.85896734,0.09923724,-0.09923724,0.00000000,-0.00000000
-2.77638819,2.23520641,-2.23520643,0.53115104,-0.53115104,0.01016519,-0.01016519,0.29671743,-0.29671743,1.88558265,-1.88558267,0.10268805,-0.10268805,0.00000000,-0.00000000
-2.77038519,2.28120807,-2.28120809,0.54442486,-0.54442486,0.01026636,-0.01026636,0.31265502,-0.31265502,1.91914809,-1.91914810,0.10634819,-0.10634819,0.00000000,-0.00000000
-2.76438219,2.33489611,-2.33489613,0.55887615,-0.55887615,0.01041351,-0.01041351,0.32916370,-0.32916371,1.95954054,-1.95954056,0.11019205,-0.11019205,0.00000000,-0.00000000
-2.75837919,2.39574727,-2.39574730,0.57428399,-0.57428399,0.01060664,-0.01060664,0.34603165,-0.34603165,2.00640872,-2.00640874,0.11418256,-0.11418257,0.00000000,-0.00000000
-2.75237619,2.46299286,-2.46299289,0.59037621,-0.59037621,0.01084457,-0.01084457,0.36302187,-0.36302187,2.05918821,-2.05918824,0.11827209,-0.11827209,0.00000000,-0.00000000
-2.74637319,2.53564985,-2.53564988,0.60683835,-0.60683836,0.01112509,-0.01112509,0.37987918,-0.37987918,2.11712588,-2.11712591,0.12240396,-0.12240396,0.00000000,-0.00000000
-2.74037019,2.61256154,-2.61256158,0.62332468,-0.62332468,0.01144510,-0.01144510,0.39633823,-0.39633824,2.17931251,-2.17931254,0.12651446,-0.12651446,0.00000000,-0.00000000
-2.73436718,2.69244618,-2.69244622,0.63947069,-0.63947070,0.01180078,-0.01180078,0.41213236,-0.41213237,2.24472231,-2.24472234,0.13053531,-0.13053531,0.00000000,-0.00000000
-2.72836418,2.77395107,-2.77395110,0.65490665,-0.65490666,0.01218787,-0.01218787,0.42700284,-0.42700284,2.31225744,-2.31225748,0.13439646,-0.13439646,0.00000000,-0.00000000
-2.72236118,2.85570988,-2.85570992,0.66927151,-0.66927152,0.01260189,-0.01260189,0.44070816,-0.44070817,2.38079553,-2.38079556,0.13802901,-0.13802901,0.00000000,-0.00000000
-2.71635818,2.93640032,-2.93640035,0.68222655,-0.68222656,0.01303839,-0.01303839,0.45303294,-0.45303294,2.44923775,-2.44923779,0.14136826,-0.14136826,0.00000000,-0.00000000
-2.71035518,3.01479929,-3.01479933,0.69346826,-0.69346826,0.01349321,-0.01349321,0.46379593,-0.46379594,2.51655537,-2.51655540,0.14435660,-0.14435660,0.00000000,-0.00000000
-2.70435218,3.08983299,-3.08983302,0.70273963,-0.70273963,0.01396266,-0.01396266,0.47285691,-0.47285692,2.58183215,-2.58183218,0.14694619,-0.14694620,0.00000000,-0.00000000
-2.69834917,3.16061919,-3.16061922,0.70983960,-0.70983960,0.01444375,-0.01444375,0.48012192,-0.48012193,2.64430080,-2.64430083,0.14910119,-0.14910119,0.00000000,-0.00000000
-2.69234617,3.22649984,-3.22649987,0.71463001,-0.71463001,0.01493430,-0.01493430,0.48554674,-0.48554674,2.70337137,-2.70337140,0.15079951,-0.15079951,0.00000000,-0.00000000
-2.68634317,3.28706206,-3.28706208,0.71703985,-0.71703985,0.01543304,-0.01543304,0.48913827,-0.48913827,2.75865029,-2.75865031,0.15203397,-0.15203397,0.00000000,-0.00000000
-2.68034017,3.34214667,-3.34214670,0.71706660,-0.71706659,0.01593960,-0.01593960,0.49095391,-0.49095391,2.80994911,-2.80994913,0.15281276,-0.15281276,0.00000000,-0.00000000
-2.67433717,3.39184376,-3.39184378,0.71477463,-0.71477463,0.01645452,-0.01645452,0.49109870,-0.49109870,2.85728240,-2.85728242,0.15315920,-0.15315920,0.00000000,-0.00000000
-2.66833417,3.43647548,-3.43647550,0.71029079,-0.71029079,0.01697913,-0.01697913,0.48972060,-0.48972060,2.90085516,-2.90085518,0.15311085,-0.15311085,0.00000000,-0.00000000
-2.66233117,3.47656726,-3.47656728,0.70379731,-0.70379731,0.01751539,-0.01751539,0.48700387,-0.48700387,2.94104024,-2.94104026,0.15271786,-0.15271786,0.00000000,-0.00000000
-2.65632816,3.51280881,-3.51280882,0.69552263,-0.69552262,0.01806573,-0.01806573,0.48316112,-0.48316111,2.97834736,-2.97834738,0.15204088,-0.15204088,0.00000000,-0.00000000
-2.65032516,3.54600716,-3.54600717,0.68573032,-0.68573032,0.01863279,-0.01863279,0.47842410,-0.47842410,3.01338518,-3.01338519,0.15114838,-0.15114838,0.00000000,-0.00000000
-2.64432216,3.57703442,-3.57703443,0.67470699,-0.67470698,0.01921919,-0.01921919,0.47303401,-0.47303400,3.04681876,-3.04681878,0.15011367,-0.15011367,0.00000000,-0.00000000
-2.63831916,3.60677295,-3.60677296,0.66274943,-0.66274943,0.01982730,-0.01982730,0.46723142,-0.46723141,3.07932477,-3.07932479,0.14901173,-0.14901173,0.00000000,-0.00000000
-2.63231616,3.63606112,-3.63606114,0.65015195,-0.65015194,0.02045894,-0.02045894,0.46124659,-0.46124659,3.11154685,-3.11154686,0.14791595,-0.14791595,0.00000000,-0.00000000
-2.62631316,3.66564255,-3.66564256,0.63719420,-0.63719419,0.02111522,-0.02111522,0.45529046,-0.45529046,3.14405375,-3.14405376,0.14689501,-0.14689501,0.00000000,-0.00000000
-2.62031016,3.69612155,-3.69612156,0.62413032,-0.62413031,0.02179633,-0.02179633,0.44954672,-0.44954671,3.17730252,-3.17730253,0.14601000,-0.14601000,0.00000000,-0.00000000
-2.61430715,3.72792728,-3.72792729,0.61117965,-0.61117964,0.02250142,-0.02250142,0.44416539,-0.44416538,3.21160872,-3.21160873,0.14531194,-0.14531194,0.00000000,-0.00000000
-2.60830415,3.76128838,-3.76128839,0.59851956,-0.59851955,0.02322853,-0.02322853,0.43925818,-0.43925818,3.24712538,-3.24712540,0.14483981,-0.14483981,0.00000000,-0.00000000
-2.60230115,3.79621945,-3.79621946,0.58628056,-0.58628056,0.02397457,-0.02397457,0.43489573,-0.43489572,3.28383174,-3.28383175,0.14461912,-0.14461912,0.00000000,-0.00000000
-2.59629815,3.83251999,-3.83252000,0.57454392,-0.57454391,0.02473538,-0.02473538,0.43110683,-0.43110682,3.32153233,-3.32153235,0.14466119,-0.14466119,0.00000000,-0.00000000
-2.59029515,3.86978582,-3.86978584,0.56334171,-0.56334170,0.02550584,-0.02550584,0.42787974,-0.42787974,3.35986649,-3.35986651,0.14496309,-0.14496309,0.00000000,-0.00000000
-2.58429215,3.90743215,-3.90743217,0.55265930,-0.55265930,0.02628003,-0.02628003,0.42516533,-0.42516533,3.39832763,-3.39832765,0.14550819,-0.14550820,0.00000000,-0.00000000
-2.57828914,3.94472711,-3.94472713,0.54243998,-0.54243998,0.02705142,-0.02705142,0.42288193,-0.42288193,3.43629121,-3.43629123,0.14626746,-0.14626746,0.00000000,-0.00000000
-2.57228614,3.98083379,-3.98083381,0.53259144,-0.53259144,0.02781317,-0.02781317,0.42092161,-0.42092160,3.47304992,-3.47304994,0.14720117,-0.14720117,0.00000000,-0.00000000
-2.56628314,4.01485866,-4.01485868,0.52299373,-0.52299373,0.02855833,-0.02855833,0.41915757,-0.41915756,3.50785414,-3.50785415,0.14826122,-0.14826122,0.00000000,-0.00000000
-2.56028014,4.04590372,-4.04590374,0.51350824,-0.51350824,0.02928010,-0.02928011,0.41745224,-0.41745224,3.53995557,-3.53995559,0.14939374,-0.14939374,0.00000000,-0.00000000
-2.55427714,4.07311979,-4.07311981,0.50398722,-0.50398722,0.02997216,-0.02997216,0.41566575,-0.41566575,3.56865185,-3.56865187,0.15054196,-0.15054196,0.00000000,-0.00000000
-2.54827414,4.09575827,-4.09575828,0.49428341,-0.49428340,0.03062882,-0.03062882,0.41366425,-0.41366425,3.59332977,-3.59332978,0.15164917,-0.15164917,0.00000000,-0.00000000
-2.54227114,4.11321873,-4.11321874,0.48425921,-0.48425921,0.03124528,-0.03124528,0.41132789,-0.41132789,3.61350511,-3.61350512,0.15266164,-0.15266164,0.00000000,-0.00000000
-2.53626813,4.12509029,-4.12509030,0.47379520,-0.47379519,0.03181775,-0.03181775,0.40855793,-0.40855792,3.62885704,-3.62885705,0.15353147,-0.15353147,0.00000000,-0.00000000
-2.53026513,4.13118448,-4.13118448,0.46279728,-0.46279728,0.03234362,-0.03234362,0.40528278,-0.40528278,3.63925551,-3.63925552,0.15421901,-0.15421901,0.00000000,-0.00000000
-2.52426213,4.13155841,-4.13155842,0.45120256,-0.45120256,0.03282148,-0.03282148,0.40146272,-0.40146272,3.64478023,-3.64478024,0.15469502,-0.15469502,0.00000000,-0.00000000
-2.51825913,4.12652696,-4.12652696,0.43898344,-0.43898344,0.03325116,-0.03325116,0.39709305,-0.39709304,3.64573043,-3.64573044,0.15494227,-0.15494228,0.00000000,-0.00000000
-2.51225613,4.11666343,-4.11666342,0.42614997,-0.42614996,0.03363370,-0.03363370,0.39220560,-0.39220559,3.64262479,-3.64262479,0.15495665,-0.15495665,0.00000000,-0.00000000
-2.50625313,4.10278862,-4.10278862,0.41275030,-0.41275029,0.03397126,-0.03397126,0.38686863,-0.38686863,3.63619148,-3.63619148,0.15474758,-0.15474759,0.00000000,-0.00000000
-2.50025013,4.08594873,-4.08594873,0.39886940,-0.39886939,0.03426702,-0.03426703,0.38118503,-0.38118502,3.62734868,-3.62734868,0.15433797,-0.15433797,0.00000000,-0.00000000
-2.49424712,4.06738273,-4.06738272,0.38462605,-0.38462604,0.03452507,-0.03452507,0.37528892,-0.37528891,3.61717606,-3.61717606,0.15376335,-0.15376335,0.00000000,-0.00000000
-2.48824412,4.04848056,-4.04848056,0.37016831,-0.37016831,0.03475014,-0.03475014,0.36934095,-0.36934094,3.60687846,-3.60687846,0.15307058,-0.15307058,0.00000000,-0.00000000
-2.48224112,4.03073366,-4.03073366,0.35566776,-0.35566775,0.03494754,-0.03494754,0.36352228,-0.36352227,3.59774286,-3.59774286,0.15231590,-0.15231590,0.00000000,-0.00000000
-2.47623812,4.01567952,-4.01567952,0.34131268,-0.34131267,0.03512286,-0.03512287,0.35802763,-0.35802763,3.59109036,-3.59109036,0.15156261,-0.15156261,0.00000000,-0.00000000
-2.47023512,4.00484242,-4.00484243,0.32730061,-0.32730060,0.03528184,-0.03528184,0.35305766,-0.35305766,3.58822476,-3.58822476,0.15087822,-0.15087822,0.00000000,-0.00000000
-2.46423212,3.99967245,-3.99967246,0.31383050,-0.31383050,0.03543011,-0.03543011,0.34881080,-0.34881080,3.59037971,-3.59037972,0.15033148,-0.15033148,0.00000000,-0.00000000
-2.45822911,4.00148504,-4.00148505,0.30109484,-0.30109484,0.03557306,-0.03557306,0.34547512,-0.34547512,3.59866638,-3.59866639,0.14998916,-0.14998916,0.00000000,-0.00000000
-2.45222611,4.01140333,-4.01140335,0.28927201,-0.28927201,0.03571560,-0.03571560,0.34322027,-0.34322027,3.61402356,-3.61402358,0.14991278,-0.14991278,0.00000000,-0.00000000
