energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.83191596,2.11463381,0.00426254,0.36552921,0.49878338,0.19770812,1.07446443,0.00000000,0.49117741,0.53511291
-5.82591296,2.12552824,0.00420863,0.36229278,0.51220790,0.20321446,1.08733470,0.00000000,0.49341281,0.53737342
-5.81990995,2.13403023,0.00419572,0.35772327,0.52604701,0.20925500,1.10012702,0.00000000,0.49625246,0.53804640
-5.81390695,2.14004657,0.00422099,0.35194132,0.54008548,0.21578398,1.11260717,0.00000000,0.49960408,0.53717873
-5.80790395,2.14351485,0.00428128,0.34508625,0.55410271,0.22274162,1.12454125,0.00000000,0.50338024,0.53483772
-5.80190095,2.14439799,0.00437316,0.33731258,0.56787483,0.23005360,1.13569650,0.00000000,0.50750045,0.53110813
-5.79589795,2.14267785,0.00449294,0.32878646,0.58117641,0.23763073,1.14584134,0.00000000,0.51189272,0.52608870
-5.78989495,2.13834864,0.00463672,0.31968227,0.59378194,0.24536917,1.15474520,0.00000000,0.51649483,0.51988871
-5.78389195,2.13141094,0.00480042,0.31017939,0.60546732,0.25315105,1.16217830,0.00000000,0.52125545,0.51262468
-5.77788894,2.12186713,0.00497975,0.30045949,0.61601146,0.26084581,1.16791190,0.00000000,0.52613520,0.50441733
-5.77188594,2.10971885,0.00517030,0.29070422,0.62519826,0.26831214,1.17171933,0.00000000,0.53110805,0.49538918
-5.76588294,2.09496708,0.00536746,0.28109362,0.63281904,0.27540060,1.17337810,0.00000000,0.53616295,0.48566273
-5.75987994,2.07761490,0.00556653,0.27180498,0.63867551,0.28195697,1.17267325,0.00000000,0.54130578,0.47535930
-5.75387694,2.05767322,0.00576275,0.26301237,0.64258343,0.28782610,1.16940201,0.00000000,0.54656168,0.46459878
-5.74787394,2.03516891,0.00595130,0.25488656,0.64437675,0.29285627,1.16337975,0.00000000,0.55197751,0.45349988
-5.74187094,2.01015503,0.00612743,0.24759527,0.64391215,0.29690391,1.15444681,0.00000000,0.55762436,0.44218109
-5.73586793,1.98272225,0.00628653,0.24130363,0.64107397,0.29983830,1.14247620,0.00000000,0.56359969,0.43076197
-5.72986493,1.95301059,0.00642420,0.23617454,0.63577891,0.30154631,1.12738131,0.00000000,0.57002894,0.41936473
-5.72386193,1.92122033,0.00653637,0.23236887,0.62798065,0.30193674,1.10912347,0.00000000,0.57706619,0.40811565
-5.71785893,1.88762106,0.00661944,0.23004508,0.61767370,0.30094410,1.08771864,0.00000000,0.58489359,0.39714637
-5.71185593,1.85255785,0.00667030,0.22935841,0.60489641,0.29853166,1.06324265,0.00000000,0.59371912,0.38659456
-5.70585293,1.81645345,0.00668652,0.23045911,0.58973281,0.29469359,1.03583468,0.00000000,0.60377272,0.37660385
-5.69984992,1.77980608,0.00666637,0.23348989,0.57231305,0.28945593,1.00569844,0.00000000,0.61530041,0.36732293
-5.69384692,1.74318222,0.00660893,0.23858245,0.55281235,0.28287660,0.97310090,0.00000000,0.62855657,0.35890361
-5.68784392,1.70720435,0.00651409,0.24585310,0.53144827,0.27504415,0.93836843,0.00000000,0.64379436,0.35149778
-5.68184092,1.67253391,0.00638258,0.25539757,0.50847656,0.26607542,0.90188044,0.00000000,0.66125471,0.34525348
-5.67583792,1.63985016,0.00621599,0.26728526,0.48418553,0.25611226,0.86406074,0.00000000,0.68115413,0.34031000
-5.66983492,1.60982567,0.00601670,0.28155301,0.45888924,0.24531737,0.82536702,0.00000000,0.70367189,0.33679231
-5.66383192,1.58309983,0.00578780,0.29819887,0.43291978,0.23386951,0.78627886,0.00000000,0.72893731,0.33480512
-5.65782891,1.56025162,0.00553307,0.31717607,0.40661893,0.22195831,0.74728501,0.00000000,0.75701756,0.33442677
-5.65182591,1.54177312,0.00525679,0.33838769,0.38032962,0.20977890,0.70887037,0.00000000,0.78790694,0.33570341
-5.64582291,1.52804538,0.00496371,0.36168222,0.35438760,0.19752656,0.67150342,0.00000000,0.82151807,0.33864375
-5.63981991,1.51931793,0.00465886,0.38685068,0.32911344,0.18539170,0.63562472,0.00000000,0.85767581,0.34321475
-5.63381691,1.51569326,0.00434746,0.41362532,0.30480547,0.17355534,0.60163680,0.00000000,0.89611421,0.34933867
-5.62781391,1.51711723,0.00403479,0.44168038,0.28173372,0.16218514,0.56989606,0.00000000,0.93647706,0.35689159
-5.62181091,1.52337621,0.00372607,0.47063509,0.26013508,0.15143229,0.54070682,0.00000000,0.97832205,0.36570370
-5.61580790,1.53410121,0.00342639,0.50005893,0.24020983,0.14142918,0.51431773,0.00000000,1.02112874,0.37556154
-5.60980490,1.54877897,0.00314062,0.52947924,0.22211960,0.13228790,0.49092046,0.00000000,1.06431013,0.38621205
-5.60380190,1.56676973,0.00287331,0.55839096,0.20598664,0.12409961,0.47065066,0.00000000,1.10722738,0.39736856
-5.59779890,1.58733080,0.00262873,0.58626843,0.19189445,0.11693465,0.45359086,0.00000000,1.14920739,0.40871834
-5.59179590,1.60964506,0.00241077,0.61257866,0.17988942,0.11084329,0.43977506,0.00000000,1.18956236,0.41993169
-5.58579290,1.63285291,0.00222297,0.63679584,0.16998363,0.10585713,0.42919455,0.00000000,1.22761079,0.43067201
-5.57978989,1.65608629,0.00206853,0.65841642,0.16215822,0.10199078,0.42180463,0.00000000,1.26269882,0.44060658
-5.57378689,1.67850324,0.00195030,0.67697422,0.15636741,0.09924394,0.41753175,0.00000000,1.29422131,0.44941754
-5.56778389,1.69932126,0.00187082,0.69205491,0.15254288,0.09760355,0.41628066,0.00000000,1.32164161,0.45681263
-5.56178089,1.71784813,0.00183233,0.70330929,0.15059814,0.09704596,0.41794125,0.00000000,1.34450927,0.46253524
-5.55577789,1.73350859,0.00183677,0.71046476,0.15043304,0.09753902,0.42239466,0.00000000,1.36247501,0.46637319
-5.54977489,1.74586580,0.00188580,0.71333446,0.15193782,0.09904397,0.42951851,0.00000000,1.37530224,0.46816608
-5.54377189,1.75463663,0.00198082,0.71182368,0.15499702,0.10151701,0.43919095,0.00000000,1.38287485,0.46781063
-5.53776888,1.75970015,0.00212289,0.70593323,0.15949271,0.10491059,0.45129350,0.00000000,1.38520077,0.46526401
-5.53176588,1.76109890,0.00231273,0.69575963,0.16530725,0.10917429,0.46571252,0.00000000,1.38241147,0.46054475
-5.52576288,1.75903310,0.00255070,0.68149213,0.17232543,0.11425542,0.48233929,0.00000000,1.37475717,0.45373153
-5.51975988,1.75384805,0.00283668,0.66340660,0.18043583,0.12009912,0.50106898,0.00000000,1.36259819,0.44495962
-5.51375688,1.74601539,0.00317003,0.64185672,0.18953163,0.12664824,0.52179822,0.00000000,1.34639287,0.43441529
-5.50775388,1.73610913,0.00354954,0.61726278,0.19951067,0.13384290,0.54442187,0.00000000,1.32668235,0.42232852
-5.50175088,1.72477764,0.00397331,0.59009860,0.21027496,0.14161980,0.56882881,0.00000000,1.30407315,0.40896420
-5.49574787,1.71271279,0.00443871,0.56087720,0.22172958,0.14991142,0.59489721,0.00000000,1.27921806,0.39461233
-5.48974487,1.70061782,0.00494230,0.53013582,0.23378121,0.15864512,0.62248952,0.00000000,1.25279617,0.37957765
-5.48374187,1.68917527,0.00547982,0.49842085,0.24633623,0.16774226,0.65144740,0.00000000,1.22549286,0.36416914
-5.47773887,1.67901646,0.00604613,0.46627350,0.25929872,0.17711746,0.68158695,0.00000000,1.19798053,0.34868984
-5.47173587,1.67069390,0.00663524,0.43421646,0.27256838,0.18667800,0.71269459,0.00000000,1.17090077,0.33342738
-5.46573287,1.66465784,0.00724034,0.40274228,0.28603854,0.19632357,0.74452387,0.00000000,1.14484870,0.31864561
-5.45972986,1.66123798,0.00785390,0.37230375,0.29959454,0.20594633,0.77679352,0.00000000,1.12036005,0.30457768
-5.45372686,1.66063118,0.00846772,0.34330657,0.31311253,0.21543143,0.80918705,0.00000000,1.09790146,0.29142067
-5.44772386,1.66289562,0.00907312,0.31610446,0.32645886,0.22465796,0.84135405,0.00000000,1.07786433,0.27933206
-5.44172086,1.66795183,0.00966107,0.29099672,0.33949020,0.23350042,0.87291343,0.00000000,1.06056256,0.26842797
-5.43571786,1.67559034,0.01022242,0.26822823,0.35205452,0.24183062,0.90345855,0.00000000,1.04623400,0.25878326
-5.42971486,1.68548580,0.01074809,0.24799171,0.36399287,0.24952008,0.93256437,0.00000000,1.03504578,0.25043328
-5.42371186,1.69721687,0.01122930,0.23043186,0.37514206,0.25644281,0.95979641,0.00000000,1.02710300,0.24337723
-5.41770885,1.71029092,0.01165783,0.21565117,0.38533815,0.26247834,0.98472123,0.00000000,1.02246057,0.23758278
-5.41170585,1.72417259,0.01202622,0.20371700,0.39442055,0.26751498,1.00691827,0.00000000,1.02113748,0.23299176
-5.40570285,1.73831482,0.01232797,0.19466937,0.40223677,0.27145320,1.02599242,0.00000000,1.02313277,0.22952659
-5.39969985,1.75219084,0.01255779,0.18852917,0.40864740,0.27420879,1.04158700,0.00000000,1.02844242,0.22709710
-5.39369685,1.76532581,0.01271171,0.18530616,0.41353124,0.27571590,1.05339644,0.00000000,1.03707619,0.22560750
-5.38769385,1.77732630,0.01278724,0.18500653,0.41679026,0.27592971,1.06117815,0.00000000,1.04907331,0.22496309
-5.38169085,1.78790638,0.01278342,0.18763934,0.41835409,0.27482847,1.06476300,0.00000000,1.06451614,0.22507641
-5.37568784,1.79690876,0.01270089,0.19322171,0.41818388,0.27241509,1.06406378,0.00000000,1.08354058,0.22587264
-5.36968484,1.80431982,0.01254186,0.20178221,0.41627518,0.26871779,1.05908124,0.00000000,1.10634255,0.22729394
-5.36368184,1.81027764,0.01231004,0.21336244,0.41265982,0.26379020,1.04990722,0.00000000,1.13317942,0.22930253
-5.35767884,1.81507228,0.01201058,0.22801635,0.40740640,0.25771044,1.03672468,0.00000000,1.16436617,0.23188246
-5.35167584,1.81913799,0.01164987,0.24580750,0.40061960,0.25057955,1.01980447,0.00000000,1.20026549,0.23503990
-5.34567284,1.82303753,0.01123542,0.26680401,0.39243808,0.24251912,0.99949886,0.00000000,1.24127212,0.23880199
-5.33966983,1.82743882,0.01077563,0.29107161,0.38303111,0.23366827,0.97623198,0.00000000,1.28779141,0.24321429
-5.33366683,1.83308492,0.01027955,0.31866474,0.37259410,0.22418010,0.95048764,0.00000000,1.34021293,0.24833696
-5.32766383,1.84075857,0.00975671,0.34961638,0.36134316,0.21421779,0.92279480,0.00000000,1.39887984,0.25423975
-5.32166083,1.85124265,0.00921685,0.38392673,0.34950892,0.20395042,0.89371153,0.00000000,1.46405559,0.26099623
-5.31565783,1.86527848,0.00866969,0.42155160,0.33732998,0.19354876,0.86380791,0.00000000,1.53588930,0.26867728
-5.30965483,1.88352400,0.00812481,0.46239094,0.32504614,0.18318122,0.83364885,0.00000000,1.61438182,0.27734440
-5.30365183,1.90651371,0.00759138,0.50627829,0.31289187,0.17301003,0.80377730,0.00000000,1.69935433,0.28704300
-5.29764882,1.93462270,0.00707809,0.55297175,0.30109015,0.16318785,0.77469886,0.00000000,1.79042153,0.29779610
-5.29164582,1.96803643,0.00659297,0.60214723,0.28984711,0.15385494,0.74686826,0.00000000,1.88697135,0.30959880
-5.28564282,2.00672826,0.00614338,0.65339454,0.27934744,0.14513691,0.72067823,0.00000000,1.98815290,0.32241368
-5.27963982,2.05044578,0.00573589,0.70621676,0.26975100,0.13714313,0.69645139,0.00000000,2.09287416,0.33616764
-5.27363682,2.09870717,0.00537630,0.76003340,0.26119049,0.12996581,0.67443513,0.00000000,2.19981022,0.35075019
-5.26763382,2.15080785,0.00506965,0.81418738,0.25377030,0.12367971,0.65479979,0.00000000,2.30742283,0.36601338
-5.26163082,2.20583735,0.00482019,0.86795594,0.24756645,0.11834235,0.63763988,0.00000000,2.41399079,0.38177347
-5.25562781,2.26270584,0.00463146,0.92056521,0.24262755,0.11399478,0.62297826,0.00000000,2.51765080,0.39781433
-5.24962481,2.32017906,0.00450630,0.97120810,0.23897656,0.11066256,0.61077266,0.00000000,2.61644725,0.41389230
-5.24362181,2.37692007,0.00444688,1.01906474,0.23661311,0.10835706,0.60092421,0.00000000,2.70838909,0.42974256
-5.23761881,2.43153592,0.00445477,1.06332492,0.23551628,0.10707678,0.59328723,0.00000000,2.79151147,0.44508651
-5.23161581,2.48262668,0.00453086,1.10321135,0.23564742,0.10680864,0.58767976,0.00000000,2.86393948,0.45963996
-5.22561281,2.52883481,0.00467543,1.13800299,0.23695290,0.10752907,0.58389401,0.00000000,2.92395102,0.47312175
-5.21960980,2.56889217,0.00488811,1.16705724,0.23936660,0.10920491,0.58170637,0.00000000,2.97003589,0.48526236
-5.21360680,2.60166261,0.00516779,1.18983003,0.24281186,0.11179398,0.58088616,0.00000000,3.00094834,0.49581215
-5.20760380,2.62617807,0.00551260,1.20589301,0.24720294,0.11524533,0.58120297,0.00000000,3.01575056,0.50454892
-5.20160080,2.64166676,0.00591981,1.21494681,0.25244587,0.11949922,0.58243222,0.00000000,3.01384502,0.51128439
-5.19559780,2.64757219,0.00638577,1.21683007,0.25843871,0.12448681,0.58435877,0.00000000,2.99499429,0.51586931
-5.18959480,2.64356269,0.00690582,1.21152363,0.26507141,0.13012978,0.58677877,0.00000000,2.95932741,0.51819717
-5.18359180,2.62953128,0.00747420,1.19914986,0.27222527,0.13633983,0.58949977,0.00000000,2.90733273,0.51820623
-5.17758879,2.60558659,0.00808407,1.17996718,0.27977236,0.14301834,0.59233957,0.00000000,2.83983780,0.51587998
-5.17158579,2.57203580,0.00872744,1.15436011,0.28757496,0.15005623,0.59512409,0.00000000,2.75797753,0.51124600
-5.16558279,2.52936108,0.00939524,1.12282544,0.29548534,0.15733417,0.59768479,0.00000000,2.66315232,0.50437342
-5.15957979,2.47819117,0.01007736,1.08595519,0.30334608,0.16472334,0.59985613,0.00000000,2.55697844,0.49536917
-5.15357679,2.41927017,0.01076283,1.04441714,0.31099106,0.17208665,0.60147351,0.00000000,2.44123312,0.48437323
-5.14757379,2.35342516,0.01143994,0.99893398,0.31824732,0.17928070,0.60237204,0.00000000,2.31779705,0.47155325
-5.14157079,2.28153479,0.01209654,0.95026187,0.32493770,0.18615822,0.60238661,0.00000000,2.18859679,0.45709871
-5.13556778,2.20450016,0.01272027,0.89916946,0.33088449,0.19257121,0.60135325,0.00000000,2.05554967,0.44121499
-5.12956478,2.12321942,0.01329893,0.84641802,0.33591379,0.19837455,0.59911193,0.00000000,1.92051333,0.42411763
-5.12356178,2.03856705,0.01382078,0.79274347,0.33986048,0.20342987,0.59551071,0.00000000,1.78524158,0.40602688
-5.11755878,1.95137823,0.01427493,0.73884096,0.34257365,0.20760975,0.59041108,0.00000000,1.65134798,0.38716287
-5.11155578,1.86243856,0.01465170,0.68535214,0.34392215,0.21080182,0.58369397,0.00000000,1.52027798,0.36774142
-5.10555278,1.77247878,0.01494295,0.63285558,0.34379998,0.21291272,0.57526632,0.00000000,1.39328983,0.34797059
-5.09954977,1.68217403,0.01514241,0.58186026,0.34213116,0.21387153,0.56506749,0.00000000,1.27144422,0.32804806
-5.09354677,1.59214683,0.01524594,0.53280209,0.33887394,0.21363274,0.55307523,0.00000000,1.15560205,0.30815912
-5.08754377,1.50297268,0.01525171,0.48604310,0.33402389,0.21217829,0.53931065,0.00000000,1.04642941,0.28847552
-5.08154077,1.41518753,0.01516038,0.44187319,0.32761581,0.20951877,0.52384188,0.00000000,0.94440875,0.26915471
-5.07553777,1.32929582,0.01497508,0.40051377,0.31972422,0.20569365,0.50678614,0.00000000,0.84985479,0.25033970
-5.06953477,1.24577830,0.01470147,0.36212308,0.31046246,0.20077041,0.48830989,0.00000000,0.76293397,0.23215923
-5.06353177,1.16509882,0.01434758,0.32680253,0.29998035,0.19484274,0.46862724,0.00000000,0.68368604,0.21472818
-5.05752876,1.08770956,0.01392365,0.29460379,0.28846053,0.18802780,0.44799636,0.00000000,0.61204656,0.19814814
-5.05152576,1.01405420,0.01344186,0.26553613,0.27611359,0.18046269,0.42671434,0.00000000,0.54786922,0.18250804
-5.04552276,0.94456904,0.01291607,0.23957361,0.26317239,0.17230028,0.40511055,0.00000000,0.49094714,0.16788481
-5.03951976,0.87968195,0.01236143,0.21666207,0.24988560,0.16370469,0.38353891,0.00000000,0.44103236,0.15434394
-5.03351676,0.81980952,0.01179402,0.19672538,0.23651089,0.15484642,0.36236943,0.00000000,0.39785301,0.14194004
-5.02751376,0.76535261,0.01123043,0.17967108,0.22330814,0.14589760,0.34197938,0.00000000,0.36112805,0.13071725
-5.02151076,0.71669092,0.01068735,0.16539523,0.21053271,0.13702738,0.32274456,0.00000000,0.33057909,0.12070971
-5.01550775,0.67417677,0.01018117,0.15378637,0.19842928,0.12839767,0.30503081,0.00000000,0.30593969,0.11194184
-5.00950475,0.63812875,0.00972761,0.14472872,0.18722634,0.12015945,0.28918632,0.00000000,0.28696197,0.10442873
-5.00350175,0.60882558,0.00934129,0.13810466,0.17713144,0.11244968,0.27553465,0.00000000,0.27342082,0.09817643
-4.99749875,0.58650038,0.00903542,0.13379646,0.16832744,0.10538893,0.26436889,0.00000000,0.26511592,0.09318230
-4.99149575,0.57133568,0.00882150,0.13168746,0.16096967,0.09907968,0.25594672,0.00000000,0.26187191,0.08943540
-4.98549275,0.56345915,0.00870903,0.13166270,0.15518403,0.09360541,0.25048660,0.00000000,0.26353675,0.08691683
-4.97948974,0.56294017,0.00870523,0.13360916,0.15106599,0.08903027,0.24816486,0.00000000,0.26997868,0.08560019
-4.97348674,0.56978704,0.00881493,0.13741554,0.14868033,0.08539934,0.24911363,0.00000000,0.28108188,0.08545191
-4.96748374,0.58394475,0.00904035,0.14297180,0.14806155,0.08273935,0.25341937,0.00000000,0.29674104,0.08643167
-4.96148074,0.60529313,0.00938098,0.15016839,0.14921480,0.08105975,0.26112202,0.00000000,0.31685495,0.08849267
-4.95547774,0.63364522,0.00983359,0.15889523,0.15211712,0.08035405,0.27221446,0.00000000,0.34131934,0.09158195
-4.94947474,0.66874576,0.01039217,0.16904057,0.15671902,0.08060118,0.28664228,0.00000000,0.37001907,0.09564051
-4.94347174,0.71026965,0.01104799,0.18048959,0.16294610,0.08176700,0.30430373,0.00000000,0.40281992,0.10060340
-4.93746873,0.75782063,0.01178972,0.19312298,0.17070081,0.08380563,0.32504994,0.00000000,0.43956012,0.10639970
-4.93146573,0.81093006,0.01260362,0.20681546,0.17986424,0.08666073,0.34868539,0.00000000,0.48004197,0.11295250
-4.92546273,0.86905630,0.01347375,0.22143428,0.19029783,0.09026670,0.37496878,0.00000000,0.52402390,0.12017878
-4.91945973,0.93158484,0.01438234,0.23683792,0.20184529,0.09454962,0.40361446,0.00000000,0.57121319,0.12798935
-4.91345673,0.99782972,0.01531010,0.25287498,0.21433449,0.09942817,0.43429460,0.00000000,0.62125999,0.13628890
-4.90745373,1.06703667,0.01623673,0.26938340,0.22757956,0.10481448,0.46664234,0.00000000,0.67375286,0.14497617
-4.90145073,1.13838848,0.01714134,0.28619022,0.24138327,0.11061500,0.50025608,0.00000000,0.72821645,0.15394442
-4.89544772,1.21101293,0.01800305,0.30311186,0.25553972,0.11673135,0.53470511,0.00000000,0.78411163,0.16308213
-4.88944472,1.28399381,0.01880149,0.31995516,0.26983741,0.12306144,0.56953675,0.00000000,0.84083843,0.17227415
-4.88344172,1.35638505,0.01951738,0.33651920,0.28406285,0.12950068,0.60428486,0.00000000,0.89774210,0.18140320
-4.87743872,1.42722816,0.02013307,0.35259790,0.29800451,0.13594354,0.63847996,0.00000000,0.95412247,0.19035188
-4.87143572,1.49557274,0.02063305,0.36798358,0.31145729,0.14228528,0.67166050,0.00000000,1.00924641,0.19900501
-4.86543272,1.56049963,0.02100441,0.38247123,0.32422732,0.14842403,0.70338526,0.00000000,1.06236350,0.20725247
-4.85942971,1.62114614,0.02123717,0.39586353,0.33613707,0.15426312,0.73324632,0.00000000,1.11272426,0.21499228
-4.85342671,1.67673245,0.02132462,0.40797639,0.34703046,0.15971349,0.76088231,0.00000000,1.15960058,0.22213391
-4.84742371,1.72658810,0.02126345,0.41864492,0.35677797,0.16469629,0.78599115,0.00000000,1.20230756,0.22860169
-4.84142071,1.77017738,0.02105383,0.42772939,0.36528133,0.16914544,0.80834194,0.00000000,1.24022588,0.23433805
-4.83541771,1.80712237,0.02069935,0.43512107,0.37247773,0.17301000,0.82778512,0.00000000,1.27282372,0.23930660
-4.82941471,1.83722208,0.02020682,0.44074754,0.37834311,0.17625623,0.84426043,0.00000000,1.29967725,0.24349459
-4.82341171,1.86046675,0.01958601,0.44457713,0.38289451,0.17886932,0.85780199,0.00000000,1.32048856,0.24691487
-4.81740870,1.87704584,0.01884929,0.44662237,0.38619108,0.18085443,0.86854018,0.00000000,1.33510006,0.24960696
-4.81140570,1.88734903,0.01801114,0.44694193,0.38833367,0.18223709,0.87669969,0.00000000,1.34350451,0.25163711
-4.80540270,1.89195957,0.01708766,0.44564109,0.38946293,0.18306291,0.88259385,0.00000000,1.34584993,0.25309741
-4.79939970,1.89163960,0.01609604,0.44287033,0.38975575,0.18339637,0.88661501,0.00000000,1.34243887,0.25410373
-4.79339670,1.88730771,0.01505401,0.43882234,0.38942027,0.18331891,0.88922119,0.00000000,1.33372191,0.25479250
-4.78739370,1.88000924,0.01397929,0.43372703,0.38868932,0.18292616,0.89091941,0.00000000,1.32028528,0.25531651
-4.78139070,1.87088016,0.01288909,0.42784512,0.38781271,0.18232450,0.89224632,0.00000000,1.30283316,0.25583974
-4.77538769,1.86110598,0.01179968,0.42146006,0.38704846,0.18162717,0.89374669,0.00000000,1.28216493,0.25653140
-4.76938469,1.85187711,0.01072601,0.41486900,0.38665338,0.18094976,0.89595083,0.00000000,1.25914865,0.25755950
-4.76338169,1.84434268,0.00968137,0.40837273,0.38687334,0.18040571,0.89935178,0.00000000,1.23469143,0.25908403
-4.75737869,1.83956471,0.00867724,0.40226538,0.38793357,0.18010160,0.90438333,0.00000000,1.20970814,0.26125021
-4.75137569,1.83847464,0.00772307,0.39682394,0.39002946,0.18013276,0.91139994,0.00000000,1.18508974,0.26418203
-4.74537269,1.84183415,0.00682631,0.39229834,0.39331824,0.18057920,0.92065936,0.00000000,1.16167241,0.26797631
-4.73936968,1.85020212,0.00599236,0.38890224,0.39791184,0.18150214,0.93230899,0.00000000,1.14020890,0.27269771
-4.73336668,1.86390915,0.00522472,0.38680515,0.40387133,0.18294124,0.94637642,0.00000000,1.12134318,0.27837472
-4.72736368,1.88304078,0.00452508,0.38612594,0.41120312,0.18491270,0.96276495,0.00000000,1.10558936,0.28499704
-4.72136068,1.90743031,0.00389354,0.38692826,0.41985709,0.18740830,0.98125395,0.00000000,1.09331574,0.29251431
-4.71535768,1.93666129,0.00332880,0.38921786,0.42972684,0.19039536,1.00150447,0.00000000,1.08473441,0.30083634
-4.70935468,1.97007979,0.00282842,0.39294201,0.44065190,0.19381766,1.02306956,0.00000000,1.07989682,0.30983490
-4.70335168,2.00681568,0.00238902,0.39799096,0.45242196,0.19759732,1.04540909,0.00000000,1.07869523,0.31934687
-4.69734867,2.04581215,0.00200654,0.40420141,0.46478287,0.20163740,1.06790826,0.00000000,1.08086984,0.32917880
-4.69134567,2.08586194,0.00167646,0.41136184,0.47744426,0.20582525,1.08989903,0.00000000,1.08602120,0.33911253
-4.68534267,2.12564896,0.00139395,0.41921946,0.49008830,0.21003639,1.11068360,0.00000000,1.09362723,0.34891186
-4.67933967,2.16379341,0.00115412,0.42748854,0.50237959,0.21413876,1.12955888,0.00000000,1.10306407,0.35832977
-4.67333667,2.19889863,0.00095210,0.43585969,0.51397543,0.21799717,1.14584090,0.00000000,1.11362991,0.36711613
-4.66733367,2.22959789,0.00078322,0.44400997,0.52453649,0.22147787,1.15888835,0.00000000,1.12457078,0.37502550
-4.66133067,2.25459944,0.00064303,0.45161325,0.53373716,0.22445295,1.16812415,0.00000000,1.13510737,0.38182476
-4.65532766,2.27272818,0.00052744,0.45835053,0.54127552,0.22680452,1.17305447,0.00000000,1.14446198,0.38730031
-4.64932466,2.28296272,0.00043272,0.46392000,0.54688246,0.22842853,1.17328455,0.00000000,1.15188462,0.39126460
-4.64332166,2.28446671,0.00035551,0.46804634,0.55032974,0.22923814,1.16853084,0.00000000,1.15667744,0.39356184
