energy_ev,total_up,Cd_p_up,Cd_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-5.68784392,0.62773843,0.37613462,0.10082650,0.10174119,0.00534806,0.18211346,0.00000000
-5.68184092,0.61870206,0.36648193,0.10101696,0.10109345,0.00530172,0.17336966,0.00000000
-5.67583792,0.61071527,0.35867854,0.10104782,0.10161353,0.00526385,0.16472802,0.00000000
-5.66983492,0.60401737,0.35279894,0.10093304,0.10334854,0.00523752,0.15630317,0.00000000
-5.66383192,0.59886870,0.34894390,0.10069267,0.10634220,0.00522578,0.14821895,0.00000000
-5.65782891,0.59553978,0.34723042,0.10035221,0.11062953,0.00523152,0.14060604,0.00000000
-5.65182591,0.59430098,0.34778226,0.09994192,0.11623198,0.00525745,0.13360000,0.00000000
-5.64582291,0.59541284,0.35072121,0.09949594,0.12315300,0.00530599,0.12733966,0.00000000
-5.63981991,0.59911716,0.35615937,0.09905131,0.13137430,0.00537921,0.12196578,0.00000000
-5.63381691,0.60562913,0.36419246,0.09864691,0.14085299,0.00547876,0.11761993,0.00000000
-5.62781391,0.61513043,0.37489433,0.09832235,0.15151952,0.00560583,0.11444342,0.00000000
-5.62181091,0.62776342,0.38831248,0.09811672,0.16327672,0.00576115,0.11257618,0.00000000
-5.61580790,0.64362648,0.40446480,0.09806747,0.17599977,0.00594490,0.11215546,0.00000000
-5.60980490,0.66277039,0.42333731,0.09820922,0.18953737,0.00615680,0.11331426,0.00000000
-5.60380190,0.68519591,0.44488277,0.09857266,0.20371379,0.00639601,0.11617933,0.00000000
-5.59779890,0.71085234,0.46902024,0.09918359,0.21833199,0.00666121,0.12086871,0.00000000
-5.59179590,0.73963714,0.49563524,0.10006202,0.23317757,0.00695060,0.12748893,0.00000000
-5.58579290,0.77139644,0.52458062,0.10122153,0.24802347,0.00726195,0.13613155,0.00000000
-5.57978989,0.80592646,0.55567775,0.10266872,0.26263525,0.00759261,0.14686956,0.00000000
-5.57378689,0.84297555,0.58871818,0.10440286,0.27677670,0.00793955,0.15975329,0.00000000
-5.56778389,0.88224702,0.62346547,0.10641581,0.29021569,0.00829943,0.17480643,0.00000000
-5.56178089,0.92340234,0.65965724,0.10869200,0.30272990,0.00866863,0.19202192,0.00000000
-5.55577789,0.96606492,0.69700732,0.11120870,0.31411232,0.00904328,0.21135828,0.00000000
-5.54977489,1.00982423,0.73520797,0.11393640,0.32417625,0.00941934,0.23273639,0.00000000
-5.54377189,1.05424027,0.77393226,0.11683929,0.33275964,0.00979260,0.25603704,0.00000000
-5.53776888,1.09884837,0.81283660,0.11987599,0.33972864,0.01015875,0.28109944,0.00000000
-5.53176588,1.14316435,0.85156340,0.12300026,0.34498018,0.01051343,0.30772084,0.00000000
-5.52576288,1.18669007,0.88974411,0.12616190,0.34844364,0.01085223,0.33565747,0.00000000
-5.51975988,1.22891931,0.92700253,0.12930769,0.35008141,0.01117080,0.36462687,0.00000000
-5.51375688,1.26934414,0.96295859,0.13238235,0.34988853,0.01146485,0.39431155,0.00000000
-5.50775388,1.30746174,0.99723256,0.13532968,0.34789146,0.01173023,0.42436406,0.00000000
-5.50175088,1.34278155,1.02944977,0.13809357,0.34414599,0.01196297,0.45441326,0.00000000
-5.49574787,1.37483284,1.05924578,0.14061913,0.33873446,0.01215939,0.48407167,0.00000000
-5.48974487,1.40317254,1.08627192,0.14285381,0.33176258,0.01231613,0.51294360,0.00000000
-5.48374187,1.42739310,1.11020117,0.14474848,0.32335584,0.01243022,0.54063386,0.00000000
-5.47773887,1.44713031,1.13073416,0.14625845,0.31365569,0.01249921,0.56675664,0.00000000
-5.47173587,1.46207074,1.14760518,0.14734444,0.30281583,0.01252118,0.59094432,0.00000000
-5.46573287,1.47195874,1.16058802,0.14797346,0.29099848,0.01249486,0.61285589,0.00000000
-5.45972986,1.47660251,1.16950133,0.14811956,0.27837097,0.01241967,0.63218458,0.00000000
-5.45372686,1.47587923,1.17421361,0.14776446,0.26510256,0.01229577,0.64866468,0.00000000
-5.44772386,1.46973903,1.17464733,0.14689798,0.25136176,0.01212411,0.66207710,0.00000000
-5.44172086,1.45820760,1.17078238,0.14551838,0.23731394,0.01190644,0.67225377,0.00000000
-5.43571786,1.44138740,1.16265862,0.14363246,0.22311947,0.01164532,0.67908067,0.00000000
-5.42971486,1.41945760,1.15037746,0.14125554,0.20893224,0.01134409,0.68249958,0.00000000
-5.42371186,1.39267257,1.13410270,0.13841123,0.19489855,0.01100687,0.68250855,0.00000000
-5.41770885,1.36135925,1.11406042,0.13513116,0.18115649,0.01063848,0.67916133,0.00000000
-5.41170585,1.32591350,1.09053819,0.13145448,0.16783548,0.01024438,0.67256570,0.00000000
-5.40570285,1.28679555,1.06388354,0.12742729,0.15505622,0.00983061,0.66288104,0.00000000
-5.39969985,1.24452480,1.03450186,0.12310208,0.14293079,0.00940370,0.65031526,0.00000000
-5.39369685,1.19967412,1.00285368,0.11853697,0.13156295,0.00897056,0.63512117,0.00000000
-5.38769385,1.15286382,0.96945145,0.11379501,0.12104850,0.00853842,0.61759253,0.00000000
-5.38169085,1.10475525,0.93485572,0.10894348,0.11147571,0.00811470,0.59805978,0.00000000
-5.37568784,1.05604430,0.89967066,0.10405307,0.10292581,0.00770696,0.57688568,0.00000000
-5.36968484,1.00745448,0.86453883,0.09919712,0.09547328,0.00732277,0.55446061,0.00000000
-5.36368184,0.95972980,0.83013515,0.09445084,0.08918615,0.00696963,0.53119783,0.00000000
-5.35767884,0.91362704,0.79715973,0.08989044,0.08412602,0.00665490,0.50752849,0.00000000
-5.35167584,0.86990758,0.76632955,0.08559227,0.08034797,0.00638569,0.48389636,0.00000000
-5.34567284,0.82932826,0.73836882,0.08163187,0.07790011,0.00616879,0.46075225,0.00000000
-5.33966983,0.79263156,0.71399792,0.07808294,0.07682289,0.00601054,0.43854809,0.00000000
-5.33366683,0.76053455,0.69392083,0.07501625,0.07714815,0.00591674,0.41773051,0.00000000
-5.32766383,0.73371694,0.67881111,0.07249838,0.07889782,0.00589258,0.39873402,0.00000000
-5.32166083,0.71280805,0.66929664,0.07059048,0.08208240,0.00594246,0.38197376,0.00000000
-5.31565783,0.69837287,0.66594317,0.06934683,0.08669921,0.00606990,0.36783776,0.00000000
-5.30965483,0.69089742,0.66923724,0.06881343,0.09273053,0.00627739,0.35667898,0.00000000
-5.30365183,0.69077385,0.67956872,0.06902649,0.10014170,0.00656630,0.34880707,0.00000000
-5.29764882,0.69828554,0.69721367,0.07001100,0.10887925,0.00693670,0.34448018,0.00000000
-5.29164582,0.71359286,0.72231809,0.07177931,0.11886934,0.00738728,0.34389691,0.00000000
-5.28564282,0.73672017,0.75488334,0.07432988,0.13001649,0.00791522,0.34718875,0.00000000
-5.27963982,0.76754470,0.79475393,0.07764621,0.14220281,0.00851616,0.35441332,0.00000000
-5.27363682,0.80578805,0.84160848,0.08169603,0.15528792,0.00918408,0.36554860,0.00000000
-5.26763382,0.85101095,0.89495461,0.08643087,0.16910959,0.00991137,0.38048862,0.00000000
-5.26163082,0.90261199,0.95412834,0.09178597,0.18348523,0.01068884,0.39904084,0.00000000
-5.25562781,0.95983075,1.01829868,0.09768071,0.19821433,0.01150578,0.42092559,0.00000000
-5.24962481,1.02175593,1.08647763,0.10401946,0.21308184,0.01235017,0.44577779,0.00000000
-5.24362181,1.08733862,1.15753593,0.11069307,0.22786235,0.01320884,0.47315110,0.00000000
-5.23761881,1.15541078,1.23022433,0.11758072,0.24232526,0.01406777,0.50252480,0.00000000
-5.23161581,1.22470879,1.30320031,0.12455247,0.25624052,0.01491233,0.53331315,0.00000000
-5.22561281,1.29390166,1.37505939,0.13147209,0.26938491,0.01572772,0.56487743,0.00000000
-5.21960980,1.36162322,1.44437040,0.13820035,0.28154867,0.01649928,0.59654017,0.00000000
-5.21360680,1.42650733,1.50971354,0.14459865,0.29254211,0.01721295,0.62760151,0.00000000
-5.20760380,1.48722510,1.56971996,0.15053274,0.30220199,0.01785567,0.65735699,0.00000000
-5.20160080,1.54252273,1.62311139,0.15587650,0.31039745,0.01841574,0.68511634,0.00000000
-5.19559780,1.59125852,1.66873827,0.16051566,0.31703506,0.01888328,0.71022263,0.00000000
-5.18959480,1.63243768,1.70561489,0.16435122,0.32206284,0.01925051,0.73207103,0.00000000
-5.18359180,1.66524338,1.73294995,0.16730250,0.32547303,0.01951203,0.75012638,0.00000000
-5.17758879,1.68906263,1.75017121,0.16930966,0.32730328,0.01966507,0.76393905,0.00000000
-5.17158579,1.70350585,1.75694315,0.17033555,0.32763640,0.01970957,0.77315814,0.00000000
-5.16558279,1.70841909,1.75317667,0.17036682,0.32659829,0.01964825,0.77754174,0.00000000
-5.15957979,1.70388825,1.73903049,0.16941430,0.32435430,0.01948656,0.77696352,0.00000000
-5.15357679,1.69023486,1.71490385,0.16751244,0.32110404,0.01923250,0.77141550,0.00000000
-5.14757379,1.66800359,1.68142101,0.16471802,0.31707469,0.01889643,0.76100683,0.00000000
-5.14157079,1.63794169,1.63940805,0.16110806,0.31251314,0.01849069,0.74595861,0.00000000
-5.13556778,1.60097136,1.58986288,0.15677706,0.30767725,0.01802926,0.72659496,0.00000000
-5.12956478,1.55815593,1.53391991,0.15183360,0.30282639,0.01752726,0.70333080,0.00000000
-5.12356178,1.51066133,1.47281071,0.14639661,0.29821184,0.01700051,0.67665678,0.00000000
-5.11755878,1.45971451,1.40782250,0.14059128,0.29406724,0.01646495,0.64712212,0.00000000
-5.11155578,1.40656037,1.34025600,0.13454484,0.29059962,0.01593616,0.61531609,0.00000000
-5.10555278,1.35241916,1.27138462,0.12838248,0.28798128,0.01542882,0.58184878,0.00000000
-5.09954977,1.29844598,1.20241642,0.12222342,0.28634289,0.01495626,0.54733223,0.00000000
-5.09354677,1.24569412,1.13446036,0.11617739,0.28576821,0.01453002,0.51236228,0.00000000
-5.08754377,1.19508360,1.06849807,0.11034155,0.28629053,0.01415948,0.47750224,0.00000000
-5.08154077,1.14737607,1.00536199,0.10479813,0.28789112,0.01385159,0.44326857,0.00000000
-5.07553777,1.10315705,0.94572058,0.09961260,0.29049970,0.01361068,0.41011927,0.00000000
-5.06953477,1.06282595,0.89007070,0.09483274,0.29399707,0.01343837,0.37844512,0.00000000
-5.06353177,1.02659401,0.83873724,0.09048827,0.29821969,0.01333354,0.34856405,0.00000000
-5.05752876,0.99449008,0.79187944,0.08659134,0.30296611,0.01329249,0.32071851,0.00000000
-5.05152576,0.96637351,0.74950344,0.08313758,0.30800499,0.01330906,0.29507590,0.00000000
-5.04552276,0.94195358,0.71147987,0.08010779,0.31308441,0.01337498,0.27173154,0.00000000
-5.03951976,0.92081407,0.67756565,0.07747009,0.31794207,0.01348017,0.25071418,0.00000000
-5.03351676,0.90244194,0.64742869,0.07518245,0.32231587,0.01361321,0.23199331,0.00000000
-5.02751376,0.88625854,0.62067414,0.07319548,0.32595462,0.01376172,0.21548805,0.00000000
-5.02151076,0.87165191,0.59687116,0.07145529,0.32862817,0.01391293,0.20107696,0.00000000
-5.01550775,0.85800870,0.57557878,0.06990637,0.33013675,0.01405410,0.18860837,0.00000000
-5.00950475,0.84474431,0.55636985,0.06849432,0.33031890,0.01417305,0.17791076,0.00000000
-5.00350175,0.83133001,0.53885226,0.06716836,0.32905791,0.01425854,0.16880269,0.00000000
-4.99749875,0.81731584,0.52268642,0.06588344,0.32628621,0.01430075,0.16110192,0.00000000
-4.99149575,0.80234872,0.50759865,0.06460202,0.32198782,0.01429154,0.15463348,0.00000000
-4.98549275,0.78618479,0.49339010,0.06329528,0.31619856,0.01422474,0.14923633,0.00000000
-4.97948974,0.76869613,0.47994095,0.06194391,0.30900418,0.01409630,0.14476847,0.00000000
-4.97348674,0.74987137,0.46721012,0.06053839,0.30053648,0.01390441,0.14111046,0.00000000
-4.96748374,0.72981082,0.45523066,0.05907871,0.29096762,0.01364945,0.13816726,0.00000000
-4.96148074,0.70871629,0.44410129,0.05757369,0.28050290,0.01333392,0.13586850,0.00000000
-4.95547774,0.68687652,0.43397467,0.05603993,0.26937247,0.01296226,0.13416717,0.00000000
-4.94947474,0.66464891,0.42504303,0.05450030,0.25782211,0.01254059,0.13303710,0.00000000
-4.94347174,0.64243865,0.41752211,0.05298233,0.24610377,0.01207642,0.13246924,0.00000000
-4.93746873,0.62067623,0.41163392,0.05151635,0.23446608,0.01157829,0.13246717,0.00000000
-4.93146573,0.59979454,0.40758946,0.05013351,0.22314534,0.01105542,0.13304197,0.00000000
-4.92546273,0.58020638,0.40557199,0.04886396,0.21235722,0.01051732,0.13420685,0.00000000
-4.91945973,0.56228373,0.40572174,0.04773499,0.20228967,0.00997342,0.13597183,0.00000000
-4.91345673,0.54633927,0.40812262,0.04676945,0.19309703,0.00943272,0.13833865,0.00000000
-4.90745373,0.53261122,0.41279161,0.04598437,0.18489575,0.00890350,0.14129635,0.00000000
-4.90145073,0.52125194,0.41967128,0.04538992,0.17776175,0.00839303,0.14481756,0.00000000
-4.89544772,0.51232055,0.42862567,0.04498868,0.17172934,0.00790740,0.14885588,0.00000000
-4.88944472,0.50578010,0.43943988,0.04477534,0.16679181,0.00745137,0.15334428,0.00000000
-4.88344172,0.50149892,0.45182316,0.04473673,0.16290361,0.00702829,0.15819484,0.00000000
-4.87743872,0.49925624,0.46541564,0.04485223,0.15998379,0.00664010,0.16329960,0.00000000
-4.87143572,0.49875155,0.47979819,0.04509453,0.15792069,0.00628737,0.16853274,0.00000000
-4.86543272,0.49961727,0.49450514,0.04543064,0.15657755,0.00596942,0.17375367,0.00000000
-4.85942971,0.50143408,0.50903923,0.04582327,0.15579877,0.00568442,0.17881128,0.00000000
-4.85342671,0.50374809,0.52288818,0.04623222,0.15541663,0.00542965,0.18354873,0.00000000
-4.84742371,0.50608927,0.53554228,0.04661605,0.15525812,0.00520164,0.18780887,0.00000000
-4.84142071,0.50798997,0.54651196,0.04693365,0.15515160,0.00499643,0.19143983,0.00000000
-4.83541771,0.50900314,0.55534496,0.04714588,0.15493315,0.00480974,0.19430065,0.00000000
-4.82941471,0.50871915,0.56164206,0.04721706,0.15445228,0.00463728,0.19626650,0.00000000
-4.82341171,0.50678076,0.56507090,0.04711629,0.15357683,0.00447484,0.19723345,0.00000000
-4.81740870,0.50289558,0.56537724,0.04681861,0.15219698,0.00431855,0.19712243,0.00000000
-4.81140570,0.49684569,0.56239329,0.04630579,0.15022818,0.00416498,0.19588227,0.00000000
-4.80540270,0.48849407,0.55604277,0.04556701,0.14761311,0.00401128,0.19349167,0.00000000
-4.79939970,0.47778779,0.54634266,0.04459906,0.14432241,0.00385526,0.18996002,0.00000000
-4.79339670,0.46475809,0.53340160,0.04340640,0.14035448,0.00369543,0.18532716,0.00000000
-4.78739370,0.44951740,0.51741525,0.04200088,0.13573433,0.00353101,0.17966204,0.00000000
-4.78139070,0.43225383,0.49865883,0.04040122,0.13051157,0.00336194,0.17306042,0.00000000
-4.77538769,0.41322343,0.47747747,0.03863231,0.12475778,0.00318883,0.16564175,0.00000000
-4.76938469,0.39274091,0.45427488,0.03672436,0.11856339,0.00301294,0.15754553,0.00000000
-4.76338169,0.37116924,0.42950087,0.03471194,0.11203421,0.00283605,0.14892716,0.00000000
-4.75737869,0.34890885,0.40363848,0.03263300,0.10528793,0.00266044,0.13995370,0.00000000
-4.75137569,0.32638689,0.37719136,0.03052787,0.09845059,0.00248880,0.13079966,0.00000000
-4.74537269,0.30404709,0.35067177,0.02843831,0.09165332,0.00232415,0.12164293,0.00000000
-4.73936968,0.28234067,0.32458990,0.02640670,0.08502938,0.00216978,0.11266127,0.00000000
-4.73336668,0.26171847,0.29944475,0.02447529,0.07871164,0.00202918,0.10402916,0.00000000
-4.72736368,0.24262463,0.27571676,0.02268566,0.07283050,0.00190600,0.09591536,0.00000000
-4.72136068,0.22549177,0.25386238,0.02107819,0.06751237,0.00180402,0.08848108,0.00000000
-4.71535768,0.21073761,0.23431053,0.01969182,0.06287855,0.00172708,0.08187872,0.00000000
-4.70935468,0.19876283,0.21746071,0.01856383,0.05904458,0.00167911,0.07625123,0.00000000
-4.70335168,0.18995000,0.20368255,0.01772973,0.05611986,0.00166409,0.07173191,0.00000000
-4.69734867,0.18466302,0.19331648,0.01722319,0.05420761,0.00168601,0.06844457,0.00000000
-4.69134567,0.18324691,0.18667509,0.01707604,0.05340477,0.00174890,0.06650390,0.00000000
-4.68534267,0.18602737,0.18404479,0.01731820,0.05380214,0.00185677,0.06601585,0.00000000
-4.67933967,0.19330995,0.18568741,0.01797759,0.05548417,0.00201356,0.06707804,0.00000000
-4.67333667,0.20537830,0.19184132,0.01907995,0.05852877,0.00222316,0.06977987,0.00000000
-4.66733367,0.22249148,0.20272190,0.02064855,0.06300672,0.00248929,0.07420242,0.00000000
-4.66133067,0.24488015,0.21852116,0.02270386,0.06898092,0.00281546,0.08041796,0.00000000
-4.65532766,0.27274165,0.23940639,0.02526298,0.07650523,0.00320485,0.08848916,0.00000000
-4.64932466,0.30623420,0.26551799,0.02833911,0.08562319,0.00366026,0.09846791,0.00000000
-4.64332166,0.34547038,0.29696656,0.03194090,0.09636648,0.00418399,0.11039391,0.00000000
-4.63731866,0.39051044,0.33382955,0.03607176,0.10875344,0.00477774,0.12429308,0.00000000
-4.63131566,0.44135580,0.37614788,0.04072920,0.12278752,0.00544248,0.14017599,0.00000000
-4.62531266,0.49794342,0.42392275,0.04590428,0.13845608,0.00617841,0.15803640,0.00000000
-4.61930965,0.56014148,0.47711322,0.05158113,0.15572947,0.00698489,0.17785009,0.00000000
-4.61330665,0.62774700,0.53563492,0.05773667,0.17456067,0.00786037,0.19957421,0.00000000
-4.60730365,0.70048592,0.59936013,0.06434059,0.19488547,0.00880241,0.22314718,0.00000000
-4.60130065,0.77801588,0.66811957,0.07135560,0.21662344,0.00980769,0.24848937,0.00000000
-4.59529765,0.85993207,0.74170598,0.07873789,0.23967954,0.01087211,0.27550455,0.00000000
-4.58929465,0.94577608,0.81987955,0.08643804,0.26394651,0.01199092,0.30408212,0.00000000
-4.58329165,1.03504761,0.90237482,0.09440211,0.28930780,0.01315882,0.33410014,0.00000000
-4.57728864,1.12721868,0.98890892,0.10257301,0.31564108,0.01437023,0.36542905,0.00000000
-4.57128564,1.22174971,1.07919060,0.11089215,0.34282196,0.01561949,0.39793579,0.00000000
-4.56528264,1.31810675,1.17292940,0.11930115,0.37072785,0.01690113,0.43148828,0.00000000
-4.55927964,1.41577893,1.26984428,0.12774371,0.39924159,0.01821013,0.46595994,0.00000000
-4.55327664,1.51429511,1.36967108,0.13616734,0.42825460,0.01954219,0.50123384,0.00000000
-4.54727364,1.61323872,1.47216802,0.14452509,0.45766932,0.02089399,0.53720644,0.00000000
-4.54127064,1.71225986,1.57711862,0.15277698,0.48740070,0.02226340,0.57379046,0.00000000
-4.53526763,1.81108368,1.68433162,0.16089112,0.51737650,0.02364966,0.61091661,0.00000000
-4.52926463,1.90951437,1.79363751,0.16884451,0.54753635,0.02505346,0.64853420,0.00000000
-4.52326163,2.00743427,1.90488164,0.17662335,0.57782958,0.02647699,0.68661025,0.00000000
-4.51725863,2.10479799,2.01791397,0.18422287,0.60821168,0.02792389,0.72512716,0.00000000
-4.51125563,2.20162143,2.13257596,0.19164667,0.63863989,0.02939905,0.76407907,0.00000000
-4.50525263,2.29796620,2.24868522,0.19890564,0.66906776,0.03090841,0.80346674,0.00000000
-4.49924962,2.39392020,2.36601870,0.20601638,0.69943937,0.03245858,0.84329153,0.00000000
-4.49324662,2.48957509,2.48429559,0.21299931,0.72968338,0.03405642,0.88354839,0.00000000
-4.48724362,2.58500204,2.60316085,0.21987647,0.75970741,0.03570854,0.92421842,0.00000000
-4.48124062,2.68022692,2.72217085,0.22666921,0.78939316,0.03742069,0.96526135,0.00000000
-4.47523762,2.77520633,2.84078199,0.23339574,0.81859275,0.03919719,1.00660821,0.00000000
-4.46923462,2.86980603,2.95834357,0.24006888,0.84712655,0.04104034,1.04815479,0.00000000
-4.46323162,2.96378291,3.07409564,0.24669392,0.87478294,0.04294978,1.08975615,0.00000000
-4.45722861,3.05677184,3.18717259,0.25326683,0.90132008,0.04492198,1.13122257,0.00000000
-4.45122561,3.14827828,3.29661283,0.25977291,0.92646982,0.04694983,1.17231725,0.00000000
-4.44522261,3.23767755,3.40137457,0.26618590,0.94994380,0.04902223,1.21275609,0.00000000
-4.43921961,3.32422094,3.50035760,0.27246778,0.97144146,0.05112400,1.25220948,0.00000000
-4.43321661,3.40704899,3.59243024,0.27856903,0.99065978,0.05323582,1.29030643,0.00000000
-4.42721361,3.48521151,3.67646089,0.28442964,1.00730434,0.05533439,1.32664090,0.00000000
-4.42121061,3.55769383,3.75135271,0.28998068,1.02110117,0.05739288,1.36078007,0.00000000
-4.41520760,3.62344841,3.81608039,0.29514644,1.03180898,0.05938144,1.39227466,0.00000000
-4.40920460,3.68143047,3.86972717,0.29984702,1.03923099,0.06126798,1.42067067,0.00000000
-4.40320160,3.73063637,3.91152080,0.30400133,1.04322599,0.06301908,1.44552228,0.00000000
-4.39719860,3.77014295,3.94086661,0.30753035,1.04371786,0.06460109,1.46640555,0.00000000
-4.39119560,3.79914633,3.95737616,0.31036050,1.04070319,0.06598121,1.48293226,0.00000000
-4.38519260,3.81699813,3.96089021,0.31242695,1.03425640,0.06712874,1.49476340,0.00000000
-4.37918959,3.82323764,3.95149448,0.31367679,1.02453213,0.06801623,1.50162180,0.00000000
-4.37318659,3.81761828,3.92952756,0.31407177,1.01176465,0.06862060,1.50330335,0.00000000
-4.36718359,3.80012688,3.89558007,0.31359070,0.99626411,0.06892415,1.49968624,0.00000000
-4.36118059,3.77099481,3.85048493,0.31223107,0.97840982,0.06891535,1.49073788,0.00000000
-4.35517759,3.73070019,3.79529871,0.31001015,0.95864057,0.06858950,1.47651912,0.00000000
-4.34917459,3.67996077,3.73127466,0.30696513,0.93744244,0.06794905,1.45718541,0.00000000
-4.34317159,3.61971751,3.65982808,0.30315265,0.91533448,0.06700371,1.43298497,0.00000000
-4.33716858,3.55110951,3.58249540,0.29864737,0.89285277,0.06577026,1.40425379,0.00000000
-4.33116558,3.47544093,3.50088833,0.29353991,0.87053347,0.06427207,1.37140769,0.00000000
-4.32516258,3.39414136,3.41664483,0.28793400,0.84889563,0.06253838,1.33493167,0.00000000
-4.31915958,3.30872127,3.33137893,0.28194322,0.82842426,0.06060341,1.29536703,0.00000000
-4.31315658,3.22072409,3.24663112,0.27568714,0.80955449,0.05850514,1.25329656,0.00000000
-4.30715358,3.13167730,3.16382160,0.26928736,0.79265737,0.05628415,1.20932859,0.00000000
