energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Li_s_up,Li_s_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.80790395,2.75670227,-3.47898130,0.02500349,-0.05626634,0.32838345,-0.42087898,1.21410631,-1.30206194,0.35576334,-0.38818229,0.42542692,-0.54212878,0.03035920,-0.06269393,1.27965995,-1.60915632
-5.80190095,2.73380424,-3.47310769,0.02371352,-0.05670827,0.32724942,-0.41797417,1.20509395,-1.29854378,0.35397135,-0.39168840,0.41490856,-0.54785877,0.03028118,-0.06089290,1.26862064,-1.60895844
-5.79589795,2.71625832,-3.46254014,0.02261835,-0.05700127,0.32729114,-0.41461758,1.19602353,-1.29342419,0.35399200,-0.39464264,0.40484674,-0.55284776,0.03043884,-0.05894966,1.25884733,-1.60646595
-5.78989495,2.70373650,-3.44784149,0.02171992,-0.05714110,0.32848177,-0.41088504,1.18680274,-1.28693838,0.35582083,-0.39701718,0.39526680,-0.55702200,0.03082071,-0.05690918,1.25015690,-1.60196527
-5.78389195,2.69574640,-3.42959132,0.02101583,-0.05712424,0.33075908,-0.40685537,1.17730154,-1.27932668,0.35940595,-0.39878957,0.38617377,-0.56031118,0.03141097,-0.05481759,1.24232086,-1.59574825
-5.77788894,2.69164369,-3.40836824,0.02049965,-0.05694792,0.33402625,-0.40260832,1.16735760,-1.27082719,0.36464816,-0.39994308,0.37755306,-0.56265094,0.03218959,-0.05272100,1.23507222,-1.58810272
-5.77188594,2.69064887,-3.38473189,0.02016119,-0.05661014,0.33815379,-0.39822239,1.15678312,-1.26166812,0.37140232,-0.40046708,0.36937176,-0.56398512,0.03313273,-0.05066424,1.22811355,-1.57930292
-5.76588294,2.69186797,-3.35920551,0.01998686,-0.05610988,0.34298228,-0.39377277,1.14537262,-1.25206007,0.37947994,-0.40035727,0.36158067,-0.56426755,0.03421302,-0.04868979,1.22112600,-1.56960030
-5.75987994,2.69431678,-3.33225946,0.01996010,-0.05544719,0.34832614,-0.38932936,1.13291145,-1.24218845,0.38865304,-0.39961602,0.35411682,-0.56346339,0.03540012,-0.04683669,1.21377895,-1.55921484
-5.75387694,2.69694769,-3.30429650,0.02006184,-0.05462345,0.35397812,-0.38495496,1.11918465,-1.23220663,0.39865917,-0.39825241,0.34690640,-0.56154989,0.03666124,-0.04513963,1.20573997,-1.54832741
-5.74787394,2.69867866,-3.27563926,0.02027101,-0.05364158,0.35971463,-0.38070363,1.10398577,-1.22222987,0.40920756,-0.39628230,0.33986803,-0.55851673,0.03796176,-0.04362814,1.19668480,-1.53707341
-5.74187094,2.69842318,-3.24652056,0.02056503,-0.05250621,0.36530158,-0.37661930,1.08712530,-1.21233069,0.41998617,-0.39372816,0.33291619,-0.55436575,0.03926599,-0.04232599,1.18630699,-1.52553810
-5.73586793,2.69512063,-3.21707696,0.02092036,-0.05122391,0.37050066,-0.37273477,1.06843841,-1.20253567,0.43066965,-0.39061877,0.32596469,-0.54911040,0.04053786,-0.04125069,1.17432691,-1.51375382
-5.72986493,2.68776581,-3.18734611,0.02131308,-0.04980326,0.37507591,-0.36907092,1.04779173,-1.19282420,0.44092780,-0.38698875,0.31893007,-0.54277474,0.04174180,-0.04041322,1.16049985,-1.50169941
-5.72386193,2.67543718,-3.15726793,0.02171937,-0.04825501,0.37880030,-0.36563640,1.02508890,-1.18312912,0.45043444,-0.38287797,0.31173476,-0.53539229,0.04284353,-0.03981794,1.14462303,-1.48930171
-5.71785893,2.65732254,-3.12668988,0.02211611,-0.04659199,0.38146215,-0.36242765,1.00027482,-1.17333951,0.45887633,-0.37833085,0.30431000,-0.52700471,0.04381092,-0.03946264,1.12654123,-1.47643954
-5.71185593,2.63274181,-3.09537621,0.02248135,-0.04482914,0.38287122,-0.35942943,0.97333846,-1.16330541,0.46596193,-0.37339556,0.29659839,-0.51766048,0.04461473,-0.03933878,1.10615104,-1.46294961
-5.70585293,2.60116590,-3.06302086,0.02279482,-0.04298330,0.38286413,-0.35661566,0.94431422,-1.15284443,0.47142962,-0.36812331,0.28855601,-0.50741365,0.04522944,-0.03943187,1.08340358,-1.44863460
-5.69984992,2.56223137,-3.02926364,0.02303838,-0.04107301,0.38130910,-0.35395078,0.91328187,-1.14175001,0.47505518,-0.36256757,0.28015404,-0.49632272,0.04563383,-0.03972199,1.05830571,-1.43327270
-5.69384692,2.51575035,-2.99370902,0.02319635,-0.03911829,0.37810970,-0.35139135,0.88036516,-1.12980078,0.47665817,-0.35678342,0.27137999,-0.48444971,0.04581156,-0.04018447,1.03091977,-1.41662849
-5.68784392,2.46171544,-2.95594668,0.02325588,-0.03714024,0.37320752,-0.34888812,0.84572924,-1.11677082,0.47610699,-0.35082703,0.26223834,-0.47185942,0.04575161,-0.04079056,1.00136184,-1.39846456
-5.68184092,2.40029957,-2.91557301,0.02320716,-0.03516070,0.36658366,-0.34638820,0.80957694,-1.10244020,0.47332248,-0.34475522,0.25275075,-0.45861888,0.04544851,-0.04150835,0.96979871,-1.37855327
-5.67583792,2.33185071,-2.87221252,0.02304358,-0.03320190,0.35825898,-0.34383745,0.77214422,-1.08660523,0.46827981,-0.33862514,0.24295575,-0.44479699,0.04490250,-0.04230354,0.93644370,-1.35668828
-5.66983492,2.25688184,-2.82553811,0.02276177,-0.03128597,0.34829311,-0.34118293,0.73369487,-1.06908809,0.46100871,-0.33249411,0.23290802,-0.43046425,0.04411943,-0.04314043,0.90155141,-1.33269512
-5.66383192,2.17605627,-2.77528935,0.02236156,-0.02943456,0.33678226,-0.33837526,0.69451462,-1.04974518,0.45159186,-0.32641944,0.22267714,-0.41569259,0.04311056,-0.04398280,0.86541160,-1.30644042
-5.65782891,2.09016908,-2.72128772,0.02184587,-0.02766845,0.32385587,-0.33537077,0.65490493,-1.02847400,0.44016175,-0.32045827,0.21234603,-0.40055517,0.04189217,-0.04479483,0.82834237,-1.27783937
-5.65182591,2.00012511,-2.66344830,0.02122049,-0.02600713,0.30967237,-0.33213340,0.61517652,-1.00521809,0.42689584,-0.31466737,0.20200897,-0.38512621,0.04048502,-0.04554195,0.79068290,-1.24686109
-5.64582291,1.90691430,-2.60178720,0.02049374,-0.02446841,0.29441405,-0.32863616,0.57564288,-0.97996992,0.41201052,-0.30910278,0.19176923,-0.36948064,0.03891372,-0.04619167,0.75278576,-1.21353167
-5.63981991,1.81158519,-2.53642448,0.01967614,-0.02306812,0.27828143,-0.32486216,0.53661387,-0.95277171,0.39575389,-0.30381925,0.18173651,-0.35369375,0.03720594,-0.04671434,0.71500914,-1.17793486
-5.63381691,1.71521743,-2.46758251,0.01877997,-0.02181975,0.26148716,-0.32080500,0.49838953,-0.92371412,0.37839777,-0.29886946,0.17202405,-0.33784063,0.03539158,-0.04708377,0.67770904,-1.14021045
-5.62781391,1.61889405,-2.39557995,0.01781884,-0.02073420,0.24424984,-0.31646869,0.46125429,-0.89293308,0.36022921,-0.29430291,0.16274560,-0.32199555,0.03350191,-0.04727779,0.64123170,-1.10055052
-5.62181091,1.52367446,-2.32082159,0.01680721,-0.01981953,0.22678801,-0.31186693,0.42547161,-0.86060494,0.34154191,-0.29016465,0.15401225,-0.30623127,0.03156864,-0.04727868,0.60590628,-1.05919382
-5.61580790,1.43056895,-2.24378498,0.01575991,-0.01908075,0.20931432,-0.30702185,0.39127926,-0.82694027,0.32262766,-0.28649360,0.14592924,-0.29061827,0.02962307,-0.04707351,0.57203808,-1.01641863
-5.60980490,1.34051525,-2.16500419,0.01469170,-0.01851970,0.19203032,-0.30196234,0.35888516,-0.79217672,0.30376837,-0.28332084,0.13859277,-0.27522397,0.02769523,-0.04665428,0.53990233,-0.97253456
-5.60380190,1.25435797,-2.08505199,0.01361688,-0.01813492,0.17512193,-0.29672190,0.32846410,-0.75657136,0.28522876,-0.28066774,0.13208696,-0.26011207,0.02581315,-0.04601800,0.50973865,-0.92787369
-5.59779890,1.17283119,-2.00452105,0.01254892,-0.01792166,0.15875565,-0.29133632,0.30015515,-0.72039277,0.26724995,-0.27854405,0.12648100,-0.24534190,0.02400216,-0.04516659,0.48174641,-0.88278147
-5.59179590,1.09654480,-1.92400528,0.01150013,-0.01787184,0.14307571,-0.28584126,0.27405993,-0.68391338,0.25004423,-0.27694626,0.12182666,-0.23096796,0.02228433,-0.04410671,0.45608097,-0.83760790
-5.58579290,1.02597460,-1.84408223,0.01048148,-0.01797420,0.12820214,-0.28026975,0.25024179,-0.64740231,0.23379095,-0.27585620,0.11815610,-0.21703962,0.02067808,-0.04284947,0.43285086,-0.79269920
-5.57978989,0.96145649,-1.76529716,0.00950239,-0.01821444,0.11422978,-0.27465000,0.22872583,-0.61111901,0.21863381,-0.27524004,0.11548024,-0.20360103,0.01919784,-0.04140995,0.41211611,-0.74839038
-5.57378689,0.90318456,-1.68814971,0.00857065,-0.01857550,0.10122808,-0.26900348,0.20949975,-0.57530779,0.20467929,-0.27504794,0.11378765,-0.19069118,0.01785390,-0.03980678,0.39388759,-0.70499889
-5.56778389,0.85121308,-1.61308336,0.00769237,-0.01903786,0.08924184,-0.26334341,0.19251557,-0.54019357,0.19199647,-0.27521429,0.11304410,-0.17834419,0.01665238,-0.03806153,0.37812762,-0.66281954
-5.56178089,0.80546222,-1.54047828,0.00687206,-0.01957996,0.07829253,-0.25767386,0.17769206,-0.50597864,0.18061791,-0.27565878,0.11319272,-0.16658975,0.01559533,-0.03619813,0.36475161,-0.62212063
-5.55577789,0.76572703,-1.47064747,0.00611264,-0.02017866,0.06838027,-0.25198938,0.16491790,-0.47284064,0.17054166,-0.27628812,0.11415494,-0.15545364,0.01468091,-0.03424219,0.35363091,-0.58314145
-5.54977489,0.73168954,-1.40383623,0.00541561,-0.02080982,0.05948620,-0.24627532,0.15405546,-0.44093157,0.16173412,-0.27699865,0.11583205,-0.14495843,0.01390377,-0.03222038,0.34459685,-0.54609087
-5.54377189,0.70293334,-1.34022462,0.00478118,-0.02144884,0.05157518,-0.24050873,0.14494498,-0.41037777,0.15413373,-0.27767951,0.11810752,-0.13512411,0.01325540,-0.03015978,0.33744567,-0.51114702
-5.53776888,0.67896029,-1.27993256,0.00420847,-0.02207131,0.04459865,-0.23465983,0.13740927,-0.38128065,0.14765523,-0.27821642,0.12084988,-0.12596879,0.01272462,-0.02808724,0.33194452,-0.47845788
-5.53176588,0.65920882,-1.22302700,0.00369563,-0.02265364,0.03849757,-0.22869395,0.13125856,-0.35371817,0.14219432,-0.27849582,0.12391624,-0.11750929,0.01229813,-0.02602882,0.32783826,-0.44814239
-5.52576288,0.64307319,-1.16953045,0.00324011,-0.02317367,0.03320528,-0.22257388,0.12629550,-0.32774665,0.13763257,-0.27840925,0.12715616,-0.10976161,0.01196102,-0.02400928,0.32485681,-0.42029215
-5.51975988,0.62992318,-1.11943034,0.00283879,-0.02361125,0.02865017,-0.21626238,0.12232018,-0.30340306,0.13384242,-0.27785763,0.13041596,-0.10274125,0.01169739,-0.02205159,0.32272303,-0.39497324
-5.51375688,0.61912361,-1.07268837,0.00248817,-0.02394880,0.02475820,-0.20972480,0.11913497,-0.28070723,0.13069209,-0.27675534,0.13354311,-0.09646335,0.01149089,-0.02017662,0.32116066,-0.37222807
-5.50775388,0.61005313,-1.02924929,0.00218449,-0.02417171,0.02145506,-0.20293163,0.11654908,-0.25966425,0.12805022,-0.27503374,0.13639074,-0.09094256,0.01132527,-0.01840276,0.31990229,-0.35207710
-5.50175088,0.60212165,-0.98904846,0.00192394,-0.02426874,0.01866805,-0.19586079,0.11438273,-0.24026657,0.12579017,-0.27264407,0.13882188,-0.08619278,0.01118488,-0.01674574,0.31869689,-0.33452023
-5.49574787,0.59478596,-0.95201778,0.00170267,-0.02423222,0.01632767,-0.18849955,0.11247084,-0.22249597,0.12379378,-0.26955939,0.14071354,-0.08222647,0.01105513,-0.01521851,0.31731671,-0.31953785
-5.48974487,0.58756300,-0.91808957,0.00151699,-0.02405819,0.01436874,-0.18084600,0.11066604,-0.20632515,0.12195458,-0.26577562,0.14196020,-0.07905393,0.01092287,-0.01383109,0.31556333,-0.30709135
-5.48374187,0.58004054,-0.88719830,0.00136333,-0.02374635,0.01273137,-0.17290997,0.10884112,-0.19171901,0.12018030,-0.26131141,0.14247678,-0.07668226,0.01077671,-0.01259065,0.31327251,-0.29712331
-5.47773887,0.57188474,-0.85928013,0.00123838,-0.02329999,0.01136152,-0.16471326,0.10689068,-0.17863551,0.11839471,-0.25620704,0.14220087,-0.07511409,0.01060724,-0.01150149,0.31031780,-0.28955715
-5.47173587,0.56284480,-0.83427032,0.00113907,-0.02272565,0.01021129,-0.15628937,0.10473204,-0.16702621,0.11653867,-0.25052229,0.14109415,-0.07434632,0.01040722,-0.01056518,0.30661268,-0.28429660
-5.46573287,0.55275423,-0.81209899,0.00106261,-0.02203283,0.00923904,-0.14768257,0.10230549,-0.15683648,0.11457051,-0.24433330,0.13914300,-0.07436868,0.01017163,-0.00978069,0.30211117,-0.28122485
-5.45972986,0.54152927,-0.79268544,0.00100647,-0.02123350,0.00840925,-0.13894648,0.09957375,-0.14800540,0.11246570,-0.23772889,0.13635829,-0.07516233,0.00989765,-0.00914452,0.29680698,-0.28020380
-5.45372686,0.52916434,-0.77593176,0.00096839,-0.02034165,0.00769226,-0.13014218,0.09652083,-0.14046556,0.11021593,-0.23080620,0.13277426,-0.07669852,0.00958464,-0.00865095,0.29073128,-0.28107334
-5.44772386,0.51572514,-0.76171617,0.00094636,-0.01937266,0.00706386,-0.12133604,0.09315036,-0.13414265,0.10782765,-0.22366612,0.12844679,-0.07893749,0.00923396,-0.00829222,0.28394920,-0.28365098
-5.44172086,0.50133964,-0.74988683,0.00093860,-0.01834283,0.00650484,-0.11259728,0.08948337,-0.12895518,0.10532018,-0.21640872,0.12345091,-0.08182753,0.00884876,-0.00805874,0.27655528,-0.28773205
-5.43571786,0.48618770,-0.74025664,0.00094355,-0.01726875,0.00600041,-0.10399555,0.08555580,-0.12481416,0.10272355,-0.20912880,0.11787788,-0.08530443,0.00843382,-0.00793938,0.26866820,-0.29309048
-5.42971486,0.47048978,-0.73259964,0.00095986,-0.01616685,0.00553972,-0.09559852,0.08141577,-0.12162309,0.10007616,-0.20191199,0.11183184,-0.08929137,0.00799523,-0.00792166,0.26042502,-0.29948041
-5.42371186,0.45449529,-0.72664939,0.00098633,-0.01505288,0.00511521,-0.08746961,0.07712070,-0.11927817,0.09742242,-0.19483144,0.10542631,-0.09369925,0.00754014,-0.00799201,0.25197532,-0.30663869
-5.41770885,0.43847140,-0.72209970,0.00102195,-0.01394156,0.00472215,-0.07966607,0.07273454,-0.11766880,0.09481045,-0.18794533,0.09878054,-0.09842754,0.00707649,-0.00813607,0.24347543,-0.31428831
-5.41170585,0.42269251,-0.71860791,0.00106588,-0.01284619,0.00435806,-0.07223738,0.06832507,-0.11667858,0.09229003,-0.18129528,0.09201606,-0.10336571,0.00661271,-0.00833893,0.23508313,-0.32214272
-5.40570285,0.40743107,-0.71580054,0.00111745,-0.01177850,0.00402234,-0.06522407,0.06396144,-0.11618661,0.08991075,-0.17490570,0.08525336,-0.10839515,0.00615752,-0.00858541,0.22695302,-0.32991105
-5.39969985,0.39295001,-0.71328146,0.00117614,-0.01074841,0.00371578,-0.05865693,0.05971203,-0.11606916,0.08772053,-0.16878412,0.07860894,-0.11339159,0.00571966,-0.00886031,0.21923280,-0.33730397
-5.39369685,0.37949696,-0.71064195,0.00124166,-0.00976404,0.00344026,-0.05255676,0.05564269,-0.11620181,0.08576459,-0.16292235,0.07219275,-0.11822801,0.00530774,-0.00914878,0.21206037,-0.34404015
-5.38769385,0.36730033,-0.70747245,0.00131388,-0.00883165,0.00319845,-0.04693443,0.05181536,-0.11646169,0.08408468,-0.15729847,0.06610618,-0.12277777,0.00493003,-0.00943648,0.20556211,-0.34985297
-5.38169085,0.35656726,-0.70337520,0.00139295,-0.00795575,0.00299356,-0.04179141,0.04828712,-0.11673010,0.08271870,-0.15187936,0.06044041,-0.12691804,0.00459442,-0.00970995,0.19985205,-0.35449727
-5.37568784,0.34748326,-0.69797745,0.00147924,-0.00713919,0.00282921,-0.03712052,0.04510957,-0.11689505,0.08170074,-0.14662380,0.05527533,-0.13053327,0.00430826,-0.00995683,0.19503188,-0.35775593
-5.36968484,0.34021322,-0.69094421,0.00157342,-0.00638339,0.00270925,-0.03290703,0.04232872,-0.11685388,0.08106116,-0.14148571,0.05067898,-0.13351863,0.00407835,-0.01016610,0.19119182,-0.35944581
-5.36368184,0.33490350,-0.68199024,0.00167647,-0.00568844,0.00263773,-0.02912987,0.03998502,-0.11651565,0.08082703,-0.13641751,0.04670725,-0.13578312,0.00391091,-0.01032827,0.18841197,-0.35942297
-5.35767884,0.33168475,-0.67089044,0.00178971,-0.00505341,0.00261885,-0.02576295,0.03811382,-0.11580335,0.08102253,-0.13137339,0.04340410,-0.13725243,0.00381159,-0.01043561,0.18676398,-0.35758680
-5.35167584,0.33067500,-0.65748821,0.00191481,-0.00447651,0.00265696,-0.02277655,0.03674593,-0.11465560,0.08166943,-0.12631226,0.04080194,-0.13787121,0.00378546,-0.01048222,0.18631288,-0.35388300
-5.34567284,0.33198272,-0.64170140,0.00205381,-0.00395528,0.00275661,-0.02013859,0.03590833,-0.11302802,0.08278742,-0.12120029,0.03892230,-0.13760478,0.00383709,-0.01046414,0.18711884,-0.34830502
-5.33966983,0.33570949,-0.62352553,0.00220915,-0.00348686,0.00292258,-0.01781595,0.03562495,-0.11089398,0.08439442,-0.11601291,0.03777662,-0.13644006,0.00397054,-0.01037936,0.18923863,-0.34089422
-5.33366683,0.34195201,-0.60303426,0.00238362,-0.00306809,0.00316004,-0.01577547,0.03591750,-0.10824480,0.08650665,-0.11073629,0.03736712,-0.13438589,0.00418943,-0.01022783,0.19272666,-0.33173845
-5.32766383,0.35080337,-0.58037703,0.00258039,-0.00269573,0.00347457,-0.01398498,0.03680618,-0.10508943,0.08913857,-0.10536811,0.03768771,-0.13147248,0.00449695,-0.01001135,0.19763559,-0.32096932
-5.32166083,0.36235339,-0.55577414,0.00280297,-0.00236656,0.00387238,-0.01241401,0.03831036,-0.10145348,0.09230265,-0.09991783,0.03872491,-0.12775022,0.00489589,-0.00973346,0.20401627,-0.30875814
-5.31565783,0.37668808,-0.52950962,0.00305520,-0.00207750,0.00436037,-0.01103440,0.04044907,-0.09737788,0.09600908,-0.09440629,0.04045875,-0.12328784,0.00538867,-0.00939926,0.21191725,-0.29531090
-5.30965483,0.39388838,-0.50192215,0.00334117,-0.00182569,0.00494632,-0.00982069,0.04324141,-0.09291700,0.10026529,-0.08886487,0.04286359,-0.11816997,0.00597732,-0.00901522,0.22138370,-0.28086230
-5.30365183,0.41402817,-0.47339472,0.00366516,-0.00160858,0.00563905,-0.00875035,0.04670677,-0.08813655,0.10507562,-0.08333430,0.04590895,-0.11249435,0.00666347,-0.00858892,0.23245595,-0.26566933
-5.29764882,0.43717189,-0.44434343,0.00403161,-0.00142396,0.00644858,-0.00780387,0.05086487,-0.08311122,0.11044091,-0.07786302,0.04956029,-0.10636871,0.00744831,-0.00812885,0.24516775,-0.25000456
-5.29164582,0.46337192,-0.41520605,0.00444498,-0.00127000,0.00738623,-0.00696475,0.05573560,-0.07792222,0.11635839,-0.07250551,0.05377977,-0.09990754,0.00833257,-0.00764412,0.25954430,-0.23414944
-5.28564282,0.49266593,-0.38643080,0.00490967,-0.00114529,0.00846482,-0.00621932,0.06133881,-0.07265491,0.12282159,-0.06732045,0.05852703,-0.09322891,0.00931640,-0.00714423,0.27560030,-0.21838788
-5.27963982,0.52507438,-0.35846595,0.00542987,-0.00104884,0.00969872,-0.00555660,0.06769382,-0.06739646,0.12982061,-0.06236887,0.06375987,-0.08645139,0.01039934,-0.00663887,0.29333800,-0.20300038
-5.27363682,0.56059832,-0.33175037,0.00600947,-0.00098010,0.01110393,-0.00496802,0.07481888,-0.06223384,0.13734262,-0.05771248,0.06943506,-0.07969136,0.01158016,-0.00613769,0.31274554,-0.18825891
-5.26763382,0.59921761,-0.30670570,0.00665185,-0.00093900,0.01269807,-0.00444713,0.08273048,-0.05725203,0.14537257,-0.05341211,0.07550908,-0.07306057,0.01285679,-0.00565018,0.33379540,-0.17442260
-5.26163082,0.64088952,-0.28372998,0.00735976,-0.00092587,0.01450032,-0.00398940,0.09144261,-0.05253264,0.15389414,-0.04952635,0.08193881,-0.06666431,0.01422618,-0.00518552,0.35644331,-0.16173442
