energy_ev,total_up,Mo_p_up,Mo_d_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up
-5.77788894,1.97353172,1.25514454,1.00055155,0.35877069,0.00000000,0.59448356,0.00000000
-5.77188594,1.98471455,1.24842930,1.01373511,0.36473311,0.00000000,0.59366517,0.00000000
-5.76588294,1.99149677,1.23903961,1.02507774,0.37001879,0.00000000,0.59141004,0.00000000
-5.75987994,1.99381457,1.22704082,1.03447612,0.37462306,0.00000000,0.58775725,0.00000000
-5.75387694,1.99169491,1.21254591,1.04186577,0.37855631,0.00000000,0.58277470,0.00000000
-5.74787394,1.98524981,1.19570989,1.04722007,0.38184152,0.00000000,0.57655540,0.00000000
-5.74187094,1.97466816,1.17672331,1.05054808,0.38451146,0.00000000,0.56921319,0.00000000
-5.73586793,1.96020557,1.15580557,1.05189133,0.38660559,0.00000000,0.56087814,0.00000000
-5.72986493,1.94217294,1.13319808,1.05131977,0.38816694,0.00000000,0.55169167,0.00000000
-5.72386193,1.92092426,1.10915764,1.04892719,0.38923914,0.00000000,0.54180190,0.00000000
-5.71785893,1.89684426,1.08395029,1.04482633,0.38986372,0.00000000,0.53135930,0.00000000
-5.71185593,1.87033653,1.05784582,1.03914396,0.39007792,0.00000000,0.52051287,0.00000000
-5.70585293,1.84181255,1.03111289,1.03201616,0.38991308,0.00000000,0.50940698,0.00000000
-5.69984992,1.81168206,1.00401517,1.02358412,0.38939366,0.00000000,0.49817893,0.00000000
-5.69384692,1.78034502,0.97680805,1.01399043,0.38853697,0.00000000,0.48695724,0.00000000
-5.68784392,1.74818519,0.94973635,1.00337621,0.38735357,0.00000000,0.47586072,0.00000000
-5.68184092,1.71556558,0.92303247,0.99187889,0.38584819,0.00000000,0.46499807,0.00000000
-5.67583792,1.68282527,0.89691520,0.97963076,0.38402124,0.00000000,0.45446800,0.00000000
-5.66983492,1.65027765,0.87158882,0.96675819,0.38187046,0.00000000,0.44435966,0.00000000
-5.66383192,1.61820962,0.84724248,0.95338132,0.37939289,0.00000000,0.43475324,0.00000000
-5.65782891,1.58688137,0.82404950,0.93961413,0.37658673,0.00000000,0.42572049,0.00000000
-5.65182591,1.55652638,0.80216669,0.92556462,0.37345294,0.00000000,0.41732509,0.00000000
-5.64582291,1.52735137,0.78173334,0.91133502,0.36999662,0.00000000,0.40962266,0.00000000
-5.63981991,1.49953578,0.76286999,0.89702178,0.36622783,0.00000000,0.40266048,0.00000000
-5.63381691,1.47323067,0.74567695,0.88271525,0.36216191,0.00000000,0.39647664,0.00000000
-5.62781391,1.44855700,0.73023244,0.86849900,0.35781925,0.00000000,0.39109896,0.00000000
-5.62181091,1.42560327,0.71659067,0.85444870,0.35322456,0.00000000,0.38654347,0.00000000
-5.61580790,1.40442283,0.70477991,0.84063069,0.34840564,0.00000000,0.38281274,0.00000000
-5.60980490,1.38503095,0.69480067,0.82710033,0.34339186,0.00000000,0.37989425,0.00000000
-5.60380190,1.36740224,0.68662429,0.81390027,0.33821251,0.00000000,0.37775885,0.00000000
-5.59779890,1.35146872,0.68019226,0.80105886,0.33289506,0.00000000,0.37635965,0.00000000
-5.59179590,1.33711904,0.67541619,0.78858893,0.32746370,0.00000000,0.37563143,0.00000000
-5.58579290,1.32419928,0.67217901,0.77648723,0.32193813,0.00000000,0.37549083,0.00000000
-5.57978989,1.31251559,0.67033726,0.76473454,0.31633286,0.00000000,0.37583737,0.00000000
-5.57378689,1.30183911,0.66972466,0.75329691,0.31065717,0.00000000,0.37655544,0.00000000
-5.56778389,1.29191297,0.67015703,0.74212786,0.30491565,0.00000000,0.37751719,0.00000000
-5.56178089,1.28246169,0.67143836,0.73117169,0.29910944,0.00000000,0.37858640,0.00000000
-5.55577789,1.27320240,0.67336801,0.72036789,0.29323808,0.00000000,0.37962310,0.00000000
-5.54977489,1.26385776,0.67574866,0.70965643,0.28730199,0.00000000,0.38048872,0.00000000
-5.54377189,1.25416994,0.67839477,0.69898372,0.28130529,0.00000000,0.38105176,0.00000000
-5.53776888,1.24391500,0.68114118,0.68830902,0.27525891,0.00000000,0.38119346,0.00000000
-5.53176588,1.23291703,0.68385138,0.67761087,0.26918383,0.00000000,0.38081334,0.00000000
-5.52576288,1.22106121,0.68642509,0.66689332,0.26311410,0.00000000,0.37983422,0.00000000
-5.51975988,1.20830511,0.68880466,0.65619141,0.25709965,0.00000000,0.37820654,0.00000000
-5.51375688,1.19468753,0.69097999,0.64557564,0.25120856,0.00000000,0.37591165,0.00000000
-5.50775388,1.18033432,0.69299166,0.63515521,0.24552870,0.00000000,0.37296389,0.00000000
-5.50175088,1.16546070,0.69493197,0.62507950,0.24016860,0.00000000,0.36941139,0.00000000
-5.49574787,1.15036995,0.69694390,0.61553797,0.23525742,0.00000000,0.36533540,0.00000000
-5.48974487,1.13544823,0.69921786,0.60675812,0.23094412,0.00000000,0.36084824,0.00000000
-5.48374187,1.12115580,0.70198645,0.59900159,0.22739567,0.00000000,0.35608992,0.00000000
-5.47773887,1.10801485,0.70551725,0.59255862,0.22479433,0.00000000,0.35122356,0.00000000
-5.47173587,1.09659443,0.71010422,0.58774083,0.22333430,0.00000000,0.34642980,0.00000000
-5.46573287,1.08749310,0.71605783,0.58487280,0.22321753,0.00000000,0.34190047,0.00000000
-5.45972986,1.08131994,0.72369440,0.58428258,0.22464905,0.00000000,0.33783173,0.00000000
-5.45372686,1.07867473,0.73332525,0.58629164,0.22783184,0.00000000,0.33441705,0.00000000
-5.44772386,1.08012806,0.74524590,0.59120449,0.23296145,0.00000000,0.33184028,0.00000000
-5.44172086,1.08620208,0.75972591,0.59929847,0.24022050,0.00000000,0.33026908,0.00000000
-5.43571786,1.09735271,0.77699961,0.61081400,0.24977322,0.00000000,0.32984894,0.00000000
-5.42971486,1.11395379,0.79725823,0.62594564,0.26176019,0.00000000,0.33069815,0.00000000
-5.42371186,1.13628379,0.82064344,0.64483432,0.27629335,0.00000000,0.33290374,0.00000000
-5.41770885,1.16451552,0.84724273,0.66756086,0.29345159,0.00000000,0.33651854,0.00000000
-5.41170585,1.19870901,0.87708640,0.69414119,0.31327685,0.00000000,0.34155957,0.00000000
-5.40570285,1.23880777,0.91014658,0.72452314,0.33577089,0.00000000,0.34800768,0.00000000
-5.39969985,1.28463859,0.94633772,0.75858519,0.36089294,0.00000000,0.35580843,0.00000000
-5.39369685,1.33591466,0.98551888,0.79613706,0.38855818,0.00000000,0.36487419,0.00000000
-5.38769385,1.39224185,1.02749723,0.83692213,0.41863718,0.00000000,0.37508733,0.00000000
-5.38169085,1.45312806,1.07203280,0.88062177,0.45095637,0.00000000,0.38630442,0.00000000
-5.37568784,1.51799511,1.11884408,0.92686134,0.48529951,0.00000000,0.39836109,0.00000000
-5.36968484,1.58619294,1.16761423,0.97521793,0.52141027,0.00000000,0.41107767,0.00000000
-5.36368184,1.65701560,1.21799755,1.02522942,0.55899587,0.00000000,0.42426506,0.00000000
-5.35767884,1.72971852,1.26962611,1.07640491,0.59773168,0.00000000,0.43773084,0.00000000
-5.35167584,1.80353665,1.32211611,1.12823609,0.63726685,0.00000000,0.45128538,0.00000000
-5.34567284,1.87770288,1.37507385,1.18020934,0.67723073,0.00000000,0.46474752,0.00000000
-5.33966983,1.95146618,1.42810119,1.23181824,0.71724009,0.00000000,0.47794995,0.00000000
-5.33366683,2.02410902,1.48080028,1.28257612,0.75690684,0.00000000,0.49074380,0.00000000
-5.32766383,2.09496350,1.53277770,1.33202822,0.79584620,0.00000000,0.50300240,0.00000000
-5.32166083,2.16342567,1.58364776,1.37976324,0.83368495,0.00000000,0.51462416,0.00000000
-5.31565783,2.22896780,1.63303535,1.42542358,0.87006972,0.00000000,0.52553431,0.00000000
-5.30965483,2.29114801,1.68057823,1.46871422,0.90467483,0.00000000,0.53568557,0.00000000
-5.30365183,2.34961720,1.72592903,1.50940964,0.93720965,0.00000000,0.54505768,0.00000000
-5.29764882,2.40412296,1.76875727,1.54735857,0.96742517,0.00000000,0.55365588,0.00000000
-5.29164582,2.45451044,1.80875143,1.58248637,0.99511943,0.00000000,0.56150843,0.00000000
-5.28564282,2.50072028,1.84562153,1.61479475,1.02014184,0.00000000,0.56866323,0.00000000
-5.27963982,2.54278365,1.87910224,1.64435896,1.04239607,0.00000000,0.57518380,0.00000000
-5.27363682,2.58081471,1.90895677,1.67132238,1.06184146,0.00000000,0.58114473,0.00000000
-5.26763382,2.61500092,1.93498159,1.69588871,1.07849294,0.00000000,0.58662692,0.00000000
-5.26163082,2.64559155,1.95701202,1.71831205,1.09241936,0.00000000,0.59171271,0.00000000
-5.25562781,2.67288494,1.97492847,1.73888532,1.10374042,0.00000000,0.59648125,0.00000000
-5.24962481,2.69721510,1.98866330,1.75792731,1.11262221,0.00000000,0.60100426,0.00000000
-5.24362181,2.71893817,1.99820781,1.77576919,1.11927159,0.00000000,0.60534238,0.00000000
-5.23761881,2.73841922,2.00361902,1.79274073,1.12392962,0.00000000,0.60954225,0.00000000
-5.23161581,2.75602006,2.00502585,1.80915714,1.12686421,0.00000000,0.61363451,0.00000000
-5.22561281,2.77208827,2.00263396,1.82530675,1.12836228,0.00000000,0.61763270,0.00000000
-5.21960980,2.78694792,1.99672900,1.84144038,1.12872175,0.00000000,0.62153321,0.00000000
-5.21360680,2.80089218,1.98767749,1.85776259,1.12824351,0.00000000,0.62531609,0.00000000
-5.20760380,2.81417785,1.97592515,1.87442514,1.12722363,0.00000000,0.62894682,0.00000000
-5.20160080,2.82702191,1.96199209,1.89152306,1.12594615,0.00000000,0.63237880,0.00000000
-5.19559780,2.83959995,1.94646494,1.90909311,1.12467637,0.00000000,0.63555651,0.00000000
-5.18959480,2.85204624,1.92998570,1.92711481,1.12365516,0.00000000,0.63841906,0.00000000
-5.18359180,2.86445529,1.91323754,1.94551382,1.12309399,0.00000000,0.64090402,0.00000000
-5.17758879,2.87688452,1.89692797,1.96416726,1.12317114,0.00000000,0.64295130,0.00000000
-5.17158579,2.88935777,1.88176978,1.98291087,1.12402896,0.00000000,0.64450688,0.00000000
-5.16558279,2.90186945,1.86846052,2.00154741,1.12577213,0.00000000,0.64552619,0.00000000
-5.15957979,2.91438887,1.85766144,2.01985599,1.12846719,0.00000000,0.64597706,0.00000000
-5.15357679,2.92686482,1.84997653,2.03760188,1.13214302,0.00000000,0.64584202,0.00000000
-5.14757379,2.93923008,1.84593288,2.05454640,1.13679248,0.00000000,0.64511987,0.00000000
-5.14157079,2.95140576,1.84596312,2.07045657,1.14237495,0.00000000,0.64382659,0.00000000
-5.13556778,2.96330557,1.85039082,2.08511413,1.14881986,0.00000000,0.64199542,0.00000000
-5.12956478,2.97483993,1.85941957,2.09832376,1.15603091,0.00000000,0.63967621,0.00000000
-5.12356178,2.98591990,1.87312631,2.10992022,1.16389105,0.00000000,0.63693418,0.00000000
-5.11755878,2.99646099,1.89145906,2.11977426,1.17226784,0.00000000,0.63384793,0.00000000
-5.11155578,3.00638683,1.91423945,2.12779721,1.18101915,0.00000000,0.63050714,0.00000000
-5.10555278,3.01563251,1.94116950,2.13394407,1.18999888,0.00000000,0.62700978,0.00000000
-5.09954977,3.02414762,1.97184258,2.13821504,1.19906253,0.00000000,0.62345913,0.00000000
-5.09354677,3.03189868,2.00575774,2.14065549,1.20807222,0.00000000,0.61996058,0.00000000
-5.08754377,3.03887068,2.04233666,2.14135417,1.21690112,0.00000000,0.61661846,0.00000000
-5.08154077,3.04506764,2.08094233,2.14043973,1.22543677,0.00000000,0.61353288,0.00000000
-5.07553777,3.05051171,2.12089839,2.13807548,1.23358334,0.00000000,0.61079665,0.00000000
-5.06953477,3.05524060,2.16150828,2.13445249,1.24126251,0.00000000,0.60849244,0.00000000
-5.06353177,3.05930332,2.20207312,2.12978103,1.24841286,0.00000000,0.60669009,0.00000000
-5.05752876,3.06275391,2.24190755,2.12428063,1.25498792,0.00000000,0.60544419,0.00000000
-5.05152576,3.06564338,2.28035299,2.11816886,1.26095276,0.00000000,0.60479195,0.00000000
-5.04552276,3.06801009,2.31678778,2.11164939,1.26627942,0.00000000,0.60475135,0.00000000
-5.03951976,3.06986883,2.35063411,2.10489959,1.27094139,0.00000000,0.60531964,0.00000000
-5.03351676,3.07119926,2.38136181,2.09805829,1.27490755,0.00000000,0.60647226,0.00000000
-5.02751376,3.07193443,2.40848918,2.09121429,1.27813591,0.00000000,0.60816210,0.00000000
-5.02151076,3.07195015,2.43158158,2.08439633,1.28056766,0.00000000,0.61031935,0.00000000
-5.01550775,3.07105602,2.45024827,2.07756504,1.28212201,0.00000000,0.61285184,0.00000000
-5.00950475,3.06898923,2.46413841,2.07060757,1.28269227,0.00000000,0.61564599,0.00000000
-5.00350175,3.06541164,2.47293692,2.06333547,1.28214354,0.00000000,0.61856848,0.00000000
-4.99749875,3.05991106,2.47636107,2.05548618,1.28031240,0.00000000,0.62146852,0.00000000
-4.99149575,3.05200712,2.47415845,2.04672833,1.27700882,0.00000000,0.62418099,0.00000000
-4.98549275,3.04116195,2.46610688,2.03667110,1.27202026,0.00000000,0.62653022,0.00000000
-4.97948974,3.02679562,2.45201658,2.02487722,1.26511809,0.00000000,0.62833440,0.00000000
-4.97348674,3.00830604,2.43173469,2.01087940,1.25606599,0.00000000,0.62941073,0.00000000
-4.96748374,2.98509252,2.40515211,1.99419961,1.24462996,0.00000000,0.62958088,0.00000000
-4.96148074,2.95658219,2.37221204,1.97437024,1.23058966,0.00000000,0.62867688,0.00000000
-4.95547774,2.92225790,2.33292000,1.95095639,1.21375020,0.00000000,0.62654707,0.00000000
-4.94947474,2.88168645,2.28735425,1.92357813,1.19395408,0.00000000,0.62306193,0.00000000
-4.94347174,2.83454546,2.23567596,1.89193166,1.17109234,0.00000000,0.61811954,0.00000000
-4.93746873,2.78064764,2.17813811,1.85580823,1.14511439,0.00000000,0.61165053,0.00000000
-4.93146573,2.71996087,2.11509236,1.81510989,1.11603597,0.00000000,0.60362205,0.00000000
-4.92546273,2.65262299,2.04699297,1.76986121,1.08394457,0.00000000,0.59404077,0.00000000
-4.91945973,2.57895034,1.97439723,1.72021613,1.04900210,0.00000000,0.58295464,0.00000000
-4.91345673,2.49943926,1.89796195,1.66645979,1.01144450,0.00000000,0.57045328,0.00000000
-4.90745373,2.41476046,1.81843571,1.60900480,0.97157824,0.00000000,0.55666684,0.00000000
-4.90145073,2.32574607,1.73664711,1.54838243,0.92977383,0.00000000,0.54176355,0.00000000
-4.89544772,2.23336998,1.65348913,1.48522867,0.88645653,0.00000000,0.52594576,0.00000000
-4.88944472,2.13872221,1.56990018,1.42026616,0.84209484,0.00000000,0.50944474,0.00000000
-4.88344172,2.04297824,1.48684265,1.35428242,0.79718711,0.00000000,0.49251430,0.00000000
-4.87743872,1.94736484,1.40527969,1.28810562,0.75224702,0.00000000,0.47542367,0.00000000
-4.87143572,1.85312363,1.32615134,1.22257884,0.70778851,0.00000000,0.45844958,0.00000000
-4.86543272,1.76147409,1.25035086,1.15853390,0.66431090,0.00000000,0.44186819,0.00000000
-4.85942971,1.67357739,1.17870233,1.09676594,0.62228484,0.00000000,0.42594688,0.00000000
-4.85342671,1.59050269,1.11194043,1.03800983,0.58213957,0.00000000,0.41093645,0.00000000
-4.84742371,1.51319710,1.05069312,0.98291911,0.54425216,0.00000000,0.39706377,0.00000000
-4.84142071,1.44246040,0.99546788,0.93204851,0.50893893,0.00000000,0.38452545,0.00000000
-4.83541771,1.37892549,0.94664193,0.88584046,0.47644947,0.00000000,0.37348244,0.00000000
-4.82941471,1.32304507,0.90445676,0.84461599,0.44696323,0.00000000,0.36405605,0.00000000
-4.82341171,1.27508492,0.86901685,0.80857033,0.42058877,0.00000000,0.35632526,0.00000000
-4.81740870,1.23512374,0.84029265,0.77777298,0.39736554,0.00000000,0.35032555,0.00000000
-4.81140570,1.20305947,0.81812749,0.75217230,0.37726783,0.00000000,0.34604926,0.00000000
-4.80540270,1.17862143,0.80224790,0.73160406,0.36021082,0.00000000,0.34344740,0.00000000
-4.79939970,1.16138780,0.79227702,0.71580354,0.34605805,0.00000000,0.34243284,0.00000000
-4.79339670,1.15080752,0.78775038,0.70442058,0.33463017,0.00000000,0.34288480,0.00000000
-4.78739370,1.14622568,0.78813348,0.69703685,0.32571430,0.00000000,0.34465438,0.00000000
-4.78139070,1.14691136,0.79284053,0.69318464,0.31907379,0.00000000,0.34757100,0.00000000
-4.77538769,1.15208699,0.80125379,0.69236642,0.31445781,0.00000000,0.35144954,0.00000000
-4.76938469,1.16095788,0.81274274,0.69407442,0.31161048,0.00000000,0.35609780,0.00000000
-4.76338169,1.17274126,0.82668268,0.69780953,0.31027927,0.00000000,0.36132417,0.00000000
-4.75737869,1.18669349,0.84247223,0.70309891,0.31022234,0.00000000,0.36694517,0.00000000
-4.75137569,1.20213486,0.85954913,0.70951162,0.31121474,0.00000000,0.37279257,0.00000000
-4.74537269,1.21847096,0.87740417,0.71667199,0.31305320,0.00000000,0.37871990,0.00000000
-4.73936968,1.23521021,0.89559271,0.72427014,0.31555970,0.00000000,0.38460811,0.00000000
-4.73336668,1.25197687,0.91374367,0.73206951,0.31858357,0.00000000,0.39037009,0.00000000
-4.72736368,1.26851934,0.93156583,0.73991128,0.32200234,0.00000000,0.39595406,0.00000000
-4.72136068,1.28471350,0.94885117,0.74771545,0.32572142,0.00000000,0.40134550,0.00000000
-4.71535768,1.30056121,0.96547547,0.75547899,0.32967276,0.00000000,0.40656765,0.00000000
-4.70935468,1.31618407,0.98139606,0.76327099,0.33381259,0.00000000,0.41168058,0.00000000
-4.70335168,1.33181287,0.99664696,0.77122520,0.33811858,0.00000000,0.41677872,0.00000000
-4.69734867,1.34777322,1.01133158,0.77953049,0.34258646,0.00000000,0.42198708,0.00000000
-4.69134567,1.36446798,1.02561340,0.78841943,0.34722643,0.00000000,0.42745618,0.00000000
-4.68534267,1.38235725,1.03970485,0.79815580,0.35205947,0.00000000,0.43335588,0.00000000
-4.67933967,1.40193678,1.05385503,0.80902136,0.35711378,0.00000000,0.43986840,0.00000000
-4.67333667,1.42371546,1.06833644,0.82130247,0.36242142,0.00000000,0.44718065,0.00000000
-4.66733367,1.44819303,1.08343154,0.83527714,0.36801534,0.00000000,0.45547626,0.00000000
-4.66133067,1.47583848,1.09941931,0.85120298,0.37392688,0.00000000,0.46492757,0.00000000
-4.65532766,1.50707009,1.11656247,0.86930625,0.38018366,0.00000000,0.47568778,0.00000000
-4.64932466,1.54223762,1.13509569,0.88977265,0.38680800,0.00000000,0.48788365,0.00000000
-4.64332166,1.58160716,1.15521502,0.91273975,0.39381586,0.00000000,0.50160893,0.00000000
-4.63731866,1.62534898,1.17706908,0.93829141,0.40121601,0.00000000,0.51691878,0.00000000
-4.63131566,1.67352850,1.20075187,0.96645401,0.40900968,0.00000000,0.53382536,0.00000000
-4.62531266,1.72610058,1.22629759,0.99719458,0.41719026,0.00000000,0.55229466,0.00000000
-4.61930965,1.78290686,1.25367723,1.03042046,0.42574326,0.00000000,0.57224482,0.00000000
-4.61330665,1.84367601,1.28279712,1.06598057,0.43464618,0.00000000,0.59354578,0.00000000
-4.60730365,1.90802671,1.31349913,1.10366762,0.44386831,0.00000000,0.61602046,0.00000000
-4.60130065,1.97547278,1.34556250,1.14322142,0.45337051,0.00000000,0.63944720,0.00000000
-4.59529765,2.04543032,1.37870701,1.18433260,0.46310466,0.00000000,0.66356355,0.00000000
-4.58929465,2.11722632,1.41259741,1.22664689,0.47301311,0.00000000,0.68807124,0.00000000
-4.58329165,2.19010852,1.44684876,1.26976942,0.48302792,0.00000000,0.71264203,0.00000000
-4.57728864,2.26325618,1.48103273,1.31326915,0.49307006,0.00000000,0.73692445,0.00000000
-4.57128564,2.33579153,1.51468446,1.35668334,0.50304863,0.00000000,0.76055114,0.00000000
-4.56528264,2.40679189,1.54731008,1.39952194,0.51286029,0.00000000,0.78314657,0.00000000
-4.55927964,2.47530218,1.57839464,1.44127213,0.52238896,0.00000000,0.80433498,0.00000000
-4.55327664,2.54034806,1.60741057,1.48140313,0.53150589,0.00000000,0.82374836,0.00000000
-4.54727364,2.60094959,1.63382636,1.51937140,0.54007031,0.00000000,0.84103414,0.00000000
-4.54127064,2.65613544,1.65711573,1.55462645,0.54793076,0.00000000,0.85586265,0.00000000
-4.53526763,2.70495787,1.67676703,1.58661744,0.55492706,0.00000000,0.86793395,0.00000000
-4.52926463,2.74650825,1.69229281,1.61480076,0.56089309,0.00000000,0.87698409,0.00000000
-4.52326163,2.77993332,1.70323967,1.63864854,0.56566024,0.00000000,0.88279047,0.00000000
-4.51725863,2.80445178,1.70919798,1.65765825,0.56906158,0.00000000,0.88517645,0.00000000
-4.51125563,2.81937117,1.70981155,1.67136314,0.57093655,0.00000000,0.88401489,0.00000000
-4.50525263,2.82410458,1.70478681,1.67934345,0.57113608,0.00000000,0.87923072,0.00000000
-4.49924962,2.81818674,1.69390144,1.68123790,0.56952787,0.00000000,0.87080240,0.00000000
-4.49324662,2.80128894,1.67701203,1.67675530,0.56600164,0.00000000,0.85876237,0.00000000
-4.48724362,2.77323219,1.65406053,1.66568554,0.56047417,0.00000000,0.84319631,0.00000000
-4.48124062,2.73399794,1.62507923,1.64790961,0.55289375,0.00000000,0.82424147,0.00000000
-4.47523762,2.68373574,1.59019377,1.62340803,0.54324392,0.00000000,0.80208380,0.00000000
-4.46923462,2.62276732,1.54962434,1.59226718,0.53154625,0.00000000,0.77695432,0.00000000
-4.46323162,2.55158651,1.50368439,1.55468307,0.51786193,0.00000000,0.74912441,0.00000000
-4.45722861,2.47085477,1.45277721,1.51096215,0.50229223,0.00000000,0.71890051,0.00000000
-4.45122561,2.38139212,1.39739000,1.46151890,0.48497752,0.00000000,0.68661798,0.00000000
-4.44522261,2.28416358,1.33808570,1.40687019,0.46609506,0.00000000,0.65263459,0.00000000
-4.43921961,2.18026120,1.27549270,1.34762630,0.44585549,0.00000000,0.61732361,0.00000000
-4.43321661,2.07088243,1.21029271,1.28447896,0.42449822,0.00000000,0.58106663,0.00000000
-4.42721361,1.95730517,1.14320713,1.21818665,0.40228588,0.00000000,0.54424649,0.00000000
-4.42121061,1.84086055,1.07498234,1.14955786,0.37949803,0.00000000,0.50724029,0.00000000
-4.41520760,1.72290426,1.00637447,1.07943265,0.35642436,0.00000000,0.47041279,0.00000000
-4.40920460,1.60478751,0.93813407,1.00866348,0.33335775,0.00000000,0.43411030,0.00000000
-4.40320160,1.48782847,0.87099122,0.93809591,0.31058735,0.00000000,0.39865523,0.00000000
-4.39719860,1.37328551,0.80564160,0.86854980,0.28839202,0.00000000,0.36434141,0.00000000
-4.39119560,1.26233283,0.74273396,0.80080195,0.26703433,0.00000000,0.33143038,0.00000000
-4.38519260,1.15603941,0.68285934,0.73557054,0.24675533,0.00000000,0.30014853,0.00000000
-4.37918959,1.05535191,0.62654237,0.67350199,0.22777024,0.00000000,0.27068530,0.00000000
-4.37318659,0.96108181,0.57423480,0.61516061,0.21026526,0.00000000,0.24319238,0.00000000
-4.36718359,0.87389721,0.52631143,0.56102123,0.19439536,0.00000000,0.21778384,0.00000000
-4.36118059,0.79431907,0.48306827,0.51146491,0.18028326,0.00000000,0.19453719,0.00000000
-4.35517759,0.72272186,0.44472306,0.46677768,0.16801943,0.00000000,0.17349523,0.00000000
-4.34917459,0.65933825,0.41141762,0.42715211,0.15766302,0.00000000,0.15466857,0.00000000
-4.34317159,0.60426726,0.38322207,0.39269149,0.14924369,0.00000000,0.13803884,0.00000000
-4.33716858,0.55748536,0.36014028,0.36341608,0.14276402,0.00000000,0.12356213,0.00000000
-4.33116558,0.51885981,0.34211638,0.33927120,0.13820242,0.00000000,0.11117295,0.00000000
-4.32516258,0.48816351,0.32904176,0.32013658,0.13551635,0.00000000,0.10078813,0.00000000
-4.31915958,0.46509070,0.32076234,0.30583648,0.13464558,0.00000000,0.09231097,0.00000000
-4.31315658,0.44927282,0.31708548,0.29615017,0.13551542,0.00000000,0.08563507,0.00000000
-4.30715358,0.44029397,0.31778647,0.29082238,0.13803964,0.00000000,0.08064818,0.00000000
