energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-3.30465233,5.74452302,0.04330621,0.29339500,0.40000634,0.89498419,1.30094384,3.24661742,0.05504582,1.30668580
-3.29864932,5.73424952,0.04302088,0.28995213,0.40151617,0.90511502,1.29364089,3.23956545,0.05500174,1.29689713
-3.29264632,5.72288802,0.04261622,0.28660974,0.40312073,0.91602215,1.28634637,3.23214874,0.05489528,1.28554204
-3.28664332,5.71069390,0.04210588,0.28339989,0.40478252,0.92756843,1.27906545,3.22456702,0.05473106,1.27277421
-3.28064032,5.69788381,0.04150487,0.28034848,0.40645355,0.93960007,1.27179492,3.21698860,0.05451338,1.25876613
-3.27463732,5.68463781,0.04082923,0.27747501,0.40807740,0.95195241,1.26452416,3.20955149,0.05424623,1.24370570
-3.26863432,5.67110637,0.04009545,0.27479247,0.40959200,0.96445647,1.25723701,3.20236782,0.05393326,1.22779270
-3.26263132,5.65742145,0.03932012,0.27230766,0.41093290,0.97694620,1.24991441,3.19553104,0.05357775,1.21123561
-3.25662831,5.64371053,0.03851942,0.27002178,0.41203698,0.98926592,1.24253761,3.18912504,0.05318273,1.19424840
-3.25062531,5.63011224,0.03770873,0.26793124,0.41284610,1.00127759,1.23509166,3.18323455,0.05275103,1.17704753
-3.24462231,5.61679215,0.03690233,0.26602859,0.41331081,1.01286747,1.22756884,3.17795553,0.05228535,1.15984896
-3.23861931,5.60395693,0.03611301,0.26430368,0.41339357,1.02395177,1.21997189,3.17340471,0.05178841,1.14286520
-3.23261631,5.59186565,0.03535191,0.26274473,0.41307146,1.03448084,1.21231657,3.16972732,0.05126302,1.12630229
-3.22661331,5.58083660,0.03462832,0.26133940,0.41233816,1.04444172,1.20463341,3.16710202,0.05071217,1.11035672
-3.22061031,5.57124889,0.03394955,0.26007572,0.41120500,1.05385872,1.19696848,3.16574250,0.05013912,1.09521225
-3.21460730,5.56353791,0.03332094,0.25894291,0.40970112,1.06279195,1.18938301,3.16589526,0.04954749,1.08103657
-3.20860430,5.55818474,0.03274587,0.25793193,0.40787263,1.07133382,1.18195184,3.16783349,0.04894123,1.06797798
-3.20260130,5.55569938,0.03222583,0.25703575,0.40578087,1.07960359,1.17476082,3.17184710,0.04832463,1.05616206
-3.19659830,5.55659885,0.03176060,0.25624948,0.40349985,1.08774026,1.16790320,3.17822940,0.04770234,1.04568848
-3.19059530,5.56138090,0.03134835,0.25557018,0.40111302,1.09589409,1.16147523,3.18726109,0.04707922,1.03662815
-3.18459230,5.57049506,0.03098593,0.25499643,0.39870955,1.10421727,1.15557127,3.19919236,0.04646026,1.02902065
-3.17858929,5.58431256,0.03066903,0.25452781,0.39638034,1.11285415,1.15027864,3.21422431,0.04585047,1.02287245
-3.17258629,5.60309694,0.03039246,0.25416419,0.39421395,1.12193159,1.14567254,3.23249078,0.04525469,1.01815569
-3.16658329,5.62697741,0.03015036,0.25390498,0.39229275,1.13155005,1.14181136,3.25404173,0.04467740,1.01480798
-3.16058029,5.65592663,0.02993644,0.25374840,0.39068933,1.14177583,1.13873269,3.27882935,0.04412256,1.01273317
-3.15457729,5.68974454,0.02974424,0.25369078,0.38946350,1.15263491,1.13645015,3.30669794,0.04359340,1.01180312
-3.14857429,5.72804958,0.02956723,0.25372602,0.38865993,1.16410888,1.13495145,3.33737841,0.04309225,1.01186072
-3.14257129,5.77027825,0.02939910,0.25384523,0.38830653,1.17613308,1.13419761,3.37048783,0.04262043,1.01272381
-3.13656828,5.81569326,0.02923386,0.25403657,0.38841355,1.18859712,1.13412349,3.40553459,0.04217809,1.01419023
-3.13056528,5.86340051,0.02906595,0.25428536,0.38897356,1.20134780,1.13463955,3.44192894,0.04176418,1.01604357
-3.12456228,5.91237408,0.02889041,0.25457438,0.38996206,1.21419423,1.13563482,3.47899876,0.04137640,1.01805972
-3.11855928,5.96148839,0.02870288,0.25488443,0.39133873,1.22691497,1.13698080,3.51600991,0.04101130,1.02001363
-3.11255628,6.00955595,0.02849974,0.25519512,0.39304930,1.23926667,1.13853612,3.55219017,0.04066431,1.02168635
-3.10655328,6.05536902,0.02827809,0.25548578,0.39502769,1.25099392,1.14015176,3.58675594,0.04032996,1.02287177
-3.10055028,6.09774314,0.02803580,0.25573646,0.39719850,1.26183964,1.14167641,3.61894021,0.04000204,1.02338298
-3.09454727,6.13556043,0.02777147,0.25592902,0.39947959,1.27155554,1.14296176,3.64802066,0.03967386,1.02305782
-3.08854427,6.16781060,0.02748448,0.25604817,0.40178467,1.27991214,1.14386746,3.67334650,0.03933853,1.02176347
-3.08254127,6.19362775,0.02717490,0.25608239,0.40402576,1.28670776,1.14426552,3.69436282,0.03898926,1.01939982
-3.07653827,6.21232124,0.02684348,0.25602475,0.40611551,1.29177626,1.14404389,3.71063136,0.03861963,1.01590156
-3.07053527,6.22339942,0.02649162,0.25587353,0.40796925,1.29499290,1.14310915,3.72184680,0.03822394,1.01123886
-3.06453227,6.22658522,0.02612124,0.25563260,0.40950680,1.29627844,1.14138832,3.72784791,0.03779741,1.00541675
-3.05852926,6.22182313,0.02573478,0.25531154,0.41065395,1.29560108,1.13882963,3.72862312,0.03733646,0.99847313
-3.05252626,6.20927770,0.02533512,0.25492554,0.41134376,1.29297648,1.13540244,3.72431048,0.03683891,0.99047578
-3.04652326,6.18932380,0.02492548,0.25449501,0.41151760,1.28846578,1.13109644,3.71519207,0.03630408,0.98151837
-3.04052026,6.16252952,0.02450934,0.25404504,0.41112603,1.28217197,1.12592016,3.70168325,0.03573290,0.97171595
-3.03451726,6.12963287,0.02409041,0.25360457,0.41012950,1.27423483,1.11989908,3.68431753,0.03512797,0.96119993
-3.02851426,6.09151333,0.02367255,0.25320550,0.40849901,1.26482473,1.11307346,3.66372750,0.03449350,0.95011308
-3.02251126,6.04916003,0.02325967,0.25288167,0.40621664,1.25413568,1.10549608,3.64062299,0.03383523,0.93860461
-3.01650825,6.00363766,0.02285572,0.25266773,0.40327607,1.24237801,1.09722999,3.61576719,0.03316034,0.92682571
-3.01050525,5.95605176,0.02246464,0.25259806,0.39968303,1.22977093,1.08834646,3.58995184,0.03247726,0.91492562
-3.00450225,5.90751458,0.02209031,0.25270564,0.39545562,1.21653535,1.07892308,3.56397226,0.03179549,0.90304837
-2.99849925,5.85911262,0.02173650,0.25302102,0.39062466,1.20288722,1.06904210,3.53860307,0.03112534,0.89133028
-2.99249625,5.81187686,0.02140688,0.25357130,0.38523370,1.18903148,1.05878900,3.51457553,0.03047774,0.87989818
-2.98649325,5.76675630,0.02110499,0.25437923,0.37933903,1.17515701,1.04825122,3.49255696,0.02986394,0.86886832
-2.98049025,5.72459538,0.02083422,0.25546238,0.37300932,1.16143234,1.03751689,3.47313282,0.02929526,0.85834579
-2.97448724,5.68611557,0.02059775,0.25683237,0.36632498,1.14800258,1.02667366,3.45679189,0.02878283,0.84842440
-2.96848424,5.65190131,0.02039860,0.25849422,0.35937729,1.13498719,1.01580734,3.44391483,0.02833731,0.83918677
-2.96248124,5.62239026,0.02023953,0.26044580,0.35226707,1.12247888,1.00500048,3.43476631,0.02796867,0.83070452
-2.95647824,5.59786777,0.02012300,0.26267731,0.34510306,1.11054336,0.99433061,3.42949065,0.02768590,0.82303835
-2.95047524,5.57846542,0.02005118,0.26517094,0.33799996,1.09922008,0.98386842,3.42811113,0.02749680,0.81623801
-2.94447224,5.56416330,0.02002578,0.26790054,0.33107613,1.08852366,0.97367564,3.43053273,0.02740777,0.81034188
-2.93846923,5.55479582,0.02004809,0.27083152,0.32445111,1.07844613,0.96380287,3.43654802,0.02742356,0.80537625
-2.93246623,5.55006064,0.02011879,0.27392083,0.31824283,1.06895962,0.95428736,3.44584609,0.02754715,0.80135430
-2.92646323,5.54953038,0.02023791,0.27711709,0.31256482,1.06001971,0.94515097,3.45802399,0.02777953,0.79827476
-2.92046023,5.55266676,0.02040473,0.28036103,0.30752331,1.05156899,0.93639825,3.47260039,0.02811960,0.79612039
-2.91445723,5.55883675,0.02061766,0.28358602,0.30321442,1.04354090,0.92801513,3.48903083,0.02856409,0.79485643
-2.90845423,5.56733030,0.02087418,0.28671897,0.29972146,1.03586368,0.91996796,3.50672430,0.02910745,0.79442911
-2.90245123,5.57737918,0.02117073,0.28968141,0.29711251,1.02846427,0.91220339,3.52506036,0.02974186,0.79476449
-2.89644822,5.58817660,0.02150268,0.29239089,0.29543825,1.02127198,0.90464892,3.54340650,0.03045726,0.79576763
-2.89044522,5.59889712,0.02186432,0.29476260,0.29473019,1.01422191,0.89721434,3.56113513,0.03124145,0.79732247
-2.88444222,5.60871635,0.02224882,0.29671130,0.29499935,1.00725792,0.88979395,3.57763978,0.03208019,0.79929237
-2.87843922,5.61683017,0.02264829,0.29815338,0.29623536,1.00033501,0.88226965,3.59235003,0.03295747,0.80152152
-2.87243622,5.62247309,0.02305390,0.29900911,0.29840617,0.99342111,0.87451469,3.60474501,0.03385569,0.80383719
-2.86643322,5.62493536,0.02345597,0.29920501,0.30145822,0.98649817,0.86639811,3.61436499,0.03475606,0.80605293
-2.86043022,5.62357858,0.02384417,0.29867621,0.30531723,0.97956253,0.85778952,3.62082108,0.03563896,0.80797256
-2.85442721,5.61784972,0.02420775,0.29736875,0.30988951,0.97262452,0.84856427,3.62380278,0.03648432,0.80939504
-2.84842421,5.60729325,0.02453575,0.29524172,0.31506382,0.96570737,0.83860855,3.62308361,0.03727219,0.81011985
-2.84242121,5.59156130,0.02481736,0.29226924,0.32071376,0.95884555,0.82782449,3.61852464,0.03798312,0.80995293
-2.83641821,5.57042188,0.02504220,0.28844203,0.32670059,0.95208252,0.81613485,3.61007623,0.03859878,0.80871278
-2.83041521,5.54376503,0.02520063,0.28376871,0.33287651,0.94546806,0.80348716,3.59777808,0.03910238,0.80623667
-2.82441221,5.51160701,0.02528411,0.27827652,0.33908824,0.93905534,0.78985724,3.58175780,0.03947923,0.80238654
-2.81840920,5.47409247,0.02528550,0.27201174,0.34518086,0.93289795,0.77525182,3.56222828,0.03971712,0.79705447
-2.81240620,5.43149466,0.02519933,0.26503939,0.35100180,0.92704691,0.75971028,3.53948394,0.03980677,0.79016743
-2.80640320,5.38421375,0.02502205,0.25744258,0.35640486,0.92154795,0.74330530,3.51389621,0.03974210,0.78169109
-2.80040020,5.33277334,0.02475223,0.24932124,0.36125413,0.91643924,0.72614259,3.48590821,0.03952053,0.77163257
-2.79439720,5.27781506,0.02439067,0.24079040,0.36542772,0.91174960,0.70835943,3.45602895,0.03914305,0.76004186
-2.78839420,5.22009146,0.02394046,0.23197802,0.36882113,0.90749743,0.69012233,3.42482694,0.03861427,0.74701200
-2.78239120,5.16045708,0.02340694,0.22302241,0.37135019,0.90369040,0.67162369,3.39292334,0.03794238,0.73267781
-2.77638819,5.09985782,0.02279764,0.21406931,0.37295343,0.90032595,0.65307762,3.36098452,0.03713893,0.71721328
-2.77038519,5.03931853,0.02212208,0.20526877,0.37359378,0.89739264,0.63471507,3.32971410,0.03621859,0.70082762
-2.76438219,4.97992892,0.02139155,0.19677180,0.37325966,0.89487228,0.61677835,3.29984426,0.03519873,0.68376021
-2.75837919,4.92282774,0.02061878,0.18872693,0.37196520,0.89274273,0.59951523,3.27212621,0.03409903,0.66627443
-2.75237619,4.86918536,0.01981764,0.18127686,0.36974980,0.89098131,0.58317282,3.24731977,0.03294094,0.64865070
-2.74637319,4.82018465,0.01900274,0.17455505,0.36667690,0.88956859,0.56799131,3.22618190,0.03174715,0.63117893
-2.74037019,4.77700044,0.01818904,0.16868265,0.36283206,0.88849224,0.55419783,3.20945416,0.03054100,0.61415064
-2.73436718,4.74077758,0.01739143,0.16376551,0.35832049,0.88775096,0.54200056,3.19784904,0.02934594,0.59785099
-2.72836418,4.71260787,0.01662439,0.15989164,0.35326392,0.88735786,0.53158327,3.19203524,0.02818496,0.58255096
-2.72236118,4.69350612,0.01590158,0.15712902,0.34779719,0.88734336,0.52310043,3.19262221,0.02708003,0.56850001
-2.71635818,4.68438582,0.01523553,0.15552385,0.34206445,0.88775720,0.51667304,3.20014388,0.02605171,0.55591941
-2.71035518,4.68603475,0.01463737,0.15509934,0.33621525,0.88866925,0.51238528,3.21504238,0.02511862,0.54499643
-2.70435218,4.69909130,0.01411659,0.15585498,0.33040055,0.89016929,0.51028211,3.23765185,0.02429718,0.53587959
-2.69834917,4.72402211,0.01368085,0.15776650,0.32476885,0.89236524,0.51036781,3.26818317,0.02360129,0.52867513
-2.69234617,4.76110180,0.01333593,0.16078624,0.31946251,0.89538019,0.51260567,3.30671020,0.02304211,0.52344473
-2.68634317,4.81039571,0.01308560,0.16484431,0.31461433,0.89934802,0.51691863,3.35315814,0.02262796,0.52020464
-2.68034017,4.87174646,0.01293168,0.16985012,0.31034460,0.90440806,0.52319100,3.40729494,0.02236423,0.51892602
-2.67433717,4.94476522,0.01287406,0.17569459,0.30675856,0.91069864,0.53127118,3.46872622,0.02225342,0.51953675
-2.66833417,5.02882850,0.01291082,0.18225272,0.30394432,0.91835028,0.54097535,3.53689446,0.02229519,0.52192426
-2.66233117,5.12308112,0.01303831,0.18938666,0.30197142,0.92747857,0.55209186,3.61108301,0.02248647,0.52593963
-2.65632816,5.22644592,0.01325137,0.19694908,0.30088989,0.93817728,0.56438649,3.69042500,0.02282167,0.53140251
-2.65032516,5.33764040,0.01354350,0.20478668,0.30072986,0.95051216,0.57760813,3.77391765,0.02329288,0.53810679
-2.64432216,5.45520050,0.01390701,0.21274395,0.30150172,0.96451580,0.59149501,3.86044154,0.02389009,0.54582690
-2.63831916,5.57751102,0.01433329,0.22066686,0.30319685,0.98018394,0.60578106,3.94878476,0.02460153,0.55432434
-2.63231616,5.70284232,0.01481298,0.22840646,0.30578875,0.99747357,0.62020246,4.03767114,0.02541389,0.56335441
-2.62631316,5.82939228,0.01533618,0.23582225,0.30923463,1.01630299,0.63450401,4.12579198,0.02631272,0.57267279
-2.62031016,5.95533242,0.01589268,0.24278533,0.31347743,1.03655404,0.64844535,4.21184006,0.02728269,0.58204185
-2.61430715,6.07885665,0.01647215,0.24918099,0.31844803,1.05807638,0.66180670,4.29454485,0.02830794,0.59123649
-2.60830415,6.19823109,0.01706433,0.25491103,0.32406783,1.08069386,0.67439412,4.37270765,0.02937243,0.60004938
-2.60230115,6.31184326,0.01765922,0.25989537,0.33025135,1.10421249,0.68604403,4.44523525,0.03046023,0.60829536
-2.59629815,6.41824861,0.01824724,0.26407328,0.33690904,1.12842990,0.69662695,4.51117087,0.03155583,0.61581510
-2.59029515,6.51621280,0.01881946,0.26740394,0.34394995,1.15314568,0.70605047,4.56972116,0.03264445,0.62247783
-2.58429215,6.60474797,0.01936769,0.26986651,0.35128441,1.17817206,0.71426106,4.62027816,0.03371231,0.62818307
-2.57828914,6.68314155,0.01988466,0.27145970,0.35882644,1.20334444,0.72124508,4.66243532,0.03474683,0.63286156
-2.57228614,6.75097644,0.02036416,0.27220078,0.36649598,1.22853114,0.72702861,4.69599710,0.03573684,0.63647521
-2.56628314,6.80814163,0.02080116,0.27212434,0.37422071,1.25364175,0.73167631,4.72098172,0.03667278,0.63901623
-2.56028014,6.85483295,0.02119188,0.27128051,0.38193755,1.27863369,0.73528919,4.73761700,0.03754678,0.64050558
-2.55427714,6.89154371,0.02153390,0.26973310,0.38959362,1.30351640,0.73800142,4.74632975,0.03835272,0.64099070
-2.54827414,6.91904573,0.02182616,0.26755735,0.39714681,1.32835299,0.73997620,4.74772900,0.03908632,0.64054269
-2.54227114,6.93836140,0.02206902,0.26483773,0.40456582,1.35325899,0.74140080,4.74258414,0.03974503,0.63925314
-2.53626813,6.95072792,0.02226423,0.26166551,0.41182969,1.37839830,0.74248078,4.73179875,0.04032805,0.63723055
-2.53026513,6.95755522,0.02241484,0.25813644,0.41892688,1.40397630,0.74343373,4.71638139,0.04083615,0.63459666
-2.52426213,6.96037895,0.02252513,0.25434841,0.42585396,1.43023048,0.74448245,4.69741446,0.04127158,0.63148261
-2.51825913,6.96081059,0.02260049,0.25039925,0.43261390,1.45741881,0.74584791,4.67602254,0.04163786,0.62802519
-2.51225613,6.96048638,0.02264721,0.24638459,0.43921411,1.48580644,0.74774212,4.65334117,0.04193960,0.62436320
-2.50625313,6.96101696,0.02267234,0.24239598,0.44566427,1.51565124,0.75036110,4.63048731,0.04218225,0.62063406
-2.50025013,6.96393938,0.02268341,0.23851909,0.45197419,1.54718891,0.75387825,4.60853231,0.04237194,0.61697065
-2.49424712,6.97067321,0.02268826,0.23483221,0.45815156,1.58061820,0.75843822,4.58847814,0.04251517,0.61349860
-2.48824412,6.98248177,0.02269473,0.23140491,0.46420002,1.61608704,0.76415160,4.57123733,0.04261867,0.61033393
-2.48224112,7.00043991,0.02271046,0.22829696,0.47011732,1.65368019,0.77109052,4.55761699,0.04268916,0.60758110
-2.47623812,7.02540867,0.02274264,0.22555750,0.47589403,1.69340900,0.77928547,4.54830690,0.04273319,0.60533162
-2.47023512,7.05801752,0.02279783,0.22322443,0.48151250,1.73520379,0.78872335,4.54387140,0.04275698,0.60366301
-2.46423212,7.09865415,0.02288174,0.22132407,0.48694644,1.77890925,0.79934695,4.54474507,0.04276630,0.60263822
-2.45822911,7.14746153,0.02299912,0.21987109,0.49216096,1.82428311,0.81105590,4.55123143,0.04276643,0.60230548
-2.45222611,7.20434195,0.02315363,0.21886861,0.49711317,1.87099817,0.82370902,4.56350429,0.04276203,0.60269852
-2.44622311,7.26896715,0.02334781,0.21830863,0.50175331,1.91864771,0.83712814,4.58161122,0.04275718,0.60383699
-2.44022011,7.34079382,0.02358306,0.21817261,0.50602624,1.96675406,0.85110320,4.60547849,0.04275538,0.60572722
-2.43421711,7.41908339,0.02385965,0.21843229,0.50987340,2.01477994,0.86539847,4.63491698,0.04275955,0.60836311
-2.42821411,7.50292516,0.02417682,0.21905069,0.51323501,2.06214226,0.87975969,4.66962877,0.04277209,0.61172708
-2.42221111,7.59126168,0.02453284,0.21998326,0.51605238,2.10822765,0.89392187,4.70921390,0.04279494,0.61579106
-2.41620810,7.68291538,0.02492517,0.22117917,0.51827031,2.15240928,0.90761741,4.75317734,0.04282962,0.62051748
-2.41020510,7.77661563,0.02535058,0.22258271,0.51983934,2.19406405,0.92058427,4.80093587,0.04287728,0.62586007
-2.40420210,7.87102534,0.02580525,0.22413475,0.52071775,2.23258978,0.93257385,4.85182507,0.04293875,0.63176461
-2.39819910,7.96476652,0.02628499,0.22577424,0.52087325,2.26742145,0.94335822,4.90510655,0.04301454,0.63816951
-2.39219610,8.05644438,0.02678528,0.22743969,0.52028419,2.29804609,0.95273645,4.95997552,0.04310488,0.64500616
-2.38619310,8.14466955,0.02730138,0.22907069,0.51894031,2.32401578,0.96053983,5.01556913,0.04320968,0.65219919
-2.38019010,8.22807844,0.02782847,0.23060921,0.51684287,2.34495820,0.96663571,5.07097568,0.04332848,0.65966660
-2.37418709,8.30535167,0.02836161,0.23200101,0.51400434,2.36058481,0.97092988,5.12524505,0.04346047,0.66731976
-2.36818409,8.37523065,0.02889583,0.23319676,0.51044748,2.37069612,0.97336746,5.17740053,0.04360437,0.67506346
-2.36218109,8.43653286,0.02942610,0.23415310,0.50620413,2.37518437,0.97393233,5.22645223,0.04375840,0.68279597
-2.35617809,8.48816582,0.02994733,0.23483352,0.50131355,2.37403363,0.97264515,5.27141201,0.04392025,0.69040934
-2.35017509,8.52914044,0.03045437,0.23520906,0.49582062,2.36731753,0.96956031,5.31131007,0.04408703,0.69778982
-2.34417209,8.55858392,0.03094197,0.23525891,0.48977403,2.35519504,0.96476182,5.34521282,0.04425529,0.70481871
-2.33816908,8.57575269,0.03140479,0.23497067,0.48322442,2.33790461,0.95835867,5.37224210,0.04442099,0.71137360
-2.33216608,8.58004558,0.03183743,0.23434066,0.47622289,2.31575721,0.95047977,5.39159504,0.04457963,0.71733001
-2.32616308,8.57101735,0.03223452,0.23337387,0.46881974,2.28912847,0.94126896,5.40256450,0.04472633,0.72256367
-2.32016008,8.54839258,0.03259075,0.23208388,0.46106372,2.25845056,0.93088015,5.40455927,0.04485599,0.72695320
-2.31415708,8.51207966,0.03290110,0.23049259,0.45300169,2.22420393,0.91947314,5.39712365,0.04496347,0.73038335
-2.30815408,8.46218448,0.03316094,0.22862983,0.44467882,2.18690920,0.90721009,5.37995569,0.04504386,0.73274867
-2.30215108,8.39902326,0.03336632,0.22653289,0.43613928,2.14711942,0.89425281,5.35292342,0.04509269,0.73395748
-2.29614807,8.32313353,0.03351416,0.22424584,0.42742730,2.10541261,0.88076104,5.31607841,0.04510627,0.73393605
-2.29014507,8.23528242,0.03360255,0.22181888,0.41858848,2.06238463,0.86689150,5.26966592,0.04508191,0.73263273
-2.28414207,8.13647113,0.03363100,0.21930745,0.40967135,2.01864229,0.85279784,5.21413100,0.04501825,0.73002194
-2.27813907,8.02793440,0.03360067,0.21677136,0.40072879,1.97479633,0.83863104,5.15011981,0.04491545,0.72610762
-2.27213607,7.91113385,0.03351458,0.21427373,0.39181940,1.93145442,0.82454029,5.07847581,0.04477541,0.72092612
-2.26613307,7.78774432,0.03337773,0.21187984,0.38300836,1.88921355,0.81067393,5.00023011,0.04460189,0.71454800
-2.26013007,7.65963223,0.03319720,0.20965590,0.37436797,1.84865213,0.79718028,4.91658593,0.04440057,0.70707889
-2.25412706,7.52882574,0.03298204,0.20766768,0.36597740,1.81032129,0.78420803,4.82889689,0.04417900,0.69865886
-2.24812406,7.39747642,0.03274323,0.20597906,0.35792187,1.77473574,0.77190612,4.73863936,0.04394646,0.68946054
-2.24212106,7.26781296,0.03249335,0.20465049,0.35029107,1.74236404,0.76042276,4.64737915,0.04371377,0.67968562
-2.23611806,7.14208773,0.03224628,0.20373746,0.34317692,1.71361875,0.74990368,4.55673322,0.04349292,0.66956001
-2.23011506,7.02251758,0.03201672,0.20328884,0.33667067,1.68884658,0.74048958,4.46832738,0.04329668,0.65932751
-2.22411206,6.91122083,0.03181967,0.20334541,0.33085958,1.66831913,0.73231278,4.38375104,0.04313815,0.64924246
-2.21810905,6.81015265,0.03166985,0.20393835,0.32582330,1.65222470,0.72549330,4.30451056,0.04303017,0.63956139
-2.21210605,6.72104152,0.03158104,0.20508804,0.32163009,1.64066160,0.72013462,4.23198283,0.04298478,0.63053407
-2.20610305,6.64532957,0.03156542,0.20680293,0.31833325,1.63363362,0.71631938,4.16737090,0.04301267,0.62239443
-2.20010005,6.58411974,0.03163305,0.20907891,0.31596787,1.63104798,0.71410529,4.11166341,0.04312259,0.61535165
-2.19409705,6.53813250,0.03179120,0.21189888,0.31454810,1.63271627,0.71352169,4.06559987,0.04332088,0.60958191
-2.18809405,6.50767457,0.03204398,0.21523287,0.31406523,1.63835853,0.71456685,4.02964331,0.04361103,0.60522118
-2.18209105,6.49262177,0.03239196,0.21903857,0.31448666,1.64761053,0.71720652,4.00396198,0.04399334,0.60235947
-2.17608804,6.49241748,0.03283198,0.22326232,0.31575578,1.66003427,0.72137375,3.98842113,0.04446475,0.60103680
-2.17008504,6.50608729,0.03335708,0.22784066,0.31779303,1.67513123,0.72697006,3.98258577,0.04501874,0.60124122
-2.16408204,6.53226991,0.03395666,0.23270221,0.32049778,1.69235812,0.73386815,3.98573460,0.04564540,0.60290895
-2.15807904,6.56926347,0.03461678,0.23776999,0.32375134,1.71114431,0.74191590,3.99688502,0.04633167,0.60592664
-2.15207604,6.61508541,0.03532054,0.24296402,0.32742056,1.73091033,0.75094155,4.01482824,0.04706165,0.61013581
-2.14607304,6.66754373,0.03604876,0.24820406,0.33136226,1.75108662,0.76075983,4.03817344,0.04781714,0.61533916
-2.14007004,6.72431633,0.03678061,0.25341243,0.33542789,1.77113158,0.77117869,4.06539911,0.04857819,0.62130849
-2.13406703,6.78303513,0.03749443,0.25851667,0.33946850,1.79054825,0.78200624,4.09490933,0.04932377,0.62779396
-2.12806403,6.84137108,0.03816861,0.26345207,0.34333963,1.80889871,0.79305759,4.12509280,0.05003253,0.63453401
-2.12206103,6.89711628,0.03878238,0.26816367,0.34690584,1.82581576,0.80416113,4.15438169,0.05068352,0.64126574
-2.11605803,6.94825950,0.03931665,0.27260790,0.35004487,1.84101115,0.81516399,4.18130806,0.05125696,0.64773509
-2.11005503,6.99305177,0.03975481,0.27675355,0.35265105,1.85428039,0.82593628,4.20455507,0.05173490,0.65370628
-2.10405203,7.03005923,0.04008334,0.28058213,0.35463795,1.86550376,0.83637398,4.22300087,0.05210188,0.65897032
-2.09804902,7.05820128,0.04029236,0.28408747,0.35594016,1.87464386,0.84640038,4.23575339,0.05234542,0.66335189
-2.09204602,7.07677256,0.04037600,0.28727483,0.35651410,1.88173981,0.85596587,4.24217461,0.05245645,0.66671455
-2.08604302,7.08544855,0.04033260,0.29015917,0.35633796,1.88689879,0.86504638,4.24189350,0.05242955,0.66896402
-2.08004002,7.08427509,0.04016474,0.29276315,0.35541085,1.89028525,0.87364041,4.23480750,0.05226308,0.67004938
-2.07403702,7.07364311,0.03987910,0.29511452,0.35375105,1.89210873,0.88176502,4.22107295,0.05195916,0.66996235
-2.06803402,7.05425071,0.03948612,0.29724351,0.35139384,1.89261081,0.88945103,4.20108528,0.05152352,0.66873471
-2.06203102,7.02705490,0.03899956,0.29917994,0.34838872,1.89205210,0.89673774,4.17545055,0.05096518,0.66643409
-2.05602801,6.99321615,0.03843594,0.30095063,0.34479643,1.89069974,0.90366761,4.14495004,0.05029607,0.66315859
-2.05002501,6.95403897,0.03781381,0.30257698,0.34068580,1.88881623,0.91028112,4.11050007,0.04953060,0.65903038
-2.04402201,6.91091152,0.03715305,0.30407303,0.33613069,1.88664989,0.91661226,4.07310908,0.04868507,0.65418889
-2.03801901,6.86524753,0.03647412,0.30544407,0.33120707,1.88442741,0.92268485,4.03383444,0.04777715,0.64878384
-2.03201601,6.81843321,0.03579726,0.30668594,0.32599042,1.88234864,0.92850989,3.99374084,0.04682533,0.64296864
-2.02601301,6.77178131,0.03514184,0.30778497,0.32055352,1.88058375,0.93408416,3.95386231,0.04584834,0.63689443
-2.02001001,6.72649413,0.03452567,0.30871868,0.31496474,1.87927253,0.93939000,3.91516929,0.04486472,0.63070499
-2.01400700,6.68363656,0.03396449,0.30945712,0.30928675,1.87852586,0.94439636,3.87854194,0.04389239,0.62453289
-2.00800400,6.64411951,0.03347151,0.30996483,0.30357581,1.87842879,0.94906096,3.84475041,0.04294826,0.61849686
-2.00200100,6.60869353,0.03305715,0.31020325,0.29788143,1.87904510,0.95333341,3.81444232,0.04204802,0.61270042
-1.99599800,6.57795191,0.03272883,0.31013350,0.29224650,1.88042270,0.95715904,3.78813743,0.04120593,0.60723182
-1.98999500,6.55234187,0.03249093,0.30971928,0.28670781,1.88259955,0.96048322,3.76622871,0.04043478,0.60216505
-1.98399200,6.53218223,0.03234492,0.30892983,0.28129672,1.88560960,0.96325586,3.74898921,0.03974581,0.59756175
-1.97798899,6.51768565,0.03228950,0.30774266,0.27604020,1.88948836,0.96543583,3.73658354,0.03914880,0.59347377
-1.97198599,6.50898333,0.03232093,0.30614600,0.27096180,1.89427765,0.96699491,3.72908263,0.03865216,0.58994612
-1.96598299,6.50615006,0.03243336,0.30414068,0.26608276,1.90002931,0.96792125,3.72648046,0.03826303,0.58701991
-1.95997999,6.50922780,0.03261927,0.30174153,0.26142306,1.90680756,0.96822177,3.72871142,0.03798745,0.58473513
-1.95397699,6.51824585,0.03286992,0.29897797,0.25700233,1.91468987,0.96792373,3.73566701,0.03783050,0.58313291
-1.94797399,6.53323638,0.03317578,0.29589396,0.25284060,1.92376623,0.96707498,3.74721077,0.03779637,0.58225699
-1.94197099,6.55424415,0.03352696,0.29254718,0.24895890,1.93413693,0.96574313,3.76319058,0.03788849,0.58215439
