energy_ev,total_up,Cd_p_up,Cd_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-2.92646323,1.85865895,0.36318198,0.10042723,0.28669653,0.64887522,0.00983536,0.47273506,0.06728349,0.19243370
-2.92046023,1.85802313,0.37883782,0.09950017,0.29299088,0.64996116,0.00978674,0.47253840,0.06547458,0.18776684
-2.91445723,1.85722463,0.39451702,0.09843273,0.29939830,0.65226151,0.00970970,0.47189796,0.06342011,0.18259834
-2.90845423,1.85634931,0.41006294,0.09724215,0.30583357,0.65577708,0.00960385,0.47086192,0.06114332,0.17698294
-2.90245123,1.85547625,0.42531277,0.09594669,0.31220676,0.66050132,0.00947000,0.46947464,0.05867186,0.17098450
-2.89644822,1.85467246,0.44009828,0.09456490,0.31842352,0.66642269,0.00931016,0.46777336,0.05603707,0.16467437
-2.89044522,1.85398889,0.45424678,0.09311480,0.32438583,0.67352774,0.00912758,0.46578511,0.05327319,0.15812953
-2.88444222,1.85345829,0.46758244,0.09161322,0.32999321,0.68180508,0.00892659,0.46352441,0.05041636,0.15143058
-2.87843922,1.85309531,0.47992804,0.09007520,0.33514442,0.69125000,0.00871257,0.46099153,0.04750370,0.14465953
-2.87243622,1.85289912,0.49110726,0.08851354,0.33973977,0.70186963,0.00849181,0.45817191,0.04457224,0.13789780
-2.86643322,1.85285838,0.50094763,0.08693847,0.34368392,0.71368829,0.00827135,0.45503639,0.04165797,0.13122418
-2.86043022,1.85295842,0.50928402,0.08535755,0.34688900,0.72675267,0.00805881,0.45154264,0.03879494,0.12471306
-2.85442721,1.85319013,0.51596272,0.08377569,0.34927809,0.74113653,0.00786222,0.44763750,0.03601444,0.11843284
-2.84842421,1.85355991,0.52084597,0.08219539,0.35078873,0.75694430,0.00768981,0.44326025,0.03334433,0.11244469
-2.84242121,1.85409987,0.52381663,0.08061706,0.35137631,0.77431335,0.00754983,0.43834648,0.03080853,0.10680162
-2.83641821,1.85487732,0.52478301,0.07903948,0.35101714,0.79341439,0.00745039,0.43283255,0.02842662,0.10154778
-2.83041521,1.85600274,0.52368336,0.07746033,0.34971089,0.81444972,0.00739920,0.42666014,0.02621370,0.09671822
-2.82441221,1.85763532,0.52048986,0.07587678,0.34748236,0.83764914,0.00740347,0.41978079,0.02418031,0.09233878
-2.81840920,1.85998533,0.51521186,0.07428602,0.34438222,0.86326346,0.00746968,0.41216005,0.02233256,0.08842633
-2.81240620,1.86331284,0.50789802,0.07268578,0.34048682,0.89155556,0.00760345,0.40378102,0.02067236,0.08498915
-2.80640320,1.86792249,0.49863722,0.07107474,0.33589677,0.92278938,0.00780940,0.39464708,0.01919777,0.08202750
-2.80040020,1.87415426,0.48755808,0.06945291,0.33073452,0.95721720,0.00809101,0.38478359,0.01790340,0.07953427
-2.79439720,1.88237071,0.47482698,0.06782178,0.32514088,0.99506563,0.00845048,0.37423855,0.01678095,0.07749567
-2.78839420,1.89294101,0.46064467,0.06618443,0.31927062,1.03652120,0.00888870,0.36308207,0.01581966,0.07589201
-2.78239120,1.90622282,0.44524140,0.06454548,0.31328747,1.08171601,0.00940507,0.35140482,0.01500689,0.07469843
-2.77638819,1.92254293,0.42887101,0.06291092,0.30735853,1.13071457,0.00999756,0.33931544,0.01432858,0.07388561
-2.77038519,1.94217788,0.41180390,0.06128792,0.30164862,1.18350229,0.01066256,0.32693717,0.01376978,0.07342048
-2.76438219,1.96533567,0.39431947,0.05968445,0.29631462,1.23997664,0.01139498,0.31440385,0.01331509,0.07326684
-2.75837919,1.99213995,0.37669818,0.05810902,0.29150024,1.29994140,0.01218817,0.30185552,0.01294904,0.07338607
-2.75237619,2.02261760,0.35921372,0.05657027,0.28733138,1.36310466,0.01303406,0.28943392,0.01265643,0.07373767
-2.74637319,2.05669065,0.34212555,0.05507668,0.28391235,1.42908087,0.01392320,0.27727804,0.01242267,0.07427997
-2.74037019,2.09417332,0.32567226,0.05363631,0.28132309,1.49739694,0.01484489,0.26552011,0.01223395,0.07497070
-2.73436718,2.13477444,0.31006589,0.05225660,0.27961760,1.56750260,0.01578733,0.25428203,0.01207748,0.07576773
-2.72836418,2.17810541,0.29548767,0.05094422,0.27882346,1.63878436,0.01673783,0.24367258,0.01194162,0.07662972
-2.72236118,2.22369342,0.28208513,0.04970510,0.27894258,1.71058294,0.01768301,0.23378536,0.01181594,0.07751688
-2.71635818,2.27099939,0.26997085,0.04854442,0.27995313,1.78221329,0.01860906,0.22469765,0.01169135,0.07839177
-2.71035518,2.31943990,0.25922270,0.04746677,0.28181234,1.85298650,0.01950205,0.21647009,0.01156008,0.07922003
-2.70435218,2.36841194,0.24988573,0.04647635,0.28446021,1.92223257,0.02034817,0.20914717,0.01141572,0.07997126
-2.69834917,2.41731938,0.24197528,0.04557714,0.28782376,1.98932329,0.02113407,0.20275844,0.01125322,0.08061975
-2.69234617,2.46559973,0.23548136,0.04477321,0.29182170,2.05369402,0.02184718,0.19732026,0.01106884,0.08114518
-2.68634317,2.51274996,0.23037395,0.04406889,0.29636922,2.11486349,0.02247599,0.19283805,0.01086014,0.08153335
-2.68034017,2.55835004,0.22660885,0.04346900,0.30138257,2.17245081,0.02301036,0.18930866,0.01062592,0.08177664
-2.67433717,2.60208291,0.22413399,0.04297900,0.30678346,2.22618881,0.02344174,0.18672296,0.01036616,0.08187444
-2.66833417,2.64374999,0.22289559,0.04260506,0.31250273,2.27593312,0.02376345,0.18506816,0.01008197,0.08183334
-2.66233117,2.68328131,0.22284421,0.04235406,0.31848346,2.32166659,0.02397082,0.18433010,0.00977552,0.08166719
-2.65632816,2.72073975,0.22394009,0.04223352,0.32468316,2.36349872,0.02406131,0.18449493,0.00944993,0.08139687
-2.65032516,2.75631917,0.22615780,0.04225145,0.33107506,2.40166010,0.02403457,0.18555056,0.00910922,0.08104986
-2.64432216,2.79033633,0.22948985,0.04241607,0.33764853,2.43649200,0.02389246,0.18748747,0.00875819,0.08065961
-2.63831916,2.82321718,0.23394923,0.04273557,0.34440856,2.46843145,0.02363898,0.19029904,0.00840233,0.08026466
-2.63231616,2.85547775,0.23957065,0.04321775,0.35137437,2.49799249,0.02328010,0.19398140,0.00804772,0.07990754
-2.62631316,2.88770089,0.24641066,0.04386962,0.35857742,2.52574404,0.02282363,0.19853276,0.00770089,0.07963354
-2.62031016,2.92050961,0.25454645,0.04469711,0.36605870,2.55228564,0.02227893,0.20395248,0.00736871,0.07948927
-2.61430715,2.95453832,0.26407357,0.04570463,0.37386574,2.57822159,0.02165667,0.21023978,0.00705830,0.07952116
-2.60830415,2.99040323,0.27510250,0.04689486,0.38204929,2.60413490,0.02096851,0.21739226,0.00677683,0.07977391
-2.60230115,3.02867327,0.28775446,0.04826840,0.39065997,2.63056188,0.02022673,0.22540447,0.00653146,0.08028891
-2.59629815,3.06984260,0.30215630,0.04982365,0.39974501,2.65796837,0.01944398,0.23426635,0.00632914,0.08110271
-2.59029515,3.11430611,0.31843496,0.05155667,0.40934520,2.68672880,0.01863288,0.24396194,0.00617651,0.08224558
-2.58429215,3.16233864,0.33671145,0.05346116,0.41949226,2.71710861,0.01780577,0.25446818,0.00607975,0.08374032
-2.57828914,3.21407892,0.35709470,0.05552847,0.43020658,2.74925103,0.01697443,0.26575398,0.00604443,0.08560113
-2.57228614,3.26951875,0.37967536,0.05774773,0.44149544,2.78316851,0.01614983,0.27777955,0.00607537,0.08783283
-2.56628314,3.32849761,0.40451983,0.06010599,0.45335183,2.81873931,0.01534199,0.29049601,0.00617653,0.09043032
-2.56028014,3.39070295,0.43166458,0.06258842,0.46575368,2.85570919,0.01455980,0.30384520,0.00635087,0.09337837
-2.55427714,3.45567587,0.46111112,0.06517855,0.47866358,2.89369828,0.01381100,0.31775976,0.00660019,0.09665169
-2.54827414,3.52282177,0.49282148,0.06785846,0.49202887,2.93221268,0.01310206,0.33216338,0.00692511,0.10021534
-2.54227114,3.59142547,0.52671463,0.07060903,0.50578219,2.97066029,0.01243825,0.34697117,0.00732492,0.10402549
-2.53626813,3.66066999,0.56266376,0.07341011,0.51984215,3.00837026,0.01182366,0.36209015,0.00779750,0.10803039
-2.53026513,3.72965802,0.60049465,0.07624070,0.53411428,3.04461516,0.01126122,0.37741980,0.00833935,0.11217166
-2.52426213,3.79743544,0.63998505,0.07907910,0.54849217,3.07863502,0.01075286,0.39285269,0.00894550,0.11638582
-2.51825913,3.86301562,0.68086534,0.08190299,0.56285865,3.10966211,0.01029953,0.40827507,0.00960956,0.12060590
-2.51225613,3.92540381,0.72282029,0.08468952,0.57708710,3.13694564,0.00990132,0.42356761,0.01032377,0.12476327
-2.50625313,3.98362071,0.76549208,0.08741538,0.59104285,3.15977531,0.00955756,0.43860608,0.01107908,0.12878945
-2.50025013,4.03672447,0.80848447,0.09005680,0.60458463,3.17750281,0.00926687,0.45326223,0.01186527,0.13261793
-2.49424712,4.08383051,0.85136808,0.09258968,0.61756622,3.18956054,0.00902725,0.46740469,0.01267112,0.13618598
-2.48824412,4.12412870,0.89368671,0.09498961,0.62983815,3.19547693,0.00883612,0.48090006,0.01348459,0.13943625
-2.48224112,4.15689768,0.93496459,0.09723202,0.64124965,3.19488789,0.00869039,0.49361423,0.01429304,0.14231825
-2.47623812,4.18151595,0.97471442,0.09929232,0.65165078,3.18754412,0.00858645,0.50541381,0.01508350,0.14478957
-2.47023512,4.19747000,1.01244601,0.10114614,0.66089479,3.17331425,0.00852027,0.51616786,0.01584292,0.14681688
-2.46423212,4.20435936,1.04767537,0.10276961,0.66884067,3.15218399,0.00848737,0.52574980,0.01655848,0.14837660
-2.45822911,4.20189906,1.07993406,0.10413971,0.67535596,3.12425147,0.00848289,0.53403952,0.01721783,0.14945527
-2.45222611,4.18991949,1.10877856,0.10523468,0.68031965,3.08971935,0.00850165,0.54092571,0.01780942,0.15004965
-2.44622311,4.16836442,1.13379944,0.10603449,0.68362521,3.04888422,0.00853820,0.54630821,0.01832275,0.15016648
-2.44022011,4.13728720,1.15463012,0.10652133,0.68518361,3.00212397,0.00858690,0.55010052,0.01874865,0.14982193
-2.43421711,4.09684578,1.17095505,0.10668014,0.68492619,2.94988376,0.00864206,0.55223215,0.01907946,0.14904085
-2.42821411,4.04729676,1.18251702,0.10649916,0.68280728,2.89266136,0.00869799,0.55265097,0.01930926,0.14785575
-2.42221111,3.98898879,1.18912339,0.10597041,0.67880650,2.83099240,0.00874923,0.55132527,0.01943401,0.14630557
-2.41620810,3.92235551,1.19065112,0.10509017,0.67293044,2.76543623,0.00879062,0.54824551,0.01945162,0.14443441
-2.41020510,3.84790824,1.18705043,0.10385938,0.66521377,2.69656267,0.00881751,0.54342570,0.01936206,0.14229003
-2.40420210,3.76622836,1.17834685,0.10228392,0.65571953,2.62494019,0.00882591,0.53690428,0.01916732,0.13992241
-2.39819910,3.67795948,1.16464169,0.10037484,0.64453860,2.55112560,0.00881264,0.52874444,0.01887138,0.13738229
-2.39219610,3.58379933,1.14611078,0.09814845,0.63178831,2.47565547,0.00877546,0.51903389,0.01848011,0.13471979
-2.38619310,3.48449127,1.12300149,0.09562621,0.61761008,2.39903926,0.00871322,0.50788394,0.01800113,0.13198304
-2.38019010,3.38081540,1.09562810,0.09283457,0.60216625,2.32175401,0.00862593,0.49542806,0.01744366,0.12921714
-2.37418709,3.27357920,1.06436561,0.08980462,0.58563614,2.24424066,0.00851483,0.48181977,0.01681827,0.12646306
-2.36818409,3.16360774,1.02964207,0.08657160,0.56821148,2.16690159,0.00838237,0.46723008,0.01613665,0.12375696
-2.36218109,3.05173354,0.99192978,0.08317433,0.55009135,2.09009941,0.00823225,0.45184435,0.01541137,0.12112961
-2.35617809,2.93878615,0.95173551,0.07965445,0.53147692,2.01415668,0.00806930,0.43585896,0.01465558,0.11860607
-2.35017509,2.82558182,0.90959010,0.07605570,0.51256616,1.93935656,0.00789935,0.41947759,0.01388274,0.11620566
-2.34417209,2.71291335,0.86603778,0.07242302,0.49354879,1.86594412,0.00772912,0.40290747,0.01310636,0.11394205
-2.33816908,2.60154054,0.82162549,0.06880165,0.47460170,1.79412833,0.00756599,0.38635560,0.01233969,0.11182371
-2.33216608,2.49218161,0.77689270,0.06523629,0.45588509,1.72408457,0.00741777,0.37002514,0.01159548,0.10985441
-2.32616308,2.38550576,0.73236185,0.06177019,0.43753949,1.65595780,0.00729244,0.35411198,0.01088575,0.10803402
-2.32016008,2.28212728,0.68852988,0.05844434,0.41968375,1.58986603,0.00719791,0.33880177,0.01022158,0.10635928
-2.31415708,2.18260134,0.64586104,0.05529675,0.40241428,1.52590442,0.00714166,0.32426727,0.00961287,0.10482483
-2.30815408,2.08742162,0.60478107,0.05236178,0.38580522,1.46414962,0.00713054,0.31066627,0.00906824,0.10342408
-2.30215108,1.99701982,0.56567295,0.04966959,0.36990986,1.40466446,0.00717045,0.29813996,0.00859489,0.10215025
-2.29614807,1.91176686,0.52887424,0.04724578,0.35476292,1.34750271,0.00726610,0.28681189,0.00819845,0.10099726
-2.29014507,1.83197574,0.49467592,0.04511104,0.34038364,1.29271391,0.00742081,0.27678735,0.00788302,0.09996050
-2.28414207,1.75790564,0.46332258,0.04328107,0.32677945,1.24034798,0.00763634,0.26815333,0.00765105,0.09903755
-2.27813907,1.68976708,0.43501389,0.04176651,0.31394994,1.19045936,0.00791274,0.26097877,0.00750342,0.09822866
-2.27213607,1.62772755,0.40990700,0.04057310,0.30189089,1.14311068,0.00824835,0.25531529,0.00743942,0.09753708
-2.26613307,1.57191752,0.38811974,0.03970189,0.29059801,1.09837554,0.00863976,0.25119806,0.00745690,0.09696920
-2.26013007,1.52243614,0.36973422,0.03914959,0.28007029,1.05634042,0.00908190,0.24864700,0.00755232,0.09653443
-2.25412706,1.47935652,0.35480066,0.03890898,0.27031256,1.01710546,0.00956820,0.24766806,0.00772090,0.09624497
-2.24812406,1.44273026,0.34334122,0.03896946,0.26133724,0.98078423,0.01009081,0.24825453,0.00795681,0.09611532
-2.24212106,1.41259103,0.33535347,0.03931759,0.25316507,0.94750227,0.01064088,0.25038849,0.00825329,0.09616170
-2.23611806,1.38895704,0.33081351,0.03993771,0.24582486,0.91739465,0.01120893,0.25404210,0.00860293,0.09640131
-2.23011506,1.37183255,0.32967858,0.04081255,0.23935220,0.89060252,0.01178521,0.25917894,0.00899780,0.09685153
-2.22411206,1.36120815,0.33188895,0.04192391,0.23378734,0.86726896,0.01236016,0.26575513,0.00942974,0.09752905
-2.21810905,1.35706032,0.33736927,0.04325322,0.22917222,0.84753420,0.01292490,0.27372048,0.00989053,0.09844902
-2.21210605,1.35935005,0.34602926,0.04478214,0.22554702,0.83153051,0.01347163,0.28301940,0.01037211,0.09962420
-2.20610305,1.36802094,0.35776395,0.04649307,0.22294638,0.81937697,0.01399409,0.29359171,0.01086680,0.10106423
-2.20010005,1.38299685,0.37245346,0.04836959,0.22139550,0.81117439,0.01448803,0.30537332,0.01136747,0.10277497
-2.19409705,1.40417928,0.38996245,0.05039679,0.22090647,0.80700053,0.01495146,0.31829675,0.01186768,0.10475796
-2.18809405,1.43144471,0.41013952,0.05256155,0.22147500,0.80690577,0.01538503,0.33229147,0.01236186,0.10701002
-2.18209105,1.46464193,0.43281650,0.05485260,0.22307783,0.81090944,0.01579214,0.34728413,0.01284532,0.10952308
-2.17608804,1.50358941,0.45780791,0.05726060,0.22567087,0.81899679,0.01617902,0.36319860,0.01331440,0.11228407
-2.17008504,1.54807289,0.48491066,0.05977797,0.22918837,0.83111672,0.01655471,0.37995586,0.01376641,0.11527504
-2.16408204,1.59784300,0.51390401,0.06239865,0.23354298,0.84718012,0.01693086,0.39747377,0.01419969,0.11847336
-2.15807904,1.65261309,0.54454996,0.06511776,0.23862693,0.86705889,0.01732140,0.41566663,0.01461346,0.12185213
-2.15207604,1.71205700,0.57659405,0.06793116,0.24431405,0.89058546,0.01774214,0.43444472,0.01500782,0.12538064
-2.14607304,1.77580695,0.60976654,0.07083487,0.25046272,0.91755281,0.01821018,0.45371362,0.01538358,0.12902492
-2.14007004,1.84345142,0.64378404,0.07382451,0.25691948,0.94771474,0.01874326,0.47337354,0.01574211,0.13274834
-2.13406703,1.91453304,0.67835146,0.07689467,0.26352315,0.98078648,0.01935901,0.49331860,0.01608521,0.13651227
-2.12806403,1.98854660,0.71316431,0.08003826,0.27010932,1.01644544,0.02007416,0.51343606,0.01641489,0.14027667
-2.12206103,2.06493734,0.74791125,0.08324593,0.27651483,1.05433218,0.02090369,0.53360575,0.01673326,0.14400076
-2.11605803,2.14309961,0.78227685,0.08650552,0.28258223,1.09405156,0.02186000,0.55369956,0.01704225,0.14764355
-2.11005503,2.22237628,0.81594460,0.08980164,0.28816387,1.13517423,0.02295215,0.57358114,0.01734355,0.15116436
-2.10405203,2.30205922,0.84859996,0.09311532,0.29312556,1.17723848,0.02418510,0.59310598,0.01763841,0.15452328
-2.09804902,2.38139113,0.87993370,0.09642390,0.29734962,1.21975275,0.02555915,0.61212184,0.01792754,0.15768160
-2.09204602,2.45956920,0.90964524,0.09970099,0.30073721,1.26219883,0.02706946,0.63046959,0.01821099,0.16060214
-2.08604302,2.53575094,0.93744626,0.10291672,0.30320996,1.30403613,0.02870576,0.64798463,0.01848817,0.16324955
-2.08004002,2.60906247,0.96306441,0.10603811,0.30471087,1.34470709,0.03045225,0.66449887,0.01875774,0.16559066
-2.07403702,2.67860958,0.98624724,0.10902970,0.30520452,1.38364393,0.03228771,0.67984323,0.01901775,0.16759472
-2.06803402,2.74349164,1.00676620,0.11185432,0.30467666,1.42027685,0.03418588,0.69385079,0.01926562,0.16923376
-2.06203102,2.80281822,1.02442089,0.11447401,0.30313327,1.45404367,0.03611592,0.70636034,0.01949827,0.17048292
-2.05602801,2.85572837,1.03904322,0.11685115,0.30059925,1.48440085,0.03804327,0.71722043,0.01971231,0.17132087
-2.05002501,2.90141193,1.05050167,0.11894960,0.29711683,1.51083574,0.03993052,0.72629366,0.01990413,0.17173021
-2.04402201,2.93913236,1.05870524,0.12073592,0.29274372,1.53287968,0.04173852,0.73346109,0.02007015,0.17169796
-2.03801901,2.96825022,1.06360710,0.12218056,0.28755134,1.55012162,0.04342761,0.73862658,0.02020697,0.17121606
-2.03201601,2.98824634,1.06520767,0.12325901,0.28162294,1.56222162,0.04495891,0.74172082,0.02031162,0.17028191
-2.02601301,2.99874357,1.06355697,0.12395283,0.27505186,1.56892386,0.04629558,0.74270484,0.02038169,0.16889875
-2.02001001,2.99952603,1.05875591,0.12425048,0.26793985,1.57006833,0.04740414,0.74157279,0.02041551,0.16707613
-2.01400700,2.99055467,1.05095647,0.12414796,0.26039554,1.56560059,0.04825564,0.73835378,0.02041232,0.16483015
-2.00800400,2.97197828,1.04036056,0.12364918,0.25253301,1.55557915,0.04882671,0.73311267,0.02037231,0.16218362
-2.00200100,2.94413897,1.02721743,0.12276609,0.24447039,1.54017973,0.04910043,0.72594966,0.02029667,0.15916597
-1.99599800,2.90757157,1.01181958,0.12151844,0.23632856,1.51969615,0.04906700,0.71699866,0.02018761,0.15581301
-1.98999500,2.86299666,0.99449730,0.11993338,0.22822980,1.49453743,0.04872415,0.70642451,0.02004830,0.15216643
-1.98399200,2.81130719,0.97561186,0.11804471,0.22029638,1.46522111,0.04807729,0.69441902,0.01988269,0.14827308
-1.97798899,2.75354908,0.95554761,0.11589190,0.21264912,1.43236282,0.04713942,0.68119621,0.01969546,0.14418401
-1.97198599,2.69089632,0.93470323,0.11351900,0.20540580,1.39666240,0.04593078,0.66698671,0.01949173,0.13995337
-1.96598299,2.62462167,0.91348245,0.11097336,0.19867954,1.35888686,0.04447827,0.65203176,0.01927689,0.13563708
-1.95997999,2.55606405,0.89228459,0.10830429,0.19257703,1.31985111,0.04281464,0.63657709,0.01905636,0.13129148
-1.95397699,2.48659388,0.87149534,0.10556173,0.18719684,1.28039677,0.04097758,0.62086677,0.01883533,0.12697191
-1.94797399,2.41757794,0.85147816,0.10279495,0.18262758,1.24137022,0.03900866,0.60513759,0.01861855,0.12273127
-1.94197099,2.35034497,0.83256646,0.10005140,0.17894633,1.20360048,0.03695216,0.58961395,0.01841014,0.11861873
-1.93596798,2.28615348,0.81505713,0.09737565,0.17621708,1.16787792,0.03485396,0.57450357,0.01821341,0.11467857
-1.92996498,2.22616280,0.79920532,0.09480851,0.17448947,1.13493444,0.03276033,0.55999414,0.01803075,0.11094914
-1.92396198,2.17140829,0.78522088,0.09238642,0.17379776,1.10542594,0.03071691,0.54625090,0.01786357,0.10746220
-1.91795898,2.12278146,0.77326620,0.09014093,0.17416021,1.07991746,0.02876764,0.53341517,0.01771229,0.10424234
-1.91195598,2.08101522,0.76345571,0.08809848,0.17557878,1.05887162,0.02695389,0.52160372,0.01757641,0.10130679
-1.90595298,2.04667443,0.75585666,0.08628024,0.17803926,1.04264029,0.02531365,0.51090893,0.01745456,0.09866544
-1.89994997,2.02015143,0.75049110,0.08470221,0.18151179,1.03145992,0.02388090,0.50139940,0.01734469,0.09632109
-1.89394697,2.00166635,0.74733882,0.08337530,0.18595176,1.02545012,0.02268501,0.49312103,0.01724422,0.09426992
-1.88794397,1.99127132,0.74634097,0.08230560,0.19130108,1.02461557,0.02175039,0.48609816,0.01715025,0.09250210
-1.88194097,1.98885815,0.74740409,0.08149458,0.19748965,1.02885069,0.02109610,0.48033481,0.01705975,0.09100257
-1.87593797,1.99416866,0.75040431,0.08093936,0.20443714,1.03794684,0.02073565,0.47581572,0.01696978,0.08975183
-1.86993497,2.00680683,0.75519150,0.08063294,0.21205486,1.05160154,0.02067684,0.47250719,0.01687768,0.08872680
-1.86393197,2.02625241,0.76159322,0.08056443,0.22024765,1.06942933,0.02092167,0.47035770,0.01678118,0.08790166
-1.85792896,2.05187517,0.76941835,0.08071914,0.22891584,1.09097360,0.02146630,0.46929827,0.01667861,0.08724863
-1.85192596,2.08294964,0.77846038,0.08107883,0.23795705,1.11571929,0.02230108,0.46924273,0.01656892,0.08673875
-1.84592296,2.11866998,0.78850031,0.08162173,0.24726788,1.14310581,0.02341065,0.47008795,0.01645171,0.08634251
-1.83991996,2.15816489,0.79930937,0.08232277,0.25674540,1.17253999,0.02477408,0.47171425,0.01632731,0.08603046
-1.83391696,2.20051260,0.81065144,0.08315374,0.26628844,1.20340880,0.02636510,0.47398609,0.01619664,0.08577373
-1.82791396,2.24475584,0.82228548,0.08408354,0.27579868,1.23509152,0.02815244,0.47675335,0.01606118,0.08554449
-1.82191096,2.28991716,0.83396806,0.08507851,0.28518151,1.26697136,0.03010023,0.47985303,0.01592286,0.08531635
-1.81590795,2.33501438,0.84545598,0.08610297,0.29434672,1.29844616,0.03216856,0.48311190,0.01578391,0.08506476
-1.80990495,2.37907640,0.85650920,0.08711973,0.30320907,1.32893835,0.03431416,0.48634973,0.01564675,0.08476737
-1.80390195,2.42115923,0.86689413,0.08809089,0.31168877,1.35790376,0.03649117,0.48938330,0.01551381,0.08440435
-1.79789895,2.46036207,0.87638714,0.08897860,0.31971185,1.38483943,0.03865206,0.49203110,0.01538741,0.08395877
-1.79189595,2.49584326,0.88477839,0.08974608,0.32721065,1.40929031,0.04074869,0.49411846,0.01526960,0.08341692
-1.78589295,2.52683564,0.89187587,0.09035860,0.33412422,1.43085461,0.04273337,0.49548295,0.01516211,0.08276861
-1.77988994,2.55266098,0.89750939,0.09078447,0.34039890,1.44918799,0.04456006,0.49597986,0.01506618,0.08200751
-1.77388694,2.57274294,0.90153449,0.09099612,0.34598896,1.46400639,0.04618557,0.49548742,0.01498257,0.08113136
-1.76788394,2.58661801,0.90383607,0.09097097,0.35085729,1.47508752,0.04757066,0.49391147,0.01491144,0.08014216
-1.76188094,2.59394416,0.90433145,0.09069231,0.35497623,1.48227113,0.04868119,0.49118938,0.01485242,0.07904630
-1.75587794,2.59450657,0.90297280,0.09014990,0.35832841,1.48545797,0.04948902,0.48729293,0.01480454,0.07785454
-1.74987494,2.58822034,0.89974872,0.08934042,0.36090760,1.48460769,0.04997289,0.48222999,0.01476632,0.07658196
-1.74387194,2.57512987,0.89468488,0.08826774,0.36271950,1.47973578,0.05011892,0.47604488,0.01473578,0.07524765
-1.73786893,2.55540506,0.88784359,0.08694280,0.36378233,1.47090970,0.04992105,0.46881733,0.01471051,0.07387447
-1.73186593,2.52933423,0.87932233,0.08538334,0.36412733,1.45824443,0.04938108,0.46066005,0.01468778,0.07248845
-1.72586293,2.49731431,0.86925119,0.08361336,0.36379884,1.44189777,0.04850858,0.45171512,0.01466458,0.07111833
-1.71985993,2.45983836,0.85778935,0.08166233,0.36285407,1.42206537,0.04732043,0.44214908,0.01463774,0.06979474
-1.71385693,2.41748119,0.84512058,0.07956424,0.36136242,1.39897595,0.04584018,0.43214723,0.01460402,0.06854953
-1.70785393,2.37088343,0.83144808,0.07735638,0.35940439,1.37288672,0.04409719,0.42190714,0.01456018,0.06741482
-1.70185093,2.32073461,0.81698856,0.07507821,0.35706985,1.34407914,0.04212559,0.41163176,0.01450312,0.06642221
-1.69584792,2.26775592,0.80196609,0.07276995,0.35445597,1.31285512,0.03996312,0.40152241,0.01442992,0.06560181
-1.68984492,2.21268305,0.78660551,0.07047131,0.35166451,1.27953364,0.03764989,0.39177184,0.01433792,0.06498137
-1.68384192,2.15624957,0.77112597,0.06822020,0.34879883,1.24444774,0.03522714,0.38255770,0.01422483,0.06458546
-1.67783892,2.09917134,0.75573459,0.06605156,0.34596048,1.20794178,0.03273600,0.37403668,0.01408871,0.06443460
-1.67183592,2.04213217,0.74062045,0.06399628,0.34324556,1.17036887,0.03021636,0.36633941,0.01392808,0.06454464
-1.66583292,1.98577103,0.72594921,0.06208035,0.34074102,1.13208825,0.02770583,0.35956638,0.01374191,0.06492608
-1.65982991,1.93067103,0.71185847,0.06032411,0.33852105,1.09346255,0.02523885,0.35378505,0.01352965,0.06558361
-1.65382691,1.87735021,0.69845397,0.05874185,0.33664361,1.05485475,0.02284606,0.34902804,0.01329120,0.06651580
-1.64782391,1.82625439,0.68580694,0.05734150,0.33514746,1.01662482,0.02055370,0.34529271,0.01302690,0.06771484
-1.64182091,1.77775200,0.67395255,0.05612463,0.33404969,0.97912586,0.01838337,0.34254187,0.01273753,0.06916658
-1.63581791,1.73213103,0.66288965,0.05508666,0.33334400,0.94269996,0.01635187,0.34070577,0.01242422,0.07085063
-1.62981491,1.68959814,0.65258181,0.05421726,0.33299983,0.90767364,0.01447124,0.33968521,0.01208843,0.07274069
-1.62381191,1.65027984,0.64295974,0.05350094,0.33296237,0.87435318,0.01274896,0.33935563,0.01173189,0.07480505
-1.61780890,1.61422577,0.63392494,0.05291785,0.33315362,0.84301983,0.01118829,0.33957219,0.01135654,0.07700725
-1.61180590,1.58141404,0.62535456,0.05244464,0.33347446,0.81392532,0.00978868,0.34017540,0.01096446,0.07930688
-1.60580290,1.55175835,0.61710737,0.05205550,0.33380757,0.78728762,0.00854626,0.34099745,0.01055786,0.08166055
-1.59979990,1.52511683,0.60903052,0.05172323,0.33402136,0.76328740,0.00745441,0.34186870,0.01013897,0.08402290
-1.59379690,1.50130231,0.60096701,0.05142031,0.33397449,0.74206515,0.00650426,0.34262431,0.00971008,0.08634780
-1.58779390,1.48009358,0.59276337,0.05112000,0.33352105,0.72371930,0.00568531,0.34311073,0.00927342,0.08858946
-1.58179090,1.46124734,0.58427747,0.05079737,0.33251597,0.70830523,0.00498590,0.34319175,0.00883121,0.09070362
-1.57578789,1.44451028,0.57538596,0.05043025,0.33082063,0.69583540,0.00439371,0.34275395,0.00838562,0.09264865
-1.56978489,1.42963101,0.56599101,0.05000005,0.32830825,0.68628039,0.00389621,0.34171130,0.00793878,0.09438664
-1.56378189,1.41637098,0.55602620,0.04949243,0.32486893,0.67957101,0.00348100,0.34000881,0.00749276,0.09588422
