energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.52576288,2.92851437,0.01263846,0.44483405,0.47288533,0.41662849,1.29851264,0.00000000,0.52895110,0.77142671
-5.51975988,2.93076640,0.01206830,0.45877806,0.47030947,0.40533918,1.28271122,0.00000000,0.54028133,0.79616286
-5.51375688,2.93820984,0.01148176,0.47231744,0.46974586,0.39636034,1.27132432,0.00000000,0.55318026,0.82029228
-5.50775388,2.95092600,0.01089187,0.48556640,0.47108041,0.38959156,1.26423260,0.00000000,0.56788183,0.84397746
-5.50175088,2.96900084,0.01031214,0.49866795,0.47418992,0.38490611,1.26126703,0.00000000,0.58461946,0.86742610
-5.49574787,2.99252168,0.00975629,0.51178758,0.47894833,0.38215438,1.26221575,0.00000000,0.60361773,0.89088168
-5.48974487,3.02157048,0.00923803,0.52510522,0.48523291,0.38116712,1.26683144,0.00000000,0.62508316,0.91461154
-5.48374187,3.05621455,0.00877086,0.53880592,0.49293013,0.38175865,1.27483934,0.00000000,0.64919469,0.93889296
-5.47773887,3.09649577,0.00836793,0.55306968,0.50194134,0.38373016,1.28594609,0.00000000,0.67609413,0.96399781
-5.47173587,3.14241920,0.00804186,0.56806078,0.51218793,0.38687302,1.29984917,0.00000000,0.70587714,0.99017672
-5.46573287,3.19394221,0.00780463,0.58391735,0.52361610,0.39097227,1.31624689,0.00000000,0.73858504,1.01764330
-5.45972986,3.25096484,0.00766747,0.60074162,0.53620086,0.39581020,1.33484853,0.00000000,0.77419807,1.04655958
-5.45372686,3.31332221,0.00764074,0.61859139,0.54994921,0.40117004,1.35538435,0.00000000,0.81263029,1.07702314
-5.44772386,3.38077928,0.00773387,0.63747322,0.56490222,0.40683968,1.37761485,0.00000000,0.85372654,1.10905684
-5.44172086,3.45302846,0.00795524,0.65733777,0.58113580,0.41261534,1.40133884,0.00000000,0.89726154,1.14260176
-5.43571786,3.52968977,0.00831203,0.67807752,0.59875989,0.41830506,1.42639974,0.00000000,0.94294139,1.17751360
-5.42971486,3.61031368,0.00881013,0.69952713,0.61791605,0.42373195,1.45268957,0.00000000,0.99040737,1.21356302
-5.42371186,3.69438602,0.00945397,0.72146637,0.63877302,0.42873700,1.48015022,0.00000000,1.03924188,1.25043970
-5.41770885,3.78133450,0.01024631,0.74362569,0.66152047,0.43318138,1.50877166,0.00000000,1.08897647,1.28776023
-5.41170585,3.87053639,0.01118806,0.76569396,0.68636071,0.43694822,1.53858692,0.00000000,1.13910143,1.32507923
-5.40570285,3.96132655,0.01227804,0.78732830,0.71349865,0.43994360,1.56966385,0.00000000,1.18907683,1.36190331
-5.39969985,4.05300539,0.01351277,0.80816528,0.74313007,0.44209697,1.60209385,0.00000000,1.23834432,1.39770720
-5.39369685,4.14484632,0.01488624,0.82783330,0.77542872,0.44336077,1.63597798,0.00000000,1.28633945,1.43195124
-5.38769385,4.23610233,0.01638969,0.84596522,0.81053256,0.44370950,1.67141117,0.00000000,1.33250400,1.46409949
-5.38169085,4.32601166,0.01801149,0.86221104,0.84852977,0.44313812,1.70846514,0.00000000,1.37629785,1.49363761
-5.37568784,4.41380277,0.01973701,0.87624983,0.88944533,0.44166003,1.74717114,0.00000000,1.41721024,1.52008991
-5.36968484,4.49869870,0.02154864,0.88780061,0.93322861,0.43930479,1.78750353,0.00000000,1.45476990,1.54303461
-5.36368184,4.57992163,0.02342581,0.89663158,0.97974307,0.43611558,1.82936527,0.00000000,1.48855399,1.56211711
-5.35767884,4.65669807,0.02534524,0.90256763,1.02875857,0.43214673,1.87257646,0.00000000,1.51819581,1.57706062
-5.35167584,4.72826547,0.02728120,0.90549557,1.07994712,0.42746141,1.91686689,0.00000000,1.54339097,1.58767390
-5.34567284,4.79388095,0.02920595,0.90536733,1.13288264,0.42212968,1.96187351,0.00000000,1.56390241,1.59385617
-5.33966983,4.85283260,0.03109031,0.90220082,1.18704518,0.41622695,2.00714343,0.00000000,1.57956404,1.59559890
-5.33366683,4.90445401,0.03290429,0.89607866,1.24182977,0.40983304,2.05214282,0.00000000,1.59028328,1.59298489
-5.32766383,4.94814178,0.03461786,0.88714489,1.29656003,0.40303179,2.09627165,0.00000000,1.59604259,1.58618463
-5.32166083,4.98337614,0.03620176,0.87559990,1.35050629,0.39591134,2.13888408,0.00000000,1.59690000,1.57545037
-5.31565783,5.00974380,0.03762837,0.86169377,1.40290755,0.38856484,2.17931365,0.00000000,1.59298889,1.56110810
-5.30965483,5.02696228,0.03887257,0.84571838,1.45299682,0.38109173,2.21690236,0.00000000,1.58451677,1.54354784
-5.30365183,5.03490429,0.03991255,0.82799856,1.50002849,0.37359918,2.25103215,0.00000000,1.57176334,1.52321247
-5.29764882,5.03362058,0.04073062,0.80888252,1.54330686,0.36620364,2.28115722,0.00000000,1.55507751,1.50058560
-5.29164582,5.02335955,0.04131380,0.78873194,1.58221418,0.35903231,2.30683542,0.00000000,1.53487333,1.47617850
-5.28564282,5.00458169,0.04165434,0.76791195,1.61623710,0.35222417,2.32775685,0.00000000,1.51162475,1.45051658
-5.27963982,4.97796714,0.04175008,0.74678124,1.64498986,0.34593041,2.34376784,0.00000000,1.48585897,1.42412559
-5.27363682,4.94441475,0.04160456,0.72568256,1.66823305,0.34031409,2.35488864,0.00000000,1.45814826,1.39751781
-5.26763382,4.90503150,0.04122698,0.70493386,1.68588669,0.33554880,2.36132348,0.00000000,1.42910020,1.37117844
-5.26163082,4.86111148,0.04063190,0.68482023,1.69803688,0.33181616,2.36346194,0.00000000,1.39934632,1.34555260
-5.25562781,4.81410437,0.03983880,0.66558686,1.70493517,0.32930228,2.36187098,0.00000000,1.36952913,1.32103313
-5.24962481,4.76557380,0.03887139,0.64743316,1.70699067,0.32819298,2.35727764,0.00000000,1.34028787,1.29794952
-5.24362181,4.71714679,0.03775684,0.63050830,1.70475480,0.32866799,2.35054271,0.00000000,1.31224308,1.27655845
-5.23761881,4.67045606,0.03652484,0.61490820,1.69889933,0.33089435,2.34262637,0.00000000,1.28598059,1.25703619
-5.23161581,4.62707742,0.03520659,0.60067414,1.69018857,0.33501908,2.33454727,0.00000000,1.26203519,1.23947316
-5.22561281,4.58846514,0.03383375,0.58779304,1.67944688,0.34116162,2.32733667,0.00000000,1.24087481,1.22387119
-5.21960980,4.55588825,0.03243740,0.57619952,1.66752294,0.34940624,2.32198999,0.00000000,1.22288562,1.21014347
-5.21360680,4.53037097,0.03104705,0.56577960,1.65525255,0.35979494,2.31941801,0.00000000,1.20835874,1.19811761
-5.20760380,4.51264043,0.02968974,0.55637607,1.64342160,0.37232106,2.32040012,0.00000000,1.19747931,1.18754166
-5.20160080,4.50308449,0.02838928,0.54779537,1.63273101,0.38692416,2.32554203,0.00000000,1.19031828,1.17809326
-5.19559780,4.50172222,0.02716559,0.53981576,1.62376532,0.40348648,2.33524012,0.00000000,1.18682760,1.16939157
-5.18959480,4.50818880,0.02603428,0.53219651,1.61696646,0.42183108,2.34965430,0.00000000,1.18683906,1.16101162
-5.18359180,4.52173628,0.02500633,0.52468786,1.61261387,0.44172225,2.36869086,0.00000000,1.19006703,1.15250086
-5.17758879,4.54125050,0.02408809,0.51704129,1.61081190,0.46286803,2.39199636,0.00000000,1.19611520,1.14339698
-5.17158579,4.56528399,0.02328127,0.50901992,1.61148521,0.48492502,2.41896303,0.00000000,1.20448725,1.13324663
-5.16558279,4.59210385,0.02258328,0.50040831,1.61438214,0.50750538,2.44874552,0.00000000,1.21460102,1.12162418
-5.15957979,4.61975268,0.02198759,0.49102173,1.61908600,0.53018602,2.48028858,0.00000000,1.22580608,1.10814977
-5.15357679,4.64612045,0.02148430,0.48071412,1.62503366,0.55251941,2.51236433,0.00000000,1.23740379,1.09250595
-5.14757379,4.66902415,0.02106073,0.46938473,1.63154053,0.57404607,2.54361768,0.00000000,1.24866943,1.07445233
-5.14157079,4.68629226,0.02070211,0.45698308,1.63783081,0.59430792,2.57261790,0.00000000,1.25887556,1.05383751
-5.13556778,4.69585042,0.02039230,0.44351213,1.64307153,0.61286237,2.59791414,0.00000000,1.26731566,1.03060798
-5.12956478,4.69580489,0.02011455,0.42902949,1.64640879,0.62929628,2.61809251,0.00000000,1.27332746,1.00481367
-5.12356178,4.68452042,0.01985211,0.41364675,1.64700479,0.64323960,2.63183228,0.00000000,1.27631485,0.97660987
-5.11755878,4.66068944,0.01958895,0.39752698,1.64407378,0.65437783,2.63795882,0.00000000,1.27576775,0.94625570
-5.11155578,4.62338965,0.01931029,0.38088051,1.63691553,0.66246301,2.63549108,0.00000000,1.27127910,0.91410911
-5.10555278,4.57212797,0.01900307,0.36395926,1.62494488,0.66732269,2.62368161,0.00000000,1.26255848,0.88061872
-5.09954977,4.50686885,0.01865637,0.34704973,1.60771631,0.66886650,2.60204766,0.00000000,1.24944170,0.84631287
-5.09354677,4.42804602,0.01826162,0.33046512,1.58494235,0.66709003,2.57039187,0.00000000,1.23189614,0.81178621
-5.08754377,4.33655699,0.01781281,0.31453664,1.55650543,0.66207583,2.52881209,0.00000000,1.21002160,0.77768447
-5.08154077,4.23374067,0.01730650,0.29960453,1.52246267,0.65399142,2.47769981,0.00000000,1.18404663,0.74468775
-5.07553777,4.12133862,0.01674180,0.28600882,1.48304366,0.64308441,2.41772750,0.00000000,1.15432052,0.71349287
-5.06953477,4.00144156,0.01612020,0.27408031,1.43864140,0.62967472,2.34982542,0.00000000,1.12130132,0.68479531
-5.06353177,3.87642285,0.01544539,0.26413187,1.38979708,0.61414436,2.27514891,0.00000000,1.08554020,0.65927123
-5.05752876,3.74886144,0.01472294,0.25645029,1.33717931,0.59692498,2.19503770,0.00000000,1.04766303,0.63755989
-5.05152576,3.62145709,0.01396000,0.25128899,1.28155897,0.57848369,2.11096874,0.00000000,1.00834969,0.62024704
-5.04552276,3.49694089,0.01316489,0.24886153,1.22378072,0.55930766,2.02450464,0.00000000,0.96831212,0.60784962
-5.03951976,3.37798439,0.01234682,0.24933633,1.16473246,0.53988808,1.93723965,0.00000000,0.92827188,0.60080214
-5.03351676,3.26711087,0.01151544,0.25283258,1.10531403,0.52070403,1.85074551,0.00000000,0.88893818,0.59944521
-5.02751376,3.16661195,0.01068051,0.25941759,1.04640643,0.50220690,1.76651895,0.00000000,0.85098734,0.60401651
-5.02151076,3.07847285,0.00985161,0.26910562,0.98884278,0.48480596,1.68593320,0.00000000,0.81504441,0.61464460
-5.01550775,3.00430938,0.00903780,0.28185832,0.93338217,0.46885555,1.61019497,0.00000000,0.78166781,0.63134593
-5.00950475,2.94531910,0.00824744,0.29758698,0.88068725,0.45464444,1.54030877,0.00000000,0.75133750,0.65402533
-5.00350175,2.90224883,0.00748798,0.31615646,0.83130647,0.44238776,1.47704964,0.00000000,0.72444720,0.68248017
-4.99749875,2.87538003,0.00676583,0.33739098,0.78566136,0.43222178,1.42094526,0.00000000,0.70130094,0.71640836
-4.99149575,2.86453278,0.00608629,0.36108156,0.74403937,0.42420170,1.37226798,0.00000000,0.68211394,0.75542018
-4.98549275,2.86908851,0.00545354,0.38699504,0.70659213,0.41830272,1.33103697,0.00000000,0.66701766,0.79905380
-4.97948974,2.88803070,0.00487065,0.41488454,0.67333921,0.41442406,1.29703018,0.00000000,0.65606874,0.84679406
-4.97348674,2.92000206,0.00433968,0.44450072,0.64417688,0.41239604,1.26980551,0.00000000,0.64926119,0.89809412
-4.96748374,2.96337583,0.00386176,0.47560382,0.61889150,0.41198983,1.24873032,0.00000000,0.64654100,0.95239903
-4.96148074,3.01633839,0.00343726,0.50797557,0.59717659,0.41292948,1.23301784,0.00000000,0.64782254,1.00917046
-4.95547774,3.07697942,0.00306594,0.54143061,0.57865309,0.41490580,1.22176913,0.00000000,0.65300546,1.06791130
-4.94947474,3.14338585,0.00274714,0.57582665,0.56289163,0.41759150,1.21401888,0.00000000,0.66199122,1.12818903
-4.94347174,3.21373521,0.00247996,0.61107272,0.54943595,0.42065710,1.20878304,0.00000000,0.67469826,1.18965642
-4.93746873,3.28638415,0.00226347,0.64713488,0.53782663,0.42378684,1.20510676,0.00000000,0.69107465,1.25206839
-4.93146573,3.35994805,0.00209687,0.68403874,0.52762395,0.42669411,1.20211048,0.00000000,0.71110763,1.31529364
-4.92546273,3.43336789,0.00197970,0.72186845,0.51842934,0.42913569,1.19903272,0.00000000,0.73482908,1.37932024
-4.91945973,3.50596138,0.00191197,0.76076175,0.50990431,0.43092436,1.19526788,0.00000000,0.76231679,1.44425423
-4.91345673,3.57745573,0.00189434,0.80090096,0.50178653,0.43193931,1.19039784,0.00000000,0.79369099,1.51031095
-4.90745373,3.64800082,0.00192821,0.84250020,0.49390240,0.43213407,1.18421627,0.00000000,0.82910650,1.57779891
-4.90145073,3.71816205,0.00201584,0.88578903,0.48617571,0.43154155,1.17674495,0.00000000,0.86874066,1.64709691
-4.89544772,3.78889344,0.00216038,0.93099327,0.47863239,0.43027623,1.16824170,0.00000000,0.91277772,1.71862489
-4.88944472,3.86149259,0.00236597,0.97831377,0.47140102,0.42853321,1.15919979,0.00000000,0.96139054,1.79281023
-4.88344172,3.93753961,0.00263768,1.02790425,0.46470949,0.42658446,1.15033909,0.00000000,1.01472063,1.87005076
-4.87743872,4.01882346,0.00298154,1.07984940,0.45887777,0.42477216,1.14258921,0.00000000,1.07285764,1.95067679
-4.87143572,4.10725910,0.00340439,1.13414441,0.45430721,0.42349965,1.13706564,0.00000000,1.13581964,2.03491404
-4.86543272,4.20479966,0.00391388,1.19067745,0.45146677,0.42322011,1.13503935,0.00000000,1.20353522,2.12284980
-4.85942971,4.31334752,0.00451823,1.24921602,0.45087664,0.42442354,1.13790109,0.00000000,1.27582876,2.21440439
-4.85342671,4.43466845,0.00522607,1.30939845,0.45308974,0.42762231,1.14712121,0.00000000,1.35240961,2.30930977
-4.84742371,4.57031205,0.00604623,1.37073126,0.45867164,0.43333579,1.16420627,0.00000000,1.43286597,2.40709688
-4.84142071,4.72154175,0.00698742,1.43259289,0.46817946,0.44207447,1.19065325,0.00000000,1.51666405,2.50709269
-4.83541771,4.88927635,0.00805794,1.49424400,0.48214036,0.45432400,1.22790261,0.00000000,1.60315249,2.60842751
-4.82941471,5.07404482,0.00926534,1.55484417,0.50103004,0.47052949,1.27729107,0.00000000,1.69157194,2.71005251
-4.82341171,5.27595474,0.01061596,1.61347439,0.52525204,0.49108051,1.34000524,0.00000000,1.78106938,2.81076658
-4.81740870,5.49467461,0.01211461,1.66916437,0.55511814,0.51629705,1.41703682,0.00000000,1.87071640,2.90925153
-4.81140570,5.72942892,0.01376407,1.72092364,0.59083057,0.54641678,1.50914060,0.00000000,1.95953055,3.00411354
-4.80540270,5.97900507,0.01556470,1.76777473,0.63246651,0.58158380,1.61679610,0.00000000,2.04649861,3.09392909
-4.79939970,6.24177022,0.01751404,1.80878702,0.67996543,0.62183936,1.74017383,0.00000000,2.13060067,3.17729260
-4.79339670,6.51569669,0.01960640,1.84310955,0.73311970,0.66711447,1.87910725,0.00000000,2.21083390,3.25286358
-4.78739370,6.79839391,0.02183256,1.87000120,0.79156896,0.71722493,2.03307155,0.00000000,2.28623489,3.31941077
-4.78139070,7.08714570,0.02417954,1.88885665,0.85479869,0.77186883,2.20117010,0.00000000,2.35589968,3.37585108
-4.77538769,7.37895154,0.02663043,1.89922718,0.92214320,0.83062671,2.38212977,0.00000000,2.41900091,3.42128153
-4.76938469,7.67057121,0.02916439,1.90083504,0.99279332,0.89296468,2.57430596,0.00000000,2.47480146,3.45500286
-4.76338169,7.95857240,0.03175675,1.89358116,1.06580886,0.95824051,2.77569800,0.00000000,2.52266459,3.47653402
-4.75737869,8.23938122,0.03437929,1.87754576,1.14013578,1.02571284,2.98397553,0.00000000,2.56206048,3.48561729
-4.75137569,8.50933612,0.03700064,1.85298220,1.21462775,1.09455344,3.19651603,0.00000000,2.59256967,3.48221439
-4.74537269,8.76474532,0.03958687,1.82030464,1.28807181,1.16386256,3.41045328,0.00000000,2.61388376,3.46649451
-4.73936968,9.00194851,0.04210224,1.78007031,1.35921735,1.23268707,3.62273609,0.00000000,2.62580389,3.43881553
-4.73336668,9.21738265,0.04451006,1.73295755,1.42680779,1.30004109,3.83019636,0.00000000,2.62823795,3.39970003
-4.72736368,9.40765208,0.04677370,1.67974085,1.48961385,1.36492879,4.02962463,0.00000000,2.62119676,3.34980801
-4.72136068,9.56960206,0.04885766,1.62126441,1.54646736,1.42636868,4.21785135,0.00000000,2.60479018,3.28990805
-4.71535768,9.70039465,0.05072869,1.55841530,1.59629451,1.48341876,4.39183117,0.00000000,2.57922333,3.22084884
-4.70935468,9.79758523,0.05235692,1.49209770,1.63814719,1.53520178,4.54872761,0.00000000,2.54479327,3.14353260
-4.70335168,9.85919716,0.05371696,1.42320927,1.67123137,1.58092980,4.68599501,0.00000000,2.50188631,3.05889160
-4.69734867,9.88379201,0.05478886,1.35262038,1.69493124,1.61992707,4.80145480,0.00000000,2.45097585,2.96786884
-4.69134567,9.87053205,0.05555901,1.28115710,1.70882827,1.65165048,4.89336281,0.00000000,2.39262040,2.87140328
-4.68534267,9.81923191,0.05602077,1.20958803,1.71271432,1.67570668,4.96046516,0.00000000,2.32746161,2.77041973
-4.67933967,9.73039620,0.05617494,1.13861530,1.70659833,1.69186513,5.00204001,0.00000000,2.25622175,2.66582321
-4.67333667,9.60524041,0.05603001,1.06886941,1.69070621,1.70006651,5.01792345,0.00000000,2.17970016,2.55849703
-4.66733367,9.44569270,0.05560204,1.00090779,1.66547402,1.70042606,5.00851821,0.00000000,2.09876832,2.44930391
-4.66133067,9.25437524,0.05491447,0.93521626,1.63153474,1.69323153,4.97478458,0.00000000,2.01436309,2.33908904
-4.65532766,9.03456444,0.05399746,0.87221312,1.58969916,1.67893589,4.91821382,0.00000000,1.92747793,2.22868404
-4.64932466,8.79013038,0.05288722,0.81225490,1.54093174,1.65814478,4.84078492,0.00000000,1.83915199,2.11891080
-4.64332166,8.52545701,0.05162497,0.75564322,1.48632250,1.63159938,4.74490641,0.00000000,1.75045707,2.01058429
