energy_ev,total_up,Cu_p_up,Cu_d_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up
-5.39369685,1.83413676,0.39167270,0.62254980,0.02856050,0.00015975,0.23752178,0.74484673
-5.38769385,1.82755317,0.39448943,0.62705760,0.03009224,0.00016059,0.20943200,0.75117812
-5.38169085,1.81951106,0.39656266,0.63023666,0.03179708,0.00016084,0.18383573,0.75557494
-5.37568784,1.81076190,0.39805461,0.63234872,0.03369773,0.00016055,0.16079728,0.75832054
-5.36968484,1.80211378,0.39914955,0.63369283,0.03581450,0.00015980,0.14033096,0.75974661
-5.36368184,1.79440044,0.40004578,0.63459263,0.03816403,0.00015867,0.12240746,0.76021784
-5.35767884,1.78844742,0.40094675,0.63538227,0.04075792,0.00015726,0.10696081,0.76011499
-5.35167584,1.78503666,0.40205184,0.63639177,0.04360149,0.00015566,0.09389532,0.75981726
-5.34567284,1.78487139,0.40354697,0.63793238,0.04669259,0.00015396,0.08309240,0.75968492
-5.33966983,1.78854295,0.40559590,0.64028273,0.05002062,0.00015226,0.07441677,0.76004279
-5.33366683,1.79650144,0.40833222,0.64367639,0.05356585,0.00015062,0.06772201,0.76116567
-5.32766383,1.80903188,0.41185278,0.64829157,0.05729903,0.00014911,0.06285528,0.76326638
-5.32166083,1.82623717,0.41621272,0.65424349,0.06118130,0.00014779,0.05966123,0.76648690
-5.31565783,1.84802919,0.42142250,0.66157974,0.06516463,0.00014669,0.05798492,0.77089334
-5.30965483,1.87412862,0.42744696,0.67027899,0.06919260,0.00014582,0.05767409,0.77647474
-5.30365183,1.90407370,0.43420662,0.68025309,0.07320155,0.00014520,0.05858061,0.78314592
-5.29764882,1.93723780,0.44158110,0.69135239,0.07712223,0.00014480,0.06056141,0.79075409
-5.29164582,1.97285498,0.44941442,0.70337415,0.08088169,0.00014460,0.06347895,0.79908896
-5.28564282,2.01005244,0.45752211,0.71607338,0.08440546,0.00014456,0.06720146,0.80789571
-5.27963982,2.04788814,0.46569953,0.72917578,0.08761996,0.00014463,0.07160294,0.81689006
-5.27363682,2.08539198,0.47373116,0.74239179,0.09045491,0.00014475,0.07656316,0.82577470
-5.26763382,2.12160809,0.48140024,0.75543137,0.09284576,0.00014487,0.08196775,0.83425615
-5.26163082,2.15563650,0.48849836,0.76801830,0.09473604,0.00014493,0.08770836,0.84206104
-5.25562781,2.18667171,0.49483451,0.77990361,0.09607932,0.00014488,0.09368303,0.84895108
-5.24962481,2.21403639,0.50024304,0.79087722,0.09684099,0.00014468,0.09979671,0.85473582
-5.24362181,2.23720856,0.50459029,0.80077729,0.09699953,0.00014429,0.10596195,0.85928259
-5.23761881,2.25584077,0.50777944,0.80949676,0.09654729,0.00014368,0.11209970,0.86252308
-5.23161581,2.26977051,0.50975348,0.81698682,0.09549083,0.00014284,0.11814016,0.86445630
-5.22561281,2.27902137,0.51049618,0.82325706,0.09385060,0.00014177,0.12402360,0.86514781
-5.21960980,2.28379511,0.51003102,0.82837255,0.09166025,0.00014049,0.12970112,0.86472522
-5.21360680,2.28445508,0.50841822,0.83244784,0.08896536,0.00013902,0.13513520,0.86337045
-5.20760380,2.28150208,0.50575013,0.83563833,0.08582175,0.00013738,0.14030000,0.86130902
-5.20160080,2.27554398,0.50214525,0.83812956,0.08229353,0.00013561,0.14518137,0.85879703
-5.19559780,2.26726085,0.49774120,0.84012502,0.07845087,0.00013377,0.14977652,0.85610672
-5.18959480,2.25736736,0.49268707,0.84183303,0.07436761,0.00013189,0.15409333,0.85351107
-5.18359180,2.24657460,0.48713566,0.84345362,0.07011887,0.00013002,0.15814927,0.85126861
-5.17758879,2.23555306,0.48123582,0.84516594,0.06577875,0.00012820,0.16197005,0.84960893
-5.17158579,2.22489880,0.47512549,0.84711695,0.06141816,0.00012646,0.16558794,0.84871983
-5.16558279,2.21510436,0.46892563,0.84941196,0.05710293,0.00012483,0.16903991,0.84873664
-5.15957979,2.20653574,0.46273540,0.85210754,0.05289219,0.00012334,0.17236567,0.84973423
-5.15357679,2.19941648,0.45662869,0.85520701,0.04883715,0.00012199,0.17560559,0.85172214
-5.14757379,2.19381946,0.45065223,0.85865892,0.04498027,0.00012077,0.17879873,0.85464290
-5.14157079,2.18966646,0.44482519,0.86235837,0.04135473,0.00011969,0.18198106,0.85837368
-5.13556778,2.18673543,0.43914028,0.86615118,0.03798441,0.00011872,0.18518377,0.86273113
-5.12956478,2.18467477,0.43356618,0.86984063,0.03488410,0.00011783,0.18843202,0.86747900
-5.12356178,2.18302361,0.42805116,0.87319634,0.03206006,0.00011699,0.19174386,0.87233829
-5.11755878,2.18123701,0.42252755,0.87596485,0.02951083,0.00011617,0.19512966,0.87699921
-5.11155578,2.17871453,0.41691683,0.87788130,0.02722827,0.00011531,0.19859173,0.88113451
-5.10555278,2.17483059,0.41113510,0.87868167,0.02519866,0.00011439,0.20212444,0.88441338
-5.09954977,2.16896528,0.40509846,0.87811486,0.02340393,0.00011337,0.20571449,0.88651535
-5.09354677,2.16053378,0.39872823,0.87595409,0.02182289,0.00011220,0.20934154,0.88714349
-5.08754377,2.14901334,0.39195567,0.87200713,0.02043249,0.00011087,0.21297898,0.88603637
-5.08154077,2.13396643,0.38472589,0.86612474,0.01920890,0.00010935,0.21659484,0.88297824
-5.07553777,2.11505935,0.37700103,0.85820725,0.01812861,0.00010763,0.22015276,0.87780714
-5.06953477,2.09207565,0.36876246,0.84820886,0.01716931,0.00010569,0.22361303,0.87042059
-5.06353177,2.06492424,0.36001203,0.83613966,0.01631073,0.00010356,0.22693358,0.86077879
-5.05752876,2.03364213,0.35077238,0.82206555,0.01553525,0.00010122,0.23007092,0.84890545
-5.05152576,1.99839244,0.34108644,0.80610604,0.01482846,0.00009872,0.23298117,0.83488621
-5.04552276,1.95945821,0.33101624,0.78843041,0.01417958,0.00009608,0.23562088,0.81886522
-5.03951976,1.91723302,0.32064117,0.76925256,0.01358176,0.00009332,0.23794808,0.80103991
-5.03351676,1.87220940,0.31005587,0.74882496,0.01303233,0.00009051,0.23992317,0.78165474
-5.02751376,1.82496618,0.29936805,0.72743222,0.01253302,0.00008768,0.24151009,0.76099408
-5.02151076,1.77615578,0.28869623,0.70538468,0.01209014,0.00008490,0.24267747,0.73937494
-5.01550775,1.72649260,0.27816778,0.68301243,0.01171475,0.00008222,0.24340004,0.71713978
-5.00950475,1.67674300,0.26791726,0.66066019,0.01142295,0.00007971,0.24366014,0.69464988
-5.00350175,1.62771769,0.25808508,0.63868310,0.01123606,0.00007746,0.24344941,0.67227953
-4.99749875,1.58026662,0.24881679,0.61744369,0.01118100,0.00007554,0.24277061,0.65041114
-4.99149575,1.53527640,0.24026265,0.59731000,0.01129065,0.00007405,0.24163948,0.62943135
-4.98549275,1.49366991,0.23257770,0.57865461,0.01160427,0.00007308,0.24008655,0.60972812
-4.97948974,1.45640740,0.22592205,0.56185454,0.01216796,0.00007277,0.23815880,0.59168850
-4.97348674,1.42448826,0.22046130,0.54729149,0.01303506,0.00007323,0.23592105,0.57569698
-4.96748374,1.39895245,0.21636697,0.53535220,0.01426659,0.00007461,0.23345689,0.56213390
-4.96148074,1.38088034,0.21381661,0.52642828,0.01593151,0.00007708,0.23086907,0.55137371
-4.95547774,1.37138986,0.21299357,0.52091534,0.01810683,0.00008081,0.22827917,0.54378266
-4.94947474,1.37162995,0.21408611,0.51921080,0.02087749,0.00008600,0.22582641,0.53971558
-4.94347174,1.38276911,0.21728568,0.52171009,0.02433598,0.00009285,0.22366567,0.53951145
-4.93746873,1.40597869,0.22278439,0.52880105,0.02858142,0.00010161,0.22196446,0.54348774
-4.93146573,1.44241021,0.23077140,0.54085637,0.03371837,0.00011251,0.22089901,0.55193320
-4.92546273,1.49316687,0.24142835,0.55822402,0.03985500,0.00012580,0.22064951,0.56509948
-4.91945973,1.55926946,0.25492375,0.58121592,0.04710071,0.00014172,0.22139447,0.58319146
-4.91345673,1.64161750,0.27140649,0.61009504,0.05556322,0.00016052,0.22330462,0.60635688
-4.90745373,1.74094669,0.29099870,0.64506148,0.06534504,0.00018244,0.22653620,0.63467553
-4.90145073,1.85778408,0.31378795,0.68623800,0.07653939,0.00020769,0.23122426,0.66814865
-4.89544772,1.99240297,0.33981940,0.73365569,0.08922569,0.00023643,0.23747593,0.70668905
-4.88944472,2.14477929,0.36908790,0.78724051,0.10346468,0.00026880,0.24536409,0.75011257
-4.88344172,2.31455191,0.40153069,0.84680146,0.11929339,0.00030487,0.25492179,0.79813161
-4.87743872,2.50098899,0.43702086,0.91202113,0.13672008,0.00034466,0.26613751,0.85035118
-4.87143572,2.70296258,0.47536212,0.98244939,0.15571941,0.00038809,0.27895176,0.90626800
-4.86543272,2.91893350,0.51628514,1.05750071,0.17622817,0.00043501,0.29325510,0.96527311
-4.85942971,3.14694839,0.55944594,1.13645583,0.19814167,0.00048516,0.30888778,1.02665813
-4.85342671,3.38465010,0.60442652,1.21846794,0.22131128,0.00053820,0.32564120,1.08962533
-4.84742371,3.62930245,0.65073800,1.30257364,0.24554309,0.00059368,0.34326113,1.15330143
-4.84142071,3.87782973,0.69782639,1.38770860,0.27059823,0.00065105,0.36145287,1.21675479
-4.83541771,4.12687054,0.74508111,1.47272776,0.29619475,0.00070965,0.37988798,1.27901562
-4.82941471,4.37284508,0.79184601,1.55642942,0.32201129,0.00076876,0.39821267,1.33909865
-4.82341171,4.61203434,0.83743293,1.63758279,0.34769260,0.00082757,0.41605747,1.39602744
-4.81740870,4.84066895,0.88113719,1.71495793,0.37285669,0.00088522,0.43304787,1.44885953
-4.81140570,5.05502475,0.92225484,1.78735728,0.39710366,0.00094082,0.44881563,1.49671155
-4.80540270,5.25152213,0.96010094,1.85364751,0.42002580,0.00099343,0.46301028,1.53878334
-4.79939970,5.42682524,0.99402827,1.91279051,0.44121868,0.00104217,0.47531044,1.57438010
-4.79339670,5.57793758,1.02344581,1.96387256,0.46029286,0.00108616,0.48543443,1.60293187
-4.78739370,5.70228997,1.04783628,2.00613018,0.47688570,0.00112458,0.49314985,1.62400930
-4.78139070,5.79781756,1.06677190,2.03897197,0.49067276,0.00115673,0.49828168,1.63733540
-4.77538769,5.86302242,1.07992782,2.06199536,0.50137840,0.00118197,0.50071853,1.64279252
-4.76938469,5.89701924,1.08709254,2.07499759,0.50878498,0.00119982,0.50041685,1.64042448
-4.76338169,5.89956197,1.08817484,2.07798057,0.51274027,0.00120995,0.49740285,1.63043367
-4.75737869,5.87105026,1.08320693,2.07114941,0.51316273,0.00121215,0.49177205,1.61317332
-4.75137569,5.81251532,1.07234354,2.05490458,0.51004444,0.00120640,0.48368651,1.58913519
-4.74537269,5.72558579,1.05585702,2.02982820,0.50345145,0.00119284,0.47336977,1.55893329
-4.73936968,5.61243492,1.03412867,1.99666497,0.49352157,0.00117176,0.46109975,1.52328422
-4.73336668,5.47571135,1.00763645,1.95629859,0.48045974,0.00114359,0.44719987,1.48298494
-4.72736368,5.31845643,0.97693993,1.90972456,0.46453114,0.00110893,0.43202876,1.43888896
-4.72136068,5.14401132,0.94266273,1.85802065,0.44605242,0.00106844,0.41596892,1.39188164
-4.71535768,4.95591793,0.90547353,1.80231602,0.42538139,0.00102292,0.39941477,1.34285579
-4.70935468,4.75781741,0.86606621,1.74376031,0.40290572,0.00097322,0.38276062,1.29268828
-4.70335168,4.55335032,0.82514006,1.68349378,0.37903109,0.00092023,0.36638886,1.24221852
-4.69734867,4.34606196,0.78338082,1.62261965,0.35416932,0.00086487,0.35065887,1.19222953
-4.69134567,4.13931646,0.74144322,1.56217935,0.32872698,0.00080803,0.33589704,1.14343213
-4.68534267,3.93622213,0.69993571,1.50313162,0.30309489,0.00075060,0.32238813,1.09645264
-4.67933967,3.73957039,0.65940777,1.44633588,0.27763888,0.00069340,0.31036833,1.05182437
-4.67333667,3.55178958,0.62034026,1.39254015,0.25269215,0.00063719,0.30002013,1.00998292
-4.66733367,3.37491448,0.58313883,1.34237366,0.22854934,0.00058265,0.29146906,0.97126521
-4.66133067,3.21057135,0.54813057,1.29634403,0.20546250,0.00053035,0.28478256,0.93591202
-4.65532766,3.05997791,0.51556363,1.25483874,0.18363887,0.00048078,0.27997064,0.90407359
-4.64932466,2.92395689,0.48560970,1.21813027,0.16324056,0.00043434,0.27698847,0.87581785
-4.64332166,2.80296150,0.45836878,1.18638455,0.14438572,0.00039129,0.27574066,0.85114074
-4.63731866,2.69711059,0.43387601,1.15967180,0.12715134,0.00035183,0.27608706,0.82997793
-4.63131566,2.60623114,0.41210990,1.13797924,0.11157716,0.00031605,0.27784978,0.81221736
-4.62531266,2.52990577,0.39300151,1.12122471,0.09767052,0.00028396,0.28082126,0.79771199
-4.61930965,2.46752279,0.37644405,1.10927065,0.08541196,0.00025552,0.28477300,0.78629209
-4.61330665,2.41832636,0.36230246,1.10193765,0.07476122,0.00023058,0.28946474,0.77777675
-4.60730365,2.38146501,0.35042250,1.09901708,0.06566337,0.00020899,0.29465368,0.77198381
-4.60130065,2.35603642,0.34063900,1.10028228,0.05805497,0.00019053,0.30010352,0.76873830
-4.59529765,2.34112732,0.33278312,1.10549792,0.05186993,0.00017496,0.30559296,0.76787876
-4.58929465,2.33584727,0.32668828,1.11442741,0.04704503,0.00016202,0.31092340,0.76926154
-4.58329165,2.33935573,0.32219479,1.12683809,0.04352486,0.00015144,0.31592562,0.77276298
-4.57728864,2.35088208,0.31915315,1.14250439,0.04126614,0.00014295,0.32046507,0.77827951
-4.57128564,2.36973857,0.31742610,1.16120902,0.04024132,0.00013628,0.32444585,0.78572590
-4.56528264,2.39532661,0.31688942,1.18274235,0.04044142,0.00013119,0.32781293,0.79503189
-4.55927964,2.42713681,0.31743191,1.20690038,0.04187794,0.00012744,0.33055280,0.80613748
-4.55327664,2.46474356,0.31895449,1.23348163,0.04458396,0.00012480,0.33269237,0.81898731
-4.54727364,2.50779502,0.32136876,1.26228321,0.04861424,0.00012307,0.33429621,0.83352435
-4.54127064,2.55599952,0.32459522,1.29309666,0.05404436,0.00012210,0.33546221,0.84968359
-4.53526763,2.60910914,0.32856131,1.32570373,0.06096890,0.00012171,0.33631590,0.86738569
-4.52926463,2.66690167,0.33319948,1.35987249,0.06949848,0.00012179,0.33700353,0.88653134
-4.52326163,2.72916169,0.33844536,1.39535414,0.07975596,0.00012223,0.33768433,0.90699636
-4.51725863,2.79566169,0.34423618,1.43188057,0.09187151,0.00012294,0.33852212,0.92862788
-4.51125563,2.86614391,0.35050951,1.46916295,0.10597682,0.00012386,0.33967673,0.95124176
-4.50525263,2.94030369,0.35720223,1.50689139,0.12219855,0.00012492,0.34129554,0.97462147
-4.49924962,3.01777471,0.36424986,1.54473567,0.14065100,0.00012609,0.34350549,0.99851832
-4.49324662,3.09811682,0.37158618,1.58234704,0.16142847,0.00012735,0.34640593,1.02265311
-4.48724362,3.18080670,0.37914296,1.61936100,0.18459731,0.00012868,0.35006264,1.04671920
-4.48124062,3.26523176,0.38684997,1.65540101,0.21018817,0.00013005,0.35450323,1.07038681
-4.47523762,3.35068757,0.39463506,1.69008285,0.23818863,0.00013147,0.35971415,1.09330839
-4.46923462,3.43637906,0.40242427,1.72301976,0.26853673,0.00013292,0.36563949,1.11512499
-4.46323162,3.52142556,0.41014206,1.75382796,0.30111563,0.00013440,0.37218161,1.13547326
-4.45722861,3.60486984,0.41771157,1.78213267,0.33574993,0.00013589,0.37920348,1.15399308
-4.45122561,3.68569115,0.42505492,1.80757437,0.37220382,0.00013739,0.38653288,1.17033541
-4.44522261,3.76282207,0.43209360,1.82981526,0.41018153,0.00013888,0.39396796,1.18417022
-4.43921961,3.83516900,0.43874902,1.84854584,0.44933004,0.00014034,0.40128420,1.19519437
-4.43321661,3.90163582,0.44494323,1.86349142,0.48924433,0.00014174,0.40824230,1.20313898
-4.42721361,3.96115013,0.45059983,1.87441863,0.52947507,0.00014308,0.41459672,1.20777644
-4.42121061,4.01269146,0.45564518,1.88114156,0.56953852,0.00014431,0.42010451,1.20892645
-4.41520760,4.05532031,0.46000978,1.88352757,0.60892846,0.00014542,0.42453400,1.20646128
-4.40920460,4.08820724,0.46362999,1.88150247,0.64712958,0.00014638,0.42767301,1.20030984
-4.40320160,4.11066057,0.46644986,1.87505492,0.68363192,0.00014717,0.42933630,1.19046048
-4.39719860,4.12215180,0.46842309,1.86423990,0.71794565,0.00014777,0.42937186,1.17696245
-4.39119560,4.12233721,0.46951508,1.84918082,0.74961555,0.00014816,0.42766584,1.15992586
-4.38519260,4.11107487,0.46970479,1.83007040,0.77823451,0.00014834,0.42414603,1.13952014
-4.37918959,4.08843584,0.46898642,1.80716986,0.80345538,0.00014831,0.41878366,1.11597101
-4.37318659,4.05470902,0.46737076,1.78080649,0.82500056,0.00014807,0.41159365,1.08955598
-4.36718359,4.01039908,0.46488605,1.75136946,0.84266894,0.00014764,0.40263322,1.06059855
-4.36118059,3.95621742,0.46157826,1.71930398,0.85633978,0.00014705,0.39199918,1.02946122
-4.35517759,3.89306634,0.45751078,1.68510381,0.86597344,0.00014633,0.37982391,0.99653753
-4.34917459,3.82201701,0.45276344,1.64930242,0.87160890,0.00014552,0.36627038,0.96224347
-4.34317159,3.74428215,0.44743083,1.61246301,0.87335841,0.00014466,0.35152643,0.92700840
-4.33716858,3.66118446,0.44162013,1.57516769,0.87139941,0.00014381,0.33579866,0.89126591
-4.33116558,3.57412224,0.43544831,1.53800626,0.86596453,0.00014303,0.31930610,0.85544485
-4.32516258,3.48453363,0.42903902,1.50156487,0.85732997,0.00014237,0.30227405,0.81996089
-4.31915958,3.39386091,0.42251919,1.46641501,0.84580318,0.00014189,0.28492822,0.78520869
-4.31315658,3.30351630,0.41601555,1.43310321,0.83171038,0.00014166,0.26748943,0.75155521
-4.30715358,3.21485051,0.40965121,1.40214156,0.81538463,0.00014172,0.25016898,0.71933394
