energy_ev,total_up,Hg_p_up,Hg_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-5.11755878,0.69669572,0.21985032,0.15143208,0.01594336,0.11279814,0.03447117,0.25130157
-5.11155578,0.69768848,0.21769709,0.14790671,0.01736845,0.11118860,0.03536541,0.25415544
-5.10555278,0.70067388,0.21612317,0.14475314,0.01885703,0.10984289,0.03646268,0.25775700
-5.09954977,0.70561167,0.21514169,0.14199767,0.02038800,0.10877182,0.03776257,0.26207588
-5.09354677,0.71240477,0.21474507,0.13965789,0.02193833,0.10797799,0.03926029,0.26705565
-5.08754377,0.72090330,0.21490587,0.13774323,0.02348351,0.10745596,0.04094674,0.27261572
-5.08154077,0.73091105,0.21557840,0.13625578,0.02499817,0.10719275,0.04280868,0.27865431
-5.07553777,0.74219439,0.21670129,0.13519140,0.02645677,0.10716878,0.04482923,0.28505258
-5.06953477,0.75449301,0.21820094,0.13454105,0.02783435,0.10735901,0.04698840,0.29167955
-5.06353177,0.76753242,0.21999552,0.13429226,0.02910731,0.10773455,0.04926390,0.29839783
-5.05752876,0.78103732,0.22199951,0.13443074,0.03025427,0.10826444,0.05163199,0.30506960
-5.05152576,0.79474556,0.22412858,0.13494197,0.03125688,0.10891767,0.05406845,0.31156280
-5.04552276,0.80842179,0.22630441,0.13581272,0.03210053,0.10966532,0.05654953,0.31775705
-5.03951976,0.82187023,0.22845940,0.13703242,0.03277508,0.11048277,0.05905293,0.32354909
-5.03351676,0.83494597,0.23054092,0.13859437,0.03327541,0.11135176,0.06155864,0.32885733
-5.02751376,0.84756411,0.23251495,0.14049659,0.03360187,0.11226239,0.06404967,0.33362546
-5.02151076,0.85970643,0.23436882,0.14274247,0.03376055,0.11321487,0.06651262,0.33782467
-5.01550775,0.87142507,0.23611304,0.14534099,0.03376349,0.11422083,0.06893796,0.34145463
-5.00950475,0.88284326,0.23778201,0.14830663,0.03362861,0.11530434,0.07132017,0.34454293
-5.00350175,0.89415287,0.23943363,0.15165904,0.03337957,0.11650248,0.07365756,0.34714324
-4.99749875,0.90560918,0.24114778,0.15542231,0.03304547,0.11786532,0.07595186,0.34933214
-4.99149575,0.91752288,0.24302381,0.15962412,0.03266045,0.11945555,0.07820756,0.35120480
-4.98549275,0.93025004,0.24517710,0.16429469,0.03226313,0.12134757,0.08043117,0.35286994
-4.97948974,0.94418028,0.24773490,0.16946558,0.03189605,0.12362610,0.08263016,0.35444403
-4.97348674,0.95972401,0.25083157,0.17516861,0.03160498,0.12638452,0.08481196,0.35604533
-4.96748374,0.97729907,0.25460356,0.18143465,0.03143822,0.12972275,0.08698287,0.35778791
-4.96148074,0.99731758,0.25918429,0.18829261,0.03144587,0.13374497,0.08914701,0.35977597
-4.95547774,1.02017333,0.26469909,0.19576853,0.03167905,0.13855707,0.09130538,0.36209873
-4.94947474,1.04623023,0.27126051,0.20388472,0.03218914,0.14426403,0.09345509,0.36482624
-4.94347174,1.07581210,0.27896410,0.21265922,0.03302698,0.15096721,0.09558876,0.36800603
-4.93746873,1.10919398,0.28788480,0.22210513,0.03424202,0.15876159,0.09769424,0.37166097
-4.93146573,1.14659497,0.29807406,0.23223023,0.03588144,0.16773308,0.09975448,0.37578822
-4.92546273,1.18817256,0.30955768,0.24303649,0.03798924,0.17795581,0.10174782,0.38035937
-4.91945973,1.23401835,0.32233451,0.25451962,0.04060524,0.18948954,0.10364843,0.38532162
-4.91345673,1.28415477,0.33637578,0.26666853,0.04376403,0.20237710,0.10542706,0.39059997
-4.90745373,1.33853271,0.35162520,0.27946463,0.04749382,0.21664196,0.10705198,0.39610022
-4.90145073,1.39702973,0.36799964,0.29288110,0.05181530,0.23228590,0.10849007,0.40171261
-4.89544772,1.45944868,0.38539036,0.30688187,0.05674040,0.24928681,0.10970812,0.40731596
-4.88944472,1.52551650,0.40366463,0.32142056,0.06227111,0.26759672,0.11067402,0.41278202
-4.88344172,1.59488329,0.42266773,0.33643931,0.06839831,0.28714009,0.11135810,0.41797996
-4.87743872,1.66712169,0.44222524,0.35186759,0.07510070,0.30781239,0.11173432,0.42278071
-4.87143572,1.74172669,0.46214554,0.36762110,0.08234395,0.32947922,0.11178135,0.42706113
-4.86543272,1.81811618,0.48222249,0.38360082,0.09008003,0.35197588,0.11148357,0.43070772
-4.85942971,1.89563278,0.50223830,0.39969243,0.09824690,0.37510770,0.11083173,0.43361994
-4.85342671,1.97354702,0.52196656,0.41576611,0.10676852,0.39865113,0.10982352,0.43571293
-4.84742371,2.05106266,0.54117547,0.43167695,0.11555536,0.42235570,0.10846382,0.43691965
-4.84142071,2.12732427,0.55963124,0.44726599,0.12450534,0.44594698,0.10676475,0.43719239
-4.83541771,2.20142754,0.57710166,0.46236193,0.13350532,0.46913054,0.10474544,0.43650374
-4.82941471,2.27243233,0.59335986,0.47678371,0.14243301,0.49159688,0.10243162,0.43484682
-4.82341171,2.33937870,0.60818830,0.49034374,0.15115947,0.51302740,0.09985500,0.43223503
-4.81740870,2.40130547,0.62138273,0.50285189,0.15955197,0.53310113,0.09705247,0.42870125
-4.81140570,2.45727113,0.63275628,0.51412000,0.16747718,0.55150220,0.09406512,0.42429652
-4.80540270,2.50637650,0.64214341,0.52396697,0.17480468,0.56792771,0.09093727,0.41908825
-4.79939970,2.54778829,0.64940372,0.53222392,0.18141053,0.58209586,0.08771531,0.41315811
-4.79339670,2.58076274,0.65442534,0.53873957,0.18718084,0.59375392,0.08444657,0.40659953
-4.78739370,2.60466839,0.65712787,0.54338527,0.19201519,0.60268584,0.08117817,0.39951496
-4.78139070,2.61900685,0.65746470,0.54605971,0.19582975,0.60871909,0.07795590,0.39201288
-4.77538769,2.62343053,0.65542450,0.54669288,0.19855987,0.61173041,0.07482313,0.38420477
-4.76938469,2.61775664,0.65103185,0.54524919,0.20016223,0.61165035,0.07181983,0.37620191
-4.76338169,2.60197629,0.64434694,0.54172946,0.20061619,0.60846615,0.06898170,0.36811231
-4.75737869,2.57625852,0.63546422,0.53617183,0.19992446,0.60222303,0.06633935,0.36003771
-4.75137569,2.54094852,0.62451013,0.52865129,0.19811296,0.59302361,0.06391771,0.35207079
-4.74537269,2.49656029,0.61163984,0.51927805,0.19522993,0.58102557,0.06173548,0.34429267
-4.73936968,2.44376367,0.59703320,0.50819456,0.19134422,0.56643758,0.05980488,0.33677084
-4.73336668,2.38336634,0.58089002,0.49557159,0.18654299,0.54951362,0.05813141,0.32955747
-4.72736368,2.31629148,0.56342484,0.48160316,0.18092874,0.53054602,0.05671392,0.32268838
-4.72136068,2.24355183,0.54486142,0.46650093,0.17461593,0.50985727,0.05554475,0.31618247
-4.71535768,2.16622142,0.52542716,0.45048794,0.16772734,0.48779117,0.05461012,0.31004185
-4.70935468,2.08540592,0.50534762,0.43379219,0.16039018,0.46470347,0.05389064,0.30425260
-4.70335168,2.00221293,0.48484143,0.41664024,0.15273229,0.44095245,0.05336196,0.29878608
-4.69734867,1.91772317,0.46411571,0.39925107,0.14487846,0.41688972,0.05299557,0.29360091
-4.69134567,1.83296383,0.44336214,0.38183049,0.13694709,0.39285155,0.05275972,0.28864533
-4.68534267,1.74888490,0.42275380,0.36456625,0.12904726,0.36915114,0.05262036,0.28386004
-4.67933967,1.66633912,0.40244291,0.34762403,0.12127629,0.34607182,0.05254220,0.27918126
-4.67333667,1.58606637,0.38255940,0.33114445,0.11371794,0.32386161,0.05248972,0.27454401
-4.66733367,1.50868258,0.36321027,0.31524112,0.10644120,0.30272908,0.05242817,0.26988528
-4.66133067,1.43467345,0.34447989,0.29999978,0.09949974,0.28284070,0.05232458,0.26514712
-4.65532766,1.36439276,0.32643088,0.28547845,0.09293194,0.26431954,0.05214857,0.26027944
-4.64932466,1.29806524,0.30910562,0.27170861,0.08676149,0.24724542,0.05187313,0.25524231
-4.64332166,1.23579326,0.29252828,0.25869714,0.08099851,0.23165639,0.05147525,0.25000786
-4.63731866,1.17756715,0.27670712,0.24642912,0.07564104,0.21755123,0.05093642,0.24456146
-4.63131566,1.12327825,0.26163709,0.23487100,0.07067683,0.20489313,0.05024287,0.23890230
-4.62531266,1.07273411,0.24730241,0.22397432,0.06608540,0.19361408,0.04938581,0.23304331
-4.61930965,1.02567520,0.23367922,0.21367960,0.06184011,0.18361986,0.04836140,0.22701036
-4.61330665,0.98179227,0.22073809,0.20392022,0.05791030,0.17479556,0.04717058,0.22084098
-4.60730365,0.94074392,0.20844629,0.19462629,0.05426330,0.16701115,0.04581883,0.21458250
-4.60130065,0.90217354,0.19676991,0.18572821,0.05086635,0.16012727,0.04431581,0.20828982
-4.59529765,0.86572527,0.18567560,0.17715994,0.04768819,0.15400063,0.04267485,0.20202290
-4.58929465,0.83105851,0.17513214,0.16886176,0.04470049,0.14848927,0.04091242,0.19584420
-4.58329165,0.79786054,0.16511156,0.16078259,0.04187891,0.14345727,0.03904763,0.18981610
-4.57728864,0.76585713,0.15559012,0.15288171,0.03920393,0.13877883,0.03710157,0.18399851
-4.57128564,0.73482090,0.14654899,0.14512996,0.03666136,0.13434176,0.03509674,0.17844685
-4.56528264,0.70457737,0.13797460,0.13751035,0.03424252,0.13005015,0.03305654,0.17321034
-4.55927964,0.67500875,0.12985894,0.13001818,0.03194427,0.12582632,0.03100467,0.16833093
-4.55327664,0.64605556,0.12219957,0.12266066,0.02976880,0.12161194,0.02896472,0.16384267
-4.54727364,0.61771611,0.11499952,0.11545615,0.02772318,0.11736837,0.02695968,0.15977175
-4.54127064,0.59004423,0.10826704,0.10843299,0.02581888,0.11307634,0.02501160,0.15613697
-4.53526763,0.56314521,0.10201528,0.10162807,0.02407116,0.10873492,0.02314126,0.15295081
-4.52926463,0.53717041,0.09626181,0.09508526,0.02249836,0.10435987,0.02136788,0.15022081
-4.52326163,0.51231066,0.09102811,0.08885354,0.02112128,0.09998161,0.01970896,0.14795123
-4.51725863,0.48878864,0.08633886,0.08298526,0.01996238,0.09564265,0.01818004,0.14614488
-4.51125563,0.46685066,0.08222124,0.07753419,0.01904521,0.09139490,0.01679460,0.14480483
-4.50525263,0.44675774,0.07870402,0.07255376,0.01839363,0.08729669,0.01556393,0.14393603
-4.49924962,0.42877650,0.07581660,0.06809527,0.01803121,0.08340978,0.01449705,0.14354654
-4.49324662,0.41316983,0.07358788,0.06420622,0.01798061,0.07979635,0.01360066,0.14364827
-4.48724362,0.40018752,0.07204501,0.06092882,0.01826290,0.07651622,0.01287904,0.14425726
-4.48124062,0.39005716,0.07121207,0.05829862,0.01889698,0.07362412,0.01233405,0.14539319
-4.47523762,0.38297524,0.07110859,0.05634321,0.01989893,0.07116737,0.01196509,0.14707840
-4.46923462,0.37909887,0.07174807,0.05508126,0.02128141,0.06918383,0.01176908,0.14933615
-4.46323162,0.37853805,0.07313638,0.05452159,0.02305301,0.06770021,0.01174046,0.15218841
-4.45722861,0.38134892,0.07527034,0.05466246,0.02521764,0.06673087,0.01187122,0.15565323
-4.45122561,0.38752805,0.07813620,0.05549114,0.02777391,0.06627695,0.01215095,0.15974178
-4.44522261,0.39700801,0.08170848,0.05698359,0.03071464,0.06632606,0.01256695,0.16445535
-4.43921961,0.40965449,0.08594891,0.05910444,0.03402631,0.06685237,0.01310435,0.16978243
-4.43321661,0.42526515,0.09080574,0.06180718,0.03768876,0.06781712,0.01374629,0.17569613
-4.42721361,0.44357039,0.09621351,0.06503462,0.04167488,0.06916962,0.01447418,0.18215212
-4.42121061,0.46423612,0.10209313,0.06871963,0.04595056,0.07084857,0.01526800,0.18908731
-4.41520760,0.48686874,0.10835265,0.07278618,0.05047484,0.07278381,0.01610661,0.19641932
-4.40920460,0.51102221,0.11488837,0.07715059,0.05520020,0.07489831,0.01696821,0.20404700
-4.40320160,0.53620715,0.12158668,0.08172317,0.06007320,0.07711038,0.01783073,0.21185187
-4.39719860,0.56190190,0.12832626,0.08640995,0.06503520,0.07933613,0.01867233,0.21970069
-4.39119560,0.58756510,0.13498085,0.09111472,0.07002352,0.08149188,0.01947192,0.22744883
-4.38519260,0.61264961,0.14142233,0.09574124,0.07497262,0.08349672,0.02020962,0.23494463
-4.37918959,0.63661718,0.14752416,0.10019544,0.07981560,0.08527484,0.02086725,0.24203428
-4.37318659,0.65895343,0.15316493,0.10438780,0.08448579,0.08675775,0.02142880,0.24856722
-4.36718359,0.67918265,0.15823192,0.10823554,0.08891842,0.08788631,0.02188077,0.25440175
-4.36118059,0.69688176,0.16262464,0.11166478,0.09305242,0.08861229,0.02221259,0.25941053
-4.35517759,0.71169300,0.16625795,0.11461250,0.09683204,0.08889972,0.02241675,0.26348579
-4.34917459,0.72333475,0.16906493,0.11702814,0.10020858,0.08872572,0.02248907,0.26654405
-4.34317159,0.73161019,0.17099910,0.11887499,0.10314179,0.08808095,0.02242866,0.26852989
-4.33716858,0.73641334,0.17203612,0.12013110,0.10560118,0.08696962,0.02223795,0.26941895
-4.33116558,0.73773234,0.17217472,0.12078982,0.10756703,0.08540907,0.02192255,0.26921965
-4.32516258,0.73564989,0.17143695,0.12085989,0.10903116,0.08342906,0.02149098,0.26797384
-4.31915958,0.73034075,0.16986765,0.12036515,0.10999729,0.08107058,0.02095449,0.26575614
-4.31315658,0.72206661,0.16753327,0.11934370,0.11048115,0.07838458,0.02032662,0.26267215
-4.30715358,0.71116843,0.16451996,0.11784686,0.11051020,0.07543041,0.01962287,0.25885550
