energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up,Zn_p_up,Zn_d_up
-5.87993997,3.53386608,0.05329853,0.44167158,1.74899184,0.00000000,0.87029106,0.41350359,0.68885413,0.42469375
-5.87393697,3.48764378,0.05273097,0.44135218,1.72820972,0.00000000,0.86208687,0.41029586,0.68583313,0.41462080
-5.86793397,3.44115946,0.05228996,0.44086691,1.70604159,0.00000000,0.85337165,0.40665219,0.68478376,0.40434781
-5.86193097,3.39545866,0.05199393,0.44034965,1.68292834,0.00000000,0.84431461,0.40270090,0.68595435,0.39400322
-5.85592796,3.35168987,0.05186146,0.43994911,1.65937870,0.00000000,0.83512559,0.39858601,0.68958525,0.38372920
-5.84992496,3.31107020,0.05191079,0.43982398,1.63595378,0.00000000,0.82604742,0.39446318,0.69590043,0.37367787
-5.84392196,3.27484472,0.05215920,0.44013723,1.61324826,0.00000000,0.81734616,0.39049488,0.70509798,0.36400687
-5.83791896,3.24424088,0.05262235,0.44104971,1.59186900,0.00000000,0.80929975,0.38684508,0.71733993,0.35487445
-5.83191596,3.22041981,0.05331352,0.44271340,1.57241189,0.00000000,0.80218546,0.38367351,0.73274172,0.34643420
-5.82591296,3.20442662,0.05424276,0.44526451,1.55543788,0.00000000,0.79626681,0.38112975,0.75136181,0.33882975
-5.81990995,3.19714176,0.05541616,0.44881676,1.54144939,0.00000000,0.79178058,0.37934737,0.77319209,0.33218947
-5.81390695,3.19923590,0.05683500,0.45345525,1.53086806,0.00000000,0.78892457,0.37843852,0.79814942,0.32662167
-5.80790395,3.21113048,0.05849508,0.45923109,1.52401509,0.00000000,0.78784666,0.37848897,0.82606912,0.32221026
-5.80190095,3.23296599,0.06038613,0.46615721,1.52109488,0.00000000,0.78863582,0.37955410,0.85670067,0.31901111
-5.79589795,3.26457980,0.06249143,0.47420549,1.52218309,0.00000000,0.79131549,0.38165583,0.88970628,0.31704947
-5.78989495,3.30549486,0.06478753,0.48330544,1.52721950,0.00000000,0.79583961,0.38478084,0.92466247,0.31631831
-5.78389195,3.35492023,0.06724431,0.49334451,1.53600628,0.00000000,0.80209163,0.38888001,0.96106498,0.31677781
-5.77788894,3.41176377,0.06982527,0.50417006,1.54821163,0.00000000,0.80988650,0.39386931,0.99833709,0.31835603
-5.77188594,3.47465687,0.07248802,0.51559299,1.56337890,0.00000000,0.81897548,0.39963195,1.03584110,0.32095067
-5.76588294,3.54199043,0.07518512,0.52739274,1.58094064,0.00000000,0.82905373,0.40602188,1.07289292,0.32443195
-5.75987994,3.61196084,0.07786512,0.53932370,1.60023713,0.00000000,0.83977020,0.41286840,1.10877917,0.32864640
-5.75387694,3.68262436,0.08047385,0.55112252,1.62053864,0.00000000,0.85073936,0.41998171,1.14277638,0.33342146
-5.74787394,3.75195770,0.08295584,0.56251618,1.64107033,0.00000000,0.86155436,0.42715923,1.17417146,0.33857074
-5.74187094,3.81792251,0.08525593,0.57323040,1.66103899,0.00000000,0.87180098,0.43419239,1.20228293,0.34389966
-5.73586793,3.87853143,0.08732092,0.58299814,1.67966046,0.00000000,0.88107179,0.44087363,1.22648189,0.34921132
-5.72986493,3.93191304,0.08910126,0.59156773,1.69618660,0.00000000,0.88897999,0.44700338,1.24621203,0.35431236
-5.72386193,3.97637346,0.09055265,0.59871045,1.70993098,0.00000000,0.89517238,0.45239669,1.26100800,0.35901860
-5.71785893,4.01045242,0.09163754,0.60422727,1.72029232,0.00000000,0.89934111,0.45688941,1.27051125,0.36316030
-5.71185593,4.03297183,0.09232647,0.60795446,1.72677485,0.00000000,0.90123362,0.46034355,1.27448294,0.36658687
-5.70585293,4.04307542,0.09259916,0.60976804,1.72900520,0.00000000,0.90066080,0.46265186,1.27281336,0.36917091
-5.69984992,4.04025826,0.09244533,0.60958692,1.72674511,0.00000000,0.89750288,0.46374127,1.26552751,0.37081143
-5.69384692,4.02438554,0.09186525,0.60737474,1.71989993,0.00000000,0.89171321,0.46357540,1.25278678,0.37143631
-5.68784392,3.99570016,0.09086989,0.60314034,1.70852270,0.00000000,0.88331979,0.46215582,1.23488652,0.37100388
-5.68184092,3.95481930,0.08948084,0.59693708,1.69281381,0.00000000,0.87242466,0.45952229,1.21224990,0.36950354
-5.67583792,3.90272033,0.08772983,0.58886099,1.67311644,0.00000000,0.85920129,0.45575186,1.18541796,0.36695573
-5.66983492,3.84071666,0.08565796,0.57904798,1.64990808,0.00000000,0.84389014,0.45095691,1.15503656,0.36341091
-5.66383192,3.77042454,0.08331467,0.56767010,1.62378823,0.00000000,0.82679258,0.44528235,1.12184039,0.35894791
-5.65782891,3.69372165,0.08075646,0.55493127,1.59546296,0.00000000,0.80826334,0.43890178,1.08663469,0.35367159
-5.65182591,3.61269873,0.07804539,0.54106225,1.56572642,0.00000000,0.78870188,0.43201300,1.05027518,0.34770983
-5.64582291,3.52960545,0.07524741,0.52631533,1.53543995,0.00000000,0.76854262,0.42483281,1.01364673,0.34121003
-5.63981991,3.44679175,0.07243068,0.51095862,1.50550908,0.00000000,0.74824448,0.41759118,0.97764135,0.33433512
-5.63381691,3.36664590,0.06966372,0.49527016,1.47685899,0.00000000,0.72827978,0.41052508,0.94313602,0.32725915
-5.62781391,3.29153065,0.06701363,0.47953188,1.45040896,0.00000000,0.70912281,0.40387193,0.91097088,0.32016259
-5.62181091,3.22371892,0.06454434,0.46402352,1.42704614,0.00000000,0.69123807,0.39786286,0.88192825,0.31322739
-5.61580790,3.16533029,0.06231497,0.44901664,1.40759959,0.00000000,0.67506870,0.39271599,0.85671303,0.30663186
-5.60980490,3.11826995,0.06037832,0.43476867,1.39281484,0.00000000,0.66102500,0.38862988,0.83593475,0.30054558
-5.60380190,3.08417167,0.05877953,0.42151731,1.38333004,0.00000000,0.64947349,0.38577722,0.82009184,0.29512436
-5.59779890,3.06434635,0.05755494,0.40947520,1.37965416,0.00000000,0.64072672,0.38429920,0.80955849,0.29050542
-5.59179590,3.05973793,0.05673125,0.39882506,1.38214818,0.00000000,0.63503413,0.38430055,0.80457432,0.28680298
-5.58579290,3.07088818,0.05632488,0.38971551,1.39101001,0.00000000,0.63257417,0.38584558,0.80523741,0.28410430
-5.57978989,3.09791204,0.05634165,0.38225762,1.40626385,0.00000000,0.63344812,0.38895540,0.81150075,0.28246648
-5.57378689,3.14048480,0.05677671,0.37652235,1.42775467,0.00000000,0.63767581,0.39360648,0.82317245,0.28191403
-5.56778389,3.19784227,0.05761478,0.37253909,1.45514837,0.00000000,0.64519349,0.39973071,0.83991989,0.28243745
-5.56178089,3.26879466,0.05883072,0.37029529,1.48793786,0.00000000,0.65585408,0.40721706,0.86127771,0.28399281
-5.55577789,3.35175442,0.06039029,0.36973742,1.52545540,0.00000000,0.66942993,0.41591485,0.88665971,0.28650254
-5.54977489,3.44477782,0.06225123,0.37077316,1.56689081,0.00000000,0.68561812,0.42563861,0.91537440,0.28985735
-5.54377189,3.54561943,0.06436449,0.37327482,1.61131534,0.00000000,0.70404822,0.43617440,0.94664387,0.29391933
-5.53776888,3.65179789,0.06667575,0.37708403,1.65771050,0.00000000,0.72429239,0.44728735,0.97962555,0.29852606
-5.53176588,3.76067117,0.06912693,0.38201743,1.70500067,0.00000000,0.74587752,0.45873020,1.01343615,0.30349582
-5.52576288,3.86951844,0.07165793,0.38787317,1.75208851,0.00000000,0.76829894,0.47025248,1.04717718,0.30863340
-5.51975988,3.97562571,0.07420829,0.39443808,1.79789170,0.00000000,0.79103540,0.48160983,1.07996106,0.31373660
-5.51375688,4.07637179,0.07671886,0.40149510,1.84137925,0.00000000,0.81356460,0.49257324,1.11093707,0.31860300
-5.50775388,4.16931118,0.07913345,0.40883072,1.88160616,0.00000000,0.83537869,0.50293748,1.13931608,0.32303672
-5.50175088,4.25225030,0.08140022,0.41624201,1.91774448,0.00000000,0.85599927,0.51252853,1.16439328,0.32685500
-5.49574787,4.32331396,0.08347298,0.42354306,1.94910962,0.00000000,0.87499112,0.52120956,1.18556787,0.32989418
-5.48974487,4.38099926,0.08531223,0.43057039,1.97518058,0.00000000,0.89197418,0.52888500,1.20235921,0.33201498
-5.48374187,4.42421453,0.08688598,0.43718720,1.99561312,0.00000000,0.90663336,0.53550274,1.21441861,0.33310671
-5.47773887,4.45230204,0.08817022,0.44328618,2.01024548,0.00000000,0.91872569,0.54105405,1.22153648,0.33309037
-5.47173587,4.46504352,0.08914919,0.44879088,2.01909618,0.00000000,0.92808479,0.54557149,1.22364457,0.33192050
-5.46573287,4.46264878,0.08981531,0.45365552,2.02235447,0.00000000,0.93462226,0.54912467,1.22081335,0.32958567
-5.45972986,4.44572828,0.09016889,0.45786334,2.02036367,0.00000000,0.93832636,0.55181433,1.21324467,0.32610770
-5.45372686,4.41525154,0.09021758,0.46142368,2.01359873,0.00000000,0.93925792,0.55376489,1.20126030,0.32153972
-5.44772386,4.37249370,0.08997562,0.46436793,2.00263905,0.00000000,0.93754389,0.55511603,1.18528667,0.31596306
-5.44172086,4.31897324,0.08946298,0.46674470,1.98813820,0.00000000,0.93336898,0.55601375,1.16583694,0.30948335
-5.43571786,4.25638420,0.08870432,0.46861443,1.97079211,0.00000000,0.92696578,0.55660135,1.14349089,0.30222592
-5.42971486,4.18652634,0.08772798,0.47004395,1.95130755,0.00000000,0.91860401,0.55701094,1.11887385,0.29433075
-5.42371186,4.11123666,0.08656488,0.47110114,1.93037236,0.00000000,0.90857933,0.55735602,1.09263535,0.28594724
-5.41770885,4.03232551,0.08524753,0.47185015,1.90862907,0.00000000,0.89720244,0.55772535,1.06542858,0.27722911
-5.41170585,3.95152005,0.08380912,0.47234741,1.88665300,0.00000000,0.88478871,0.55817868,1.03789135,0.26832951
-5.40570285,3.87041728,0.08228266,0.47263866,1.86493589,0.00000000,0.87164900,0.55874438,1.01062920,0.25939663
-5.39969985,3.79044812,0.08070037,0.47275713,1.84387553,0.00000000,0.85808185,0.55941923,0.98420137,0.25056997
-5.39369685,3.71285354,0.07909311,0.47272292,1.82377160,0.00000000,0.84436732,0.56017020,0.95910969,0.24197729
-5.38769385,3.63867265,0.07749011,0.47254369,1.80482755,0.00000000,0.83076247,0.56093819,0.93579093,0.23373242
-5.38169085,3.56874218,0.07591872,0.47221635,1.78715790,0.00000000,0.81749870,0.56164337,0.91461224,0.22593386
-5.37568784,3.50370618,0.07440442,0.47172974,1.77080018,0.00000000,0.80478055,0.56219181,0.89586975,0.21866411
-5.36968484,3.44403397,0.07297083,0.47106807,1.75573029,0.00000000,0.79278594,0.56248294,0.87978997,0.21198979
-5.36368184,3.39004435,0.07163998,0.47021464,1.74188003,0.00000000,0.78166746,0.56241731,0.86653340,0.20596229
-5.35767884,3.34193350,0.07043243,0.46915580,1.72915554,0.00000000,0.77155447,0.56190420,0.85619996,0.20061891
-5.35167584,3.29980432,0.06936758,0.46788466,1.71745507,0.00000000,0.76255553,0.56086859,0.84883566,0.19598439
-5.34567284,3.26369450,0.06846387,0.46640433,1.70668511,0.00000000,0.75476094,0.55925697,0.84443977,0.19207247
-5.33966983,3.23360163,0.06773895,0.46473031,1.69677354,0.00000000,0.74824499,0.55704178,0.84297209,0.18888767
-5.33366683,3.20950326,0.06720975,0.46289207,1.68767920,0.00000000,0.74306766,0.55422400,0.84435973,0.18642683
-5.32766383,3.19137084,0.06689250,0.46093336,1.67939713,0.00000000,0.73927566,0.55083392,0.84850299,0.18468055
-5.32166083,3.17917680,0.06680258,0.45891148,1.67195948,0.00000000,0.73690261,0.54693002,0.85528009,0.18363425
-5.31565783,3.17289457,0.06695422,0.45689535,1.66543200,0.00000000,0.73596837,0.54259591,0.86455052,0.18326904
-5.30965483,3.17249198,0.06736015,0.45496246,1.65990664,0.00000000,0.73647769,0.53793574,0.87615707,0.18356205
-5.30365183,3.17791898,0.06803108,0.45319506,1.65549086,0.00000000,0.73841814,0.53306822,0.88992651,0.18448662
-5.29764882,3.18909090,0.06897515,0.45167554,1.65229459,0.00000000,0.74175771,0.52811971,0.90566921,0.18601202
-5.29164582,3.20586896,0.07019724,0.45048154,1.65041582,0.00000000,0.74644231,0.52321677,0.92317799,0.18810302
-5.28564282,3.22803975,0.07169839,0.44968088,1.64992592,0.00000000,0.75239334,0.51847862,0.94222647,0.19071930
-5.27963982,3.25529563,0.07347508,0.44932672,1.65085577,0.00000000,0.75950576,0.51401005,0.96256744,0.19381476
-5.27363682,3.28721769,0.07551874,0.44945324,1.65318373,0.00000000,0.76764681,0.50989499,0.98393149,0.19733690
-5.26763382,3.32326293,0.07781523,0.45007210,1.65682628,0.00000000,0.77665571,0.50619138,1.00602640,0.20122627
-5.26163082,3.36275688,0.08034454,0.45116981,1.66163193,0.00000000,0.78634431,0.50292737,1.02853740,0.20541622
-5.25562781,3.40489250,0.08308061,0.45270631,1.66737892,0.00000000,0.79649898,0.50009914,1.05112873,0.20983287
-5.24962481,3.44873587,0.08599139,0.45461477,1.67377682,0.00000000,0.80688358,0.49767049,1.07344642,0.21439540
-5.24362181,3.49323870,0.08903908,0.45680263,1.68047193,0.00000000,0.81724354,0.49557411,1.09512246,0.21901678
-5.23761881,3.53725727,0.09218057,0.45915389,1.68705626,0.00000000,0.82731086,0.49371438,1.11578015,0.22360477
-5.23161581,3.57957698,0.09536813,0.46153246,1.69307941,0.00000000,0.83680988,0.49197166,1.13504063,0.22806335
-5.22561281,3.61894159,0.09855024,0.46378652,1.69806300,0.00000000,0.84546352,0.49020774,1.15253023,0.23229443
-5.21960980,3.65408582,0.10167264,0.46575356,1.70151656,0.00000000,0.85299982,0.48827205,1.16788838,0.23619983
-5.21360680,3.68376991,0.10467948,0.46726605,1.70295433,0.00000000,0.85915854,0.48600851,1.18077588,0.23968341
-5.20760380,3.70681473,0.10751461,0.46815726,1.70191215,0.00000000,0.86369746,0.48326246,1.19088307,0.24265338
-5.20160080,3.72213622,0.11012291,0.46826720,1.69796360,0.00000000,0.86639831,0.47988757,1.19793770,0.24502455
-5.19559780,3.72877768,0.11245164,0.46744837,1.69073497,0.00000000,0.86707218,0.47575221,1.20171229,0.24672056
-5.18959480,3.72593906,0.11445180,0.46557102,1.67991838,0.00000000,0.86556414,0.47074523,1.20203057,0.24767599
-5.18359180,3.71300238,0.11607941,0.46252797,1.66528280,0.00000000,0.86175723,0.46478081,1.19877310,0.24783823
-5.17758879,3.68955256,0.11729669,0.45823861,1.64668277,0.00000000,0.85557556,0.45780237,1.19188169,0.24716906
-5.17158579,3.65539345,0.11807316,0.45265207,1.62406458,0.00000000,0.84698672,0.44978533,1.18136281,0.24564594
-5.16558279,3.61055875,0.11838648,0.44574963,1.59747018,0.00000000,0.83600353,0.44073884,1.16728967,0.24326292
-5.15957979,3.55531786,0.11822324,0.43754612,1.56703864,0.00000000,0.82268499,0.43070633,1.14980333,0.24003120
-5.15357679,3.49017677,0.11757945,0.42809043,1.53300564,0.00000000,0.80713673,0.41976520,1.12911245,0.23597927
-5.14757379,3.41587425,0.11646084,0.41746524,1.49570087,0.00000000,0.78951087,0.40802544,1.10549206,0.23115267
-5.14157079,3.33337353,0.11488298,0.40578587,1.45554386,0.00000000,0.77000530,0.39562761,1.07928114,0.22561338
-5.13556778,3.24384977,0.11287112,0.39319846,1.41303814,0.00000000,0.74886248,0.38273999,1.05087918,0.21943888
-5.12956478,3.14867362,0.11045985,0.37987741,1.36876410,0.00000000,0.72636760,0.36955536,1.02074153,0.21272082
-5.12356178,3.04939102,0.10769251,0.36602236,1.32337052,0.00000000,0.70284617,0.35628720,0.98937384,0.20556346
-5.11755878,2.94769956,0.10462041,0.35185462,1.27756499,0.00000000,0.67866095,0.34316564,0.95732522,0.19808180
-5.11155578,2.84542160,0.10130188,0.33761317,1.23210308,0.00000000,0.65420797,0.33043317,0.92518053,0.19039949
-5.10555278,2.74447421,0.09780110,0.32355042,1.18777652,0.00000000,0.62991192,0.31834013,0.89355143,0.18264659
-5.09954977,2.64683638,0.09418684,0.30992761,1.14540016,0.00000000,0.60622040,0.30714011,0.86306658,0.17495712
-5.09354677,2.55451363,0.09053102,0.29701006,1.10579803,0.00000000,0.58359743,0.29708524,0.83436082,0.16746651
-5.08754377,2.46950047,0.08690720,0.28506224,1.06978830,0.00000000,0.56251579,0.28842150,0.80806365,0.16030904
-5.08154077,2.39374111,0.08338900,0.27434280,1.03816748,0.00000000,0.54344860,0.28138387,0.78478704,0.15361517
-5.07553777,2.32908904,0.08004852,0.26509950,1.01169399,0.00000000,0.52686000,0.27619165,0.76511290,0.14750893
-5.06953477,2.27726628,0.07695471,0.25756423,0.99107121,0.00000000,0.51319506,0.27304370,0.74958037,0.14210536
-5.06353177,2.23982283,0.07417181,0.25194804,0.97693058,0.00000000,0.50286930,0.27211387,0.73867335,0.13750810
-5.05752876,2.21809763,0.07175789,0.24843641,0.96981493,0.00000000,0.49625787,0.27354654,0.73280846,0.13380706
-5.05152576,2.21318170,0.06976347,0.24718469,0.97016257,0.00000000,0.49368477,0.27745240,0.73232392,0.13107636
-5.04552276,2.22588467,0.06823029,0.24831385,0.97829262,0.00000000,0.49541243,0.28390464,0.73746950,0.12937250
-5.03951976,2.25670574,0.06719025,0.25190671,0.99439198,0.00000000,0.50163193,0.29293548,0.74839810,0.12873285
-5.03351676,2.30581009,0.06666460,0.25800457,1.01850459,0.00000000,0.51245437,0.30453334,0.76515897,0.12917446
-5.02751376,2.37301167,0.06666332,0.26660457,1.05052333,0.00000000,0.52790359,0.31864064,0.78769311,0.13069329
-5.02151076,2.45776315,0.06718475,0.27765769,1.09018492,0.00000000,0.54791060,0.33515245,0.81583080,0.13326382
-5.01550775,2.55915380,0.06821549,0.29106758,1.13706843,0.00000000,0.57231017,0.35391597,0.84929153,0.13683913
-5.00950475,2.67591570,0.06973054,0.30669039,1.19059725,0.00000000,0.60083961,0.37473106,0.88768636,0.14135145
-5.00350175,2.80643845,0.07169379,0.32433544,1.25004513,0.00000000,0.63314009,0.39735188,0.93052271,0.14671316
-4.99749875,2.94879246,0.07405869,0.34376716,1.31454590,0.00000000,0.66876059,0.42148957,0.97721149,0.15281823
-4.99149575,3.10076047,0.07676919,0.36470790,1.38310712,0.00000000,0.70716444,0.44681611,1.02707649,0.15954416
-4.98549275,3.25987675,0.07976094,0.38684204,1.45462720,0.00000000,0.74773843,0.47296930,1.07936570,0.16675429
-4.97948974,3.42347322,0.08296269,0.40982109,1.52791576,0.00000000,0.78980435,0.49955875,1.13326453,0.17430046
-4.97348674,3.58873141,0.08629787,0.43326975,1.60171680,0.00000000,0.83263263,0.52617286,1.18791043,0.18202607
-4.96748374,3.75273898,0.08968625,0.45679301,1.67473397,0.00000000,0.87545789,0.55238654,1.24240875,0.18976924
-4.96148074,3.91254952,0.09304585,0.47998390,1.74565751,0.00000000,0.91749574,0.57776963,1.29584935,0.19736627
-4.95547774,4.06524387,0.09629472,0.50243188,1.81319188,0.00000000,0.95796058,0.60189563,1.34732377,0.20465514
-4.94947474,4.20799155,0.09935289,0.52373157,1.87608352,0.00000000,0.99608373,0.62435068,1.39594245,0.21147892
-4.94347174,4.33811058,0.10214417,0.54349169,1.93314797,0.00000000,1.03113137,0.64474242,1.44085168,0.21768925
-4.93746873,4.45312407,0.10459794,0.56134383,1.98329535,0.00000000,1.06242170,0.66270853,1.48125001,0.22314945
-4.93146573,4.55081210,0.10665072,0.57695083,2.02555385,0.00000000,1.08934088,0.67792471,1.51640363,0.22773750
-4.92546273,4.62925756,0.10824767,0.59001460,2.05909021,0.00000000,1.11135709,0.69011171,1.54566045,0.23134855
-4.91945973,4.68688466,0.10934374,0.60028300,2.08322690,0.00000000,1.12803239,0.69904147,1.56846271,0.23389710
-4.91345673,4.72248928,0.10990469,0.60755567,2.09745543,0.00000000,1.13903201,0.70454189,1.58435760,0.23531862
-4.90745373,4.73526029,0.10990770,0.61168854,2.10144536,0.00000000,1.14413081,0.70650030,1.59300584,0.23557068
-4.90145073,4.72479157,0.10934181,0.61259690,2.09504911,0.00000000,1.14321671,0.70486540,1.59418799,0.23463356
-4.89544772,4.69108438,0.10820795,0.61025699,2.07830215,0.00000000,1.13629108,0.69964774,1.58780821,0.23251021
-4.88944472,4.63454036,0.10651868,0.60470592,2.05141892,0.00000000,1.12346622,0.69091859,1.57389552,0.22922574
-4.88344172,4.55594536,0.10429766,0.59604007,2.01478461,0.00000000,1.10495996,0.67880742,1.55260238,0.22482630
-4.87743872,4.45644480,0.10157882,0.58441195,1.96894307,0.00000000,1.08108769,0.66349798,1.52420068,0.21937758
-4.87143572,4.33751152,0.09840525,0.57002564,1.91458140,0.00000000,1.05225222,0.64522316,1.48907511,0.21296274
-4.86543272,4.20090683,0.09482795,0.55313092,1.85251163,0.00000000,1.01893174,0.62425884,1.44771413,0.20568006
-4.85942971,4.04863628,0.09090430,0.53401643,1.78365016,0.00000000,0.98166638,0.60091686,1.40069868,0.19764024
-4.85342671,3.88290119,0.08669652,0.51300189,1.70899559,0.00000000,0.94104375,0.57553739,1.34868888,0.18896358
-4.84742371,3.70604748,0.08226995,0.49042975,1.62960548,0.00000000,0.89768405,0.54848104,1.29240914,0.17977690
-4.84142071,3.52051306,0.07769142,0.46665649,1.54657289,0.00000000,0.85222505,0.52012066,1.23263193,0.17021051
-4.83541771,3.32877524,0.07302755,0.44204389,1.46100311,0.00000000,0.80530737,0.49083341,1.17016074,0.16039525
-4.82941471,3.13329956,0.06834322,0.41695042,1.37399134,0.00000000,0.75756056,0.46099306,1.10581263,0.15045955
-4.82341171,2.93649116,0.06370009,0.39172309,1.28660178,0.00000000,0.70959023,0.43096285,1.04040085,0.14052683
-4.81740870,2.74064999,0.05915533,0.36668993,1.19984860,0.00000000,0.66196647,0.40108896,0.97471811,0.13071308
-4.81140570,2.54793077,0.05476053,0.34215334,1.11467923,0.00000000,0.61521389,0.37169490,0.90952083,0.12112477
-4.80540270,2.36030859,0.05056085,0.31838448,1.03196024,0.00000000,0.56980340,0.34307675,0.84551487,0.11185714
-4.79939970,2.17955071,0.04659437,0.29561867,0.95246596,0.00000000,0.52614583,0.31549938,0.78334316,0.10299291
-4.79339670,2.00719510,0.04289168,0.27405217,0.87687007,0.00000000,0.48458744,0.28919374,0.72357545,0.09460134
-4.78739370,1.84453585,0.03947574,0.25384012,0.80574017,0.00000000,0.44540742,0.26435511,0.66670058,0.08673774
-4.78139070,1.69261541,0.03636193,0.23509577,0.73953512,0.00000000,0.40881714,0.24114235,0.61312121,0.07944335
-4.77538769,1.55222360,0.03355833,0.21789095,0.67860514,0.00000000,0.37496128,0.21967808,0.56315123,0.07274564
-4.76938469,1.42390267,0.03106618,0.20225769,0.62319444,0.00000000,0.34392043,0.20004961,0.51701576,0.06665888
-4.76338169,1.30795817,0.02888046,0.18819086,0.57344593,0.00000000,0.31571530,0.18231069,0.47485359,0.06118504
-4.75737869,1.20447453,0.02699066,0.17565181,0.52940782,0.00000000,0.29031203,0.16648375,0.43672183,0.05631500
-4.75137569,1.11333465,0.02538158,0.16457263,0.49104167,0.00000000,0.26762854,0.15256265,0.40260258,0.05202980
-4.74537269,1.03424260,0.02403424,0.15486106,0.45823148,0.00000000,0.24754161,0.14051575,0.37241113,0.04830219
-4.73936968,0.96674826,0.02292677,0.14640581,0.43079340,0.00000000,0.22989449,0.13028915,0.34600545,0.04509816
-4.73336668,0.91027314,0.02203528,0.13908200,0.40848578,0.00000000,0.21450465,0.12181002,0.32319645,0.04237850
-4.72736368,0.86413632,0.02133479,0.13275663,0.39101911,0.00000000,0.20117159,0.11498989,0.30375874,0.04010033
-4.72136068,0.82757985,0.02079994,0.12729390,0.37806563,0.00000000,0.18968432,0.10972781,0.28744133,0.03821863
-4.71535768,0.79979280,0.02040581,0.12256017,0.36926837,0.00000000,0.17982845,0.10591336,0.27397811,0.03668750
-4.70935468,0.77993347,0.02012845,0.11842842,0.36424952,0.00000000,0.17139256,0.10342938,0.26309774,0.03546143
-4.70335168,0.76714943,0.01994549,0.11478216,0.36261795,0.00000000,0.16417385,0.10215442,0.25453257,0.03449632
-4.69734867,0.76059525,0.01983649,0.11151864,0.36397595,0.00000000,0.15798291,0.10196506,0.24802667,0.03375034
-4.69134567,0.75944764,0.01978329,0.10855131,0.36792528,0.00000000,0.15264754,0.10273783,0.24334258,0.03318459
-4.68534267,0.76291836,0.01977019,0.10581159,0.37407245,0.00000000,0.14801565,0.10435102,0.24026693,0.03276364
-4.67933967,0.77026494,0.01978408,0.10324977,0.38203367,0.00000000,0.14395720,0.10668626,0.23861475,0.03245584
-4.67333667,0.78079940,0.01981449,0.10083531,0.39143922,0.00000000,0.14036532,0.10962997,0.23823259,0.03223352
-4.66733367,0.79389547,0.01985353,0.09855641,0.40193775,0.00000000,0.13715663,0.11307470,0.23900049,0.03207308
-4.66133067,0.80899426,0.01989582,0.09641897,0.41320035,0.00000000,0.13427089,0.11692038,0.24083288,0.03195492
-4.65532766,0.82560895,0.01993836,0.09444512,0.42492460,0.00000000,0.13167003,0.12107547,0.24367842,0.03186336
-4.64932466,0.84332829,0.01998037,0.09267116,0.43683853,0.00000000,0.12933678,0.12545802,0.24751899,0.03178643
-4.64332166,0.86181931,0.02002312,0.09114541,0.44870452,0.00000000,0.12727293,0.12999670,0.25236778,0.03171569
