energy_ev,total_up,Pb_p_up,Pb_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.87393697,0.23201536,0.10378901,0.00004513,0.14448592,0.13498761,0.00001900,0.01271508
-5.86793397,0.23679103,0.10570004,0.00005426,0.14486542,0.13865738,0.00001840,0.01306304
-5.86193097,0.24382313,0.10857781,0.00006497,0.14646896,0.14370624,0.00001803,0.01354809
-5.85592796,0.25332203,0.11250736,0.00007748,0.14942866,0.15025780,0.00001793,0.01418416
-5.84992496,0.26545538,0.11755296,0.00009205,0.15385036,0.15841108,0.00001817,0.01498321
-5.84392196,0.28034489,0.12375646,0.00010896,0.15981179,0.16823868,0.00001882,0.01595509
-5.83791896,0.29806466,0.13113647,0.00012849,0.16736173,0.17978575,0.00001997,0.01710745
-5.83191596,0.31864103,0.13968825,0.00015100,0.17652009,0.19307003,0.00002169,0.01844569
-5.82591296,0.34205402,0.14938434,0.00017682,0.18727887,0.20808263,0.00002410,0.01997301
-5.81990995,0.36824009,0.16017588,0.00020634,0.19960397,0.22478979,0.00002732,0.02169046
-5.81390695,0.39709623,0.17199460,0.00023995,0.21343772,0.24313525,0.00003148,0.02359710
-5.80790395,0.42848494,0.18475524,0.00027805,0.22870195,0.26304329,0.00003673,0.02569007
-5.80190095,0.46223989,0.19835850,0.00032105,0.24530140,0.28442214,0.00004324,0.02796480
-5.79589795,0.49817201,0.21269418,0.00036936,0.26312731,0.30716755,0.00005121,0.03041511
-5.78989495,0.53607549,0.22764439,0.00042337,0.28206103,0.33116645,0.00006085,0.03303328
-5.78389195,0.57573347,0.24308682,0.00048343,0.30197732,0.35630035,0.00007239,0.03581012
-5.77788894,0.61692307,0.25889767,0.00054983,0.32274734,0.38244826,0.00008607,0.03873495
-5.77188594,0.65941951,0.27495432,0.00062284,0.34424096,0.40948916,0.00010215,0.04179552
-5.76588294,0.70299909,0.29113749,0.00070261,0.36632858,0.43730377,0.00012090,0.04497784
-5.75987994,0.74744108,0.30733293,0.00078919,0.38888214,0.46577549,0.00014259,0.04826604
-5.75387694,0.79252835,0.32343247,0.00088254,0.41177546,0.49479084,0.00016751,0.05164206
-5.74787394,0.83804712,0.33933466,0.00098247,0.43488408,0.52423911,0.00019592,0.05508544
-5.74187094,0.88378597,0.35494481,0.00108866,0.45808455,0.55401172,0.00022806,0.05857309
-5.73586793,0.92953443,0.37017476,0.00120064,0.48125354,0.58400134,0.00026418,0.06207911
-5.72986493,0.97508176,0.38494248,0.00131779,0.50426692,0.61410104,0.00030447,0.06557468
-5.72386193,1.02021621,0.39917152,0.00143935,0.52699911,0.64420393,0.00034909,0.06902813
-5.71785893,1.06472546,0.41279076,0.00156444,0.54932295,0.67420339,0.00039818,0.07240519
-5.71185593,1.10839837,0.42573441,0.00169205,0.57111037,0.70399432,0.00045179,0.07566935
-5.70585293,1.15102876,0.43794255,0.00182109,0.59223397,0.73347550,0.00050996,0.07878251
-5.69984992,1.19242113,0.44936223,0.00195041,0.61256977,0.76255336,0.00057265,0.08170585
-5.69384692,1.23239848,0.45994932,0.00207886,0.63200104,0.79114691,0.00063977,0.08440086
-5.68784392,1.27081213,0.46967097,0.00220530,0.65042323,0.81919403,0.00071119,0.08683060
-5.68184092,1.30755314,0.47850864,0.00232865,0.66774978,0.84665871,0.00078674,0.08896104
-5.67583792,1.34256478,0.48646171,0.00244796,0.68391865,0.87353888,0.00086619,0.09076256
-5.66983492,1.37585539,0.49355113,0.00256242,0.69889902,0.89987450,0.00094929,0.09221143
-5.66383192,1.40751077,0.49982329,0.00267143,0.71269795,0.92575518,0.00103578,0.09329117
-5.65782891,1.43770514,0.50535337,0.00277461,0.72536633,0.95132694,0.00112541,0.09399384
-5.65182591,1.46670979,0.51024819,0.00287182,0.73700379,0.97679721,0.00121790,0.09432108
-5.64582291,1.49489837,0.51464806,0.00296321,0.74776194,1.00243774,0.00131301,0.09428481
-5.63981991,1.52274810,0.51872738,0.00304920,0.75784563,1.02858471,0.00141054,0.09390766
-5.63381691,1.55083626,0.52269380,0.00313048,0.76751190,1.05563569,0.00151032,0.09322283
-5.62781391,1.57983141,0.52678565,0.00320799,0.77706627,1.08404314,0.00161221,0.09227369
-5.62181091,1.61047925,0.53126769,0.00328289,0.78685646,1.11430437,0.00171613,0.09111280
-5.61580790,1.64358320,0.53642500,0.00335654,0.79726346,1.14694808,0.00182204,0.08980052
-5.60980490,1.67998018,0.54255518,0.00343043,0.80869025,1.18251769,0.00192995,0.08840330
-5.60380190,1.72051214,0.54995913,0.00350614,0.82154851,1.22155216,0.00203986,0.08699151
-5.59779890,1.76599466,0.55893046,0.00358525,0.83624385,1.26456480,0.00215182,0.08563717
-5.59179590,1.81718348,0.56974409,0.00366935,0.85316019,1.31202118,0.00226586,0.08441132
-5.58579290,1.87474084,0.58264442,0.00375990,0.87264393,1.36431695,0.00238197,0.08338153
-5.57978989,1.93920282,0.59783349,0.00385822,0.89498883,1.42175693,0.00250012,0.08260930
-5.57378689,2.01094969,0.61545972,0.00396540,0.92042226,1.48453639,0.00262018,0.08214773
-5.56778389,2.09018069,0.63560771,0.00408233,0.94909362,1.55272590,0.00274197,0.08203937
-5.56178089,2.17689479,0.65828972,0.00420957,0.98106564,1.62626062,0.00286517,0.08231446
-5.55577789,2.27087897,0.68343921,0.00434742,1.01630906,1.70493502,0.00298936,0.08298963
-5.54977489,2.37170477,0.71090686,0.00449585,1.05470134,1.78840375,0.00311401,0.08406707
-5.54377189,2.47873410,0.74045962,0.00465456,1.09602928,1.87618900,0.00323844,0.08553425
-5.53776888,2.59113448,0.77178270,0.00482295,1.13999606,1.96769448,0.00336190,0.08736421
-5.53176588,2.70790346,0.80448492,0.00500020,1.18623210,2.06222574,0.00348350,0.08951644
-5.52576288,2.82790169,0.83810721,0.00518532,1.23430969,2.15901617,0.00360231,0.09193821
-5.51975988,2.94989334,0.87213412,0.00537718,1.28376058,2.25725770,0.00371735,0.09456651
-5.51375688,3.07259222,0.90600807,0.00557459,1.33409580,2.35613472,0.00382762,0.09733025
-5.50775388,3.19471161,0.93914574,0.00577638,1.38482670,2.45485970,0.00393217,0.10015295
-5.50175088,3.31501525,0.97095617,0.00598148,1.43548630,2.55270845,0.00403011,0.10295546
-5.49574787,3.43236700,1.00085964,0.00618893,1.48564950,2.64905318,0.00412067,0.10565896
-5.48974487,3.54577648,1.02830665,0.00639803,1.53495128,2.74339124,0.00420323,0.10818779
-5.48374187,3.65443798,1.05279624,0.00660830,1.58310174,2.83536769,0.00427734,0.11047223
-5.47773887,3.75776045,1.07389258,0.00681954,1.62989698,2.92479006,0.00434277,0.11245100
-5.47173587,3.85538663,1.09123930,0.00703185,1.67522515,3.01163412,0.00439948,0.11407335
-5.46573287,3.94719983,1.10457070,0.00724562,1.71906729,3.09603984,0.00444766,0.11530078
-5.45972986,4.03331793,1.11371940,0.00746146,1.76149259,3.17829729,0.00448773,0.11610818
-5.45372686,4.11407442,1.11862001,0.00768019,1.80264847,3.25882319,0.00452028,0.11648446
-5.44772386,4.18998758,1.11930864,0.00790276,1.84274578,3.33812877,0.00454605,0.11643257
-5.44172086,4.26171922,1.11591836,0.00813014,1.88204012,3.41678094,0.00456591,0.11596894
-5.43571786,4.33002543,1.10867080,0.00836325,1.92081011,3.49535872,0.00458081,0.11512248
-5.42971486,4.39570207,1.09786444,0.00860286,1.95933413,3.57440751,0.00459171,0.11393298
-5.42371186,4.45952827,1.08386008,0.00884948,1.99786678,3.65439393,0.00459954,0.11244924
-5.41770885,4.52221128,1.06706451,0.00910326,2.03661656,3.73566401,0.00460514,0.11072680
-5.41170585,4.58433595,1.04791297,0.00936395,2.07572609,3.81840736,0.00460921,0.10882558
-5.40570285,4.64632190,1.02685153,0.00963079,2.11525620,3.90262961,0.00461231,0.10680732
-5.39969985,4.70839083,1.00432010,0.00990253,2.15517470,3.98813485,0.00461478,0.10473319
-5.39369685,4.77054587,0.98073699,0.01017740,2.19535068,4.07451929,0.00461673,0.10266142
-5.38769385,4.83256396,0.95648568,0.01045311,2.23555449,4.16117654,0.00461809,0.10064519
-5.38169085,4.89400151,0.93190436,0.01072693,2.27546349,4.24731415,0.00461854,0.09873084
-5.37568784,4.95421270,0.90727845,0.01099574,2.31467300,4.33198043,0.00461759,0.09695641
-5.36968484,5.01237893,0.88283658,0.01125613,2.35271184,4.41409979,0.00461458,0.09535064
-5.36368184,5.06754733,0.85874963,0.01150451,2.38906137,4.49251446,0.00460874,0.09393230
-5.35767884,5.11867582,0.83513293,0.01173723,2.42317683,4.56603001,0.00459925,0.09271004
-5.35167584,5.16468175,0.81205110,0.01195070,2.45450972,4.63346197,0.00458525,0.09168263
-5.34567284,5.20449119,0.78952510,0.01214148,2.48252989,4.69368086,0.00456595,0.09083955
-5.33966983,5.23708620,0.76754093,0.01230646,2.50674624,4.74565335,0.00454064,0.09016194
-5.33366683,5.26154746,0.74605936,0.01244290,2.52672488,4.78847736,0.00450875,0.08962388
-5.32766383,5.27709047,0.72502615,0.01254853,2.54210410,4.82140976,0.00446991,0.08919381
-5.32166083,5.28309383,0.70438206,0.01262163,2.55260563,4.84388579,0.00442397,0.08883620
-5.31565783,5.27911900,0.68407222,0.01266103,2.55804198,4.85552995,0.00437103,0.08851327
-5.30965483,5.26492149,0.66405449,0.01266617,2.55831996,4.85615865,0.00431144,0.08818674
-5.30365183,5.24045384,0.64430629,0.01263711,2.55344072,4.84577575,0.00424583,0.08781956
-5.29764882,5.20586161,0.62482980,0.01257445,2.54349683,4.82456206,0.00417507,0.08737752
-5.29164582,5.16147346,0.60565542,0.01247937,2.52866706,4.79286038,0.00410028,0.08683075
-5.28564282,5.10778689,0.58684335,0.01235358,2.50920947,4.75115789,0.00402283,0.08615497
-5.27963982,5.04545118,0.56848342,0.01219921,2.48545363,4.70006723,0.00394423,0.08533248
-5.27363682,4.97524867,0.55069321,0.01201885,2.45779229,4.64030774,0.00386618,0.08435297
-5.26763382,4.89807574,0.53361479,0.01181541,2.42667322,4.57268791,0.00379049,0.08321392
-5.26163082,4.81492401,0.51741003,0.01159210,2.39259120,4.49808966,0.00371902,0.08192071
-5.25562781,4.72686230,0.50225505,0.01135238,2.35608048,4.41745461,0.00365367,0.08048645
-5.24962481,4.63501947,0.48833375,0.01109986,2.31770743,4.33177239,0.00359631,0.07893150
-5.24362181,4.54056779,0.47583092,0.01083828,2.27806336,4.24207031,0.00354875,0.07728262
-5.23761881,4.44470653,0.46492506,0.01057139,2.23775707,4.14940384,0.00351265,0.07557197
-5.23161581,4.34864526,0.45578129,0.01030296,2.19740699,4.05484698,0.00348955,0.07383585
-5.22561281,4.25358632,0.44854448,0.01003664,2.15763246,3.95948181,0.00348074,0.07211325
-5.21960980,4.16070622,0.44333295,0.00977592,2.11904416,3.86438658,0.00348727,0.07044441
-5.21360680,4.07113571,0.44023298,0.00952406,2.08223353,3.77062171,0.00350993,0.06886919
-5.20760380,3.98593881,0.43929422,0.00928400,2.04776140,3.67921392,0.00354914,0.06742562
-5.20160080,3.90609124,0.44052642,0.00905831,2.01614598,3.59113839,0.00360502,0.06614844
-5.19559780,3.83245895,0.44389744,0.00884912,1.98785087,3.50729974,0.00367730,0.06506789
-5.18959480,3.76577791,0.44933278,0.00865807,1.96327350,3.42851259,0.00376535,0.06420864
-5.18359180,3.70663617,0.45671666,0.00848626,1.94273477,3.35548285,0.00386816,0.06358904
-5.17758879,3.65545965,0.46589475,0.00833421,1.92647052,3.28879097,0.00398436,0.06322063
-5.17158579,3.61250260,0.47667840,0.00820189,1.91462554,3.22887833,0.00411226,0.06310796
-5.16558279,3.57784397,0.48885032,0.00808873,1.90725065,3.17603801,0.00424985,0.06324877
-5.15957979,3.55139017,0.50217162,0.00799361,1.90430320,3.13041077,0.00439490,0.06363440
-5.15357679,3.53288469,0.51638974,0.00791498,1.90565123,3.09198678,0.00454497,0.06425052
-5.14757379,3.52192440,0.53124723,0.00785089,1.91108122,3.06061347,0.00469748,0.06507809
-5.14157079,3.51798190,0.54649086,0.00779910,1.92030911,3.03600912,0.00484982,0.06609446
-5.13556778,3.52043299,0.56188070,0.00775721,1.93299410,3.01778165,0.00499938,0.06727461
-5.12956478,3.52858774,0.57719888,0.00772272,1.94875456,3.00545153,0.00514364,0.06859244
-5.12356178,3.54172352,0.59225741,0.00769320,1.96718501,2.99847761,0.00528026,0.07002201
-5.11755878,3.55911811,0.60690500,0.00766638,1.98787345,2.99628416,0.00540713,0.07153872
-5.11155578,3.58008088,0.62103225,0.00764021,2.01041783,2.99828759,0.00552240,0.07312031
-5.10555278,3.60398033,0.63457521,0.00761303,2.03444086,3.00392129,0.00562456,0.07474773
-5.09954977,3.63026618,0.64751694,0.00758355,2.05960232,3.01265691,0.00571247,0.07640567
-5.09354677,3.65848498,0.65988714,0.00755091,2.08560807,3.02402107,0.00578535,0.07808294
-5.08754377,3.68828808,0.67175970,0.00751472,2.11221552,3.03760638,0.00584279,0.07977250
-5.08154077,3.71943186,0.68324843,0.00747502,2.13923513,3.05307641,0.00588473,0.08147124
-5.07553777,3.75177004,0.69450097,0.00743223,2.16652809,3.07016443,0.00591144,0.08317957
-5.06953477,3.78523896,0.70569135,0.00738711,2.19400031,3.08866618,0.00592350,0.08490070
-5.06353177,3.81983660,0.71701122,0.00734065,2.22159327,3.10842753,0.00592169,0.08663982
-5.05752876,3.85559695,0.72866046,0.00729401,2.24927226,3.12932779,0.00590703,0.08840313
-5.05152576,3.89256130,0.74083723,0.00724840,2.27701291,3.15126034,0.00588063,0.09019678
-5.04552276,3.93074827,0.75372800,0.00720495,2.30478659,3.17411162,0.00584370,0.09202579
-5.03951976,3.97012464,0.76749798,0.00716466,2.33254588,3.19774036,0.00579748,0.09389306
-5.03351676,4.01057861,0.78228214,0.00712827,2.36021065,3.22195831,0.00574320,0.09579839
-5.02751376,4.05189733,0.79817732,0.00709622,2.38765577,3.24651409,0.00568206,0.09773769
-5.02151076,4.09375015,0.81523562,0.00706857,2.41470105,3.27108111,0.00561516,0.09970234
-5.01550775,4.13567855,0.83345927,0.00704498,2.44110404,3.29525071,0.00554355,0.10167880
-5.00950475,4.17709374,0.85279728,0.00702470,2.46655615,3.31853107,0.00546818,0.10364838
-5.00350175,4.21728205,0.87314395,0.00700660,2.49068234,3.34035213,0.00538992,0.10558731
-4.99749875,4.25541829,0.89433924,0.00698920,2.51304463,3.36007657,0.00530960,0.10746708
-4.99149575,4.29058639,0.91617121,0.00697069,2.53314925,3.37701636,0.00522797,0.10925499
-4.98549275,4.32180668,0.93838033,0.00694909,2.55045744,3.39045422,0.00514579,0.11091493
-4.97948974,4.34806853,0.96066563,0.00692225,2.56439938,3.39966894,0.00506381,0.11240838
-4.97348674,4.36836695,0.98269257,0.00688802,2.57439091,3.40396340,0.00498281,0.11369563
-4.96748374,4.38174149,1.00410239,0.00684430,2.57985227,3.40269380,0.00490363,0.11473706
-4.96148074,4.38731554,1.02452264,0.00678914,2.58022833,3.39529874,0.00482714,0.11549458
-4.95547774,4.38433433,1.04357851,0.00672087,2.57500921,3.38132652,0.00475429,0.11593302
-4.94947474,4.37219964,1.06090473,0.00663813,2.56375072,3.36045935,0.00468609,0.11602160
-4.94347174,4.35049960,1.07615738,0.00653997,2.54609338,3.33253294,0.00462358,0.11573521
-4.93746873,4.31903190,1.08902526,0.00642586,2.52177939,3.29755060,0.00456780,0.11505565
-4.93146573,4.27781939,1.09924039,0.00629577,2.49066654,3.25569081,0.00451979,0.11397256
-4.92546273,4.22711686,1.10658700,0.00615011,2.45273835,3.20730775,0.00448051,0.11248421
-4.91945973,4.16740874,1.11090879,0.00598979,2.40810995,3.15292462,0.00445079,0.11059789
-4.91345673,4.09939739,1.11211387,0.00581611,2.35702914,3.09321983,0.00443129,0.10833009
-4.90745373,4.02398257,1.11017736,0.00563078,2.29987251,3.02900659,0.00442243,0.10570626
-4.90145073,3.94223264,1.10514120,0.00543581,2.23713677,2.96120678,0.00442436,0.10276025
-4.89544772,3.85534885,1.09711147,0.00523345,2.16942536,2.89082006,0.00443691,0.09953346
-4.88944472,3.76462421,1.08625294,0.00502611,2.09743112,2.81888984,0.00445953,0.09607368
-4.88344172,3.67139874,1.07278143,0.00481625,2.02191556,2.74646734,0.00449128,0.09243367
-4.87743872,3.57701317,1.05695414,0.00460636,1.94368576,2.67457560,0.00453087,0.08866958
-4.87143572,3.48276307,1.03905852,0.00439878,1.86357000,2.60417494,0.00457661,0.08483923
-4.86543272,3.38985564,1.01940020,0.00419573,1.78239303,2.53613137,0.00462648,0.08100036
-4.85942971,3.29937096,0.99829065,0.00399917,1.70095235,2.47118944,0.00467815,0.07720894
-4.85342671,3.21222939,0.97603513,0.00381079,1.61999641,2.40995059,0.00472908,0.07351754
-4.84742371,3.12916668,0.95292170,0.00363196,1.54020570,2.35285789,0.00477660,0.06997394
-4.84142071,3.05071751,0.92921164,0.00346373,1.46217752,2.30018769,0.00481797,0.06661994
-4.83541771,2.97720821,0.90513194,0.00330680,1.38641500,2.25204838,0.00485050,0.06349054
-4.82941471,2.90875875,0.88087008,0.00316155,1.31332065,2.20838620,0.00487166,0.06061334
-4.82341171,2.84529346,0.85657140,0.00302806,1.24319447,2.16899745,0.00487916,0.05800844
-4.81740870,2.78656000,0.83233900,0.00290614,1.17623665,2.13354655,0.00487106,0.05568850
-4.81140570,2.73215520,0.80823621,0.00279536,1.11255412,2.10158878,0.00484585,0.05365932
-4.80540270,2.68155640,0.78429130,0.00269512,1.05217066,2.07259662,0.00480247,0.05192058
-4.79939970,2.63415673,0.76050402,0.00260471,0.99503970,2.04598838,0.00474040,0.05046687
-4.79339670,2.58930240,0.73685366,0.00252333,0.94105890,2.02115777,0.00465968,0.04928889
-4.78739370,2.54633034,0.71330791,0.00245015,0.89008583,1.99750304,0.00456087,0.04837476
-4.78139070,2.50460433,0.68983208,0.00238439,0.84195362,1.97445451,0.00444507,0.04771134
-4.77538769,2.46354806,0.66639808,0.00232531,0.79648601,1.95149938,0.00431383,0.04728553
-4.76938469,2.42267377,0.64299253,0.00227227,0.75351083,1.92820280,0.00416915,0.04708539
-4.76338169,2.38160522,0.61962377,0.00222477,0.71287153,1.90422451,0.00401333,0.04710112
-4.75737869,2.34009429,0.59632704,0.00218243,0.67443624,1.87933062,0.00384895,0.04732577
-4.75137569,2.29803070,0.57316790,0.00214501,0.63810403,1.85340007,0.00367872,0.04775560
-4.74537269,2.25544449,0.55024356,0.00211244,0.60380831,1.82642587,0.00350545,0.04839017
-4.73936968,2.21250173,0.52768199,0.00208474,0.57151751,1.79851118,0.00333190,0.04923210
-4.73336668,2.16949353,0.50563917,0.00206208,0.54123304,1.76986070,0.00316072,0.05028649
-4.72736368,2.12681929,0.48429440,0.00204471,0.51298502,1.74076767,0.00299438,0.05155997
-4.72136068,2.08496493,0.46384401,0.00203294,0.48682613,1.71159735,0.00283509,0.05305966
-4.71535768,2.04447721,0.44449391,0.00202711,0.46282393,1.68276759,0.00268477,0.05479178
-4.70935468,2.00593525,0.42645122,0.00202756,0.44105240,1.65472734,0.00254502,0.05676028
-4.70335168,1.96992051,0.40991548,0.00203460,0.42158294,1.62793399,0.00241706,0.05896531
-4.69734867,1.93698644,0.39506984,0.00204847,0.40447558,1.60283030,0.00230177,0.06140191
-4.69134567,1.90762898,0.38207260,0.00206929,0.38977062,1.57982201,0.00219966,0.06405869
-4.68534267,1.88225913,0.37104954,0.00209706,0.37748128,1.55925663,0.00211090,0.06691689
-4.67933967,1.86117858,0.36208724,0.00213162,0.36758764,1.54140451,0.00203535,0.06994964
-4.67333667,1.84455943,0.35522785,0.00217264,0.36003206,1.52644266,0.00197257,0.07312164
-4.66733367,1.83242867,0.35046533,0.00221959,0.35471638,1.51444205,0.00192185,0.07638925
-4.66133067,1.82465818,0.34774348,0.00227174,0.35150091,1.50535889,0.00188228,0.07970098
-4.65532766,1.82096068,0.34695568,0.00232817,0.35020527,1.49903023,0.00185274,0.08299848
-4.64932466,1.82089177,0.34794649,0.00238777,0.35061099,1.49517420,0.00183198,0.08621781
-4.64332166,1.82385830,0.35051497,0.00244924,0.35246582,1.49339499,0.00181862,0.08929119
-4.63731866,1.82913273,0.35441972,0.00251114,0.35548946,1.49319245,0.00181121,0.09214897
-4.63131566,1.83587318,0.35938527,0.00257192,0.35938060,1.49397611,0.00180825,0.09472177
-4.62531266,1.84314842,0.36510981,0.00262992,0.36382482,1.49508329,0.00180824,0.09694280
-4.61930965,1.84996720,0.37127395,0.00268346,0.36850326,1.49580053,0.00180968,0.09875011
-4.61330665,1.85531051,0.37755001,0.00273086,0.37310153,1.49538780,0.00181116,0.10008876
-4.60730365,1.85816597,0.38361183,0.00277048,0.37731859,1.49310440,0.00181133,0.10091275
-4.60130065,1.85756279,0.38914450,0.00280080,0.38087535,1.48823573,0.00180897,0.10118671
-4.59529765,1.85260593,0.39385374,0.00282045,0.38352247,1.48011970,0.00180300,0.10088712
-4.58929465,1.84250820,0.39747459,0.00282823,0.38504728,1.46817182,0.00179252,0.10000319
-4.58329165,1.82661887,0.39977914,0.00282322,0.38527939,1.45190771,0.00177682,0.09853721
-4.57728864,1.80444757,0.40058286,0.00280473,0.38409491,1.43096235,0.00175543,0.09650444
-4.57128564,1.77568262,0.39974949,0.00277238,0.38141907,1.40510493,0.00172811,0.09393257
-4.56528264,1.74020280,0.39719411,0.00272611,0.37722718,1.37424885,0.00169487,0.09086069
-4.55927964,1.69808235,0.39288453,0.00266615,0.37154391,1.33845637,0.00165602,0.08733800
-4.55327664,1.64958892,0.38684070,0.00259305,0.36444106,1.29793788,0.00161211,0.08342207
-4.54727364,1.59517467,0.37913247,0.00250766,0.35603376,1.25304566,0.00156398,0.07917706
-4.54127064,1.53546120,0.36987565,0.00241110,0.34647555,1.20426281,0.00151274,0.07467170
-4.53526763,1.47121892,0.35922668,0.00230471,0.33595242,1.15218779,0.00145977,0.06997730
-4.52926463,1.40334222,0.34737612,0.00219003,0.32467620,1.09751541,0.00140670,0.06516579
-4.52326163,1.33282145,0.33454142,0.00206877,0.31287763,1.04101536,0.00135538,0.06030797
-4.51725863,1.26071337,0.32095918,0.00194271,0.30079944,0.98350925,0.00130789,0.05547187
-4.51125563,1.18811122,0.30687737,0.00181372,0.28868979,0.92584739,0.00126647,0.05072147
-4.50525263,1.11611605,0.29254785,0.00168363,0.27679635,0.86888630,0.00123355,0.04611570
-4.49924962,1.04581039,0.27821956,0.00155429,0.26536138,0.81346794,0.00121167,0.04170773
-4.49324662,0.97823533,0.26413264,0.00142743,0.25461786,0.76040160,0.00120348,0.03754466
-4.48724362,0.91437197,0.25051377,0.00130467,0.24478702,0.71044895,0.00121167,0.03366749
-4.48124062,0.85512748,0.23757276,0.00118752,0.23607713,0.66431277,0.00123897,0.03011141
-4.47523762,0.80132626,0.22550061,0.00107730,0.22868358,0.62262950,0.00128809,0.02690629
-4.46923462,0.75370596,0.21446901,0.00097518,0.22279029,0.58596554,0.00136168,0.02407750
-4.46323162,0.71291802,0.20463103,0.00088215,0.21857197,0.55481709,0.00146226,0.02164681
-4.45722861,0.67953211,0.19612298,0.00079904,0.21619723,0.52961305,0.00159221,0.01963335
-4.45122561,0.65404368,0.18906716,0.00072649,0.21583212,0.51072033,0.00175369,0.01805475
-4.44522261,0.63688361,0.18357515,0.00066502,0.21764362,0.49845094,0.00194858,0.01692810
-4.43921961,0.62842902,0.17975136,0.00061500,0.22180300,0.49307002,0.00217848,0.01627100
-4.43321661,0.62901407,0.17769646,0.00057669,0.22848826,0.49480417,0.00244459,0.01610231
-4.42721361,0.63893983,0.17751035,0.00055026,0.23788573,0.50384916,0.00274772,0.01644286
-4.42121061,0.65848234,0.17929444,0.00053581,0.25019013,0.52037655,0.00308822,0.01731588
-4.41520760,0.68789802,0.18315282,0.00053339,0.26560312,0.54453855,0.00346597,0.01874714
-4.40920460,0.72742598,0.18919225,0.00054301,0.28432999,0.57647087,0.00388038,0.02076491
-4.40320160,0.77728672,0.19752078,0.00056466,0.30657453,0.61629303,0.00433036,0.02339952
-4.39719860,0.83767727,0.20824498,0.00059833,0.33253205,0.66410634,0.00481436,0.02668269
-4.39119560,0.90876271,0.22146577,0.00064399,0.36238076,0.71998937,0.00533038,0.03064649
-4.38519260,0.99066440,0.23727305,0.00070164,0.39627166,0.78399115,0.00587607,0.03532210
-4.37918959,1.08344549,0.25573936,0.00077123,0.43431747,0.85612249,0.00644872,0.04073828
-4.37318659,1.18709428,0.27691275,0.00085275,0.47658089,0.93634571,0.00704543,0.04691957
-4.36718359,1.30150643,0.30080937,0.00094614,0.52306279,1.02456347,0.00766312,0.05388445
-4.36118059,1.42646674,0.32740610,0.00105132,0.57369104,1.12060716,0.00829866,0.06164331
-4.35517759,1.56163174,0.35663366,0.00116813,0.62831037,1.22422548,0.00894896,0.07019646
-4.34917459,1.70651392,0.38837064,0.00129636,0.68667407,1.33507410,0.00961107,0.07953214
-4.34317159,1.86046894,0.42243895,0.00143571,0.74843810,1.45270675,0.01028224,0.08962480
-4.33716858,2.02268652,0.45860087,0.00158575,0.81315806,1.57656869,0.01095998,0.10043353
-4.33116558,2.19218611,0.49655829,0.00174592,0.88028955,1.70599295,0.01164213,0.11190087
-4.32516258,2.36781797,0.53595415,0.00191550,0.94919215,1.84020004,0.01232687,0.12395213
-4.31915958,2.54827046,0.57637627,0.00209362,1.01913741,1.97830143,0.01301273,0.13649511
-4.31315658,2.73208349,0.61736372,0.00227921,1.08932054,2.11930717,0.01369854,0.14942051
-4.30715358,2.91766873,0.65841545,0.00247105,1.15887600,2.26213778,0.01438344,0.16260295
