energy_ev,total_up,In_p_up,In_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-5.80190095,3.72257070,0.10490076,0.00509892,1.54660330,2.26262470,0.00464428,2.27556041
-5.79589795,3.82139031,0.10406573,0.00508470,1.58793865,2.35083860,0.00474346,2.36262258
-5.78989495,3.91321923,0.10298732,0.00505805,1.62609800,2.43533819,0.00486735,2.44673190
-5.78389195,3.99718386,0.10176199,0.00502135,1.66074400,2.51478627,0.00502390,2.52675408
-5.77788894,4.07263877,0.10049837,0.00497746,1.69163858,2.58794638,0.00522178,2.60166985
-5.77188594,4.13916705,0.09931407,0.00492954,1.71864500,2.65370527,0.00547016,2.67059211
-5.76588294,4.19657745,0.09833218,0.00488094,1.74172857,2.71109485,0.00577843,2.73278194
-5.75987994,4.24489816,0.09767754,0.00483508,1.76095590,2.75931281,0.00615598,2.78766270
-5.75387694,4.28436689,0.09747279,0.00479531,1.77649231,2.79774088,0.00661182,2.83483129
-5.74787394,4.31541691,0.09783442,0.00476480,1.78859725,2.82595951,0.00715426,2.87406566
-5.74187094,4.33865859,0.09886886,0.00474640,1.79761730,2.84375794,0.00779064,2.90532774
-5.73586793,4.35485638,0.10066875,0.00474254,1.80397662,2.85113879,0.00852693,2.92876112
-5.72986493,4.36490106,0.10330953,0.00475515,1.80816474,2.84831624,0.00936748,2.94468298
-5.72386193,4.36977777,0.10684632,0.00478556,1.81072175,2.83570765,0.01031472,2.95357014
-5.71785893,4.37053026,0.11131147,0.00483448,1.81222105,2.81391839,0.01136890,2.95603963
-5.71185593,4.36822270,0.11671248,0.00490195,1.81325026,2.78372030,0.01252796,2.95282411
-5.70585293,4.36390017,0.12303078,0.00498732,1.81439083,2.74602455,0.01378733,2.94474343
-5.69984992,4.35854977,0.13022119,0.00508928,1.81619726,2.70184993,0.01513996,2.93267334
-5.69384692,4.35306418,0.13821212,0.00520590,1.81917680,2.65228810,0.01657628,2.91751309
-5.68784392,4.34820956,0.14690670,0.00533467,1.82377077,2.59846729,0.01808435,2.90015333
-5.68184092,4.34459983,0.15618474,0.00547262,1.83033848,2.54151620,0.01965003,2.88144629
-5.67583792,4.34267887,0.16590541,0.00561641,1.83914484,2.48252992,0.02125727,2.86217939
-5.66983492,4.34271196,0.17591087,0.00576241,1.85035222,2.42253930,0.02288841,2.84305395
-5.66383192,4.34478709,0.18603042,0.00590692,1.86401753,2.36248521,0.02452463,2.82466984
-5.65782891,4.34882657,0.19608535,0.00604622,1.88009447,2.30319881,0.02614639,2.80751669
-5.65182591,4.35460808,0.20589417,0.00617676,1.89844119,2.24538839,0.02773389,2.79197183
-5.64582291,4.36179436,0.21527806,0.00629531,1.91883297,2.18963315,0.02926761,2.77830473
-5.63981991,4.36996969,0.22406650,0.00639906,1.94097921,2.13638381,0.03072879,2.76668727
-5.63381691,4.37868112,0.23210264,0.00648576,1.96454384,2.08596944,0.03209992,2.75720871
-5.62781391,4.38748178,0.23924843,0.00655381,1.98916799,2.03860989,0.03336517,2.74989409
-5.62181091,4.39597393,0.24538909,0.00660233,2.01449362,1.99443250,0.03451078,2.74472473
-5.61580790,4.40384889,0.25043699,0.00663121,2.04018670,1.95349195,0.03552539,2.74165905
-5.60980490,4.41092162,0.25433456,0.00664112,2.06595855,1.91579196,0.03640031,2.74065249
-5.60380190,4.41715777,0.25705619,0.00663348,2.09158419,1.88130731,0.03712966,2.74167509
-5.59779890,4.42269174,0.25860908,0.00661044,2.11691659,1.85000501,0.03771046,2.74472571
-5.59179590,4.42783472,0.25903298,0.00657477,2.14189602,1.82186344,0.03814269,2.74984215
-5.58579290,4.43307223,0.25839877,0.00652976,2.16655408,1.79688847,0.03842914,2.75710674
-5.57978989,4.43905155,0.25680602,0.00647912,2.19101216,1.77512591,0.03857534,2.76664726
-5.57378689,4.44655961,0.25437957,0.00642680,2.21547451,1.75666961,0.03858935,2.77863339
-5.56778389,4.45649276,0.25126532,0.00637686,2.24021647,1.74166518,0.03848147,2.79326931
-5.56178089,4.46981995,0.24762531,0.00633331,2.26556850,1.73030911,0.03826399,2.81078291
-5.55577789,4.48754131,0.24363234,0.00629995,2.29189701,1.72284365,0.03795080,2.83141264
-5.54977489,4.51064401,0.23946434,0.00628023,2.31958307,1.71954767,0.03755708,2.85539281
-5.54377189,4.54005769,0.23529857,0.00627714,2.34900026,1.72072421,0.03709887,2.88293823
-5.53776888,4.57661113,0.23130599,0.00629307,2.38049272,1.72668533,0.03659272,2.91422924
-5.53176588,4.62099228,0.22764588,0.00632974,2.41435476,1.73773508,0.03605522,2.94939764
-5.52576288,4.67371298,0.22446090,0.00638816,2.45081289,1.75415134,0.03550264,2.98851456
-5.51975988,4.73507979,0.22187279,0.00646857,2.49001133,1.77616763,0.03495048,3.03158043
-5.51375688,4.80517195,0.21997867,0.00657043,2.53200149,1.80395559,0.03441312,3.07851785
-5.50775388,4.88382713,0.21884828,0.00669247,2.57673619,1.83760911,0.03390345,3.12916734
-5.50175088,4.97063550,0.21852199,0.00683271,2.62406856,1.87713086,0.03343246,3.18328620
-5.49574787,5.06494207,0.21900977,0.00698852,2.67375580,1.92242190,0.03300903,3.24055063
-5.48974487,5.16585735,0.22029108,0.00715672,2.72546743,1.97327500,0.03263963,3.30056071
-5.48374187,5.27227588,0.22231573,0.00733366,2.77879758,2.02937200,0.03232814,3.36284832
-5.47773887,5.38290194,0.22500556,0.00751534,2.83328066,2.09028535,0.03207575,3.42688742
-5.47173587,5.49628154,0.22825708,0.00769751,2.88840939,2.15548400,0.03188095,3.49210647
-5.46573287,5.61083983,0.23194478,0.00787579,2.94365432,2.22434322,0.03173956,3.55790224
-5.45972986,5.72492229,0.23592518,0.00804579,2.99848363,2.29615799,0.03164495,3.62365463
-5.45372686,5.83683860,0.24004141,0.00820323,3.05238213,2.37015934,0.03158825,3.68874165
-5.44772386,5.94490743,0.24412823,0.00834406,3.10486833,2.44553285,0.03155872,3.75255399
-5.44172086,6.04750057,0.24801732,0.00846454,3.15550858,2.52143838,0.03154421,3.81450839
-5.43571786,6.14308490,0.25154264,0.00856135,3.20392755,2.59703009,0.03153164,3.87405924
-5.42971486,6.23026043,0.25454576,0.00863166,3.24981424,2.67147590,0.03150758,3.93070778
-5.42371186,6.30779330,0.25688097,0.00867323,3.29292344,2.74397535,0.03145884,3.98400855
-5.41770885,6.37464241,0.25841990,0.00868444,3.33307250,2.81377524,0.03137308,4.03357274
-5.41170585,6.42997887,0.25905564,0.00866435,3.37013376,2.88018254,0.03123938,4.07906851
-5.40570285,6.47319787,0.25870612,0.00861269,3.40402334,2.94257403,0.03104880,4.12021835
-5.39969985,6.50392281,0.25731663,0.00852992,3.43468720,3.00040283,0.03079483,4.15679404
-5.39369685,6.52200196,0.25486149,0.00841719,3.46208573,3.05320169,0.03047378,4.18860966
-5.38769385,6.52749840,0.25134464,0.00827629,3.48617821,3.10058357,0.03008505,4.21551357
-5.38169085,6.52067417,0.24679930,0.00810967,3.50690845,3.14223991,0.02963122,4.23738021
-5.37568784,6.50196986,0.24128663,0.00792029,3.52419326,3.17793732,0.02911807,4.25410268
-5.36968484,6.47198110,0.23489345,0.00771161,3.53791472,3.20751322,0.02855445,4.26558688
-5.36368184,6.43143323,0.22772915,0.00748748,3.54791734,3.23087135,0.02795194,4.27174815
-5.35767884,6.38115569,0.21992188,0.00725201,3.55401077,3.24797742,0.02732443,4.27251086
-5.35167584,6.32205720,0.21161416,0.00700949,3.55597823,3.25885569,0.02668763,4.26781118
-5.34567284,6.25510276,0.20295813,0.00676423,3.55359037,3.26358653,0.02605836,4.25760320
-5.33966983,6.18129326,0.19411062,0.00652050,3.54662401,3.26230519,0.02545392,4.24186788
-5.33366683,6.10164780,0.18522810,0.00628234,3.53488442,3.25520155,0.02489128,4.22062438
-5.32766383,6.01718914,0.17646193,0.00605351,3.51822996,3.24252071,0.02438638,4.19394269
-5.32166083,5.92893177,0.16795384,0.00583734,3.49659706,3.22456380,0.02395341,4.16195668
-5.31565783,5.83787236,0.15983196,0.00563667,3.47002401,3.20168862,0.02360411,4.12487621
-5.30965483,5.74498203,0.15220748,0.00545377,3.43867137,3.17430951,0.02334724,4.08299729
-5.30365183,5.65119971,0.14517201,0.00529027,3.40283768,3.14289590,0.02318808,4.03670903
-5.29764882,5.55742625,0.13879574,0.00514716,3.36296879,3.10796914,0.02312816,3.98649670
-5.29164582,5.46451865,0.13312651,0.00502476,3.31965989,3.07009729,0.02316509,3.93294010
-5.28564282,5.37328428,0.12818962,0.00492272,3.27364968,3.02988786,0.02329251,3.87670711
-5.27963982,5.28447498,0.12398855,0.00484011,3.22580667,2.98797847,0.02350032,3.81854251
-5.27363682,5.19878114,0.12050637,0.00477543,3.17710808,2.94502591,0.02377496,3.75925244
-5.26763382,5.11682623,0.11770786,0.00472670,3.12861230,2.90169388,0.02409991,3.69968536
-5.26163082,5.03916214,0.11554220,0.00469157,3.08142637,2.85864023,0.02445626,3.64071059
-5.25562781,4.96626591,0.11394600,0.00466744,3.03667028,2.81650428,0.02482342,3.58319556
-5.24962481,4.89853855,0.11284679,0.00465151,2.99543995,2.77589493,0.02517988,3.52798327
-5.24362181,4.83630609,0.11216645,0.00464098,2.95877095,2.73738037,0.02550403,3.47587099
-5.23761881,4.77982354,0.11182483,0.00463313,2.92760497,2.70147975,0.02577493,3.42759170
-5.23161581,4.72928161,0.11174307,0.00462543,2.90276078,2.66865740,0.02597313,3.38379891
-5.22561281,4.68481601,0.11184677,0.00461565,2.88491099,2.63931963,0.02608134,3.34505574
-5.21960980,4.64651898,0.11206866,0.00460195,2.87456582,2.61381417,0.02608502,3.31182843
-5.21360680,4.61445224,0.11235088,0.00458293,2.87206428,2.59243196,0.02597294,3.28448430
-5.20760380,4.58866031,0.11264666,0.00455770,2.87757283,2.57541074,0.02573747,3.26329380
-5.20160080,4.56918327,0.11292139,0.00452592,2.89109107,2.56293994,0.02537480,3.24843573
-5.19559780,4.55606749,0.11315312,0.00448776,2.91246353,2.55516587,0.02488501,3.24000497
-5.18959480,4.54937327,0.11333239,0.00444391,2.94139633,2.55219661,0.02427197,3.23802125
-5.18359180,4.54917841,0.11346156,0.00439553,2.97747718,2.55410561,0.02354310,3.24243806
-5.17758879,4.55557660,0.11355358,0.00434422,3.02019704,2.56093343,0.02270905,3.25315031
-5.17158579,4.56867040,0.11363030,0.00429190,3.06897175,2.57268703,0.02178322,3.26999992
-5.16558279,4.58855866,0.11372054,0.00424075,3.12316224,2.58933623,0.02078131,3.29277850
-5.15957979,4.61531862,0.11385783,0.00419314,3.18209189,2.61080751,0.01972071,3.32122670
-5.15357679,4.64898382,0.11407810,0.00415150,3.24506026,2.63697526,0.01861995,3.35503030
-5.14757379,4.68951889,0.11441736,0.00411825,3.31135269,2.66765119,0.01749818,3.39381325
-5.14157079,4.73679321,0.11490955,0.00409569,3.38024567,2.70257271,0.01637461,3.43712864
-5.13556778,4.79055541,0.11558458,0.00408598,3.45100854,2.74139151,0.01526811,3.48444856
-5.12956478,4.85041091,0.11646675,0.00409102,3.52290234,2.78366349,0.01419677,3.53515438
-5.12356178,4.91580497,0.11757356,0.00411244,3.59517697,2.82884153,0.01317762,3.58852895
-5.11755878,4.98601330,0.11891501,0.00415157,3.66706802,2.87627233,0.01222646,3.64375243
-5.11155578,5.06014204,0.12049344,0.00420943,3.73779486,2.92519863,0.01135765,3.69990318
-5.10555278,5.13713858,0.12230381,0.00428673,3.80656131,2.97476748,0.01058413,3.75596502
-5.09954977,5.21581379,0.12433452,0.00438390,3.87255998,3.02404547,0.00991742,3.81084179
-5.09354677,5.29487567,0.12656867,0.00450112,3.93498132,3.07204065,0.00936768,3.86337954
-5.08754377,5.37297351,0.12898566,0.00463839,3.99302747,3.11773112,0.00894383,3.91239626
-5.08154077,5.44875094,0.13156301,0.00479553,4.04593098,3.16009913,0.00865370,3.95671824
-5.07553777,5.52090518,0.13427843,0.00497227,4.09297761,3.19816946,0.00850414,3.99522189
-5.06953477,5.58824964,0.13711176,0.00516827,4.13353192,3.23105025,0.00850116,4.02687879
-5.06353177,5.64977603,0.14004691,0.00538317,4.16706428,3.25797418,0.00865001,4.05080199
-5.05752876,5.70471225,0.14307347,0.00561659,4.19317707,3.27833757,0.00895523,4.06629053
-5.05152576,5.75257223,0.14618800,0.00586815,4.21162827,3.29173519,0.00942068,4.07286971
-5.04552276,5.79319408,0.14939485,0.00613746,4.22235025,3.29798832,0.01004947,4.07032426
-5.03951976,5.82676365,0.15270642,0.00642408,4.22546200,3.29716425,0.01084386,4.05872213
-5.03351676,5.85382121,0.15614289,0.00672748,4.22127343,3.28958558,0.01180514,4.03842684
-5.02751376,5.87525000,0.15973136,0.00704699,4.21028076,3.27582825,0.01293339,4.01009719
-5.02151076,5.89224648,0.16350441,0.00738173,4.19315266,3.25670801,0.01422735,3.97467368
-5.01550775,5.90627325,0.16749827,0.00773054,4.17070772,3.23325555,0.01568411,3.93335183
-5.00950475,5.91899664,0.17175051,0.00809190,4.14388405,3.20668129,0.01729895,3.88754339
-5.00350175,5.93221206,0.17629751,0.00846389,4.11370277,3.17833136,0.01906509,3.83882726
-4.99749875,5.94776089,0.18117183,0.00884413,4.08122747,3.14963695,0.02097359,3.78889234
-4.99149575,5.96744325,0.18639958,0.00922973,4.04752198,3.12205940,0.02301315,3.73947527
-4.98549275,5.99293134,0.19199793,0.00961732,4.01360911,3.09703390,0.02517018,3.69229620
-4.97948974,6.02568798,0.19797296,0.01000302,3.98043271,3.07591456,0.02742873,3.64899576
-4.97348674,6.06689455,0.20431792,0.01038255,3.94882544,3.05992352,0.02977068,3.61107643
-4.96748374,6.11739221,0.21101200,0.01075124,3.91948397,3.05010655,0.03217592,3.57985118
-4.96148074,6.17763919,0.21801971,0.01110415,3.89295299,3.04729718,0.03462263,3.55640163
-4.95547774,6.24768626,0.22529081,0.01143619,3.86961854,3.05209093,0.03708768,3.54154758
-4.94947474,6.32717125,0.23276090,0.01174226,3.84971088,3.06483045,0.03954706,3.53582899
-4.94347174,6.41533260,0.24035259,0.01201739,3.83331607,3.08560199,0.04197636,3.53950072
-4.93746873,6.51104065,0.24797722,0.01225686,3.82039511,3.11424287,0.04435128,3.55253970
-4.93146573,6.61284492,0.25553694,0.01245639,3.81080892,3.15035906,0.04664824,3.57466344
-4.92546273,6.71903435,0.26292728,0.01261225,3.80434717,3.19335150,0.04884483,3.60535843
-4.91945973,6.82770725,0.27003988,0.01272138,3.80075866,3.24244950,0.05092042,3.64391620
-4.91345673,6.93684743,0.27676540,0.01278146,3.79978112,3.29674903,0.05285659,3.68947487
-4.90745373,7.04440239,0.28299650,0.01279104,3.80116822,3.35525382,0.05463757,3.74106354
-4.90145073,7.14836013,0.28863074,0.01274952,3.80471214,3.41691710,0.05625063,3.79764714
-4.89544772,7.24682091,0.29357340,0.01265718,3.81026004,3.48068169,0.05768633,3.85816927
-4.88944472,7.33806088,0.29774004,0.01251520,3.81772373,3.54551672,0.05893880,3.92159096
-4.88344172,7.42058513,0.30105882,0.01232555,3.82708181,3.61044927,0.06000581,3.98692362
-4.87743872,7.49316825,0.30347252,0.01209098,3.83837456,3.67458959,0.06088890,4.05325485
-4.87143572,7.55488106,0.30494015,0.01181493,3.85169193,3.73714927,0.06159333,4.11976621
-4.86543272,7.60510306,0.30543826,0.01150137,3.86715581,3.79745169,0.06212804,4.18574277
-4.85942971,7.64352082,0.30496173,0.01115478,3.88489762,3.85493491,0.06250551,4.25057444
-4.85342671,7.67011293,0.30352417,0.01077995,3.90503306,3.90914752,0.06274156,4.31374981
-4.84742371,7.68512309,0.30115790,0.01038192,3.92763562,3.95973802,0.06285518,4.37484350
-4.84142071,7.68902298,0.29791343,0.00996584,3.95271056,4.00643910,0.06286820,4.43349832
-4.83541771,7.68246735,0.29385850,0.00953683,3.98017132,4.04904805,0.06280501,4.48940395
-4.82941471,7.66624365,0.28907665,0.00909995,4.00981961,4.08740490,0.06269215,4.54227371
-4.82341171,7.64121904,0.28366537,0.00866004,4.04133078,4.12136994,0.06255794,4.59182141
-4.81740870,7.60828734,0.27773384,0.00822167,4.07424540,4.15080209,0.06243194,4.63773979
-4.81140570,7.56831850,0.27140033,0.00778908,4.10796778,4.17553975,0.06234445,4.67968224
-4.80540270,7.52211310,0.26478928,0.00736610,4.14177169,4.19538540,0.06232585,4.71724916
-4.79939970,7.47036381,0.25802815,0.00695610,4.17481336,4.21009490,0.06240595,4.74997984
-4.79339670,7.41362547,0.25124419,0.00656201,4.20615127,4.21937235,0.06261316,4.77735062
-4.78739370,7.35229515,0.24456114,0.00618625,4.23477189,4.22287087,0.06297373,4.79877969
-4.78139070,7.28660267,0.23809603,0.00583074,4.25962053,4.22019924,0.06351084,4.81363815
-4.77538769,7.21661178,0.23195619,0.00549691,4.27963581,4.21093410,0.06424375,4.82126713
-4.76938469,7.14223179,0.22623658,0.00518570,4.29378639,4.19463716,0.06518687,4.82099993
-4.76338169,7.06323848,0.22101754,0.00489760,4.30110848,4.17087618,0.06634899,4.81218811
-4.75737869,6.97930331,0.21636304,0.00463268,4.30074245,4.13924887,0.06773251,4.79423025
-4.75137569,6.89002900,0.21231952,0.00439062,4.29196707,4.09940815,0.06933286,4.76660177
-4.74537269,6.79498980,0.20891540,0.00417076,4.27423023,4.05108736,0.07113808,4.72888445
-4.73936968,6.69377424,0.20616112,0.00397217,4.24717462,3.99412430,0.07312867,4.68079405
-4.73336668,6.58602827,0.20404997,0.00379370,4.21065777,3.92848240,0.07527765,4.62220472
-4.72736368,6.47149681,0.20255939,0.00363401,4.16476566,3.85426829,0.07755099,4.55316897
-4.72136068,6.35006176,0.20165285,0.00349170,4.10981949,3.77174460,0.07990824,4.47393244
-4.71535768,6.22177477,0.20128216,0.00336530,4.04637566,3.68133742,0.08230360,4.38494249
-4.70935468,6.08688361,0.20139003,0.00325338,3.97521903,3.58363814,0.08468720,4.28685057
-4.70335168,5.94585085,0.20191296,0.00315459,3.89734996,3.47939949,0.08700664,4.18050814
-4.69734867,5.79936448,0.20278408,0.00306771,3.81396568,3.36952604,0.08920881,4.06695636
-4.69134567,5.64834017,0.20393597,0.00299167,3.72643683,3.25505971,0.09124177,3.94741001
-4.68534267,5.49391511,0.20530328,0.00292565,3.63627988,3.13716070,0.09305677,3.82323630
-4.67933967,5.33743412,0.20682516,0.00286905,3.54512655,3.01708510,0.09461024,3.69592945
-4.67333667,5.18042851,0.20844719,0.00282153,3.45469085,2.89615958,0.09586564,3.56708183
-4.66733367,5.02458879,0.21012294,0.00278303,3.36673490,2.77575469,0.09679519,3.43835269
-4.66133067,4.87173213,0.21181512,0.00275375,3.28303407,2.65725722,0.09738133,3.31143547
-4.65532766,4.72376600,0.21349612,0.00273416,3.20534241,2.54204301,0.09761775,3.18802462
-4.64932466,4.58264889,0.21514823,0.00272499,3.13535884,2.43145065,0.09751014,3.06978270
-4.64332166,4.45034957,0.21676325,0.00272717,3.07469482,2.32675698,0.09707646,2.95830876
-4.63731866,4.32880597,0.21834188,0.00274183,3.02484403,2.22915492,0.09634673,2.85510836
-4.63131566,4.21988465,0.21989269,0.00277027,2.98715446,2.13973396,0.09536240,2.76156624
-4.62531266,4.12534197,0.22143084,0.00281387,2.96280358,2.05946367,0.09417525,2.67892167
-4.61930965,4.04678774,0.22297673,0.00287408,2.95277686,1.98918033,0.09284589,2.60824727
-4.61330665,3.98565217,0.22455445,0.00295237,2.95785032,1.92957666,0.09144193,2.55043141
-4.60730365,3.94315660,0.22619035,0.00305017,2.97857733,1.88119470,0.09003585,2.50616450
-4.60130065,3.92028874,0.22791157,0.00316879,3.01528039,1.84442158,0.08870264,2.47592947
-4.59529765,3.91778279,0.22974488,0.00330941,3.06804794,1.81948815,0.08751736,2.45999645
-4.58929465,3.93610470,0.23171554,0.00347302,3.13673678,1.80647011,0.08655261,2.45842189
-4.58329165,3.97544291,0.23384654,0.00366035,3.22098004,1.80529168,0.08587611,2.47105203
-4.57728864,4.03570475,0.23615804,0.00387185,3.32020072,1.81573139,0.08554839,2.49753081
-4.57128564,4.11651838,0.23866704,0.00410763,3.43363047,1.83742988,0.08562069,2.53731206
-4.56528264,4.21724033,0.24138742,0.00436747,3.56033315,1.86989968,0.08613314,2.58967559
-4.55927964,4.33696837,0.24433005,0.00465074,3.69923221,1.91253648,0.08711338,2.65374706
-4.55327664,4.47455924,0.24750319,0.00495643,3.84914080,1.96463200,0.08857547,2.72852094
-4.54727364,4.62865085,0.25091290,0.00528314,4.00879335,2.02538807,0.09051932,2.81288606
-4.54127064,4.79768824,0.25456356,0.00562905,4.17687690,2.09393178,0.09293054,2.90565292
-4.53526763,4.97995238,0.25845826,0.00599193,4.35206059,2.16933132,0.09578084,3.00558188
-4.52926463,5.17359117,0.26259916,0.00636922,4.53302178,2.25061240,0.09902885,3.11141148
-4.52326163,5.37665142,0.26698751,0.00675797,4.71846706,2.33677474,0.10262137,3.22188566
-4.51725863,5.58711111,0.27162353,0.00715492,4.90714708,2.42680848,0.10649511,3.33577915
-4.51125563,5.80291079,0.27650588,0.00755655,5.09786416,2.51970997,0.11057873,3.45192004
-4.50525263,6.02198350,0.28163089,0.00795908,5.28947252,2.61449686,0.11479521,3.56920888
-4.49924962,6.24228241,0.28699136,0.00835857,5.48087094,2.71022186,0.11906442,3.68663355
-4.49324662,6.46180563,0.29257512,0.00875093,5.67098894,2.80598527,0.12330581,3.80327972
-4.48724362,6.67861810,0.29836348,0.00913205,5.85876757,2.90094564,0.12744115,3.91833663
-4.48124062,6.89087002,0.30432937,0.00949777,6.04313672,2.99432872,0.13139716,4.03109825
-4.47523762,7.09681231,0.31043570,0.00984403,6.22299121,3.08543427,0.13510794,4.14096015
-4.46923462,7.29480883,0.31663372,0.01016689,6.39716797,3.17364081,0.13851715,4.24741258
-4.46323162,7.48334588,0.32286186,0.01046260,6.56442696,3.25840816,0.14157976,4.35003032
-4.45722861,7.66103918,0.32904486,0.01072772,6.72343823,3.33927771,0.14426334,4.44846005
-4.45122561,7.82663850,0.33509364,0.01095910,6.87277690,3.41587049,0.14654882,4.54240609
-4.44522261,7.97903032,0.34090580,0.01115402,7.01092780,3.48788298,0.14843066,4.63161508
-4.43921961,8.11723844,0.34636692,0.01131021,7.13630047,3.55508081,0.14991642,4.71586053
-4.43321661,8.24042278,0.35135265,0.01142588,7.24725457,3.61729031,0.15102577,4.79492771
-4.42721361,8.34787618,0.35573161,0.01149981,7.34213490,3.67438825,0.15178887,4.86859941
-4.42121061,8.43901921,0.35936890,0.01153131,7.41931471,3.72628984,0.15224438,4.93664310
-4.41520760,8.51339287,0.36213029,0.01152032,7.47724484,3.77293536,0.15243700,4.99879968
-4.40920460,8.57064933,0.36388670,0.01146730,7.51450620,3.81427594,0.15241474,5.05477418
-4.40320160,8.61054064,0.36451895,0.01137331,7.52986255,3.85025891,0.15222611,5.10422853
-4.39719860,8.63290599,0.36392241,0.01123991,7.52231031,3.88081347,0.15191723,5.14677675
-4.39119560,8.63765795,0.36201143,0.01106918,7.49112272,3.90583737,0.15152919,5.18198262
-4.38519260,8.62476843,0.35872318,0.01086357,7.43588543,3.92518556,0.15109561,5.20936016
-4.37918959,8.59425549,0.35402091,0.01062593,7.35652168,3.93866147,0.15064067,5.22837728
-4.37318659,8.54617196,0.34789618,0.01035935,7.25330563,3.94601199,0.15017772,5.23846261
-4.36718359,8.48059720,0.34037022,0.01006711,7.12686315,3.94692666,0.14970842,5.23901605
-4.36118059,8.39763292,0.33149415,0.00975261,6.97816035,3.94104173,0.14922258,5.22942297
-4.35517759,8.29740416,0.32134812,0.00941927,6.80848073,3.92794949,0.14869874,5.20907216
-4.34917459,8.18006597,0.31003946,0.00907046,6.61939245,3.90721272,0.14810528,5.17737738
-4.34317159,8.04581593,0.29769990,0.00870941,6.41270784,3.87838410,0.14740225,5.13380202
-4.33716858,7.89491241,0.28448193,0.00833922,6.19043748,3.84102986,0.14654357,5.07788619
-4.33116558,7.72769757,0.27055468,0.00796273,5.95474132,3.79475672,0.14547974,5.00927543
-4.32516258,7.54462382,0.25609932,0.00758258,5.70787931,3.73924064,0.14416059,4.92774948
-4.31915958,7.34628211,0.24130432,0.00720115,5.45216376,3.67425607,0.14253831,4.83325007
-4.31315658,7.13342958,0.22636072,0.00682054,5.18991518,3.59970380,0.14057016,4.72590583
-4.30715358,6.90701465,0.21145767,0.00644265,4.92342317,3.51563570,0.13822112,4.60605293
