energy_ev,total_up,Pb_p_up,Pb_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-5.83191596,2.44292333,0.00289664,0.00021533,0.32115514,1.69718637,0.01603047,0.66323239
-5.82591296,2.17967928,0.00250924,0.00018725,0.28643606,1.51496806,0.01366668,0.59485136
-5.81990995,1.93192608,0.00215934,0.00016185,0.25374972,1.34332827,0.01157120,0.52992008
-5.81390695,1.70097269,0.00184605,0.00013904,0.22327739,1.18320448,0.00972962,0.46888324
-5.80790395,1.48767260,0.00156792,0.00011873,0.19513796,1.03521665,0.00812492,0.41206433
-5.80190095,1.29245578,0.00132307,0.00010077,0.16939231,0.89968877,0.00673834,0.35967087
-5.79589795,1.11536976,0.00110932,0.00008501,0.14604898,0.77667702,0.00555013,0.31180281
-5.78989495,0.95612754,0.00092425,0.00007128,0.12507077,0.66600277,0.00454022,0.26846321
-5.78389195,0.81415963,0.00076536,0.00005942,0.10638191,0.56728864,0.00368879,0.22957069
-5.77788894,0.68866791,0.00063012,0.00004923,0.08987547,0.47999599,0.00297674,0.19497289
-5.77188594,0.57867910,0.00051605,0.00004055,0.07542064,0.40346228,0.00238599,0.16446030
-5.76588294,0.48309625,0.00042078,0.00003320,0.06286979,0.33693710,0.00189981,0.13777995
-5.75987994,0.40074649,0.00034212,0.00002703,0.05206492,0.27961574,0.00150289,0.11464851
-5.75387694,0.33042425,0.00027805,0.00002189,0.04284347,0.23066964,0.00118151,0.09476424
-5.74787394,0.27092910,0.00022682,0.00001764,0.03504336,0.18927324,0.00092349,0.07781781
-5.74187094,0.22109792,0.00018691,0.00001415,0.02850728,0.15462676,0.00071822,0.06350152
-5.73586793,0.17983136,0.00015707,0.00001132,0.02308605,0.12597529,0.00055656,0.05151704
-5.72986493,0.14611484,0.00013633,0.00000905,0.01864132,0.10262384,0.00043074,0.04158161
-5.72386193,0.11903437,0.00012401,0.00000725,0.01504754,0.08394906,0.00033426,0.03343270
-5.71785893,0.09778798,0.00011972,0.00000586,0.01219322,0.06940770,0.00026180,0.02683136
-5.71185593,0.08169305,0.00012336,0.00000482,0.00998174,0.05854244,0.00020903,0.02156435
-5.70585293,0.07019044,0.00013513,0.00000408,0.00833164,0.05098533,0.00017257,0.01744520
-5.69984992,0.06284589,0.00015553,0.00000360,0.00717658,0.04645936,0.00014982,0.01431443
-5.69384692,0.05934919,0.00018535,0.00000336,0.00646503,0.04477851,0.00013889,0.01203908
-5.68784392,0.05951152,0.00022567,0.00000334,0.00615966,0.04584641,0.00013851,0.01051170
-5.68184092,0.06326139,0.00027787,0.00000354,0.00623668,0.04965392,0.00014791,0.00964894
-5.67583792,0.07063912,0.00034360,0.00000395,0.00668493,0.05627568,0.00016681,0.00938987
-5.66983492,0.08179007,0.00042477,0.00000457,0.00750495,0.06586548,0.00019532,0.00969404
-5.66383192,0.09695642,0.00052352,0.00000543,0.00870787,0.07865054,0.00023388,0.01053950
-5.65782891,0.11646738,0.00064219,0.00000655,0.01031425,0.09492440,0.00028321,0.01192057
-5.65182591,0.14072758,0.00078325,0.00000793,0.01235275,0.11503818,0.00034428,0.01384564
-5.64582291,0.17020333,0.00094929,0.00000962,0.01485865,0.13939010,0.00041825,0.01633478
-5.63981991,0.20540649,0.00114286,0.00001165,0.01787222,0.16841292,0.00050641,0.01941728
-5.63381691,0.24687585,0.00136649,0.00001404,0.02143687,0.20255918,0.00061011,0.02312904
-5.62781391,0.29515571,0.00162248,0.00001684,0.02559716,0.24228417,0.00073075,0.02750988
-5.62181091,0.35077198,0.00191286,0.00002007,0.03039655,0.28802664,0.00086967,0.03260063
-5.61580790,0.41420574,0.00223924,0.00002376,0.03587496,0.34018747,0.00102811,0.03844013
-5.60980490,0.48586488,0.00260268,0.00002795,0.04206627,0.39910662,0.00120712,0.04506219
-5.60380190,0.56605444,0.00300357,0.00003265,0.04899562,0.46503897,0.00140747,0.05249238
-5.59779890,0.65494647,0.00344151,0.00003787,0.05667679,0.53812970,0.00162964,0.06074496
-5.59179590,0.75255059,0.00391517,0.00004363,0.06510958,0.61839018,0.00187364,0.06981983
-5.58579290,0.85868652,0.00442225,0.00004991,0.07427740,0.70567545,0.00213905,0.07969979
-5.57978989,0.97295989,0.00495935,0.00005670,0.08414517,0.79966440,0.00242488,0.09034808
-5.57378689,1.09474300,0.00552200,0.00006395,0.09465769,0.89984384,0.00272955,0.10170642
-5.56778389,1.22316180,0.00610460,0.00007163,0.10573847,1.00549784,0.00305085,0.11369369
-5.56178089,1.35709055,0.00670051,0.00007966,0.11728931,1.11570321,0.00338596,0.12620528
-5.55577789,1.49515524,0.00730210,0.00008798,0.12919064,1.22933226,0.00373141,0.13911334
-5.54977489,1.63574669,0.00790092,0.00009648,0.14130267,1.34506344,0.00408313,0.15226792
-5.54377189,1.77704363,0.00848784,0.00010505,0.15346741,1.46140022,0.00443652,0.16549904
-5.53776888,1.91704589,0.00905330,0.00011359,0.16551161,1.57669834,0.00478655,0.17861976
-5.53176588,2.05361709,0.00958753,0.00012195,0.17725044,1.68920075,0.00512780,0.19143010
-5.52576288,2.18453581,0.01008085,0.00013001,0.18849200,1.79707966,0.00545469,0.20372186
-5.51975988,2.30755364,0.01052393,0.00013763,0.19904234,1.89848424,0.00576155,0.21528398
-5.51375688,2.42045814,0.01090812,0.00014467,0.20871091,1.99159241,0.00604280,0.22590849
-5.50775388,2.52113827,0.01122568,0.00015100,0.21731621,2.07466461,0.00629314,0.23539661
-5.50175088,2.60764964,0.01147009,0.00015650,0.22469148,2.14609757,0.00650769,0.24356494
-5.49574787,2.67827673,0.01163622,0.00016106,0.23068998,2.20447557,0.00668216,0.25025129
-5.48974487,2.73158938,0.01172058,0.00016458,0.23518991,2.24861704,0.00681298,0.25532006
-5.48374187,2.76649093,0.01172136,0.00016701,0.23809846,2.27761427,0.00689744,0.25866678
-5.47773887,2.78225565,0.01163855,0.00016827,0.23935503,2.29086443,0.00693377,0.26022171
-5.47173587,2.77855389,0.01147393,0.00016836,0.23893331,2.28809045,0.00692121,0.25995224
-5.46573287,2.75546350,0.01123098,0.00016726,0.23684220,2.26935060,0.00686003,0.25786405
-5.45972986,2.71346716,0.01091481,0.00016499,0.23312552,2.23503648,0.00675150,0.25400087
-5.45372686,2.65343556,0.01053193,0.00016162,0.22786043,2.18585943,0.00659792,0.24844301
-5.44772386,2.57659747,0.01009006,0.00015720,0.22115484,2.12282606,0.00640243,0.24130455
-5.44172086,2.48449796,0.00959784,0.00015183,0.21314368,2.04720399,0.00616901,0.23272946
-5.43571786,2.37894681,0.00906459,0.00014560,0.20398440,1.96047955,0.00590228,0.22288681
-5.42971486,2.26195955,0.00850002,0.00013866,0.19385189,1.86430935,0.00560737,0.21196518
-5.42371186,2.13569382,0.00791389,0.00013111,0.18293288,1.76046793,0.00528976,0.20016676
-5.41770885,2.00238377,0.00731580,0.00012311,0.17142032,1.65079378,0.00495511,0.18770112
-5.41170585,1.86427537,0.00671492,0.00011478,0.15950780,1.53713605,0.00460911,0.17477915
-5.40570285,1.72356517,0.00611975,0.00010626,0.14738426,1.42130411,0.00425733,0.16160730
-5.39969985,1.58234475,0.00553801,0.00009769,0.13522925,1.30502167,0.00390506,0.14838229
-5.39369685,1.44255281,0.00497647,0.00008917,0.12320883,1.18988728,0.00355723,0.13528664
-5.38769385,1.30593623,0.00444086,0.00008084,0.11147226,1.07734204,0.00321829,0.12248495
-5.38169085,1.17402086,0.00393588,0.00007277,0.10014955,0.96864548,0.00289218,0.11012114
-5.37568784,1.04809260,0.00346519,0.00006506,0.08934987,0.86485978,0.00258226,0.09831667
-5.36968484,0.92918831,0.00303147,0.00005776,0.07916084,0.76684211,0.00229134,0.08716967
-5.36368184,0.81809624,0.00263649,0.00005095,0.06964860,0.67524487,0.00202169,0.07675496
-5.35767884,0.71536479,0.00228125,0.00004464,0.06085863,0.59052270,0.00177508,0.06712488
-5.35167584,0.62131846,0.00196614,0.00003887,0.05281713,0.51294554,0.00155285,0.05831082
-5.34567284,0.53607953,0.00169105,0.00003366,0.04553294,0.44261634,0.00135597,0.05032525
-5.33966983,0.45959407,0.00145558,0.00002900,0.03899978,0.37949235,0.00118522,0.04316417
-5.33366683,0.39166056,0.00125923,0.00002490,0.03319871,0.32340866,0.00104119,0.03680988
-5.32766383,0.33195993,0.00110155,0.00002133,0.02810071,0.27410283,0.00092450,0.03123379
-5.32166083,0.28008557,0.00098233,0.00001830,0.02366927,0.23123952,0.00083583,0.02639928
-5.31565783,0.23557225,0.00090179,0.00001577,0.01986279,0.19443432,0.00077610,0.02226445
-5.30965483,0.19792302,0.00086071,0.00001373,0.01663692,0.16327580,0.00074657,0.01878470
-5.30365183,0.16663345,0.00086062,0.00001217,0.01394655,0.13734548,0.00074890,0.01591498
-5.29764882,0.14121264,0.00090394,0.00001108,0.01174760,0.11623500,0.00078528,0.01361183
-5.29164582,0.12120070,0.00099407,0.00001045,0.00999845,0.09956057,0.00085849,0.01183499
-5.28564282,0.10618266,0.00113556,0.00001027,0.00866114,0.08697433,0.00097193,0.01054869
-5.27963982,0.09579866,0.00133414,0.00001057,0.00770212,0.07817268,0.00112966,0.00972255
-5.27363682,0.08975069,0.00159686,0.00001134,0.00709286,0.07290179,0.00133638,0.00933217
-5.26763382,0.08780597,0.00193208,0.00001261,0.00681010,0.07096033,0.00159739,0.00935933
-5.26163082,0.08979719,0.00234955,0.00001440,0.00683581,0.07219958,0.00191850,0.00979186
-5.25562781,0.09561999,0.00286035,0.00001677,0.00715702,0.07652135,0.00230589,0.01062321
-5.24962481,0.10522798,0.00347691,0.00001973,0.00776541,0.08387374,0.00276600,0.01185182
-5.24362181,0.11862546,0.00421293,0.00002336,0.00865666,0.09424517,0.00330527,0.01348010
-5.23761881,0.13585839,0.00508326,0.00002768,0.00982981,0.10765687,0.00392989,0.01551335
-5.23161581,0.15700387,0.00610381,0.00003277,0.01128637,0.12415416,0.00464557,0.01795839
-5.22561281,0.18215841,0.00729132,0.00003868,0.01302945,0.14379681,0.00545715,0.02082217
-5.21960980,0.21142554,0.00866324,0.00004547,0.01506286,0.16664877,0.00636832,0.02411020
-5.21360680,0.24490305,0.01023745,0.00005318,0.01739013,0.19276768,0.00738127,0.02782505
-5.20760380,0.28267032,0.01203203,0.00006188,0.02001366,0.22219446,0.00849632,0.03196482
-5.20160080,0.32477629,0.01406496,0.00007160,0.02293392,0.25494333,0.00971163,0.03652176
-5.19559780,0.37122837,0.01635388,0.00008238,0.02614879,0.29099278,0.01102295,0.04148102
-5.18959480,0.42198293,0.01891575,0.00009425,0.02965303,0.33027762,0.01242336,0.04681971
-5.18359180,0.47693762,0.02176662,0.00010722,0.03343800,0.37268279,0.01390316,0.05250615
-5.17758879,0.53592621,0.02492125,0.00012131,0.03749161,0.41803897,0.01544985,0.05849960
-5.17158579,0.59871599,0.02839295,0.00013649,0.04179852,0.46612044,0.01704819,0.06475038
-5.16558279,0.66500815,0.03219328,0.00015275,0.04634067,0.51664534,0.01868036,0.07120034
-5.15957979,0.73444130,0.03633185,0.00017007,0.05109809,0.56927849,0.02032636,0.07778392
-5.15357679,0.80659809,0.04081614,0.00018839,0.05604993,0.62363667,0.02196437,0.08442962
-5.14757379,0.88101482,0.04565142,0.00020766,0.06117590,0.67929644,0.02357139,0.09106189
-5.14157079,0.95719380,0.05084062,0.00022783,0.06645778,0.73580413,0.02512387,0.09760341
-5.13556778,1.03461803,0.05638434,0.00024883,0.07188124,0.79268777,0.02659845,0.10397770
-5.12956478,1.11276770,0.06228086,0.00027059,0.07743763,0.84947047,0.02797283,0.11011189
-5.12356178,1.19113782,0.06852624,0.00029305,0.08312583,0.90568484,0.02922654,0.11593966
-5.11755878,1.26925627,0.07511443,0.00031614,0.08895408,0.96088769,0.03034183,0.12140411
-5.11155578,1.34670144,0.08203749,0.00033982,0.09494144,1.01467465,0.03130438,0.12646040
-5.10555278,1.42311865,0.08928574,0.00036403,0.10111908,1.06669381,0.03210407,0.13107823
-5.09954977,1.49823461,0.09684806,0.00038875,0.10753109,1.11665796,0.03273551,0.13524374
-5.09354677,1.57186903,0.10471209,0.00041397,0.11423473,1.16435482,0.03319849,0.13896097
-5.08754377,1.64394286,0.11286446,0.00043968,0.12130009,1.20965472,0.03349821,0.14225258
-5.08154077,1.71448250,0.12129098,0.00046591,0.12880905,1.25251542,0.03364536,0.14515994
-5.07553777,1.78361966,0.12997681,0.00049270,0.13685351,1.29298373,0.03365597,0.14774236
-5.06953477,1.85158656,0.13890643,0.00052011,0.14553291,1.33119381,0.03355106,0.15007562
-5.06353177,1.91870659,0.14806367,0.00054820,0.15495098,1.36736210,0.03335613,0.15224973
-5.05752876,1.98538036,0.15743143,0.00057705,0.16521187,1.40177912,0.03310042,0.15436601
-5.05152576,2.05206785,0.16699145,0.00060677,0.17641582,1.43479822,0.03281606,0.15653355
-5.04552276,2.11926692,0.17672383,0.00063744,0.18865438,1.46682181,0.03253714,0.15886528
-5.03951976,2.18748925,0.18660644,0.00066916,0.20200546,1.49828560,0.03229862,0.16147364
-5.03351676,2.25723454,0.19661437,0.00070200,0.21652849,1.52964136,0.03213528,0.16446619
-5.02751376,2.32896412,0.20671913,0.00073603,0.23225980,1.56133899,0.03208068,0.16794122
-5.02151076,2.40307536,0.21688809,0.00077129,0.24920863,1.59380870,0.03216612,0.17198359
-5.01550775,2.47987797,0.22708385,0.00080779,0.26735390,1.62744402,0.03241977,0.17666105
-5.00950475,2.55957371,0.23726386,0.00084550,0.28664205,1.66258655,0.03286587,0.18202108
-5.00350175,2.64224070,0.24738025,0.00088438,0.30698624,1.69951311,0.03352414,0.18808858
-4.99749875,2.72782335,0.25738004,0.00092431,0.32826680,1.73842614,0.03440936,0.19486433
-4.99149575,2.81612895,0.26720568,0.00096514,0.35033342,1.77944771,0.03553113,0.20232453
-4.98549275,2.90683142,0.27679607,0.00100671,0.37300865,1.82261780,0.03689386,0.21042136
-4.97948974,2.99948242,0.28608800,0.00104878,0.39609310,1.86789682,0.03849694,0.21908445
-4.97348674,3.09352972,0.29501803,0.00109110,0.41937173,1.91517251,0.04033510,0.22822355
-4.96748374,3.18834210,0.30352480,0.00113341,0.44262138,1.96427089,0.04239895,0.23773190
-4.96148074,3.28323977,0.31155152,0.00117542,0.46561890,2.01497072,0.04467559,0.24749051
-4.95547774,3.37752884,0.31904874,0.00121686,0.48814970,2.06702076,0.04714938,0.25737292
-4.94947474,3.47053798,0.32597704,0.00125745,0.51001614,2.12015875,0.04980271,0.26725038
-4.94347174,3.56165514,0.33230963,0.00129695,0.53104544,2.17413116,0.05261683,0.27699713
-4.93746873,3.65036237,0.33803450,0.00133513,0.55109652,2.22871230,0.05557255,0.28649556
-4.93146573,3.73626622,0.34315613,0.00137185,0.57006547,2.28372162,0.05865096,0.29564095
-4.92546273,3.81912208,0.34769648,0.00140697,0.58788927,2.33903813,0.06183401,0.30434564
-4.91945973,3.89885048,0.35169517,0.00144043,0.60454752,2.39461073,0.06510490,0.31254230
-4.91345673,3.97554428,0.35520876,0.00147223,0.62006208,2.45046387,0.06844841,0.32018629
-4.90745373,4.04946610,0.35830914,0.00150241,0.63449456,2.50669799,0.07185096,0.32725678
-4.90145073,4.12103580,0.36108095,0.00153107,0.64794178,2.56348455,0.07530063,0.33375683
-4.89544772,4.19080873,0.36361833,0.00155834,0.66052960,2.62105609,0.07878689,0.33971219
-4.88944472,4.25944594,0.36602091,0.00158437,0.67240522,2.67969164,0.08230037,0.34516911
-4.88344172,4.32767811,0.36838938,0.00160935,0.68372863,2.73969875,0.08583243,0.35019113
-4.87743872,4.39626533,0.37082085,0.00163346,0.69466358,2.80139303,0.08937472,0.35485511
-4.87143572,4.46595534,0.37340424,0.00165686,0.70536859,2.86507668,0.09291874,0.35924678
-4.86543272,4.53744254,0.37621590,0.00167969,0.71598854,2.93101748,0.09645539,0.36345585
-4.85942971,4.61133040,0.37931577,0.00170207,0.72664733,2.99942950,0.09997462,0.36757129
-4.85342671,4.68809938,0.38274433,0.00172405,0.73744183,3.07045684,0.10346520,0.37167662
-4.84742371,4.76808205,0.38652032,0.00174566,0.74843757,3.14416133,0.10691447,0.37584579
-4.84142071,4.85144655,0.39063964,0.00176687,0.75966622,3.22051485,0.11030839,0.38013965
-4.83541771,4.93818911,0.39507518,0.00178760,0.77112485,3.29939663,0.11363158,0.38460320
-4.82941471,5.02813535,0.39977784,0.00180773,0.78277702,3.38059524,0.11686747,0.38926372
-4.82341171,5.12094966,0.40467854,0.00182711,0.79455532,3.46381508,0.11999859,0.39412986
-4.81740870,5.21615161,0.40969116,0.00184556,0.80636527,3.54868620,0.12300690,0.39919151
-4.81140570,5.31313740,0.41471628,0.00186290,0.81809008,3.63477682,0.12587407,0.40442065
-4.80540270,5.41120482,0.41964559,0.00187893,0.82959604,3.72160696,0.12858184,0.40977277
-4.79939970,5.50957940,0.42436668,0.00189348,0.84073811,3.80866226,0.13111230,0.41518896
-4.79339670,5.60744005,0.42876819,0.00190638,0.85136543,3.89540659,0.13344810,0.42059832
-4.78739370,5.70394243,0.43274496,0.00191749,0.86132650,3.98129261,0.13557259,0.42592068
-4.78139070,5.79823884,0.43620318,0.00192671,0.87047381,4.06576937,0.13746990,0.43106938
-4.77538769,5.88949369,0.43906531,0.00193396,0.87866781,4.14828680,0.13912491,0.43595395
-4.76938469,5.97689437,0.44127467,0.00193919,0.88578030,4.22829669,0.14052316,0.44048268
-4.76338169,6.05965762,0.44279953,0.00194238,0.89169704,4.30525083,0.14165080,0.44456486
-4.75737869,6.13703214,0.44363681,0.00194350,0.89631995,4.37859673,0.14249440,0.44811278
-4.75137569,6.20829837,0.44381501,0.00194258,0.89956882,4.44777188,0.14304092,0.45104332
-4.74537269,6.27276697,0.44339656,0.00193960,0.90138280,4.51219786,0.14327768,0.45327932
-4.73936968,6.32977713,0.44247941,0.00193456,0.90172170,4.57127529,0.14319241,0.45475060
-4.73336668,6.37869638,0.44119776,0.00192744,0.90056722,4.62438116,0.14277345,0.45539482
-4.72736368,6.41892307,0.43972195,0.00191818,0.89792424,4.67086932,0.14201005,0.45515820
-4.72136068,6.44989244,0.43825732,0.00190673,0.89382202,4.71007545,0.14089280,0.45399611
-4.71535768,6.47108695,0.43704202,0.00189299,0.88831540,4.74132671,0.13941415,0.45187375
-4.70935468,6.48205093,0.43634378,0.00187683,0.88148574,4.76395676,0.13756909,0.44876675
-4.70335168,6.48240933,0.43645537,0.00185812,0.87344156,4.77732559,0.13535577,0.44466196
-4.69734867,6.47188967,0.43768892,0.00183672,0.86431860,4.78084397,0.13277623,0.43955825
-4.69134567,6.45034616,0.44036908,0.00181248,0.85427921,4.77400136,0.12983705,0.43346743
-4.68534267,6.41778435,0.44482490,0.00178526,0.84351086,4.75639615,0.12654988,0.42641515
-4.67933967,6.37438468,0.45138076,0.00175495,0.83222356,4.72776662,0.12293189,0.41844187
-4.67333667,6.32052327,0.46034632,0.00172148,0.82064627,4.68802112,0.11900602,0.40960372
-4.66733367,6.25678806,0.47200585,0.00168482,0.80902219,4.63726549,0.11480099,0.39997320
-4.66133067,6.18398897,0.48660717,0.00164500,0.79760306,4.57582629,0.11035115,0.38963970
-4.65532766,6.10316082,0.50435047,0.00160211,0.78664261,4.50426821,0.10569598,0.37870977
-4.64932466,6.01555817,0.52537755,0.00155632,0.77638938,4.42340451,0.10087948,0.36730695
-4.64332166,5.92264195,0.54976181,0.00150787,0.76707927,4.33429936,0.09594926,0.35557138
-4.63731866,5.82605774,0.57749949,0.00145705,0.75892814,4.23826192,0.09095551,0.34365888
-4.63131566,5.72760668,0.60850253,0.00140424,0.75212476,4.13683169,0.08594979,0.33173967
-4.62531266,5.62920984,0.64259361,0.00134987,0.74682462,4.03175568,0.08098382,0.31999671
-4.61930965,5.53286759,0.67950362,0.00129443,0.74314482,3.92495802,0.07610816,0.30862362
-4.61330665,5.44061577,0.71887198,0.00123845,0.74116040,3.81850299,0.07137103,0.29782228
-4.60730365,5.35448038,0.76024996,0.00118248,0.74090232,3.71455298,0.06681716,0.28780009
-4.60130065,5.27643274,0.80310724,0.00112710,0.74235720,3.61532263,0.06248684,0.27876702
-4.59529765,5.20834704,0.84684145,0.00107292,0.74546895,3.52303103,0.05841517,0.27093233
-4.58929465,5.15196176,0.89079094,0.00102051,0.75014211,3.43985344,0.05463156,0.26450119
-4.58329165,5.10884645,0.93425008,0.00097047,0.75624686,3.36787428,0.05115944,0.25967114
-4.57728864,5.08037477,0.97648705,0.00092337,0.76362545,3.30904273,0.04801636,0.25662833
-4.57128564,5.06770455,1.01676328,0.00087976,0.77209965,3.26513232,0.04521419,0.25554379
-4.56528264,5.07176509,1.05435421,0.00084017,0.78147901,3.23770563,0.04275978,0.25656950
-4.55927964,5.09325157,1.08857033,0.00080510,0.79156939,3.22808480,0.04065564,0.25983462
-4.55327664,5.13262615,1.11877802,0.00077504,0.80218150,3.23732863,0.03890098,0.26544156
-4.54727364,5.19012505,1.14441915,0.00075042,0.81313890,3.26621647,0.03749276,0.27346229
-4.54127064,5.26577073,1.16502892,0.00073168,0.82428528,3.31523905,0.03642688,0.28393478
-4.53526763,5.35938797,1.18025091,0.00071920,0.83549055,3.38459625,0.03569938,0.29685979
-4.52926463,5.47062283,1.18984906,0.00071335,0.84665555,3.47420138,0.03530761,0.31219805
-4.52326163,5.59896323,1.19371573,0.00071445,0.85771525,3.58369151,0.03525124,0.32986806
-4.51725863,5.74376012,1.19187566,0.00072280,0.86864023,3.71244340,0.03553315,0.34974460
-4.51125563,5.90424812,1.18448566,0.00073865,0.87943646,3.85959407,0.03616012,0.37165816
-4.50525263,6.07956480,1.17182978,0.00076219,0.89014348,4.02406533,0.03714313,0.39539536
-4.49924962,6.26876782,1.15431036,0.00079356,0.90083087,4.20459132,0.03849754,0.42070062
-4.49324662,6.47084934,1.13243514,0.00083284,0.91159354,4.39974799,0.04024274,0.44727895
-4.48724362,6.68474726,1.10680091,0.00088002,0.92254565,4.60798365,0.04240156,0.47480013
-4.48124062,6.90935326,1.07807442,0.00093498,0.93381371,4.82764959,0.04499933,0.50290411
-4.47523762,7.14351727,1.04697121,0.00099754,0.94552900,5.05702966,0.04806252,0.53120765
-4.46923462,7.38604887,1.01423311,0.00106735,0.95781969,5.29436808,0.05161720,0.55931195
-4.46323162,7.63571578,0.98060545,0.00114398,0.97080290,5.53789471,0.05568712,0.58681118
-4.45722861,7.89123997,0.94681463,0.00122686,0.98457706,5.78584704,0.06029169,0.61330168
-4.45122561,8.15129208,0.91354701,0.00131527,0.99921485,6.03648858,0.06544384,0.63839133
-4.44522261,8.41448508,0.88142981,0.00140837,1.01475707,6.28812341,0.07114783,0.66170907
-4.43921961,8.67936797,0.85101471,0.00150522,1.03120752,6.53910687,0.07739723,0.68291393
-4.43321661,8.94442061,0.82276466,0.00160474,1.04852939,6.78785264,0.08417304,0.70170351
-4.42721361,9.20805090,0.79704436,0.00170577,1.06664308,7.03283680,0.09144214,0.71782136
-4.42121061,9.46859512,0.77411456,0.00180707,1.08542576,7.27259935,0.09915622,0.73106319
-4.41520760,9.72432268,0.75413039,0.00190737,1.10471267,7.50574420,0.10725121,0.74128159
-4.40920460,9.97344599,0.73714352,0.00200540,1.12430019,7.73093851,0.11564728,0.74838913
-4.40320160,10.21413612,0.72310808,0.00209988,1.14395070,7.94691238,0.12424957,0.75235980
-4.39719860,10.44454476,0.71188988,0.00218963,1.16339902,8.15245984,0.13294962,0.75322868
-4.39119560,10.66283228,0.70327852,0.00227356,1.18236029,8.34644199,0.14162741,0.75109009
-4.38519260,10.86720186,0.69700184,0.00235072,1.20053907,8.52779304,0.15015417,0.74609415
-4.37918959,11.05593876,0.69274204,0.00242033,1.21763931,8.69552954,0.15839572,0.73844197
-4.37318659,11.22745367,0.69015280,0.00248183,1.23337485,8.84876310,0.16621624,0.72837974
-4.36718359,11.38032871,0.68887679,0.00253487,1.24747996,8.98671628,0.17348249,0.71619195
-4.36118059,11.51336406,0.68856266,0.00257937,1.25971963,9.10874117,0.18006804,0.70219381
-4.35517759,11.62562318,0.68888109,0.00261549,1.26989898,9.21433974,0.18585760,0.68672336
-4.34917459,11.71647431,0.68953915,0.00264368,1.27787157,9.30318488,0.19075106,0.67013327
-4.34317159,11.78562573,0.69029236,0.00266460,1.28354591,9.37514044,0.19466713,0.65278268
-4.33716858,11.83315252,0.69095422,0.00267919,1.28689009,9.43027898,0.19754633,0.63502919
-4.33116558,11.85951252,0.69140262,0.00268856,1.28793412,9.46889525,0.19935331,0.61722116
-4.32516258,11.86554969,0.69158300,0.00269402,1.28676971,9.49151387,0.20007820,0.59969048
-4.31915958,11.85248342,0.69150826,0.00269699,1.28354753,9.49888967,0.19973698,0.58274593
-4.31315658,11.82188292,0.69125524,0.00269898,1.27847195,9.49199945,0.19837093,0.56666714
-4.30715358,11.77562644,0.69095816,0.00270153,1.27179331,9.47202423,0.19604494,0.55169937
