energy_ev,total_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.55577789,0.90480480,0.04032718,0.00055244,0.68205855,0.00000000,0.44061643,0.02505709
-5.54977489,0.92450738,0.04133338,0.00056531,0.69697649,0.00000000,0.45039275,0.02446789
-5.54377189,0.93912190,0.04219170,0.00057484,0.70792110,0.00000000,0.45767104,0.02403915
-5.53776888,0.94819703,0.04289950,0.00058077,0.71453986,0.00000000,0.46224013,0.02372380
-5.53176588,0.95145645,0.04346687,0.00058296,0.71660548,0.00000000,0.46397405,0.02348827
-5.52576288,0.94880639,0.04391775,0.00058136,0.71402082,0.00000000,0.46283588,0.02331230
-5.51975988,0.94033832,0.04429102,0.00057602,0.70682003,0.00000000,0.45887935,0.02318847
-5.51375688,0.92632657,0.04464131,0.00056711,0.69516587,0.00000000,0.45224786,0.02312179
-5.50775388,0.90722112,0.04503968,0.00055490,0.67934331,0.00000000,0.44317119,0.02312918
-5.50175088,0.88363567,0.04557406,0.00053973,0.65974963,0.00000000,0.43195990,0.02323891
-5.49574787,0.85633165,0.04634940,0.00052205,0.63688149,0.00000000,0.41899764,0.02349000
-5.48974487,0.82619853,0.04748755,0.00050237,0.61131943,0.00000000,0.40473172,0.02393149
-5.48374187,0.79423133,0.04912676,0.00048126,0.58371045,0.00000000,0.38966213,0.02462164
-5.47773887,0.76150594,0.05142077,0.00045933,0.55474934,0.00000000,0.37432954,0.02562700
-5.47173587,0.72915309,0.05453741,0.00043722,0.52515941,0.00000000,0.35930242,0.02702134
-5.46573287,0.69833154,0.05865665,0.00041558,0.49567328,0.00000000,0.34516381,0.02888438
-5.45972986,0.67020135,0.06396803,0.00039504,0.46701434,0.00000000,0.33249792,0.03130036
-5.45372686,0.64589762,0.07066740,0.00037625,0.43987939,0.00000000,0.32187683,0.03435628
-5.44772386,0.62650515,0.07895294,0.00035977,0.41492281,0.00000000,0.31384761,0.03814005
-5.44172086,0.61303448,0.08902038,0.00034617,0.39274264,0.00000000,0.30891979,0.04273830
-5.43571786,0.60639950,0.10105750,0.00033592,0.37386877,0.00000000,0.30755367,0.04823401
-5.42971486,0.60739683,0.11523787,0.00032945,0.35875326,0.00000000,0.31014918,0.05470396
-5.42371186,0.61668725,0.13171405,0.00032709,0.34776296,0.00000000,0.31703578,0.06221605
-5.41770885,0.63477926,0.15061030,0.00032912,0.34117430,0.00000000,0.32846325,0.07082666
-5.41170585,0.66201515,0.17201500,0.00033571,0.33917021,0.00000000,0.34459363,0.08057794
-5.40570285,0.69855976,0.19597321,0.00034694,0.34183916,0.00000000,0.36549456,0.09149543
-5.39969985,0.74439234,0.22247949,0.00036281,0.34917620,0.00000000,0.39113414,0.10358599
-5.39369685,0.79930197,0.25147155,0.00038324,0.36108595,0.00000000,0.42137763,0.11683614
-5.38769385,0.86288703,0.28282498,0.00040805,0.37738748,0.00000000,0.45598626,0.13121116
-5.38169085,0.93455913,0.31634953,0.00043698,0.39782109,0.00000000,0.49461857,0.14665485
-5.37568784,1.01355200,0.35178733,0.00046970,0.42205683,0.00000000,0.53683431,0.16309023
-5.36968484,1.09893564,0.38881334,0.00050583,0.44970481,0.00000000,0.58210139,0.18042117
-5.36368184,1.18963593,0.42703835,0.00054492,0.48032705,0.00000000,0.62980577,0.19853502
-5.35767884,1.28445960,0.46601463,0.00058649,0.51345082,0.00000000,0.67926448,0.21730610
-5.35167584,1.38212414,0.50524426,0.00063003,0.54858300,0.00000000,0.72974146,0.23660014
-5.34567284,1.48129215,0.54419011,0.00067505,0.58522528,0.00000000,0.78046608,0.25627929
-5.33966983,1.58060892,0.58228907,0.00072104,0.62288962,0.00000000,0.83065359,0.27620764
-5.33366683,1.67874209,0.61896725,0.00076754,0.66111336,0.00000000,0.87952711,0.29625686
-5.32766383,1.77442174,0.65365649,0.00081410,0.69947352,0.00000000,0.92634012,0.31631170
-5.32166083,1.86647907,0.68581164,0.00086036,0.73759940,0.00000000,0.97039865,0.33627487
-5.31565783,1.95388196,0.71492768,0.00090600,0.77518296,0.00000000,1.01108206,0.35607119
-5.30965483,2.03576538,0.74055611,0.00095081,0.81198626,0.00000000,1.04786154,0.37565041
-5.30365183,2.11145496,0.76231964,0.00099461,0.84784553,0.00000000,1.08031524,0.39498855
-5.29764882,2.18048246,0.77992457,0.00103733,0.88267131,0.00000000,1.10813933,0.41408768
-5.29164582,2.24259180,0.79317014,0.00107896,0.91644466,0.00000000,1.13115426,0.43297373
-5.28564282,2.29773543,0.80195447,0.00111955,0.94920942,0.00000000,1.14930590,0.45169265
-5.27963982,2.34606074,0.80627664,0.00115919,0.98106066,0.00000000,1.16266139,0.47030489
-5.27363682,2.38788741,0.80623494,0.00119801,1.01213007,0.00000000,1.17139994,0.48887847
-5.26763382,2.42367667,0.80202129,0.00123612,1.04256890,0.00000000,1.17579897,0.50748112
-5.26163082,2.45399430,0.79391219,0.00127364,1.07252946,0.00000000,1.17621642,0.52617176
-5.25562781,2.47946955,0.78225667,0.00131062,1.10214631,0.00000000,1.17307017,0.54499209
-5.24962481,2.50075229,0.76746190,0.00134707,1.13151827,0.00000000,1.16681577,0.56395869
-5.24362181,2.51847108,0.74997720,0.00138290,1.16069241,0.00000000,1.15792362,0.58305626
-5.23761881,2.53319460,0.73027729,0.00141794,1.18965116,0.00000000,1.14685697,0.60223252
-5.23161581,2.54539885,0.70884560,0.00145191,1.21830353,0.00000000,1.13405190,0.62139518
-5.22561281,2.55544192,0.68615850,0.00148442,1.24648083,0.00000000,1.11990028,0.64041126
-5.21960980,2.56354773,0.66267098,0.00151497,1.27393772,0.00000000,1.10473657,0.65910902
-5.21360680,2.56979962,0.63880456,0.00154298,1.30035818,0.00000000,1.08882901,0.67728230
-5.20760380,2.57414378,0.61493762,0.00156779,1.32536649,0.00000000,1.07237545,0.69469729
-5.20160080,2.57640190,0.59139862,0.00158869,1.34854236,0.00000000,1.05550377,0.71110119
-5.19559780,2.57629194,0.56846198,0.00160495,1.36943938,0.00000000,1.03827647,0.72623237
-5.18959480,2.57345521,0.54634673,0.00161586,1.38760565,0.00000000,1.02069901,0.73983146
-5.18359180,2.56748763,0.52521753,0.00162073,1.40260529,0.00000000,1.00273078,0.75165252
-5.17758879,2.55797280,0.50518777,0.00161897,1.41403942,0.00000000,0.98429807,0.76147376
-5.17158579,2.54451457,0.48632415,0.00161009,1.42156539,0.00000000,0.96530783,0.76910715
-5.16558279,2.52676673,0.46865243,0.00159373,1.42491299,0.00000000,0.94566117,0.77440618
-5.15957979,2.50445802,0.45216367,0.00156969,1.42389676,0.00000000,0.92526594,0.77727144
-5.15357679,2.47741088,0.43682067,0.00153794,1.41842360,0.00000000,0.90404733,0.77765376
-5.14757379,2.44555296,0.42256412,0.00149862,1.40849553,0.00000000,0.88195615,0.77555459
-5.14157079,2.40892110,0.40931823,0.00145207,1.39420742,0.00000000,0.85897428,0.77102391
-5.13556778,2.36765809,0.39699559,0.00139877,1.37574012,0.00000000,0.83511734,0.76415577
-5.12956478,2.32200276,0.38550130,0.00133939,1.35334972,0.00000000,0.81043463,0.75508189
-5.12356178,2.27227496,0.37473622,0.00127471,1.32735368,0.00000000,0.78500658,0.74396387
-5.11755878,2.21885683,0.36459957,0.00120562,1.29811508,0.00000000,0.75894045,0.73098458
-5.11155578,2.16217219,0.35499099,0.00113308,1.26602604,0.00000000,0.73236459,0.71633939
-5.10555278,2.10266601,0.34581215,0.00105814,1.23149152,0.00000000,0.70542208,0.70022792
-5.09954977,2.04078544,0.33696832,0.00098181,1.19491464,0.00000000,0.67826440,0.68284669
-5.09354677,1.97696416,0.32836978,0.00090511,1.15668425,0.00000000,0.65104565,0.66438339
-5.08754377,1.91161094,0.31993357,0.00082902,1.11716567,0.00000000,0.62391780,0.64501286
-5.08154077,1.84510327,0.31158526,0.00075445,1.07669474,0.00000000,0.59702743,0.62489513
-5.07553777,1.77778618,0.30326117,0.00068222,1.03557564,0.00000000,0.57051400,0.60417537
-5.06953477,1.70997610,0.29491068,0.00061303,0.99408194,0.00000000,0.54450986,0.58298576
-5.06353177,1.64196908,0.28649875,0.00054750,0.95246083,0.00000000,0.51914170,0.56144889
-5.05752876,1.57405237,0.27800843,0.00048610,0.91093973,0.00000000,0.49453339,0.53968233
-5.05152576,1.50651821,0.26944315,0.00042921,0.86973446,0.00000000,0.47080957,0.51780392
-5.04552276,1.43967828,0.26082870,0.00037707,0.82905836,0.00000000,0.44809992,0.49593724
-5.03951976,1.37387761,0.25221456,0.00032984,0.78913123,0.00000000,0.42654329,0.47421676
-5.03351676,1.30950638,0.24367460,0.00028757,0.75018737,0.00000000,0.40629145,0.45279222
-5.02751376,1.24700871,0.23530676,0.00025025,0.71248211,0.00000000,0.38751197,0.43183182
-5.02151076,1.18688723,0.22723184,0.00021779,0.67629600,0.00000000,0.37038981,0.41152382
-5.01550775,1.12970316,0.21959120,0.00019005,0.64193647,0.00000000,0.35512743,0.39207657
-5.00950475,1.07607129,0.21254342,0.00016688,0.60973670,0.00000000,0.34194323,0.37371658
-5.00350175,1.02665014,0.20626002,0.00014807,0.58005159,0.00000000,0.33106828,0.35668492
-4.99749875,0.98212764,0.20092031,0.00013343,0.55325118,0.00000000,0.32274132,0.34123191
-4.99149575,0.94320289,0.19670556,0.00012278,0.52971170,0.00000000,0.31720239,0.32761046
-4.98549275,0.91056500,0.19379272,0.00011593,0.50980479,0.00000000,0.31468519,0.31606826
-4.97948974,0.88487006,0.19234792,0.00011273,0.49388557,0.00000000,0.31540862,0.30683933
-4.97348674,0.86671738,0.19252004,0.00011305,0.48228004,0.00000000,0.31956790,0.30013520
-4.96748374,0.85662622,0.19443453,0.00011679,0.47527263,0.00000000,0.32732580,0.29613630
-4.96148074,0.85501436,0.19818796,0.00012391,0.47309452,0.00000000,0.33880428,0.29498388
-4.95547774,0.86217940,0.20384328,0.00013437,0.47591341,0.00000000,0.35407733,0.29677294
-4.94947474,0.87828407,0.21142624,0.00014820,0.48382528,0.00000000,0.37316508,0.30154653
-4.94347174,0.90334620,0.22092307,0.00016545,0.49684866,0.00000000,0.39602983,0.30929173
-4.93746873,0.93723402,0.23227958,0.00018623,0.51492167,0.00000000,0.42257429,0.31993756
-4.93146573,0.97966718,0.24540172,0.00021069,0.53790230,0.00000000,0.45264202,0.33335504
-4.92546273,1.03022367,0.26015767,0.00023898,0.56557169,0.00000000,0.48602044,0.34935946
-4.91945973,1.08835228,0.27638147,0.00027134,0.59764064,0.00000000,0.52244611,0.36771487
-4.91345673,1.15339040,0.29387790,0.00030800,0.63375894,0.00000000,0.56161228,0.38814062
-4.90745373,1.22458624,0.31242862,0.00034925,0.67352723,0.00000000,0.60317824,0.41031987
-4.90145073,1.30112462,0.33179920,0.00039537,0.71651081,0.00000000,0.64678021,0.43390972
-4.89544772,1.38215511,0.35174679,0.00044668,0.76225486,0.00000000,0.69204294,0.45855254
-4.88944472,1.46682129,0.37202815,0.00050351,0.81030028,0.00000000,0.73859172,0.48388811
-4.88344172,1.55428953,0.39240754,0.00056618,0.86019928,0.00000000,0.78606384,0.50956597
-4.87743872,1.64377619,0.41266432,0.00063497,0.91153022,0.00000000,0.83411896,0.53525760
-4.87143572,1.73457159,0.43259973,0.00071017,0.96391050,0.00000000,0.88244779,0.56066768
-4.86543272,1.82605978,0.45204272,0.00079200,1.01700726,0.00000000,0.93077847,0.58554408
-4.85942971,1.91773315,0.47085451,0.00088062,1.07054501,0.00000000,0.97888019,0.60968598
-4.85342671,2.00920116,0.48893177,0.00097611,1.12430995,0.00000000,1.02656406,0.63294983
-4.84742371,2.10019315,0.50620839,0.00107848,1.17815080,0.00000000,1.07368087,0.65525282
-4.84142071,2.19055512,0.52265583,0.00118759,1.23197607,0.00000000,1.12011616,0.67657368
-4.83541771,2.28024122,0.53828218,0.00130323,1.28574822,0.00000000,1.16578292,0.69695095
-4.82941471,2.36930076,0.55313016,0.00142503,1.33947494,0.00000000,1.21061244,0.71647859
-4.82341171,2.45786185,0.56727442,0.00155251,1.39319852,0.00000000,1.25454412,0.73529955
-4.81740870,2.54611327,0.58081818,0.00168507,1.44698382,0.00000000,1.29751499,0.75359734
-4.81140570,2.63428588,0.59388988,0.00182202,1.50090594,0.00000000,1.33944991,0.77158638
-4.80540270,2.72263506,0.60663981,0.00196256,1.55503848,0.00000000,1.38025322,0.78950152
-4.79939970,2.81142566,0.61923712,0.00210583,1.60944315,0.00000000,1.41980270,0.80758740
-4.79339670,2.90092029,0.63186740,0.00225097,1.66416161,0.00000000,1.45794633,0.82608812
-4.78739370,2.99137180,0.64473069,0.00239710,1.71921003,0.00000000,1.49450244,0.84523792
-4.78139070,3.08302005,0.65804007,0.00254339,1.77457665,0.00000000,1.52926322,0.86525307
-4.77538769,3.17609291,0.67202051,0.00268911,1.83022258,0.00000000,1.56200164,0.88632542
-4.76938469,3.27081058,0.68690781,0.00283366,1.88608541,0.00000000,1.59248142,0.90861782
-4.76338169,3.36739224,0.70294718,0.00297658,1.94208529,0.00000000,1.62046937,0.93226129
-4.75737869,3.46606361,0.72039119,0.00311761,1.99813283,0.00000000,1.64574941,0.95735391
-4.75137569,3.56706365,0.73949656,0.00325669,2.05413779,0.00000000,1.66813720,0.98396123
-4.74537269,3.67064881,0.76051957,0.00339396,2.11001773,0.00000000,1.68749458,1.01211772
-4.73936968,3.77709322,0.78370974,0.00352979,2.16570559,0.00000000,1.70374255,1.04182901
-4.73336668,3.88668352,0.80930165,0.00366469,2.22115521,0.00000000,1.71687206,1.07307425
-4.72736368,3.99970737,0.83750494,0.00379933,2.27634413,0.00000000,1.72695162,1.10580842
-4.72136068,4.11643548,0.86849275,0.00393449,2.33127306,0.00000000,1.73413127,1.13996393
-4.71535768,4.23709718,0.90238890,0.00407096,2.38596166,0.00000000,1.73864244,1.17545147
-4.70935468,4.36185068,0.93925443,0.00420953,2.44044082,0.00000000,1.74079351,1.21215972
-4.70335168,4.49074937,0.97907431,0.00435087,2.49474168,0.00000000,1.74096142,1.24995407
-4.69734867,4.62370632,1.02174506,0.00449547,2.54888208,0.00000000,1.73957945,1.28867430
-4.69134567,4.76045945,1.06706429,0.00464362,2.60285139,0.00000000,1.73712200,1.32813161
-4.68534267,4.90054003,1.11472306,0.00479529,2.65659478,0.00000000,1.73408697,1.36810529
-4.67933967,5.04324732,1.16430181,0.00495013,2.70999833,0.00000000,1.73097677,1.40833950
-4.67333667,5.18763191,1.21527074,0.00510741,2.76287604,0.00000000,1.72827884,1.44854077
-4.66733367,5.33249000,1.26699504,0.00526604,2.81496019,0.00000000,1.72644669,1.48837662
-4.66133067,5.47637025,1.31874519,0.00542457,2.86589589,0.00000000,1.72588239,1.52747593
-4.65532766,5.61759416,1.36971242,0.00558121,2.91524081,0.00000000,1.72692124,1.56543133
-4.64932466,5.75429012,1.41902894,0.00573390,2.96247043,0.00000000,1.72981951,1.60180408
-4.64332166,5.88444038,1.46579221,0.00588038,3.00698906,0.00000000,1.73474558,1.63613137
-4.63731866,6.00593944,1.50909253,0.00601824,3.04814639,0.00000000,1.74177500,1.66793613
-4.63131566,6.11666145,1.54804268,0.00614506,3.08525886,0.00000000,1.75088955,1.69673907
-4.62531266,6.21453374,1.58180829,0.00625849,3.11763510,0.00000000,1.76198041,1.72207259
-4.61930965,6.29761298,1.60963767,0.00635633,3.14460408,0.00000000,1.77485515,1.74349589
-4.61330665,6.36416042,1.63088960,0.00643665,3.16554462,0.00000000,1.78924837,1.76061075
-4.60730365,6.41271235,1.64505774,0.00649789,3.17991476,0.00000000,1.80483541,1.77307708
-4.60130065,6.44214253,1.65179057,0.00653887,3.18727946,0.00000000,1.82124856,1.78062752
-4.59529765,6.45171324,1.65090586,0.00655892,3.18733504,0.00000000,1.83809521,1.78308023
-4.58929465,6.44111269,1.64239892,0.00655786,3.17992926,0.00000000,1.85497703,1.78034933
-4.58329165,6.41047679,1.62644443,0.00653605,3.16507578,0.00000000,1.87150943,1.77245217
-4.57728864,6.36039438,1.60339161,0.00649437,3.14296231,0.00000000,1.88734039,1.75951314
-4.57128564,6.29189572,1.57375317,0.00643418,3.11395187,0.00000000,1.90216794,1.74176366
-4.56528264,6.20642477,1.53818846,0.00635730,3.07857720,0.00000000,1.91575519,1.71953838
-4.55927964,6.10579659,1.49748168,0.00626594,3.03752824,0.00000000,1.92794238,1.69326752
-4.55327664,5.99214186,1.45251615,0.00616263,2.99163345,0.00000000,1.93865505,1.66346576
-4.54727364,5.86784080,1.40424582,0.00605013,2.94183548,0.00000000,1.94790793,1.63071811
-4.54127064,5.73544936,1.35366505,0.00593134,2.88916241,0.00000000,1.95580405,1.59566326
-4.53526763,5.59762053,1.30177804,0.00580922,2.83469542,0.00000000,1.96252889,1.55897513
-4.52926463,5.45702386,1.24956900,0.00568669,2.77953455,0.00000000,1.96833977,1.52134340
-4.52326163,5.31626601,1.19797397,0.00556656,2.72476346,0.00000000,1.97355063,1.48345362
-4.51725863,5.17781517,1.14785550,0.00545144,2.67141485,0.00000000,1.97851290,1.44596789
-4.51125563,5.04393184,1.09998056,0.00534363,2.62043781,0.00000000,1.98359337,1.40950653
-4.50525263,4.91660812,1.05500260,0.00524513,2.57266807,0.00000000,1.98914994,1.37463172
-4.49924962,4.79751736,1.01344796,0.00515754,2.52880269,0.00000000,1.99550686,1.34183335
-4.49324662,4.68797566,0.97570682,0.00508203,2.48937979,0.00000000,2.00293049,1.31151782
-4.48724362,4.58891621,0.94202899,0.00501932,2.45476427,0.00000000,2.01160734,1.28399994
-4.48124062,4.50087712,0.91252416,0.00496966,2.42514009,0.00000000,2.02162564,1.25949826
-4.47523762,4.42400298,0.88716659,0.00493286,2.40050936,0.00000000,2.03296172,1.23813399
-4.46923462,4.35805994,0.86580386,0.00490827,2.38069846,0.00000000,2.04547228,1.21993330
-4.46323162,4.30246362,0.84816924,0.00489483,2.36537082,0.00000000,2.05889336,1.20483302
-4.45722861,4.25631885,0.83389713,0.00489113,2.35404612,0.00000000,2.07284625,1.19268948
-4.45122561,4.21846986,0.82254110,0.00489544,2.34612506,0.00000000,2.08685047,1.18328994
-4.44522261,4.18755894,0.81359380,0.00490578,2.34091879,0.00000000,2.10034334,1.17636637
-4.43921961,4.16209157,0.80650806,0.00492002,2.33768185,0.00000000,2.11270531,1.17161082
-4.43321661,4.14050556,0.80071850,0.00493594,2.33564740,0.00000000,2.12328988,1.16869190
-4.42721361,4.12124162,0.79566299,0.00495134,2.33406311,0.00000000,2.13145658,1.16727166
-4.42121061,4.10281272,0.79080309,0.00496409,2.33222647,0.00000000,2.13660552,1.16702217
-4.41520760,4.08386956,0.78564299,0.00497228,2.32951790,0.00000000,2.13821145,1.16764126
-4.40920460,4.06325972,0.77974613,0.00497423,2.32543051,0.00000000,2.13585583,1.16886666
-4.40320160,4.04007821,0.77274917,0.00496862,2.31959505,0.00000000,2.12925516,1.17048810
-4.39719860,4.01370761,0.76437270,0.00495452,2.31179947,0.00000000,2.11828410,1.17235695
-4.39119560,3.98384621,0.75442841,0.00493144,2.30200195,0.00000000,2.10299236,1.17439292
-4.38519260,3.95052353,0.74282257,0.00489936,2.29033734,0.00000000,2.08361440,1.17658780
-4.37918959,3.91410253,0.72955583,0.00485877,2.27711672,0.00000000,2.06057176,1.17900597
-4.37318659,3.87526887,0.71471928,0.00481060,2.26282025,0.00000000,2.03446776,1.18178185
-4.36718359,3.83500794,0.69848720,0.00475625,2.24808378,0.00000000,2.00607515,1.18511445
-4.36118059,3.79457069,0.68110678,0.00469750,2.23367990,0.00000000,1.97631716,1.18925917
-4.35517759,3.75542992,0.66288539,0.00463650,2.22049419,0.00000000,1.94624309,1.19451742
-4.34917459,3.71922883,0.64417587,0.00457564,2.20949767,0.00000000,1.91699944,1.20122426
-4.34317159,3.68772389,0.62536067,0.00451749,2.20171648,0.00000000,1.88979783,1.20973472
-4.33716858,3.66272420,0.60683525,0.00446469,2.19819979,0.00000000,1.86588113,1.22040926
-4.33116558,3.64602934,0.58899176,0.00441988,2.19998701,0.00000000,1.84648884,1.23359879
-4.32516258,3.63936791,0.57220330,0.00438554,2.20807509,0.00000000,1.83282303,1.24962985
-4.31915958,3.64433857,0.55680963,0.00436397,2.22338703,0.00000000,1.82601588,1.26879041
-4.31315658,3.66235520,0.54310467,0.00435713,2.24674204,0.00000000,1.82709961,1.29131662
-4.30715358,3.69459780,0.53132622,0.00436659,2.27882827,0.00000000,1.83697953,1.31738101
