energy_ev,total_up,Ge_p_up,Ge_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.82591296,1.43312916,0.03772801,0.00000000,0.01096956,1.03169091,0.78719359,0.52884762
-5.81990995,1.42859407,0.03870456,0.00000000,0.01107972,1.02961600,0.79831820,0.52043352
-5.81390695,1.42146066,0.03950443,0.00000000,0.01114530,1.02562706,0.80697500,0.51162632
-5.80790395,1.41136511,0.04010630,0.00000000,0.01116262,1.01946901,0.81276004,0.50239821
-5.80190095,1.39802575,0.04049273,0.00000000,0.01112887,1.01094831,0.81534146,0.49273770
-5.79589795,1.38126247,0.04065093,0.00000000,0.01104223,0.99994648,0.81447543,0.48265371
-5.78989495,1.36101216,0.04057326,0.00000000,0.01090203,0.98643081,0.81001900,0.47217856
-5.78389195,1.33733958,0.04025760,0.00000000,0.01070880,0.97046155,0.80193930,0.46136983
-5.77788894,1.31044300,0.03970753,0.00000000,0.01046433,0.95219535,0.79031865,0.45031072
-5.77188594,1.28065426,0.03893230,0.00000000,0.01017171,0.93188459,0.77535547,0.43910901
-5.76588294,1.24843344,0.03794657,0.00000000,0.00983525,0.90987293,0.75736097,0.42789465
-5.75987994,1.21435832,0.03677001,0.00000000,0.00946042,0.88658698,0.73675192,0.41681599
-5.75387694,1.17910933,0.03542668,0.00000000,0.00905374,0.86252489,0.71403982,0.40603500
-5.74787394,1.14345057,0.03394434,0.00000000,0.00862266,0.83824224,0.68981713,0.39572165
-5.74187094,1.10820821,0.03235360,0.00000000,0.00817532,0.81433594,0.66474116,0.38604778
-5.73586793,1.07424701,0.03068701,0.00000000,0.00772043,0.79142715,0.63951647,0.37718086
-5.72986493,1.04244624,0.02897815,0.00000000,0.00726704,0.77014375,0.61487637,0.36927788
-5.72386193,1.01367603,0.02726077,0.00000000,0.00682434,0.75110336,0.59156439,0.36247986
-5.71785893,0.98877503,0.02556785,0.00000000,0.00640147,0.73489736,0.57031640,0.35690710
-5.71185593,0.96853027,0.02393093,0.00000000,0.00600734,0.72207680,0.55184381,0.35265549
-5.70585293,0.95365979,0.02237934,0.00000000,0.00565044,0.71314027,0.53681843,0.34979408
-5.69984992,0.94479837,0.02093973,0.00000000,0.00533874,0.70852432,0.52585922,0.34836383
-5.69384692,0.94248665,0.01963559,0.00000000,0.00507949,0.70859626,0.51952120,0.34837772
-5.68784392,0.94716354,0.01848699,0.00000000,0.00487920,0.71364955,0.51828647,0.34982201
-5.68184092,0.95916172,0.01751038,0.00000000,0.00474347,0.72390136,0.52255735,0.35265859
-5.67583792,0.97870589,0.01671855,0.00000000,0.00467697,0.73949225,0.53265148,0.35682813
-5.66983492,1.00591341,0.01612067,0.00000000,0.00468339,0.76048744,0.54879872,0.36225389
-5.66383192,1.04079673,0.01572237,0.00000000,0.00476536,0.78687943,0.57113960,0.36884587
-5.65782891,1.08326726,0.01552599,0.00000000,0.00492448,0.81859152,0.59972504,0.37650510
-5.65182591,1.13314026,0.01553071,0.00000000,0.00516126,0.85548198,0.63451733,0.38512783
-5.64582291,1.19014031,0.01573290,0.00000000,0.00547514,0.89734852,0.67539192,0.39460939
-5.63981991,1.25390727,0.01612629,0.00000000,0.00586448,0.94393297,0.72214022,0.40484768
-5.63381691,1.32400246,0.01670231,0.00000000,0.00632656,0.99492594,0.77447303,0.41574608
-5.62781391,1.39991515,0.01745031,0.00000000,0.00685765,1.04997159,0.83202491,0.42721583
-5.62181091,1.48106938,0.01835781,0.00000000,0.00745298,1.10867242,0.89435917,0.43917787
-5.61580790,1.56683119,0.01941078,0.00000000,0.00810686,1.17059427,0.96097377,0.45156408
-5.60980490,1.65651643,0.02059382,0.00000000,0.00881268,1.23527155,1.03130804,0.46431828
-5.60380190,1.74939933,0.02189039,0.00000000,0.00956307,1.30221291,1.10475030,0.47739667
-5.59779890,1.84472182,0.02328306,0.00000000,0.01034993,1.37090736,1.18064624,0.49076819
-5.59179590,1.94170371,0.02475368,0.00000000,0.01116460,1.44083096,1.25830815,0.50441463
-5.58579290,2.03955365,0.02628362,0.00000000,0.01199800,1.51145390,1.33702487,0.51833060
-5.57978989,2.13748051,0.02785398,0.00000000,0.01284074,1.58224800,1.41607211,0.53252338
-5.57378689,2.23470526,0.02944581,0.00000000,0.01368331,1.65269440,1.49472316,0.54701266
-5.56778389,2.33047258,0.03104036,0.00000000,0.01451626,1.72229116,1.57225955,0.56182997
-5.56178089,2.42406201,0.03261927,0.00000000,0.01533032,1.79056042,1.64798151,0.57701791
-5.55577789,2.51479813,0.03416485,0.00000000,0.01611662,1.85705497,1.72121781,0.59262885
-5.54977489,2.60205923,0.03566025,0.00000000,0.01686677,1.92136359,1.79133478,0.60872313
-5.54377189,2.68528406,0.03708974,0.00000000,0.01757307,1.98311520,1.85774425,0.62536656
-5.53776888,2.76397636,0.03843886,0.00000000,0.01822855,2.04198123,1.91991022,0.64262714
-5.53176588,2.83770694,0.03969462,0.00000000,0.01882711,2.09767627,1.97735406,0.66057107
-5.52576288,2.90611305,0.04084566,0.00000000,0.01936359,2.14995687,2.02965829,0.67925782
-5.51975988,2.96889537,0.04188235,0.00000000,0.01983378,2.19861848,2.07646876,0.69873464
-5.51375688,3.02581258,0.04279688,0.00000000,0.02023446,2.24349076,2.11749553,0.71903038
-5.50775388,3.07667401,0.04358334,0.00000000,0.02056339,2.28443151,2.15251236,0.74014913
-5.50175088,3.12133083,0.04423765,0.00000000,0.02081929,2.32131958,2.18135515,0.76206366
-5.49574787,3.15966638,0.04475762,0.00000000,0.02100183,2.35404736,2.20391946,0.78470935
-5.48974487,3.19158630,0.04514276,0.00000000,0.02111151,2.38251308,2.22015729,0.80797873
-5.48374187,3.21700909,0.04539428,0.00000000,0.02114965,2.40661384,2.23007352,0.83171717
-5.47773887,3.23585791,0.04551485,0.00000000,0.02111835,2.42623951,2.23372201,0.85572010
-5.47173587,3.24805398,0.04550844,0.00000000,0.02102033,2.44126830,2.23120174,0.87973200
-5.46573287,3.25351238,0.04538017,0.00000000,0.02085895,2.45156414,2.22265298,0.90344770
-5.45972986,3.25214031,0.04513600,0.00000000,0.02063808,2.45697642,2.20825375,0.92651583
-5.45372686,3.24383825,0.04478258,0.00000000,0.02036206,2.45734198,2.18821656,0.94854482
-5.44772386,3.22850390,0.04432695,0.00000000,0.02003561,2.45248961,2.16278550,0.96911124
-5.44172086,3.20603887,0.04377640,0.00000000,0.01966378,2.44224686,2.13223371,0.98777028
-5.43571786,3.17635766,0.04313817,0.00000000,0.01925185,2.42644878,2.09686104,1.00406818
-5.42971486,3.13939862,0.04241935,0.00000000,0.01880528,2.40494841,2.05699215,1.01755609
-5.42371186,3.09513610,0.04162669,0.00000000,0.01832965,2.37762828,2.01297462,1.02780480
-5.41770885,3.04359328,0.04076648,0.00000000,0.01783054,2.34441246,1.96517718,1.03441983
-5.41170585,2.98485474,0.03984450,0.00000000,0.01731351,2.30527846,1.91398798,1.03705607
-5.40570285,2.91907812,0.03886599,0.00000000,0.01678397,2.26026832,1.85981263,1.03543151
-5.39969985,2.84650407,0.03783565,0.00000000,0.01624716,2.20949813,1.80307206,1.02933916
-5.39369685,2.76746383,0.03675771,0.00000000,0.01570802,2.15316563,1.74420005,1.01865683
-5.38769385,2.68238391,0.03563603,0.00000000,0.01517116,2.09155505,1.68364038,1.00335420
-5.38169085,2.59178754,0.03447421,0.00000000,0.01464081,2.02503925,1.62184354,0.98349676
-5.37568784,2.49629251,0.03327578,0.00000000,0.01412071,1.95407849,1.55926302,0.95924664
-5.36968484,2.39660558,0.03204434,0.00000000,0.01361412,1.87921624,1.49635121,0.93086010
-5.36368184,2.29351355,0.03078379,0.00000000,0.01312375,1.80107183,1.43355497,0.89868193
-5.35767884,2.18787136,0.02949848,0.00000000,0.01265179,1.72033044,1.37131095,0.86313709
-5.35167584,2.08058786,0.02819340,0.00000000,0.01219983,1.63773086,1.31004094,0.82471991
-5.34567284,1.97260979,0.02687437,0.00000000,0.01176894,1.55405158,1.25014725,0.78398150
-5.33966983,1.86490494,0.02554815,0.00000000,0.01135965,1.47009592,1.19200849,0.74151592
-5.33366683,1.75844512,0.02422258,0.00000000,0.01097202,1.38667689,1.13597588,0.69794581
-5.32766383,1.65418993,0.02290666,0.00000000,0.01060565,1.30460263,1.08237028,0.65390811
-5.32166083,1.55307199,0.02161059,0.00000000,0.01025979,1.22466288,1.03148022,0.61004044
-5.31565783,1.45598423,0.02034581,0.00000000,0.00993338,1.14761729,0.98356092,0.56696878
-5.30965483,1.36376988,0.01912495,0.00000000,0.00962515,1.07418589,0.93883457,0.52529667
-5.30365183,1.27721519,0.01796179,0.00000000,0.00933373,1.00504206,0.89749162,0.48559650
-5.29764882,1.19704523,0.01687117,0.00000000,0.00905771,0.94080796,0.85969326,0.44840271
-5.29164582,1.12392232,0.01586887,0.00000000,0.00879573,0.88205258,0.82557470,0.41420716
-5.28564282,1.05844696,0.01497143,0.00000000,0.00854662,0.82929182,0.79524919,0.38345640
-5.27963982,1.00116057,0.01419599,0.00000000,0.00830946,0.78299037,0.76881230,0.35655062
-5.27363682,0.95254929,0.01356001,0.00000000,0.00808365,0.74356472,0.74634624,0.33384383
-5.26763382,0.91304817,0.01308110,0.00000000,0.00786896,0.71138661,0.72792376,0.31564499
-5.26163082,0.88304475,0.01277662,0.00000000,0.00766563,0.68678623,0.71361114,0.30221944
-5.25562781,0.86288129,0.01266342,0.00000000,0.00747434,0.67005444,0.70347021,0.29379029
-5.24962481,0.85285490,0.01275743,0.00000000,0.00729623,0.66144342,0.69755879,0.29053932
-5.24362181,0.85321500,0.01307328,0.00000000,0.00713286,0.66116517,0.69592952,0.29260691
-5.23761881,0.86415773,0.01362382,0.00000000,0.00698620,0.66938761,0.69862707,0.30009088
-5.23161581,0.88581728,0.01441970,0.00000000,0.00685850,0.68622809,0.70568363,0.31304412
-5.22561281,0.91825416,0.01546884,0.00000000,0.00675220,0.71174447,0.71711295,0.33147080
-5.21960980,0.96144113,0.01677601,0.00000000,0.00666984,0.74592403,0.73290332,0.35532164
-5.21360680,1.01524733,0.01834231,0.00000000,0.00661387,0.78867094,0.75300981,0.38448820
-5.20760380,1.07942163,0.02016479,0.00000000,0.00658653,0.83979293,0.77734646,0.41879685
-5.20160080,1.15357659,0.02223606,0.00000000,0.00658967,0.89898822,0.80577885,0.45800288
-5.19559780,1.23717402,0.02454404,0.00000000,0.00662464,0.96583377,0.83811782,0.50178522
-5.18959480,1.32951388,0.02707179,0.00000000,0.00669209,1.03977586,0.87411480,0.54974263
-5.18359180,1.42972738,0.02979751,0.00000000,0.00679190,1.12012424,0.91345941,0.60139173
-5.17758879,1.53677587,0.03269465,0.00000000,0.00692307,1.20605065,0.95577953,0.65616762
-5.17158579,1.64945604,0.03573225,0.00000000,0.00708365,1.29659255,1.00064429,0.71342741
-5.16558279,1.76641229,0.03887539,0.00000000,0.00727075,1.39066261,1.04756992,0.77245705
-5.15957979,1.88615624,0.04208588,0.00000000,0.00748055,1.48706401,1.09602830,0.83248146
-5.15357679,2.00709329,0.04532304,0.00000000,0.00770837,1.58451154,1.14545811,0.89267811
-5.14757379,2.12755545,0.04854468,0.00000000,0.00794881,1.68165789,1.19527773,0.95219346
-5.14157079,2.24583934,0.05170813,0.00000000,0.00819585,1.77712426,1.24489959,1.01016203
-5.13556778,2.36024784,0.05477135,0.00000000,0.00844310,1.86953410,1.29374494,1.06572727
-5.12956478,2.46913364,0.05769405,0.00000000,0.00868397,1.95754860,1.34125832,1.11806337
-5.12356178,2.57094261,0.06043877,0.00000000,0.00891195,2.03990210,1.38692094,1.16639713
-5.11755878,2.66425502,0.06297190,0.00000000,0.00912079,2.11543601,1.43026208,1.21002881
-5.11155578,2.74782241,0.06526447,0.00000000,0.00930482,2.18312934,1.47086794,1.24835103
-5.10555278,2.82059849,0.06729290,0.00000000,0.00945909,2.24212441,1.50838741,1.28086465
-5.09954977,2.88176239,0.06903937,0.00000000,0.00957961,2.29174645,1.54253449,1.30719097
-5.09354677,2.93073317,0.07049213,0.00000000,0.00966354,2.33151616,1.57308732,1.32707958
-5.08754377,2.96717506,0.07164543,0.00000000,0.00970926,2.36115460,1.59988390,1.34041145
-5.08154077,2.99099327,0.07249926,0.00000000,0.00971648,2.38058046,1.62281516,1.34719720
-5.07553777,3.00232087,0.07305894,0.00000000,0.00968624,2.38989982,1.64181568,1.34757063
-5.06953477,3.00149777,0.07333443,0.00000000,0.00962092,2.38938935,1.65685310,1.34177797
-5.06353177,2.98904304,0.07333955,0.00000000,0.00952412,2.37947402,1.66791703,1.33016345
-5.05752876,2.96562266,0.07309112,0.00000000,0.00940059,2.36070062,1.67500822,1.31315210
-5.05152576,2.93201425,0.07260806,0.00000000,0.00925600,2.33370894,1.67812916,1.29123060
-5.04552276,2.88907123,0.07191048,0.00000000,0.00909679,2.29920199,1.67727656,1.26492736
-5.03951976,2.83768814,0.07101890,0.00000000,0.00892994,2.25791722,1.67243655,1.23479282
-5.03351676,2.77876904,0.06995345,0.00000000,0.00876272,2.21059999,1.66358291,1.20138085
-5.02751376,2.71320036,0.06873341,0.00000000,0.00860243,2.15798069,1.65067848,1.16523233
-5.02151076,2.64182950,0.06737669,0.00000000,0.00845619,2.10075647,1.63367967,1.12686126
-5.01550775,2.56544958,0.06589963,0.00000000,0.00833066,2.03957810,1.61254376,1.08674423
-5.00950475,2.48479072,0.06431691,0.00000000,0.00823184,1.97504215,1.58723832,1.04531322
-5.00350175,2.40051743,0.06264159,0.00000000,0.00816485,1.90768851,1.55775226,1.00295186
-4.99749875,2.31323164,0.06088530,0.00000000,0.00813377,1.83800248,1.52410739,0.95999498
-4.99149575,2.22348019,0.05905851,0.00000000,0.00814153,1.76642093,1.48636983,0.91673099
-4.98549275,2.13176565,0.05717085,0.00000000,0.00818972,1.69334133,1.44466028,0.87340672
-4.97948974,2.03855928,0.05523145,0.00000000,0.00827862,1.61913273,1.39916239,0.83023386
-4.97348674,1.94431453,0.05324929,0.00000000,0.00840711,1.54414754,1.35012865,0.78739663
-4.96748374,1.84948008,0.05123349,0.00000000,0.00857272,1.46873296,1.29788321,0.74505973
-4.96148074,1.75451116,0.04919354,0.00000000,0.00877163,1.39324122,1.24282146,0.70337617
-4.95547774,1.65987847,0.04713946,0.00000000,0.00899885,1.31803792,1.18540632,0.66249433
-4.94947474,1.56607391,0.04508188,0.00000000,0.00924827,1.24350775,1.12616133,0.62256386
-4.94347174,1.47361300,0.04303200,0.00000000,0.00951288,1.17005752,1.06566104,0.58374011
-4.93746873,1.38303394,0.04100152,0.00000000,0.00978495,1.09811620,1.00451906,0.54618690
-4.93146573,1.29489347,0.03900248,0.00000000,0.01005625,1.02813230,0.94337451,0.51007763
-4.92546273,1.20976004,0.03704707,0.00000000,0.01031832,0.96056878,0.88287753,0.47559485
-4.91945973,1.12820481,0.03514736,0.00000000,0.01056269,0.89589597,0.82367453,0.44292825
-4.91345673,1.05079122,0.03331505,0.00000000,0.01078119,0.83458305,0.76639385,0.41227162
-4.90745373,0.97806377,0.03156123,0.00000000,0.01096619,0.77708868,0.71163252,0.38381879
-4.90145073,0.91053667,0.02989614,0.00000000,0.01111085,0.72385128,0.65994445,0.35775902
-4.89544772,0.84868310,0.02832893,0.00000000,0.01120934,0.67527955,0.61183060,0.33427210
-4.88944472,0.79292537,0.02686754,0.00000000,0.01125707,0.63174367,0.56773119,0.31352345
-4.88344172,0.74362655,0.02551850,0.00000000,0.01125085,0.59356747,0.52802021,0.29565940
-4.87743872,0.70108375,0.02428685,0.00000000,0.01118896,0.56102193,0.49300200,0.28080303
-4.87143572,0.66552315,0.02317614,0.00000000,0.01107129,0.53432005,0.46291002,0.26905051
-4.86543272,0.63709685,0.02218834,0.00000000,0.01089935,0.51361323,0.43790731,0.26046816
-4.85942971,0.61588144,0.02132390,0.00000000,0.01067624,0.49898908,0.41808851,0.25509031
-4.85342671,0.60187814,0.02058183,0.00000000,0.01040657,0.49047049,0.40348307,0.25291787
-4.84742371,0.59501423,0.01995975,0.00000000,0.01009638,0.48801597,0.39405937,0.25391762
-4.84142071,0.59514568,0.01945403,0.00000000,0.00975300,0.49152094,0.38972929,0.25802226
-4.83541771,0.60206058,0.01905994,0.00000000,0.00938486,0.50081977,0.39035304,0.26513092
-4.82941471,0.61548320,0.01877180,0.00000000,0.00900131,0.51568852,0.39574399,0.27511036
-4.82341171,0.63507856,0.01858317,0.00000000,0.00861243,0.53584801,0.40567330,0.28779644
-4.81740870,0.66045710,0.01848707,0.00000000,0.00822879,0.56096724,0.41987409,0.30299606
-4.81140570,0.69117954,0.01847616,0.00000000,0.00786130,0.59066691,0.43804531,0.32048928
-4.80540270,0.72676168,0.01854301,0.00000000,0.00752096,0.62452307,0.45985499,0.34003169
-4.79939970,0.76667911,0.01868027,0.00000000,0.00721870,0.66207082,0.48494319,0.36135691
-4.79339670,0.81037185,0.01888094,0.00000000,0.00696521,0.70280800,0.51292448,0.38417921
-4.78739370,0.85724884,0.01913849,0.00000000,0.00677074,0.74619904,0.54339023,0.40819623
-4.78139070,0.90669240,0.01944706,0.00000000,0.00664496,0.79167895,0.57591076,0.43309183
-4.77538769,0.95806277,0.01980159,0.00000000,0.00659683,0.83865754,0.61003752,0.45853899
-4.76938469,1.01070266,0.02019785,0.00000000,0.00663439,0.88652405,0.64530557,0.48420293
-4.76338169,1.06394214,0.02063247,0.00000000,0.00676464,0.93465225,0.68123632,0.50974430
-4.75737869,1.11710381,0.02110289,0.00000000,0.00699338,0.98240612,0.71734092,0.53482272
-4.75137569,1.16950844,0.02160722,0.00000000,0.00732503,1.02914626,0.75312420,0.55910043
-4.74537269,1.22048125,0.02214406,0.00000000,0.00776248,1.07423704,0.78808946,0.58224625
-4.73936968,1.26935867,0.02271227,0.00000000,0.00830687,1.11705453,0.82174391,0.60393986
-4.73336668,1.31549588,0.02331067,0.00000000,0.00895750,1.15699514,0.85360504,0.62387623
-4.72736368,1.35827494,0.02393774,0.00000000,0.00971160,1.19348494,0.88320755,0.64177029
-4.72136068,1.39711347,0.02459126,0.00000000,0.01056428,1.22598946,0.91011094,0.65736179
-4.71535768,1.43147378,0.02526806,0.00000000,0.01150836,1.25402366,0.93390749,0.67042010
-4.70935468,1.46087222,0.02596369,0.00000000,0.01253440,1.27716202,0.95423039,0.68074891
-4.70335168,1.48488852,0.02667220,0.00000000,0.01363068,1.29504813,0.97076172,0.68819068
-4.69734867,1.50317481,0.02738603,0.00000000,0.01478332,1.30740358,0.98324012,0.69263071
-4.69134567,1.51546398,0.02809593,0.00000000,0.01597643,1.31403584,0.99146761,0.69400045
-4.68534267,1.52157706,0.02879105,0.00000000,0.01719238,1.31484448,0.99531543,0.69228013
-4.67933967,1.52142929,0.02945908,0.00000000,0.01841214,1.30982573,0.99472862,0.68750041
-4.67333667,1.51503443,0.03008654,0.00000000,0.01961570,1.29907484,0.98972887,0.67974292
-4.66733367,1.50250723,0.03065919,0.00000000,0.02078257,1.28278609,0.98041575,0.66913959
-4.66133067,1.48406362,0.03116251,0.00000000,0.02189229,1.26125037,0.96696598,0.65587080
-4.65532766,1.46001861,0.03158226,0.00000000,0.02292504,1.23485022,0.94963071,0.64016221
-4.64932466,1.43078177,0.03190507,0.00000000,0.02386221,1.20405241,0.92873097,0.62228042
-4.64332166,1.39685034,0.03211911,0.00000000,0.02468694,1.16939823,0.90465119,0.60252751
-4.63731866,1.35880004,0.03221470,0.00000000,0.02538470,1.13149181,0.87783115,0.58123463
-4.63131566,1.31727385,0.03218488,0.00000000,0.02594368,1.09098666,0.84875650,0.55875480
-4.62531266,1.27296907,0.03202600,0.00000000,0.02635521,1.04857101,0.81794816,0.53545517
-4.61930965,1.22662288,0.03173812,0.00000000,0.02661398,1.00495234,0.78595096,0.51170898
-4.61330665,1.17899714,0.03132539,0.00000000,0.02671819,0.96084160,0.75332190,0.48788745
-4.60730365,1.13086255,0.03079626,0.00000000,0.02666955,0.91693761,0.72061837,0.46435190
-4.60130065,1.08298294,0.03016363,0.00000000,0.02647316,0.87391216,0.68838671,0.44144630
-4.59529765,1.03610016,0.02944485,0.00000000,0.02613726,0.83239627,0.65715147,0.41949057
-4.58929465,0.99091989,0.02866158,0.00000000,0.02567288,0.79296803,0.62740569,0.39877473
-4.58329165,0.94809911,0.02783962,0.00000000,0.02509342,0.75614233,0.59960243,0.37955405
-4.57728864,0.90823532,0.02700860,0.00000000,0.02441416,0.72236280,0.57414787,0.36204549
-4.57128564,0.87185810,0.02620162,0.00000000,0.02365168,0.69199613,0.55139594,0.34642533
-4.56528264,0.83942301,0.02545483,0.00000000,0.02282340,0.66532887,0.53164479,0.33282804
-4.55927964,0.81130809,0.02480696,0.00000000,0.02194699,0.64256669,0.51513487,0.32134650
-4.55327664,0.78781284,0.02429885,0.00000000,0.02103994,0.62383607,0.50204877,0.31203329
-4.54727364,0.76915965,0.02397288,0.00000000,0.02011916,0.60918812,0.49251250,0.30490319
-4.54127064,0.75549733,0.02387247,0.00000000,0.01920062,0.59860436,0.48659815,0.29993645
-4.53526763,0.74690643,0.02404143,0.00000000,0.01829913,0.59200411,0.48432750,0.29708285
-4.52926463,0.74340595,0.02452337,0.00000000,0.01742817,0.58925298,0.48567653,0.29626628
-4.52326163,0.74496075,0.02536102,0.00000000,0.01659987,0.59017211,0.49058022,0.29738952
-4.51725863,0.75148936,0.02659544,0.00000000,0.01582495,0.59454766,0.49893751,0.30033907
-4.51125563,0.76287129,0.02826525,0.00000000,0.01511284,0.60214006,0.51061605,0.30498976
-4.50525263,0.77895370,0.03040574,0.00000000,0.01447175,0.61269256,0.52545630,0.31120891
-4.49924962,0.79955654,0.03304790,0.00000000,0.01390883,0.62593867,0.54327504,0.31885985
-4.49324662,0.82447615,0.03621742,0.00000000,0.01343029,0.64160825,0.56386779,0.32780462
-4.48724362,0.85348689,0.03993370,0.00000000,0.01304147,0.65943182,0.58701029,0.33790585
-4.48124062,0.88634075,0.04420876,0.00000000,0.01274698,0.67914319,0.61245894,0.34902760
-4.47523762,0.92276510,0.04904637,0.00000000,0.01255066,0.70048014,0.63995035,0.36103538
-4.46923462,0.96245878,0.05444112,0.00000000,0.01245561,0.72318353,0.66920018,0.37379520
-4.46323162,1.00508694,0.06037778,0.00000000,0.01246407,0.74699485,0.69990158,0.38717206
-4.45722861,1.05027534,0.06683081,0.00000000,0.01257727,0.77165264,0.73172356,0.40102782
-4.45122561,1.09760457,0.07376426,0.00000000,0.01279532,0.79688825,0.76430970,0.41521890
-4.44522261,1.14660510,0.08113185,0.00000000,0.01311689,0.82242134,0.79727766,0.42959385
-4.43921961,1.19675383,0.08887760,0.00000000,0.01353910,0.84795577,0.83021973,0.44399134
-4.43321661,1.24747283,0.09693670,0.00000000,0.01405721,0.87317630,0.86270500,0.45823862
-4.42721361,1.29813093,0.10523688,0.00000000,0.01466451,0.89774664,0.89428316,0.47215081
-4.42121061,1.34804857,0.11370004,0.00000000,0.01535213,0.92130932,0.92449021,0.48553116
-4.41520760,1.39650624,0.12224430,0.00000000,0.01610899,0.94348756,0.95285614,0.49817250
-4.40920460,1.44275641,0.13078616,0.00000000,0.01692186,0.96388955,0.97891431,0.50985992
-4.40320160,1.48603896,0.13924298,0.00000000,0.01777540,0.98211489,1.00221236,0.52037459
-4.39719860,1.52559952,0.14753530,0.00000000,0.01865246,0.99776332,1.02232427,0.52949879
-4.39119560,1.56071020,0.15558928,0.00000000,0.01953434,1.01044535,1.03886301,0.53702182
-4.38519260,1.59069174,0.16333885,0.00000000,0.02040126,1.01979438,1.05149325,0.54274671
-4.37918959,1.61493627,0.17072760,0.00000000,0.02123282,1.02547975,1.05994344,0.54649729
-4.37318659,1.63292962,0.17771039,0.00000000,0.02200861,1.02722027,1.06401671,0.54812530
-4.36718359,1.64427198,0.18425444,0.00000000,0.02270881,1.02479723,1.06359997,0.54751738
-4.36118059,1.64869614,0.19034000,0.00000000,0.02331482,1.01806663,1.05867077,0.54460128
-4.35517759,1.64608226,0.19596063,0.00000000,0.02380988,1.00696961,1.04930143,0.53935121
-4.34917459,1.63646854,0.20112297,0.00000000,0.02417966,0.99154078,1.03566034,0.53179200
-4.34317159,1.62005728,0.20584617,0.00000000,0.02441274,0.97191387,1.01801028,0.52200175
-4.33716858,1.59721603,0.21016104,0.00000000,0.02450110,0.94832438,0.99670390,0.51011297
-4.33116558,1.56847378,0.21410893,0.00000000,0.02444036,0.92110913,0.97217647,0.49631209
-4.32516258,1.53451245,0.21774056,0.00000000,0.02422997,0.89070266,0.94493649,0.48083730
-4.31915958,1.49615398,0.22111479,0.00000000,0.02387329,0.85763051,0.91555434,0.46397496
-4.31315658,1.45434374,0.22429732,0.00000000,0.02337745,0.82249992,0.88464978,0.44605462
-4.30715358,1.41013064,0.22735963,0.00000000,0.02275315,0.78598804,0.85287853,0.42744289
