energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up,Zn_p_up,Zn_d_up
-5.90395198,3.95864074,0.02439851,0.78274722,1.51290050,0.00000000,1.38693712,0.91283315,0.30859598,0.21701972
-5.89794897,3.91371616,0.02435934,0.77538921,1.49317342,0.00000000,1.37170222,0.91063816,0.30497454,0.21222064
-5.89194597,3.87625019,0.02434272,0.76860469,1.47730099,0.00000000,1.36013908,0.90917790,0.30229812,0.20802193
-5.88594297,3.84600159,0.02434234,0.76241993,1.46510453,0.00000000,1.35221936,0.90837616,0.30051863,0.20440957
-5.87993997,3.82252405,0.02435203,0.75683289,1.45631499,0.00000000,1.34783451,0.90812784,0.29957171,0.20135401
-5.87393697,3.80520331,0.02436597,0.75181849,1.45058989,0.00000000,1.34680556,0.90830641,0.29938107,0.19881262
-5.86793397,3.79330078,0.02437886,0.74733499,1.44753277,0.00000000,1.34889512,0.90877264,0.29986294,0.19673267
-5.86193097,3.78600106,0.02438612,0.74333109,1.44671422,0.00000000,1.35382086,0.90938407,0.30093059,0.19505472
-5.85592796,3.78246113,0.02438406,0.73975322,1.44769328,0.00000000,1.36126991,0.91000471,0.30249860,0.19371603
-5.84992496,3.78185833,0.02437000,0.73655275,1.45003833,0.00000000,1.37091336,0.91051445,0.30448670,0.19265416
-5.84392196,3.78343470,0.02434243,0.73369242,1.45334638,0.00000000,1.38242007,0.91081764,0.30682293,0.19181011
-5.83791896,3.78653529,0.02430105,0.73115180,1.45725975,0.00000000,1.39546922,0.91085029,0.30944606,0.19113135
-5.83191596,3.79063848,0.02424685,0.72893138,1.46147938,0.00000000,1.40976103,0.91058561,0.31230708,0.19057407
-5.82591296,3.79537691,0.02418211,0.72705497,1.46577424,0.00000000,1.42502501,0.91003741,0.31536971,0.19010504
-5.81990995,3.80054799,0.02411035,0.72557045,1.46998628,0.00000000,1.44102575,0.90926126,0.31860999,0.18970254
-5.81390695,3.80611378,0.02403626,0.72454870,1.47403103,0.00000000,1.45756587,0.90835333,0.32201488,0.18935672
-5.80790395,3.81219062,0.02396559,0.72408085,1.47789366,0.00000000,1.47448633,0.90744696,0.32558009,0.18906909
-5.80190095,3.81902936,0.02390498,0.72427413,1.48162122,0.00000000,1.49166435,0.90670727,0.32930728,0.18885141
-5.79589795,3.82698784,0.02386182,0.72524651,1.48531136,0.00000000,1.50900920,0.90632400,0.33320074,0.18872392
-5.78989495,3.83649739,0.02384395,0.72712056,1.48909842,0.00000000,1.52645655,0.90650313,0.33726389,0.18871307
-5.78389195,3.84802569,0.02385953,0.73001691,1.49313791,0.00000000,1.54396174,0.90745771,0.34149574,0.18884896
-5.77788894,3.86203837,0.02391672,0.73404781,1.49759008,0.00000000,1.56149276,0.90939848,0.34588765,0.18916247
-5.77188594,3.87896161,0.02402348,0.73931104,1.50260387,0.00000000,1.57902340,0.91252480,0.35042054,0.18968247
-5.76588294,3.89914815,0.02418726,0.74588473,1.50830201,0.00000000,1.59652730,0.91701632,0.35506274,0.19043306
-5.75987994,3.92284855,0.02441485,0.75382321,1.51476822,0.00000000,1.61397303,0.92302590,0.35976873,0.19143114
-5.75387694,3.95018917,0.02471203,0.76315427,1.52203711,0.00000000,1.63132086,0.93067408,0.36447875,0.19268430
-5.74787394,3.98115816,0.02508348,0.77387781,1.53008738,0.00000000,1.64852115,0.94004530,0.36911946,0.19418927
-5.74187094,4.01559967,0.02553249,0.78596597,1.53883861,0.00000000,1.66551447,0.95118591,0.37360548,0.19593093
-5.73586793,4.05321658,0.02606085,0.79936463,1.54815165,0.00000000,1.68223333,0.96410414,0.37784189,0.19788192
-5.72986493,4.09358106,0.02666872,0.81399609,1.55783264,0.00000000,1.69860525,0.97877160,0.38172745,0.20000287
-5.72386193,4.13615200,0.02735450,0.82976278,1.56764014,0.00000000,1.71455680,0.99512628,0.38515844,0.20224328
-5.71785893,4.18029816,0.02811483,0.84655152,1.57729511,0.00000000,1.73001823,1.01307671,0.38803282,0.20454289
-5.71185593,4.22532531,0.02894453,0.86423820,1.58649298,0.00000000,1.74492815,1.03250678,0.39025464,0.20683363
-5.70585293,4.27050576,0.02983669,0.88269243,1.59491715,0.00000000,1.75923802,1.05328099,0.39173827,0.20904184
-5.69984992,4.31510857,0.03078273,0.90178187,1.60225337,0.00000000,1.77291575,1.07524968,0.39241237,0.21109088
-5.69384692,4.35842875,0.03177256,0.92137602,1.60820394,0.00000000,1.78594842,1.09825391,0.39222335,0.21290386
-5.68784392,4.39981412,0.03279478,0.94134919,1.61250152,0.00000000,1.79834373,1.12212968,0.39113812,0.21440640
-5.68184092,4.43868858,0.03383695,0.96158259,1.61492147,0.00000000,1.81013000,1.14671139,0.38914606,0.21552938
-5.67583792,4.47457087,0.03488587,0.98196539,1.61529270,0.00000000,1.82135500,1.17183424,0.38626008,0.21621148
-5.66983492,4.50708834,0.03592799,1.00239482,1.61350617,0.00000000,1.83208345,1.19733572,0.38251673,0.21640143
-5.66383192,4.53598542,0.03694975,1.02277535,1.60952126,0.00000000,1.84239355,1.22305611,0.37797551,0.21605999
-5.65782891,4.56112680,0.03793801,1.04301716,1.60336939,0.00000000,1.85237272,1.24883812,0.37271721,0.21516142
-5.65182591,4.58249574,0.03888051,1.06303395,1.59515521,0.00000000,1.86211302,1.27452592,0.36684163,0.21369456
-5.64582291,4.60018784,0.03976627,1.08274049,1.58505522,0.00000000,1.87170628,1.29996369,0.36046461,0.21166337
-5.63981991,4.61440095,0.04058601,1.10204998,1.57331393,0.00000000,1.88123957,1.32499396,0.35371469,0.20908706
-5.63381691,4.62542203,0.04133252,1.12087146,1.56023792,0.00000000,1.89079095,1.34945597,0.34672938,0.20599961
-5.62781391,4.63361151,0.04200093,1.13910766,1.54618775,0.00000000,1.90042596,1.37318428,0.33965143,0.20244892
-5.62181091,4.63938599,0.04258897,1.15665316,1.53156828,0.00000000,1.91019479,1.39600784,0.33262497,0.19849550
-5.61580790,4.64319991,0.04309710,1.17339332,1.51681744,0.00000000,1.92013018,1.41774957,0.32579189,0.19421079
-5.60980490,4.64552670,0.04352851,1.18920376,1.50239390,0.00000000,1.93024617,1.43822668,0.31928842,0.18967508
-5.60380190,4.64684009,0.04388906,1.20395075,1.48876386,0.00000000,1.94053743,1.45725169,0.31324211,0.18497532
-5.59779890,4.64759572,0.04418703,1.21749223,1.47638728,0.00000000,1.95097914,1.47463419,0.30776910,0.18020257
-5.59179590,4.64821378,0.04443284,1.22967957,1.46570396,0.00000000,1.96152721,1.49018325,0.30297186,0.17544944
-5.58579290,4.64906259,0.04463859,1.24035999,1.45711966,0.00000000,1.97211871,1.50371042,0.29893737,0.17080742
-5.57978989,4.65044376,0.04481756,1.24937949,1.45099272,0.00000000,1.98267235,1.51503326,0.29573562,0.16636431
-5.57378689,4.65257896,0.04498360,1.25658616,1.44762151,0.00000000,1.99308880,1.52397913,0.29341860,0.16220163
-5.56778389,4.65559865,0.04515049,1.26183380,1.44723303,0.00000000,2.00325096,1.53038924,0.29201956,0.15839231
-5.56178089,4.65953316,0.04533129,1.26498564,1.44997303,0.00000000,2.01302401,1.53412271,0.29155256,0.15499855
-5.55577789,4.66430623,0.04553767,1.26591807,1.45589813,0.00000000,2.02225535,1.53506050,0.29201239,0.15207001
-5.54977489,4.66973149,0.04577934,1.26452429,1.46497005,0.00000000,2.03077448,1.53310922,0.29337468,0.14964227
-5.54377189,4.67551203,0.04606344,1.26071766,1.47705248,0.00000000,2.03839312,1.52820443,0.29559623,0.14773583
-5.53776888,4.68124347,0.04639415,1.25443475,1.49191067,0.00000000,2.04490552,1.52031359,0.29861565,0.14635537
-5.53176588,4.68642057,0.04677238,1.24563797,1.50921398,0.00000000,2.05008941,1.50943841,0.30235413,0.14548958
-5.52576288,4.69044753,0.04719550,1.23431774,1.52854155,0.00000000,2.05370755,1.49561658,0.30671659,0.14511147
-5.51975988,4.69265201,0.04765741,1.22049415,1.54939081,0.00000000,2.05551034,1.47892282,0.31159298,0.14517905
-5.51375688,4.69230256,0.04814857,1.20421798,1.57118909,0.00000000,2.05523933,1.45946920,0.31685996,0.14563658
-5.50775388,4.68862933,0.04865634,1.18557125,1.59330768,0.00000000,2.05263195,1.43740465,0.32238283,0.14641618
-5.50175088,4.68084725,0.04916535,1.16466709,1.61507820,0.00000000,2.04742734,1.41291380,0.32801777,0.14743988
-5.49574787,4.66818134,0.04965807,1.14164911,1.63581071,0.00000000,2.03937328,1.38621497,0.33361444,0.14862193
-5.48974487,4.64989309,0.05011546,1.11669012,1.65481300,0.00000000,2.02823396,1.35755736,0.33901879,0.14987140
-5.48374187,4.62530702,0.05051770,1.08999035,1.67141033,0.00000000,2.01379850,1.32721768,0.34407612,0.15109498
-5.47773887,4.59383654,0.05084497,1.06177518,1.68496493,0.00000000,1.99588975,1.29549592,0.34863439,0.15219980
-5.47173587,4.55500779,0.05107823,1.03229231,1.69489461,0.00000000,1.97437319,1.26271062,0.35254755,0.15309623
-5.46573287,4.50848077,0.05120002,1.00180853,1.70068967,0.00000000,1.94916534,1.22919361,0.35567892,0.15370065
-5.45972986,4.45406646,0.05119517,0.97060615,1.70192751,0.00000000,1.92024134,1.19528432,0.35790448,0.15393786
-5.45372686,4.39173949,0.05105141,0.93897902,1.69828436,0.00000000,1.88764134,1.16132383,0.35911597,0.15374331
-5.44772386,4.32164535,0.05075993,0.90722828,1.68954383,0.00000000,1.85147523,1.12764867,0.35922362,0.15306490
-5.44172086,4.24410211,0.05031576,0.87565796,1.67560178,0.00000000,1.81192542,1.09458477,0.35815860,0.15186432
-5.43571786,4.15959616,0.04971798,0.84457031,1.65646757,0.00000000,1.76924741,1.06244137,0.35587480,0.15011794
-5.42971486,4.06877236,0.04896988,0.81426114,1.63226176,0.00000000,1.72376806,1.03150532,0.35235024,0.14781714
-5.42371186,3.97241870,0.04807879,0.78501506,1.60321026,0.00000000,1.67588142,1.00203577,0.34758768,0.14496824
-5.41770885,3.87144636,0.04705596,0.75710083,1.56963558,0.00000000,1.62604216,0.97425942,0.34161470,0.14159180
-5.41170585,3.76686565,0.04591614,0.73076676,1.53194545,0.00000000,1.57475695,0.94836643,0.33448310,0.13772155
-5.40570285,3.65975909,0.04467712,0.70623636,1.49061946,0.00000000,1.52257376,0.92450715,0.32626772,0.13340296
-5.39969985,3.55125252,0.04335917,0.68370425,1.44619437,0.00000000,1.47006968,0.90278963,0.31706461,0.12869140
-5.39369685,3.44248540,0.04198439,0.66333242,1.39924871,0.00000000,1.41783759,0.88327808,0.30698880,0.12365013
-5.38769385,3.33458145,0.04057604,0.64524698,1.35038732,0.00000000,1.36647204,0.86599227,0.29617159,0.11834816
-5.38169085,3.22862066,0.03915786,0.62953537,1.30022632,0.00000000,1.31655500,0.85090779,0.28475754,0.11285794
-5.37568784,3.12561355,0.03775335,0.61624429,1.24937914,0.00000000,1.26864182,0.83795736,0.27290123,0.10725324
-5.36968484,3.02647857,0.03638518,0.60537826,1.19844387,0.00000000,1.22324799,0.82703285,0.26076385,0.10160702
-5.36368184,2.93202311,0.03507458,0.59689902,1.14799220,0.00000000,1.18083700,0.81798829,0.24850984,0.09598950
-5.35767884,2.84292870,0.03384084,0.59072580,1.09856023,0.00000000,1.14180975,0.81064354,0.23630348,0.09046653
-5.35167584,2.75974045,0.03270084,0.58673646,1.05064100,0.00000000,1.10649581,0.80478862,0.22430562,0.08509815
-5.34567284,2.68286096,0.03166876,0.58476964,1.00467886,0.00000000,1.07514670,0.80018873,0.21267064,0.07993754
-5.33966983,2.61254837,0.03075582,0.58462784,0.96106537,0.00000000,1.04793137,0.79658963,0.20154356,0.07503022
-5.33366683,2.54891853,0.02997007,0.58608151,0.92013670,0.00000000,1.02493398,0.79372351,0.19105741,0.07041359
-5.32766383,2.49195078,0.02931636,0.58887397,0.88217221,0.00000000,1.00615385,0.79131506,0.18133103,0.06611680
-5.32166083,2.44149691,0.02879634,0.59272728,0.84739401,0.00000000,0.99150771,0.78908777,0.17246698,0.06216082
-5.31565783,2.39729297,0.02840851,0.59734871,0.81596739,0.00000000,0.98083390,0.78677024,0.16454994,0.05855883
-5.30965483,2.35897328,0.02814835,0.60243792,0.78800175,0.00000000,0.97389852,0.78410243,0.15764544,0.05531676
-5.30365183,2.32608631,0.02800857,0.60769446,0.76355220,0.00000000,0.97040323,0.78084171,0.15179887,0.05243398
-5.29764882,2.29811188,0.02797928,0.61282552,0.74262154,0.00000000,0.96999453,0.77676860,0.14703500,0.04990411
-5.29164582,2.27447932,0.02804833,0.61755370,0.72516273,0.00000000,0.97227419,0.77169206,0.14335782,0.04771595
-5.28564282,2.25458616,0.02820165,0.62162452,0.71108182,0.00000000,0.97681071,0.76545424,0.14075078,0.04585436
-5.27963982,2.23781704,0.02842358,0.62481347,0.70024149,0.00000000,0.98315136,0.75793451,0.13917755,0.04430120
-5.27363682,2.22356247,0.02869731,0.62693247,0.69246519,0.00000000,0.99083472,0.74905273,0.13858310,0.04303618
-5.26763382,2.21123713,0.02900528,0.62783531,0.68754197,0.00000000,0.99940334,0.73877163,0.13889524,0.04203774
-5.26163082,2.20029731,0.02932965,0.62742212,0.68523205,0.00000000,1.00841626,0.72709824,0.14002662,0.04128379
-5.25562781,2.19025728,0.02965275,0.62564258,0.68527315,0.00000000,1.01746109,0.71408430,0.14187708,0.04075238
-5.24962481,2.18070412,0.02995757,0.62249776,0.68738749,0.00000000,1.02616543,0.69982563,0.14433627,0.04042228
-5.24362181,2.17131067,0.03022818,0.61804059,0.69128928,0.00000000,1.03420722,0.68446043,0.14728668,0.04027349
-5.23761881,2.16184627,0.03045021,0.61237483,0.69669269,0.00000000,1.04132387,0.66816658,0.15060677,0.04028759
-5.23161581,2.15218477,0.03061123,0.60565255,0.70331982,0.00000000,1.04731973,0.65115787,0.15417426,0.04044806
-5.22561281,2.14230962,0.03070111,0.59807027,0.71090860,0.00000000,1.05207170,0.63367942,0.15786945,0.04074045
-5.21960980,2.13231557,0.03071230,0.58986375,0.71922013,0.00000000,1.05553275,0.61600218,0.16157841,0.04115247
-5.21360680,2.12240675,0.03064006,0.58130157,0.72804524,0.00000000,1.05773310,0.59841672,0.16519602,0.04167401
-5.20760380,2.11289110,0.03048257,0.57267773,0.73720988,0.00000000,1.05877893,0.58122650,0.16862868,0.04229704
-5.20160080,2.10417082,0.03024094,0.56430339,0.74657908,0.00000000,1.05884856,0.56474068,0.17179662,0.04301546
-5.19559780,2.09672929,0.02991914,0.55649800,0.75605927,0.00000000,1.05818614,0.54926666,0.17463579,0.04382486
-5.18959480,2.09111440,0.02952385,0.54958011,0.76559882,0.00000000,1.05709285,0.53510256,0.17709911,0.04472226
-5.18359180,2.08791898,0.02906412,0.54385802,0.77518669,0.00000000,1.05591602,0.52252979,0.17915726,0.04570569
-5.17758879,2.08775861,0.02855107,0.53962061,0.78484934,0.00000000,1.05503635,0.51180595,0.18079878,0.04677387
-5.17158579,2.09124791,0.02799738,0.53712862,0.79464590,0.00000000,1.05485369,0.50315816,0.18202967,0.04792578
-5.16558279,2.09897583,0.02741689,0.53660659,0.80466198,0.00000000,1.05577194,0.49677709,0.18287234,0.04916022
-5.15957979,2.11148100,0.02682400,0.53823575,0.81500235,0.00000000,1.05818347,0.49281180,0.18336421,0.05047541
-5.15357679,2.12922813,0.02623321,0.54214803,0.82578278,0.00000000,1.06245394,0.49136557,0.18355571,0.05186863
-5.14757379,2.15258634,0.02565853,0.54842147,0.83712169,0.00000000,1.06890780,0.49249286,0.18350810,0.05333583
-5.14157079,2.18181029,0.02511308,0.55707705,0.84913171,0.00000000,1.07781523,0.49619739,0.18329097,0.05487137
-5.13556778,2.21702493,0.02460861,0.56807716,0.86191175,0.00000000,1.08938098,0.50243162,0.18297958,0.05646782
-5.12956478,2.25821430,0.02415522,0.58132568,0.87553988,0.00000000,1.10373555,0.51109741,0.18265217,0.05811578
-5.12356178,2.30521502,0.02376103,0.59666965,0.89006728,0.00000000,1.12092892,0.52204792,0.18238733,0.05980389
-5.11755878,2.35771437,0.02343210,0.61390251,0.90551346,0.00000000,1.14092707,0.53509082,0.18226138,0.06151885
-5.11155578,2.41525313,0.02317231,0.63276878,0.92186298,0.00000000,1.16361141,0.54999243,0.18234601,0.06324553
-5.10555278,2.47723281,0.02298341,0.65296994,0.93906361,0.00000000,1.18878086,0.56648292,0.18270611,0.06496722
-5.09954977,2.54292694,0.02286516,0.67417136,0.95702595,0.00000000,1.21615655,0.58426215,0.18339783,0.06666587
-5.09354677,2.61149579,0.02281551,0.69601003,0.97562441,0.00000000,1.24538873,0.60300614,0.18446691,0.06832246
-5.08754377,2.68200392,0.02283086,0.71810284,0.99469948,0.00000000,1.27606561,0.62237390,0.18594739,0.06991735
-5.08154077,2.75343984,0.02290636,0.74005513,1.01406100,0.00000000,1.30772369,0.64201430,0.18786052,0.07143067
-5.07553777,2.82473719,0.02303624,0.76146931,1.03349232,0.00000000,1.33985922,0.66157303,0.19021406,0.07284274
-5.06953477,2.89479668,0.02321413,0.78195329,1.05275516,0.00000000,1.37194031,0.68069925,0.19300187,0.07413446
-5.06353177,2.96250842,0.02343342,0.80112857,1.07159510,0.00000000,1.40341951,0.69905192,0.19620377,0.07528768
-5.05752876,3.02677414,0.02368754,0.81863786,1.08974732,0.00000000,1.43374637,0.71630572,0.19978588,0.07628557
-5.05152576,3.08652902,0.02397020,0.83415207,1.10694285,0.00000000,1.46237996,0.73215636,0.20370108,0.07711289
-5.04552276,3.14076292,0.02427568,0.84737662,1.12291494,0.00000000,1.48880101,0.74632548,0.20789002,0.07775635
-5.03951976,3.18854081,0.02459892,0.85805712,1.13740566,0.00000000,1.51252363,0.75856485,0.21228229,0.07820480
-5.03351676,3.22902250,0.02493569,0.86598422,1.15017263,0.00000000,1.53310656,0.76866020,0.21679809,0.07844949
-5.02751376,3.26148133,0.02528263,0.87099780,1.16099590,0.00000000,1.55016377,0.77643437,0.22135010,0.07848428
-5.02151076,3.28532184,0.02563728,0.87299037,1.16968479,0.00000000,1.56337445,0.78175017,0.22584574,0.07830580
-5.01550775,3.30009619,0.02599801,0.87190975,1.17608466,0.00000000,1.57249218,0.78451257,0.23018969,0.07791362
-5.00950475,3.30551894,0.02636403,0.86776089,1.18008345,0.00000000,1.57735319,0.78467060,0.23428657,0.07731042
-5.00350175,3.30147988,0.02673517,0.86060696,1.18161779,0.00000000,1.57788351,0.78221867,0.23804385,0.07650210
-4.99749875,3.28805439,0.02711187,0.85056943,1.18067849,0.00000000,1.57410477,0.77719732,0.24137481,0.07549790
-4.99149575,3.26551064,0.02749497,0.83782726,1.17731499,0.00000000,1.56613839,0.76969349,0.24420142,0.07431045
-4.98549275,3.23431322,0.02788560,0.82261497,1.17163876,0.00000000,1.55420785,0.75984002,0.24645714,0.07295584
-4.97948974,3.19512256,0.02828504,0.80521974,1.16382510,0.00000000,1.53863883,0.74781447,0.24808941,0.07145353
-4.97348674,3.14878958,0.02869458,0.78597723,1.15411328,0.00000000,1.51985696,0.73383713,0.24906188,0.06982628
-4.96748374,3.09634545,0.02911542,0.76526642,1.14280473,0.00000000,1.49838301,0.71816822,0.24935603,0.06809997
-4.96148074,3.03898612,0.02954857,0.74350330,1.13025918,0.00000000,1.47482550,0.70110422,0.24897236,0.06630327
-4.95547774,2.97805195,0.02999483,0.72113367,1.11688877,0.00000000,1.44987071,0.68297347,0.24793087,0.06446731
-4.94947474,2.91500266,0.03045474,0.69862507,1.10315014,0.00000000,1.42427041,0.66413102,0.24627089,0.06262515
-4.94347174,2.85138829,0.03092858,0.67645826,1.08953471,0.00000000,1.39882742,0.64495286,0.24405023,0.06081121
-4.93746873,2.78881711,0.03141647,0.65511827,1.07655742,0.00000000,1.37437966,0.62582981,0.24134363,0.05906059
-4.93146573,2.72892145,0.03191843,0.63508550,1.06474437,0.00000000,1.35178299,0.60716112,0.23824061,0.05740833
-4.92546273,2.67332269,0.03243451,0.61682709,1.05461970,0.00000000,1.33189356,0.58934807,0.23484273,0.05588860
-4.91945973,2.62359672,0.03296493,0.60078877,1.04669233,0.00000000,1.31555032,0.57278775,0.23126043,0.05453391
-4.91345673,2.58124096,0.03351027,0.58738767,1.04144296,0.00000000,1.30355808,0.55786721,0.22760956,0.05337422
-4.90745373,2.54764427,0.03407167,0.57700597,1.03931194,0.00000000,1.29667195,0.54495819,0.22400767,0.05243624
-4.90145073,2.52406048,0.03465096,0.56998578,1.04068832,0.00000000,1.29558339,0.53441242,0.22057036,0.05174265
-4.89544772,2.51158642,0.03525091,0.56662525,1.04590064,0.00000000,1.30090829,0.52655774,0.21740768,0.05131152
-4.88944472,2.51114487,0.03587533,0.56717579,1.05520958,0.00000000,1.31317729,0.52169479,0.21462082,0.05115576
-4.88344172,2.52347249,0.03652918,0.57184038,1.06880279,0.00000000,1.33282830,0.52009449,0.21229923,0.05128282
-4.87743872,2.54911266,0.03721866,0.58077282,1.08679184,0.00000000,1.36020117,0.52199593,0.21051816,0.05169443
-4.87143572,2.58841286,0.03795117,0.59407761,1.10921134,0.00000000,1.39553428,0.52760469,0.20933684,0.05238662
-4.86543272,2.64152587,0.03873525,0.61181031,1.13602007,0.00000000,1.43896256,0.53709137,0.20879732,0.05334980
-4.85942971,2.70841409,0.03958039,0.63397800,1.16710384,0.00000000,1.49051683,0.55059002,0.20892385,0.05456910
-4.85342671,2.78885615,0.04049681,0.66053974,1.20227978,0.00000000,1.55012369,0.56819651,0.20972305,0.05602477
-4.84742371,2.88245485,0.04149513,0.69140669,1.24130179,0.00000000,1.61760580,0.58996647,0.21118453,0.05769280
-4.84142071,2.98864579,0.04258594,0.72644191,1.28386666,0.00000000,1.69268221,0.61591291,0.21328216,0.05954557
-4.83541771,3.10670593,0.04377938,0.76545958,1.32962071,0.00000000,1.77496839,0.64600331,0.21597568,0.06155260
-4.82941471,3.23576172,0.04508458,0.80822402,1.37816640,0.00000000,1.86397604,0.68015640,0.21921279,0.06368138
-4.82341171,3.37479655,0.04650910,0.85444825,1.42906890,0.00000000,1.95911275,0.71823872,0.22293130,0.06589818
-4.81740870,3.52265752,0.04805843,0.90379266,1.48186224,0.00000000,2.05968167,0.76006108,0.22706154,0.06816882
-4.81140570,3.67806199,0.04973540,0.95586397,1.53605513,0.00000000,2.16488179,0.80537543,0.23152872,0.07045947
-4.80540270,3.83960422,0.05153967,1.01021475,1.59113626,0.00000000,2.27380920,0.85387228,0.23625522,0.07273728
-4.79939970,4.00576285,0.05346733,1.06634410,1.64657928,0.00000000,2.38546007,0.90517915,0.24116275,0.07497100
-4.79339670,4.17491010,0.05551055,1.12369977,1.70184749,0.00000000,2.49873602,0.95886048,0.24617424,0.07713143
-4.78739370,4.34532344,0.05765734,1.18168195,1.75639850,0.00000000,2.61245243,1.01441925,0.25121549,0.07919181
-4.78139070,4.51520046,0.05989146,1.23964929,1.80968900,0.00000000,2.72535039,1.07130075,0.25621660,0.08112809
-4.77538769,4.68267769,0.06219249,1.29692708,1.86117986,0.00000000,2.83611258,1.12889853,0.26111306,0.08291901
-4.76938469,4.84585376,0.06453604,1.35281767,1.91034177,0.00000000,2.94338326,1.18656291,0.26584661,0.08454621
-4.76338169,5.00281696,0.06689414,1.40661311,1.95666156,0.00000000,3.04579242,1.24361175,0.27036585,0.08599416
-4.75737869,5.15167718,0.06923577,1.45760968,1.99964916,0.00000000,3.14198358,1.29934350,0.27462675,0.08725008
-4.75137569,5.29060147,0.07152756,1.50512389,2.03884534,0.00000000,3.23064468,1.35305211,0.27859289,0.08830381
-4.74537269,5.41785252,0.07373461,1.54850935,2.07383002,0.00000000,3.31054110,1.40404337,0.28223570,0.08914764
-4.73936968,5.53182865,0.07582141,1.58717392,2.10423102,0.00000000,3.38054950,1.45165217,0.28553459,0.08977618
-4.73336668,5.63110384,0.07775286,1.62059634,2.12973279,0.00000000,3.43969131,1.49525981,0.28847698,0.09018617
-4.72736368,5.71446617,0.07949531,1.64834146,2.15008503,0.00000000,3.48716401,1.53431086,0.29105836,0.09037645
-4.72136068,5.78095262,0.08101762,1.67007353,2.16511046,0.00000000,3.52236894,1.56832865,0.29328230,0.09034779
-4.71535768,5.82987868,0.08229220,1.68556655,2.17471156,0.00000000,3.54493395,1.59692865,0.29516029,0.09010287
-4.70935468,5.86086094,0.08329590,1.69471130,2.17887567,0.00000000,3.55472960,1.61982923,0.29671165,0.08964628
-4.70335168,5.87383124,0.08401090,1.69751850,2.17767806,0.00000000,3.55187782,1.63685911,0.29796318,0.08898446
-4.69734867,5.86904145,0.08442533,1.69411793,2.17128270,0.00000000,3.53675227,1.64796118,0.29894874,0.08812570
-4.69134567,5.84705813,0.08453384,1.68475335,2.15994044,0.00000000,3.50997010,1.65319246,0.29970858,0.08708014
-4.68534267,5.80874709,0.08433783,1.66977357,2.14398450,0.00000000,3.47237512,1.65272026,0.30028849,0.08585970
-4.67933967,5.75524816,0.08384559,1.64961991,2.12382323,0.00000000,3.42501296,1.64681465,0.30073875,0.08447802
-4.67333667,5.68794126,0.08307213,1.62481072,2.09993046,0.00000000,3.36909927,1.63583763,0.30111274,0.08295032
-4.66733367,5.60840501,0.08203884,1.59592375,2.07283355,0.00000000,3.30598211,1.62022963,0.30146548,0.08129318
-4.66133067,5.51836986,0.08077291,1.56357705,2.04309968,0.00000000,3.23710039,1.60049389,0.30185193,0.07952436
-4.65532766,5.41966758,0.07930665,1.52840955,2.01132100,0.00000000,3.16394007,1.57717967,0.30232515,0.07766248
-4.64932466,5.31417960,0.07767653,1.49106200,1.97809897,0.00000000,3.08799007,1.55086483,0.30293445,0.07572667
-4.64332166,5.20378619,0.07592220,1.45215929,1.94402880,0.00000000,3.01069998,1.52213885,0.30372356,0.07373624
