energy_ev,total_up,Ca_p_up,Ca_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.69984992,5.95010086,0.06448022,0.00000000,0.96362905,1.97695406,0.16734337,0.19897642,0.18579988,1.68437573
-5.69384692,5.72139032,0.06185020,0.00000000,0.93901129,1.89591544,0.16109147,0.19418234,0.18097956,1.62073893
-5.68784392,5.47571467,0.05902593,0.00000000,0.91221139,1.80880363,0.15432719,0.18896043,0.17591441,1.55251193
-5.68184092,5.21817058,0.05606318,0.00000000,0.88384795,1.71733438,0.14718405,0.18343683,0.17076227,1.48115672
-5.67583792,4.95376458,0.05301680,0.00000000,0.85450398,1.62320229,0.13979287,0.17773013,0.16567514,1.40810713
-5.66983492,4.68726772,0.04993921,0.00000000,0.82470871,1.52803080,0.13227782,0.17194771,0.16079460,1.33472770
-5.66383192,4.42308864,0.04687908,0.00000000,0.79492311,1.43332837,0.12475304,0.16618273,0.15624791,1.26227767
-5.65782891,4.16516919,0.04388028,0.00000000,0.76552963,1.34045228,0.11732001,0.16051209,0.15214461,1.19188112
-5.65182591,3.91690530,0.04098107,0.00000000,0.73682655,1.25058098,0.11006559,0.15499521,0.14857403,1.12450427
-5.64582291,3.68109466,0.03821368,0.00000000,0.70902683,1.16469538,0.10306092,0.14967388,0.14560354,1.06094014
-5.63981991,3.45991095,0.03560402,0.00000000,0.68226120,1.08356913,0.09636107,0.14457285,0.14327759,1.00180080
-5.63381691,3.25490354,0.03317182,0.00000000,0.65658514,1.00776752,0.09000533,0.13970127,0.14161767,0.94751675
-5.62781391,3.06702008,0.03093093,0.00000000,0.63198897,0.93765399,0.08401824,0.13505481,0.14062286,0.89834282
-5.62181091,2.89664881,0.02888982,0.00000000,0.60841027,0.87340340,0.07841109,0.13061818,0.14027119,0.85436981
-5.61580790,2.74367680,0.02705224,0.00000000,0.58574782,0.81502057,0.07318372,0.12636804,0.14052151,0.81554070
-5.60980490,2.60755981,0.02541806,0.00000000,0.56387612,0.76236285,0.06832672,0.12227599,0.14131587,0.78167035
-5.60380190,2.48739961,0.02398404,0.00000000,0.54265962,0.71516513,0.06382361,0.11831154,0.14258226,0.75246762
-5.59779890,2.38202464,0.02274472,0.00000000,0.52196594,0.67306611,0.05965309,0.11444484,0.14423762,0.72755856
-5.59179590,2.29007026,0.02169318,0.00000000,0.50167736,0.63563441,0.05579108,0.11064909,0.14619102,0.70650988
-5.58579290,2.21005536,0.02082182,0.00000000,0.48170011,0.60239365,0.05221266,0.10690250,0.14834688,0.68885160
-5.57978989,2.14045260,0.02012295,0.00000000,0.46197118,0.57284539,0.04889359,0.10318975,0.15060817,0.67409816
-5.57378689,2.07975043,0.01958924,0.00000000,0.44246235,0.54648950,0.04581158,0.09950284,0.15287947,0.66176740
-5.56778389,2.02650517,0.01921415,0.00000000,0.42318164,0.52284145,0.04294724,0.09584145,0.15506982,0.65139699
-5.56178089,1.97938278,0.01899202,0.00000000,0.40417214,0.50144618,0.04028459,0.09221273,0.15709531,0.64255793
-5.55577789,1.93718971,0.01891817,0.00000000,0.38550867,0.48188876,0.03781134,0.08863067,0.15888130,0.63486512
-5.54977489,1.89889339,0.01898875,0.00000000,0.36729252,0.46380165,0.03551885,0.08511499,0.16036424,0.62798481
-5.54377189,1.86363274,0.01920054,0.00000000,0.34964485,0.44686903,0.03340183,0.08168979,0.16149309,0.62163929
-5.53776888,1.83071990,0.01955056,0.00000000,0.33269914,0.43082836,0.03145796,0.07838197,0.16223023,0.61560873
-5.53176588,1.79963421,0.02003572,0.00000000,0.31659319,0.41546968,0.02968727,0.07521955,0.16255188,0.60973076
-5.52576288,1.77000989,0.02065228,0.00000000,0.30146122,0.40063289,0.02809156,0.07222991,0.16244811,0.60389782
-5.51975988,1.74161886,0.02139542,0.00000000,0.28742641,0.38620361,0.02667381,0.06943823,0.16192230,0.59805294
-5.51375688,1.71435015,0.02225873,0.00000000,0.27459434,0.37210790,0.02543756,0.06686593,0.16099024,0.59218414
-5.50775388,1.68818748,0.02323381,0.00000000,0.26304745,0.35830629,0.02438651,0.06452945,0.15967890,0.58631813
-5.50175088,1.66318623,0.02430990,0.00000000,0.25284102,0.34478745,0.02352410,0.06243925,0.15802481,0.58051344
-5.49574787,1.63945140,0.02547367,0.00000000,0.24400051,0.33156185,0.02285331,0.06059910,0.15607238,0.57485366
-5.48974487,1.61711739,0.02670907,0.00000000,0.23652054,0.31865567,0.02237661,0.05900571,0.15387202,0.56944103
-5.48374187,1.59633080,0.02799737,0.00000000,0.23036531,0.30610513,0.02209593,0.05764872,0.15147831,0.56439071
-5.47773887,1.57723673,0.02931734,0.00000000,0.22547052,0.29395156,0.02201293,0.05651093,0.14894821,0.55982600
-5.47173587,1.55996931,0.03064558,0.00000000,0.22174655,0.28223720,0.02212918,0.05556893,0.14633947,0.55587473
-5.46573287,1.54464626,0.03195699,0.00000000,0.21908265,0.27100187,0.02244657,0.05479391,0.14370929,0.55266669
-5.45972986,1.53136771,0.03322536,0.00000000,0.21735204,0.26028056,0.02296764,0.05415274,0.14111321,0.55033231
-5.45372686,1.52021844,0.03442413,0.00000000,0.21641749,0.25010188,0.02369594,0.05360918,0.13860427,0.54900223
-5.44772386,1.51127311,0.03552713,0.00000000,0.21613720,0.24048734,0.02463636,0.05312527,0.13623258,0.54880760
-5.44172086,1.50460336,0.03650944,0.00000000,0.21637057,0.23145132,0.02579525,0.05266270,0.13404493,0.54988075
-5.43571786,1.50028576,0.03734821,0.00000000,0.21698371,0.22300162,0.02718060,0.05218422,0.13208476,0.55235586
-5.42971486,1.49840918,0.03802345,0.00000000,0.21785430,0.21514042,0.02880182,0.05165496,0.13039214,0.55636914
-5.42371186,1.49908072,0.03851873,0.00000000,0.21887562,0.20786551,0.03066951,0.05104365,0.12900384,0.56205818
-5.41770885,1.50242868,0.03882177,0.00000000,0.21995956,0.20117157,0.03279492,0.05032365,0.12795323,0.56956007
-5.41170585,1.50860200,0.03892488,0.00000000,0.22103848,0.19505133,0.03518921,0.04947377,0.12727021,0.57900797
-5.40570285,1.51776528,0.03882521,0.00000000,0.22206586,0.18949657,0.03786251,0.04847888,0.12698075,0.59052604
-5.39969985,1.53008928,0.03852482,0.00000000,0.22301564,0.18449871,0.04082286,0.04733019,0.12710632,0.60422271
-5.39369685,1.54573694,0.03803053,0.00000000,0.22388054,0.18004907,0.04407491,0.04602538,0.12766303,0.62018233
-5.38769385,1.56484549,0.03735367,0.00000000,0.22466923,0.17613863,0.04761865,0.04456836,0.12866050,0.63845573
-5.38169085,1.58750568,0.03650949,0.00000000,0.22540276,0.17275751,0.05144806,0.04296891,0.13010060,0.65905002
-5.37568784,1.61373930,0.03551661,0.00000000,0.22611040,0.16989399,0.05554990,0.04124201,0.13197607,0.68191829
-5.36968484,1.64347687,0.03439623,0.00000000,0.22682515,0.16753346,0.05990260,0.03940711,0.13426916,0.70695007
-5.36368184,1.67653693,0.03317135,0.00000000,0.22757935,0.16565719,0.06447543,0.03748726,0.13695043,0.73396322
-5.35767884,1.71260918,0.03186587,0.00000000,0.22840056,0.16424128,0.06922793,0.03550817,0.13997777,0.76269803
-5.35167584,1.75124285,0.03050382,0.00000000,0.22930812,0.16325577,0.07410983,0.03349727,0.14329587,0.79281444
-5.34567284,1.79184209,0.02910853,0.00000000,0.23031054,0.16266426,0.07906129,0.03148282,0.14683616,0.82389286
-5.33966983,1.83366942,0.02770202,0.00000000,0.23140404,0.16242395,0.08401371,0.02949315,0.15051742,0.85543902
-5.33366683,1.87585803,0.02630436,0.00000000,0.23257228,0.16248645,0.08889095,0.02755599,0.15424695,0.88689324
-5.32766383,1.91743306,0.02493332,0.00000000,0.23378738,0.16279912,0.09361104,0.02569792,0.15792251,0.91764385
-5.32166083,1.95734148,0.02360409,0.00000000,0.23501228,0.16330726,0.09808830,0.02394412,0.16143479,0.94704473
-5.31565783,1.99448957,0.02232920,0.00000000,0.23620413,0.16395681,0.10223580,0.02231813,0.16467055,0.97443612
-5.30965483,2.02778645,0.02111853,0.00000000,0.23731877,0.16469765,0.10596808,0.02084193,0.16751616,0.99916815
-5.30365183,2.05619169,0.01997955,0.00000000,0.23831589,0.16548722,0.10920393,0.01953606,0.16986136,1.02062580
-5.29764882,2.07876453,0.01891758,0.00000000,0.23916458,0.16629440,0.11186929,0.01841993,0.17160331,1.03825435
-5.29164582,2.09471226,0.01793623,0.00000000,0.23984893,0.16710331,0.11389992,0.01751217,0.17265034,1.05158390
-5.28564282,2.10343500,0.01703778,0.00000000,0.24037337,0.16791678,0.11524388,0.01683104,0.17292561,1.06025167
-5.27963982,2.10456438,0.01622370,0.00000000,0.24076725,0.16875938,0.11586360,0.01639483,0.17237018,1.06402103
-5.27363682,2.09799376,0.01549504,0.00000000,0.24108846,0.16967968,0.11573750,0.01622221,0.17094547,1.06279595
-5.26763382,2.08389815,0.01485291,0.00000000,0.24142569,0.17075151,0.11486103,0.01633247,0.16863500,1.05663025
-5.26163082,2.06274249,0.01429877,0.00000000,0.24189915,0.17207413,0.11324717,0.01674560,0.16544523,1.04573089
-5.25562781,2.03527734,0.01383472,0.00000000,0.24265954,0.17377123,0.11092621,0.01748222,0.16140544,1.03045498
-5.24962481,2.00252207,0.01346363,0.00000000,0.24388525,0.17598854,0.10794510,0.01856332,0.15656682,1.01130072
-5.24362181,1.96573583,0.01318921,0.00000000,0.24577776,0.17889030,0.10436606,0.02000973,0.15100064,0.98889236
-5.23761881,1.92637771,0.01301596,0.00000000,0.24855543,0.18265441,0.10026484,0.02184141,0.14479565,0.96395998
-5.23161581,1.88605756,0.01294899,0.00000000,0.25244573,0.18746668,0.09572857,0.02407653,0.13805489,0.93731492
-5.22561281,1.84647986,0.01299378,0.00000000,0.25767638,0.19351411,0.09085331,0.02673037,0.13089205,0.90982196
-5.21960980,1.80938301,0.01315588,0.00000000,0.26446568,0.20097772,0.08574149,0.02981404,0.12342753,0.88236951
-5.21360680,1.77647680,0.01344053,0.00000000,0.27301240,0.21002501,0.08049926,0.03333321,0.11578440,0.85583915
-5.20760380,1.74938092,0.01385223,0.00000000,0.28348575,0.22080254,0.07523397,0.03728670,0.10808446,0.83107585
-5.20160080,1.72956717,0.01439440,0.00000000,0.29601597,0.23342888,0.07005179,0.04166522,0.10044460,0.80886006
-5.19559780,1.71830784,0.01506896,0.00000000,0.31068579,0.24798828,0.06505559,0.04645021,0.09297349,0.78988297
-5.18959480,1.71663248,0.01587601,0.00000000,0.32752348,0.26452549,0.06034309,0.05161290,0.08576886,0.77472581
-5.18359180,1.72529479,0.01681354,0.00000000,0.34649768,0.28304183,0.05600541,0.05711365,0.07891534,0.76384393
-5.17758879,1.74475084,0.01787727,0.00000000,0.36751438,0.30349289,0.05212586,0.06290171,0.07248300,0.75755621
-5.17158579,1.77514918,0.01906054,0.00000000,0.39041640,0.32578790,0.04877910,0.06891534,0.06652652,0.75604003
-5.16558279,1.81633320,0.02035433,0.00000000,0.41498525,0.34979101,0.04603058,0.07508246,0.06108503,0.75933173
-5.15957979,1.86785499,0.02174734,0.00000000,0.44094565,0.37532427,0.04393615,0.08132174,0.05618254,0.76733232
-5.15357679,1.92899980,0.02322618,0.00000000,0.46797240,0.40217241,0.04254189,0.08754427,0.05182890,0.77981791
-5.14757379,1.99881975,0.02477572,0.00000000,0.49569944,0.43008905,0.04188397,0.09365552,0.04802119,0.79645420
-5.14157079,2.07617474,0.02637939,0.00000000,0.52373073,0.45880420,0.04198859,0.09955792,0.04474549,0.81681411
-5.13556778,2.15977860,0.02801961,0.00000000,0.55165258,0.48803274,0.04287190,0.10515354,0.04197878,0.84039763
-5.12956478,2.24824814,0.02967824,0.00000000,0.57904675,0.51748328,0.04453986,0.11034718,0.03969107,0.86665292
-5.12356178,2.34015275,0.03133703,0.00000000,0.60550392,0.54686731,0.04698801,0.11504940,0.03784749,0.89499761
-5.11755878,2.43406240,0.03297807,0.00000000,0.63063680,0.57590791,0.05020122,0.11917957,0.03641033,0.92483936
-5.11155578,2.52859187,0.03458418,0.00000000,0.65409237,0.60434779,0.05415336,0.12266877,0.03534089,0.95559493
-5.10555278,2.62243957,0.03613929,0.00000000,0.67556264,0.63195624,0.05880698,0.12546232,0.03460123,0.98670685
-5.09954977,2.71441955,0.03762872,0.00000000,0.69479360,0.65853476,0.06411307,0.12752187,0.03415551,1.01765740
-5.09354677,2.80348569,0.03903940,0.00000000,0.71159174,0.68392096,0.07001091,0.12882691,0.03397115,1.04797931
-5.08754377,2.88874766,0.04036000,0.00000000,0.72582819,0.70799081,0.07642815,0.12937574,0.03401962,1.07726326
-5.08154077,2.96947866,0.04158098,0.00000000,0.73744005,0.73065909,0.08328111,0.12918562,0.03427696,1.10516191
-5.07553777,3.04511524,0.04269463,0.00000000,0.74642919,0.75187806,0.09047549,0.12829228,0.03472396,1.13139091
-5.06953477,3.11525007,0.04369492,0.00000000,0.75285848,0.77163460,0.09790742,0.12674867,0.03534603,1.15572711
-5.06353177,3.17961867,0.04457743,0.00000000,0.75684578,0.78994592,0.10546488,0.12462314,0.03613292,1.17800443
-5.05752876,3.23808154,0.04533916,0.00000000,0.75855601,0.80685420,0.11302962,0.12199693,0.03707807,1.19810788
-5.05152576,3.29060288,0.04597837,0.00000000,0.75819186,0.82242039,0.12047943,0.11896130,0.03817790,1.21596636
-5.04552276,3.33722754,0.04649441,0.00000000,0.75598340,0.83671757,0.12769071,0.11561420,0.03943088,1.23154478
-5.03951976,3.37805748,0.04688752,0.00000000,0.75217735,0.84982419,0.13454139,0.11205683,0.04083660,1.24483594
-5.03351676,3.41322900,0.04715874,0.00000000,0.74702621,0.86181745,0.14091392,0.10839010,0.04239468,1.25585275
-5.02751376,3.44289184,0.04730971,0.00000000,0.74077811,0.87276720,0.14669837,0.10471116,0.04410379,1.26462109
-5.02151076,3.46719101,0.04734269,0.00000000,0.73366731,0.88273055,0.15179543,0.10111025,0.04596070,1.27117366
-5.01550775,3.48625197,0.04726043,0.00000000,0.72590616,0.89174740,0.15611917,0.09766778,0.04795938,1.27554497
-5.00950475,3.50016968,0.04706622,0.00000000,0.71767846,0.89983717,0.15959951,0.09445199,0.05009032,1.27776763
-5.00350175,3.50900170,0.04676386,0.00000000,0.70913460,0.90699664,0.16218418,0.09151710,0.05233996,1.27787002
-4.99749875,3.51276549,0.04635773,0.00000000,0.70038844,0.91319932,0.16384019,0.08890211,0.05469042,1.27587527
-4.99149575,3.51143982,0.04585285,0.00000000,0.69151616,0.91839598,0.16455473,0.08663015,0.05711937,1.27180149
-4.98549275,3.50497024,0.04525491,0.00000000,0.68255680,0.92251676,0.16433534,0.08470860,0.05960024,1.26566325
-4.97948974,3.49327821,0.04457038,0.00000000,0.67351463,0.92547456,0.16320957,0.08312972,0.06210269,1.25747413
-4.97348674,3.47627378,0.04380659,0.00000000,0.66436300,0.92716970,0.16122399,0.08187190,0.06459324,1.24725023
-4.96748374,3.45387119,0.04297173,0.00000000,0.65504955,0.92749576,0.15844266,0.08090135,0.06703629,1.23501454
-4.96148074,3.42600703,0.04207497,0.00000000,0.64550258,0.92634649,0.15494519,0.08017430,0.06939523,1.22080192
-4.95547774,3.39266024,0.04112645,0.00000000,0.63563818,0.92362337,0.15082442,0.07963940,0.07163380,1.20466463
-4.94947474,3.35387320,0.04013733,0.00000000,0.62536792,0.91924374,0.14618388,0.07924037,0.07371745,1.18667806
-4.94347174,3.30977311,0.03911979,0.00000000,0.61460677,0.91314908,0.14113515,0.07891871,0.07561493,1.16694653
-4.93746873,3.26059244,0.03808700,0.00000000,0.60328080,0.90531304,0.13579514,0.07861640,0.07729963,1.14560879
-4.93146573,3.20668758,0.03705307,0.00000000,0.59133452,0.89574889,0.13028347,0.07827841,0.07875099,1.12284290
-4.92546273,3.14855426,0.03603297,0.00000000,0.57873735,0.88451593,0.12472004,0.07785502,0.07995568,1.09887016
-4.91945973,3.08683874,0.03504242,0.00000000,0.56548902,0.87172437,0.11922272,0.07730375,0.08090845,1.07395782
-4.91345673,3.02234359,0.03409768,0.00000000,0.55162366,0.85753847,0.11390537,0.07659095,0.08161281,1.04842004
-4.90745373,2.95602707,0.03321536,0.00000000,0.53721226,0.84217746,0.10887602,0.07569285,0.08208119,1.02261698
-4.90145073,2.88899551,0.03241216,0.00000000,0.52236346,0.82591411,0.10423533,0.07459623,0.08233486,0.99695178
-4.89544772,2.82248822,0.03170449,0.00000000,0.50722253,0.80907083,0.10007536,0.07329855,0.08240329,0.97186519
-4.88944472,2.75785498,0.03110810,0.00000000,0.49196857,0.79201325,0.09647839,0.07180759,0.08232325,0.94782796
-4.88344172,2.69652653,0.03063769,0.00000000,0.47681003,0.77514151,0.09351607,0.07014069,0.08213743,0.92533112
-4.87743872,2.63997902,0.03030637,0.00000000,0.46197869,0.75887955,0.09124862,0.06832364,0.08189282,0.90487434
-4.87143572,2.58969367,0.03012523,0.00000000,0.44772242,0.74366279,0.08972422,0.06638922,0.08163886,0.88695287
-4.86543272,2.54711328,0.03010283,0.00000000,0.43429701,0.72992477,0.08897847,0.06437554,0.08142538,0.87204357
-4.85942971,2.51359771,0.03024473,0.00000000,0.42195743,0.71808336,0.08903402,0.06232427,0.08130054,0.86059062
-4.85342671,2.49038030,0.03055309,0.00000000,0.41094894,0.70852723,0.08990027,0.06027881,0.08130884,0.85299164
-4.84742371,2.47852750,0.03102633,0.00000000,0.40149850,0.70160321,0.09157324,0.05828258,0.08148924,0.84958491
-4.84142071,2.47890368,0.03165889,0.00000000,0.39380687,0.69760516,0.09403563,0.05637735,0.08187356,0.85063834
-4.83541771,2.49214304,0.03244113,0.00000000,0.38804165,0.69676501,0.09725703,0.05460188,0.08248525,0.85634075
-4.82941471,2.51862984,0.03335934,0.00000000,0.38433179,0.69924616,0.10119436,0.05299078,0.08333851,0.86679598
-4.82341171,2.55848802,0.03439593,0.00000000,0.38276357,0.70513975,0.10579263,0.05157368,0.08443785,0.88202001
-4.81740870,2.61158054,0.03552977,0.00000000,0.38337829,0.71446376,0.11098581,0.05037470,0.08577817,0.90194128
-4.81140570,2.67751809,0.03673668,0.00000000,0.38617175,0.72716488,0.11669809,0.04941231,0.08734519,0.92640408
-4.80540270,2.75567644,0.03799004,0.00000000,0.39109534,0.74312295,0.12284530,0.04869937,0.08911638,0.95517473
-4.79939970,2.84522109,0.03926154,0.00000000,0.39805874,0.76215751,0.12933655,0.04824358,0.09106214,0.98795001
-4.79339670,2.94513734,0.04052196,0.00000000,0.40693393,0.78403597,0.13607603,0.04804804,0.09314732,1.02436731
-4.78739370,3.05426383,0.04174212,0.00000000,0.41756022,0.80848280,0.14296494,0.04811202,0.09533287,1.06401582
-4.78139070,3.17132733,0.04289367,0.00000000,0.42975010,0.83518913,0.14990339,0.04843183,0.09757758,1.10644789
-4.77538769,3.29497655,0.04395001,0.00000000,0.44329539,0.86382206,0.15679231,0.04900172,0.09983980,1.15118998
-4.76938469,3.42381331,0.04488705,0.00000000,0.45797365,0.89403321,0.16353529,0.04981483,0.10207901,1.19775250
-4.76338169,3.55641922,0.04568388,0.00000000,0.47355424,0.92546606,0.17004015,0.05086396,0.10425719,1.24563803
-4.75737869,3.69137717,0.04632335,0.00000000,0.48980415,0.95776177,0.17622043,0.05214239,0.10633995,1.29434771
-4.75137569,3.82728691,0.04679249,0.00000000,0.50649306,0.99056336,0.18199651,0.05364449,0.10829734,1.34338550
-4.74537269,3.96277532,0.04708268,0.00000000,0.52339790,1.02351830,0.18729657,0.05536621,0.11010433,1.39226072
-4.73936968,4.09650180,0.04718984,0.00000000,0.54030662,1.05627980,0.19205727,0.05730545,0.11174091,1.44048897
-4.73336668,4.22716050,0.04711425,0.00000000,0.55702130,1.08850712,0.19622413,0.05946236,0.11319207,1.48759204
-4.72736368,4.35348113,0.04686039,0.00000000,0.57336077,1.11986543,0.19975183,0.06183944,0.11444732,1.53309761
-4.72136068,4.47423021,0.04643659,0.00000000,0.58916283,1.15002584,0.20260429,0.06444166,0.11550023,1.57653938
-4.71535768,4.58821527,0.04585462,0.00000000,0.60428615,1.17866610,0.20475472,0.06727651,0.11634777,1.61745839
-4.70935468,4.69429359,0.04512919,0.00000000,0.61861227,1.20547266,0.20618558,0.07035403,0.11698964,1.65540642
-4.70335168,4.79138730,0.04427744,0.00000000,0.63204755,1.23014438,0.20688862,0.07368688,0.11742769,1.68995184
-4.69734867,4.87850585,0.04331846,0.00000000,0.64452537,1.25239835,0.20686497,0.07729041,0.11766544,1.72068843
-4.69134567,4.95477604,0.04227279,0.00000000,0.65600857,1.27197781,0.20612533,0.08118282,0.11770774,1.74724719
-4.68534267,5.01947930,0.04116203,0.00000000,0.66649207,1.28866214,0.20469018,0.08538534,0.11756071,1.76931095
-4.67933967,5.07209479,0.04000844,0.00000000,0.67600564,1.30227855,0.20259015,0.08992239,0.11723175,1.78663133
-4.67333667,5.11234624,0.03883469,0.00000000,0.68461654,1.31271492,0.19986634,0.09482185,0.11672991,1.79904707
-4.66733367,5.14024954,0.03766360,0.00000000,0.69243189,1.31993302,0.19657062,0.10011518,0.11606623,1.80650290
-4.66133067,5.15615793,0.03651799,0.00000000,0.69960036,1.32398130,0.19276589,0.10583757,0.11525431,1.80906737
-4.65532766,5.16080079,0.03542055,0.00000000,0.70631300,1.32500609,0.18852599,0.11202792,0.11431085,1.80694855
-4.64932466,5.15531244,0.03439373,0.00000000,0.71280274,1.32326040,0.18393552,0.11872863,0.11325614,1.80050583
-4.64332166,5.14124717,0.03345964,0.00000000,0.71934230,1.31910919,0.17908914,0.12598526,0.11211449,1.79025671
