energy_ev,total_up,As_p_up,As_d_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-6.00000000,1.12482315,0.09527111,0.00000000,0.21817919,0.63479019,0.38213134,0.00000000
-5.99399700,1.11361388,0.08718569,0.00000000,0.20855465,0.63647648,0.37326926,0.00000000
-5.98799400,1.10541948,0.07999263,0.00000000,0.20008432,0.63932236,0.36574409,0.00000000
-5.98199100,1.09940948,0.07364238,0.00000000,0.19262155,0.64282096,0.35930079,0.00000000
-5.97598799,1.09472792,0.06807447,0.00000000,0.18600806,0.64645997,0.35366822,0.00000000
-5.96998499,1.09052923,0.06322061,0.00000000,0.18008124,0.64974205,0.34857117,0.00000000
-5.96398199,1.08601275,0.05900769,0.00000000,0.17468106,0.65220435,0.34374200,0.00000000
-5.95797899,1.08045424,0.05536067,0.00000000,0.16965635,0.65343628,0.33893145,0.00000000
-5.95197599,1.07323311,0.05220529,0.00000000,0.16487022,0.65309478,0.33391814,0.00000000
-5.94597299,1.06385407,0.04947030,0.00000000,0.16020440,0.65091629,0.32851633,0.00000000
-5.93996998,1.05196240,0.04708947,0.00000000,0.15556240,0.64672499,0.32258174,0.00000000
-5.93396698,1.03735224,0.04500302,0.00000000,0.15087136,0.64043701,0.31601511,0.00000000
-5.92796398,1.01996780,0.04315866,0.00000000,0.14608278,0.63206026,0.30876351,0.00000000
-5.92196098,0.99989746,0.04151215,0.00000000,0.14117189,0.62169030,0.30081944,0.00000000
-5.91595798,0.97736144,0.04002744,0.00000000,0.13613606,0.60950217,0.29221787,0.00000000
-5.90995498,0.95269379,0.03867636,0.00000000,0.13099224,0.59573898,0.28303142,0.00000000
-5.90395198,0.92631969,0.03743804,0.00000000,0.12577366,0.58069760,0.27336405,0.00000000
-5.89794897,0.89872949,0.03629802,0.00000000,0.12052606,0.56471247,0.26334366,0.00000000
-5.89194597,0.87045075,0.03524710,0.00000000,0.11530356,0.54813819,0.25311395,0.00000000
-5.88594297,0.84201975,0.03428016,0.00000000,0.11016452,0.53133183,0.24282610,0.00000000
-5.87993997,0.81395404,0.03339490,0.00000000,0.10516751,0.51463590,0.23263050,0.00000000
-5.87393697,0.78672711,0.03259053,0.00000000,0.10036758,0.49836269,0.22266924,0.00000000
-5.86793397,0.76074657,0.03186666,0.00000000,0.09581314,0.48278075,0.21306931,0.00000000
-5.86193097,0.73633665,0.03122228,0.00000000,0.09154329,0.46810410,0.20393713,0.00000000
-5.85592796,0.71372578,0.03065493,0.00000000,0.08758598,0.45448460,0.19535449,0.00000000
-5.84992496,0.69303955,0.03016011,0.00000000,0.08395686,0.44200776,0.18737590,0.00000000
-5.84392196,0.67429926,0.02973093,0.00000000,0.08065888,0.43069194,0.18002761,0.00000000
-5.83791896,0.65742582,0.02935798,0.00000000,0.07768261,0.42049098,0.17330812,0.00000000
-5.83191596,0.64224855,0.02902942,0.00000000,0.07500721,0.41129993,0.16719006,0.00000000
-5.82591296,0.62851820,0.02873138,0.00000000,0.07260195,0.40296337,0.16162328,0.00000000
-5.81990995,0.61592339,0.02844835,0.00000000,0.07042812,0.39528593,0.15653900,0.00000000
-5.81390695,0.60410941,0.02816389,0.00000000,0.06844135,0.38804428,0.15185461,0.00000000
-5.80790395,0.59269838,0.02786131,0.00000000,0.06659399,0.38099995,0.14747895,0.00000000
-5.80190095,0.58130972,0.02752444,0.00000000,0.06483760,0.37391236,0.14331776,0.00000000
-5.79589795,0.56957987,0.02713837,0.00000000,0.06312535,0.36655136,0.13927900,0.00000000
-5.78989495,0.55718046,0.02669019,0.00000000,0.06141422,0.35870872,0.13527792,0.00000000
-5.78389195,0.54383408,0.02616956,0.00000000,0.05966690,0.35020809,0.13124146,0.00000000
-5.77788894,0.52932712,0.02556929,0.00000000,0.05785341,0.34091310,0.12711214,0.00000000
-5.77188594,0.51351928,0.02488566,0.00000000,0.05595227,0.33073327,0.12285097,0.00000000
-5.76588294,0.49634957,0.02411865,0.00000000,0.05395126,0.31962762,0.11843970,0.00000000
-5.75987994,0.47783883,0.02327207,0.00000000,0.05184785,0.30760614,0.11388210,0.00000000
-5.75387694,0.45808896,0.02235345,0.00000000,0.04964917,0.29472902,0.10920451,0.00000000
-5.74787394,0.43727919,0.02137386,0.00000000,0.04737167,0.28110401,0.10445563,0.00000000
-5.74187094,0.41565983,0.02034762,0.00000000,0.04504051,0.26688221,0.09970571,0.00000000
-5.73586793,0.39354420,0.01929189,0.00000000,0.04268872,0.25225258,0.09504520,0.00000000
-5.72986493,0.37129908,0.01822625,0.00000000,0.04035617,0.23743567,0.09058303,0.00000000
-5.72386193,0.34933439,0.01717215,0.00000000,0.03808849,0.22267675,0.08644459,0.00000000
-5.71785893,0.32809266,0.01615248,0.00000000,0.03593594,0.20823894,0.08276953,0.00000000
