energy_ev,total_up,Bi_p_up,Bi_d_up,Nb_p_up,Nb_d_up,Te_p_up,Te_d_up
-5.60380190,1.83852632,0.51470505,0.00661264,1.41998152,0.60543452,0.83161942,0.00000000
-5.59779890,1.87011743,0.52914465,0.00683402,1.44369750,0.61264085,0.83941885,0.00000000
-5.59179590,1.88983509,0.54041770,0.00701868,1.45786382,0.61582109,0.84165324,0.00000000
-5.58579290,1.89725061,0.54831392,0.00716316,1.46213087,0.61490955,0.83822958,0.00000000
-5.57978989,1.89219961,0.55268688,0.00726471,1.45637105,0.60992862,0.82918646,0.00000000
-5.57378689,1.87478618,0.55345871,0.00732141,1.44068217,0.60098781,0.81469184,0.00000000
-5.56778389,1.84537847,0.55062262,0.00733220,1.41538331,0.58828000,0.79503662,0.00000000
-5.56178089,1.80459616,0.54424319,0.00729695,1.38100340,0.57207523,0.77062447,0.00000000
-5.55577789,1.75329040,0.53445440,0.00721643,1.33826313,0.55271231,0.74195831,0.00000000
-5.54977489,1.69251728,0.52145551,0.00709232,1.28805115,0.53058857,0.70962428,0.00000000
-5.54377189,1.62350615,0.50550507,0.00692716,1.23139559,0.50614847,0.67427379,0.00000000
-5.53776888,1.54762423,0.48691323,0.00672428,1.16943250,0.47987138,0.63660469,0.00000000
-5.53176588,1.46633912,0.46603275,0.00648771,1.10337235,0.45225921,0.59734219,0.00000000
-5.52576288,1.38118076,0.44324918,0.00622208,1.03446632,0.42382431,0.55722047,0.00000000
-5.51975988,1.29370443,0.41897050,0.00593249,0.96397361,0.39507819,0.51696561,0.00000000
-5.51375688,1.20545603,0.39361675,0.00562440,0.89313110,0.36652135,0.47728042,0.00000000
-5.50775388,1.11794082,0.36761000,0.00530350,0.82312630,0.33863463,0.43883157,0.00000000
-5.50175088,1.03259653,0.34136503,0.00497556,0.75507453,0.31187206,0.40223939,0.00000000
-5.49574787,0.95077122,0.31528099,0.00464635,0.69000064,0.28665560,0.36807030,0.00000000
-5.48974487,0.87370631,0.28973438,0.00432149,0.62882561,0.26337138,0.33683181,0.00000000
-5.48374187,0.80252456,0.26507335,0.00400634,0.57235792,0.24236764,0.30897003,0.00000000
-5.47773887,0.73822281,0.24161349,0.00370597,0.52128937,0.22395396,0.28486906,0.00000000
-5.47173587,0.68166873,0.21963510,0.00342503,0.47619483,0.20840150,0.26485220,0.00000000
-5.46573287,0.63360110,0.19938181,0.00316772,0.43753523,0.19594421,0.24918418,0.00000000
-5.45972986,0.59463250,0.18106046,0.00293775,0.40566305,0.18678024,0.23807415,0.00000000
-5.45372686,0.56525380,0.16484197,0.00273830,0.38082938,0.18107370,0.23167881,0.00000000
-5.44772386,0.54583937,0.15086303,0.00257202,0.36319191,0.17895614,0.23010546,0.00000000
-5.44172086,0.53665244,0.13922836,0.00244101,0.35282299,0.18052768,0.23341447,0.00000000
-5.43571786,0.53784983,0.13001324,0.00234684,0.34971722,0.18585756,0.24162101,0.00000000
-5.42971486,0.54948566,0.12326602,0.00229053,0.35379806,0.19498403,0.25469603,0.00000000
-5.42371186,0.57151374,0.11901055,0.00227262,0.36492316,0.20791354,0.27256634,0.00000000
-5.41770885,0.60378866,0.11724823,0.00229313,0.38288829,0.22461932,0.29511408,0.00000000
-5.41170585,0.64606562,0.11795950,0.00235160,0.40742992,0.24503951,0.32217565,0.00000000
-5.40570285,0.69799936,0.12110492,0.00244714,0.43822658,0.26907488,0.35354058,0.00000000
-5.39969985,0.75914283,0.12662550,0.00257839,0.47489939,0.29658669,0.38895047,0.00000000
-5.39369685,0.82894590,0.13444273,0.00274362,0.51701213,0.32739472,0.42809860,0.00000000
-5.38769385,0.90675508,0.14445795,0.00294067,0.56407132,0.36127590,0.47063048,0.00000000
-5.38169085,0.99181475,0.15655165,0.00316708,0.61552694,0.39796377,0.51614556,0.00000000
-5.37568784,1.08327049,0.17058259,0.00342001,0.67077398,0.43714915,0.56420059,0.00000000
-5.36968484,1.18017520,0.18638702,0.00369638,0.72915564,0.47848201,0.61431453,0.00000000
-5.36368184,1.28149826,0.20377833,0.00399284,0.78996814,0.52157499,0.66597530,0.00000000
-5.35767884,1.38613794,0.22254718,0.00430585,0.85246766,0.56600827,0.71864803,0.00000000
-5.35167584,1.49293707,0.24246243,0.00463176,0.91587931,0.61133605,0.77178486,0.00000000
-5.34567284,1.60070175,0.26327291,0.00496678,0.97940815,0.65709437,0.82483573,0.00000000
-5.33966983,1.70822267,0.28471025,0.00530716,1.04225209,0.70281000,0.87725996,0.00000000
-5.33366683,1.81429830,0.30649273,0.00564914,1.10361621,0.74801024,0.92853793,0.00000000
-5.32766383,1.91775934,0.32833014,0.00598909,1.16272828,0.79223314,0.97818243,0.00000000
-5.32166083,2.01749333,0.34992960,0.00632357,1.21885457,0.83503786,1.02574912,0.00000000
-5.31565783,2.11246856,0.37100210,0.00664934,1.27131581,0.87601456,1.07084555,0.00000000
-5.30965483,2.20175639,0.39126968,0.00696345,1.31950221,0.91479366,1.11313834,0.00000000
-5.30365183,2.28455087,0.41047280,0.00726329,1.36288723,0.95105390,1.15235818,0.00000000
-5.29764882,2.36018512,0.42837778,0.00754659,1.40103943,0.98452890,1.18830242,0.00000000
-5.29164582,2.42814364,0.44478385,0.00781149,1.43363191,1.01501220,1.22083514,0.00000000
-5.28564282,2.48807034,0.45952959,0.00805653,1.46044892,1.04236023,1.24988488,0.00000000
-5.27963982,2.53977186,0.47249843,0.00828067,1.48138949,1.06649364,1.27544020,0.00000000
-5.27363682,2.58321644,0.48362289,0.00848326,1.49646788,1.08739651,1.29754335,0.00000000
-5.26763382,2.61852830,0.49288743,0.00866406,1.50581091,1.10511407,1.31628260,0.00000000
-5.26163082,2.64597816,0.50032965,0.00882319,1.50965229,1.11974864,1.33178368,0.00000000
-5.25562781,2.66597026,0.50603989,0.00896113,1.50832423,1.13145437,1.34420086,0.00000000
-5.24962481,2.67902649,0.51015899,0.00907868,1.50224670,1.14043086,1.35370814,0.00000000
-5.24362181,2.68576843,0.51287443,0.00917692,1.49191465,1.14691596,1.36049105,0.00000000
-5.23761881,2.68689771,0.51441489,0.00925717,1.47788380,1.15117800,1.36473943,0.00000000
-5.23161581,2.68317545,0.51504330,0.00932097,1.46075524,1.15350764,1.36664135,0.00000000
-5.22561281,2.67540107,0.51504867,0.00937002,1.44115950,1.15420958,1.36637835,0.00000000
-5.21960980,2.66439116,0.51473698,0.00940615,1.41974024,1.15359415,1.36412201,0.00000000
-5.21360680,2.65095839,0.51442118,0.00943129,1.39713815,1.15196901,1.36003169,0.00000000
-5.20760380,2.63589091,0.51441081,0.00944738,1.37397523,1.14963088,1.35425324,0.00000000
-5.20160080,2.61993241,0.51500146,0.00945637,1.35083970,1.14685755,1.34691839,0.00000000
-5.19559780,2.60376284,0.51646426,0.00946015,1.32827197,1.14390001,1.33814463,0.00000000
-5.18959480,2.58798028,0.51903587,0.00946048,1.30675160,1.14097498,1.32803509,0.00000000
-5.18359180,2.57308391,0.52290920,0.00945893,1.28668576,1.13825792,1.31667842,0.00000000
-5.17758879,2.55945874,0.52822518,0.00945686,1.26839920,1.13587660,1.30414834,0.00000000
-5.17158579,2.54736228,0.53506582,0.00945530,1.25212611,1.13390558,1.29050288,0.00000000
-5.16558279,2.53691393,0.54344900,0.00945494,1.23800403,1.13236186,1.27578327,0.00000000
-5.15957979,2.52808756,0.55332503,0.00945606,1.22607012,1.13120187,1.26001277,0.00000000
-5.15357679,2.52070804,0.56457536,0.00945851,1.21626012,1.13032036,1.24319547,0.00000000
-5.14757379,2.51445229,0.57701363,0.00946165,1.20841005,1.12955117,1.22531546,0.00000000
-5.14157079,2.50885541,0.59038899,0.00946438,1.20226104,1.12867041,1.20633666,0.00000000
-5.13556778,2.50332233,0.60439196,0.00946514,1.19746725,1.12740201,1.18620359,0.00000000
-5.12956478,2.49714497,0.61866257,0.00946193,1.19360696,1.12542577,1.16484323,0.00000000
-5.12356178,2.48952503,0.63280074,0.00945240,1.19019660,1.12238777,1.14216834,0.00000000
-5.11755878,2.47960168,0.64637861,0.00943390,1.18670747,1.11791298,1.11808205,0.00000000
-5.11155578,2.46648360,0.65895442,0.00940363,1.18258480,1.11161950,1.09248379,0.00000000
-5.10555278,2.44928416,0.67008747,0.00935869,1.17726832,1.10313420,1.06527631,0.00000000
-5.09954977,2.42715836,0.67935370,0.00929628,1.17021380,1.09210874,1.03637349,0.00000000
-5.09354677,2.39933994,0.68636113,0.00921381,1.16091468,1.07823557,1.00570848,0.00000000
-5.08754377,2.36517703,0.69076466,0.00910904,1.14892281,1.06126296,0.97324175,0.00000000
-5.08154077,2.32416443,0.69227953,0.00898023,1.13386744,1.04100827,0.93896840,0.00000000
-5.07553777,2.27597108,0.69069274,0.00882624,1.11547160,1.01736899,0.90292444,0.00000000
-5.06953477,2.22046105,0.68587214,0.00864661,1.09356506,0.99033061,0.86519138,0.00000000
-5.06353177,2.15770706,0.67777247,0.00844169,1.06809317,0.95997115,0.82589889,0.00000000
-5.05752876,2.08799566,0.66643822,0.00821261,1.03912124,0.92646195,0.78522523,0.00000000
-5.05152576,2.01182366,0.65200312,0.00796136,1.00683409,0.89006458,0.74339541,0.00000000
-5.04552276,1.92988596,0.63468620,0.00769067,0.97153080,0.85112420,0.70067702,0.00000000
-5.03951976,1.84305531,0.61478463,0.00740402,0.93361493,0.81005935,0.65737403,0.00000000
-5.03351676,1.75235487,0.59266360,0.00710550,0.89358056,0.76734900,0.61381875,0.00000000
-5.02751376,1.65892487,0.56874378,0.00679971,0.85199476,0.72351725,0.57036253,0.00000000
-5.02151076,1.56398502,0.54348675,0.00649157,0.80947743,0.67911645,0.52736550,0.00000000
-5.01550775,1.46879432,0.51737915,0.00618621,0.76667930,0.63470964,0.48518601,0.00000000
-5.00950475,1.37461001,0.49091624,0.00588873,0.72425899,0.59085295,0.44417038,0.00000000
-5.00350175,1.28264772,0.46458543,0.00560406,0.68286035,0.54807877,0.40464319,0.00000000
-4.99749875,1.19404417,0.43885055,0.00533680,0.64309081,0.50688049,0.36689891,0.00000000
-4.99149575,1.10982413,0.41413749,0.00509100,0.60550164,0.46769920,0.33119497,0.00000000
-4.98549275,1.03087273,0.39082162,0.00487009,0.57057104,0.43091300,0.29774659,0.00000000
-4.97948974,0.95791414,0.36921750,0.00467671,0.53869041,0.39682911,0.26672372,0.00000000
-4.97348674,0.89149709,0.34957125,0.00451265,0.51015450,0.36567905,0.23824974,0.00000000
-4.96748374,0.83198760,0.33205565,0.00437879,0.48515550,0.33761679,0.21240232,0.00000000
-4.96148074,0.77956878,0.31676808,0.00427507,0.46378125,0.31271991,0.18921588,0.00000000
-4.95547774,0.73424741,0.30373137,0.00420052,0.44601752,0.29099347,0.16868569,0.00000000
-4.94947474,0.69586658,0.29289722,0.00415330,0.43175404,0.27237626,0.15077323,0.00000000
-4.94347174,0.66412373,0.28415204,0.00413077,0.42079394,0.25674906,0.13541243,0.00000000
-4.93746873,0.63859296,0.27732489,0.00412961,0.41286617,0.24394448,0.12251652,0.00000000
-4.93146573,0.61875056,0.27219710,0.00414595,0.40764016,0.23375784,0.11198514,0.00000000
-4.92546273,0.60400266,0.26851306,0.00417553,0.40474216,0.22595866,0.10371133,0.00000000
-4.91945973,0.59371362,0.26599180,0.00421381,0.40377261,0.22030224,0.09758807,0.00000000
-4.91345673,0.58723428,0.26433892,0.00425622,0.40432365,0.21654084,0.09351418,0.00000000
-4.90745373,0.58392871,0.26325822,0.00429824,0.40599623,0.21443416,0.09139927,0.00000000
-4.90145073,0.58319860,0.26246282,0.00433563,0.40841602,0.21375859,0.09116756,0.00000000
-4.89544772,0.58450438,0.26168517,0.00436454,0.41124759,0.21431495,0.09276044,0.00000000
-4.88944472,0.58738225,0.26068578,0.00438165,0.41420627,0.21593462,0.09613772,0.00000000
-4.88344172,0.59145681,0.25926026,0.00438425,0.41706722,0.21848363,0.10127743,0.00000000
-4.87743872,0.59644861,0.25724460,0.00437035,0.41967149,0.22186480,0.10817426,0.00000000
-4.87143572,0.60217671,0.25451840,0.00433874,0.42192880,0.22601786,0.11683675,0.00000000
-4.86543272,0.60855624,0.25100625,0.00428895,0.42381693,0.23091756,0.12728322,0.00000000
-4.85942971,0.61559113,0.24667712,0.00422128,0.42537798,0.23656995,0.13953666,0.00000000
-4.85342671,0.62336255,0.24154194,0.00413675,0.42671151,0.24300701,0.15361892,0.00000000
-4.84742371,0.63201369,0.23564967,0.00403702,0.42796506,0.25027996,0.16954416,0.00000000
-4.84142071,0.64173166,0.22908200,0.00392431,0.42932249,0.25845146,0.18731217,0.00000000
-4.83541771,0.65272732,0.22194702,0.00380129,0.43099059,0.26758726,0.20690158,0.00000000
-4.82941471,0.66521414,0.21437222,0.00367091,0.43318480,0.27774747,0.22826354,0.00000000
-4.82341171,0.67938715,0.20649724,0.00353632,0.43611449,0.28897813,0.25131595,0.00000000
-4.81740870,0.69540281,0.19846648,0.00340073,0.43996862,0.30130320,0.27593879,0.00000000
-4.81140570,0.71336092,0.19042224,0.00326723,0.44490243,0.31471762,0.30197056,0.00000000
-4.80540270,0.73328940,0.18249833,0.00313872,0.45102577,0.32918163,0.32920640,0.00000000
-4.79939970,0.75513264,0.17481467,0.00301777,0.45839354,0.34461661,0.35739781,0.00000000
-4.79339670,0.77874394,0.16747291,0.00290654,0.46699879,0.36090280,0.38625415,0.00000000
-4.78739370,0.80388253,0.16055322,0.00280671,0.47676875,0.37787886,0.41544613,0.00000000
-4.78139070,0.83021507,0.15411236,0.00271942,0.48756392,0.39534347,0.44461102,0.00000000
-4.77538769,0.85732185,0.14818295,0.00264528,0.49918030,0.41305879,0.47335957,0.00000000
-4.76938469,0.88470717,0.14277396,0.00258431,0.51135471,0.43075569,0.50128446,0.00000000
-4.76338169,0.91181350,0.13787219,0.00253605,0.52377283,0.44814067,0.52796995,0.00000000
-4.75737869,0.93803882,0.13344471,0.00249950,0.53607967,0.46490388,0.55300239,0.00000000
-4.75137569,0.96275630,0.12944201,0.00247330,0.54789202,0.48072829,0.57598118,0.00000000
-4.74537269,0.98533549,0.12580161,0.00245569,0.55881226,0.49529934,0.59652986,0.00000000
-4.73936968,1.00516403,0.12245205,0.00244469,0.56844293,0.50831476,0.61430675,0.00000000
-4.73336668,1.02166907,0.11931692,0.00243815,0.57640147,0.51949427,0.62901488,0.00000000
-4.72736368,1.03433735,0.11631880,0.00243386,0.58233445,0.52858864,0.64041066,0.00000000
-4.72136068,1.04273334,0.11338294,0.00242962,0.58593065,0.53538782,0.64831112,0.00000000
-4.71535768,1.04651450,0.11044057,0.00242337,0.58693261,0.53972793,0.65259932,0.00000000
-4.70935468,1.04544332,0.10743165,0.00241326,0.58514600,0.54149668,0.65322786,0.00000000
-4.70335168,1.03939559,0.10430708,0.00239768,0.58044654,0.54063724,0.65022022,0.00000000
-4.69734867,1.02836479,0.10103028,0.00237538,0.57278434,0.53715035,0.64367012,0.00000000
-4.69134567,1.01246246,0.09757813,0.00234542,0.56218540,0.53109467,0.63373873,0.00000000
-4.68534267,0.99191472,0.09394135,0.00230729,0.54875039,0.52258540,0.62065011,0.00000000
-4.67933967,0.96705522,0.09012435,0.00226082,0.53265082,0.51179132,0.60468487,0.00000000
-4.67333667,0.93831490,0.08614454,0.00220623,0.51412293,0.49893026,0.58617253,0.00000000
-4.66733367,0.90620901,0.08203136,0.00214409,0.49345953,0.48426347,0.56548263,0.00000000
-4.66133067,0.87132220,0.07782488,0.00207524,0.47100035,0.46808880,0.54301522,0.00000000
-4.65532766,0.83429201,0.07357434,0.00200081,0.44712128,0.45073319,0.51919083,0.00000000
-4.64932466,0.79579168,0.06933642,0.00192210,0.42222302,0.43254464,0.49444035,0.00000000
-4.64332166,0.75651279,0.06517364,0.00184054,0.39671963,0.41388396,0.46919520,0.00000000
-4.63731866,0.71714832,0.06115263,0.00175765,0.37102746,0.39511650,0.44387794,0.00000000
-4.63131566,0.67837675,0.05734260,0.00167494,0.34555478,0.37660415,0.41889373,0.00000000
-4.62531266,0.64084759,0.05381384,0.00159389,0.32069252,0.35869787,0.39462273,0.00000000
-4.61930965,0.60516869,0.05063638,0.00151587,0.29680642,0.34173076,0.37141372,0.00000000
-4.61330665,0.57189569,0.04787884,0.00144214,0.27423051,0.32601205,0.34957890,0.00000000
-4.60730365,0.54152361,0.04560731,0.00137374,0.25326233,0.31182190,0.32939018,0.00000000
-4.60130065,0.51448080,0.04388435,0.00131157,0.23415962,0.29940728,0.31107674,0.00000000
-4.59529765,0.49112514,0.04276814,0.00125629,0.21713844,0.28897879,0.29482405,0.00000000
-4.58929465,0.47174240,0.04231156,0.00120839,0.20237266,0.28070861,0.28077418,0.00000000
-4.58329165,0.45654658,0.04256131,0.00116811,0.18999455,0.27472939,0.26902734,0.00000000
-4.57728864,0.44568205,0.04355705,0.00113556,0.18009622,0.27113423,0.25964469,0.00000000
-4.57128564,0.43922722,0.04533046,0.00111065,0.17273175,0.26997748,0.25265197,0.00000000
-4.56528264,0.43719951,0.04790428,0.00109314,0.16791974,0.27127643,0.24804414,0.00000000
-4.55927964,0.43956127,0.05129132,0.00108272,0.16564611,0.27501379,0.24579067,0.00000000
-4.55327664,0.44622648,0.05549349,0.00107893,0.16586692,0.28114081,0.24584126,0.00000000
-4.54727364,0.45706802,0.06050093,0.00108132,0.16851128,0.28958090,0.24813192,0.00000000
-4.54127064,0.47192513,0.06629119,0.00108937,0.17348399,0.30023380,0.25259113,0.00000000
-4.53526763,0.49061105,0.07282874,0.00110256,0.18066820,0.31297998,0.25914581,0.00000000
-4.52926463,0.51292056,0.08006462,0.00112041,0.18992792,0.32768535,0.26772697,0.00000000
-4.52326163,0.53863729,0.08793664,0.00114248,0.20111050,0.34420595,0.27827475,0.00000000
-4.51725863,0.56754066,0.09636997,0.00116838,0.21404919,0.36239272,0.29074270,0.00000000
-4.51125563,0.59941236,0.10527823,0.00119782,0.22856579,0.38209603,0.30510105,0.00000000
-4.50525263,0.63404221,0.11456527,0.00123060,0.24447364,0.40316994,0.32133878,0.00000000
-4.49924962,0.67123332,0.12412748,0.00126662,0.26158079,0.42547613,0.33946448,0.00000000
-4.49324662,0.71080640,0.13385673,0.00130594,0.27969360,0.44888718,0.35950572,0.00000000
-4.48724362,0.75260317,0.14364387,0.00134872,0.29862064,0.47328935,0.38150708,0.00000000
-4.48124062,0.79648871,0.15338263,0.00139529,0.31817684,0.49858455,0.40552668,0.00000000
-4.47523762,0.84235277,0.16297391,0.00144611,0.33818788,0.52469156,0.43163143,0.00000000
-4.46923462,0.89010982,0.17233016,0.00150185,0.35849450,0.55154641,0.45989113,0.00000000
-4.46323162,0.93969800,0.18137972,0.00156330,0.37895680,0.57910192,0.49037159,0.00000000
-4.45722861,0.99107674,0.19007092,0.00163146,0.39945795,0.60732643,0.52312712,0.00000000
-4.45122561,1.04422334,0.19837558,0.00170748,0.41990750,0.63620171,0.55819269,0.00000000
-4.44522261,1.09912841,0.20629184,0.00179268,0.44024366,0.66572022,0.59557624,0.00000000
-4.43921961,1.15579038,0.21384596,0.00188853,0.46043458,0.69588188,0.63525140,0.00000000
-4.43321661,1.21420929,0.22109297,0.00199663,0.48047846,0.72669031,0.67715117,0.00000000
-4.42721361,1.27438000,0.22811599,0.00211869,0.50040216,0.75814898,0.72116292,0.00000000
-4.42121061,1.33628519,0.23502420,0.00225649,0.52025853,0.79025721,0.76712493,0.00000000
-4.41520760,1.39988833,0.24194927,0.00241182,0.54012221,0.82300637,0.81482500,0.00000000
-4.40920460,1.46512696,0.24904055,0.00258649,0.56008423,0.85637641,0.86400096,0.00000000
-4.40320160,1.53190661,0.25645887,0.00278220,0.58024543,0.89033279,0.91434355,0.00000000
-4.39719860,1.60009551,0.26436938,0.00300052,0.60070902,0.92482415,0.96550135,0.00000000
-4.39119560,1.66952044,0.27293360,0.00324282,0.62157259,0.95978056,1.01708769,0.00000000
-4.38519260,1.73996397,0.28230094,0.00351024,0.64291996,0.99511261,1.06868935,0.00000000
-4.37918959,1.81116306,0.29260028,0.00380355,0.66481317,1.03071131,1.11987665,0.00000000
-4.37318659,1.88280933,0.30393176,0.00412318,0.68728526,1.06644872,1.17021447,0.00000000
-4.36718359,1.95455099,0.31635941,0.00446912,0.71033392,1.10217938,1.21927375,0.00000000
-4.36118059,2.02599644,0.32990491,0.00484090,0.73391666,1.13774237,1.26664296,0.00000000
-4.35517759,2.09671939,0.34454280,0.00523756,0.75794770,1.17296396,1.31193905,0.00000000
-4.34917459,2.16626563,0.36019766,0.00565765,0.78229680,1.20766073,1.35481737,0.00000000
-4.34317159,2.23416101,0.37674314,0.00609924,0.80679024,1.24164305,1.39498018,0.00000000
-4.33716858,2.29992073,0.39400335,0.00655991,0.83121391,1.27471872,1.43218343,0.00000000
-4.33116558,2.36305934,0.41175634,0.00703684,0.85531863,1.30669683,1.46624152,0.00000000
-4.32516258,2.42310150,0.42973975,0.00752681,0.87882727,1.33739148,1.49702993,0.00000000
-4.31915958,2.47959283,0.44765832,0.00802632,0.90144356,1.36662543,1.52448581,0.00000000
-4.31315658,2.53211078,0.46519314,0.00853160,0.92286224,1.39423348,1.54860633,0.00000000
-4.30715358,2.58027482,0.48201198,0.00903876,0.94277999,1.42006546,1.56944523,0.00000000
