energy_ev,total_up,B_p_up,B_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.72386193,0.00302151,0.00002501,0.00000000,0.00000329,0.00040255,0.00409649,0.00136350
-5.71785893,0.00394600,0.00003336,0.00000000,0.00000439,0.00053641,0.00531987,0.00177192
-5.71185593,0.00511750,0.00004419,0.00000000,0.00000581,0.00070968,0.00685954,0.00228647
-5.70585293,0.00659030,0.00005812,0.00000000,0.00000764,0.00093222,0.00878172,0.00292950
-5.69984992,0.00842735,0.00007591,0.00000000,0.00000997,0.00121579,0.01116213,0.00372665
-5.69384692,0.01070069,0.00009843,0.00000000,0.00001293,0.00157429,0.01408619,0.00470689
-5.68784392,0.01349167,0.00012673,0.00000000,0.00001664,0.00202393,0.01764892,0.00590255
-5.68184092,0.01689091,0.00016201,0.00000000,0.00002126,0.00258340,0.02195429,0.00734907
-5.67583792,0.02099782,0.00020565,0.00000000,0.00002697,0.00327394,0.02711424,0.00908475
-5.66983492,0.02591968,0.00025918,0.00000000,0.00003396,0.00411941,0.03324699,0.01115017
-5.66383192,0.03177025,0.00032434,0.00000000,0.00004247,0.00514616,0.04047473,0.01358748
-5.65782891,0.03866769,0.00040302,0.00000000,0.00005272,0.00638287,0.04892069,0.01643938
-5.65182591,0.04673191,0.00049727,0.00000000,0.00006498,0.00786022,0.05870547,0.01974793
-5.64582291,0.05608129,0.00060926,0.00000000,0.00007951,0.00961033,0.06994266,0.02355312
-5.63981991,0.06682869,0.00074126,0.00000000,0.00009659,0.01166616,0.08273396,0.02789118
-5.63381691,0.07907695,0.00089558,0.00000000,0.00011651,0.01406061,0.09716368,0.03279275
-5.62781391,0.09291388,0.00107454,0.00000000,0.00013952,0.01682549,0.11329304,0.03828095
-5.62181091,0.10840686,0.00128040,0.00000000,0.00016587,0.01999031,0.13115421,0.04436931
-5.61580790,0.12559734,0.00151528,0.00000000,0.00019579,0.02358092,0.15074461,0.05105983
-5.60980490,0.14449537,0.00178107,0.00000000,0.00022946,0.02761803,0.17202154,0.05834110
-5.60380190,0.16507438,0.00207940,0.00000000,0.00026698,0.03211567,0.19489758,0.06618666
-5.59779890,0.18726669,0.00241154,0.00000000,0.00030841,0.03707963,0.21923705,0.07455370
-5.59179590,0.21095978,0.00277832,0.00000000,0.00035373,0.04250600,0.24485380,0.08338228
-5.58579290,0.23599385,0.00318009,0.00000000,0.00040280,0.04837981,0.27151071,0.09259494
-5.57978989,0.26216076,0.00361665,0.00000000,0.00045539,0.05467390,0.29892101,0.10209710
-5.57378689,0.28920474,0.00408727,0.00000000,0.00051117,0.06134816,0.32675167,0.11177807
-5.56778389,0.31682481,0.00459063,0.00000000,0.00056968,0.06834907,0.35462885,0.12151278
-5.56178089,0.34467932,0.00512487,0.00000000,0.00063036,0.07560980,0.38214547,0.13116421
-5.55577789,0.37239224,0.00568764,0.00000000,0.00069253,0.08305073,0.40887067,0.14058653
-5.54977489,0.39956147,0.00627615,0.00000000,0.00075541,0.09058059,0.43436088,0.14962880
-5.54377189,0.42576860,0.00688729,0.00000000,0.00081813,0.09809806,0.45817227,0.15813910
-5.53776888,0.45059009,0.00751770,0.00000000,0.00087976,0.10549403,0.47987388,0.16596903
-5.53176588,0.47360939,0.00816394,0.00000000,0.00093933,0.11265418,0.49906116,0.17297829
-5.52576288,0.49442938,0.00882260,0.00000000,0.00099583,0.11946206,0.51536910,0.17903920
-5.51975988,0.51268483,0.00949041,0.00000000,0.00104827,0.12580244,0.52848447,0.18404099
-5.51375688,0.52805421,0.01016437,0.00000000,0.00109569,0.13156471,0.53815661,0.18789352
-5.50775388,0.54027024,0.01084184,0.00000000,0.00113722,0.13664644,0.54420615,0.19053042
-5.50175088,0.54912886,0.01152061,0.00000000,0.00117205,0.14095667,0.54653131,0.19191138
-5.49574787,0.55449600,0.01219890,0.00000000,0.00119952,0.14441890,0.54511138,0.19202355
-5.48974487,0.55631188,0.01287537,0.00000000,0.00121911,0.14697371,0.54000732,0.19088184
-5.48374187,0.55459274,0.01354902,0.00000000,0.00123047,0.14858071,0.53135925,0.18852828
-5.47773887,0.54942969,0.01421917,0.00000000,0.00123342,0.14921984,0.51938118,0.18503036
-5.47173587,0.54098490,0.01488523,0.00000000,0.00122796,0.14889202,0.50435307,0.18047849
-5.46573287,0.52948536,0.01554661,0.00000000,0.00121427,0.14761891,0.48661062,0.17498260
-5.45972986,0.51521437,0.01620253,0.00000000,0.00119273,0.14544200,0.46653344,0.16866826
-5.45372686,0.49850134,0.01685184,0.00000000,0.00116386,0.14242104,0.44453201,0.16167223
-5.44772386,0.47971041,0.01749289,0.00000000,0.00112834,0.13863180,0.42103408,0.15413800
-5.44172086,0.45922836,0.01812342,0.00000000,0.00108695,0.13416344,0.39647121,0.14621119
-5.43571786,0.43745254,0.01874049,0.00000000,0.00104062,0.12911551,0.37126593,0.13803526
-5.42971486,0.41477921,0.01934052,0.00000000,0.00099031,0.12359480,0.34582013,0.12974764
-5.42371186,0.39159306,0.01991940,0.00000000,0.00093704,0.11771220,0.32050501,0.12147643
-5.41770885,0.36825805,0.02047264,0.00000000,0.00088187,0.11157971,0.29565305,0.11333779
-5.41170585,0.34511021,0.02099572,0.00000000,0.00082583,0.10530776,0.27155209,0.10543411
-5.40570285,0.32245237,0.02148445,0.00000000,0.00076997,0.09900290,0.24844164,0.09785304
-5.39969985,0.30055119,0.02193541,0.00000000,0.00071527,0.09276612,0.22651144,0.09066722
-5.39369685,0.27963619,0.02234651,0.00000000,0.00066269,0.08669157,0.20590198,0.08393488
-5.38769385,0.25990083,0.02271757,0.00000000,0.00061313,0.08086596,0.18670695,0.07770098
-5.38169085,0.24150546,0.02305090,0.00000000,0.00056745,0.07536850,0.16897712,0.07199898
-5.37568784,0.22458152,0.02335190,0.00000000,0.00052646,0.07027130,0.15272544,0.06685295
-5.36968484,0.20923700,0.02362959,0.00000000,0.00049094,0.06564025,0.13793294,0.06227999
-5.36368184,0.19556245,0.02389708,0.00000000,0.00046165,0.06153619,0.12455504,0.05829263
-5.35767884,0.18363720,0.02417191,0.00000000,0.00043934,0.05801623,0.11252795,0.05490131
-5.35167584,0.17353538,0.02447629,0.00000000,0.00042474,0.05513522,0.10177493,0.05211656
-5.34567284,0.16533132,0.02483708,0.00000000,0.00041862,0.05294702,0.09221194,0.04995086
-5.33966983,0.15910403,0.02528568,0.00000000,0.00042177,0.05150572,0.08375275,0.04842013
-5.33366683,0.15494029,0.02585762,0.00000000,0.00043502,0.05086637,0.07631313,0.04754463
-5.32766383,0.15293644,0.02659201,0.00000000,0.00045920,0.05108536,0.06981426,0.04734935
-5.32166083,0.15319843,0.02753072,0.00000000,0.00049522,0.05222036,0.06418510,0.04786379
-5.31565783,0.15584026,0.02871734,0.00000000,0.00054397,0.05432956,0.05936400,0.04912121
-5.30965483,0.16098079,0.03019601,0.00000000,0.00060635,0.05747046,0.05529941,0.05115721
-5.30365183,0.16873904,0.03201003,0.00000000,0.00068327,0.06169808,0.05194994,0.05400797
-5.29764882,0.17922820,0.03420039,0.00000000,0.00077554,0.06706259,0.04928380,0.05770796
-5.29164582,0.19254856,0.03680421,0.00000000,0.00088394,0.07360663,0.04727776,0.06228743
-5.28564282,0.20877982,0.03985314,0.00000000,0.00100908,0.08136224,0.04591586,0.06776963
-5.27963982,0.22797300,0.04337184,0.00000000,0.00115144,0.09034767,0.04518784,0.07416809
-5.27363682,0.25014257,0.04737659,0.00000000,0.00131128,0.10056415,0.04508757,0.08148386
-5.26763382,0.27525898,0.05187397,0.00000000,0.00148862,0.11199287,0.04561145,0.08970312
-5.26163082,0.30324237,0.05685994,0.00000000,0.00168319,0.12459235,0.04675698,0.09879509
-5.25562781,0.33395753,0.06231909,0.00000000,0.00189442,0.13829629,0.04852142,0.10871051
-5.24962481,0.36721072,0.06822430,0.00000000,0.00212140,0.15301225,0.05090076,0.11938067
-5.24362181,0.40274855,0.07453679,0.00000000,0.00236288,0.16862112,0.05388883,0.13071733
-5.23761881,0.44025918,0.08120658,0.00000000,0.00261726,0.18497763,0.05747669,0.14261320
-5.23161581,0.47937588,0.08817338,0.00000000,0.00288263,0.20191193,0.06165217,0.15494348
-5.22561281,0.51968300,0.09536781,0.00000000,0.00315676,0.21923221,0.06639965,0.16756795
-5.21960980,0.56072421,0.10271311,0.00000000,0.00343717,0.23672841,0.07169991,0.18033403
-5.21360680,0.60201267,0.11012702,0.00000000,0.00372116,0.25417686,0.07753007,0.19308030
-5.20760380,0.64304287,0.11752396,0.00000000,0.00400588,0.27134573,0.08386358,0.20564061
-5.20160080,0.68330355,0.12481734,0.00000000,0.00428839,0.28800109,0.09067017,0.21784850
-5.19559780,0.72229117,0.13192188,0.00000000,0.00456576,0.30391327,0.09791573,0.22954178
-5.18959480,0.75952340,0.13875585,0.00000000,0.00483511,0.31886337,0.10556215,0.24056699
-5.18359180,0.79455186,0.14524318,0.00000000,0.00509369,0.33264956,0.11356699,0.25078367
-5.17758879,0.82697378,0.15131525,0.00000000,0.00533896,0.34509284,0.12188313,0.26006806
-5.17158579,0.85644173,0.15691235,0.00000000,0.00556864,0.35604210,0.13045832,0.26831623
-5.16558279,0.88267135,0.16198475,0.00000000,0.00578073,0.36537823,0.13923472,0.27544643
-5.15957979,0.90544653,0.16649332,0.00000000,0.00597361,0.37301705,0.14814842,0.28140052
-5.15357679,0.92462200,0.17040971,0.00000000,0.00614599,0.37891100,0.15712916,0.28614452
-5.14757379,0.94012336,0.17371607,0.00000000,0.00629697,0.38304954,0.16610017,0.28966825
-5.14157079,0.95194455,0.17640448,0.00000000,0.00642599,0.38545825,0.17497824,0.29198411
-5.13556778,0.96014324,0.17847597,0.00000000,0.00653288,0.38619677,0.18367419,0.29312510
-5.12956478,0.96483433,0.17993938,0.00000000,0.00661775,0.38535568,0.19209362,0.29314226
-5.12356178,0.96618218,0.18081003,0.00000000,0.00668105,0.38305249,0.20013819,0.29210162
-5.11755878,0.96439189,0.18110836,0.00000000,0.00672346,0.37942710,0.20770720,0.29008090
-5.11155578,0.95970034,0.18085865,0.00000000,0.00674590,0.37463676,0.21469963,0.28716616
-5.10555278,0.95236726,0.18008777,0.00000000,0.00674948,0.36885095,0.22101652,0.28344846
-5.09954977,0.94266691,0.17882417,0.00000000,0.00673547,0.36224631,0.22656356,0.27902084
-5.09354677,0.93088057,0.17709703,0.00000000,0.00670527,0.35500188,0.23125388,0.27397554
-5.08754377,0.91729011,0.17493569,0.00000000,0.00666041,0.34729474,0.23501085,0.26840179
-5.08154077,0.90217291,0.17236929,0.00000000,0.00660248,0.33929634,0.23777073,0.26238400
-5.07553777,0.88579791,0.16942656,0.00000000,0.00653322,0.33116940,0.23948510,0.25600046
-5.06953477,0.86842299,0.16613584,0.00000000,0.00645441,0.32306558,0.24012286,0.24932257
-5.06353177,0.85029349,0.16252525,0.00000000,0.00636795,0.31512396,0.23967173,0.24241446
-5.05752876,0.83164172,0.15862283,0.00000000,0.00627585,0.30747016,0.23813920,0.23533307
-5.05152576,0.81268732,0.15445684,0.00000000,0.00618021,0.30021622,0.23555274,0.22812846
-5.04552276,0.79363831,0.15005592,0.00000000,0.00608330,0.29346112,0.23195945,0.22084444
-5.03951976,0.77469264,0.14544933,0.00000000,0.00598750,0.28729184,0.22742496,0.21351931
-5.03351676,0.75604023,0.14066701,0.00000000,0.00589537,0.28178499,0.22203184,0.20618676
-5.02751376,0.73786521,0.13573969,0.00000000,0.00580966,0.27700879,0.21587743,0.19887679
-5.02151076,0.72034835,0.13069877,0.00000000,0.00573330,0.27302537,0.20907133,0.19161666
-5.01550775,0.70366970,0.12557631,0.00000000,0.00566942,0.26989330,0.20173263,0.18443186
-5.00950475,0.68801114,0.12040487,0.00000000,0.00562137,0.26767019,0.19398703,0.17734699
-5.00350175,0.67355883,0.11521734,0.00000000,0.00559272,0.26641524,0.18596393,0.17038665
-4.99749875,0.66050553,0.11004684,0.00000000,0.00558722,0.26619158,0.17779373,0.16357626
-4.99149575,0.64905242,0.10492658,0.00000000,0.00560882,0.26706826,0.16960526,0.15694278
-4.98549275,0.63941041,0.09988977,0.00000000,0.00566158,0.26912176,0.16152360,0.15051542
-4.97948974,0.63180063,0.09496956,0.00000000,0.00574969,0.27243674,0.15366825,0.14432620
-4.97348674,0.62645395,0.09019906,0.00000000,0.00587733,0.27710605,0.14615154,0.13841040
-4.96748374,0.62360920,0.08561131,0.00000000,0.00604864,0.28322971,0.13907757,0.13280684
-4.96148074,0.62351019,0.08123932,0.00000000,0.00626755,0.29091298,0.13254134,0.12755803
-4.95547774,0.62640107,0.07711602,0.00000000,0.00653770,0.30026327,0.12662823,0.12271007
-4.94947474,0.63252038,0.07327424,0.00000000,0.00686225,0.31138611,0.12141362,0.11831232
-4.94347174,0.64209357,0.06974656,0.00000000,0.00724376,0.32438022,0.11696277,0.11441684
-4.93746873,0.65532443,0.06656504,0.00000000,0.00768399,0.33933185,0.11333074,0.11107751
-4.93146573,0.67238567,0.06376094,0.00000000,0.00818376,0.35630873,0.11056233,0.10834896
-4.92546273,0.69340907,0.06136420,0.00000000,0.00874277,0.37535387,0.10869218,0.10628519
-4.91945973,0.71847573,0.05940285,0.00000000,0.00935950,0.39647965,0.10774474,0.10493803
-4.91345673,0.74760720,0.05790231,0.00000000,0.01003107,0.41966262,0.10773433,0.10435537
-4.90745373,0.78075777,0.05688454,0.00000000,0.01075322,0.44483931,0.10866520,0.10457931
-4.90145073,0.81780888,0.05636718,0.00000000,0.01152027,0.47190357,0.11053166,0.10564423
-4.89544772,0.85856591,0.05636260,0.00000000,0.01232518,0.50070565,0.11331821,0.10757492
-4.88944472,0.90275795,0.05687694,0.00000000,0.01315966,0.53105332,0.11699988,0.11038473
-4.88344172,0.95004067,0.05790924,0.00000000,0.01401437,0.56271500,0.12154261,0.11407398
-4.87743872,1.00000241,0.05945063,0.00000000,0.01487910,0.59542514,0.12690378,0.11862852
-4.87143572,1.05217343,0.06148361,0.00000000,0.01574312,0.62889134,0.13303295,0.12401866
-4.86543272,1.10603784,0.06398160,0.00000000,0.01659548,0.66280325,0.13987265,0.13019848
-4.85942971,1.16104769,0.06690863,0.00000000,0.01742537,0.69684251,0.14735937,0.13710547
-4.85342671,1.21663862,0.07021932,0.00000000,0.01822253,0.73069340,0.15542456,0.14466077
-4.84742371,1.27224608,0.07385916,0.00000000,0.01897756,0.76405348,0.16399567,0.15276975
-4.84142071,1.32732130,0.07776506,0.00000000,0.01968232,0.79664356,0.17299721,0.16132317
-4.83541771,1.38134602,0.08186626,0.00000000,0.02033017,0.82821638,0.18235169,0.17019878
-4.82941471,1.43384518,0.08608552,0.00000000,0.02091626,0.85856344,0.19198043,0.17926344
-4.82341171,1.48439687,0.09034061,0.00000000,0.02143764,0.88751944,0.20180420,0.18837556
-4.81740870,1.53263879,0.09454610,0.00000000,0.02189332,0.91496403,0.21174368,0.19738801
-4.81140570,1.57827119,0.09861537,0.00000000,0.02228429,0.94082071,0.22171965,0.20615125
-4.80540270,1.62105594,0.10246277,0.00000000,0.02261337,0.96505290,0.23165307,0.21451670
-4.79939970,1.66081207,0.10600592,0.00000000,0.02288499,0.98765746,0.24146485,0.22234025
-4.79339670,1.69740825,0.10916802,0.00000000,0.02310496,1.00865600,0.25107564,0.22948570
-4.78739370,1.73075284,0.11188010,0.00000000,0.02328010,1.02808466,0.26040547,0.23582817
-4.78139070,1.76078226,0.11408318,0.00000000,0.02341789,1.04598309,0.26937345,0.24125727
-4.77538769,1.78744900,0.11573010,0.00000000,0.02352607,1.06238332,0.27789759,0.24567995
-4.76938469,1.81070983,0.11678717,0.00000000,0.02361230,1.07729946,0.28589480,0.24902285
-4.76338169,1.83051560,0.11723534,0.00000000,0.02368376,1.09071902,0.29328116,0.25123429
-4.75737869,1.84680328,0.11707093,0.00000000,0.02374690,1.10259641,0.29997258,0.25228549
-4.75137569,1.85949099,0.11630593,0.00000000,0.02380722,1.11284936,0.30588579,0.25217125
-4.74537269,1.86847652,0.11496770,0.00000000,0.02386909,1.12135843,0.31093973,0.25090995
-4.73936968,1.87363949,0.11309826,0.00000000,0.02393568,1.12796988,0.31505734,0.24854286
-4.73336668,1.87484706,0.11075294,0.00000000,0.02400901,1.13250173,0.31816765,0.24513271
-4.72736368,1.87196287,0.10799868,0.00000000,0.02408998,1.13475269,0.32020809,0.24076180
-4.72136068,1.86485837,0.10491187,0.00000000,0.02417856,1.13451343,0.32112705,0.23552944
-4.71535768,1.85342606,0.10157591,0.00000000,0.02427394,1.13157956,0.32088626,0.22954896
-4.70935468,1.83759320,0.09807845,0.00000000,0.02437475,1.12576533,0.31946325,0.22294439
-4.70335168,1.81733538,0.09450863,0.00000000,0.02447928,1.11691739,0.31685339,0.21584689
-4.69734867,1.79268858,0.09095416,0.00000000,0.02458567,1.10492750,0.31307162,0.20839109
-4.69134567,1.76375905,0.08749858,0.00000000,0.02469211,1.08974361,0.30815363,0.20071140
-4.68534267,1.73073008,0.08421871,0.00000000,0.02479690,1.07137849,0.30215651,0.19293852
-4.67933967,1.69386525,0.08118231,0.00000000,0.02489860,1.04991542,0.29515869,0.18519618
-4.67333667,1.65350790,0.07844622,0.00000000,0.02499599,1.02551066,0.28725931,0.17759830
-4.66733367,1.61007680,0.07605488,0.00000000,0.02508808,0.99839268,0.27857693,0.17024661
-4.66133067,1.56405845,0.07403937,0.00000000,0.02517404,0.96885820,0.26924773,0.16322877
-4.65532766,1.51599657,0.07241699,0.00000000,0.02525305,0.93726540,0.25942330,0.15661723
-4.64932466,1.46647951,0.07119141,0.00000000,0.02532427,0.90402495,0.24926803,0.15046862
-4.64332166,1.41612653,0.07035329,0.00000000,0.02538669,0.86958931,0.23895649,0.14482390
-4.63731866,1.36557400,0.06988150,0.00000000,0.02543908,0.83444122,0.22867068,0.13970915
-4.63131566,1.31546234,0.06974479,0.00000000,0.02547993,0.79908195,0.21859745,0.13513695
-4.62531266,1.26642462,0.06990380,0.00000000,0.02550752,0.76402012,0.20892619,0.13110839
-4.61930965,1.21907750,0.07031346,0.00000000,0.02551997,0.72976156,0.19984679,0.12761555
-4.61330665,1.17401480,0.07092564,0.00000000,0.02551540,0.69680077,0.19154797,0.12464433
-4.60730365,1.13180407,0.07169186,0.00000000,0.02549219,0.66561415,0.18421605,0.12217761
-4.60130065,1.09298583,0.07256606,0.00000000,0.02544920,0.63665521,0.17803390,0.12019848
-4.59529765,1.05807525,0.07350734,0.00000000,0.02538609,0.61035149,0.17318023,0.11869352
-4.58929465,1.02756548,0.07448240,0.00000000,0.02530367,0.58710317,0.16982891,0.11765583
-4.58329165,1.00193195,0.07546782,0.00000000,0.02520418,0.56728265,0.16814825,0.11708785
-4.57728864,0.98163671,0.07645186,0.00000000,0.02509164,0.55123498,0.16830008,0.11700368
-4.57128564,0.96713178,0.07743592,0.00000000,0.02497198,0.53927820,0.17043845,0.11743084
-4.56528264,0.95886064,0.07843535,0.00000000,0.02485329,0.53170337,0.17470785,0.11841133
-4.55927964,0.95725712,0.07947991,0.00000000,0.02474580,0.52877361,0.18124079,0.12000206
-4.55327664,0.96274115,0.08061347,0.00000000,0.02466183,0.53072187,0.19015484,0.12227431
-4.54727364,0.97571090,0.08189330,0.00000000,0.02461562,0.53774700,0.20154893,0.12531258
-4.54127064,0.99653151,0.08338876,0.00000000,0.02462299,0.55000838,0.21549916,0.12921249
-4.53526763,1.02552049,0.08517951,0.00000000,0.02470092,0.56761876,0.23205426,0.13407806
-4.52926463,1.06293051,0.08735328,0.00000000,0.02486703,0.59063600,0.25123071,0.14001831
-4.52326163,1.10893037,0.09000326,0.00000000,0.02513892,0.61905385,0.27300809,0.14714330
-4.51725863,1.16358520,0.09322527,0.00000000,0.02553352,0.65279251,0.29732467,0.15555984
-4.51125563,1.22683717,0.09711461,0.00000000,0.02606637,0.69168955,0.32407367,0.16536690
-4.50525263,1.29848786,0.10176293,0.00000000,0.02675086,0.73549203,0.35310062,0.17665096
-4.49924962,1.37818378,0.10725503,0.00000000,0.02759761,0.78385043,0.38420185,0.18948143
-4.49324662,1.46540597,0.11366573,0.00000000,0.02861378,0.83631511,0.41712456,0.20390640
-4.48724362,1.55946484,0.12105689,0.00000000,0.02980256,0.89233593,0.45156863,0.21994872
-4.48124062,1.65950088,0.12947474,0.00000000,0.03116274,0.95126545,0.48719013,0.23760266
-4.47523762,1.76449187,0.13894744,0.00000000,0.03268840,1.01236589,0.52360666,0.25683130
-4.46923462,1.87326639,0.14948305,0.00000000,0.03436881,1.07482004,0.56040440,0.27756464
-4.46323162,1.98452371,0.16106798,0.00000000,0.03618843,1.13774581,0.59714661,0.29969862
-4.45722861,2.09685925,0.17366581,0.00000000,0.03812709,1.20021422,0.63338330,0.32309501
-4.45122561,2.20879485,0.18721671,0.00000000,0.04016036,1.26127006,0.66866181,0.34758227
-4.44522261,2.31881255,0.20163737,0.00000000,0.04226001,1.31995468,0.70253767,0.37295723
-4.43921961,2.42539066,0.21682143,0.00000000,0.04439469,1.37532983,0.73458544,0.39898779
-4.43321661,2.52704054,0.23264056,0.00000000,0.04653061,1.42650181,0.76440903,0.42541625
-4.42721361,2.62234262,0.24894596,0.00000000,0.04863243,1.47264471,0.79165094,0.45196352
-4.42121061,2.70998011,0.26557047,0.00000000,0.05066414,1.51302193,0.81600022,0.47833379
-4.41520760,2.78876913,0.28233108,0.00000000,0.05258992,1.54700508,0.83719857,0.50421982
-4.40920460,2.85768405,0.29903197,0.00000000,0.05437513,1.57408932,0.85504467,0.52930845
-4.40320160,2.91587720,0.31546783,0.00000000,0.05598714,1.59390473,0.86939623,0.55328641
-4.39719860,2.96269230,0.33142755,0.00000000,0.05739617,1.60622321,0.88017013,0.57584613
-4.39119560,2.99767143,0.34669810,0.00000000,0.05857598,1.61096070,0.88734049,0.59669151
-4.38519260,3.02055554,0.36106857,0.00000000,0.05950450,1.60817474,0.89093494,0.61554344
-4.37918959,3.03127901,0.37433425,0.00000000,0.06016428,1.59805767,0.89102950,0.63214503
-4.37318659,3.02995872,0.38630071,0.00000000,0.06054286,1.58092590,0.88774221,0.64626635
-4.36718359,3.01687884,0.39678765,0.00000000,0.06063289,1.55720582,0.88122613,0.65770872
-4.36118059,2.99247207,0.40563268,0.00000000,0.06043219,1.52741708,0.87166204,0.66630830
-4.35517759,2.95729882,0.41269462,0.00000000,0.05994363,1.49215424,0.85925115,0.67193912
-4.34917459,2.91202523,0.41785655,0.00000000,0.05917488,1.45206746,0.84420840,0.67451535
-4.34317159,2.85740142,0.42102831,0.00000000,0.05813803,1.40784320,0.82675646,0.67399290
-4.33716858,2.79424077,0.42214856,0.00000000,0.05684917,1.36018578,0.80712078,0.67037023
-4.33116558,2.72340121,0.42118622,0.00000000,0.05532781,1.30980042,0.78552581,0.66368852
-4.32516258,2.64576911,0.41814130,0.00000000,0.05359638,1.25737847,0.76219242,0.65403102
-4.31915958,2.56224617,0.41304518,0.00000000,0.05167953,1.20358510,0.73733655,0.64152182
-4.31315658,2.47373939,0.40596016,0.00000000,0.04960365,1.14904993,0.71116893,0.62632388
-4.30715358,2.38115418,0.39697843,0.00000000,0.04739621,1.09436043,0.68389567,0.60863640
