energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Li_s_up,S_s_up,S_p_up
-5.85592796,1.11489206,0.02431885,0.05832269,0.44455757,0.15985864,0.21441442,0.04270981,0.43506077
-5.84992496,1.12678920,0.02463400,0.05990710,0.45354507,0.16248248,0.21552181,0.04292494,0.43827393
-5.84392196,1.13295729,0.02482314,0.06118889,0.46006222,0.16427321,0.21552372,0.04295407,0.43923471
-5.83791896,1.13350050,0.02488275,0.06215077,0.46401141,0.16523665,0.21443244,0.04281812,0.43800432
-5.83191596,1.12865589,0.02481190,0.06278185,0.46534431,0.16540089,0.21227965,0.04254339,0.43469407
-5.82591296,1.11878516,0.02461240,0.06307784,0.46406330,0.16481566,0.20911556,0.04216054,0.42946141
-5.81990995,1.10436220,0.02428893,0.06304118,0.46022146,0.16355091,0.20500768,0.04170344,0.42250457
-5.81390695,1.08595716,0.02384909,0.06268085,0.45392108,0.16169480,0.20003904,0.04120784,0.41405576
-5.80790395,1.06421758,0.02330337,0.06201201,0.44531058,0.15935112,0.19430622,0.04070990,0.40437351
-5.80190095,1.03984730,0.02266499,0.06105546,0.43458029,0.15663624,0.18791692,0.04024477,0.39373424
-5.79589795,1.01358411,0.02194972,0.05983688,0.42195682,0.15367574,0.18098745,0.03984512,0.38242350
-5.78989495,0.98617707,0.02117557,0.05838596,0.40769666,0.15060088,0.17364004,0.03953979,0.37072728
-5.78389195,0.95836443,0.02036244,0.05673537,0.39207894,0.14754509,0.16600019,0.03935259,0.35892365
-5.77788894,0.93085306,0.01953168,0.05491975,0.37539784,0.14464052,0.15819412,0.03930127,0.34727516
-5.77188594,0.90430035,0.01870557,0.05297457,0.35795483,0.14201500,0.15034628,0.03939682,0.33602225
-5.76588294,0.87929914,0.01790687,0.05093513,0.34005110,0.13978928,0.14257729,0.03964293,0.32537802
-5.75987994,0.85636644,0.01715818,0.04883553,0.32198043,0.13807492,0.13500210,0.04003589,0.31552446
-5.75387694,0.83593621,0.01648143,0.04670781,0.30402280,0.13697264,0.12772856,0.04056473,0.30661028
-5.74787394,0.81835641,0.01589729,0.04458125,0.28643883,0.13657142,0.12085641,0.04121169,0.29875044
-5.74187094,0.80389025,0.01542467,0.04248181,0.26946539,0.13694810,0.11447670,0.04195303,0.29202732
-5.73586793,0.79272152,0.01508014,0.04043173,0.25331229,0.13816765,0.10867157,0.04276004,0.28649330
-5.72986493,0.78496335,0.01487752,0.03844944,0.23816023,0.14028393,0.10351447,0.04360033,0.28217479
-5.72386193,0.78066989,0.01482748,0.03654953,0.22415992,0.14334082,0.09907060,0.04443926,0.27907716
-5.71785893,0.77985014,0.01493713,0.03474301,0.21143233,0.14737373,0.09539764,0.04524153,0.27719058
-5.71185593,0.78248297,0.01520984,0.03303763,0.20006994,0.15241119,0.09254658,0.04597272,0.27649610
-5.70585293,0.78853241,0.01564500,0.03143838,0.19013875,0.15847650,0.09056256,0.04660089,0.27697183
-5.69984992,0.79796232,0.01623797,0.02994809,0.18168099,0.16558923,0.08948568,0.04709803,0.27859881
-5.69384692,0.81074948,0.01698011,0.02856804,0.17471820,0.17376648,0.08935157,0.04744141,0.28136610
-5.68784392,0.82689426,0.01785887,0.02729859,0.16925454,0.18302376,0.09019175,0.04761465,0.28527501
-5.68184092,0.84642830,0.01885805,0.02613977,0.16528006,0.19337540,0.09203359,0.04760857,0.29034192
-5.67583792,0.86941852,0.01995813,0.02509183,0.16277377,0.20483447,0.09489996,0.04742174,0.29659982
-5.66983492,0.89596739,0.02113674,0.02415569,0.16170636,0.21741209,0.09880841,0.04706073,0.30409817
-5.66383192,0.92620914,0.02236918,0.02333321,0.16204240,0.23111627,0.10376998,0.04653999,0.31290128
-5.65782891,0.96030214,0.02362903,0.02262742,0.16374200,0.24595020,0.10978769,0.04588147,0.32308509
-5.65182591,0.99841783,0.02488892,0.02204253,0.16676182,0.26191010,0.11685475,0.04511390,0.33473266
-5.64582291,1.04072663,0.02612124,0.02158386,0.17105542,0.27898273,0.12495260,0.04427184,0.34792841
-5.63981991,1.08738161,0.02729897,0.02125760,0.17657310,0.29714272,0.13404895,0.04339450,0.36275157
-5.63381691,1.13850072,0.02839644,0.02107047,0.18326116,0.31634978,0.14409594,0.04252437,0.37926898
-5.62781391,1.19414850,0.02939017,0.02102930,0.19106082,0.33654602,0.15502853,0.04170574,0.39752780
-5.62181091,1.25431823,0.03025961,0.02114054,0.19990682,0.35765343,0.16676345,0.04098317,0.41754842
-5.61580790,1.31891555,0.03098777,0.02140973,0.20972593,0.37957182,0.17919859,0.04039990,0.43931784
-5.60980490,1.38774436,0.03156186,0.02184098,0.22043553,0.40217727,0.19221318,0.03999641,0.46278420
-5.60380190,1.46049595,0.03197376,0.02243648,0.23194227,0.42532118,0.20566875,0.03980891,0.48785236
-5.59779890,1.53674198,0.03222028,0.02319604,0.24414127,0.44883019,0.21941096,0.03986814,0.51438122
-5.59179590,1.61593196,0.03230344,0.02411674,0.25691556,0.47250689,0.23327229,0.04019820,0.54218262
-5.58579290,1.69739543,0.03223044,0.02519267,0.27013628,0.49613146,0.24707551,0.04081567,0.57102226
-5.57978989,1.78034923,0.03201355,0.02641477,0.28366342,0.51946431,0.26063796,0.04172893,0.60062241
-5.57378689,1.86390961,0.03166981,0.02777084,0.29734729,0.54224960,0.27377638,0.04293766,0.63066662
-5.56778389,1.94710908,0.03122062,0.02924567,0.31103066,0.56421970,0.28631217,0.04443271,0.66080611
-5.56178089,2.02891737,0.03069115,0.03082126,0.32455148,0.58510044,0.29807687,0.04619611,0.69066772
-5.55577789,2.10826612,0.03010964,0.03247726,0.33774629,0.60461706,0.30891753,0.04820141,0.71986323
-5.54977489,2.18407609,0.02950663,0.03419147,0.35045388,0.62250071,0.31870185,0.05041420,0.74799946
-5.54377189,2.25528638,0.02891405,0.03594042,0.36251934,0.63849528,0.32732273,0.05279292,0.77468910
-5.53776888,2.32088422,0.02836435,0.03770012,0.37379822,0.65236436,0.33470204,0.05528988,0.79956158
-5.53176588,2.37993445,0.02788947,0.03944680,0.38416047,0.66389816,0.34079334,0.05785241,0.82227365
-5.52576288,2.43160743,0.02751990,0.04115768,0.39349424,0.67291998,0.34558345,0.06042425,0.84251930
-5.51975988,2.47520438,0.02728373,0.04281178,0.40170904,0.67929217,0.34909275,0.06294706,0.86003856
-5.51375688,2.51017897,0.02720571,0.04439067,0.40873833,0.68292121,0.35137407,0.06536197,0.87462477
-5.50775388,2.53615444,0.02730643,0.04587917,0.41454121,0.68376171,0.35251031,0.06761120,0.88613017
-5.50175088,2.55293537,0.02760154,0.04726590,0.41910325,0.68181918,0.35261076,0.06963974,0.89446941
-5.49574787,2.56051368,0.02810108,0.04854379,0.42243626,0.67715134,0.35180637,0.07139687,0.89962105
-5.48974487,2.55906843,0.02880902,0.04971036,0.42457704,0.66986789,0.35024405,0.07283764,0.90162674
-5.48374187,2.54895949,0.02972289,0.05076783,0.42558521,0.66012880,0.34808039,0.07392419,0.90058841
-5.47773887,2.53071534,0.03083357,0.05172309,0.42554014,0.64814088,0.34547501,0.07462679,0.89666341
-5.47173587,2.50501520,0.03212536,0.05258741,0.42453707,0.63415299,0.34258388,0.07492477,0.89005793
-5.46573287,2.47266656,0.03357617,0.05337598,0.42268280,0.61844981,0.33955291,0.07480699,0.88101901
-5.45972986,2.43457873,0.03515797,0.05410725,0.42009099,0.60134451,0.33651209,0.07427213,0.86982542
-5.45372686,2.39173360,0.03683745,0.05480211,0.41687728,0.58317047,0.33357055,0.07332858,0.85677801
-5.44772386,2.34515483,0.03857685,0.05548289,0.41315470,0.56427243,0.33081265,0.07199406,0.84218968
-5.44172086,2.29587665,0.04033498,0.05617233,0.40902938,0.54499730,0.32829532,0.07029490,0.82637574
-5.43571786,2.24491351,0.04206847,0.05689243,0.40459680,0.52568507,0.32604676,0.06826503,0.80964474
-5.42971486,2.19323182,0.04373303,0.05766327,0.39993889,0.50666003,0.32406654,0.06594480,0.79229037
-5.42371186,2.14172488,0.04528487,0.05850194,0.39512194,0.48822274,0.32232708,0.06337951,0.77458463
-5.41770885,2.09119168,0.04668213,0.05942152,0.39019558,0.47064295,0.32077634,0.06061792,0.75677245
-5.41170585,2.04232060,0.04788632,0.06043019,0.38519264,0.45415374,0.31934162,0.05771065,0.73906804
-5.40570285,1.99567818,0.04886362,0.06153059,0.38013007,0.43894708,0.31793433,0.05470858,0.72165287
-5.39969985,1.95170334,0.04958610,0.06271931,0.37501072,0.42517091,0.31645527,0.05166135,0.70467538
-5.39369685,1.91070694,0.05003280,0.06398675,0.36982591,0.41292780,0.31480047,0.04861598,0.68825220
-5.38769385,1.87287643,0.05019050,0.06531717,0.36455856,0.40227516,0.31286698,0.04561567,0.67247076
-5.38169085,1.83828510,0.05005431,0.06668903,0.35918678,0.39322700,0.31055858,0.04269881,0.65739307
-5.37568784,1.80690523,0.04962797,0.06807560,0.35368774,0.38575693,0.30779114,0.03989829,0.64306028
-5.36968484,1.77862442,0.04892386,0.06944584,0.34804147,0.37980242,0.30449727,0.03724101,0.62949789
-5.36368184,1.75326402,0.04796269,0.07076544,0.34223451,0.37526992,0.30063026,0.03474771,0.61672116
-5.35767884,1.73059889,0.04677305,0.07199801,0.33626330,0.37204066,0.29616704,0.03243300,0.60474048
-5.35167584,1.71037743,0.04539052,0.07310645,0.33013695,0.36997687,0.29111020,0.03030568,0.59356641
-5.34567284,1.69234087,0.04385675,0.07405424,0.32387942,0.36892809,0.28548893,0.02836918,0.58321418
-5.33966983,1.67624123,0.04221832,0.07480683,0.31753100,0.36873737,0.27935888,0.02662225,0.57370735
-5.33366683,1.66185689,0.04052539,0.07533290,0.31114891,0.36924708,0.27280112,0.02505966,0.56508059
-5.32766383,1.64900538,0.03883043,0.07560546,0.30480716,0.37030415,0.26592008,0.02367304,0.55738135
-5.32166083,1.63755280,0.03718680,0.07560283,0.29859551,0.37176458,0.25884067,0.02245170,0.55067043
-5.31565783,1.62741968,0.03564738,0.07530937,0.29261765,0.37349705,0.25170473,0.02138343,0.54502136
-5.30965483,1.61858293,0.03426331,0.07471594,0.28698861,0.37538570,0.24466679,0.02045521,0.54051864
-5.30365183,1.61107408,0.03308268,0.07382017,0.28183152,0.37733174,0.23788949,0.01965390,0.53725492
-5.29764882,1.60497387,0.03214944,0.07262642,0.27727378,0.37925433,0.23153854,0.01896675,0.53532711
-5.29164582,1.60040343,0.03150239,0.07114552,0.27344273,0.38109038,0.22577756,0.01838176,0.53483171
-5.28564282,1.59751264,0.03117426,0.06939423,0.27046105,0.38279360,0.22076284,0.01788800,0.53585937
-5.27963982,1.59646606,0.03119097,0.06739465,0.26844192,0.38433280,0.21663818,0.01747571,0.53848890
-5.27363682,1.59742713,0.03157102,0.06517330,0.26748421,0.38568964,0.21352995,0.01713628,0.54278112
-5.26763382,1.60054146,0.03232499,0.06276021,0.26766778,0.38685590,0.21154248,0.01686223,0.54877253
-5.26163082,1.60591982,0.03345524,0.06018792,0.26904914,0.38783048,0.21075395,0.01664697,0.55646932
-5.25562781,1.61362185,0.03495567,0.05749046,0.27165761,0.38861635,0.21121295,0.01648460,0.56584186
-5.24962481,1.62364124,0.03681173,0.05470231,0.27549220,0.38921742,0.21293572,0.01636964,0.57682009
-5.24362181,1.63589322,0.03900050,0.05185750,0.28051934,0.38963573,0.21590435,0.01629678,0.58929004
-5.23761881,1.65020517,0.04149104,0.04898873,0.28667165,0.38986895,0.22006595,0.01626060,0.60309172
-5.23161581,1.66631094,0.04424482,0.04612667,0.29384786,0.38990834,0.22533295,0.01625541,0.61801882
-5.22561281,1.68384963,0.04721645,0.04329928,0.30191402,0.38973732,0.23158453,0.01627509,0.63382022
-5.21960980,1.70236893,0.05035450,0.04053145,0.31070600,0.38933075,0.23866924,0.01631300,0.65020355
-5.21360680,1.72133349,0.05360264,0.03784461,0.32003328,0.38865488,0.24640883,0.01636203,0.66684084
-5.20760380,1.74013809,0.05690084,0.03525655,0.32968403,0.38766815,0.25460313,0.01641462,0.68337621
-5.20160080,1.75812540,0.06018690,0.03278146,0.33943133,0.38632261,0.26303599,0.01646295,0.69943538
-5.19559780,1.77460769,0.06339796,0.03042991,0.34904027,0.38456615,0.27148197,0.01649913,0.71463690
-5.18959480,1.78889185,0.06647227,0.02820909,0.35827582,0.38234524,0.27971369,0.01651550,0.72860445
-5.18359180,1.80030646,0.06935087,0.02612307,0.36691106,0.37960815,0.28750937,0.01650486,0.74098000
-5.17758879,1.80822991,0.07197940,0.02417314,0.37473547,0.37630847,0.29466055,0.01646079,0.75143711
-5.17158579,1.81211802,0.07430974,0.02235818,0.38156292,0.37240868,0.30097937,0.01637797,0.75969377
-5.16558279,1.81152993,0.07630150,0.02067505,0.38723895,0.36788367,0.30630525,0.01625239,0.76552419
-5.15957979,1.80615067,0.07792341,0.01911905,0.39164697,0.36272382,0.31051058,0.01608158,0.76876884
-5.15357679,1.79580918,0.07915425,0.01768432,0.39471310,0.35693758,0.31350518,0.01586475,0.76934222
-5.14757379,1.78049063,0.07998361,0.01636417,0.39640928,0.35055328,0.31523925,0.01560288,0.76723785
-5.14157079,1.76034217,0.08041213,0.01515150,0.39675454,0.34362003,0.31570467,0.01529872,0.76253007
-5.13556778,1.73567150,0.08045145,0.01403906,0.39581424,0.33620750,0.31493448,0.01495667,0.75537247
-5.12956478,1.70693810,0.08012363,0.01301971,0.39369727,0.32840474,0.31300066,0.01458264,0.74599290
-5.12356178,1.67473732,0.07946029,0.01208663,0.39055134,0.32031777,0.31001021,0.01418383,0.73468521
-5.11755878,1.63977791,0.07850126,0.01123345,0.38655650,0.31206620,0.30609963,0.01376841,0.72179796
-5.11155578,1.60285401,0.07729303,0.01045430,0.38191721,0.30377895,0.30142826,0.01334522,0.70772071
-5.10555278,1.56481286,0.07588689,0.00974394,0.37685334,0.29558929,0.29617059,0.01292335,0.69286837
-5.09954977,1.52651991,0.07433694,0.00909762,0.37159050,0.28762934,0.29050799,0.01251183,0.67766450
-5.09354677,1.48882286,0.07269804,0.00851117,0.36635020,0.28002449,0.28462035,0.01211923,0.66252431
-5.08754377,1.45251670,0.07102379,0.00798079,0.36134033,0.27288789,0.27867787,0.01175332,0.64783812
-5.08154077,1.41831136,0.06936462,0.00750309,0.35674642,0.26631536,0.27283362,0.01142083,0.63395625
-5.07553777,1.38680358,0.06776614,0.00707487,0.35272415,0.26038103,0.26721694,0.01112714,0.62117592
-5.06953477,1.35845460,0.06626775,0.00669312,0.34939335,0.25513392,0.26192835,0.01087618,0.60973090
-5.06353177,1.33357439,0.06490154,0.00635486,0.34683395,0.25059569,0.25703590,0.01067028,0.59978429
-5.05752876,1.31231348,0.06369164,0.00605709,0.34508391,0.24675963,0.25257322,0.01051020,0.59142478
-5.05152576,1.29466236,0.06265394,0.00579674,0.34413914,0.24359104,0.24853941,0.01039512,0.58466641
-5.04552276,1.28045840,0.06179616,0.00557062,0.34395553,0.24102891,0.24490061,0.01032278,0.57945181
-5.03951976,1.26939966,0.06111826,0.00537541,0.34445272,0.23898884,0.24159310,0.01028967,0.57565857
-5.03351676,1.26106467,0.06061327,0.00520770,0.34551949,0.23736699,0.23852795,0.01029119,0.57310827
-5.02751376,1.25493687,0.06026816,0.00506400,0.34702028,0.23604491,0.23559658,0.01032197,0.57157762
-5.02151076,1.25043225,0.06006510,0.00494079,0.34880256,0.23489493,0.23267726,0.01037605,0.57081105
-5.01550775,1.24692859,0.05998266,0.00483460,0.35070458,0.23378580,0.22964193,0.01044718,0.57053391
-5.00950475,1.24379472,0.05999713,0.00474207,0.35256301,0.23258841,0.22636317,0.01052910,0.57046568
-5.00350175,1.24041823,0.06008371,0.00466003,0.35422016,0.23118106,0.22272075,0.01061570,0.57033242
-4.99749875,1.23623033,0.06021767,0.00458559,0.35553040,0.22945426,0.21860765,0.01070128,0.56987792
-4.99149575,1.23072673,0.06037534,0.00451617,0.35636546,0.22731474,0.21393521,0.01078067,0.56887299
-4.98549275,1.22348386,0.06053487,0.00444959,0.35661852,0.22468848,0.20863703,0.01084934,0.56712268
-4.97948974,1.21416987,0.06067685,0.00438411,0.35620686,0.22152271,0.20267179,0.01090347,0.56447114
-4.97348674,1.20255045,0.06078468,0.00431846,0.35507323,0.21778683,0.19602463,0.01093999,0.56080418
-4.96748374,1.18848960,0.06084481,0.00425186,0.35318589,0.21347231,0.18870727,0.01095655,0.55604966
-4.96148074,1.17194609,0.06084679,0.00418409,0.35053764,0.20859168,0.18075691,0.01095147,0.55017587
-4.95547774,1.15296609,0.06078318,0.00411543,0.34714385,0.20317658,0.17223398,0.01092371,0.54318841
-4.94947474,1.13167323,0.06064943,0.00404675,0.34304000,0.19727538,0.16321901,0.01087274,0.53512595
-4.94347174,1.10825683,0.06044366,0.00397946,0.33827881,0.19095021,0.15380886,0.01079849,0.52605520
-4.93746873,1.08295943,0.06016650,0.00391563,0.33292731,0.18427386,0.14411240,0.01070129,0.51606575
-4.93146573,1.05606457,0.05982089,0.00385795,0.32706414,0.17732664,0.13424607,0.01058176,0.50526496
-4.92546273,1.02788548,0.05941194,0.00380985,0.32077708,0.17019336,0.12432943,0.01044078,0.49377345
-4.91945973,0.99875538,0.05894689,0.00377555,0.31416115,0.16296072,0.11448099,0.01027947,0.48172121
-4.91345673,0.96901971,0.05843506,0.00376019,0.30731725,0.15571496,0.10481438,0.01009918,0.46924461
-4.90745373,0.93903045,0.05788784,0.00376996,0.30035125,0.14854015,0.09543520,0.00990149,0.45648436
-4.90145073,0.90914243,0.05731877,0.00381223,0.29337365,0.14151685,0.08643840,0.00968824,0.44358415
-4.89544772,0.87971136,0.05674351,0.00389575,0.28649953,0.13472136,0.07790647,0.00946159,0.43069010
-4.88944472,0.85109330,0.05617979,0.00403079,0.27984867,0.12822535,0.06990826,0.00922401,0.41795061
-4.88344172,0.82364479,0.05564735,0.00422937,0.27354578,0.12209585,0.06249854,0.00897841,0.40551642
-4.87743872,0.79772345,0.05516768,0.00450538,0.26772053,0.11639557,0.05571817,0.00872809,0.39354065
-4.87143572,0.77368819,0.05476371,0.00487482,0.26250725,0.11118331,0.04959476,0.00847682,0.38217862
-4.86543272,0.75189885,0.05445932,0.00535584,0.25804425,0.10651449,0.04414388,0.00822884,0.37158715
-4.85942971,0.73271473,0.05427875,0.00596890,0.25447261,0.10244161,0.03937046,0.00798884,0.36192337
-4.85342671,0.71649184,0.05424587,0.00673675,0.25193441,0.09901459,0.03527047,0.00776192,0.35334277
-4.84742371,0.70357890,0.05438339,0.00768437,0.25057046,0.09628103,0.03183274,0.00755354,0.34599680
-4.84142071,0.69431197,0.05471198,0.00883884,0.25051749,0.09428611,0.02904074,0.00736946,0.34002980
-4.83541771,0.68900805,0.05524940,0.01022910,0.25190513,0.09307239,0.02687431,0.00721562,0.33557563
-4.82941471,0.68795798,0.05600966,0.01188549,0.25485250,0.09267928,0.02531126,0.00709805,0.33275413
-4.82341171,0.69141888,0.05700232,0.01383937,0.25946490,0.09314238,0.02432879,0.00702272,0.33166760
-4.81740870,0.69960668,0.05823181,0.01612236,0.26583059,0.09449258,0.02390471,0.00699548,0.33239759
-4.81140570,0.71268913,0.05969705,0.01876567,0.27401781,0.09675508,0.02401841,0.00702184,0.33500215
-4.80540270,0.73077968,0.06139123,0.02179917,0.28407238,0.09994830,0.02465158,0.00710694,0.33951386
-4.79939970,0.75393250,0.06330180,0.02525048,0.29601574,0.10408275,0.02578879,0.00725535,0.34593858
-4.79339670,0.78213898,0.06541070,0.02914384,0.30984381,0.10915999,0.02741773,0.00747102,0.35425516
-4.78739370,0.81532581,0.06769485,0.03349913,0.32552645,0.11517164,0.02952935,0.00775716,0.36441607
-4.78139070,0.85335471,0.07012682,0.03833077,0.34300774,0.12209852,0.03211781,0.00811614,0.37634886
-4.77538769,0.89602375,0.07267563,0.04364672,0.36220702,0.12990999,0.03518021,0.00854943,0.38995843
-4.76938469,0.94307011,0.07530774,0.04944762,0.38302045,0.13856353,0.03871631,0.00905753,0.40512979
-4.76338169,0.99417418,0.07798806,0.05572601,0.40532330,0.14800450,0.04272798,0.00963993,0.42173134
-4.75737869,1.04896467,0.08068095,0.06246589,0.42897260,0.15816628,0.04721871,0.01029504,0.43961823
-4.75137569,1.10702451,0.08335129,0.06964242,0.45381015,0.16897062,0.05219287,0.01102018,0.45863577
-4.74537269,1.16789726,0.08596531,0.07722196,0.47966572,0.18032835,0.05765499,0.01181155,0.47862247
-4.73936968,1.23109370,0.08849141,0.08516240,0.50636026,0.19214035,0.06360893,0.01266422,0.49941284
-4.73336668,1.29609851,0.09090072,0.09341381,0.53370910,0.20429881,0.07005695,0.01357213,0.52083947
-4.72736368,1.36237663,0.09316756,0.10191935,0.56152476,0.21668879,0.07699871,0.01452810,0.54273455
-4.72136068,1.42937930,0.09526961,0.11061644,0.58961957,0.22918991,0.08443027,0.01552386,0.56493073
-4.71535768,1.49654955,0.09718796,0.11943813,0.61780772,0.24167834,0.09234290,0.01655009,0.58726124
-4.70935468,1.56332706,0.09890696,0.12831460,0.64590682,0.25402877,0.10072199,0.01759648,0.60955954
-4.70335168,1.62915236,0.10041391,0.13717468,0.67373880,0.26611647,0.10954589,0.01865182,0.63165838
-4.69734867,1.69347038,0.10169869,0.14594735,0.70113031,0.27781937,0.11878472,0.01970413,0.65338865
-4.69134567,1.75573335,0.10275324,0.15456311,0.72791233,0.28901989,0.12839935,0.02074072,0.67457802
-4.68534267,1.81540312,0.10357108,0.16295514,0.75391938,0.29960673,0.13834040,0.02174845,0.69504967
-4.67933967,1.87195309,0.10414685,0.17106020,0.77898818,0.30947634,0.14854746,0.02271385,0.71462127
-4.67333667,1.92486980,0.10447589,0.17881923,0.80295594,0.31853407,0.15894854,0.02362334,0.73310434
-4.66733367,1.97365439,0.10455385,0.18617762,0.82565853,0.32669505,0.16945980,0.02446348,0.75030428
-4.66133067,2.01782421,0.10437658,0.19308512,0.84692862,0.33388473,0.17998567,0.02522122,0.76602105
-4.65532766,2.05691468,0.10393997,0.19949558,0.86659410,0.34003904,0.19041942,0.02588418,0.78005071
-4.64932466,2.09048168,0.10324004,0.20536634,0.88447690,0.34510434,0.20064411,0.02644089,0.79218777
-4.64332166,2.11810473,0.10227314,0.21065761,0.90039261,0.34903708,0.21053414,0.02688108,0.80222840
-4.63731866,2.13939103,0.10103624,0.21533171,0.91415089,0.35180339,0.21995726,0.02719598,0.80997445
-4.63131566,2.15398049,0.09952738,0.21935249,0.92555699,0.35337849,0.22877706,0.02737851,0.81523809
-4.62531266,2.16155190,0.09774606,0.22268480,0.93441444,0.35374615,0.23685596,0.02742351,0.81784702
-4.61930965,2.16183002,0.09569383,0.22529433,0.94052892,0.35289832,0.24405847,0.02732795,0.81764997
-4.61330665,2.15459359,0.09337474,0.22714770,0.94371325,0.35083474,0.25025486,0.02709103,0.81452228
-4.60730365,2.13968391,0.09079576,0.22821294,0.94379342,0.34756289,0.25532483,0.02671428,0.80837135
-4.60130065,2.11701363,0.08796725,0.22846037,0.94061538,0.34309809,0.25916131,0.02620154,0.79914161
-4.59529765,2.08657538,0.08490311,0.22786374,0.93405226,0.33746378,0.26167398,0.02555897,0.78681888
-4.58929465,2.04844962,0.08162101,0.22640176,0.92401175,0.33069199,0.26279255,0.02479491,0.77143367
-4.58329165,2.00281124,0.07814237,0.22405972,0.91044313,0.32282396,0.26246957,0.02391972,0.75306351
-4.57728864,1.94993437,0.07449219,0.22083122,0.89334352,0.31391065,0.26068252,0.02294558,0.73183381
-4.57128564,1.89019479,0.07069875,0.21671987,0.87276304,0.30401336,0.25743525,0.02188616,0.70791749
-4.56528264,1.82406975,0.06679323,0.21174074,0.84880838,0.29320403,0.25275858,0.02075638,0.68153299
-4.55927964,1.75213467,0.06280912,0.20592153,0.82164461,0.28156537,0.24670997,0.01957206,0.65294095
-4.55327664,1.67505670,0.05878163,0.19930329,0.79149481,0.26919062,0.23937234,0.01834953,0.62243959
-4.54727364,1.59358523,0.05474696,0.19194070,0.75863775,0.25618293,0.23085205,0.01710534,0.59035881
-4.54127064,1.50853940,0.05074166,0.18390162,0.72340329,0.24265429,0.22127607,0.01585589,0.55705345
-4.53526763,1.42079316,0.04680188,0.17526627,0.68616590,0.22872410,0.21078851,0.01461716,0.52289581
-4.52926463,1.33125822,0.04296271,0.16612570,0.64733647,0.21451724,0.19954661,0.01340441,0.48826776
-4.52326163,1.24086574,0.03925765,0.15657981,0.60735267,0.20016190,0.18771645,0.01223197,0.45355285
-4.51725863,1.15054735,0.03571807,0.14673499,0.56666849,0.18578713,0.17546840,0.01111311,0.41912853
-4.51125563,1.06121630,0.03237285,0.13670141,0.52574321,0.17152024,0.16297266,0.01005988,0.38535899
-4.50525263,0.97374950,0.02924812,0.12659023,0.48503045,0.15748415,0.15039498,0.00908308,0.35258867
-4.49924962,0.88897114,0.02636710,0.11651065,0.44496767,0.14379489,0.13789275,0.00819227,0.32113677
-4.49324662,0.80763845,0.02375010,0.10656725,0.40596656,0.13055925,0.12561153,0.00739579,0.29129286
