energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-2.94447224,10.88140198,0.04522103,0.24341811,0.17477074,2.65839400,1.22609801,7.16650044,0.09345029,0.89441368
-2.93846923,11.00787493,0.04558802,0.23954376,0.17392965,2.73912805,1.23237329,7.22289965,0.09324330,0.89311386
-2.93246623,11.11965366,0.04586133,0.23555289,0.17270326,2.81468205,1.23781378,7.27291097,0.09266052,0.89000176
-2.92646323,11.21621388,0.04603951,0.23151616,0.17115757,2.88455487,1.24230138,7.31631589,0.09171329,0.88517427
-2.92046023,11.29765490,0.04612195,0.22750802,0.16937317,2.94845491,1.24573854,7.35324801,0.09042159,0.87877704
-2.91445723,11.36474095,0.04610924,0.22360542,0.16744444,3.00631657,1.24805666,7.38422112,0.08881359,0.87100525
-2.90845423,11.41891577,0.04600332,0.21988617,0.16547827,3.05830783,1.24922347,7.41014092,0.08692493,0.86210272
-2.90245123,11.46228902,0.04580771,0.21642724,0.16359241,3.10482844,1.24924905,7.43229970,0.08479775,0.85235930
-2.89644822,11.49759431,0.04552772,0.21330293,0.16191346,3.14649854,1.24819014,7.45235340,0.08247949,0.84210662
-2.89044522,11.52811961,0.04517048,0.21058295,0.16057439,3.18413801,1.24615246,7.47228173,0.08002161,0.83171209
-2.88444222,11.55761250,0.04474507,0.20833057,0.15971191,3.21873734,1.24329092,7.49433245,0.07747810,0.82157143
-2.87843922,11.59016315,0.04426242,0.20660076,0.15946344,3.25142088,1.23980759,7.52095159,0.07490405,0.81209976
-2.87243622,11.63006925,0.04373522,0.20543853,0.15996395,3.28340409,1.23594743,7.55470233,0.07235415,0.80372160
-2.86643322,11.68168782,0.04317770,0.20487740,0.16134269,3.31594618,1.23199178,7.59817512,0.06988127,0.79686000
-2.86043022,11.74927916,0.04260535,0.20493806,0.16371987,3.35030020,1.22824997,7.65389268,0.06753514,0.79192510
-2.85442721,11.83684880,0.04203454,0.20562740,0.16720326,3.38766242,1.22504916,7.72421315,0.06536117,0.78930250
-2.84842421,11.94799330,0.04148210,0.20693776,0.17188506,3.42912290,1.22272282,7.81123515,0.06339942,0.78934182
-2.84242121,12.08575547,0.04096485,0.20884653,0.17783882,3.47561932,1.22159838,7.91670835,0.06168376,0.79234576
-2.83641821,12.25249472,0.04049909,0.21131619,0.18511671,3.52789582,1.22198446,8.04195283,0.06024122,0.79856004
-2.83041521,12.44977715,0.04010009,0.21429467,0.19374710,3.58646840,1.22415825,8.18779041,0.05909159,0.80816460
-2.82441221,12.67828981,0.03978158,0.21771618,0.20373255,3.65159844,1.22835368,8.35449060,0.05824714,0.82126632
-2.81840920,12.93778244,0.03955530,0.22150245,0.21504842,3.72327529,1.23475093,8.54173334,0.05771263,0.83789356
-2.81240620,13.22703921,0.03943058,0.22556432,0.22764192,3.80120875,1.24346772,8.74859012,0.05748539,0.85799275
-2.80640320,13.54388195,0.03941395,0.22980386,0.24143193,3.88483204,1.25455302,8.97352445,0.05755569,0.88142720
-2.80040020,13.88520535,0.03950894,0.23411672,0.25630950,3.97331510,1.26798345,9.21441192,0.05790718,0.90797834
-2.79439720,14.24704353,0.03971580,0.23839480,0.27213913,4.06558824,1.28366267,9.46857973,0.05851748,0.93734927
-2.78839420,14.62466653,0.04003148,0.24252927,0.28876083,4.16037540,1.30142392,9.73286448,0.05935888,0.96917085
-2.78239120,15.01270401,0.04044960,0.24641357,0.30599304,4.25623614,1.32103572,10.00368683,0.06039918,1.00301003
-2.77638819,15.40529295,0.04096055,0.24994661,0.32363632,4.35161516,1.34221054,10.27714093,0.06160255,1.03838049
-2.77038519,15.79624495,0.04155170,0.25303581,0.34147781,4.44489788,1.36461619,10.54909604,0.06293048,1.07475516
-2.76438219,16.17922836,0.04220768,0.25560006,0.35929638,4.53447023,1.38788947,10.81530730,0.06434274,1.11158044
-2.75837919,16.54795959,0.04291074,0.25757232,0.37686836,4.61878084,1.41165152,11.07153258,0.06579843,1.14829180
-2.75237619,16.89639766,0.04364121,0.25890188,0.39397369,4.69640339,1.43552415,11.31365150,0.06725697,1.18433009
-2.74637319,17.21893571,0.04437799,0.25955612,0.41040231,4.76609690,1.45914656,11.53778332,0.06867906,1.21915826
-2.74037019,17.51058282,0.04509912,0.25952165,0.42596057,4.82686171,1.48219142,11.74039955,0.07002770,1.25227785
-2.73436718,17.76712985,0.04578237,0.25880490,0.44047739,4.87798880,1.50437975,11.91842778,0.07126905,1.28324457
-2.72836418,17.98529275,0.04640584,0.25743191,0.45381003,4.91910023,1.52549365,12.06934297,0.07237327,1.31168245
-2.72236118,18.16282774,0.04694861,0.25544756,0.46584898,4.95017872,1.54538634,12.19124288,0.07331523,1.33729586
-2.71635818,18.29861288,0.04739130,0.25291401,0.47652195,4.97158457,1.56398868,12.28290462,0.07407513,1.35987892
-2.71035518,18.39269193,0.04771670,0.24990855,0.48579652,4.98405843,1.58131200,12.34381984,0.07463896,1.37932164
-2.70435218,18.44627728,0.04791023,0.24652093,0.49368143,4.98870909,1.59744668,12.37420668,0.07499883,1.39561253
-2.69834917,18.46171015,0.04796046,0.24285009,0.50022615,4.98698577,1.61255655,12.37499747,0.07515311,1.40883732
-2.69234617,18.44237811,0.04785940,0.23900072,0.50551893,4.98063515,1.62686912,12.34780179,0.07510639,1.41917366
-2.68634317,18.39259131,0.04760280,0.23507944,0.50968300,4.97164400,1.64066207,12.29484578,0.07486934,1.42688199
-2.68034017,18.31742108,0.04719029,0.23119102,0.51287130,4.96216898,1.65424639,12.21888938,0.07445828,1.43229263
-2.67433717,18.22250600,0.04662538,0.22743460,0.51525969,4.95445583,1.66794705,12.12312408,0.07389473,1.43578973
-2.66833417,18.11383267,0.04591535,0.22390024,0.51703900,4.95075088,1.68208199,12.01105509,0.07320467,1.43779263
-2.66233117,17.99749941,0.04507101,0.22066574,0.51840623,4.95320817,1.69694051,11.88637223,0.07241782,1.43873544
-2.65632816,17.87947289,0.04410632,0.21779400,0.51955528,4.96379625,1.71276220,11.75281485,0.07156673,1.43904576
-2.65032516,17.76534788,0.04303793,0.21533105,0.52066763,4.98420851,1.72971752,11.61403627,0.07068580,1.43912361
-2.64432216,17.66012108,0.04188460,0.21330467,0.52190345,5.01578134,1.74789110,11.47347370,0.06981036,1.43932157
-2.63831916,17.56798927,0.04066658,0.21172384,0.52339359,5.05942410,1.76726887,11.33422916,0.06897567,1.43992711
-2.63231616,17.49218151,0.03940493,0.21057887,0.52523282,5.11556439,1.78772976,11.19896687,0.06821591,1.44114815
-2.62631316,17.43483353,0.03812081,0.20984236,0.52747481,5.18411189,1.80904271,11.06983147,0.06756339,1.44310253
-2.62031016,17.39691057,0.03683485,0.20947083,0.53012899,5.26444286,1.83086924,10.94839079,0.06704765,1.44581204
-2.61430715,17.37818257,0.03556646,0.20940693,0.53315959,5.35540662,1.85277174,10.83560547,0.06669481,1.44920134
-2.60830415,17.37725331,0.03433333,0.20958223,0.53648689,5.45535445,1.87422725,10.73182652,0.06652701,1.45310191
-2.60230115,17.39164182,0.03315096,0.20992034,0.53999068,5.56218995,1.89464618,10.63682032,0.06656197,1.45726075
-2.59629815,17.41791239,0.03203225,0.21034030,0.54351574,5.67343910,1.91339507,10.54981935,0.06681270,1.46135354
-2.59029515,17.45184638,0.03098734,0.21076005,0.54687911,5.78633704,1.92982248,10.46959547,0.06728739,1.46500142
-2.58429215,17.48864742,0.03002345,0.21109981,0.54987876,5.89792783,1.94328671,10.39455162,0.06798940,1.46779064
-2.57828914,17.52316954,0.02914495,0.21128527,0.55230325,6.00517281,1.95318398,10.32282674,0.06891748,1.46929402
-2.57228614,17.55015707,0.02835345,0.21125047,0.55394188,6.10506249,1.95897564,10.25240840,0.07006603,1.46909298
-2.56628314,17.56448441,0.02764805,0.21094013,0.55459485,6.19472713,1.96021325,10.18124728,0.07142553,1.46679925
-2.56028014,17.56138438,0.02702568,0.21031160,0.55408289,6.27154072,1.95656010,10.10736780,0.07298308,1.46207498
-2.55427714,17.53665445,0.02648147,0.20933610,0.55225592,6.33321393,1.94780830,10.02896966,0.07472305,1.45465026
-2.54827414,17.48683185,0.02600920,0.20799946,0.54900036,6.37787189,1.93389057,9.94451580,0.07662775,1.44433744
-2.54227114,17.40933036,0.02560173,0.20630221,0.54424473,6.40411357,1.91488629,9.85280338,0.07867820,1.43104139
-2.53626813,17.30253385,0.02525143,0.20425915,0.53796329,6.41105053,1.89102159,9.75301508,0.08085491,1.41476545
-2.53026513,17.16584411,0.02495064,0.20189846,0.53017776,6.39832375,1.86266354,9.64474978,0.08313865,1.39561297
-2.52426213,16.99968284,0.02469197,0.19926032,0.52095687,6.36609866,1.83030892,9.52803233,0.08551122,1.37378432
-2.51825913,16.80545000,0.02446869,0.19639528,0.51041401,6.31503918,1.79456811,9.40330338,0.08795613,1.34956996
-2.51225613,16.58544268,0.02427492,0.19336231,0.49870310,6.24626279,1.75614493,9.27139120,0.09045922,1.32333976
-2.50625313,16.34274030,0.02410581,0.19022677,0.48601293,6.16127957,1.71581341,9.13346805,0.09300909,1.29552945
-2.50025013,16.08106311,0.02395764,0.18705823,0.47256032,6.06191852,1.67439248,8.99099402,0.09559750,1.26662472
-2.49424712,15.80461162,0.02382781,0.18392834,0.45858233,5.95024522,1.63271965,8.84565176,0.09821944,1.23714389
-2.48824412,15.51789490,0.02371483,0.18090865,0.44432807,5.82847476,1.59162465,8.69927526,0.10087313,1.20761976
-2.48224112,15.22555525,0.02361814,0.17806864,0.43005022,5.69888430,1.55190393,8.55377597,0.10355975,1.17858154
-2.47623812,14.93219655,0.02353801,0.17547370,0.41599688,5.56372877,1.51429694,8.41106889,0.10628292,1.15053742
-2.47023512,14.64222220,0.02347526,0.17318338,0.40240371,5.42516352,1.47946463,8.27300128,0.10904804,1.12395832
-2.46423212,14.35968806,0.02343109,0.17124967,0.38948686,5.28517649,1.44797091,8.14128584,0.11186138,1.09926341
-2.45822911,14.08817427,0.02340676,0.16971550,0.37743683,5.14553230,1.42026738,8.01743988,0.11472906,1.07680757
-2.45222611,13.83067881,0.02340339,0.16861336,0.36641328,5.00772962,1.39668156,7.90273194,0.11765583,1.05687129
-2.44622311,13.58953478,0.02342173,0.16796408,0.35654100,4.87297275,1.37740874,7.79813630,0.12064388,1.03965287
-2.44022011,13.36635203,0.02346187,0.16777584,0.34790714,4.74215718,1.36250764,7.70429646,0.12369159,1.02526326
-2.43421711,13.16198346,0.02352316,0.16804342,0.34055949,4.61586882,1.35189969,7.62149778,0.12679233,1.01372333
-2.42821411,12.97651534,0.02360397,0.16874764,0.33450601,4.49439554,1.34537200,7.54964981,0.12993346,1.00496374
-2.42221111,12.80928070,0.02370169,0.16985519,0.32971551,4.37774959,1.34258380,7.48827868,0.13309550,0.99882716
-2.41620810,12.65889433,0.02381265,0.17131874,0.32611931,4.26569885,1.34307614,7.43652985,0.13625153,0.99507278
-2.41020510,12.52330785,0.02393212,0.17307752,0.32361391,4.15780497,1.34628480,7.39318159,0.13936704,0.99338305
-2.40420210,12.39988301,0.02405447,0.17505823,0.32206455,4.05346619,1.35155594,7.35666915,0.14240003,0.99337241
-2.39819910,12.28548093,0.02417319,0.17717645,0.32130954,3.95196257,1.35816426,7.32511986,0.14530158,0.99459783
-2.39219610,12.17656517,0.02428118,0.17933848,0.32116529,3.85250190,1.36533323,7.29639867,0.14801681,0.99657101
-2.38619310,12.06931589,0.02437087,0.18144361,0.32143183,3.75426420,1.37225694,7.26816354,0.15048619,0.99877189
-2.38019010,11.95975220,0.02443455,0.18338676,0.32189875,3.65644343,1.37812300,7.23792961,0.15264726,1.00066323
-2.37418709,11.84385952,0.02446458,0.18506142,0.32235142,3.55828502,1.38213584,7.20314066,0.15443662,1.00170578
-2.36818409,11.71771846,0.02445371,0.18636282,0.32257725,3.45911838,1.38353974,7.16124570,0.15579214,1.00137388
-2.36218109,11.57763131,0.02439530,0.18719124,0.32237190,3.35838352,1.38164093,7.10977841,0.15665526,0.99917073
-2.35617809,11.42024242,0.02428363,0.18745521,0.32154515,3.25565160,1.37582790,7.04643661,0.15697341,0.99464308
-2.35017509,11.24264850,0.02411410,0.18707467,0.31992640,3.15063917,1.36558936,6.96915868,0.15670221,0.98739474
-2.34417209,11.04249501,0.02388339,0.18598374,0.31736944,3.04321630,1.35052904,6.87619384,0.15580763,0.97709853
-2.33816908,10.81805531,0.02358967,0.18413315,0.31375652,2.93340890,1.33037697,6.76616349,0.15426776,0.96350608
-2.33216608,10.56828967,0.02323260,0.18149206,0.30900142,2.82139583,1.30499654,6.63811060,0.15207419,0.94645524
-2.32616308,10.29288196,0.02281342,0.17804935,0.30305148,2.70750138,1.27438736,6.49153517,0.14923305,0.92587470
-2.32016008,9.99225265,0.02233491,0.17381413,0.29588855,2.59218387,1.23868358,6.32641399,0.14576537,0.90178574
-2.31415708,9.66754793,0.02180131,0.16881560,0.28752883,2.47602132,1.19814788,6.14320372,0.14170709,0.87430090
-2.30815408,9.32060539,0.02121816,0.16310219,0.27802150,2.35969483,1.15316139,5.94282725,0.13710837,0.84361976
-2.30215108,8.95389806,0.02059220,0.15673999,0.26744647,2.24397066,1.10420995,5.72664392,0.13203244,0.81002192
-2.29614807,8.57045928,0.01993109,0.14981061,0.25591104,2.12968170,1.05186733,5.49640504,0.12655405,0.77385753
-2.29014507,8.17379189,0.01924318,0.14240851,0.24354587,2.01770912,0.99677614,5.25419668,0.12075731,0.73553584
-2.28414207,7.76776546,0.01853732,0.13463799,0.23050042,1.90896468,0.93962719,5.00237263,0.11473344,0.69551215
-2.27813907,7.35650602,0.01782254,0.12660985,0.21693784,1.80437433,0.88113821,4.74348022,0.10857804,0.65427384
-2.27213607,6.94428281,0.01710780,0.11843800,0.20302984,1.70486342,0.82203275,4.48018254,0.10238843,0.61232598
-2.26613307,6.53539616,0.01640179,0.11023608,0.18895155,1.61134360,0.76301994,4.21518010,0.09626083,0.57017710
-2.26013007,6.13407072,0.01571265,0.10211426,0.17487652,1.52470175,0.70477606,3.95113519,0.09028763,0.52832574
-2.25412706,5.74435747,0.01504780,0.09417624,0.16097232,1.44579053,0.64792824,3.69060165,0.08455487,0.48724816
-2.24812406,5.37004731,0.01441375,0.08651675,0.14739650,1.37542074,0.59304097,3.43596253,0.07913997,0.44738763
-2.24212106,5.01459830,0.01381599,0.07921944,0.13429333,1.31435475,0.54060557,3.18937731,0.07410969,0.40914563
-2.23611806,4.68107774,0.01325883,0.07235522,0.12179125,1.26330108,0.49103295,2.95274018,0.06951863,0.37287506
-2.23011506,4.37211972,0.01274539,0.06598125,0.11000103,1.22290929,0.44464944,2.72764987,0.06540800,0.33887561
-2.22411206,4.08989753,0.01227752,0.06014038,0.09901477,1.19376501,0.40169577,2.51539124,0.06180495,0.30739122
-2.21810905,3.83611037,0.01185582,0.05486112,0.08890554,1.17638462,0.36232887,2.31692824,0.05872230,0.27860951
-2.21210605,3.61198265,0.01147968,0.05015805,0.07972767,1.17120910,0.32662609,2.13290731,0.05615871,0.25266290
-2.20610305,3.41827436,0.01114733,0.04603274,0.07151761,1.17859698,0.29459163,1.96367016,0.05409932,0.22963135
-2.20010005,3.25530031,0.01085595,0.04247488,0.06429524,1.19881620,0.26616450,1.80927448,0.05251675,0.20954625
-2.19409705,3.12295658,0.01060177,0.03946384,0.05806543,1.23203473,0.24122777,1.66952099,0.05137248,0.19239518
-2.18809405,3.02075187,0.01038026,0.03697027,0.05281997,1.27831042,0.21961851,1.54398520,0.05061847,0.17812734
-2.18209105,2.94784249,0.01018625,0.03495803,0.04853942,1.33758018,0.20113817,1.43205241,0.05019910,0.16665926
-2.17608804,2.90306916,0.01001416,0.03338599,0.04519517,1.40964910,0.18556281,1.33295430,0.05005323,0.15788059
-2.17008504,2.88499485,0.00985814,0.03220997,0.04275131,1.49418021,0.17265306,1.24580591,0.05011638,0.15165976
-2.16408204,2.89194255,0.00971235,0.03138453,0.04116646,1.59068549,0.16216342,1.16964169,0.05032297,0.14784936
-2.15807904,2.92203282,0.00957111,0.03086477,0.04039536,1.69851909,0.15385077,1.10344978,0.05060850,0.14629108
-2.15207604,2.97322065,0.00942912,0.03060782,0.04039035,1.81687355,0.14748184,1.04620360,0.05091163,0.14682024
-2.14607304,3.04333173,0.00928166,0.03057434,0.04110260,1.94477973,0.14283962,0.99689022,0.05117621,0.14926978
-2.14007004,3.13009834,0.00912479,0.03072969,0.04248311,2.08111136,0.13972865,0.95453508,0.05135290,0.15347380
-2.13406703,3.23119484,0.00895547,0.03104494,0.04448360,2.22459452,0.13797910,0.91822274,0.05140074,0.15927060
-2.12806403,3.34427319,0.00877170,0.03149764,0.04705712,2.37382258,0.13744977,0.88711362,0.05128823,0.16650527
-2.12206103,3.46699836,0.00857267,0.03207242,0.05015856,2.52727653,0.13802993,0.86045665,0.05099425,0.17503198
-2.11605803,3.59708372,0.00835876,0.03276124,0.05374502,2.68335064,0.13964016,0.83759806,0.05050849,0.18471581
-2.11005503,3.73232612,0.00813163,0.03356357,0.05777600,2.84038292,0.14223227,0.81798637,0.04983158,0.19543430
-2.10405203,3.87064029,0.00789416,0.03448625,0.06221358,2.99668956,0.14578827,0.80117391,0.04897488,0.20707871
-2.09804902,4.01009200,0.00765044,0.03554317,0.06702246,3.15060238,0.15031868,0.78681530,0.04795996,0.21955489
-2.09204602,4.14892910,0.00740571,0.03675483,0.07216991,3.30050803,0.15586020,0.77466311,0.04681765,0.23278392
-2.08604302,4.28560977,0.00716621,0.03814762,0.07762573,3.44488742,0.16247274,0.76456125,0.04558701,0.24670235
-2.08004002,4.41882692,0.00693906,0.03975308,0.08336208,3.58235398,0.17023621,0.75643648,0.04431392,0.26126207
-2.07403702,4.54752785,0.00673214,0.04160686,0.08935333,3.71168915,0.17924693,0.75028846,0.04304958,0.27642979
-2.06803402,4.67092836,0.00655388,0.04374774,0.09557583,3.83187356,0.18961388,0.74617886,0.04184887,0.29218614
-2.06203102,4.78852058,0.00641314,0.04621642,0.10200767,3.94211277,0.20145504,0.74421991,0.04076865,0.30852434
-2.05602801,4.90007399,0.00631904,0.04905431,0.10862841,4.04185625,0.21489367,0.74456284,0.03986606,0.32544841
-2.05002501,5.00562949,0.00628079,0.05230222,0.11541882,4.13080898,0.23005492,0.74738651,0.03919683,0.34297115
-2.04402201,5.10548638,0.00630761,0.05599908,0.12236061,4.20893512,0.24706273,0.75288666,0.03881374,0.36111168
-2.03801901,5.20018279,0.00640862,0.06018064,0.12943618,4.27645367,0.26603717,0.76126604,0.03876519,0.37989284
-2.03201601,5.29047010,0.00659282,0.06487812,0.13662839,4.33382630,0.28709230,0.77272555,0.03909390,0.39933847
-2.02601301,5.37728229,0.00686903,0.07011708,0.14392044,4.38173817,0.31033464,0.78745673,0.03983588,0.41947068
-2.02001001,5.46170142,0.00724602,0.07591623,0.15129574,4.42107245,0.33586228,0.80563562,0.04101959,0.44030724
-2.01400700,5.54492060,0.00773251,0.08228643,0.15873791,4.45287976,0.36376468,0.82741798,0.04266538,0.46185937
-2.00800400,5.62820577,0.00833738,0.08922984,0.16623081,4.47834406,0.39412317,0.85293608,0.04478512,0.48412979
-2.00200100,5.71285794,0.00906981,0.09673931,0.17375874,4.49874624,0.42701199,0.88229676,0.04738217,0.50711142
-1.99599800,5.80017709,0.00993953,0.10479785,0.18130666,4.51542702,0.46250004,0.91558080,0.05045160,0.53078668
-1.98999500,5.89142907,0.01095700,0.11337849,0.18886051,4.52975056,0.50065288,0.95284345,0.05398054,0.55512740
-1.98399200,5.98781646,0.01213371,0.12244434,0.19640762,4.54307014,0.54153507,0.99411572,0.05794896,0.58009554
-1.97798899,6.09045407,0.01348232,0.13194890,0.20393715,4.55669683,0.58521255,1.03940645,0.06233043,0.60564453
-1.97198599,6.20034955,0.01501691,0.14183668,0.21144056,4.57187222,0.63175468,1.08870462,0.06709323,0.63172115
-1.96598299,6.31838888,0.01675305,0.15204405,0.21891208,4.58974558,0.68123588,1.14198170,0.07220145,0.65826797
-1.95997999,6.44532672,0.01870783,0.16250034,0.22634910,4.61135583,0.73373632,1.19919370,0.07761620,0.68522606
-1.95397699,6.58178068,0.02089972,0.17312915,0.23375260,4.63761825,0.78934146,1.26028257,0.08329690,0.71253777
-1.94797399,6.72822872,0.02334834,0.18384980,0.24112732,4.66931563,0.84814020,1.32517659,0.08920239,0.74014946
-1.94197099,6.88500861,0.02607407,0.19457890,0.24848190,4.70709339,0.91022120,1.39378960,0.09529209,0.76801384
-1.93596798,7.05231814,0.02909737,0.20523194,0.25582882,4.75145796,0.97566740,1.46601868,0.10152686,0.79609181
-1.92996498,7.23021507,0.03243807,0.21572488,0.26318411,4.80277769,1.04454855,1.54174042,0.10786983,0.82435352
-1.92396198,7.41861575,0.03611436,0.22597569,0.27056687,4.86128541,1.11691174,1.62080546,0.11428678,0.85277853
-1.91795898,7.61729162,0.04014171,0.23590571,0.27799860,4.92708196,1.19277024,1.70303170,0.12074644,0.88135501
-1.91195598,7.82586314,0.04453156,0.24544088,0.28550232,5.00013990,1.27209091,1.78819625,0.12722042,0.91007797
-1.90595298,8.04379126,0.04929005,0.25451269,0.29310145,5.08030705,1.35478068,1.87602652,0.13368287,0.93894642
-1.89994997,8.27036662,0.05441664,0.26305901,0.30081860,5.16730943,1.44067275,1.96619117,0.14010994,0.96795980
-1.89394697,8.50469746,0.05990280,0.27102459,0.30867427,5.26075348,1.52951331,2.05829116,0.14647899,0.99711375
-1.88794397,8.74569744,0.06573081,0.27836134,0.31668542,5.36012788,1.62094962,2.15185208,0.15276767,1.02639547
-1.88194097,8.99207484,0.07187282,0.28502850,0.32486422,5.46480505,1.71452033,2.24631807,0.15895299,1.05577904
-1.87593797,9.24232500,0.07829010,0.29099252,0.33321670,5.57404311,1.80964904,2.34104842,0.16501025,1.08522102
-1.86993497,9.49472775,0.08493275,0.29622693,0.34174178,5.68698878,1.90564185,2.43531727,0.17091221,1.11465657
-1.86393197,9.74735158,0.09173973,0.30071203,0.35043034,5.80268196,2.00168962,2.52831718,0.17662832,1.14399658
-1.85792896,9.99806600,0.09863943,0.30443465,0.35926475,5.92006276,2.09687547,2.61916683,0.18212424,1.17312591
-1.85192596,10.24456339,0.10555073,0.30738787,0.36821861,6.03798156,2.19018777,2.70692305,0.18736158,1.20190302
-1.84592296,10.48439055,0.11238447,0.30957078,0.37725697,6.15521257,2.28053851,2.79059723,0.19229810,1.23016113
-1.83991996,10.71499042,0.11904551,0.31098829,0.38633679,6.27047117,2.36678686,2.86917564,0.19688812,1.25771086
-1.83391696,10.93375285,0.12543512,0.31165108,0.39540786,6.38243513,2.44776704,2.94164319,0.20108340,1.28434433
-1.82791396,11.13807334,0.13145368,0.31157551,0.40441395,6.48976938,2.52231972,3.00700965,0.20483430,1.30984052
-1.82191096,11.32541778,0.13700369,0.31078365,0.41329426,6.59115382,2.58932563,3.06433752,0.20809119,1.33397159
-1.81590795,11.49339063,0.14199280,0.30930329,0.42198499,6.68531355,2.64773994,3.11277012,0.21080617,1.35650992
-1.80990495,11.63980373,0.14633685,0.30716788,0.43042102,6.77105029,2.69662593,3.15155872,0.21293482,1.37723538
-1.80390195,11.76274288,0.14996271,0.30441646,0.43853757,6.84727409,2.73518634,3.18008751,0.21443810,1.39594245
-1.79789895,11.86062885,0.15281079,0.30109348,0.44627170,6.91303394,2.76279088,3.19789500,0.21528415,1.41244690
-1.79189595,11.93227024,0.15483719,0.29724842,0.45356371,6.96754607,2.77899865,3.20469097,0.21544994,1.42659152
-1.78589295,11.97690551,0.15601515,0.29293532,0.46035821,7.01021873,2.78357418,3.20036800,0.21492277,1.43825068
-1.77988994,11.99423232,0.15633607,0.28821212,0.46660489,7.04067242,2.77649654,3.18500703,0.21370137,1.44733357
-1.77388694,11.98442285,0.15580965,0.28313984,0.47225902,7.05875461,2.75796091,3.15887678,0.21179673,1.45378582
-1.76788394,11.94812438,0.15446349,0.27778166,0.47728156,7.06454839,2.72837273,3.12242688,0.20923253,1.45758968
-1.76188094,11.88644541,0.15234196,0.27220191,0.48163904,7.05837457,2.68833463,3.07627528,0.20604509,1.45876276
-1.75587794,11.80092803,0.14950449,0.26646502,0.48530322,7.04078722,2.63862706,3.02119056,0.20228301,1.45735544
-1.74987494,11.69350813,0.14602328,0.26063454,0.48825057,7.01256275,2.58018351,2.95806991,0.19800634,1.45344737
-1.74387194,11.56646531,0.14198068,0.25477219,0.49046174,6.97468294,2.51406170,2.88791409,0.19328543,1.44714316
-1.73786893,11.42236490,0.13746627,0.24893716,0.49192101,6.92831260,2.44141212,2.81180041,0.18819952,1.43856779
-1.73186593,11.26399468,0.13257378,0.24318553,0.49261595,6.87477258,2.36344553,2.73085502,0.18283501,1.42786197
-1.72586293,11.09429890,0.12739806,0.23757006,0.49253725,6.81550908,2.28140078,2.64622572,0.17728367,1.41517779
-1.71985993,10.91631206,0.12203218,0.23214013,0.49167882,6.75206033,2.19651453,2.55905632,0.17164065,1.40067494
-1.71385693,10.73309484,0.11656484,0.22694206,0.49003819,6.68602148,2.10999386,2.47046355,0.16600253,1.38451776
-1.70785393,10.54767409,0.11107812,0.22201961,0.48761733,6.61900896,2.02299284,2.38151713,0.16046534,1.36687314
-1.70185093,10.36298834,0.10564567,0.21741480,0.48442358,6.55262512,1.93659375,2.29322350,0.15512276,1.34790947
-1.69584792,10.18184015,0.10033148,0.21316877,0.48047102,6.48842419,1.85179319,2.20651348,0.15006430,1.32779648
-1.68984492,10.00685582,0.09518906,0.20932281,0.47578182,6.42788037,1.76949316,2.12223377,0.14537381,1.30670590
-1.68384192,9.84045277,0.09026123,0.20591932,0.47038780,6.37235890,1.69049698,2.04114207,0.14112803,1.28481282
-1.67783892,9.68481467,0.08558030,0.20300268,0.46433179,6.32309080,1.61550937,1.96390544,0.13739541,1.26229742
-1.67183592,9.54187381,0.08116872,0.20061990,0.45766889,6.28115180,1.54514008,1.89110132,0.13423515,1.23934686
-1.66583292,9.41330019,0.07704003,0.19882099,0.45046734,6.24744614,1.47991031,1.82322056,0.13169639,1.21615703
-1.65982991,9.30049680,0.07320005,0.19765892,0.44280905,6.22269551,1.42026073,1.76067184,0.12981762,1.19293388
-1.65382691,9.20460001,0.06964830,0.19718912,0.43478946,6.20743338,1.36656056,1.70378674,0.12862627,1.16989411
-1.64782391,9.12648466,0.06637940,0.19746858,0.42651691,6.20200503,1.31911633,1.65282495,0.12813854,1.14726498
-1.64182091,9.06677276,0.06338449,0.19855433,0.41811128,6.20657295,1.27818001,1.60797900,0.12835930,1.12528308
-1.63581791,9.02584528,0.06065262,0.20050159,0.40970201,6.22112775,1.24395542,1.56937820,0.12928221,1.10419204
-1.62981491,9.00385632,0.05817186,0.20336140,0.40142542,6.24550391,1.21660274,1.53709149,0.13089004,1.08423905
-1.62381191,9.00074920,0.05593034,0.20717800,0.39342158,6.27939989,1.19624069,1.51112913,0.13315507,1.06567045
-1.61780890,9.01627385,0.05391702,0.21198591,0.38583057,6.32240200,1.18294635,1.49144322,0.13603969,1.04872633
-1.61180590,9.05000525,0.05212216,0.21780703,0.37878851,6.37401086,1.17675274,1.47792722,0.13949715,1.03363450
-1.60580290,9.10136264,0.05053765,0.22464774,0.37242338,6.43366963,1.17764455,1.47041487,0.14347251,1.02060404
-1.59979990,9.16962911,0.04915706,0.23249631,0.36685088,6.50079285,1.18555237,1.46867876,0.14790363,1.00981883
-1.59379690,9.25397164,0.04797548,0.24132071,0.36217047,6.57479467,1.20034631,1.47242908,0.15272248,1.00143126
-1.58779390,9.35346126,0.04698921,0.25106698,0.35846185,6.65511538,1.22182948,1.48131309,0.15785644,0.99555674
-1.58179090,9.46709347,0.04619537,0.26165840,0.35578203,6.74124517,1.24973227,1.49491569,0.16322986,0.99226909
