energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.68184092,1.04813701,0.01609195,0.00625318,0.54223942,0.24042998,0.20350827,0.01765198,0.02926596,0.57505942
-5.67583792,1.01285958,0.01460514,0.00612056,0.50920191,0.24502802,0.19307604,0.01643889,0.02748159,0.55120856
-5.66983492,0.98625223,0.01325095,0.00605677,0.47948134,0.25247090,0.18383466,0.01539894,0.02591173,0.53176126
-5.66383192,0.96897213,0.01204232,0.00606269,0.45344643,0.26290761,0.17593312,0.01454076,0.02457194,0.51708185
-5.65782891,0.96150877,0.01099017,0.00613808,0.43138481,0.27644499,0.16948832,0.01387061,0.02347317,0.50744392
-5.65182591,0.96417753,0.01010349,0.00628149,0.41350049,0.29314507,0.16458376,0.01339246,0.02262170,0.50302709
-5.64582291,0.97711718,0.00938953,0.00649038,0.39991363,0.31302308,0.16126907,0.01310802,0.02201925,0.50391609
-5.63981991,1.00029099,0.00885385,0.00676109,0.39066238,0.33604626,0.15956050,0.01301693,0.02166319,0.51010183
-5.63381691,1.03349118,0.00850042,0.00708896,0.38570643,0.36213333,0.15944210,0.01311684,0.02154678,0.52148435
-5.62781391,1.07634608,0.00833169,0.00746839,0.38493202,0.39115461,0.16086764,0.01340348,0.02165954,0.53787731
-5.62181091,1.12832953,0.00834856,0.00789296,0.38815807,0.42293284,0.16376298,0.01387082,0.02198761,0.55901372
-5.61580790,1.18877219,0.00855039,0.00835555,0.39514306,0.45724441,0.16802893,0.01451110,0.02251418,0.58455265
-5.60980490,1.25687393,0.00893487,0.00884850,0.40559229,0.49382121,0.17354427,0.01531489,0.02321990,0.61408646
-5.60380190,1.33171727,0.00949791,0.00936373,0.41916539,0.53235288,0.18016904,0.01627115,0.02408335,0.64714863
-5.59779890,1.41228120,0.01023350,0.00989289,0.43548369,0.57248944,0.18774777,0.01736722,0.02508140,0.68322157
-5.59179590,1.49745532,0.01113351,0.01042757,0.45413735,0.61384436,0.19611271,0.01858885,0.02618968,0.72174461
-5.58579290,1.58605418,0.01218751,0.01095940,0.47469223,0.65599807,0.20508693,0.01992021,0.02738291,0.76212181
-5.57978989,1.67683172,0.01338269,0.01148021,0.49669628,0.69850188,0.21448731,0.02134393,0.02863530,0.80372984
-5.57378689,1.76849600,0.01470366,0.01198220,0.51968558,0.74088247,0.22412730,0.02284117,0.02992085,0.84592565
-5.56778389,1.85972445,0.01613249,0.01245808,0.54319016,0.78264698,0.23381960,0.02439170,0.03121368,0.88805430
-5.56178089,1.94917975,0.01764872,0.01290117,0.56673956,0.82328889,0.24337863,0.02597411,0.03248830,0.92945693
-5.55577789,2.03552680,0.01922950,0.01330554,0.58986830,0.86229460,0.25262295,0.02756598,0.03371991,0.96947898
-5.54977489,2.11745096,0.02084989,0.01366610,0.61212149,0.89915102,0.26137759,0.02914424,0.03488466,1.00747897
-5.54377189,2.19367766,0.02248320,0.01397873,0.63306051,0.93335404,0.26947635,0.03068556,0.03595993,1.04283771
-5.53776888,2.26299356,0.02410149,0.01424033,0.65226899,0.96441785,0.27676412,0.03216675,0.03692461,1.07496810
-5.53176588,2.32426904,0.02567621,0.01444890,0.66935898,0.99188510,0.28309919,0.03356540,0.03775934,1.10332557
-5.52576288,2.37648176,0.02717885,0.01460365,0.68397741,1.01533770,0.28835559,0.03486036,0.03844686,1.12741881
-5.51975988,2.41874071,0.02858169,0.01470500,0.69581256,1.03440787,0.29242539,0.03603247,0.03897225,1.14682082
-5.51375688,2.45031007,0.02985867,0.01475465,0.70460055,1.04878921,0.29522094,0.03706516,0.03932321,1.16117966
-5.50775388,2.47063184,0.03098611,0.01475560,0.71013144,1.05824732,0.29667691,0.03794508,0.03949033,1.17022885
-5.50175088,2.47934629,0.03194352,0.01471215,0.71225484,1.06262938,0.29675219,0.03866267,0.03946733,1.17379648
-5.49574787,2.47630895,0.03271428,0.01462991,0.71088452,1.06187228,0.29543127,0.03921271,0.03925123,1.17181299
-5.48974487,2.46160306,0.03328623,0.01451570,0.70600185,1.05600876,0.29272534,0.03959463,0.03884250,1.16431660
-5.48374187,2.43554632,0.03365214,0.01437754,0.69765776,1.04517097,0.28867266,0.03981279,0.03824510,1.15145629
-5.47773887,2.39869105,0.03380994,0.01422447,0.68597287,1.02959119,0.28333838,0.03987654,0.03746646,1.13349166
-5.47173587,2.35181712,0.03376285,0.01406641,0.67113570,1.00959930,0.27681356,0.03980009,0.03651738,1.11078943
-5.46573287,2.29591717,0.03351927,0.01391398,0.65339878,0.98561690,0.26921349,0.03960216,0.03541179,1.08381640
-5.45972986,2.23217433,0.03309249,0.01377825,0.63307278,0.95814810,0.26067518,0.03930551,0.03416647,1.05312895
-5.45372686,2.16193267,0.03250020,0.01367040,0.61051865,0.92776714,0.25135422,0.03893617,0.03280059,1.01935918
-5.44772386,2.08666134,0.03176385,0.01360147,0.58613803,0.89510320,0.24142093,0.03852257,0.03133529,0.98319810
-5.44172086,2.00791362,0.03090785,0.01358196,0.56036232,0.86082297,0.23105612,0.03809455,0.02979306,0.94537650
-5.43571786,1.92728235,0.02995873,0.01362149,0.53364073,0.82561162,0.22044641,0.03768222,0.02819722,0.90664412
-5.42971486,1.84635355,0.02894415,0.01372840,0.50642786,0.79015296,0.20977948,0.03731479,0.02657120,0.86774808
-5.42371186,1.76666039,0.02789198,0.01390942,0.47917131,0.75510964,0.19923936,0.03701940,0.02493799,0.82941134
-5.41770885,1.68963920,0.02682932,0.01416932,0.45229976,0.72110428,0.18900197,0.03682006,0.02331950,0.79231224
-5.41170585,1.61658976,0.02578169,0.01451063,0.42621220,0.68870231,0.17923118,0.03673658,0.02173602,0.75706602
-5.40570285,1.54864155,0.02477224,0.01493343,0.40126858,0.65839743,0.17007545,0.03678380,0.02020575,0.72420905
-5.39969985,1.48672743,0.02382113,0.01543522,0.37778234,0.63060008,0.16166527,0.03697093,0.01874439,0.69418659
-5.39369685,1.43156595,0.02294509,0.01601082,0.35601509,0.60562978,0.15411153,0.03730116,0.01736486,0.66734452
-5.38769385,1.38365299,0.02215714,0.01665250,0.33617363,0.58371122,0.14750474,0.03777154,0.01607715,0.64392541
-5.38169085,1.34326283,0.02146648,0.01735009,0.31840920,0.56497454,0.14191531,0.03837313,0.01488822,0.62406898
-5.37568784,1.31045866,0.02087858,0.01809127,0.30281914,0.54945952,0.13739454,0.03909144,0.01380207,0.60781686
-5.36968484,1.28511139,0.02039546,0.01886193,0.28945041,0.53712341,0.13397654,0.03990709,0.01281988,0.59512126
-5.36368184,1.26692596,0.02001604,0.01964663,0.27830504,0.52785185,0.13168066,0.04079674,0.01194029,0.58585707
-5.35767884,1.25547324,0.01973668,0.02042914,0.26934680,0.52147230,0.13051436,0.04173419,0.01115969,0.57983649
-5.35167584,1.25022588,0.01955177,0.02119301,0.26250881,0.51776909,0.13047633,0.04269159,0.01047261,0.57682555
-5.34567284,1.25059598,0.01945439,0.02192218,0.25770163,0.51649939,0.13155950,0.04364080,0.00987214,0.57656131
-5.33966983,1.25597244,0.01943691,0.02260158,0.25482117,0.51740897,0.13375383,0.04455461,0.00935035,0.57876901
-5.33366683,1.26575588,0.01949168,0.02321770,0.25375615,0.52024711,0.13704862,0.04540811,0.00889874,0.58317801
-5.32766383,1.27938939,0.01961153,0.02375908,0.25439457,0.52477971,0.14143416,0.04617972,0.00850860,0.58953576
-5.32166083,1.29638324,0.01979026,0.02421679,0.25662886,0.53079996,0.14690249,0.04685220,0.00817145,0.59761896
-5.31565783,1.31633245,0.02002294,0.02458468,0.26035951,0.53813604,0.15344736,0.04741337,0.00787929,0.60724145
-5.30965483,1.33892641,0.02030615,0.02485958,0.26549699,0.54665552,0.16106320,0.04785653,0.00762486,0.61825836
-5.30365183,1.36395014,0.02063801,0.02504141,0.27196193,0.55626629,0.16974315,0.04818067,0.00740188,0.63056646
-5.29764882,1.39127762,0.02101806,0.02513304,0.27968369,0.56691412,0.17947643,0.04839031,0.00720510,0.64410078
-5.29164582,1.42085767,0.02144706,0.02514011,0.28859748,0.57857719,0.19024496,0.04849516,0.00703042,0.65882797
-5.28564282,1.45269396,0.02192659,0.02507071,0.29864038,0.59125808,0.20201969,0.04850937,0.00687483,0.67473681
-5.27963982,1.48682050,0.02245863,0.02493495,0.30974665,0.60497385,0.21475681,0.04845078,0.00673640,0.69182686
-5.27363682,1.52327481,0.02304497,0.02474450,0.32184269,0.61974516,0.22839420,0.04833982,0.00661415,0.71009598
-5.26763382,1.56207089,0.02368673,0.02451202,0.33484228,0.63558516,0.24284837,0.04819845,0.00650795,0.72952797
-5.26163082,1.60317430,0.02438373,0.02425069,0.34864255,0.65248935,0.25801238,0.04804906,0.00641838,0.75008112
-5.25562781,1.64648149,0.02513403,0.02397367,0.36312102,0.67042702,0.27375483,0.04791343,0.00634661,0.77167897
-5.24962481,1.69180550,0.02593350,0.02369369,0.37813428,0.68933538,0.28992036,0.04781176,0.00629423,0.79420395
-5.24362181,1.73886961,0.02677545,0.02342270,0.39351860,0.70911694,0.30633170,0.04776202,0.00626321,0.81749491
-5.23761881,1.78731013,0.02765054,0.02317162,0.40909254,0.72964065,0.32279349,0.04777947,0.00625581,0.84134881
-5.23161581,1.83668902,0.02854669,0.02295027,0.42466183,0.75074714,0.33909774,0.04787646,0.00627457,0.86552713
-5.22561281,1.88651639,0.02944929,0.02276736,0.44002631,0.77225809,0.35503094,0.04806256,0.00632233,0.88976681
-5.21960980,1.93628218,0.03034148,0.02263067,0.45498883,0.79398932,0.37038262,0.04834504,0.00640231,0.91379541
-5.21360680,1.98549581,0.03120466,0.02254732,0.46936568,0.81576737,0.38495495,0.04872959,0.00651821,0.93735010
-5.20760380,2.03373196,0.03201911,0.02252417,0.48299815,0.83744853,0.39857305,0.04922129,0.00667439,0.96019925
-5.20160080,2.08068008,0.03276472,0.02256823,0.49576457,0.85893947,0.41109560,0.04982582,0.00687601,0.98216592
-5.19559780,2.12619487,0.03342181,0.02268721,0.50759228,0.88021831,0.42242507,0.05055077,0.00712929,1.00315155
-5.18959480,2.17034469,0.03397200,0.02288996,0.51846874,0.90135483,0.43251727,0.05140700,0.00744163,1.02315880
-5.18359180,2.21345483,0.03439903,0.02318694,0.52845108,0.92252841,0.44138936,0.05240996,0.00782187,1.04231183
-5.17758879,2.25614240,0.03468957,0.02359059,0.53767353,0.94404255,0.44912609,0.05358081,0.00828038,1.06087271
-5.17158579,2.29934027,0.03483396,0.02411558,0.54635193,0.96633465,0.45588365,0.05494738,0.00882916,1.07925265
-5.16558279,2.34430727,0.03482676,0.02477889,0.55478503,0.98997995,0.46189079,0.05654473,0.00948193,1.09801692
-5.15957979,2.39262311,0.03466716,0.02559975,0.56335204,1.01568893,0.46744698,0.05841536,0.01025399,1.11788262
-5.15357679,2.44616648,0.03435931,0.02659932,0.57250636,1.04429751,0.47291740,0.06060888,0.01116211,1.13970868
-5.14757379,2.50707606,0.03391225,0.02780020,0.58276531,1.07674986,0.47872477,0.06318125,0.01222429,1.16447799
-5.14157079,2.57769476,0.03333985,0.02922574,0.59469627,1.11407400,0.48533821,0.06619347,0.01345933,1.19327179
-5.13556778,2.66049830,0.03266045,0.03089913,0.60889930,1.15735061,0.49325934,0.06970978,0.01488638,1.22723689
-5.12956478,2.75801042,0.03189629,0.03284235,0.62598708,1.20767602,0.50300602,0.07379532,0.01652436,1.26754678
-5.12356178,2.87270738,0.03107291,0.03507494,0.64656266,1.26612046,0.51509438,0.07851353,0.01839121,1.31535778
-5.11755878,3.00691541,0.03021828,0.03761277,0.67119606,1.33368334,0.53001964,0.08392308,0.02050320,1.37176213
-5.11155578,3.16270518,0.02936196,0.04046674,0.70040060,1.41124706,0.54823654,0.09007479,0.02287405,1.43773959
-5.10555278,3.34178787,0.02853416,0.04364151,0.73461010,1.49953154,0.57014018,0.09700837,0.02551412,1.51410992
-5.09954977,3.54541754,0.02776478,0.04713437,0.77415784,1.59905142,0.59604797,0.10474929,0.02842956,1.60148821
-5.09354677,3.77430451,0.02708248,0.05093425,0.81925861,1.71007805,0.62618364,0.11330601,0.03162150,1.70024529
-5.08754377,4.02854421,0.02651389,0.05502100,0.86999453,1.83260830,0.66066388,0.12266748,0.03508536,1.81047514
-5.08154077,4.30756556,0.02608279,0.05936497,0.92630556,1.96634179,0.69948844,0.13280134,0.03881031,1.93197127
-5.07553777,4.61010208,0.02580953,0.06392687,0.98798532,2.11066824,0.74253414,0.14365274,0.04277875,2.06421334
-5.06953477,4.93418816,0.02571053,0.06865807,1.05468255,2.26466588,0.78955315,0.15514396,0.04696620,2.20636526
-5.06353177,5.27718188,0.02579793,0.07350129,1.12590833,2.42711161,0.84017591,0.16717498,0.05134122,2.35728520
-5.05752876,5.63581422,0.02607943,0.07839161,1.20104881,2.59650290,0.89391846,0.17962487,0.05586566,2.51554756
-5.05152576,6.00626382,0.02655826,0.08325794,1.27938306,2.77109114,0.95019429,0.19235405,0.06049517,2.67947637
-5.04552276,6.38425456,0.02723331,0.08802475,1.36010505,2.94892521,1.00833002,0.20520750,0.06517992,2.84718895
-5.03951976,6.76517246,0.02809933,0.09261411,1.44234890,3.12790382,1.06758455,0.21801856,0.06986557,3.01664812
-5.03351676,7.14419723,0.02914735,0.09694788,1.52521609,3.30583463,1.12717080,0.23061338,0.07449444,3.18572093
-5.02751376,7.51644287,0.03036503,0.10095008,1.60780314,3.48049758,1.18627912,0.24281580,0.07900685,3.35224126
-5.02151076,7.87710132,0.03173722,0.10454917,1.68922849,3.64970990,1.24410149,0.25445239,0.08334262,3.51407368
-5.01550775,8.22158285,0.03324643,0.10768033,1.76865706,3.81139004,1.29985532,0.26535749,0.08744256,3.66917565
-5.00950475,8.54564710,0.03487334,0.11028749,1.84532119,3.96361751,1.35280601,0.27537810,0.09125005,3.81565537
-5.00350175,8.84551900,0.03659732,0.11232511,1.91853698,4.10468650,1.40228708,0.28437818,0.09471253,3.95182276
-4.99749875,9.11798489,0.03839689,0.11375954,1.98771529,4.23315060,1.44771735,0.29224254,0.09778288,4.07623143
-4.99149575,9.36046493,0.04025009,0.11457008,2.05236679,4.34785728,1.48861422,0.29887980,0.10042063,4.18771001
-4.98549275,9.57105962,0.04213483,0.11474942,2.11210130,4.44797061,1.52460287,0.30422457,0.10259296,4.28538193
-4.97948974,9.74856935,0.04402917,0.11430370,2.16662159,4.53298200,1.55542098,0.30823866,0.10427545,4.36867326
-4.97348674,9.89248761,0.04591150,0.11325206,2.21571254,4.60270881,1.58091925,0.31091138,0.10545251,4.43730896
-4.96748374,10.00296997,0.04776070,0.11162574,2.25922655,4.65728178,1.60105774,0.31225886,0.10611760,4.49129862
-4.96148074,10.08078189,0.04955620,0.10946677,2.29706681,4.69712253,1.61589874,0.31232265,0.10627307,4.53091316
-4.95547774,10.12722984,0.05127804,0.10682634,2.32916959,4.72291283,1.62559675,0.31116755,0.10592978,4.55665444
-4.94947474,10.14408050,0.05290692,0.10376295,2.35548735,4.73555802,1.63038634,0.30887885,0.10510645,4.56922024
-4.94347174,10.13347336,0.05442422,0.10034035,2.37597391,4.73614647,1.63056869,0.30555929,0.10382882,4.56946668
-4.93746873,10.09783176,0.05581204,0.09662545,2.39057308,4.72590765,1.62649780,0.30132564,0.10212866,4.55837061
-4.93146573,10.03977708,0.05705328,0.09268630,2.39921160,4.70617083,1.61856684,0.29630530,0.10004262,4.53699385
-4.92546273,9.96204990,0.05813175,0.08859010,2.40179716,4.67832601,1.60719561,0.29063295,0.09761108,4.50645103
-4.91945973,9.86744107,0.05903237,0.08440151,2.39822146,4.64378874,1.59281930,0.28444730,0.09487696,4.46788210
-4.91345673,9.75873415,0.05974132,0.08018110,2.38836832,4.60396944,1.57587903,0.27788820,0.09188459,4.42243021
-4.90745373,9.63865985,0.06024637,0.07598416,2.37212600,4.56024767,1.55681411,0.27109394,0.08867867,4.37122484
-4.90145073,9.50986164,0.06053710,0.07185982,2.34940290,4.51395123,1.53605612,0.26419890,0.08530326,4.31536985
-4.89544772,9.37487083,0.06060528,0.06785040,2.32014518,4.46633930,1.51402432,0.25733153,0.08180106,4.25593537
-4.88944472,9.23608863,0.06044514,0.06399119,2.28435501,4.41858898,1.49112224,0.25061253,0.07821268,4.19395241
-4.88344172,9.09577242,0.06005369,0.06031035,2.24210781,4.37178388,1.46773486,0.24415326,0.07457613,4.13040859
-4.87743872,8.95602318,0.05943096,0.05682918,2.19356709,4.32690364,1.44422598,0.23805438,0.07092649,4.06624372
-4.87143572,8.81877144,0.05858020,0.05356248,2.13899553,4.28481353,1.42093541,0.23240445,0.06729562,4.00234393
-4.86543272,8.68575971,0.05750800,0.05051904,2.07876143,4.24625300,1.39817553,0.22727884,0.06371206,3.93953337
-4.85942971,8.55852016,0.05622428,0.04770232,2.01333964,4.21182310,1.37622724,0.22273848,0.06020102,3.87856295
-4.85342671,8.43834728,0.05474222,0.04511109,1.94330682,4.18197256,1.35533501,0.21882893,0.05678441,3.82009612
-4.84742371,8.32626636,0.05307802,0.04274008,1.86933117,4.15698305,1.33570141,0.21557939,0.05348095,3.76469218
-4.84142071,8.22299985,0.05125063,0.04058063,1.79215706,4.13695473,1.31748126,0.21300204,0.05030632,3.71278801
-4.83541771,8.12893413,0.04928129,0.03862136,1.71258545,4.12179316,1.30077598,0.21109157,0.04727335,3.66467978
-4.82941471,8.04409019,0.04719305,0.03684863,1.63145131,4.11119932,1.28562846,0.20982508,0.04439220,3.62050609
-4.82341171,7.96810211,0.04501017,0.03524712,1.54959921,4.10466452,1.27201934,0.20916243,0.04167055,3.58023463
-4.81740870,7.90020670,0.04275756,0.03380024,1.46785864,4.10147164,1.25986498,0.20904709,0.03911383,3.54365395
-4.81140570,7.83924783,0.04046013,0.03249053,1.38702039,4.10070436,1.24901784,0.20940757,0.03672538,3.51037205
-4.80540270,7.78369794,0.03814215,0.03130006,1.30781522,4.10126525,1.23926955,0.21015940,0.03450674,3.47982302
-4.79939970,7.73169804,0.03582676,0.03021071,1.23089598,4.10190345,1.23035696,0.21120770,0.03245777,3.45128242
-4.79339670,7.68111655,0.03353536,0.02920455,1.15682400,4.10125152,1.22197109,0.21245033,0.03057694,3.42389157
-4.78739370,7.62962575,0.03128728,0.02826412,1.08606018,4.09787095,1.21376891,0.21378139,0.02886155,3.39669017
-4.78139070,7.57479314,0.02909940,0.02737274,1.01896106,4.09030460,1.20538736,0.21509504,0.02730793,3.36865622
-4.77538769,7.51418418,0.02698596,0.02651483,0.95577972,4.07713413,1.19645917,0.21628956,0.02591172,3.33875135
-4.76938469,7.44547119,0.02495843,0.02567620,0.89667104,4.05703971,1.18662954,0.21727120,0.02466804,3.30596937
-4.76338169,7.36654316,0.02302555,0.02484432,0.84170078,4.02885905,1.17557286,0.21795794,0.02357177,3.26938551
-4.75737869,7.27561036,0.02119337,0.02400858,0.79085756,3.99164279,1.16300854,0.21828276,0.02261771,3.22820361
-4.75137569,7.17129811,0.01946550,0.02316052,0.74406683,3.94470305,1.14871491,0.21819635,0.02180074,3.18179860
-4.74537269,7.05272426,0.01784331,0.02229399,0.70120590,3.88765264,1.13254056,0.21766898,0.02111600,3.12975178
-4.73936968,6.91955618,0.01632626,0.02140526,0.66211902,3.82043247,1.11441215,0.21669162,0.02055894,3.07187693
-4.73336668,6.77204386,0.01491224,0.02049310,0.62663183,3.74332583,1.09433852,0.21527611,0.02012537,3.00823577
-4.72736368,6.61102762,0.01359787,0.01955879,0.59456427,3.65695853,1.07241053,0.21345437,0.01981149,2.93914194
-4.72136068,6.43792007,0.01237890,0.01860599,0.56574167,3.56228505,1.04879691,0.21127678,0.01961383,2.86515340
-4.71535768,6.25466385,0.01125049,0.01764066,0.54000357,3.46056160,1.02373622,0.20880979,0.01952919,2.78705395
-4.70935468,6.06366787,0.01020748,0.01667085,0.51721016,3.35330757,0.99752557,0.20613290,0.01955453,2.70582503
-4.70335168,5.86772620,0.00924467,0.01570647,0.49724651,3.24225775,0.97050663,0.20333517,0.01968685,2.62260982
-4.69734867,5.66992450,0.00835700,0.01475899,0.48002463,3.12930803,0.94305004,0.20051154,0.01992312,2.53867173
-4.69134567,5.47353954,0.00753967,0.01384120,0.46548378,3.01645763,0.91553898,0.19775914,0.02026013,2.45534992
-4.68534267,5.28193734,0.00678826,0.01296686,0.45358950,2.90575084,0.88835297,0.19517372,0.02069448,2.37401434
-4.67933967,5.09847542,0.00609880,0.01215040,0.44433150,2.79922137,0.86185289,0.19284651,0.02122251,2.29602271
-4.67333667,4.92641363,0.00546773,0.01140663,0.43772106,2.69884171,0.83636788,0.19086161,0.02184034,2.22268175
-4.66733367,4.76883762,0.00489196,0.01075043,0.43378818,2.60647965,0.81218496,0.18929398,0.02254392,2.15521412
-4.66133067,4.62859719,0.00436875,0.01019652,0.43257854,2.52386345,0.78954172,0.18820813,0.02332916,2.09473242
-4.65532766,4.50826111,0.00389571,0.00975915,0.43415068,2.45255628,0.76862225,0.18765752,0.02419208,2.04222077
-4.64932466,4.41008823,0.00347072,0.00945191,0.43857319,2.39394016,0.74955639,0.18768455,0.02512895,1.99852388
-4.64332166,4.33601365,0.00309186,0.00928745,0.44592198,2.34920854,0.73242204,0.18832116,0.02613652,1.96434316
