energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up,V_p_up,V_d_up
-5.24362181,1.31755988,0.00018944,0.18118859,0.00613308,0.71699167,0.25354513,0.10253874,0.50336194,0.24494928
-5.23761881,1.31113564,0.00015428,0.17757367,0.00645471,0.71634186,0.25754526,0.10281444,0.49529800,0.24527201
-5.23161581,1.30877139,0.00012822,0.17425638,0.00685315,0.71819526,0.26284681,0.10349021,0.48819136,0.24643640
-5.22561281,1.31175378,0.00010962,0.17141410,0.00733955,0.72326953,0.26969481,0.10465736,0.48253463,0.24866929
-5.21960980,1.32127125,0.00009714,0.16921320,0.00792431,0.73222776,0.27831362,0.10639892,0.47879074,0.25217612
-5.21360680,1.33837387,0.00008970,0.16780362,0.00861661,0.74565646,0.28889926,0.10878645,0.47737905,0.25713356
-5.20760380,1.36393809,0.00008644,0.16731427,0.00942403,0.76404609,0.30161267,0.11187735,0.47866331,0.26368320
-5.20160080,1.39863742,0.00008666,0.16784912,0.01035204,0.78777469,0.31657398,0.11571264,0.48294199,0.27192626
-5.19559780,1.44291972,0.00008983,0.16948437,0.01140364,0.81709495,0.33385802,0.12031521,0.49044099,0.28191979
-5.18959480,1.49699160,0.00009551,0.17226649,0.01257894,0.85212502,0.35349111,0.12568881,0.50130887,0.29367412
-5.18359180,1.56081002,0.00010336,0.17621131,0.01387482,0.89284315,0.37544906,0.13181757,0.51561461,0.30715189
-5.17758879,1.63408114,0.00011309,0.18130398,0.01528473,0.93908618,0.39965653,0.13866610,0.53334760,0.32226837
-5.17158579,1.71626586,0.00012445,0.18749992,0.01679849,0.99055158,0.42598751,0.14618019,0.55441969,0.33889325
-5.16558279,1.80659168,0.00013722,0.19472645,0.01840222,1.04680297,0.45426691,0.15428806,0.57866900,0.35685350
-5.15957979,1.90407007,0.00015121,0.20288517,0.02007846,1.10727865,0.48427312,0.16290195,0.60586517,0.37593750
-5.15357679,2.00751874,0.00016619,0.21185492,0.02180632,1.17130285,0.51574147,0.17192018,0.63571561,0.39589994
-5.14757379,2.11558774,0.00018197,0.22149506,0.02356184,1.23809924,0.54836830,0.18122948,0.66787251,0.41646751
-5.14157079,2.22678868,0.00019833,0.23164921,0.02531847,1.30680632,0.58181572,0.19070745,0.70194027,0.43734515
-5.13556778,2.33952628,0.00021503,0.24214908,0.02704761,1.37649433,0.61571684,0.20022523,0.73748312,0.45822264
-5.12956478,2.45213125,0.00023183,0.25281836,0.02871939,1.44618316,0.64968138,0.20965017,0.77403275,0.47878134
-5.12356178,2.56289407,0.00024850,0.26347671,0.03030340,1.51486113,0.68330167,0.21884849,0.81109582,0.49870103
-5.11755878,2.67009872,0.00026477,0.27394356,0.03176958,1.58150404,0.71615893,0.22768788,0.84816134,0.51766656
-5.11155578,2.77205608,0.00028038,0.28404178,0.03308911,1.64509449,0.74782982,0.23603990,0.88470787,0.53537424
-5.10555278,2.86713624,0.00029510,0.29360119,0.03423526,1.70464094,0.77789326,0.24378237,0.92021071,0.55153796
-5.09954977,2.95379952,0.00030868,0.30246179,0.03518430,1.75919644,0.80593742,0.25080141,0.95414907,0.56589472
-5.09354677,3.03062561,0.00032090,0.31047677,0.03591618,1.80787664,0.83156694,0.25699341,0.98601331,0.57820981
-5.08754377,3.09634063,0.00033158,0.31751527,0.03641526,1.84987688,0.85441026,0.26226677,1.01531247,0.58828127
-5.08154077,3.14984170,0.00034053,0.32346479,0.03667076,1.88448818,0.87412696,0.26654340,1.04158197,0.59594380
-5.07553777,3.19021873,0.00034765,0.32823347,0.03667716,1.91111168,0.89041511,0.26976009,1.06439167,0.60107202
-5.06953477,3.21677310,0.00035287,0.33175190,0.03643435,1.92927140,0.90301835,0.27186959,1.08335409,0.60358295
-5.06353177,3.22903288,0.00035614,0.33397485,0.03594762,1.93862500,0.91173257,0.27284159,1.09813277,0.60343790
-5.05752876,3.22676432,0.00035751,0.33488247,0.03522745,1.93897222,0.91641207,0.27266337,1.10845055,0.60064348
-5.05152576,3.20997930,0.00035707,0.33448136,0.03428917,1.93026077,0.91697484,0.27134036,1.11409752,0.59525188
-5.04552276,3.17893837,0.00035497,0.33280513,0.03315240,1.91258941,0.91340683,0.26889633,1.11493835,0.58736040
-5.03951976,3.13414922,0.00035142,0.32991462,0.03184041,1.88620800,0.90576493,0.26537338,1.11091862,0.57711010
-5.03351676,3.07636036,0.00034673,0.32589765,0.03037942,1.85151445,0.89417844,0.26083167,1.10206982,0.56468366
-5.02751376,3.00654986,0.00034124,0.32086830,0.02879772,1.80904841,0.87884891,0.25534872,1.08851271,0.55030238
-5.02151076,2.92590916,0.00033537,0.31496561,0.02712490,1.75948178,0.86004813,0.24901851,1.07045854,0.53422247
-5.01550775,2.83582211,0.00032962,0.30835171,0.02539101,1.70360611,0.83811424,0.24195010,1.04820810,0.51673044
-5.00950475,2.73783937,0.00032455,0.30120932,0.02362580,1.64231712,0.81344593,0.23426593,1.02214823,0.49813783
-5.00350175,2.63364864,0.00032078,0.29373869,0.02185798,1.57659659,0.78649479,0.22609978,0.99274579,0.47877526
-4.99749875,2.52504120,0.00031899,0.28615378,0.02011467,1.50749214,0.75775601,0.21759428,0.96053902,0.45898593
-4.99149575,2.41387542,0.00031993,0.27867797,0.01842088,1.43609526,0.72775743,0.20889821,0.92612655,0.43911866
-4.98549275,2.30203809,0.00032441,0.27153915,0.01679913,1.36351822,0.69704756,0.20016345,0.89015413,0.41952058
-4.97948974,2.19140444,0.00033328,0.26496436,0.01526921,1.29087038,0.66618256,0.19154174,0.85329964,0.40052975
-4.97348674,2.08379778,0.00034744,0.25917413,0.01384803,1.21923474,0.63571282,0.18318131,0.81625658,0.38246768
-4.96748374,1.98094996,0.00036781,0.25437653,0.01254960,1.14964509,0.60616939,0.17522348,0.77971684,0.36563223
-4.96148074,1.88446359,0.00039533,0.25076126,0.01138512,1.08306464,0.57805086,0.16779934,0.74435302,0.35029075
-4.95547774,1.79577711,0.00043096,0.24849385,0.01036309,1.02036657,0.55181091,0.16102658,0.71080112,0.33667399
-4.94947474,1.71613372,0.00047563,0.24771022,0.00948952,0.96231706,0.52784716,0.15500662,0.67964413,0.32497066
-4.94347174,1.64655510,0.00053023,0.24851176,0.00876816,0.90956130,0.50649159,0.14982212,0.65139697,0.31532316
-4.93746873,1.58782057,0.00059560,0.25096124,0.00820076,0.86261269,0.48800275,0.14553497,0.62649346,0.30782425
-4.93146573,1.54045246,0.00067247,0.25507961,0.00778729,0.82184564,0.47256029,0.14218489,0.60527564,0.30251521
-4.92546273,1.50470806,0.00076143,0.26084387,0.00752619,0.78749188,0.46026167,0.13978854,0.58798576,0.29938514
-4.91945973,1.48057831,0.00086295,0.26818633,0.00741456,0.75964049,0.45112144,0.13833942,0.57476132,0.29837189
-4.91345673,1.46779333,0.00097727,0.27699506,0.00744831,0.73824139,0.44507287,0.13780833,0.56563312,0.29936423
-4.90745373,1.46583469,0.00110441,0.28711583,0.00762229,0.72311215,0.44197206,0.13814456,0.56052652,0.30220547
-4.90145073,1.47395374,0.00124414,0.29835542,0.00793032,0.71394778,0.44160414,0.13927764,0.55926559,0.30669838
-4.89544772,1.49119582,0.00139593,0.31048624,0.00836526,0.71033320,0.44369166,0.14111967,0.56158034,0.31261117
-4.88944472,1.51642925,0.00155894,0.32325223,0.00891900,0.71175782,0.44790451,0.14356818,0.56711631,0.31968449
-4.88344172,1.54837851,0.00173201,0.33637577,0.00958240,0.71763185,0.45387137,0.14650920,0.57544661,0.32763910
-4.87743872,1.58566042,0.00191365,0.34956553,0.01034526,0.72730394,0.46119208,0.14982083,0.58608575,0.33618411
-4.87143572,1.62682247,0.00210206,0.36252487,0.01119628,0.74007938,0.46945057,0.15337672,0.59850486,0.34502537
-4.86543272,1.67038210,0.00229512,0.37496064,0.01212299,0.75523869,0.47822809,0.15704972,0.61214795,0.35387389
-4.85942971,1.71486591,0.00249043,0.38659202,0.01311180,0.77205591,0.48711607,0.16071545,0.62644862,0.36245393
-4.85342671,1.75884776,0.00268539,0.39715918,0.01414797,0.78981639,0.49572848,0.16425557,0.64084675,0.37051058
-4.84742371,1.80098483,0.00287721,0.40643131,0.01521572,0.80783349,0.50371316,0.16756088,0.65480472,0.37781654
-4.84142071,1.84005076,0.00306299,0.41421394,0.01629832,0.82546399,0.51076190,0.17053401,0.66782281,0.38417797
-4.83541771,1.87496500,0.00323981,0.42035520,0.01737835,0.84212199,0.51661895,0.17309170,0.67945311,0.38943932
-4.82941471,1.90481784,0.00340480,0.42475077,0.01843788,0.85729090,0.52108779,0.17516665,0.68931193,0.39348678
-4.82341171,1.92889057,0.00355522,0.42734747,0.01945883,0.87053355,0.52403596,0.17670881,0.69709008,0.39625062
-4.81740870,1.94667028,0.00368856,0.42814524,0.02042330,0.88150009,0.52539796,0.17768632,0.70256090,0.39770619
-4.81140570,1.95785915,0.00380264,0.42719755,0.02131403,0.88993368,0.52517603,0.17808586,0.70558589,0.39787353
-4.80540270,1.96237803,0.00389565,0.42461017,0.02211475,0.89567393,0.52343897,0.17791261,0.70611766,0.39681592
-4.79939970,1.96036432,0.00396624,0.42053832,0.02281071,0.89865793,0.52031905,0.17718973,0.70420035,0.39463712
-4.79339670,1.95216427,0.00401358,0.41518239,0.02338907,0.89891902,0.51600704,0.17595751,0.69996723,0.39147765
-4.78739370,1.93831993,0.00403738,0.40878229,0.02383932,0.89658321,0.51074572,0.17427216,0.69363595,0.38751013
-4.78139070,1.91955114,0.00403794,0.40161055,0.02415366,0.89186339,0.50482183,0.17220422,0.68550123,0.38293381
-4.77538769,1.89673298,0.00401613,0.39396460,0.02432728,0.88505146,0.49855694,0.16983683,0.67592543,0.37796853
-4.76938469,1.87086939,0.00397339,0.38615823,0.02435861,0.87650846,0.49229737,0.16726362,0.66532731,0.37284816
-4.76338169,1.84306343,0.00391169,0.37851262,0.02424944,0.86665302,0.48640349,0.16458657,0.65416908,0.36781383
-4.75737869,1.81448523,0.00383349,0.37134728,0.02400490,0.85594835,0.48123871,0.16191360,0.64294245,0.36310700
-4.75137569,1.78633828,0.00374165,0.36497093,0.02363346,0.84488807,0.47715843,0.15935612,0.63215382,0.35896259
-4.74537269,1.75982504,0.00363938,0.35967294,0.02314667,0.83398125,0.47449933,0.15702650,0.62230921,0.35560240
-4.73936968,1.73611293,0.00353013,0.35571522,0.02255891,0.82373717,0.47356923,0.15503551,0.61389930,0.35322891
-4.73336668,1.71630138,0.00341749,0.35332506,0.02188699,0.81465004,0.47463787,0.15348978,0.60738498,0.35201966
-4.72736368,1.70139121,0.00330513,0.35268901,0.02114971,0.80718430,0.47792875,0.15248934,0.60318391,0.35212235
-4.72136068,1.69225683,0.00319664,0.35394788,0.02036729,0.80176084,0.48361237,0.15212525,0.60165833,0.35365080
-4.71535768,1.68962237,0.00309547,0.35719316,0.01956085,0.79874460,0.49180096,0.15247742,0.60310448,0.35668188
-4.70935468,1.69404206,0.00300481,0.36246475,0.01875182,0.79843388,0.50254490,0.15361258,0.60774387,0.36125343
-4.70335168,1.70588556,0.00292756,0.36975012,0.01796134,0.80105166,0.51583072,0.15558252,0.61571665,0.36736331
-4.69734867,1.72532842,0.00286618,0.37898485,0.01720968,0.80673929,0.53158093,0.15842265,0.62707704,0.37496953
-4.69134567,1.75234789,0.00282266,0.39005444,0.01651576,0.81555246,0.54965545,0.16215082,0.64179103,0.38399137
-4.68534267,1.78672393,0.00279850,0.40279743,0.01589667,0.82745981,0.56985464,0.16676650,0.65973627,0.39431163
-4.67933967,1.82804535,0.00279461,0.41700945,0.01536724,0.84234390,0.59192370,0.17225038,0.68070409,0.40577964
-4.67333667,1.87572054,0.00281135,0.43244826,0.01493977,0.86000454,0.61555839,0.17856430,0.70440351,0.41821514
-4.66733367,1.92899250,0.00284848,0.44883951,0.01462379,0.88016440,0.64041172,0.18565162,0.73046726,0.43141272
-4.66133067,1.98695745,0.00290518,0.46588305,0.01442593,0.90247639,0.66610150,0.19343796,0.75845936,0.44514681
-4.65532766,2.04858651,0.00298009,0.48325961,0.01434986,0.92653284,0.69221851,0.20183236,0.78788430,0.45917689
-4.64932466,2.11274965,0.00307134,0.50063766,0.01439634,0.95187596,0.71833501,0.21072881,0.81819759,0.47325292
-4.64332166,2.17824144,0.00317656,0.51768036,0.01456337,0.97800926,0.74401342,0.22000815,0.84881727,0.48712069
