energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.85592796,1.68743681,0.01687769,0.10205162,0.00452999,0.94129771,0.54808329,0.26372386
-5.84992496,1.61811286,0.01752324,0.09853076,0.00419550,0.90181441,0.52705600,0.25385602
-5.84392196,1.55361858,0.01842121,0.09521602,0.00393393,0.86520897,0.50809527,0.24476784
-5.83791896,1.49502215,0.01956968,0.09214987,0.00375017,0.83211982,0.49164614,0.23659098
-5.83191596,1.44332919,0.02096210,0.08937203,0.00364845,0.80314940,0.47813961,0.22944872
-5.82591296,1.39946843,0.02258723,0.08691888,0.00363237,0.77885560,0.46798694,0.22345464
-5.81990995,1.36427785,0.02442918,0.08482284,0.00370498,0.75974361,0.46157368,0.21871141
-5.81390695,1.33849187,0.02646759,0.08311186,0.00386873,0.74625836,0.45925356,0.21530959
-5.80790395,1.32272991,0.02867784,0.08180894,0.00412549,0.73877767,0.46134244,0.21332658
-5.80190095,1.31748677,0.03103139,0.08093173,0.00447653,0.73760651,0.46811232,0.21282572
-5.79589795,1.32312509,0.03349629,0.08049234,0.00492240,0.74297238,0.47978565,0.21385571
-5.78989495,1.33987039,0.03603768,0.08049723,0.00546292,0.75502214,0.49653010,0.21645018
-5.78389195,1.36780862,0.03861850,0.08094723,0.00609705,0.77382033,0.51845386,0.22062770
-5.77788894,1.40688671,0.04120023,0.08183778,0.00682284,0.79934911,0.54560190,0.22639206
-5.77188594,1.45691590,0.04374376,0.08315924,0.00763728,0.83150990,0.57795299,0.23373293
-5.76588294,1.51757795,0.04621023,0.08489736,0.00853635,0.87012666,0.61541802,0.24262677
-5.75987994,1.58843407,0.04856202,0.08703382,0.00951490,0.91495083,0.65783946,0.25303814
-5.75387694,1.66893627,0.05076359,0.08954685,0.01056668,0.96566778,0.70499233,0.26492111
-5.74787394,1.75844086,0.05278244,0.09241184,0.01168445,1.02190450,0.75658643,0.27822092
-5.74187094,1.85622363,0.05458985,0.09560205,0.01286002,1.08323855,0.81227020,0.29287569
-5.73586793,1.96149612,0.05616168,0.09908916,0.01408442,1.14920760,0.87163586,0.30881812
-5.72986493,2.07342249,0.05747892,0.10284383,0.01534812,1.21931955,0.93422591,0.32597704
-5.72386193,2.19113627,0.05852815,0.10683613,0.01664121,1.29306267,0.99954070,0.34427877
-5.71785893,2.31375635,0.05930183,0.11103592,0.01795372,1.36991536,1.06704693,0.36364822
-5.71185593,2.44040153,0.05979843,0.11541299,0.01927584,1.44935510,1.13618672,0.38400954
-5.70585293,2.57020307,0.06002230,0.11993723,0.02059821,1.53086633,1.20638696,0.40528634
-5.69984992,2.70231464,0.05998349,0.12457853,0.02191214,1.61394666,1.27706867,0.42740151
-5.69384692,2.83591932,0.05969728,0.12930667,0.02320983,1.69811137,1.34765583,0.45027645
-5.68784392,2.97023350,0.05918367,0.13409105,0.02448454,1.78289593,1.41758372,0.47382993
-5.68184092,3.10450744,0.05846663,0.13890045,0.02573063,1.86785640,1.48630613,0.49797654
-5.67583792,3.23802292,0.05757338,0.14370265,0.02694360,1.95256802,1.55330155,0.52262486
-5.66983492,3.37008820,0.05653347,0.14846413,0.02812005,2.03662194,1.61807813,0.54767544
-5.66383192,3.50003102,0.05537797,0.15314980,0.02925752,2.11962079,1.68017731,0.57301881
-5.65782891,3.62719044,0.05413853,0.15772278,0.03035432,2.20117321,1.73917645,0.59853368
-5.65182591,3.75090839,0.05284655,0.16214433,0.03140927,2.28088836,1.79469034,0.62408546
-5.64582291,3.87052210,0.05153239,0.16637387,0.03242144,2.35837069,1.84637207,0.64952538
-5.63981991,3.98535824,0.05022468,0.17036924,0.03338987,2.43321587,1.89391343,0.67469029
-5.63381691,4.09472998,0.04894968,0.17408703,0.03431330,2.50500840,1.93704514,0.69940329
-5.62781391,4.19793747,0.04773086,0.17748321,0.03518992,2.57332149,1.97553726,0.72347535
-5.62181091,4.29427252,0.04658851,0.18051383,0.03601724,2.63771945,2.00919997,0.74670783
-5.61580790,4.38302756,0.04553955,0.18313593,0.03679190,2.69776292,2.03788493,0.76889604
-5.60980490,4.46350884,0.04459745,0.18530857,0.03750971,2.75301680,2.06148722,0.78983354
-5.60380190,4.53505342,0.04377221,0.18699390,0.03816567,2.80306062,2.07994787,0.80931725
-5.59779890,4.59704901,0.04307055,0.18815838,0.03875410,2.84750082,2.09325679,0.82715293
-5.59179590,4.64895566,0.04249608,0.18877381,0.03926888,2.88598431,2.10145584,0.84316097
-5.58579290,4.69032777,0.04204957,0.18881849,0.03970365,2.91821232,2.10464160,0.85718200
-5.57978989,4.72083506,0.04172930,0.18827808,0.04005217,2.94395368,2.10296756,0.86908217
-5.57378689,4.74028077,0.04153133,0.18714638,0.04030862,2.96305647,2.09664508,0.87875766
-5.56778389,4.74861576,0.04144987,0.18542587,0.04046788,2.97545714,2.08594287,0.88613826
-5.56178089,4.74594713,0.04147757,0.18312794,0.04052583,2.98118626,2.07118446,0.89118965
-5.55577789,4.73254046,0.04160576,0.18027288,0.04047956,2.98037027,2.05274349,0.89391433
-5.54977489,4.70881505,0.04182470,0.17688957,0.04032755,2.97322892,2.03103665,0.89435109
-5.54377189,4.67533207,0.04212373,0.17301486,0.04006972,2.96006816,2.00651419,0.89257291
-5.53776888,4.63277595,0.04249143,0.16869269,0.03970744,2.94126887,1.97964838,0.88868355
-5.53176588,4.58192977,0.04291567,0.16397296,0.03924348,2.91727178,1.95092002,0.88281281
-5.52576288,4.52364590,0.04338367,0.15891022,0.03868183,2.88855940,1.92080376,0.87511085
-5.51975988,4.45881343,0.04388207,0.15356224,0.03802753,2.85563597,1.88975270,0.86574179
-5.51375688,4.38832406,0.04439690,0.14798846,0.03728644,2.81900638,1.85818300,0.85487691
-5.50775388,4.31303850,0.04491368,0.14224847,0.03646497,2.77915550,1.82645943,0.84268790
-5.50175088,4.23375497,0.04541740,0.13640053,0.03556987,2.73652881,1.79488240,0.82934039
-5.49574787,4.15118183,0.04589271,0.13050017,0.03460798,2.69151571,1.76367740,0.81498816
-5.48974487,4.06591550,0.04632395,0.12459901,0.03358605,2.64443612,1.73298734,0.79976827
-5.48374187,3.97842504,0.04669542,0.11874371,0.03251062,2.59553146,1.70286829,0.78379742
-5.47773887,3.88904399,0.04699155,0.11297522,0.03138791,2.54496010,1.67328903,0.76716950
-5.47173587,3.79796982,0.04719718,0.10732824,0.03022380,2.49279776,1.64413435,0.74995464
-5.46573287,3.70527081,0.04729789,0.10183091,0.02902384,2.43904263,1.61521225,0.73219958
-5.45972986,3.61089987,0.04728030,0.09650484,0.02779334,2.38362478,1.58626446,0.71392937
-5.45372686,3.51471426,0.04713242,0.09136525,0.02653740,2.32641945,1.55698019,0.69515019
-5.44772386,3.41650009,0.04684401,0.08642144,0.02526107,2.26726325,1.52701214,0.67585322
-5.44172086,3.31600010,0.04640688,0.08167730,0.02396943,2.20597238,1.49599428,0.65601910
-5.43571786,3.21294310,0.04581517,0.07713206,0.02266769,2.14236192,1.46356043,0.63562297
-5.42971486,3.10707355,0.04506558,0.07278112,0.02136126,2.07626500,1.42936290,0.61463962
-5.42371186,2.99817970,0.04415755,0.06861686,0.02005581,2.00755101,1.39309020,0.59304850
-5.41770885,2.88611877,0.04309336,0.06462954,0.01875725,1.93614173,1.35448315,0.57083847
-5.41170585,2.77083820,0.04187813,0.06080813,0.01747172,1.86202484,1.31334862,0.54801178
-5.40570285,2.65239176,0.04051976,0.05714111,0.01620550,1.78526391,1.26957028,0.52458743
-5.39969985,2.53095003,0.03902878,0.05361717,0.01496492,1.70600474,1.22311603,0.50060348
-5.39369685,2.40680489,0.03741812,0.05022581,0.01375625,1.62447757,1.17404176,0.47611837
-5.38769385,2.28036801,0.03570285,0.04695779,0.01258552,1.54099531,1.12249141,0.45121113
-5.38169085,2.15216357,0.03389977,0.04380550,0.01145842,1.45594804,1.06869342,0.42598060
-5.37568784,2.02281580,0.03202706,0.04076315,0.01038011,1.36979390,1.01295386,0.40054360
-5.36968484,1.89303220,0.03010382,0.03782685,0.00935512,1.28304723,0.95564663,0.37503228
-5.36368184,1.76358323,0.02814965,0.03499460,0.00838724,1.19626432,0.89720129,0.34959074
-5.35767884,1.63527968,0.02618419,0.03226611,0.00747943,1.11002772,0.83808914,0.32437107
-5.35167584,1.50894887,0.02422671,0.02964259,0.00663376,1.02492971,0.77880828,0.29952915
-5.34567284,1.38541066,0.02229573,0.02712645,0.00585141,0.94155578,0.71986828,0.27522019
-5.33966983,1.26545453,0.02040861,0.02472097,0.00513267,0.86046888,0.66177520,0.25159453
-5.33366683,1.14981853,0.01858135,0.02242994,0.00447698,0.78219497,0.60501753,0.22879349
-5.32766383,1.03917099,0.01682827,0.02025726,0.00388300,0.70721048,0.55005369,0.20694584
-5.32166083,0.93409561,0.01516190,0.01820666,0.00334870,0.63593220,0.49730132,0.18616476
-5.31565783,0.83508026,0.01359287,0.01628132,0.00287143,0.56870964,0.44712897,0.16654545
-5.30965483,0.74250988,0.01212986,0.01448365,0.00244809,0.50582023,0.39985002,0.14816352
-5.30365183,0.65666320,0.01077965,0.01281509,0.00207519,0.44746725,0.35571917,0.13107413
-5.29764882,0.57771336,0.00954719,0.01127592,0.00174899,0.39378030,0.31493118,0.11531181
-5.29164582,0.50573194,0.00843574,0.00986524,0.00146560,0.34481819,0.27762187,0.10089103
-5.28564282,0.44069584,0.00744703,0.00858089,0.00122109,0.30057381,0.24387093,0.08780739
-5.27963982,0.38249664,0.00658144,0.00741953,0.00101154,0.26098062,0.21370630,0.07603921
-5.27363682,0.33095155,0.00583820,0.00637674,0.00083317,0.22592025,0.18710961,0.06554961
-5.26763382,0.28581547,0.00521559,0.00544709,0.00068234,0.19523088,0.16402244,0.05628882
-5.26163082,0.24679341,0.00471113,0.00462437,0.00055565,0.16871582,0.14435275,0.04819665
-5.25562781,0.21355280,0.00432173,0.00390173,0.00044994,0.14615197,0.12798139,0.04120491
-5.24962481,0.18573499,0.00404381,0.00327189,0.00036232,0.12729778,0.11476805,0.03523987
-5.24362181,0.16296576,0.00387345,0.00272735,0.00029017,0.11190045,0.10455668,0.03022447
-5.23761881,0.14486439,0.00380639,0.00226056,0.00023116,0.09970212,0.09717999,0.02608033
-5.23161581,0.13105114,0.00383809,0.00186410,0.00018325,0.09044500,0.09246296,0.02272946
-5.22561281,0.12115315,0.00396372,0.00153089,0.00014462,0.08387532,0.09022538,0.02009576
-5.21960980,0.11480868,0.00417809,0.00125430,0.00011374,0.07974622,0.09028346,0.01810607
-5.21360680,0.11167005,0.00447560,0.00102831,0.00008930,0.07781962,0.09245051,0.01669109
-5.20760380,0.11140520,0.00485019,0.00084761,0.00007019,0.07786724,0.09653704,0.01578594
-5.20160080,0.11369848,0.00529521,0.00070774,0.00005550,0.07967099,0.10235032,0.01533053
-5.19559780,0.11825072,0.00580337,0.00060514,0.00004450,0.08302290,0.10969372,0.01526983
-5.18959480,0.12477908,0.00636669,0.00053725,0.00003661,0.08772493,0.11836614,0.01555389
-5.18359180,0.13301695,0.00697646,0.00050261,0.00003140,0.09358873,0.12816161,0.01613796
-5.17758879,0.14271409,0.00762329,0.00050088,0.00002855,0.10043561,0.13886942,0.01698245
-5.17158579,0.15363741,0.00829711,0.00053298,0.00002788,0.10809700,0.15027489,0.01805304
-5.16558279,0.16557240,0.00898736,0.00060110,0.00002932,0.11641530,0.16216092,0.01932070
-5.15957979,0.17832533,0.00968309,0.00070878,0.00003288,0.12524528,0.17431038,0.02076192
-5.15357679,0.19172625,0.01037321,0.00086098,0.00003870,0.13445610,0.18650930,0.02235890
-5.14757379,0.20563255,0.01104675,0.00106414,0.00004697,0.14393374,0.19855091,0.02409987
-5.14157079,0.21993312,0.01169316,0.00132618,0.00005802,0.15358379,0.21024012,0.02597939
-5.13556778,0.23455248,0.01230262,0.00165654,0.00007223,0.16333440,0.22139859,0.02799866
-5.12956478,0.24945491,0.01286639,0.00206615,0.00009008,0.17313915,0.23186979,0.03016583
-5.12356178,0.26464791,0.01337714,0.00256738,0.00011213,0.18297967,0.24152402,0.03249610
-5.11755878,0.28018474,0.01382923,0.00317390,0.00013901,0.19286755,0.25026290,0.03501177
-5.11155578,0.29616560,0.01421902,0.00390052,0.00017141,0.20284558,0.25802316,0.03774198
-5.10555278,0.31273712,0.01454501,0.00476295,0.00021009,0.21298770,0.26477937,0.04072226
-5.09954977,0.33008977,0.01480804,0.00577747,0.00025585,0.22339792,0.27054539,0.04399374
-5.09354677,0.34845326,0.01501130,0.00696053,0.00030949,0.23420769,0.27537439,0.04760203
-5.08754377,0.36808954,0.01516031,0.00832824,0.00037185,0.24557190,0.27935736,0.05159579
-5.08154077,0.38928378,0.01526276,0.00989587,0.00044371,0.25766358,0.28262002,0.05602495
-5.07553777,0.41233334,0.01532833,0.01167716,0.00052582,0.27066727,0.28531829,0.06093877
-5.06953477,0.43753528,0.01536836,0.01368368,0.00061884,0.28477148,0.28763250,0.06638352
-5.06353177,0.46517282,0.01539542,0.01592412,0.00072331,0.30016052,0.28976055,0.07240021
-5.05752876,0.49550152,0.01542296,0.01840358,0.00083960,0.31700607,0.29191036,0.07902226
-5.05152576,0.52873572,0.01546473,0.02112290,0.00096792,0.33545902,0.29429204,0.08627327
-5.04552276,0.56503634,0.01553433,0.02407809,0.00110825,0.35564200,0.29711010,0.09416507
-5.03951976,0.60450057,0.01564470,0.02725980,0.00126030,0.37764317,0.30055627,0.10269618
-5.03351676,0.64715430,0.01580761,0.03065298,0.00142353,0.40151174,0.30480310,0.11185077
-5.02751376,0.69294802,0.01603327,0.03423675,0.00159712,0.42725545,0.30999894,0.12159827
-5.02151076,0.74175649,0.01632992,0.03798440,0.00177995,0.45484050,0.31626439,0.13189368
-5.01550775,0.79338269,0.01670357,0.04186370,0.00197060,0.48419397,0.32369047,0.14267861
-5.00950475,0.84756589,0.01715779,0.04583745,0.00216742,0.51520867,0.33233857,0.15388318
-5.00350175,0.90399370,0.01769361,0.04986419,0.00236853,0.54775040,0.34224218,0.16542850
-4.99749875,0.96231768,0.01830958,0.05389928,0.00257184,0.58166712,0.35341019,0.17722991
-4.99149575,1.02217151,0.01900179,0.05789608,0.00277516,0.61679963,0.36583148,0.18920064
-4.98549275,1.08319095,0.01976415,0.06180733,0.00297624,0.65299304,0.37948049,0.20125573
-4.97948974,1.14503429,0.02058864,0.06558666,0.00317286,0.69010830,0.39432329,0.21331612
-4.97348674,1.20740192,0.02146565,0.06919013,0.00336292,0.72803300,0.41032364,0.22531249
-4.96748374,1.27005382,0.02238437,0.07257774,0.00354452,0.76669058,0.42744862,0.23718879
-4.96148074,1.33282355,0.02333319,0.07571489,0.00371605,0.80604711,0.44567324,0.24890500
-4.95547774,1.39562761,0.02430014,0.07857362,0.00387631,0.84611513,0.46498367,0.26043910
-4.94947474,1.45846933,0.02527323,0.08113368,0.00402455,0.88695381,0.48537875,0.27178801
-4.94347174,1.52143658,0.02624082,0.08338327,0.00416056,0.92866529,0.50686944,0.28296729
-4.93746873,1.58469308,0.02719189,0.08531948,0.00428474,0.97138702,0.52947634,0.29400973
-4.93146573,1.64846355,0.02811629,0.08694843,0.00439812,1.01528037,0.55322509,0.30496268
-4.92546273,1.71301324,0.02900483,0.08828497,0.00450240,1.06051592,0.57813999,0.31588438
-4.91945973,1.77862281,0.02984937,0.08935211,0.00459996,1.10725607,0.60423617,0.32683926
-4.91345673,1.84555998,0.03064282,0.09018015,0.00469383,1.15563609,0.63151079,0.33789276
-4.90745373,1.91404941,0.03137901,0.09080554,0.00478764,1.20574445,0.65993374,0.34910561
-4.90145073,1.98424284,0.03205262,0.09126954,0.00488563,1.25760376,0.68943861,0.36052819
-4.89544772,2.05619115,0.03265895,0.09161676,0.00499248,1.31115358,0.71991453,0.37219516
-4.88944472,2.12982018,0.03319381,0.09189362,0.00511328,1.36623610,0.75119940,0.38412070
-4.88344172,2.20491198,0.03365325,0.09214692,0.00525341,1.42258582,0.78307529,0.39629474
-4.87743872,2.28109283,0.03403347,0.09242232,0.00541837,1.47982407,0.81526623,0.40868032
-4.87143572,2.35782884,0.03433067,0.09276309,0.00561371,1.53745885,0.84743890,0.42121234
-4.86543272,2.43442983,0.03454097,0.09320894,0.00584478,1.59489042,0.87920629,0.43379779
-4.85942971,2.51006136,0.03466042,0.09379508,0.00611664,1.65142237,0.91013432,0.44631740
-4.85342671,2.58376446,0.03468501,0.09455142,0.00643384,1.70627794,0.93975129,0.45862873
-4.84742371,2.65448232,0.03461084,0.09550203,0.00680027,1.75862098,0.96755973,0.47057050
-4.84142071,2.72109235,0.03443425,0.09666471,0.00721894,1.80758041,0.99305018,0.48196788
-4.83541771,2.78244231,0.03415203,0.09805076,0.00769183,1.85227720,1.01571640,0.49263856
-4.82941471,2.83738848,0.03376166,0.09966485,0.00821971,1.89185272,1.03507111,0.50239917
-4.82341171,2.88483423,0.03326159,0.10150496,0.00880197,1.92549681,1.05066174,0.51107184
-4.81740870,2.92376693,0.03265142,0.10356248,0.00943652,1.95247469,1.06208538,0.51849047
-4.81140570,2.95329174,0.03193215,0.10582229,0.01011966,1.97215125,1.06900227,0.52450644
-4.80540270,2.97266066,0.03110637,0.10826293,0.01084600,1.98401177,1.07114732,0.52899360
-4.79939970,2.98129584,0.03017832,0.11085682,0.01160849,1.98767837,1.06833910,0.53185213
-4.79339670,2.97880636,0.02915398,0.11357058,0.01239840,1.98292140,1.06048603,0.53301145
-4.78739370,2.96499800,0.02804105,0.11636541,0.01320548,1.96966572,1.04758955,0.53243177
-4.78139070,2.93987612,0.02684880,0.11919756,0.01401802,1.94799159,1.02974433,0.53010460
-4.77538769,2.90364183,0.02558797,0.12201901,0.01482317,1.91813060,1.00713539,0.52605202
-4.76938469,2.85668221,0.02427053,0.12477824,0.01560713,1.88045680,0.98003269,0.52032504
-4.76338169,2.79955528,0.02290938,0.12742120,0.01635556,1.83547392,0.94878316,0.51300108
-4.75737869,2.73297082,0.02151807,0.12989243,0.01705390,1.78379916,0.91380089,0.50418075
-4.75137569,2.65776807,0.02011048,0.13213635,0.01768781,1.72614449,0.87555578,0.49398424
-4.74537269,2.57489143,0.01870049,0.13409869,0.01824362,1.66329629,0.83456110,0.48254737
-4.73936968,2.48536530,0.01730162,0.13572801,0.01870872,1.59609417,0.79136066,0.47001761
-4.73336668,2.39026886,0.01592681,0.13697722,0.01907203,1.52540983,0.74651582,0.45655021
-4.72736368,2.29071183,0.01458813,0.13780516,0.01932435,1.45212652,0.70059294,0.44230448
-4.72136068,2.18781181,0.01329654,0.13817805,0.01945869,1.37711996,0.65415155,0.42744057
-4.71535768,2.08267376,0.01206181,0.13807076,0.01947056,1.30124109,0.60773363,0.41211655
-4.70935468,1.97637199,0.01089232,0.13746792,0.01935813,1.22530104,0.56185418,0.39648608
-4.70335168,1.86993493,0.00979506,0.13636474,0.01912229,1.15005864,0.51699319,0.38069657
-4.69734867,1.76433271,0.00877564,0.13476748,0.01876671,1.07621065,0.47358928,0.36488783
-4.69134567,1.66046758,0.00783825,0.13269363,0.01829767,1.00438461,0.43203488,0.34919127
-4.68534267,1.55916704,0.00698582,0.13017168,0.01772390,0.93513439,0.39267289,0.33372943
-4.67933967,1.46117942,0.00622005,0.12724055,0.01705629,0.86893815,0.35579488,0.31861601
-4.67333667,1.36717176,0.00554157,0.12394872,0.01630754,0.80619862,0.32164059,0.30395613
-4.66733367,1.27772961,0.00495008,0.12035298,0.01549176,0.74724528,0.29039860,0.28984680
-4.66133067,1.19335846,0.00444444,0.11651706,0.01462405,0.69233823,0.26220796,0.27637764
-4.65532766,1.11448658,0.00402284,0.11250991,0.01372002,0.64167331,0.23716063,0.26363152
-4.64932466,1.04146884,0.00368293,0.10840404,0.01279539,0.59538823,0.21530454,0.25168539
-4.64332166,0.97459142,0.00342191,0.10427364,0.01186553,0.55356931,0.19664709,0.24061094
-4.63731866,0.91407690,0.00323664,0.10019286,0.01094511,0.51625857,0.18115886,0.23047521
-4.63131566,0.86008991,0.00312373,0.09623410,0.01004775,0.48346084,0.16877756,0.22134115
-4.62531266,0.81274283,0.00307961,0.09246644,0.00918578,0.45515074,0.15941190,0.21326798
-4.61930965,0.77210163,0.00310057,0.08895434,0.00837003,0.43127933,0.15294553,0.20631151
-4.61330665,0.73819168,0.00318282,0.08575651,0.00760971,0.41178024,0.14924081,0.20052433
-4.60730365,0.71100355,0.00332251,0.08292510,0.00691235,0.39657525,0.14814243,0.19595593
-4.60130065,0.69049858,0.00351577,0.08050510,0.00628381,0.38557926,0.14948100,0.19265278
-4.59529765,0.67661431,0.00375873,0.07853412,0.00572838,0.37870446,0.15307635,0.19065842
-4.58929465,0.66926967,0.00404754,0.07704240,0.00524882,0.37586392,0.15874083,0.19001342
-4.58329165,0.66836969,0.00437837,0.07605302,0.00484658,0.37697427,0.16628239,0.19075552
-4.57728864,0.67380973,0.00474749,0.07558241,0.00452193,0.38195766,0.17550750,0.19291951
-4.57128564,0.68547887,0.00515123,0.07564097,0.00427414,0.39074277,0.18622394,0.19653725
-4.56528264,0.70326236,0.00558604,0.07623378,0.00410166,0.40326490,0.19824326,0.20163739
-4.55927964,0.72704275,0.00604849,0.07736142,0.00400230,0.41946487,0.21138305,0.20824502
-4.55327664,0.75669939,0.00653529,0.07902063,0.00397335,0.43928695,0.22546875,0.21638091
-4.54727364,0.79210621,0.00704329,0.08120505,0.00401171,0.46267531,0.24033502,0.22606047
-4.54127064,0.83312730,0.00756946,0.08390564,0.00411398,0.48956940,0.25582657,0.23729225
-4.53526763,0.87961043,0.00811091,0.08711099,0.00427651,0.51989783,0.27179834,0.25007587
-4.52926463,0.93137837,0.00866479,0.09080737,0.00449543,0.55357119,0.28811507,0.26439952
-4.52326163,0.98821830,0.00922828,0.09497849,0.00476660,0.59047383,0.30465017,0.28023696
-4.51725863,1.04986950,0.00979850,0.09960501,0.00508564,0.63045484,0.32128395,0.29754403
-4.51125563,1.11601019,0.01037244,0.10466383,0.00544784,0.67331881,0.33790132,0.31625501
-4.50525263,1.18624396,0.01094686,0.11012721,0.00584811,0.71881668,0.35438910,0.33627885
-4.49924962,1.26008699,0.01151823,0.11596169,0.00628090,0.76663752,0.37063310,0.35749555
-4.49324662,1.33695692,0.01208260,0.12212709,0.00674020,0.81640163,0.38651518,0.37975313
-4.48724362,1.41616471,0.01263557,0.12857558,0.00721943,0.86765596,0.40191068,0.40286527
-4.48124062,1.49691035,0.01317222,0.13525088,0.00771151,0.91987225,0.41668629,0.42661016
-4.47523762,1.57828373,0.01368711,0.14208784,0.00820883,0.97244871,0.43069875,0.45073071
-4.46923462,1.65927133,0.01417429,0.14901246,0.00870330,1.02471552,0.44379459,0.47493654
-4.46323162,1.73876935,0.01462737,0.15594235,0.00918651,1.07594467,0.45581106,0.49890767
-4.45722861,1.81560361,0.01503962,0.16278785,0.00964979,1.12536396,0.46657833,0.52230039
-4.45122561,1.88855605,0.01540410,0.16945369,0.01008443,1.17217525,0.47592303,0.54475486
-4.44522261,1.95639718,0.01571386,0.17584133,0.01048185,1.21557634,0.48367301,0.56590470
-4.43921961,2.01792371,0.01596218,0.18185181,0.01083384,1.25478584,0.48966322,0.58538799
-4.43321661,2.07199977,0.01614275,0.18738909,0.01113279,1.28907018,0.49374234,0.60285955
-4.42721361,2.11760022,0.01624998,0.19236375,0.01137193,1.31777157,0.49577999,0.61800387
-4.42121061,2.15385394,0.01627921,0.19669690,0.01154552,1.34033557,0.49567397,0.63054811
-4.41520760,2.18008516,0.01622695,0.20032405,0.01164909,1.35633713,0.49335729,0.64027476
-4.40920460,2.19585057,0.01609110,0.20319886,0.01167959,1.36550358,0.48880439,0.64703303
-4.40320160,2.20097029,0.01587108,0.20529646,0.01163550,1.36773349,0.48203636,0.65074866
-4.39719860,2.19555084,0.01556798,0.20661617,0.01151694,1.36311008,0.47312467,0.65143131
-4.39119560,2.17999875,0.01518458,0.20718351,0.01132564,1.35190866,0.46219322,0.64917934
-4.38519260,2.15502355,0.01472534,0.20705122,0.01106494,1.33459714,0.44941852,0.64418141
-4.37918959,2.12162984,0.01419637,0.20629933,0.01073967,1.31182962,0.43502791,0.63671475
-4.37318659,2.08109818,0.01360523,0.20503407,0.01035602,1.28443299,0.41929591,0.62714014
-4.36718359,2.03495532,0.01296083,0.20338574,0.00992133,1.25338690,0.40253874,0.61589352
-4.36118059,1.98493478,0.01227312,0.20150545,0.00944388,1.21979788,0.38510734,0.60347461
-4.35517759,1.93292915,0.01155289,0.19956096,0.00893260,1.18486838,0.36737909,0.59043286
-4.34917459,1.88093578,0.01081149,0.19773159,0.00839686,1.14986217,0.34974860,0.57735126
-4.34317159,1.83099804,0.01006052,0.19620256,0.00784614,1.11606705,0.33261801,0.56482856
-4.33716858,1.78514419,0.00931157,0.19515879,0.00728980,1.08475652,0.31638703,0.55346064
-4.33116558,1.74532620,0.00857599,0.19477857,0.00673681,1.05715180,0.30144328,0.54382164
-4.32516258,1.71336071,0.00786463,0.19522723,0.00619556,1.03438536,0.28815307,0.53644558
-4.31915958,1.69087428,0.00718768,0.19665110,0.00567366,1.01746748,0.27685300,0.53180925
-4.31315658,1.67925464,0.00655451,0.19917206,0.00517778,1.00725683,0.26784260,0.53031674
-4.30715358,1.67960976,0.00597356,0.20288276,0.00471357,1.00443600,0.26137817,0.53228645
