energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-5.42371186,1.94532876,0.00507393,0.08915931,0.29329121,0.46781093,0.45901870,0.89980264,0.67834348,0.00000000
-5.41770885,1.93179129,0.00487443,0.08855736,0.28582747,0.46699064,0.45104970,0.89658487,0.67102168,0.00000000
-5.41170585,1.91670278,0.00465622,0.08790929,0.27816269,0.46644104,0.44262948,0.89268478,0.66322435,0.00000000
-5.40570285,1.90073003,0.00442268,0.08720965,0.27047810,0.46641480,0.43388297,0.88825517,0.65537777,0.00000000
-5.39969985,1.88454293,0.00417730,0.08646503,0.26295530,0.46714812,0.42494262,0.88344361,0.64790082,0.00000000
-5.39369685,1.86879632,0.00392360,0.08569444,0.25577117,0.46885348,0.41594413,0.87838916,0.64119213,0.00000000
-5.38769385,1.85411344,0.00366506,0.08492930,0.24909317,0.47171357,0.40702234,0.87321966,0.63561850,0.00000000
-5.38169085,1.84107185,0.00340500,0.08421315,0.24307507,0.47587669,0.39830718,0.86804975,0.63150499,0.00000000
-5.37568784,1.83019209,0.00314654,0.08360096,0.23785341,0.48145376,0.38992023,0.86297977,0.62912729,0.00000000
-5.36968484,1.82192973,0.00289249,0.08315818,0.23354476,0.48851711,0.38197166,0.85809556,0.62870628,0.00000000
-5.36368184,1.81667072,0.00264539,0.08295941,0.23024373,0.49710086,0.37455807,0.85346907,0.63040511,0.00000000
-5.35767884,1.81473014,0.00240740,0.08308694,0.22802198,0.50720303,0.36776086,0.84915996,0.63432876,0.00000000
-5.35167584,1.81635395,0.00218034,0.08362890,0.22692791,0.51878890,0.36164550,0.84521775,0.64052563,0.00000000
-5.34567284,1.82172337,0.00196566,0.08467728,0.22698716,0.53179560,0.35626148,0.84168473,0.64899123,0.00000000
-5.33966983,1.83096108,0.00176445,0.08632567,0.22820367,0.54613741,0.35164292,0.83859902,0.65967329,0.00000000
-5.33366683,1.84413865,0.00157747,0.08866686,0.23056122,0.56171156,0.34780965,0.83599791,0.67247790,0.00000000
-5.32766383,1.86128432,0.00140518,0.09179025,0.23402528,0.57840396,0.34476879,0.83392092,0.68727628,0.00000000
-5.32166083,1.88239019,0.00124775,0.09577916,0.23854490,0.59609475,0.34251646,0.83241243,0.70391155,0.00000000
-5.31565783,1.90741838,0.00110511,0.10070806,0.24405473,0.61466313,0.34103971,0.83152363,0.72220518,0.00000000
-5.30965483,1.93630523,0.00097699,0.10663975,0.25047680,0.63399124,0.34031822,0.83131355,0.74196264,0.00000000
-5.30365183,1.96896338,0.00086295,0.11362262,0.25772214,0.65396708,0.34032598,0.83184896,0.76297808,0.00000000
-5.29764882,2.00528140,0.00076243,0.12168809,0.26569205,0.67448609,0.34103263,0.83320318,0.78503781,0.00000000
-5.29164582,2.04512110,0.00067476,0.13084818,0.27427921,0.69545164,0.34240445,0.83545363,0.80792255,0.00000000
-5.28564282,2.08831278,0.00059919,0.14109359,0.28336844,0.71677437,0.34440517,0.83867839,0.83140861,0.00000000
-5.27963982,2.13464904,0.00053493,0.15239214,0.29283737,0.73837054,0.34699634,0.84295183,0.85526808,0.00000000
-5.27363682,2.18387784,0.00048119,0.16468787,0.30255696,0.76015978,0.35013766,0.84833958,0.87926846,0.00000000
-5.26763382,2.23569559,0.00043713,0.17790091,0.31239219,0.78206229,0.35378719,0.85489329,0.90317190,0.00000000
-5.26163082,2.28974147,0.00040194,0.19192811,0.32220280,0.80399602,0.35790164,0.86264534,0.92673458,0.00000000
-5.25562781,2.34559355,0.00037481,0.20664469,0.33184440,0.82587393,0.36243691,0.87160405,0.94970651,0.00000000
-5.24962481,2.40276789,0.00035496,0.22190682,0.34116993,0.84760178,0.36734900,0.88174971,0.97183213,0.00000000
-5.24362181,2.46072105,0.00034161,0.23755526,0.35003169,0.86907656,0.37259548,0.89303170,0.99285183,0.00000000
-5.23761881,2.51885655,0.00033401,0.25341999,0.35828371,0.89018572,0.37813747,0.90536701,1.01250476,0.00000000
-5.23161581,2.57653548,0.00033143,0.26932570,0.36578473,0.91080736,0.38394240,0.91864037,1.03053279,0.00000000
-5.22561281,2.63309105,0.00033315,0.28509817,0.37240157,0.93081135,0.38998730,0.93270594,1.04668563,0.00000000
-5.21960980,2.68784673,0.00033846,0.30057114,0.37801284,0.95006127,0.39626270,0.94739069,1.06072692,0.00000000
-5.21360680,2.74013722,0.00034669,0.31559361,0.38251273,0.96841712,0.40277694,0.96249916,1.07244100,0.00000000
-5.20760380,2.78933122,0.00035716,0.33003717,0.38581496,0.98573852,0.40956065,0.97781955,1.08164000,0.00000000
-5.20160080,2.83485506,0.00036922,0.34380313,0.38785636,1.00188829,0.41667119,0.99313064,1.08817076,0.00000000
-5.19559780,2.87621562,0.00038225,0.35682897,0.38860011,1.01673601,0.42419671,1.00820939,1.09192131,0.00000000
-5.18959480,2.91302152,0.00039563,0.36909389,0.38803835,1.03016157,0.43225939,1.02283855,1.09282627,0.00000000
-5.18359180,2.94500113,0.00040880,0.38062301,0.38619398,1.04205827,0.44101768,1.03681422,1.09087096,0.00000000
-5.17758879,2.97201630,0.00042122,0.39148993,0.38312140,1.05233544,0.45066700,1.04995257,1.08609381,0.00000000
-5.17158579,2.99407098,0.00043242,0.40181738,0.37890626,1.06092046,0.46143868,1.06209577,1.07858685,0.00000000
-5.16558279,3.01131379,0.00044195,0.41177565,0.37366398,1.06776001,0.47359681,1.07311645,1.06849428,0.00000000
-5.15957979,3.02403433,0.00044945,0.42157886,0.36753712,1.07282071,0.48743288,1.08292083,1.05600891,0.00000000
-5.15357679,3.03265305,0.00045461,0.43147874,0.36069161,1.07608896,0.50325803,1.09145008,1.04136678,0.00000000
-5.14757379,3.03770484,0.00045721,0.44175627,0.35331191,1.07757030,0.52139297,1.09868001,1.02484008,0.00000000
-5.14157079,3.03981694,0.00045709,0.45271111,0.34559538,1.07728810,0.54215574,1.10461909,1.00672866,0.00000000
-5.13556778,3.03968186,0.00045417,0.46464934,0.33774585,1.07528197,0.56584753,1.10930485,0.98735053,0.00000000
-5.12956478,3.03802656,0.00044846,0.47786962,0.32996683,1.07160579,0.59273704,1.11279893,0.96703175,0.00000000
-5.12356178,3.03557886,0.00044002,0.49264862,0.32245454,1.06632554,0.62304395,1.11518090,0.94609613,0.00000000
-5.11755878,3.03303279,0.00042900,0.50922597,0.31539097,1.05951711,0.65692211,1.11654127,0.92485517,0.00000000
-5.11155578,3.03101412,0.00041560,0.52778960,0.30893737,1.05126400,0.69444322,1.11697394,0.90359869,0.00000000
-5.10555278,3.03004780,0.00040008,0.54846208,0.30322838,1.04165507,0.73558188,1.11656845,0.88258642,0.00000000
-5.09954977,3.03052872,0.00038272,0.57128859,0.29836701,1.03078248,0.78020285,1.11540259,0.86204101,0.00000000
-5.09354677,3.03269722,0.00036385,0.59622726,0.29442082,1.01873969,0.82805128,1.11353543,0.84214252,0.00000000
-5.08754377,3.03662066,0.00034381,0.62314249,0.29141930,1.00561968,0.87874673,1.11100151,0.82302480,0.00000000
-5.08154077,3.04218206,0.00032295,0.65180161,0.28935276,0.99151341,0.93178162,1.10780624,0.80477362,0.00000000
-5.07553777,3.04907657,0.00030160,0.68187537,0.28817258,0.97650850,0.98652459,1.10392305,0.78742682,0.00000000
-5.06953477,3.05681640,0.00028010,0.71294240,0.28779312,0.96068837,1.04222907,1.09929227,0.77097626,0.00000000
-5.06353177,3.06474408,0.00025876,0.74449771,0.28809494,0.94413155,1.09804702,1.09382218,0.75537154,0.00000000
-5.05752876,3.07205402,0.00023783,0.77596498,0.28892948,0.92691157,1.15304777,1.08739210,0.74052538,0.00000000
-5.05152576,3.07782165,0.00021757,0.80671238,0.29012479,0.90909716,1.20624135,1.07985752,0.72632027,0.00000000
-5.04552276,3.08103901,0.00019817,0.83607126,0.29149230,0.89075294,1.25660569,1.07105722,0.71261626,0.00000000
-5.03951976,3.08065561,0.00017978,0.86335721,0.29283425,0.87194051,1.30311663,1.06082195,0.69925949,0.00000000
-5.03351676,3.07562274,0.00016253,0.88789234,0.29395145,0.85271996,1.34477966,1.04898456,0.68609113,0.00000000
-5.02751376,3.06493939,0.00014650,0.90902819,0.29465119,0.83315157,1.38066207,1.03539080,0.67295630,0.00000000
-5.02151076,3.04769773,0.00013172,0.92616805,0.29475482,0.81329778,1.40992419,1.01991060,0.65971270,0.00000000
-5.01550775,3.02312606,0.00011822,0.93878787,0.29410480,0.79322523,1.43184819,1.00244905,0.64623839,0.00000000
-5.00950475,2.99062723,0.00010598,0.94645474,0.29257085,0.77300663,1.44586343,0.98295650,0.63243863,0.00000000
-5.00350175,2.94981067,0.00009497,0.94884224,0.29005504,0.75272240,1.45156690,0.96143733,0.61825121,0.00000000
-4.99749875,2.90051654,0.00008514,0.94574192,0.28649548,0.73246199,1.44873804,0.93795681,0.60365020,0.00000000
-4.99149575,2.84283078,0.00007643,0.93707043,0.28186870,0.71232462,1.43734711,0.91264551,0.58864792,0.00000000
-4.98549275,2.77709033,0.00006879,0.92287215,0.27619037,0.69241942,1.41755690,0.88570116,0.57329505,0.00000000
-4.97948974,2.70387833,0.00006215,0.90331712,0.26951469,0.67286493,1.38971751,0.85738758,0.55767877,0.00000000
-4.97348674,2.62400952,0.00005645,0.87869454,0.26193217,0.65378799,1.35435463,0.82803068,0.54191927,0.00000000
-4.96748374,2.53850659,0.00005166,0.84940222,0.25356631,0.63532201,1.31215191,0.79801172,0.52616458,0.00000000
-4.96148074,2.44856872,0.00004773,0.81593248,0.24456910,0.61760472,1.26392808,0.76775796,0.51058414,0.00000000
-4.95547774,2.35553382,0.00004465,0.77885525,0.23511572,0.60077564,1.21061015,0.73773119,0.49536141,0.00000000
-4.94947474,2.26083624,0.00004240,0.73879923,0.22539867,0.58497330,1.15320360,0.70841449,0.48068583,0.00000000
-4.94347174,2.16596206,0.00004101,0.69643181,0.21562169,0.57033248,1.09276119,0.68029802,0.46674468,0.00000000
-4.93746873,2.07240387,0.00004049,0.65243879,0.20599360,0.55698166,1.03035145,0.65386416,0.45371505,0.00000000
-4.93146573,1.98161705,0.00004088,0.60750466,0.19672246,0.54504070,0.96702821,0.62957295,0.44175650,0.00000000
-4.92546273,1.89497933,0.00004225,0.56229414,0.18801024,0.53461907,0.90380234,0.60784813,0.43100461,0.00000000
-4.91945973,1.81375502,0.00004465,0.51743576,0.18004815,0.52581451,0.84161667,0.58906461,0.42156578,0.00000000
-4.91345673,1.73906533,0.00004817,0.47350777,0.17301272,0.51871235,0.78132483,0.57353769,0.41351344,0.00000000
-4.90745373,1.67186529,0.00005288,0.43102696,0.16706284,0.51338532,0.72367454,0.56151445,0.40688577,0.00000000
-4.90145073,1.61292790,0.00005889,0.39044034,0.16233758,0.50989373,0.66929571,0.55316758,0.40168509,0.00000000
-4.89544772,1.56283539,0.00006627,0.35211999,0.15895489,0.50828617,0.61869341,0.54859181,0.39787871,0.00000000
-4.88944472,1.52197730,0.00007511,0.31636063,0.15701100,0.50860029,0.57224540,0.54780296,0.39540124,0.00000000
-4.88344172,1.49055476,0.00008548,0.28338003,0.15658037,0.51086360,0.53020414,0.55073946,0.39415810,0.00000000
-4.87743872,1.46859002,0.00009744,0.25332172,0.15771618,0.51509421,0.49270256,0.55726629,0.39403004,0.00000000
-4.87143572,1.45594027,0.00011103,0.22625967,0.16045092,0.52130122,0.45976300,0.56718085,0.39487840,0.00000000
-4.86543272,1.45231461,0.00012627,0.20220449,0.16479725,0.52948469,0.43130875,0.58022072,0.39655072,0.00000000
-4.85942971,1.45729291,0.00014314,0.18111078,0.17074860,0.53963511,0.40717738,0.59607255,0.39888662,0.00000000
-4.85342671,1.47034572,0.00016160,0.16288511,0.17827978,0.55173233,0.38713513,0.61438209,0.40172350,0.00000000
-4.84742371,1.49085403,0.00018158,0.14739430,0.18734719,0.56574392,0.37089172,0.63476459,0.40490186,0.00000000
-4.84142071,1.51812827,0.00020293,0.13447353,0.19788879,0.58162308,0.35811502,0.65681538,0.40827014,0.00000000
-4.83541771,1.55142588,0.00022552,0.12393423,0.20982380,0.59930622,0.34844496,0.68012032,0.41168877,0.00000000
-4.82941471,1.58996702,0.00024912,0.11557119,0.22305216,0.61871032,0.34150637,0.70426556,0.41503351,0.00000000
-4.82341171,1.63294833,0.00027349,0.10916909,0.23745385,0.63973044,0.33692039,0.72884665,0.41819789,0.00000000
-4.81740870,1.67955469,0.00029836,0.10450803,0.25288834,0.66223737,0.33431426,0.75347656,0.42109473,0.00000000
-4.81140570,1.72896912,0.00032339,0.10136833,0.26919420,0.68607591,0.33332935,0.77779262,0.42365698,0.00000000
-4.80540270,1.78038113,0.00034825,0.09953436,0.28618913,0.71106381,0.33362755,0.80146212,0.42583770,0.00000000
-4.79939970,1.83299392,0.00037257,0.09879763,0.30367058,0.73699177,0.33489592,0.82418673,0.42760944,0.00000000
-4.79339670,1.88603072,0.00039595,0.09895916,0.32141715,0.76362441,0.33684987,0.84570551,0.42896310,0.00000000
-4.78739370,1.93874073,0.00041803,0.09983125,0.33919085,0.79070259,0.33923497,0.86579676,0.42990633,0.00000000
-4.78139070,1.99040491,0.00043841,0.10123877,0.35674036,0.81794691,0.34182764,0.88427861,0.43046172,0.00000000
-4.77538769,2.04034192,0.00045673,0.10302004,0.37380526,0.84506244,0.34443486,0.90100848,0.43066472,0.00000000
-4.76938469,2.08791428,0.00047265,0.10502750,0.39012120,0.87174453,0.34689324,0.91588156,0.43056158,0.00000000
-4.76338169,2.13253473,0.00048588,0.10712808,0.40542592,0.89768558,0.34906752,0.92882842,0.43020718,0.00000000
-4.75737869,2.17367271,0.00049617,0.10920354,0.41946588,0.92258230,0.35084877,0.93981176,0.42966300,0.00000000
-4.75137569,2.21086071,0.00050330,0.11115066,0.43200328,0.94614344,0.35215234,0.94882267,0.42899512,0.00000000
-4.74537269,2.24370015,0.00050715,0.11288137,0.44282318,0.96809738,0.35291580,0.95587630,0.42827234,0.00000000
-4.73936968,2.27186647,0.00050764,0.11432279,0.45174037,0.98819930,0.35309680,0.96100727,0.42756438,0.00000000
-4.73336668,2.29511296,0.00050477,0.11541721,0.45860569,1.00623759,0.35267102,0.96426488,0.42694020,0.00000000
-4.72736368,2.31327305,0.00049858,0.11612191,0.46331138,1.02203916,0.35163020,0.96570842,0.42646636,0.00000000
-4.72136068,2.32626077,0.00048921,0.11640888,0.46579533,1.03547325,0.34998010,0.96540257,0.42620541,0.00000000
-4.71535768,2.33406901,0.00047683,0.11626436,0.46604376,1.04645374,0.34773871,0.96341322,0.42621432,0.00000000
-4.70935468,2.33676575,0.00046170,0.11568807,0.46409237,1.05493959,0.34493426,0.95980378,0.42654298,0.00000000
-4.70335168,2.33448809,0.00044409,0.11469239,0.46002570,1.06093368,0.34160341,0.95463213,0.42723263,0.00000000
-4.69734867,2.32743433,0.00042433,0.11330115,0.45397477,1.06447977,0.33778929,0.94794845,0.42831441,0.00000000
-4.69134567,2.31585452,0.00040277,0.11154833,0.44611309,1.06565814,0.33353962,0.93979383,0.42980796,0.00000000
-4.68534267,2.30003968,0.00037977,0.10947645,0.43665115,1.06457986,0.32890481,0.93019982,0.43172017,0.00000000
-4.67933967,2.28031045,0.00035573,0.10713488,0.42582964,1.06138022,0.32393598,0.91918899,0.43404411,0.00000000
-4.67333667,2.25700549,0.00033101,0.10457802,0.41391176,1.05621158,0.31868327,0.90677629,0.43675825,0.00000000
-4.66733367,2.23047036,0.00030597,0.10186343,0.40117489,1.04923616,0.31319404,0.89297128,0.43982597,0.00000000
-4.66133067,2.20104732,0.00028096,0.09904991,0.38790197,1.04061913,0.30751142,0.87778097,0.44319554,0.00000000
-4.65532766,2.16906653,0.00025629,0.09619575,0.37437300,1.03052226,0.30167311,0.86121324,0.44680055,0.00000000
-4.64932466,2.13483901,0.00023224,0.09335701,0.36085703,1.01909875,0.29571043,0.84328044,0.45056084,0.00000000
-4.64332166,2.09865162,0.00020905,0.09058601,0.34760476,1.00648915,0.28964784,0.82400312,0.45438400,0.00000000
