energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Te_p_up,Te_d_up
-5.90395198,1.63960600,0.35721183,1.03047323,0.00985378,0.01239996,0.00927304,0.00000000,0.40052316,0.00000000
-5.89794897,1.64120509,0.37002916,1.00984286,0.01048227,0.01290922,0.00952340,0.00000000,0.41765939,0.00000000
-5.89194597,1.64334289,0.38393187,0.98893514,0.01119961,0.01338523,0.00978323,0.00000000,0.43546396,0.00000000
-5.88594297,1.64615823,0.39881097,0.96801915,0.01200043,0.01382281,0.01005128,0.00000000,0.45382502,0.00000000
-5.87993997,1.64979415,0.41454896,0.94738014,0.01287785,0.01421769,0.01032609,0.00000000,0.47262185,0.00000000
-5.87393697,1.65438137,0.43101819,0.92730530,0.01382343,0.01456663,0.01060588,0.00000000,0.49172377,0.00000000
-5.86793397,1.66002227,0.44807945,0.90806993,0.01482710,0.01486750,0.01088852,0.00000000,0.51098918,0.00000000
-5.86193097,1.66677628,0.46558084,0.88992421,0.01587713,0.01511923,0.01117149,0.00000000,0.53026501,0.00000000
-5.85592796,1.67464753,0.48335714,0.87308142,0.01696022,0.01532186,0.01145188,0.00000000,0.54938673,0.00000000
-5.84992496,1.68357536,0.50122984,0.85770799,0.01806162,0.01547642,0.01172636,0.00000000,0.56817889,0.00000000
-5.84392196,1.69342820,0.51900791,0.84391564,0.01916532,0.01558483,0.01199130,0.00000000,0.58645661,0.00000000
-5.83791896,1.70400142,0.53648938,0.83175620,0.02025432,0.01564981,0.01224278,0.00000000,0.60402773,0.00000000
-5.83191596,1.71501905,0.55346381,0.82121900,0.02131094,0.01567475,0.01247674,0.00000000,0.62069596,0.00000000
-5.82591296,1.72613968,0.56971561,0.81223117,0.02231723,0.01566348,0.01268910,0.00000000,0.63626471,0.00000000
-5.81990995,1.73696629,0.58502819,0.80466060,0.02325535,0.01562024,0.01287589,0.00000000,0.65054185,0.00000000
-5.81390695,1.74705954,0.59918883,0.79832158,0.02410806,0.01554942,0.01303344,0.00000000,0.66334491,0.00000000
-5.80790395,1.75595418,0.61199413,0.79298284,0.02485911,0.01545555,0.01315852,0.00000000,0.67450685,0.00000000
-5.80190095,1.76317782,0.62325582,0.78837744,0.02549374,0.01534311,0.01324850,0.00000000,0.68388206,0.00000000
-5.79589795,1.76827113,0.63280681,0.78421445,0.02599908,0.01521648,0.01330151,0.00000000,0.69135219,0.00000000
-5.78989495,1.77080876,0.64050707,0.78019148,0.02636452,0.01507993,0.01331657,0.00000000,0.69683184,0.00000000
-5.78389195,1.77041989,0.64624922,0.77600793,0.02658202,0.01493752,0.01329364,0.00000000,0.70027353,0.00000000
-5.77788894,1.76680742,0.64996344,0.77137798,0.02664635,0.01479315,0.01323373,0.00000000,0.70167185,0.00000000
-5.77188594,1.75976488,0.65162149,0.76604312,0.02655529,0.01465054,0.01313893,0.00000000,0.70106644,0.00000000
-5.76588294,1.74919024,0.65123965,0.75978346,0.02630965,0.01451328,0.01301234,0.00000000,0.69854362,0.00000000
-5.75987994,1.73509589,0.64888019,0.75242731,0.02591329,0.01438481,0.01285806,0.00000000,0.69423646,0.00000000
-5.75387694,1.71761408,0.64465149,0.74385889,0.02537302,0.01426850,0.01268108,0.00000000,0.68832327,0.00000000
-5.74787394,1.69699779,0.63870648,0.73402346,0.02469838,0.01416760,0.01248712,0.00000000,0.68102434,0.00000000
-5.74187094,1.67361649,0.63123954,0.72293009,0.02390142,0.01408530,0.01228250,0.00000000,0.67259717,0.00000000
-5.73586793,1.64794737,0.62248187,0.71065163,0.02299634,0.01402468,0.01207393,0.00000000,0.66333012,0.00000000
-5.72986493,1.62056191,0.61269549,0.69732223,0.02199913,0.01398867,0.01186828,0.00000000,0.65353482,0.00000000
-5.72386193,1.59210877,0.60216604,0.68313236,0.02092716,0.01398003,0.01167240,0.00000000,0.64353764,0.00000000
-5.71785893,1.56329349,0.59119477,0.66832172,0.01979870,0.01400125,0.01149289,0.00000000,0.63367045,0.00000000
-5.71185593,1.53485600,0.58008987,0.65317038,0.01863257,0.01405450,0.01133587,0.00000000,0.62426111,0.00000000
-5.70585293,1.50754688,0.56915768,0.63798852,0.01744762,0.01414154,0.01120681,0.00000000,0.61562405,0.00000000
-5.69984992,1.48210349,0.55869399,0.62310534,0.01626235,0.01426363,0.01111038,0.00000000,0.60805139,0.00000000
-5.69384692,1.45922677,0.54897591,0.60885757,0.01509454,0.01442148,0.01105030,0.00000000,0.60180487,0.00000000
-5.68784392,1.43955989,0.54025444,0.59557796,0.01396090,0.01461514,0.01102926,0.00000000,0.59710896,0.00000000
-5.68184092,1.42366929,0.53274826,0.58358435,0.01287679,0.01484403,0.01104885,0.00000000,0.59414533,0.00000000
-5.67583792,1.41202882,0.52663870,0.57316950,0.01185598,0.01510684,0.01110957,0.00000000,0.59304895,0.00000000
-5.66983492,1.40500748,0.52206614,0.56459215,0.01091044,0.01540160,0.01121087,0.00000000,0.59390580,0.00000000
-5.66383192,1.40286077,0.51912793,0.55806932,0.01005024,0.01572563,0.01135117,0.00000000,0.59675217,0.00000000
-5.65782891,1.40572586,0.51787760,0.55377017,0.00928345,0.01607567,0.01152799,0.00000000,0.60157559,0.00000000
-5.65182591,1.41362027,0.51832549,0.55181133,0.00861610,0.01644783,0.01173807,0.00000000,0.60831707,0.00000000
-5.64582291,1.42644375,0.52044050,0.55225378,0.00805219,0.01683775,0.01197752,0.00000000,0.61687448,0.00000000
-5.63981991,1.44398302,0.52415283,0.55510117,0.00759373,0.01724066,0.01224195,0.00000000,0.62710683,0.00000000
-5.63381691,1.46591875,0.52935738,0.56029947,0.00724080,0.01765141,0.01252662,0.00000000,0.63883921,0.00000000
-5.62781391,1.49183437,0.53591778,0.56773791,0.00699169,0.01806462,0.01282662,0.00000000,0.65186795,0.00000000
-5.62181091,1.52122618,0.54367062,0.57725109,0.00684298,0.01847472,0.01313698,0.00000000,0.66596602,0.00000000
-5.61580790,1.55351442,0.55242986,0.58862203,0.00678967,0.01887600,0.01345281,0.00000000,0.68088816,0.00000000
-5.60980490,1.58805490,0.56199118,0.60158630,0.00682540,0.01926271,0.01376936,0.00000000,0.69637590,0.00000000
-5.60380190,1.62415105,0.57213625,0.61583704,0.00694257,0.01962910,0.01408216,0.00000000,0.71216207,0.00000000
-5.59779890,1.66106626,0.58263679,0.63103079,0.00713253,0.01996946,0.01438704,0.00000000,0.72797508,0.00000000
-5.59179590,1.69803650,0.59325852,0.64679423,0.00738578,0.02027816,0.01468015,0.00000000,0.74354271,0.00000000
-5.58579290,1.73428320,0.60376488,0.66273170,0.00769218,0.02054976,0.01495801,0.00000000,0.75859568,0.00000000
-5.57978989,1.76902654,0.61392081,0.67843347,0.00804116,0.02077900,0.01521747,0.00000000,0.77287097,0.00000000
-5.57378689,1.80149923,0.62349637,0.69348465,0.00842193,0.02096091,0.01545575,0.00000000,0.78611514,0.00000000
-5.56778389,1.83096069,0.63227055,0.70747473,0.00882373,0.02109093,0.01567037,0.00000000,0.79808762,0.00000000
-5.56178089,1.85671174,0.64003516,0.72000741,0.00923603,0.02116494,0.01585919,0.00000000,0.80856415,0.00000000
-5.55577789,1.87810963,0.64659884,0.73071069,0.00964881,0.02117945,0.01602036,0.00000000,0.81734042,0.00000000
-5.54977489,1.89458316,0.65179133,0.73924679,0.01005274,0.02113170,0.01615233,0.00000000,0.82423599,0.00000000
-5.54377189,1.90564772,0.65546782,0.74532176,0.01043944,0.02101982,0.01625388,0.00000000,0.82909837,0.00000000
-5.53776888,1.91091965,0.65751341,0.74869438,0.01080169,0.02084295,0.01632412,0.00000000,0.83180730,0.00000000
-5.53176588,1.91012973,0.65784757,0.74918400,0.01113362,0.02060139,0.01636256,0.00000000,0.83227915,0.00000000
-5.52576288,1.90313516,0.65642845,0.74667715,0.01143094,0.02029677,0.01636914,0.00000000,0.83047118,0.00000000
-5.51975988,1.88992962,0.65325698,0.74113249,0.01169106,0.01993210,0.01634432,0.00000000,0.82638566,0.00000000
-5.51375688,1.87065090,0.64838057,0.73258408,0.01191329,0.01951187,0.01628911,0.00000000,0.82007361,0.00000000
-5.50775388,1.84558590,0.64189619,0.72114256,0.01209892,0.01904213,0.01620523,0.00000000,0.81163792,0.00000000
-5.50175088,1.81517236,0.63395285,0.70699448,0.01225132,0.01853044,0.01609511,0.00000000,0.80123579,0.00000000
-5.49574787,1.77999751,0.62475316,0.69039953,0.01237600,0.01798589,0.01596202,0.00000000,0.78908022,0.00000000
-5.48974487,1.74079315,0.61455394,0.67168590,0.01248065,0.01741897,0.01581007,0.00000000,0.77544043,0.00000000
-5.48374187,1.69842734,0.60366576,0.65124387,0.01257510,0.01684143,0.01564431,0.00000000,0.76064113,0.00000000
-5.47773887,1.65389276,0.59245123,0.62951788,0.01267123,0.01626614,0.01547071,0.00000000,0.74506036,0.00000000
-5.47173587,1.60829179,0.58132202,0.60699727,0.01278291,0.01570685,0.01529614,0.00000000,0.72912599,0.00000000
-5.46573287,1.56281855,0.57073448,0.58420605,0.01292581,0.01517792,0.01512830,0.00000000,0.71331070,0.00000000
-5.45972986,1.51873817,0.56118384,0.56169184,0.01311714,0.01469401,0.01497567,0.00000000,0.69812546,0.00000000
-5.45372686,1.47736353,0.55319693,0.54001446,0.01337543,0.01426980,0.01484732,0.00000000,0.68411138,0.00000000
-5.44772386,1.44002979,0.54732329,0.51973422,0.01372012,0.01391961,0.01475275,0.00000000,0.67183016,0.00000000
-5.44172086,1.40806712,0.54412500,0.50140021,0.01417120,0.01365706,0.01470165,0.00000000,0.66185306,0.00000000
-5.43571786,1.38277194,0.54416482,0.48553885,0.01474865,0.01349472,0.01470367,0.00000000,0.65474849,0.00000000
-5.42971486,1.36537705,0.54799327,0.47264272,0.01547200,0.01344373,0.01476808,0.00000000,0.65106859,0.00000000
-5.42371186,1.35702137,0.55613439,0.46315997,0.01635966,0.01351347,0.01490348,0.00000000,0.65133475,0.00000000
-5.41770885,1.35871955,0.56907072,0.45748428,0.01742832,0.01371124,0.01511748,0.00000000,0.65602272,0.00000000
-5.41170585,1.37133239,0.58722768,0.45594560,0.01869227,0.01404199,0.01541634,0.00000000,0.66554733,0.00000000
-5.40570285,1.39553850,0.61095781,0.45880176,0.02016278,0.01450800,0.01580468,0.00000000,0.68024756,0.00000000
-5.39969985,1.43180835,0.64052534,0.46623111,0.02184741,0.01510875,0.01628514,0.00000000,0.70037226,0.00000000
-5.39369685,1.48038125,0.67609162,0.47832623,0.02374945,0.01584074,0.01685822,0.00000000,0.72606711,0.00000000
-5.38769385,1.54124650,0.71770206,0.49508910,0.02586735,0.01669741,0.01752200,0.00000000,0.75736340,0.00000000
-5.38169085,1.61412926,0.76527505,0.51642770,0.02819440,0.01766914,0.01827205,0.00000000,0.79416914,0.00000000
-5.37568784,1.69848247,0.81859370,0.54215441,0.03071839,0.01874333,0.01910140,0.00000000,0.83626310,0.00000000
-5.36968484,1.79348515,0.87730076,0.57198624,0.03342151,0.01990453,0.02000053,0.00000000,0.88329210,0.00000000
-5.36368184,1.89804808,0.94089739,0.60554729,0.03628048,0.02113473,0.02095753,0.00000000,0.93477208,0.00000000
-5.35767884,2.01082711,1.00874604,0.64237332,0.03926682,0.02241362,0.02195831,0.00000000,0.99009318,0.00000000
-5.35167584,2.13024432,1.08007789,0.68191875,0.04234734,0.02371907,0.02298689,0.00000000,1.04852888,0.00000000
-5.34567284,2.25451704,1.15400482,0.72356594,0.04548489,0.02502752,0.02402578,0.00000000,1.10924923,0.00000000
-5.33966983,2.38169409,1.22953586,0.76663683,0.04863924,0.02631459,0.02505641,0.00000000,1.17133803,0.00000000
-5.33366683,2.50969883,1.30559787,0.81040664,0.05176817,0.02755561,0.02605966,0.00000000,1.23381342,0.00000000
-5.32766383,2.63637757,1.38105999,0.85411943,0.05482874,0.02872622,0.02701634,0.00000000,1.29565151,0.00000000
-5.32166083,2.75955232,1.45476109,0.89700525,0.05777854,0.02980302,0.02790774,0.00000000,1.35581215,0.00000000
-5.31565783,2.87707600,1.52553946,0.93829820,0.06057709,0.03076415,0.02871621,0.00000000,1.41326624,0.00000000
-5.30965483,2.98688840,1.59226376,0.97725516,0.06318717,0.03158984,0.02942560,0.00000000,1.46702343,0.00000000
-5.30365183,3.08707094,1.65386397,1.01317429,0.06557606,0.03226298,0.03002177,0.00000000,1.51615932,0.00000000
-5.29764882,3.17589818,1.70936138,1.04541293,0.06771669,0.03276951,0.03049299,0.00000000,1.55984107,0.00000000
-5.29164582,3.25188418,1.75789633,1.07340410,0.06958852,0.03309888,0.03083023,0.00000000,1.59735051,0.00000000
-5.28564282,3.31382184,1.79875261,1.09667104,0.07117822,0.03324422,0.03102742,0.00000000,1.62810378,0.00000000
-5.27963982,3.36081375,1.83137749,1.11483920,0.07248007,0.03320262,0.03108158,0.00000000,1.65166660,0.00000000
-5.27363682,3.39229314,1.85539664,1.12764526,0.07349599,0.03297516,0.03099284,0.00000000,1.66776477,0.00000000
-5.26763382,3.40803422,1.87062313,1.13494269,0.07423533,0.03256693,0.03076441,0.00000000,1.67628916,0.00000000
-5.26163082,3.40815136,1.87706033,1.13670375,0.07471426,0.03198689,0.03040238,0.00000000,1.67729526,0.00000000
-5.25562781,3.39308712,1.87489843,1.13301775,0.07495488,0.03124774,0.02991548,0.00000000,1.67099705,0.00000000
-5.24962481,3.36358974,1.86450482,1.12408558,0.07498414,0.03036565,0.02931476,0.00000000,1.65775563,0.00000000
-5.24362181,3.32068105,1.84640887,1.11021094,0.07483245,0.02936000,0.02861316,0.00000000,1.63806307,0.00000000
-5.23761881,3.26561609,1.82128173,1.09178839,0.07453222,0.02825307,0.02782515,0.00000000,1.61252210,0.00000000
-5.23161581,3.19983640,1.78991210,1.06928893,0.07411628,0.02706978,0.02696616,0.00000000,1.58182270,0.00000000
-5.22561281,3.12491888,1.75317931,1.04324366,0.07361636,0.02583737,0.02605218,0.00000000,1.54671651,0.00000000
-5.21960980,3.04252259,1.71202474,1.01422623,0.07306156,0.02458517,0.02509926,0.00000000,1.50799028,0.00000000
-5.21360680,2.95433581,1.66742312,0.98283484,0.07247710,0.02334448,0.02412302,0.00000000,1.46643942,0.00000000
-5.20760380,2.86202547,1.62035495,0.94967460,0.07188317,0.02214840,0.02313835,0.00000000,1.42284302,0.00000000
-5.20160080,2.76719139,1.57178123,0.91534094,0.07129411,0.02103181,0.02215893,0.00000000,1.37794112,0.00000000
-5.19559780,2.67132688,1.52262175,0.88040478,0.07071793,0.02003144,0.02119706,0.00000000,1.33241540,0.00000000
-5.18959480,2.57578734,1.47373760,0.84539997,0.07015611,0.01918594,0.02026338,0.00000000,1.28687390,0.00000000
-5.18359180,2.48176787,1.42591863,0.81081346,0.06960379,0.01853606,0.01936678,0.00000000,1.24184031,0.00000000
-5.17758879,2.39029032,1.37987603,0.77707855,0.06905025,0.01812483,0.01851433,0.00000000,1.19774812,0.00000000
-5.17158579,2.30219983,1.33624005,0.74457107,0.06847971,0.01799772,0.01771131,0.00000000,1.15493954,0.00000000
-5.16558279,2.21817031,1.29556243,0.71360867,0.06787242,0.01820283,0.01696134,0.00000000,1.11366900,0.00000000
-5.15957979,2.13871772,1.25832280,0.68445281,0.06720585,0.01879087,0.01626649,0.00000000,1.07411066,0.00000000
-5.15357679,2.06421982,1.22493816,0.65731305,0.06645609,0.01981512,0.01562754,0.00000000,1.03636921,0.00000000
-5.14757379,1.99494035,1.19577431,0.63235312,0.06559926,0.02133118,0.01504419,0.00000000,1.00049302,0.00000000
-5.14157079,1.93105584,1.17115773,0.60969820,0.06461296,0.02339639,0.01451536,0.00000000,0.96648882,0.00000000
-5.13556778,1.87268274,1.15138685,0.58944258,0.06347747,0.02606915,0.01403942,0.00000000,0.93433654,0.00000000
-5.12956478,1.81990281,1.13674128,0.57165716,0.06217701,0.02940776,0.01361443,0.00000000,0.90400363,0.00000000
-5.12356178,1.77278495,1.12748782,0.55639612,0.06070057,0.03346901,0.01323843,0.00000000,0.87545767,0.00000000
-5.11755878,1.73140168,1.12388246,0.54370208,0.05904263,0.03830647,0.01290956,0.00000000,0.84867655,0.00000000
-5.11155578,1.69583930,1.12616770,0.53360955,0.05720354,0.04396832,0.01262620,0.00000000,0.82365571,0.00000000
-5.10555278,1.66620072,1.13456492,0.52614613,0.05518959,0.05049508,0.01238707,0.00000000,0.80041185,0.00000000
-5.09954977,1.64260096,1.14926201,0.52133158,0.05301283,0.05791695,0.01219122,0.00000000,0.77898313,0.00000000
-5.09354677,1.62515571,1.17039667,0.51917461,0.05069062,0.06625109,0.01203799,0.00000000,0.75942594,0.00000000
-5.08754377,1.61396356,1.19803643,0.51966788,0.04824488,0.07549889,0.01192691,0.00000000,0.74180850,0.00000000
-5.08154077,1.60908361,1.23215659,0.52278137,0.04570128,0.08564330,0.01185756,0.00000000,0.72620202,0.00000000
-5.07553777,1.61050990,1.27261756,0.52845492,0.04308817,0.09664644,0.01182939,0.00000000,0.71266992,0.00000000
-5.06953477,1.61814473,1.31914327,0.53659032,0.04043552,0.10844760,0.01184153,0.00000000,0.70125620,0.00000000
-5.06353177,1.63177319,1.37130257,0.54704390,0.03777377,0.12096181,0.01189259,0.00000000,0.69197370,0.00000000
-5.05752876,1.65104070,1.42849505,0.55962018,0.03513280,0.13407915,0.01198045,0.00000000,0.68479323,0.00000000
-5.05152576,1.67543581,1.48994313,0.57406722,0.03254087,0.14766485,0.01210214,0.00000000,0.67963446,0.00000000
-5.04552276,1.70427992,1.55469142,0.59007440,0.03002383,0.16156035,0.01225371,0.00000000,0.67635920,0.00000000
-5.03951976,1.73672513,1.62161444,0.60727295,0.02760434,0.17558542,0.01243012,0.00000000,0.67476782,0.00000000
-5.03351676,1.77176115,1.68943301,0.62523951,0.02530139,0.18954119,0.01262529,0.00000000,0.67459900,0.00000000
-5.02751376,1.80823147,1.75673933,0.64350294,0.02312992,0.20321426,0.01283216,0.00000000,0.67553322,0.00000000
-5.02151076,1.84485861,1.82203016,0.66155410,0.02110071,0.21638169,0.01304274,0.00000000,0.67719961,0.00000000
-5.01550775,1.88027746,1.88374701,0.67885848,0.01922037,0.22881665,0.01324841,0.00000000,0.67918621,0.00000000
-5.00950475,1.91307538,1.94032172,0.69487101,0.01749158,0.24029476,0.01344004,0.00000000,0.68105293,0.00000000
-5.00350175,1.94183731,1.99022574,0.70905261,0.01591335,0.25060068,0.01360836,0.00000000,0.68234662,0.00000000
-4.99749875,1.96519363,2.03202061,0.72088756,0.01448154,0.25953471,0.01374424,0.00000000,0.68261755,0.00000000
-4.99149575,1.98186856,2.06440754,0.72990088,0.01318932,0.26691929,0.01383898,0.00000000,0.68143627,0.00000000
-4.98549275,1.99072654,2.08627367,0.73567502,0.01202776,0.27260485,0.01388470,0.00000000,0.67841016,0.00000000
-4.97948974,1.99081447,2.09673267,0.73786479,0.01098639,0.27647497,0.01387457,0.00000000,0.67319870,0.00000000
-4.97348674,1.98139753,2.09515787,0.73621002,0.01005378,0.27845048,0.01380310,0.00000000,0.66552672,0.00000000
-4.96748374,1.96198691,2.08120624,0.73054508,0.00921806,0.27849234,0.01366638,0.00000000,0.65519501,0.00000000
-4.96148074,1.93235816,2.05483208,0.72080508,0.00846741,0.27660314,0.01346218,0.00000000,0.64208776,0.00000000
-4.95547774,1.89255935,2.01628981,0.70702818,0.00779044,0.27282722,0.01319009,0.00000000,0.62617653,0.00000000
-4.94947474,1.84290864,1.96612581,0.68935411,0.00717653,0.26724931,0.01285151,0.00000000,0.60752068,0.00000000
-4.94347174,1.78398179,1.90515986,0.66801899,0.00661607,0.25999174,0.01244958,0.00000000,0.58626424,0.00000000
-4.93746873,1.71659020,1.83445702,0.64334661,0.00610062,0.25121056,0.01198909,0.00000000,0.56262958,0.00000000
-4.93146573,1.64175070,1.75529155,0.61573684,0.00562300,0.24109040,0.01147630,0.00000000,0.53690821,0.00000000
-4.92546273,1.56064891,1.66910446,0.58565160,0.00517730,0.22983865,0.01091867,0.00000000,0.50944924,0.00000000
-4.91945973,1.47459769,1.57745682,0.55359912,0.00475882,0.21767898,0.01032464,0.00000000,0.48064617,0.00000000
-4.91345673,1.38499286,1.48198080,0.52011720,0.00436404,0.20484464,0.00970329,0.00000000,0.45092260,0.00000000
-4.90745373,1.29326817,1.38433059,0.48575634,0.00399043,0.19157167,0.00906409,0.00000000,0.42071764,0.00000000
-4.90145073,1.20085124,1.28613503,0.45106318,0.00363634,0.17809244,0.00841655,0.00000000,0.39047144,0.00000000
-4.89544772,1.10912243,1.18895384,0.41656512,0.00330083,0.16462961,0.00776997,0.00000000,0.36061172,0.00000000
-4.88944472,1.01937784,1.09423873,0.38275655,0.00298352,0.15139077,0.00713316,0.00000000,0.33154147,0.00000000
-4.88344172,0.93279771,1.00330049,0.35008712,0.00268446,0.13856400,0.00651423,0.00000000,0.30362850,0.00000000
-4.87743872,0.85042100,0.91728289,0.31895232,0.00240395,0.12631424,0.00592038,0.00000000,0.27719682,0.00000000
-4.87143572,0.77312646,0.83714358,0.28968650,0.00214248,0.11478074,0.00535782,0.00000000,0.25252022,0.00000000
-4.86543272,0.70162042,0.76364220,0.26255850,0.00190064,0.10407545,0.00483160,0.00000000,0.22981806,0.00000000
-4.85942971,0.63643107,0.69733524,0.23776956,0.00167902,0.09428235,0.00434564,0.00000000,0.20925306,0.00000000
-4.85342671,0.57790874,0.63857727,0.21545361,0.00147826,0.08545773,0.00390266,0.00000000,0.19093117,0.00000000
-4.84742371,0.52623155,0.58752783,0.19567950,0.00129895,0.07763113,0.00350427,0.00000000,0.17490320,0.00000000
-4.84142071,0.48141577,0.54416309,0.17845493,0.00114177,0.07080703,0.00315099,0.00000000,0.16116800,0.00000000
-4.83541771,0.44332996,0.50829157,0.16373182,0.00100744,0.06496706,0.00284239,0.00000000,0.14967697,0.00000000
-4.82941471,0.41171201,0.47957292,0.15141272,0.00089687,0.06007254,0.00257717,0.00000000,0.14033957,0.00000000
-4.82341171,0.38618847,0.45753902,0.14135798,0.00081121,0.05606741,0.00235331,0.00000000,0.13302960,0.00000000
-4.81740870,0.36629507,0.44161663,0.13339339,0.00075198,0.05288121,0.00216821,0.00000000,0.12759209,0.00000000
-4.81140570,0.35149810,0.43115084,0.12731803,0.00072118,0.05043220,0.00201882,0.00000000,0.12385042,0.00000000
-4.80540270,0.34121571,0.42542884,0.12291209,0.00072144,0.04863042,0.00190179,0.00000000,0.12161363,0.00000000
-4.79939970,0.33483896,0.42370337,0.11994447,0.00075614,0.04738068,0.00181362,0.00000000,0.12068360,0.00000000
-4.79339670,0.33175179,0.42521543,0.11818007,0.00082955,0.04658537,0.00175076,0.00000000,0.12086213,0.00000000
-4.78739370,0.33134998,0.42921600,0.11738647,0.00094698,0.04614705,0.00170975,0.00000000,0.12195756,0.00000000
-4.78139070,0.33305838,0.43498610,0.11734014,0.00111487,0.04597085,0.00168732,0.00000000,0.12379106,0.00000000
-4.77538769,0.33634642,0.44185518,0.11783191,0.00134090,0.04596658,0.00168049,0.00000000,0.12620221,0.00000000
-4.76938469,0.34074156,0.44921732,0.11867163,0.00163408,0.04605056,0.00168661,0.00000000,0.12905396,0.00000000
-4.76338169,0.34584046,0.45654504,0.11969215,0.00200480,0.04614712,0.00170346,0.00000000,0.13223675,0.00000000
-4.75737869,0.35131768,0.46340043,0.12075230,0.00246479,0.04618985,0.00172927,0.00000000,0.13567176,0.00000000
-4.75137569,0.35693178,0.46944332,0.12173910,0.00302711,0.04612248,0.00176275,0.00000000,0.13931314,0.00000000
-4.74537269,0.36252872,0.47443638,0.12256897,0.00370600,0.04589945,0.00180312,0.00000000,0.14314912,0.00000000
-4.73936968,0.36804238,0.47824694,0.12318802,0.00451673,0.04548619,0.00185003,0.00000000,0.14720204,0.00000000
-4.73336668,0.37349226,0.48084550,0.12357148,0.00547535,0.04485910,0.00190363,0.00000000,0.15152716,0.00000000
-4.72736368,0.37897846,0.48230106,0.12372220,0.00659829,0.04400524,0.00196446,0.00000000,0.15621025,0.00000000
-4.72136068,0.38467388,0.48277326,0.12366830,0.00790205,0.04292173,0.00203341,0.00000000,0.16136412,0.00000000
-4.71535768,0.39081412,0.48250178,0.12346015,0.00940262,0.04161502,0.00211167,0.00000000,0.16712394,0.00000000
-4.70935468,0.39768517,0.48179323,0.12316665,0.01111495,0.04009986,0.00220064,0.00000000,0.17364174,0.00000000
-4.70335168,0.40560947,0.48100618,0.12287102,0.01305234,0.03839823,0.00230183,0.00000000,0.18107998,0.00000000
-4.69734867,0.41493068,0.48053475,0.12266624,0.01522579,0.03653814,0.00241680,0.00000000,0.18960469,0.00000000
-4.69134567,0.42599788,0.48079161,0.12265038,0.01764329,0.03455243,0.00254705,0.00000000,0.19937813,0.00000000
-4.68534267,0.43914965,0.48219095,0.12292180,0.02030918,0.03247752,0.00269396,0.00000000,0.21055155,0.00000000
-4.67933967,0.45469884,0.48513222,0.12357471,0.02322350,0.03035233,0.00285867,0.00000000,0.22325808,0.00000000
-4.67333667,0.47291854,0.48998542,0.12469499,0.02638148,0.02821723,0.00304208,0.00000000,0.23760629,0.00000000
-4.66733367,0.49402995,0.49707842,0.12635663,0.02977304,0.02611318,0.00324473,0.00000000,0.25367455,0.00000000
-4.66133067,0.51819267,0.50668710,0.12861882,0.03338254,0.02408106,0.00346684,0.00000000,0.27150663,0.00000000
-4.65532766,0.54549792,0.51902858,0.13152387,0.03718861,0.02216116,0.00370823,0.00000000,0.29110862,0.00000000
-4.64932466,0.57596502,0.53425800,0.13509607,0.04116426,0.02039292,0.00396841,0.00000000,0.31244757,0.00000000
-4.64332166,0.60954131,0.55246888,0.13934146,0.04527715,0.01881480,0.00424655,0.00000000,0.33545177,0.00000000
