energy_ev,total_up,Mg_p_up,Mg_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.49074537,1.04552992,0.46011408,0.00000000,0.81933514,0.22494936,0.00022104,0.06752067,0.89984281,0.00000000
-3.48474237,1.03646368,0.45010650,0.00000000,0.81403207,0.21863782,0.00018327,0.06756214,0.89894445,0.00000000
-3.47873937,1.02444819,0.43967061,0.00000000,0.80444284,0.21323550,0.00015121,0.06729652,0.89318630,0.00000000
-3.47273637,1.00963872,0.42875071,0.00000000,0.79067315,0.20871896,0.00012429,0.06674557,0.88280264,0.00000000
-3.46673337,0.99234166,0.41735434,0.00000000,0.77294388,0.20509739,0.00010193,0.06594075,0.86815943,0.00000000
-3.46073037,0.97300506,0.40554987,0.00000000,0.75158348,0.20241232,0.00008359,0.06492233,0.84974397,0.00000000
-3.45472736,0.95220304,0.39346135,0.00000000,0.72701622,0.20073553,0.00006876,0.06373804,0.82815003,0.00000000
-3.44872436,0.93061492,0.38126069,0.00000000,0.69974711,0.20016528,0.00005696,0.06244146,0.80405921,0.00000000
-3.44272136,0.90900002,0.36915788,0.00000000,0.67034411,0.20082106,0.00004775,0.06109012,0.77821945,0.00000000
-3.43671836,0.88816940,0.35738968,0.00000000,0.63941852,0.20283726,0.00004077,0.05974345,0.75142148,0.00000000
-3.43071536,0.86895577,0.34620746,0.00000000,0.60760457,0.20635600,0.00003565,0.05846061,0.72447429,0.00000000
-3.42471236,0.85218298,0.33586476,0.00000000,0.57553900,0.21151955,0.00003210,0.05729833,0.69818074,0.00000000
-3.41870935,0.83863622,0.32660521,0.00000000,0.54384154,0.21846255,0.00002987,0.05630884,0.67331400,0.00000000
-3.41270635,0.82903429,0.31865118,0.00000000,0.51309711,0.22730458,0.00002874,0.05553792,0.65059603,0.00000000
-3.40670335,0.82400486,0.31219388,0.00000000,0.48384022,0.23814313,0.00002851,0.05502322,0.63067856,0.00000000
-3.40070035,0.82406372,0.30738504,0.00000000,0.45654221,0.25104750,0.00002903,0.05479291,0.61412732,0.00000000
-3.39469735,0.82959850,0.30433063,0.00000000,0.43160154,0.26605371,0.00003017,0.05486464,0.60140977,0.00000000
-3.38869435,0.84085745,0.30308668,0.00000000,0.40933737,0.28316061,0.00003183,0.05524489,0.59288675,0.00000000
-3.38269135,0.85794347,0.30365733,0.00000000,0.38998625,0.30232741,0.00003391,0.05592878,0.58880789,0.00000000
-3.37668834,0.88081319,0.30599502,0.00000000,0.37370196,0.32347252,0.00003636,0.05690030,0.58931065,0.00000000
-3.37068534,0.90928112,0.31000286,0.00000000,0.36055805,0.34647394,0.00003913,0.05813289,0.59442290,0.00000000
-3.36468234,0.94302821,0.31553865,0.00000000,0.35055273,0.37117083,0.00004219,0.05959046,0.60406840,0.00000000
-3.35867934,0.98161433,0.32242068,0.00000000,0.34361568,0.39736652,0.00004553,0.06122876,0.61807477,0.00000000
-3.35267634,1.02449395,0.33043462,0.00000000,0.33961631,0.42483242,0.00004915,0.06299702,0.63618344,0.00000000
-3.34667334,1.07103417,0.33934143,0.00000000,0.33837287,0.45331291,0.00005307,0.06483980,0.65806093,0.00000000
-3.34067034,1.12053434,0.34888566,0.00000000,0.33966196,0.48253085,0.00005734,0.06669904,0.68331094,0.00000000
-3.33466733,1.17224624,0.35880401,0.00000000,0.34322815,0.51219347,0.00006199,0.06851610,0.71148665,0.00000000
-3.32866433,1.22539424,0.36883361,0.00000000,0.34879305,0.54199848,0.00006711,0.07023390,0.74210287,0.00000000
-3.32266133,1.27919443,0.37871981,0.00000000,0.35606376,0.57164001,0.00007277,0.07179887,0.77464749,0.00000000
-3.31665833,1.33287232,0.38822306,0.00000000,0.36474042,0.60081430,0.00007906,0.07316273,0.80859206,0.00000000
-3.31065533,1.38567837,0.39712494,0.00000000,0.37452262,0.62922493,0.00008608,0.07428411,0.84340126,0.00000000
-3.30465233,1.43690115,0.40523275,0.00000000,0.38511475,0.65658738,0.00009396,0.07512972,0.87854113,0.00000000
-3.29864932,1.48587784,0.41238304,0.00000000,0.39623022,0.68263289,0.00010278,0.07567532,0.91348601,0.00000000
-3.29264632,1.53200195,0.41844365,0.00000000,0.40759464,0.70711165,0.00011268,0.07590617,0.94772438,0.00000000
-3.28664332,1.57472853,0.42331452,0.00000000,0.41894815,0.72979510,0.00012374,0.07581719,0.98076366,0.00000000
-3.28064032,1.61357686,0.42692732,0.00000000,0.43004693,0.75047773,0.00013605,0.07541259,1.01213410,0.00000000
-3.27463732,1.64813118,0.42924397,0.00000000,0.44066421,0.76897818,0.00014970,0.07470529,1.04139207,0.00000000
-3.26863432,1.67803973,0.43025430,0.00000000,0.45059091,0.78513993,0.00016472,0.07371588,1.06812295,0.00000000
-3.26263132,1.70301266,0.42997305,0.00000000,0.45963609,0.79883171,0.00018114,0.07247133,1.09194376,0.00000000
-3.25662831,1.72281919,0.42843643,0.00000000,0.46762728,0.80994771,0.00019893,0.07100357,1.11250583,0.00000000
-3.25062531,1.73728465,0.42569837,0.00000000,0.47441104,0.81840782,0.00021805,0.06934782,1.12949743,0.00000000
-3.24462231,1.74628762,0.42182688,0.00000000,0.47985351,0.82415789,0.00023841,0.06754096,1.14264675,0.00000000
-3.23861931,1.74975767,0.41690049,0.00000000,0.48384133,0.82717030,0.00025987,0.06561992,1.15172486,0.00000000
-3.23261631,1.74767379,0.41100511,0.00000000,0.48628261,0.82744458,0.00028227,0.06362012,1.15654899,0.00000000
-3.22661331,1.74006377,0.40423128,0.00000000,0.48710822,0.82500838,0.00030540,0.06157417,1.15698567,0.00000000
-3.22061031,1.72700434,0.39667206,0.00000000,0.48627298,0.81991852,0.00032902,0.05951079,1.15295385,0.00000000
-3.21460730,1.70862214,0.38842141,0.00000000,0.48375698,0.81226209,0.00035287,0.05745395,1.14442759,0.00000000
-3.20860430,1.68509509,0.37957322,0.00000000,0.47956664,0.80215749,0.00037668,0.05542238,1.13143828,0.00000000
-3.20260130,1.65665407,0.37022081,0.00000000,0.47373553,0.78975517,0.00040016,0.05342937,1.11407602,0.00000000
-3.19659830,1.62358426,0.36045688,0.00000000,0.46632475,0.77523793,0.00042303,0.05148286,1.09249005,0.00000000
-3.19059530,1.58622595,0.35037379,0.00000000,0.45742275,0.75882057,0.00044503,0.04958582,1.06688800,0.00000000
-3.18459230,1.54497434,0.34006397,0.00000000,0.44714447,0.74074871,0.00046592,0.04773688,1.03753384,0.00000000
-3.17858929,1.50027786,0.32962044,0.00000000,0.43562981,0.72129659,0.00048550,0.04593108,1.00474445,0.00000000
-3.17258629,1.45263482,0.31913711,0.00000000,0.42304121,0.70076382,0.00050359,0.04416082,0.96888481,0.00000000
-3.16658329,1.40258815,0.30870896,0.00000000,0.40956058,0.67947087,0.00052010,0.04241682,0.93036179,0.00000000
-3.16058029,1.35071804,0.29843171,0.00000000,0.39538540,0.65775353,0.00053496,0.04068915,0.88961677,0.00000000
-3.15457729,1.29763262,0.28840125,0.00000000,0.38072413,0.63595615,0.00054817,0.03896810,0.84711725,0.00000000
-3.14857429,1.24395671,0.27871237,0.00000000,0.36579117,0.61442407,0.00055979,0.03724506,0.80334752,0.00000000
-3.14257129,1.19031916,0.26945723,0.00000000,0.35080137,0.59349518,0.00056991,0.03551319,0.75879907,0.00000000
-3.13656828,1.13733886,0.26072328,0.00000000,0.33596434,0.57349123,0.00057868,0.03376793,0.71396054,0.00000000
-3.13056528,1.08561036,0.25259087,0.00000000,0.32147873,0.55470892,0.00058628,0.03200735,0.66930807,0.00000000
-3.12456228,1.03568930,0.24513066,0.00000000,0.30752684,0.53741135,0.00059291,0.03023226,0.62529596,0.00000000
-3.11855928,0.98807871,0.23840103,0.00000000,0.29426951,0.52182019,0.00059878,0.02844624,0.58234826,0.00000000
-3.11255628,0.94321649,0.23244552,0.00000000,0.28184184,0.50810894,0.00060408,0.02665538,0.54085137,0.00000000
-3.10655328,0.90146502,0.22729075,0.00000000,0.27034958,0.49639771,0.00060902,0.02486798,0.50114804,0.00000000
-3.10055028,0.86310321,0.22294466,0.00000000,0.25986669,0.48674989,0.00061376,0.02309413,0.46353288,0.00000000
-3.09454727,0.82832179,0.21939567,0.00000000,0.25043396,0.47917087,0.00061841,0.02134522,0.42824947,0.00000000
-3.08854427,0.79722178,0.21661248,0.00000000,0.24205888,0.47360920,0.00062305,0.01963338,0.39548919,0.00000000
-3.08254127,0.76981677,0.21454493,0.00000000,0.23471674,0.46996000,0.00062773,0.01797105,0.36539171,0.00000000
-3.07653827,0.74603863,0.21312583,0.00000000,0.22835301,0.46807090,0.00063244,0.01637040,0.33804696,0.00000000
-3.07053527,0.72574674,0.21227376,0.00000000,0.22288681,0.46775010,0.00063710,0.01484301,0.31349856,0.00000000
-3.06453227,0.70874025,0.21189685,0.00000000,0.21821547,0.46877643,0.00064165,0.01339951,0.29174836,0.00000000
-3.05852926,0.69477285,0.21189736,0.00000000,0.21421984,0.47091099,0.00064596,0.01204932,0.27276185,0.00000000
-3.05252626,0.68356953,0.21217692,0.00000000,0.21077029,0.47390982,0.00064992,0.01080056,0.25647418,0.00000000
-3.04652326,0.67484426,0.21264217,0.00000000,0.20773302,0.47753722,0.00065341,0.00966002,0.24279641,0.00000000
-3.04052026,0.66831810,0.21321063,0.00000000,0.20497645,0.48157891,0.00065635,0.00863319,0.23162174,0.00000000
-3.03451726,0.66373652,0.21381636,0.00000000,0.20237744,0.48585452,0.00065870,0.00772440,0.22283138,0.00000000
-3.02851426,0.66088535,0.21441536,0.00000000,0.19982706,0.49022886,0.00066049,0.00693705,0.21629976,0.00000000
-3.02251126,0.65960435,0.21499012,0.00000000,0.19723558,0.49462117,0.00066183,0.00627383,0.21189900,0.00000000
-3.01650825,0.65979784,0.21555333,0.00000000,0.19453657,0.49901216,0.00066290,0.00573696,0.20950236,0.00000000
-3.01050525,0.66144177,0.21615034,0.00000000,0.19168989,0.50344816,0.00066402,0.00532851,0.20898654,0.00000000
-3.00450225,0.66458684,0.21686027,0.00000000,0.18868343,0.50804226,0.00066561,0.00505056,0.21023306,0.00000000
-2.99849925,0.66935744,0.21779552,0.00000000,0.18553351,0.51297224,0.00066819,0.00490546,0.21312836,0.00000000
-2.99249625,0.67594647,0.21909979,0.00000000,0.18228406,0.51847527,0.00067239,0.00489591,0.21756315,0.00000000
-2.98649325,0.68460608,0.22094437,0.00000000,0.17900442,0.52483945,0.00067894,0.00502508,0.22343083,0.00000000
-2.98049025,0.69563475,0.22352295,0.00000000,0.17578606,0.53239265,0.00068864,0.00529654,0.23062536,0.00000000
-2.97448724,0.70936121,0.22704499,0.00000000,0.17273821,0.54148868,0.00070236,0.00571419,0.23903874,0.00000000
-2.96848424,0.72612582,0.23172776,0.00000000,0.16998267,0.55249166,0.00072098,0.00628203,0.24855838,0.00000000
-2.96248124,0.74626009,0.23778744,0.00000000,0.16764806,0.56575887,0.00074539,0.00700392,0.25906453,0.00000000
-2.95647824,0.77006536,0.24542946,0.00000000,0.16586362,0.58162287,0.00077643,0.00788317,0.27042801,0.00000000
-2.95047524,0.79779122,0.25483849,0.00000000,0.16475290,0.60037353,0.00081485,0.00892218,0.28250853,0.00000000
-2.94447224,0.82961483,0.26616838,0.00000000,0.16442763,0.62224062,0.00086131,0.01012194,0.29515351,0.00000000
-2.93846923,0.86562185,0.27953249,0.00000000,0.16498188,0.64737779,0.00091629,0.01148155,0.30819778,0.00000000
-2.93246623,0.90578986,0.29499481,0.00000000,0.16648687,0.67584844,0.00098008,0.01299777,0.32146401,0.00000000
-2.92646323,0.94997506,0.31256230,0.00000000,0.16898657,0.70761425,0.00105275,0.01466451,0.33476396,0.00000000
-2.92046023,0.99790284,0.33217877,0.00000000,0.17249427,0.74252685,0.00113411,0.01647251,0.34790052,0.00000000
-2.91445723,1.04916299,0.35372069,0.00000000,0.17699029,0.78032318,0.00122370,0.01840900,0.36067042,0.00000000
-2.90845423,1.10320964,0.37699524,0.00000000,0.18242089,0.82062475,0.00132078,0.02045753,0.37286750,0.00000000
-2.90245123,1.15936654,0.40174088,0.00000000,0.18869849,0.86294129,0.00142431,0.02259794,0.38428646,0.00000000
-2.89644822,1.21683755,0.42763039,0.00000000,0.19570316,0.90667857,0.00153296,0.02480648,0.39472689,0.00000000
-2.89044522,1.27472233,0.45427676,0.00000000,0.20328540,0.95115067,0.00164518,0.02705608,0.40399743,0.00000000
-2.88444222,1.33203680,0.48124151,0.00000000,0.21127008,0.99559614,0.00175915,0.02931680,0.41191993,0.00000000
-2.87843922,1.38773806,0.50804555,0.00000000,0.21946147,1.03919788,0.00187288,0.03155652,0.41833347,0.00000000
-2.87243622,1.44075273,0.53418205,0.00000000,0.22764911,1.08110600,0.00198423,0.03374164,0.42309807,0.00000000
-2.86643322,1.49000815,0.55913110,0.00000000,0.23561446,1.12046299,0.00209099,0.03583803,0.42609803,0.00000000
-2.86043022,1.53446488,0.58237550,0.00000000,0.24313782,1.15643028,0.00219093,0.03781200,0.42724474,0.00000000
-2.85442721,1.57314973,0.60341709,0.00000000,0.25000563,1.18821520,0.00228188,0.03963135,0.42647893,0.00000000
-2.84842421,1.60518765,0.62179298,0.00000000,0.25601741,1.21509720,0.00236176,0.04126641,0.42377226,0.00000000
-2.84242121,1.62983126,0.63709107,0.00000000,0.26099255,1.23645228,0.00242872,0.04269104,0.41912820,0.00000000
-2.83641821,1.64648671,0.64896395,0.00000000,0.26477619,1.25177459,0.00248112,0.04388351,0.41258225,0.00000000
-2.83041521,1.65473470,0.65714079,0.00000000,0.26724436,1.26069410,0.00251764,0.04482728,0.40420127,0.00000000
-2.82441221,1.65434552,0.66143648,0.00000000,0.26830785,1.26298959,0.00253730,0.04551154,0.39408224,0.00000000
-2.81840920,1.64528746,0.66175771,0.00000000,0.26791483,1.25859631,0.00253952,0.04593158,0.38235014,0.00000000
-2.81240620,1.62772807,0.65810563,0.00000000,0.26605205,1.24760784,0.00252408,0.04608888,0.36915526,0.00000000
-2.80640320,1.60202806,0.65057494,0.00000000,0.26274460,1.23027211,0.00249119,0.04599096,0.35466980,0.00000000
-2.80040020,1.56872819,0.63934952,0.00000000,0.25805417,1.20698164,0.00244144,0.04565103,0.33908400,0.00000000
-2.79439720,1.52852958,0.62469482,0.00000000,0.25207609,1.17825849,0.00237579,0.04508733,0.32260178,0.00000000
-2.78839420,1.48226835,0.60694729,0.00000000,0.24493511,1.14473462,0.00229553,0.04432237,0.30543606,0.00000000
-2.78239120,1.43088579,0.58650150,0.00000000,0.23678027,1.10712855,0.00220223,0.04338191,0.28780396,0.00000000
-2.77638819,1.37539545,0.56379554,0.00000000,0.22777902,1.06621942,0.00209770,0.04229393,0.26992187,0.00000000
-2.77038519,1.31684858,0.53929528,0.00000000,0.21811092,1.02281967,0.00198391,0.04108749,0.25200075,0.00000000
-2.76438219,1.25629951,0.51347844,0.00000000,0.20796123,0.97774764,0.00186292,0.03979163,0.23424159,0.00000000
-2.75837919,1.19477258,0.48681902,0.00000000,0.19751463,0.93180115,0.00173684,0.03843426,0.21683136,0.00000000
-2.75237619,1.13323191,0.45977281,0.00000000,0.18694933,0.88573340,0.00160777,0.03704128,0.19993946,0.00000000
-2.74637319,1.07255520,0.43276451,0.00000000,0.17643183,0.84023196,0.00147769,0.03563573,0.18371485,0.00000000
-2.74037019,1.01351256,0.40617707,0.00000000,0.16611256,0.79590173,0.00134849,0.03423723,0.16828384,0.00000000
-2.73436718,0.95675104,0.38034337,0.00000000,0.15612242,0.75325226,0.00122187,0.03286153,0.15374869,0.00000000
-2.72836418,0.90278500,0.35554057,0.00000000,0.14657035,0.71268990,0.00109931,0.03152034,0.14018698,0.00000000
-2.72236118,0.85199248,0.33198709,0.00000000,0.13754200,0.67451447,0.00098209,0.03022137,0.12765167,0.00000000
-2.71635818,0.80461714,0.30984216,0.00000000,0.12909939,0.63892054,0.00087123,0.02896855,0.11617197,0.00000000
-2.71035518,0.76077532,0.28920765,0.00000000,0.12128149,0.60600262,0.00076752,0.02776237,0.10575468,0.00000000
-2.70435218,0.72046724,0.27013200,0.00000000,0.11410561,0.57576376,0.00067152,0.02660047,0.09638623,0.00000000
-2.69834917,0.68359166,0.25261564,0.00000000,0.10756950,0.54812686,0.00058355,0.02547821,0.08803496,0.00000000
-2.69234617,0.64996273,0.23661770,0.00000000,0.10165387,0.52294781,0.00050373,0.02438939,0.08065379,0.00000000
-2.68634317,0.61932829,0.22206340,0.00000000,0.09632530,0.50002968,0.00043202,0.02332690,0.07418303,0.00000000
-2.68034017,0.59138834,0.20885182,0.00000000,0.09153931,0.47913729,0.00036819,0.02228342,0.06855324,0.00000000
-2.67433717,0.56581309,0.19686351,0.00000000,0.08724339,0.46001132,0.00031191,0.02125196,0.06368805,0.00000000
-2.66833417,0.54225973,0.18596784,0.00000000,0.08337998,0.44238149,0.00026275,0.02022647,0.05950684,0.00000000
-2.66233117,0.52038726,0.17602956,0.00000000,0.07988920,0.42597838,0.00022019,0.01920215,0.05592724,0.00000000
-2.65632816,0.49986922,0.16691456,0.00000000,0.07671130,0.41054341,0.00018368,0.01817578,0.05286733,0.00000000
-2.65032516,0.48040392,0.15849472,0.00000000,0.07378877,0.39583709,0.00015264,0.01714585,0.05024759,0.00000000
-2.64432216,0.46172219,0.15065165,0.00000000,0.07106812,0.38164518,0.00012649,0.01611264,0.04799258,0.00000000
-2.63831916,0.44359275,0.14327953,0.00000000,0.06850125,0.36778316,0.00010465,0.01507807,0.04603227,0.00000000
-2.63231616,0.42582543,0.13628697,0.00000000,0.06604656,0.35409882,0.00008658,0.01404562,0.04430314,0.00000000
-2.62631316,0.40827243,0.12959809,0.00000000,0.06366974,0.34047351,0.00007177,0.01301998,0.04274895,0.00000000
-2.62031016,0.39082812,0.12315287,0.00000000,0.06134430,0.32682208,0.00005974,0.01200684,0.04132139,0.00000000
-2.61430715,0.37342760,0.11690704,0.00000000,0.05905191,0.31309190,0.00005009,0.01101252,0.03998045,0.00000000
-2.60830415,0.35604442,0.11083147,0.00000000,0.05678264,0.29926118,0.00004243,0.01004365,0.03869464,0.00000000
-2.60230115,0.33868787,0.10491138,0.00000000,0.05453504,0.28533685,0.00003647,0.00910684,0.03744110,0.00000000
-2.59629815,0.32139989,0.09914537,0.00000000,0.05231619,0.27135222,0.00003192,0.00820841,0.03620560,0.00000000
-2.59029515,0.30425216,0.09354441,0.00000000,0.05014172,0.25736453,0.00002858,0.00735410,0.03498241,0.00000000
-2.58429215,0.28734315,0.08813087,0.00000000,0.04803585,0.24345261,0.00002628,0.00654895,0.03377418,0.00000000
-2.57828914,0.27079558,0.08293765,0.00000000,0.04603140,0.22971466,0.00002492,0.00579708,0.03259174,0.00000000
-2.57228614,0.25475413,0.07800742,0.00000000,0.04416979,0.21626618,0.00002441,0.00510168,0.03145379,0.00000000
-2.56628314,0.23938340,0.07339192,0.00000000,0.04250112,0.20323815,0.00002472,0.00446496,0.03038667,0.00000000
-2.56028014,0.22486624,0.06915151,0.00000000,0.04108415,0.19077529,0.00002587,0.00388819,0.02942398,0.00000000
-2.55427714,0.21140217,0.06535463,0.00000000,0.03998621,0.17903450,0.00002790,0.00337179,0.02860621,0.00000000
-2.54827414,0.19920595,0.06207744,0.00000000,0.03928310,0.16818333,0.00003089,0.00291542,0.02798029,0.00000000
-2.54227114,0.18850601,0.05940335,0.00000000,0.03905874,0.15839841,0.00003496,0.00251813,0.02759901,0.00000000
-2.53626813,0.17954278,0.05742249,0.00000000,0.03940473,0.14986378,0.00004023,0.00217854,0.02752045,0.00000000
-2.53026513,0.17256669,0.05623108,0.00000000,0.04041953,0.14276907,0.00004689,0.00189496,0.02780716,0.00000000
-2.52426213,0.16783561,0.05593057,0.00000000,0.04220746,0.13730728,0.00005512,0.00166562,0.02852524,0.00000000
-2.51825913,0.16561184,0.05662644,0.00000000,0.04487722,0.13367237,0.00006512,0.00148878,0.02974326,0.00000000
-2.51225613,0.16615826,0.05842682,0.00000000,0.04854006,0.13205628,0.00007711,0.00136288,0.03153094,0.00000000
-2.50625313,0.16973375,0.06144059,0.00000000,0.05330748,0.13264550,0.00009131,0.00128672,0.03395763,0.00000000
-2.50025013,0.17658775,0.06577522,0.00000000,0.05928846,0.13561719,0.00010794,0.00125950,0.03709056,0.00000000
-2.49424712,0.18695399,0.07153411,0.00000000,0.06658624,0.14113471,0.00012722,0.00128099,0.04099285,0.00000000
-2.48824412,0.20104334,0.07881357,0.00000000,0.07529467,0.14934273,0.00014932,0.00135152,0.04572133,0.00000000
-2.48224112,0.21903610,0.08769951,0.00000000,0.08549425,0.16036190,0.00017442,0.00147209,0.05132420,0.00000000
-2.47623812,0.24107366,0.09826383,0.00000000,0.09724783,0.17428325,0.00020264,0.00164432,0.05783855,0.00000000
-2.47023512,0.26725001,0.11056060,0.00000000,0.11059628,0.19116254,0.00023403,0.00187052,0.06528786,0.00000000
-2.46423212,0.29760322,0.12462231,0.00000000,0.12555424,0.21101465,0.00026861,0.00215359,0.07367956,0.00000000
-2.45822911,0.33210751,0.14045619,0.00000000,0.14210599,0.23380836,0.00030631,0.00249703,0.08300272,0.00000000
-2.45222611,0.37066601,0.15804081,0.00000000,0.16020201,0.25946182,0.00034700,0.00290480,0.09322613,0.00000000
-2.44622311,0.41310500,0.17732325,0.00000000,0.17975606,0.28783893,0.00039042,0.00338127,0.10429668,0.00000000
-2.44022011,0.45916980,0.19821688,0.00000000,0.20064330,0.31874700,0.00043627,0.00393108,0.11613836,0.00000000
-2.43421711,0.50852284,0.22060002,0.00000000,0.22269954,0.35193591,0.00048412,0.00455896,0.12865196,0.00000000
-2.42821411,0.56074433,0.24431558,0.00000000,0.24572173,0.38709905,0.00053346,0.00526960,0.14171547,0.00000000
-2.42221111,0.61533557,0.26917186,0.00000000,0.26946998,0.42387623,0.00058371,0.00606741,0.15518536,0.00000000
-2.41620810,0.67172533,0.29494453,0.00000000,0.29367098,0.46185849,0.00063420,0.00695632,0.16889872,0.00000000
-2.41020510,0.72927905,0.32137976,0.00000000,0.31802295,0.50059506,0.00068419,0.00793957,0.18267631,0.00000000
-2.40420210,0.78731087,0.34819863,0.00000000,0.34220194,0.53960206,0.00073292,0.00901939,0.19632636,0.00000000
-2.39819910,0.84509819,0.37510253,0.00000000,0.36586933,0.57837298,0.00077959,0.01019681,0.20964918,0.00000000
-2.39219610,0.90189815,0.40177948,0.00000000,0.38868034,0.61639039,0.00082340,0.01147136,0.22244225,0.00000000
-2.38619310,0.95696579,0.42791120,0.00000000,0.41029307,0.65313859,0.00086359,0.01284084,0.23450577,0.00000000
-2.38019010,1.00957279,0.45318063,0.00000000,0.43037796,0.68811672,0.00089945,0.01430112,0.24564836,0.00000000
-2.37418709,1.05902647,0.47727964,0.00000000,0.44862699,0.72085169,0.00093032,0.01584591,0.25569271,0.00000000
-2.36818409,1.10468801,0.49991661,0.00000000,0.46476246,0.75091050,0.00095568,0.01746666,0.26448088,0.00000000
-2.36218109,1.14598924,0.52082377,0.00000000,0.47854478,0.77791144,0.00097510,0.01915250,0.27187913,0.00000000
-2.35617809,1.18244742,0.53976377,0.00000000,0.48977901,0.80153356,0.00098833,0.02089020,0.27778199,0.00000000
-2.35017509,1.21367727,0.55653553,0.00000000,0.49831994,0.82152421,0.00099525,0.02266431,0.28211531,0.00000000
-2.34417209,1.23939990,0.57097898,0.00000000,0.50407526,0.83770431,0.00099592,0.02445730,0.28483831,0.00000000
-2.33816908,1.25944844,0.58297870,0.00000000,0.50700702,0.84997108,0.00099055,0.02624988,0.28594450,0.00000000
-2.33216608,1.27377002,0.59246632,0.00000000,0.50713110,0.85829836,0.00097955,0.02802137,0.28546134,0.00000000
-2.32616308,1.28242441,0.59942163,0.00000000,0.50451492,0.86273451,0.00096346,0.02975014,0.28344881,0.00000000
-2.32016008,1.28557923,0.60387250,0.00000000,0.49927354,0.86339810,0.00094298,0.03141420,0.27999688,0.00000000
-2.31415708,1.28350231,0.60589358,0.00000000,0.49156433,0.86047168,0.00091893,0.03299176,0.27522207,0.00000000
-2.30815408,1.27655139,0.60560393,0.00000000,0.48158064,0.85419398,0.00089222,0.03446192,0.26926327,0.00000000
-2.30215108,1.26516173,0.60316358,0.00000000,0.46954466,0.84485090,0.00086385,0.03580526,0.26227693,0.00000000
-2.29614807,1.24983214,0.59876933,0.00000000,0.45569996,0.83276584,0.00083486,0.03700454,0.25443203,0.00000000
-2.29014507,1.23110986,0.59264964,0.00000000,0.44030397,0.81828948,0.00080627,0.03804522,0.24590478,0.00000000
-2.28414207,1.20957491,0.58505893,0.00000000,0.42362075,0.80178972,0.00077911,0.03891599,0.23687352,0.00000000
-2.27813907,1.18582420,0.57627128,0.00000000,0.40591429,0.78364174,0.00075433,0.03960915,0.22751378,0.00000000
-2.27213607,1.16045584,0.56657367,0.00000000,0.38744259,0.76421875,0.00073282,0.04012086,0.21799381,0.00000000
-2.26613307,1.13405412,0.55625891,0.00000000,0.36845263,0.74388340,0.00071532,0.04045123,0.20847069,0.00000000
-2.26013007,1.10717527,0.54561819,0.00000000,0.34917628,0.72298009,0.00070246,0.04060431,0.19908696,0.00000000
-2.25412706,1.08033435,0.53493370,0.00000000,0.32982723,0.70182825,0.00069470,0.04058782,0.18996803,0.00000000
-2.24812406,1.05399358,0.52447111,0.00000000,0.31059887,0.68071669,0.00069233,0.04041278,0.18122031,0.00000000
-2.24212106,1.02855222,0.51447233,0.00000000,0.29166303,0.65989895,0.00069546,0.04009304,0.17292996,0.00000000
-2.23611806,1.00433830,0.50514872,0.00000000,0.27316942,0.63958985,0.00070399,0.03964464,0.16516243,0.00000000
-2.23011506,0.98160236,0.49667485,0.00000000,0.25524583,0.61996312,0.00071768,0.03908507,0.15796259,0.00000000
-2.22411206,0.96051347,0.48918318,0.00000000,0.23799870,0.60115018,0.00073608,0.03843263,0.15135548,0.00000000
-2.21810905,0.94115775,0.48275994,0.00000000,0.22151419,0.58324017,0.00075859,0.03770557,0.14534760,0.00000000
-2.21210605,0.92353939,0.47744225,0.00000000,0.20585945,0.56628117,0.00078446,0.03692150,0.13992866,0.00000000
-2.20610305,0.90758453,0.47321695,0.00000000,0.19108418,0.55028277,0.00081284,0.03609667,0.13507377,0.00000000
-2.20010005,0.89314789,0.47002117,0.00000000,0.17722227,0.53521984,0.00084276,0.03524554,0.13074598,0.00000000
-2.19409705,0.88002207,0.46774472,0.00000000,0.16429361,0.52103759,0.00087320,0.03438034,0.12689906,0.00000000
-2.18809405,0.86794949,0.46623448,0.00000000,0.15230594,0.50765788,0.00090311,0.03351089,0.12348058,0.00000000
-2.18209105,0.85663661,0.46530062,0.00000000,0.14125685,0.49498655,0.00093145,0.03264454,0.12043506,0.00000000
-2.17608804,0.84577004,0.46472443,0.00000000,0.13113574,0.48292172,0.00095720,0.03178627,0.11770718,0.00000000
-2.17008504,0.83503397,0.46426780,0.00000000,0.12192603,0.47136271,0.00097941,0.03093897,0.11524508,0.00000000
-2.16408204,0.82412842,0.46368370,0.00000000,0.11360722,0.46021946,0.00099724,0.03010385,0.11300339,0.00000000
-2.15807904,0.81278750,0.46272739,0.00000000,0.10615716,0.44942184,0.00100996,0.02928097,0.11094619,0.00000000
-2.15207604,0.80079688,0.46116801,0.00000000,0.09955418,0.43892882,0.00101700,0.02846983,0.10904964,0.00000000
-2.14607304,0.78800993,0.45879984,0.00000000,0.09377925,0.42873677,0.00101792,0.02767002,0.10730418,0.00000000
-2.14007004,0.77436150,0.45545285,0.00000000,0.08881792,0.41888672,0.00101248,0.02688189,0.10571628,0.00000000
-2.13406703,0.75987897,0.45100215,0.00000000,0.08466210,0.40947012,0.00100060,0.02610719,0.10430964,0.00000000
-2.12806403,0.74468971,0.44537565,0.00000000,0.08131154,0.40063278,0.00098238,0.02534960,0.10312568,0.00000000
