energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-5.81990995,2.53911088,0.00647149,0.39665154,0.49039024,0.00000000,2.17625726,0.96315816,0.02146175,0.88947112
-5.81390695,2.41312294,0.00589283,0.38388846,0.46399771,0.00000000,2.11856076,0.92102638,0.01955655,0.83543862
-5.80790395,2.28776383,0.00535010,0.37063639,0.43802482,0.00000000,2.05717521,0.87811201,0.01771782,0.78287514
-5.80190095,2.16409914,0.00484417,0.35710774,0.41261049,0.00000000,1.99295738,0.83486016,0.01596044,0.73205957
-5.79589795,2.04308763,0.00437529,0.34350890,0.38787232,0.00000000,1.92676917,0.79169128,0.01429695,0.68321432
-5.78989495,1.92557877,0.00394310,0.33003630,0.36390928,0.00000000,1.85946430,0.74899722,0.01273745,0.63651094
-5.78389195,1.81231263,0.00354685,0.31687292,0.34080441,0.00000000,1.79187457,0.70713805,0.01128946,0.59207633
-5.77788894,1.70392099,0.00318544,0.30418513,0.31862733,0.00000000,1.72479578,0.66643957,0.00995800,0.54999898
-5.77188594,1.60092957,0.00285759,0.29211992,0.29743632,0.00000000,1.65897350,0.62719125,0.00874567,0.51033489
-5.76588294,1.50376048,0.00256193,0.28080263,0.27727998,0.00000000,1.59508907,0.58964462,0.00765285,0.47311282
-5.75987994,1.41273493,0.00229711,0.27033501,0.25819826,0.00000000,1.53374623,0.55401200,0.00667791,0.43833885
-5.75387694,1.32807595,0.00206190,0.26079387,0.24022303,0.00000000,1.47545888,0.52046550,0.00581752,0.40600004
-5.74787394,1.24991110,0.00185527,0.25223014,0.22337819,0.00000000,1.42064055,0.48913637,0.00506692,0.37606720
-5.74187094,1.17827559,0.00167641,0.24466852,0.20767931,0.00000000,1.36959622,0.46011478,0.00442019,0.34849702
-5.73586793,1.11311568,0.00152484,0.23810766,0.19313320,0.00000000,1.32251684,0.43345003,0.00387061,0.32323357
-5.72986493,1.05429306,0.00140042,0.23252091,0.17973723,0.00000000,1.27947709,0.40915143,0.00341084,0.30020940
-5.72386193,1.00159026,0.00130334,0.22785770,0.16747879,0.00000000,1.24043664,0.38718979,0.00303324,0.27934648
-5.71785893,0.95471740,0.00123420,0.22404543,0.15633492,0.00000000,1.20524508,0.36749968,0.00273004,0.26055718
-5.71185593,0.91332054,0.00119392,0.22099196,0.14627216,0.00000000,1.17365039,0.34998254,0.00249355,0.24374537
-5.70585293,0.87699162,0.00118379,0.21858852,0.13724684,0.00000000,1.14531075,0.33451057,0.00231629,0.22880789
-5.69984992,0.84528000,0.00120544,0.21671314,0.12920571,0.00000000,1.11980938,0.32093146,0.00219113,0.21563644
-5.69384692,0.81770547,0.00126074,0.21523430,0.12208705,0.00000000,1.09667173,0.30907383,0.00211138,0.20411987
-5.68784392,0.79377245,0.00135180,0.21401490,0.11582219,0.00000000,1.07538439,0.29875333,0.00207086,0.19414694
-5.68184092,0.77298501,0.00148089,0.21291627,0.11033732,0.00000000,1.05541506,0.28977918,0.00206391,0.18560947
-5.67583792,0.75486232,0.00165033,0.21180220,0.10555567,0.00000000,1.03623261,0.28196107,0.00208550,0.17840574
-5.66983492,0.73895405,0.00186242,0.21054279,0.10139992,0.00000000,1.01732667,0.27511614,0.00213118,0.17244413
-5.66383192,0.72485522,0.00211933,0.20901809,0.09779464,0.00000000,0.99822579,0.26907590,0.00219709,0.16764675
-5.65782891,0.71222002,0.00242295,0.20712131,0.09466885,0.00000000,0.97851371,0.26369283,0.00228001,0.16395301
-5.65182591,0.70077408,0.00277479,0.20476162,0.09195847,0.00000000,0.95784305,0.25884647,0.00237729,0.16132282
-5.64582291,0.69032494,0.00317583,0.20186628,0.08960856,0.00000000,0.93594613,0.25444888,0.00248690,0.15973956
-5.63981991,0.68077008,0.00362641,0.19838234,0.08757541,0.00000000,0.91264243,0.25044908,0.00260733,0.15921233
-5.63381691,0.67210247,0.00412607,0.19427750,0.08582828,0.00000000,0.88784291,0.24683657,0.00273766,0.15977764
-5.62781391,0.66441333,0.00467347,0.18954044,0.08435069,0.00000000,0.86155074,0.24364364,0.00287745,0.16150027
-5.62181091,0.65789182,0.00526628,0.18418044,0.08314145,0.00000000,0.83385902,0.24094634,0.00302675,0.16447327
-5.61580790,0.65282177,0.00590114,0.17822640,0.08221512,0.00000000,0.80494528,0.23886411,0.00318602,0.16881699
-5.60980490,0.64957529,0.00657361,0.17172529,0.08160202,0.00000000,0.77506350,0.23755799,0.00335613,0.17467710
-5.60380190,0.64860342,0.00727818,0.16474006,0.08134789,0.00000000,0.74453372,0.23722731,0.00353824,0.18222153
-5.59779890,0.65042376,0.00800834,0.15734719,0.08151287,0.00000000,0.71372984,0.23810499,0.00373375,0.19163636
-5.59179590,0.65560555,0.00875667,0.14963390,0.08217023,0.00000000,0.68306607,0.24045140,0.00394425,0.20312058
-5.58579290,0.66475214,0.00951498,0.14169514,0.08340446,0.00000000,0.65298248,0.24454689,0.00417138,0.21687988
-5.57978989,0.67848142,0.01027450,0.13363048,0.08530912,0.00000000,0.62393013,0.25068311,0.00441679,0.23311943
-5.57378689,0.69740447,0.01102606,0.12554096,0.08798412,0.00000000,0.59635637,0.25915336,0.00468202,0.25203586
-5.56778389,0.72210304,0.01176042,0.11752613,0.09153280,0.00000000,0.57069052,0.27024205,0.00496840,0.27380853
-5.56178089,0.75310627,0.01246842,0.10968120,0.09605861,0.00000000,0.54733062,0.28421368,0.00527693,0.29859037
-5.55577789,0.79086750,0.01314133,0.10209455,0.10166160,0.00000000,0.52663138,0.30130154,0.00560826,0.32649855
-5.54977489,0.83574163,0.01377106,0.09484555,0.10843469,0.00000000,0.50889382,0.32169660,0.00596252,0.35760526
-5.54377189,0.88796413,0.01435044,0.08800285,0.11645994,0.00000000,0.49435684,0.34553683,0.00633930,0.39192904
-5.53776888,0.94763217,0.01487334,0.08162305,0.12580477,0.00000000,0.48319077,0.37289756,0.00673755,0.42942697
-5.53176588,1.01468901,0.01533492,0.07574992,0.13651834,0.00000000,0.47549338,0.40378312,0.00715556,0.46998825
-5.52576288,1.08891224,0.01573165,0.07041410,0.14862815,0.00000000,0.47128814,0.43812030,0.00759091,0.51342948
-5.51975988,1.16990670,0.01606142,0.06563319,0.16213709,0.00000000,0.47052488,0.47575395,0.00804048,0.55949211
-5.51375688,1.25710276,0.01632348,0.06141239,0.17702094,0.00000000,0.47308286,0.51644515,0.00850046,0.60784234
-5.50775388,1.34976029,0.01651836,0.05774537,0.19322657,0.00000000,0.47877606,0.55987208,0.00896637,0.65807376
-5.50175088,1.44697883,0.01664777,0.05461568,0.21067087,0.00000000,0.48736046,0.60563395,0.00943314,0.70971293
-5.49574787,1.54771379,0.01671442,0.05199820,0.22924060,0.00000000,0.49854323,0.65325780,0.00989519,0.76222784
-5.48974487,1.65079862,0.01672176,0.04986093,0.24879319,0.00000000,0.51199335,0.70220840,0.01034652,0.81503915
-5.48374187,1.75497236,0.01667382,0.04816682,0.26915851,0.00000000,0.52735330,0.75190075,0.01078084,0.86753402
-5.47773887,1.85891177,0.01657491,0.04687569,0.29014172,0.00000000,0.54425148,0.80171499,0.01119174,0.91908200
-5.47173587,1.96126709,0.01642942,0.04594598,0.31152705,0.00000000,0.56231481,0.85101318,0.01157276,0.96905246
-5.46573287,2.06069986,0.01624164,0.04533658,0.33308248,0.00000000,0.58118099,0.89915735,0.01191763,1.01683281
-5.45972986,2.15592162,0.01601550,0.04500830,0.35456522,0.00000000,0.60051007,0.94552805,0.01222039,1.06184684
-5.45372686,2.24573153,0.01575454,0.04492519,0.37572765,0.00000000,0.61999456,0.98954267,0.01247556,1.10357214
-5.44772386,2.32905144,0.01546176,0.04505563,0.39632375,0.00000000,0.63936800,1.03067272,0.01267827,1.14155594
-5.44172086,2.40495670,0.01513959,0.04537302,0.41611550,0.00000000,0.65841123,1.06845916,0.01282442,1.17542842
-5.43571786,2.47270120,0.01478996,0.04585623,0.43487920,0.00000000,0.67695631,1.10252522,0.01291079,1.20491290
-5.42971486,2.53173538,0.01441431,0.04648964,0.45241117,0.00000000,0.69488779,1.13258594,0.01293515,1.22983219
-5.42371186,2.58171633,0.01401371,0.04726296,0.46853292,0.00000000,0.71214117,1.15845395,0.01289631,1.25011092
-5.41770885,2.62250936,0.01358901,0.04817064,0.48309514,0.00000000,0.72869879,1.18004124,0.01279418,1.26577345
-5.41170585,2.65418092,0.01314097,0.04921111,0.49598068,0.00000000,0.74458307,1.19735681,0.01262981,1.27693773
-5.40570285,2.67698327,0.01267042,0.05038571,0.50710613,0.00000000,0.75984769,1.21050023,0.01240534,1.28380505
-5.39969985,2.69133166,0.01217841,0.05169749,0.51642205,0.00000000,0.77456694,1.21965160,0.01212396,1.28664664
-5.39369685,2.69777527,0.01166635,0.05314991,0.52391188,0.00000000,0.78882395,1.22505828,0.01178989,1.28578745
-5.38769385,2.69696347,0.01113609,0.05474547,0.52958948,0.00000000,0.80269831,1.22701932,0.01140823,1.28158833
-5.38169085,2.68960919,0.01059005,0.05648436,0.53349572,0.00000000,0.81625398,1.22586819,0.01098487,1.27442742
-5.37568784,2.67645164,0.01003122,0.05836329,0.53569402,0.00000000,0.82952794,1.22195507,0.01052637,1.26468180
-5.36968484,2.65822011,0.00946318,0.06037433,0.53626546,0.00000000,0.84252052,1.21562939,0.01003980,1.25271053
-5.36368184,2.63560115,0.00889006,0.06250421,0.53530348,0.00000000,0.85518791,1.20722384,0.00953260,1.23883987
-5.35767884,2.60921073,0.00831651,0.06473370,0.53290880,0.00000000,0.86743742,1.19704046,0.00901242,1.22335157
-5.35167584,2.57957289,0.00774759,0.06703743,0.52918462,0.00000000,0.87912584,1.18533984,0.00848700,1.20647471
-5.34567284,2.54710593,0.00718865,0.06938411,0.52423253,0.00000000,0.89006123,1.17233366,0.00796401,1.18838156
-5.33966983,2.51211682,0.00664527,0.07173702,0.51814945,0.00000000,0.90000799,1.15818119,0.00745094,1.16918754
-5.33366683,2.47480381,0.00612308,0.07405494,0.51102559,0.00000000,0.90869534,1.14298955,0.00695499,1.14895509
-5.32766383,2.43526686,0.00562768,0.07629343,0.50294370,0.00000000,0.91582853,1.12681786,0.00648295,1.12770113
-5.32166083,2.39352505,0.00516452,0.07840638,0.49397959,0.00000000,0.92110253,1.10968459,0.00604121,1.10540750
-5.31565783,2.34953960,0.00473881,0.08034776,0.48420379,0.00000000,0.92421745,1.09157773,0.00563560,1.08203362
-5.30965483,2.30324095,0.00435546,0.08207365,0.47368427,0.00000000,0.92489486,1.07246696,0.00527145,1.05753053
-5.30365183,2.25455797,0.00401899,0.08354422,0.46249003,0.00000000,0.92289427,1.05231688,0.00495352,1.03185534
-5.29764882,2.20344744,0.00373354,0.08472577,0.45069519,0.00000000,0.91802882,1.03110047,0.00468602,1.00498523
-5.29164582,2.14992197,0.00350282,0.08559265,0.43838342,0.00000000,0.91017945,1.00881180,0.00447259,0.97693002
-5.28564282,2.09407446,0.00333013,0.08612898,0.42565219,0.00000000,0.89930677,0.98547723,0.00431634,0.94774276
-5.27963982,2.03609774,0.00321836,0.08633010,0.41261681,0.00000000,0.88546001,0.96116425,0.00421987,0.91752760
-5.27363682,1.97629830,0.00317003,0.08620366,0.39941369,0.00000000,0.86878259,0.93598764,0.00418526,0.88644452
-5.26763382,1.91510324,0.00318728,0.08577041,0.38620275,0.00000000,0.84951407,0.91011235,0.00421409,0.85471085
-5.26163082,1.85306033,0.00327194,0.08506445,0.37316878,0.00000000,0.82798839,0.88375316,0.00430746,0.82259957
-5.25562781,1.79083117,0.00342553,0.08413317,0.36052150,0.00000000,0.80462846,0.85717120,0.00446601,0.79043436
-5.24962481,1.72917815,0.00364925,0.08303667,0.34849439,0.00000000,0.77993741,0.83066748,0.00468986,0.75858218
-5.24362181,1.66894595,0.00394402,0.08184692,0.33734228,0.00000000,0.75448698,0.80457414,0.00497866,0.72744344
-5.23761881,1.61103889,0.00431044,0.08064642,0.32733765,0.00000000,0.72890349,0.77924384,0.00533154,0.69744073
-5.23161581,1.55639542,0.00474875,0.07952669,0.31876583,0.00000000,0.70385213,0.75503814,0.00574709,0.66900651
-5.22561281,1.50596116,0.00525880,0.07858650,0.31191938,0.00000000,0.68002012,0.73231543,0.00622334,0.64257054
-5.21960980,1.46066184,0.00584000,0.07792983,0.30709154,0.00000000,0.65809954,0.71141942,0.00675772,0.61854766
-5.21360680,1.42137766,0.00649119,0.07766387,0.30456928,0.00000000,0.63877029,0.69266852,0.00734706,0.59732638
-5.20760380,1.38891988,0.00721060,0.07789687,0.30462595,0.00000000,0.62268382,0.67634695,0.00798754,0.57925892
-5.20160080,1.36401075,0.00799570,0.07873599,0.30751388,0.00000000,0.61044814,0.66269781,0.00867468,0.56465282
-5.19559780,1.34726738,0.00884312,0.08028519,0.31345708,0.00000000,0.60261435,0.65191853,0.00940334,0.55376452
-5.18959480,1.33918971,0.00974856,0.08264323,0.32264433,0.00000000,0.59966498,0.64415859,0.01016771,0.54679483
-5.18359180,1.34015284,0.01070662,0.08590172,0.33522277,0.00000000,0.60200438,0.63951965,0.01096131,0.54388641
-5.17758879,1.35040342,0.01171080,0.09014325,0.35129231,0.00000000,0.60995109,0.63805775,0.01177706,0.54512306
-5.17158579,1.37005976,0.01275337,0.09543970,0.37090093,0.00000000,0.62373227,0.63978722,0.01260726,0.55053058
-5.16558279,1.39911509,0.01382537,0.10185067,0.39404108,0.00000000,0.64348010,0.64468594,0.01344366,0.56007902
-5.15957979,1.43744335,0.01491658,0.10942198,0.42064734,0.00000000,0.66923006,0.65270141,0.01427758,0.57368592
-5.15357679,1.48480689,0.01601562,0.11818443,0.45059548,0.00000000,0.70092096,0.66375709,0.01509995,0.59122034
-5.14757379,1.54086536,0.01710997,0.12815267,0.48370290,0.00000000,0.73839671,0.67775856,0.01590143,0.61250731
-5.14157079,1.60518520,0.01818619,0.13932428,0.51973070,0.00000000,0.78140953,0.69459899,0.01667257,0.63733252
-5.13556778,1.67724932,0.01923008,0.15167903,0.55838716,0.00000000,0.82962476,0.71416359,0.01740392,0.66544684
-5.12956478,1.75646640,0.02022698,0.16517849,0.59933286,0.00000000,0.88262693,0.73633274,0.01808624,0.69657083
-5.12356178,1.84217972,0.02116203,0.17976586,0.64218708,0.00000000,0.93992722,0.76098357,0.01871066,0.73039869
-5.11755878,1.93367519,0.02202057,0.19536607,0.68653557,0.00000000,1.00097205,0.78799002,0.01926889,0.76660199
-5.11155578,2.03018872,0.02278853,0.21188633,0.73193931,0.00000000,1.06515282,0.81722142,0.01975343,0.80483280
-5.10555278,2.13091274,0.02345279,0.22921693,0.77794412,0.00000000,1.13181652,0.84853964,0.02015774,0.84472653
-5.09954977,2.23500221,0.02400163,0.24723247,0.82409076,0.00000000,1.20027716,0.88179525,0.02047653,0.88590428
-5.09354677,2.34158019,0.02442515,0.26579346,0.86992521,0.00000000,1.26982772,0.91682285,0.02070586,0.92797494
-5.08754377,2.44974318,0.02471558,0.28474815,0.91500871,0.00000000,1.33975239,0.95343610,0.02084339,0.97053708
-5.08154077,2.55856658,0.02486761,0.30393484,0.95892737,0.00000000,1.40933877,0.99142281,0.02088848,1.01318071
-5.07553777,2.66711029,0.02487869,0.32318430,1.00130083,0.00000000,1.47788984,1.03054051,0.02084232,1.05548916
-5.06953477,2.77442497,0.02474912,0.34232247,1.04178974,0.00000000,1.54473515,1.07051303,0.02070798,1.09704099
-5.06353177,2.87955890,0.02448218,0.36117328,1.08010184,0.00000000,1.60924121,1.11102839,0.02049041,1.13741233
-5.05752876,2.98156575,0.02408407,0.37956158,1.11599645,0.00000000,1.67082055,1.15173829,0.02019646,1.17617954
-5.05152576,3.07951335,0.02356380,0.39731595,1.14928718,0.00000000,1.72893934,1.19225969,0.01983469,1.21292240
-5.04552276,3.17249338,0.02293295,0.41427154,1.17984291,0.00000000,1.78312337,1.23217823,0.01941526,1.24722791
-5.03951976,3.25963216,0.02220532,0.43027268,1.20758698,0.00000000,1.83296224,1.27105399,0.01894970,1.27869473
-5.03351676,3.34010217,0.02139656,0.44517530,1.23249481,0.00000000,1.87811176,1.30842908,0.01845062,1.30693824
-5.02751376,3.41313420,0.02052370,0.45884907,1.25458991,0.00000000,1.91829456,1.34383714,0.01793143,1.33159624
-5.02151076,3.47802980,0.01960458,0.47117914,1.27393874,0.00000000,1.95329900,1.37681429,0.01740591,1.35233506
-5.01550775,3.53417354,0.01865738,0.48206764,1.29064431,0.00000000,1.98297664,1.40691105,0.01688792,1.36885612
-5.00950475,3.58104467,0.01770002,0.49143470,1.30483912,0.00000000,2.00723830,1.43370480,0.01639091,1.38090249
-5.00350175,3.61822747,0.01674967,0.49921906,1.31667732,0.00000000,2.02604912,1.45681213,0.01592758,1.38826545
-4.99749875,3.64541993,0.01582222,0.50537837,1.32632669,0.00000000,2.03942281,1.47590042,0.01550949,1.39079047
-4.99149575,3.66244005,0.01493191,0.50988903,1.33396037,0.00000000,2.04741535,1.49069811,0.01514665,1.38838259
-4.98549275,3.66922928,0.01409096,0.51274571,1.33974877,0.00000000,2.05011850,1.50100307,0.01484728,1.38101054
-4.97948974,3.66585287,0.01330927,0.51396049,1.34385178,0.00000000,2.04765328,1.50668857,0.01461749,1.36870973
-4.97348674,3.65249671,0.01259432,0.51356186,1.34641156,0.00000000,2.04016380,1.50770659,0.01446106,1.35158343
-4.96748374,3.62946085,0.01195101,0.51159331,1.34754607,0.00000000,2.02781149,1.50408820,0.01437936,1.32980234
-4.96148074,3.59714979,0.01138176,0.50811196,1.34734362,0.00000000,2.01077016,1.49594112,0.01437128,1.30360214
-4.95547774,3.55605993,0.01088659,0.50318700,1.34585855,0.00000000,1.98922189,1.48344444,0.01443321,1.27327934
-4.94947474,3.50676492,0.01046333,0.49689812,1.34310844,0.00000000,1.96335391,1.46684111,0.01455921,1.23918529
-4.94347174,3.44989964,0.01010788,0.48933405,1.33907279,0.00000000,1.93335673,1.44642843,0.01474116,1.20171872
-4.93746873,3.38614376,0.00981458,0.48059119,1.33369358,0.00000000,1.89942336,1.42254731,0.01496904,1.16131705
-4.93146573,3.31620581,0.00957656,0.47077247,1.32687761,0.00000000,1.86174979,1.39557092,0.01523124,1.11844690
-4.92546273,3.24080878,0.00938621,0.45998635,1.31850083,0.00000000,1.82053663,1.36589347,0.01551499,1.07359419
-4.91945973,3.16067807,0.00923556,0.44834617,1.30841456,0.00000000,1.77599181,1.33391973,0.01580675,1.02725426
-4.91345673,3.07653245,0.00911675,0.43596965,1.29645343,0.00000000,1.72833415,1.30005583,0.01609268,0.97992248
-4.90745373,2.98907844,0.00902247,0.42297868,1.28244489,0.00000000,1.67779761,1.26470196,0.01635917,0.93208576
-4.90145073,2.89900825,0.00894632,0.40949924,1.26621987,0.00000000,1.62463595,1.22824701,0.01659321,0.88421514
-4.89544772,2.80700109,0.00888322,0.39566142,1.24762423,0.00000000,1.56912730,1.19106537,0.01678294,0.83675981
-4.88944472,2.71372732,0.00882972,0.38159949,1.22653029,0.00000000,1.51157848,1.15351584,0.01691797,0.79014265
-4.88344172,2.61985468,0.00878422,0.36745182,1.20284813,0.00000000,1.45232858,1.11594217,0.01698980,0.74475722
-4.87743872,2.52605551,0.00874722,0.35336062,1.17653576,0.00000000,1.39175130,1.07867493,0.01699208,0.70096614
-4.87143572,2.43301394,0.00872137,0.33947136,1.14760773,0.00000000,1.33025596,1.04203415,0.01692078,0.65910066
-4.86543272,2.34143165,0.00871161,0.32593181,1.11614149,0.00000000,1.26828661,1.00633199,0.01677434,0.61946114
-4.85942971,2.25203117,0.00872503,0.31289053,1.08228123,0.00000000,1.20631925,0.97187488,0.01655368,0.58231803
-4.85342671,2.16555565,0.00877085,0.30049493,1.04623857,0.00000000,1.14485681,0.93896462,0.01626213,0.54791313
-4.84742371,2.08276428,0.00886014,0.28888874,1.00829021,0.00000000,1.08442219,0.90789779,0.01590523,0.51646067
-4.84142071,2.00442307,0.00900563,0.27820901,0.96877228,0.00000000,1.02554925,0.87896323,0.01549054,0.48814795
-4.83541771,1.93129064,0.00922127,0.26858272,0.92807181,0.00000000,0.96877205,0.85243749,0.01502730,0.46313530
-4.82941471,1.86409964,0.00952187,0.26012309,0.88661537,0.00000000,0.91461280,0.82857823,0.01452603,0.44155521
-4.82341171,1.80353429,0.00992261,0.25292579,0.84485571,0.00000000,0.86356888,0.80761585,0.01399817,0.42351049
-4.81740870,1.75020517,0.01043842,0.24706524,0.80325677,0.00000000,0.81609958,0.78974380,0.01345561,0.40907160
-4.81140570,1.70462269,0.01108350,0.24259118,0.76227797,0.00000000,0.77261297,0.77510830,0.01291024,0.39827320
-4.80540270,1.66717079,0.01187062,0.23952573,0.72235847,0.00000000,0.73345375,0.76379795,0.01237359,0.39111025
-4.79939970,1.63808251,0.01281050,0.23786127,0.68390225,0.00000000,0.69889245,0.75583435,0.01185634,0.38753380
-4.79339670,1.61741915,0.01391121,0.23755914,0.64726470,0.00000000,0.66911671,0.75116432,0.01136805,0.38744706
-4.78739370,1.60505475,0.01517753,0.23854951,0.61274136,0.00000000,0.64422490,0.74965459,0.01091682,0.39070192
-4.78139070,1.60066701,0.01661045,0.24073236,0.58055943,0.00000000,0.62422274,0.75108953,0.01050911,0.39709649
-4.77538769,1.60373590,0.01820662,0.24397983,0.55087228,0.00000000,0.60902287,0.75517255,0.01014952,0.40637395
-4.76938469,1.61355063,0.01995806,0.24813970,0.52375735,0.00000000,0.59844769,0.76153134,0.00984078,0.41822307
-4.76338169,1.62922509,0.02185184,0.25304013,0.49921727,0.00000000,0.59223537,0.76972713,0.00958373,0.43228063
-4.75737869,1.64972167,0.02387007,0.25849539,0.47718419,0.00000000,0.59004887,0.77926763,0.00937735,0.44813594
-4.75137569,1.67388279,0.02598987,0.26431245,0.45752696,0.00000000,0.59148766,0.78962354,0.00921897,0.46533755
-4.74537269,1.70046885,0.02818371,0.27029813,0.44006078,0.00000000,0.59610179,0.80024771,0.00910440,0.48340200
-4.73936968,1.72820144,0.03041982,0.27626651,0.42455863,0.00000000,0.60340768,0.81059633,0.00902819,0.50182451
-4.73336668,1.75580965,0.03266279,0.28204641,0.41076412,0.00000000,0.61290512,0.82015126,0.00898393,0.52009132
-4.72736368,1.78207793,0.03487443,0.28748837,0.39840477,0.00000000,0.62409471,0.82844233,0.00896450,0.53769328
-4.72136068,1.80589303,0.03701468,0.29247104,0.38720548,0.00000000,0.63649525,0.83506867,0.00896242,0.55414018
-4.71535768,1.82628825,0.03904272,0.29690658,0.37690111,0.00000000,0.64966013,0.83971812,0.00897009,0.56897536
-4.70935468,1.84248293,0.04091813,0.30074484,0.36724813,0.00000000,0.66319231,0.84218368,0.00898015,0.58178998
-4.70335168,1.85391552,0.04260212,0.30397615,0.35803438,0.00000000,0.67675720,0.84237635,0.00898568,0.59223634
-4.69734867,1.86026873,0.04405874,0.30663255,0.34908701,0.00000000,0.69009296,0.84033372,0.00898045,0.60003971
-4.69134567,1.86148582,0.04525607,0.30878748,0.34027807,0.00000000,0.70301782,0.83622386,0.00895907,0.60500823
-4.68534267,1.85777738,0.04616721,0.31055391,0.33152777,0.00000000,0.71543428,0.83034455,0.00891719,0.60704028
-4.67933967,1.84961822,0.04677125,0.31208102,0.32280534,0.00000000,0.72732988,0.82311760,0.00885151,0.60612912
-4.67333667,1.83773493,0.04705391,0.31354960,0.31412769,0.00000000,0.73877484,0.81507884,0.00875985,0.60236448
-4.66733367,1.82308430,0.04700806,0.31516636,0.30555594,0.00000000,0.74991642,0.80686400,0.00864115,0.59593106
-4.66133067,1.80682394,0.04663393,0.31715747,0.29719014,0.00000000,0.76097061,0.79919112,0.00849539,0.58710390
-4.65532766,1.79027601,0.04593905,0.31976146,0.28916261,0.00000000,0.77221134,0.79284029,0.00832352,0.57624077
-4.64932466,1.77488569,0.04493799,0.32322197,0.28163009,0.00000000,0.78395772,0.78863123,0.00812728,0.56377187
-4.64332166,1.76217579,0.04365176,0.32778039,0.27476520,0.00000000,0.79655994,0.78739979,0.00790913,0.55018714
