energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.78989495,4.28250089,-2.86382791,1.97533072,-1.18579701,1.08220280,-0.55971228,0.00593880,-0.00553337,1.39855711,-0.70058677,0.40421551,-0.35119937,0.33554664,-0.34245237,0.05522740,-0.05228630,0.93116652,-0.91797483
-5.78389195,4.30148760,-2.94090307,1.98093085,-1.22596891,1.09131522,-0.58596165,0.00589701,-0.00547779,1.40834843,-0.73223367,0.40928427,-0.36033505,0.33464104,-0.34492106,0.05407681,-0.05118093,0.93212452,-0.92949568
-5.77788894,4.31131309,-3.01664912,1.97952880,-1.26444582,1.09914461,-0.61298193,0.00583282,-0.00540645,1.41468452,-0.76425609,0.41325042,-0.36917547,0.33291836,-0.34633794,0.05286500,-0.05000683,0.93140376,-0.93960902
-5.77188594,4.31174049,-3.09040770,1.97109674,-1.30083276,1.10556387,-0.64064361,0.00574535,-0.00531945,1.41741416,-0.79652584,0.41606701,-0.37754278,0.33041806,-0.34663583,0.05160126,-0.04878733,0.92904862,-0.94803315
-5.76588294,4.30271711,-3.16153304,1.95572172,-1.33477728,1.11047353,-0.66878856,0.00563420,-0.00521713,1.41644027,-0.82889857,0.41771988,-0.38527258,0.32719985,-0.34576795,0.05029426,-0.04754399,0.92515438,-0.95451904
-5.75987994,4.28439344,-3.22940305,1.93360813,-1.36597755,1.11381126,-0.69723128,0.00549945,-0.00510004,1.41172979,-0.86121524,0.41822815,-0.39221711,0.32334343,-0.34371018,0.04895217,-0.04629614,0.91986604,-0.95885642
-5.75387694,4.25713417,-3.29343133,1.90507680,-1.39418875,1.11555933,-0.72576172,0.00534171,-0.00496895,1.40332129,-0.89330454,0.41764355,-0.39824800,0.31894742,-0.34046278,0.04758288,-0.04506045,0.91337519,-0.96087909
-5.74787394,4.22151996,-3.35307962,1.87056041,-1.41922741,1.11574960,-0.75414969,0.00516206,-0.00482484,1.39132956,-0.92498588,0.41604855,-0.40325859,0.31412751,-0.33605151,0.04619409,-0.04385075,0.90591468,-0.96046945
-5.74187094,4.17833848,-3.40787030,1.83059517,-1.44097339,1.11446532,-0.78215056,0.00496212,-0.00466886,1.37594671,-0.95607314,0.41355328,-0.40716568,0.30901371,-0.33052806,0.04479338,-0.04267791,0.89775114,-0.95756185
-5.73586793,4.12856462,-3.45739820,1.78580883,-1.45936967,1.11183955,-0.80951217,0.00474392,-0.00450230,1.35743949,-0.98637866,0.41029126,-0.40991075,0.30374680,-0.32396968,0.04338823,-0.04154980,0.88917562,-0.95214476
-5.72986493,4.07332986,-3.50134120,1.73690510,-1.47441967,1.10805005,-0.83598252,0.00450989,-0.00432660,1.33614270,-1.01571753,0.40641409,-0.41146064,0.29847396,-0.31647804,0.04198592,-0.04047145,0.88049233,-0.94426166
-5.72386193,4.01388191,-3.53946894,1.68464510,-1.48618243,1.10331084,-0.86131786,0.00426278,-0.00414332,1.31244892,-1.04391171,0.40208530,-0.41180757,0.29334391,-0.30817738,0.04059341,-0.03944525,0.87200619,-0.93401046
-5.71785893,3.95153620,-3.57164915,1.62982635,-1.49476584,1.09786086,-0.88529081,0.00400560,-0.00395407,1.28679494,-1.07079389,0.39747345,-0.41096862,0.28850146,-0.29921183,0.03921715,-0.03847119,0.86400937,-0.92154168
-5.71185593,3.88762154,-3.59785108,1.57326006,-1.50031830,1.09195026,-0.90769795,0.00374148,-0.00376051,1.25964559,-1.09621080,0.39274497,-0.40898475,0.28408195,-0.28974218,0.03786289,-0.03754725,0.85676774,-0.90705513
-5.70585293,3.82342270,-3.61814576,1.51574778,-1.50301922,1.08582530,-0.92836653,0.00347362,-0.00356431,1.23147567,-1.12002580,0.38805691,-0.40591920,0.28020568,-0.27994209,0.03653543,-0.03666973,0.85050754,-0.89079543
-5.69984992,3.76012293,-3.63270289,1.45805827,-1.50306890,1.07971267,-0.94715990,0.00320520,-0.00336709,1.20275121,-1.14212063,0.38354994,-0.40185554,0.27697256,-0.26999392,0.03523843,-0.03583368,0.84540328,-0.87304634
-5.69384692,3.69874975,-3.64178436,1.40090560,-1.50067827,1.07380427,-0.96398134,0.00293925,-0.00317042,1.17391081,-1.16239635,0.37934198,-0.39689532,0.27445738,-0.26008433,0.03397428,-0.03503328,0.84156723,-0.85412407
-5.68784392,3.64012706,-3.64573456,1.34492972,-1.49605903,1.06824353,-0.97877611,0.00267863,-0.00297577,1.14534837,-1.18077327,0.37552276,-0.39115530,0.27270584,-0.25039967,0.03274395,-0.03426225,0.83904130,-0.83436980
-5.68184092,3.58483639,-3.64496788,1.29068001,-1.48941472,1.06311416,-0.99153162,0.00242592,-0.00278451,1.11739810,-1.19719020,0.37214962,-0.38476455,0.27173160,-0.24112160,0.03154701,-0.03351416,0.83779173,-0.81414151
-5.67583792,3.53318980,-3.63995379,1.23860300,-1.48093303,1.05843208,-1.00227570,0.00218336,-0.00259784,1.09032271,-1.21160302,0.36924460,-0.37786124,0.27151456,-0.23242272,0.03038164,-0.03278284,0.83770695,-0.79380537
-5.66983492,3.48521609,-3.63120030,1.18903449,-1.47077988,1.05414126,-1.01107318,0.00195288,-0.00241682,1.06430540,-1.22398280,0.36679331,-0.37058924,0.27200040,-0.22446258,0.02924479,-0.03206255,0.83859891,-0.77372684
-5.66383192,3.44066134,-3.61923620,1.14219655,-1.45909533,1.05011375,-1.01802104,0.00173599,-0.00224234,1.03944628,-1.23431377,0.36474526,-0.36309478,0.27310161,-0.21738405,0.02813241,-0.03134827,0.84020781,-0.75426176
-5.65782891,3.39900391,-3.60459326,1.09819947,-1.44599170,1.04615402,-1.02324227,0.00153383,-0.00207511,1.01576315,-1.24259122,0.36301603,-0.35552283,0.27469988,-0.21131018,0.02703967,-0.03063578,0.84221031,-0.73574746
-5.65182591,3.35948338,-3.58778875,1.05704838,-1.43155364,1.04200746,-1.02687916,0.00134716,-0.00191570,0.99319675,-1.24881988,0.36149088,-0.34801371,0.27664984,-0.20634158,0.02596132,-0.02992180,0.84423064,-0.71849429
-5.64582291,3.32114167,-3.56930936,1.01865417,-1.41584037,1.03737258,-1.02908607,0.00117637,-0.00176449,0.97162004,-1.25301258,0.36002986,-0.34069964,0.27878399,-0.20255430,0.02489205,-0.02920396,0.84585439,-0.70277762
-5.63981991,3.28287442,-3.54959688,0.98284796,-1.39888965,1.03191627,-1.03002246,0.00102154,-0.00162176,0.95085084,-1.25518977,0.35847402,-0.33370148,0.28091872,-0.19999835,0.02382682,-0.02848080,0.84664434,-0.68883053
-5.63381691,3.24348963,-3.52903648,0.94939827,-1.38072331,1.02529111,-1.02984623,0.00088245,-0.00148761,0.93066707,-1.25537962,0.35665260,-0.32712568,0.28286100,-0.19869672,0.02276118,-0.02775164,0.84615744,-0.67683739
-5.62781391,3.20177044,-3.50794768,0.91802990,-1.36135395,1.01715397,-1.02870801,0.00075862,-0.00136206,0.91082368,-1.25361896,0.35439063,-0.32106152,0.28441567,-0.19864502,0.02169161,-0.02701649,0.84396247,-0.66692857
-5.62181091,3.15653869,-3.48657851,0.88844339,-1.34079228,1.00718455,-1.02674642,0.00064942,-0.00124502,0.89107005,-1.24995483,0.35151683,-0.31557870,0.28539280,-0.19981161,0.02061572,-0.02627585,0.83965734,-0.65917628
-5.61580790,3.10671573,-3.46510273,0.86033414,-1.31905480,0.99510294,-1.02408457,0.00055402,-0.00113634,0.87116694,-1.24444651,0.34787122,-0.31072543,0.28561499,-0.20213828,0.01953244,-0.02553054,0.83288533,-0.65359191
-5.60980490,3.05137734,-3.44362010,0.83340989,-1.29617105,0.98068518,-1.02082790,0.00047156,-0.00103580,0.85090194,-1.23716785,0.34331229,-0.30652700,0.28492419,-0.20554142,0.01844210,-0.02478157,0.82334961,-0.65012484
-5.60380190,2.98980009,-3.42215930,0.80740603,-1.27219023,0.96377585,-1.01706320,0.00040108,-0.00094312,0.83010255,-1.22820953,0.33772319,-0.30298495,0.28318774,-0.20991367,0.01734642,-0.02402989,0.81082526,-0.64866293
-5.59779890,2.92149663,-3.40068329,0.78209773,-1.24718651,0.94429711,-1.01285882,0.00034167,-0.00085800,0.80864614,-1.21768095,0.33101690,-0.30007696,0.28030348,-0.21512608,0.01624849,-0.02327635,0.79516851,-0.64903461
-5.59179590,2.84623869,-3.37909644,0.75730861,-1.22126281,0.92225370,-1.00826572,0.00029243,-0.00078014,0.78646640,-1.20571146,0.32314002,-0.29775733,0.27620363,-0.22103060,0.01515258,-0.02252152,0.77632262,-0.65101278
-5.58579290,2.76406675,-3.35725289,0.73291562,-1.19455267,0.89773362,-1.00331928,0.00025258,-0.00070920,0.76355591,-1.19245060,0.31407509,-0.29595823,0.27085734,-0.22746314,0.01406397,-0.02176565,0.75432037,-0.65432030
-5.57978989,2.67528652,-3.33496573,0.70885006,-1.16722004,0.87090469,-0.99804146,0.00022143,-0.00064485,0.73996504,-1.17806719,0.30384142,-0.29459171,0.26427187,-0.23424681,0.01298870,-0.02100866,0.72928313,-0.65863705
-5.57378689,2.58045297,-3.31201624,0.68509511,-1.13945696,0.84200718,-0.99244309,0.00019845,-0.00058677,0.71579717,-1.16274698,0.29249444,-0.29355223,0.25649231,-0.24119573,0.01193330,-0.02025014,0.70141665,-0.66360842
-5.56778389,2.48034330,-3.28816292,0.66168024,-1.11147916,0.81134313,-0.98652606,0.00018330,-0.00053466,0.69120099,-1.14668888,0.28012361,-0.29271997,0.24760009,-0.24811894,0.01090450,-0.01948943,0.67100389,-0.66885495
-5.56178089,2.37592095,-3.26314986,0.63867310,-1.08351976,0.77926295,-0.98028509,0.00017581,-0.00048821,0.66636028,-1.13009996,0.26684918,-0.29196455,0.23771014,-0.25482463,0.00990897,-0.01872571,0.63839535,-0.67398292
-5.55577789,2.26829293,-3.23671418,0.61616968,-1.05582147,0.74615028,-0.97370913,0.00017606,-0.00044717,0.64148218,-1.11318906,0.25281786,-0.29114923,0.22696714,-0.26112455,0.00895307,-0.01795813,0.60399738,-0.67859557
-5.54977489,2.15866327,-3.20859255,0.59428347,-1.02862757,0.71240599,-0.96678209,0.00018433,-0.00041130,0.61678449,-1.09615969,0.23819782,-0.29013533,0.21554092,-0.26683839,0.00804261,-0.01718594,0.56825926,-0.68230453
-5.54377189,2.04828528,-3.17852673,0.57313453,-1.00217225,0.67843211,-0.95948312,0.00020115,-0.00038042,0.59248324,-1.07920224,0.22317316,-0.28878683,0.20362127,-0.27179824,0.00718267,-0.01640862,0.53165944,-0.68474118
-5.53776888,1.93841519,-3.14626824,0.55283923,-0.97667096,0.64461675,-0.95178632,0.00022729,-0.00035441,0.56878091,-1.06248620,0.20793821,-0.28697494,0.19141251,-0.27585283,0.00637749,-0.01562606,0.49469181,-0.68556757
-5.53176588,1.83026965,-3.11158258,0.53350117,-0.95231108,0.61132071,-0.94366022,0.00026379,-0.00033319,0.54585637,-1.04615277,0.19269195,-0.28458243,0.17912791,-0.27887150,0.00563039,-0.01483862,0.45785242,-0.68448649
-5.52576288,1.72498901,-3.07425313,0.51520414,-0.92924381,0.57886633,-0.93506707,0.00031189,-0.00031679,0.52385682,-1.03030834,0.17763272,-0.28150776,0.16698435,-0.28074788,0.00494373,-0.01404724,0.42162731,-0.68125034
-5.51975988,1.62360787,-3.03408511,0.49800716,-0.90757759,0.54752921,-0.92596220,0.00037311,-0.00030532,0.50289235,-1.01501938,0.16295350,-0.27766852,0.15519726,-0.28140298,0.00431894,-0.01325353,0.38648178,-0.67566870
-5.51375688,1.52703388,-2.99091000,0.48194205,-0.88737350,0.51753281,-0.91629379,0.00044915,-0.00029901,0.48303307,-1.00030912,0.14883790,-0.27300450,0.14397612,-0.28078772,0.00375656,-0.01245975,0.35285148,-0.66761403
-5.50775388,1.43603512,-2.94459064,0.46701337,-0.86864317,0.48904634,-0.90600304,0.00054190,-0.00029822,0.46430910,-0.98615635,0.13545702,-0.26747988,0.13352054,-0.27888481,0.00325637,-0.01166880,0.32113552,-0.65702566
-5.50175088,1.35123587,-2.89502713,0.45320070,-0.85134914,0.46218541,-0.89502517,0.00065342,-0.00030345,0.44671299,-0.97249654,0.12296708,-0.26108478,0.12401703,-0.27570980,0.00281753,-0.01088421,0.29169156,-0.64391181
-5.49574787,1.27312011,-2.84216374,0.44046282,-0.83540800,0.43701546,-0.88329121,0.00078587,-0.00031534,0.43020442,-0.95922537,0.11150807,-0.25383590,0.11563646,-0.27131135,0.00243864,-0.01011001,0.26483306,-0.62834953
-5.48974487,1.20204161,-2.78599666,0.42874342,-0.82069605,0.41355743,-0.87073065,0.00094143,-0.00033472,0.41471664,-0.94620456,0.10120312,-0.24577648,0.10853215,-0.26577067,0.00211802,-0.00935067,0.24082831,-0.61048288
-5.48374187,1.13823920,-2.72658238,0.41797780,-0.80705727,0.39179503,-0.85727500,0.00112230,-0.00036258,0.40016413,-0.93326985,0.09215871,-0.23697532,0.10283857,-0.25920010,0.00185373,-0.00861093,0.21990112,-0.59051912
-5.47773887,1.08185552,-2.66404644,0.40809996,-0.79431325,0.37168322,-0.84286206,0.00133055,-0.00040010,0.38645087,-0.92024068,0.08446532,-0.22752526,0.09867057,-0.25174093,0.00164384,-0.00789573,0.20223289,-0.56872341
-5.47173587,1.03295762,-2.59859196,0.39904948,-0.78227460,0.35315712,-0.82744079,0.00156806,-0.00044862,0.37347867,-0.90693113,0.07819876,-0.21754087,0.09612290,-0.24356040,0.00148648,-0.00721003,0.18796566,-0.54541201
-5.46573287,0.99155758,-2.53050750,0.39077773,-0.77075311,0.33614080,-0.81097641,0.00183643,-0.00050963,0.36115493,-0.89316163,0.07342155,-0.20715569,0.09527017,-0.23484810,0.00138001,-0.00655872,0.17720570,-0.52094445
-5.45972986,0.95763179,-2.46017342,0.38325287,-0.75957407,0.32055545,-0.79345561,0.00213685,-0.00058479,0.34939939,-0.87877058,0.07018450,-0.19651907,0.09616681,-0.22581177,0.00132307,-0.00594649,0.17002749,-0.49571476
-5.45372686,0.93113736,-2.38806629,0.37646325,-0.74858808,0.30632648,-0.77489130,0.00247004,-0.00067585,0.33814951,-0.86362555,0.06852828,-0.18579265,0.09884725,-0.21667264,0.00131470,-0.00537777,0.16647752,-0.47014226
-5.44772386,0.91202477,-2.31476048,0.37041910,-0.73768160,0.29338912,-0.75532670,0.00283609,-0.00078462,0.32736411,-0.84763303,0.06848457,-0.17514674,0.10332603,-0.20766046,0.00135431,-0.00485665,0.16657766,-0.44466212
-5.44172086,0.90024602,-2.24092650,0.36515218,-0.72678556,0.28169244,-0.73483841,0.00323439,-0.00091296,0.31702519,-0.83074649,0.07007707,-0.16475665,0.10959788,-0.19900836,0.00144177,-0.00438682,0.17032799,-0.41971593
-5.43571786,0.89575790,-2.16732550,0.36071365,-0.71588161,0.27120149,-0.71353813,0.00366357,-0.00106267,0.30713792,-0.81297199,0.07332186,-0.15479908,0.11763771,-0.19094757,0.00157733,-0.00397158,0.17770869,-0.39574266
-5.42971486,0.89852043,-2.09479968,0.35717012,-0.70500547,0.26189780,-0.69157278,0.00412139,-0.00123543,0.29772890,-0.79437112,0.07822739,-0.14544868,0.12740063,-0.18370229,0.00176159,-0.00361386,0.18868102,-0.37317009
-5.42371186,0.90849083,-2.02425849,0.35459826,-0.69424719,0.25377816,-0.66912298,0.00460472,-0.00143277,0.28884282,-0.77506089,0.08479380,-0.13687480,0.13882181,-0.17748471,0.00199541,-0.00331617,0.20318731,-0.35240699
-5.41770885,0.92561359,-1.95666056,0.35307828,-0.68374812,0.24685201,-0.64639966,0.00510950,-0.00165592,0.28053793,-0.75521070,0.09301179,-0.12923858,0.15181644,-0.17249031,0.00227982,-0.00308073,0.22114993,-0.33383607
-5.41170585,0.94980748,-1.89299188,0.35268671,-0.67369478,0.24113767,-0.62363906,0.00563078,-0.00190576,0.27288065,-0.73503623,0.10286103,-0.12269030,0.16627975,-0.16889359,0.00261588,-0.00290943,0.24246951,-0.31780783
-5.40570285,0.98095067,-1.83424064,0.35348892,-0.66430975,0.23665773,-0.60109605,0.00616276,-0.00218272,0.26593962,-0.71479076,0.11430810,-0.11736705,0.18208722,-0.16684425,0.00300453,-0.00280389,0.26702227,-0.30463534
-5.39969985,1.01886481,-1.78136942,0.35553188,-0.65584011,0.23343398,-0.57903626,0.00669884,-0.00248669,0.25977967,-0.69475419,0.12730432,-0.11339070,0.19909499,-0.16646393,0.00344644,-0.00276552,0.29465708,-0.29458984
-5.39369685,1.06329950,-1.73528587,0.35883762,-0.64854397,0.23148222,-0.55772714,0.00723178,-0.00281697,0.25445614,-0.67522031,0.14178342,-0.11086615,0.21714059,-0.16784349,0.00394182,-0.00279549,0.32519209,-0.28789728
-5.38769385,1.11391820,-1.69681275,0.36339767,-0.64267562,0.23080727,-0.53742856,0.00775384,-0.00317217,0.25000973,-0.65648310,0.15765933,-0.10987983,0.23604408,-0.17104106,0.00449025,-0.00289478,0.35841162,-0.28473551
-5.38169085,1.17028656,-1.66665865,0.36916908,-0.63847033,0.23139849,-0.51838319,0.00825692,-0.00355018,0.24646235,-0.63882261,0.17482427,-0.11049840,0.25560963,-0.17608061,0.00509052,-0.00306412,0.39406329,-0.28523225
-5.37568784,1.23186421,-1.64539055,0.37607191,-0.63612933,0.23322610,-0.50080735,0.00873283,-0.00394812,0.24381404,-0.62249127,0.19314734,-0.11276763,0.27562752,-0.18295134,0.00574046,-0.00330398,0.43185599,-0.28946360
-5.36968484,1.29800080,-1.63340944,0.38398871,-0.63580591,0.23623850,-0.48488264,0.00917345,-0.00436237,0.24204121,-0.60770127,0.21247379,-0.11671149,0.29587672,-0.19160765,0.00643679,-0.00361447,0.47145879,-0.29745312
-5.36368184,1.36793676,-1.63093015,0.39276583,-0.63759335,0.24036064,-0.47074884,0.00957100,-0.00478856,0.24109618,-0.59461381,0.23262513,-0.12233136,0.31612789,-0.20196989,0.00717506,-0.00399530,0.51250128,-0.30917139
-5.35767884,1.44080929,-1.63796634,0.40221662,-0.64151534,0.24549373,-0.45849836,0.00991826,-0.00522163,0.24090808,-0.58333054,0.25340025,-0.12960544,0.33614690,-0.21392577,0.00794953,-0.00444563,0.55457546,-0.32453598
-5.35167584,1.51566360,-1.65432152,0.41212636,-0.64751936,0.25151613,-0.44817271,0.01020877,-0.00565591,0.24138498,-0.57388793,0.27457763,-0.13848837,0.35569873,-0.22733242,0.00875316,-0.00496396,0.59723938,-0.34341197
-5.34567284,1.59146942,-1.67958659,0.42225873,-0.65547359,0.25828544,-0.43976088,0.01043707,-0.00608524,0.24241711,-0.56625460,0.29591871,-0.14891108,0.37455184,-0.24201906,0.00957764,-0.00554802,0.64002280,-0.36561287
