energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.62781391,2.85892888,0.00723330,0.45207666,0.85159729,0.65224184,1.24076466,0.00000000,1.41592962,0.68930104
-5.62181091,2.74036296,0.00702714,0.43244096,0.81470869,0.62676062,1.18798377,0.00000000,1.35856849,0.66170468
-5.61580790,2.62055695,0.00680262,0.41253698,0.77764168,0.60105335,1.13447802,0.00000000,1.30120100,0.63379046
-5.60980490,2.50118223,0.00656381,0.39262451,0.74087763,0.57551099,1.08096090,0.00000000,1.24438490,0.60597292
-5.60380190,2.38385093,0.00631516,0.37295377,0.70487597,0.55050718,1.02812272,0.00000000,1.18863752,0.57865565
-5.59779890,2.27007637,0.00606132,0.35375943,0.67006308,0.52638911,0.97661335,0.00000000,1.13442312,0.55222149
-5.59179590,2.16123613,0.00580699,0.33525509,0.63682202,0.50346901,0.92702597,0.00000000,1.08214192,0.52702333
-5.58579290,2.05853932,0.00555680,0.31762846,0.60548370,0.48201670,0.87988278,0.00000000,1.03212119,0.50337575
-5.57978989,1.96299929,0.00531512,0.30103736,0.57631966,0.46225342,0.83562286,0.00000000,0.98460912,0.48154795
-5.57378689,1.87541281,0.00508596,0.28560681,0.54953685,0.44434722,0.79459301,0.00000000,0.93977167,0.46175806
-5.56778389,1.79634632,0.00487282,0.27142719,0.52527453,0.42840995,0.75704169,0.00000000,0.89769265,0.44416923
-5.56178089,1.72612985,0.00467859,0.25855354,0.50360333,0.41449605,0.72311612,0.00000000,0.85837697,0.42888746
-5.55577789,1.66485833,0.00450547,0.24700602,0.48452653,0.40260307,0.69286288,0.00000000,0.82175682,0.41596122
-5.54977489,1.61240032,0.00435491,0.23677144,0.46798329,0.39267391,0.66623152,0.00000000,0.78770052,0.40538299
-5.54377189,1.56841333,0.00422760,0.22780576,0.45385376,0.38460066,0.64308115,0.00000000,0.75602341,0.39709232
-5.53776888,1.53236509,0.00412346,0.22003746,0.44196573,0.37822984,0.62318957,0.00000000,0.72650017,0.39098053
-5.53176588,1.50355975,0.00404167,0.21337153,0.43210257,0.37336882,0.60626449,0.00000000,0.69887806,0.38689664
-5.52576288,1.48116785,0.00398075,0.20769404,0.42401207,0.36979323,0.59195639,0.00000000,0.67289018,0.38465434
-5.51975988,1.46425899,0.00393861,0.20287698,0.41741591,0.36725502,0.57987245,0.00000000,0.64826833,0.38403975
-5.51375688,1.45183587,0.00391265,0.19878331,0.41201941,0.36549092,0.56959113,0.00000000,0.62475478,0.38481959
-5.50775388,1.44286870,0.00389990,0.19527199,0.40752129,0.36423106,0.56067676,0.00000000,0.60211251,0.38674958
-5.50175088,1.43632868,0.00389713,0.19220278,0.40362306,0.36320734,0.55269381,0.00000000,0.58013356,0.38958270
-5.49574787,1.43121971,0.00390095,0.18944086,0.40003791,0.36216146,0.54522030,0.00000000,0.55864536,0.39307703
-5.48974487,1.42660729,0.00390797,0.18686090,0.39649885,0.36085229,0.53786016,0.00000000,0.53751484,0.39700295
-5.48374187,1.42164391,0.00391490,0.18435072,0.39276584,0.35906226,0.53025394,0.00000000,0.51665037,0.40114951
-5.47773887,1.41559019,0.00391866,0.18181428,0.38863183,0.35660288,0.52208794,0.00000000,0.49600176,0.40532972
-5.47173587,1.40783137,0.00391647,0.17917406,0.38392760,0.35331893,0.51310139,0.00000000,0.47555840,0.40938459
-5.46573287,1.39788876,0.00390595,0.17637263,0.37852519,0.34909143,0.50309154,0.00000000,0.45534591,0.41318590
-5.45972986,1.38542598,0.00388515,0.17337361,0.37234004,0.34383932,0.49191671,0.00000000,0.43542160,0.41663756
-5.45372686,1.37024997,0.00385259,0.17016179,0.36533161,0.33751972,0.47949723,0.00000000,0.41586908,0.41967564
-5.44772386,1.35230698,0.00380729,0.16674257,0.35750260,0.33012703,0.46581439,0.00000000,0.39679226,0.42226694
-5.44172086,1.33167386,0.00374877,0.16314064,0.34889685,0.32169070,0.45090741,0.00000000,0.37830929,0.42440649
-5.43571786,1.30854508,0.00367700,0.15939806,0.33959590,0.31227210,0.43486875,0.00000000,0.36054642,0.42611380
-5.42971486,1.28321631,0.00359241,0.15557177,0.32971439,0.30196037,0.41783797,0.00000000,0.34363227,0.42742832
-5.42371186,1.25606515,0.00349579,0.15173060,0.31939454,0.29086768,0.39999434,0.00000000,0.32769262,0.42840421
-5.41770885,1.22753002,0.00338829,0.14795189,0.30879977,0.27912402,0.38154861,0.00000000,0.31284590,0.42910472
-5.41170585,1.19808814,0.00327128,0.14431800,0.29810786,0.26687174,0.36273428,0.00000000,0.29919948,0.42959652
-5.40570285,1.16823354,0.00314636,0.14091260,0.28750388,0.25426017,0.34379866,0.00000000,0.28684689,0.42994417
-5.39969985,1.13845615,0.00301524,0.13781711,0.27717311,0.24144040,0.32499422,0.00000000,0.27586598,0.43020509
-5.39369685,1.10922277,0.00287972,0.13510736,0.26729434,0.22856057,0.30657039,0.00000000,0.26631803,0.43042531
-5.38769385,1.08096077,0.00274159,0.13285059,0.25803373,0.21576175,0.28876630,0.00000000,0.25824779,0.43063611
-5.38169085,1.05404520,0.00260263,0.13110295,0.24953966,0.20317454,0.27180462,0.00000000,0.25168437,0.43085187
-5.37568784,1.02878970,0.00246455,0.12990760,0.24193851,0.19091656,0.25588666,0.00000000,0.24664295,0.43106908
-5.36968484,1.00544148,0.00232896,0.12929346,0.23533177,0.17909075,0.24118899,0.00000000,0.24312706,0.43126673
-5.36368184,0.98418046,0.00219737,0.12927470,0.22979449,0.16778455,0.22786154,0.00000000,0.24113140,0.43140791
-5.35767884,0.96512236,0.00207116,0.12985093,0.22537502,0.15706997,0.21602720,0.00000000,0.24064503,0.43144260
-5.35167584,0.94832534,0.00195163,0.13100801,0.22209608,0.14700429,0.20578273,0.00000000,0.24165458,0.43131147
-5.34567284,0.93379967,0.00183994,0.13271956,0.21995704,0.13763144,0.19720097,0.00000000,0.24414743,0.43095052
-5.33966983,0.92151959,0.00173718,0.13494883,0.21893713,0.12898388,0.19033400,0.00000000,0.24811464,0.43029622
-5.33366683,0.91143669,0.00164436,0.13765100,0.21899944,0.12108476,0.18521696,0.00000000,0.25355322,0.42929097
-5.32766383,0.90349377,0.00156241,0.14077565,0.22009539,0.11395027,0.18187235,0.00000000,0.26046784,0.42788845
-5.32166083,0.89763840,0.00149224,0.14426921,0.22216932,0.10759205,0.18031436,0.00000000,0.26887150,0.42605874
-5.31565783,0.89383511,0.00143472,0.14807731,0.22516305,0.10201943,0.18055299,0.00000000,0.27878530,0.42379266
-5.30965483,0.89207573,0.00139068,0.15214682,0.22901985,0.09724140,0.18259765,0.00000000,0.29023697,0.42110536
-5.30365183,0.89238689,0.00136097,0.15642746,0.23368788,0.09326835,0.18645994,0.00000000,0.30325835,0.41803875
-5.29764882,0.89483451,0.00134639,0.16087291,0.23912266,0.09011324,0.19215556,0.00000000,0.31788173,0.41466268
-5.29164582,0.89952471,0.00134774,0.16544131,0.24528851,0.08779238,0.19970500,0.00000000,0.33413522,0.41107484
-5.28564282,0.90660128,0.00136578,0.17009521,0.25215890,0.08632566,0.20913311,0.00000000,0.35203728,0.40739922
-5.27963982,0.91623973,0.00140125,0.17480096,0.25971571,0.08573632,0.22046748,0.00000000,0.37159078,0.40378329
-5.27363682,0.92863818,0.00145482,0.17952760,0.26794748,0.08605022,0.23373580,0.00000000,0.39277674,0.40039397
-5.26763382,0.94400574,0.00152709,0.18424548,0.27684676,0.08729466,0.24896215,0.00000000,0.41554826,0.39741256
-5.26163082,0.96254901,0.00161857,0.18892452,0.28640684,0.08949686,0.26616274,0.00000000,0.43982488,0.39502884
-5.25562781,0.98445730,0.00172966,0.19353261,0.29661808,0.09268218,0.28534103,0.00000000,0.46548786,0.39343463
-5.24962481,1.00988768,0.00186059,0.19803394,0.30746415,0.09687209,0.30648284,0.00000000,0.49237665,0.39281698
-5.24362181,1.03895051,0.00201146,0.20238778,0.31891836,0.10208215,0.32955152,0.00000000,0.52028694,0.39335148
-5.23761881,1.07169636,0.00218216,0.20654758,0.33094055,0.10831992,0.35448366,0.00000000,0.54897045,0.39519580
-5.23161581,1.10810515,0.00237234,0.21046070,0.34347462,0.11558306,0.38118555,0.00000000,0.57813669,0.39848373
-5.22561281,1.14807801,0.00258145,0.21406868,0.35644699,0.12385769,0.40953074,0.00000000,0.60745676,0.40332015
-5.21960980,1.19143253,0.00280865,0.21730824,0.36976608,0.13311703,0.43935888,0.00000000,0.63656909,0.40977688
-5.21360680,1.23790170,0.00305279,0.22011289,0.38332296,0.14332057,0.47047606,0.00000000,0.66508702,0.41788972
-5.20760380,1.28713660,0.00331244,0.22241512,0.39699307,0.15441366,0.50265664,0.00000000,0.69260793,0.42765678
-5.20160080,1.33871297,0.00358582,0.22414906,0.41063905,0.16632772,0.53564678,0.00000000,0.71872365,0.43903806
-5.19559780,1.39214134,0.00387084,0.22525350,0.42411447,0.17898104,0.56916939,0.00000000,0.74303167,0.45195637
-5.18959480,1.44688042,0.00416503,0.22567504,0.43726829,0.19228021,0.60293057,0.00000000,0.76514670,0.46629950
-5.18359180,1.50235310,0.00446560,0.22537128,0.44994986,0.20612209,0.63662720,0.00000000,0.78471215,0.48192356
-5.17758879,1.55796459,0.00476943,0.22431384,0.46201410,0.22039634,0.66995541,0.00000000,0.80141100,0.49865735
-5.17158579,1.61312180,0.00507309,0.22249094,0.47332676,0.23498845,0.70261970,0.00000000,0.81497565,0.51630760
-5.16558279,1.66725323,0.00537286,0.21990960,0.48376929,0.24978300,0.73434215,0.00000000,0.82519627,0.53466490
-5.15957979,1.71982850,0.00566483,0.21659713,0.49324321,0.26466722,0.76487150,0.00000000,0.83192745,0.55351011
-5.15357679,1.77037685,0.00594490,0.21260199,0.50167374,0.27953456,0.79399155,0.00000000,0.83509281,0.57262101
-5.14757379,1.81850357,0.00620889,0.20799384,0.50901252,0.29428810,0.82152848,0.00000000,0.83468749,0.59177900
-5.14157079,1.86390388,0.00645263,0.20286286,0.51523918,0.30884365,0.84735684,0.00000000,0.83077833,0.61077562
-5.13556778,1.90637356,0.00667202,0.19731835,0.52036191,0.32313235,0.87140365,0.00000000,0.82350205,0.62941864
-5.12956478,1.94581582,0.00686318,0.19148663,0.52441681,0.33710265,0.89365055,0.00000000,0.81306120,0.64753758
-5.12356178,1.98224412,0.00702252,0.18550838,0.52746616,0.35072146,0.91413373,0.00000000,0.79971841,0.66498838
-5.11755878,2.01578065,0.00714689,0.17953542,0.52959569,0.36397435,0.93294145,0.00000000,0.78378899,0.68165716
-5.11155578,2.04665056,0.00723362,0.17372717,0.53091087,0.37686488,0.95020939,0.00000000,0.76563225,0.69746290
-5.10555278,2.07517193,0.00728068,0.16824682,0.53153257,0.38941289,0.96611376,0.00000000,0.74564189,0.71235888
-5.09954977,2.10174201,0.00728673,0.16325734,0.53159210,0.40165193,0.98086244,0.00000000,0.72423576,0.72633297
-5.09354677,2.12682000,0.00725116,0.15891750,0.53122589,0.41362581,0.99468459,0.00000000,0.70184539,0.73940659
-5.08754377,2.15090715,0.00717417,0.15537785,0.53057007,0.42538458,1.00781907,0.00000000,0.67890555,0.75163251
-5.08154077,2.17452492,0.00705676,0.15277700,0.52975515,0.43697997,1.02050219,0.00000000,0.65584421,0.76309151
-5.07553777,2.19819210,0.00690072,0.15123808,0.52890094,0.44846071,1.03295545,0.00000000,0.63307325,0.77388800
-5.06953477,2.22240187,0.00670860,0.15086557,0.52811198,0.45986788,1.04537375,0.00000000,0.61097995,0.78414489
-5.06353177,2.24759976,0.00648365,0.15174257,0.52747369,0.47123062,1.05791472,0.00000000,0.58991978,0.79399776
-5.05752876,2.27416355,0.00622969,0.15392859,0.52704930,0.48256239,1.07068973,0.00000000,0.57021042,0.80358866
-5.05152576,2.30238608,0.00595107,0.15745795,0.52687776,0.49385816,1.08375705,0.00000000,0.55212729,0.81305982
-5.04552276,2.33246165,0.00565248,0.16233876,0.52697266,0.50509260,1.09711762,0.00000000,0.53590062,0.82254747
-5.03951976,2.36447696,0.00533886,0.16855276,0.52732234,0.51621946,1.11071355,0.00000000,0.52171409,0.83217608
-5.03351676,2.39840686,0.00501524,0.17605583,0.52789096,0.52717222,1.12442965,0.00000000,0.50970517,0.84205324
-5.02751376,2.43411530,0.00468660,0.18477942,0.52862074,0.53786600,1.13809785,0.00000000,0.49996687,0.85226546
-5.02151076,2.47136156,0.00435775,0.19463270,0.52943516,0.54820065,1.15150441,0.00000000,0.49255109,0.86287497
-5.01550775,2.50981148,0.00403319,0.20550567,0.53024295,0.55806494,1.16439950,0.00000000,0.48747315,0.87391784
-5.00950475,2.54905328,0.00371702,0.21727296,0.53094291,0.56734150,1.17650879,0.00000000,0.48471754,0.88540329
-5.00350175,2.58861735,0.00341285,0.22979841,0.53142906,0.57591245,1.18754635,0.00000000,0.48424446,0.89731438
-4.99749875,2.62799901,0.00312376,0.24294012,0.53159614,0.58366525,1.19722843,0.00000000,0.48599700,0.90960998
-4.99149575,2.66668330,0.00285219,0.25655611,0.53134520,0.59049860,1.20528715,0.00000000,0.48990872,0.92222790
-4.98549275,2.70417063,0.00260001,0.27051002,0.53058882,0.59632798,1.21148368,0.00000000,0.49591102,0.93508905
-4.97948974,2.74000204,0.00236846,0.28467698,0.52925600,0.60109058,1.21562008,0.00000000,0.50394043,0.94810236
-4.97348674,2.77378295,0.00215821,0.29894917,0.52729631,0.60474947,1.21754933,0.00000000,0.51394505,0.96117030
-4.96748374,2.80520416,0.00196938,0.31324091,0.52468321,0.60729664,1.21718307,0.00000000,0.52589019,0.97419452
-4.96148074,2.83405919,0.00180161,0.32749307,0.52141624,0.60875487,1.21449666,0.00000000,0.53976271,0.98708152
-4.95547774,2.86025702,0.00165412,0.34167642,0.51752221,0.60917842,1.20953147,0.00000000,0.55557405,0.99974785
-4.94947474,2.88382968,0.00152579,0.35579393,0.51305508,0.60865238,1.20239430,0.00000000,0.57336158,1.01212458
-4.94347174,2.90493429,0.00141522,0.36988163,0.50809475,0.60729091,1.19325406,0.00000000,0.59318831,1.02416084
-4.93746873,2.92384933,0.00132082,0.38400810,0.50274461,0.60523434,1.18233598,0.00000000,0.61514092,1.03582617
-4.93146573,2.94096550,0.00124088,0.39827245,0.49712815,0.60264542,1.16991374,0.00000000,0.63932608,1.04711143
-4.92546273,2.95677123,0.00117363,0.41280085,0.49138467,0.59970480,1.15629988,0.00000000,0.66586519,1.05802837
-4.91945973,2.97183385,0.00111730,0.42774159,0.48566432,0.59660607,1.14183510,0.00000000,0.69488777,1.06860770
-4.91345673,2.98677681,0.00107019,0.44325902,0.48012264,0.59355045,1.12687689,0.00000000,0.72652359,1.07889584
-4.90745373,3.00225429,0.00103068,0.45952630,0.47491495,0.59074140,1.11178811,0.00000000,0.76089392,1.08895046
-4.90145073,3.01892393,0.00099726,0.47671742,0.47019062,0.58837936,1.09692580,0.00000000,0.79810218,1.09883511
-4.89544772,3.03741896,0.00096860,0.49499866,0.46608767,0.58665671,1.08263085,0.00000000,0.83822417,1.10861315
-4.88944472,3.05832070,0.00094348,0.51451980,0.46272769,0.58575304,1.06921863,0.00000000,0.88129842,1.11834140
-4.88344172,3.08213243,0.00092088,0.53540544,0.46021145,0.58583094,1.05697096,0.00000000,0.92731676,1.12806380
-4.87743872,3.10925566,0.00089990,0.55774666,0.45861506,0.58703220,1.04612943,0.00000000,0.97621558,1.13780547
-4.87143572,3.13996937,0.00087982,0.58159341,0.45798716,0.58947451,1.03689020,0.00000000,1.02786804,1.14756755
-4.86543272,3.17441309,0.00086003,0.60694781,0.45834673,0.59324863,1.02940021,0.00000000,1.08207740,1.15732294
-4.85942971,3.21257404,0.00084007,0.63375871,0.45968201,0.59841612,1.02375463,0.00000000,1.13857190,1.16701339
-4.85342671,3.25427889,0.00081957,0.66191761,0.46195013,0.60500736,1.01999562,0.00000000,1.19700126,1.17654795
-4.84742371,3.29919010,0.00079827,0.69125628,0.46507767,0.61302017,1.01811204,0.00000000,1.25693520,1.18580287
-4.84142071,3.34680705,0.00077597,0.72154601,0.46896195,0.62241875,1.01804017,0.00000000,1.31786391,1.19462307
-4.83541771,3.39647179,0.00075256,0.75249882,0.47347308,0.63313321,1.01966520,0.00000000,1.37920090,1.20282493
-4.82941471,3.44737928,0.00072799,0.78377052,0.47845663,0.64505953,1.02282351,0.00000000,1.44028817,1.21020042
-4.82341171,3.49859194,0.00070222,0.81496563,0.48373686,0.65806015,1.02730566,0.00000000,1.50040385,1.21652235
-4.81740870,3.54905813,0.00067530,0.84564429,0.48912053,0.67196520,1.03286015,0.00000000,1.55877233,1.22155034
-4.81140570,3.59763422,0.00064729,0.87533082,0.49440102,0.68657452,1.03919788,0.00000000,1.61457685,1.22503759
-4.80540270,3.64310986,0.00061828,0.90352397,0.49936290,0.70166038,1.04599747,0.00000000,1.66697436,1.22673784
-4.79939970,3.68423591,0.00058839,0.92970850,0.50378681,0.71697120,1.05291141,0.00000000,1.71511256,1.22641247
-4.79339670,3.71975442,0.00055777,0.95336798,0.50745446,0.73223596,1.05957302,0.00000000,1.75814858,1.22383747
-4.78739370,3.74843009,0.00052658,0.97399826,0.51015383,0.74716957,1.06560431,0.00000000,1.79526917,1.21880997
-4.78139070,3.76908226,0.00049500,0.99112141,0.51168439,0.76147891,1.07062451,0.00000000,1.82571147,1.21115424
-4.77538769,3.78061682,0.00046323,1.00429950,0.51186219,0.77486948,1.07425920,0.00000000,1.84878407,1.20072693
-4.76938469,3.78205687,0.00043147,1.01314798,0.51052478,0.78705245,1.07614980,0.00000000,1.86388743,1.18742145
-4.76338169,3.77257129,0.00039994,1.01734791,0.50753568,0.79775189,1.07596316,0.00000000,1.87053288,1.17117138
-4.75737869,3.75150019,0.00036885,1.01665675,0.50278847,0.80671186,1.07340086,0.00000000,1.86835955,1.15195282
-4.75137569,3.71837620,0.00033841,1.01091716,0.49621006,0.81370316,1.06820786,0.00000000,1.85714827,1.12978573
-4.74537269,3.67294092,0.00030881,1.00006340,0.48776322,0.81852935,1.06018026,0.00000000,1.83683197,1.10473410
-4.73936968,3.61515542,0.00028024,0.98412513,0.47744824,0.82103186,1.04917155,0.00000000,1.80750173,1.07690506
-4.73336668,3.54520468,0.00025288,0.96322818,0.46530339,0.82109385,1.03509735,0.00000000,1.76940834,1.04644704
-4.72736368,3.46349527,0.00022686,0.93759240,0.45140447,0.81864284,1.01793813,0.00000000,1.72295889,1.01354680
-4.72136068,3.37064644,0.00020232,0.90752650,0.43586310,0.81365172,0.99773994,0.00000000,1.66870857,0.97842575
-4.71535768,3.26747485,0.00017934,0.87342006,0.41882404,0.80613844,0.97461298,0.00000000,1.60734779,0.94133540
-4.70935468,3.15497337,0.00015799,0.83573302,0.40046145,0.79616410,0.94872816,0.00000000,1.53968504,0.90255221
-4.70335168,3.03428489,0.00013831,0.79498305,0.38097432,0.78382980,0.92031176,0.00000000,1.46662618,0.86237205
-4.69734867,2.90667210,0.00012031,0.75173129,0.36058117,0.76927233,0.88963844,0.00000000,1.38915093,0.82110427
-4.69134567,2.77348451,0.00010398,0.70656706,0.33951434,0.75265896,0.85702298,0.00000000,1.30828753,0.77906572
-4.68534267,2.63612401,0.00008929,0.66009214,0.31801391,0.73418158,0.82281111,0.00000000,1.22508652,0.73657485
-4.67933967,2.49601029,0.00007616,0.61290520,0.29632168,0.71405057,0.78736983,0.00000000,1.14059471,0.69394601
-4.67333667,2.35454757,0.00006454,0.56558701,0.27467532,0.69248851,0.75107774,0.00000000,1.05583036,0.65148418
-4.66733367,2.21309369,0.00005432,0.51868703,0.25330295,0.66972427,0.71431561,0.00000000,0.97176042,0.60948020
-4.66133067,2.07293270,0.00004541,0.47271168,0.23241829,0.64598745,0.67745770,0.00000000,0.88928061,0.56820669
-4.65532766,1.93525170,0.00003771,0.42811475,0.21221662,0.62150352,0.64086407,0.00000000,0.80919902,0.52791458
-4.64932466,1.80112245,0.00003110,0.38529016,0.19287155,0.59648977,0.60487393,0.00000000,0.73222348,0.48883049
-4.64332166,1.67148810,0.00002547,0.34456715,0.17453270,0.57115214,0.56980047,0.00000000,0.65895304,0.45115475
