energy_ev,total_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up
-5.85592796,0.48351162,0.04451041,0.21889025,0.03096422,0.17923060,0.07486812,0.00002971
-5.84992496,0.51073346,0.04748209,0.23788045,0.03307381,0.17117631,0.08313068,0.00003405
-5.84392196,0.54608836,0.05143681,0.26013452,0.03555230,0.16631828,0.09272799,0.00003931
-5.83791896,0.58949448,0.05643695,0.28558835,0.03838286,0.16444853,0.10370646,0.00004560
-5.83191596,0.64082117,0.06254547,0.31414896,0.04154109,0.16533735,0.11611060,0.00005304
-5.82591296,0.69989607,0.06982569,0.34569718,0.04499543,0.16873980,0.12998319,0.00006176
-5.81990995,0.76651215,0.07834085,0.38009119,0.04870775,0.17440146,0.14536542,0.00007188
-5.81390695,0.84043475,0.08815319,0.41717070,0.05263408,0.18206369,0.16229713,0.00008356
-5.80790395,0.92140831,0.09932282,0.45676183,0.05672561,0.19146821,0.18081687,0.00009692
-5.80190095,1.00916237,0.11190606,0.49868231,0.06092976,0.20236121,0.20096186,0.00011213
-5.79589795,1.10341668,0.12595353,0.54274690,0.06519144,0.21449673,0.22276773,0.00012932
-5.78989495,1.20388500,0.14150782,0.58877269,0.06945437,0.22763962,0.24626778,0.00014861
-5.78389195,1.31027732,0.15860096,0.63658394,0.07366248,0.24156788,0.27149201,0.00017015
-5.77788894,1.42230025,0.17725170,0.68601633,0.07776131,0.25607452,0.29846558,0.00019402
-5.77188594,1.53965544,0.19746272,0.73692003,0.08169936,0.27096878,0.32720681,0.00022031
-5.76588294,1.66203605,0.21921804,0.78916176,0.08542936,0.28607690,0.35772483,0.00024906
-5.75987994,1.78912145,0.24248063,0.84262527,0.08890944,0.30124230,0.39001684,0.00028029
-5.75387694,1.92057036,0.26719056,0.89721055,0.09210403,0.31632533,0.42406509,0.00031398
-5.74787394,2.05601309,0.29326373,0.95283162,0.09498467,0.33120246,0.45983391,0.00035004
-5.74187094,2.19504347,0.32059147,1.00941301,0.09753050,0.34576526,0.49726679,0.00038836
-5.73586793,2.33721115,0.34904110,1.06688536,0.09972854,0.35991891,0.53628384,0.00042877
-5.72986493,2.48201531,0.37845753,1.12518036,0.10157376,0.37358075,0.57677984,0.00047103
-5.72386193,2.62890034,0.40866592,1.18422545,0.10306882,0.38667859,0.61862306,0.00051488
-5.71785893,2.77725451,0.43947555,1.24393868,0.10422372,0.39914932,0.66165509,0.00055999
-5.71185593,2.92641199,0.47068456,1.30422425,0.10505510,0.41093763,0.70569175,0.00060601
-5.70585293,3.07565881,0.50208566,1.36496901,0.10558554,0.42199507,0.75052518,0.00065252
-5.69984992,3.22424277,0.53347244,1.42604032,0.10584262,0.43227966,0.79592718,0.00069911
-5.69384692,3.37138727,0.56464604,1.48728540,0.10585791,0.44175580,0.84165357,0.00074534
-5.68784392,3.51630850,0.59542194,1.54853246,0.10566595,0.45039489,0.88744965,0.00079076
-5.68184092,3.65823544,0.62563644,1.60959337,0.10530313,0.45817619,0.93305632,0.00083494
-5.67583792,3.79643170,0.65515261,1.67026800,0.10480665,0.46508826,0.97821682,0.00087747
-5.66983492,3.93021808,0.68386531,1.73034982,0.10421344,0.47113051,1.02268365,0.00091797
-5.66383192,4.05899486,0.71170508,1.78963265,0.10355917,0.47631502,1.06622543,0.00095608
-5.65782891,4.18226257,0.73864068,1.84791806,0.10287740,0.48066822,1.10863345,0.00099152
-5.65182591,4.29964036,0.76468015,1.90502321,0.10219867,0.48423243,1.14972761,0.00102405
-5.64582291,4.41088092,0.78987036,1.96078863,0.10154989,0.48706700,1.18936155,0.00105353
-5.63981991,4.51588141,0.81429512,2.01508569,0.10095368,0.48924899,1.22742682,0.00107983
-5.63381691,4.61469004,0.83807184,2.06782337,0.10042804,0.49087314,1.26385594,0.00110295
-5.62781391,4.70750784,0.86134712,2.11895414,0.09998601,0.49205124,1.29862445,0.00112292
-5.62181091,4.79468591,0.88429129,2.16847858,0.09963560,0.49291061,1.33175167,0.00113986
-5.61580790,4.87671804,0.90709222,2.21644867,0.09937985,0.49359192,1.36330048,0.00115395
-5.60980490,4.95422919,0.92994869,2.26296939,0.09921711,0.49424622,1.39337584,0.00116542
-5.60380190,5.02795986,0.95306342,2.30819856,0.09914141,0.49503130,1.42212235,0.00117457
-5.59779890,5.09874683,0.97663601,2.35234465,0.09914306,0.49610750,1.44972060,0.00118173
-5.59179590,5.16750045,1.00085598,2.39566240,0.09920933,0.49763302,1.47638240,0.00118728
-5.58579290,5.23517859,1.02589585,2.43844600,0.09932527,0.49975896,1.50234486,0.00119161
-5.57978989,5.30275748,1.05190449,2.48101983,0.09947458,0.50262407,1.52786315,0.00119515
-5.57378689,5.37119963,1.07900063,2.52372645,0.09964048,0.50634961,1.55320202,0.00119831
-5.56778389,5.44141890,1.10726659,2.56691212,0.09980662,0.51103423,1.57862596,0.00120152
-5.56178089,5.51424329,1.13674235,2.61090974,0.09995791,0.51674918,1.60438815,0.00120517
-5.55577789,5.59037596,1.16741992,2.65601972,0.10008118,0.52353398,1.63071829,0.00120965
-5.54977489,5.67035541,1.19923809,2.70248928,0.10016578,0.53139272,1.65780952,0.00121528
-5.54377189,5.75451600,1.23207797,2.75049086,0.10020400,0.54029111,1.68580504,0.00122234
-5.53776888,5.84295055,1.26575924,2.80010064,0.10019126,0.55015452,1.71478467,0.00123104
-5.53176588,5.93547679,1.30003776,2.85127830,0.10012614,0.56086712,1.74475226,0.00124152
-5.52576288,6.03160981,1.33460457,2.90384931,0.10001021,0.57227219,1.77562452,0.00125381
-5.51975988,6.13054278,1.36908686,2.95749094,0.09984768,0.58417389,1.80722218,0.00126787
-5.51375688,6.23113814,1.40305113,3.01172350,0.09964496,0.59634029,1.83926420,0.00128354
-5.50775388,6.33193111,1.43600881,3.06590762,0.09941001,0.60850798,1.87136581,0.00130055
-5.50175088,6.43114706,1.46742463,3.11924885,0.09915166,0.62038795,1.90304094,0.00131855
-5.49574787,6.52673358,1.49672760,3.17080980,0.09887898,0.63167283,1.93370945,0.00133706
-5.48974487,6.61640750,1.52332462,3.21953022,0.09860048,0.64204523,1.96270929,0.00135555
-5.48374187,6.69771582,1.54661638,3.26425466,0.09832353,0.65118697,1.98931355,0.00137338
-5.47773887,6.76810919,1.56601501,3.30376683,0.09805375,0.65878883,2.01275183,0.00138987
-5.47173587,6.82502523,1.58096300,3.33682962,0.09779452,0.66456063,2.03223528,0.00140431
-5.46573287,6.86597833,1.59095245,3.36222894,0.09754663,0.66824099,2.04698427,0.00141599
-5.45972986,6.88865221,1.59554388,3.37881957,0.09730805,0.66960660,2.05625759,0.00142421
-5.45372686,6.89099076,1.59438375,3.38557070,0.09707381,0.66848046,2.05938156,0.00142830
-5.44772386,6.87128280,1.58721970,3.38160906,0.09683605,0.66473873,2.05577791,0.00142770
-5.44172086,6.82823663,1.57391272,3.36625739,0.09658418,0.65831593,2.04498883,0.00142194
-5.43571786,6.76104039,1.55444575,3.33906629,0.09630510,0.64920809,2.02669795,0.00141065
-5.42971486,6.66940526,1.52892794,3.29983781,0.09598367,0.63747392,2.00074627,0.00139362
-5.42371186,6.55358934,1.49759454,3.24863970,0.09560308,0.62323369,1.96714197,0.00137080
-5.41770885,6.41440084,1.46080225,3.18580953,0.09514549,0.60666608,1.92606399,0.00134228
-5.41170585,6.25318077,1.41902028,3.11194860,0.09459262,0.58800295,1.87785888,0.00130831
-5.40570285,6.07176591,1.37281745,3.02790617,0.09392641,0.56752249,1.82303129,0.00126930
-5.39969985,5.87243437,1.32284607,2.93475476,0.09312978,0.54554086,1.76222879,0.00122579
-5.39369685,5.65783631,1.26982324,2.83375812,0.09218737,0.52240289,1.69622152,0.00117845
-5.38769385,5.43091376,1.21451060,2.72633338,0.09108629,0.49847209,1.62587809,0.00112805
-5.38169085,5.19481314,1.15769324,2.61400940,0.08981684,0.47412054,1.55213875,0.00107541
-5.37568784,4.95279490,1.10015893,2.49838348,0.08837326,0.44971901,1.47598716,0.00102143
-5.36968484,4.70814434,1.04267832,2.38107818,0.08675431,0.42562775,1.39842222,0.00096699
-5.36368184,4.46408725,0.98598711,2.26370037,0.08496385,0.40218814,1.32043095,0.00091299
-5.35767884,4.22371386,0.93077060,2.14780403,0.08301121,0.37971576,1.24296377,0.00086028
-5.35167584,3.98991369,0.87765128,2.03485820,0.08091150,0.35849468,1.16691282,0.00080963
-5.34567284,3.76532321,0.82717968,1.92622100,0.07868567,0.33877347,1.09309434,0.00076177
-5.33966983,3.55228756,0.77982863,1.82312038,0.07636043,0.32076267,1.02223514,0.00071731
-5.33366683,3.35283658,0.73599089,1.72664181,0.07396790,0.30463380,0.95496375,0.00067675
-5.32766383,3.16867490,0.69598000,1.63772264,0.07154512,0.29051975,0.89180589,0.00064051
-5.32166083,3.00118507,0.66003394,1.55715288,0.06913330,0.27851644,0.83318422,0.00060887
-5.31565783,2.85144195,0.62832125,1.48558131,0.06677691,0.26868535,0.77942188,0.00058202
-5.30965483,2.72023670,0.60094908,1.42352624,0.06452253,0.26105689,0.73074916,0.00056007
-5.30365183,2.60810772,0.57797252,1.37138954,0.06241767,0.25563418,0.68731275,0.00054303
-5.29764882,2.51537629,0.55940475,1.32947283,0.06050936,0.25239700,0.64918687,0.00053084
-5.29164582,2.44218424,0.54522736,1.29799450,0.05884277,0.25130570,0.61638538,0.00052342
-5.28564282,2.38853137,0.53540018,1.27710637,0.05745977,0.25230475,0.58887432,0.00052061
-5.27963982,2.35431029,0.52987030,1.26690883,0.05639753,0.25532582,0.56658408,0.00052227
-5.27363682,2.33933672,0.52857971,1.26746354,0.05568723,0.26029021,0.54942074,0.00052825
-5.26763382,2.34337380,0.53147114,1.27880282,0.05535286,0.26711045,0.53727593,0.00053838
-5.26163082,2.36614920,0.53849206,1.30093524,0.05541028,0.27569119,0.53003495,0.00055255
-5.25562781,2.40736439,0.54959646,1.33384711,0.05586645,0.28592927,0.52758282,0.00057064
-5.24962481,2.46669602,0.56474452,1.37749986,0.05671891,0.29771309,0.52980814,0.00059260
-5.24362181,2.54378968,0.58390022,1.43182350,0.05795561,0.31092146,0.53660479,0.00061838
-5.23761881,2.63824695,0.60702707,1.49670680,0.05955499,0.32542200,0.54787142,0.00064795
-5.23161581,2.74960707,0.63408235,1.57198481,0.06148638,0.34106945,0.56350921,0.00068133
-5.22561281,2.87732478,0.66501014,1.65742481,0.06371080,0.35770400,0.58341793,0.00071852
-5.21960980,3.02074633,0.69973374,1.75271172,0.06618190,0.37514993,0.60749086,0.00075952
-5.21360680,3.17908571,0.73814789,1.85743408,0.06884731,0.39321487,0.63560890,0.00080432
-5.20760380,3.35140311,0.78011143,1.97107199,0.07165015,0.41168967,0.66763441,0.00085289
-5.20160080,3.53658771,0.82544073,2.09298787,0.07453074,0.43034941,0.70340506,0.00090512
-5.19559780,3.73334640,0.87390460,2.22242116,0.07742844,0.44895519,0.74272835,0.00096085
-5.18959480,3.94019984,0.92522086,2.35848762,0.08028352,0.46725720,0.78537696,0.00101987
-5.18359180,4.15548679,0.97905491,2.50018369,0.08303902,0.48499873,0.83108535,0.00108186
-5.17758879,4.37737697,1.03502048,2.64639605,0.08564254,0.50192113,0.87954770,0.00114641
-5.17158579,4.60389240,1.09268259,2.79591610,0.08804780,0.51776953,0.93041751,0.00121304
-5.16558279,4.83293619,1.15156249,2.94745895,0.09021607,0.53229908,0.98330860,0.00128115
-5.15957979,5.06232779,1.21114446,3.09968585,0.09211715,0.54528146,1.03779768,0.00135007
-5.15357679,5.28984272,1.27088410,3.25122915,0.09373017,0.55651121,1.09342819,0.00141905
-5.14757379,5.51325494,1.33021755,3.40071845,0.09504387,0.56581175,1.14971526,0.00148729
-5.14157079,5.73037957,1.38857134,3.54680653,0.09605660,0.57304055,1.20615145,0.00155390
-5.13556778,5.93911382,1.44537222,3.68819382,0.09677582,0.57809337,1.26221311,0.00161802
-5.12956478,6.13747417,1.50005661,3.82365017,0.09721735,0.58090713,1.31736701,0.00167874
-5.12356178,6.32362806,1.55207927,3.95203302,0.09740420,0.58146144,1.37107697,0.00173518
-5.11755878,6.49591885,1.60092078,4.07230116,0.09736515,0.57977850,1.42281049,0.00178652
-5.11155578,6.65288342,1.64609379,4.18352395,0.09713321,0.57592159,1.47204502,0.00183198
-5.10555278,6.79326219,1.68714791,4.28488587,0.09674385,0.56999197,1.51827393,0.00187089
-5.09954977,6.91600213,1.72367326,4.37568696,0.09623326,0.56212459,1.56101225,0.00190266
-5.09354677,7.02025353,1.75530298,4.45533986,0.09563670,0.55248270,1.59980212,0.00192685
-5.08754377,7.10536214,1.78171484,4.52336435,0.09498688,0.54125173,1.63421804,0.00194314
-5.08154077,7.17085805,1.80263239,4.57938071,0.09431267,0.52863264,1.66387217,0.00195135
-5.07553777,7.21644334,1.81782582,4.62310290,0.09363796,0.51483520,1.68841957,0.00195148
-5.06953477,7.24197998,1.82711304,4.65433273,0.09298092,0.50007150,1.70756360,0.00194363
-5.06353177,7.24747949,1.83036112,4.67295608,0.09235353,0.48454985,1.72106137,0.00192808
-5.05752876,7.23309556,1.82748820,4.67894152,0.09176143,0.46846951,1.72872920,0.00190523
-5.05152576,7.19912017,1.81846602,4.67234194,0.09120415,0.45201629,1.73044794,0.00187560
-5.04552276,7.14598332,1.80332294,4.65329888,0.09067557,0.43535927,1.72616793,0.00183981
-5.03951976,7.07425599,1.78214724,4.62204917,0.09016465,0.41864845,1.71591328,0.00179856
-5.03351676,6.98465547,1.75509029,4.57893317,0.08965629,0.40201370,1.69978504,0.00175261
-5.02751376,6.87805161,1.72236942,4.52440334,0.08913243,0.38556444,1.67796313,0.00170277
-5.02151076,6.75547261,1.68426977,4.45903213,0.08857307,0.36939045,1.65070639,0.00164987
-5.01550775,6.61810858,1.64114486,4.38351772,0.08795743,0.35356309,1.61835069,0.00159472
-5.00950475,6.46731137,1.59341543,4.29868648,0.08726493,0.33813728,1.58130469,0.00153811
-5.00350175,6.30458926,1.54156613,4.20549112,0.08647618,0.32315358,1.54004336,0.00148081
-4.99749875,6.13159554,1.48614010,4.10500378,0.08557377,0.30864050,1.49509904,0.00142351
-4.99149575,5.95011052,1.42773107,3.99840367,0.08454294,0.29461680,1.44705038,0.00136687
-4.98549275,5.76201694,1.36697336,3.88695933,0.08337206,0.28109348,1.39650948,0.00131144
-4.97948974,5.56926946,1.30452997,3.77200599,0.08205298,0.26807567,1.34410754,0.00125774
-4.97348674,5.37385921,1.24107909,3.65491887,0.08058120,0.25556410,1.29047970,0.00120619
-4.96748374,5.17777508,1.17729972,3.53708361,0.07895590,0.24355627,1.23624969,0.00115715
-4.96148074,4.98296357,1.11385694,3.41986527,0.07717991,0.23204734,1.18201489,0.00111092
-4.95547774,4.79128917,1.05138755,3.30457762,0.07525951,0.22103067,1.12833257,0.00106775
-4.94947474,4.60449748,0.99048677,3.19245406,0.07320425,0.21049825,1.07570783,0.00102782
-4.94347174,4.42418288,0.93169646,3.08462204,0.07102671,0.20044098,1.02458391,0.00099132
-4.93746873,4.25176256,0.87549570,2.98208205,0.06874221,0.19084883,0.97533504,0.00095838
-4.93146573,4.08845806,0.82229380,2.88569240,0.06636856,0.18171115,0.92826243,0.00092914
-4.92546273,3.93528530,0.77242615,2.79616042,0.06392583,0.17301692,0.88359315,0.00090374
-4.91945973,3.79305332,0.72615301,2.71404050,0.06143610,0.16475520,0.84148205,0.00088231
-4.91345673,3.66237159,0.68366110,2.63973879,0.05892324,0.15691570,0.80201644,0.00086501
-4.90745373,3.54366528,0.64506762,2.57352429,0.05641275,0.14948947,0.76522307,0.00085201
-4.90145073,3.43719726,0.61042661,2.51554541,0.05393152,0.14246969,0.73107702,0.00084350
-4.89544772,3.34309554,0.57973689,2.46585100,0.05150769,0.13585254,0.69951189,0.00083971
-4.88944472,3.26138431,0.55295108,2.42441465,0.04917041,0.12963815,0.67043064,0.00084088
-4.88344172,3.19201691,0.52998524,2.39116076,0.04694966,0.12383143,0.64371648,0.00084727
-4.87743872,3.13490874,0.51072839,2.36599098,0.04487603,0.11844286,0.61924324,0.00085916
-4.87143572,3.08996834,0.49505144,2.34880961,0.04298041,0.11348915,0.59688469,0.00087688
-4.86543272,3.05712511,0.48281504,2.33954655,0.04129371,0.10899362,0.57652231,0.00090072
-4.85942971,3.03635200,0.47387606,2.33817667,0.03984656,0.10498647,0.55805138,0.00093101
-4.85342671,3.02768231,0.46809238,2.34473462,0.03866889,0.10150461,0.54138490,0.00096809
-4.84742371,3.03121960,0.46532584,2.35932418,0.03778956,0.09859134,0.52645567,0.00101228
-4.84142071,3.04714028,0.46544352,2.38212185,0.03723588,0.09629562,0.51321626,0.00106389
-4.83541771,3.07568883,0.46831731,2.41337431,0.03703312,0.09467113,0.50163724,0.00112323
-4.82941471,3.11716583,0.47382212,2.45338990,0.03720407,0.09377501,0.49170389,0.00119057
-4.82341171,3.17190941,0.48183293,2.50252439,0.03776842,0.09366637,0.48341181,0.00126615
-4.81740870,3.24027100,0.49222126,2.56116168,0.03874228,0.09440465,0.47676166,0.00135018
-4.81140570,3.32258653,0.50485119,2.62969037,0.04013760,0.09604778,0.47175369,0.00144279
-4.80540270,3.41914458,0.51957563,2.70847709,0.04196163,0.09865035,0.46838221,0.00154407
-4.79939970,3.53015292,0.53623298,2.79783806,0.04421642,0.10226166,0.46663061,0.00165401
-4.79339670,3.65570529,0.55464471,2.89801015,0.04689834,0.10692397,0.46646705,0.00177253
-4.78739370,3.79575021,0.57461406,3.00912290,0.04999769,0.11267081,0.46784127,0.00189943
-4.78139070,3.95006339,0.59592606,3.13117322,0.05349832,0.11952552,0.47068255,0.00203440
-4.77538769,4.11822578,0.61834894,3.26400392,0.05737752,0.12750010,0.47489906,0.00217703
-4.76938469,4.29960849,0.64163709,3.40728776,0.06160585,0.13659440,0.48037847,0.00232674
-4.76338169,4.49336599,0.66553527,3.56051801,0.06614731,0.14679570,0.48698996,0.00248288
-4.75737869,4.69843861,0.68978408,3.72300647,0.07095957,0.15807883,0.49458730,0.00264462
-4.75137569,4.91356486,0.71412638,3.89388971,0.07599445,0.17040665,0.50301296,0.00281105
-4.74537269,5.13730371,0.73831430,4.07214353,0.08119865,0.18373112,0.51210308,0.00298115
-4.73936968,5.36806657,0.76211659,4.25660578,0.08651466,0.19799488,0.52169279,0.00315382
-4.73336668,5.60415799,0.78532589,4.44600666,0.09188186,0.21313317,0.53162198,0.00332788
-4.72736368,5.84382384,0.80776545,4.63900565,0.09723793,0.22907633,0.54174088,0.00350215
-4.72136068,6.08530504,0.82929514,4.83423352,0.10252030,0.24575243,0.55191551,0.00367544
-4.71535768,6.32689460,0.84981624,5.03033766,0.10766786,0.26309036,0.56203250,0.00384660
-4.70935468,6.56699547,0.86927477,5.22602853,0.11262270,0.28102282,0.57200323,0.00401457
-4.70335168,6.80417620,0.88766321,5.42012508,0.11733187,0.29948943,0.58176702,0.00417838
-4.69734867,7.03722173,0.90502043,5.61159655,0.12174915,0.31843960,0.59129328,0.00433722
-4.69134567,7.26517631,0.92142976,5.79959849,0.12583665,0.33783516,0.60058238,0.00449046
-4.68534267,7.48737603,0.93701521,5.98350069,0.12956630,0.35765242,0.60966542,0.00463763
-4.67933967,7.70346872,0.95193605,6.16290528,0.13292094,0.37788376,0.61860259,0.00477851
-4.67333667,7.91341959,0.96637984,6.33765360,0.13589522,0.39853835,0.62748034,0.00491305
-4.66733367,8.11750138,0.98055415,6.50782079,0.13849598,0.41964222,0.63640740,0.00504143
-4.66133067,8.31626900,0.99467744,6.67369813,0.14074223,0.44123732,0.64550968,0.00516401
-4.65532766,8.51051888,1.00896933,6.83576324,0.14266468,0.46337968,0.65492427,0.00528129
-4.64932466,8.70123444,1.02364059,6.99463936,0.14430470,0.48613669,0.66479271,0.00539392
-4.64332166,8.88951983,1.03888353,7.15104530,0.14571287,0.50958350,0.67525378,0.00550260
-4.63731866,9.07652442,1.05486278,7.30573830,0.14694703,0.53379857,0.68643605,0.00560807
-4.63131566,9.26336157,1.07170713,7.45945241,0.14807003,0.55885861,0.69845038,0.00571104
-4.62531266,9.45102524,1.08950260,7.61283537,0.14914707,0.58483299,0.71138283,0.00581214
-4.61930965,9.64030839,1.10828700,7.76638707,0.15024292,0.61177782,0.72528810,0.00591184
-4.61330665,9.83172710,1.12804614,7.92040276,0.15141904,0.63972993,0.74018384,0.00601046
-4.60730365,10.02545423,1.14871187,8.07492386,0.15273069,0.66870105,0.75604607,0.00610805
-4.60130065,10.22126602,1.17016191,8.22969905,0.15422427,0.69867239,0.77280600,0.00620444
-4.59529765,10.41850460,1.19222143,8.38415794,0.15593494,0.72958984,0.79034827,0.00629915
-4.58929465,10.61605873,1.21466636,8.53739886,0.15788463,0.76136028,0.80851087,0.00639143
-4.58329165,10.81236431,1.23722821,8.68819193,0.16008064,0.79384901,0.82708684,0.00648023
-4.57728864,11.00542552,1.25960023,8.83499789,0.16251478,0.82687869,0.84582758,0.00656424
-4.57128564,11.19285650,1.28144478,8.97600239,0.16516324,0.86022997,0.86444796,0.00664194
-4.56528264,11.37194261,1.30240165,9.10916496,0.16798714,0.89364390,0.88263289,0.00671160
-4.55927964,11.53971987,1.32209710,9.23228117,0.17093385,0.92682628,0.90004537,0.00677137
-4.55327664,11.69306986,1.34015351,9.34305609,0.17393888,0.95945397,0.91633569,0.00681932
-4.54727364,11.82882734,1.35619949,9.43918636,0.17692854,0.99118298,0.93115148,0.00685354
-4.54127064,11.94389673,1.36988009,9.51844841,0.17982298,1.02165833,0.94414845,0.00687219
-4.53526763,12.03537358,1.38086729,9.57878930,0.18253976,1.05052522,0.95500128,0.00687358
-4.52926463,12.10066657,1.38887022,9.61841717,0.18499762,1.07744140,0.96341444,0.00685626
-4.52326163,12.13761555,1.39364532,9.63588773,0.18712034,1.10209005,0.96913248,0.00681906
-4.51725863,12.14460098,1.39500593,9.63018354,0.18884059,1.12419279,0.97194953,0.00676117
-4.51125563,12.12064038,1.39283131,9.60078267,0.19010345,1.14352228,0.97171748,0.00668218
-4.50525263,12.06546768,1.38707465,9.54771410,0.19086963,1.15991369,0.96835263,0.00658214
-4.49924962,11.97959171,1.37777000,9.47159690,0.19111802,1.17327464,0.96184058,0.00646154
-4.49324662,11.86433091,1.36503754,9.37366148,0.19084755,1.18359286,0.95223893,0.00632141
-4.48724362,11.72182200,1.34908713,9.25575116,0.19007831,1.19094133,0.93967779,0.00616320
-4.48124062,11.55500130,1.33021962,9.12030348,0.18885173,1.19548041,0.92435801,0.00598888
-4.47523762,11.36755846,1.30882577,8.97031115,0.18722980,1.19745670,0.90654696,0.00580081
-4.46923462,11.16386342,1.28538254,8.80926342,0.18529347,1.19719870,0.88657215,0.00560176
-4.46323162,10.94886857,1.26044654,8.64106951,0.18314010,1.19510929,0.86481271,0.00539483
-4.45722861,10.72798899,1.23464468,8.46996632,0.18088018,1.19165522,0.84168914,0.00518336
-4.45122561,10.50696489,1.20866209,8.30041358,0.17863336,1.18735412,0.81765146,0.00497089
-4.44522261,10.29171073,1.18322749,8.13697977,0.17652398,1.18275958,0.79316641,0.00476105
-4.43921961,10.08815658,1.15909644,7.98422295,0.17467634,1.17844477,0.76870401,0.00455747
-4.43321661,9.90208709,1.13703274,7.84657047,0.17320972,1.17498557,0.74472398,0.00436372
-4.42721361,9.73898400,1.11778881,7.72820183,0.17223363,1.17294364,0.72166262,0.00418321
-4.42121061,9.60387753,1.10208550,7.63293844,0.17184326,1.17285041,0.69992050,0.00401910
-4.41520760,9.50121180,1.09059208,7.56414420,0.17211548,1.17519236,0.67985154,0.00387422
-4.40920460,9.43472845,1.08390718,7.52463953,0.17310541,1.18039835,0.66175377,0.00375106
-4.40320160,9.40737208,1.08254130,7.51663162,0.17484392,1.18882923,0.64586214,0.00365162
-4.39719860,9.42121992,1.08690162,7.54166231,0.17733600,1.20077010,0.63234363,0.00357747
-4.39119560,9.47743705,1.09727957,7.60057459,0.18056010,1.21642521,0.62129462,0.00352965
-4.38519260,9.57625770,1.11384172,7.69349797,0.18446858,1.23591552,0.61274083,0.00350867
-4.37918959,9.71699181,1.13662429,7.81985200,0.18898910,1.25927875,0.60663945,0.00351454
-4.37318659,9.89805544,1.16553147,7.97836705,0.19402705,1.28647145,0.60288347,0.00354672
-4.36718359,10.11702281,1.20033753,8.16712068,0.19946873,1.31737297,0.60130787,0.00360418
-4.36118059,10.37069723,1.24069282,8.38358773,0.20518537,1.35179062,0.60169748,0.00368544
-4.35517759,10.65519774,1.28613318,8.62470202,0.21103758,1.38946588,0.60379591,0.00378857
-4.34917459,10.96605827,1.33609263,8.88692763,0.21688030,1.43008100,0.60731538,0.00391128
-4.34317159,11.29833605,1.38991877,9.16633746,0.22256779,1.47326582,0.61194697,0.00405095
-4.33716858,11.64672595,1.44689028,9.45869714,0.22795864,1.51860452,0.61737086,0.00420470
-4.33116558,12.00567802,1.50623611,9.75955241,0.23292051,1.56564212,0.62326623,0.00436946
-4.32516258,12.36951521,1.56715547,10.06431813,0.23733445,1.61389064,0.62932058,0.00454203
-4.31915958,12.73254915,1.62883812,10.36836735,0.24109860,1.66283506,0.63523802,0.00471917
-4.31315658,13.08919147,1.69048421,10.66711899,0.24413121,1.71193905,0.64074652,0.00489762
-4.30715358,13.43405906,1.75132305,10.95612267,0.24637279,1.76065070,0.64560382,0.00507422
