energy_ev,total_up,Ag_p_up,Ag_d_up,Ge_p_up,Ge_d_up,S_s_up,S_p_up
-5.87393697,3.43624951,0.31033163,2.88680514,0.23749087,0.00000000,0.01386476,0.13739219
-5.86793397,3.42712301,0.30844827,2.88281211,0.23314605,0.00000000,0.01377117,0.13770395
-5.86193097,3.42038690,0.30708684,2.88081210,0.22879729,0.00000000,0.01373450,0.13813313
-5.85592796,3.41617850,0.30619516,2.88094739,0.22447030,0.00000000,0.01375924,0.13865203
-5.84992496,3.41456939,0.30570626,2.88330536,0.22018934,0.00000000,0.01384957,0.13923037
-5.84392196,3.41557523,0.30554114,2.88792682,0.21597720,0.00000000,0.01400904,0.13983631
-5.83791896,3.41916910,0.30561223,2.89481721,0.21185538,0.00000000,0.01424044,0.14043762
-5.83191596,3.42529715,0.30582713,2.90395967,0.20784426,0.00000000,0.01454552,0.14100283
-5.82591296,3.43389527,0.30609260,2.91532899,0.20396345,0.00000000,0.01492485,0.14150248
-5.81990995,3.44490561,0.30631850,2.92890524,0.20023199,0.00000000,0.01537769,0.14191017
-5.81390695,3.45829148,0.30642157,2.94468598,0.19666863,0.00000000,0.01590183,0.14220361
-5.80790395,3.47404956,0.30632880,2.96269606,0.19329195,0.00000000,0.01649357,0.14236548
-5.80190095,3.49221829,0.30598029,2.98299412,0.19012041,0.00000000,0.01714768,0.14238408
-5.79589795,3.51288176,0.30533142,3.00567508,0.18717229,0.00000000,0.01785744,0.14225378
-5.78989495,3.53616855,0.30435424,3.03086837,0.18446542,0.00000000,0.01861470,0.14197520
-5.78389195,3.56224534,0.30303807,3.05873163,0.18201684,0.00000000,0.01941001,0.14155511
-5.77788894,3.59130565,0.30138921,3.08944026,0.17984238,0.00000000,0.02023282,0.14100606
-5.77188594,3.62355402,0.29942989,3.12317316,0.17795602,0.00000000,0.02107165,0.14034582
-5.76588294,3.65918683,0.29719645,3.16009562,0.17636931,0.00000000,0.02191437,0.13959650
-5.75987994,3.69837051,0.29473695,3.20034018,0.17509067,0.00000000,0.02274848,0.13878356
-5.75387694,3.74121887,0.29210820,3.24398681,0.17412482,0.00000000,0.02356147,0.13793467
-5.74787394,3.78777068,0.28937259,3.29104361,0.17347211,0.00000000,0.02434108,0.13707843
-5.74187094,3.83796935,0.28659463,3.34142938,0.17312811,0.00000000,0.02507569,0.13624321
-5.73586793,3.89164582,0.28383770,3.39495931,0.17308321,0.00000000,0.02575465,0.13545589
-5.72986493,3.94850638,0.28116086,3.45133498,0.17332248,0.00000000,0.02636856,0.13474082
-5.72386193,4.00812614,0.27861613,3.51013959,0.17382568,0.00000000,0.02690958,0.13411892
-5.71785893,4.06994926,0.27624625,3.57083915,0.17456747,0.00000000,0.02737169,0.13360695
-5.71185593,4.13329637,0.27408308,3.63278998,0.17551787,0.00000000,0.02775082,0.13321711
-5.70585293,4.19737911,0.27214671,3.69525266,0.17664290,0.00000000,0.02804505,0.13295683
-5.69984992,4.26132178,0.27044524,3.75741210,0.17790543,0.00000000,0.02825463,0.13282888
-5.69384692,4.32418919,0.26897536,3.81840316,0.17926618,0.00000000,0.02838198,0.13283170
-5.68784392,4.38501980,0.26772352,3.87734086,0.18068485,0.00000000,0.02843163,0.13295998
-5.68184092,4.44286284,0.26666776,3.93335401,0.18212135,0.00000000,0.02841009,0.13320548
-5.67583792,4.49681769,0.26577996,3.98562089,0.18353707,0.00000000,0.02832560,0.13355787
-5.66983492,4.54607383,0.26502840,4.03340528,0.18489609,0.00000000,0.02818791,0.13400576
-5.66383192,4.58994955,0.26438049,4.07609137,0.18616636,0.00000000,0.02800800,0.13453773
-5.65782891,4.62792750,0.26380557,4.11321577,0.18732076,0.00000000,0.02779768,0.13514326
-5.65182591,4.65968529,0.26327738,4.14449515,0.18833796,0.00000000,0.02756928,0.13581360
-5.64582291,4.68511964,0.26277634,4.16984802,0.18920304,0.00000000,0.02733527,0.13654247
-5.63981991,4.70436275,0.26229132,4.18940954,0.18990796,0.00000000,0.02710791,0.13732660
-5.63381691,4.71778980,0.26182080,4.20353843,0.19045159,0.00000000,0.02689889,0.13816597
-5.62781391,4.72601710,0.26137344,4.21281535,0.19083965,0.00000000,0.02671901,0.13906388
-5.62181091,4.72989053,0.26096796,4.21803270,0.19108420,0.00000000,0.02657790,0.14002669
-5.61580790,4.73046465,0.26063228,4.22017582,0.19120292,0.00000000,0.02648381,0.14106347
-5.60980490,4.72897298,0.26040214,4.22039620,0.19121823,0.00000000,0.02644340,0.14218531
-5.60380190,4.72679054,0.26031901,4.21997768,0.19115605,0.00000000,0.02646160,0.14340455
-5.59779890,4.72539010,0.26042768,4.22029672,0.19104457,0.00000000,0.02654158,0.14473388
-5.59179590,4.72629370,0.26077349,4.22277826,0.19091283,0.00000000,0.02668474,0.14618539
-5.58579290,4.73102142,0.26139937,4.22884891,0.19078930,0.00000000,0.02689075,0.14776960
-5.57978989,4.74103946,0.26234290,4.23988922,0.19070053,0.00000000,0.02715765,0.14949459
-5.57378689,4.75770953,0.26363359,4.25718696,0.19066986,0.00000000,0.02748206,0.15136518
-5.56778389,4.78224163,0.26529042,4.28189318,0.19071635,0.00000000,0.02785935,0.15338233
-5.56178089,4.81565213,0.26731983,4.31498289,0.19085384,0.00000000,0.02828392,0.15554268
-5.55577789,4.85872878,0.26971440,4.35722181,0.19109038,0.00000000,0.02874948,0.15783831
-5.54977489,4.91200397,0.27245204,4.40914046,0.19142784,0.00000000,0.02924930,0.16025673
-5.54377189,4.97573734,0.27549603,4.47101669,0.19186188,0.00000000,0.02977657,0.16278114
-5.53776888,5.04990816,0.27879571,4.54286709,0.19238222,0.00000000,0.03032467,0.16539082
-5.53176588,5.13421781,0.28228788,4.62444754,0.19297318,0.00000000,0.03088745,0.16806174
-5.52576288,5.22810184,0.28589890,4.71526273,0.19361445,0.00000000,0.03145945,0.17076737
-5.51975988,5.33075102,0.28954727,4.81458398,0.19428212,0.00000000,0.03203615,0.17347952
-5.51375688,5.44114016,0.29314671,4.92147452,0.19494984,0.00000000,0.03261407,0.17616931
-5.50775388,5.55806332,0.29660944,5.03482078,0.19559005,0.00000000,0.03319091,0.17880814
-5.50175088,5.68017352,0.29984967,5.15336827,0.19617532,0.00000000,0.03376552,0.18136856
-5.49574787,5.80602528,0.30278704,5.27576041,0.19667956,0.00000000,0.03433790,0.18382518
-5.48974487,5.93411787,0.30534978,5.40057834,0.19707917,0.00000000,0.03490909,0.18615531
-5.48374187,6.06293739,0.30747765,5.52638019,0.19735408,0.00000000,0.03548098,0.18833958
-5.47773887,6.19099597,0.30912431,5.65173801,0.19748846,0.00000000,0.03605611,0.19036225
-5.47173587,6.31686657,0.31025913,5.77527098,0.19747131,0.00000000,0.03663741,0.19221140
-5.46573287,6.43921210,0.31086836,5.89567381,0.19729672,0.00000000,0.03722789,0.19387887
-5.45972986,6.55680818,0.31095557,6.01173943,0.19696382,0.00000000,0.03783033,0.19536002
-5.45372686,6.66855912,0.31054146,6.12237573,0.19647654,0.00000000,0.03844698,0.19665332
-5.44772386,6.77350714,0.30966291,6.22661607,0.19584308,0.00000000,0.03907926,0.19775976
-5.44172086,6.87083544,0.30837154,6.32362425,0.19507514,0.00000000,0.03972749,0.19868220
-5.43571786,6.95986579,0.30673167,6.41269435,0.19418710,0.00000000,0.04039067,0.19942465
-5.42971486,7.04005192,0.30481802,6.49324661,0.19319495,0.00000000,0.04106632,0.19999151
-5.42371186,7.11096997,0.30271302,6.56482038,0.19211531,0.00000000,0.04175038,0.20038690
-5.41770885,7.17230739,0.30050414,6.62706550,0.19096444,0.00000000,0.04243719,0.20061410
-5.41170585,7.22385167,0.29828117,6.67973320,0.18975728,0.00000000,0.04311955,0.20067505
-5.40570285,7.26548021,0.29613363,6.72266774,0.18850671,0.00000000,0.04378885,0.20057009
-5.39969985,7.29715218,0.29414852,6.75579966,0.18722293,0.00000000,0.04443527,0.20029790
-5.39369685,7.31890311,0.29240825,6.77914118,0.18591310,0.00000000,0.04504806,0.19985561
-5.38769385,7.33084255,0.29098910,6.79278416,0.18458115,0.00000000,0.04561585,0.19923912
-5.38169085,7.33315463,0.28995989,6.79690043,0.18322786,0.00000000,0.04612702,0.19844361
-5.37568784,7.32610113,0.28938122,6.79174425,0.18185108,0.00000000,0.04657007,0.19746418
-5.36968484,7.31002628,0.28930487,6.77765609,0.18044620,0.00000000,0.04693403,0.19629659
-5.36368184,7.28536227,0.28977365,6.75506697,0.17900669,0.00000000,0.04720883,0.19493809
-5.35767884,7.25263433,0.29082136,6.72450212,0.17752474,0.00000000,0.04738567,0.19338815
-5.35167584,7.21246414,0.29247293,6.68658318,0.17599195,0.00000000,0.04745732,0.19164921
-5.34567284,7.16557051,0.29474472,6.64202765,0.17439997,0.00000000,0.04741837,0.18972728
-5.33966983,7.11276636,0.29764468,6.59164496,0.17274108,0.00000000,0.04726545,0.18763236
-5.33366683,7.05495130,0.30117268,6.53632845,0.17100868,0.00000000,0.04699734,0.18537866
-5.32766383,6.99309959,0.30532062,6.47704296,0.16919766,0.00000000,0.04661503,0.18298464
-5.32166083,6.92824336,0.31007264,6.41480825,0.16730456,0.00000000,0.04612171,0.18047276
-5.31565783,6.86145172,0.31540513,6.35067836,0.16532765,0.00000000,0.04552266,0.17786907
-5.30965483,6.79380638,0.32128693,6.28571796,0.16326685,0.00000000,0.04482516,0.17520259
-5.30365183,6.72637493,0.32767940,6.22097645,0.16112353,0.00000000,0.04403823,0.17250454
-5.29764882,6.66018320,0.33453670,6.15746110,0.15890020,0.00000000,0.04317247,0.16980745
-5.29164582,6.59618788,0.34180619,6.09611067,0.15660018,0.00000000,0.04223975,0.16714423
-5.28564282,6.53525107,0.34942906,6.03777064,0.15422729,0.00000000,0.04125299,0.16454729
-5.27963982,6.47811811,0.35734114,5.98317151,0.15178546,0.00000000,0.04022585,0.16204763
-5.27363682,6.42539963,0.36547405,5.93291114,0.14927854,0.00000000,0.03917252,0.15967411
-5.26763382,6.37755904,0.37375654,5.88744213,0.14671009,0.00000000,0.03810743,0.15745284
-5.26163082,6.33490576,0.38211611,5.84706464,0.14408334,0.00000000,0.03704510,0.15540674
-5.25562781,6.29759461,0.39048078,5.81192500,0.14140123,0.00000000,0.03599988,0.15355529
-5.24962481,6.26563096,0.39878097,5.78201998,0.13866658,0.00000000,0.03498588,0.15191450
-5.24362181,6.23888141,0.40695145,5.75720621,0.13588239,0.00000000,0.03401678,0.15049697
-5.23761881,6.21708897,0.41493313,5.73721421,0.13305218,0.00000000,0.03310577,0.14931218
-5.23161581,6.19989181,0.42267481,5.72166589,0.13018040,0.00000000,0.03226549,0.14836686
-5.22561281,6.18684433,0.43013455,5.71009461,0.12727291,0.00000000,0.03150793,0.14766543
-5.21960980,6.17743938,0.43728079,5.70196659,0.12433732,0.00000000,0.03084444,0.14721046
-5.21360680,6.17113025,0.44409304,5.69670244,0.12138344,0.00000000,0.03028564,0.14700311
-5.20760380,6.16735139,0.45056207,5.69369788,0.11842355,0.00000000,0.02984141,0.14704354
-5.20160080,6.16553684,0.45668970,5.69234258,0.11547255,0.00000000,0.02952086,0.14733119
-5.19559780,6.16513554,0.46248808,5.69203639,0.11254805,0.00000000,0.02933222,0.14786496
-5.18959480,6.16562310,0.46797858,5.69220252,0.10967022,0.00000000,0.02928281,0.14864319
-5.18359180,6.16650968,0.47319019,5.69229721,0.10686154,0.00000000,0.02937895,0.14966362
-5.17758879,6.16734408,0.47815772,5.69181596,0.10414639,0.00000000,0.02962587,0.15092304
-5.17158579,6.16771407,0.48291968,5.69029631,0.10155046,0.00000000,0.03002757,0.15241701
-5.16558279,6.16724371,0.48751600,5.68731768,0.09910007,0.00000000,0.03058677,0.15413928
-5.15957979,6.16558795,0.49198579,5.68249858,0.09682138,0.00000000,0.03130477,0.15608132
-5.15357679,6.16242546,0.49636499,5.67549182,0.09473949,0.00000000,0.03218136,0.15823170
-5.14757379,6.15745027,0.50068426,5.66597844,0.09287759,0.00000000,0.03321477,0.16057559
-5.14157079,6.15036324,0.50496698,5.65366097,0.09125603,0.00000000,0.03440162,0.16309423
-5.13556778,6.14086390,0.50922761,5.63825663,0.08989151,0.00000000,0.03573688,0.16576456
-5.12956478,6.12864352,0.51347025,5.61949117,0.08879630,0.00000000,0.03721397,0.16855900
-5.12356178,6.11337983,0.51768771,5.59709388,0.08797763,0.00000000,0.03882475,0.17144538
-5.11755878,6.09473410,0.52186088,5.57079403,0.08743722,0.00000000,0.04055969,0.17438704
-5.11155578,6.07235064,0.52595856,5.54031936,0.08717100,0.00000000,0.04240802,0.17734327
-5.10555278,6.04585909,0.52993777,5.50539649,0.08716902,0.00000000,0.04435786,0.18026977
-5.09954977,6.01487940,0.53374441,5.46575361,0.08741563,0.00000000,0.04639649,0.18311952
-5.09354677,5.97902944,0.53731446,5.42112523,0.08788983,0.00000000,0.04851052,0.18584370
-5.08754377,5.93793496,0.54057551,5.37125892,0.08856579,0.00000000,0.05068611,0.18839282
-5.08154077,5.89124148,0.54344869,5.31592379,0.08941368,0.00000000,0.05290911,0.19071796
-5.07553777,5.83862768,0.54585092,5.25492030,0.09040054,0.00000000,0.05516526,0.19277211
-5.06953477,5.77981962,0.54769747,5.18809109,0.09149133,0.00000000,0.05744022,0.19451148
-5.06353177,5.71460523,0.54890465,5.11533219,0.09265004,0.00000000,0.05971966,0.19589675
-5.05752876,5.64284836,0.54939269,5.03660430,0.09384080,0.00000000,0.06198916,0.19689434
-5.05152576,5.56450177,0.54908856,4.95194344,0.09502904,0.00000000,0.06423420,0.19747738
-5.04552276,5.47961839,0.54792875,4.86147051,0.09618248,0.00000000,0.06643995,0.19762657
-5.03951976,5.38836027,0.54586190,4.76539929,0.09727205,0.00000000,0.06859112,0.19733079
-5.03351676,5.29100476,0.54285105,4.66404233,0.09827266,0.00000000,0.07067179,0.19658740
-5.02751376,5.18794749,0.53887556,4.55781447,0.09916368,0.00000000,0.07266518,0.19540236
-5.02151076,5.07970203,0.53393257,4.44723361,0.09992934,0.00000000,0.07455355,0.19378994
-5.01550775,4.96689586,0.52803785,4.33291853,0.10055882,0.00000000,0.07631811,0.19177226
-5.00950475,4.85026294,0.52122610,4.21558368,0.10104609,0.00000000,0.07793901,0.18937856
-5.00350175,4.73063284,0.51355063,4.09603096,0.10138962,0.00000000,0.07939549,0.18664424
-4.99749875,4.60891687,0.50508242,3.97513866,0.10159183,0.00000000,0.08066612,0.18360977
-4.99149575,4.48609143,0.49590852,3.85384762,0.10165849,0.00000000,0.08172917,0.18031948
-4.98549275,4.36317929,0.48613005,3.73314514,0.10159791,0.00000000,0.08256311,0.17682024
-4.97948974,4.24122916,0.47585953,3.61404702,0.10142013,0.00000000,0.08314724,0.17316027
-4.97348674,4.12129433,0.46521805,3.49757801,0.10113609,0.00000000,0.08346235,0.16938777
-4.96748374,4.00441086,0.45433191,3.38475154,0.10075686,0.00000000,0.08349151,0.16554988
-4.96148074,3.89157608,0.44332937,3.27654901,0.10029286,0.00000000,0.08322080,0.16169152
-4.95547774,3.78372800,0.43233707,3.17389947,0.09975333,0.00000000,0.08264004,0.15785454
-4.94947474,3.68172609,0.42147674,3.07766007,0.09914576,0.00000000,0.08174342,0.15407693
-4.94347174,3.58633423,0.41086194,2.98859817,0.09847565,0.00000000,0.08053008,0.15039220
-4.93746873,3.49820602,0.40059514,2.90737544,0.09774625,0.00000000,0.07900444,0.14682895
-4.93146573,3.41787315,0.39076513,2.83453455,0.09695861,0.00000000,0.07717640,0.14341056
-4.92546273,3.34573694,0.38144489,2.77048903,0.09611169,0.00000000,0.07506136,0.14015499
-4.91945973,3.28206357,0.37268995,2.71551657,0.09520256,0.00000000,0.07267997,0.13707482
-4.91345673,3.22698303,0.36453734,2.66975610,0.09422682,0.00000000,0.07005777,0.13417724
-4.90745373,3.18049186,0.35700508,2.63320891,0.09317897,0.00000000,0.06722455,0.13146433
-4.90145073,3.14245981,0.35009233,2.60574373,0.09205291,0.00000000,0.06421367,0.12893328
-4.89544772,3.11264002,0.34378014,2.58710572,0.09084244,0.00000000,0.06106117,0.12657681
-4.88944472,3.09068267,0.33803278,2.57692915,0.08954177,0.00000000,0.05780487,0.12438368
-4.88344172,3.07615137,0.33279966,2.57475313,0.08814596,0.00000000,0.05448344,0.12233922
-4.87743872,3.06854189,0.32801776,2.58003998,0.08665141,0.00000000,0.05113545,0.12042604
-4.87143572,3.06730226,0.32361448,2.59219522,0.08505624,0.00000000,0.04779857,0.11862480
-4.86543272,3.07185351,0.31951086,2.61058837,0.08336058,0.00000000,0.04450878,0.11691503
-4.85942971,3.08160984,0.31562500,2.63457339,0.08156686,0.00000000,0.04129979,0.11527602
-4.85342671,3.09599737,0.31187559,2.66350783,0.07967997,0.00000000,0.03820256,0.11368783
-4.84742371,3.11447022,0.30818544,2.69676937,0.07770735,0.00000000,0.03524503,0.11213220
-4.84142071,3.13652301,0.30448474,2.73376888,0.07565904,0.00000000,0.03245197,0.11059350
-4.83541771,3.16169900,0.30071408,2.77395920,0.07354755,0.00000000,0.02984508,0.10905961
-4.82941471,3.18959310,0.29682695,2.81683887,0.07138776,0.00000000,0.02744309,0.10752271
-4.82341171,3.21984953,0.29279163,2.86195056,0.06919666,0.00000000,0.02526214,0.10597984
-4.81740870,3.25215411,0.28859247,2.90887431,0.06699307,0.00000000,0.02331615,0.10443336
-4.81140570,3.28622154,0.28423033,2.95721585,0.06479719,0.00000000,0.02161731,0.10289111
-4.80540270,3.32177840,0.27972230,3.00659082,0.06263021,0.00000000,0.02017654,0.10136636
-4.79939970,3.35854305,0.27510062,3.05660615,0.06051375,0.00000000,0.01900406,0.09987743
-4.79339670,3.39620389,0.27041086,3.10683980,0.05846931,0.00000000,0.01810979,0.09844709
-4.78739370,3.43439747,0.26570952,3.15682072,0.05651770,0.00000000,0.01750384,0.09710171
-4.78139070,3.47268851,0.26106106,3.20601073,0.05467838,0.00000000,0.01719681,0.09587012
-4.77538769,3.51055339,0.25653462,3.25378999,0.05296889,0.00000000,0.01720005,0.09478236
-4.76938469,3.54736893,0.25220053,3.29944781,0.05140426,0.00000000,0.01752576,0.09386832
-4.76338169,3.58240790,0.24812679,3.34218009,0.04999649,0.00000000,0.01818704,0.09315628
-4.75737869,3.61484218,0.24437584,3.38109428,0.04875411,0.00000000,0.01919773,0.09267154
-4.75137569,3.64375435,0.24100154,3.41522255,0.04768180,0.00000000,0.02057220,0.09243516
-4.74537269,3.66815760,0.23804676,3.44354294,0.04678022,0.00000000,0.02232494,0.09246284
-4.73936968,3.68702351,0.23554155,3.46500800,0.04604586,0.00000000,0.02447008,0.09276409
-4.73336668,3.69931661,0.23350202,3.47857982,0.04547113,0.00000000,0.02702082,0.09334172
-4.72736368,3.70403421,0.23192994,3.48326969,0.04504459,0.00000000,0.02998873,0.09419163
-4.72136068,3.70024931,0.23081316,3.47818057,0.04475130,0.00000000,0.03338301,0.09530298
-4.71535768,3.68715453,0.23012662,3.46254992,0.04457333,0.00000000,0.03720970,0.09665874
-4.70935468,3.66410434,0.22983409,3.43579060,0.04449043,0.00000000,0.04147089,0.09823648
-4.70335168,3.63065345,0.22989031,3.39752737,0.04448074,0.00000000,0.04616388,0.10000958
-4.69734867,3.58658875,0.23024354,3.34762690,0.04452167,0.00000000,0.05128044,0.10194849
-4.69134567,3.53195313,0.23083833,3.28621936,0.04459076,0.00000000,0.05680615,0.10402227
-4.68534267,3.46705937,0.23161824,3.21371022,0.04466653,0.00000000,0.06271975,0.10620007
-4.67933967,3.39249342,0.23252851,3.13078128,0.04472934,0.00000000,0.06899274,0.10845263
-4.67333667,3.30910631,0.23351847,3.03838088,0.04476218,0.00000000,0.07558906,0.11075362
-4.66733367,3.21799529,0.23454344,2.93770330,0.04475131,0.00000000,0.08246496,0.11308079
-4.66133067,3.12047465,0.23556629,2.83015842,0.04468680,0.00000000,0.08956911,0.11541673
-4.65532766,3.01803780,0.23655830,2.71733302,0.04456287,0.00000000,0.09684291,0.11774945
-4.64932466,2.91231235,0.23749959,2.60094538,0.04437807,0.00000000,0.10422104,0.12007246
-4.64332166,2.80501013,0.23837887,2.48279540,0.04413525,0.00000000,0.11163218,0.12238455
-4.63731866,2.69787470,0.23919271,2.36471239,0.04384136,0.00000000,0.11900004,0.12468915
-4.63131566,2.59262842,0.23994442,2.24850279,0.04350707,0.00000000,0.12624450,0.12699346
-4.62531266,2.49092158,0.24064257,2.13590006,0.04314622,0.00000000,0.13328300,0.12930729
-4.61930965,2.39428549,0.24129931,2.02851858,0.04277514,0.00000000,0.14003201,0.13164171
-4.61330665,2.30409141,0.24192863,1.92781325,0.04241190,0.00000000,0.14640860,0.13400767
-4.60730365,2.22151661,0.24254470,1.83504612,0.04207550,0.00000000,0.15233215,0.13641463
-4.60130065,2.14751867,0.24316041,1.75126073,0.04178507,0.00000000,0.15772595,0.13886934
-4.59529765,2.08281839,0.24378617,1.67726488,0.04155905,0.00000000,0.16251883,0.14137480
-4.58929465,2.02789163,0.24442922,1.61362163,0.04141455,0.00000000,0.16664669,0.14392949
-4.58329165,1.98296955,0.24509322,1.56064830,0.04136672,0.00000000,0.17005385,0.14652705
-4.57728864,1.94804689,0.24577853,1.51842295,0.04142829,0.00000000,0.17269430,0.14915624
-4.57128564,1.92289707,0.24648273,1.48679730,0.04160936,0.00000000,0.17453263,0.15180136
-4.56528264,1.90709336,0.24720179,1.46541524,0.04191718,0.00000000,0.17554480,0.15444296
-4.55927964,1.90003444,0.24793142,1.45373557,0.04235629,0.00000000,0.17571863,0.15705902
-4.55327664,1.90097347,0.24866878,1.45105815,0.04292863,0.00000000,0.17505396,0.15962624
-4.54727364,1.90904898,0.24941422,1.45655192,0.04363396,0.00000000,0.17356263,0.16212160
-4.54127064,1.92331666,0.25017313,1.46928411,0.04447020,0.00000000,0.17126812,0.16452395
-4.53526763,1.94278063,0.25095753,1.48824934,0.04543401,0.00000000,0.16820493,0.16681561
-4.52926463,1.96642341,0.25178740,1.51239810,0.04652123,0.00000000,0.16441780,0.16898379
-4.52326163,1.99323360,0.25269164,1.54066363,0.04772743,0.00000000,0.15996064,0.17102176
-4.51725863,2.02223073,0.25370845,1.57198684,0.04904836,0.00000000,0.15489537,0.17292971
-4.51125563,2.05248663,0.25488513,1.60533872,0.05048023,0.00000000,0.14929052,0.17471526
-4.50525263,2.08314314,0.25627723,1.63974005,0.05202005,0.00000000,0.14321986,0.17639339
-4.49924962,2.11342590,0.25794711,1.67427806,0.05366563,0.00000000,0.13676085,0.17798605
-4.49324662,2.14265415,0.25996178,1.70811998,0.05541557,0.00000000,0.12999318,0.17952124
-4.48724362,2.17024673,0.26239035,1.74052354,0.05726906,0.00000000,0.12299724,0.18103170
-4.48124062,2.19572446,0.26530095,1.77084421,0.05922552,0.00000000,0.11585274,0.18255326
-4.47523762,2.21870902,0.26875744,1.79853948,0.06128421,0.00000000,0.10863732,0.18412293
-4.46923462,2.23891904,0.27281603,1.82317022,0.06344365,0.00000000,0.10142543,0.18577685
-4.46323162,2.25616351,0.27752197,1.84439927,0.06570109,0.00000000,0.09428721,0.18754820
-4.45722861,2.27033318,0.28290654,1.86198763,0.06805200,0.00000000,0.08728766,0.18946525
-4.45122561,2.28139052,0.28898454,1.87578835,0.07048950,0.00000000,0.08048595,0.19154954
-4.44522261,2.28935865,0.29575239,1.88573873,0.07300400,0.00000000,0.07393493,0.19381453
-4.43921961,2.29430990,0.30318706,1.89185098,0.07558294,0.00000000,0.06768087,0.19626452
-4.43321661,2.29635460,0.31124584,1.89420191,0.07821065,0.00000000,0.06176334,0.19889416
-4.42721361,2.29563041,0.31986710,1.89292211,0.08086847,0.00000000,0.05621538,0.20168851
-4.42121061,2.29229294,0.32897191,1.88818499,0.08353500,0.00000000,0.05106367,0.20462353
-4.41520760,2.28650772,0.33846666,1.88019627,0.08618658,0.00000000,0.04632901,0.20766726
-4.40920460,2.27844404,0.34824632,1.86918423,0.08879791,0.00000000,0.04202680,0.21078129
-4.40320160,2.26827067,0.35819838,1.85539112,0.09134287,0.00000000,0.03816765,0.21392279
-4.39719860,2.25615361,0.36820718,1.83906599,0.09379539,0.00000000,0.03475795,0.21704670
-4.39119560,2.24225567,0.37815841,1.82045917,0.09613038,0.00000000,0.03180059,0.22010810
-4.38519260,2.22673768,0.38794353,1.79981846,0.09832471,0.00000000,0.02929549,0.22306465
-4.37918959,2.20976110,0.39746383,1.77738689,0.10035806,0.00000000,0.02724016,0.22587882
-4.37318659,2.19149147,0.40663396,1.75340209,0.10221371,0.00000000,0.02563016,0.22851992
-4.36718359,2.17210222,0.41538460,1.72809684,0.10387914,0.00000000,0.02445941,0.23096569
-4.36118059,2.15177841,0.42366431,1.70170056,0.10534642,0.00000000,0.02372040,0.23320345
-4.35517759,2.13071977,0.43144012,1.67444138,0.10661238,0.00000000,0.02340427,0.23523064
-4.34917459,2.10914267,0.43869719,1.64654826,0.10767849,0.00000000,0.02350074,0.23705473
-4.34317159,2.08728045,0.44543721,1.61825290,0.10855048,0.00000000,0.02399791,0.23869259
-4.33716858,2.06538205,0.45167592,1.58979091,0.10923780,0.00000000,0.02488201,0.24016916
-4.33116558,2.04370859,0.45743961,1.56140206,0.10975271,0.00000000,0.02613702,0.24151570
-4.32516258,2.02252802,0.46276112,1.53332928,0.11010932,0.00000000,0.02774427,0.24276754
-4.31915958,2.00210795,0.46767530,1.50581639,0.11032249,0.00000000,0.02968208,0.24396153
-4.31315658,1.98270696,0.47221436,1.47910443,0.11040667,0.00000000,0.03192535,0.24513343
-4.30715358,1.96456487,0.47640345,1.45342678,0.11037472,0.00000000,0.03444534,0.24631519
