energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.56178089,0.56869233,0.17144632,0.05443858,0.00562617,0.05122558,0.00469620,0.24381364,0.22643449,0.07357918
-5.55577789,0.61622222,0.18500823,0.05946039,0.00574260,0.05589280,0.00530594,0.26502522,0.24616439,0.07819910
-5.54977489,0.66625835,0.19933578,0.06485345,0.00594263,0.06062267,0.00596084,0.28726197,0.26600921,0.08327629
-5.54377189,0.71813677,0.21422721,0.07055581,0.00621703,0.06536026,0.00665531,0.31024647,0.28572582,0.08871369
-5.53776888,0.77112765,0.22946115,0.07649558,0.00655574,0.07004635,0.00738257,0.33367101,0.30505676,0.09440749
-5.53176588,0.82444601,0.24480014,0.08259196,0.00694795,0.07461860,0.00813468,0.35720231,0.32373538,0.10024859
-5.52576288,0.87726545,0.25999477,0.08875649,0.00738227,0.07901273,0.00890254,0.38048742,0.34149158,0.10612423
-5.51975988,0.92873429,0.27478860,0.09489479,0.00784683,0.08316404,0.00967611,0.40316085,0.35805817,0.11191997
-5.51375688,0.97799413,0.28892365,0.10090857,0.00832949,0.08700894,0.01044454,0.42485261,0.37317745,0.11752192
-5.50775388,1.02420015,0.30214637,0.10669808,0.00881805,0.09048660,0.01119645,0.44519720,0.38660803,0.12281911
-5.50175088,1.06654268,0.31421389,0.11216468,0.00930049,0.09354061,0.01192024,0.46384304,0.39813140,0.12770605
-5.49574787,1.10426927,0.32490038,0.11721368,0.00976523,0.09612063,0.01260441,0.48046217,0.40755825,0.13208528
-5.48974487,1.13670644,0.33400331,0.12175721,0.01020135,0.09818387,0.01323797,0.49475994,0.41473417,0.13586987
-5.48374187,1.16328035,0.34134929,0.12571708,0.01059893,0.09969648,0.01381080,0.50648406,0.41954446,0.13898587
-5.47773887,1.18353533,0.34679937,0.12902746,0.01094923,0.10063469,0.01431399,0.51543291,0.42191804,0.14137434
-5.47173587,1.19714967,0.35025345,0.13163732,0.01124499,0.10098570,0.01474027,0.52146255,0.42183003,0.14299319
-5.46573287,1.20394754,0.35165361,0.13351237,0.01148057,0.10074820,0.01508424,0.52449212,0.41930313,0.14381851
-5.45972986,1.20390675,0.35098629,0.13463666,0.01165216,0.09993265,0.01534267,0.52450738,0.41440749,0.14384536
-5.45372686,1.19716158,0.34828300,0.13501340,0.01175785,0.09856108,0.01551463,0.52156213,0.40725920,0.14308802
-5.44772386,1.18400043,0.34361965,0.13466530,0.01179767,0.09666658,0.01560162,0.51577739,0.39801733,0.14157962
-5.44172086,1.16485832,0.33711436,0.13363409,0.01177356,0.09429244,0.01560755,0.50733832,0.38687969,0.13937112
-5.43571786,1.14030426,0.32892393,0.13197945,0.01168928,0.09149096,0.01553863,0.49648883,0.37407734,0.13652972
-5.42971486,1.11102393,0.31923895,0.12977726,0.01155026,0.08832192,0.01540322,0.48352429,0.35986811,0.13313661
-5.42371186,1.07779833,0.30827779,0.12711728,0.01136334,0.08485087,0.01521152,0.46878231,0.34452934,0.12928437
-5.41770885,1.04147914,0.29627975,0.12410034,0.01113651,0.08114718,0.01497528,0.45263220,0.32835011,0.12507389
-5.41170585,1.00296189,0.28349749,0.12083521,0.01087860,0.07728210,0.01470737,0.43546340,0.31162320,0.12061097
-5.40570285,0.96315789,0.27018929,0.11743528,0.01059892,0.07332666,0.01442137,0.41767338,0.29463708,0.11600292
-5.39969985,0.92296624,0.25661114,0.11401515,0.01030688,0.06934969,0.01413111,0.39965557,0.27766832,0.11135498
-5.39369685,0.88324698,0.24300928,0.11068739,0.01001168,0.06541597,0.01385028,0.38178775,0.26097448,0.10676705
-5.38769385,0.84479660,0.22961324,0.10755962,0.00972193,0.06158456,0.01359196,0.36442145,0.24478797,0.10233056
-5.38169085,0.80832681,0.21662988,0.10473187,0.00944538,0.05790735,0.01336832,0.34787274,0.22931086,0.09812584
-5.37568784,0.77444752,0.20423840,0.10229470,0.00918862,0.05442797,0.01319030,0.33241486,0.21471099,0.09421993
-5.36968484,0.74365464,0.19258671,0.10032780,0.00895697,0.05118100,0.01306741,0.31827288,0.20111935,0.09066500
-5.36368184,0.71632318,0.18178915,0.09889934,0.00875428,0.04819151,0.01300761,0.30562064,0.18862885,0.08749747
-5.35767884,0.69270573,0.17192564,0.09806608,0.00858291,0.04547501,0.01301727,0.29457996,0.17729451,0.08473772
-5.35167584,0.67293634,0.16304225,0.09787417,0.00844379,0.04303772,0.01310128,0.28522225,0.16713487,0.08239059
-5.34567284,0.65703946,0.15515307,0.09836053,0.00833648,0.04087717,0.01326313,0.27757214,0.15813475,0.08044638
-5.33966983,0.64494334,0.14824333,0.09955487,0.00825938,0.03898309,0.01350516,0.27161313,0.15024890,0.07888258
-5.33366683,0.63649719,0.14227350,0.10148209,0.00820995,0.03733850,0.01382887,0.26729476,0.14340671,0.07766601
-5.32766383,0.63149117,0.13718425,0.10416487,0.00818504,0.03592105,0.01423516,0.26454100,0.13751742,0.07675538
-5.32166083,0.62967819,0.13290191,0.10762647,0.00818119,0.03470445,0.01472469,0.26325939,0.13247583,0.07610417
-5.31565783,0.63079640,0.12934430,0.11189331,0.00819500,0.03365995,0.01529821,0.26335043,0.12816821,0.07566359
-5.30965483,0.63459134,0.12642662,0.11699730,0.00822354,0.03275784,0.01595676,0.26471685,0.12447812,0.07538564
-5.30365183,0.64083658,0.12406715,0.12297770,0.00826468,0.03196888,0.01670197,0.26727220,0.12129201,0.07522600
-5.29764882,0.64935210,0.12219253,0.12988234,0.00831747,0.03126562,0.01753615,0.27094846,0.11850435,0.07514676
-5.29164582,0.66001928,0.12074248,0.13776811,0.00838244,0.03062360,0.01846232,0.27570218,0.11602210,0.07511873
-5.28564282,0.67279211,0.11967376,0.14670054,0.00846188,0.03002231,0.01948421,0.28151905,0.11376847,0.07512343
-5.27963982,0.68770413,0.11896322,0.15675260,0.00856007,0.02944595,0.02060608,0.28841663,0.11168579,0.07515451
-5.27363682,0.70487073,0.11860990,0.16800248,0.00868339,0.02888402,0.02183243,0.29644510,0.10973750,0.07521871
-5.26763382,0.72448695,0.11863620,0.18053069,0.00884042,0.02833160,0.02316773,0.30568620,0.10790923,0.07533613
-5.26163082,0.74682100,0.11908797,0.19441631,0.00904188,0.02778946,0.02461594,0.31625028,0.10620893,0.07554013
-5.25562781,0.77220384,0.12003372,0.20973273,0.00930053,0.02726396,0.02618010,0.32827185,0.10466626,0.07587648
-5.24962481,0.80101544,0.12156298,0.22654302,0.00963102,0.02676677,0.02786180,0.34190364,0.10333115,0.07640220
-5.24362181,0.83366853,0.12378381,0.24489506,0.01004950,0.02631441,0.02966073,0.35730985,0.10227177,0.07718379
-5.23761881,0.87059058,0.12681979,0.26481691,0.01057337,0.02592774,0.03157426,0.37465859,0.10157199,0.07829522
-5.23161581,0.91220492,0.13080644,0.28631231,0.01122071,0.02563127,0.03359703,0.39411419,0.10132850,0.07981550
-5.22561281,0.95891193,0.13588733,0.30935692,0.01200984,0.02545252,0.03572071,0.41582959,0.10164759,0.08182614
-5.21960980,1.01107113,0.14220999,0.33389534,0.01295870,0.02542126,0.03793383,0.43993930,0.10264193,0.08440839
-5.21360680,1.06898487,0.14992175,0.35983904,0.01408422,0.02556883,0.04022177,0.46655315,0.10442730,0.08764052
-5.20760380,1.13288440,0.15916576,0.38706558,0.01540169,0.02592742,0.04256686,0.49575120,0.10711944,0.09159505
-5.20160080,1.20291869,0.17007710,0.41541904,0.01692409,0.02652943,0.04494867,0.52757999,0.11083107,0.09633616
-5.19559780,1.27914648,0.18277931,0.44471176,0.01866140,0.02740682,0.04734442,0.56205016,0.11566916,0.10191728
-5.18959480,1.36153158,0.19738124,0.47472741,0.02062004,0.02859054,0.04972947,0.59913565,0.12173244,0.10837888
-5.18359180,1.44994149,0.21397442,0.50522525,0.02280229,0.03010995,0.05207799,0.63877426,0.12910923,0.11574668
-5.17758879,1.54414921,0.23263086,0.53594551,0.02520580,0.03199230,0.05436365,0.68086957,0.13787544,0.12403005
-5.17158579,1.64383775,0.25340135,0.56661565,0.02782326,0.03426215,0.05656034,0.72529390,0.14809290,0.13322101
-5.16558279,1.74860705,0.27631428,0.59695721,0.03064214,0.03694083,0.05864293,0.77189219,0.15980780,0.14329349
-5.15957979,1.85798273,0.30137483,0.62669314,0.03364458,0.04004587,0.06058796,0.82048634,0.17304933,0.15420313
-5.15357679,1.97142596,0.32856459,0.65555507,0.03680750,0.04359033,0.06237434,0.87087975,0.18782829,0.16588752
-5.14757379,2.08834392,0.35784143,0.68329038,0.04010283,0.04758219,0.06398382,0.92286180,0.20413588,0.17826688
-5.14157079,2.20810026,0.38913968,0.70966875,0.04349789,0.05202356,0.06540150,0.97621177,0.22194244,0.19124520
-5.13556778,2.33002491,0.42237033,0.73448778,0.04695601,0.05691001,0.06661605,1.03070210,0.24119616,0.20471183
-5.12956478,2.45342285,0.45742145,0.75757762,0.05043724,0.06222976,0.06761993,1.08610069,0.26182186,0.21854337
-5.12356178,2.57758152,0.49415847,0.77880425,0.05389923,0.06796296,0.06840934,1.14217208,0.28371978,0.23260598
-5.11755878,2.70177655,0.53242454,0.79807142,0.05729822,0.07408099,0.06898409,1.19867755,0.30676455,0.24675789
-5.11155578,2.82527593,0.57204072,0.81532105,0.06059006,0.08054592,0.06934736,1.25537412,0.33080431,0.26085218
-5.10555278,2.94734261,0.61280620,0.83053224,0.06373135,0.08731002,0.06950525,1.31201260,0.35566019,0.27473963
-5.09954977,3.06723591,0.65449846,0.84371889,0.06668051,0.09431557,0.06946643,1.36833499,0.38112626,0.28827162
-5.09354677,3.18421203,0.69687351,0.85492612,0.06939883,0.10149495,0.06924155,1.42407144,0.40697008,0.30130302
-5.08754377,3.29752426,0.73966626,0.86422569,0.07185144,0.10877095,0.06884275,1.47893731,0.43293403,0.31369497
-5.08154077,3.40642340,0.78259120,0.87171072,0.07400816,0.11605749,0.06828314,1.53263056,0.45873746,0.32531743
-5.07553777,3.51015901,0.82534340,0.87748998,0.07584422,0.12326077,0.06757634,1.58482996,0.48407983,0.33605152
-5.06953477,3.60798201,0.86760014,0.88168202,0.07734074,0.13028070,0.06673602,1.63519459,0.50864495,0.34579151
-5.06353177,3.69914906,0.90902311,0.88440956,0.07848509,0.13701279,0.06577558,1.68336467,0.53210612,0.35444652
-5.05752876,3.78292908,0.94926139,0.88579428,0.07927102,0.14335039,0.06470790,1.72896427,0.55413235,0.36194175
-5.05152576,3.85861201,0.98795520,0.88595233,0.07969859,0.14918718,0.06354518,1.77160576,0.57439545,0.36821941
-5.04552276,3.92551976,1.02474049,0.88499070,0.07977389,0.15441990,0.06229885,1.81089598,0.59257767,0.37323915
-5.03951976,3.98301901,1.05925426,0.88300456,0.07950865,0.15895118,0.06097959,1.84644416,0.60837993,0.37697819
-5.03351676,4.03053547,1.09114057,0.88007568,0.07891964,0.16269245,0.05959737,1.87787096,0.62153003,0.37943100
-5.02751376,4.06756879,1.12005702,0.87627169,0.07802799,0.16556666,0.05816160,1.90481849,0.63179071,0.38060863
-5.02151076,4.09370743,1.14568156,0.87164643,0.07685842,0.16751079,0.05668125,1.92696064,0.63896718,0.38053775
-5.01550775,4.10864244,1.16771929,0.86624083,0.07543841,0.16847806,0.05516498,1.94401317,0.64291357,0.37925935
-5.00950475,4.11217940,1.18590916,0.86008448,0.07379737,0.16843962,0.05362128,1.95574297,0.64353830,0.37682727
-5.00350175,4.10424746,1.20002997,0.85319745,0.07196580,0.16738571,0.05205856,1.96197594,0.64080771,0.37330640
-4.99749875,4.08490491,1.20990580,0.84559228,0.06997452,0.16532624,0.05048515,1.96260306,0.63474805,0.36877086
-4.99149575,4.05434063,1.21541025,0.83727589,0.06785393,0.16229067,0.04890932,1.95758409,0.62544544,0.36330195
-4.98549275,4.01287110,1.21646956,0.82825122,0.06563340,0.15832729,0.04733920,1.94694886,0.61304392,0.35698608
-4.97948974,3.96093308,1.21306432,0.81851853,0.06334070,0.15350179,0.04578261,1.93079598,0.59774152,0.34991272
-4.97348674,3.89907200,1.20522977,0.80807635,0.06100157,0.14789532,0.04424694,1.90928903,0.57978462,0.34217234
-4.96748374,3.82792675,1.19305461,0.79692190,0.05863934,0.14160207,0.04273889,1.88265055,0.55946072,0.33385446
-4.96148074,3.74821161,1.17667853,0.78505120,0.05627477,0.13472641,0.04126429,1.85115408,0.53708995,0.32504588
-4.95547774,3.66069620,1.15628842,0.77245892,0.05392580,0.12737982,0.03982783,1.81511498,0.51301584,0.31582908
-4.94947474,3.56618464,1.13211360,0.75913804,0.05160759,0.11967767,0.03843297,1.77488036,0.48759554,0.30628086
-4.94347174,3.46549499,1.10442019,0.74507952,0.04933247,0.11173604,0.03708167,1.73081883,0.46119004,0.29647130
-4.93746873,3.35944001,1.07350498,0.73027213,0.04711006,0.10366864,0.03577441,1.68331070,0.43415479,0.28646300
-4.93146573,3.24881027,1.03968899,0.71470259,0.04494745,0.09558403,0.03451014,1.63273905,0.40683104,0.27631069
-4.92546273,3.13436038,1.00331098,0.69835604,0.04284935,0.08758313,0.03328632,1.57948219,0.37953825,0.26606117
-4.91945973,3.01679889,0.96472121,0.68121709,0.04081836,0.07975726,0.03209910,1.52390774,0.35256778,0.25575354
-4.91345673,2.89678204,0.92427553,0.66327125,0.03885523,0.07218653,0.03094350,1.46636859,0.32617812,0.24541979
-4.90745373,2.77491151,0.88233008,0.64450689,0.03695918,0.06493883,0.02981374,1.40720064,0.30059154,0.23508566
-4.90145073,2.65173587,0.83923657,0.62491754,0.03512816,0.05806927,0.02870349,1.34672235,0.27599240,0.22477164
-4.89544772,2.52775505,0.79533827,0.60450444,0.03335918,0.05162013,0.02760628,1.28523570,0.25252689,0.21449420
-4.88944472,2.40342746,0.75096672,0.58327922,0.03164863,0.04562119,0.02651583,1.22302838,0.23030410,0.20426710
-4.88344172,2.27917865,0.70643902,0.56126641,0.02999256,0.04009048,0.02542639,1.16037672,0.20939823,0.19410265
-4.87743872,2.15541080,0.66205581,0.53850573,0.02838692,0.03503529,0.02433310,1.09754897,0.18985170,0.18401295
-4.87143572,2.03251219,0.61809967,0.51505393,0.02682790,0.03045347,0.02323219,1.03480851,0.17167904,0.17401106
-4.86543272,1.91086577,0.57483403,0.49098596,0.02531204,0.02633478,0.02212123,0.97241668,0.15487106,0.16411187
-4.85942971,1.79085629,0.53250233,0.46639550,0.02383650,0.02266245,0.02099925,0.91063482,0.13939936,0.15433289
-4.85342671,1.67287543,0.49132751,0.44139465,0.02239914,0.01941462,0.01986679,0.84972552,0.12522078,0.14469464
-4.84742371,1.55732471,0.45151165,0.41611281,0.02099864,0.01656585,0.01872585,0.78995267,0.11228169,0.13522093
-4.84142071,1.44461602,0.41323586,0.39069485,0.01963458,0.01408845,0.01757984,0.73158061,0.10052193,0.12593876
-4.83541771,1.33516992,0.37666022,0.36529848,0.01830738,0.01195378,0.01643338,0.67487228,0.08987842,0.11687805
-4.82941471,1.22941206,0.34192393,0.34009123,0.01701834,0.01013332,0.01529210,0.62008662,0.08028818,0.10807116
-4.82341171,1.12776789,0.30914565,0.31524684,0.01576953,0.00859960,0.01416239,0.56747540,0.07169092,0.09955218
-4.81740870,1.03065650,0.27842395,0.29094154,0.01456371,0.00732701,0.01305111,0.51727975,0.06403108,0.09135624
-4.81140570,0.93848373,0.24983803,0.26735030,0.01340420,0.00629242,0.01196531,0.46972671,0.05725944,0.08351858
-4.80540270,0.85163544,0.22344864,0.24464310,0.01229474,0.00547559,0.01091198,0.42502594,0.05133414,0.07607378
-4.79939970,0.77047109,0.19929925,0.22298165,0.01123934,0.00485953,0.00989776,0.38336698,0.04622148,0.06905490
-4.79339670,0.69531820,0.17741738,0.20251639,0.01024213,0.00443070,0.00892874,0.34491697,0.04189620,0.06249277
-4.78739370,0.62646798,0.15781613,0.18338409,0.00930724,0.00417902,0.00801026,0.30981923,0.03834156,0.05641533
-4.78139070,0.56417201,0.14049589,0.16570602,0.00843861,0.00409788,0.00714680,0.27819245,0.03554904,0.05084715
-4.77538769,0.50864035,0.12544602,0.14958668,0.00763991,0.00418397,0.00634183,0.25013059,0.03351788,0.04580901
-4.76938469,0.46004060,0.11264651,0.13511306,0.00691444,0.00443713,0.00559784,0.22570344,0.03225437,0.04131768
-4.76338169,0.41849797,0.10206960,0.12235449,0.00626500,0.00485997,0.00491626,0.20495747,0.03177093,0.03738575
-4.75737869,0.38409588,0.09368104,0.11136281,0.00569390,0.00545757,0.00429757,0.18791707,0.03208496,0.03402160
-4.75137569,0.35687689,0.08744118,0.10217293,0.00520284,0.00623703,0.00374131,0.17458573,0.03321757,0.03122941
-4.74537269,0.33684356,0.08330555,0.09480348,0.00479290,0.00720699,0.00324620,0.16494714,0.03519203,0.02900919
-4.73936968,0.32395891,0.08122510,0.08925771,0.00446456,0.00837709,0.00281025,0.15896594,0.03803213,0.02735691
-4.73336668,0.31814635,0.08114592,0.08552421,0.00421763,0.00975743,0.00243089,0.15658805,0.04176032,0.02626448
-4.72736368,0.31928878,0.08300853,0.08357770,0.00405131,0.01135791,0.00210507,0.15774050,0.04639579,0.02571986
-4.72136068,0.32722699,0.08674677,0.08337959,0.00396413,0.01318764,0.00182939,0.16233068,0.05195239,0.02570698
-4.71535768,0.34175728,0.09228630,0.08487846,0.00395402,0.01525433,0.00160027,0.17024519,0.05843665,0.02620575
-4.70935468,0.36262861,0.09954299,0.08801029,0.00401829,0.01756368,0.00141397,0.18134829,0.06584570,0.02719197
-4.70335168,0.38953951,0.10842110,0.09269872,0.00415362,0.02011879,0.00126674,0.19548019,0.07416548,0.02863724
-4.69734867,0.42213521,0.11881161,0.09885516,0.00435614,0.02291973,0.00115488,0.21245536,0.08336909,0.03050889
-4.69134567,0.46000527,0.13059079,0.10637897,0.00462135,0.02596305,0.00107481,0.23206116,0.09341546,0.03276995
-4.68534267,0.50268242,0.14361912,0.11515775,0.00494426,0.02924148,0.00102310,0.25405695,0.10424844,0.03537919
-4.67933967,0.54964277,0.15774081,0.12506788,0.00531932,0.03274377,0.00099654,0.27817404,0.11579641,0.03829124
-4.67333667,0.60030801,0.17278399,0.13597532,0.00574053,0.03645456,0.00099212,0.30411658,0.12797235,0.04145688
-4.66733367,0.65404966,0.18856169,0.14773681,0.00620147,0.04035447,0.00100705,0.33156363,0.14067455,0.04482348
-4.66133067,0.71019581,0.20487361,0.16020146,0.00669535,0.04442027,0.00103879,0.36017248,0.15378791,0.04833551
-4.65532766,0.76804005,0.22150876,0.17321283,0.00721513,0.04862520,0.00108500,0.38958321,0.16718572,0.05193536
-4.64932466,0.82685277,0.23824886,0.18661136,0.00775356,0.05293940,0.00114358,0.41942449,0.18073211,0.05556422
-4.64332166,0.88589427,0.25487241,0.20023731,0.00830332,0.05733039,0.00121262,0.44932037,0.19428474,0.05916308
