energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-2.95047524,1.46512385,0.00080253,0.08036753,0.21939511,1.14723205,0.00553050,0.24110186,0.17977242,0.00195693
-2.94447224,1.53113167,0.00095365,0.08160096,0.22808682,1.21124436,0.00559343,0.24640434,0.18223177,0.00195219
-2.93846923,1.59936424,0.00112947,0.08277362,0.23724960,1.27784117,0.00568789,0.25152622,0.18468506,0.00194381
-2.93246623,1.66967785,0.00133146,0.08388255,0.24698040,1.34676293,0.00581572,0.25654456,0.18715742,0.00193275
-2.92646323,1.74187358,0.00156086,0.08492327,0.25737111,1.41769196,0.00597825,0.26153869,0.18967181,0.00192000
-2.92046023,1.81569200,0.00181861,0.08588958,0.26850331,1.49025232,0.00617627,0.26658588,0.19224753,0.00190656
-2.91445723,1.89080837,0.00210520,0.08677357,0.28044291,1.56401040,0.00641001,0.27175692,0.19489865,0.00189338
-2.90845423,1.96682877,0.00242063,0.08756560,0.29323483,1.63847612,0.00667912,0.27711182,0.19763255,0.00188136
-2.90245123,2.04328736,0.00276427,0.08825438,0.30689808,1.71310482,0.00698272,0.28269586,0.20044861,0.00187124
-2.89644822,2.11964528,0.00313481,0.08882719,0.32142131,1.78730028,0.00731933,0.28853612,0.20333708,0.00186365
-2.89044522,2.19529151,0.00353016,0.08927009,0.33675928,1.86041867,0.00768700,0.29463870,0.20627831,0.00185905
-2.88444222,2.26954609,0.00394744,0.08956826,0.35283026,1.93177405,0.00808336,0.30098678,0.20924223,0.00185767
-2.87843922,2.34166618,0.00438294,0.08970640,0.36951479,2.00064544,0.00850564,0.30753963,0.21218826,0.00185958
-2.87243622,2.41085510,0.00483214,0.08966921,0.38665577,2.06628570,0.00895090,0.31423263,0.21506573,0.00186464
-2.86643322,2.47627461,0.00528976,0.08944188,0.40406010,2.12793249,0.00941610,0.32097843,0.21781465,0.00187252
-2.86043022,2.53706059,0.00574983,0.08901066,0.42150197,2.18482123,0.00989830,0.32766912,0.22036706,0.00188270
-2.85442721,2.59234171,0.00620579,0.08836340,0.43872763,2.23620006,0.01039490,0.33417946,0.22264872,0.00189452
-2.84842421,2.64126114,0.00665067,0.08749015,0.45546170,2.28134667,0.01090384,0.34037105,0.22458133,0.00190719
-2.84242121,2.68300039,0.00707724,0.08638368,0.47141472,2.31958650,0.01142384,0.34609727,0.22608500,0.00191986
-2.83641821,2.71680474,0.00747820,0.08503996,0.48629181,2.35031188,0.01195466,0.35120881,0.22708104,0.00193160
-2.83041521,2.74200938,0.00784641,0.08345867,0.49980209,2.37300143,0.01249732,0.35555959,0.22749490,0.00194151
-2.82441221,2.75806485,0.00817512,0.08164348,0.51166836,2.38723884,0.01305431,0.35901281,0.22725907,0.00194870
-2.81840920,2.76456098,0.00845814,0.07960235,0.52163688,2.39273021,0.01362976,0.36144682,0.22631603,0.00195239
-2.81240620,2.76124777,0.00869010,0.07734763,0.52948662,2.38931894,0.01422952,0.36276064,0.22462080,0.00195190
-2.80640320,2.74805217,0.00886662,0.07489613,0.53503761,2.37699741,0.01486119,0.36287875,0.22214328,0.00194670
-2.80040020,2.72508963,0.00898444,0.07226894,0.53815802,2.35591438,0.01553405,0.36175502,0.21887003,0.00193644
-2.79439720,2.69266955,0.00904157,0.06949121,0.53876970,2.32637767,0.01625889,0.35937554,0.21480551,0.00192098
-2.78839420,2.65129395,0.00903733,0.06659173,0.53685173,2.28885160,0.01704769,0.35576021,0.20997273,0.00190035
-2.78239120,2.60164912,0.00897243,0.06360240,0.53244195,2.24394881,0.01791325,0.35096295,0.20441313,0.00187481
-2.77638819,2.54459029,0.00884888,0.06055765,0.52563637,2.19241685,0.01886865,0.34507068,0.19818590,0.00184480
-2.77038519,2.48111974,0.00866997,0.05749366,0.51658644,2.13511957,0.01992663,0.33820087,0.19136658,0.00181092
-2.76438219,2.41235914,0.00844013,0.05444760,0.50549436,2.07301423,0.02109893,0.33049800,0.18404512,0.00177393
-2.75837919,2.33951727,0.00816480,0.05145681,0.49260664,2.00712509,0.02239549,0.32212890,0.17632343,0.00173471
-2.75237619,2.26385447,0.00785020,0.04855794,0.47820623,1.93851465,0.02382371,0.31327737,0.16831255,0.00169420
-2.74637319,2.18664545,0.00750316,0.04578617,0.46260364,1.86825379,0.02538769,0.30413822,0.16012962,0.00165339
-2.74037019,2.10914212,0.00713089,0.04317445,0.44612729,1.79739217,0.02708748,0.29491101,0.15189470,0.00161324
-2.73436718,2.03253812,0.00674076,0.04075281,0.42911383,1.72693017,0.02891853,0.28579383,0.14372766,0.00157468
-2.72836418,1.95793661,0.00634004,0.03854782,0.41189848,1.65779361,0.03087121,0.27697737,0.13574517,0.00153856
-2.72236118,1.88632278,0.00593578,0.03658215,0.39480611,1.59081236,0.03293051,0.26863945,0.12805808,0.00150557
-2.71635818,1.81854218,0.00553458,0.03487426,0.37814310,1.52670369,0.03507594,0.26094038,0.12076905,0.00147630
-2.71035518,1.75528559,0.00514243,0.03343831,0.36219045,1.46606087,0.03728176,0.25401915,0.11397068,0.00145115
-2.70435218,1.69708105,0.00476468,0.03228408,0.34719816,1.40934745,0.03951731,0.24799062,0.10774415,0.00143035
-2.69834917,1.64429294,0.00440590,0.03141722,0.33338113,1.35689706,0.04174774,0.24294379,0.10215828,0.00141393
-2.69234617,1.59712786,0.00406988,0.03083943,0.32091639,1.30891866,0.04393484,0.23894110,0.09726916,0.00140176
-2.68634317,1.55564681,0.00375965,0.03054896,0.30994184,1.26550641,0.04603820,0.23601870,0.09312015,0.00139356
-2.68034017,1.51978251,0.00347753,0.03054099,0.30055619,1.22665370,0.04801648,0.23418767,0.08974242,0.00138889
-2.67433717,1.48936105,0.00322518,0.03080828,0.29282006,1.19227026,0.04982883,0.23343591,0.08715569,0.00138720
-2.66833417,1.46412629,0.00300378,0.03134171,0.28675799,1.16220129,0.05143638,0.23373075,0.08536940,0.00138785
-2.66233117,1.44376603,0.00281407,0.03213091,0.28236124,1.13624779,0.05280371,0.23502196,0.08438405,0.00139018
-2.65632816,1.42793828,0.00265657,0.03316490,0.27959104,1.11418683,0.05390033,0.23724505,0.08419263,0.00139347
-2.65032516,1.41629682,0.00253172,0.03443261,0.27838236,1.09579091,0.05470194,0.24032477,0.08478229,0.00139705
-2.64432216,1.40851447,0.00244000,0.03592346,0.27864772,1.08084558,0.05519158,0.24417857,0.08613593,0.00140028
-2.63831916,1.40430366,0.00238215,0.03762776,0.28028126,1.06916458,0.05536050,0.24872003,0.08823381,0.00140260
-2.63231616,1.40343307,0.00235924,0.03953713,0.28316263,1.06060196,0.05520878,0.25386200,0.09105515,0.00140354
-2.62631316,1.40574024,0.00237285,0.04164471,0.28716095,1.05506087,0.05474557,0.25951961,0.09457954,0.00140277
-2.62031016,1.41113953,0.00242515,0.04394533,0.29213844,1.05249869,0.05398909,0.26561282,0.09878829,0.00140006
-2.61430715,1.41962545,0.00251896,0.04643555,0.29795405,1.05292857,0.05296628,0.27206870,0.10366556,0.00139532
-2.60830415,1.43127139,0.00265782,0.04911352,0.30446666,1.05641741,0.05171210,0.27882322,0.10919927,0.00138860
-2.60230115,1.44622387,0.00284596,0.05197881,0.31153816,1.06308047,0.05026856,0.28582267,0.11538175,0.00138006
-2.59629815,1.46469272,0.00308829,0.05503202,0.31903607,1.07307286,0.04868359,0.29302454,0.12221007,0.00136999
-2.59029515,1.48693751,0.00339030,0.05827429,0.32683593,1.08657844,0.04700963,0.30039794,0.12968608,0.00135877
-2.58429215,1.51325087,0.00375792,0.06170673,0.33482306,1.10379640,0.04530212,0.30792346,0.13781595,0.00134686
-2.57828914,1.54393910,0.00419738,0.06532971,0.34289406,1.12492617,0.04361791,0.31559247,0.14660946,0.00133477
-2.57228614,1.57930088,0.00471493,0.06914210,0.35095751,1.15015101,0.04201369,0.32340585,0.15607869,0.00132307
-2.56628314,1.61960470,0.00531662,0.07314042,0.35893430,1.17962115,0.04054441,0.33137219,0.16623646,0.00131232
-2.56028014,1.66506575,0.00600801,0.07731799,0.36675717,1.21343676,0.03926183,0.33950540,0.17709421,0.00130308
-2.55427714,1.71582318,0.00679378,0.08166409,0.37436978,1.25163166,0.03821320,0.34782187,0.18865969,0.00129586
-2.54827414,1.77191851,0.00767745,0.08616317,0.38172508,1.29415828,0.03744009,0.35633725,0.20093423,0.00129113
-2.54227114,1.83327610,0.00866095,0.09079420,0.38878334,1.34087460,0.03697743,0.36506297,0.21390998,0.00128928
-2.53626813,1.89968658,0.00974435,0.09553008,0.39550964,1.39153366,0.03685279,0.37400263,0.22756697,0.00129061
-2.53026513,1.97079416,0.01092551,0.10033736,0.40187132,1.44577623,0.03708582,0.38314856,0.24187044,0.00129531
-2.52426213,2.04608848,0.01219978,0.10517610,0.40783524,1.50312728,0.03768800,0.39247857,0.25676824,0.00130348
-2.51825913,2.12490193,0.01355983,0.11000008,0.41336526,1.56299649,0.03866255,0.40195330,0.27218887,0.00131506
-2.51225613,2.20641267,0.01499549,0.11475720,0.41842010,1.62468329,0.04000459,0.41151430,0.28803997,0.00132992
-2.50625313,2.28965401,0.01649374,0.11939032,0.42295163,1.68738635,0.04170143,0.42108289,0.30420760,0.00134778
-2.50025013,2.37352992,0.01803876,0.12383825,0.42690395,1.75021764,0.04373315,0.43056027,0.32055638,0.00136826
-2.49424712,2.45683662,0.01961211,0.12803712,0.43021323,1.81222067,0.04607323,0.43982855,0.33693057,0.00139088
-2.48824412,2.53828975,0.02119308,0.13192195,0.43280837,1.87239243,0.04868938,0.44875314,0.35315612,0.00141509
-2.48224112,2.61655617,0.02275904,0.13542836,0.43461258,1.92970833,0.05154441,0.45718613,0.36904366,0.00144026
-2.47623812,2.69028941,0.02428606,0.13849448,0.43554571,1.98314937,0.05459725,0.46497073,0.38439244,0.00146572
-2.47023512,2.75816735,0.02574943,0.14106278,0.43552735,2.03173031,0.05780396,0.47194647,0.39899500,0.00149078
-2.46423212,2.81893066,0.02712441,0.14308199,0.43448031,2.07452785,0.06111877,0.47795500,0.41264246,0.00151474
-2.45822911,2.87142031,0.02838695,0.14450877,0.43233450,2.11070763,0.06449511,0.48284610,0.42513019,0.00153692
-2.45222611,2.91461250,0.02951440,0.14530923,0.42903086,2.13954879,0.06788658,0.48648364,0.43626372,0.00155670
-2.44622311,2.94764952,0.03048623,0.14546016,0.42452504,2.16046510,0.07124787,0.48875112,0.44586441,0.00157349
-2.44022011,2.96986501,0.03128474,0.14494987,0.41879074,2.17302170,0.07453554,0.48955650,0.45377494,0.00158681
-2.43421711,2.98080257,0.03189556,0.14377875,0.41182238,2.17694668,0.07770868,0.48883603,0.45986402,0.00159624
-2.42821411,2.98022691,0.03230818,0.14195930,0.40363693,2.17213704,0.08072951,0.48655686,0.46403045,0.00160148
-2.42221111,2.96812697,0.03251624,0.13951582,0.39427491,2.15865886,0.08356370,0.48271834,0.46620607,0.00160232
-2.41620810,2.94471123,0.03251771,0.13648369,0.38380033,2.13674163,0.08618068,0.47735185,0.46635763,0.00159866
-2.41020510,2.91039539,0.03231492,0.13290831,0.37229970,2.10676729,0.08855372,0.47051935,0.46448750,0.00159049
-2.40420210,2.86578328,0.03191441,0.12884369,0.35988014,2.06925443,0.09065994,0.46231062,0.46063317,0.00157789
-2.39819910,2.81164216,0.03132663,0.12435084,0.34666667,2.02483866,0.09248018,0.45283945,0.45486561,0.00156103
-2.39219610,2.74887379,0.03056552,0.11949599,0.33279893,1.97425008,0.09399884,0.44223908,0.44728664,0.00154014
-2.38619310,2.67848277,0.02964798,0.11434870,0.31842739,1.91828901,0.09520368,0.43065710,0.43802548,0.00151549
-2.38019010,2.60154386,0.02859325,0.10898005,0.30370944,1.85780125,0.09608553,0.41825020,0.42723459,0.00148741
-2.37418709,2.51916992,0.02742224,0.10346078,0.28880542,1.79365386,0.09663815,0.40517898,0.41508519,0.00145623
-2.36818409,2.43248186,0.02615682,0.09785970,0.27387478,1.72671266,0.09685807,0.39160329,0.40176251,0.00142231
-2.36218109,2.34258197,0.02481916,0.09224221,0.25907271,1.65782230,0.09674447,0.37767807,0.38746113,0.00138598
-2.35617809,2.25053163,0.02343112,0.08666911,0.24454715,1.58778957,0.09629920,0.36355013,0.37238063,0.00134758
-2.35017509,2.15733394,0.02201361,0.08119564,0.23043644,1.51737044,0.09552686,0.34935579,0.35672155,0.00130744
-2.34417209,2.06392167,0.02058618,0.07587085,0.21686754,1.44726105,0.09443490,0.33521952,0.34068203,0.00126585
-2.33816908,1.97115044,0.01916659,0.07073723,0.20395490,1.37809256,0.09303389,0.32125341,0.32445499,0.00122310
-2.33216608,1.87979665,0.01777054,0.06583053,0.19179989,1.31042967,0.09133766,0.30755752,0.30822608,0.00117945
-2.32616308,1.79055959,0.01641151,0.06117995,0.18049068,1.24477220,0.08936358,0.29422083,0.29217216,0.00113515
-2.32016008,1.70406672,0.01510068,0.05680836,0.17010256,1.18155928,0.08713267,0.28132259,0.27646048,0.00109045
-2.31415708,1.62088112,0.01384694,0.05273282,0.16069848,1.12117520,0.08466971,0.26893396,0.26124823,0.00104558
-2.30815408,1.54150995,0.01265700,0.04896508,0.15232978,1.06395636,0.08200318,0.25711960,0.24668253,0.00100079
-2.30215108,1.46641302,0.01153558,0.04551220,0.14503687,1.01019839,0.07916514,0.24593906,0.23290057,0.00095633
-2.29614807,1.39601022,0.01048554,0.04237719,0.13884991,0.96016279,0.07619083,0.23544786,0.22002981,0.00091246
-2.29014507,1.33068733,0.00950822,0.03955961,0.13378927,0.91408260,0.07311820,0.22569805,0.20818813,0.00086943
-2.28414207,1.27079948,0.00860359,0.03705608,0.12986579,0.87216650,0.06998724,0.21673825,0.19748373,0.00082753
-2.27813907,1.21667192,0.00777054,0.03486082,0.12708083,0.83460115,0.06683920,0.20861316,0.18801480,0.00078704
-2.27213607,1.16859827,0.00700712,0.03296600,0.12542606,0.80155173,0.06371560,0.20136251,0.17986878,0.00074822
-2.26613307,1.12683622,0.00631072,0.03136206,0.12488307,0.77316067,0.06065733,0.19501968,0.17312131,0.00071136
-2.26013007,1.09160128,0.00567831,0.03003795,0.12542285,0.74954485,0.05770354,0.18961002,0.16783481,0.00067672
-2.25412706,1.06305908,0.00510650,0.02898124,0.12700523,0.73079165,0.05489066,0.18514901,0.16405678,0.00064451
-2.24812406,1.04131702,0.00459175,0.02817827,0.12957831,0.71695421,0.05225148,0.18164051,0.16181792,0.00061494
-2.24212106,1.02641602,0.00413043,0.02761415,0.13307807,0.70804652,0.04981432,0.17907525,0.16113015,0.00058818
-2.23611806,1.01832303,0.00371889,0.02727280,0.13742814,0.70403872,0.04760232,0.17742961,0.16198471,0.00056434
-2.23011506,1.01692515,0.00335350,0.02713699,0.14253995,0.70485307,0.04563300,0.17666499,0.16435051,0.00054347
-2.22411206,1.02202578,0.00303072,0.02718837,0.14831308,0.71036108,0.04391798,0.17672766,0.16817272,0.00052558
-2.21810905,1.03334331,0.00274708,0.02740752,0.15463620,0.72038190,0.04246288,0.17754929,0.17337198,0.00051063
-2.21210605,1.05051238,0.00249920,0.02777406,0.16138821,0.73468237,0.04126751,0.17904809,0.17984416,0.00049850
-2.20610305,1.07308800,0.00228383,0.02826679,0.16843993,0.75297848,0.04032621,0.18113051,0.18746078,0.00048905
-2.20010005,1.10055206,0.00209782,0.02886385,0.17565606,0.77493840,0.03962833,0.18369346,0.19607029,0.00048206
-2.19409705,1.13232210,0.00193817,0.02954296,0.18289755,0.80018679,0.03915891,0.18662690,0.20550007,0.00047730
-2.18809405,1.16776173,0.00180198,0.03028168,0.19002406,0.82831014,0.03889941,0.18981667,0.21555919,0.00047450
-2.18209105,1.20619234,0.00168653,0.03105762,0.19689674,0.85886279,0.03882848,0.19314748,0.22604197,0.00047335
-2.17608804,1.24690525,0.00158924,0.03184880,0.20338095,0.89137341,0.03892278,0.19650575,0.23673207,0.00047356
-2.17008504,1.28917395,0.00150771,0.03263390,0.20934900,0.92535147,0.03915774,0.19978239,0.24740711,0.00047482
-2.16408204,1.33226580,0.00143969,0.03339257,0.21468277,0.96029351,0.03950826,0.20287519,0.25784365,0.00047682
-2.15807904,1.37545285,0.00138317,0.03410566,0.21927605,0.99568908,0.03994930,0.20569086,0.26782230,0.00047927
-2.15207604,1.41802140,0.00133631,0.03475550,0.22303673,1.03102604,0.04045639,0.20814659,0.27713281,0.00048191
-2.14607304,1.45928032,0.00129745,0.03532613,0.22588846,1.06579537,0.04100601,0.21017113,0.28557901,0.00048447
-2.14007004,1.49856799,0.00126516,0.03580343,0.22777209,1.09949560,0.04157583,0.21170541,0.29298323,0.00048674
-2.13406703,1.53525810,0.00123819,0.03617538,0.22864659,1.13163676,0.04214490,0.21270269,0.29919030,0.00048853
-2.12806403,1.56876462,0.00121551,0.03643208,0.22848956,1.16174446,0.04269374,0.21312833,0.30407080,0.00048966
-2.12206103,1.59854622,0.00119623,0.03656595,0.22729735,1.18936404,0.04320428,0.21295930,0.30752348,0.00049000
-2.11605803,1.62411059,0.00117966,0.03657174,0.22508476,1.21406524,0.04365994,0.21218341,0.30947694,0.00048943
-2.11005503,1.64501902,0.00116529,0.03644663,0.22188443,1.23544763,0.04404554,0.21079854,0.30989029,0.00048787
-2.10405203,1.66089171,0.00115274,0.03619027,0.21774585,1.25314690,0.04434733,0.20881179,0.30875310,0.00048524
-2.09804902,1.67141385,0.00114182,0.03580476,0.21273418,1.26684223,0.04455301,0.20623874,0.30608439,0.00048149
-2.09204602,1.67634288,0.00113248,0.03529476,0.20692885,1.27626466,0.04465184,0.20310287,0.30193105,0.00047658
-2.08604302,1.67551665,0.00112483,0.03466738,0.20042206,1.28120634,0.04463483,0.19943518,0.29636553,0.00047050
-2.08004002,1.66886259,0.00111917,0.03393228,0.19331715,1.28153054,0.04449494,0.19527400,0.28948315,0.00046323
-2.07403702,1.65640729,0.00111598,0.03310160,0.18572700,1.27718178,0.04422741,0.19066510,0.28139897,0.00045478
-2.06803402,1.63828627,0.00111594,0.03218992,0.17777248,1.26819595,0.04383009,0.18566189,0.27224460,0.00044516
-2.06203102,1.61475322,0.00111997,0.03121423,0.16958091,1.25470961,0.04330384,0.18032589,0.26216478,0.00043441
-2.05602801,1.58618803,0.00112921,0.03019386,0.16128460,1.23696805,0.04265288,0.17472717,0.25131419,0.00042257
-2.05002501,1.55310310,0.00114510,0.02915036,0.15301960,1.21533137,0.04188521,0.16894487,0.23985422,0.00040972
-2.04402201,1.51614700,0.00116935,0.02810739,0.14492441,1.19027822,0.04101284,0.16306761,0.22795017,0.00039592
-2.03801901,1.47610498,0.00120398,0.02709047,0.13713890,1.16240642,0.04005207,0.15719371,0.21576854,0.00038129
-2.03201601,1.43389585,0.00125132,0.02612685,0.12980319,1.13243033,0.03902360,0.15143121,0.20347477,0.00036595
-2.02601301,1.39056467,0.00131401,0.02524515,0.12305664,1.10117448,0.03795251,0.14589749,0.19123121,0.00035002
-2.02001001,1.34727105,0.00139498,0.02447505,0.11703677,1.06956342,0.03686811,0.14071854,0.17919542,0.00033369
-2.01400700,1.30527306,0.00149743,0.02384688,0.11187810,1.03860777,0.03580369,0.13602779,0.16751871,0.00031711
-2.00800400,1.26590676,0.00162477,0.02339115,0.10771098,1.00938659,0.03479600,0.13196440,0.15634497,0.00030049
-2.00200100,1.23056162,0.00178059,0.02313800,0.10466008,0.98302642,0.03388468,0.12867118,0.14580959,0.00028402
-1.99599800,1.20065243,0.00196854,0.02311661,0.10284288,0.96067744,0.03311150,0.12629193,0.13603861,0.00026791
-1.98999500,1.17758804,0.00219227,0.02335453,0.10236776,0.94348731,0.03251949,0.12496843,0.12714790,0.00025236
-1.98399200,1.16273801,0.00245530,0.02387694,0.10333196,0.93257324,0.03215192,0.12483702,0.11924240,0.00023759
-1.97798899,1.15739769,0.00276087,0.02470594,0.10581931,0.92899326,0.03205120,0.12602484,0.11241539,0.00022379
-1.97198599,1.16275295,0.00311185,0.02585975,0.10989766,0.93371729,0.03225777,0.12864592,0.10674775,0.00021115
-1.96598299,1.17984535,0.00351057,0.02735193,0.11561634,0.94759894,0.03280885,0.13279711,0.10230718,0.00019981
-1.95997999,1.20953892,0.00395864,0.02919064,0.12300342,0.97134885,0.03373726,0.13855409,0.09914741,0.00018993
-1.95397699,1.25248954,0.00445686,0.03137794,0.13206309,1.00551047,0.03507021,0.14596748,0.09730741,0.00018161
-1.94797399,1.30911796,0.00500503,0.03390918,0.14277316,1.05043898,0.03682818,0.15505933,0.09681061,0.00017493
-1.94197099,1.37958741,0.00560187,0.03677251,0.15508293,1.10628420,0.03902385,0.16581994,0.09766407,0.00016994
-1.93596798,1.46378678,0.00624488,0.03994850,0.16891144,1.17297813,0.04166118,0.17820547,0.09985788,0.00016664
-1.92996498,1.56132008,0.00693031,0.04341005,0.18414639,1.25022763,0.04473468,0.19213610,0.10336450,0.00016501
-1.92396198,1.67150294,0.00765311,0.04712233,0.20064371,1.33751289,0.04822876,0.20749522,0.10813838,0.00016498
-1.91795898,1.79336660,0.00840692,0.05104315,0.21822806,1.43409174,0.05211748,0.22412954,0.11411577,0.00016646
-1.91195598,1.92566965,0.00918414,0.05512338,0.23669428,1.53901019,0.05636438,0.24185029,0.12121476,0.00016931
-1.90595298,2.06691774,0.00997603,0.05930777,0.25580978,1.65111902,0.06092278,0.26043550,0.12933566,0.00017339
-1.89994997,2.21539086,0.01077287,0.06353589,0.27531803,1.76909626,0.06573618,0.27963352,0.13836176,0.00017850
-1.89394697,2.36917795,0.01156410,0.06774341,0.29494306,1.89147504,0.07073917,0.29916752,0.14816041,0.00018445
-1.88794397,2.52621799,0.01233864,0.07186342,0.31439482,2.01667633,0.07585853,0.31874113,0.15858462,0.00019101
-1.88194097,2.68434652,0.01308508,0.07582810,0.33337541,2.14304548,0.08101464,0.33804485,0.16947499,0.00019797
-1.87593797,2.84134649,0.01379200,0.07957031,0.35158587,2.26889177,0.08612326,0.35676331,0.18066212,0.00020507
-1.86993497,2.99500181,0.01444835,0.08302541,0.36873344,2.39252959,0.09109743,0.37458295,0.19196937,0.00021211
-1.86393197,3.14315195,0.01504366,0.08613292,0.38453898,2.51232010,0.09584963,0.39120002,0.20321604,0.00021884
-1.85792896,3.28374588,0.01556845,0.08883823,0.39874420,2.62671183,0.10029401,0.40632854,0.21422074,0.00022507
-1.85192596,3.41489340,0.01601451,0.09109413,0.41111867,2.73427898,0.10434875,0.41970800,0.22480507,0.00023059
-1.84592296,3.53491213,0.01637513,0.09286217,0.42146602,2.83375597,0.10793831,0.43111044,0.23479729,0.00023523
-1.83991996,3.64236840,0.01664538,0.09411379,0.42962936,2.92406691,0.11099563,0.44034674,0.24403613,0.00023886
-1.83391696,3.73611052,0.01682224,0.09483118,0.43549548,3.00434913,0.11346405,0.44727180,0.25237434,0.00024135
-1.82791396,3.81529313,0.01690477,0.09500778,0.43899782,3.07396956,0.11529909,0.45178843,0.25968209,0.00024261
-1.82191096,3.87939186,0.01689413,0.09464851,0.44011798,3.13253358,0.11646976,0.45384980,0.26584997,0.00024259
-1.81590795,3.92820744,0.01679357,0.09376969,0.43888572,3.17988591,0.11695954,0.45346032,0.27079152,0.00024126
-1.80990495,3.96185944,0.01660837,0.09239852,0.43537747,3.21610353,0.11676695,0.45067507,0.27444518,0.00023864
-1.80390195,3.98076975,0.01634568,0.09057241,0.42971347,3.24148100,0.11590553,0.44559750,0.27677558,0.00023477
-1.79789895,3.98563664,0.01601433,0.08833789,0.42205347,3.25650877,0.11440353,0.43837590,0.27777416,0.00022970
-1.79189595,3.97740042,0.01562455,0.08574941,0.41259143,3.26184557,0.11230299,0.42919845,0.27745896,0.00022353
-1.78589295,3.95720237,0.01518772,0.08286787,0.40154925,3.25828594,0.10965852,0.41828724,0.27587382,0.00021636
-1.77988994,3.92633864,0.01471600,0.07975910,0.38916986,3.24672453,0.10653563,0.40589147,0.27308673,0.00020834
-1.77388694,3.88621110,0.01422201,0.07649216,0.37570997,3.22811864,0.10300879,0.39228010,0.26918768,0.00019958
-1.76788394,3.83827741,0.01371845,0.07313776,0.36143277,3.20345078,0.09915931,0.37773422,0.26428592,0.00019025
-1.76188094,3.78400227,0.01321781,0.06976657,0.34660079,3.17369277,0.09507300,0.36253945,0.25850679,0.00018049
-1.75587794,3.72481205,0.01273198,0.06644773,0.33146937,3.13977314,0.09083783,0.34697863,0.25198834,0.00017045
-1.74987494,3.66205449,0.01227200,0.06324735,0.31628075,3.10254904,0.08654160,0.33132503,0.24487774,0.00016027
-1.74387194,3.59696519,0.01184781,0.06022732,0.30125917,3.06278399,0.08226976,0.31583640,0.23732780,0.00015008
-1.73786893,3.53064188,0.01146802,0.05744414,0.28660699,3.02113212,0.07810330,0.30074983,0.22949363,0.00014002
-1.73186593,3.46402733,0.01113978,0.05494799,0.27250206,2.97812947,0.07411706,0.28627771,0.22152955,0.00013019
-1.72586293,3.39790119,0.01086869,0.05278209,0.25909621,2.93419253,0.07037815,0.27260482,0.21358649,0.00012069
-1.71985993,3.33288043,0.01065880,0.05098205,0.24651497,2.88962347,0.06694477,0.25988643,0.20580985,0.00011159
-1.71385693,3.26942789,0.01051260,0.04957562,0.23485838,2.84462166,0.06386539,0.24824761,0.19833786,0.00010295
-1.70785393,3.20786776,0.01043117,0.04858250,0.22420276,2.79930034,0.06117819,0.23778347,0.19130054,0.00009483
-1.70185093,3.14840663,0.01041427,0.04801429,0.21460325,2.75370716,0.05891088,0.22856024,0.18481912,0.00008726
-1.69584792,3.09115840,0.01046059,0.04787470,0.20609700,2.70784720,0.05708076,0.22061724,0.17900601,0.00008024
-1.68984492,3.03617138,0.01056793,0.04815978,0.19870664,2.66170685,0.05569513,0.21396920,0.17396500,0.00007377
-1.68384192,2.98345542,0.01073345,0.04885827,0.19244393,2.61527702,0.05475184,0.20860921,0.16979178,0.00006786
-1.67783892,2.93300763,0.01095397,0.04995215,0.18731326,2.56857405,0.05424007,0.20451170,0.16657456,0.00006248
-1.67183592,2.88483472,0.01122615,0.05141712,0.18331479,2.52165721,0.05414121,0.20163562,0.16439461,0.00005760
-1.66583292,2.83897085,0.01154679,0.05322325,0.18044713,2.47464141,0.05442989,0.19992736,0.16332660,0.00005320
-1.65982991,2.79548967,0.01191297,0.05533563,0.17870921,2.42770465,0.05507498,0.19932361,0.16343865,0.00004923
-1.65382691,2.75451014,0.01232222,0.05771506,0.17810139,2.38108942,0.05604070,0.19975373,0.16479191,0.00004565
-1.64782391,2.71619573,0.01277261,0.06031883,0.17862571,2.33509827,0.05728761,0.20114175,0.16743964,0.00004244
-1.64182091,2.68074708,0.01326279,0.06310141,0.18028513,2.29008367,0.05877360,0.20340797,0.17142571,0.00003954
-1.63581791,2.64838898,0.01379193,0.06601529,0.18308203,2.24643278,0.06045487,0.20646995,0.17678261,0.00003693
-1.62981491,2.61935226,0.01435963,0.06901166,0.18701584,2.20454812,0.06228673,0.21024321,0.18352889,0.00003456
-1.62381191,2.59385213,0.01496571,0.07204127,0.19208013,2.16482531,0.06422438,0.21464139,0.19166628,0.00003241
-1.61780890,2.57206421,0.01561002,0.07505510,0.19825918,2.12762911,0.06622365,0.21957616,0.20117654,0.00003045
-1.61180590,2.55410012,0.01629216,0.07800517,0.20552448,2.09326935,0.06824155,0.22495690,0.21201833,0.00002865
-1.60580290,2.53998411,0.01701112,0.08084521,0.21383115,2.06197823,0.07023689,0.23069028,0.22412415,0.00002699
-1.59979990,2.52963259,0.01776506,0.08353138,0.22311482,2.03389021,0.07217075,0.23667983,0.23739783,0.00002545
-1.59379690,2.52283789,0.01855092,0.08602294,0.23328896,2.00902600,0.07400697,0.24282570,0.25171265,0.00002402
-1.58779390,2.51925783,0.01936422,0.08828283,0.24424319,1.98728164,0.07571252,0.24902467,0.26691032,0.00002268
