energy_ev,total_up,Ga_p_up,Ga_d_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.33966983,0.82220253,0.02307629,0.00000000,0.01189867,0.53913094,0.19579863,0.37928806
-5.33366683,0.86329963,0.02346478,0.00000000,0.01231298,0.56307124,0.21122680,0.39606958
-5.32766383,0.90566009,0.02378270,0.00000000,0.01270622,0.58737719,0.22725438,0.41287673
-5.32166083,0.94860934,0.02401855,0.00000000,0.01307002,0.61162994,0.24371076,0.42942689
-5.31565783,0.99147530,0.02416488,0.00000000,0.01339694,0.63542574,0.26040992,0.44544953
-5.30965483,1.03359752,0.02421856,0.00000000,0.01368056,0.65838176,0.27715251,0.46069011
-5.30365183,1.07433657,0.02418074,0.00000000,0.01391556,0.68014145,0.29372860,0.47491374
-5.29764882,1.11308362,0.02405682,0.00000000,0.01409775,0.70037945,0.30992133,0.48790840
-5.29164582,1.14927029,0.02385619,0.00000000,0.01422409,0.71880621,0.32551126,0.49948783
-5.28564282,1.18237872,0.02359192,0.00000000,0.01429265,0.73517225,0.34028153,0.50949418
-5.27963982,1.21195178,0.02328025,0.00000000,0.01430262,0.74927206,0.35402352,0.51780038
-5.27363682,1.23760320,0.02294005,0.00000000,0.01425423,0.76094766,0.36654296,0.52431216
-5.26763382,1.25902728,0.02259216,0.00000000,0.01414870,0.77009175,0.37766624,0.52896988
-5.26163082,1.27600790,0.02225870,0.00000000,0.01398814,0.77665015,0.38724664,0.53174989
-5.25562781,1.28842627,0.02196229,0.00000000,0.01377552,0.78062371,0.39517023,0.53266550
-5.24962481,1.29626714,0.02172536,0.00000000,0.01351453,0.78206918,0.40136111,0.53176744
-5.24362181,1.29962278,0.02156933,0.00000000,0.01320952,0.78109916,0.40578588,0.52914365
-5.23761881,1.29869467,0.02151396,0.00000000,0.01286540,0.77788082,0.40845682,0.52491843
-5.23161581,1.29379219,0.02157665,0.00000000,0.01248756,0.77263338,0.40943393,0.51925076
-5.22561281,1.28532850,0.02177191,0.00000000,0.01208175,0.76562421,0.40882534,0.51233188
-5.21960980,1.27381330,0.02211081,0.00000000,0.01165399,0.75716374,0.40678633,0.50438206
-5.21360680,1.25984276,0.02260063,0.00000000,0.01121048,0.74759905,0.40351677,0.49564658
-5.20760380,1.24408663,0.02324462,0.00000000,0.01075749,0.73730653,0.39925709,0.48639113
-5.20160080,1.22727333,0.02404180,0.00000000,0.01030128,0.72668364,0.39428301,0.47689662
-5.19559780,1.21017308,0.02498705,0.00000000,0.00984797,0.71614026,0.38889906,0.46745365
-5.18959480,1.19358005,0.02607118,0.00000000,0.00940350,0.70608970,0.38343132,0.45835681
-5.18359180,1.17829393,0.02728120,0.00000000,0.00897350,0.69693995,0.37821948,0.44989900
-5.17758879,1.16510168,0.02860077,0.00000000,0.00856322,0.68908530,0.37360860,0.44236595
-5.17158579,1.15476005,0.03001064,0.00000000,0.00817752,0.68289867,0.36994079,0.43603110
-5.16558279,1.14797925,0.03148928,0.00000000,0.00782074,0.67872485,0.36754709,0.43115096
-5.15957979,1.14540840,0.03301353,0.00000000,0.00749674,0.67687477,0.36673979,0.42796114
-5.15357679,1.14762282,0.03455932,0.00000000,0.00720883,0.67762092,0.36780526,0.42667287
-5.14757379,1.15511346,0.03610242,0.00000000,0.00695981,0.68119385,0.37099769,0.42747029
-5.14157079,1.16827850,0.03761912,0.00000000,0.00675194,0.68777962,0.37653348,0.43050819
-5.13556778,1.18741690,0.03908696,0.00000000,0.00658699,0.69751824,0.38458679,0.43591035
-5.12956478,1.21272407,0.04048531,0.00000000,0.00646628,0.71050261,0.39528589,0.44376814
-5.12356178,1.24428919,0.04179588,0.00000000,0.00639069,0.72677815,0.40871060,0.45413957
-5.11755878,1.28209418,0.04300318,0.00000000,0.00636077,0.74634259,0.42489073,0.46704838
-5.11155578,1.32601412,0.04409475,0.00000000,0.00637672,0.76914605,0.44380553,0.48248329
-5.10555278,1.37581896,0.04506135,0.00000000,0.00643848,0.79509109,0.46538409,0.50039737
-5.09954977,1.43117656,0.04589698,0.00000000,0.00654579,0.82403291,0.48950680,0.52070737
-5.09354677,1.49165686,0.04659874,0.00000000,0.00669818,0.85577952,0.51600767,0.54329319
-5.08754377,1.55673733,0.04716664,0.00000000,0.00689500,0.89009217,0.54467763,0.56799761
-5.08154077,1.62580980,0.04760327,0.00000000,0.00713550,0.92668603,0.57526860,0.59462614
-5.07553777,1.69818848,0.04791343,0.00000000,0.00741875,0.96523136,0.60749843,0.62294747
-5.06953477,1.77311941,0.04810367,0.00000000,0.00774368,1.00535537,0.64105638,0.65269435
-5.06353177,1.84979128,0.04818184,0.00000000,0.00810905,1.04664492,0.67560921,0.68356525
-5.05752876,1.92734738,0.04815659,0.00000000,0.00851341,1.08865021,0.71080757,0.71522678
-5.05152576,2.00489865,0.04803700,0.00000000,0.00895507,1.13088961,0.74629257,0.74731710
-5.04552276,2.08153764,0.04783211,0.00000000,0.00943202,1.17285567,0.78170232,0.77945022
-5.03951976,2.15635285,0.04755061,0.00000000,0.00994192,1.21402223,0.81667821,0.81122119
-5.03351676,2.22844333,0.04720053,0.00000000,0.01048200,1.25385264,0.85087082,0.84221235
-5.02751376,2.29693307,0.04678903,0.00000000,0.01104901,1.29180889,0.88394524,0.87200019
-5.02151076,2.36098480,0.04632228,0.00000000,0.01163920,1.32736144,0.91558564,0.90016299
-5.01550775,2.41981290,0.04580534,0.00000000,0.01224824,1.35999962,0.94549916,0.92628886
-5.00950475,2.47269525,0.04524218,0.00000000,0.01287122,1.38924212,0.97341905,0.94998410
-5.00350175,2.51898365,0.04463568,0.00000000,0.01350264,1.41464752,0.99910702,0.97088154
-4.99749875,2.55811296,0.04398776,0.00000000,0.01413639,1.43582445,1.02235514,0.98864879
-4.99149575,2.58960876,0.04329948,0.00000000,0.01476589,1.45244115,1.04298710,1.00299605
-4.98549275,2.61309375,0.04257119,0.00000000,0.01538404,1.46423410,1.06085939,1.01368327
-4.97948974,2.62829291,0.04180277,0.00000000,0.01598345,1.47101570,1.07586221,1.02052661
-4.97348674,2.63503761,0.04099377,0.00000000,0.01655649,1.47268044,1.08792048,1.02340381
-4.96748374,2.63326876,0.04014364,0.00000000,0.01709548,1.46920975,1.09699491,1.02225843
-4.96148074,2.62303904,0.03925200,0.00000000,0.01759289,1.46067501,1.10308330,1.01710283
-4.95547774,2.60451423,0.03831881,0.00000000,0.01804156,1.44723880,1.10622183,1.00801967
-4.94947474,2.57797349,0.03734459,0.00000000,0.01843484,1.42915414,1.10648641,0.99516190
-4.94347174,2.54380843,0.03633064,0.00000000,0.01876686,1.40676155,1.10399378,0.97875113
-4.93746873,2.50252051,0.03527920,0.00000000,0.01903272,1.38048399,1.09890204,0.95907438
-4.93146573,2.45471670,0.03419358,0.00000000,0.01922861,1.35081946,1.09141048,0.93647902
-4.92546273,2.40110268,0.03307828,0.00000000,0.01935199,1.31833140,1.08175822,0.91136620
-4.91945973,2.34247353,0.03193900,0.00000000,0.01940167,1.28363688,1.07022145,0.88418258
-4.91345673,2.27970139,0.03078268,0.00000000,0.01937783,1.24739272,1.05710910,0.85541059
-4.90745373,2.21372014,0.02961735,0.00000000,0.01928199,1.21027987,1.04275659,0.82555743
-4.90145073,2.14550700,0.02845208,0.00000000,0.01911700,1.17298635,1.02751800,0.79514297
-4.89544772,2.07606132,0.02729666,0.00000000,0.01888684,1.13618913,1.01175633,0.76468688
-4.88944472,2.00638106,0.02616147,0.00000000,0.01859650,1.10053561,0.99583257,0.73469545
-4.88344172,1.93743762,0.02505702,0.00000000,0.01825175,1.06662521,0.98009362,0.70564825
-4.87743872,1.87014984,0.02399373,0.00000000,0.01785891,1.03499177,0.96485981,0.67798536
-4.87143572,1.80535834,0.02298144,0.00000000,0.01742459,1.00608755,0.95041259,0.65209544
-4.86543272,1.74380120,0.02202910,0.00000000,0.01695544,0.98026933,0.93698292,0.62830513
-4.85942971,1.68609236,0.02114438,0.00000000,0.01645794,0.95778741,0.92474136,0.60687028
-4.85342671,1.63270360,0.02033335,0.00000000,0.01593816,0.93877809,0.91379017,0.58796928
-4.84742371,1.58395145,0.01960017,0.00000000,0.01540161,0.92325995,0.90415821,0.57169892
-4.84142071,1.53998957,0.01894694,0.00000000,0.01485313,0.91113429,0.89579897,0.55807292
-4.83541771,1.50080740,0.01837352,0.00000000,0.01429677,0.90218992,0.88859201,0.54702332
-4.82941471,1.46623519,0.01787754,0.00000000,0.01373579,0.89611212,0.88234798,0.53840468
-4.82341171,1.43595545,0.01745445,0.00000000,0.01317271,0.89249553,0.87681691,0.53200102
-4.81740870,1.40952043,0.01709770,0.00000000,0.01260935,0.89086066,0.87169963,0.52753526
-4.81140570,1.38637478,0.01679898,0.00000000,0.01204691,0.89067305,0.86666172,0.52468084
-4.80540270,1.36588259,0.01654855,0.00000000,0.01148618,0.89136477,0.86134934,0.52307491
-4.79939970,1.34735738,0.01633564,0.00000000,0.01092759,0.89235688,0.85540616,0.52233285
-4.79339670,1.33009369,0.01614889,0.00000000,0.01037143,0.89308229,0.84849057,0.52206328
-4.78739370,1.31339881,0.01597680,0.00000000,0.00981796,0.89300779,0.84029226,0.52188298
-4.78139070,1.29662310,0.01580821,0.00000000,0.00926754,0.89165446,0.83054729,0.52143129
-4.77538769,1.27918750,0.01563269,0.00000000,0.00872073,0.88861545,0.81905105,0.52038313
-4.76938469,1.26060699,0.01544098,0.00000000,0.00817837,0.88357052,0.80566824,0.51846035
-4.76338169,1.24050892,0.01522528,0.00000000,0.00764161,0.87629672,0.79033968,0.51544079
-4.75737869,1.21864557,0.01497951,0.00000000,0.00711192,0.86667474,0.77308542,0.51116491
-4.75137569,1.19490045,0.01469951,0.00000000,0.00659110,0.85469094,0.75400421,0.50553957
-4.74537269,1.16928831,0.01438306,0.00000000,0.00608116,0.84043495,0.73326941,0.49853913
-4.73936968,1.14194912,0.01402992,0.00000000,0.00558434,0.82409321,0.71112174,0.49020376
-4.73336668,1.11313665,0.01364166,0.00000000,0.00510297,0.80593888,0.68785916,0.48063526
-4.72736368,1.08320241,0.01322159,0.00000000,0.00463941,0.78631883,0.66382470,0.46999071
-4.72136068,1.05257615,0.01277439,0.00000000,0.00419594,0.76563831,0.63939291,0.45847431
-4.71535768,1.02174407,0.01230595,0.00000000,0.00377470,0.74434448,0.61495562,0.44632799
-4.70935468,0.99122610,0.01182298,0.00000000,0.00337762,0.72290931,0.59090786,0.43382126
-4.70335168,0.96155341,0.01133272,0.00000000,0.00300637,0.70181302,0.56763473,0.42124082
-4.69734867,0.93324758,0.01084263,0.00000000,0.00266230,0.68152879,0.54549981,0.40888055
-4.69134567,0.90680227,0.01036010,0.00000000,0.00234648,0.66250929,0.52483565,0.39703218
-4.68534267,0.88266829,0.00989222,0.00000000,0.00205968,0.64517580,0.50593685,0.38597714
-4.67933967,0.86124278,0.00944558,0.00000000,0.00180241,0.62991012,0.48905588,0.37597981
-4.67333667,0.84286257,0.00902618,0.00000000,0.00157498,0.61704936,0.47440175,0.36728233
-4.66733367,0.82780189,0.00863932,0.00000000,0.00137754,0.60688380,0.46214145,0.36010103
-4.66133067,0.81627410,0.00828962,0.00000000,0.00121024,0.59965736,0.45240383,0.35462435
-4.65532766,0.80843692,0.00798112,0.00000000,0.00107323,0.59557028,0.44528566,0.35101217
-4.64932466,0.80440038,0.00771735,0.00000000,0.00096683,0.59478365,0.44085917,0.34939612
-4.64332166,0.80423666,0.00750153,0.00000000,0.00089160,0.59742493,0.43918072,0.34988078
-4.63731866,0.80799078,0.00733673,0.00000000,0.00084845,0.60359391,0.44029969,0.35254525
-4.63131566,0.81569127,0.00722609,0.00000000,0.00083874,0.61336842,0.44426721,0.35744473
-4.62531266,0.82735974,0.00717301,0.00000000,0.00086433,0.62680911,0.45114393,0.36461197
-4.61930965,0.84301861,0.00718137,0.00000000,0.00092769,0.64396289,0.46100638,0.37405817
-4.61330665,0.86269636,0.00725566,0.00000000,0.00103193,0.66486456,0.47395146,0.38577321
-4.60730365,0.88642988,0.00740108,0.00000000,0.00118080,0.68953648,0.49009867,0.39972524
-4.60130065,0.91426358,0.00762362,0.00000000,0.00137872,0.71798624,0.50958988,0.41585939
-4.59529765,0.94624554,0.00793004,0.00000000,0.00163073,0.75020241,0.53258662,0.43409610
-4.58929465,0.98242071,0.00832779,0.00000000,0.00194239,0.78614883,0.55926484,0.45432896
-4.58329165,1.02282180,0.00882482,0.00000000,0.00231973,0.82575772,0.58980744,0.47642250
-4.57728864,1.06745846,0.00942939,0.00000000,0.00276905,0.86892226,0.62439475,0.50021024
-4.57128564,1.11630549,0.01014973,0.00000000,0.00329677,0.91548926,0.66319343,0.52549337
-4.56528264,1.16929093,0.01099369,0.00000000,0.00390916,0.96525253,0.70634426,0.55204032
-4.55927964,1.22628484,0.01196829,0.00000000,0.00461214,1.01794758,0.75394936,0.57958753
-4.55327664,1.28708959,0.01307928,0.00000000,0.00541095,1.07324819,0.80605938,0.60784173
-4.54727364,1.35143239,0.01433067,0.00000000,0.00630987,1.13076517,0.86266124,0.63648365
-4.54127064,1.41896050,0.01572423,0.00000000,0.00731191,1.19004788,0.92366708,0.66517335
-4.53526763,1.48923974,0.01725905,0.00000000,0.00841847,1.25058832,0.98890491,0.69355700
-4.52926463,1.56175637,0.01893113,0.00000000,0.00962910,1.31182804,1.05811148,0.72127480
-4.52326163,1.63592248,0.02073305,0.00000000,0.01094120,1.37316755,1.13092789,0.74796991
-4.51725863,1.71108480,0.02265375,0.00000000,0.01234984,1.43397799,1.20689825,0.77329787
-4.51125563,1.78653660,0.02467839,0.00000000,0.01384759,1.49361471,1.28547173,0.79693603
-4.50525263,1.86153233,0.02678839,0.00000000,0.01542451,1.55143201,1.36600818,0.81859268
-4.49924962,1.93530447,0.02896162,0.00000000,0.01706811,1.60679882,1.44778734,0.83801530
-4.49324662,2.00708194,0.03117265,0.00000000,0.01876356,1.65911443,1.53002162,0.85499751
-4.48724362,2.07610951,0.03339331,0.00000000,0.02049385,1.70782378,1.61187218,0.86938451
-4.48124062,2.14166740,0.03559329,0.00000000,0.02224018,1.75243178,1.69246786,0.88107658
-4.47523762,2.20309037,0.03774087,0.00000000,0.02398234,1.79251612,1.77092656,0.89003057
-4.46923462,2.25978569,0.03980380,0.00000000,0.02569926,1.82773797,1.84637820,0.89625944
-4.46323162,2.31124920,0.04175026,0.00000000,0.02736956,1.85785045,1.91798851,0.89982964
-4.45722861,2.35707890,0.04354979,0.00000000,0.02897217,1.88270427,1.98498273,0.90085683
-4.45122561,2.39698549,0.04517430,0.00000000,0.03048697,1.90225061,2.04666810,0.89949994
-4.44522261,2.43079942,0.04659899,0.00000000,0.03189538,1.91654081,2.10245420,0.89595400
-4.43921961,2.45847402,0.04780317,0.00000000,0.03318094,1.92572321,2.15187006,0.89044215
-4.43321661,2.48008454,0.04877102,0.00000000,0.03432982,1.93003679,2.19457727,0.88320701
-4.42721361,2.49582303,0.04949208,0.00000000,0.03533121,1.92980219,2.23037811,0.87450215
-4.42121061,2.50598905,0.04996166,0.00000000,0.03617758,1.92541003,2.25921844,0.86458359
-4.41520760,2.51097664,0.05018101,0.00000000,0.03686489,1.91730716,2.28118481,0.85370208
-4.40920460,2.51125777,0.05015723,0.00000000,0.03739257,1.90598106,2.29649609,0.84209608
-4.40320160,2.50736316,0.04990308,0.00000000,0.03776339,1.89194320,2.30548966,0.82998594
-4.39719860,2.49986106,0.04943646,0.00000000,0.03798324,1.87571170,2.30860308,0.81756922
-4.39119560,2.48933501,0.04877989,0.00000000,0.03806077,1.85779423,2.30635201,0.80501743
-4.38519260,2.47636168,0.04795971,0.00000000,0.03800690,1.83867172,2.29930561,0.79247407
-4.37918959,2.46148977,0.04700531,0.00000000,0.03783437,1.81878355,2.28806075,0.78005408
-4.37318659,2.44522116,0.04594819,0.00000000,0.03755717,1.79851514,2.27321655,0.76784463
-4.36718359,2.42799521,0.04482117,0.00000000,0.03719000,1.77818824,2.25535053,0.75590704
-4.36118059,2.41017723,0.04365747,0.00000000,0.03674774,1.75805474,2.23499789,0.74427989
-4.35517759,2.39205163,0.04248999,0.00000000,0.03624502,1.73829411,2.21263497,0.73298297
-4.34917459,2.37382039,0.04135062,0.00000000,0.03569585,1.71901486,2.18866784,0.72202210
-4.34317159,2.35560670,0.04026971,0.00000000,0.03511328,1.70025981,2.16342654,0.71139439
-4.33716858,2.33746381,0.03927566,0.00000000,0.03450928,1.68201515,2.13716522,0.70109396
-4.33116558,2.31938850,0.03839460,0.00000000,0.03389457,1.66422269,2.11006793,0.69111775
-4.32516258,2.30133825,0.03765026,0.00000000,0.03327871,1.64679474,2.08225947,0.68147119
-4.31915958,2.28325125,0.03706387,0.00000000,0.03267011,1.62963078,2.05382045,0.67217357
-4.31315658,2.26506777,0.03665420,0.00000000,0.03207620,1.61263502,2.02480533,0.66326287
-4.30715358,2.24675153,0.03643762,0.00000000,0.03150361,1.59573377,1.99526197,0.65479968
