energy_ev,total_up,Hf_p_up,Hf_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-5.02151076,3.45843322,0.89182694,0.59099073,0.00702221,0.29695932,0.05230890,1.93934537
-5.01550775,3.44718754,0.88823038,0.59396736,0.00715859,0.29999910,0.05262072,1.93051317
-5.00950475,3.42468822,0.88267942,0.59512403,0.00728698,0.30246524,0.05278668,1.91508723
-5.00350175,3.39207233,0.87564299,0.59464487,0.00741061,0.30448836,0.05282213,1.89367011
-4.99749875,3.35071854,0.86764115,0.59276330,0.00753352,0.30622280,0.05274606,1.86699975
-4.99149575,3.30222370,0.85923502,0.58975933,0.00766063,0.30784461,0.05258074,1.83593657
-4.98549275,3.24837334,0.85101562,0.58595536,0.00779769,0.30954881,0.05235124,1.80144704
-4.97948974,3.19110646,0.84359176,0.58171065,0.00795113,0.31154590,0.05208487,1.76458426
-4.97348674,3.13247535,0.83757735,0.57741424,0.00812804,0.31405757,0.05181048,1.72646578
-4.96748374,3.07460130,0.83357836,0.57347666,0.00833594,0.31731181,0.05155772,1.68824929
-4.96148074,3.01962731,0.83217976,0.57032049,0.00858264,0.32153748,0.05135621,1.65110682
-4.95547774,2.96966904,0.83393276,0.56836999,0.00887598,0.32695828,0.05123475,1.61619805
-4.94947474,2.92676523,0.83934258,0.56804013,0.00922361,0.33378661,0.05122047,1.58464356
-4.94347174,2.89282911,0.84885708,0.56972528,0.00963272,0.34221713,0.05133800,1.55749873
-4.93746873,2.86960214,0.86285651,0.57378794,0.01010975,0.35242047,0.05160878,1.53572912
-4.93146573,2.85861143,0.88164456,0.58054783,0.01066011,0.36453724,0.05205042,1.52018794
-4.92546273,2.86113218,0.90544086,0.59027183,0.01128793,0.37867245,0.05267613,1.51159645
-4.91945973,2.87815616,0.93437519,0.60316491,0.01199577,0.39489063,0.05349438,1.51052760
-4.91345673,2.91036711,0.96848328,0.61936262,0.01278443,0.41321192,0.05450863,1.51739359
-4.90745373,2.95812382,1.00770448,0.63892521,0.01365278,0.43360905,0.05571724,1.53243746
-4.90145073,3.02145121,1.05188110,0.66183375,0.01459764,0.45600568,0.05711357,1.55572890
-4.89544772,3.10003953,1.10075954,0.68798837,0.01561367,0.48027589,0.05868617,1.58716439
-4.88944472,3.19325158,1.15399310,0.71720864,0.01669347,0.50624518,0.06041915,1.62647129
-4.88344172,3.30013757,1.21114641,0.74923624,0.01782758,0.53369268,0.06229262,1.67321585
-4.87743872,3.41945695,1.27170146,0.78373978,0.01900466,0.56235488,0.06428328,1.72681461
-4.87143572,3.54970662,1.33506508,0.82032155,0.02021174,0.59193052,0.06636503,1.78654872
-4.86543272,3.68915436,1.40057786,0.85852626,0.02143448,0.62208675,0.06850960,1.85158081
-4.85942971,3.83587679,1.46752442,0.89785121,0.02265751,0.65246618,0.07068729,1.92097374
-4.85342671,3.98780057,1.53514492,0.93775778,0.02386484,0.68269485,0.07286758,1.99371074
-4.84742371,4.14274598,1.60264769,0.97768386,0.02504027,0.71239072,0.07501980,2.06871650
-4.84142071,4.29847178,1.66922291,1.01705676,0.02616782,0.74117245,0.07711371,2.14487862
-4.83541771,4.45272046,1.73405709,1.05530640,0.02723222,0.76866837,0.07912008,2.22106916
-4.82941471,4.60326286,1.79634827,1.09187820,0.02821925,0.79452508,0.08101112,2.29616576
-4.82341171,4.74794143,1.85532145,1.12624550,0.02911623,0.81841572,0.08276095,2.36907221
-4.81740870,4.88471137,1.91024418,1.15792100,0.02991229,0.84004743,0.08434596,2.43873803
-4.81140570,5.01167885,1.96044180,1.18646714,0.03059872,0.85916785,0.08574515,2.50417690
-4.80540270,5.12713571,2.00531190,1.21150492,0.03116917,0.87557055,0.08694037,2.56448374
-4.79939970,5.22959015,2.04433767,1.23272112,0.03161979,0.88909913,0.08791659,2.61885024
-4.79339670,5.31779273,2.07709951,1.24987381,0.03194933,0.89964985,0.08866211,2.66657849
-4.78739370,5.39075724,2.10328469,1.26279585,0.03215911,0.90717295,0.08916869,2.70709275
-4.78139070,5.44777612,2.12269440,1.27139659,0.03225291,0.91167241,0.08943174,2.73994889
-4.77538769,5.48842990,2.13524806,1.27566168,0.03223685,0.91320435,0.08945042,2.76484139
-4.76938469,5.51259061,2.14098453,1.27565100,0.03211911,0.91187413,0.08922767,2.78160765
-4.76338169,5.52041876,2.14006010,1.27149499,0.03190967,0.90783229,0.08877025,2.79022945
-4.75737869,5.51235416,2.13274329,1.26338945,0.03161996,0.90126950,0.08808869,2.79083133
-4.75137569,5.48910034,2.11940656,1.25158903,0.03126247,0.89241078,0.08719716,2.78367576
-4.74537269,5.45160326,2.10051513,1.23639964,0.03085039,0.88150908,0.08611328,2.76915524
-4.73936968,5.40102443,2.07661346,1.21817009,0.03039718,0.86883865,0.08485779,2.74778120
-4.73336668,5.33870925,2.04830972,1.19728314,0.02991617,0.85468819,0.08345420,2.72016993
-4.72736368,5.26615142,2.01625892,1.17414632,0.02942019,0.83935426,0.08192831,2.68702597
-4.72136068,5.18495424,1.98114540,1.14918271,0.02892122,0.82313481,0.08030759,2.64912316
-4.71535768,5.09679015,1.94366520,1.12282203,0.02843007,0.80632342,0.07862059,2.60728402
-4.70935468,5.00335942,1.90450918,1.09549219,0.02795615,0.78920397,0.07689624,2.56235806
-4.70335168,4.90634961,1.86434725,1.06761154,0.02750721,0.77204614,0.07516305,2.51519964
-4.69734867,4.80739674,1.82381456,1.03958204,0.02708926,0.75510168,0.07344846,2.46664624
-4.69134567,4.70804961,1.78349976,1.01178342,0.02670645,0.73860152,0.07177805,2.41749777
-4.68534267,4.60973838,1.74393595,0.98456847,0.02636109,0.72275371,0.07017491,2.36849781
-4.67933967,4.51374818,1.70559430,0.95825944,0.02605369,0.70774222,0.06865904,2.32031725
-4.67333667,4.42119881,1.66888039,0.93314569,0.02578307,0.69372639,0.06724691,2.27354111
-4.66733367,4.33303084,1.63413339,0.90948231,0.02554658,0.68084120,0.06595110,2.22865887
-4.66133067,4.24999836,1.60162750,0.88748988,0.02534024,0.66919804,0.06478011,2.18605864
-4.65532766,4.17266857,1.57157571,0.86735505,0.02515907,0.65888599,0.06373837,2.14602527
-4.64932466,4.10142755,1.54413516,0.84923184,0.02499731,0.64997348,0.06282637,2.10874248
-4.64332166,4.03649203,1.51941380,0.83324354,0.02484878,0.64251018,0.06204094,2.07429848
-4.63731866,3.97792599,1.49747781,0.81948496,0.02470708,0.63652905,0.06137571,2.04269511
-4.63131566,3.92566130,1.47835928,0.80802481,0.02456596,0.63204843,0.06082168,2.01385946
-4.62531266,3.87952111,1.46206365,0.79890819,0.02441950,0.62907404,0.06036782,1.98765777
-4.61930965,3.83924486,1.44857654,0.79215891,0.02426237,0.62760089,0.06000182,1.96391042
-4.61330665,3.80451355,1.43786965,0.78778152,0.02409000,0.62761499,0.05971083,1.94240758
-4.60730365,3.77497404,1.42990533,0.78576310,0.02389866,0.62909480,0.05948211,1.92292443
-4.60130065,3.75026144,1.42463990,0.78607468,0.02368560,0.63201251,0.05930377,1.90523540
-4.59529765,3.73001847,1.42202551,0.78867233,0.02344902,0.63633512,0.05916529,1.88912659
-4.58929465,3.71391118,1.42201062,0.79349801,0.02318806,0.64202524,0.05905804,1.87440599
-4.58329165,3.70164061,1.42453940,0.80048019,0.02290270,0.64904189,0.05897562,1.86091095
-4.57728864,3.69295015,1.42955006,0.80953446,0.02259372,0.65734122,0.05891408,1.84851283
-4.57128564,3.68762872,1.43697268,0.82056425,0.02226246,0.66687719,0.05887202,1.83711861
-4.56528264,3.68551015,1.44672670,0.83346169,0.02191078,0.67760243,0.05885052,1.82666987
-4.55927964,3.68646936,1.45871861,0.84810886,0.02154080,0.68946922,0.05885302,1.81713915
-4.55327664,3.69041598,1.47284000,0.86437950,0.02115484,0.70243065,0.05888502,1.80852449
-4.54727364,3.69728648,1.48896649,0.88214115,0.02075521,0.71644201,0.05895379,1.80084236
-4.54127064,3.70703548,1.50695777,0.90125787,0.02034413,0.73146239,0.05906794,1.79411999
-4.53526763,3.71962727,1.52665879,0.92159338,0.01992363,0.74745640,0.05923708,1.78838737
-4.52926463,3.73502828,1.54790232,0.94301453,0.01949551,0.76439592,0.05947134,1.78366996
-4.52326163,3.75320108,1.57051284,0.96539504,0.01906131,0.78226181,0.05978106,1.77998229
-4.51725863,3.77410023,1.59431148,0.98861919,0.01862230,0.80104536,0.06017641,1.77732313
-4.51125563,3.79767029,1.61912186,1.01258522,0.01817957,0.82074938,0.06066708,1.77567242
-4.50525263,3.82384573,1.64477641,1.03720830,0.01773404,0.84138862,0.06126205,1.77499015
-4.49924962,3.85255250,1.67112273,1.06242265,0.01728658,0.86298955,0.06196941,1.77521707
-4.49324662,3.88371066,1.69802947,1.08818269,0.01683806,0.88558917,0.06279613,1.77627710
-4.48724362,3.91723738,1.72539130,1.11446296,0.01638950,0.90923283,0.06374800,1.77808103
-4.48124062,3.95304963,1.75313241,1.14125668,0.01594210,0.93397110,0.06482945,1.78053111
-4.47523762,3.99106568,1.78120815,1.16857291,0.01549735,0.95985547,0.06604345,1.78352595
-4.46923462,4.03120483,1.80960456,1.19643233,0.01505706,0.98693326,0.06739140,1.78696526
-4.46323162,4.07338479,1.83833549,1.22486172,0.01462338,1.01524167,0.06887291,1.79075379
-4.45722861,4.11751647,1.86743748,1.25388745,0.01419885,1.04480141,0.07048567,1.79480414
-4.45122561,4.16349606,1.89696229,1.28352821,0.01378628,1.07561002,0.07222523,1.79903816
-4.44522261,4.21119482,1.92696777,1.31378732,0.01338879,1.10763539,0.07408474,1.80338656
-4.43921961,4.26044695,1.95750715,1.34464522,0.01300962,1.14080985,0.07605477,1.80778690
-4.43321661,4.31103654,1.98861776,1.37605241,0.01265211,1.17502509,0.07812308,1.81218012
-4.42721361,4.36268443,2.02030964,1.40792335,0.01231951,1.21012849,0.08027445,1.81650574
-4.42121061,4.41503636,2.05255500,1.44013189,0.01201488,1.24592106,0.08249056,1.82069642
-4.41520760,4.46765345,2.08527923,1.47250843,0.01174092,1.28215735,0.08475004,1.82467214
-4.40920460,4.52000626,2.11835431,1.50483921,0.01149987,1.31854743,0.08702847,1.82833488
-4.40320160,4.57147345,2.15159518,1.53686799,0.01129338,1.35476123,0.08929873,1.83156413
-4.39719860,4.62134585,2.18475968,1.56830013,0.01112241,1.39043506,0.09153127,1.83421395
-4.39119560,4.66883645,2.21755235,1.59880908,0.01098717,1.42518026,0.09369473,1.83611192
-4.38519260,4.71309645,2.24963208,1.62804522,0.01088709,1.45859387,0.09575654,1.83706034
-4.37918959,4.75323720,2.28062372,1.65564666,0.01082079,1.49027078,0.09768372,1.83683992
-4.37318659,4.78835731,2.31013303,1.68125183,0.01078619,1.51981718,0.09944381,1.83521572
-4.36718359,4.81757413,2.33776452,1.70451314,0.01078050,1.54686471,0.10100579,1.83194544
-4.36118059,4.84005809,2.36314130,1.72511148,0.01080042,1.57108476,0.10234110,1.82678947
-4.35517759,4.85506862,2.38592601,1.74277077,0.01084219,1.59220241,0.10342456,1.81952226
-4.34917459,4.86198963,2.40584167,1.75727193,0.01090185,1.61000937,0.10423536,1.80994453
-4.34317159,4.86036310,2.42269137,1.76846589,0.01097534,1.62437545,0.10475779,1.79789536
-4.33716858,4.84991862,2.43637566,1.77628467,0.01105872,1.63525784,0.10498194,1.78326375
-4.33116558,4.83059767,2.44690640,1.78075030,0.01114836,1.64270790,0.10490418,1.76599874
-4.32516258,4.80257080,2.45441633,1.78198087,0.01124109,1.64687496,0.10452740,1.74611751
-4.31915958,4.76624679,2.45916342,1.78019332,0.01133435,1.64800677,0.10386102,1.72371103
-4.31315658,4.72227294,2.46152952,1.77570276,0.01142630,1.64644652,0.10292087,1.69894676
-4.30715358,4.67152609,2.46201305,1.76891806,0.01151594,1.64262620,0.10172866,1.67206813
