energy_ev,total_up,B_p_up,B_d_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-5.45972986,1.09824339,0.38923668,0.00000000,0.02016079,0.12400996,0.40852503,0.64831534
-5.45372686,1.14445580,0.39869635,0.00000000,0.02180798,0.13462915,0.42501297,0.66244741
-5.44772386,1.19283847,0.40844494,0.00000000,0.02349448,0.14623211,0.44160055,0.67670372
-5.44172086,1.24272826,0.41829899,0.00000000,0.02520683,0.15872995,0.45800349,0.69075208
-5.43571786,1.29343787,0.42806915,0.00000000,0.02693151,0.17201995,0.47394005,0.70425972
-5.42971486,1.34427121,0.43756658,0.00000000,0.02865524,0.18598508,0.48913901,0.71690546
-5.42371186,1.39453854,0.44660942,0.00000000,0.03036523,0.20049379,0.50334736,0.72839155
-5.41770885,1.44357114,0.45502906,0.00000000,0.03204950,0.21540006,0.51633745,0.73845484
-5.41170585,1.49073487,0.46267584,0.00000000,0.03369707,0.23054384,0.52791335,0.74687657
-5.40570285,1.53544230,0.46942394,0.00000000,0.03529822,0.24575206,0.53791600,0.75349035
-5.39969985,1.57716315,0.47517534,0.00000000,0.03684460,0.26084018,0.54622725,0.75818788
-5.39369685,1.61543268,0.47986242,0.00000000,0.03832941,0.27561443,0.55277225,0.76092219
-5.38769385,1.64985811,0.48344942,0.00000000,0.03974743,0.28987477,0.55752059,0.76170820
-5.38169085,1.68012285,0.48593248,0.00000000,0.04109509,0.30341846,0.56048576,0.76062056
-5.37568784,1.70598889,0.48733845,0.00000000,0.04237046,0.31604431,0.56172330,0.75778905
-5.36968484,1.72729716,0.48772243,0.00000000,0.04357321,0.32755741,0.56132767,0.75339157
-5.36368184,1.74396641,0.48716438,0.00000000,0.04470452,0.33777432,0.55942797,0.74764539
-5.35767884,1.75599057,0.48576484,0.00000000,0.04576697,0.34652835,0.55618280,0.74079678
-5.35167584,1.76343492,0.48364006,0.00000000,0.04676439,0.35367492,0.55177448,0.73310994
-5.34567284,1.76643132,0.48091679,0.00000000,0.04770167,0.35909665,0.54640284,0.72485542
-5.33966983,1.76517266,0.47772693,0.00000000,0.04858457,0.36270803,0.54027879,0.71629883
-5.33366683,1.75990669,0.47420242,0.00000000,0.04941949,0.36445926,0.53361800,0.70769019
-5.32766383,1.75092948,0.47047030,0.00000000,0.05021318,0.36433936,0.52663479,0.69925458
-5.32166083,1.73857845,0.46664845,0.00000000,0.05097253,0.36237811,0.51953636,0.69118414
-5.31565783,1.72322534,0.46284194,0.00000000,0.05170426,0.35864678,0.51251767,0.68363214
-5.30965483,1.70526899,0.45914015,0.00000000,0.05241463,0.35325766,0.50575688,0.67670887
-5.30365183,1.68512817,0.45561477,0.00000000,0.05310919,0.34636229,0.49941155,0.67047971
-5.29764882,1.66323457,0.45231867,0.00000000,0.05379254,0.33814843,0.49361565,0.66496534
-5.29164582,1.64002593,0.44928561,0.00000000,0.05446807,0.32883598,0.48847740,0.66014376
-5.28564282,1.61593966,0.44653080,0.00000000,0.05513780,0.31867186,0.48407788,0.65595417
-5.27963982,1.59140681,0.44405220,0.00000000,0.05580222,0.30792413,0.48047057,0.65230234
-5.27363682,1.56684660,0.44183244,0.00000000,0.05646029,0.29687555,0.47768167,0.64906707
-5.26763382,1.54266154,0.43984129,0.00000000,0.05710931,0.28581675,0.47571114,0.64610757
-5.26163082,1.51923321,0.43803852,0.00000000,0.05774511,0.27503929,0.47453455,0.64327116
-5.25562781,1.49691852,0.43637691,0.00000000,0.05836211,0.26482879,0.47410547,0.64040116
-5.24962481,1.47604653,0.43480544,0.00000000,0.05895352,0.25545824,0.47435844,0.63734437
-5.24362181,1.45691559,0.43327233,0.00000000,0.05951166,0.24718183,0.47521232,0.63395799
-5.23761881,1.43979075,0.43172783,0.00000000,0.06002816,0.24022916,0.47657389,0.63011562
-5.23161581,1.42490106,0.43012670,0.00000000,0.06049440,0.23480015,0.47834154,0.62571213
-5.22561281,1.41243689,0.42843012,0.00000000,0.06090175,0.23106056,0.48040898,0.62066718
-5.21960980,1.40254683,0.42660708,0.00000000,0.06124196,0.22913825,0.48266859,0.61492738
-5.21360680,1.39533427,0.42463510,0.00000000,0.06150742,0.22912018,0.48501458,0.60846696
-5.20760380,1.39085362,0.42250028,0.00000000,0.06169142,0.23105012,0.48734549,0.60128716
-5.20160080,1.38910618,0.42019672,0.00000000,0.06178829,0.23492727,0.48956628,0.59341421
-5.19559780,1.39003606,0.41772542,0.00000000,0.06179356,0.24070557,0.49158963,0.58489636
-5.18959480,1.39352626,0.41509257,0.00000000,0.06170396,0.24829400,0.49333679,0.57579996
-5.18359180,1.39939542,0.41230767,0.00000000,0.06151732,0.25755771,0.49473769,0.56620506
-5.17758879,1.40739582,0.40938136,0.00000000,0.06123251,0.26832020,0.49573067,0.55620074
-5.17158579,1.41721293,0.40632340,0.00000000,0.06084923,0.28036648,0.49626183,0.54588046
-5.16558279,1.42846730,0.40314076,0.00000000,0.06036777,0.29344729,0.49628417,0.53533789
-5.15957979,1.44071905,0.39983621,0.00000000,0.05978879,0.30728438,0.49575679,0.52466337
-5.15357679,1.45347537,0.39640755,0.00000000,0.05911307,0.32157677,0.49464428,0.51394131
-5.14757379,1.46620131,0.39284745,0.00000000,0.05834132,0.33600802,0.49291640,0.50324875
-5.14157079,1.47833379,0.38914422,0.00000000,0.05747401,0.35025422,0.49054837,0.49265511
-5.13556778,1.48929850,0.38528343,0.00000000,0.05651130,0.36399255,0.48752170,0.48222325
-5.12956478,1.49852954,0.38125033,0.00000000,0.05545299,0.37691024,0.48382565,0.47201175
-5.12356178,1.50549068,0.37703306,0.00000000,0.05429863,0.38871353,0.47945930,0.46207818
-5.11755878,1.50969773,0.37262632,0.00000000,0.05304766,0.39913623,0.47443410,0.45248328
-5.11155578,1.51074063,0.36803553,0.00000000,0.05169959,0.40794774,0.46877671,0.44329564
-5.10555278,1.50830431,0.36328088,0.00000000,0.05025435,0.41495987,0.46253190,0.43459640
-5.09954977,1.50218687,0.35840131,0.00000000,0.04871254,0.42003243,0.45576530,0.42648386
-5.09354677,1.49231414,0.35345776,0.00000000,0.04707576,0.42307698,0.44856555,0.41907724
-5.08754377,1.47874934,0.34853561,0.00000000,0.04534693,0.42405886,0.44104578,0.41251935
-5.08154077,1.46169713,0.34374591,0.00000000,0.04353054,0.42299704,0.43334383,0.40697779
-5.07553777,1.44150134,0.33922517,0.00000000,0.04163283,0.41996199,0.42562132,0.40264428
-5.06953477,1.41863621,0.33513354,0.00000000,0.03966195,0.41507156,0.41806115,0.39973198
-5.06353177,1.39369106,0.33165130,0.00000000,0.03762793,0.40848498,0.41086346,0.39847061
-5.05752876,1.36734906,0.32897359,0.00000000,0.03554259,0.40039539,0.40424011,0.39909937
-5.05152576,1.34036057,0.32730361,0.00000000,0.03341943,0.39102117,0.39840766,0.40185795
-5.04552276,1.31351245,0.32684442,0.00000000,0.03127325,0.38059652,0.39357926,0.40697566
-5.03951976,1.28759451,0.32778957,0.00000000,0.02911990,0.36936175,0.38995566,0.41465931
-5.03351676,1.26336468,0.33031318,0.00000000,0.02697577,0.35755376,0.38771570,0.42508020
-5.02751376,1.24151466,0.33455966,0.00000000,0.02485744,0.34539722,0.38700687,0.43836091
-5.02151076,1.22263755,0.34063375,0.00000000,0.02278112,0.33309673,0.38793635,0.45456265
-5.01550775,1.20719929,0.34859141,0.00000000,0.02076227,0.32083044,0.39056294,0.47367362
-5.00950475,1.19551507,0.35843198,0.00000000,0.01881516,0.30874534,0.39489063,0.49559946
-5.00350175,1.18773218,0.37009217,0.00000000,0.01695251,0.29695439,0.40086383,0.52015613
-4.99749875,1.18381998,0.38344234,0.00000000,0.01518520,0.28553545,0.40836508,0.54706598
-4.99149575,1.18356768,0.39828525,0.00000000,0.01352205,0.27453213,0.41721497,0.57595743
-4.98549275,1.18659001,0.41435775,0.00000000,0.01196970,0.26395624,0.42717492,0.60636855
-4.97948974,1.19234060,0.43133520,0.00000000,0.01053258,0.25379170,0.43795237,0.63775468
-4.97348674,1.20013246,0.44883884,0.00000000,0.00921295,0.24399958,0.44920856,0.66949996
-4.96748374,1.20916464,0.46644573,0.00000000,0.00801099,0.23452389,0.46056848,0.70093261
-4.96148074,1.21855387,0.48370098,0.00000000,0.00692499,0.22529785,0.47163268,0.73134334
-4.95547774,1.22736967,0.50013188,0.00000000,0.00595160,0.21625016,0.48199046,0.76000627
-4.94947474,1.23467142,0.51526317,0.00000000,0.00508604,0.20731103,0.49123382,0.78620158
-4.94347174,1.23954572,0.52863304,0.00000000,0.00432244,0.19841765,0.49897167,0.80923892
-4.93746873,1.24114242,0.53980895,0.00000000,0.00365405,0.18951880,0.50484361,0.82848051
-4.93146573,1.23870767,0.54840270,0.00000000,0.00307359,0.18057862,0.50853270,0.84336297
-4.92546273,1.23161281,0.55408400,0.00000000,0.00257346,0.17157921,0.50977666,0.85341698
-4.91945973,1.21937792,0.55659196,0.00000000,0.00214603,0.16252226,0.50837703,0.85828364
-4.91345673,1.20168910,0.55574402,0.00000000,0.00178379,0.15342962,0.50420588,0.85772702
-4.90745373,1.17840916,0.55144185,0.00000000,0.00147958,0.14434296,0.49720989,0.85164231
-4.90145073,1.14958133,0.54367406,0.00000000,0.00122670,0.13532271,0.48741155,0.84005908
-4.89544772,1.11542640,0.53251563,0.00000000,0.00101904,0.12644641,0.47490765,0.82313977
-4.88944472,1.07633352,0.51812417,0.00000000,0.00085116,0.11780662,0.45986509,0.80117340
-4.88344172,1.03284552,0.50073314,0.00000000,0.00071831,0.10950872,0.44251430,0.77456496
-4.87743872,0.98563965,0.48064265,0.00000000,0.00061654,0.10166861,0.42314068,0.74382101
-4.87143572,0.93550482,0.45820802,0.00000000,0.00054262,0.09441053,0.40207447,0.70953222
-4.86543272,0.88331656,0.43382697,0.00000000,0.00049410,0.08786517,0.37967958,0.67235373
-4.85942971,0.83001074,0.40792586,0.00000000,0.00046926,0.08216795,0.35634185,0.63298428
-4.85342671,0.77655731,0.38094569,0.00000000,0.00046713,0.07745769,0.33245729,0.59214488
-4.84742371,0.72393497,0.35332846,0.00000000,0.00048741,0.07387549,0.30842075,0.55055814
-4.84142071,0.67310763,0.32550444,0.00000000,0.00053046,0.07156383,0.28461548,0.50892883
-4.83541771,0.62500328,0.29788074,0.00000000,0.00059727,0.07066581,0.26140381,0.46792643
-4.82941471,0.58049574,0.27083171,0.00000000,0.00068942,0.07132431,0.23911926,0.42817023
-4.82341171,0.54038941,0.24469119,0.00000000,0.00080903,0.07368105,0.21806033,0.39021720
-4.81740870,0.50540721,0.21974695,0.00000000,0.00095874,0.07787537,0.19848578,0.35455290
-4.81140570,0.47618133,0.19623716,0.00000000,0.00114160,0.08404262,0.18061159,0.32158540
-4.80540270,0.45324677,0.17434897,0.00000000,0.00136112,0.09231208,0.16460946,0.29164201
-4.79939970,0.43703703,0.15421887,0.00000000,0.00162110,0.10280438,0.15060654,0.26496872
-4.79339670,0.42788179,0.13593473,0.00000000,0.00192564,0.11562832,0.13868641,0.24173178
-4.78739370,0.42600591,0.11953905,0.00000000,0.00227903,0.13087727,0.12889096,0.22202131
-4.78139070,0.43152964,0.10503339,0.00000000,0.00268569,0.14862508,0.12122293,0.20585619
-4.77538769,0.44446955,0.09238332,0.00000000,0.00315005,0.16892179,0.11564896,0.19319012
-4.76938469,0.46474001,0.08152389,0.00000000,0.00367644,0.19178915,0.11210301,0.18391829
-4.76338169,0.49215518,0.07236519,0.00000000,0.00426901,0.21721622,0.11048984,0.17788437
-4.75737869,0.52643145,0.06479776,0.00000000,0.00493158,0.24515537,0.11068860,0.17488770
-4.75137569,0.56719039,0.05869778,0.00000000,0.00566749,0.27551867,0.11255632,0.17469018
-4.74537269,0.61396235,0.05393177,0.00000000,0.00647948,0.30817516,0.11593138,0.17702312
-4.73936968,0.66619105,0.05036077,0.00000000,0.00736954,0.34294897,0.12063685,0.18159363
-4.73336668,0.72323902,0.04784398,0.00000000,0.00833872,0.37961862,0.12648372,0.18809081
-4.72736368,0.78439448,0.04624179,0.00000000,0.00938701,0.41791746,0.13327412,0.19619148
-4.72136068,0.84887939,0.04541821,0.00000000,0.01051314,0.45753552,0.14080445,0.20556581
-4.71535768,0.91585902,0.04524287,0.00000000,0.01171447,0.49812251,0.14886848,0.21588249
-4.70935468,0.98445284,0.04559247,0.00000000,0.01298683,0.53929221,0.15726047,0.22681382
-4.70335168,1.05374674,0.04635182,0.00000000,0.01432437,0.58062788,0.16577823,0.23804054
-4.69734867,1.12280627,0.04741461,0.00000000,0.01571952,0.62168873,0.17422617,0.24925635
-4.69134567,1.19069078,0.04868385,0.00000000,0.01716288,0.66201716,0.18241821,0.26017228
-4.68534267,1.25646796,0.05007207,0.00000000,0.01864322,0.70114666,0.19018064,0.27052065
-4.67933967,1.31922873,0.05150142,0.00000000,0.02014750,0.73861000,0.19735470,0.28005868
-4.67333667,1.37810171,0.05290359,0.00000000,0.02166094,0.77394767,0.20379894,0.28857155
-4.66733367,1.43226744,0.05421961,0.00000000,0.02316720,0.80671624,0.20939128,0.29587503
-4.66133067,1.48097155,0.05539963,0.00000000,0.02464860,0.83649650,0.21403059,0.30181736
-4.65532766,1.52353698,0.05640263,0.00000000,0.02608638,0.86290126,0.21763800,0.30628051
-4.64932466,1.55937493,0.05719604,0.00000000,0.02746109,0.88558261,0.22015763,0.30918075
-4.64332166,1.58799427,0.05775539,0.00000000,0.02875301,0.90423858,0.22155690,0.31046848
-4.63731866,1.60900950,0.05806393,0.00000000,0.02994264,0.91861911,0.22182644,0.31012732
-4.63131566,1.62214702,0.05811216,0.00000000,0.03101122,0.92853122,0.22097951,0.30817270
-4.62531266,1.62724982,0.05789743,0.00000000,0.03194134,0.93384333,0.21905106,0.30464967
-4.61930965,1.62428030,0.05742350,0.00000000,0.03271744,0.93448869,0.21609647,0.29963047
-4.61330665,1.61332153,0.05670006,0.00000000,0.03332642,0.93046776,0.21219001,0.29321151
-4.60730365,1.59457657,0.05574224,0.00000000,0.03375814,0.92184957,0.20742307,0.28551019
-4.60130065,1.56836599,0.05457016,0.00000000,0.03400592,0.90877186,0.20190220,0.27666155
-4.59529765,1.53512343,0.05320844,0.00000000,0.03406683,0.89143996,0.19574708,0.26681480
-4.58929465,1.49538923,0.05168560,0.00000000,0.03394206,0.87012438,0.18908834,0.25612987
-4.58329165,1.44980199,0.05003359,0.00000000,0.03363696,0.84515694,0.18206531,0.24477407
-4.57728864,1.39908806,0.04828716,0.00000000,0.03316115,0.81692555,0.17482379,0.23291885
-4.57128564,1.34404906,0.04648327,0.00000000,0.03252826,0.78586752,0.16751366,0.22073671
-4.56528264,1.28554749,0.04466040,0.00000000,0.03175573,0.75246155,0.16028652,0.20839838
-4.55927964,1.22449058,0.04285786,0.00000000,0.03086435,0.71721851,0.15329321,0.19607006
-4.55327664,1.16181275,0.04111503,0.00000000,0.02987768,0.68067123,0.14668128,0.18391100
-4.54727364,1.09845694,0.03947054,0.00000000,0.02882141,0.64336341,0.14059243,0.17207122
-4.54127064,1.03535532,0.03796150,0.00000000,0.02772255,0.60583819,0.13515990,0.16068944
-4.53526763,0.97340994,0.03662259,0.00000000,0.02660869,0.56862649,0.13050577,0.14989124
-4.52926463,0.91347375,0.03548524,0.00000000,0.02550707,0.53223562,0.12673839,0.13978743
-4.52326163,0.85633282,0.03457677,0.00000000,0.02444379,0.49713857,0.12394983,0.13047266
-4.51725863,0.80269011,0.03391962,0.00000000,0.02344300,0.46376425,0.12221355,0.12202436
-4.51125563,0.75315166,0.03353063,0.00000000,0.02252612,0.43248911,0.12158230,0.11450183
-4.50525263,0.70821544,0.03342043,0.00000000,0.02171123,0.40363049,0.12208637,0.10794583
-4.49924962,0.66826353,0.03359292,0.00000000,0.02101256,0.37744179,0.12373240,0.10237841
-4.49324662,0.63355778,0.03404505,0.00000000,0.02044005,0.35410982,0.12650270,0.09780317
-4.48724362,0.60423935,0.03476660,0.00000000,0.01999915,0.33375435,0.13035527,0.09420593
-4.48124062,0.58033202,0.03574038,0.00000000,0.01969075,0.31642976,0.13522467,0.09155582
-4.47523762,0.56174923,0.03694249,0.00000000,0.01951127,0.30212896,0.14102364,0.08980683
-4.46923462,0.54830476,0.03834296,0.00000000,0.01945287,0.29078913,0.14764562,0.08889970
-4.46323162,0.53972641,0.03990652,0.00000000,0.01950391,0.28229921,0.15496811,0.08876423
-4.45722861,0.53567241,0.04159368,0.00000000,0.01964943,0.27650883,0.16285686,0.08932188
-4.45122561,0.53574980,0.04336195,0.00000000,0.01987182,0.27323815,0.17117071,0.09048866
-4.44522261,0.53953402,0.04516727,0.00000000,0.02015152,0.27228838,0.17976701,0.09217813
-4.43921961,0.54658905,0.04696553,0.00000000,0.02046782,0.27345237,0.18850736,0.09430444
-4.43321661,0.55648711,0.04871420,0.00000000,0.02079968,0.27652494,0.19726350,0.09678537
-4.42721361,0.56882717,0.05037389,0.00000000,0.02112652,0.28131239,0.20592300,0.09954508
-4.42121061,0.58325138,0.05190992,0.00000000,0.02142900,0.28764091,0.21439465,0.10251666
-4.41520760,0.59945882,0.05329374,0.00000000,0.02168969,0.29536332,0.22261301,0.10564417
-4.40920460,0.61721572,0.05450411,0.00000000,0.02189373,0.30436407,0.23054211,0.10888417
-4.40320160,0.63636190,0.05552811,0.00000000,0.02202929,0.31456205,0.23817788,0.11220670
-4.39719860,0.65681288,0.05636176,0.00000000,0.02208789,0.32591124,0.24554922,0.11559546
-4.39119560,0.67855773,0.05701036,0.00000000,0.02206466,0.33839910,0.25271753,0.11904747
-4.38519260,0.70165261,0.05748840,0.00000000,0.02195834,0.35204279,0.25977471,0.12257189
-4.37918959,0.72621033,0.05781917,0.00000000,0.02177117,0.36688345,0.26683952,0.12618827
-4.37318659,0.75238654,0.05803395,0.00000000,0.02150864,0.38297877,0.27405252,0.12992419
-4.36718359,0.78036306,0.05817086,0.00000000,0.02117910,0.40039431,0.28156982,0.13381252
-4.36118059,0.81032940,0.05827341,0.00000000,0.02079322,0.41919399,0.28955568,0.13788825
-4.35517759,0.84246331,0.05838890,0.00000000,0.02036344,0.43943034,0.29817462,0.14218523
-4.34917459,0.87691148,0.05856648,0.00000000,0.01990329,0.46113493,0.30758313,0.14673287
-4.34317159,0.91377141,0.05885529,0.00000000,0.01942669,0.48430965,0.31792159,0.15155310
-4.33716858,0.95307555,0.05930245,0.00000000,0.01894734,0.50891936,0.32930675,0.15665755
-4.33116558,0.99477853,0.05995123,0.00000000,0.01847801,0.53488621,0.34182518,0.16204536
-4.32516258,1.03874831,0.06083930,0.00000000,0.01803002,0.56208624,0.35552812,0.16770152
-4.31915958,1.08476179,0.06199725,0.00000000,0.01761274,0.59034826,0.37042800,0.17359602
-4.31315658,1.13250523,0.06344735,0.00000000,0.01723324,0.61945540,0.38649682,0.17968375
-4.30715358,1.18157957,0.06520269,0.00000000,0.01689606,0.64914909,0.40366664,0.18590518
