energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Te_p_up,Te_d_up
-3.55677839,4.31799437,1.77553530,1.12709167,0.05460772,0.29314464,0.40059478,1.43983679,1.44333385,0.00000000
-3.55077539,4.38543663,1.80138946,1.11035395,0.05389830,0.29943991,0.41563856,1.48828006,1.47643544,0.00000000
-3.54477239,4.47032599,1.82728661,1.09544126,0.05302267,0.30578031,0.43191191,1.54781471,1.51824071,0.00000000
-3.53876938,4.57105922,1.85223722,1.08215624,0.05199942,0.31195691,0.44918363,1.61791725,1.56801733,0.00000000
-3.53276638,4.68581288,1.87524638,1.07027907,0.05084923,0.31775939,0.46719837,1.69793214,1.62493363,0.00000000
-3.52676338,4.81258886,1.89534967,1.05957607,0.04959424,0.32298352,0.48568228,1.78708375,1.68807918,0.00000000
-3.52076038,4.94926086,1.91164722,1.04980794,0.04825745,0.32743839,0.50434898,1.88448963,1.75648553,0.00000000
-3.51475738,5.09362101,1.92333455,1.04073776,0.04686220,0.33095296,0.52290560,1.98917504,1.82914628,0.00000000
-3.50875438,5.24342530,1.92972883,1.03213808,0.04543157,0.33338174,0.54105885,2.10008864,1.90503623,0.00000000
-3.50275138,5.39643723,1.93028960,1.02379727,0.04398806,0.33460929,0.55852076,2.21611930,1.98312932,0.00000000
-3.49674837,5.55046883,1.92463325,1.01552482,0.04255323,0.33455341,0.57501417,2.33611401,2.06241498,0.00000000
-3.49074537,5.70341878,1.91254089,1.00715573,0.04114758,0.33316695,0.59027789,2.45889651,2.14191308,0.00000000
-3.48474237,5.85330704,1.89395966,0.99855377,0.03979047,0.33043815,0.60407129,2.58328659,2.22068712,0.00000000
-3.47873937,5.99830584,1.86899786,0.98961391,0.03850031,0.32638957,0.61617852,2.70811960,2.29785588,0.00000000
-3.47273637,6.13676670,1.83791440,0.98026384,0.03729474,0.32107579,0.62641216,2.83226573,2.37260351,0.00000000
-3.46673337,6.26724335,1.80110361,0.97046480,0.03619104,0.31457998,0.63461646,2.95464865,2.44418809,0.00000000
-3.46073037,6.38851033,1.75907640,0.96021170,0.03520662,0.30700962,0.64066991,3.07426280,2.51194872,0.00000000
-3.45472736,6.49957698,1.71243894,0.94953279,0.03435957,0.29849160,0.64448744,3.19018890,2.57531111,0.00000000
-3.44872436,6.59969669,1.66187004,0.93848882,0.03366922,0.28916690,0.64602190,3.30160697,2.63379175,0.00000000
-3.44272136,6.68837101,1.60809831,0.92717179,0.03315679,0.27918523,0.64526506,3.40780629,2.68700050,0.00000000
-3.43671836,6.76534849,1.55188028,0.91570333,0.03284589,0.26869984,0.64224792,3.50819202,2.73464155,0.00000000
-3.43071536,6.83061799,1.49398003,0.90423266,0.03276302,0.25786265,0.63704028,3.60228787,2.77651280,0.00000000
-3.42471236,6.88439628,1.43515127,0.89293410,0.03293788,0.24681993,0.62974968,3.68973484,2.81250337,0.00000000
-3.41870935,6.92710993,1.37612204,0.88200398,0.03340350,0.23570876,0.62051941,3.77028588,2.84258936,0.00000000
-3.41270635,6.95937169,1.31758228,0.87165704,0.03419616,0.22465410,0.60952583,3.84379676,2.86682778,0.00000000
-3.40670335,6.98195167,1.26017435,0.86212203,0.03535502,0.21376679,0.59697485,3.91021343,2.88534879,0.00000000
-3.40070035,6.99574388,1.20448602,0.85363665,0.03692149,0.20314231,0.58309757,3.96955663,2.89834634,0.00000000
-3.39469735,7.00172916,1.15104593,0.84644162,0.03893830,0.19286025,0.56814527,4.02190431,2.90606746,0.00000000
-3.38869435,7.00093539,1.10032081,0.84077407,0.04144816,0.18298443,0.55238385,4.06737303,2.90880064,0.00000000
-3.38269135,6.99439656,1.05271413,0.83686024,0.04449225,0.17356365,0.53608767,4.10609919,2.90686354,0.00000000
-3.37668834,6.98311208,1.00856573,0.83490761,0.04810839,0.16463273,0.51953330,4.13822120,2.90059074,0.00000000
-3.37068534,6.96800810,0.96815200,0.83509684,0.05232895,0.15621397,0.50299307,4.16386370,2.89032187,0.00000000
-3.36468234,6.94990248,0.93168631,0.83757359,0.05717870,0.14831875,0.48672888,4.18312471,2.87639074,0.00000000
-3.35867934,6.92947502,0.89931956,0.84244070,0.06267250,0.14094916,0.47098638,4.19606659,2.85911594,0.00000000
-3.35267634,6.90724458,0.87114068,0.84975114,0.06881312,0.13409965,0.45598979,4.20271137,2.83879339,0.00000000
-3.34667334,6.88355408,0.84717720,0.85950189,0.07558918,0.12775861,0.44193751,4.20304073,2.81569107,0.00000000
-3.34067034,6.85856437,0.82739603,0.87162948,0.08297331,0.12190970,0.42899875,4.19700091,2.79004631,0.00000000
-3.33466733,6.83225744,0.81170462,0.88600721,0.09092080,0.11653314,0.41731130,4.18451193,2.76206540,0.00000000
-3.32866433,6.80444871,0.79995279,0.90244458,0.09936867,0.11160670,0.40698035,4.16548097,2.73192578,0.00000000
-3.32266133,6.77480814,0.79193555,0.92068904,0.10823540,0.10710654,0.39807860,4.13981873,2.69978020,0.00000000
-3.31665833,6.74288886,0.78739702,0.94043011,0.11742135,0.10300796,0.39064741,4.10745807,2.66576267,0.00000000
-3.31065533,6.70816200,0.78603588,0.96130600,0.12680987,0.09928590,0.38469894,4.06837335,2.62999557,0.00000000
-3.30465233,6.67005579,0.78751208,0.98291244,0.13626922,0.09591542,0.38021911,4.02259955,2.59259733,0.00000000
-3.29864932,6.62799689,0.79145517,1.00481356,0.14565524,0.09287212,0.37717120,3.97024953,2.55369007,0.00000000
-3.29264632,6.58145151,0.79747384,1.02655429,0.15481466,0.09013241,0.37549975,3.91152845,2.51340646,0.00000000
-3.28664332,6.52996426,0.80516652,1.04767395,0.16358905,0.08767391,0.37513469,3.84674419,2.47189528,0.00000000
-3.28064032,6.47319223,0.81413259,1.06772028,0.17181924,0.08547569,0.37599522,3.77631283,2.42932523,0.00000000
-3.27463732,6.41093267,0.82398383,1.08626336,0.17934994,0.08351860,0.37799345,3.70075881,2.38588642,0.00000000
-3.26863432,6.34314243,0.83435542,1.10290884,0.18603456,0.08178558,0.38103746,3.62070945,2.34178957,0.00000000
-3.26263132,6.26994826,0.84491605,1.11730968,0.19173991,0.08026184,0.38503363,3.53688379,2.29726274,0.00000000
-3.25662831,6.19164714,0.85537647,1.12917602,0.19635052,0.07893512,0.38988826,3.45007643,2.25254573,0.00000000
-3.25062531,6.10869690,0.86549605,1.13828262,0.19977254,0.07779583,0.39550835,3.36113687,2.20788257,0.00000000
-3.24462231,6.02169744,0.87508690,1.14447355,0.20193687,0.07683705,0.40180166,3.27094544,2.16351250,0.00000000
-3.23861931,5.93136386,0.88401525,1.14766403,0.20280143,0.07605450,0.40867605,3.18038692,2.11966008,0.00000000
-3.23261631,5.83849298,0.89220004,1.14783923,0.20235257,0.07544637,0.41603835,3.09032328,2.07652508,0.00000000
-3.22661331,5.74392528,0.89960860,1.14505041,0.20060530,0.07501301,0.42379295,3.00156674,2.03427292,0.00000000
-3.22061031,5.64850454,0.90624987,1.13940845,0.19760264,0.07475651,0.43184026,2.91485459,1.99302635,0.00000000
-3.21460730,5.55303757,0.91216535,1.13107548,0.19341382,0.07468024,0.44007536,2.83082688,1.95285908,0.00000000
-3.20860430,5.45825639,0.91741843,1.12025495,0.18813167,0.07478822,0.44838707,2.75000816,1.91379180,0.00000000
-3.20260130,5.36478511,0.92208277,1.10718081,0.18186921,0.07508454,0.45665758,2.67279400,1.87579112,0.00000000
-3.19659830,5.27311352,0.92623041,1.09210654,0.17475557,0.07557273,0.46476285,2.59944291,1.83877159,0.00000000
-3.19059530,5.18357873,0.92992039,1.07529454,0.16693160,0.07625520,0.47257389,2.53007389,1.80260081,0.00000000
-3.18459230,5.09635610,0.93318869,1.05700653,0.15854516,0.07713269,0.47995890,2.46466975,1.76710752,0.00000000
-3.17858929,5.01145962,0.93604003,1.03749537,0.14974651,0.07820391,0.48678622,2.40308571,1.73209221,0.00000000
-3.17258629,4.92875186,0.93844218,1.01699869,0.14068386,0.07946527,0.49292804,2.34506291,1.69733974,0.00000000
-3.16658329,4.84796238,0.94032308,0.99573452,0.13149930,0.08091071,0.49826458,2.29024594,1.66263324,0.00000000
-3.16058029,4.76871358,0.94157104,0.97389893,0.12232528,0.08253176,0.50268845,2.23820359,1.62776845,0.00000000
-3.15457729,4.69055194,0.94203798,0.95166558,0.11328172,0.08431768,0.50610909,2.18845155,1.59256764,0.00000000
-3.14857429,4.61298280,0.94154540,0.92918701,0.10447385,0.08625572,0.50845668,2.14047615,1.55689223,0.00000000
-3.14257129,4.53550609,0.93989293,0.90659710,0.09599078,0.08833148,0.50968546,2.09375779,1.52065334,0.00000000
-3.13656828,4.45765081,0.93686865,0.88401454,0.08790477,0.09052928,0.50977604,2.04779317,1.48381938,0.00000000
-3.13056528,4.37900603,0.93226066,0.86154658,0.08027126,0.09283258,0.50873651,2.00211519,1.44642042,0.00000000
-3.12456228,4.29924632,0.92586918,0.83929268,0.07312943,0.09522433,0.50660221,1.95630977,1.40854873,0.00000000
-3.11855928,4.21815014,0.91751831,0.81734773,0.06650332,0.09768726,0.50343406,1.91002899,1.37035556,0.00000000
-3.11255628,4.13561017,0.90706686,0.79580424,0.06040330,0.10020405,0.49931561,1.86300011,1.33204420,0.00000000
-3.10655328,4.05163498,0.89441754,0.77475349,0.05482785,0.10275739,0.49434872,1.81503021,1.29385969,0.00000000
-3.10055028,3.96634239,0.87952402,0.75428534,0.04976547,0.10532993,0.48864838,1.76600682,1.25607580,0.00000000
-3.09454727,3.87994504,0.86239553,0.73448677,0.04519666,0.10790415,0.48233671,1.71589439,1.21898003,0.00000000
-3.08854427,3.79272968,0.84309878,0.71543937,0.04109583,0.11046205,0.47553673,1.66472760,1.18285755,0.00000000
-3.08254127,3.70503170,0.82175725,0.69721576,0.03743309,0.11298494,0.46836616,1.61260171,1.14797493,0.00000000
-3.07653827,3.61720715,0.79854798,0.67987567,0.03417582,0.11545313,0.46093168,1.55966110,1.11456494,0.00000000
-3.07053527,3.52960421,0.77369627,0.66346171,0.03129011,0.11784575,0.45332404,1.50608659,1.08281298,0.00000000
-3.06453227,3.44253662,0.74746861,0.64799553,0.02874184,0.12014063,0.44561432,1.45208256,1.05284635,0.00000000
-3.05852926,3.35626083,0.72016452,0.63347465,0.02649759,0.12231444,0.43785166,1.39786465,1.02472677,0.00000000
-3.05252626,3.27095882,0.69210781,0.61987038,0.02452530,0.12434297,0.43006245,1.34364870,0.99844672,0.00000000
-3.04652326,3.18672784,0.66363777,0.60712719,0.02279472,0.12620171,0.42225125,1.28964162,0.97392989,0.00000000
-3.04052026,3.10357790,0.63510100,0.59516364,0.02127772,0.12786662,0.41440317,1.23603462,0.95103563,0.00000000
-3.03451726,3.02143729,0.60684406,0.58387500,0.01994837,0.12931520,0.40648770,1.18299892,0.92956716,0.00000000
-3.02851426,2.94016569,0.57920751,0.57313752,0.01878309,0.13052775,0.39846370,1.13068414,0.90928324,0.00000000
-3.02251126,2.85957418,0.55252141,0.56281422,0.01776052,0.13148876,0.39028516,1.07921926,0.88991233,0.00000000
-3.01650825,2.77945056,0.52710226,0.55276181,0.01686157,0.13218838,0.38190749,1.02871561,0.87116871,0.00000000
-3.01050525,2.69958845,0.50325150,0.54283846,0.01606928,0.13262392,0.37329385,0.97927185,0.85276947,0.00000000
-3.00450225,2.61981801,0.48125511,0.53291192,0.01536878,0.13280117,0.36442107,0.93098003,0.83445152,0.00000000
-2.99849925,2.54003622,0.46138414,0.52286753,0.01474725,0.13273552,0.35528497,0.88393238,0.81598758,0.00000000
-2.99249625,2.46023458,0.44389565,0.51261559,0.01419386,0.13245276,0.34590456,0.83822815,0.79720038,0.00000000
-2.98649325,2.38052229,0.42903376,0.50209757,0.01369976,0.13198946,0.33632494,0.79397991,0.77797419,0.00000000
-2.98049025,2.30114321,0.41703017,0.49129092,0.01325804,0.13139282,0.32661877,0.75131879,0.75826323,0.00000000
-2.97448724,2.22248523,0.40810391,0.48021189,0.01286372,0.13071996,0.31688602,0.71039821,0.73809635,0.00000000
-2.96848424,2.14508138,0.40245980,0.46891632,0.01251371,0.13003672,0.30725232,0.67139587,0.71757797,0.00000000
-2.96248124,2.06960205,0.40028560,0.45749821,0.01220669,0.12941575,0.29786556,0.63451365,0.69688505,0.00000000
-2.95647824,1.99683872,0.40174750,0.44608618,0.01194308,0.12893411,0.28889133,0.59997547,0.67626044,0.00000000
-2.95047524,1.92767967,0.40698415,0.43483774,0.01172480,0.12867049,0.28050707,0.56802321,0.65600289,0.00000000
-2.94447224,1.86307887,0.41609933,0.42393193,0.01155514,0.12870194,0.27289548,0.53891065,0.63645431,0.00000000
-2.93846923,1.80401946,0.42915366,0.41356051,0.01143846,0.12910045,0.26623730,0.51289602,0.61798479,0.00000000
-2.93246623,1.75147363,0.44615568,0.40391812,0.01137993,0.12992946,0.26070401,0.49023319,0.60097642,0.00000000
-2.92646323,1.70636085,0.46705300,0.39519208,0.01138517,0.13124046,0.25645060,0.47116221,0.58580629,0.00000000
-2.92046023,1.66950650,0.49172413,0.38755224,0.01145992,0.13306985,0.25360894,0.45589938,0.57282992,0.00000000
-2.91445723,1.64160295,0.51997161,0.38114136,0.01160967,0.13543634,0.25228191,0.44462756,0.56236553,0.00000000
-2.90845423,1.62317494,0.55151714,0.37606676,0.01183927,0.13833886,0.25253868,0.43748685,0.55468009,0.00000000
-2.90245123,1.61455109,0.58599941,0.37239335,0.01215259,0.14175532,0.25441131,0.43456646,0.54997766,0.00000000
-2.89644822,1.61584277,0.62297492,0.37013870,0.01255222,0.14564217,0.25789286,0.43589768,0.54839060,0.00000000
-2.89044522,1.62693143,0.66192245,0.36927020,0.01303917,0.14993493,0.26293709,0.44144865,0.54997388,0.00000000
-2.88444222,1.64746501,0.70225109,0.36970460,0.01361266,0.15454967,0.26945979,0.45112088,0.55470280,0.00000000
-2.87843922,1.67686359,0.74331203,0.37130984,0.01427001,0.15938539,0.27734169,0.46474788,0.56247411,0.00000000
-2.87243622,1.71433391,0.78441367,0.37390917,0.01500651,0.16432730,0.28643277,0.48209572,0.57311034,0.00000000
-2.86643322,1.75889226,0.82483980,0.37728724,0.01581545,0.16925078,0.29655794,0.50286583,0.58636715,0.00000000
-2.86043022,1.80939439,0.86387005,0.38119802,0.01668824,0.17402590,0.30752353,0.52669961,0.60194323,0.00000000
-2.85442721,1.86457123,0.90080175,0.38537394,0.01761450,0.17852235,0.31912468,0.55318486,0.61949216,0.00000000
-2.84842421,1.92306854,0.93497241,0.38953597,0.01858233,0.18261446,0.33115289,0.58186378,0.63863573,0.00000000
-2.84242121,1.98348885,0.96578146,0.39340406,0.01957856,0.18618610,0.34340365,0.61224212,0.65897786,0.00000000
-2.83641821,2.04443353,0.99271055,0.39670749,0.02058911,0.18913529,0.35568361,0.64379926,0.68011857,0.00000000
-2.83041521,2.10454336,1.01534100,0.39919460,0.02159929,0.19137818,0.36781701,0.67599875,0.70166716,0.00000000
-2.82441221,2.16253554,1.03336774,0.40064154,0.02259421,0.19285232,0.37965100,0.70829901,0.72325417,0.00000000
-2.81840920,2.21723596,1.04660883,0.40085959,0.02355914,0.19351892,0.39105960,0.74016377,0.74454124,0.00000000
-2.81240620,2.26760520,1.05501012,0.39970088,0.02447987,0.19336416,0.40194612,0.77107202,0.76522884,0.00000000
-2.80640320,2.31275772,1.05864466,0.39706223,0.02534306,0.19239929,0.41224380,0.80052699,0.78506117,0.00000000
-2.80040020,2.35197355,1.05770693,0.39288711,0.02613657,0.19065975,0.42191491,0.82806425,0.80382847,0.00000000
-2.79439720,2.38470275,1.05250220,0.38716574,0.02684972,0.18820314,0.43094802,0.85325851,0.82136647,0.00000000
-2.78839420,2.41056296,1.04343148,0.37993341,0.02747355,0.18510634,0.43935391,0.87572926,0.83755340,0.00000000
-2.78239120,2.42933089,1.03097296,0.37126734,0.02800109,0.18146182,0.44716029,0.89514516,0.85230484,0.00000000
-2.77638819,2.44092894,1.01566088,0.36128230,0.02842748,0.17737342,0.45440557,0.91122728,0.86556684,0.00000000
-2.77038519,2.44540833,0.99806306,0.35012534,0.02875021,0.17295183,0.46113221,0.92375137,0.87730799,0.00000000
-2.76438219,2.44293034,0.97875821,0.33796999,0.02896928,0.16830993,0.46738001,0.93254935,0.88751109,0.00000000
-2.75837919,2.43374708,0.95831430,0.32501034,0.02908734,0.16355833,0.47317976,0.93751003,0.89616499,0.00000000
-2.75237619,2.41818355,0.93726909,0.31145533,0.02910991,0.15880137,0.47854775,0.93857956,0.90325737,0.00000000
-2.74637319,2.39662196,0.91611394,0.29752354,0.02904557,0.15413364,0.48348147,0.93576141,0.90876895,0.00000000
-2.74037019,2.36948974,0.89528155,0.28343871,0.02890619,0.14963732,0.48795674,0.92911629,0.91266961,0.00000000
-2.73436718,2.33725164,0.87513828,0.26942629,0.02870721,0.14538041,0.49192664,0.91876190,0.91491685,0.00000000
-2.72836418,2.30040650,0.85598134,0.25571098,0.02846792,0.14141594,0.49532219,0.90487255,0.91545654,0.00000000
-2.72236118,2.25948843,0.83804084,0.24251540,0.02821178,0.13778210,0.49805489,0.88767856,0.91422621,0.00000000
-2.71635818,2.21507218,0.82148641,0.23005973,0.02796680,0.13450339,0.50002095,0.86746546,0.91116047,0.00000000
-2.71035518,2.16778176,0.80643782,0.21856236,0.02776587,0.13159250,0.50110696,0.84457256,0.90619836,0.00000000
-2.70435218,2.11830125,0.79297883,0.20824114,0.02764709,0.12905298,0.50119675,0.81939098,0.89929208,0.00000000
-2.69834917,2.06738667,0.78117336,0.19931527,0.02765413,0.12688235,0.50017887,0.79236077,0.89041647,0.00000000
-2.69234617,2.01587728,0.77108279,0.19200726,0.02783642,0.12507560,0.49795452,0.76396697,0.87957863,0.00000000
-2.68634317,1.96470506,0.76278328,0.18654497,0.02824932,0.12362871,0.49444507,0.73473452,0.86682696,0.00000000
-2.68034017,1.91490090,0.75638200,0.18316317,0.02895415,0.12254210,0.48959910,0.70522186,0.85225893,0.00000000
-2.67433717,1.86759624,0.75203104,0.18210456,0.03001801,0.12182371,0.48339814,0.67601313,0.83602698,0.00000000
-2.66833417,1.82401926,0.74993821,0.18361980,0.03151342,0.12149155,0.47586112,0.64770918,0.81834198,0.00000000
-2.66233117,1.78548472,0.75037365,0.18796645,0.03351771,0.12157559,0.46704685,0.62091724,0.79947401,0.00000000
-2.65632816,1.75337713,0.75367195,0.19540658,0.03611211,0.12211871,0.45705471,0.59623962,0.77974998,0.00000000
-2.65032516,1.72912710,0.76022913,0.20620292,0.03938051,0.12317683,0.44602323,0.57426158,0.75954835,0.00000000
-2.64432216,1.71418117,0.77049447,0.22061352,0.04340788,0.12481806,0.43412676,0.55553866,0.73929076,0.00000000
-2.63831916,1.70996561,0.78495740,0.23888488,0.04827836,0.12712077,0.42157026,0.54058377,0.71943104,0.00000000
-2.63231616,1.71784523,0.80412962,0.26124362,0.05407292,0.13017091,0.40858262,0.52985447,0.70044193,0.00000000
-2.62631316,1.73907835,0.82852332,0.28788696,0.06086677,0.13405834,0.39540872,0.52374067,0.68280014,0.00000000
-2.62031016,1.77476925,0.85862607,0.31897205,0.06872632,0.13887261,0.38230080,0.52255320,0.66697026,0.00000000
-2.61430715,1.82582003,0.89487366,0.35460464,0.07770606,0.14469807,0.36950936,0.52651365,0.65338834,0.00000000
-2.60830415,1.89288337,0.93762177,0.39482747,0.08784514,0.15160880,0.35727428,0.53574559,0.64244586,0.00000000
-2.60230115,1.97631836,0.98711796,0.43960871,0.09916394,0.15966334,0.34581651,0.55026779,0.63447474,0.00000000
-2.59629815,2.07615117,1.04347506,0.48883114,0.11166073,0.16889961,0.33533063,0.56998948,0.62973410,0.00000000
-2.59029515,2.19204260,1.10664752,0.54228255,0.12530849,0.17933017,0.32597886,0.59470796,0.62839944,0.00000000
-2.58429215,2.32326431,1.17641164,0.59964799,0.14005218,0.19093818,0.31788654,0.62410883,0.63055461,0.00000000
-2.57828914,2.46868532,1.25235123,0.66050443,0.15580656,0.20367416,0.31113948,0.65776893,0.63618714,0.00000000
-2.57228614,2.62677034,1.33384928,0.72431838,0.17245469,0.21745377,0.30578308,0.69516207,0.64518702,0.00000000
-2.56628314,2.79559085,1.42008682,0.79044703,0.18984741,0.23215697,0.30182338,0.73566766,0.65734912,0.00000000
-2.56028014,2.97284984,1.51004924,0.85814318,0.20780381,0.24762836,0.29922979,0.77858210,0.67237924,0.00000000
-2.55427714,3.15592015,1.60254049,0.92656432,0.22611289,0.26367912,0.29793940,0.82313293,0.68990352,0.00000000
-2.54827414,3.34189625,1.69620502,0.99478591,0.24453640,0.28009035,0.29786263,0.86849538,0.70948094,0.00000000
-2.54227114,3.52765858,1.78955710,1.06181873,0.26281295,0.29661785,0.29888978,0.91381101,0.73061841,0.00000000
-2.53626813,3.70994879,1.88101685,1.12663006,0.28066330,0.31299823,0.30089826,0.95820819,0.75278791,0.00000000
-2.53026513,3.88545384,1.96895171,1.18816814,0.29779672,0.32895617,0.30376001,1.00082355,0.77544489,0.00000000
-2.52426213,4.05089641,2.05172220,1.24538915,0.31391830,0.34421262,0.30734879,1.04082409,0.79804733,0.00000000
-2.51825913,4.20312835,2.12773021,1.29728592,0.32873683,0.35849358,0.31154685,1.07742908,0.82007450,0.00000000
-2.51225613,4.33922382,2.19546795,1.34291727,0.34197321,0.37153922,0.31625078,1.10993097,0.84104482,0.00000000
-2.50625313,4.45656838,2.25356566,1.38143674,0.35336883,0.38311290,0.32137611,1.13771467,0.86053174,0.00000000
-2.50025013,4.55294050,2.30083614,1.41211967,0.36269366,0.39300974,0.32686052,1.16027435,0.87817732,0.00000000
-2.49424712,4.62658179,2.33631402,1.43438735,0.36975377,0.40106436,0.33266535,1.17722705,0.89370254,0.00000000
-2.48824412,4.67625294,2.35928824,1.44782713,0.37439781,0.40715743,0.33877553,1.18832259,0.90691411,0.00000000
-2.48224112,4.70127276,2.36932608,1.45220756,0.37652221,0.41122073,0.34519785,1.19344930,0.91770746,0.00000000
-2.47623812,4.70153842,2.36628779,1.44748784,0.37607490,0.41324050,0.35195755,1.19263531,0.92606563,0.00000000
-2.47023512,4.67752592,2.35033109,1.43382102,0.37305722,0.41325879,0.35909372,1.18604525,0.93205447,0.00000000
-2.46423212,4.63027072,2.32190527,1.41155069,0.36752408,0.41137297,0.36665349,1.17397270,0.93581413,0.00000000
-2.45822911,4.56132945,2.28173535,1.38120145,0.35958226,0.40773313,0.37468562,1.15682853,0.93754759,0.00000000
-2.45222611,4.47272439,2.23079694,1.34346327,0.34938691,0.40253772,0.38323369,1.13512582,0.93750685,0.00000000
-2.44622311,4.36687362,2.17028316,1.29917070,0.33713647,0.39602742,0.39232949,1.10946216,0.93597749,0.00000000
-2.44022011,4.24651005,2.10156514,1.24927762,0.32306624,0.38847776,0.40198703,1.08049997,0.93326263,0.00000000
-2.43421711,4.11459317,2.02614799,1.19482881,0.30744080,0.38019056,0.41219748,1.04894605,0.92966729,0.00000000
-2.42821411,3.97421787,1.94562446,1.13692946,0.29054578,0.37148481,0.42292569,1.01553111,0.92548386,0.00000000
-2.42221111,3.82852413,1.86162817,1.07671405,0.27267921,0.36268728,0.43410834,0.98099044,0.92097982,0.00000000
-2.41620810,3.68061192,1.77578863,1.01531574,0.25414285,0.35412326,0.44565414,0.94604623,0.91638813,0.00000000
-2.41020510,3.53346441,1.68968989,0.95383761,0.23523392,0.34610788,0.45744608,0.91139262,0.91190114,0.00000000
-2.40420210,3.38988259,1.60483420,0.89332666,0.21623748,0.33893829,0.46934589,0.87768355,0.90766800,0.00000000
-2.39819910,3.25243309,1.52261211,0.83475155,0.19741969,0.33288696,0.48120027,0.84552404,0.90379595,0.00000000
-2.39219610,3.12341049,1.44427955,0.77898457,0.17902225,0.32819631,0.49284899,0.81546467,0.90035506,0.00000000
-2.38619310,3.00481413,1.37094223,0.72678819,0.16125809,0.32507488,0.50413414,0.78799916,0.89738612,0.00000000
-2.38019010,2.89833892,1.30354732,0.67880647,0.14430842,0.32369477,0.51491028,0.76356472,0.89491097,0.00000000
-2.37418709,2.80537842,1.24288164,0.63556083,0.12832100,0.32419059,0.52505482,0.74254438,0.89294461,0.00000000
-2.36818409,2.72703817,1.18957557,0.59745015,0.11340979,0.32665963,0.53447801,0.72527091,0.89150783,0.00000000
-2.36218109,2.66415669,1.14411149,0.56475444,0.09965565,0.33116301,0.54313202,0.71203121,0.89063979,0.00000000
-2.35617809,2.61733120,1.10683534,0.53764143,0.08710804,0.33772759,0.55101845,0.70307087,0.89040922,0.00000000
-2.35017509,2.58694525,1.07796994,0.51617542,0.07578753,0.34634847,0.55819379,0.69859776,0.89092359,0.00000000
-2.34417209,2.57319558,1.05762872,0.50032752,0.06568883,0.35699160,0.56477239,0.69878451,0.89233527,0.00000000
-2.33816908,2.57611594,1.04582854,0.48998662,0.05678433,0.36959644,0.57092675,0.70376923,0.89484438,0.00000000
-2.33216608,2.59559615,1.04250079,0.48497037,0.04902766,0.38407834,0.57688473,0.71365440,0.89869774,0.00000000
-2.32616308,2.63139524,1.04749985,0.48503573,0.04235748,0.40033056,0.58292405,0.72850403,0.90418399,0.00000000
-2.32016008,2.68314847,1.06060869,0.48988857,0.03670097,0.41822579,0.58936386,0.74833923,0.91162499,0.00000000
-2.31415708,2.75036840,1.08154155,0.49919217,0.03197720,0.43761724,0.59655393,0.77313276,0.92136387,0.00000000
-2.30815408,2.83244117,1.10994395,0.51257455,0.02810011,0.45833927,0.60486185,0.80280312,0.93375047,0.00000000
-2.30215108,2.92861945,1.14539067,0.52963456,0.02498117,0.48020782,0.61465862,0.83720894,0.94912477,0.00000000
-2.29614807,3.03801408,1.18738249,0.54994705,0.02253160,0.50302080,0.62630352,0.87614440,0.96779944,0.00000000
-2.29014507,3.15958655,1.23534275,0.57306737,0.02066423,0.52655861,0.64012861,0.91933647,0.99004227,0.00000000
-2.28414207,3.29214449,1.28861480,0.59853547,0.01929497,0.55058523,0.65642379,0.96644465,1.01605961,0.00000000
-2.27813907,3.43434237,1.34646129,0.62587997,0.01834390,0.57484990,0.67542290,1.01706366,1.04598164,0.00000000
-2.27213607,3.58468893,1.40806641,0.65462262,0.01773615,0.59908981,0.69729154,1.07072958,1.07985033,0.00000000
-2.26613307,3.74156269,1.47254173,0.68428328,0.01740243,0.62303390,0.72211705,1.12692929,1.11761066,0.00000000
-2.26013007,3.90323598,1.53893624,0.71438582,0.01727941,0.64640771,0.74990115,1.18511335,1.15910570,0.00000000
-2.25412706,4.06790760,1.60625064,0.74446470,0.01730997,0.66893947,0.78055546,1.24471175,1.20407568,0.00000000
-2.24812406,4.23374300,1.67345593,0.77407256,0.01744326,0.69036712,0.81390014,1.30515196,1.25216113,0.00000000
-2.24212106,4.39892082,1.73951562,0.80278831,0.01763471,0.71044612,0.84966568,1.36587851,1.30291006,0.00000000
-2.23611806,4.56168343,1.80341086,0.83022569,0.01784597,0.72895758,0.88749772,1.42637318,1.35578860,0.00000000
-2.23011506,4.72038924,1.86416734,0.85604169,0.01804482,0.74571645,0.92696482,1.48617469,1.41019487,0.00000000
-2.22411206,4.87356368,1.92088262,0.87994453,0.01820498,0.76057902,0.96756886,1.54489696,1.46547530,0.00000000
-2.21810905,5.01994624,1.97275258,0.90170064,0.01830595,0.77344953,1.00875770,1.60224490,1.52094274,0.00000000
-2.21210605,5.15853069,2.01909530,0.92114004,0.01833278,0.78428509,1.04993967,1.65802689,1.57589568,0.00000000
-2.20610305,5.28859589,2.05937116,0.93815992,0.01827581,0.79309859,1.09049948,1.71216326,1.62963777,0.00000000
-2.20010005,5.40972553,2.09319795,0.95272575,0.01813036,0.79995931,1.12981505,1.76469027,1.68149702,0.00000000
-2.19409705,5.52181508,2.12035976,0.96486991,0.01789644,0.80499079,1.16727468,1.81575934,1.73084400,0.00000000
