energy_ev,total_up,Pd_p_up,Pd_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-4.30115058,9.94334268,2.24973164,8.01876788,0.53559120,0.04468021,0.16632271,1.08862034
-4.29514757,10.09443843,2.30368723,8.14515583,0.53712925,0.04486912,0.16958766,1.10612607
-4.28914457,10.25343295,2.35859347,8.27861140,0.53902591,0.04510976,0.17285728,1.12431397
-4.28314157,10.42019585,2.41453693,8.41886395,0.54129608,0.04540432,0.17611555,1.14327498
-4.27713857,10.59435689,2.47156597,8.56543835,0.54394031,0.04575380,0.17934388,1.16307694
-4.27113557,10.77530568,2.52968607,8.71765999,0.54694480,0.04615785,0.18252134,1.18376068
-4.26513257,10.96220000,2.58885737,8.87466682,0.55028192,0.04661471,0.18562491,1.20533715
-4.25912956,11.15398339,2.64899466,9.03542880,0.55391119,0.04712119,0.18862984,1.22778572
-4.25312656,11.34941173,2.70996967,9.19877436,0.55778055,0.04767269,0.19151005,1.25105391
-4.24712356,11.54708838,2.77161574,9.36342339,0.56182814,0.04826331,0.19423865,1.27505849
-4.24112056,11.74550685,2.83373454,9.52802571,0.56598418,0.04888604,0.19678858,1.29968798
-4.23511756,11.94309952,2.89610440,9.69120388,0.57017326,0.04953293,0.19913329,1.32480630
-4.22911456,12.13829046,2.95848982,9.85159850,0.57431665,0.05019537,0.20124750,1.35025766
-4.22311156,12.32955015,3.02065158,10.00791439,0.57833475,0.05086437,0.20310805,1.37587207
-4.21710855,12.51544965,3.08235674,10.15896542,0.58214961,0.05153092,0.20469473,1.40147143
-4.21110555,12.69471147,3.14338796,10.30371596,0.58568728,0.05218628,0.20599114,1.42687578
-4.20510255,12.86625475,3.20355149,10.44131700,0.58888010,0.05282229,0.20698549,1.45190925
-4.19909955,13.02923233,3.26268332,10.57113496,0.59166876,0.05343170,0.20767130,1.47640557
-4.19309655,13.18305765,3.32065308,10.69277178,0.59400412,0.05400837,0.20804803,1.50021269
-4.18709355,13.32742008,3.37736533,10.80607499,0.59584866,0.05454755,0.20812146,1.52319629
-4.18109055,13.46228747,3.43275821,10.91113720,0.59717759,0.05504596,0.20790394,1.54524209
-4.17508754,13.58789584,3.48679944,11.00828473,0.59797952,0.05550188,0.20741439,1.56625679
-4.16908454,13.70472633,3.53947993,11.09805581,0.59825673,0.05591521,0.20667806,1.58616767
-4.16308154,13.81347055,3.59080529,11.18116927,0.59802496,0.05628732,0.20572604,1.60492089
-4.15707854,13.91498587,3.64078584,11.25848503,0.59731271,0.05662102,0.20459452,1.62247880
-4.15107554,14.01024274,3.68942572,11.33095819,0.59616013,0.05692028,0.20332382,1.63881626
-4.14507254,14.10026668,3.73671171,11.39958891,0.59461750,0.05719005,0.20195725,1.65391642
-4.13906953,14.18607768,3.78260262,11.46537029,0.59274333,0.05743597,0.20053978,1.66776629
-4.13306653,14.26862993,3.82701982,11.52923673,0.59060208,0.05766406,0.19911664,1.68035219
-4.12706353,14.34875489,3.86983965,11.59201511,0.58826173,0.05788038,0.19773181,1.69165574
-4.12106053,14.42711039,3.91088830,11.65438098,0.58579108,0.05809077,0.19642662,1.70165032
-4.11505753,14.50413818,3.94993948,11.71682183,0.58325712,0.05830053,0.19523836,1.71029851
-4.10905453,14.58003195,3.98671536,11.77960897,0.58072232,0.05851413,0.19419900,1.71755051
-4.10305153,14.65471731,4.02089080,11.84277920,0.57824209,0.05873504,0.19333420,1.72334378
-4.09704852,14.72784469,4.05210085,11.90612716,0.57586255,0.05896549,0.19266247,1.72760385
-4.09104552,14.79879534,4.07995140,11.96920847,0.57361857,0.05920640,0.19219466,1.73024628
-4.08504252,14.86670022,4.10403248,12.03135339,0.57153229,0.05945730,0.19193370,1.73117977
-4.07903952,14.93047073,4.12393379,12.09169047,0.56961216,0.05971634,0.19187470,1.73031011
-4.07303652,14.98883994,4.13926178,12.14917888,0.56785245,0.05998033,0.19200530,1.72754489
-4.06703352,15.04041223,4.14965748,12.20264790,0.56623343,0.06024490,0.19230634,1.72279860
-4.06103052,15.08371921,4.15481437,12.25084192,0.56472206,0.06050463,0.19275275,1.71599802
-4.05502751,15.11727918,4.15449537,12.29246878,0.56327326,0.06075329,0.19331462,1.70708742
-4.04902451,15.13965761,4.14854812,12.32624939,0.56183161,0.06098405,0.19395849,1.69603346
-4.04302151,15.14952583,4.13691782,12.35096653,0.56033353,0.06118979,0.19464865,1.68282939
-4.03701851,15.14571553,4.11965694,12.36551083,0.55870975,0.06136332,0.19534846,1.66749848
-4.03101551,15.12726664,4.09693121,12.36892192,0.55688792,0.06149771,0.19602173,1.65009635
-4.02501251,15.09346674,4.06902146,12.36042347,0.55479542,0.06158652,0.19663390,1.63071219
-4.01900950,15.04388049,4.03632127,12.33945058,0.55236208,0.06162403,0.19715312,1.60946869
-4.01300650,14.97836822,3.99933007,12.30566891,0.54952277,0.06160550,0.19755121,1.58652071
-4.00700350,14.89709304,3.95864226,12.25898498,0.54621977,0.06152729,0.19780431,1.56205278
-4.00100050,14.80051678,3.91493240,12.19954772,0.54240487,0.06138701,0.19789342,1.53627539
-3.99499750,14.68938531,3.86893716,12.12774151,0.53804099,0.06118361,0.19780465,1.50942041
-3.98899450,14.56470431,3.82143468,12.04417167,0.53310351,0.06091739,0.19752935,1.48173557
-3.98299150,14.42770703,3.77322221,11.94964321,0.52758104,0.06059002,0.19706391,1.45347848
-3.97698849,14.27981572,3.72509286,11.84513433,0.52147580,0.06020447,0.19640958,1.42491028
-3.97098549,14.12259875,3.67781241,11.73176583,0.51480357,0.05976488,0.19557203,1.39628909
-3.96498249,13.95772525,3.63209706,11.61076814,0.50759319,0.05927651,0.19456085,1.36786381
-3.95897949,13.78691942,3.58859311,11.48344724,0.49988568,0.05874550,0.19338905,1.33986810
-3.95297649,13.61191612,3.54785911,11.35115095,0.49173312,0.05817872,0.19207242,1.31251509
-3.94697349,13.43441936,3.51035140,11.21523655,0.48319715,0.05758359,0.19062902,1.28599278
-3.94097049,13.25606499,3.47641322,11.07704100,0.47434733,0.05696787,0.18907855,1.26046045
-3.93496748,13.07838851,3.44626793,10.93785421,0.46525929,0.05633948,0.18744189,1.23604599
-3.92896448,12.90279853,3.42001643,10.79889600,0.45601286,0.05570627,0.18574055,1.21284436
-3.92296148,12.73055625,3.39763856,10.66129699,0.44669009,0.05507590,0.18399631,1.19091715
-3.91695848,12.56276087,3.37899853,10.52608343,0.43737331,0.05445563,0.18223079,1.17029322
-3.91095548,12.40034061,3.36385378,10.39416573,0.42814328,0.05385224,0.18046510,1.15097027
-3.90495248,12.24404893,3.35186695,10.26633067,0.41907739,0.05327186,0.17871957,1.13291735
-3.89894947,12.09446521,3.34262019,10.14323664,0.41024808,0.05271993,0.17701347,1.11607821
-3.89294647,11.95199925,3.33563137,10.02541168,0.40172140,0.05220111,0.17536475,1.10037511
-3.88694347,11.81689885,3.33037125,9.91325385,0.39355579,0.05171925,0.17378982,1.08571322
-3.88094047,11.68925975,3.32628108,9.80703360,0.38580105,0.05127738,0.17230332,1.07198519
-3.87493747,11.56903731,3.32278985,9.70689773,0.37849763,0.05087771,0.17091798,1.05907585
-3.86893447,11.45605931,3.31933064,9.61287485,0.37167612,0.05052165,0.16964436,1.04686684
-3.86293147,11.35003963,3.31535538,9.52488199,0.36535691,0.05020983,0.16849074,1.03524094
-3.85692846,11.25059229,3.31034775,9.44273248,0.35955023,0.04994219,0.16746294,1.02408606
-3.85092546,11.15724582,3.30383370,9.36614490,0.35425628,0.04971801,0.16656423,1.01329869
-3.84492246,11.06945772,3.29538951,9.29475320,0.34946562,0.04953598,0.16579519,1.00278682
-3.83891946,10.98662913,3.28464719,9.22811808,0.34515971,0.04939430,0.16515370,0.99247212
-3.83291646,10.90811969,3.27129742,9.16573956,0.34131165,0.04929071,0.16463489,0.98229151
-3.82691346,10.83326266,3.25509003,9.10707086,0.33788704,0.04922262,0.16423122,0.97219803
-3.82091046,10.76138034,3.23583242,9.05153355,0.33484493,0.04918715,0.16393252,0.96216106
-3.81490745,10.69179997,3.21338632,8.99853385,0.33213889,0.04918127,0.16372619,0.95216598
-3.80890445,10.62387004,3.18766321,8.94747997,0.32971821,0.04920183,0.16359739,0.94221329
-3.80290145,10.55697692,3.15861903,8.89780030,0.32752910,0.04924571,0.16352935,0.93231738
-3.79689845,10.49056184,3.12624861,8.84896206,0.32551594,0.04930986,0.16350369,0.92250490
-3.79089545,10.42413784,3.09058027,8.80049001,0.32362263,0.04939141,0.16350089,0.91281300
-3.78489245,10.35730652,3.05167116,8.75198486,0.32179387,0.04948777,0.16350075,0.90328743
-3.77888944,10.28977409,3.00960342,8.70314076,0.31997648,0.04959672,0.16348292,0.89398059
-3.77288644,10.22136629,2.96448179,8.65376131,0.31812067,0.04971645,0.16342753,0.88494965
-3.76688344,10.15204161,2.91643236,8.60377350,0.31618123,0.04984570,0.16331578,0.87625473
-3.76088044,10.08190216,2.86560288,8.55323888,0.31411860,0.04998376,0.16313059,0.86795726
-3.75487744,10.01120157,2.81216422,8.50236158,0.31189987,0.05013055,0.16285720,0.86011839
-3.74887444,9.94034928,2.75631287,8.45149231,0.30949956,0.05028667,0.16248380,0.85279762
-3.74287144,9.86991053,2.69827416,8.40112811,0.30690017,0.05045337,0.16200204,0.84605147
-3.73686843,9.80060167,2.63830576,8.35190736,0.30409258,0.05063259,0.16140750,0.83993222
-3.73086543,9.73328020,2.57670097,8.30459972,0.30107614,0.05082688,0.16070003,0.83448678
-3.72486243,9.66892938,2.51379146,8.26009109,0.29785855,0.05103940,0.15988391,0.82975549
-3.71885943,9.60863736,2.44994887,8.21936339,0.29445538,0.05127380,0.15896797,0.82577094
-3.71285643,9.55357086,2.38558492,8.18346964,0.29088948,0.05153413,0.15796544,0.82255675
-3.70685343,9.50494395,2.32114976,8.15350469,0.28719005,0.05182472,0.15689364,0.82012639
-3.70085043,9.46398238,2.25712825,8.13057222,0.28339154,0.05215004,0.15577353,0.81848192
-3.69484742,9.43188458,2.19403410,8.11574893,0.27953246,0.05251455,0.15462903,0.81761286
-3.68884442,9.40978011,2.13240187,8.11004689,0.27565399,0.05292252,0.15348627,0.81749505
-3.68284142,9.39868721,2.07277705,8.11437520,0.27179861,0.05337787,0.15237261,0.81808979
-3.67683842,9.39947053,2.01570437,8.12950221,0.26800870,0.05388397,0.15131563,0.81934314
-3.67083542,9.41280082,1.96171478,8.15601959,0.26432522,0.05444350,0.15034200,0.82118557
-3.66483242,9.43911792,1.91131164,8.19430954,0.26078651,0.05505827,0.14947644,0.82353203
-3.65882941,9.47859862,1.86495650,8.24451641,0.25742718,0.05572907,0.14874056,0.82628244
-3.65282641,9.53113065,1.82305517,8.30652378,0.25427727,0.05645553,0.14815189,0.82932272
-3.64682341,9.59629405,1.78594473,8.37993801,0.25136151,0.05723599,0.14772298,0.83252640
-3.64082041,9.67335077,1.75388181,8.46407903,0.24869888,0.05806744,0.14746065,0.83575665
-3.63481741,9.76124309,1.72703294,8.55797882,0.24630233,0.05894541,0.14736548,0.83886895
-3.62881441,9.85860132,1.70546724,8.66038794,0.24417870,0.05986394,0.14743146,0.84171410
-3.62281141,9.96376066,1.68915185,8.76979005,0.24232879,0.06081560,0.14764594,0.84414166
-3.61680840,10.07478700,1.67795043,8.88442431,0.24074763,0.06179147,0.14798973,0.84600353
-3.61080540,10.18951101,1.67162461,9.00231511,0.23942478,0.06278121,0.14843752,0.84715774
-3.60480240,10.30556985,1.66983866,9.12130850,0.23834483,0.06377318,0.14895851,0.84747206
-3.59879940,10.42045519,1.67216703,9.23911463,0.23748780,0.06475456,0.14951717,0.84682750
-3.59279640,10.53156659,1.67810454,9.35335499,0.23682964,0.06571155,0.15007423,0.84512138
-3.58679340,10.63626878,1.68707888,9.46161370,0.23634278,0.06662955,0.15058779,0.84226995
-3.58079040,10.73195140,1.69846486,9.56149136,0.23599654,0.06749349,0.15101447,0.83821036
-3.57478739,10.81608976,1.71160002,9.65066051,0.23575760,0.06828808,0.15131063,0.83290196
-3.56878439,10.88630515,1.72580086,9.72692118,0.23559044,0.06899818,0.15143356,0.82632681
-3.56278139,10.94042307,1.74037913,9.78825541,0.23545773,0.06960917,0.15134268,0.81848951
-3.55677839,10.97652800,1.75465776,9.83287905,0.23532074,0.07010731,0.15100057,0.80941616
-3.55077539,10.99301316,1.76798563,9.85928973,0.23513971,0.07048014,0.15037395,0.79915282
-3.54477239,10.98862372,1.77975095,9.86630929,0.23487430,0.07071690,0.14943450,0.78776318
-3.53876938,10.96249231,1.78939274,9.85311943,0.23448404,0.07080883,0.14815948,0.77532597
-3.53276638,10.91416528,1.79641019,9.81928902,0.23392881,0.07074956,0.14653230,0.76193191
-3.52676338,10.84361875,1.80036969,9.76479189,0.23316935,0.07053531,0.14454273,0.74768051
-3.52076038,10.75126342,1.80090960,9.69001401,0.23216794,0.07016515,0.14218714,0.73267694
-3.51475738,10.63793744,1.79774265,9.59574900,0.23088892,0.06964106,0.13946839,0.71702889
-3.50875438,10.50488710,1.79065634,9.48318163,0.22929946,0.06896797,0.13639574,0.70084381
-3.50275138,10.35373519,1.77951146,9.35385905,0.22737015,0.06815366,0.13298442,0.68422647
-3.49674837,10.18643762,1.76423912,9.20965005,0.22507576,0.06720856,0.12925528,0.66727698
-3.49074537,10.00522933,1.74483659,9.05269320,0.22239582,0.06614549,0.12523416,0.65008936
-3.48474237,9.81256078,1.72136240,8.88533527,0.21931525,0.06497923,0.12095128,0.63275063
-3.47873937,9.61102715,1.69393099,8.71006182,0.21582488,0.06372607,0.11644051,0.61534046
-3.47273637,9.40329253,1.66270723,8.52942223,0.21192184,0.06240329,0.11173858,0.59793135
-3.46673337,9.19201196,1.62790116,8.34595216,0.20760988,0.06102862,0.10688430,0.58058924
-3.46073037,8.97975426,1.58976297,8.16209637,0.20289952,0.05961964,0.10191775,0.56337451
-3.45472736,8.76892874,1.54857847,7.98013509,0.19780805,0.05819327,0.09687946,0.54634331
-3.44872436,8.56171897,1.50466508,7.80211722,0.19235941,0.05676522,0.09180966,0.52954897
-3.44272136,8.36002630,1.45836812,7.62980324,0.18658391,0.05534961,0.08674754,0.51304359
-3.43671836,8.16542561,1.41005759,7.46462050,0.18051781,0.05395857,0.08173063,0.49687952
-3.43071536,7.97913535,1.36012495,7.30763276,0.17420276,0.05260208,0.07679421,0.48111067
-3.42471236,7.80200282,1.30898003,7.15952558,0.16768515,0.05128775,0.07197085,0.46579371
-3.41870935,7.63450546,1.25704777,7.02060795,0.16101534,0.05002093,0.06729007,0.45098878
-3.41270635,7.47676773,1.20476453,6.89083000,0.15424689,0.04880476,0.06277807,0.43675995
-3.40670335,7.32859249,1.15257415,6.76981582,0.14743565,0.04764038,0.05845765,0.42317525
-3.40070035,7.18950524,1.10092346,6.65690943,0.14063890,0.04652732,0.05434820,0.41030627
-3.39469735,7.05880860,1.05025730,6.55123165,0.13391449,0.04546383,0.05046582,0.39822737
-3.38869435,6.93564435,1.00101327,6.45174474,0.12731997,0.04444732,0.04682357,0.38701457
-3.38269135,6.81905982,0.95361617,6.35732163,0.12091178,0.04347482,0.04343173,0.37674413
-3.37668834,6.70807528,0.90847243,6.26681630,0.11474459,0.04254343,0.04029830,0.36749095
-3.37068534,6.60174918,0.86596475,6.17913191,0.10887059,0.04165074,0.03742936,0.35932685
-3.36468234,6.49923823,0.82644718,6.09328360,0.10333899,0.04079518,0.03482961,0.35231888
-3.35867934,6.39984988,0.79024083,6.00845323,0.09819559,0.03997630,0.03250286,0.34652774
-3.35267634,6.30308494,0.75763057,5.92403388,0.09348246,0.03919504,0.03045252,0.34200641
-3.34667334,6.20866906,0.72886269,5.83966262,0.08923773,0.03845376,0.02868206,0.33879908
-3.34067034,6.11657214,0.70414381,5.75524047,0.08549550,0.03775635,0.02719537,0.33694044
-3.33466733,6.02701549,0.68364092,5.67093958,0.08228586,0.03710809,0.02599713,0.33645534
-3.32866433,5.94046695,0.66748260,5.58719772,0.07963489,0.03651557,0.02509296,0.33735889
-3.32266133,5.85762503,0.65576120,5.50470124,0.07756488,0.03598638,0.02448955,0.33965682
-3.31665833,5.77939295,0.64853581,5.42435760,0.07609439,0.03552895,0.02419463,0.34334626
-3.31065533,5.70684439,0.64583576,5.34725930,0.07523845,0.03515210,0.02421676,0.34841659
-3.30465233,5.64118232,0.64766433,5.27464096,0.07500867,0.03486481,0.02456505,0.35485044
-3.29864932,5.58369289,0.65400227,5.20783147,0.07541328,0.03467578,0.02524872,0.36262456
-3.29264632,5.53569585,0.66481100,5.14820315,0.07645711,0.03459312,0.02627646,0.37171062
-3.28664332,5.49849343,0.68003495,5.09711971,0.07814144,0.03462401,0.02765580,0.38207559
-3.28064032,5.47331897,0.69960312,5.05588476,0.08046379,0.03477443,0.02939226,0.39368179
-3.27463732,5.46128703,0.72342943,5.02569227,0.08341755,0.03504882,0.03148857,0.40648646
-3.26863432,5.46334608,0.75141203,5.00758041,0.08699153,0.03544993,0.03394372,0.42044085
-3.26263132,5.48023514,0.78343153,5.00238992,0.09116942,0.03597863,0.03675213,0.43548890
-3.25662831,5.51244552,0.81934828,5.01072805,0.09592924,0.03663379,0.03990286,0.45156553
-3.25062531,5.56018870,0.85899907,5.03293893,0.10124278,0.03741219,0.04337889,0.46859471
-3.24462231,5.62337144,0.90219335,5.06908112,0.10707507,0.03830854,0.04715658,0.48648752
-3.23861931,5.70157894,0.94870958,5.11891307,0.11338397,0.03931549,0.05120534,0.50514025
-3.23261631,5.79406689,0.99829189,5.18188691,0.12011999,0.04042376,0.05548751,0.52443299
-3.22661331,5.89976312,1.05064751,5.25715099,0.12722620,0.04162219,0.05995856,0.54422863
-3.22061031,6.01727914,1.10544529,5.34356134,0.13463851,0.04289799,0.06456755,0.56437278
-3.21460730,6.14493179,1.16231558,5.43970196,0.14228621,0.04423694,0.06925788,0.58469438
-3.20860430,6.28077476,1.22085159,5.54391366,0.15009271,0.04562360,0.07396834,0.60500752
-3.20260130,6.42263934,1.28061236,5.65433083,0.15797675,0.04704161,0.07863451,0.62511410
-3.19659830,6.56818359,1.34112731,5.76892526,0.16585372,0.04847402,0.08319023,0.64480765
-3.19059530,6.71494826,1.40190213,5.88555564,0.17363731,0.04990352,0.08756943,0.66387789
-3.18459230,6.86041794,1.46242596,6.00202133,0.18124129,0.05131284,0.09170793,0.68211618
-3.17858929,7.00208522,1.52217942,6.11611864,0.18858135,0.05268501,0.09554541,0.69932138
-3.17258629,7.13751565,1.58064317,6.22569757,0.19557708,0.05400369,0.09902718,0.71530597
-3.16658329,7.26441098,1.63730675,6.32871700,0.20215376,0.05525342,0.10210601,0.72990224
-3.16058029,7.38066850,1.69167728,6.42329647,0.20824403,0.05641993,0.10474364,0.74296807
-3.15457729,7.48443398,1.74328770,6.50776248,0.21378947,0.05749032,0.10691205,0.75439218
-3.14857429,7.57414655,1.79170438,6.58068768,0.21874169,0.05845327,0.10859444,0.76409850
-3.14257129,7.64857371,1.83653394,6.64092181,0.22306329,0.05929919,0.10978578,0.77204955
-3.13656828,7.70683543,1.87742907,6.68761315,0.22672836,0.06002033,0.11049300,0.77824859
-3.13056528,7.74841688,1.91409346,6.72022028,0.22972268,0.06061087,0.11073479,0.78274049
-3.12456228,7.77316957,1.94628581,6.73851385,0.23204356,0.06106692,0.11054096,0.78561123
-3.11855928,7.78130150,1.97382302,6.74256905,0.23369936,0.06138657,0.10995146,0.78698615
-3.11255628,7.77335721,1.99658266,6.73274934,0.23470880,0.06156980,0.10901512,0.78702689
-3.10655328,7.75018915,2.01450479,6.70968286,0.23510000,0.06161848,0.10778801,0.78592722
-3.10055028,7.71292199,2.02759329,6.67423277,0.23490939,0.06153625,0.10633176,0.78390789
-3.09454727,7.66291177,2.03591672,6.62746339,0.23418061,0.06132845,0.10471161,0.78121068
-3.08854427,7.60170180,2.03960862,6.57060355,0.23296330,0.06100196,0.10299453,0.77809179
-3.08254127,7.53097727,2.03886738,6.50500911,0.23131195,0.06056512,0.10124727,0.77481486
-3.07653827,7.45252035,2.03395547,6.43212612,0.22928488,0.06002754,0.09953456,0.77164376
-3.07053527,7.36816740,2.02519798,6.35345593,0.22694329,0.05939996,0.09791745,0.76883539
-3.06453227,7.27976965,2.01298024,6.27052355,0.22435042,0.05869409,0.09645181,0.76663267
-3.05852926,7.18915831,1.99774455,6.18485003,0.22157093,0.05792242,0.09518711,0.76525794
-3.05252626,7.09811492,1.97998571,6.09792933,0.21867036,0.05709807,0.09416545,0.76490694
-3.04652326,7.00834717,1.96024545,6.01121015,0.21571474,0.05623457,0.09342091,0.76574352
-3.04052026,6.92147041,1.93910568,5.92608231,0.21277030,0.05534569,0.09297906,0.76789530
-3.03451726,6.83899447,1.91718046,5.84386759,0.20990327,0.05444525,0.09285695,0.77145042
-3.02851426,6.76231544,1.89510713,5.76581442,0.20717973,0.05354691,0.09306317,0.77645539
-3.02251126,6.69271163,1.87353633,5.69309551,0.20466551,0.05266403,0.09359828,0.78291425
-3.01650825,6.63134294,1.85312158,5.62680776,0.20242602,0.05180948,0.09445544,0.79078908
-3.01050525,6.57925279,1.83450831,5.56797339,0.20052609,0.05099543,0.09562117,0.80000182
-3.00450225,6.53737164,1.81832288,5.51754148,0.19902980,0.05023327,0.09707636,0.81043738
-2.99849925,6.50652114,1.80516170,5.47638899,0.19800010,0.04953341,0.09879731,0.82194801
-2.99249625,6.48741829,1.79558091,5.44532068,0.19749851,0.04890519,0.10075691,0.83435873
-2.98649325,6.48067879,1.79008668,5.42506733,0.19758455,0.04835675,0.10292578,0.84747376
-2.98049025,6.48681911,1.78912648,5.41628200,0.19831519,0.04789495,0.10527354,0.86108356
-2.97448724,6.50625707,1.79308139,5.41953420,0.19974413,0.04752527,0.10776987,0.87497238
-2.96848424,6.53931069,1.80225971,5.43530227,0.20192102,0.04725178,0.11038565,0.88892600
-2.96248124,6.58619562,1.81689165,5.46396424,0.20489055,0.04707707,0.11309388,0.90273935
-2.95647824,6.64702134,1.83712552,5.50578780,0.20869148,0.04700223,0.11587049,0.91622370
-2.95047524,6.72178665,1.86302497,5.56092023,0.21335568,0.04702687,0.11869501,0.92921326
-2.94447224,6.81037513,1.89456765,5.62937904,0.21890707,0.04714912,0.12155105,0.94157081
-2.93846923,6.91255119,1.93164490,5.71104420,0.22536061,0.04736564,0.12442652,0.95319228
-2.93246623,7.02795744,1.97406265,5.80565292,0.23272134,0.04767174,0.12731374,0.96401000
-2.92646323,7.15611406,2.02154336,5.91279757,0.24098352,0.04806143,0.13020927,0.97399467
-2.92046023,7.29642065,2.07372899,6.03192738,0.25012982,0.04852753,0.13311364,0.98315593
-2.91445723,7.44816102,2.13018496,6.16235427,0.26013075,0.04906183,0.13603086,0.99154157
-2.90845423,7.61051107,2.19040515,6.30326279,0.27094426,0.04965524,0.13896779,0.99923543
-2.90245123,7.78254967,2.25381788,6.45372401,0.28251552,0.05029798,0.14193342,1.00635427
-2.89644822,7.96327236,2.31979284,6.61271292,0.29477705,0.05097976,0.14493813,1.01304355
-2.89044522,8.15160737,2.38764919,6.77912848,0.30764901,0.05169000,0.14799284,1.01947258
-2.88444222,8.34643318,2.45666455,6.95181554,0.32103992,0.05241806,0.15110825,1.02582904
-2.87843922,8.54659694,2.52608508,7.12958741,0.33484748,0.05315342,0.15429407,1.03231325
-2.87243622,8.75093279,2.59513654,7.31124806,0.34895991,0.05388591,0.15755845,1.03913232
-2.86643322,8.95827912,2.66303624,7.49561272,0.36325735,0.05460589,0.16090736,1.04649440
-2.86043022,9.16749403,2.72900577,7.68152601,0.37761366,0.05530441,0.16434433,1.05460321
-2.85442721,9.37746811,2.79228435,7.86787656,0.39189834,0.05597334,0.16787015,1.06365292
-2.84842421,9.58713404,2.85214257,8.05360766,0.40597868,0.05660550,0.17148286,1.07382355
-2.84242121,9.79547264,2.90789618,8.23772355,0.41972197,0.05719468,0.17517789,1.08527687
-2.83641821,10.00151518,2.95891973,8.41929129,0.43299786,0.05773573,0.17894825,1.09815283
-2.83041521,10.20434220,3.00465949,8.59743845,0.44568062,0.05822450,0.18278498,1.11256650
-2.82441221,10.40307905,3.04464544,8.77134721,0.45765142,0.05865784,0.18667758,1.12860554
-2.81840920,10.59688891,3.07850181,8.94024561,0.46880047,0.05903348,0.19061454,1.14632803
-2.81240620,10.78496383,3.10595567,9.10339694,0.47902889,0.05935001,0.19458390,1.16576068
-2.80640320,10.96651478,3.12684345,9.26008816,0.48825048,0.05960668,0.19857376,1.18689736
-2.80040020,11.14076164,3.14111471,9.40961869,0.49639308,0.05980335,0.20257273,1.20969799
-2.79439720,11.30692388,3.14883314,9.55129032,0.50339966,0.05994029,0.20657029,1.23408756
-2.78839420,11.46421290,3.15017458,9.68439937,0.50922902,0.06001811,0.21055706,1.25995562
-2.78239120,11.61182658,3.14542180,9.80823154,0.51385607,0.06003758,0.21452485,1.28715600
-2.77638819,11.74894667,3.13495639,9.92206022,0.51727186,0.05999953,0.21846664,1.31550698
-2.77038519,11.87473920,3.11924766,10.02514824,0.51948305,0.05990477,0.22237634,1.34479196
-2.76438219,11.98835803,3.09883899,10.11675305,0.52051114,0.05975400,0.22624851,1.37476069
-2.75837919,12.08895141,3.07433199,10.19613510,0.52039136,0.05954771,0.23007779,1.40513124
-2.75237619,12.17567123,3.04636898,10.26256879,0.51917122,0.05928620,0.23385845,1.43559259
-2.74637319,12.24768437,3.01561433,10.31535538,0.51690892,0.05896950,0.23758368,1.46580817
-2.74037019,12.30418567,2.98273537,10.35383700,0.51367148,0.05859741,0.24124502,1.49542012
-2.73436718,12.34441181,2.94838341,10.37741106,0.50953283,0.05816946,0.24483169,1.52405436
-2.72836418,12.36765545,2.91317562,10.38554411,0.50457187,0.05768500,0.24833010,1.55132638
-2.72236118,12.37327905,2.87767827,10.37778470,0.49887041,0.05714319,0.25172335,1.57684771
-2.71635818,12.36072796,2.84239201,10.35377458,0.49251138,0.05654307,0.25499097,1.60023274
-2.71035518,12.32954233,2.80773953,10.31325803,0.48557700,0.05588358,0.25810872,1.62110593
-2.70435218,12.27936779,2.77405605,10.25608912,0.47814717,0.05516370,0.26104865,1.63910905
-2.69834917,12.20996487,2.74158284,10.18223715,0.47029815,0.05438241,0.26377935,1.65390829
-2.69234617,12.12121729,2.71046402,10.09179043,0.46210137,0.05353886,0.26626633,1.66520101
-2.68634317,12.01313929,2.68074649,9.98495891,0.45362258,0.05263237,0.26847263,1.67272193
-2.68034017,11.88588258,2.65238315,9.86207608,0.44492123,0.05166256,0.27035960,1.67624861
-2.67433717,11.73974287,2.62523899,9.72360065,0.43605021,0.05062939,0.27188783,1.67560596
-2.66833417,11.57516654,2.59910001,9.57011848,0.42705576,0.04953327,0.27301810,1.67066988
-2.66233117,11.39275745,2.57368445,9.40234495,0.41797775,0.04837516,0.27371256,1.66136966
-2.65632816,11.19328385,2.54865606,9.22112798,0.40885011,0.04715661,0.27393580,1.64768940
-2.65032516,10.97768526,2.52363895,9.02745143,0.39970155,0.04587991,0.27365601,1.62966831
-2.64432216,10.74707880,2.49823344,8.82243862,0.39055643,0.04454813,0.27284604,1.60739986
-2.63831916,10.50276429,2.47203265,8.60735533,0.38143576,0.04316523,0.27148442,1.58103007
-2.63231616,10.24622744,2.44463905,8.38361144,0.37235832,0.04173612,0.26955623,1.55075479
-2.62631316,9.97913988,2.41568069,8.15276027,0.36334185,0.04026674,0.26705384,1.51681622
-2.62031016,9.70335538,2.38482659,7.91649458,0.35440419,0.03876407,0.26397746,1.47949874
-2.61430715,9.42090088,2.35180069,7.67663836,0.34556445,0.03723618,0.26033554,1.43912412
-2.60830415,9.13396178,2.31639414,7.43513330,0.33684404,0.03569222,0.25614488,1.39604624
-2.60230115,8.84486057,2.27847538,7.19401946,0.32826755,0.03414238,0.25143061,1.35064551
