energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.25062531,5.63486688,0.00531740,1.93430522,0.40910895,0.34412115,0.04959395,1.24275405,2.37214550,1.80340487
-3.24462231,5.94416869,0.00483020,2.07475503,0.42911754,0.34729855,0.04601051,1.26677463,2.58779184,1.92375398
-3.23861931,6.27242660,0.00439542,2.22165241,0.45037829,0.35106287,0.04281880,1.29595475,2.81772576,2.04920230
-3.23261631,6.61588406,0.00401000,2.37375159,0.47256287,0.35518195,0.03999160,1.32939015,3.06019903,2.17860096
-3.22661331,6.97038473,0.00367020,2.52962868,0.49532386,0.35944048,0.03749696,1.36611714,3.31308363,2.31066298
-3.22061031,7.33142892,0.00337189,2.68769379,0.51830110,0.36364558,0.03530000,1.40513557,3.57387968,2.44397630
-3.21460730,7.69423875,0.00311072,2.84620850,0.54112821,0.36763122,0.03336467,1.44543120,3.83973574,2.57702081
-3.20860430,8.05383247,0.00288233,3.00330926,0.56343918,0.37126146,0.03165520,1.48599678,4.10748279,2.70818979
-3.20260130,8.40510799,0.00268243,3.15703715,0.58487495,0.37443250,0.03013746,1.52585169,4.37368228,2.83581584
-3.19659830,8.74293529,0.00250703,3.30537372,0.60508985,0.37707332,0.02877990,1.56405991,4.63468838,2.95820134
-3.19059530,9.06225722,0.00235244,3.44628292,0.62375792,0.37914515,0.02755440,1.59974619,4.88672366,3.07365323
-3.18459230,9.35819737,0.00221541,3.57775815,0.64057890,0.38063993,0.02643682,1.63211049,5.12596661,3.18052161
-3.17858929,9.62617315,0.00209316,3.69787356,0.65528399,0.38157781,0.02540729,1.66044078,5.34864868,3.27724124
-3.17258629,9.86201153,0.00198340,3.80483795,0.66764114,0.38200405,0.02445035,1.68412421,5.55115775,3.36237485
-3.16658329,10.06206405,0.00188434,3.89704960,0.67745996,0.38198555,0.02355495,1.70265681,5.73014434,3.43465693
-3.16058029,10.22331737,0.00179468,3.97314978,0.68459598,0.38160720,0.02271427,1.71565182,5.88262636,3.49303627
-3.15457729,10.34349506,0.00171361,4.03207279,0.68895433,0.38096830,0.02192549,1.72284642,6.00608788,3.53671551
-3.14857429,10.42114607,0.00164077,4.07309004,0.69049265,0.38017928,0.02118944,1.72410710,6.09856750,3.56518579
-3.14257129,10.45571549,0.00157621,4.09584611,0.68922309,0.37935878,0.02051029,1.71943331,6.15873216,3.57825484
-3.13656828,10.44759353,0.00152037,4.10038445,0.68521338,0.37863126,0.01989511,1.70895930,6.18593237,3.57606670
-3.13056528,10.39813896,0.00147403,4.08716129,0.67858683,0.37812511,0.01935352,1.69295391,6.18023609,3.55911172
-3.12456228,10.30967453,0.00143826,4.05704630,0.66952118,0.37797124,0.01889725,1.67181801,6.14243896,3.52822590
-3.11855928,10.18545253,0.00141441,4.01130940,0.65824622,0.37830200,0.01853977,1.64607949,6.07404994,3.48457877
-3.11255628,10.02959008,0.00140403,3.95159352,0.64504023,0.37925048,0.01829590,1.61638541,5.97725226,3.42964983
-3.10655328,9.84697498,0.00140882,3.87987401,0.63022512,0.38094978,0.01818133,1.58349122,5.85484112,3.36519388
-3.10055028,9.64314422,0.00143062,3.79840566,0.61416040,0.38353227,0.01821226,1.54824706,5.71014025,3.29319610
-3.09454727,9.42413839,0.00147127,3.70965919,0.59723605,0.38712855,0.01840490,1.51158103,5.54690072,3.21581825
-3.08854427,9.19633668,0.00153266,3.61624940,0.57986437,0.39186604,0.01877498,1.47447972,5.36918606,3.13533768
-3.08254127,8.96627763,0.00161654,3.52085759,0.56247101,0.39786701,0.01933725,1.43796612,5.18124828,3.05408146
-3.07653827,8.74047177,0.00172455,3.42615113,0.54548524,0.40524598,0.02010489,1.40307553,4.98739974,2.97435769
-3.07053527,8.52521274,0.00185806,3.33470316,0.52932992,0.41410651,0.02108895,1.37082979,4.79188600,2.89838667
-3.06453227,8.32639342,0.00201815,3.24891551,0.51441119,0.42453747,0.02229774,1.34221061,4.59876444,2.82823441
-3.05852926,8.14933375,0.00220549,3.17094769,0.50110822,0.43660874,0.02373619,1.31813280,4.41179320,2.76575084
-3.05252626,7.99862636,0.00242027,3.10265453,0.48976332,0.45036676,0.02540530,1.29941804,4.23433423,2.71251508
-3.04652326,7.87800562,0.00266213,3.04553490,0.48067275,0.46582994,0.02730158,1.28677025,4.06927392,2.66978974
-3.04052026,7.79024497,0.00293010,3.00069328,0.47407831,0.48298440,0.02941657,1.28075337,3.91896340,2.63848588
-3.03451726,7.73708622,0.00322251,2.96881547,0.47016025,0.50178018,0.03173651,1.28177231,3.78518025,2.61914007
-3.02851426,7.71920355,0.00353703,2.95015952,0.46903155,0.52212835,0.03424210,1.29005803,3.66911212,2.61190419
-3.02251126,7.73620370,0.00387058,2.94456188,0.47073393,0.54389932,0.03690843,1.30565730,3.57136217,2.61654852
-3.01650825,7.78666250,0.00421940,2.95145858,0.47523566,0.56692248,0.03970518,1.32842775,3.49197509,2.63247797
-3.01050525,7.86819659,0.00457905,2.96992066,0.48243141,0.59098752,0.04259689,1.35803850,3.43048218,2.65876077
-3.00450225,7.97756782,0.00494451,2.99870230,0.49214424,0.61584750,0.04554358,1.39397667,3.38596292,2.69416881
-2.99849925,8.11081678,0.00531026,3.03629991,0.50412962,0.64122358,0.04850149,1.43555960,3.35712011,2.73722782
-2.99249625,8.26342048,0.00567040,3.08101980,0.51808155,0.66681163,0.05142408,1.48195251,3.34236540,2.78627588
-2.98649325,8.43046834,0.00601880,3.13105191,0.53364064,0.69229013,0.05426320,1.53219122,3.33991137,2.83952773
-2.98049025,8.60684991,0.00634927,3.18454652,0.55040388,0.71732949,0.05697029,1.58520898,3.34786666,2.89514261
-2.97448724,8.78744697,0.00665575,3.23969108,0.56793593,0.74160208,0.05949787,1.63986669,3.36433005,2.95129301
-2.96848424,8.96732245,0.00693247,3.29478394,0.58578141,0.76479278,0.06180083,1.69498529,3.38748002,3.00623148
-2.96248124,9.14189876,0.00717414,3.34830209,0.60347798,0.78660939,0.06383788,1.74937921,3.41565624,3.05835309
-2.95647824,9.30711813,0.00737617,3.39896000,0.62056970,0.80679247,0.06557282,1.80188958,3.44742981,3.10625080
-2.95047524,9.45957852,0.00753478,3.44575721,0.63662007,0.82512405,0.06697564,1.85141597,3.48165965,3.14876176
-2.94447224,9.59663941,0.00764716,3.48801266,0.65122446,0.84143483,0.06802347,1.89694543,3.51753289,3.18500254
-2.93846923,9.71649327,0.00771160,3.52538418,0.66402138,0.85560938,0.06870128,1.93757789,3.55458793,3.21439195
-2.93246623,9.81819976,0.00772752,3.55787257,0.67470214,0.86758916,0.06900220,1.97254685,3.59271923,3.23666069
-2.92646323,9.90168159,0.00769558,3.58580983,0.68301866,0.87737302,0.06892769,2.00123487,3.63216402,3.25184747
-2.92046023,9.96768243,0.00761764,3.60983228,0.68878897,0.88501533,0.06848726,2.02318338,3.67347171,3.26028208
-2.91445723,10.01768948,0.00749675,3.63083979,0.69190043,0.89062165,0.06769799,2.03809668,3.71745731,3.26255624
-2.90845423,10.05382428,0.00733707,3.64994287,0.69231045,0.89434228,0.06658374,2.04584031,3.76514136,3.25948386
-2.90245123,10.07870737,0.00714380,3.66840015,0.69004473,0.89636395,0.06517418,2.04643412,3.81767884,3.25205251
-2.89644822,10.09530337,0.00692307,3.68754895,0.68519336,0.89690011,0.06350355,2.04004087,3.87628052,3.24136869
-2.89044522,10.10675368,0.00668175,3.70873226,0.67790470,0.89618033,0.06160944,2.02695083,3.94213011,3.22859922
-2.88444222,10.11620491,0.00642739,3.73322522,0.66837764,0.89443935,0.05953145,2.00756375,4.01630120,3.21491173
-2.87843922,10.12664084,0.00616797,3.76216457,0.65685253,0.89190627,0.05730983,1.98236882,4.09967751,3.20141677
-2.87243622,10.14072556,0.00591182,3.79648401,0.64360117,0.88879456,0.05498427,1.95192389,4.19288009,3.18911421
-2.86643322,10.16066468,0.00566740,3.83685849,0.62891634,0.88529317,0.05259275,1.91683478,4.29620484,3.17884621
-2.86043022,10.18809064,0.00544319,3.88365963,0.61310137,0.88155927,0.05017060,1.87773563,4.40957306,3.17125859
-2.85442721,10.22397659,0.00524753,3.93692436,0.59646014,0.87771288,0.04774972,1.83527082,4.53249735,3.16677221
-2.84842421,10.26858212,0.00508844,3.99633778,0.57928781,0.87383358,0.04535803,1.79007915,4.66406439,3.16556518
-2.84242121,10.32143244,0.00497356,4.06123114,0.56186275,0.86995924,0.04301915,1.74278054,4.80293555,3.16756646
-2.83641821,10.38133098,0.00490993,4.13059469,0.54443971,0.86608697,0.04075223,1.69396533,4.94736538,3.17246056
-2.83041521,10.44640406,0.00490395,4.20310485,0.52724456,0.86217589,0.03857204,1.64418622,5.09523733,3.17970300
-2.82441221,10.51417456,0.00496117,4.27716442,0.51047062,0.85815158,0.03648918,1.59395261,5.24411546,3.18854520
-2.81840920,10.58166076,0.00508619,4.35095391,0.49427641,0.85391190,0.03451045,1.54372703,5.39131000,3.19806756
-2.81240620,10.64549516,0.00528257,4.42249201,0.47878508,0.84933375,0.03263925,1.49392337,5.53395426,3.20721900
-2.80640320,10.70205763,0.00555262,4.48970234,0.46408501,0.84428044,0.03087613,1.44490633,5.66908983,3.21486090
-2.80040020,10.74761681,0.00589733,4.55048405,0.45023167,0.83860921,0.02921933,1.39699188,5.79375670,3.21981357
-2.79439720,10.77847361,0.00631624,4.60278305,0.43725040,0.83217863,0.02766524,1.35044831,5.90508480,3.22090322
-2.78839420,10.79110061,0.00680733,4.64466132,0.42513996,0.82485538,0.02620896,1.30549747,6.00038329,3.21700728
-2.78239120,10.78227200,0.00736692,4.67436147,0.41387643,0.81652029,0.02484468,1.26231628,6.07722422,3.20709656
-2.77638819,10.74917892,0.00798963,4.69036415,0.40341761,0.80707333,0.02356612,1.22103810,6.13351721,3.19027247
-2.77038519,10.68952617,0.00866835,4.69143622,0.39370730,0.79643746,0.02236677,1.18175428,6.16757253,3.16579808
-2.76438219,10.60160718,0.00939429,4.67666800,0.38467961,0.78456116,0.02124015,1.14451566,6.17815007,3.13312210
-2.75837919,10.48435521,0.01015701,4.64549855,0.37626305,0.77141982,0.02017998,1.10933438,6.16449275,3.09189512
-2.75237619,10.33736972,0.01094462,4.59772818,0.36838422,0.75701587,0.01918027,1.07618610,6.12634315,3.04197783
-2.74637319,10.16091819,0.01174391,4.53351834,0.36097122,0.74137784,0.01823540,1.04501272,6.06394329,2.98344132
-2.74037019,9.95591457,0.01254065,4.45337910,0.35395654,0.72455857,0.01734009,1.01572594,5.97801795,2.91655997
-2.73436718,9.72387634,0.01331991,4.35814540,0.34727953,0.70663261,0.01648947,0.98821152,5.86974263,2.84179738
-2.72836418,9.46686331,0.01406635,4.24894334,0.34088846,0.68769311,0.01567898,0.96233447,5.74069802,2.75978659
-2.72236118,9.18740145,0.01476473,4.12714833,0.33474203,0.66784851,0.01490441,0.93794506,5.59281320,2.67130547
-2.71635818,8.88839581,0.01540022,3.99433714,0.32881057,0.64721888,0.01416187,0.91488548,5.42830034,2.57724870
-2.71035518,8.57303659,0.01595892,3.85223598,0.32307677,0.62593256,0.01344775,0.89299695,5.24958372,2.47859758
-2.70435218,8.24470244,0.01642824,3.70266696,0.31753595,0.60412287,0.01275877,0.87212706,5.05922615,2.37638901
-2.69834917,7.90686492,0.01679728,3.54749494,0.31219608,0.58192515,0.01209196,0.85213690,4.85985583,2.27168492
-2.69234617,7.56299759,0.01705722,3.38857696,0.30707729,0.55947428,0.01144470,0.83290771,4.65409618,2.16554321
-2.68634317,7.21649269,0.01720157,3.22771586,0.30221105,0.53690257,0.01081473,0.81434656,4.44450131,2.05899127
-2.68034017,6.87058779,0.01722639,3.06661949,0.29763905,0.51433815,0.01020021,0.79639091,4.23349891,1.95300276
-2.67433717,6.52830401,0.01713041,2.90686670,0.29341160,0.49190378,0.00959972,0.77901152,4.02334218,1.84847823
-2.66833417,6.19239686,0.01691506,2.74988059,0.28958582,0.46971599,0.00901227,0.76221374,3.81607156,1.74622992
-2.66233117,5.86531978,0.01658440,2.59690937,0.28622347,0.44788459,0.00843734,0.74603686,3.61348693,1.64697079
-2.65632816,5.54920033,0.01614495,2.44901466,0.28338855,0.42651229,0.00787485,0.73055170,3.41712991,1.55130774
-2.65032516,5.24582790,0.01560548,2.30706685,0.28114472,0.40569462,0.00732513,0.71585635,3.22827590,1.45973870
-2.64432216,4.95665192,0.01497665,2.17174673,0.27955259,0.38551971,0.00678889,0.70207041,3.04793487,1.37265322
-2.63831916,4.68278897,0.01427067,2.04355255,0.27866703,0.36606820,0.00626717,0.68932803,2.87685982,1.29033594
-2.63231616,4.42503714,0.01350089,1.92281148,0.27853452,0.34741306,0.00576124,0.67777000,2.71556149,1.21297260
-2.62631316,4.18389610,0.01268136,1.80969440,0.27919070,0.32961925,0.00527256,0.66753540,2.56432796,1.14065776
-2.62031016,3.95959110,0.01182637,1.70423302,0.28065824,0.31274340,0.00480268,0.65875331,2.42324770,1.07340378
-2.61430715,3.75209971,0.01095009,1.60633829,0.28294504,0.29683332,0.00435317,0.65153491,2.29223487,1.01115065
-2.60830415,3.56117994,0.01006614,1.51581925,0.28604294,0.28192753,0.00392551,0.64596643,2.17105561,0.95377603
-2.60230115,3.38639879,0.00918724,1.43240170,0.28992696,0.26805470,0.00352103,0.64210335,2.05935432,0.90110521
-2.59629815,3.22716057,0.00832499,1.35574603,0.29455516,0.25523325,0.00314087,0.63996606,1.95667927,0.85292080
-2.59029515,3.08273448,0.00748958,1.28546385,0.29986901,0.24347104,0.00278590,0.63953724,1.86250677,0.80897185
-2.58429215,2.95228101,0.00668970,1.22113310,0.30579455,0.23276513,0.00245670,0.64076102,1.77626359,0.76898225
-2.57828914,2.83487716,0.00593238,1.16231166,0.31224391,0.22310190,0.00215353,0.64354395,1.69734734,0.73265848
-2.57228614,2.72954037,0.00522307,1.10854919,0.31911756,0.21445735,0.00187633,0.64775770,1.62514458,0.69969655
-2.56628314,2.63525096,0.00456559,1.05939741,0.32630690,0.20679765,0.00162472,0.65324322,1.55904679,0.66978830
-2.56028014,2.55097342,0.00396226,1.01441882,0.33369720,0.20008002,0.00139803,0.65981631,1.49846400,0.64262696
-2.55427714,2.47567613,0.00341401,0.97319399,0.34117090,0.19425382,0.00119533,0.66727415,1.44283625,0.61791210
-2.54827414,2.40834975,0.00292056,0.93532752,0.34861089,0.18926188,0.00101545,0.67540245,1.39164291,0.59535401
-2.54227114,2.34802395,0.00248056,0.90045272,0.35590393,0.18504202,0.00085705,0.68398301,1.34440997,0.57467749
-2.53626813,2.29378245,0.00209184,0.86823519,0.36294387,0.18152860,0.00071865,0.69280122,1.30071529,0.55562517
-2.53026513,2.24477604,0.00175151,0.83837531,0.36963467,0.17865421,0.00059867,0.70165313,1.26019193,0.53796024
-2.52426213,2.20023340,0.00145623,0.81060971,0.37589302,0.17635130,0.00049549,0.71035196,1.22252960,0.52146872
-2.51825913,2.15946953,0.00120233,0.78471173,0.38165054,0.17455365,0.00040748,0.71873354,1.18747439,0.50596117
-2.51225613,2.12189150,0.00098599,0.76049096,0.38685545,0.17319777,0.00033304,0.72666074,1.15482672,0.49127384
-2.50625313,2.08700151,0.00080335,0.73779192,0.39147358,0.17222402,0.00027064,0.73402646,1.12443782,0.47726931
-2.50025013,2.05439709,0.00065063,0.71649190,0.39548879,0.17157756,0.00021883,0.74075535,1.09620481,0.46383652
-2.49424712,2.02376863,0.00052425,0.69649798,0.39890273,0.17120894,0.00017628,0.74680404,1.07006454,0.45089033
-2.48824412,1.99489433,0.00042088,0.67774354,0.40173394,0.17107457,0.00014177,0.75216015,1.04598658,0.43837055
-2.48224112,1.96763288,0.00033746,0.66018415,0.40401634,0.17113681,0.00011423,0.75683997,1.02396553,0.42624046
-2.47623812,1.94191437,0.00027130,0.64379314,0.40579733,0.17136399,0.00009273,0.76088526,1.00401299,0.41448501
-2.47023512,1.91772987,0.00022006,0.62855701,0.40713530,0.17173025,0.00007647,0.76435922,0.98614957,0.40310872
-2.46423212,1.89512028,0.00018177,0.61447082,0.40809706,0.17221524,0.00006483,0.76734203,0.97039725,0.39213332
-2.45822911,1.87416525,0.00015481,0.60153379,0.40875492,0.17280397,0.00005728,0.76992623,0.95677242,0.38159532
-2.45222611,1.85497255,0.00013796,0.58974529,0.40918403,0.17348654,0.00005347,0.77221228,0.94527996,0.37154366
-2.44622311,1.83766875,0.00013032,0.57910138,0.40945963,0.17425814,0.00005317,0.77430465,0.93590856,0.36203736
-2.44022011,1.82239159,0.00013134,0.56959209,0.40965481,0.17511914,0.00005626,0.77630864,0.92862746,0.35314350
-2.43421711,1.80928455,0.00014079,0.56119950,0.40983863,0.17607538,0.00006275,0.77832817,0.92338488,0.34493538
-2.42821411,1.79849365,0.00015872,0.55389672,0.41007469,0.17713868,0.00007278,0.78046481,0.92010795,0.33749114
-2.42221111,1.79016686,0.00018548,0.54764772,0.41042041,0.17832746,0.00008655,0.78281788,0.91870426,0.33089256
-2.41620810,1.78445563,0.00022168,0.54240805,0.41092682,0.17966754,0.00010439,0.78548586,0.91906477,0.32522434
-2.41020510,1.78151845,0.00026815,0.53812634,0.41163895,0.18119291,0.00012669,0.78856878,0.92106794,0.32057356
-2.40420210,1.78152578,0.00032594,0.53474640,0.41259674,0.18294646,0.00015392,0.79217149,0.92458465,0.31702931
-2.39819910,1.78466578,0.00039625,0.53220973,0.41383630,0.18498056,0.00018659,0.79640748,0.92948360,0.31468252
-2.39219610,1.79114991,0.00048045,0.53045834,0.41539151,0.18735728,0.00022527,0.80140291,0.93563681,0.31362560
-2.38619310,1.80121785,0.00057999,0.52943749,0.41729567,0.19014830,0.00027052,0.80730047,0.94292474,0.31395200
-2.38019010,1.81514060,0.00069637,0.52909833,0.41958312,0.19343421,0.00032293,0.81426259,0.95124070,0.31575541
-2.37418709,1.83322133,0.00083111,0.52940000,0.42229061,0.19730337,0.00038304,0.82247371,0.96049414,0.31912857
-2.36818409,1.85579316,0.00098564,0.53031123,0.42545832,0.20185002,0.00045135,0.83214123,0.97061256,0.32416160
-2.36218109,1.88321362,0.00116128,0.53181114,0.42913035,0.20717193,0.00052826,0.84349477,0.98154185,0.33093969
-2.35617809,1.91585542,0.00135915,0.53388924,0.43335462,0.21336732,0.00061409,0.85678363,0.99324489,0.33954036
-2.35017509,1.95409376,0.00158011,0.53654452,0.43818207,0.22053149,0.00070901,0.87227225,1.00569858,0.35003009
-2.34417209,1.99829027,0.00182466,0.53978377,0.44366525,0.22875291,0.00081303,0.89023384,1.01888920,0.36246061
-2.33816908,2.04877429,0.00209291,0.54361899,0.44985616,0.23810928,0.00092596,0.91094194,1.03280652,0.37686487
-2.33216608,2.10582207,0.00238446,0.54806427,0.45680357,0.24866344,0.00104742,0.93466056,1.04743680,0.39325289
-2.32616308,2.16963493,0.00269838,0.55313215,0.46454990,0.26045963,0.00117680,0.96163282,1.06275531,0.41160769
-2.32016008,2.24031731,0.00303317,0.55882958,0.47312766,0.27352002,0.00131325,0.99206870,1.07871849,0.43188159
-2.31415708,2.31785577,0.00338668,0.56515396,0.48255583,0.28784192,0.00145571,1.02613224,1.09525654,0.45399293
-2.30815408,2.40210025,0.00375614,0.57208920,0.49283617,0.30339577,0.00160287,1.06392882,1.11226671,0.47782359
-2.30215108,2.49274828,0.00413814,0.57960215,0.50394983,0.32012402,0.00175323,1.10549285,1.12960785,0.50321749
-2.29614807,2.58933343,0.00452867,0.58763964,0.51585421,0.33794105,0.00190507,1.15077661,1.14709654,0.52998003
-2.29014507,2.69121856,0.00492317,0.59612617,0.52848054,0.35673421,0.00205656,1.19964061,1.16450522,0.55787881
-2.28414207,2.79759456,0.00531660,0.60496254,0.54173207,0.37636597,0.00220573,1.25184615,1.18156258,0.58664558
-2.27813907,2.90748498,0.00570355,0.61402538,0.55548323,0.39667717,0.00235056,1.30705032,1.19795617,0.61597943
-2.27213607,3.01975681,0.00607833,0.62316776,0.56957964,0.41749120,0.00248904,1.36480403,1.21333758,0.64555115
-2.26613307,3.13313717,0.00643513,0.63222083,0.58383932,0.43861921,0.00261918,1.42455326,1.22732977,0.67500868
-2.26013007,3.24623597,0.00676818,0.64099646,0.59805492,0.45986597,0.00273910,1.48564392,1.23953661,0.70398363
-2.25412706,3.35757373,0.00707186,0.64929085,0.61199703,0.48103631,0.00284712,1.54733023,1.24955417,0.73209838
-2.24812406,3.46561421,0.00734090,0.65688898,0.62541861,0.50194199,0.00294173,1.60878681,1.25698338,0.75897394
-2.24212106,3.56880080,0.00757051,0.66356975,0.63806031,0.52240869,0.00302172,1.66912436,1.26144360,0.78423806
-2.23611806,3.66559574,0.00775654,0.66911168,0.64965675,0.54228287,0.00308617,1.72740854,1.26258648,0.80753344
-2.23011506,3.75452108,0.00789558,0.67329896,0.65994336,0.56143841,0.00313449,1.78268175,1.26010962,0.82852590
-2.22411206,3.83420004,0.00798509,0.67592758,0.66866379,0.57978259,0.00316645,1.83398732,1.25376928,0.84691209
-2.21810905,3.90339750,0.00802347,0.67681154,0.67557753,0.59726134,0.00318216,1.88039532,1.24339169,0.86242674
-2.21210605,3.96105825,0.00801011,0.67578863,0.68046748,0.61386337,0.00318209,1.92102924,1.22888229,0.87484906
-2.20610305,4.00634142,0.00794538,0.67272582,0.68314730,0.62962304,0.00316706,1.95509264,1.21023261,0.88400818
-2.20010005,4.03865007,0.00783068,0.66752394,0.68346812,0.64462175,0.00313816,1.98189483,1.18752415,0.88978750
-2.19409705,4.05765425,0.00766830,0.66012156,0.68132443,0.65898759,0.00309676,2.00087447,1.16092933,0.89212775
-2.18809405,4.06330667,0.00746145,0.65049777,0.67665881,0.67289318,0.00304446,2.01162021,1.13070913,0.89102867
-2.18209105,4.05584997,0.00721407,0.63867400,0.66946539,0.68655157,0.00298301,2.01388729,1.09720752,0.88654923
-2.17608804,4.03581487,0.00693075,0.62471446,0.65979166,0.70021019,0.00291426,2.00760940,1.06084296,0.87880637
-2.17008504,4.00400876,0.00661658,0.60872554,0.64773875,0.71414295,0.00284013,1.99290494,1.02209707,0.86797221
-2.16408204,3.96149502,0.00627701,0.59085383,0.63345984,0.72864051,0.00276251,1.97007742,0.98150106,0.85426983
-2.15807904,3.90956309,0.00591769,0.57128304,0.61715692,0.74399915,0.00268324,1.93960950,0.93962033,0.83796763
-2.15207604,3.84969046,0.00554431,0.55022978,0.59907584,0.76050850,0.00260403,1.90215090,0.89703797,0.81937253
-2.14607304,3.78349753,0.00516247,0.52793844,0.57949987,0.77843861,0.00252643,1.85850033,0.85433766,0.79882206
-2.14007004,3.71269717,0.00477753,0.50467516,0.55874188,0.79802694,0.00245180,1.80958212,0.81208679,0.77667574
-2.13406703,3.63904075,0.00439451,0.48072132,0.53713563,0.81946578,0.00238129,1.75641826,0.77082037,0.75330590
-2.12806403,3.56426290,0.00401798,0.45636658,0.51502619,0.84289093,0.00231577,1.70009700,0.73102638,0.72908833
-2.12206103,3.49002725,0.00365200,0.43190176,0.49276011,0.86837208,0.00225589,1.64173916,0.69313314,0.70439307
-2.11605803,3.41787549,0.00330005,0.40761187,0.47067558,0.89590567,0.00220206,1.58246357,0.65749901,0.67957569
-2.11005503,3.34918194,0.00296501,0.38376938,0.44909297,0.92541060,0.00215444,1.52335292,0.62440494,0.65496938
-2.10405203,3.28511567,0.00264913,0.36062808,0.42830612,0.95672732,0.00211301,1.46542145,0.59404995,0.63087817
-2.09804902,3.22661163,0.00235408,0.33841766,0.40857472,0.98962047,0.00207755,1.40958579,0.56654961,0.60757145
-2.09204602,3.17435215,0.00208095,0.31733914,0.39011795,1.02378515,0.00204774,1.35663998,0.54193752,0.58528005
-2.08604302,3.12875927,0.00183028,0.29756138,0.37310969,1.05885670,0.00202313,1.30723559,0.52016955,0.56419396
-2.08004002,3.08999811,0.00160213,0.27921855,0.35767542,1.09442353,0.00200325,1.26186763,0.50113056,0.54446167
-2.07403702,3.05799067,0.00139617,0.26240887,0.34389073,1.13004271,0.00198765,1.22086663,0.48464318,0.52619108
-2.06803402,3.03243909,0.00121167,0.24719429,0.33178161,1.16525730,0.00197590,1.18439688,0.47047827,0.50945186
-2.06203102,3.01285683,0.00104766,0.23360135,0.32132637,1.19961486,0.00196769,1.15246073,0.45836642,0.49427900
-2.05602801,2.99860591,0.00090291,0.22162288,0.31245889,1.23268604,0.00196284,1.12490843,0.44801012,0.48067727
-2.05002501,2.98893807,0.00077607,0.21122060,0.30507327,1.26408247,0.00196134,1.10145282,0.43909595,0.46862630
-2.04402201,2.98303753,0.00066568,0.20232836,0.29902936,1.29347283,0.00196337,1.08168810,0.43130638,0.45808590
-2.03801901,2.98006327,0.00057021,0.19485594,0.29415918,1.32059651,0.00196928,1.06511154,0.42433077,0.44900137
-2.03201601,2.97918863,0.00048818,0.18869310,0.29027363,1.34527398,0.00197966,1.05114729,0.41787507,0.44130839
-2.02601301,2.97963641,0.00041811,0.18371396,0.28716961,1.36741347,0.00199526,1.03917106,0.41167016,0.43493731
-2.02001001,2.98070822,0.00035860,0.17978131,0.28463686,1.38701367,0.00201700,1.02853478,0.40547842,0.42981662
-2.01400700,2.98180677,0.00030835,0.17675079,0.28246475,1.40416220,0.00204592,1.01859021,0.39909860,0.42587546
-2.00800400,2.98245086,0.00026613,0.17447497,0.28044835,1.41903029,0.00208315,1.00871090,0.39236889,0.42304518
-2.00200100,2.98228270,0.00023088,0.17280698,0.27839405,1.43186371,0.00212986,0.99831157,0.38516821,0.42125989
-1.99599800,2.98106815,0.00020159,0.17160379,0.27612430,1.44297064,0.00218720,0.98686472,0.37741605,0.42045613
-1.98999500,2.97869027,0.00017743,0.17072910,0.27348156,1.45270712,0.00225624,0.97391384,0.36907079,0.42057185
-1.98399200,2.97513754,0.00015762,0.17005566,0.27033132,1.46146076,0.00233792,0.95908337,0.36012694,0.42154483
-1.97798899,2.97048748,0.00014152,0.16946724,0.26656426,1.46963354,0.00243297,0.94208510,0.35061143,0.42331075
-1.97198599,2.96488736,0.00012858,0.16886005,0.26209753,1.47762450,0.00254191,0.92272130,0.34057925,0.42580124
-1.96598299,2.95853305,0.00011832,0.16814374,0.25687515,1.48581297,0.00266497,0.90088470,0.33010862,0.42894197
-1.95997999,2.95164722,0.00011032,0.16724201,0.25086768,1.49454305,0.00280204,0.87655562,0.31929605,0.43265106
-1.95397699,2.94445812,0.00010426,0.16609284,0.24407118,1.50410979,0.00295270,0.84979668,0.30825131,0.43683799
-1.94797399,2.93717973,0.00009983,0.16464837,0.23650558,1.51474759,0.00311617,0.82074533,0.29709256,0.44140299
-1.94197099,2.92999403,0.00009677,0.16287448,0.22821249,1.52662089,0.00329130,0.78960474,0.28594182,0.44623710
-1.93596798,2.92303584,0.00009488,0.16075013,0.21925261,1.53981753,0.00347662,0.75663347,0.27492072,0.45122283
-1.92996498,2.91638069,0.00009395,0.15826649,0.20970287,1.55434451,0.00367034,0.72213417,0.26414673,0.45623537
-1.92396198,2.91003559,0.00009382,0.15542582,0.19965327,1.57012640,0.00387036,0.68644202,0.25372981,0.46114440
-1.91795898,2.90393300,0.00009432,0.15224025,0.18920365,1.58700599,0.00407435,0.64991293,0.24376949,0.46581615
-1.91195598,2.89792771,0.00009530,0.14873044,0.17846041,1.60474718,0.00427977,0.61291220,0.23435250,0.47011584
-1.90595298,2.89179657,0.00009664,0.14492417,0.16753332,1.62303981,0.00448392,0.57580360,0.22555075,0.47391024
-1.89994997,2.88524085,0.00009820,0.14085481,0.15653246,1.64150626,0.00468402,0.53893956,0.21741985,0.47707024
-1.89394697,2.87789114,0.00009986,0.13655986,0.14556537,1.65970969,0.00487725,0.50265232,0.20999795,0.47947329
-1.88794397,2.86931450,0.00010152,0.13207950,0.13473449,1.67716354,0.00506078,0.46724650,0.20330513,0.48100571
