energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.88594297,4.42774713,0.39903575,2.91046260,0.01429219,0.04926957,0.05049112,0.85795834,0.43622774,0.27001927
-5.87993997,4.38444042,0.38407398,2.88179415,0.01391623,0.04982909,0.05030905,0.84339633,0.42986674,0.27184211
-5.87393697,4.33905140,0.36924099,2.85136405,0.01348946,0.05025077,0.05013600,0.82901930,0.42302340,0.27343439
-5.86793397,4.29088426,0.35453763,2.81880322,0.01301807,0.05052827,0.04995963,0.81467407,0.41569782,0.27471201
-5.86193097,4.23932248,0.33997734,2.78378672,0.01250896,0.05065825,0.04976754,0.80022191,0.40789746,0.27559726
-5.85592796,4.18382552,0.32558291,2.74603124,0.01196953,0.05064056,0.04954731,0.78553657,0.39963507,0.27602003
-5.84992496,4.12393139,0.31138359,2.70529668,0.01140740,0.05047847,0.04928658,0.77050339,0.39092717,0.27591933
-5.84392196,4.05926542,0.29741280,2.66139213,0.01083025,0.05017880,0.04897332,0.75501972,0.38179337,0.27524510
-5.83791896,3.98955485,0.28370637,2.61418568,0.01024560,0.04975214,0.04859607,0.73899664,0.37225643,0.27396019
-5.83191596,3.91464802,0.27030148,2.56361763,0.00966064,0.04921297,0.04814439,0.72236179,0.36234303,0.27204238
-5.82591296,3.83453672,0.25723612,2.50971566,0.00908215,0.04857978,0.04760930,0.70506306,0.35208510,0.26948645
-5.81990995,3.74937944,0.24454910,2.45261087,0.00851638,0.04787504,0.04698372,0.68707283,0.34152168,0.26630595
-5.81390695,3.65952344,0.23228043,2.39255300,0.00796905,0.04712511,0.04626296,0.66839226,0.33070090,0.26253462
-5.80790395,3.56552319,0.22047193,2.32992334,0.00744529,0.04636007,0.04544517,0.64905528,0.31968207,0.25822731
-5.80190095,3.46815313,0.20916792,2.26524383,0.00694968,0.04561329,0.04453172,0.62913186,0.30853754,0.25346029
-5.79589795,3.36841267,0.19841583,2.19918115,0.00648630,0.04492097,0.04352746,0.60873009,0.29735420,0.24833073
-5.78989495,3.26752224,0.18826668,2.13254471,0.00605874,0.04432141,0.04244088,0.58799698,0.28623443,0.24295542
-5.78389195,3.16690920,0.17877524,2.06627796,0.00567019,0.04385421,0.04128419,0.56711755,0.27529636,0.23746868
-5.77788894,3.06818347,0.16999988,2.00144272,0.00532349,0.04355924,0.04007313,0.54631232,0.26467332,0.23201937
-5.77188594,2.97310306,0.16200205,1.93919676,0.00502121,0.04347554,0.03882677,0.52583306,0.25451258,0.22676721
-5.76588294,2.88353038,0.15484549,1.88076504,0.00476564,0.04364011,0.03756708,0.50595711,0.24497317,0.22187846
-5.75987994,2.80138091,0.14859509,1.82740563,0.00455889,0.04408661,0.03631841,0.48698024,0.23622300,0.21752108
-5.75387694,2.72856582,0.14331566,1.78037144,0.00440286,0.04484411,0.03510685,0.46920867,0.22843538,0.21385958
-5.74787394,2.66693118,0.13907051,1.74086933,0.00429927,0.04593582,0.03395950,0.45295026,0.22178489,0.21104974
-5.74187094,2.61819591,0.13592017,1.71001808,0.00424963,0.04737797,0.03290367,0.43850562,0.21644300,0.20923344
-5.73586793,2.58389134,0.13392120,1.68880707,0.00425521,0.04917883,0.03196613,0.42615928,0.21257339,0.20853380
-5.72986493,2.56530475,0.13312534,1.67805741,0.00431703,0.05133789,0.03117223,0.41617147,0.21032728,0.20905081
-5.72386193,2.56342956,0.13357895,1.67838704,0.00443573,0.05384545,0.03054519,0.40877076,0.20983894,0.21085765
-5.71785893,2.57892409,0.13532297,1.69018142,0.00461158,0.05668231,0.03010535,0.40414804,0.21122144,0.21399792
-5.71185593,2.61208098,0.13839330,1.71357113,0.00484440,0.05981997,0.02986958,0.40245184,0.21456295,0.21848378
-5.70585293,2.66280841,0.14282167,1.74841727,0.00513344,0.06322113,0.02985072,0.40378541,0.21992355,0.22429522
-5.69984992,2.73062410,0.14863704,1.79430548,0.00547739,0.06684051,0.03005718,0.40820536,0.22733283,0.23138040
-5.69384692,2.81466243,0.15586722,1.85054892,0.00587430,0.07062607,0.03049271,0.41572210,0.23678826,0.23965708
-5.68784392,2.91369444,0.16454091,1.91620017,0.00632151,0.07452057,0.03115622,0.42630180,0.24825430,0.24901512
-5.68184092,3.02615984,0.17468977,1.99007178,0.00681567,0.07846331,0.03204177,0.43986976,0.26166253,0.25931990
-5.67583792,3.15021001,0.18635048,2.07076474,0.00735270,0.08239221,0.03313870,0.45631495,0.27691250,0.27041655
-5.66983492,3.28376011,0.19956658,2.15670392,0.00792782,0.08624593,0.03443189,0.47549545,0.29387342,0.28213480
-5.66383192,3.42454838,0.21438990,2.24617914,0.00853555,0.08996608,0.03590205,0.49724442,0.31238666,0.29429429
-5.65782891,3.57020026,0.23088143,2.33739065,0.00916981,0.09349943,0.03752620,0.52137636,0.33226889,0.30671007
-5.65182591,3.71829510,0.24911144,2.42849710,0.00982395,0.09679991,0.03927818,0.54769327,0.35331577,0.31919816
-5.64582291,3.86643274,0.26915883,2.51766466,0.01049089,0.09983046,0.04112919,0.57599049,0.37530615,0.33158091
-5.63981991,4.01229793,0.29110951,2.60311545,0.01116317,0.10256458,0.04304846,0.60606201,0.39800663,0.34369197
-5.63381691,4.15372018,0.31505388,2.68317374,0.01183318,0.10498741,0.04500384,0.63770494,0.42117630,0.35538071
-5.62781391,4.28872734,0.34108352,2.75630851,0.01249324,0.10709653,0.04696252,0.67072321,0.44457163,0.36651602
-5.62181091,4.41559126,0.36928711,2.82117102,0.01313580,0.10890215,0.04889168,0.70493041,0.46795133,0.37698934
-5.61580790,4.53286459,0.39974580,2.87662645,0.01375360,0.11042691,0.05075913,0.74015175,0.49108110,0.38671681
-5.60980490,4.63940791,0.43252832,2.92177873,0.01433986,0.11170518,0.05253398,0.77622539,0.51373816,0.39564070
-5.60380190,4.73440700,0.46768615,2.95598815,0.01488850,0.11278188,0.05418723,0.81300315,0.53571545,0.40372993
-5.59779890,4.81738037,0.50524901,2.97888138,0.01539423,0.11371095,0.05569235,0.85035097,0.55682547,0.41097995
-5.59179590,4.88817758,0.54522113,2.99035401,0.01585283,0.11455344,0.05702581,0.88814928,0.57690371,0.41741181
-5.58579290,4.94696914,0.58757852,2.99056574,0.01626121,0.11537539,0.05816753,0.92629343,0.59581152,0.42307077
-5.57978989,4.99422889,0.63226775,2.97992881,0.01661757,0.11624547,0.05910126,0.96469455,0.61343850,0.42802436
-5.57378689,5.03071009,0.67920625,2.95909005,0.01692153,0.11723267,0.05981495,1.00328086,0.62970437,0.43236005
-5.56778389,5.05741627,0.72828454,2.92890743,0.01717413,0.11840389,0.06030091,1.04199955,0.64456019,0.43618271
-5.56178089,5.07556813,0.77937025,2.89042199,0.01737787,0.11982170,0.06055596,1.08081933,0.65798911,0.43961175
-5.55577789,5.08656738,0.83231401,2.84482581,0.01753671,0.12154230,0.06058148,1.11973334,0.67000649,0.44277825
-5.54977489,5.09195871,0.88695681,2.79342719,0.01765596,0.12361372,0.06038325,1.15876255,0.68065943,0.44582191
-5.54377189,5.09339053,0.94313874,2.73761401,0.01774215,0.12607433,0.05997130,1.19795909,0.69002579,0.44888800
-5.53776888,5.09257537,1.00070837,2.67881609,0.01780289,0.12895173,0.05935955,1.23740939,0.69821263,0.45212425
-5.53176588,5.09125054,1.05953235,2.61846778,0.01784660,0.13226197,0.05856535,1.27723651,0.70535414,0.45567779
-5.52576288,5.09113942,1.11950446,2.55797159,0.01788229,0.13600919,0.05760902,1.31760155,0.71160903,0.45969196
-5.51975988,5.09391419,1.18055349,2.49866411,0.01791922,0.14018551,0.05651312,1.35870335,0.71715752,0.46430322
-5.51375688,5.10116019,1.24264916,2.44178491,0.01796663,0.14477140,0.05530185,1.40077644,0.72219781,0.46963803
-5.50775388,5.11434264,1.30580548,2.38844953,0.01803338,0.14973621,0.05400025,1.44408675,0.72694234,0.47580976
-5.50175088,5.13477623,1.37008108,2.33962744,0.01812764,0.15503901,0.05263350,1.48892499,0.73161358,0.48291569
-5.49574787,5.16359818,1.43557606,2.29612552,0.01825653,0.16062963,0.05122613,1.53559768,0.73643978,0.49103413
-5.48974487,5.20174551,1.50242528,2.25857785,0.01842590,0.16644979,0.04980138,1.58441585,0.74165048,0.50022181
-5.48374187,5.24993729,1.57078821,2.22744218,0.01864003,0.17243444,0.04838053,1.63568199,0.74747211,0.51051151
-5.47773887,5.30866246,1.64083559,2.20300309,0.01890144,0.17851307,0.04698236,1.68967539,0.75412362,0.52191014
-5.47173587,5.37817408,1.71273359,2.18538212,0.01921077,0.18461110,0.04562279,1.74663681,0.76181237,0.53439740
-5.46573287,5.45849039,1.78662622,2.17455408,0.01956669,0.19065129,0.04431453,1.80675309,0.77073032,0.54792502
-5.45972986,5.54940315,1.86261706,2.17036933,0.01996591,0.19655513,0.04306695,1.87014255,0.78105061,0.56241680
-5.45372686,5.65049327,1.94075132,2.17258067,0.02040324,0.20224418,0.04188609,1.93684214,0.79292467,0.57776946
-5.44772386,5.76115363,2.02099951,2.18087400,0.02087176,0.20764148,0.04077479,2.00679713,0.80647985,0.59385440
-5.44172086,5.88061830,2.10324374,2.19490100,0.02136300,0.21267286,0.03973293,2.07985402,0.82181755,0.61052036
-5.43571786,6.00799743,2.18726774,2.21431241,0.02186723,0.21726824,0.03875782,2.15575734,0.83901201,0.62759700
-5.42971486,6.14231611,2.27275132,2.23878996,0.02237377,0.22136293,0.03784464,2.23415072,0.85810950,0.64489926
-5.42371186,6.28255572,2.35926986,2.26807544,0.02287135,0.22489889,0.03698695,2.31458226,0.87912799,0.66223238
-5.41770885,6.42769556,2.44629897,2.30199487,0.02334848,0.22782594,0.03617729,2.39651408,0.90205715,0.67939754
-5.41170585,6.57675249,2.53322437,2.34047643,0.02379383,0.23010285,0.03540768,2.47933573,0.92685855,0.69619767
-5.40570285,6.72881629,2.61935627,2.38356082,0.02419660,0.23169843,0.03467019,2.56238062,0.95346599,0.71244342
-5.39969985,6.88307841,2.70394783,2.43140284,0.02454692,0.23259240,0.03395744,2.64494471,0.98178579,0.72795885
-5.39369685,7.03885204,2.78621628,2.48426393,0.02483609,0.23277610,0.03326298,2.72630639,1.01169704,0.74258663
-5.38769385,7.19558189,2.86536598,2.54249520,0.02505691,0.23225297,0.03258167,2.80574640,1.04305162,0.75619249
-5.38169085,7.35284251,2.94061168,2.60651165,0.02520386,0.23103885,0.03190990,2.88256679,1.07567420,0.76866876
-5.37568784,7.51032470,3.01120113,2.67675822,0.02527328,0.22916182,0.03124569,2.95610791,1.10936210,0.77993658
-5.36968484,7.66781043,3.07643563,2.75366916,0.02526340,0.22666190,0.03058876,3.02576249,1.14388517,0.78994704
-5.36368184,7.82513736,3.13568767,2.83762263,0.02517442,0.22359029,0.02994044,3.09098641,1.17898589,0.79868080
-5.35767884,7.98215500,3.18841494,2.92889256,0.02500840,0.22000829,0.02930345,3.15130578,1.21437998,0.80614661
-5.35167584,8.13867513,3.23417031,3.02760051,0.02476916,0.21598603,0.02868168,3.20632031,1.24975752,0.81237851
-5.34567284,8.29441997,3.27260779,3.13367001,0.02446215,0.21160079,0.02807987,3.25570333,1.28478516,0.81743218
-5.33966983,8.44897159,3.30348447,3.24678622,0.02409420,0.20693520,0.02750323,3.29919900,1.31910936,0.82138053
-5.33366683,8.60172662,3.32665919,3.36636343,0.02367330,0.20207533,0.02695707,3.33661752,1.35236107,0.82430894
-5.32766383,8.75186005,3.34208842,3.49152272,0.02320836,0.19710866,0.02644643,3.36782910,1.38416174,0.82631041
-5.32166083,8.89830141,3.34982018,3.62108174,0.02270894,0.19212219,0.02597568,3.39275779,1.41413096,0.82748094
-5.31565783,9.03972611,3.34998692,3.75355788,0.02218498,0.18720056,0.02554827,3.41137587,1.44189525,0.82791555
-5.30965483,9.17456396,3.34279798,3.88718570,0.02164659,0.18242453,0.02516644,3.42369959,1.46709816,0.82770506
-5.30365183,9.30102541,3.32853236,4.01994849,0.02110384,0.17786955,0.02483107,3.42978676,1.48941104,0.82693387
-5.29764882,9.41714537,3.30753224,4.14962330,0.02056653,0.17360483,0.02454156,3.42973641,1.50854416,0.82567886
-5.29164582,9.52084288,3.28019745,4.27383802,0.02004408,0.16969259,0.02429588,3.42369040,1.52425755,0.82400933
-5.28564282,9.60999401,3.24698095,4.39013837,0.01954543,0.16618773,0.02409060,3.41183680,1.53637105,0.82198792
-5.27963982,9.68251434,3.20838504,4.49606196,0.01907887,0.16313775,0.02392109,3.39441422,1.54477288,0.81967241
-5.27363682,9.73644646,3.16495805,4.58921665,0.01865208,0.16058294,0.02378173,3.37171653,1.54942616,0.81711800
-5.26763382,9.77004780,3.11729084,4.66735933,0.01827202,0.15855671,0.02366618,3.34409703,1.55037292,0.81437982
-5.26163082,9.78187373,3.06601283,4.72847216,0.01794493,0.15708606,0.02356771,3.31197103,1.54773521,0.81151546
-5.25562781,9.77085107,3.01178682,4.77083248,0.01767632,0.15619202,0.02347951,3.27581635,1.54171305,0.80858702
-5.24962481,9.73633801,2.95530241,4.79307364,0.01747096,0.15588999,0.02339500,3.23617069,1.53257928,0.80566256
-5.24362181,9.67816681,2.89726764,4.79423396,0.01733286,0.15618994,0.02330812,3.19362587,1.52067134,0.80281654
-5.23761881,9.59666728,2.83839893,4.77379205,0.01726527,0.15709647,0.02321355,3.14881850,1.50638049,0.80012938
-5.23161581,9.49266961,2.77940936,4.73168698,0.01727065,0.15860849,0.02310693,3.10241748,1.49013888,0.79768581
-5.22561281,9.36748712,2.72099584,4.66832301,0.01735064,0.16071883,0.02298490,3.05510869,1.47240510,0.79557222
-5.21960980,9.22287993,2.66382551,4.58455906,0.01750605,0.16341353,0.02284523,3.00757772,1.45364910,0.79387319
-5.21360680,9.06100235,2.60852224,4.48168383,0.01773681,0.16667104,0.02268672,2.96049156,1.43433719,0.79266731
-5.20760380,8.88433722,2.55565385,4.36137842,0.01804196,0.17046136,0.02250913,2.91448032,1.41491779,0.79202266
-5.20160080,8.69562125,2.50572084,4.22566837,0.01841963,0.17474523,0.02231302,2.87012007,1.39580886,0.79199234
-5.19559780,8.49776558,2.45914728,4.07686778,0.01886703,0.17947344,0.02209958,2.82791795,1.37738738,0.79261032
-5.18959480,8.29377607,2.41627434,3.91751823,0.01938050,0.18458651,0.02187041,2.78830032,1.35998142,0.79388799
-5.18359180,8.08667709,2.37735696,3.75032523,0.01995548,0.19001464,0.02162727,2.75160472,1.34386496,0.79581177
-5.17758879,7.87944247,2.34256351,3.57809480,0.02058662,0.19567825,0.02137191,2.71807593,1.32925554,0.79834185
-5.17158579,7.67493620,2.31197869,3.40367264,0.02126785,0.20148890,0.02110586,2.68786642,1.31631459,0.80141241
-5.16558279,7.47586469,2.28560904,3.22988783,0.02199245,0.20735096,0.02083029,2.66104070,1.30515004,0.80493323
-5.15957979,7.28474146,2.26339081,3.05950245,0.02275319,0.21316357,0.02054592,2.63758338,1.29582085,0.80879261
-5.15357679,7.10386402,2.24519936,2.89516825,0.02354244,0.21882331,0.02025294,2.61740992,1.28834284,0.81286163
-5.14757379,6.93530204,2.23085963,2.73939063,0.02435231,0.22422708,0.01995107,2.60037951,1.28269525,0.81699924
-5.14157079,6.78089498,2.22015675,2.59449997,0.02517477,0.22927532,0.01963957,2.58630887,1.27882743,0.82105819
-5.13556778,6.64225701,2.21284619,2.46262969,0.02600179,0.23387523,0.01931739,2.57498605,1.27666523,0.82489112
-5.12956478,6.52078651,2.20866299,2.34570008,0.02682549,0.23794397,0.01898329,2.56618350,1.27611650,0.82835675
-5.12356178,6.41767748,2.20732952,2.24540677,0.02763822,0.24141158,0.01863600,2.55966940,1.27707561,0.83132561
-5.11755878,6.33393030,2.20856155,2.16321245,0.02843268,0.24422337,0.01827438,2.55521682,1.27942665,0.83368505
-5.11155578,6.27035959,2.21207262,2.10034049,0.02920202,0.24634183,0.01789764,2.55261041,1.28304550,0.83534328
-5.10555278,6.22759721,2.21757666,2.05776912,0.02993992,0.24774771,0.01750543,2.55165026,1.28780066,0.83623219
-5.09954977,6.20608946,2.22478930,2.03622510,0.03064064,0.24844036,0.01709801,2.55215322,1.29355332,0.83630887
-5.09354677,6.20608763,2.23342787,2.03617622,0.03129911,0.24843720,0.01667629,2.55395179,1.30015672,0.83555575
-5.08754377,6.22763230,2.24321077,2.05782198,0.03191094,0.24777239,0.01624193,2.55689106,1.30745535,0.83397943
-5.08154077,6.27053193,2.25385636,2.10108268,0.03247249,0.24649469,0.01579729,2.56082401,1.31528412,0.83160830
-5.07553777,6.33433729,2.26508183,2.16558720,0.03298088,0.24466472,0.01534541,2.56560588,1.32346794,0.82848908
-5.06953477,6.41831346,2.27660219,2.25066033,0.03343399,0.24235169,0.01488988,2.57108796,1.33182180,0.82468260
-5.06353177,6.52141172,2.28812966,2.35531093,0.03383048,0.23962983,0.01443476,2.57711126,1.34015146,0.82025897
-5.05752876,6.64224366,2.29937345,2.47822226,0.03416974,0.23657468,0.01398439,2.58350052,1.34825485,0.81529244
-5.05152576,6.77906015,2.31003987,2.61774629,0.03445188,0.23325943,0.01354320,2.59005875,1.35592408,0.80985620
-5.04552276,6.92973756,2.31983275,2.77190362,0.03467763,0.22975155,0.01311556,2.59656256,1.36294780,0.80401741
-5.03951976,7.09177353,2.32845394,2.93839084,0.03484827,0.22610993,0.01270554,2.60275846,1.36911385,0.79783263
-5.03351676,7.26229415,2.33560377,3.11459659,0.03496547,0.22238244,0.01231677,2.60836009,1.37421188,0.79134385
-5.02751376,7.43807415,2.34098139,3.29762776,0.03503121,0.21860438,0.01195227,2.61304660,1.37803581,0.78457533
-5.02151076,7.61557092,2.34428483,3.48434635,0.03504754,0.21479754,0.01161428,2.61646221,1.38038586,0.77753133
-5.01550775,7.79097282,2.34521093,3.67141730,0.03501647,0.21097013,0.01130419,2.61821693,1.38107011,0.77019474
-5.00950475,7.96026133,2.34345519,3.85536685,0.03493973,0.20711739,0.01102248,2.61788870,1.37990558,0.76252686
-5.00350175,8.11928613,2.33871182,4.03265044,0.03481862,0.20322299,0.01076864,2.61502702,1.37671883,0.75446808
-4.99749875,8.26385151,2.33067425,4.19972845,0.03465385,0.19926084,0.01054125,2.60915817,1.37134629,0.74593971
-4.99149575,8.38981155,2.31903645,4.35314769,0.03444544,0.19519758,0.01033797,2.59979227,1.36363446,0.73684663
-4.98549275,8.49317150,2.30349543,4.48962571,0.03419257,0.19099514,0.01015565,2.58643215,1.35344025,0.72708089
-4.97948974,8.57019177,2.28375514,4.60613522,0.03389362,0.18661363,0.00999046,2.56858416,1.34063173,0.71652603
-4.97348674,8.61749096,2.25953212,4.69998498,0.03354618,0.18201413,0.00983802,2.54577071,1.32508948,0.70506203
-4.96748374,8.63214398,2.23056275,4.76889406,0.03314712,0.17716132,0.00969356,2.51754441,1.30670867,0.69257060
-4.96148074,8.61177133,2.19661222,4.81105631,0.03269277,0.17202587,0.00955210,2.48350337,1.28540207,0.67894078
-4.95547774,8.55461580,2.15748477,4.82519199,0.03217917,0.16658638,0.00940865,2.44330716,1.26110374,0.66407449
-4.94947474,8.45960317,2.11303494,4.81058439,0.03160225,0.16083092,0.00925837,2.39669276,1.23377355,0.64789187
-4.94347174,8.32638402,2.06317901,4.76709951,0.03095822,0.15475797,0.00909677,2.34348968,1.20340208,0.63033612
-4.93746873,8.15535450,2.00790611,4.69518785,0.03024379,0.14837689,0.00891985,2.28363352,1.17001562,0.61137771
-4.93146573,7.94765470,1.94728813,4.59586802,0.02945656,0.14170780,0.00872423,2.21717707,1.13368099,0.59101762
-4.92546273,7.70514427,1.88148769,4.47069282,0.02859528,0.13478101,0.00850730,2.14429810,1.09450953,0.56928958
-4.91945973,7.43035568,1.81076340,4.32169898,0.02766005,0.12763602,0.00826725,2.06530335,1.05266015,0.54626110
-4.91345673,7.12642695,1.73547192,4.15134283,0.02665260,0.12032011,0.00800315,1.98062808,1.00834080,0.52203317
-4.90745373,6.79701609,1.65606627,3.96242443,0.02557633,0.11288672,0.00771495,1.89083095,0.96180819,0.49673877
-4.90145073,6.44620054,1.57309036,3.75800336,0.02443640,0.10539363,0.00740346,1.79658430,0.91336561,0.47054003
-4.89544772,6.07836562,1.48716955,3.54130955,0.02323965,0.09790102,0.00707032,1.69865988,0.86335865,0.44362434
-4.88944472,5.69808623,1.39899777,3.31565271,0.02199452,0.09046957,0.00671787,1.59791076,0.81216906,0.41619947
-4.88344172,5.31000637,1.30932144,3.08433378,0.02071081,0.08315866,0.00634909,1.49524999,0.76020680,0.38848787
-4.87743872,4.91872108,1.21892111,2.85056166,0.01939942,0.07602468,0.00596746,1.39162692,0.70790074,0.36072052
-4.87143572,4.52866497,1.12859150,2.61737793,0.01807209,0.06911959,0.00557681,1.28800230,0.65568825,0.33313057
-4.86543272,4.14401144,1.03912093,2.38759201,0.01674096,0.06248974,0.00518121,1.18532320,0.60400437,0.30594691
-4.85942971,3.76858545,0.95127102,2.16372824,0.01541828,0.05617490,0.00478481,1.08449882,0.55327090,0.27938816
-4.85342671,3.40579261,0.86575772,1.94798623,0.01411604,0.05020771,0.00439168,0.98637824,0.50388594,0.25365718
-4.84742371,3.05856600,0.78323428,1.74221461,0.01284558,0.04461328,0.00400573,0.89173100,0.45621450,0.22893627
-4.84142071,2.72933158,0.70427703,1.54789816,0.01161736,0.03940915,0.00363058,0.80123115,0.41058038,0.20538340
-4.83541771,2.41999190,0.62937436,1.36615743,0.01044066,0.03460548,0.00326946,0.71544536,0.36725972,0.18312940
-4.82941471,2.13192734,0.55891920,1.19775974,0.00932337,0.03020546,0.00292515,0.63482524,0.32647650,0.16227626
-4.82341171,1.86601325,0.49320525,1.04313984,0.00827190,0.02620585,0.00259994,0.55970403,0.28839996,0.14289646
-4.81740870,1.62265069,0.43242662,0.90242850,0.00729108,0.02259774,0.00229561,0.49029735,0.25314404,0.12503336
-4.81140570,1.40180853,0.37668098,0.77548695,0.00638414,0.01936731,0.00201338,0.42670779,0.22076866,0.10870254
-4.80540270,1.20307390,0.32597538,0.66194529,0.00555278,0.01649674,0.00175401,0.36893265,0.19128268,0.09389380
-4.79939970,1.02570832,0.28023466,0.56124289,0.00479725,0.01396507,0.00151775,0.31687444,0.16464826,0.08057395
-4.79339670,0.86870676,0.23931160,0.47266909,0.00411649,0.01174903,0.00130442,0.27035321,0.14078633,0.06868993
-4.78739370,0.73085712,0.20299832,0.39540262,0.00350829,0.00982392,0.00111347,0.22912019,0.11958284,0.05817227
-4.78139070,0.61079799,0.17103826,0.32854860,0.00296949,0.00816436,0.00094403,0.19287202,0.10089545,0.04893868
-4.77538769,0.50707270,0.14313839,0.27117209,0.00249616,0.00674495,0.00079497,0.16126485,0.08456037,0.04089759
-4.76938469,0.41817857,0.11898089,0.22232759,0.00208380,0.00554088,0.00066499,0.13392799,0.07039907,0.03395154
-4.76338169,0.34261008,0.09823414,0.18108408,0.00172752,0.00452847,0.00055265,0.11047645,0.05822460,0.02800028
-4.75737869,0.27889563,0.08056256,0.14654558,0.00142222,0.00368560,0.00045644,0.09052220,0.04784741,0.02294359
-4.75137569,0.22562760,0.06563526,0.11786720,0.00116276,0.00299203,0.00037484,0.07368382,0.03908044,0.01868371
-4.74537269,0.18148597,0.05313314,0.09426714,0.00094406,0.00242971,0.00030636,0.05959462,0.03174356,0.01512729
-4.73936968,0.14525584,0.04275472,0.07503492,0.00076124,0.00198305,0.00024961,0.04790894,0.02566719,0.01218707
-4.73336668,0.11583955,0.03422051,0.05953647,0.00060966,0.00163905,0.00020327,0.03830698,0.02069516,0.00978303
-4.72736368,0.09226410,0.02727604,0.04721654,0.00048506,0.00138755,0.00016618,0.03049810,0.01668699,0.00784337
-4.72136068,0.07368482,0.02169388,0.03759912,0.00038353,0.00122132,0.00013736,0.02422283,0.01351951,0.00630500
-4.71535768,0.05938603,0.01727462,0.03028633,0.00030155,0.00113631,0.00011599,0.01925379,0.01108791,0.00511397
-4.70935468,0.04877964,0.01384701,0.02495637,0.00023605,0.00113178,0.00010146,0.01539575,0.00930658,0.00422558
-4.70335168,0.04140233,0.01126762,0.02136097,0.00018431,0.00121057,0.00009337,0.01248496,0.00810944,0.00360439
-4.69734867,0.03691207,0.00941994,0.01932269,0.00014405,0.00137934,0.00009156,0.01038803,0.00745022,0.00322420
-4.69134567,0.03508443,0.00821326,0.01873240,0.00011334,0.00164887,0.00009610,0.00900051,0.00730256,0.00306790
-4.68534267,0.03580915,0.00758137,0.01954709,0.00009062,0.00203439,0.00010732,0.00824527,0.00766002,0.00312734
-4.67933967,0.03908713,0.00748116,0.02178822,0.00007463,0.00255596,0.00012583,0.00807084,0.00853611,0.00340324
-4.67333667,0.04502798,0.00789125,0.02554051,0.00006444,0.00323887,0.00015252,0.00844971,0.00996427,0.00390500
-4.66733367,0.05384813,0.00881067,0.03095119,0.00005940,0.00411397,0.00018857,0.00937683,0.01199779,0.00465071
-4.66133067,0.06586916,0.01025754,0.03822951,0.00005914,0.00521811,0.00023549,0.01086798,0.01470976,0.00566698
-4.65532766,0.08151620,0.01226782,0.04764634,0.00006352,0.00659437,0.00029511,0.01295839,0.01819272,0.00698886
-4.64932466,0.10131591,0.01489401,0.05953348,0.00007270,0.00829232,0.00036959,0.01570130,0.02255829,0.00865974
-4.64332166,0.12589354,0.01820393,0.07428241,0.00008705,0.01036814,0.00046145,0.01916651,0.02793635,0.01073104
