energy_ev,total_up,Bi_p_up,Bi_d_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.83191596,0.47403083,0.25357350,0.00147232,0.09016896,0.00000000,0.19826888,0.22585550
-5.82591296,0.49444990,0.27216244,0.00135420,0.08848320,0.00000000,0.20436543,0.23513577
-5.81990995,0.52196654,0.29400469,0.00127052,0.08849381,0.00000000,0.21365051,0.24783478
-5.81390695,0.55563070,0.31865717,0.00121662,0.08996862,0.00000000,0.22571544,0.26349935
-5.80790395,0.59445196,0.34564065,0.00118807,0.09267802,0.00000000,0.24013982,0.28165695
-5.80190095,0.63740533,0.37444180,0.00118071,0.09639697,0.00000000,0.25649449,0.30181849
-5.79589795,0.68343887,0.40451699,0.00119067,0.10090689,0.00000000,0.27434495,0.32348191
-5.78989495,0.73148390,0.43529794,0.00121439,0.10599764,0.00000000,0.29325578,0.34613695
-5.78389195,0.78046789,0.46619937,0.00124864,0.11146954,0.00000000,0.31279607,0.36927114
-5.77788894,0.82933035,0.49662862,0.00129055,0.11713573,0.00000000,0.33254597,0.39237716
-5.77188594,0.87704129,0.52599703,0.00133762,0.12282459,0.00000000,0.35210435,0.41496145
-5.76588294,0.92262203,0.55373278,0.00138778,0.12838243,0.00000000,0.37109735,0.43655387
-5.75987994,0.96516763,0.57929481,0.00143937,0.13367627,0.00000000,0.38918772,0.45671818
-5.75387694,1.00387005,0.60218719,0.00149120,0.13859656,0.00000000,0.40608447,0.47506282
-5.74787394,1.03804115,0.62197336,0.00154261,0.14305986,0.00000000,0.42155253,0.49125171
-5.74187094,1.06713440,0.63828970,0.00159344,0.14701112,0.00000000,0.43542197,0.50501442
-5.73586793,1.09076421,0.65085761,0.00164413,0.15042563,0.00000000,0.44759623,0.51615531
-5.72986493,1.10872188,0.65949369,0.00169572,0.15331026,0.00000000,0.45805903,0.52456108
-5.72386193,1.12098730,0.66411737,0.00174987,0.15570403,0.00000000,0.46687946,0.53020636
-5.71785893,1.12773545,0.66475565,0.00180890,0.15767785,0.00000000,0.47421487,0.53315699
-5.71185593,1.12933741,0.66154466,0.00187582,0.15933324,0.00000000,0.48031127,0.53357060
-5.70585293,1.12635539,0.65472784,0.00195427,0.16080018,0.00000000,0.48550106,0.53169458
-5.69984992,1.11953174,0.64465086,0.00204856,0.16223393,0.00000000,0.49019797,0.52786115
-5.69384692,1.10977221,0.63175332,0.00216364,0.16381097,0.00000000,0.49488911,0.52247983
-5.68784392,1.09812388,0.61655765,0.00230503,0.16572403,0.00000000,0.50012440,0.51602739
-5.68184092,1.08574826,0.59965543,0.00247878,0.16817646,0.00000000,0.50650341,0.50903560
-5.67583792,1.07389059,0.58169183,0.00269137,0.17137597,0.00000000,0.51466000,0.50207716
-5.66983492,1.06384610,0.56334852,0.00294962,0.17552804,0.00000000,0.52524503,0.49575031
-5.66383192,1.05692433,0.54532576,0.00326055,0.18082901,0.00000000,0.53890760,0.49066242
-5.65782891,1.05441251,0.52832414,0.00363125,0.18745928,0.00000000,0.55627540,0.48741332
-5.65182591,1.05753913,0.51302657,0.00406869,0.19557666,0.00000000,0.57793444,0.48657852
-5.64582291,1.06743860,0.50008101,0.00457956,0.20531012,0.00000000,0.60440893,0.48869308
-5.63981991,1.08511800,0.49008428,0.00517002,0.21675412,0.00000000,0.63614173,0.49423639
-5.63381691,1.11142672,0.48356750,0.00584552,0.22996381,0.00000000,0.67347591,0.50361828
-5.62781391,1.14702974,0.48098318,0.00661057,0.24495104,0.00000000,0.71663810,0.51716678
-5.62181091,1.19238517,0.48269444,0.00746847,0.26168154,0.00000000,0.76572394,0.53511783
-5.61580790,1.24772658,0.48896629,0.00842114,0.28007323,0.00000000,0.82068632,0.55760713
-5.60980490,1.31305041,0.49995925,0.00946886,0.29999581,0.00000000,0.88132679,0.58466433
-5.60380190,1.38810897,0.51572518,0.01061011,0.32127165,0.00000000,0.94729051,0.61620959
-5.59779890,1.47240898,0.53620546,0.01184138,0.34367804,0.00000000,1.01806520,0.65205278
-5.59179590,1.56521593,0.56123149,0.01315710,0.36695069,0.00000000,1.09298426,0.69189504
-5.58579290,1.66556411,0.59052739,0.01454951,0.39078853,0.00000000,1.17123426,0.73533299
-5.57978989,1.77227229,0.62371496,0.01600865,0.41485967,0.00000000,1.25186684,0.78186534
-5.57378689,1.88396474,0.66032075,0.01752247,0.43880839,0.00000000,1.33381499,0.83090179
-5.56778389,1.99909728,0.69978514,0.01907685,0.46226300,0.00000000,1.41591342,0.88177418
-5.56178089,2.11598788,0.74147335,0.02065583,0.48484442,0.00000000,1.49692271,0.93374952
-5.55577789,2.23285117,0.78468814,0.02224186,0.50617513,0.00000000,1.57555659,0.98604484
-5.54977489,2.34783614,0.82868414,0.02381604,0.52588845,0.00000000,1.65051185,1.03784336
-5.54377189,2.45906619,0.87268335,0.02535858,0.54363772,0.00000000,1.72049988,1.08831167
-5.53776888,2.56468059,0.91589167,0.02684909,0.55910508,0.00000000,1.78427898,1.13661774
-5.53176588,2.66287627,0.95751614,0.02826713,0.57200980,0.00000000,1.84068645,1.18194895
-5.52576288,2.75194889,0.99678232,0.02959257,0.58211561,0.00000000,1.88866934,1.22353007
-5.51975988,2.83033209,1.03295165,0.03080612,0.58923704,0.00000000,1.92731283,1.26064052
-5.51375688,2.89663384,1.06533814,0.03188977,0.59324438,0.00000000,1.95586525,1.29263056
-5.50775388,2.94966886,1.09332407,0.03282723,0.59406719,0.00000000,1.97375875,1.31893592
-5.50175088,2.98848626,1.11637426,0.03360433,0.59169623,0.00000000,1.98062501,1.33909060
-5.49574787,3.01239156,1.13404847,0.03420934,0.58618368,0.00000000,1.97630530,1.35273743
-5.48974487,3.02096265,1.14601162,0.03463333,0.57764176,0.00000000,1.96085452,1.35963618
-5.48374187,3.01405907,1.15204150,0.03487033,0.56623970,0.00000000,1.93453927,1.35966899
-5.47773887,2.99182471,1.15203378,0.03491756,0.55219919,0.00000000,1.89782991,1.35284309
-5.47173587,2.95468378,1.14600417,0.03477542,0.53578857,0.00000000,1.85138708,1.33929073
-5.46573287,2.90333039,1.13408771,0.03444758,0.51731576,0.00000000,1.79604331,1.31926646
-5.45972986,2.83871222,1.11653517,0.03394089,0.49712045,0.00000000,1.73278038,1.29314185
-5.45372686,2.76200887,1.09370676,0.03326523,0.47556553,0.00000000,1.66270358,1.26139782
-5.44772386,2.67460570,1.06606339,0.03243333,0.45302824,0.00000000,1.58701365,1.22461507
-5.44172086,2.57806399,1.03415559,0.03146056,0.42989127,0.00000000,1.50697773,1.18346264
-5.43571786,2.47408856,0.99861079,0.03036458,0.40653396,0.00000000,1.42390020,1.13868526
-5.42971486,2.36449354,0.96011894,0.02916508,0.38332404,0.00000000,1.33909446,1.09108955
-5.42371186,2.25116757,0.91941726,0.02788339,0.36060999,0.00000000,1.25385666,1.04152985
-5.41770885,2.13603915,0.87727437,0.02654215,0.33871422,0.00000000,1.16944187,0.99089357
-5.41170585,2.02104300,0.83447426,0.02516493,0.31792724,0.00000000,1.08704353,0.94008685
-5.40570285,1.90808830,0.79180053,0.02377586,0.29850301,0.00000000,1.00777636,0.89002052
-5.39969985,1.79902911,0.75002139,0.02239927,0.28065531,0.00000000,0.93266291,0.84159671
-5.39369685,1.69563771,0.70987546,0.02105935,0.26455536,0.00000000,0.86262382,0.79569625
-5.38769385,1.59958079,0.67205901,0.01977985,0.25033067,0.00000000,0.79847148,0.75316704
-5.38169085,1.51239881,0.63721447,0.01858371,0.23806491,0.00000000,0.74090681,0.71481332
-5.37568784,1.43548834,0.60592065,0.01749280,0.22779889,0.00000000,0.69051851,0.68138583
-5.36968484,1.37008710,0.57868443,0.01652764,0.21953251,0.00000000,0.64778450,0.65357283
-5.36368184,1.31726158,0.55593422,0.01570712,0.21322751,0.00000000,0.61307461,0.63199174
-5.35767884,1.27789658,0.53801479,0.01504825,0.20881095,0.00000000,0.58665418,0.61718136
-5.35167584,1.25268638,0.52518368,0.01456591,0.20617923,0.00000000,0.56868787,0.60959429
-5.34567284,1.24212717,0.51760879,0.01427258,0.20520251,0.00000000,0.55924313,0.60958967
-5.33966983,1.24651016,0.51536719,0.01417814,0.20572935,0.00000000,0.55829317,0.61742587
-5.33366683,1.26591541,0.51844495,0.01428957,0.20759149,0.00000000,0.56571885,0.63325324
-5.32766383,1.30020610,0.52673776,0.01461076,0.21060848,0.00000000,0.58130974,0.65710698
-5.32166083,1.34902338,0.54005252,0.01514225,0.21459217,0.00000000,0.60476411,0.68890018
-5.31565783,1.41178213,0.55810966,0.01588105,0.21935085,0.00000000,0.63568825,0.72841745
-5.30965483,1.48766811,0.58054626,0.01682044,0.22469300,0.00000000,0.67359539,0.77530938
-5.30365183,1.57563718,0.60692007,0.01794987,0.23043051,0.00000000,0.71790470,0.82908849
-5.29764882,1.67441736,0.63671461,0.01925483,0.23638141,0.00000000,0.76794098,0.88912707
-5.29164582,1.78251482,0.66934534,0.02071693,0.24237205,0.00000000,0.82293556,0.95465763
-5.28564282,1.89822440,0.70416714,0.02231395,0.24823881,0.00000000,0.88202917,1.02477657
-5.27963982,2.01964586,0.74048328,0.02402004,0.25382923,0.00000000,0.94427712,1.09845152
-5.27363682,2.14470635,0.77755587,0.02580609,0.25900291,0.00000000,1.00865756,1.17453289
-5.26763382,2.27118947,0.81461791,0.02764009,0.26363191,0.00000000,1.07408287,1.25176990
-5.26163082,2.39677129,0.85088685,0.02948779,0.26760113,0.00000000,1.13941454,1.32883112
-5.25562781,2.51906280,0.88557948,0.03131329,0.27080838,0.00000000,1.20348138,1.40432938
-5.24962481,2.63565818,0.91792798,0.03307991,0.27316456,0.00000000,1.26510083,1.47685065
-5.24362181,2.74418777,0.94719661,0.03475100,0.27459379,0.00000000,1.32310289,1.54498610
-5.23761881,2.84237419,0.97269876,0.03629089,0.27503365,0.00000000,1.37635590,1.60736647
-5.23161581,2.92808965,0.99381354,0.03766583,0.27443555,0.00000000,1.42379335,1.66269758
-5.22561281,2.99941234,1.01000159,0.03884495,0.27276514,0.00000000,1.46444061,1.70979553
-5.21960980,3.05467957,1.02081919,0.03980110,0.27000285,0.00000000,1.49744057,1.74762027
-5.21360680,3.09253533,1.02593024,0.04051170,0.26614440,0.00000000,1.52207698,1.77530602
-5.20760380,3.11197005,1.02511547,0.04095937,0.26120131,0.00000000,1.53779437,1.79218723
-5.20160080,3.11235064,1.01827837,0.04113244,0.25520120,0.00000000,1.54421376,1.79781870
-5.19559780,3.09343922,1.00544761,0.04102531,0.24818787,0.00000000,1.54114311,1.79198907
-5.18959480,3.05539957,0.98677554,0.04063857,0.24022114,0.00000000,1.52858222,1.77472682
-5.18359180,2.99879072,0.96253313,0.03997889,0.23137625,0.00000000,1.50672153,1.74629850
-5.17758879,2.92454790,0.93310102,0.03905880,0.22174288,0.00000000,1.47593499,1.70719924
-5.17158579,2.83395163,0.89895753,0.03789617,0.21142371,0.00000000,1.43676723,1.65813586
-5.16558279,2.72858610,0.86066370,0.03651359,0.20053261,0.00000000,1.38991548,1.60000341
-5.15957979,2.61028899,0.81884627,0.03493761,0.18919244,0.00000000,1.33620720,1.53385617
-5.15357679,2.48109454,0.77417915,0.03319780,0.17753257,0.00000000,1.27657425,1.46087442
-5.14757379,2.34317274,0.72736424,0.03132587,0.16568614,0.00000000,1.21202480,1.38232840
-5.14157079,2.19876683,0.67911233,0.02935463,0.15378729,0.00000000,1.14361409,1.29954113
-5.13556778,2.05013204,0.63012483,0.02731710,0.14196837,0.00000000,1.07241534,1.21385146
-5.12956478,1.89947755,0.58107697,0.02524556,0.13035731,0.00000000,0.99949178,1.12657896
-5.12356178,1.74891411,0.53260312,0.02317074,0.11907516,0.00000000,0.92587087,1.03899182
-5.11755878,1.60040865,0.48528451,0.02112114,0.10823409,0.00000000,0.85252164,0.95227887
-5.11155578,1.45574742,0.43963972,0.01912246,0.09793561,0.00000000,0.78033557,0.86752648
-5.10555278,1.31650814,0.39611808,0.01719714,0.08826941,0.00000000,0.71011166,0.78570080
-5.09954977,1.18404156,0.35509587,0.01536412,0.07931251,0.00000000,0.64254573,0.70763561
-5.09354677,1.05946204,0.31687525,0.01363872,0.07112893,0.00000000,0.57822401,0.63402558
-5.08754377,0.94364669,0.28168556,0.01203259,0.06376972,0.00000000,0.51762078,0.56542475
-5.08154077,0.83724193,0.24968673,0.01055388,0.05727336,0.00000000,0.46109977,0.50224952
-5.07553777,0.74067642,0.22097429,0.00920745,0.05166645,0.00000000,0.40891872,0.44478554
-5.06953477,0.65417876,0.19558561,0.00799518,0.04696449,0.00000000,0.36123663,0.39319775
-5.06353177,0.57779883,0.17350681,0.00691630,0.04317290,0.00000000,0.31812306,0.34754261
-5.05752876,0.51143116,0.15468009,0.00596784,0.04028797,0.00000000,0.27956889,0.30778181
-5.05152576,0.45483918,0.13901093,0.00514498,0.03829784,0.00000000,0.24549787,0.27379662
-5.04552276,0.40767922,0.12637505,0.00444150,0.03718326,0.00000000,0.21577857,0.24540228
-5.03951976,0.36952341,0.11662464,0.00385015,0.03691844,0.00000000,0.19023626,0.22236188
-5.03351676,0.33988079,0.10959406,0.00336304,0.03747150,0.00000000,0.16866424,0.20439923
-5.02751376,0.31821636,0.10510460,0.00297191,0.03880506,0.00000000,0.15083461,0.19121064
-5.02151076,0.30396774,0.10296858,0.00266845,0.04087651,0.00000000,0.13650803,0.18247537
-5.01550775,0.29655969,0.10299271,0.00244456,0.04363842,0.00000000,0.12544267,0.17786473
-5.00950475,0.29541654,0.10498092,0.00229247,0.04703883,0.00000000,0.11740217,0.17705008
-5.00350175,0.29997296,0.10873674,0.00220499,0.05102171,0.00000000,0.11216274,0.17970972
-4.99749875,0.30968345,0.11406552,0.00217557,0.05552759,0.00000000,0.10951938,0.18553502
-4.99149575,0.32403093,0.12077655,0.00219844,0.06049433,0.00000000,0.10929150,0.19423590
-4.98549275,0.34253482,0.12868530,0.00226862,0.06585823,0.00000000,0.11132786,0.20554595
-4.97948974,0.36475888,0.13761587,0.00238205,0.07155545,0.00000000,0.11551089,0.21922721
-4.97348674,0.39031895,0.14740373,0.00253554,0.07752373,0.00000000,0.12176058,0.23507478
-4.96748374,0.41889061,0.15789872,0.00272683,0.08370433,0.00000000,0.13003775,0.25292111
-4.96148074,0.45021653,0.16896832,0.00295458,0.09004434,0.00000000,0.14034661,0.27264005
-4.95547774,0.48411332,0.18050105,0.00321837,0.09649899,0.00000000,0.15273663,0.29415015
-4.94947474,0.52047720,0.19240975,0.00351863,0.10303412,0.00000000,0.16730334,0.31741717
-4.94347174,0.55928809,0.20463467,0.00385661,0.10962848,0.00000000,0.18418796,0.34245540
-4.93746873,0.60061138,0.21714599,0.00423432,0.11627580,0.00000000,0.20357553,0.36932723
-4.93146573,0.64459668,0.22994552,0.00465437,0.12298641,0.00000000,0.22569137,0.39814086
-4.92546273,0.69147303,0.24306742,0.00511988,0.12978833,0.00000000,0.25079554,0.42904560
-4.91945973,0.74153988,0.25657749,0.00563428,0.13672759,0.00000000,0.27917517,0.46222464
-4.91345673,0.79515368,0.27057108,0.00620115,0.14386765,0.00000000,0.31113457,0.49788509
-4.90745373,0.85270979,0.28516928,0.00682394,0.15128797,0.00000000,0.34698309,0.53624536
-4.90145073,0.91462003,0.30051350,0.00750572,0.15908148,0.00000000,0.38702086,0.57752003
-4.89544772,0.98128611,0.31675832,0.00824892,0.16735106,0.00000000,0.43152259,0.62190267
-4.88944472,1.05306999,0.33406303,0.00905504,0.17620507,0.00000000,0.48072002,0.66954718
-4.88344172,1.13026189,0.35258173,0.00992433,0.18575207,0.00000000,0.53478331,0.72054831
-4.87743872,1.21304765,0.37245276,0.01085557,0.19609484,0.00000000,0.59380231,0.77492253
-4.87143572,1.30147676,0.39378759,0.01184578,0.20732392,0.00000000,0.65776830,0.83258996
-4.86543272,1.39543282,0.41665981,0.01289003,0.21951110,0.00000000,0.72655729,0.89335876
-4.85942971,1.49460823,0.44109478,0.01398135,0.23270288,0.00000000,0.79991557,0.95691277
-4.85342671,1.59848479,0.46706045,0.01511060,0.24691453,0.00000000,0.87744870,1.02280370
-4.84742371,1.70632177,0.49445998,0.01626655,0.26212482,0.00000000,0.95861464,1.09044839
-4.84142071,1.81715266,0.52312657,0.01743596,0.27827196,0.00000000,1.04272184,1.15913208
-4.83541771,1.92979165,0.55282099,0.01860381,0.29525086,0.00000000,1.12893286,1.22801794
-4.82941471,2.04285024,0.58323212,0.01975360,0.31291199,0.00000000,1.21627396,1.29616278
-4.82341171,2.15476395,0.61398065,0.02086773,0.33106213,0.00000000,1.30365071,1.36253897
-4.81740870,2.26382869,0.64462599,0.02192803,0.34946692,0.00000000,1.38986955,1.42606158
-4.81140570,2.36824553,0.67467631,0.02291619,0.36785535,0.00000000,1.47366468,1.48562014
-4.80540270,2.46617255,0.70360129,0.02381444,0.38592608,0.00000000,1.55372976,1.54011347
-4.79939970,2.55578158,0.73084732,0.02460607,0.40335536,0.00000000,1.62875313,1.58848633
-4.79339670,2.63531756,0.75585443,0.02527602,0.41980633,0.00000000,1.69745554,1.62976624
-4.78739370,2.70315810,0.77807437,0.02581144,0.43493938,0.00000000,1.75862868,1.66309866
-4.78139070,2.75787043,0.79698900,0.02620217,0.44842314,0.00000000,1.81117328,1.68777913
-4.77538769,2.79826345,0.81212835,0.02644112,0.45994554,0.00000000,1.85413484,1.70328066
-4.76938469,2.82343228,0.82308734,0.02652460,0.46922474,0.00000000,1.88673581,1.70927523
-4.76338169,2.83279356,0.82954070,0.02645250,0.47601915,0.00000000,1.90840257,1.70564831
-4.75737869,2.82610982,0.83125517,0.02622832,0.48013633,0.00000000,1.91878616,1.69250592
-4.75137569,2.80350196,0.82809871,0.02585914,0.48144029,0.00000000,1.91777587,1.67017374
-4.74537269,2.76544939,0.82004611,0.02535541,0.47985682,0.00000000,1.90550511,1.63918875
-4.73936968,2.71277811,0.80718098,0.02473065,0.47537676,0.00000000,1.88234932,1.60028357
-4.73336668,2.64663728,0.78969393,0.02400108,0.46805699,0.00000000,1.84891615,1.55436473
-4.72736368,2.56846583,0.76787724,0.02318510,0.45801908,0.00000000,1.80602840,1.50248562
-4.72136068,2.47995052,0.74211621,0.02230278,0.44544585,0.00000000,1.75470060,1.44581589
-4.71535768,2.38297771,0.71287760,0.02137532,0.43057585,0.00000000,1.69611029,1.38560839
-4.70935468,2.27958087,0.68069595,0.02042443,0.41369622,0.00000000,1.63156536,1.32316536
-4.70335168,2.17188625,0.64615812,0.01947180,0.39513403,0.00000000,1.56246879,1.25980515
-4.69734867,2.06205880,0.60988698,0.01853859,0.37524684,0.00000000,1.49028243,1.19683082
-4.69134567,1.95225039,0.57252476,0.01764494,0.35441256,0.00000000,1.41649098,1.13550164
-4.68534267,1.84455202,0.53471685,0.01680957,0.33301929,0.00000000,1.34256764,1.07700823
-4.67933967,1.74095141,0.49709651,0.01604951,0.31145536,0.00000000,1.26994248,1.02245196
-4.67333667,1.64329687,0.46027104,0.01537975,0.29010008,0.00000000,1.19997436,0.97282871
-4.66733367,1.55326798,0.42480982,0.01481321,0.26931541,0.00000000,1.13392696,0.92901700
-4.66133067,1.47235318,0.39123431,0.01436051,0.24943874,0.00000000,1.07294938,0.89177022
-4.65532766,1.40183402,0.36001037,0.01403008,0.23077703,0.00000000,1.01806116,0.86171233
-4.64932466,1.34277547,0.33154265,0.01382809,0.21360230,0.00000000,0.97014179,0.83933669
-4.64332166,1.29602160,0.30617120,0.01375861,0.19814847,0.00000000,0.92992407,0.82500695
-4.63731866,1.26219557,0.28416988,0.01382368,0.18460951,0.00000000,0.89799098,0.81895973
-4.63131566,1.24170318,0.26574645,0.01402344,0.17313871,0.00000000,0.87477543,0.82130817
-4.62531266,1.23473880,0.25104408,0.01435632,0.16384892,0.00000000,0.86056222,0.83204595
-4.61930965,1.24129319,0.24014386,0.01481913,0.15681358,0.00000000,0.85549169,0.85105145
-4.61330665,1.26116231,0.23306810,0.01540724,0.15206836,0.00000000,0.85956440,0.87809182
-4.60730365,1.29395696,0.22978414,0.01611465,0.14961312,0.00000000,0.87264668,0.91282689
-4.60130065,1.33911278,0.23020842,0.01693417,0.14941416,0.00000000,0.89447656,0.95481317
-4.59529765,1.39590092,0.23421070,0.01785742,0.15140651,0.00000000,0.92467009,1.00350823
-4.58929465,1.46343931,0.24161818,0.01887500,0.15549623,0.00000000,0.96272806,1.05827567
-4.58329165,1.54070496,0.25221971,0.01997648,0.16156266,0.00000000,1.00804320,1.11839137
-4.57728864,1.62654778,0.26576974,0.02115052,0.16946055,0.00000000,1.05990819,1.18305127
-4.57128564,1.71970606,0.28199237,0.02238489,0.17902224,0.00000000,1.11752465,1.25138105
-4.56528264,1.81882414,0.30058529,0.02366658,0.19005975,0.00000000,1.18001345,1.32244814
-4.55927964,1.92247248,0.32122392,0.02498187,0.20236702,0.00000000,1.24642665,1.39527596
-4.55327664,2.02916999,0.34356559,0.02631646,0.21572236,0.00000000,1.31576105,1.46886040
-4.54727364,2.13740865,0.36725403,0.02765554,0.22989110,0.00000000,1.38697364,1.54218838
-4.54127064,2.24567995,0.39192408,0.02898403,0.24462864,0.00000000,1.45899867,1.61425786
-4.53526763,2.35250256,0.41720668,0.03028666,0.25968391,0.00000000,1.53076630,1.68409869
-4.52926463,2.45645048,0.44273421,0.03154827,0.27480317,0.00000000,1.60122231,1.75079372
-4.52326163,2.55618080,0.46814600,0.03275392,0.28973432,0.00000000,1.66934856,1.81349905
-4.51725863,2.65046006,0.49309402,0.03388923,0.30423149,0.00000000,1.73418347,1.87146271
-4.51125563,2.73818817,0.51724859,0.03494051,0.31805993,0.00000000,1.79484190,1.92404086
-4.50525263,2.81841913,0.54030410,0.03589509,0.33100098,0.00000000,1.85053384,1.97071081
-4.49924962,2.89037755,0.56198440,0.03674149,0.34285707,0.00000000,1.90058114,2.01108017
-4.49324662,2.95347054,0.58204789,0.03746967,0.35345646,0.00000000,1.94443165,2.04489185
-4.48724362,3.00729447,0.60029194,0.03807121,0.36265755,0.00000000,1.98167038,2.07202467
-4.48124062,3.05163650,0.61655678,0.03853950,0.37035267,0.00000000,2.01202712,2.09248974
-4.47523762,3.08647107,0.63072832,0.03886986,0.37647100,0.00000000,2.03538043,2.10642290
-4.46923462,3.11195163,0.64274016,0.03905967,0.38098051,0.00000000,2.05175768,2.11407381
-4.46323162,3.12839826,0.65257440,0.03910843,0.38388892,0.00000000,2.06133145,2.11579234
-4.45722861,3.13628186,0.66026128,0.03901776,0.38524340,0.00000000,2.06441226,2.11201319
-4.45122561,3.13620585,0.66587768,0.03879145,0.38512909,0.00000000,2.06143812,2.10323959
-4.44522261,3.12888613,0.66954427,0.03843534,0.38366639,0.00000000,2.05296126,2.09002693
-4.43921961,3.11513023,0.67142161,0.03795726,0.38100716,0.00000000,2.03963247,2.07296716
-4.43321661,3.09581640,0.67170499,0.03736692,0.37732991,0.00000000,2.02218377,2.05267451
-4.42721361,3.07187319,0.67061837,0.03667565,0.37283407,0.00000000,2.00140978,2.02977316
-4.42121061,3.04426004,0.66840741,0.03589628,0.36773372,0.00000000,1.97814846,2.00488689
-4.41520760,3.01394923,0.66533190,0.03504286,0.36225082,0.00000000,1.95326164,1.97863094
-4.40920460,2.98190905,0.66165769,0.03413037,0.35660832,0.00000000,1.92761581,1.95160578
-4.40320160,2.94908849,0.65764847,0.03317444,0.35102337,0.00000000,1.90206358,1.92439238
-4.39719860,2.91640294,0.65355768,0.03219104,0.34570088,0.00000000,1.87742609,1.89754873
-4.39119560,2.88472097,0.64962068,0.03119610,0.34082760,0.00000000,1.85447656,1.87160671
-4.38519260,2.85485168,0.64604767,0.03020524,0.33656706,0.00000000,1.83392538,1.84706900
-4.37918959,2.82753265,0.64301748,0.02923338,0.33305539,0.00000000,1.81640656,1.82440541
-4.37318659,2.80341821,0.64067247,0.02829445,0.33039822,0.00000000,1.80246599,1.80404820
-4.36718359,2.78306804,0.63911485,0.02740105,0.32866874,0.00000000,1.79255140,1.78638620
-4.36118059,2.76693635,0.63840455,0.02656424,0.32790691,0.00000000,1.78700418,1.77175762
-4.35517759,2.75536182,0.63855865,0.02579323,0.32811985,0.00000000,1.78605327,1.76044178
-4.34917459,2.74855896,0.63955265,0.02509527,0.32928332,0.00000000,1.78981115,1.75265011
-4.34317159,2.74661119,0.64132343,0.02447549,0.33134424,0.00000000,1.79827213,1.74851696
-4.33716858,2.74946671,0.64377387,0.02393686,0.33422411,0.00000000,1.81131325,1.74809094
-4.33116558,2.75693754,0.64677911,0.02348019,0.33782327,0.00000000,1.82869786,1.75132769
-4.32516258,2.76870274,0.65019421,0.02310418,0.34202574,0.00000000,1.85008218,1.75808477
-4.31915958,2.78431619,0.65386303,0.02280564,0.34670459,0.00000000,1.87502506,1.76811960
-4.31315658,2.80321961,0.65762808,0.02257963,0.35172774,0.00000000,1.90300101,1.78109110
-4.30715358,2.82476089,0.66134100,0.02241979,0.35696388,0.00000000,1.93341661,1.79656563
